
[00:00:00.000 --> 00:00:04.820]  我們回來吧 好嗎?
[00:02:52.060 --> 00:02:56.080]  那種地獄的不同的懲罰
[00:02:56.080 --> 00:03:00.460]  那也是受了中世紀的丹丁神曲的影響
[00:03:00.460 --> 00:03:04.980]  總之就是大家很恐懼這種煉獄的
[00:03:04.980 --> 00:03:07.300]  然後天主教尤其是教皇
[00:03:07.300 --> 00:03:11.340]  到了教會就提出了一個解決的方法
[00:03:11.340 --> 00:03:14.440]  就是你找教會的神職人員
[00:03:14.440 --> 00:03:17.380]  或者是幫你祈禱的話
[00:03:17.380 --> 00:03:22.760]  就可以減短了你的親友在煉獄裡面
[00:03:22.760 --> 00:03:26.580]  受苦的年日和他的情況
[00:03:26.580 --> 00:03:29.380]  當然就是要給錢
[00:03:29.380 --> 00:03:33.780]  給的錢多的找一個功力深厚的
[00:03:33.780 --> 00:03:38.400]  那當然是會減多幾年
[00:03:38.400 --> 00:03:40.620]  其實這樣就賺了很大筆錢
[00:03:40.620 --> 00:03:43.580]  這個擺明就是一種貪污
[00:03:43.580 --> 00:03:47.220]  一種教義上的貪污相當的可怕
[00:03:47.220 --> 00:03:50.560]  當時加上權力的鬥爭
[00:03:50.560 --> 00:03:54.620]  後來出現了三個都說自己是教皇
[00:03:54.620 --> 00:03:56.600]  那些日子裡面天主教實在
[00:03:56.600 --> 00:03:58.300]  就算他們自己的歷史
[00:03:58.300 --> 00:04:00.920]  都承認是一個很墮落的時刻
[00:04:00.920 --> 00:04:02.720]  就在這個最墮落的時刻裡面
[00:04:02.720 --> 00:04:04.400]  這位神父
[00:04:04.400 --> 00:04:07.740]  這位神學博士
[00:04:07.740 --> 00:04:11.900]  也是一個神學院的教授馬丁路德
[00:04:11.900 --> 00:04:16.280]  就在聖經裡面重新找到一個新的出路
[00:04:16.280 --> 00:04:21.200]  原來馬丁路德他有一個很大的痛苦
[00:04:21.200 --> 00:04:23.960]  就是他感覺到很多的罪孽
[00:04:23.960 --> 00:04:26.920]  用盡各樣的方法他都很害怕
[00:04:26.920 --> 00:04:29.040]  因為神是不會寬恕他
[00:04:29.040 --> 00:04:31.400]  他做了所有的功德神都不寬恕他
[00:04:31.400 --> 00:04:33.640]  因為他發覺自己有很多的軟弱
[00:04:33.640 --> 00:04:38.560]  直到他看到羅馬書看到這個
[00:04:38.560 --> 00:04:43.280]  聖經裡面說到「義人必因信得生」
[00:04:43.280 --> 00:04:48.400]  然後看到羅馬書裡面的律法
[00:04:48.400 --> 00:04:52.280]  原來人沒辦法守到神給我們的律法
[00:04:52.280 --> 00:04:54.440]  在《日記》裡面寫的舊約
[00:04:54.440 --> 00:04:56.320]  所以神就要懲罰我們
[00:04:56.320 --> 00:04:57.480]  無論怎樣都要懲罰我們
[00:04:57.480 --> 00:04:59.160]  所以他很害怕
[00:04:59.160 --> 00:05:01.280]  但是原來發現
[00:05:01.280 --> 00:05:03.080]  羅馬書告訴我們
[00:05:03.080 --> 00:05:06.040]  神的律法不是要我們守的
[00:05:06.040 --> 00:05:07.160]  羅馬書第三章說
[00:05:07.160 --> 00:05:11.840]  神的律法是要我們知道守不到的
[00:05:11.840 --> 00:05:13.120]  就是要給你看看
[00:05:13.120 --> 00:05:14.160]  如果你問我要什麼
[00:05:14.160 --> 00:05:15.600]  神就說我給你律法
[00:05:15.600 --> 00:05:17.120]  原來你守不到的
[00:05:17.120 --> 00:05:19.080]  就是要你知道你守不到
[00:05:19.080 --> 00:05:21.040]  守不到的時候你就絕望
[00:05:21.040 --> 00:05:23.960]  絕望根本是對自己完全失望的時候
[00:05:23.960 --> 00:05:26.720]  神說就在這個時候開一條新的出路
[00:05:26.720 --> 00:05:29.560]  就是神的兒子為你的罪
[00:05:29.560 --> 00:05:33.360]  而受了這個律法應該有的懲罰
[00:05:33.360 --> 00:05:34.760]  所以從今之後
[00:05:34.760 --> 00:05:38.200]  你就靠著神兒子十字架上的交換
[00:05:38.200 --> 00:05:39.560]  應該死的是你
[00:05:39.560 --> 00:05:41.480]  但是死了神自己的兒子
[00:05:41.480 --> 00:05:43.240]  應該活的是神自己
[00:05:43.240 --> 00:05:44.760]  但是神為你而死
[00:05:44.760 --> 00:05:46.040]  所以你死
[00:05:46.040 --> 00:05:48.920]  他的活成為你的活
[00:05:48.920 --> 00:05:50.320]  你的死成為他的死
[00:05:50.320 --> 00:05:51.800]  他交換了你之後
[00:05:51.800 --> 00:05:53.520]  你就可以白白的來到神面前
[00:05:53.520 --> 00:05:54.840]  你仍然是罪人
[00:05:54.840 --> 00:05:56.040]  你還沒有守到律法
[00:05:56.040 --> 00:05:57.800]  不過神稱你為義
[00:05:57.800 --> 00:05:59.880]  將你赦免你的罪
[00:05:59.880 --> 00:06:01.200]  這個大家都很熟悉的
[00:06:01.200 --> 00:06:03.200]  這個叫恩信清儀的教義
[00:06:03.200 --> 00:06:04.720]  馬丁路德一看到的時候
[00:06:04.720 --> 00:06:05.920]  整個人就釋放了
[00:06:05.920 --> 00:06:08.760]  原來神不是要我們守這個律法
[00:06:08.760 --> 00:06:09.920]  不是我們不需要守
[00:06:09.920 --> 00:06:10.840]  因為我們守不到
[00:06:10.840 --> 00:06:12.960]  根本是完全都是這樣的
[00:06:12.960 --> 00:06:16.040]  然後最重要就是透過這個絕望
[00:06:16.040 --> 00:06:17.000]  看到神的恩典
[00:06:17.000 --> 00:06:19.360]  於是由那時候整個生命的反彈
[00:06:19.360 --> 00:06:20.200]  由那時候開始
[00:06:20.200 --> 00:06:22.560]  他就發覺原來教廷這麼墮落
[00:06:22.560 --> 00:06:25.920]  原來根本就不明白這個在神面前
[00:06:25.920 --> 00:06:28.600]  不是要靠功德去做的事情
[00:06:28.600 --> 00:06:30.800]  於是他也都是因為這個緣故
[00:06:30.800 --> 00:06:33.040]  就和天主教有很大的衝突
[00:06:33.040 --> 00:06:35.720]  然後一呼百應
[00:06:35.720 --> 00:06:36.960]  很多人心裏面都覺得
[00:06:36.960 --> 00:06:39.760]  心裏面其實有很多的質疑
[00:06:39.760 --> 00:06:42.800]  於是就成為了一股的運動
[00:06:42.800 --> 00:06:45.080]  開始宗教改革
[00:06:45.080 --> 00:06:47.120]  所以這個宗教改革
[00:06:47.120 --> 00:06:49.960]  帶來了很大的改變
[00:06:49.960 --> 00:06:51.080]  否定了什麼呢?
[00:06:51.080 --> 00:06:53.080]  我寫了三樣東西
[00:06:53.080 --> 00:06:55.080]  第一
[00:06:55.080 --> 00:06:58.800]  基督教是成為一個直接而不是間接的
[00:06:58.800 --> 00:07:00.640]  就是說我們和神之間的關係
[00:07:00.640 --> 00:07:03.080]  不需要透過教會
[00:07:03.080 --> 00:07:07.480]  不需要由教廷去代我們去和神接觸
[00:07:07.480 --> 00:07:10.120]  我們已經直接可以和神接觸了
[00:07:10.120 --> 00:07:16.680]  教會沒有代辦的超然的權威
[00:07:16.680 --> 00:07:17.600]  第二
[00:07:17.600 --> 00:07:19.560]  我們和神之間的關係
[00:07:19.560 --> 00:07:23.320]  我們是願意相信神的恩典已經在這裏了
[00:07:23.320 --> 00:07:25.320]  我願意拿這個恩典的時候
[00:07:25.320 --> 00:07:28.200]  不是在乎我做了多少好事
[00:07:28.200 --> 00:07:30.520]  而是在乎我願不願意承認
[00:07:30.520 --> 00:07:33.680]  我在神面前的那種不足和無可奈
[00:07:33.680 --> 00:07:37.360]  就是無能力能夠得到祂的喜悅
[00:07:37.360 --> 00:07:42.120]  那時候在這個極度的謙卑和無助的情況下
[00:07:42.120 --> 00:07:43.800]  我們反而可以直接的
[00:07:43.800 --> 00:07:47.880]  得到神自己白白赦罪的恩典
[00:07:47.880 --> 00:07:50.840]  這個不是一個交換的條件
[00:07:50.840 --> 00:08:00.320]  而是一個直接的恩典的接受
[00:08:00.320 --> 00:08:03.320]  所以如果是這樣的話
[00:08:03.320 --> 00:08:07.000]  教會的神職人員和一個平信徒之間
[00:08:07.000 --> 00:08:09.080]  沒有所謂高低之分
[00:08:09.080 --> 00:08:12.720]  每一個人在神面前信徒都是大祭司
[00:08:12.720 --> 00:08:14.200]  我們每一個人來到神面前
[00:08:14.200 --> 00:08:15.640]  都是一樣的神看我們
[00:08:15.640 --> 00:08:17.760]  我說這個神職人員高級一點
[00:08:17.760 --> 00:08:19.280]  所以你要靠這個神職人員
[00:08:19.280 --> 00:08:20.520]  才會有神聽你的話
[00:08:20.520 --> 00:08:23.320]  不需要我們直接的來到神的面前
[00:08:23.320 --> 00:08:26.960]  是無分高低都是神自己所喜愛的
[00:08:26.960 --> 00:08:29.200]  職業也都無分貴賤
[00:08:29.200 --> 00:08:31.200]  只要是合乎神的心意的
[00:08:31.200 --> 00:08:34.000]  在神的眼中當然不是犯罪的職業
[00:08:34.000 --> 00:08:38.360]  無論是傳道人、牧師、平信徒
[00:08:38.360 --> 00:08:40.120]  做生意做任何事
[00:08:40.120 --> 00:08:43.920]  都在神的眼中同樣是神所喜悅的
[00:08:43.920 --> 00:08:45.360]  只要你做神的工作
[00:08:45.360 --> 00:08:47.600]  你掃地是神喜悅的
[00:08:47.600 --> 00:08:48.720]  如果神想你掃地的話
[00:08:48.720 --> 00:08:49.680]  如果神想你掃地
[00:08:49.680 --> 00:08:52.400]  你去派單張你都是犯罪的
[00:08:52.400 --> 00:08:55.960]  OK 你不要以為這樣
[00:08:55.960 --> 00:08:58.440]  所以這個就是一種這樣的
[00:08:58.440 --> 00:09:00.800]  直接的和神的關係
[00:09:00.800 --> 00:09:06.480]  這種的突破是對神一個很直接的關係
[00:09:06.480 --> 00:09:12.800]  重要的意義就是打破了
[00:09:12.800 --> 00:09:16.360]  一直以來權威的系統
[00:09:16.360 --> 00:09:18.800]  因為一直以來權威的系統
[00:09:18.800 --> 00:09:20.960]  就是教會是那個權威
[00:09:20.960 --> 00:09:23.960]  你要透過一個更高的權威
[00:09:23.960 --> 00:09:27.120]  才能夠得到神自己的認可
[00:09:27.120 --> 00:09:29.280]  才能得到真正的權力
[00:09:29.280 --> 00:09:32.800]  這個可以說是將近代的民主精神的開始
[00:09:32.800 --> 00:09:35.480]  每一個人在神面前都是平等的
[00:09:35.480 --> 00:09:37.440]  都是神所接納的
[00:09:37.440 --> 00:09:39.720]  只要他願意來到神的面前
[00:09:39.720 --> 00:09:41.680]  所以這種的經驗
[00:09:41.680 --> 00:09:44.240]  很重要的帶來民主精神
[00:09:44.240 --> 00:09:46.240]  也都帶來一個科學的精神
[00:09:46.240 --> 00:09:49.080]  因為我們在神的面前
[00:09:49.080 --> 00:09:53.400]  每一個人都是直接和神相遇的
[00:09:53.400 --> 00:09:57.000]  所以我們怎樣可以和神相遇呢?
[00:09:57.000 --> 00:09:59.160]  就不是再靠教會
[00:09:59.160 --> 00:10:03.640]  那我怎知道我的信仰和神的經歷是對的呢?
[00:10:03.640 --> 00:10:05.400]  今天早上說到現在
[00:10:05.400 --> 00:10:06.600]  是甚麼呢?
[00:10:06.600 --> 00:10:07.800]  聖經嘛
[00:10:07.800 --> 00:10:10.160]  所以唯獨是聖經
[00:10:10.160 --> 00:10:11.840]  所以宗教改革很重要
[00:10:11.840 --> 00:10:14.720]  將所有的信徒帶回去
[00:10:14.720 --> 00:10:17.280]  聖經是最高的標準
[00:10:17.280 --> 00:10:19.800]  那你說今早不是說過的
[00:10:19.800 --> 00:10:21.400]  聖經大家看不明白的
[00:10:21.400 --> 00:10:24.720]  用拉丁文大部分看不明白的神父才看得明白的
[00:10:24.720 --> 00:10:26.120]  或者修士才看得明白的
[00:10:26.120 --> 00:10:27.280]  我們都不明白的
[00:10:27.280 --> 00:10:28.520]  那怎麼辦呢?
[00:10:28.520 --> 00:10:31.720]  所以馬當勞得到一個最重要的其中一個貢獻
[00:10:31.720 --> 00:10:33.720]  就是翻譯聖經
[00:10:33.720 --> 00:10:34.680]  翻譯甚麼呢?
[00:10:34.680 --> 00:10:37.920]  就是將原來的聖經的原文
[00:10:37.920 --> 00:10:42.600]  將它翻譯成當時大家看得明白的德文
[00:10:42.600 --> 00:10:44.560]  即是他們日用的德文
[00:10:44.560 --> 00:10:50.600]  於是所有的平民百姓都看得明白聖經了
[00:10:50.600 --> 00:10:52.040]  原來聖經是這樣說的
[00:10:52.040 --> 00:10:54.520]  因為從來沒有人像馬當勞得那樣
[00:10:54.520 --> 00:10:59.920]  看懂羅馬書裏面那些恩信稱義的道理
[00:10:59.920 --> 00:11:02.400]  所以翻譯成英文的時候
[00:11:02.400 --> 00:11:04.120]  翻譯成德文的時候
[00:11:04.120 --> 00:11:04.960]  大家看得明白了
[00:11:04.960 --> 00:11:10.720]  所以這是一個不單是西方出版歷史裏面的一個大突破性
[00:11:10.720 --> 00:11:15.360]  而且也是整個信仰和大家對真理的追尋
[00:11:15.360 --> 00:11:16.800]  每個人都看聖經了
[00:11:16.800 --> 00:11:18.400]  OK
[00:11:18.400 --> 00:11:20.440]  這是一個很大的好處
[00:11:20.440 --> 00:11:23.200]  於是大家就去看聖經
[00:11:23.200 --> 00:11:25.600]  但問題開始出現
[00:11:25.600 --> 00:11:27.000]  每個人看聖經的時候
[00:11:27.000 --> 00:11:29.680]  就說以前只有一個答案
[00:11:29.680 --> 00:11:32.040]  因為神父說甚麼就甚麼
[00:11:32.040 --> 00:11:35.160]  現在每個人都有資格回答民主
[00:11:35.160 --> 00:11:37.120]  我直接在神面前領受
[00:11:37.120 --> 00:11:39.600]  如果我看這本聖經覺得是這樣
[00:11:39.600 --> 00:11:41.720]  於是又有從洗派
[00:11:41.720 --> 00:11:45.040]  又有激進的宗教改革
[00:11:45.040 --> 00:11:47.280]  每個人都覺得我有領受
[00:11:47.280 --> 00:11:49.000]  我這本聖經我都覺得是這樣
[00:11:49.000 --> 00:11:50.360]  於是信仰應該是這樣
[00:11:50.360 --> 00:11:52.320]  於是就很亂
[00:11:52.320 --> 00:11:57.080]  當時就算是宗教改革的領袖都覺得不對勁
[00:11:57.080 --> 00:11:58.880]  每個人都有自己的看法
[00:11:58.880 --> 00:12:00.160]  每個人都看聖經
[00:12:00.160 --> 00:12:01.840]  每個人都有自己的領受
[00:12:01.840 --> 00:12:03.400]  於是亂得不堪
[00:12:03.400 --> 00:12:05.240]  所以就開始提出
[00:12:05.240 --> 00:12:07.080]  你不可以亂解聖經
[00:12:07.080 --> 00:12:10.120]  你以為這句話是這樣的感覺嗎
[00:12:10.120 --> 00:12:11.400]  不是說感覺的
[00:12:11.400 --> 00:12:12.160]  是有甚麼
[00:12:12.160 --> 00:12:13.640]  是有基礎的
[00:12:13.640 --> 00:12:16.320]  有看當時的歷史文法
[00:12:16.320 --> 00:12:18.240]  叫做Historical Grammatical
[00:12:18.240 --> 00:12:20.720]  還有前文後理
[00:12:20.720 --> 00:12:22.560]  你不可以斷章取義
[00:12:22.560 --> 00:12:25.480]  今天我們查經全部都懂得這些
[00:12:25.480 --> 00:12:28.720]  還要去分析這本聖經是否想說的那件事
[00:12:28.720 --> 00:12:30.560]  當日保羅說這句話的時候
[00:12:30.560 --> 00:12:31.920]  他想說甚麼
[00:12:31.920 --> 00:12:33.320]  你搞清楚別人說甚麼
[00:12:33.320 --> 00:12:36.200]  你才好應用那句話在你身上
[00:12:36.200 --> 00:12:39.720]  其實你知不知道我在說甚麼呢
[00:12:39.720 --> 00:12:48.680]  用理性的標準去客觀地解釋聖經內容的意義是甚麼
[00:12:48.680 --> 00:12:50.200]  這樣就很好
[00:12:50.200 --> 00:12:54.800]  大家就不會那麼主觀地亂用聖經
[00:12:54.800 --> 00:12:56.560]  好處是這樣
[00:12:56.560 --> 00:13:02.440]  但引來的同樣的一個不是後遺症
[00:13:02.440 --> 00:13:04.440]  不知不覺的意思就是
[00:13:04.440 --> 00:13:08.080]  理性開始抬頭
[00:13:08.080 --> 00:13:09.560]  你看得明白聖經
[00:13:09.560 --> 00:13:10.920]  聖經是最高的標準
[00:13:10.920 --> 00:13:15.840]  不過你要了解最高的標準要透過理性的規範
[00:13:15.840 --> 00:13:21.600]  以理性的條件才可以了解聖經
[00:13:21.600 --> 00:13:25.520]  所以理性的地位就越來越提高
[00:13:25.520 --> 00:13:27.280]  你一定要有理性才可以看到聖經
[00:13:27.280 --> 00:13:29.440]  你沒有理性邏輯思想
[00:13:29.440 --> 00:13:31.280]  你不用理性就看不到聖經
[00:13:31.280 --> 00:13:34.840]  慢慢地理性的地位就越來越高
[00:13:34.840 --> 00:13:38.800]  高到第十九世紀的時候就出問題了
[00:13:38.800 --> 00:13:44.280]  理性發覺聖經有些故事不太值得相信
[00:13:44.280 --> 00:13:46.280]  可能沒有甚麼理由
[00:13:46.280 --> 00:13:47.480]  神話
[00:13:47.480 --> 00:13:49.160]  於是就開始剷除
[00:13:49.160 --> 00:13:50.680]  不過這是後話
[00:13:50.680 --> 00:13:52.680]  不過無論如何
[00:13:52.680 --> 00:13:55.040]  很有趣的是沒有想到後的宗教改革
[00:13:55.040 --> 00:13:56.400]  本來回到聖經
[00:13:56.400 --> 00:13:57.640]  但要了解聖經
[00:13:57.640 --> 00:13:59.640]  大家有共同的答案的時候
[00:13:59.640 --> 00:14:02.160]  一定要有理性的基礎
[00:14:02.160 --> 00:14:04.880]  慢慢地變成理性化了信仰
[00:14:04.880 --> 00:14:07.440]  大家要講得很清楚
[00:14:07.440 --> 00:14:09.040]  聖經基礎
[00:14:09.040 --> 00:14:10.040]  講理性
[00:14:10.040 --> 00:14:12.040]  那有甚麼特別呢
[00:14:12.040 --> 00:14:16.440]  當然好處是發展了後來西方的科學
[00:14:16.440 --> 00:14:19.040]  因為思想開始清楚
[00:14:19.040 --> 00:14:22.040]  但是在靈修學上
[00:14:22.040 --> 00:14:26.040]  其實是一個很不同的偏向
[00:14:26.040 --> 00:14:31.440]  因為靈修是講經歷的
[00:14:31.440 --> 00:14:34.440]  經驗無論如何是講情
[00:14:34.440 --> 00:14:37.440]  和主觀的感受
[00:14:37.440 --> 00:14:41.040]  理性是講抽離自己
[00:14:41.040 --> 00:14:43.040]  科學更加是抽離
[00:14:43.040 --> 00:14:46.040]  真正的科學就是你做這個實驗
[00:14:46.040 --> 00:14:47.440]  和他做這個實驗
[00:14:47.440 --> 00:14:48.640]  今早做了實驗
[00:14:48.640 --> 00:14:50.640]  和心情不好的時候做了實驗
[00:14:50.640 --> 00:14:51.640]  結果應該是一樣的
[00:14:51.640 --> 00:14:53.640]  這樣才叫理性才叫科學
[00:14:53.640 --> 00:14:54.640]  如果心情不好的時候
[00:14:54.640 --> 00:14:55.640]  又不同的答案
[00:14:55.640 --> 00:14:57.640]  心情好的時候又不同的答案
[00:14:57.640 --> 00:14:59.640]  這樣就不科學了
[00:14:59.640 --> 00:15:01.640]  所以不是講心情的
[00:15:01.640 --> 00:15:03.640]  不是講你自己的背景的
[00:15:03.640 --> 00:15:05.640]  不是講你經歷多少的
[00:15:05.640 --> 00:15:10.640]  所以理性其實和經歷是有某一個章
[00:15:10.640 --> 00:15:12.640]  我不是說對立
[00:15:12.640 --> 00:15:13.640]  是一個章來的
[00:15:13.640 --> 00:15:14.640]  你越理性的人
[00:15:14.640 --> 00:15:16.640]  你越難投入經歷的
[00:15:16.640 --> 00:15:17.640]  有沒有留意
[00:15:17.640 --> 00:15:19.640]  投入經歷的人
[00:15:19.640 --> 00:15:21.640]  很多時候他要放下他自己的
[00:15:21.640 --> 00:15:23.640]  所謂很抽象客觀的思考
[00:15:23.640 --> 00:15:25.640]  是全程的投入
[00:15:25.640 --> 00:15:27.640]  好像敬拜的時候
[00:15:27.640 --> 00:15:28.640]  如果分析一下
[00:15:28.640 --> 00:15:30.640]  人家是這樣唱歌的
[00:15:30.640 --> 00:15:32.640]  人家是這樣動手動腳的
[00:15:32.640 --> 00:15:33.640]  在那裡唱歌
[00:15:33.640 --> 00:15:35.640]  哭了
[00:15:35.640 --> 00:15:37.640]  很感情衝動
[00:15:37.640 --> 00:15:39.640]  我不會有感情衝動
[00:15:39.640 --> 00:15:41.640]  你就不會投入這首詩歌的了
[00:15:41.640 --> 00:15:43.640]  當你豁出去
[00:15:43.640 --> 00:15:45.640]  不理了
[00:15:45.640 --> 00:15:47.640]  神哥愛這麼大的時候
[00:15:47.640 --> 00:15:48.640]  哭就哭吧
[00:15:48.640 --> 00:15:49.640]  有什麼所謂
[00:15:49.640 --> 00:15:50.640]  有什麼好笑
[00:15:50.640 --> 00:15:51.640]  我哭就哭吧
[00:15:51.640 --> 00:15:53.640]  感覺到
[00:15:53.640 --> 00:15:54.640]  你將這些放下
[00:15:54.640 --> 00:15:55.640]  你就可以投入
[00:15:55.640 --> 00:15:58.640]  經歷和理性是有種章來的
[00:15:58.640 --> 00:16:00.640]  所以從那時候開始
[00:16:00.640 --> 00:16:01.640]  基督新教
[00:16:01.640 --> 00:16:03.640]  我們基督教的靈修學
[00:16:03.640 --> 00:16:08.640]  其實開始受到一種反彈
[00:16:08.640 --> 00:16:10.640]  就是說
[00:16:10.640 --> 00:16:12.640]  不要這麼強調
[00:16:12.640 --> 00:16:14.640]  這個經歷
[00:16:14.640 --> 00:16:18.640]  要強調先有聖經基礎
[00:16:18.640 --> 00:16:20.640]  所以後來很清楚
[00:16:20.640 --> 00:16:22.640]  我們先看聖經
[00:16:22.640 --> 00:16:23.640]  看聖經說什麼
[00:16:23.640 --> 00:16:25.640]  然後就應用聖經
[00:16:25.640 --> 00:16:27.640]  叫做observation
[00:16:27.640 --> 00:16:28.640]  interpretation
[00:16:28.640 --> 00:16:30.640]  and then application
[00:16:30.640 --> 00:16:32.640]  當然是這三個的
[00:16:32.640 --> 00:16:34.640]  先了解理性上
[00:16:34.640 --> 00:16:35.640]  了解聖經
[00:16:35.640 --> 00:16:36.640]  然後才應用
[00:16:36.640 --> 00:16:38.640]  其實如果真的這樣
[00:16:38.640 --> 00:16:39.640]  也沒什麼問題
[00:16:39.640 --> 00:16:41.640]  但是慢慢久而久之
[00:16:41.640 --> 00:16:44.640]  就沒有一個這麼大膽的方法
[00:16:44.640 --> 00:16:46.640]  大膽的心態
[00:16:46.640 --> 00:16:48.640]  去投入經歷當中
[00:16:48.640 --> 00:16:50.640]  事實上抽離自己
[00:16:50.640 --> 00:16:52.640]  去理性地分析的時候
[00:16:52.640 --> 00:16:55.640]  反而到應用的部分
[00:16:55.640 --> 00:16:57.640]  就可能變得很膚淺
[00:16:57.640 --> 00:16:59.640]  和很表面
[00:16:59.640 --> 00:17:02.640]  有時候就會成為我們
[00:17:02.640 --> 00:17:04.640]  很多時候查聖經
[00:17:04.640 --> 00:17:06.640]  或者我們自己靈修的時候
[00:17:06.640 --> 00:17:09.640]  研究完那節聖經之後
[00:17:09.640 --> 00:17:10.640]  沒什麼時間
[00:17:10.640 --> 00:17:12.640]  然後就要上班了
[00:17:12.640 --> 00:17:14.640]  拿一些領袖出來
[00:17:14.640 --> 00:17:15.640]  拿來拿去都拿不到
[00:17:15.640 --> 00:17:16.640]  算了
[00:17:16.640 --> 00:17:17.640]  拿不到就算了
[00:17:17.640 --> 00:17:19.640]  聖經算好了
[00:17:19.640 --> 00:17:20.640]  慢慢久而久之
[00:17:20.640 --> 00:17:22.640]  聖經就看了很多
[00:17:22.640 --> 00:17:26.640]  但是應用在自己生命裡的改變力量
[00:17:26.640 --> 00:17:28.640]  就發覺很薄弱了
[00:17:28.640 --> 00:17:33.640]  這個就成為基督教的傳統裡
[00:17:33.640 --> 00:17:35.640]  開始的一個特色
[00:17:35.640 --> 00:17:37.640]  就是走向理性化
[00:17:37.640 --> 00:17:39.640]  而對經驗
[00:17:39.640 --> 00:17:42.640]  開始有一種
[00:17:42.640 --> 00:17:46.640]  不敢投入的心態
[00:17:46.640 --> 00:17:48.640]  所以你發覺
[00:17:48.640 --> 00:17:50.640]  在基督教的傳統裡的靈修
[00:17:50.640 --> 00:17:52.640]  開始是薄弱了
[00:17:52.640 --> 00:17:55.640]  你說如果有什麼很深度的靈修
[00:17:55.640 --> 00:17:57.640]  其實是不多的
[00:17:57.640 --> 00:17:59.640]  不多的
[00:17:59.640 --> 00:18:01.640]  反而變成了什麼呢
[00:18:01.640 --> 00:18:04.640]  變成了道德上的要求
[00:18:04.640 --> 00:18:05.640]  就多了
[00:18:05.640 --> 00:18:07.640]  尤其是經過了清教徒的時代
[00:18:07.640 --> 00:18:10.640]  所以清教徒的時代
[00:18:10.640 --> 00:18:16.640]  就是因為他們一幫被逼迫的新教徒
[00:18:16.640 --> 00:18:18.640]  在英國
[00:18:18.640 --> 00:18:21.640]  逃難了
[00:18:21.640 --> 00:18:22.640]  逃到了新大陸
[00:18:22.640 --> 00:18:24.640]  現在是美國
[00:18:24.640 --> 00:18:26.640]  那裡建立了一個新的社區
[00:18:26.640 --> 00:18:28.640]  但是那個社區
[00:18:28.640 --> 00:18:31.640]  面對一個新大陸很危險的生活
