
[00:00:00.000 --> 00:00:03.580]  我繼續下去
[00:03:02.140 --> 00:03:07.140]  耶和華我們的神必定會指示我們當選擇的道路
[00:03:07.140 --> 00:03:08.140]  你看多好
[00:03:08.140 --> 00:03:11.140]  所以我說我們不需要苦苦哀求
[00:03:11.140 --> 00:03:14.140]  好像要呂神一定要聽我們祈禱
[00:03:14.140 --> 00:03:15.140]  一定要告訴我們
[00:03:15.140 --> 00:03:17.140]  我雖然這樣說
[00:03:17.140 --> 00:03:18.140]  但我坦白說
[00:03:18.140 --> 00:03:19.140]  我很多次都好像呂神一樣
[00:03:19.140 --> 00:03:22.140]  我自己都像神在告訴我
[00:03:22.140 --> 00:03:23.140]  你自己告訴我
[00:03:23.140 --> 00:03:25.140]  我就跟隨著
[00:03:25.140 --> 00:03:27.140]  但好像你完全靜下來
[00:03:27.140 --> 00:03:28.140]  你沒有話說
[00:03:28.140 --> 00:03:30.140]  可不可以讓我感覺到
[00:03:30.140 --> 00:03:31.140]  讓我知道
[00:03:31.140 --> 00:03:33.140]  或者你讓我能夠
[00:03:33.140 --> 00:03:35.140]  無論你用甚麼方法
[00:03:35.140 --> 00:03:38.140]  我都能夠知道這是你的心意
[00:03:38.140 --> 00:03:39.140]  靜下來
[00:03:39.140 --> 00:03:41.140]  沒有聲音
[00:03:41.140 --> 00:03:43.140]  但聖經告訴我們
[00:03:43.140 --> 00:03:49.140]  耶和華必定指示我們當選擇的道路
[00:03:49.140 --> 00:03:50.140]  但你有沒有留意
[00:03:50.140 --> 00:03:52.140]  這篇經文有上一句
[00:03:52.140 --> 00:03:54.140]  有條件的
[00:03:54.140 --> 00:03:59.140]  「神的旨意不是向所有人說的」
[00:03:59.140 --> 00:04:00.140]  再講得狹窄一點
[00:04:00.140 --> 00:04:04.140]  「神的旨意不是向所有教徒說的」
[00:04:04.140 --> 00:04:07.140]  「神的旨意只要向一類人說的」
[00:04:07.140 --> 00:04:10.140]  「誰敬畏耶和華?」
[00:04:10.140 --> 00:04:11.140]  我們問神的意思
[00:04:11.140 --> 00:04:12.140]  神問我們
[00:04:12.140 --> 00:04:14.140]  那你是不是敬畏我?
[00:04:14.140 --> 00:04:15.140]  我們問的就是
[00:04:15.140 --> 00:04:19.140]  神在這條路或選擇上
[00:04:19.140 --> 00:04:21.140]  究竟要走哪個方向呢?
[00:04:21.140 --> 00:04:22.140]  神就問我
[00:04:22.140 --> 00:04:23.140]  你選擇哪個方向的時間
[00:04:23.140 --> 00:04:26.140]  你是否為了敬畏我而選擇呢?
[00:04:26.140 --> 00:04:27.140]  如果不是的話
[00:04:27.140 --> 00:04:29.140]  你就不要問我了
[00:04:29.140 --> 00:04:31.140]  因為告訴你了你也不聽
[00:04:31.140 --> 00:04:33.140]  「神啊,你帶領我前途吧」
[00:04:33.140 --> 00:04:35.140]  「神好」
[00:04:35.140 --> 00:04:39.140]  「那你獨身去非洲做傳道吧」
[00:04:39.140 --> 00:04:41.140]  「那不行啊」
[00:04:41.140 --> 00:04:43.140]  「怎麼搞的」
[00:04:43.140 --> 00:04:46.140]  「我這麼漂亮」
[00:04:46.140 --> 00:04:47.140]  「這麼帥」
[00:04:47.140 --> 00:04:49.140]  「浪費了我的時間」
[00:04:49.140 --> 00:04:51.140]  「去非洲亂白肌膚就浪費了時間」
[00:04:51.140 --> 00:04:53.140]  「不行啊」
[00:04:53.140 --> 00:04:54.140]  你明白吧
[00:04:54.140 --> 00:04:55.140]  我講得很誇張
[00:04:55.140 --> 00:04:57.140]  你問神的意思
[00:04:57.140 --> 00:04:59.140]  神就問你是不是敬畏我呢?
[00:04:59.140 --> 00:05:01.140]  如果是敬畏的意思
[00:05:01.140 --> 00:05:03.140]  無論是什麼結果
[00:05:03.140 --> 00:05:05.140]  我都會聽的
[00:05:05.140 --> 00:05:07.140]  但很多時候我們問的意思是
[00:05:07.140 --> 00:05:08.140]  「神啊,我開了一張支票」
[00:05:08.140 --> 00:05:11.140]  「請你簽名吧」
[00:05:11.140 --> 00:05:14.140]  你看到有一個落差
[00:05:14.140 --> 00:05:16.140]  神樂意告訴我們
[00:05:16.140 --> 00:05:18.140]  用祂的方法
[00:05:18.140 --> 00:05:19.140]  用祂的時間
[00:05:19.140 --> 00:05:22.140]  必定會指示我們當選擇到
[00:05:22.140 --> 00:05:24.140]  不過在我們的計劃裏
[00:05:24.140 --> 00:05:25.140]  神就說「請你這個時間」
[00:05:25.140 --> 00:05:27.140]  「馬上馬上馬上」
[00:05:27.140 --> 00:05:29.140]  然後還跟神說
[00:05:29.140 --> 00:05:30.140]  「是這個結果」
[00:05:30.140 --> 00:05:32.140]  「這樣我會開心一點」
[00:05:32.140 --> 00:05:34.140]  「第二個就不太好」
[00:05:34.140 --> 00:05:36.140]  「再差一點我還不聽」
[00:05:36.140 --> 00:05:38.140]  你看到最大的落差在那裏
[00:05:38.140 --> 00:05:40.140]  如果你敬畏上帝
[00:05:40.140 --> 00:05:42.140]  你肯等候神
[00:05:42.140 --> 00:05:44.140]  必定這個應許臨到你身上
[00:05:44.140 --> 00:05:46.140]  神說「誰敬畏耶和華」
[00:05:46.140 --> 00:05:51.140]  「耶和華必只是他當選擇的道路」
[00:05:51.140 --> 00:05:55.140]  我現在試試用聖經
[00:05:55.140 --> 00:05:56.140]  提醒我身上
[00:05:56.140 --> 00:05:57.140]  然後回到剛才的問題
[00:05:57.140 --> 00:06:01.140]  理性和主觀的經歷如何平衡呢
[00:06:01.140 --> 00:06:03.140]  我分享兩個例子
[00:06:03.140 --> 00:06:05.140]  兩個正面例子
[00:06:05.140 --> 00:06:07.140]  如果有時間我分享一個反面的例子
[00:06:07.140 --> 00:06:08.140]  看看有沒有時間
[00:06:08.140 --> 00:06:12.140]  第一個例子
[00:06:12.140 --> 00:06:14.140]  就是我自己發生在身上的
[00:06:14.140 --> 00:06:15.140]  我在其他場合講過的
[00:06:15.140 --> 00:06:16.140]  如果你有聽過的話
[00:06:16.140 --> 00:06:19.140]  請你忍耐聽我說第二次
[00:06:19.140 --> 00:06:22.140]  我在公開場合都講過這個例子
[00:06:22.140 --> 00:06:24.140]  今年我結婚
[00:06:24.140 --> 00:06:26.140]  我先數清楚
[00:06:26.140 --> 00:06:28.140]  很嚴重的問題
[00:06:28.140 --> 00:06:34.140]  我今年結婚26年
[00:06:34.140 --> 00:06:42.140]  在香港結婚對你來說最難是甚麼呢
[00:06:42.140 --> 00:06:43.140]  有些人結婚
[00:06:43.140 --> 00:06:45.140]  有些人可能準備結婚
[00:06:45.140 --> 00:06:48.140]  結婚在香港最難是甚麼呢
[00:06:48.140 --> 00:06:49.140]  是甚麼呢
[00:06:49.140 --> 00:06:50.140]  住
[00:06:50.140 --> 00:06:52.140]  大家同意嗎
[00:06:52.140 --> 00:06:53.140]  是吧
[00:06:53.140 --> 00:06:56.140]  大家都很有信心
[00:06:56.140 --> 00:06:57.140]  我的意思是
[00:06:57.140 --> 00:06:59.140]  大家對大家很有自信心
[00:06:59.140 --> 00:07:00.140]  我覺得在香港
[00:07:00.140 --> 00:07:02.140]  結婚第一個最難的不是住
[00:07:02.140 --> 00:07:06.140]  第一個最難的就是找到對象
[00:07:06.140 --> 00:07:08.140]  對你來說可能沒甚麼問題
[00:07:08.140 --> 00:07:09.140]  這個問題
[00:07:09.140 --> 00:07:11.140]  沒有這個條件怕甚麼呢
[00:07:11.140 --> 00:07:13.140]  可能大家很有自信心
[00:07:13.140 --> 00:07:14.140]  開玩笑而已
[00:07:14.140 --> 00:07:16.140]  對我來說當時已經有對象
[00:07:16.140 --> 00:07:20.140]  在1986年
[00:07:20.140 --> 00:07:24.140]  即是26年前
[00:07:24.140 --> 00:07:26.140]  3月的時候已經計劃結婚
[00:07:26.140 --> 00:07:28.140]  我結婚很簡單
[00:07:28.140 --> 00:07:32.140]  我想日期我定了年尾
[00:07:32.140 --> 00:07:35.140]  即是12月28日
[00:07:35.140 --> 00:07:36.140]  年尾
[00:07:36.140 --> 00:07:37.140]  但又未到1月1日
[00:07:37.140 --> 00:07:38.140]  為甚麼呢
[00:07:38.140 --> 00:07:39.140]  理由很簡單
[00:07:39.140 --> 00:07:43.140]  因為當時禮堂聖誕節都佈置得很漂亮
[00:07:43.140 --> 00:07:46.140]  大約1月1日之前都不會拆
[00:07:46.140 --> 00:07:50.140]  我們就想找個佈置得很漂亮的禮堂
[00:07:50.140 --> 00:07:53.140]  就這麼簡單
[00:07:53.140 --> 00:07:56.140]  3月有這個意思
[00:07:56.140 --> 00:07:58.140]  其實當時我同樣的想法
[00:07:58.140 --> 00:08:02.140]  我結婚之後大約9個月就去外國讀書
[00:08:02.140 --> 00:08:04.140]  所以我全部
[00:08:04.140 --> 00:08:05.140]  現在說起來好像很輕鬆
[00:08:05.140 --> 00:08:07.140]  但當時來說都挺多掙扎的
[00:08:07.140 --> 00:08:09.140]  都是這樣
[00:08:09.140 --> 00:08:10.140]  過了就覺得很容易
[00:08:10.140 --> 00:08:12.140]  未過之前就覺得很辛苦
[00:08:12.140 --> 00:08:15.140]  所以為甚麼明白世事都很慘呢
[00:08:15.140 --> 00:08:17.140]  問這個問題是未過的
[00:08:17.140 --> 00:08:19.140]  過了之後覺得很輕鬆
[00:08:19.140 --> 00:08:21.140]  在那個時候就有個掙扎
[00:08:21.140 --> 00:08:24.140]  就是我們很想嘗試學習一下
[00:08:24.140 --> 00:08:27.140]  結婚之後可以兩個人學習怎樣相處
[00:08:27.140 --> 00:08:29.140]  希望有自己的單位
[00:08:29.140 --> 00:08:31.140]  所以不打算在家裏住
[00:08:31.140 --> 00:08:32.140]  我家在華富邨
[00:08:32.140 --> 00:08:34.140]  當時在鄉寨華富邨
[00:08:34.140 --> 00:08:36.140]  我爸媽當然說在這裏住
[00:08:36.140 --> 00:08:38.140]  我們想搬出去
[00:08:38.140 --> 00:08:42.140]  但你知道我只有9個月
[00:08:42.140 --> 00:08:43.140]  12月結婚
[00:08:43.140 --> 00:08:46.140]  然後8月左右就要來香港去外國讀書
[00:08:46.140 --> 00:08:48.140]  只有這8、9個月的時間
[00:08:48.140 --> 00:08:50.140]  哪裏找地方住呢
[00:08:50.140 --> 00:08:52.140]  又想自己的單位
[00:08:52.140 --> 00:08:53.140]  而且我們的預算
[00:08:53.140 --> 00:08:54.140]  全都已經沒甚麼錢了
[00:08:54.140 --> 00:08:55.140]  還結了婚
[00:08:55.140 --> 00:08:56.140]  更加沒錢了
[00:08:56.140 --> 00:08:59.140]  我們結婚的時候擺設都很難的
[00:08:59.140 --> 00:09:02.140]  我都很難決定
[00:09:02.140 --> 00:09:03.140]  頂展會想來的
[00:09:03.140 --> 00:09:04.140]  我們差不多買餐券
[00:09:04.140 --> 00:09:06.140]  餐券是先收錢的
[00:09:07.140 --> 00:09:10.140]  擺設了才…
[00:09:10.140 --> 00:09:12.140]  你不會當面拆人情的
[00:09:12.140 --> 00:09:16.140]  這些就是當時我們心路歷程
[00:09:16.140 --> 00:09:19.140]  我不知道你有沒有類似的困難
[00:09:19.140 --> 00:09:22.140]  所以其實經濟是一個困難
[00:09:22.140 --> 00:09:25.140]  所以我們定了當時我們找的租金
[00:09:25.140 --> 00:09:26.140]  有大概的數目
[00:09:26.140 --> 00:09:27.140]  才找到地方住
[00:09:27.140 --> 00:09:31.140]  當然是在26年之前
[00:09:31.140 --> 00:09:33.140]  我們定了1500元的港幣
[00:09:33.140 --> 00:09:36.140]  才租一個地方
[00:09:36.140 --> 00:09:37.140]  其實都麻煩的
[00:09:37.140 --> 00:09:39.140]  租一個地方最低可能租一年
[00:09:39.140 --> 00:09:41.140]  我們8個月怎麼租呢
[00:09:41.140 --> 00:09:43.140]  都有很多問題
[00:09:43.140 --> 00:09:44.140]  所以不管了
[00:09:44.140 --> 00:09:47.140]  我們一邊等一邊等
[00:09:47.140 --> 00:09:50.140]  等到我旁邊的人都很心急
[00:09:50.140 --> 00:09:51.140]  我們找過很多地方
[00:09:51.140 --> 00:09:52.140]  我想找過十幾處地方
[00:09:52.140 --> 00:09:53.140]  不同的地方
[00:09:53.140 --> 00:09:55.140]  我看過很多不同的地方
[00:09:55.140 --> 00:09:56.140]  但因為價錢太高
[00:09:56.140 --> 00:09:59.140]  因為地方不對等等
[00:09:59.140 --> 00:10:01.140]  所以沒得著落
[00:10:01.140 --> 00:10:03.140]  直到我12月底結婚
[00:10:03.140 --> 00:10:04.140]  我11月都沒有地方住
[00:10:04.140 --> 00:10:05.140]  完全沒有
[00:10:05.140 --> 00:10:07.140]  不知道去哪裏
[00:10:07.140 --> 00:10:09.140]  我媽媽跟我說
[00:10:09.140 --> 00:10:11.140]  大兒子結婚了
[00:10:11.140 --> 00:10:12.140]  找地方住了嗎
[00:10:12.140 --> 00:10:14.140]  我還沒有
[00:10:14.140 --> 00:10:16.140]  她說睡街了
[00:10:16.140 --> 00:10:19.140]  這些父母說話很直接
[00:10:19.140 --> 00:10:20.140]  我就說
[00:10:20.140 --> 00:10:22.140]  敬畏耶和華的人
[00:10:22.140 --> 00:10:23.140]  永不至於羞愧
[00:10:23.140 --> 00:10:25.140]  神會帶領的
[00:10:25.140 --> 00:10:28.140]  我又祈禱又找地方
[00:10:28.140 --> 00:10:32.140]  接著去外家
[00:10:32.140 --> 00:10:34.140]  我未來岳母又說
[00:10:34.140 --> 00:10:35.140]  結婚了
[00:10:35.140 --> 00:10:37.140]  找地方住了嗎
[00:10:37.140 --> 00:10:38.140]  我還沒有
[00:10:38.140 --> 00:10:40.140]  我岳母問我
[00:10:40.140 --> 00:10:41.140]  你拖我女兒出教堂之後
[00:10:41.140 --> 00:10:44.140]  拖去哪裏
[00:10:44.140 --> 00:10:47.140]  我不懂回答
[00:10:47.140 --> 00:10:51.140]  她很關心我們
[00:10:51.140 --> 00:10:54.140]  她不是基督徒
[00:10:54.140 --> 00:10:56.140]  她知道我是傳道人
[00:10:56.140 --> 00:10:59.140]  她說你們傳道人很麻煩
[00:10:59.140 --> 00:11:03.140]  你們不偷吃膽子
[00:11:03.140 --> 00:11:05.140]  我說我不吃的
[00:11:05.140 --> 00:11:07.140]  你吃的嗎
[00:11:07.140 --> 00:11:08.140]  我覺得奇怪
[00:11:08.140 --> 00:11:09.140]  這個時候不知道怎麼解釋
[00:11:09.140 --> 00:11:10.140]  我也不知道怎麼解釋
[00:11:10.140 --> 00:11:12.140]  誰會吃的呢
[00:11:12.140 --> 00:11:17.140]  我覺得很奇怪
[00:11:17.140 --> 00:11:21.140]  她說你們當然很老實
[00:11:21.140 --> 00:11:25.140]  你們不會騙人的
[00:11:25.140 --> 00:11:27.140]  在這麼多壓力的情況下
[00:11:27.140 --> 00:11:29.140]  我們沒有結論
[00:11:29.140 --> 00:11:31.140]  我當時在油麻地的一間小堂會
[00:11:31.140 --> 00:11:33.140]  學習做牧羊
[00:11:33.140 --> 00:11:35.140]  在新田地街
[00:11:35.140 --> 00:11:37.140]  廟街再下兩條街
[00:11:37.140 --> 00:11:39.140]  廟街 上海街 新田地街
[00:11:39.140 --> 00:11:42.140]  在那裏已經打滾了幾十年
[00:11:42.140 --> 00:11:44.140]  很熟悉的地方
[00:11:44.140 --> 00:11:47.140]  有一個姐妹堂的姐妹
[00:11:47.140 --> 00:11:51.140]  我們叫杜珍堂的姐妹堂的姐妹
[00:11:51.140 --> 00:11:53.140]  她打電話給我
[00:11:53.140 --> 00:11:55.140]  那時我都在瞇目
[00:11:55.140 --> 00:11:57.140]  郭先生找到一個地方適合你的
[00:11:57.140 --> 00:11:58.140]  你要結婚找地方住
[00:11:58.140 --> 00:11:59.140]  對的 一千五百元租金
[00:11:59.140 --> 00:12:01.140]  找到了
[00:12:01.140 --> 00:12:02.140]  在哪裏呢
[00:12:02.140 --> 00:12:04.140]  我星期六就跟她去看
[00:12:04.140 --> 00:12:06.140]  在哪裏呢
[00:12:06.140 --> 00:12:08.140]  我寫給大家聽
[00:12:08.140 --> 00:12:10.140]  在油麻地
[00:12:10.140 --> 00:12:12.140]  很近的地方
[00:12:12.140 --> 00:12:13.140]  廟街
[00:12:13.140 --> 00:12:15.140]  一棟戰前樓宇
[00:12:15.140 --> 00:12:18.140]  六層樓 戰前樓宇即是沒有電梯
[00:12:18.140 --> 00:12:22.140]  走上六樓後的天台
[00:12:22.140 --> 00:12:28.140]  其中一間僭建的鐵皮屋
[00:12:28.140 --> 00:12:30.140]  我真的上去看了
[00:12:30.140 --> 00:12:32.140]  我看見那天
[00:12:32.140 --> 00:12:36.140]  那間鐵皮屋裏面有共用的廚房廁所
[00:12:36.140 --> 00:12:43.140]  那天好像是秋天
[00:12:43.140 --> 00:12:46.140]  我看見有兩個男人
[00:12:46.140 --> 00:12:48.140]  沒有穿上衣的
[00:12:48.140 --> 00:12:50.140]  在廚房裏走來走去
[00:12:50.140 --> 00:12:53.140]  我跟神說 神太太真的不行
[00:12:53.140 --> 00:12:56.140]  我太太是那麼漂亮
[00:12:56.140 --> 00:12:58.140]  你知道傳道人結婚時
[00:12:58.140 --> 00:13:00.140]  經常開會探訪
[00:13:00.140 --> 00:13:02.140]  我叫我太太自己一個人
[00:13:02.140 --> 00:13:04.140]  在那裏跟男人共用廚房
[00:13:04.140 --> 00:13:06.140]  他們不穿衣服走來走去
[00:13:06.140 --> 00:13:07.140]  那怎麼辦呢
[00:13:07.140 --> 00:13:08.140]  我自己也算了
[00:13:08.140 --> 00:13:10.140]  當學習一下
[00:13:10.140 --> 00:13:13.140]  深入民間學習一下
[00:13:13.140 --> 00:13:14.140]  但我真的不行
[00:13:14.140 --> 00:13:18.140]  我不可以將我的嬌妻放在那裏
[00:13:18.140 --> 00:13:22.140]  那1500元就是這樣
[00:13:22.140 --> 00:13:24.140]  我想讓你知道
[00:13:24.140 --> 00:13:32.140]  當時1500元是差不多的樓盤
[00:13:32.140 --> 00:13:36.140]  而在這段時間裏面
[00:13:36.140 --> 00:13:38.140]  過了大約11月中
[00:13:38.140 --> 00:13:41.140]  11月下旬的時間
[00:13:41.140 --> 00:13:42.140]  突然間有另一個消息
[00:13:42.140 --> 00:13:47.140]  我女家裏面有一個親戚
[00:13:47.140 --> 00:13:49.140]  差不多是一個親人
[00:13:49.140 --> 00:13:54.140]  他在青衣島的地方
[00:13:54.140 --> 00:13:56.140]  申請了一個公共屋邨
[00:13:56.140 --> 00:13:59.140]  是當時全新的Y型屋邨
[00:13:59.140 --> 00:14:01.140]  是裝修了 但他不入去住
[00:14:01.140 --> 00:14:03.140]  總之原因就是他不入去住
[00:14:03.140 --> 00:14:06.140]  就叫我們去看看是否合適
[00:14:06.140 --> 00:14:07.140]  因為是親戚
[00:14:07.140 --> 00:14:09.140]  我們就去看著
[00:14:09.140 --> 00:14:10.140]  幫他交租
[00:14:10.140 --> 00:14:11.140]  他不會收我們另外的錢
[00:14:11.140 --> 00:14:13.140]  只要幫他交租就行了
[00:14:13.140 --> 00:14:15.140]  多少錢租呢?
[00:14:15.140 --> 00:14:17.140]  四百多元
[00:14:17.140 --> 00:14:20.140]  我連車費都不用一千多元
[00:14:20.140 --> 00:14:21.140]  我們就去看
[00:14:21.140 --> 00:14:22.140]  地方不是很大
[00:14:22.140 --> 00:14:23.140]  二百多呎左右
[00:14:23.140 --> 00:14:25.140]  但我們結婚九個月
[00:14:25.140 --> 00:14:26.140]  夠了 是吧?
[00:14:26.140 --> 00:14:27.140]  OK了
[00:14:27.140 --> 00:14:28.140]  看完之後
[00:14:28.140 --> 00:14:29.140]  那時是星期一
[00:14:29.140 --> 00:14:30.140]  星期一我們放假
[00:14:30.140 --> 00:14:31.140]  看完之後
[00:14:31.140 --> 00:14:34.140]  我心裏面不是很舒服
[00:14:34.140 --> 00:14:36.140]  我和我當時未婚妻說
[00:14:36.140 --> 00:14:38.140]  雖然還有一個月就結婚了
[00:14:38.140 --> 00:14:44.140]  但如果我夠老實的話
[00:14:44.140 --> 00:14:46.140]  傳達人經常請人去他家
[00:14:46.140 --> 00:14:48.140]  吃飯 開會 聊天
[00:14:48.140 --> 00:14:49.140]  等到節目來到的時候
[00:14:49.140 --> 00:14:50.140]  我就說
[00:14:50.140 --> 00:14:52.140]  感謝神為我預備了這個地方
[00:14:52.140 --> 00:14:54.140]  但如果我夠老實應該怎樣說呢?
[00:14:54.140 --> 00:14:55.140]  感謝神 雖然遺例
[00:14:55.140 --> 00:14:57.140]  但不要緊 我照住
[00:14:57.140 --> 00:14:59.140]  你說不說得出來呢?
[00:14:59.140 --> 00:15:00.140]  你說不出來 但這是事實
[00:15:00.140 --> 00:15:02.140]  那是甚麼意思呢?
[00:15:02.140 --> 00:15:04.140]  即是這件事不對
[00:15:04.140 --> 00:15:06.140]  你想想剛才的經文
[00:15:06.140 --> 00:15:07.140]  是原則性的
[00:15:07.140 --> 00:15:09.140]  你要行善 要聖潔
[00:15:09.140 --> 00:15:11.140]  你不要作惡
[00:15:11.140 --> 00:15:13.140]  你要討我喜悅
[00:15:13.140 --> 00:15:18.140]  你連這個原則性的引導要求都做不到
[00:15:18.140 --> 00:15:19.140]  你怎樣說
[00:15:19.140 --> 00:15:21.140]  神叫我做甚麼決定呢?
[00:15:21.140 --> 00:15:23.140]  神說我早已告訴你不可以
[00:15:23.140 --> 00:15:25.140]  我早已告訴你不可以
[00:15:25.140 --> 00:15:27.140]  你不聽
[00:15:27.140 --> 00:15:29.140]  所以我和大大太太問
[00:15:29.140 --> 00:15:31.140]  如果這麼好的機會
[00:15:31.140 --> 00:15:32.140]  你不要
[00:15:32.140 --> 00:15:34.140]  然後你怎樣呢?
[00:15:34.140 --> 00:15:35.140]  很大掙扎
[00:15:35.140 --> 00:15:37.140]  你可以不告訴別人
[00:15:37.140 --> 00:15:41.140]  你不告訴別人就行了
[00:15:41.140 --> 00:15:43.140]  你說行不行呢?
[00:15:43.140 --> 00:15:45.140]  你會不會這樣做呢?
[00:15:45.140 --> 00:15:47.140]  有機會的
[00:15:47.140 --> 00:15:49.140]  我問你而已
[00:15:49.140 --> 00:15:51.140]  不用說其他人
[00:15:51.140 --> 00:15:53.140]  開玩笑的
[00:15:53.140 --> 00:15:57.140]  然後我回來說
[00:15:57.140 --> 00:15:58.140]  我和大家說
[00:15:58.140 --> 00:15:59.140]  我們祈禱吧
[00:15:59.140 --> 00:16:00.140]  祈禱三天
[00:16:00.140 --> 00:16:02.140]  看看神在我們心裏
[00:16:02.140 --> 00:16:04.140]  怎樣帶領我們
[00:16:04.140 --> 00:16:05.140]  很奇怪的
[00:16:05.140 --> 00:16:07.140]  當你真的很認真去上靈神
[00:16:07.140 --> 00:16:08.140]  如果這個不對
[00:16:08.140 --> 00:16:09.140]  我相信你
[00:16:09.140 --> 00:16:10.140]  投靠你的人
[00:16:10.140 --> 00:16:12.140]  永不自已收契
[00:16:12.140 --> 00:16:13.140]  雖然沒有
[00:16:13.140 --> 00:16:14.140]  我也要投靠你
[00:16:14.140 --> 00:16:16.140]  雖然可能吃虧
[00:16:16.140 --> 00:16:18.140]  我也要相信你
[00:16:18.140 --> 00:16:19.140]  當你這樣祈禱的時候
[00:16:19.140 --> 00:16:22.140]  神的感動越來越清楚
[00:16:22.140 --> 00:16:23.140]  你尋求神的意思的時候
[00:16:23.140 --> 00:16:25.140]  神是一個活的神
[00:16:25.140 --> 00:16:26.140]  祂越來越清楚
[00:16:26.140 --> 00:16:28.140]  No
[00:16:28.140 --> 00:16:29.140]  雖然開始時已經有
[00:16:29.140 --> 00:16:30.140]  但越祈禱的時候
[00:16:30.140 --> 00:16:31.140]  我越肯定
[00:16:31.140 --> 00:16:32.140]  還有那種恐懼
[00:16:32.140 --> 00:16:33.140]  那種害怕
[00:16:33.140 --> 00:16:34.140]  那怎麼辦
