
[00:00:00.000 --> 00:00:05.000]  有柏記,我們大概都不會覺得很陌生
[00:06:16.000 --> 00:06:18.000]  你說聖經沒有神話的?
[00:06:18.000 --> 00:06:19.000]  有
[00:06:19.000 --> 00:06:22.000]  如果他不用這些我們是不明白的
[00:06:22.000 --> 00:06:24.000]  天上有個寶座
[00:06:24.000 --> 00:06:26.000]  玉皇大帝坐在那裡
[00:06:26.000 --> 00:06:28.000]  文武百官侍立在兩邊
[00:06:28.000 --> 00:06:29.000]  是神話
[00:06:29.000 --> 00:06:38.000]  不過聖經用神話卻是破除神話背後的迷信
[00:06:38.000 --> 00:06:45.000]  所以聖經用天上寶座宮廷的神話
[00:06:45.000 --> 00:06:52.000]  要破除你和我今天對撒旦的迷信
[00:06:52.000 --> 00:06:54.000]  給你一張紙
[00:06:54.000 --> 00:06:55.000]  給你一支筆
[00:06:55.000 --> 00:06:57.000]  畫撒旦出來看看
[00:06:57.000 --> 00:06:59.000]  一定有一條尾巴
[00:06:59.000 --> 00:07:00.000]  兩隻角
[00:07:00.000 --> 00:07:02.000]  拿著一個丫叉
[00:07:02.000 --> 00:07:03.000]  看完電影
[00:07:03.000 --> 00:07:06.000]  穿著Prada
[00:07:06.000 --> 00:07:08.000]  撒旦眼睛是紅色的
[00:07:08.000 --> 00:07:10.000]  噴火的
[00:07:10.000 --> 00:07:13.000]  比較精細一點
[00:07:13.000 --> 00:07:19.000]  我們會認為撒旦是在地獄裡有一個寶座
[00:07:19.000 --> 00:07:23.000]  上帝在天堂有一個寶座
[00:07:23.000 --> 00:07:26.000]  楚河漢界
[00:07:26.000 --> 00:07:28.000]  上帝管天堂
[00:07:28.000 --> 00:07:30.000]  撒旦管地獄
[00:07:30.000 --> 00:07:32.000]  路死不相往來
[00:07:32.000 --> 00:07:35.000]  河水不犯井水
[00:07:35.000 --> 00:07:38.000]  這是我們的神話
[00:07:38.000 --> 00:07:43.000]  聖經教導有關撒旦的真理
[00:07:43.000 --> 00:07:48.000]  最清楚詳細的是約伯記第一第二章
[00:07:48.000 --> 00:07:51.000]  稍微讀過聖經你都知道
[00:07:51.000 --> 00:07:54.000]  其他以賽亞書十三章十四章
[00:07:54.000 --> 00:07:57.000]  以西傑書的古
[00:07:57.000 --> 00:08:00.000]  這裡是清清楚楚說哪撒旦
[00:08:00.000 --> 00:08:03.000]  有一天神的眾子來
[00:08:03.000 --> 00:08:05.000]  事立在耶和華的寶座前
[00:08:05.000 --> 00:08:08.000]  撒旦也在其中
[00:08:08.000 --> 00:08:11.000]  他不在地獄
[00:08:11.000 --> 00:08:15.000]  他不是和上帝分庭抗禮
[00:08:15.000 --> 00:08:17.000]  你小心點
[00:08:17.000 --> 00:08:19.000]  走光那邊
[00:08:19.000 --> 00:08:20.000]  那邊屬於天堂
[00:08:20.000 --> 00:08:21.000]  上帝掌管
[00:08:21.000 --> 00:08:23.000]  你走過去黑那邊
[00:08:23.000 --> 00:08:25.000]  你進入撒旦的權柄裡面
[00:08:25.000 --> 00:08:26.000]  小心
[00:08:26.000 --> 00:08:29.000]  我們的二元論經常都出來
[00:08:29.000 --> 00:08:31.000]  聖經就是要矯正我們這樣
[00:08:31.000 --> 00:08:33.000]  看清楚撒旦在哪裡
[00:08:33.000 --> 00:08:38.000]  撒旦是事立在上帝的寶座前
[00:08:38.000 --> 00:08:42.000]  大氣都不敢吐
[00:08:42.000 --> 00:08:45.000]  然後上帝問他
[00:08:45.000 --> 00:08:48.000]  你從哪裡來
[00:08:48.000 --> 00:08:51.000]  以前你在香港請菲傭
[00:08:51.000 --> 00:08:55.000]  你回家菲傭不會問你從哪裡來
[00:08:55.000 --> 00:08:56.000]  相反
[00:08:56.000 --> 00:08:58.000]  他回來遲了五分鐘
[00:08:58.000 --> 00:08:59.000]  你是老闆
[00:08:59.000 --> 00:09:01.000]  你是主人
[00:09:01.000 --> 00:09:02.000]  你就會問他
[00:09:02.000 --> 00:09:04.000]  你從哪裡來
[00:09:04.000 --> 00:09:06.000]  看到背份嗎
[00:09:06.000 --> 00:09:08.000]  看到誰高誰低嗎
[00:09:08.000 --> 00:09:10.000]  所以撒旦是一定要回答的
[00:09:10.000 --> 00:09:12.000]  撒旦怎麼說
[00:09:12.000 --> 00:09:16.000]  我從地上走來走去
[00:09:16.000 --> 00:09:19.000]  往返而來
[00:09:19.000 --> 00:09:21.000]  每個字都懂
[00:09:21.000 --> 00:09:22.000]  加起來你不懂
[00:09:22.000 --> 00:09:24.000]  撒旦說什麼
[00:09:24.000 --> 00:09:27.000]  要用今天的比喻
[00:09:27.000 --> 00:09:29.000]  警察
[00:09:29.000 --> 00:09:31.000]  公安
[00:09:31.000 --> 00:09:33.000]  開警車
[00:09:33.000 --> 00:09:35.000]  停在天橋底
[00:09:35.000 --> 00:09:36.000]  你以為他捉快車
[00:09:36.000 --> 00:09:39.000]  其實他睡得很熟
[00:09:39.000 --> 00:09:41.000]  撒旦跟上帝說
[00:09:41.000 --> 00:09:43.000]  你派給我的任務
[00:09:43.000 --> 00:09:46.000]  我沒有吞噩
[00:09:46.000 --> 00:09:50.000]  我在地上巡邏走來走去
[00:09:50.000 --> 00:09:52.000]  我從來沒有停下來
[00:09:52.000 --> 00:09:54.000]  我是往返而來
[00:09:54.000 --> 00:09:56.000]  懂嗎
[00:09:56.000 --> 00:09:57.000]  撒旦很勤力
[00:09:57.000 --> 00:10:00.000]  所以上帝跟著就問他
[00:10:00.000 --> 00:10:06.000]  你有沒有留意到我的僕人若伯呢
[00:10:06.000 --> 00:10:07.000]  這個人
[00:10:07.000 --> 00:10:10.000]  地上再沒有其他人像他
[00:10:10.000 --> 00:10:14.000]  完全正直
[00:10:14.000 --> 00:10:16.000]  敬畏神
[00:10:16.000 --> 00:10:21.000]  遠離惡事
[00:10:21.000 --> 00:10:24.000]  撒旦極其量
[00:10:24.000 --> 00:10:30.000]  只不過是上帝寶座前的一個僕役
[00:10:30.000 --> 00:10:32.000]  再說得不客氣一點
[00:10:32.000 --> 00:10:34.000]  用我們中國傳統小說的說法
[00:10:34.000 --> 00:10:38.000]  他是上帝寶座前一條狗
[00:10:38.000 --> 00:10:42.000]  他執行上帝的吩咐
[00:10:42.000 --> 00:10:44.000]  說得不得其靜
[00:10:44.000 --> 00:10:47.000]  你怕他甚麼
[00:10:47.000 --> 00:10:49.000]  他傳福音
[00:10:49.000 --> 00:10:52.000]  人家又有一個大道士大陣
[00:10:52.000 --> 00:10:54.000]  我們又有一個十字架大陣
[00:10:54.000 --> 00:10:56.000]  你玩甚麼
[00:10:56.000 --> 00:10:58.000]  你跟的是民間宗教
[00:10:58.000 --> 00:10:59.000]  是電影
[00:10:59.000 --> 00:11:02.000]  是靈異故事
[00:11:02.000 --> 00:11:07.000]  聖經要矯正我們對撒旦的神話
[00:11:07.000 --> 00:11:10.000]  看到嗎
[00:11:10.000 --> 00:11:24.000]  我們今天要很小心
[00:11:24.000 --> 00:11:29.000]  不要將這些民間對魔鬼撒旦的觀念
[00:11:29.000 --> 00:11:35.000]  代替了聖經清晰的教導
[00:11:35.000 --> 00:11:39.000]  撒旦的角色是甚麼呢
[00:11:39.000 --> 00:11:41.000]  接著那句說話
[00:11:41.000 --> 00:11:44.000]  上帝說有沒有見過約伯
[00:11:44.000 --> 00:11:49.000]  他完全正直敬畏上帝遠離惡事
[00:11:49.000 --> 00:11:52.000]  撒旦得斥了
[00:11:52.000 --> 00:11:54.000]  撒旦在這個時候
[00:11:54.000 --> 00:11:57.000]  自由淡定
[00:11:57.000 --> 00:12:00.000]  你差不多可以想像到他
[00:12:00.000 --> 00:12:03.000]  那個觸水的樣子
[00:12:03.000 --> 00:12:04.000]  他怎麼說
[00:12:04.000 --> 00:12:06.000]  撒旦回答耶和華說
[00:12:06.000 --> 00:12:10.000]  約伯敬畏神
[00:12:10.000 --> 00:12:14.000]  豈是無辜呢
[00:12:14.000 --> 00:12:16.000]  有原因的
[00:12:16.000 --> 00:12:18.000]  你對他好
[00:12:18.000 --> 00:12:20.000]  他就愛你
[00:12:20.000 --> 00:12:23.000]  不如這樣
[00:12:23.000 --> 00:12:27.000]  你試一下動他
[00:12:27.000 --> 00:12:29.000]  懂不懂動字
[00:12:29.000 --> 00:12:31.000]  是廣東話
[00:12:31.000 --> 00:12:32.000]  外省的就沒有了
[00:12:32.000 --> 00:12:34.000]  國語堂我就不懂
[00:12:34.000 --> 00:12:37.000]  你試一下伸手攻擊他
[00:12:37.000 --> 00:12:39.000]  你看看他怎樣
[00:12:39.000 --> 00:12:43.000]  希伯來文用的字不是氣調
[00:12:43.000 --> 00:12:45.000]  是稱頌
[00:12:45.000 --> 00:12:51.000]  撒旦在說一句很sarcastic的反話
[00:12:51.000 --> 00:12:52.000]  借用林牧師
[00:12:52.000 --> 00:12:53.000]  對不起
[00:12:53.000 --> 00:12:54.000]  不過他這麼老友
[00:12:54.000 --> 00:12:55.000]  相信他不介意
[00:12:55.000 --> 00:12:57.000]  林牧師今天帶我們唱歌
[00:12:57.000 --> 00:13:00.000]  多雄壯的聲音
[00:13:00.000 --> 00:13:01.000]  上帝
[00:13:01.000 --> 00:13:02.000]  撒旦說
[00:13:02.000 --> 00:13:05.000]  他完全正直
[00:13:05.000 --> 00:13:06.000]  他敬畏神
[00:13:06.000 --> 00:13:08.000]  他遠離惡事
[00:13:08.000 --> 00:13:10.000]  豈是無辜
[00:13:10.000 --> 00:13:12.000]  你這麼祝福他
[00:13:12.000 --> 00:13:14.000]  風生水起
[00:13:14.000 --> 00:13:16.000]  你試一下這個禮拜
[00:13:16.000 --> 00:13:17.000]  你動他
[00:13:17.000 --> 00:13:20.000]  看他下個禮拜回來主日崇拜
[00:13:20.000 --> 00:13:23.000]  怎樣讚美你
[00:13:23.000 --> 00:13:26.000]  這個是撒旦
[00:13:26.000 --> 00:13:27.000]  林牧師害怕了
[00:13:27.000 --> 00:13:29.000]  臉色大變
[00:13:29.000 --> 00:13:30.000]  你也害怕
[00:13:30.000 --> 00:13:32.000]  撒旦真的看穿我們
[00:13:32.000 --> 00:13:33.000]  你也是這樣說
[00:13:33.000 --> 00:13:34.000]  我也是這樣說
[00:13:34.000 --> 00:13:36.000]  今天你回來崇拜
[00:13:36.000 --> 00:13:37.000]  今天你奉獻
[00:13:37.000 --> 00:13:38.000]  今天你唱詩
[00:13:38.000 --> 00:13:39.000]  今天你讚美神
[00:13:39.000 --> 00:13:41.000]  今天你讀聖經祈禱
[00:13:41.000 --> 00:13:44.000]  因為神靈
[00:13:44.000 --> 00:13:46.000]  每次見證都是這樣說
[00:13:46.000 --> 00:13:47.000]  祂是靈
[00:13:47.000 --> 00:13:49.000]  祂幫我
[00:13:49.000 --> 00:13:50.000]  我有什麼事不行
[00:13:50.000 --> 00:13:52.000]  我馬上祈禱
[00:13:52.000 --> 00:13:53.000]  我祈禱不行
[00:13:53.000 --> 00:13:56.000]  黃牧師祈禱可以
[00:13:56.000 --> 00:13:58.000]  上帝靈
[00:13:58.000 --> 00:14:00.000]  我便愛他
[00:14:00.000 --> 00:14:02.000]  好
[00:14:02.000 --> 00:14:04.000]  上帝不靈
[00:14:04.000 --> 00:14:07.000]  我為何要愛他
[00:14:07.000 --> 00:14:09.000]  上帝不聽我祈禱
[00:14:09.000 --> 00:14:12.000]  我為何要敬畏他
[00:14:12.000 --> 00:14:14.000]  上帝不幫我
[00:14:14.000 --> 00:14:17.000]  我為何還要回禮拜堂
[00:14:17.000 --> 00:14:21.000]  這又是我們的邏輯
[00:14:21.000 --> 00:14:23.000]  所以撒旦是誰
[00:14:23.000 --> 00:14:25.000]  撒旦不是那個引誘我們
[00:14:25.000 --> 00:14:28.000]  撒旦其實是說穿了我們
[00:14:28.000 --> 00:14:30.000]  你這樣,我是這樣
[00:14:30.000 --> 00:14:32.000]  撒旦說有什麼了不起
[00:14:32.000 --> 00:14:34.000]  幾千人坐在那裡
[00:14:34.000 --> 00:14:37.000]  每個人都是你對他好,他對你好
[00:14:37.000 --> 00:14:38.000]  你動他們吧
[00:14:38.000 --> 00:14:40.000]  下個禮拜
[00:14:40.000 --> 00:14:41.000]  小貓三四隻
[00:14:41.000 --> 00:14:44.000]  看看有多少人讚美你
[00:14:44.000 --> 00:14:49.000]  上帝又空有成竹
[00:14:49.000 --> 00:14:52.000]  上帝說OK
[00:14:52.000 --> 00:14:54.000]  希伯來文說
[00:14:54.000 --> 00:14:58.000]  他在你的手中
[00:14:58.000 --> 00:15:00.000]  不過你不能動他
[00:15:00.000 --> 00:15:01.000]  看到嗎
[00:15:01.000 --> 00:15:03.000]  撒旦的所作所為
[00:15:03.000 --> 00:15:10.000]  不可以越過上帝的吩咐半步
[00:15:10.000 --> 00:15:13.000]  上帝說了就行了
[00:15:13.000 --> 00:15:15.000]  撒旦就不可以再做多過
[00:15:15.000 --> 00:15:19.000]  所以身邊死人倒樓
[00:15:19.000 --> 00:15:21.000]  股市又倒
[00:15:21.000 --> 00:15:22.000]  什麼都出齊了
[00:15:22.000 --> 00:15:25.000]  好像看電視劇一樣
[00:15:25.000 --> 00:15:28.000]  約伯怎麼說
[00:15:28.000 --> 00:15:31.000]  你有沒有留意到約伯在第一章結束之前
[00:15:31.000 --> 00:15:33.000]  他的說話很清楚
[00:15:33.000 --> 00:15:36.000]  很出名的一句說話
[00:15:36.000 --> 00:15:40.000]  他說上帝賞賜
[00:15:40.000 --> 00:15:44.000]  上帝收回
[00:15:44.000 --> 00:15:47.000]  上帝的名
[00:15:47.000 --> 00:15:51.000]  應當稱頌
[00:15:51.000 --> 00:15:53.000]  約伯說了一句什麼話
[00:15:53.000 --> 00:15:59.000]  約伯將撒旦的邏輯拆開了
[00:15:59.000 --> 00:16:01.000]  撒旦看每一個人
[00:16:01.000 --> 00:16:04.000]  愛上帝是一個交易
[00:16:04.000 --> 00:16:06.000]  你對我好我對你好
[00:16:06.000 --> 00:16:08.000]  Fair enough
[00:16:08.000 --> 00:16:10.000]  約伯說No
[00:16:10.000 --> 00:16:12.000]  上帝對我好
[00:16:12.000 --> 00:16:14.000]  祝福我賞賜我
[00:16:14.000 --> 00:16:16.000]  上帝對我不好
[00:16:16.000 --> 00:16:18.000]  收回這一切
[00:16:18.000 --> 00:16:21.000]  這個星期就收回我所有的東西
[00:16:21.000 --> 00:16:23.000]  我們最記得他了
[00:16:23.000 --> 00:16:24.000]  記得萬隻羊
[00:16:24.000 --> 00:16:25.000]  記得萬隻牛
[00:16:25.000 --> 00:16:26.000]  記得什麼
[00:16:26.000 --> 00:16:29.000]  我們最喜歡數那些
[00:16:29.000 --> 00:16:31.000]  但是約伯說
[00:16:31.000 --> 00:16:35.000]  耶和華的名
[00:16:35.000 --> 00:16:38.000]  是應當稱頌的
[00:16:38.000 --> 00:16:41.000]  用撒旦那個字
[00:16:41.000 --> 00:16:42.000]  稱頌神
[00:16:42.000 --> 00:16:43.000]  但是他說
[00:16:43.000 --> 00:16:45.000]  我稱頌上帝
[00:16:45.000 --> 00:16:47.000]  我愛上帝
[00:16:47.000 --> 00:16:49.000]  我敬畏上帝
[00:16:49.000 --> 00:16:53.000]  和上帝是否祝福我
[00:16:53.000 --> 00:16:54.000]  聽我祈禱
[00:16:54.000 --> 00:16:56.000]  幫助我
[00:16:56.000 --> 00:16:58.000]  應允我
[00:16:58.000 --> 00:17:02.000]  無關
[00:17:02.000 --> 00:17:05.000]  約伯將撒旦的邏輯
[00:17:05.000 --> 00:17:07.000]  這個交易
[00:17:07.000 --> 00:17:10.000]  拆開了
[00:17:10.000 --> 00:17:12.000]  你問苦難的問題
[00:17:12.000 --> 00:17:14.000]  約伯記第一章已經回答了你
[00:17:14.000 --> 00:17:17.000]  不用讀到第四十二章那麼麻煩
[00:17:17.000 --> 00:17:20.000]  人生在世必有苦難
[00:17:20.000 --> 00:17:22.000]  你或順或逆
[00:17:22.000 --> 00:17:25.000]  耶和華是應當稱頌的
[00:17:25.000 --> 00:17:28.000]  約伯說得出這句話
[00:17:28.000 --> 00:17:31.000]  厲害
[00:17:31.000 --> 00:17:34.000]  撒旦看錯了他
[00:17:34.000 --> 00:17:37.000]  上帝看對了他
[00:17:37.000 --> 00:17:39.000]  懂得這樣看嗎
[00:17:39.000 --> 00:17:41.000]  約伯經歷苦難
[00:17:41.000 --> 00:17:44.000]  但約伯完全清楚知道
[00:17:44.000 --> 00:17:48.000]  我愛上帝不是因為有沒有苦難
[00:17:48.000 --> 00:17:50.000]  苦難來到
[00:17:50.000 --> 00:17:52.000]  我們喊生喊死
[00:17:52.000 --> 00:17:53.000]  Why me
[00:17:53.000 --> 00:17:55.000]  上帝你在哪裡
[00:17:55.000 --> 00:17:56.000]  約伯說
[00:17:56.000 --> 00:17:57.000]  苦難來到
[00:17:57.000 --> 00:18:00.000]  上帝仍然是值得稱頌的
[00:18:00.000 --> 00:18:02.000]  我稱頌上帝
[00:18:02.000 --> 00:18:04.000]  不是看他怎樣對我
[00:18:04.000 --> 00:18:06.000]  其實上帝對我們
[00:18:06.000 --> 00:18:08.000]  也不是看我們怎樣對他
[00:18:08.000 --> 00:18:10.000]  It's never a deal
[00:18:10.000 --> 00:18:12.000]  羅馬書本來怎樣說
[00:18:12.000 --> 00:18:18.000]  唯有基督在我們還作罪人的時候
[00:18:18.000 --> 00:18:22.000]  為我們死
[00:18:22.000 --> 00:18:26.000]  這句話不是說2012年之前
[00:18:26.000 --> 00:18:27.000]  耶穌釘十字架
[00:18:27.000 --> 00:18:32.000]  這句話是說你和我還是頂撞上帝
[00:18:32.000 --> 00:18:34.000]  咒詛上帝
[00:18:34.000 --> 00:18:36.000]  這樣不對
[00:18:36.000 --> 00:18:37.000]  那樣也不好
[00:18:37.000 --> 00:18:39.000]  上帝根本不知道有沒有存在
[00:18:39.000 --> 00:18:41.000]  你叫我怎樣信他
[00:18:41.000 --> 00:18:43.000]  口出狂言的時候
[00:18:43.000 --> 00:18:45.000]  耶穌基督就來到這個世界
[00:18:45.000 --> 00:18:47.000]  為我們死了
[00:18:47.000 --> 00:18:50.000]  神的愛就在此
[00:18:50.000 --> 00:18:53.000]  向我們顯明了
[00:18:53.000 --> 00:18:55.000]  記得羅馬書這樣說
[00:18:55.000 --> 00:18:58.000]  所以上帝愛你
[00:18:58.000 --> 00:19:04.000]  並沒有因為你是否愛他而決定
[00:19:04.000 --> 00:19:06.000]  那個是老闆
[00:19:06.000 --> 00:19:07.000]  你勤力
[00:19:07.000 --> 00:19:08.000]  你賺錢
[00:19:08.000 --> 00:19:10.000]  你加薪
[00:19:10.000 --> 00:19:13.000]  父母已經不是這樣了
[00:19:13.000 --> 00:19:15.000]  何況上帝
[00:19:15.000 --> 00:19:16.000]  所以反過來
[00:19:16.000 --> 00:19:17.000]  苦難來到了
[00:19:17.000 --> 00:19:18.000]  保羅說得好
[00:19:18.000 --> 00:19:19.000]  羅馬書第八章
[00:19:19.000 --> 00:19:25.000]  誰能使我們與基督的愛隔絕呢
[00:19:25.000 --> 00:19:26.000]  釋陪下去
[00:19:26.000 --> 00:19:32.000]  難道第一樣是患難嗎
[00:19:32.000 --> 00:19:35.000]  已經回答了這個問題
[00:19:35.000 --> 00:19:36.000]  所以不要說
[00:19:36.000 --> 00:19:38.000]  若白記說苦難也沒有答案
[00:19:38.000 --> 00:19:40.000]  第一章已經回答了
[00:19:40.000 --> 00:19:42.000]  若白面對苦難
[00:19:42.000 --> 00:19:45.000]  他說耶和華是應當稱頌的
[00:19:45.000 --> 00:19:47.000]  本來已經蓋上聖經了
[00:19:47.000 --> 00:19:49.000]  還未開始
[00:19:49.000 --> 00:19:51.000]  若白記接著說
[00:19:51.000 --> 00:19:56.000]  連他太太也忍不住
[00:19:56.000 --> 00:19:59.000]  你持守你的純正
[00:19:59.000 --> 00:20:00.000]  你還堅持
[00:20:00.000 --> 00:20:03.000]  九時就回到禮拜堂聚集
[00:20:03.000 --> 00:20:04.000]  好啊,你去啊
[00:20:04.000 --> 00:20:06.000]  唱完讚美詩之後
[00:20:06.000 --> 00:20:07.000]  去死吧
[00:20:07.000 --> 00:20:08.000]  是這麼說的
[00:20:08.000 --> 00:20:09.000]  你讀第二章吧
[00:20:09.000 --> 00:20:11.000]  不是我作的
[00:20:11.000 --> 00:20:12.000]  若白說
[00:20:12.000 --> 00:20:16.000]  你說話真是愚蠢
[00:20:16.000 --> 00:20:18.000]  不要譯作愚昧的婦人
[00:20:18.000 --> 00:20:19.000]  女人就是蠢的
[00:20:19.000 --> 00:20:20.000]  不是
[00:20:20.000 --> 00:20:21.000]  莎士比亞說的
[00:20:21.000 --> 00:20:23.000]  Frailty Dynamics Woman
[00:20:23.000 --> 00:20:24.000]  那裡是軟弱
[00:20:24.000 --> 00:20:26.000]  不是愚蠢
[00:20:26.000 --> 00:20:27.000]  若白這裡說
[00:20:27.000 --> 00:20:29.000]  不要做一個愚蠢的人
[00:20:29.000 --> 00:20:32.000]  愚頑人心裡說沒有神
[00:20:32.000 --> 00:20:34.000]  有神的
[00:20:34.000 --> 00:20:36.000]  所以在這一切的事情上
[00:20:36.000 --> 00:20:41.000]  若白並沒有以口犯罪
[00:20:41.000 --> 00:20:42.000]  不是啊
[00:20:42.000 --> 00:20:43.000]  第三章讀下去
[00:20:43.000 --> 00:20:45.000]  若白就咒坐了
[00:20:45.000 --> 00:20:46.000]  你閉上眼睛說
[00:20:46.000 --> 00:20:48.000]  請問若白咒坐什麼
[00:20:48.000 --> 00:20:49.000]  當然是咒坐上帝了
[00:20:49.000 --> 00:20:51.000]  聖經不是這樣說的
[00:20:51.000 --> 00:20:52.000]  他咒坐自己也不對
[00:20:52.000 --> 00:20:54.000]  你是上帝所做的
[00:20:54.000 --> 00:20:55.000]  也不是啊
