
[00:00:00.000 --> 00:00:05.600]  第一次會上星期我們沒有查經
[00:07:08.600 --> 00:07:10.600]  教會什麼時候被提呢
[00:07:10.600 --> 00:07:15.600]  教會被提應該是第8節第9節中間那裡
[00:07:15.600 --> 00:07:18.600]  但耶穌沒有說到被提
[00:07:18.600 --> 00:07:20.600]  理由很簡單
[00:07:20.600 --> 00:07:22.600]  教會當時還沒有出現
[00:07:22.600 --> 00:07:24.600]  耶穌和這些猶太人說
[00:07:24.600 --> 00:07:26.600]  如果說教會被提
[00:07:26.600 --> 00:07:28.600]  他們不知道耶穌在說什麼
[00:07:28.600 --> 00:07:31.600]  所以這件事是不關猶太人事的
[00:07:31.600 --> 00:07:34.600]  是教會時代的信徒復活
[00:07:34.600 --> 00:07:36.600]  死了的復活
[00:07:36.600 --> 00:07:38.600]  和在地上被提
[00:07:38.600 --> 00:07:40.600]  所以耶穌這裡沒有說到
[00:07:40.600 --> 00:07:43.600]  但應該是第8節和第9節的中間
[00:07:43.600 --> 00:07:46.600]  第9節到第14節
[00:07:46.600 --> 00:07:52.600]  應該是耶穌在描述三年半的大災難前半部
[00:07:52.600 --> 00:07:55.600]  即是前面三年半的大災難
[00:07:55.600 --> 00:07:59.600]  右邊那裡我又寫了我們查過的啟示錄
[00:07:59.600 --> 00:08:04.600]  是哪一章哪些節是說那些東西
[00:08:04.600 --> 00:08:08.600]  應該是耶穌在第9節到第14節說的
[00:08:08.600 --> 00:08:11.600]  好了去到第15節
[00:08:11.600 --> 00:08:14.600]  「你們看見先知但以理所說的
[00:08:14.600 --> 00:08:18.600]  那行為壞可憎的站在聖地」
[00:08:18.600 --> 00:08:23.600]  這裡就是去到七年大災難的中間
[00:08:23.600 --> 00:08:30.600]  右邊那裡是之前地上已經開始大的報道會
[00:08:30.600 --> 00:08:32.600]  這個我們查啟示錄的時候
[00:08:32.600 --> 00:08:34.600]  我也有多次提起
[00:08:34.600 --> 00:08:38.600]  神在大災難當中在地上開大報道會
[00:08:38.600 --> 00:08:41.600]  14萬4千個猶太人專教士
[00:08:41.600 --> 00:08:45.600]  兩個見證人和天上的天使
[00:08:45.600 --> 00:08:47.600]  當時很多人信主的
[00:08:47.600 --> 00:08:49.600]  但也受到很大的迫害
[00:08:49.600 --> 00:08:53.600]  由第24章第16節到第26節
[00:08:53.600 --> 00:08:57.600]  應該是描述後面的三年半
[00:08:57.600 --> 00:09:01.600]  後面的三年半那些迫害開始來到猶太人
[00:09:01.600 --> 00:09:03.600]  基督的迫害來到
[00:09:03.600 --> 00:09:06.600]  第21節耶穌說「那時必有大災難
[00:09:06.600 --> 00:09:10.600]  從世界的起頭直到如今沒有這樣的災難」
[00:09:10.600 --> 00:09:16.600]  後來呢?後來也是沒有的
[00:09:16.600 --> 00:09:21.600]  這裡就是在說後面的三年半
[00:09:21.600 --> 00:09:25.600]  一直到第26節的時候
[00:09:25.600 --> 00:09:30.600]  已經開始是七年大災難的末期
[00:09:30.600 --> 00:09:36.600]  到了第27、28節你會看到
[00:09:36.600 --> 00:09:43.600]  真的到了最後的哈米吉多頓大戰
[00:09:43.600 --> 00:09:46.600]  然後耶穌就回來了
[00:09:46.600 --> 00:09:50.600]  耶穌回來就是第30節
[00:09:50.600 --> 00:09:55.600]  然後接著就是第25章第31節
[00:09:55.600 --> 00:10:00.600]  接著就是萬民聚集在祂面前
[00:10:00.600 --> 00:10:04.600]  我們查19、20章的時候有說
[00:10:04.600 --> 00:10:07.600]  大災難主耶穌回來之後
[00:10:07.600 --> 00:10:10.600]  是有萬民的大審判
[00:10:10.600 --> 00:10:15.600]  萬民審判就是決定在大災難當中還活著的人
[00:10:15.600 --> 00:10:18.600]  哪些是可以進入千禧年
[00:10:18.600 --> 00:10:21.600]  哪些是不能夠進入千禧年
[00:10:21.600 --> 00:10:25.600]  這就叫做萬民的審判
[00:10:25.600 --> 00:10:29.600]  因為耶穌說萬民都要聚集在祂的面前
[00:10:29.600 --> 00:10:32.600]  祂要把他們分別出來
[00:10:32.600 --> 00:10:36.600]  好像羊的分別綿羊和山羊一般
[00:10:36.600 --> 00:10:40.600]  綿羊就在右邊山羊就在左邊
[00:10:40.600 --> 00:10:44.600]  耶穌在第34節一直說下去
[00:10:44.600 --> 00:10:47.600]  就是在審判的時候
[00:10:47.600 --> 00:10:52.600]  即是大災難完結和千禧年中間
[00:10:52.600 --> 00:10:54.600]  你記得我們查《但義理書》的時候
[00:10:54.600 --> 00:10:58.600]  就說有30天和45天的時間
[00:10:58.600 --> 00:11:03.600]  很可能就是全民的審判
[00:11:03.600 --> 00:11:10.600]  那五個的比喻
[00:11:10.600 --> 00:11:14.600]  全部都是指向那時候
[00:11:14.600 --> 00:11:20.600]  提醒在大災難當中還沒信主的人要趕快信
[00:11:20.600 --> 00:11:23.600]  因為審判快要來到
[00:11:23.600 --> 00:11:26.600]  有些人是得救有些人是不得救的
[00:11:26.600 --> 00:11:29.600]  我知道我們很多時候
[00:11:29.600 --> 00:11:33.600]  我們講道都會用那個來提醒弟兄姊妹
[00:11:33.600 --> 00:11:36.600]  提醒今天教會時代的弟兄姊妹
[00:11:36.600 --> 00:11:41.600]  但其實我相信耶穌當時不是向著教會說的
[00:11:41.600 --> 00:11:44.600]  他所說的是向著猶太人
[00:11:44.600 --> 00:11:49.600]  是向著大災難當中到尾三年半
[00:11:49.600 --> 00:11:51.600]  還有很多人不肯信主
[00:11:51.600 --> 00:11:54.600]  是來催促他們要快快的信主
[00:11:54.600 --> 00:12:00.600]  這個24、25章我們就看到這裡
[00:12:00.600 --> 00:12:04.600]  我們現在開始查考
[00:12:04.600 --> 00:12:08.600]  啟示錄是第21章
[00:12:08.600 --> 00:12:13.600]  第21章我們查的時候應該是很開心的
[00:12:13.600 --> 00:12:17.600]  我知道我們查6至16章的時候心情是很沉重的
[00:12:17.600 --> 00:12:21.600]  因為那些大災難是一個比一個厲害
[00:12:21.600 --> 00:12:22.600]  一直下來
[00:12:22.600 --> 00:12:25.600]  但我們現在查到接近尾聲
[00:12:25.600 --> 00:12:30.600]  神是將他永恆的計劃和他將來給我們的祝福
[00:12:30.600 --> 00:12:35.600]  以及我們信徒最大的盼望是很清楚寫出來的
[00:12:35.600 --> 00:12:37.600]  這個天堂
[00:12:37.600 --> 00:12:38.600]  現在我們正在查
[00:12:38.600 --> 00:12:41.600]  我們正在說平時我們說的天堂
[00:12:41.600 --> 00:12:45.600]  這個天堂也是我們永久的家鄉
[00:12:45.600 --> 00:12:49.600]  在聖經未結束之前
[00:12:49.600 --> 00:12:53.600]  神是很清楚向我們做了介紹
[00:12:53.600 --> 00:12:56.600]  其實目的是叫我們有信心
[00:12:56.600 --> 00:12:59.600]  以及有熱切的盼望
[00:12:59.600 --> 00:13:02.600]  因為神是很有始有終的
[00:13:02.600 --> 00:13:05.600]  聖經的開頭是告訴我們
[00:13:05.600 --> 00:13:07.600]  起初神創造天地
[00:13:07.600 --> 00:13:09.600]  現在到啟示錄尾
[00:13:09.600 --> 00:13:11.600]  21、22章神告訴我們
[00:13:11.600 --> 00:13:13.600]  世界的結束之後
[00:13:13.600 --> 00:13:15.600]  我們這班人
[00:13:15.600 --> 00:13:17.600]  神為我們安排了什麼呢?
[00:13:17.600 --> 00:13:21.600]  其實聖經裡面已經一直有告訴我們
[00:13:21.600 --> 00:13:26.600]  神已經為我們安排一個永遠的居所
[00:13:26.600 --> 00:13:28.600]  永遠的家鄉
[00:13:28.600 --> 00:13:31.600]  傳道書第三章第十一節那裡
[00:13:31.600 --> 00:13:33.600]  他說:神造萬物
[00:13:33.600 --> 00:13:35.600]  國安其時成為美好
[00:13:35.600 --> 00:13:39.600]  又將永生安置在人的心裡
[00:13:39.600 --> 00:13:43.600]  然而神從始至終的作為
[00:13:43.600 --> 00:13:45.600]  人不能滲透
[00:13:45.600 --> 00:13:50.600]  人沒辦法明白神所有偉大的作為
[00:13:50.600 --> 00:13:52.600]  但是我們能夠明白的
[00:13:52.600 --> 00:13:54.600]  神其實都告訴我們了
[00:13:54.600 --> 00:13:57.600]  因此舊約的信徒
[00:13:57.600 --> 00:14:02.600]  憑著信心盼望永恆的家鄉
[00:14:02.600 --> 00:14:06.600]  因為神都將渴望有一個永恆的家鄉
[00:14:06.600 --> 00:14:10.600]  他的心願放在我們每一個人的心裡
[00:14:10.600 --> 00:14:13.600]  亞伯拉罕希伯來書
[00:14:13.600 --> 00:14:15.600]  講到亞伯拉罕的時候
[00:14:15.600 --> 00:14:17.600]  十一章第十節那裡又說
[00:14:17.600 --> 00:14:19.600]  亞伯拉罕因著信夢召的時候
[00:14:19.600 --> 00:14:21.600]  就遵命出去
[00:14:21.600 --> 00:14:22.600]  他去哪裡呢?
[00:14:22.600 --> 00:14:24.600]  他不知道
[00:14:24.600 --> 00:14:27.600]  因著信就在應許之地作客
[00:14:27.600 --> 00:14:31.600]  好像在異地居住帳棚
[00:14:31.600 --> 00:14:35.600]  與那同蒙一個應許的以撒亞國一樣
[00:14:35.600 --> 00:14:39.600]  因為他們覺得世上是寄居的
[00:14:39.600 --> 00:14:42.600]  就算在迦南地也是寄居
[00:14:42.600 --> 00:14:46.600]  他們知道神會為他們安排更美好的家鄉
[00:14:46.600 --> 00:14:48.600]  所以希伯來書說
[00:14:48.600 --> 00:14:52.600]  他等候那在有根基的城
[00:14:52.600 --> 00:14:56.600]  就是神所經營所建造的
[00:14:56.600 --> 00:14:59.600]  在亞伯拉罕時代
[00:14:59.600 --> 00:15:01.600]  他們已經知道將來神有座城
[00:15:01.600 --> 00:15:03.600]  是我們永遠居住的
[00:15:03.600 --> 00:15:05.600]  這座城一會兒我們知道
[00:15:05.600 --> 00:15:08.600]  這座城就叫做新耶路撒冷
[00:15:08.600 --> 00:15:11.600]  希伯來書十一章繼續說
[00:15:11.600 --> 00:15:14.600]  這些人所有這些信心的偉人
[00:15:14.600 --> 00:15:16.600]  他們是存著信心死的
[00:15:16.600 --> 00:15:20.600]  他們死的時候是未得著神所應許的
[00:15:20.600 --> 00:15:22.600]  但他們在遠處看到
[00:15:22.600 --> 00:15:24.600]  就歡喜迎接
[00:15:24.600 --> 00:15:27.600]  又承認世上是客裡
[00:15:27.600 --> 00:15:30.600]  自己是客裡是寄居
[00:15:30.600 --> 00:15:32.600]  說這樣的話是表明自己
[00:15:32.600 --> 00:15:34.600]  是要找到一個家鄉
[00:15:34.600 --> 00:15:37.600]  他們想念所離開的家鄉
[00:15:37.600 --> 00:15:39.600]  還有回去的機會
[00:15:39.600 --> 00:15:42.600]  但他們羨慕一個更加美的家鄉
[00:15:42.600 --> 00:15:45.600]  更美的家鄉在天上的
[00:15:45.600 --> 00:15:47.600]  所以神稱他們
[00:15:47.600 --> 00:15:50.600]  神稱為他們的神並不以為此
[00:15:50.600 --> 00:15:55.600]  因為他已經給他們預備了一座城
[00:15:55.600 --> 00:15:58.600]  又說預備了一座城
[00:15:58.600 --> 00:16:01.600]  這個就吻合我們今晚要查的
[00:16:01.600 --> 00:16:03.600]  希伯來書十三章
[00:16:03.600 --> 00:16:06.600]  也繼續說我們在這裡
[00:16:06.600 --> 00:16:09.600]  本來是沒有上前傳的城
[00:16:09.600 --> 00:16:11.600]  只是我們的家鄉
[00:16:11.600 --> 00:16:13.600]  我們的居所不在這個地上
[00:16:13.600 --> 00:16:15.600]  我們是寄居的
[00:16:15.600 --> 00:16:19.600]  乃是尋求那將來的城
[00:16:19.600 --> 00:16:21.600]  又是說將來有個城
[00:16:21.600 --> 00:16:25.600]  將來城我們永遠會在這個城裡
[00:16:25.600 --> 00:16:28.600]  這個城是神為我們所預備的
[00:16:28.600 --> 00:16:35.600]  這是舊約的人所盼望的
[00:16:35.600 --> 00:16:37.600]  去到新約主耶穌答應
[00:16:37.600 --> 00:16:41.600]  會在父的家裡為我們預備住
[00:16:41.600 --> 00:16:45.600]  這是他在最後晚餐的時候
[00:16:45.600 --> 00:16:47.600]  《約翰福音》十四章
[00:16:47.600 --> 00:16:51.600]  他說答應在父的家裡有很多住處
[00:16:51.600 --> 00:16:54.600]  如果沒有他就會告訴我們
[00:16:54.600 --> 00:16:57.600]  他去為我們預備地方
[00:16:57.600 --> 00:17:00.600]  預備好了他就回來接我們
[00:17:00.600 --> 00:17:03.600]  他在哪裡我們就在哪裡
[00:17:03.600 --> 00:17:05.600]  這也是為我們預備地方
[00:17:05.600 --> 00:17:07.600]  在父的家裡
[00:17:07.600 --> 00:17:13.600]  將來能夠永遠和主同在
[00:17:13.600 --> 00:17:17.600]  這是絕對的事實
[00:17:17.600 --> 00:17:20.600]  聖經告訴我們
[00:17:20.600 --> 00:17:25.600]  這是一定的、可信的、真實的
[00:17:25.600 --> 00:17:27.600]  神是assure我們
[00:17:27.600 --> 00:17:32.600]  將來祂是為我們預備永久的居所
[00:17:32.600 --> 00:17:34.600]  在這個永久居所裡
[00:17:34.600 --> 00:17:38.600]  我們會看到更多詳細的情形
[00:17:38.600 --> 00:17:43.600]  因為神在像中讓約翰看到
[00:17:43.600 --> 00:17:49.600]  將來的天堂、新天、新地、新耶路撒冷
[00:17:49.600 --> 00:17:51.600]  到底是怎樣呢?
[00:17:51.600 --> 00:17:54.600]  是有相當詳盡的描述的
[00:17:54.600 --> 00:17:58.600]  我們現在開始進入今晚的經文
[00:17:58.600 --> 00:18:03.600]  今晚的經文有27節
[00:18:03.600 --> 00:18:07.600]  但我覺得前面的8節是最重要的
[00:18:07.600 --> 00:18:15.600]  第9節開始就形容新耶路撒冷是多麼的金碧輝煌
[00:18:15.600 --> 00:18:17.600]  多麼的美麗
[00:18:17.600 --> 00:18:19.600]  不是不重要
[00:18:19.600 --> 00:18:23.600]  但是我們前面要知道的東西
[00:18:23.600 --> 00:18:26.600]  是更加更加重要的
[00:18:26.600 --> 00:18:30.600]  然後就去到第22節之後
[00:18:30.600 --> 00:18:32.600]  那些信息也很重要
[00:18:32.600 --> 00:18:35.600]  我平時沒有做的
[00:18:35.600 --> 00:18:39.600]  但我先為大家讀1至8節
[00:18:39.600 --> 00:18:41.600]  如果你有我的講義
[00:18:41.600 --> 00:18:43.600]  你可以看著經文
[00:18:43.600 --> 00:18:45.600]  你沒有印出講義的話
[00:18:45.600 --> 00:18:47.600]  你就可以看著聖經
[00:18:47.600 --> 00:18:50.600]  我們一起來看開頭的8節
[00:18:50.600 --> 00:18:54.600]  我又看見一個新天、新地
[00:18:54.600 --> 00:18:57.600]  因為先前的天地已經過去了
[00:18:57.600 --> 00:19:00.600]  海也不再有了
[00:19:00.600 --> 00:19:04.600]  我又看見聖神新耶路撒冷
[00:19:04.600 --> 00:19:06.600]  由神那裡從天而降
[00:19:06.600 --> 00:19:10.600]  預備好了就如新婦裝飾整齊
[00:19:10.600 --> 00:19:12.600]  等候丈夫
[00:19:12.600 --> 00:19:16.600]  我聽見有大聲音從寶座上出來說
[00:19:16.600 --> 00:19:19.600]  看啊!神的帳幕在人間
[00:19:19.600 --> 00:19:21.600]  祂要與人同住
[00:19:21.600 --> 00:19:23.600]  他們要作祂的子民
[00:19:23.600 --> 00:19:26.600]  神要親自與他們同在
[00:19:26.600 --> 00:19:28.600]  作他們的神
[00:19:28.600 --> 00:19:30.600]  神要擦去他們一切的眼淚
[00:19:30.600 --> 00:19:35.600]  不再有死亡、不再有悲哀、哭號、疼痛
[00:19:35.600 --> 00:19:37.600]  因為以前的事都過去了
[00:19:37.600 --> 00:19:39.600]  作寶座的說
[00:19:39.600 --> 00:19:42.600]  看啊!我將一切都更新了
[00:19:42.600 --> 00:19:44.600]  又說:你要寫上
[00:19:44.600 --> 00:19:48.600]  因為這些話是可信的、是真實的
[00:19:48.600 --> 00:19:50.600]  他又對我說:都成了
[00:19:50.600 --> 00:19:53.600]  我是阿拉伯、我是奧梅格
[00:19:53.600 --> 00:19:56.600]  我是初、我是中
[00:19:56.600 --> 00:20:01.600]  我要將生命泉的水白白賜給那些口渴的人渴
[00:20:01.600 --> 00:20:04.600]  得勝的必承受這些遺孽
[00:20:04.600 --> 00:20:06.600]  我要做祂的神
[00:20:06.600 --> 00:20:08.600]  祂要做我的兒子
[00:20:08.600 --> 00:20:17.600]  唯有膽怯的、不信的、可憎的、殺人的、淫亂的、行邪術的、拜偶像的和一切雛方的
[00:20:17.600 --> 00:20:23.600]  他們的糞就在燒著硫磺的火壺裡
[00:20:23.600 --> 00:20:27.600]  這是第二次的死
[00:20:27.600 --> 00:20:29.600]  很寶貴的八字經文
[00:20:29.600 --> 00:20:32.600]  我們首先看這個新天新地
[00:20:32.600 --> 00:20:34.600]  新天新地
[00:20:34.600 --> 00:20:37.600]  為什麼叫新天新地呢?
[00:20:37.600 --> 00:20:41.600]  有別於現在的天地
[00:20:41.600 --> 00:20:44.600]  和現在的天地是不同的
[00:20:44.600 --> 00:20:49.600]  就是說現在這個天地是會過去的
[00:20:49.600 --> 00:20:52.600]  神是會給一個新天新地
[00:20:52.600 --> 00:20:54.600]  不單止新地
[00:20:54.600 --> 00:20:59.600]  地我們說因為罪惡的緣故被咒詛
[00:20:59.600 --> 00:21:04.600]  這個地今天可以說你怎麼環保都好
[00:21:04.600 --> 00:21:07.600]  其實這個地是支離破碎的
[00:21:07.600 --> 00:21:09.600]  但是天呢?
[00:21:09.600 --> 00:21:12.600]  神也做過新的天
[00:21:12.600 --> 00:21:17.600]  那就是整個宇宙似乎要被換身
[00:21:17.600 --> 00:21:19.600]  這個不單止地
[00:21:19.600 --> 00:21:21.600]  天也要被換身
[00:21:21.600 --> 00:21:24.600]  這個聖經舊約有沒有說呢?
[00:21:24.600 --> 00:21:26.600]  我note那裡也有指出給大家看
[00:21:26.600 --> 00:21:29.600]  以塞亞說得最清楚了
[00:21:29.600 --> 00:21:33.600]  以塞亞在他最後那兩章65、66章
[00:21:33.600 --> 00:21:35.600]  65章17至19節
[00:21:35.600 --> 00:21:38.600]  他說:看那我造新天新地
[00:21:38.600 --> 00:21:40.600]  從前的事不再被紀念
[00:21:40.600 --> 00:21:43.600]  也不再追想
[00:21:43.600 --> 00:21:47.600]  你們當因我所造的永遠歡喜快樂
[00:21:47.600 --> 00:21:50.600]  因我所造的耶路撒冷為人所喜
[00:21:50.600 --> 00:21:52.600]  造其中的居民為人所樂
[00:21:52.600 --> 00:21:54.600]  我必因耶路撒冷歡喜
[00:21:54.600 --> 00:21:56.600]  因我的百姓快樂
[00:21:56.600 --> 00:21:59.600]  其中必不再聽見哭泣的聲音
[00:21:59.600 --> 00:22:01.600]  和哀號的聲音
[00:22:01.600 --> 00:22:06.600]  這就是約翰所指的造的新天新地
[00:22:06.600 --> 00:22:09.600]  以塞亞說最後那章第22節還說
[00:22:09.600 --> 00:22:13.600]  耶和華說:我所要造的新天新地
[00:22:13.600 --> 00:22:15.600]  怎樣在我面前長存
[00:22:15.600 --> 00:22:19.600]  你們的後裔和你們的名字也必照樣長存
[00:22:19.600 --> 00:22:22.600]  所以這不是單單跟約翰說的
[00:22:22.600 --> 00:22:25.600]  在主前七百年的時候
[00:22:25.600 --> 00:22:29.600]  神已經說他將來要造新天新地
