
[00:00:00.000 --> 00:00:04.500]  (此處有關《馬書》九章三十節)
[00:01:51.380 --> 00:01:54.200]  口裡承認,就可以得救。
[00:01:54.200 --> 00:01:55.220]  經上說:
[00:01:55.220 --> 00:01:59.060]  凡信他的人,必不至於羞愧。
[00:01:59.060 --> 00:02:02.140]  猶太人和希臘人並沒有分別,
[00:02:02.140 --> 00:02:04.440]  因為眾人同有一位主,
[00:02:04.440 --> 00:02:07.260]  他也口袋一切求告他的人。
[00:02:07.260 --> 00:02:11.860]  因為凡求告主名的,就必得救。
[00:02:11.860 --> 00:02:15.700]  然而人未曾信他,怎能求他呢?
[00:02:15.700 --> 00:02:19.020]  未曾聽見他,怎能信他呢?
[00:02:19.020 --> 00:02:22.360]  沒有傳道的,怎能聽見呢?
[00:02:22.360 --> 00:02:26.700]  若沒有奉差遣,怎能傳道呢?
[00:02:26.700 --> 00:02:32.080]  如經上所記:報福音傳喜信的人,
[00:02:32.080 --> 00:02:35.420]  他們的腳中何等皆美。
[00:02:35.420 --> 00:02:38.480]  只是人沒有都聽從福音,
[00:02:38.480 --> 00:02:40.540]  因為以賽亞說:
[00:02:40.540 --> 00:02:44.380]  主啊,我們所傳的,有誰信呢?
[00:02:44.380 --> 00:02:48.480]  可見,傳道是從聽道而來的,
[00:02:48.480 --> 00:02:51.820]  聽道是從基督的話來的。
[00:02:51.820 --> 00:02:54.880]  但我說:人沒有聽見嗎?
[00:02:54.880 --> 00:02:56.660]  誠然聽見了。
[00:02:56.660 --> 00:02:59.240]  他們的聲音傳遍天下,
[00:02:59.240 --> 00:03:02.060]  他們的言語傳到地極。
[00:03:02.060 --> 00:03:05.320]  我再說:以色列人不知道嗎?
[00:03:05.320 --> 00:03:09.680]  善由摩西說:我要用那不成指紋的
[00:03:09.680 --> 00:03:12.040]  惹動你們的憤恨。
[00:03:12.040 --> 00:03:16.640]  我要用那無知的紋觸動你們的怒氣。
[00:03:16.640 --> 00:03:19.200]  又有以賽亞放膽說:
[00:03:19.200 --> 00:03:22.800]  沒有尋找我的,我叫他們遇見。
[00:03:22.800 --> 00:03:26.380]  沒有訪問我的,我向他們顯現。
[00:03:26.380 --> 00:03:28.680]  至於以色列人,他說:
[00:03:28.680 --> 00:03:34.320]  我整天伸手招呼那叛逆頂嘴的百姓。
[00:03:34.320 --> 00:03:36.100]  我們低頭做個禱告吧
[00:03:36.100 --> 00:03:39.680]  主啊,訴求你今天對我們每一個人說話
[00:03:39.680 --> 00:03:44.160]  願我們都不會做一個叛逆頂嘴的百姓
[00:03:44.160 --> 00:03:46.540]  願我們明白信心的意義
[00:03:46.540 --> 00:03:50.760]  以致我們可以傳言將生命交託給你
[00:03:50.760 --> 00:03:52.680]  求你祝福聽到的時間
[00:03:52.680 --> 00:03:56.120]  我們交託禱告奉耶穌基督的名
[00:03:56.120 --> 00:04:01.240]  好,我們先回到九章三十節開始
[00:04:01.240 --> 00:04:02.800]  先說說背景
[00:04:02.800 --> 00:04:04.720]  應該跟大家提過很多次
[00:04:04.720 --> 00:04:08.440]  羅馬書院是寶羅寫給羅馬的教會
[00:04:08.440 --> 00:04:10.240]  因為他不熟悉這間教會
[00:04:10.240 --> 00:04:13.680]  所以他用這個福音由頭到尾說一次
[00:04:13.680 --> 00:04:18.000]  作為他對羅馬教會介紹自己
[00:04:18.000 --> 00:04:20.960]  我們說過福音主要的內容
[00:04:20.960 --> 00:04:23.840]  其實第一到第八章已經說了
[00:04:23.840 --> 00:04:26.360]  就是這個恩信稱義的道理
[00:04:26.360 --> 00:04:29.080]  第一到第四章就是一個負面的
[00:04:29.080 --> 00:04:32.760]  就是說這個世界上沒有人能夠因為他自己的行為
[00:04:32.760 --> 00:04:34.600]  或者他擁有的律法
[00:04:34.600 --> 00:04:36.800]  或者任何的東西來誇口
[00:04:36.800 --> 00:04:38.600]  這是不可以的
[00:04:38.600 --> 00:04:40.120]  那是一條死路
[00:04:40.120 --> 00:04:43.320]  第五到第八章就是說出生命之道
[00:04:43.320 --> 00:04:44.520]  就是說OK
[00:04:44.520 --> 00:04:46.040]  但我們現在信了耶穌
[00:04:46.040 --> 00:04:48.240]  聖靈就在我們的心裏面
[00:04:48.240 --> 00:04:50.720]  於是我們在苦難之中
[00:04:50.720 --> 00:04:53.760]  我們都可以誇口我們的盼望
[00:04:53.760 --> 00:04:55.600]  於是第八章去到結尾
[00:04:55.600 --> 00:04:57.640]  其實有一首讚美的詩歌
[00:04:57.640 --> 00:05:00.880]  那裏提到沒有一樣東西
[00:05:00.880 --> 00:05:03.240]  能夠叫我們與基督的愛隔絕
[00:05:03.240 --> 00:05:05.360]  無論是天上的東西
[00:05:05.360 --> 00:05:06.240]  地下的東西
[00:05:06.240 --> 00:05:07.520]  將來的東西
[00:05:07.520 --> 00:05:08.800]  過去的東西
[00:05:08.800 --> 00:05:13.840]  一切的事物都不能夠叫我們與基督的愛隔絕
[00:05:13.840 --> 00:05:14.440]  好了
[00:05:14.440 --> 00:05:17.000]  保羅說到這裏一個高潮之後
[00:05:17.000 --> 00:05:18.960]  他就想像了
[00:05:18.960 --> 00:05:21.000]  有個人就會走來質問他
[00:05:21.000 --> 00:05:24.400]  特別是一個猶太人可能會來質問他
[00:05:24.400 --> 00:05:27.560]  就是說你講到神的愛這麼偉大
[00:05:27.560 --> 00:05:30.120]  神的信實這麼真確
[00:05:30.120 --> 00:05:35.040]  那為什麼猶太人自己沒有接受耶穌尼塞亞呢?
[00:05:35.040 --> 00:05:36.760]  尼塞亞已經來了
[00:05:36.760 --> 00:05:40.000]  為什麼保羅你傳福音的時候
[00:05:40.000 --> 00:05:42.840]  猶太人不接受這個福音呢?
[00:05:42.840 --> 00:05:46.640]  是不是你所講神的信實其實是假的呢?
[00:05:46.640 --> 00:05:52.440]  因為神沒有來叫猶太人回轉到神那裏
[00:05:52.440 --> 00:05:54.880]  那是不是神放棄了猶太人
[00:05:54.880 --> 00:05:58.040]  所以其實神的信實是假的呢?
[00:05:58.040 --> 00:06:02.240]  第九到第十一章基本上就回答這個問題
[00:06:02.240 --> 00:06:06.320]  就是在說猶太人為何沒有信耶穌
[00:06:06.320 --> 00:06:09.000]  我們上次就講了第九章
[00:06:09.000 --> 00:06:10.320]  今天就講第十章
[00:06:10.320 --> 00:06:14.480]  第九到第十章基本上如果很籠統地講
[00:06:14.480 --> 00:06:18.240]  第九章就可以說是集中點在神那裏
[00:06:18.240 --> 00:06:21.040]  第十章的集中點就是在人
[00:06:21.040 --> 00:06:23.520]  就是以色列人那裏
[00:06:23.520 --> 00:06:27.520]  第九章其實總結就是上次和你們說過
[00:06:27.520 --> 00:06:33.560]  就是神要因待誰就因待誰
[00:06:33.560 --> 00:06:41.520]  所以如果神要選擇去憐憫外邦人
[00:06:41.520 --> 00:06:43.720]  神有主權的
[00:06:43.720 --> 00:06:48.520]  保羅其實某程度上可以說是
[00:06:48.520 --> 00:06:50.720]  暗喻耶穌一個比喻
[00:06:50.720 --> 00:06:53.120]  大家記得浪子的故事
[00:06:53.120 --> 00:06:56.400]  當浪子回頭之後
[00:06:56.400 --> 00:07:01.520]  那個父親殺羊宰牛去慶祝浪子回來的時候
[00:07:01.520 --> 00:07:03.720]  那個長子就很生氣了
[00:07:03.720 --> 00:07:07.280]  為何你沒有為我擺設筵席
[00:07:07.280 --> 00:07:10.720]  為何你要為浪子擺設筵席
[00:07:10.720 --> 00:07:13.040]  那個父親就說為何你生氣呢?
[00:07:13.040 --> 00:07:15.720]  其實你一直已經享受著我的恩典
[00:07:15.720 --> 00:07:17.120]  我的好處
[00:07:17.120 --> 00:07:20.720]  第九章基本上保羅就將天父
[00:07:20.720 --> 00:07:24.560]  好像說到這個故事的父親一樣
[00:07:24.560 --> 00:07:28.160]  他要選擇去恩待外邦人
[00:07:28.160 --> 00:07:30.720]  為何你的以色列人要眼紅呢?
[00:07:30.720 --> 00:07:32.240]  為何你要投訴呢?
[00:07:32.240 --> 00:07:34.560]  其實一切出於恩典的話
[00:07:34.560 --> 00:07:38.560]  神就是要救這些本來不認識祂的人
[00:07:38.560 --> 00:07:42.160]  以色列人沒有資格去投訴
[00:07:42.160 --> 00:07:46.160]  反而你應該更加因為愛邦人信主
[00:07:46.160 --> 00:07:48.400]  去明白甚麼是恩典
[00:07:48.400 --> 00:07:49.760]  恩典的偉大
[00:07:49.760 --> 00:07:54.400]  剛才讀那九章三十節到十章一節
[00:07:54.400 --> 00:07:56.880]  目光就轉去以色列人
[00:07:56.880 --> 00:08:01.200]  為何以色列人沒有接受福音呢?
[00:08:01.200 --> 00:08:04.000]  因為以色列人有一些問題
[00:08:04.000 --> 00:08:06.000]  接著他就說以色列人有甚麼問題
[00:08:06.000 --> 00:08:08.000]  所以他們沒有接受福音
[00:08:08.000 --> 00:08:11.120]  當我們繼續去講這節經文的時候
[00:08:11.120 --> 00:08:14.880]  首先要補充一件事
[00:08:14.880 --> 00:08:19.040]  我們今天活在後現代的社會
[00:08:19.040 --> 00:08:23.840]  後現代的社會我們常說有很多身份政治
[00:08:23.840 --> 00:08:25.600]  身份政治的意思是
[00:08:25.600 --> 00:08:27.600]  我是甚麼身份的人
[00:08:27.600 --> 00:08:30.160]  你是不可以批評我的
[00:08:30.160 --> 00:08:31.840]  不可以攻擊我的
[00:08:31.840 --> 00:08:33.440]  舉個例子
[00:08:33.440 --> 00:08:34.560]  你在美國的話
[00:08:34.560 --> 00:08:37.760]  如果你寫一句批評黑人的話
[00:08:37.760 --> 00:08:39.440]  在你的Facebook上才算
[00:08:39.440 --> 00:08:41.840]  你可能馬上就會被人罵爆
[00:08:41.840 --> 00:08:43.440]  在社交媒體上
[00:08:43.440 --> 00:08:45.840]  如果你罵一句姓小眾的人
[00:08:45.840 --> 00:08:47.840]  變性的人很奇怪
[00:08:47.840 --> 00:08:51.440]  你又會被人在社交媒體上罵爆
[00:08:51.440 --> 00:08:56.640]  所以保羅有些批評以色列人的話
[00:08:56.640 --> 00:09:02.400]  所以有人就說保羅是否有所謂的Anti-Semitism
[00:09:02.400 --> 00:09:04.800]  即是有些雖然他是猶太人
[00:09:04.800 --> 00:09:07.360]  但他自己是歧視猶太人的
[00:09:07.360 --> 00:09:09.360]  說得誇張一點
[00:09:09.360 --> 00:09:12.640]  他是否希特拉的老祖宗呢?
[00:09:12.640 --> 00:09:14.640]  這個世代其實去到
[00:09:14.640 --> 00:09:16.880]  甚麼人你都差不多不可以批評的
[00:09:16.880 --> 00:09:18.880]  唯一可以罵的就是林鄭
[00:09:18.880 --> 00:09:20.880]  她就可以大罵
[00:09:20.880 --> 00:09:24.880]  但我們要明白一件事
[00:09:24.880 --> 00:09:28.080]  保羅對一些以色列人的批評
[00:09:28.080 --> 00:09:30.880]  不是因為他不喜歡一些以色列人
[00:09:30.880 --> 00:09:33.520]  不是因為他看不起一些以色列人
[00:09:33.520 --> 00:09:35.520]  保羅在第九章說得很清楚
[00:09:35.520 --> 00:09:38.880]  他說如果我的滅亡
[00:09:38.880 --> 00:09:40.880]  可以救到一些以色列人的話
[00:09:40.880 --> 00:09:44.480]  我寧願自己去地獄
[00:09:44.480 --> 00:09:47.440]  讓那些以色列人可以上天堂
[00:09:47.440 --> 00:09:49.440]  不過這件事不可以這樣做
[00:09:49.440 --> 00:09:51.440]  神不是這樣做事的
[00:09:51.440 --> 00:09:56.000]  所以這裡說到保羅對那些以色列人的批評
[00:09:56.000 --> 00:09:57.520]  是出於他的愛
[00:09:57.520 --> 00:09:59.520]  出於他的關心
[00:09:59.520 --> 00:10:01.520]  其實亦都提醒我們
[00:10:01.520 --> 00:10:03.520]  後現代經常說到
[00:10:03.520 --> 00:10:06.640]  如果你無條件地愛一個人
[00:10:06.640 --> 00:10:10.800]  就表示你對那個人不能作任何的批評
[00:10:10.800 --> 00:10:13.440]  你要認同他的所有行為
[00:10:13.440 --> 00:10:16.000]  這才叫做無條件的愛
[00:10:16.000 --> 00:10:19.200]  這明顯不是保羅所說的信息
[00:10:19.200 --> 00:10:24.960]  我亦都相信這不是神自己說的那種無條件的愛
[00:10:24.960 --> 00:10:28.000]  你愛的話就不喜歡不義
[00:10:28.000 --> 00:10:29.280]  只喜歡真理
[00:10:29.280 --> 00:10:31.280]  真理和愛是分不開的
[00:10:31.280 --> 00:10:33.280]  不過這只是一個註腳
[00:10:33.280 --> 00:10:36.480]  回到保羅對一些以色列人的批評
[00:10:36.480 --> 00:10:38.480]  不過我又要再補充一句
[00:10:38.480 --> 00:10:42.480]  當然保羅主要是批評一些以色列人
[00:10:42.480 --> 00:10:46.880]  不過我們亦都可以從他對以色列人的批評
[00:10:46.880 --> 00:10:50.640]  在想我們其實有時候
[00:10:50.640 --> 00:10:53.360]  有沒有都好像以色列人這樣的心態
[00:10:53.360 --> 00:10:57.040]  以致我們都沒有領受到神的恩典
[00:10:57.040 --> 00:11:02.800]  以致我們都走上一條可以說是與神遠離的道路呢?
[00:11:02.800 --> 00:11:04.560]  都值得我們反省
[00:11:04.560 --> 00:11:06.160]  好 回到這段經文
[00:11:06.160 --> 00:11:09.680]  這段經文明顯分開三個部分
[00:11:09.680 --> 00:11:12.880]  九章三十節到十章四節是一個部分
[00:11:12.880 --> 00:11:16.080]  十章五節到十三節是第二個部分
[00:11:16.080 --> 00:11:19.120]  十章十四到耶一是第三個部分
[00:11:19.120 --> 00:11:23.600]  我們按著這三個部分去看這段經文
[00:11:23.600 --> 00:11:27.440]  第一段 即是九章三十到十章四節
[00:11:27.440 --> 00:11:32.480]  基本上保羅要開宗明義說有兩種義
[00:11:32.480 --> 00:11:34.480]  兩種righteousness
[00:11:34.480 --> 00:11:37.200]  這個公義在這裡的了解的意思
[00:11:37.200 --> 00:11:41.200]  可以了解為與神有一個好的關係
[00:11:41.200 --> 00:11:43.200]  之前都說過了
[00:11:43.200 --> 00:11:44.880]  這個義的意思
[00:11:44.880 --> 00:11:47.600]  不是單單指你守了多少條律法
[00:11:47.600 --> 00:11:51.520]  也是指與神之間有一個好的關係
[00:11:51.520 --> 00:11:55.520]  這個義 righteousness 包括這件事
[00:11:55.520 --> 00:11:59.120]  於是保羅在這裡開宗明義說有兩種的義
[00:11:59.120 --> 00:12:02.320]  一個叫做因信而得的義
[00:12:02.320 --> 00:12:06.240]  另一個叫做律法的義
[00:12:06.240 --> 00:12:11.040]  保羅強調猶太人不是不追求義
[00:12:11.040 --> 00:12:13.040]  他們其實很有熱心
[00:12:13.040 --> 00:12:14.720]  十章二節說
[00:12:14.720 --> 00:12:17.760]  我可以證明他們向神有熱心
[00:12:17.760 --> 00:12:20.160]  他們有熱心追求公義
[00:12:20.160 --> 00:12:22.640]  不過不是按著真理
[00:12:22.640 --> 00:12:26.720]  這個可能是保羅說回自己的故事
[00:12:26.720 --> 00:12:27.760]  一些反省
[00:12:27.760 --> 00:12:32.560]  你知道保羅都曾經很熱心追求公義
[00:12:32.560 --> 00:12:35.280]  所以他就去逼迫基督徒
[00:12:35.280 --> 00:12:39.360]  認為這樣就是追求公義應該有的行為
[00:12:39.360 --> 00:12:41.840]  所以他也曾經有熱心
[00:12:41.840 --> 00:12:44.240]  但是沒有按著真知識
[00:12:44.240 --> 00:12:46.800]  所以保羅說其實很多猶太人
[00:12:46.800 --> 00:12:49.840]  都可能像他過去那樣
[00:12:49.840 --> 00:12:51.200]  我們又回頭看
[00:12:51.200 --> 00:12:53.520]  什麼叫做律法的義
[00:12:53.520 --> 00:12:57.360]  什麼叫做因信而得的義呢?
[00:12:57.360 --> 00:12:58.400]  簡而言之
[00:12:58.400 --> 00:13:02.960]  律法的義保羅形容是什麼呢?
[00:13:02.960 --> 00:13:04.960]  第32節
[00:13:04.960 --> 00:13:07.680]  他們是憑著行為求
[00:13:07.680 --> 00:13:12.400]  他們正跌在那半腳石上
[00:13:12.400 --> 00:13:17.520]  行為這個字原文是work
[00:13:17.520 --> 00:13:18.880]  英文翻譯做work
[00:13:18.880 --> 00:13:20.000]  即是他們的工作
[00:13:20.000 --> 00:13:23.360]  或者可以翻譯做他們的成就
[00:13:23.360 --> 00:13:25.840]  或者他們做了些什麼
[00:13:25.840 --> 00:13:27.680]  這裡就是說
[00:13:27.680 --> 00:13:31.920]  為什麼猶太人不肯接受耶穌呢?
[00:13:31.920 --> 00:13:35.840]  因為他們想靠他們做到的好事
[00:13:35.840 --> 00:13:38.800]  他們覺得他們做了一個好人
[00:13:38.800 --> 00:13:41.040]  靠他們成為一個好人
[00:13:41.040 --> 00:13:44.320]  以致他們能夠與神建立關係
[00:13:44.320 --> 00:13:46.640]  他說如果是這樣的時候
[00:13:46.640 --> 00:13:50.240]  他們就沒有辦法進入信心的義了
[00:13:50.240 --> 00:13:53.360]  保羅這裡沒有詳細解釋什麼叫信心的義
[00:13:53.360 --> 00:13:55.600]  下一段他才會詳細解釋
[00:13:55.600 --> 00:14:00.000]  這裡保羅的集中點是什麼叫做律法的義
[00:14:00.000 --> 00:14:05.440]  就是靠做好人能夠與神建立關係
[00:14:05.440 --> 00:14:09.120]  其實保羅說到這種猶太人的想法
[00:14:09.120 --> 00:14:11.680]  跟我們中國人都相似
[00:14:11.680 --> 00:14:15.520]  我們中國人傳統儒家教導我們是什麼呢?
[00:14:15.520 --> 00:14:18.960]  修身齊家治國平天下
[00:14:18.960 --> 00:14:21.760]  當然修身之前你又要格物致知
[00:14:21.760 --> 00:14:27.600]  你去窮你的智慧去研究這個世界的真理
[00:14:27.600 --> 00:14:30.240]  於是你就可以心正意成
[00:14:30.240 --> 00:14:31.760]  你的心態正確
[00:14:31.760 --> 00:14:34.160]  於是你行為就好了
[00:14:34.160 --> 00:14:34.880]  修身了
[00:14:34.880 --> 00:14:36.640]  於是你的家庭都幸福
[00:14:36.640 --> 00:14:38.720]  然後全中國都仰望你
[00:14:38.720 --> 00:14:39.520]  諸如此類
[00:14:39.520 --> 00:14:42.160]  修身治國平天下就是這樣
[00:14:42.160 --> 00:14:45.840]  所以中國整個儒家的傳統都是說
[00:14:45.840 --> 00:14:49.360]  我要成為一個好人
[00:14:49.360 --> 00:14:52.960]  當我能夠成為一個好人的時候
[00:14:52.960 --> 00:14:56.000]  我就做到天人合一
[00:14:56.000 --> 00:15:01.760]  中國當然天不是等同聖經所說的神
[00:15:01.760 --> 00:15:03.360]  不過大概是這個觀念
[00:15:03.360 --> 00:15:06.240]  總之我做到一個好人
[00:15:06.240 --> 00:15:09.760]  我就參與在天地的正氣當中
[00:15:09.760 --> 00:15:12.240]  不知道現在的年輕人還讀不讀
[00:15:12.240 --> 00:15:13.760]  天地有正氣
[00:15:13.760 --> 00:15:16.560]  豪言忘記了文天祥
[00:15:16.560 --> 00:15:22.080]  總之我這個人頂天立地的一個君子的時候
[00:15:22.080 --> 00:15:25.920]  我就可以與天有契通
[00:15:25.920 --> 00:15:30.400]  這就是做人應該有的東西
[00:15:30.400 --> 00:15:35.680]  中國人以自己的做人道理為驕傲
[00:15:35.680 --> 00:15:39.680]  其實中國人這種心態很像猶太人
[00:15:39.680 --> 00:15:42.400]  唯一不同就是猶太人認為
[00:15:42.400 --> 00:15:46.560]  為什麼他們能夠明白做人的道理呢
[00:15:46.560 --> 00:15:49.040]  因為神啟示了給他們
[00:15:49.040 --> 00:15:51.200]  他們有了摩西的律法
[00:15:51.200 --> 00:15:53.200]  那些外邦人不懂事
[00:15:53.200 --> 00:15:55.520]  他們有很多哲學
[00:15:55.520 --> 00:15:57.280]  他們不知道怎麼做
[00:15:57.280 --> 00:16:00.160]  所以我們猶太人一樣不同
[00:16:00.160 --> 00:16:01.920]  我們有神的律法
[00:16:01.920 --> 00:16:03.280]  並且不單止有
[00:16:03.280 --> 00:16:05.120]  我們做神的律法
[00:16:05.120 --> 00:16:07.680]  所以我們就是好人
[00:16:07.680 --> 00:16:08.720]  我們是好人
[00:16:08.720 --> 00:16:11.200]  所以神自然就會喜歡我們
[00:16:11.200 --> 00:16:16.000]  所以做好人才能夠成為神的朋友
[00:16:16.000 --> 00:16:21.120]  保羅說這種心態令他們無法接受耶穌
[00:16:21.120 --> 00:16:26.400]  保羅在此強調外邦人不是好人
[00:16:26.400 --> 00:16:28.480]  保羅在此不是歧視猶太人
[00:16:28.480 --> 00:16:29.520]  說猶太人是壞人
[00:16:29.520 --> 00:16:31.200]  外邦人是好人
[00:16:31.200 --> 00:16:35.200]  反過來保羅強調外邦人是壞人
[00:16:35.200 --> 00:16:37.680]  《羅馬書》一章十八節說到
[00:16:37.680 --> 00:16:40.960]  神的神聖和永恆是明明可知的
[00:16:40.960 --> 00:16:43.920]  不過外邦人卻不把神當為神
[00:16:43.920 --> 00:16:45.680]  然後就做了很多罪
[00:16:45.680 --> 00:16:48.400]  你看看《羅馬書》一章十八節開始
[00:16:48.400 --> 00:16:49.760]  你會看到
[00:16:49.760 --> 00:16:54.800]  保羅說外邦人正正因為知道自己是罪人
[00:16:54.800 --> 00:16:58.240]  正正因為知道自己靠著自己的力量
[00:16:58.240 --> 00:17:00.400]  會走到窮途末路
[00:17:00.400 --> 00:17:06.400]  所以他說這些人反而可以得著因信而來的公義
[00:17:06.400 --> 00:17:09.920]  保羅認為猶太人的問題正正因為
[00:17:09.920 --> 00:17:14.640]  正正因為猶太人太好人
[00:17:14.640 --> 00:17:17.600]  好人本身不是問題
[00:17:17.600 --> 00:17:21.040]  但是如果你把你的生命價值
[00:17:21.040 --> 00:17:25.120]  建造在你在一個好人身上
[00:17:25.120 --> 00:17:26.400]  你把你看自己
[00:17:26.400 --> 00:17:30.000]  我要做一個頂天立地的君子
[00:17:30.000 --> 00:17:33.040]  我才對得起人、對得起神
[00:17:33.040 --> 00:17:35.280]  如果你這樣想的時候
[00:17:35.280 --> 00:17:40.880]  保羅就說反而會阻撓我們認識神的因典
[00:17:40.880 --> 00:17:43.680]  又說一個比喻
[00:17:43.680 --> 00:17:46.400]  我經常覺得我講的比喻
[00:17:46.400 --> 00:17:48.880]  都跟婚姻、兒女有關
[00:17:48.880 --> 00:17:51.840]  因為反映我是一個這樣的人
[00:17:51.840 --> 00:17:54.320]  有時候我想想都會對單身的抱怨
[00:17:54.320 --> 00:17:56.320]  我將來要想多一些例子
[00:17:56.320 --> 00:17:57.120]  關於單身
[00:17:57.120 --> 00:17:57.920]  不過不要理了
[00:17:57.920 --> 00:18:01.920]  今天繼續都是講父母的例子
[00:18:01.920 --> 00:18:04.320]  舉個例子來說
[00:18:04.320 --> 00:18:06.880]  香港做父母或者中國人做父母
[00:18:06.880 --> 00:18:10.480]  都是很希望兒女讀書乖
[00:18:10.480 --> 00:18:12.800]  鼓勵他們勤力讀書
[00:18:12.800 --> 00:18:13.920]  拿些好成績
[00:18:13.920 --> 00:18:15.520]  將來入好學校
[00:18:15.520 --> 00:18:17.280]  現在不止讀書
[00:18:17.280 --> 00:18:18.640]  還要十八般武藝
[00:18:18.640 --> 00:18:21.840]  學鋼琴、芭蕾舞、跆拳道
[00:18:21.840 --> 00:18:24.880]  最好代表香港出賽
[00:18:24.880 --> 00:18:26.720]  鼓勵做很多事
[00:18:26.720 --> 00:18:28.080]  舉個例子來說
[00:18:28.080 --> 00:18:30.320]  這些是不是好事呢?
[00:18:30.320 --> 00:18:31.920]  是好的
[00:18:31.920 --> 00:18:34.640]  讀書讀得成績好是好事
[00:18:34.640 --> 00:18:36.640]  我們不會跟神投訴
[00:18:37.440 --> 00:18:38.480]  神啊神
[00:18:38.480 --> 00:18:40.480]  為什麼我兒子每年都考第一
[00:18:40.480 --> 00:18:42.480]  你為什麼要搞這些事
[00:18:42.480 --> 00:18:44.160]  我們不會這樣投訴
[00:18:44.160 --> 00:18:46.160]  也不會跟兒子說
[00:18:46.160 --> 00:18:48.320]  你最近的成績太好了
[00:18:48.320 --> 00:18:50.560]  最近三個學期都全班第一名
[00:18:50.560 --> 00:18:52.960]  這麼好成績是不行的
[00:18:52.960 --> 00:18:55.120]  不如你去打多些機
[00:18:55.120 --> 00:18:56.960]  先讀好一點
[00:18:56.960 --> 00:18:59.360]  免得這麼好成績
[00:18:59.360 --> 00:19:01.680]  我們沒有人會這樣說的
[00:19:01.680 --> 00:19:03.680]  好成績、好行為
[00:19:03.680 --> 00:19:05.680]  這些是好事
[00:19:05.680 --> 00:19:06.720]  本身是好事
[00:19:06.720 --> 00:19:07.200]  不是壞事
[00:19:07.200 --> 00:19:09.760]  正如律法本身都是好事
[00:19:09.760 --> 00:19:11.040]  跟著律法去行
[00:19:11.040 --> 00:19:12.240]  都是好事
[00:19:12.240 --> 00:19:13.040]  不過
[00:19:13.040 --> 00:19:15.520]  如果你將你的生命價值
[00:19:15.520 --> 00:19:18.000]  建造在這些事情上
[00:19:18.000 --> 00:19:21.440]  即使這個人要做到這些好事
[00:19:21.440 --> 00:19:23.600]  你要成為一個好人
[00:19:23.600 --> 00:19:25.440]  然後神才愛你
[00:19:25.440 --> 00:19:28.880]  或者你才是一個有價值的人
[00:19:28.880 --> 00:19:32.640]  這樣就可能對我們的生命帶來很大的破壞
[00:19:32.640 --> 00:19:36.240]  也讓我們沒辦法明白神的愛
[00:19:36.240 --> 00:19:38.400]  舉剛才的例子
[00:19:38.400 --> 00:19:42.560]  鼓勵小朋友讀書乖是好事
[00:19:42.560 --> 00:19:46.080]  但是如果你給小朋友一個訊息
[00:19:46.080 --> 00:19:48.720]  就是說你讀書讀得好
[00:19:48.720 --> 00:19:52.320]  然後你的生命才有價值
[00:19:52.320 --> 00:19:58.080]  然後你才配得上我去愛你、關心你
[00:19:58.080 --> 00:20:00.800]  這樣就有很大的問題
