
[00:00:00.000 --> 00:00:05.560]  讓我們開始聆聽主導耳聲
[00:02:02.920 --> 00:02:05.920]  一起見面的時候
[00:02:05.920 --> 00:02:07.920]  他很大聲地說
[00:02:07.920 --> 00:02:10.920]  你將來有什麼事需要幫助
[00:02:10.920 --> 00:02:12.920]  你就隨便來找我
[00:02:12.920 --> 00:02:15.920]  我很願意幫助你的
[00:02:15.920 --> 00:02:20.920]  因為我和你在工作裡一起同工
[00:02:20.920 --> 00:02:26.920]  但是我的朋友或同工
[00:02:26.920 --> 00:02:28.920]  他們就分享過他們的經驗
[00:02:28.920 --> 00:02:29.920]  他們說
[00:02:29.920 --> 00:02:31.920]  往往這個人越熱切
[00:02:31.920 --> 00:02:33.920]  在第一次見面的時候
[00:02:33.920 --> 00:02:34.920]  說這番話的時候
[00:02:34.920 --> 00:02:36.920]  將來那個人就是
[00:02:36.920 --> 00:02:39.920]  正正就是怎樣陷害你的那個人
[00:02:39.920 --> 00:02:42.920]  其實雖然這個不是什麼真理
[00:02:42.920 --> 00:02:46.920]  但是在我自己個人的經驗上
[00:02:46.920 --> 00:02:50.920]  也有很多次去驗證過這個事實
[00:02:50.920 --> 00:02:52.920]  譬如在很多年前
[00:02:52.920 --> 00:02:55.920]  當我還在香港工作的時候
[00:02:55.920 --> 00:02:59.920]  我記得我在香港大學做事的時候
[00:02:59.920 --> 00:03:03.920]  有一次有位同事
[00:03:03.920 --> 00:03:09.920]  他其實是在我們辦公室裡做行政主任
[00:03:09.920 --> 00:03:11.920]  他辭職了
[00:03:11.920 --> 00:03:17.920]  於是我們的部門主管就說
[00:03:17.920 --> 00:03:21.920]  我們要請另一位新的行政同工
[00:03:21.920 --> 00:03:27.920]  我們只是其中一個部份
[00:03:27.920 --> 00:03:30.920]  做其中一個部份工作
[00:03:30.920 --> 00:03:33.920]  不需要太多的關懷
[00:03:33.920 --> 00:03:35.920]  究竟怎樣去請人
[00:03:35.920 --> 00:03:40.920]  但是發覺有一次有一個女孩來見工
[00:03:40.920 --> 00:03:43.920]  很多同事已經來報信給我
[00:03:43.920 --> 00:03:45.920]  說Alan你還是單身的
[00:03:45.920 --> 00:03:47.920]  我說是的還是單身的
[00:03:47.920 --> 00:03:53.920]  他說如果你是真的要去找女朋友
[00:03:53.920 --> 00:03:54.920]  有機會了
[00:03:54.920 --> 00:03:56.920]  我說什麼事這麼緊張
[00:03:56.920 --> 00:03:58.920]  他說你快點來看看
[00:03:58.920 --> 00:04:02.920]  原來我們請一個新的同事
[00:04:02.920 --> 00:04:03.920]  很漂亮的
[00:04:03.920 --> 00:04:05.920]  我說不用了
[00:04:05.920 --> 00:04:07.920]  如果真的請到一定會見面的
[00:04:07.920 --> 00:04:11.920]  那個同事就意氣難散離開了
[00:04:11.920 --> 00:04:14.920]  其實說真的當時我已經結了婚
[00:04:14.920 --> 00:04:17.920]  不過他們說這些只是跟他說笑
[00:04:17.920 --> 00:04:18.920]  但在這個時候
[00:04:18.920 --> 00:04:22.920]  工作的時候我有時要走出辦公室
[00:04:22.920 --> 00:04:23.920]  我有自己的辦公室
[00:04:23.920 --> 00:04:25.920]  走出走廊的時候
[00:04:25.920 --> 00:04:29.920]  剛好碰見有一個女孩走出來見面
[00:04:29.920 --> 00:04:31.920]  和我老闆一起走出來
[00:04:31.920 --> 00:04:33.920]  我的老闆就跟我說
[00:04:33.920 --> 00:04:35.920]  Alan你在這裡正好
[00:04:35.920 --> 00:04:38.920]  我們剛剛請了一個新同事
[00:04:38.920 --> 00:04:39.920]  就是這位
[00:04:39.920 --> 00:04:43.920]  誰不知這位女同事還沒有上班
[00:04:43.920 --> 00:04:47.920]  馬上見到我表現得非常熱切
[00:04:47.920 --> 00:04:51.920]  並且說將來有什麼要教我
[00:04:51.920 --> 00:04:54.920]  我做行政主任的
[00:04:54.920 --> 00:04:57.920]  有什麼我一定盡力幫你的
[00:04:57.920 --> 00:05:00.920]  事情就這樣開始
[00:05:00.920 --> 00:05:02.920]  但結局是怎麼樣呢
[00:05:02.920 --> 00:05:07.920]  這位同事正正就是在辦公室裡
[00:05:07.920 --> 00:05:10.920]  用很多方法來留難我
[00:05:10.920 --> 00:05:13.920]  甚至做了一個陷阱讓我踩下去
[00:05:13.920 --> 00:05:14.920]  我還記得那時候
[00:05:14.920 --> 00:05:16.920]  我剛剛辭職離開
[00:05:16.920 --> 00:05:18.920]  來到加拿大讀神學的時候
[00:05:18.920 --> 00:05:22.920]  這位女同事真的給我一個很大的哄我
[00:05:22.920 --> 00:05:23.920]  讓我踩下去
[00:05:23.920 --> 00:05:26.920]  好處就是我的上司
[00:05:26.920 --> 00:05:29.920]  從來對於我都沒有任何的懷疑
[00:05:29.920 --> 00:05:31.920]  不過其實經過這件事
[00:05:31.920 --> 00:05:32.920]  也讓我看到
[00:05:32.920 --> 00:05:37.920]  其實有些過去的智慧在裡面
[00:05:37.920 --> 00:05:39.920]  而且也讓我們看到
[00:05:39.920 --> 00:05:42.920]  人性其實有很多的邪惡在裡面
[00:05:42.920 --> 00:05:45.920]  很多時候是包裝得很漂亮
[00:05:45.920 --> 00:05:48.920]  其實當我們今天去看回這段聖經的時候
[00:05:48.920 --> 00:05:50.920]  我們也見到一個這樣的現象
[00:05:50.920 --> 00:05:53.920]  當耶穌死了之後
[00:05:53.920 --> 00:05:55.920]  並且已經埋葬
[00:05:55.920 --> 00:05:58.920]  這幫陷害耶穌的民事
[00:05:58.920 --> 00:06:02.920]  祭司 法尼塞人 以及祭司長
[00:06:02.920 --> 00:06:07.920]  他們沒有因為耶穌已經被殺死了
[00:06:07.920 --> 00:06:10.920]  然後他們的邪惡會減少了
[00:06:10.920 --> 00:06:14.920]  相反地我們可以看到他們的偽善
[00:06:14.920 --> 00:06:18.920]  而且更有變本加厲的現象
[00:06:18.920 --> 00:06:21.920]  而且這種變本加厲的現象
[00:06:21.920 --> 00:06:24.920]  一直更加延展到身邊原本那些
[00:06:24.920 --> 00:06:27.920]  好像和我一起同流合污的人身上
[00:06:27.920 --> 00:06:30.920]  而這個人物在我們今天的經文裡面
[00:06:30.920 --> 00:06:32.920]  就介紹到的是比拉多
[00:06:32.920 --> 00:06:35.920]  一位當時由羅馬去委任
[00:06:35.920 --> 00:06:40.920]  去到巴勒斯坦地做巡撫的比拉多
[00:06:40.920 --> 00:06:44.920]  從這件事裡面我們可以看到
[00:06:44.920 --> 00:06:46.920]  這幫祭司長和法尼塞人
[00:06:46.920 --> 00:06:49.920]  以及整個猶太人工會
[00:06:49.920 --> 00:06:54.920]  其實他們那份偽善的心靈
[00:06:54.920 --> 00:06:58.920]  其實口口地被他們一次又一次的
[00:06:58.920 --> 00:07:02.920]  漂亮的包裝包起來
[00:07:02.920 --> 00:07:05.920]  而且他們的陰謀越多
[00:07:05.920 --> 00:07:08.920]  他們包裝的技倆就越來越多
[00:07:08.920 --> 00:07:11.920]  並且是越來越醜惡
[00:07:11.920 --> 00:07:14.920]  所以為什麼今天我想透過這段聖經
[00:07:14.920 --> 00:07:16.920]  和大家一起思想這個題目
[00:07:16.920 --> 00:07:18.920]  叫偽善的陰謀
[00:07:18.920 --> 00:07:20.920]  Fake sincerity
[00:07:20.920 --> 00:07:24.920]  來一起去看看人究竟是怎樣的醜惡
[00:07:24.920 --> 00:07:27.920]  而我們作為基督徒在這個世界上
[00:07:27.920 --> 00:07:31.920]  我們也應該怎樣憑著上帝給我們的智慧
[00:07:31.920 --> 00:07:35.920]  去辨別出這種人的表現
[00:07:35.920 --> 00:07:39.920]  並且我們應該有一個怎樣的正確的回應呢
[00:07:39.920 --> 00:07:43.920]  讓我們一起去看看這段聖經是說什麼
[00:07:43.920 --> 00:07:45.920]  一起去打開這段聖經
[00:07:45.920 --> 00:07:46.920]  我們再讀多一次
[00:07:46.920 --> 00:07:47.920]  剛才師母和我們讀了一次
[00:07:47.920 --> 00:07:51.920]  但我們自己再讀一下會更加好
[00:07:51.920 --> 00:07:54.920]  希望我們大家一起去讀多一次
[00:07:54.920 --> 00:07:57.920]  能夠對這段經文有更深的認識
[00:07:57.920 --> 00:08:02.920]  馬太福音第27章第62至66節
[00:08:02.920 --> 00:08:08.920]  Matthew chapter 27 from the 62nd to 66th verse
[00:08:08.920 --> 00:08:10.920]  OK?我們一起讀吧
[00:08:10.920 --> 00:08:15.920]  此日就是預備日的第二天
[00:08:15.920 --> 00:08:20.920]  祭司長和法尼塞人聚集來見彼拉多
[00:08:20.920 --> 00:08:27.920]  說:大人,我們記得那誘惑人的還活著的時候曾說
[00:08:27.920 --> 00:08:31.920]  三日後我要復活
[00:08:31.920 --> 00:08:36.920]  因此請吩咐人將墳墓把守妥當
[00:08:36.920 --> 00:08:38.920]  直到第三日
[00:08:38.920 --> 00:08:42.920]  恐怕他的門徒內把他偷了去
[00:08:42.920 --> 00:08:45.920]  就告訴百姓說
[00:08:45.920 --> 00:08:47.920]  他從死裡復活了
[00:08:47.920 --> 00:08:54.920]  這樣那後來的迷惑比先前的更加厲害了
[00:08:54.920 --> 00:08:58.920]  彼拉多說:你們有看守的兵
[00:08:58.920 --> 00:09:02.920]  去吧,盡你們所能的把守妥當
[00:09:02.920 --> 00:09:08.920]  他們就帶著看守的兵去封了石頭
[00:09:08.920 --> 00:09:12.920]  將墳墓把守妥當
[00:09:12.920 --> 00:09:15.920]  在這段經文的先前
[00:09:15.920 --> 00:09:18.920]  也是上一堂主日崇拜的裏面
[00:09:18.920 --> 00:09:23.920]  我們看到原來今天很多的基督徒
[00:09:23.920 --> 00:09:25.920]  其實有一種誤解
[00:09:25.920 --> 00:09:30.920]  以為是侍奉甚至在教會崇拜聚會
[00:09:30.920 --> 00:09:34.920]  其實好像搞一場大龍鳳一樣
[00:09:34.920 --> 00:09:37.920]  所以投入了很多的人力物力
[00:09:37.920 --> 00:09:42.920]  去搞燈光、影像
[00:09:42.920 --> 00:09:46.920]  甚至有時去做一些音響的效果
[00:09:46.920 --> 00:09:50.920]  來使教會的信徒來參加
[00:09:50.920 --> 00:09:53.920]  以為是有更大的感動
[00:09:53.920 --> 00:09:56.920]  其實這種想法
[00:09:56.920 --> 00:09:59.920]  在上一堂經文裏面我們看到
[00:09:59.920 --> 00:10:03.920]  這位從亞利馬泰來的弱勢
[00:10:03.920 --> 00:10:05.920]  去埋葬耶穌
[00:10:05.920 --> 00:10:11.920]  他所做的事完全沒有任何動機
[00:10:11.920 --> 00:10:14.920]  要將自己高舉
[00:10:14.920 --> 00:10:19.920]  我們也知道他本來是一個很有錢的人
[00:10:19.920 --> 00:10:22.920]  他甚至有一個身份
[00:10:22.920 --> 00:10:25.920]  這個身份可以說是猶太人公會裏面
[00:10:25.920 --> 00:10:29.920]  權力的其中一個重要的核心成員
[00:10:29.920 --> 00:10:32.920]  但是他沒有因此而藉著這件事
[00:10:32.920 --> 00:10:36.920]  而去將自己抬舉或謀利
[00:10:36.920 --> 00:10:39.920]  反而他在整個過程裏面我們看到
[00:10:39.920 --> 00:10:42.920]  他是按照聖經裏面談及到
[00:10:42.920 --> 00:10:47.920]  如果有一個死囚被釘在木頭上的時候
[00:10:47.920 --> 00:10:51.920]  應該要將這個受死的囚犯
[00:10:51.920 --> 00:10:53.920]  在日落之前要將他埋葬
[00:10:53.920 --> 00:10:55.920]  而不能掛在木頭上
[00:10:55.920 --> 00:10:58.920]  但當時我們看到比拉多
[00:10:58.920 --> 00:11:02.920]  或甚至那些策劃殺死耶穌基督的
[00:11:02.920 --> 00:11:04.920]  民事祭司法尼塞人
[00:11:04.920 --> 00:11:06.920]  猶太人公會
[00:11:06.920 --> 00:11:08.920]  不要漏了這些祭司長
[00:11:08.920 --> 00:11:11.920]  他們本來是熟悉聖經的道理
[00:11:11.920 --> 00:11:16.920]  掌握著解釋聖經的權柄
[00:11:16.920 --> 00:11:21.920]  但是他們卻沒有去按照神的話
[00:11:21.920 --> 00:11:26.920]  而去處理耶穌仍然掛在木頭上的事情
[00:11:26.920 --> 00:11:34.920]  而這位約瑟卻願意秉承上帝的教導
[00:11:34.920 --> 00:11:39.920]  去將耶穌的身體從比拉多贖回來
[00:11:39.920 --> 00:11:43.920]  然後將他埋葬在自己新的墳墓裏面
[00:11:43.920 --> 00:11:46.920]  上星期我在講道的時候
[00:11:46.920 --> 00:11:49.920]  有件事很快地說過
[00:11:49.920 --> 00:11:51.920]  我要強調一點
[00:11:51.920 --> 00:11:56.920]  原來約瑟有一個清心在他裏面
[00:11:56.920 --> 00:11:59.920]  所以上次我講道的時候
[00:11:59.920 --> 00:12:01.920]  談論到他要將耶穌基督
[00:12:01.920 --> 00:12:04.920]  葬在一個新的墳墓裏
[00:12:04.920 --> 00:12:08.920]  這個陳述其實是新的字眼
[00:12:08.920 --> 00:12:11.920]  指他是沒有任何雜質
[00:12:11.920 --> 00:12:13.920]  是一個清心的人
[00:12:13.920 --> 00:12:15.920]  所以他就算埋葬了耶穌之後
[00:12:15.920 --> 00:12:17.920]  他都是悄然離去的
[00:12:17.920 --> 00:12:19.920]  他沒有大鑼大鼓說
[00:12:19.920 --> 00:12:21.920]  我埋葬了耶穌了
[00:12:21.920 --> 00:12:22.920]  沒有這樣做
[00:12:22.920 --> 00:12:24.920]  而在馬太福音裏面
[00:12:24.920 --> 00:12:26.920]  也清楚告訴我們知道
[00:12:26.920 --> 00:12:27.920]  第五章第八節
[00:12:27.920 --> 00:12:29.920]  清心的人
[00:12:29.920 --> 00:12:31.920]  即是一個有純真心的人
[00:12:31.920 --> 00:12:36.920]  他最大的特點就是他能夠看見神
[00:12:36.920 --> 00:12:40.920]  這位約瑟原來是能夠看見神
[00:12:40.920 --> 00:12:42.920]  於是乎他帶著一個清心
[00:12:42.920 --> 00:12:44.920]  沒有任何鬼詐
[00:12:44.920 --> 00:12:47.920]  他將耶穌葬在他自己新的墳墓裏面
[00:12:47.920 --> 00:12:50.920]  這個舉動其實就反映出
[00:12:50.920 --> 00:12:53.920]  這位約瑟是真正認識上帝的人
[00:12:53.920 --> 00:12:57.920]  並且能夠願意秉行上帝的教訓
[00:12:57.920 --> 00:12:59.920]  來到今天這段聖經
[00:12:59.920 --> 00:13:02.920]  我們去看看這段聖經發生什麼事
[00:13:02.920 --> 00:13:05.920]  原來你發覺這班祭司長和法尼塞人
[00:13:05.920 --> 00:13:11.920]  他們更進一步將他們的醜惡偽善
[00:13:11.920 --> 00:13:14.920]  包裝得更加漂亮
[00:13:14.920 --> 00:13:16.920]  我們去看看這段聖經
[00:13:16.920 --> 00:13:20.920]  重低62至第64節
[00:13:20.920 --> 00:13:23.920]  我再讀一次62至64節這樣說
[00:13:23.920 --> 00:13:27.920]  次日就是預備日的第二天
[00:13:27.920 --> 00:13:32.920]  祭司長和法尼塞人聚集來見比拉多說
[00:13:32.920 --> 00:13:38.920]  大人我們記得那誘惑人的還活著的時候曾說
[00:13:38.920 --> 00:13:41.920]  三日後我要復活
[00:13:41.920 --> 00:13:45.920]  因此請吩咐人將墳墓把守妥當
[00:13:45.920 --> 00:13:50.920]  直到第三日恐怕他的門徒來把他偷了去
[00:13:50.920 --> 00:13:55.920]  就告訴百姓說他從死裡復活了
[00:13:55.920 --> 00:14:01.920]  這樣後來的迷惑比先前的更厲害了
[00:14:01.920 --> 00:14:07.920]  耶穌在這個時候已經被這班祭司長和法尼塞人
[00:14:07.920 --> 00:14:11.920]  釘死了在十字架上
[00:14:11.920 --> 00:14:19.920]  換言之這班祭司長將他們視之為眼中釘的耶穌
[00:14:19.920 --> 00:14:21.920]  已經釘死了
[00:14:21.920 --> 00:14:24.920]  他們已經滿足了他們的計劃
[00:14:24.920 --> 00:14:26.920]  除掉耶穌
[00:14:26.920 --> 00:14:29.920]  在過去我們看到在馬太福音裡
[00:14:29.920 --> 00:14:31.920]  每逢記載這班人的決議
[00:14:31.920 --> 00:14:34.920]  他們都是要想辦法處理耶穌
[00:14:34.920 --> 00:14:37.920]  甚至進入去除掉耶穌
[00:14:37.920 --> 00:14:40.920]  即是將耶穌殺死這件事情
[00:14:40.920 --> 00:14:43.920]  他的目標得到達成
[00:14:43.920 --> 00:14:47.920]  但當一個人的目標得到達成之後
[00:14:47.920 --> 00:14:52.920]  是否就能夠改變到那個人的心態呢
[00:14:52.920 --> 00:14:55.920]  甚至他的靈性呢
[00:14:55.920 --> 00:14:58.920]  人很多時候在這一生裡
[00:14:58.920 --> 00:15:03.920]  不斷追求很多事情來滿足自己
[00:15:03.920 --> 00:15:06.920]  希望自己的願望得到達成
[00:15:06.920 --> 00:15:10.920]  有些人喜歡賺很多錢
[00:15:10.920 --> 00:15:12.920]  在多少歲之前我要退休
[00:15:12.920 --> 00:15:15.920]  有些人甚至要娶一個漂亮的妻子
[00:15:15.920 --> 00:15:16.920]  她是怎樣的
[00:15:16.920 --> 00:15:18.920]  甚至在心目中已經有對象
[00:15:18.920 --> 00:15:20.920]  我一定要娶到她
[00:15:20.920 --> 00:15:23.920]  是否達到你的目的之後
[00:15:23.920 --> 00:15:26.920]  你的靈性會更加美麗一點
[00:15:26.920 --> 00:15:30.920]  更加清純一點呢
[00:15:30.920 --> 00:15:32.920]  從這段聖經裡
[00:15:32.920 --> 00:15:35.920]  我們看到這群祭司長和發尼賽人
[00:15:35.920 --> 00:15:41.920]  即使滿足到他們除掉耶穌的心志和目的
[00:15:41.920 --> 00:15:44.920]  但是他們有沒有變回成為一個
[00:15:44.920 --> 00:15:48.920]  忠於上帝主導的神職人員
[00:15:48.920 --> 00:15:53.920]  擔當成為一個合資格的宗教領袖呢
[00:15:53.920 --> 00:15:56.920]  從剛才我們所讀的這段經文裡
[00:15:56.920 --> 00:15:57.920]  我們看到
[00:15:57.920 --> 00:16:02.920]  「次日就是預備日的第二天」
[00:16:02.920 --> 00:16:07.920]  即是指在逾越節晚餐之後的第二天
[00:16:07.920 --> 00:16:10.920]  這群大祭司和發尼賽人
[00:16:10.920 --> 00:16:18.920]  就一起急不及待地趕到比拉多的住處裡
[00:16:18.920 --> 00:16:21.920]  來找比拉多
[00:16:21.920 --> 00:16:25.920]  要向比拉多作出要求
[00:16:25.920 --> 00:16:29.920]  首先我們來看看日期的事情
[00:16:29.920 --> 00:16:32.920]  這段聖經很特意地提到「次日」
[00:16:32.920 --> 00:16:35.920]  並且說到「預備日的第二天」
[00:16:35.920 --> 00:16:39.920]  如果我們去了解日子的計算
[00:16:39.920 --> 00:16:41.920]  猶太人計算一日
[00:16:41.920 --> 00:16:45.920]  就不是我們現在西方人的傳統看法
[00:16:45.920 --> 00:16:48.920]  就是凌晨十二點開始計算
[00:16:48.920 --> 00:16:54.920]  然後到同一天晚上十一點五十九分五十九秒
[00:16:54.920 --> 00:16:55.920]  不是這樣計算的
[00:16:55.920 --> 00:16:58.920]  猶太人傳統的計算時
[00:16:58.920 --> 00:17:01.920]  一日是從日落開始計算
[00:17:01.920 --> 00:17:04.920]  是新的一日
[00:17:04.920 --> 00:17:07.920]  所以換言之猶太人的一日
[00:17:07.920 --> 00:17:12.920]  往往就是我們今天看的日子的兩天
[00:17:12.920 --> 00:17:15.920]  跨兩天的時間
[00:17:15.920 --> 00:17:18.920]  所以當我們看回這段聖經的時候
[00:17:18.920 --> 00:17:21.920]  談論到「次日」
[00:17:21.920 --> 00:17:24.920]  就是「預備日的第二天」
[00:17:24.920 --> 00:17:28.920]  其實這班法尼塞人和祭司長
[00:17:28.920 --> 00:17:32.920]  一直都在作很多計謀
[00:17:32.920 --> 00:17:37.920]  準備在這個週末
[00:17:37.920 --> 00:17:42.920]  來趕快用最快的速度去處理耶穌
[00:17:42.920 --> 00:17:44.920]  所以「預備日」
[00:17:44.920 --> 00:17:48.920]  如果我們估計推算時間
[00:17:48.920 --> 00:17:51.920]  應該在我們今天所說的
[00:17:51.920 --> 00:17:55.920]  星期四或星期五之間這個日子
[00:17:55.920 --> 00:17:58.920]  然後在星期五的晚上
[00:17:58.920 --> 00:18:01.920]  甚至在晚上的時間
[00:18:01.920 --> 00:18:05.920]  就進行了逾越節的晚餐
[00:18:05.920 --> 00:18:09.920]  然後耶穌和門徒在赫西瑪利園當中的禱告
[00:18:09.920 --> 00:18:12.920]  然後很快進入到耶穌被捕
[00:18:12.920 --> 00:18:15.920]  並且被審判在星期六的早上
[00:18:15.920 --> 00:18:18.920]  而耶穌被釘死
[00:18:18.920 --> 00:18:21.920]  就在星期六的一早起床
[00:18:21.920 --> 00:18:24.920]  就已經被斷定了
[00:18:24.920 --> 00:18:27.920]  可以說馬太從他的記載中
[00:18:27.920 --> 00:18:30.920]  指出耶穌被陷害的過程
[00:18:30.920 --> 00:18:32.920]  簡直像閃電一樣快
[00:18:32.920 --> 00:18:35.920]  平日就不見很多人做事很爽快
[00:18:35.920 --> 00:18:39.920]  不過當要達到自己個人目的的事情
[00:18:39.920 --> 00:18:41.920]  就會特別雀躍
[00:18:41.920 --> 00:18:43.920]  不要說什麼說笑
[00:18:43.920 --> 00:18:46.920]  有時候如果一個人喜歡一個女孩
[00:18:46.920 --> 00:18:48.920]  或者喜歡一個男孩
[00:18:48.920 --> 00:18:51.920]  平日在家裡每天打蛇餅也好
[00:18:51.920 --> 00:18:54.920]  一聽到他有什麼需要就馬上去
[00:18:54.920 --> 00:18:58.920]  他有什麼需要我馬上第一時間到
[00:18:58.920 --> 00:19:02.920]  這種表現其實充分反映到人性
[00:19:02.920 --> 00:19:05.920]  但這個人性並不一定是壞事
[00:19:05.920 --> 00:19:08.920]  但是落下一群全心陷害耶穌的
[00:19:08.920 --> 00:19:11.920]  祭司長和民事長老
[00:19:11.920 --> 00:19:14.920]  他們的行動就非常之快
[00:19:14.920 --> 00:19:17.920]  所以當耶穌在星期六的早上
[00:19:17.920 --> 00:19:19.920]  被釘死沒多久
[00:19:19.920 --> 00:19:21.920]  然後馬上就在下午
[00:19:21.920 --> 00:19:24.920]  被一群兵釘在十字架上踢下
[00:19:24.920 --> 00:19:26.920]  死在十字架上
[00:19:26.920 --> 00:19:29.920]  而且我們看到白夫長宣告了
[00:19:29.920 --> 00:19:32.920]  耶穌是真正神的兒子之後
[00:19:32.920 --> 00:19:35.920]  到晚上約瑟就來到
[00:19:35.920 --> 00:19:38.920]  埋葬了耶穌
[00:19:38.920 --> 00:19:40.920]  就在這個日子之間
[00:19:40.920 --> 00:19:43.920]  就像我們聖經所說的
[00:19:43.920 --> 00:19:47.920]  次日就是預備日的第二天
[00:19:47.920 --> 00:19:51.920]  就是這個星期六的上午
[00:19:51.920 --> 00:19:54.920]  這群民事祭司法尼塞人
[00:19:54.920 --> 00:19:57.920]  簡稱猶太人工會的人
[00:19:57.920 --> 00:20:02.920]  他們一起湧到比拉多的住處
[00:20:02.920 --> 00:20:06.920]  然後作出了這個要求
[00:20:06.920 --> 00:20:08.920]  他們作出了什麼要求
[00:20:08.920 --> 00:20:10.920]  我們再看看他們說的
[00:20:10.920 --> 00:20:13.920]  他們說的這個要求很詳細
[00:20:13.920 --> 00:20:15.920]  他說大人
[00:20:15.920 --> 00:20:17.920]  先捧你做官
[00:20:17.920 --> 00:20:20.920]  大人我們記得那有惑人的
[00:20:20.920 --> 00:20:23.920]  還活著的時候曾經說
[00:20:23.920 --> 00:20:27.920]  三日後我要復活
[00:20:27.920 --> 00:20:31.920]  這群祭司長法尼塞人
[00:20:31.920 --> 00:20:34.920]  即使在耶穌已經死了之後
[00:20:34.920 --> 00:20:40.920]  他們仍然耿耿於懷耶穌基督的話
[00:20:40.920 --> 00:20:43.920]  在這裡我想和大家
[00:20:43.920 --> 00:20:47.920]  等等會談論到讀聖經這個問題
[00:20:47.920 --> 00:20:50.920]  或者用聖經的問題
[00:20:50.920 --> 00:20:53.920]  很多時候我們去讀聖經
[00:20:53.920 --> 00:20:55.920]  甚至特別是去背聖經
[00:20:55.920 --> 00:20:58.920]  引用聖經的時候
[00:20:58.920 --> 00:21:01.920]  我們要很小心我們的動機
[00:21:01.920 --> 00:21:06.920]  上帝的說話可以是造就人
[00:21:06.920 --> 00:21:11.920]  但可以同時是去摧毀一個人
[00:21:11.920 --> 00:21:14.920]  暴露那個人他的靈性墮落
[00:21:14.920 --> 00:21:16.920]  在這段聖經裡
[00:21:16.920 --> 00:21:22.920]  就反映出這群祭司長和民事法尼塞人
[00:21:22.920 --> 00:21:26.920]  一直有耶穌說的話在他們心裡
[00:21:26.920 --> 00:21:32.920]  換言之他們一直知道耶穌說的什麼話
[00:21:32.920 --> 00:21:34.920]  不過知道也好
[00:21:34.920 --> 00:21:38.920]  他們很多時候隨著自己的靈性
[00:21:38.920 --> 00:21:44.920]  將這句話的重心點甚至是要點
[00:21:44.920 --> 00:21:46.920]  將它放在不同的位置
[00:21:46.920 --> 00:21:48.920]  甚至將它扭曲了
[00:21:48.920 --> 00:21:49.920]  在這裡他說什麼
