
[00:00:00.000 --> 00:00:07.000]  多謝猛男師班
[00:05:03.000 --> 00:05:05.000]  討論這節的經文
[00:05:05.000 --> 00:05:10.000]  有些是基督徒寫的,但我懷疑有些不是基督徒寫的
[00:05:10.000 --> 00:05:14.000]  我收到過,應該是大陸統戰部寫的
[00:05:14.000 --> 00:05:18.000]  所以有很多這些討論
[00:05:18.000 --> 00:05:22.000]  到底這節經文應該怎樣解釋呢?
[00:05:22.000 --> 00:05:28.000]  我希望按照我的理解,研讀聖經
[00:05:28.000 --> 00:05:32.000]  我認為真理跟大家分享
[00:05:32.000 --> 00:05:34.000]  不過我首先要事先聲明
[00:05:34.000 --> 00:05:40.000]  今日的主題或今日要講的是這段經文應該怎樣解釋
[00:05:40.000 --> 00:05:45.000]  不是講在香港的處境怎樣應用
[00:05:45.000 --> 00:05:48.000]  因為講到應用在現實生活之中
[00:05:48.000 --> 00:05:51.000]  就一定涉及一個詮釋的問題
[00:05:51.000 --> 00:05:56.000]  例如聖經說你要愛人,愛你的子女
[00:05:56.000 --> 00:05:59.000]  這很明顯是聖經的教導
[00:05:59.000 --> 00:06:03.000]  但你的子女很想你買最好的遊戲機給他
[00:06:03.000 --> 00:06:06.000]  你買給他還是不買給他呢?
[00:06:06.000 --> 00:06:08.000]  買給他是不是害了他呢?
[00:06:08.000 --> 00:06:11.000]  不買給他是不是惹兒子的怒氣呢?
[00:06:11.000 --> 00:06:13.000]  怎樣才叫愛心的表現呢?
[00:06:13.000 --> 00:06:16.000]  這不是聖經直接回答得到的問題
[00:06:16.000 --> 00:06:18.000]  這就要在乎你怎樣了解處境
[00:06:18.000 --> 00:06:22.000]  怎樣了解你兒子的需要等等
[00:06:22.000 --> 00:06:24.000]  同樣地,今日香港的政權
[00:06:24.000 --> 00:06:28.000]  我們講到有黃有藍,我不知道你是黃還是藍
[00:06:28.000 --> 00:06:29.000]  你是黃還是藍都好
[00:06:29.000 --> 00:06:33.000]  你總涉及到你怎樣詮釋香港的政權
[00:06:33.000 --> 00:06:38.000]  林鄭的政府到底有多邪惡呢?
[00:06:38.000 --> 00:06:42.000]  例如給你選擇題,林鄭政府非常邪惡
[00:06:42.000 --> 00:06:44.000]  林鄭政府一點點邪惡
[00:06:44.000 --> 00:06:46.000]  林鄭政府都幾好人
[00:06:46.000 --> 00:06:50.000]  林鄭政府有她簡直是上主的祝福
[00:06:50.000 --> 00:06:54.000]  到底你選擇哪一個格子呢?
[00:06:54.000 --> 00:06:56.000]  無論你選擇哪一個格子
[00:06:56.000 --> 00:06:58.000]  聖經都沒有直接的教導
[00:06:58.000 --> 00:07:01.000]  林鄭很邪惡,沒有這節經文
[00:07:01.000 --> 00:07:03.000]  林鄭很好人,都沒有這節經文
[00:07:03.000 --> 00:07:07.000]  所以到底你怎樣了解香港政府所做的事
[00:07:07.000 --> 00:07:10.000]  這是涉及我們人為的一種詮釋
[00:07:10.000 --> 00:07:13.000]  你有你的詮釋,我有我的詮釋
[00:07:13.000 --> 00:07:15.000]  如果我們要討論這些東西
[00:07:15.000 --> 00:07:18.000]  就應該在一些有問有答對答的場景之下
[00:07:18.000 --> 00:07:23.000]  才可以做到一些互相了解的過程
[00:07:23.000 --> 00:07:27.000]  今天不是要講應用,只是講聖經
[00:07:27.000 --> 00:07:30.000]  我認為聖經其實是怎樣教導我們呢?
[00:07:30.000 --> 00:07:33.000]  已經夠時間了
[00:07:33.000 --> 00:07:36.000]  我們講聖經就回到聖經
[00:07:36.000 --> 00:07:40.000]  首先你要明白這段經文的處境
[00:07:40.000 --> 00:07:44.000]  從上次提及過的十二章
[00:07:44.000 --> 00:07:46.000]  羅馬書十二章
[00:07:46.000 --> 00:07:49.000]  羅馬書十二章第九節開始
[00:07:49.000 --> 00:07:54.000]  我提及到我們如何在社群裏
[00:07:54.000 --> 00:07:57.000]  不論你是基督徒還是不是基督徒
[00:07:57.000 --> 00:08:02.000]  總之在社會裏我們如何去見證神的真理
[00:08:02.000 --> 00:08:04.000]  十二章九節說
[00:08:04.000 --> 00:08:10.000]  愛人不可虛假,惡要厭惡,善要親近
[00:08:10.000 --> 00:08:12.000]  這是一個大主題
[00:08:12.000 --> 00:08:16.000]  要愛人,要厭惡一些惡的事情
[00:08:16.000 --> 00:08:19.000]  要親近一些善的事情
[00:08:19.000 --> 00:08:22.000]  接著保羅就舉了一些例子
[00:08:22.000 --> 00:08:24.000]  甚麼是行善呢?
[00:08:24.000 --> 00:08:26.000]  包括要招待一些旅客
[00:08:26.000 --> 00:08:28.000]  殷勤不可懶惰
[00:08:28.000 --> 00:08:31.000]  眾人以為美的事你就去做
[00:08:31.000 --> 00:08:34.000]  不要以惡報惡
[00:08:34.000 --> 00:08:36.000]  一大堆的例子
[00:08:36.000 --> 00:08:39.000]  甚麼是愛心中做善行
[00:08:39.000 --> 00:08:42.000]  十三章其實就繼續延續這個主題
[00:08:42.000 --> 00:08:44.000]  怎樣叫做行善呢?
[00:08:44.000 --> 00:08:46.000]  在愛心中行善呢?
[00:08:46.000 --> 00:08:49.000]  其中一樣東西就包括信服掌權
[00:08:49.000 --> 00:08:52.000]  信服掌權的其中一個例子
[00:08:52.000 --> 00:08:54.000]  就是信服政府
[00:08:54.000 --> 00:08:56.000]  所以十三章一節
[00:08:56.000 --> 00:09:00.000]  首先是強調所有有權柄的人
[00:09:00.000 --> 00:09:02.000]  不單單是政府
[00:09:02.000 --> 00:09:07.000]  然後到第二節才說到
[00:09:07.000 --> 00:09:11.000]  特別提到「作官」的例子
[00:09:11.000 --> 00:09:14.000]  所以是例子中的例子
[00:09:14.000 --> 00:09:18.000]  所以說完政府這段東西之後
[00:09:18.000 --> 00:09:20.000]  第八節就開始說
[00:09:20.000 --> 00:09:22.000]  凡事不可虧欠人
[00:09:22.000 --> 00:09:24.000]  因為愛人就完全了律法
[00:09:24.000 --> 00:09:27.000]  另外那些大堆奸淫殺人
[00:09:27.000 --> 00:09:30.000]  都包在愛人如己這句話之內
[00:09:30.000 --> 00:09:35.000]  所以你知道由十二章九節到十三章九節
[00:09:35.000 --> 00:09:37.000]  大主都是愛的
[00:09:37.000 --> 00:09:41.000]  一切按著愛心的標準去行
[00:09:41.000 --> 00:09:45.000]  愛心中一個表露的方法
[00:09:45.000 --> 00:09:48.000]  就是信服掌權
[00:09:48.000 --> 00:09:50.000]  於是你會問
[00:09:50.000 --> 00:09:55.000]  為甚麼愛心和信服掌權有甚麼關係呢?
[00:09:55.000 --> 00:10:02.000]  為甚麼保羅特別要舉政府「作官」這個例子呢?
[00:10:02.000 --> 00:10:05.000]  首先就去封信服掌權
[00:10:05.000 --> 00:10:09.000]  為甚麼信服掌權是一種愛心的表現呢?
[00:10:09.000 --> 00:10:11.000]  因為保羅提醒我們
[00:10:11.000 --> 00:10:13.000]  「沒有掌權不是出於神」
[00:10:13.000 --> 00:10:16.000]  即使保羅說在神的
[00:10:16.000 --> 00:10:19.000]  我們有個神學手叫做Creation Order
[00:10:19.000 --> 00:10:21.000]  即是神設計這個世界裏面
[00:10:21.000 --> 00:10:24.000]  是有一個所謂的架構
[00:10:24.000 --> 00:10:28.000]  在上的就負責保護在下
[00:10:28.000 --> 00:10:32.000]  在下的就應該要信服在上
[00:10:32.000 --> 00:10:36.000]  這個在下在上的觀念
[00:10:36.000 --> 00:10:39.000]  你可以這樣說是很普遍的
[00:10:39.000 --> 00:10:41.000]  不是單單說政府的
[00:10:41.000 --> 00:10:44.000]  是社會很多環節都有的
[00:10:44.000 --> 00:10:47.000]  所以基督徒雖然人人平等
[00:10:47.000 --> 00:10:49.000]  但是角色是不一樣的
[00:10:49.000 --> 00:10:52.000]  所以當聖經提到信服的時候
[00:10:52.000 --> 00:10:55.000]  就不只提到信服政府的
[00:10:55.000 --> 00:10:57.000]  同一個字下信服
[00:10:57.000 --> 00:10:59.000]  例如保羅有提到
[00:10:59.000 --> 00:11:02.000]  妻子要信服丈夫
[00:11:02.000 --> 00:11:04.000]  即是說神的設計裏面
[00:11:04.000 --> 00:11:07.000]  人是要負責帶頭
[00:11:07.000 --> 00:11:09.000]  保羅亦都說過
[00:11:09.000 --> 00:11:12.000]  做僕人的要信服主人
[00:11:12.000 --> 00:11:14.000]  保羅亦都特別強調
[00:11:14.000 --> 00:11:16.000]  例如前書16章16節提到
[00:11:16.000 --> 00:11:19.000]  我們做一般的會友
[00:11:19.000 --> 00:11:21.000]  用今天的字眼
[00:11:21.000 --> 00:11:24.000]  會友的話要信服牧者
[00:11:24.000 --> 00:11:26.000]  信服教會帶領的長老
[00:11:26.000 --> 00:11:28.000]  希伯來書亦都有提到
[00:11:28.000 --> 00:11:31.000]  你們要信服帶領你們的人
[00:11:31.000 --> 00:11:34.000]  免得他們帶領你們很辛苦
[00:11:34.000 --> 00:11:37.000]  對大家都沒有好處
[00:11:37.000 --> 00:11:39.000]  所以保羅這個大原則
[00:11:39.000 --> 00:11:42.000]  其實所有有病的人
[00:11:42.000 --> 00:11:44.000]  保羅說在一般的情況下
[00:11:44.000 --> 00:11:46.000]  你們都應該信服他
[00:11:46.000 --> 00:11:47.000]  無論是校長
[00:11:47.000 --> 00:11:49.000]  無論是主任牧師
[00:11:49.000 --> 00:11:51.000]  無論是妻子信服丈夫
[00:11:51.000 --> 00:11:53.000]  總之有權柄的人
[00:11:53.000 --> 00:11:55.000]  通常情況下
[00:11:55.000 --> 00:11:56.000]  你都要信服他
[00:11:56.000 --> 00:11:58.000]  為甚麼要信服他呢
[00:11:58.000 --> 00:12:01.000]  保羅就繼續說
[00:12:01.000 --> 00:12:06.000]  因為譬如政府做一個例子
[00:12:06.000 --> 00:12:08.000]  政府是神的用人
[00:12:08.000 --> 00:12:10.000]  他要作一個用途
[00:12:10.000 --> 00:12:13.000]  就是刑罰那作惡的
[00:12:13.000 --> 00:12:16.000]  保羅提到沒有一個病
[00:12:16.000 --> 00:12:17.000]  地上的權柄
[00:12:17.000 --> 00:12:21.000]  其實都有一個功能
[00:12:21.000 --> 00:12:25.000]  於是政府就負責上善罰惡
[00:12:25.000 --> 00:12:28.000]  教會的領導人就負責
[00:12:28.000 --> 00:12:30.000]  在真理裏面去教導大家
[00:12:30.000 --> 00:12:33.000]  和帶領教會去實踐神的真理
[00:12:33.000 --> 00:12:36.000]  這是教會領導人的責任
[00:12:36.000 --> 00:12:38.000]  丈夫做領導的責任
[00:12:38.000 --> 00:12:40.000]  就是愛妻子如同愛身體一樣
[00:12:40.000 --> 00:12:42.000]  或者在彼得那裏說到
[00:12:42.000 --> 00:12:45.000]  姐妹是比較軟弱
[00:12:45.000 --> 00:12:48.000]  這個軟弱點你選擇就不要理了
[00:12:48.000 --> 00:12:50.000]  總之就是應該做丈夫的
[00:12:50.000 --> 00:12:54.000]  是保護和給家庭一個方向
[00:12:54.000 --> 00:12:59.000]  為甚麼我們要信服掌權的呢
[00:12:59.000 --> 00:13:01.000]  有權柄的人呢
[00:13:01.000 --> 00:13:03.000]  是因為讓有權柄的人
[00:13:03.000 --> 00:13:05.000]  可以履行他的權柄
[00:13:05.000 --> 00:13:07.000]  舉個很簡單的例子
[00:13:07.000 --> 00:13:10.000]  譬如你星期日來崇拜的話
[00:13:10.000 --> 00:13:13.000]  你都應該信服主席
[00:13:13.000 --> 00:13:16.000]  在崇拜的處境裏面
[00:13:16.000 --> 00:13:18.000]  主席就是掌權
[00:13:18.000 --> 00:13:20.000]  他告訴你做甚麼就做甚麼
[00:13:20.000 --> 00:13:22.000]  所以如果他叫你唱歌
[00:13:22.000 --> 00:13:23.000]  主席叫你唱歌
[00:13:23.000 --> 00:13:26.000]  你就站起來跳舞
[00:13:26.000 --> 00:13:28.000]  然後講完出來說話
[00:13:28.000 --> 00:13:30.000]  你就站起來唱歌
[00:13:30.000 --> 00:13:32.000]  崇拜就沒有辦法進行
[00:13:32.000 --> 00:13:35.000]  所以這就不是一個愛鄰舍的表現
[00:13:35.000 --> 00:13:38.000]  你就令到社會很混亂
[00:13:38.000 --> 00:13:40.000]  這是一個大原則
[00:13:40.000 --> 00:13:42.000]  為甚麼我們要信服掌權呢
[00:13:42.000 --> 00:13:44.000]  就是因為讓掌權的人
[00:13:44.000 --> 00:13:46.000]  能夠履行他的職責
[00:13:46.000 --> 00:13:49.000]  當掌權的人好好履行他的職責
[00:13:49.000 --> 00:13:51.000]  我們就能夠活在一個很有秩序
[00:13:51.000 --> 00:13:55.000]  大家都受到保護的社群裏面
[00:13:55.000 --> 00:13:57.000]  不過我們又要繼續看
[00:13:57.000 --> 00:13:59.000]  為甚麼他要強調
[00:13:59.000 --> 00:14:02.000]  譬如有這麼多總權柄
[00:14:02.000 --> 00:14:04.000]  為甚麼保羅特別提
[00:14:04.000 --> 00:14:05.000]  「作官的」
[00:14:05.000 --> 00:14:07.000]  即是我們今天所說的政府
[00:14:07.000 --> 00:14:09.000]  為甚麼要提政府呢
[00:14:09.000 --> 00:14:11.000]  我們又要明白
[00:14:11.000 --> 00:14:14.000]  古代社會的文化處境
[00:14:14.000 --> 00:14:16.000]  在古代社會裏面
[00:14:16.000 --> 00:14:19.000]  基本上每個民族或每個政府
[00:14:19.000 --> 00:14:23.000]  都有他背後的神明
[00:14:23.000 --> 00:14:27.000]  所以用古代的文化去了解
[00:14:27.000 --> 00:14:30.000]  猶太人就是拜耶和華
[00:14:30.000 --> 00:14:33.000]  巴比倫人就拜媽鐸
[00:14:33.000 --> 00:14:35.000]  他們的神叫做媽鐸
[00:14:35.000 --> 00:14:37.000]  即是最高的神
[00:14:37.000 --> 00:14:39.000]  然後埃及有埃及的神
[00:14:39.000 --> 00:14:41.000]  埃及有一大堆的神
[00:14:41.000 --> 00:14:43.000]  羅馬人在保羅
[00:14:43.000 --> 00:14:46.000]  當然保羅是寫給羅馬城
[00:14:46.000 --> 00:14:48.000]  就是在說羅馬人的政權
[00:14:48.000 --> 00:14:50.000]  羅馬人的政權
[00:14:50.000 --> 00:14:52.000]  亦都有羅馬人的一堆神明
[00:14:52.000 --> 00:14:56.000]  如果你不知道羅馬人拜甚麼神
[00:14:56.000 --> 00:14:59.000]  其實你看看所謂八大行星的名字
[00:14:59.000 --> 00:15:00.000]  你就知道了
[00:15:00.000 --> 00:15:02.000]  基本上Jupiter 木星
[00:15:02.000 --> 00:15:05.000]  就是羅馬人的高神明
[00:15:05.000 --> 00:15:08.000]  即是我們所說的欲王大帝
[00:15:08.000 --> 00:15:11.000]  羅馬人就是Jupiter
[00:15:11.000 --> 00:15:17.000]  Jupiter其實有個老婆叫Juno
[00:15:17.000 --> 00:15:20.000]  所以我不知道大家當中
[00:15:20.000 --> 00:15:22.000]  有沒有人叫June
[00:15:22.000 --> 00:15:25.000]  即是你的名字其實是來自一個羅馬神的名字
[00:15:25.000 --> 00:15:27.000]  不過不要緊的
[00:15:27.000 --> 00:15:28.000]  沒有問題的
[00:15:28.000 --> 00:15:30.000]  我們百無禁忌
[00:15:30.000 --> 00:15:34.000]  所以羅馬很多神明的名字
[00:15:34.000 --> 00:15:36.000]  譬如Neptune 銀領皇星
[00:15:36.000 --> 00:15:39.000]  就是羅馬人的海神
[00:15:39.000 --> 00:15:44.000]  所以每個民族背後都有他一堆的神明
[00:15:44.000 --> 00:15:47.000]  在古代的社會的了解裏
[00:15:47.000 --> 00:15:49.000]  每一個民族的政府
[00:15:49.000 --> 00:15:54.000]  就是那個民族的神明所高立的
[00:15:54.000 --> 00:15:55.000]  換句話說
[00:15:55.000 --> 00:15:59.000]  羅馬的政權是誰撐著它
[00:15:59.000 --> 00:16:01.000]  Jupiter撐著它
[00:16:01.000 --> 00:16:03.000]  所以他們就要拜祭Jupiter
[00:16:03.000 --> 00:16:06.000]  所以羅馬人就不會拜耶和華
[00:16:06.000 --> 00:16:08.000]  他們拜Jupiter
[00:16:08.000 --> 00:16:11.000]  讓Jupiter祝福他們的政權
[00:16:11.000 --> 00:16:16.000]  每一個民族每個國家都有自己的神明
[00:16:16.000 --> 00:16:18.000]  於是就涉及一個問題
[00:16:18.000 --> 00:16:20.000]  假如你是一個猶太人
[00:16:20.000 --> 00:16:23.000]  你明知道Jupiter是假的
[00:16:23.000 --> 00:16:26.000]  甚至你可能認為神是妓邪的
[00:16:26.000 --> 00:16:30.000]  Jupiter是一個偶像邪靈
[00:16:30.000 --> 00:16:34.000]  於是你在羅馬的政府
[00:16:34.000 --> 00:16:36.000]  即是你活在羅馬政權之下
[00:16:36.000 --> 00:16:39.000]  你又知道這個政權拜偶像的
[00:16:39.000 --> 00:16:42.000]  那你要不要信服它呢?
[00:16:42.000 --> 00:16:44.000]  這個問題就不止保羅要回答的
[00:16:44.000 --> 00:16:46.000]  其實耶穌也要回答這個問題
[00:16:46.000 --> 00:16:48.000]  你記得有人問過耶穌
[00:16:48.000 --> 00:16:50.000]  拿錢幣來問耶穌
[00:16:50.000 --> 00:16:53.000]  我們要不要交稅給該撒
[00:16:53.000 --> 00:16:55.000]  這是一個很tricky
[00:16:55.000 --> 00:16:57.000]  即是要煽耶穌一鑊的問題
[00:16:57.000 --> 00:17:01.000]  因為如果耶穌說交稅給海撒
[00:17:01.000 --> 00:17:05.000]  就好像耶穌認同我們要信服一個
[00:17:05.000 --> 00:17:09.000]  外邦人拜偶像的政府
[00:17:09.000 --> 00:17:11.000]  如果他說不要不要交稅
[00:17:11.000 --> 00:17:13.000]  就好像鼓勵人作反
[00:17:13.000 --> 00:17:17.000]  當然你記得耶穌的答案是很聰明的
[00:17:17.000 --> 00:17:19.000]  屬於海撒的歸海撒
[00:17:19.000 --> 00:17:21.000]  屬於神的歸神
[00:17:21.000 --> 00:17:23.000]  所以交稅這件事
[00:17:23.000 --> 00:17:25.000]  你不用當它有那麼多宗教意義
[00:17:25.000 --> 00:17:27.000]  只要信了公民責任
[00:17:27.000 --> 00:17:29.000]  要稅就交了
[00:17:29.000 --> 00:17:31.000]  真正拜的是神
[00:17:31.000 --> 00:17:33.000]  所以神繼續敬拜它
[00:17:33.000 --> 00:17:35.000]  公民責任要交稅就交上去
[00:17:35.000 --> 00:17:37.000]  所以保羅的態度基本上都是這樣
[00:17:37.000 --> 00:17:41.000]  你看到保羅的例子都很有趣
[00:17:41.000 --> 00:17:43.000]  所以你們要信服
[00:17:43.000 --> 00:17:45.000]  是不是要信服政權
[00:17:45.000 --> 00:17:47.000]  特別說信服政權的例子
[00:17:47.000 --> 00:17:51.000]  就是你們立糧也為這個圓股
[00:17:51.000 --> 00:17:53.000]  即是一定要交稅
[00:17:53.000 --> 00:17:55.000]  當得的就給他
[00:17:55.000 --> 00:17:57.000]  收到你的錢就收
[00:17:57.000 --> 00:18:01.000]  當得糧的就給他立糧
[00:18:01.000 --> 00:18:03.000]  當得稅的就給他上稅
[00:18:03.000 --> 00:18:07.000]  所以羅馬書其中一個應用
[00:18:07.000 --> 00:18:09.000]  就是當你四月前的稅表
[00:18:09.000 --> 00:18:11.000]  到六月
[00:18:11.000 --> 00:18:13.000]  政府會寄一封
[00:18:13.000 --> 00:18:17.000]  你要交多少錢稅的電郵給你的時候
[00:18:17.000 --> 00:18:19.000]  你就應該很高興交稅給神
[00:18:19.000 --> 00:18:21.000]  不是交上稅
[00:18:21.000 --> 00:18:23.000]  是很高興交稅給政府
[00:18:23.000 --> 00:18:26.000]  你有機會信服主耶穌的表現
[00:18:26.000 --> 00:18:30.000]  開開心心把不知多少錢的稅交給政府
[00:18:30.000 --> 00:18:34.000]  保羅說的這個例子都很有趣
[00:18:34.000 --> 00:18:36.000]  你也要記住
[00:18:36.000 --> 00:18:39.000]  其實我們說極權的話
[00:18:39.000 --> 00:18:44.000]  古代的政府比不上今天政府的資訊
[00:18:44.000 --> 00:18:48.000]  所以古代政府要知道你有沒有交足稅
[00:18:48.000 --> 00:18:50.000]  其實都不容易
[00:18:50.000 --> 00:18:52.000]  不過保羅強調
[00:18:52.000 --> 00:18:55.000]  就算政府計不計算到你要交多少稅都好
[00:18:55.000 --> 00:18:57.000]  你盡你的公民責任
[00:18:57.000 --> 00:18:59.000]  你知道你應該交多少稅
[00:18:59.000 --> 00:19:01.000]  就交足它
[00:19:01.000 --> 00:19:05.000]  因為你要支持地上的政府
[00:19:05.000 --> 00:19:09.000]  可以做到上善罰惡的功能
[00:19:09.000 --> 00:19:10.000]  你明白了
[00:19:10.000 --> 00:19:13.000]  其實保羅這裡主要要回答的問題
[00:19:13.000 --> 00:19:16.000]  不是說假如政府很壞
[00:19:16.000 --> 00:19:18.000]  我們是不是要信服他
[00:19:18.000 --> 00:19:22.000]  不是 保羅這裡不是關心政府好與壞的問題
[00:19:22.000 --> 00:19:24.000]  保羅沒有處理到政府壞的問題
[00:19:24.000 --> 00:19:26.000]  保羅是說在一般情況
[00:19:26.000 --> 00:19:31.000]  如果你問我政府是為了什麼
[00:19:31.000 --> 00:19:33.000]  政府是為了上善罰惡
[00:19:33.000 --> 00:19:36.000]  所以在一般情況下
[00:19:36.000 --> 00:19:38.000]  我應該信服政府
[00:19:38.000 --> 00:19:42.000]  而信服政府的其中一個例子的表現
[00:19:42.000 --> 00:19:44.000]  就是盡我公民的責任
[00:19:44.000 --> 00:19:46.000]  我應該交給他的稅
[00:19:46.000 --> 00:19:48.000]  應該交給他守紅綠燈
[00:19:48.000 --> 00:19:50.000]  我守紅綠燈
[00:19:50.000 --> 00:19:54.000]  說真的很多時候我沒有車就過馬路
[00:19:54.000 --> 00:19:56.000]  所以我都不是很信服
[00:19:56.000 --> 00:19:59.000]  總之盡我們的公民責任
[00:19:59.000 --> 00:20:04.000]  這是保羅給我們一般生活的一個原則
[00:20:04.000 --> 00:20:06.000]  再說一次
[00:20:06.000 --> 00:20:09.000]  我們為什麼要這樣做
[00:20:09.000 --> 00:20:13.000]  是為了讓人看到我們有一個好行為
[00:20:13.000 --> 00:20:17.000]  雖然有時候我沒有車我都會過馬路
[00:20:17.000 --> 00:20:22.000]  不過假如我剛剛在教會廣源道走出門口的時候
[00:20:22.000 --> 00:20:26.000]  我一定會等綠燈才過馬路
[00:20:26.000 --> 00:20:28.000]  免得有不好的見證
[00:20:28.000 --> 00:20:31.000]  所以保羅這裡強調
[00:20:31.000 --> 00:20:33.000]  為什麼我們要信服掌權
[00:20:33.000 --> 00:20:35.000]  不是因為掌權
