
[00:00:00.000 --> 00:00:09.000]  救贖這個字對不同的人來說可能有不同的意思
[00:03:35.000 --> 00:03:37.000]  想做什麼都可以了
[00:03:37.000 --> 00:03:39.000]  實際上不是這個意思
[00:03:39.000 --> 00:03:40.000]  是什麼意思呢?
[00:03:40.000 --> 00:03:45.000]  意思就是可以做到或者做得到
[00:03:45.000 --> 00:03:47.000]  對的東西
[00:03:47.000 --> 00:03:48.000]  好的東西
[00:03:48.000 --> 00:03:53.000]  這個才是新約說的拯救
[00:03:53.000 --> 00:03:55.000]  再說一次
[00:03:55.000 --> 00:03:59.000]  在新約裏面好像在舊約裏面一樣
[00:03:59.000 --> 00:04:01.000]  拯救不是拯救了
[00:04:01.000 --> 00:04:04.000]  現在我們想做什麼都可以了
[00:04:04.000 --> 00:04:08.000]  因為有張入場票
[00:04:08.000 --> 00:04:10.000]  天堂的入場票
[00:04:10.000 --> 00:04:12.000]  所以現在想做什麼都可以了
[00:04:12.000 --> 00:04:16.000]  是做得到對的東西
[00:04:16.000 --> 00:04:18.000]  我們應該做的東西
[00:04:18.000 --> 00:04:20.000]  這個才是拯救
[00:04:20.000 --> 00:04:21.000]  我給你一個例子
[00:04:21.000 --> 00:04:24.000]  吸毒者是否有自由呢?
[00:04:24.000 --> 00:04:26.000]  就算很多錢也好
[00:04:26.000 --> 00:04:31.000]  我有錢就買多少毒品去吃
[00:04:31.000 --> 00:04:32.000]  我很自由的
[00:04:32.000 --> 00:04:33.000]  我想吃就吃
[00:04:33.000 --> 00:04:34.000]  實際上不是
[00:04:34.000 --> 00:04:35.000]  他不吃
[00:04:35.000 --> 00:04:37.000]  他可以不吃
[00:04:37.000 --> 00:04:39.000]  這個才是自由
[00:04:39.000 --> 00:04:41.000]  我們可以不犯罪
[00:04:41.000 --> 00:04:43.000]  我們可以做對的東西
[00:04:43.000 --> 00:04:46.000]  我們可以做到應該做的東西
[00:04:46.000 --> 00:04:48.000]  這個才是真正的自由
[00:04:48.000 --> 00:04:50.000]  這個才是救贖
[00:04:50.000 --> 00:04:51.000]  這是第一件事
[00:04:51.000 --> 00:04:52.000]  我們應該知道
[00:04:52.000 --> 00:04:56.000]  救贖是新約和舊約
[00:04:56.000 --> 00:04:57.000]  第二件事
[00:04:57.000 --> 00:05:01.000]  救贖是說罪得赦免
[00:05:01.000 --> 00:05:02.000]  這個很重要
[00:05:02.000 --> 00:05:03.000]  剛才的經文也有說
[00:05:03.000 --> 00:05:05.000]  罪得赦免
[00:05:05.000 --> 00:05:07.000]  這裏也是
[00:05:07.000 --> 00:05:10.000]  現在又有一種猜拳
[00:05:10.000 --> 00:05:12.000]  叫做整拳的猜拳
[00:05:12.000 --> 00:05:14.000]  或者是整拳的福音
[00:05:14.000 --> 00:05:17.000]  什麼叫做整拳的猜拳
[00:05:17.000 --> 00:05:19.000]  或者是福音
[00:05:19.000 --> 00:05:21.000]  或者是整拳的宣教
[00:05:21.000 --> 00:05:23.000]  這個意思是什麼呢
[00:05:23.000 --> 00:05:24.000]  意思就是說
[00:05:24.000 --> 00:05:26.000]  不只是全福音
[00:05:26.000 --> 00:05:28.000]  因為全福音
[00:05:28.000 --> 00:05:30.000]  是想著那個人得救
[00:05:30.000 --> 00:05:31.000]  剛才也說了
[00:05:31.000 --> 00:05:33.000]  買了一張票
[00:05:33.000 --> 00:05:35.000]  現在可以進入天堂
[00:05:35.000 --> 00:05:36.000]  但不是的
[00:05:36.000 --> 00:05:39.000]  我們還要顧慮那個人的生命
[00:05:39.000 --> 00:05:42.000]  今生現在世上的生命
[00:05:42.000 --> 00:05:43.000]  也是重要的
[00:05:43.000 --> 00:05:45.000]  一個人不是信了主之後
[00:05:45.000 --> 00:05:47.000]  馬上上天堂的
[00:05:47.000 --> 00:05:49.000]  還有很多年
[00:05:49.000 --> 00:05:51.000]  我們也要顧慮
[00:05:51.000 --> 00:05:53.000]  他在世上的生命
[00:05:53.000 --> 00:05:55.000]  所以整拳的福音
[00:05:55.000 --> 00:05:57.000]  或者整拳的猜拳
[00:05:57.000 --> 00:06:01.000]  宣教士出來
[00:06:01.000 --> 00:06:03.000]  不只是全福音
[00:06:03.000 --> 00:06:04.000]  我不知道
[00:06:04.000 --> 00:06:05.000]  在香港也有
[00:06:05.000 --> 00:06:08.000]  某些猜拳的機構
[00:06:08.000 --> 00:06:10.000]  你會看到他們去到
[00:06:10.000 --> 00:06:12.000]  可能教某些
[00:06:12.000 --> 00:06:14.000]  他們的所謂target group
[00:06:14.000 --> 00:06:15.000]  去到一個地方
[00:06:15.000 --> 00:06:17.000]  去全福音講
[00:06:17.000 --> 00:06:19.000]  還會做什麼呢
[00:06:19.000 --> 00:06:22.000]  有時候教一些很基本的技巧
[00:06:22.000 --> 00:06:24.000]  知足的技巧
[00:06:24.000 --> 00:06:26.000]  例如教他們
[00:06:26.000 --> 00:06:31.000]  怎樣去掘井
[00:06:31.000 --> 00:06:33.000]  拿水出來
[00:06:33.000 --> 00:06:35.000]  吃乾淨的水
[00:06:35.000 --> 00:06:37.000]  喝乾淨的水
[00:06:37.000 --> 00:06:39.000]  我最近有一個學生
[00:06:39.000 --> 00:06:40.000]  就是這樣
[00:06:40.000 --> 00:06:43.000]  他去到某個發展中國家
[00:06:43.000 --> 00:06:45.000]  在那裡猜拳
[00:06:45.000 --> 00:06:47.000]  他是猜拳的
[00:06:47.000 --> 00:06:48.000]  但他不只是猜拳
[00:06:48.000 --> 00:06:49.000]  不只是福音
[00:06:49.000 --> 00:06:51.000]  他教他們怎樣掘井
[00:06:51.000 --> 00:06:55.000]  給他們最基本的知識
[00:06:55.000 --> 00:06:57.000]  因為很多這些村民
[00:06:57.000 --> 00:06:59.000]  他們喝到那渣水就病了
[00:06:59.000 --> 00:07:04.000]  以為現在是邪靈攻擊他們
[00:07:04.000 --> 00:07:07.000]  現在實在不是邪靈
[00:07:07.000 --> 00:07:09.000]  不是這些東西
[00:07:09.000 --> 00:07:11.000]  所以也不用說什麼屬靈的東西
[00:07:11.000 --> 00:07:14.000]  最重要是教他們怎樣乾淨水
[00:07:14.000 --> 00:07:16.000]  你猜不到吧
[00:07:16.000 --> 00:07:19.000]  所以現在有些宣教士
[00:07:19.000 --> 00:07:20.000]  去到某些地方
[00:07:20.000 --> 00:07:22.000]  不只是傳福音這麼簡單
[00:07:22.000 --> 00:07:23.000]  還有一些很基本的東西
[00:07:23.000 --> 00:07:25.000]  種菜
[00:07:25.000 --> 00:07:27.000]  生畜
[00:07:27.000 --> 00:07:28.000]  怎樣養生畜
[00:07:28.000 --> 00:07:30.000]  使他們健康
[00:07:30.000 --> 00:07:33.000]  什麼時候不應該吃某些東西
[00:07:33.000 --> 00:07:36.000]  是很基本的東西他們會做的
[00:07:36.000 --> 00:07:39.000]  這些就叫做整傳宣教
[00:07:39.000 --> 00:07:41.000]  或者是整傳福音
[00:07:41.000 --> 00:07:42.000]  意思就是
[00:07:42.000 --> 00:07:45.000]  福音不只是叫我們上天堂這麼簡單
[00:07:45.000 --> 00:07:49.000]  福音和我們今天的生命都有關係
[00:07:49.000 --> 00:07:51.000]  你說我覺得對不對
[00:07:51.000 --> 00:07:52.000]  我覺得是對的
[00:07:52.000 --> 00:07:53.000]  這是對的
[00:07:53.000 --> 00:07:55.000]  如果我們去到一個地方
[00:07:55.000 --> 00:07:56.000]  只是理會別人
[00:07:56.000 --> 00:07:58.000]  就是你要相信
[00:07:58.000 --> 00:07:59.000]  然後他相信了之後
[00:07:59.000 --> 00:08:01.000]  就不用理會他了
[00:08:01.000 --> 00:08:03.000]  反正他馬上死了
[00:08:03.000 --> 00:08:04.000]  都可以上天堂
[00:08:04.000 --> 00:08:05.000]  我們不用理會
[00:08:05.000 --> 00:08:06.000]  去別的地方
[00:08:06.000 --> 00:08:07.000]  又傳福音
[00:08:07.000 --> 00:08:08.000]  總之他相信了之後
[00:08:08.000 --> 00:08:09.000]  就不用理會他了
[00:08:09.000 --> 00:08:12.000]  整件事感覺上就不對了
[00:08:12.000 --> 00:08:14.000]  所以我覺得是對的
[00:08:14.000 --> 00:08:17.000]  但是無可否定
[00:08:17.000 --> 00:08:21.000]  在聖經裡面最重視的都是屬靈的方面
[00:08:21.000 --> 00:08:23.000]  所以我們是屬靈
[00:08:23.000 --> 00:08:25.000]  生命才是最重要
[00:08:25.000 --> 00:08:27.000]  是最後真實的
[00:08:27.000 --> 00:08:30.000]  就是沉淪還是得救
[00:08:30.000 --> 00:08:32.000]  這件事是很重要的東西
[00:08:32.000 --> 00:08:34.000]  整傳的猜拳
[00:08:34.000 --> 00:08:35.000]  你想一下
[00:08:35.000 --> 00:08:36.000]  是一個摩登的東西
[00:08:36.000 --> 00:08:38.000]  為什麼會整傳猜拳出現
[00:08:38.000 --> 00:08:39.000]  你知道為什麼嗎
[00:08:39.000 --> 00:08:40.000]  你想清楚一點
[00:08:40.000 --> 00:08:43.000]  當西方開始派出宗教士
[00:08:43.000 --> 00:08:46.000]  幾百年前去外國宗教的時候
[00:08:46.000 --> 00:08:49.000]  他們大多數是高文化到低文化
[00:08:49.000 --> 00:08:51.000]  他們那些是發展了國家
[00:08:51.000 --> 00:08:53.000]  發展中國國家
[00:08:53.000 --> 00:08:55.000]  甚至是還沒發展的國家
[00:08:55.000 --> 00:08:58.000]  馬上就面對我剛才說的一大堆問題
[00:08:58.000 --> 00:09:00.000]  福音都還沒傳
[00:09:00.000 --> 00:09:02.000]  你都要保住他們不要死
[00:09:02.000 --> 00:09:04.000]  現在他們又病了
[00:09:04.000 --> 00:09:06.000]  馬上面對很多問題
[00:09:06.000 --> 00:09:10.000]  所以他們要想一個整傳猜拳的概念
[00:09:10.000 --> 00:09:12.000]  現在我們回到幾千年前
[00:09:12.000 --> 00:09:14.000]  原本福音傳出來那一刻
[00:09:14.000 --> 00:09:17.000]  保羅在《士道行傳》出來的時候
[00:09:17.000 --> 00:09:19.000]  請問他們去哪裡
[00:09:19.000 --> 00:09:24.000]  保羅去的是當時的大城市
[00:09:24.000 --> 00:09:28.000]  那些大城市很多人的教育是高的
[00:09:28.000 --> 00:09:31.000]  高過巴勒斯坦那群基督徒
[00:09:31.000 --> 00:09:35.000]  他們富裕過巴勒斯坦那群基督徒
[00:09:35.000 --> 00:09:38.000]  林鄭月娥當時保羅出去的時候
[00:09:38.000 --> 00:09:41.000]  是不需要整傳福音的
[00:09:41.000 --> 00:09:43.000]  你想教他們嗎
[00:09:43.000 --> 00:09:45.000]  你可以給他們什麼
[00:09:45.000 --> 00:09:46.000]  沒有的
[00:09:46.000 --> 00:09:48.000]  你說錢他們還多
[00:09:48.000 --> 00:09:50.000]  你說知識他們還是多
[00:09:50.000 --> 00:09:52.000]  你不用給他們這些
[00:09:52.000 --> 00:09:54.000]  他們需要的是一個熟悉的東西
[00:09:54.000 --> 00:09:56.000]  我可以證明給你看
[00:09:56.000 --> 00:10:01.000]  彼得在《士道行傳》三章第六節說了一句
[00:10:01.000 --> 00:10:03.000]  在英文那裡很有名
[00:10:03.000 --> 00:10:05.000]  不知道這個世界是不是真的這麼有名
[00:10:05.000 --> 00:10:07.000]  金銀我沒有
[00:10:07.000 --> 00:10:10.000]  只把我所有的給你
[00:10:10.000 --> 00:10:13.000]  我奉拿撒勒人耶穌基督的名
[00:10:13.000 --> 00:10:16.000]  叫你起來行走
[00:10:16.000 --> 00:10:20.000]  這句話在英文世界很有名
[00:10:20.000 --> 00:10:22.000]  金銀我沒有
[00:10:22.000 --> 00:10:25.000]  我有的是屬靈的權柄
[00:10:25.000 --> 00:10:27.000]  叫你立刻行走
[00:10:27.000 --> 00:10:29.000]  屬靈的東西
[00:10:29.000 --> 00:10:32.000]  你說彼得真的沒有錢
[00:10:32.000 --> 00:10:34.000]  好 另外一個例子
[00:10:34.000 --> 00:10:39.000]  保羅在哥倫多前書一章二十六節說了什麼
[00:10:39.000 --> 00:10:41.000]  他是這麼說的
[00:10:41.000 --> 00:10:43.000]  弟兄們啊
[00:10:43.000 --> 00:10:46.000]  可見你們夢照的
[00:10:46.000 --> 00:10:50.000]  按著肉體有智慧的不多
[00:10:50.000 --> 00:10:53.000]  有能力的不多
[00:10:53.000 --> 00:10:56.000]  有尊貴的也不多
[00:10:56.000 --> 00:10:59.000]  這是在說哥倫多教會
[00:10:59.000 --> 00:11:06.000]  哥倫多教會的信徒比巴勒斯坦信徒有錢得多
[00:11:06.000 --> 00:11:12.000]  比巴勒斯坦信徒的知識更高
[00:11:12.000 --> 00:11:15.000]  那是哥倫多城市
[00:11:15.000 --> 00:11:21.000]  那時的紐約是很先進的城市
[00:11:21.000 --> 00:11:26.000]  這班人實在是富裕
[00:11:26.000 --> 00:11:31.000]  這班人對比當時的人來說都算有知識
[00:11:31.000 --> 00:11:33.000]  還差一截
[00:11:33.000 --> 00:11:35.000]  為什麼 因為那是希羅世界
[00:11:35.000 --> 00:11:38.000]  我覺得世界輪流轉
[00:11:38.000 --> 00:11:43.000]  可能現在我們某程度又回到新約的情況
[00:11:43.000 --> 00:11:46.000]  很多大城市包括香港
[00:11:46.000 --> 00:11:49.000]  我們微信主的朋友
[00:11:49.000 --> 00:11:51.000]  玩玩手 真是的
[00:11:51.000 --> 00:11:53.000]  智慧比我們高
[00:11:53.000 --> 00:11:55.000]  能力比我們高
[00:11:55.000 --> 00:11:58.000]  尊貴財富比我們高
[00:11:58.000 --> 00:12:00.000]  那你還想給他們什麼
[00:12:00.000 --> 00:12:02.000]  你想幫他們供樓
[00:12:02.000 --> 00:12:04.000]  教他們如何做人
[00:12:04.000 --> 00:12:06.000]  他們需要什麼我們可以給什麼
[00:12:06.000 --> 00:12:08.000]  我跟他們說我們什麼都不能給
[00:12:08.000 --> 00:12:10.000]  從人的角度來看我們沒什麼好給他們
[00:12:10.000 --> 00:12:12.000]  我們有的是福音
[00:12:12.000 --> 00:12:14.000]  一個屬靈的信息
[00:12:14.000 --> 00:12:17.000]  當時是這樣 今天也是這樣
[00:12:17.000 --> 00:12:21.000]  保羅出去的時候沒有想過給他們錢
[00:12:21.000 --> 00:12:23.000]  給他們什麼知識
[00:12:23.000 --> 00:12:25.000]  保羅出去的時候
[00:12:25.000 --> 00:12:29.000]  是有一個很卑微的福音傳出去
[00:12:29.000 --> 00:12:31.000]  是一個屬靈的信息
[00:12:31.000 --> 00:12:33.000]  當時的人原來多有智慧
[00:12:33.000 --> 00:12:35.000]  多有教育 多有財富都好
[00:12:35.000 --> 00:12:39.000]  心靈是一個屬靈的空虛
[00:12:39.000 --> 00:12:41.000]  我跟你說今天也是
[00:12:41.000 --> 00:12:43.000]  今天我們要傳什麼福音呢
[00:12:43.000 --> 00:12:45.000]  救贖是說什麼呢
[00:12:45.000 --> 00:12:47.000]  就是這個救贖
[00:12:47.000 --> 00:12:51.000]  第二樣東西我們很重要的說關於救贖
[00:12:51.000 --> 00:12:55.000]  第三樣當然就是與神和好
[00:12:55.000 --> 00:12:57.000]  什麼叫做拯救世人
[00:12:57.000 --> 00:12:59.000]  拯救就是與神和好
[00:12:59.000 --> 00:13:01.000]  這個是不是剛才有說的
[00:13:01.000 --> 00:13:03.000]  主耶穌基督在身體裡
[00:13:03.000 --> 00:13:05.000]  為世人死
[00:13:05.000 --> 00:13:10.000]  將世人和神的關係復和
[00:13:10.000 --> 00:13:17.000]  這個你可以說是伊甸園的反轉版本
[00:13:17.000 --> 00:13:19.000]  還記得伊甸園什麼事情發生嗎
[00:13:19.000 --> 00:13:21.000]  本來他們和神有親密的關係
[00:13:21.000 --> 00:13:23.000]  神會來跟他們聊天
[00:13:23.000 --> 00:13:26.000]  誰知道有一天他們犯了罪
[00:13:26.000 --> 00:13:27.000]  犯了罪之後
[00:13:27.000 --> 00:13:31.000]  慢慢看到他們的關係和神越來越遠
[00:13:31.000 --> 00:13:33.000]  起初不是這麼明顯
[00:13:33.000 --> 00:13:35.000]  我跟你說很多時候關係的東西都是
[00:13:35.000 --> 00:13:37.000]  有時候我們夫婦也好
[00:13:37.000 --> 00:13:38.000]  朋友也好
[00:13:38.000 --> 00:13:40.000]  一開始疏離了
[00:13:40.000 --> 00:13:41.000]  未必是這麼明顯
[00:13:41.000 --> 00:13:42.000]  他們和神都是
[00:13:42.000 --> 00:13:44.000]  不是很明顯
[00:13:44.000 --> 00:13:46.000]  為什麼 他們還見到神
[00:13:46.000 --> 00:13:47.000]  還和神聊天
[00:13:47.000 --> 00:13:49.000]  慢慢見不到神
[00:13:49.000 --> 00:13:53.000]  慢慢神好像不在了
[00:13:53.000 --> 00:13:56.000]  接著去到摩西的時候
[00:13:56.000 --> 00:13:58.000]  見到聖殿
[00:13:58.000 --> 00:13:59.000]  見到回眸
[00:13:59.000 --> 00:14:03.000]  用這些方法去到神的面前
[00:14:03.000 --> 00:14:06.000]  和神越來越離開
[00:14:06.000 --> 00:14:08.000]  福音拯救是做什麼呢
[00:14:08.000 --> 00:14:10.000]  是將這件事反轉
[00:14:10.000 --> 00:14:15.000]  將人和神的關係拉回去
[00:14:15.000 --> 00:14:17.000]  我覺得有點像
[00:14:17.000 --> 00:14:21.000]  如果你說耶穌這麼多的比喻之中
[00:14:21.000 --> 00:14:24.000]  我覺得其中一個最能表達這個比喻
[00:14:24.000 --> 00:14:26.000]  就是浪子的故事
[00:14:26.000 --> 00:14:28.000]  一開始就是浪子
[00:14:28.000 --> 00:14:31.000]  浪子和父子的關係
[00:14:31.000 --> 00:14:34.000]  破裂是浪子自己破裂的關係
[00:14:34.000 --> 00:14:36.000]  在家裡住多好
[00:14:36.000 --> 00:14:37.000]  有爸爸在不好嗎
[00:14:37.000 --> 00:14:38.000]  不是
[00:14:38.000 --> 00:14:40.000]  他要自己出去闖蕩江湖
[00:14:40.000 --> 00:14:41.000]  闖世界
[00:14:41.000 --> 00:14:43.000]  快點給我錢
[00:14:43.000 --> 00:14:46.000]  我現在要出去自己起家
[00:14:46.000 --> 00:14:48.000]  有時想爸爸為什麼要這樣做
[00:14:48.000 --> 00:14:50.000]  爸爸明知道自己不好
[00:14:50.000 --> 00:14:52.000]  兒子已經這麼魯莽
[00:14:52.000 --> 00:14:53.000]  你還給他錢
[00:14:53.000 --> 00:14:54.000]  出去兩手他就沒有了
[00:14:54.000 --> 00:14:55.000]  但爸爸也給他
[00:14:55.000 --> 00:14:56.000]  為什麼
[00:14:56.000 --> 00:14:58.000]  你不給他可能他還是會走
[00:14:58.000 --> 00:14:59.000]  他不甘願
[00:14:59.000 --> 00:15:00.000]  他要覺得自己試試
[00:15:00.000 --> 00:15:01.000]  爸爸說好
[00:15:01.000 --> 00:15:02.000]  給你試試
[00:15:02.000 --> 00:15:05.000]  之後故事是怎樣說呢
[00:15:05.000 --> 00:15:07.000]  之後故事就去到外面
[00:15:07.000 --> 00:15:09.000]  真的什麼都沒有了
[00:15:09.000 --> 00:15:11.000]  被人騙了
[00:15:11.000 --> 00:15:12.000]  還要怎樣呢
[00:15:12.000 --> 00:15:16.000]  就落到和豬一起爭食的感覺
[00:15:16.000 --> 00:15:18.000]  有一天去吃飯的時候
[00:15:18.000 --> 00:15:22.000]  在家裡的家人都比我好
[00:15:22.000 --> 00:15:26.000]  為什麼我弄到這樣呢
[00:15:26.000 --> 00:15:28.000]  他就回轉回到爸爸那裡
[00:15:28.000 --> 00:15:31.000]  不過他不敢見爸爸
[00:15:31.000 --> 00:15:32.000]  遠遠看一下
[00:15:32.000 --> 00:15:34.000]  爸爸就來找他
[00:15:34.000 --> 00:15:35.000]  見到他就找他
[00:15:35.000 --> 00:15:36.000]  我告訴你
[00:15:36.000 --> 00:15:38.000]  這個故事到這個部分
[00:15:38.000 --> 00:15:40.000]  已經不是很對
[00:15:40.000 --> 00:15:41.000]  為什麼你知道嗎
[00:15:41.000 --> 00:15:43.000]  真正的救恩故事
[00:15:43.000 --> 00:15:45.000]  不是浪子回去
[00:15:45.000 --> 00:15:47.000]  真正的救恩故事
[00:15:47.000 --> 00:15:49.000]  是爸爸出去找他
[00:15:49.000 --> 00:15:51.000]  今天不是我們找神
[00:15:51.000 --> 00:15:53.000]  是神找我們
[00:15:53.000 --> 00:15:55.000]  神下來這個世界找我們
[00:15:55.000 --> 00:15:57.000]  神拯救我們
[00:15:57.000 --> 00:16:00.000]  這個才是真正的浪子故事
[00:16:00.000 --> 00:16:02.000]  在我們這個世界
[00:16:02.000 --> 00:16:06.000]  我們這個人的歷史出現
[00:16:06.000 --> 00:16:08.000]  所以什麼叫救恩呢
[00:16:08.000 --> 00:16:10.000]  救恩就是我們和神和好
[00:16:10.000 --> 00:16:12.000]  和好不是因為我們開始找神
[00:16:12.000 --> 00:16:13.000]  尋求神
[00:16:13.000 --> 00:16:15.000]  有時候我們心裡都覺得很空虛
[00:16:15.000 --> 00:16:17.000]  但我們都不懂得尋求神
[00:16:17.000 --> 00:16:20.000]  是神尋求我們的
[00:16:20.000 --> 00:16:23.000]  有個代價的
[00:16:23.000 --> 00:16:25.000]  我們知道救約的代價是什麼呢
[00:16:25.000 --> 00:16:26.000]  很簡單
[00:16:26.000 --> 00:16:29.000]  權力的比拼
[00:16:29.000 --> 00:16:30.000]  十災
[00:16:30.000 --> 00:16:33.000]  1,2,3,4,5,6,7,8,9,10
[00:16:33.000 --> 00:16:35.000]  第十個死長子
[00:16:35.000 --> 00:16:36.000]  殺了長子之後
[00:16:36.000 --> 00:16:38.000]  法老武法子放人
[00:16:38.000 --> 00:16:40.000]  這是一個很大的權柄
[00:16:40.000 --> 00:16:43.000]  一個80多歲的老人家
[00:16:43.000 --> 00:16:45.000]  拿著一支拐杖走進去
[00:16:45.000 --> 00:16:47.000]  拐杖不是拐杖
[00:16:47.000 --> 00:16:48.000]  是木人的杖
[00:16:48.000 --> 00:16:50.000]  走進去
[00:16:50.000 --> 00:16:55.000]  竟然可以逼當時的超級強國放人
[00:16:55.000 --> 00:16:59.000]  這就是權柄的比拼
[00:16:59.000 --> 00:17:01.000]  新約呢
[00:17:01.000 --> 00:17:02.000]  新約也是
[00:17:02.000 --> 00:17:04.000]  但不是這個版本出現
[00:17:04.000 --> 00:17:06.000]  是另外一種權柄
[00:17:06.000 --> 00:17:08.000]  是什麼權柄呢
[00:17:08.000 --> 00:17:11.000]  是肯為人受苦
[00:17:11.000 --> 00:17:13.000]  受死
[00:17:13.000 --> 00:17:16.000]  這是一個很大的能力
[00:17:16.000 --> 00:17:18.000]  你肯為誰受苦
[00:17:18.000 --> 00:17:21.000]  受盡折磨而死呢
[00:17:21.000 --> 00:17:24.000]  接著
[00:17:24.000 --> 00:17:28.000]  當樣樣東西好像已經沒有了
[00:17:28.000 --> 00:17:29.000]  原了
[00:17:29.000 --> 00:17:34.000]  神在死裡將耶穌復活回來
[00:17:34.000 --> 00:17:38.000]  你想想這是一個很大的權柄
[00:17:38.000 --> 00:17:40.000]  去到已經沒有了
[00:17:40.000 --> 00:17:42.000]  你以為是盡頭
[00:17:42.000 --> 00:17:43.000]  再過了
[00:17:43.000 --> 00:17:45.000]  沒有了
[00:17:45.000 --> 00:17:47.000]  故事已經完了
[00:17:47.000 --> 00:17:51.000]  接著神將耶穌復活回來
[00:17:51.000 --> 00:17:55.000]  所以新約的救贖也是大權柄
[00:17:55.000 --> 00:17:56.000]  不過是另外一種
[00:17:56.000 --> 00:18:01.000]  不是剛才我們說的那種兩個權柄合在一起的感覺
[00:18:01.000 --> 00:18:04.000]  我們也有一個代價
[00:18:04.000 --> 00:18:09.000]  信心道上行心
[00:18:09.000 --> 00:18:11.000]  根基穩固
[00:18:11.000 --> 00:18:13.000]  堅定不移
[00:18:13.000 --> 00:18:17.000]  基本上就是叫你們得救之後
[00:18:17.000 --> 00:18:19.000]  好好做基督徒
[00:18:19.000 --> 00:18:22.000]  現在有一個問題出現
[00:18:22.000 --> 00:18:24.000]  老實說
[00:18:24.000 --> 00:18:26.000]  有沒有想過
[00:18:26.000 --> 00:18:30.000]  做門徒是救恩的報酬呢
[00:18:30.000 --> 00:18:32.000]  我們經常說
[00:18:32.000 --> 00:18:34.000]  白白的救恩
[00:18:34.000 --> 00:18:36.000]  誰知道白白救恩的人
