
[00:00:00.000 --> 00:00:04.000]  在我們今天的崇拜,我們一起思想
[00:07:49.000 --> 00:07:56.000]  這個真的是我們中國成語所說的前無去路,後有追兵
[00:07:56.000 --> 00:07:58.000]  我相信不需要我再多說
[00:07:58.000 --> 00:08:08.000]  前面的路沒有了,後面的埃及軍沒有打的
[00:08:08.000 --> 00:08:13.000]  他們衝過來追來的時候,以色列人死定了
[00:08:13.000 --> 00:08:18.000]  等他們屠殺,就要向前走
[00:08:18.000 --> 00:08:22.000]  海邊,這個很深的紅海海邊,怎麼走?
[00:08:22.000 --> 00:08:26.000]  我相信大家還記得這幅圖畫,這條絕路
[00:08:26.000 --> 00:08:28.000]  不過我們循典就說完這條絕路
[00:08:28.000 --> 00:08:32.000]  幸好今天我們經過幾千年,我們看回歷史
[00:08:32.000 --> 00:08:35.000]  這條路會繼續發展下去的
[00:08:35.000 --> 00:08:43.000]  當然聖經告訴我們,見到神自己的大能和他的保護
[00:08:43.000 --> 00:08:49.000]  摩西舉杖,按照神自己的應許,紅海分開
[00:08:49.000 --> 00:08:55.000]  紅海分開,於是他們就走了過去,將那些追兵殲滅了
[00:08:55.000 --> 00:08:57.000]  這是我們很熟悉的
[00:08:57.000 --> 00:09:00.000]  不過我們要留意,如果繞著繞著看聖經
[00:09:00.000 --> 00:09:06.000]  故事還沒完,人生的故事,歷史的故事是不會完的
[00:09:06.000 --> 00:09:09.000]  這個人說,哎呀,可以走了,真爽,解決了,沒事了
[00:09:09.000 --> 00:09:14.000]  不是的,不是的,然後原來,我們看回
[00:09:14.000 --> 00:09:22.000]  以後我們發覺原來才是由那時候開始的漫長的抗野訓練的開始
[00:09:22.000 --> 00:09:24.000]  人生有時就是這樣的路
[00:09:24.000 --> 00:09:27.000]  我們再詳細去引申和解釋
[00:09:27.000 --> 00:09:30.000]  一會兒我會繼續再講,這是第一條絕路
[00:09:30.000 --> 00:09:33.000]  第二條絕路是什麼呢?我想你也想到
[00:09:33.000 --> 00:09:38.000]  第二條絕路要數一下就是約書亞
[00:09:38.000 --> 00:09:43.000]  約書亞終於帶著以色列人和以色列人一起去到
[00:09:43.000 --> 00:09:49.000]  神應許的流瀨與物之地的門口
[00:09:49.000 --> 00:09:54.000]  在這個門口的時候,過約旦河
[00:09:54.000 --> 00:10:00.000]  不過一過了約旦河之後,第一個面對的就是耶利哥城
[00:10:00.000 --> 00:10:02.000]  這個真是絕路來的
[00:10:02.000 --> 00:10:05.000]  如果歷史告訴我們,我想你也明白
[00:10:05.000 --> 00:10:08.000]  我想約書亞更加明白為什麼這裡是絕路
[00:10:08.000 --> 00:10:12.000]  因為這個神應許給他們流瀨與物之地的
[00:10:12.000 --> 00:10:17.000]  誰知道這個地方已經住了很多外邦人,內族人在這裡
[00:10:17.000 --> 00:10:21.000]  而且外族人很強悍的,從我們今天的考古學知道
[00:10:21.000 --> 00:10:27.000]  這些外族人他們的文化,他們的文明,他們那種的軍備
[00:10:27.000 --> 00:10:33.000]  起碼比當時的以色列那些在抗日漂流了40年的那些烏合之眾
[00:10:33.000 --> 00:10:39.000]  是高達幾十年,甚至接近100年才進過他們
[00:10:39.000 --> 00:10:43.000]  沒得打的,怎麼拿這個流瀨與物之地
[00:10:43.000 --> 00:10:46.000]  這條路是沒得走下去的
[00:10:46.000 --> 00:10:50.000]  大家都記得,面對的是耶利哥城
[00:10:50.000 --> 00:10:54.000]  耶利哥城聖經說約書亞愁愁滿志的時候
[00:10:54.000 --> 00:10:59.000]  突然間見到路前有一個拿著刀的人
[00:10:59.000 --> 00:11:02.000]  於是他就害怕了,他說你幫我們吧,幫敵人
[00:11:02.000 --> 00:11:06.000]  當然大家都知道耶和華的使者他都不知道
[00:11:06.000 --> 00:11:09.000]  耶和華說我不是,不是的
[00:11:09.000 --> 00:11:12.000]  看你站在哪一邊吧
[00:11:12.000 --> 00:11:17.000]  這個故事,這件事情是可以繼續說下去的
[00:11:17.000 --> 00:11:24.000]  最後大家都記得,不需要我再重複慢慢地說
[00:11:24.000 --> 00:11:30.000]  他們經歷了神在劣勢當中得勝
[00:11:30.000 --> 00:11:36.000]  耶利哥城圍住他們七天,他們就倒下了
[00:11:36.000 --> 00:11:39.000]  這個根本沒得攻打的,根本沒得打,你多厲害都打不到
[00:11:39.000 --> 00:11:42.000]  這個城很厚的,歷史告訴我們
[00:11:42.000 --> 00:11:47.000]  你看聖經就知道,那個妓女拉合住在城牆那裡
[00:11:47.000 --> 00:11:50.000]  城牆厚到可以住人
[00:11:50.000 --> 00:11:53.000]  這個城是自己會倒的
[00:11:53.000 --> 00:11:57.000]  所以我相信,約書亞記最後
[00:11:57.000 --> 00:12:02.000]  當約書亞臨死的時候,他的回顧
[00:12:02.000 --> 00:12:04.000]  所到的總結是很有意思的
[00:12:04.000 --> 00:12:09.000]  約書亞告訴以色列人,告訴他自己和所有的人
[00:12:09.000 --> 00:12:12.000]  他說我們可以清清楚楚知道
[00:12:12.000 --> 00:12:17.000]  耶和華你們的神,應許賜福給你們的話
[00:12:17.000 --> 00:12:22.000]  沒有一句是落空的
[00:12:22.000 --> 00:12:26.000]  這個就是約書亞的結論
[00:12:26.000 --> 00:12:30.000]  這兩條絕路走過
[00:12:30.000 --> 00:12:35.000]  幫我留意一下,這兩條絕路是因為有神蹟
[00:12:35.000 --> 00:12:40.000]  有神蹟發生,就走過去
[00:12:40.000 --> 00:12:43.000]  如果沒有神蹟怎麼辦?
[00:12:43.000 --> 00:12:48.000]  聖經裡面有些地方,有些絕路是沒有神蹟的
[00:12:48.000 --> 00:12:51.000]  我再改下去你就知道了
[00:12:51.000 --> 00:12:55.000]  第一個沒有神蹟的絕路再發展下去
[00:12:55.000 --> 00:13:02.000]  按照歷史,我就選擇做以色列人和猶太人的亡國
[00:13:02.000 --> 00:13:07.000]  秘路,大家記得嗎?
[00:13:07.000 --> 00:13:11.000]  明天又怎樣?沒有了
[00:13:11.000 --> 00:13:14.000]  完蛋了,國家都亡了
[00:13:14.000 --> 00:13:18.000]  還有什麼前途呢?這條路還怎麼走下去呢?
[00:13:18.000 --> 00:13:23.000]  以為說以前北角以色列被亞述滅的時候
[00:13:23.000 --> 00:13:26.000]  但起碼還有耶路撒冷
[00:13:26.000 --> 00:13:30.000]  我們是神的選民,神保護我們
[00:13:30.000 --> 00:13:34.000]  還有聖殿,現在聖殿都破了
[00:13:34.000 --> 00:13:39.000]  所以難怪這種絕望很悲觀
[00:13:39.000 --> 00:13:44.000]  你記得嗎?斯人描述後來
[00:13:44.000 --> 00:13:48.000]  他在描述的時候說我們越來越離開耶路撒冷回顧
[00:13:48.000 --> 00:13:51.000]  因為他們經常被人擄去,被人鎖住
[00:13:51.000 --> 00:13:54.000]  去巴比倫的時候
[00:13:54.000 --> 00:13:59.000]  斯人說我慢慢看不到耶路撒冷,因為我越來越遠
[00:13:59.000 --> 00:14:04.000]  然後斯人說我從黑門山,米薩山去紀念耶路撒冷
[00:14:04.000 --> 00:14:08.000]  為什麼呢?因為黑門山已經夠遠了,去到北邊
[00:14:08.000 --> 00:14:15.000]  米薩山已經去到東邊
[00:14:15.000 --> 00:14:20.000]  越走越遠,心越來越死
[00:14:20.000 --> 00:14:24.000]  還慘呢,以色列人那時候有沒有神馬?沒有啊
[00:14:24.000 --> 00:14:30.000]  有沒有說神馬來臨救?沒有啊,沒有救他們啊
[00:14:30.000 --> 00:14:33.000]  而且他們一直被擄的時候,一直亡國的時候
[00:14:33.000 --> 00:14:39.000]  加上一份的罪疚感,因為就是得死,得罪神
[00:14:39.000 --> 00:14:42.000]  我們不聽神話,有罪疚感
[00:14:42.000 --> 00:14:47.000]  我們正在走一條回不了頭,沒有前面的絕路
[00:14:47.000 --> 00:14:52.000]  那怎麼辦呢?我們回頭看
[00:14:52.000 --> 00:14:56.000]  當時以色列人當然看不到
[00:14:56.000 --> 00:15:02.000]  後來到了新約的時候,到羅馬書
[00:15:02.000 --> 00:15:07.000]  保羅看到,保羅在羅馬書第十一章那裡這樣說的
[00:15:07.000 --> 00:15:13.000]  難道神丟棄了他的指紋嗎?絕對沒有
[00:15:13.000 --> 00:15:16.000]  為什麼這樣說呢?他說我要說
[00:15:16.000 --> 00:15:22.000]  他們的失足是要倒下去嗎?絕對不是
[00:15:22.000 --> 00:15:28.000]  反而因為他們的過犯,救恩就臨到外族人
[00:15:28.000 --> 00:15:31.000]  這件事是以色列人被擄的時候
[00:15:31.000 --> 00:15:38.000]  甚至他們以為可以回歸,其實是回去重建耶路撒冷的城牆和聖殿
[00:15:38.000 --> 00:15:41.000]  最後又是亡國,亡了二千多年
[00:15:41.000 --> 00:15:45.000]  二千多年之後再復國的時候,到現在還在打
[00:15:45.000 --> 00:15:49.000]  如果你這樣看的時候,真的路不能回頭
[00:15:49.000 --> 00:15:52.000]  但是神開了另外一條路
[00:15:52.000 --> 00:15:55.000]  保羅看到,就是因為這樣
[00:15:55.000 --> 00:16:03.000]  反而猶太人的亡國將福音,將神的救恩帶到列國列邦裡面
[00:16:03.000 --> 00:16:08.000]  因為他們再沒有辦法說他們是神的唯一選民
[00:16:08.000 --> 00:16:13.000]  這件事是當時的猶太人沒有人看得到
[00:16:13.000 --> 00:16:18.000]  但是今天我們回頭看,起碼保羅好像看到我們今天看到
[00:16:18.000 --> 00:16:26.000]  另外一個絕路,到新約了
[00:16:26.000 --> 00:16:30.000]  我們看《使徒行傳》
[00:16:30.000 --> 00:16:33.000]  《使徒行傳》大家都很熟悉
[00:16:33.000 --> 00:16:37.000]  《使徒行傳》第八章,一節三節
[00:16:37.000 --> 00:16:43.000]  第七章就說到史提反第一個殉道者被石頭打死之後
[00:16:43.000 --> 00:16:46.000]  這個教會大有能力的執事之後
[00:16:46.000 --> 00:16:54.000]  聖經說從那天起耶路撒冷的教會就大遭逼白
[00:16:54.000 --> 00:17:00.000]  你想想如果你是我那時候的基督徒,我心裡真的很沉痛
[00:17:00.000 --> 00:17:04.000]  因為當時他跟耶穌,耶穌基督是神自己的兒子
[00:17:04.000 --> 00:17:07.000]  耶穌基督是要來的那位尼塞亞
[00:17:07.000 --> 00:17:11.000]  所以我們跟從他,雖然後來被釘十字架
[00:17:11.000 --> 00:17:15.000]  不過釘十字架之後復活,復活有幾十天
[00:17:15.000 --> 00:17:19.000]  他看到耶穌基督的大能
[00:17:19.000 --> 00:17:24.000]  原來他被殺,但是他復活
[00:17:24.000 --> 00:17:28.000]  他真的證明他自己就是那位要來的主
[00:17:28.000 --> 00:17:30.000]  和尼塞亞神的拯救
[00:17:30.000 --> 00:17:32.000]  然後《使徒行傳》告訴我們一開始的時候
[00:17:32.000 --> 00:17:35.000]  聖靈有降臨,幾千人一日信主
[00:17:35.000 --> 00:17:41.000]  雖然經過困難,但是重新教會站了起來
[00:17:41.000 --> 00:17:44.000]  就在這個時間又被大逼白
[00:17:44.000 --> 00:17:46.000]  大逼白到全部人都走了,散了
[00:17:46.000 --> 00:17:54.000]  你說還有沒有救?沒有,完了
[00:17:54.000 --> 00:17:58.000]  但是聖經當然厲害了
[00:17:58.000 --> 00:18:02.000]  接著《使徒行傳》的作者路加就說
[00:18:02.000 --> 00:18:09.000]  還沒完的,因為就是這樣四散的基督徒
[00:18:09.000 --> 00:18:16.000]  他們分散的人經過各地就要傳揚福音的真道
[00:18:16.000 --> 00:18:23.000]  我看這聖經的時候,其實在人看來就沒有了
[00:18:23.000 --> 00:18:26.000]  但是在神看來,在歷史看回頭
[00:18:26.000 --> 00:18:32.000]  就是那時候福音突破了猶太人這個框框
[00:18:32.000 --> 00:18:35.000]  從耶路撒冷到全世界就是耶穌
[00:18:35.000 --> 00:18:39.000]  當日他的預言所說,從耶路撒冷到撒瑪利亞
[00:18:39.000 --> 00:18:42.000]  猶太傳遞直到地極,做他的見證
[00:18:42.000 --> 00:18:45.000]  不過有一樣東西我想跟你說的
[00:18:45.000 --> 00:18:49.000]  我發覺很有趣的,路加寫的這個《使徒行傳》真是厲害
[00:18:49.000 --> 00:18:57.000]  就是在教會沒有路走,已經被人逼白到分散的時候
[00:18:57.000 --> 00:19:00.000]  就是這張聖經第八章之前
[00:19:00.000 --> 00:19:04.000]  就是使徒行傳,後來被人用石頭打死的時候
[00:19:04.000 --> 00:19:08.000]  他留下了一句說話,大家留心讀聖經
[00:19:08.000 --> 00:19:13.000]  就是七章五十八節,在上一章聖經差不多最後那裡
[00:19:13.000 --> 00:19:16.000]  說了一句好像很無厘頭的說話
[00:19:16.000 --> 00:19:21.000]  他說那時候當人用石頭扔死這個撒尼犯的時候
[00:19:21.000 --> 00:19:27.000]  有一個年輕人叫做蘇羅幫人看著衣服,幫幫忙
[00:19:27.000 --> 00:19:32.000]  一件這麼大的事,為什麼作者會突然加他這麼無厘頭的東西呢?
[00:19:32.000 --> 00:19:34.000]  大家當然知道為什麼
[00:19:34.000 --> 00:19:37.000]  因為發覺這件事發展下去後來
[00:19:37.000 --> 00:19:42.000]  這個蘇羅就是後來悔改的保羅
[00:19:42.000 --> 00:19:47.000]  聖經的作者想說什麼呢?
[00:19:47.000 --> 00:19:52.000]  當我們發覺無法救的時候,無法走下去的時候
[00:19:52.000 --> 00:19:57.000]  完了,神的手在動,你看到嗎?你看不到
[00:19:57.000 --> 00:20:01.000]  神的手已經在保羅,在蘇羅動手了
[00:20:01.000 --> 00:20:06.000]  神一直在動手,你看不到不代表神沒有動手
[00:20:06.000 --> 00:20:14.000]  這個就是神已經在進行這種信念
[00:20:14.000 --> 00:20:18.000]  好了,不如我們看最後這個例子
[00:20:18.000 --> 00:20:25.000]  保羅就成為這個將福音傳到外邦的人
[00:20:25.000 --> 00:20:28.000]  但保羅也有絕路
[00:20:28.000 --> 00:20:32.000]  聖經說明了保羅的絕路很清楚
[00:20:32.000 --> 00:20:36.000]  這個就是馬其頓的異象的絕路
[00:20:36.000 --> 00:20:44.000]  馬其頓的異象發生的時候,保羅在小亞細亞到處傳福音
[00:20:44.000 --> 00:20:49.000]  聖經說在那裡發覺無法走下去,無法傳到外邦
[00:20:49.000 --> 00:20:52.000]  諸多的阻攔,相信不單是猶太人
[00:20:52.000 --> 00:20:55.000]  當時他當然是向猶太人傳道
[00:20:55.000 --> 00:20:59.000]  不單是猶太人反抗他,反對他
[00:20:59.000 --> 00:21:04.000]  聖經說連聖靈也阻止他,我也不知道是用什麼方法
[00:21:04.000 --> 00:21:10.000]  總之我相信如果我是保羅,我就會很憤怒
[00:21:10.000 --> 00:21:14.000]  我只是想傳福音,全部都不行
[00:21:14.000 --> 00:21:20.000]  就在這個時間,他就看到在異象當中有一個馬其頓
[00:21:20.000 --> 00:21:27.000]  是一個歐洲人,叫他過來幫助他們
[00:21:27.000 --> 00:21:31.000]  聖經說當時保羅明不明白?他也不明白
[00:21:31.000 --> 00:21:37.000]  不過聖經說保羅他們真的有很好的態度
[00:21:37.000 --> 00:21:51.000]  他說保羅見了這異象,他們就認定是神呼召他們去傳福音給外邦人
[00:21:51.000 --> 00:21:55.000]  於是就立即設法前往馬其頓
[00:21:55.000 --> 00:22:00.000]  這個態度真是厲害,這個態度就是我不明白
[00:22:00.000 --> 00:22:05.000]  不過我聽,我就走下去
[00:22:05.000 --> 00:22:11.000]  相信大家現在回頭看教會歷史和我們歷史
[00:22:11.000 --> 00:22:13.000]  這一步太重要了
[00:22:13.000 --> 00:22:19.000]  從那時候開始,福音就越過了正式猶太人的區域
[00:22:19.000 --> 00:22:25.000]  去到外邦人那裡,然後之後外邦人信主的越來越多
[00:22:25.000 --> 00:22:31.000]  福音的方向就傳到了歐洲,向西邊
[00:22:31.000 --> 00:22:36.000]  影響了二千年,直到今天我們基督教的歷史
[00:22:36.000 --> 00:22:39.000]  這麼大的一件事,原來就是那一刻
[00:22:39.000 --> 00:22:43.000]  幸好保羅聽和他們一起的同工
[00:22:43.000 --> 00:22:47.000]  我不知道為什麼,去吧,過海就過去
[00:22:47.000 --> 00:22:52.000]  這個就是我們看到的那些沒有神蹟的時候
[00:22:52.000 --> 00:22:55.000]  最好要回頭看,原來神在那裡
[00:22:55.000 --> 00:22:59.000]  祂的手一直在進行,就在乎你聽不聽祂的話
[00:22:59.000 --> 00:23:03.000]  能不能夠鼓起勇氣,好,我就走下去
[00:23:03.000 --> 00:23:12.000]  然後發覺事情真的回頭看,整個歷史就不同了
[00:23:12.000 --> 00:23:19.000]  好,這個就是聖經裡面的絕路和另外一條路
[00:23:19.000 --> 00:23:26.000]  我相信不單止在聖經,在你和我的身上
[00:23:26.000 --> 00:23:30.000]  甚至在我們的城市,在我們現在這個世界
[00:23:30.000 --> 00:23:36.000]  神同樣在做同樣的事,就好像聖經一樣
[00:23:36.000 --> 00:23:43.000]  不過,我還沒說完,如果是這樣的時候
[00:23:43.000 --> 00:23:50.000]  這另外一條路而不是絕路,怎樣才能走上去
[00:23:50.000 --> 00:23:56.000]  我想提出幾點,大家一起分享和鼓勵
[00:23:56.000 --> 00:24:03.000]  兩個基礎,兩個態度
[00:24:03.000 --> 00:24:06.000]  兩個基礎,我相信你也能猜到
[00:24:06.000 --> 00:24:14.000]  從神而來的基礎,兩個我們人要配合的態度
[00:24:14.000 --> 00:24:17.000]  好,我們來看看聖經裡面怎麼說
[00:24:17.000 --> 00:24:22.000]  為什麼要有基礎,要有態度呢?
[00:24:22.000 --> 00:24:27.000]  不如我們試著想想,當我們面對人生的絕路的時候
[00:24:27.000 --> 00:24:31.000]  其實大家都會,我剛才說了這麼久
[00:24:31.000 --> 00:24:34.000]  或者你自己的經驗,我也是經驗過
[00:24:34.000 --> 00:24:39.000]  其實真的不知不覺有兩個
[00:24:39.000 --> 00:24:46.000]  令我們更加絕望的期待和想像
[00:24:46.000 --> 00:24:52.000]  我想再提一次,當我們面對好像走不下去的絕路的時候
[00:24:52.000 --> 00:24:55.000]  有兩樣東西令我們更加絕望
[00:24:55.000 --> 00:24:58.000]  第一,不好意思,我真的很坦白說
[00:24:58.000 --> 00:25:03.000]  望向前面的時候,我們期待會有神蹟發生
[00:25:03.000 --> 00:25:06.000]  你千萬不要誤會我的意思
[00:25:06.000 --> 00:25:10.000]  我絕對相信有神蹟,有神當然有神蹟
[00:25:10.000 --> 00:25:13.000]  不過神蹟不是一定會發生的
[00:25:13.000 --> 00:25:18.000]  神蹟是會有的,摩西的紅海是有神蹟的
[00:25:18.000 --> 00:25:21.000]  約書亞的耶利哥城是有神蹟的
[00:25:21.000 --> 00:25:25.000]  猶太人的芒果有沒有神蹟呢?沒有
[00:25:25.000 --> 00:25:32.000]  信徒被人逼迫的日子裡面有沒有神蹟呢?沒有
[00:25:32.000 --> 00:25:38.000]  甚至保羅在小亞細亞傳道被逼迫
[00:25:38.000 --> 00:25:41.000]  這裡不行,那裡不行的時候有沒有神蹟呢?沒有
[00:25:41.000 --> 00:25:44.000]  那裡有沒有人立刻說,不如你去信主吧
[00:25:44.000 --> 00:25:48.000]  祈願土之後他們大大復興?沒有
[00:25:48.000 --> 00:25:52.000]  神蹟是會有的,我絕對不懷疑
[00:25:52.000 --> 00:25:55.000]  不過如果我們只是期待神蹟會出現呢
[00:25:55.000 --> 00:25:57.000]  如果沒有怎麼辦?
[00:25:57.000 --> 00:26:00.000]  你不是更加絕望嗎?這是第一個
[00:26:00.000 --> 00:26:04.000]  第二,當我們回顧的時候
[00:26:04.000 --> 00:26:06.000]  我相信我們是真的忍不住的
[00:26:06.000 --> 00:26:08.000]  什麼叫做絕路呢?
[00:26:08.000 --> 00:26:11.000]  絕路就是我們走的那條路走不下去
[00:26:11.000 --> 00:26:14.000]  我們人總是這樣的
[00:26:14.000 --> 00:26:19.000]  我們只有一個經驗,就是我們一直這樣走
[00:26:19.000 --> 00:26:23.000]  每個月底我都要發工資,發工資就可以生活
