
[00:00:00.000 --> 00:00:04.800]  各位頂姐妹 平安
[00:06:08.640 --> 00:06:10.400]  不要小看小朋友
[00:06:10.400 --> 00:06:12.960]  兒女少年老人
[00:06:12.960 --> 00:06:17.320]  這裡是說一個新的秩序
[00:06:17.320 --> 00:06:20.200]  或者說一個新的定位
[00:06:20.200 --> 00:06:22.040]  對於不同的人
[00:06:22.040 --> 00:06:23.000]  十八字繼續說
[00:06:23.000 --> 00:06:24.280]  在那些日子
[00:06:24.280 --> 00:06:26.200]  即是在末後的日子的時候
[00:06:26.200 --> 00:06:28.000]  我要把我的靈囂倦
[00:06:28.000 --> 00:06:31.760]  甚至給我的僕人和婢女
[00:06:31.760 --> 00:06:33.480]  他們要說預言
[00:06:33.480 --> 00:06:35.560]  這個是更加顛覆了
[00:06:35.560 --> 00:06:37.320]  他們以前所想的
[00:06:37.320 --> 00:06:40.120]  剛才我說如果女士是低一級
[00:06:40.120 --> 00:06:41.080]  或者說小朋友
[00:06:41.080 --> 00:06:43.040]  他們都不會太理會
[00:06:43.040 --> 00:06:45.720]  因為他們不會太看重小朋友
[00:06:45.720 --> 00:06:47.400]  但是問題是現在竟然
[00:06:47.400 --> 00:06:48.960]  剛才說完兒女
[00:06:48.960 --> 00:06:50.120]  說完少年
[00:06:50.120 --> 00:06:51.280]  說完老人
[00:06:51.280 --> 00:06:52.800]  接著現在說什麼
[00:06:52.800 --> 00:06:57.120]  現在竟然說僕人和婢女
[00:06:57.120 --> 00:06:58.880]  僕人都不夠
[00:06:58.880 --> 00:07:01.240]  僕人和婢女有什麼分別呢
[00:07:01.240 --> 00:07:03.080]  原來僕人和婢女
[00:07:03.080 --> 00:07:07.160]  在原文的確是兩個字
[00:07:07.160 --> 00:07:08.400]  在藍的僕人
[00:07:08.400 --> 00:07:10.240]  原來是doulos
[00:07:10.240 --> 00:07:13.160]  doulos就是藍的僕人
[00:07:13.160 --> 00:07:14.160]  doulé
[00:07:14.160 --> 00:07:16.480]  doulé就是女的僕人
[00:07:16.480 --> 00:07:17.480]  所以很清晰
[00:07:17.480 --> 00:07:18.360]  很想告訴你
[00:07:18.360 --> 00:07:22.560]  不單止是僕人這麼簡單
[00:07:22.560 --> 00:07:24.600]  可能他們都會想起
[00:07:24.600 --> 00:07:27.440]  最多最多就是說男的僕人
[00:07:27.440 --> 00:07:29.360]  但是竟然這裡是女的僕人
[00:07:29.360 --> 00:07:30.680]  或者更加清晰
[00:07:30.680 --> 00:07:32.040]  就是slave
[00:07:32.040 --> 00:07:33.760]  是奴隸
[00:07:33.760 --> 00:07:35.080]  就是說
[00:07:35.080 --> 00:07:37.080]  原來這裡我們要開始去看
[00:07:37.080 --> 00:07:39.680]  有一個新的視野就是
[00:07:39.680 --> 00:07:43.360]  沒有人是不能夠被上帝所用
[00:07:43.360 --> 00:07:47.560]  或者沒有人不能夠被聖靈所充滿
[00:07:47.560 --> 00:07:49.200]  這裡說得很清楚
[00:07:49.200 --> 00:07:50.000]  兒女
[00:07:50.000 --> 00:07:51.000]  少年
[00:07:51.000 --> 00:07:52.120]  老人
[00:07:52.120 --> 00:07:53.840]  還是男的奴隸
[00:07:53.840 --> 00:07:56.400]  和女的奴隸
[00:07:56.400 --> 00:07:57.560]  說完人
[00:07:57.560 --> 00:08:00.880]  還要說一些的界限
[00:08:00.880 --> 00:08:03.080]  或者是地域
[00:08:03.080 --> 00:08:04.640]  那個界限是
[00:08:04.640 --> 00:08:06.280]  無界限可以說
[00:08:06.280 --> 00:08:08.520]  在神的掌管裡面
[00:08:08.520 --> 00:08:10.520]  天上地下
[00:08:10.520 --> 00:08:12.600]  神一樣可以有歧視
[00:08:12.600 --> 00:08:13.800]  有神蹟
[00:08:13.800 --> 00:08:15.560]  還有不同的
[00:08:15.560 --> 00:08:17.680]  你可以說是星體
[00:08:17.680 --> 00:08:19.840]  太陽要變為黑暗
[00:08:19.840 --> 00:08:21.800]  月亮要變為血
[00:08:21.800 --> 00:08:24.400]  這都在主大而光明的日子
[00:08:24.400 --> 00:08:26.080]  未到以前
[00:08:26.080 --> 00:08:28.160]  就是說當
[00:08:28.160 --> 00:08:30.600]  主未來之前
[00:08:30.600 --> 00:08:33.680]  不同的人有改變
[00:08:33.680 --> 00:08:37.320]  可以是自然現象有改變
[00:08:37.320 --> 00:08:39.560]  第21節你看一看
[00:08:39.560 --> 00:08:43.960]  那時凡求告主名的都必得救
[00:08:43.960 --> 00:08:46.160]  這裡開始說一些
[00:08:46.160 --> 00:08:48.440]  剛才我說很重要很機要
[00:08:48.440 --> 00:08:49.680]  關於福音
[00:08:49.680 --> 00:08:51.080]  所以今天可以說
[00:08:51.080 --> 00:08:54.080]  初信的朋友或者未信的
[00:08:54.080 --> 00:08:55.440]  都是非常之
[00:08:55.440 --> 00:08:57.560]  應該了解到今天的經文
[00:08:57.560 --> 00:09:01.880]  那時凡求告主名的都必得救
[00:09:01.880 --> 00:09:04.360]  究竟你願不願意得救
[00:09:04.360 --> 00:09:06.440]  願不願意成為那個
[00:09:06.440 --> 00:09:08.520]  那時去到末世的時候
[00:09:08.520 --> 00:09:10.520]  仍然是祈求著
[00:09:10.520 --> 00:09:14.680]  上帝仍然是求著主名的人
[00:09:14.680 --> 00:09:16.160]  接著他說到
[00:09:16.160 --> 00:09:17.160]  以色列人
[00:09:17.160 --> 00:09:19.240]  你們要聽我這些話
[00:09:19.240 --> 00:09:21.120]  彼得繼續在說的時候
[00:09:21.120 --> 00:09:24.400]  他引述完約爾斯的預言
[00:09:24.400 --> 00:09:26.200]  然後他就和那些人說
[00:09:26.200 --> 00:09:27.000]  以色列人
[00:09:27.000 --> 00:09:29.000]  你們要聽我這些話
[00:09:29.000 --> 00:09:30.880]  拿撒勒人耶穌
[00:09:30.880 --> 00:09:33.000]  就是神以異能
[00:09:33.000 --> 00:09:34.920]  其事神跡
[00:09:34.920 --> 00:09:36.920]  向你證明出來的
[00:09:36.920 --> 00:09:39.360]  記不記得剛才之前那一節聖經
[00:09:39.360 --> 00:09:40.520]  我給你看多一次
[00:09:40.520 --> 00:09:46.520]  這裡說在天上我要顯出其事
[00:09:46.520 --> 00:09:48.840]  在地下我要顯出神跡
[00:09:48.840 --> 00:09:51.560]  這裡提到其事神跡
[00:09:51.560 --> 00:09:55.080]  誰能夠行其事行神跡
[00:09:55.080 --> 00:09:56.280]  剛才那段經文
[00:09:56.280 --> 00:09:57.400]  就是給你看到
[00:09:57.440 --> 00:09:58.880]  拿撒勒人耶穌
[00:09:58.880 --> 00:10:01.480]  就是神以異能
[00:10:01.480 --> 00:10:04.280]  其事神跡
[00:10:04.280 --> 00:10:05.880]  向你證明出來
[00:10:05.880 --> 00:10:08.240]  原來耶穌就是在回應
[00:10:08.240 --> 00:10:10.200]  當日約爾在描述
[00:10:10.200 --> 00:10:11.800]  末後情況的時候
[00:10:11.800 --> 00:10:13.200]  當風雲變色
[00:10:13.200 --> 00:10:15.080]  當有很多異象
[00:10:15.080 --> 00:10:16.000]  其事出來的時候
[00:10:16.000 --> 00:10:17.200]  是誰可以行得到
[00:10:17.200 --> 00:10:20.000]  就是神跡向你們顯明出來的人
[00:10:20.000 --> 00:10:20.800]  就是耶穌
[00:10:20.800 --> 00:10:23.000]  這些事是神藉著
[00:10:23.000 --> 00:10:25.360]  祂在你們中間施行的
[00:10:25.360 --> 00:10:29.000]  正如你們自己知道的
[00:10:29.000 --> 00:10:30.880]  這裡說那些人
[00:10:30.880 --> 00:10:32.200]  那些人肯定中間
[00:10:32.200 --> 00:10:32.840]  因為你記得
[00:10:32.840 --> 00:10:34.440]  之前耶穌升天的時候
[00:10:34.440 --> 00:10:36.160]  有五百人看到
[00:10:36.160 --> 00:10:37.640]  肯定他們都在其中
[00:10:37.640 --> 00:10:38.800]  而不同的人
[00:10:38.800 --> 00:10:39.880]  可能都接受了
[00:10:39.880 --> 00:10:42.000]  耶穌不同的醫治
[00:10:42.000 --> 00:10:44.120]  可能被趕鬼
[00:10:44.120 --> 00:10:45.440]  把身體趕出來
[00:10:45.440 --> 00:10:47.000]  醫病趕鬼
[00:10:47.000 --> 00:10:48.120]  其實他們知道的
[00:10:48.120 --> 00:10:49.680]  五餅二魚那天
[00:10:49.680 --> 00:10:52.680]  很多人相信有部分都會在
[00:10:52.680 --> 00:10:53.600]  是不是?
[00:10:53.600 --> 00:10:55.480]  就是說祂在回憶
[00:10:55.480 --> 00:10:56.400]  和你們說
[00:10:56.400 --> 00:10:59.400]  耶穌為大家所做的一切事情
[00:10:59.400 --> 00:11:00.640]  這些就是神跡
[00:11:00.640 --> 00:11:02.400]  神跡就是神藉著
[00:11:02.400 --> 00:11:04.480]  耶穌所行的一些事跡
[00:11:04.480 --> 00:11:06.440]  為了讓人知道
[00:11:06.440 --> 00:11:10.680]  在你們中間有神
[00:11:10.680 --> 00:11:12.800]  23節說
[00:11:12.800 --> 00:11:15.480]  「他既按著神確定的旨意
[00:11:15.480 --> 00:11:17.600]  和預知被教育人
[00:11:17.600 --> 00:11:20.480]  你們就藉著不法之人的手
[00:11:20.600 --> 00:11:23.800]  把他釘在十字架上殺了」
[00:11:23.800 --> 00:11:26.840]  這裡是很重要的
[00:11:26.840 --> 00:11:29.480]  一些福音的資料
[00:11:29.480 --> 00:11:32.080]  「他既按著神確定的旨意
[00:11:32.080 --> 00:11:34.160]  和預知被教育人」
[00:11:34.160 --> 00:11:37.280]  即是耶穌是根據著神的旨意
[00:11:37.280 --> 00:11:39.720]  耶穌是信服以至於死
[00:11:39.720 --> 00:11:41.720]  然後信服了神的旨意
[00:11:41.720 --> 00:11:43.880]  和祂自己一早就知道
[00:11:43.880 --> 00:11:46.080]  祂要被教育在人的手裡
[00:11:46.080 --> 00:11:49.320]  所以祂有好幾次都跟門徒說
[00:11:49.320 --> 00:11:53.480]  我將來會被教育
[00:11:53.480 --> 00:11:55.880]  然後會死亡
[00:11:55.880 --> 00:11:57.880]  但是會再次復活
[00:11:57.880 --> 00:12:00.880]  「你們就藉著不法之人」
[00:12:00.880 --> 00:12:03.400]  這群不法之人是甚麼人
[00:12:03.400 --> 00:12:05.280]  稍後會再提及
[00:12:05.280 --> 00:12:07.800]  「藉著一群不法之人
[00:12:07.800 --> 00:12:12.880]  然後把他釘在十字架上殺了」
[00:12:12.880 --> 00:12:15.160]  這裡重要的原因是
[00:12:15.160 --> 00:12:17.400]  重提耶穌的來
[00:12:17.400 --> 00:12:18.920]  耶穌的死亡
[00:12:19.560 --> 00:12:20.760]  但是接著是怎樣
[00:12:20.760 --> 00:12:24.160]  「神卻將死的痛苦解除」
[00:12:24.160 --> 00:12:26.480]  本來死是很痛苦的
[00:12:26.480 --> 00:12:31.200]  本來死是罪的代價或者說功架
[00:12:31.200 --> 00:12:32.360]  但是這裡說
[00:12:32.360 --> 00:12:34.760]  「神將死的痛苦解除了
[00:12:34.760 --> 00:12:37.280]  使耶穌復活了
[00:12:37.280 --> 00:12:40.480]  因為他原不能被死拘禁」
[00:12:40.480 --> 00:12:43.640]  這裡是打破了死權
[00:12:43.640 --> 00:12:44.720]  是不是
[00:12:45.240 --> 00:12:49.000]  原本每一個人都要被死拘禁
[00:12:49.000 --> 00:12:51.120]  耶穌都經歷過死亡
[00:12:51.120 --> 00:12:53.120]  但是他沒有被拘禁
[00:12:53.120 --> 00:12:55.760]  因為上帝已經解除了
[00:12:55.760 --> 00:12:56.920]  繼續說
[00:12:56.920 --> 00:13:00.120]  「耶穌 神已經使他復活
[00:13:00.120 --> 00:13:02.600]  我們就是這個事的見證人
[00:13:02.600 --> 00:13:06.520]  他被高舉在神的右邊
[00:13:06.520 --> 00:13:09.920]  又從父受了所應許的聖靈
[00:13:09.920 --> 00:13:14.400]  就把你們所看見所聽見的囂觀下來」
[00:13:14.920 --> 00:13:16.040]  這裡十分重要
[00:13:16.040 --> 00:13:18.920]  這節經文讓我們認識到
[00:13:18.920 --> 00:13:21.120]  你可以說是三位一體
[00:13:21.120 --> 00:13:23.720]  裡面的三個位格
[00:13:23.720 --> 00:13:25.520]  第一個是耶穌
[00:13:25.520 --> 00:13:27.400]  這裡提到耶穌
[00:13:27.400 --> 00:13:30.320]  神已經將他復活了
[00:13:30.320 --> 00:13:33.760]  然後就是神
[00:13:33.760 --> 00:13:36.520]  他已經被高舉在神的右邊
[00:13:36.520 --> 00:13:39.240]  接著就說到應許的聖靈
[00:13:39.240 --> 00:13:41.360]  因為剛剛在五旬節的時候
[00:13:41.360 --> 00:13:42.760]  聖靈降臨
[00:13:42.760 --> 00:13:45.240]  囂觀了在他們身上
[00:13:45.240 --> 00:13:46.760]  聖靈真的降臨
[00:13:46.760 --> 00:13:48.440]  但中間有一個角色
[00:13:48.440 --> 00:13:50.080]  這個角色是誰呢?
[00:13:50.080 --> 00:13:51.280]  就是第二行
[00:13:51.280 --> 00:13:55.080]  第三四五三個字
[00:13:55.080 --> 00:13:57.760]  就是見證人
[00:13:57.760 --> 00:13:59.760]  這裡就是那群信徒
[00:13:59.760 --> 00:14:02.640]  這裡有上帝 有耶穌 有聖靈
[00:14:02.640 --> 00:14:03.960]  有一群信徒
[00:14:03.960 --> 00:14:07.960]  他有個總結
[00:14:07.960 --> 00:14:11.040]  他說「故此以色列全家
[00:14:11.360 --> 00:14:12.520]  當確實知道
[00:14:12.520 --> 00:14:15.720]  你們釘在十字架上的這位耶穌
[00:14:15.720 --> 00:14:19.400]  神已經立他為主為基督了」
[00:14:19.400 --> 00:14:24.240]  之前提到耶穌能夠復活
[00:14:24.240 --> 00:14:25.920]  戰勝了死亡
[00:14:25.920 --> 00:14:28.080]  為我們釘在十字架上
[00:14:28.080 --> 00:14:29.720]  也是被人釘在十字架上
[00:14:29.720 --> 00:14:32.640]  他說「你們確實知道一件事情
[00:14:32.640 --> 00:14:35.040]  今天我們所有人都應該確實知道
[00:14:35.040 --> 00:14:38.800]  就是耶穌已經釘在十字架上」
[00:14:39.120 --> 00:14:41.600]  他說「你們釘在十字架上的這位耶穌
[00:14:41.600 --> 00:14:43.200]  神已經立他為主
[00:14:43.200 --> 00:14:46.280]  他的身份已經確立了是一個主
[00:14:46.280 --> 00:14:48.640]  他已經是基督了
[00:14:48.640 --> 00:14:52.960]  就是拯救這個世界的救世主」
[00:14:52.960 --> 00:14:55.920]  當彼得說完這番話
[00:14:55.920 --> 00:14:58.680]  引用了若以先知的預言
[00:14:58.680 --> 00:15:00.920]  其實都是指向著耶穌基督
[00:15:00.920 --> 00:15:06.200]  然後他提到耶穌基督的一些工作
[00:15:06.880 --> 00:15:11.160]  以及讓我們以後都不用被死去拘禁
[00:15:11.160 --> 00:15:15.880]  最後他說完耶穌成為了基督
[00:15:15.880 --> 00:15:17.480]  這就是福音嗎?
[00:15:17.480 --> 00:15:19.240]  我們就是要跟別人傳
[00:15:19.240 --> 00:15:22.120]  耶穌來到這個世界是多麼偉大
[00:15:22.120 --> 00:15:23.400]  多麼重要
[00:15:23.400 --> 00:15:26.240]  當我剛剛說完這番話
[00:15:26.240 --> 00:15:27.680]  大家不知道有什麼感覺
[00:15:27.680 --> 00:15:31.160]  對於新的朋友可能覺得很奇怪
[00:15:31.160 --> 00:15:33.760]  對於上了很久的電影節目
[00:15:33.760 --> 00:15:36.120]  可能覺得我們早就知道了
[00:15:37.080 --> 00:15:42.680]  但是當日在群眾聽完之後
[00:15:42.680 --> 00:15:44.080]  他們有什麼反應呢?
[00:15:44.080 --> 00:15:49.000]  大家記住當日主要的那群人是哪一群人呢?
[00:15:49.000 --> 00:15:51.720]  就是信奉猶太教的
[00:15:51.720 --> 00:15:54.240]  所以他們遠道而來
[00:15:54.240 --> 00:15:56.160]  我們可以看到很多地方
[00:15:56.160 --> 00:15:58.000]  由羅馬、埃及遠道而來
[00:15:58.000 --> 00:15:59.520]  就是為了過節
[00:15:59.520 --> 00:16:03.520]  所以那群人其實是猶太教的人
[00:16:03.760 --> 00:16:06.400]  其實他們本身是信上帝的
[00:16:06.400 --> 00:16:10.920]  不過他們未知道或未相信
[00:16:10.920 --> 00:16:16.160]  耶穌就是他們一直盼望的那個彌賽亞
[00:16:16.160 --> 00:16:17.600]  或者尼賽亞道
[00:16:17.600 --> 00:16:20.560]  他們聽完之後有什麼感覺呢?
[00:16:20.560 --> 00:16:22.840]  其實這段經文大家都很熟悉
[00:16:22.840 --> 00:16:26.160]  眾人聽見者說
[00:16:26.160 --> 00:16:28.680]  覺得擇心
[00:16:28.680 --> 00:16:30.480]  覺得擇心
[00:16:30.480 --> 00:16:33.320]  就對彼得和其餘的使徒說
[00:16:33.920 --> 00:16:34.880]  諸位弟兄
[00:16:34.880 --> 00:16:37.600]  我們該怎樣做呢?
[00:16:37.600 --> 00:16:39.600]  這裏就是擇心
[00:16:39.600 --> 00:16:40.480]  擇心
[00:16:40.480 --> 00:16:41.280]  剛才我給了一個題目
[00:16:41.280 --> 00:16:42.280]  就是心動
[00:16:42.280 --> 00:16:44.280]  就是影響了心
[00:16:44.280 --> 00:16:47.440]  就是心被牽動
[00:16:47.440 --> 00:16:50.160]  但是這個牽動是怎樣牽動呢?
[00:16:50.160 --> 00:16:51.920]  其實什麼叫擇心呢?
[00:16:51.920 --> 00:16:53.480]  先解釋什麼叫擇心
[00:16:53.480 --> 00:16:55.400]  擇心在原文裏面
[00:16:55.400 --> 00:16:57.440]  就是希臘文讀
[00:16:57.440 --> 00:16:58.840]  katalousome
[00:16:58.840 --> 00:17:00.880]  katalousome這個字
[00:17:00.880 --> 00:17:02.360]  就是to be pierced
[00:17:02.960 --> 00:17:05.920]  這個字可能女士會比較熟悉
[00:17:05.920 --> 00:17:06.520]  為什麼呢?
[00:17:06.520 --> 00:17:08.280]  原來就是穿耳
[00:17:08.280 --> 00:17:10.640]  穿耳就是要弄個洞
[00:17:10.640 --> 00:17:13.840]  小時候都見到人們拍
[00:17:13.840 --> 00:17:15.080]  然後一拍
[00:17:15.080 --> 00:17:17.080]  我經常以為會很痛
[00:17:17.080 --> 00:17:18.520]  弄了個洞
[00:17:18.520 --> 00:17:20.520]  原來穿耳這個字的英文
[00:17:20.520 --> 00:17:21.360]  都是解穿
[00:17:21.360 --> 00:17:23.280]  但是穿的意思是什麼呢?
[00:17:23.280 --> 00:17:24.920]  這個說明emotionally
[00:17:24.920 --> 00:17:27.400]  就是在心態上
[00:17:27.400 --> 00:17:29.800]  是被刺穿了
[00:17:29.800 --> 00:17:31.000]  那是什麼意思呢?
[00:17:31.640 --> 00:17:32.920]  如果你看完中間
[00:17:32.920 --> 00:17:34.480]  他們都有說一個字
[00:17:34.480 --> 00:17:35.600]  插
[00:17:35.600 --> 00:17:37.080]  就是被刀插
[00:17:37.080 --> 00:17:38.200]  刺穿
[00:17:38.200 --> 00:17:39.320]  那是什麼意思呢?
[00:17:39.320 --> 00:17:40.400]  中文也很好
[00:17:40.400 --> 00:17:42.960]  就是心如刀割
[00:17:42.960 --> 00:17:45.200]  大家有沒有試過這個感覺
[00:17:45.200 --> 00:17:48.640]  就是你的心是痛
