
[00:00:00.000 --> 00:00:06.080]  好 今個月是猜拳月
[00:06:20.560 --> 00:06:22.560]  Where? 就是在哪裡
[00:06:22.560 --> 00:06:23.800]  其實包括When的
[00:06:23.800 --> 00:06:26.160]  Where? When? 在哪裡? 什麼時候?
[00:06:26.160 --> 00:06:30.440]  答案就是「神的聖所在他顯能力的窮倉」
[00:06:30.440 --> 00:06:32.840]  第二個W就是Why?
[00:06:32.840 --> 00:06:34.840]  為什麼我們要讚美祂?
[00:06:34.840 --> 00:06:36.960]  第二節「要因祂大能的作為
[00:06:36.960 --> 00:06:39.760]  按著祂極美的大德讚美祂」
[00:06:39.760 --> 00:06:42.000]  第三個問題就是How?
[00:06:42.000 --> 00:06:44.480]  我們怎樣去讚美耶和華?
[00:06:44.480 --> 00:06:45.840]  三四五節
[00:06:45.840 --> 00:06:46.720]  這個比較長
[00:06:46.720 --> 00:06:47.640]  用三節去
[00:06:47.640 --> 00:06:49.640]  基本上用覺醒讚美祂
[00:06:49.640 --> 00:06:50.680]  擊鼓彈琴
[00:06:50.680 --> 00:06:53.720]  總之拿著茶茶什麼都拿出來
[00:06:53.720 --> 00:06:55.320]  拿著鑼來讚美祂
[00:06:55.320 --> 00:06:56.920]  這個三四五節都是講
[00:06:56.920 --> 00:06:58.920]  How? 怎樣去讚美祂
[00:06:58.920 --> 00:07:00.920]  最後就是Who?
[00:07:00.920 --> 00:07:02.480]  誰去讚美祂?
[00:07:02.480 --> 00:07:05.040]  答案就是「凡有氣息的」
[00:07:05.040 --> 00:07:08.040]  我們圍繞這四個問題
[00:07:08.040 --> 00:07:10.520]  試試思考一下詩篇的內容
[00:07:10.520 --> 00:07:12.040]  我們回到第一節
[00:07:12.040 --> 00:07:15.040]  第一個問題就是Where?
[00:07:15.040 --> 00:07:17.040]  詩人給了兩個答案
[00:07:17.040 --> 00:07:19.040]  在哪裡讚美祂?
[00:07:19.040 --> 00:07:23.680]  第一個答案就是「在神的聖所讚美祂」
[00:07:23.680 --> 00:07:26.240]  第二個答案就是
[00:07:26.240 --> 00:07:30.400]  「在祂顯能力的窮倉讚美祂」
[00:07:30.400 --> 00:07:34.240]  由第二個答案開始
[00:07:34.240 --> 00:07:37.960]  「在祂顯能力的窮倉讚美祂」
[00:07:37.960 --> 00:07:40.160]  就是說在哪裡可以讚美祂呢?
[00:07:40.160 --> 00:07:42.160]  你何時看到天空
[00:07:42.160 --> 00:07:44.160]  就可以讚美祂了
[00:07:44.160 --> 00:07:46.520]  你何時看到天空呢?
[00:07:46.520 --> 00:07:48.240]  詩人的答案就是
[00:07:48.240 --> 00:07:50.240]  應該是何時都可以看到
[00:07:50.240 --> 00:07:51.240]  特別你要記得
[00:07:51.240 --> 00:07:53.240]  這是農業的社會
[00:07:53.240 --> 00:07:57.240]  沒有沙田的購物商場
[00:07:57.240 --> 00:07:59.240]  沙田你可以在這裡走來走去
[00:07:59.240 --> 00:08:00.240]  都看不到天空的
[00:08:00.240 --> 00:08:02.240]  不過以前是農業社會
[00:08:02.240 --> 00:08:04.240]  到哪裡走多兩步
[00:08:04.240 --> 00:08:06.240]  就可以看到天空的
[00:08:06.240 --> 00:08:08.240]  所以基本上答案就是
[00:08:08.240 --> 00:08:10.240]  「在哪裡都可以」
[00:08:10.240 --> 00:08:12.240]  為何要提天空呢?
[00:08:12.240 --> 00:08:14.240]  因為詩人覺得
[00:08:14.240 --> 00:08:16.240]  當你看到窮倉
[00:08:16.240 --> 00:08:18.240]  看到天空的時候
[00:08:18.240 --> 00:08:22.240]  就特別想到神的大能
[00:08:22.240 --> 00:08:25.240]  你看到神大能的地方
[00:08:25.240 --> 00:08:27.240]  就可以讚美祂了
[00:08:27.240 --> 00:08:28.240]  簡而言之
[00:08:28.240 --> 00:08:29.240]  第一個答案就是
[00:08:29.240 --> 00:08:31.240]  「在哪裡都可以讚美神」
[00:08:31.240 --> 00:08:33.240]  因為你哪裡都可以看到天空
[00:08:33.240 --> 00:08:35.240]  其實你哪裡都可以看到
[00:08:35.240 --> 00:08:37.240]  神大能的作為
[00:08:37.240 --> 00:08:39.240]  詩人也提醒我們
[00:08:39.240 --> 00:08:41.240]  其實讚美這件事
[00:08:41.240 --> 00:08:43.240]  不應該是一個星期
[00:08:43.240 --> 00:08:45.240]  星期一早上做一次
[00:08:45.240 --> 00:08:47.240]  應該是在你的人生
[00:08:47.240 --> 00:08:49.240]  任何一個時間
[00:08:49.240 --> 00:08:51.240]  任何一個地方
[00:08:51.240 --> 00:08:53.240]  都可以讚美神
[00:08:53.240 --> 00:08:55.240]  我以前在Rinston讀書
[00:08:55.240 --> 00:08:59.240]  喜歡從我的宿舍走到
[00:08:59.240 --> 00:09:01.240]  我的學校
[00:09:01.240 --> 00:09:03.240]  讀書的地方
[00:09:03.240 --> 00:09:05.240]  半個小時的路程
[00:09:05.240 --> 00:09:07.240]  我很喜歡走去
[00:09:07.240 --> 00:09:09.240]  Rinston是一個小鎮
[00:09:09.240 --> 00:09:11.240]  所以沒有很多人在街上走
[00:09:11.240 --> 00:09:13.240]  所以一邊走一邊唱歌
[00:09:13.240 --> 00:09:15.240]  那時候已經是基督徒了
[00:09:15.240 --> 00:09:17.240]  所以有時候唱聖詩
[00:09:17.240 --> 00:09:20.240]  有時候唱鄭少秋的歌
[00:09:20.240 --> 00:09:23.240]  「命運不得我自選」
[00:09:23.240 --> 00:09:25.240]  很有氣氛的
[00:09:25.240 --> 00:09:26.240]  蕭湘雅
[00:09:26.240 --> 00:09:28.240]  不過也有讚美詩歌
[00:09:28.240 --> 00:09:30.240]  一邊唱詩歌
[00:09:30.240 --> 00:09:32.240]  一邊上班
[00:09:32.240 --> 00:09:33.240]  上學也好
[00:09:33.240 --> 00:09:34.240]  上班也好
[00:09:34.240 --> 00:09:36.240]  其實很有氣氛的
[00:09:36.240 --> 00:09:38.240]  所以下次試試
[00:09:38.240 --> 00:09:40.240]  早上七點多
[00:09:40.240 --> 00:09:42.240]  蠢蠢欲動地衝出門口
[00:09:42.240 --> 00:09:43.240]  上了地鐵之後
[00:09:43.240 --> 00:09:45.240]  一邊坐地鐵一邊唱詩歌
[00:09:45.240 --> 00:09:47.240]  不用看WhatsApp
[00:09:47.240 --> 00:09:49.240]  先唱詩歌
[00:09:49.240 --> 00:09:51.240]  他說OK的
[00:09:51.240 --> 00:09:53.240]  不過香港唯一的問題
[00:09:53.240 --> 00:09:55.240]  就是人太多
[00:09:55.240 --> 00:09:57.240]  所以有時候開口唱就麻煩一點
[00:09:57.240 --> 00:09:59.240]  隔壁的人會看著你
[00:09:59.240 --> 00:10:00.240]  做什麼事呢?
[00:10:00.240 --> 00:10:02.240]  開口唱不到就心中唱吧
[00:10:02.240 --> 00:10:04.240]  任何時間都可以唱
[00:10:04.240 --> 00:10:06.240]  其實很重要的
[00:10:06.240 --> 00:10:09.240]  不斷訓練、操練自己
[00:10:09.240 --> 00:10:12.240]  特別是見到一些美麗的事情
[00:10:12.240 --> 00:10:14.240]  一些神的大能的事情
[00:10:14.240 --> 00:10:19.240]  第一陣子有一個Sharing Group
[00:10:19.240 --> 00:10:20.240]  WhatsApp
[00:10:20.240 --> 00:10:24.240]  有人加入了我WhatsApp群組
[00:10:24.240 --> 00:10:26.240]  偶然會有人Post
[00:10:26.240 --> 00:10:28.240]  沙田
[00:10:28.240 --> 00:10:30.240]  今晚黃昏拍了張照片
[00:10:30.240 --> 00:10:31.240]  很美的
[00:10:31.240 --> 00:10:33.240]  或者上一陣子有一個
[00:10:33.240 --> 00:10:35.240]  什麼Full Moon
[00:10:35.240 --> 00:10:37.240]  上兩個月有一個Bloody Moon
[00:10:37.240 --> 00:10:39.240]  月光特別紅特別大
[00:10:39.240 --> 00:10:41.240]  有人拍了照片
[00:10:41.240 --> 00:10:43.240]  放在Sharing Group分享
[00:10:43.240 --> 00:10:45.240]  見到很美的天空黃昏
[00:10:45.240 --> 00:10:47.240]  又可以讚美神
[00:10:47.240 --> 00:10:49.240]  見到很美的月光
[00:10:49.240 --> 00:10:51.240]  又可以讚美神
[00:10:51.240 --> 00:10:52.240]  去到巴士站
[00:10:52.240 --> 00:10:53.240]  剛剛的巴士一到
[00:10:53.240 --> 00:10:55.240]  已經遲了出門口
[00:10:55.240 --> 00:10:57.240]  巴士站的巴士一到
[00:10:57.240 --> 00:10:59.240]  又可以讚美神
[00:10:59.240 --> 00:11:00.240]  任何時候見到神的大能
[00:11:00.240 --> 00:11:02.240]  都可以讚美他
[00:11:02.240 --> 00:11:04.240]  人生能夠有這樣的操練
[00:11:04.240 --> 00:11:05.240]  開心很多
[00:11:05.240 --> 00:11:06.240]  你試試看
[00:11:06.240 --> 00:11:08.240]  你越懂得讚美
[00:11:08.240 --> 00:11:09.240]  人生越開心
[00:11:09.240 --> 00:11:10.240]  越懂得投訴
[00:11:10.240 --> 00:11:12.240]  人生就越不開心
[00:11:12.240 --> 00:11:13.240]  OK
[00:11:13.240 --> 00:11:15.240]  事實上就是這樣
[00:11:15.240 --> 00:11:18.240]  不過這只是答案的其中一部分
[00:11:18.240 --> 00:11:20.240]  這個答案非常好
[00:11:20.240 --> 00:11:22.240]  不過有一個問題
[00:11:22.240 --> 00:11:23.240]  問題是什麼呢?
[00:11:23.240 --> 00:11:24.240]  就是如果我告訴你
[00:11:24.240 --> 00:11:26.240]  任何時候都可以做的事
[00:11:26.240 --> 00:11:29.240]  結果就是任何時候你都不做的
[00:11:29.240 --> 00:11:30.240]  譬如我問你
[00:11:30.240 --> 00:11:33.240]  香港有很多名勝
[00:11:33.240 --> 00:11:35.240]  我剛剛知道
[00:11:35.240 --> 00:11:38.240]  不知道大家有沒有看報紙
[00:11:38.240 --> 00:11:40.240]  香港剛剛又有三個地方
[00:11:40.240 --> 00:11:42.240]  成為了一個Historical Monument
[00:11:42.240 --> 00:11:44.240]  歷史的古蹟
[00:11:44.240 --> 00:11:47.240]  其中一個就是高街的精神病院
[00:11:47.240 --> 00:11:49.240]  剩下來的牆
[00:11:49.240 --> 00:11:51.240]  我不知道有沒有人知道
[00:11:51.240 --> 00:11:52.240]  OK
[00:11:52.240 --> 00:11:57.240]  香港有很多歷史的遺跡
[00:11:57.240 --> 00:11:59.240]  你有沒有去看一下呢?
[00:11:59.240 --> 00:12:01.240]  很多時候我們的想法就是
[00:12:01.240 --> 00:12:03.240]  我們住在香港
[00:12:03.240 --> 00:12:05.240]  什麼時候都可以去看
[00:12:05.240 --> 00:12:06.240]  但如果你跟自己說
[00:12:06.240 --> 00:12:08.240]  我什麼時候都可以去看
[00:12:08.240 --> 00:12:10.240]  結果你就什麼時候都不去看
[00:12:10.240 --> 00:12:13.240]  所以可能香港很多名勝
[00:12:13.240 --> 00:12:14.240]  你都沒有去過
[00:12:14.240 --> 00:12:16.240]  可能遊客去得比你還多
[00:12:16.240 --> 00:12:18.240]  所以人就是有這種軟弱
[00:12:18.240 --> 00:12:20.240]  什麼時候都可以去的事
[00:12:20.240 --> 00:12:21.240]  就什麼時候都不去
[00:12:21.240 --> 00:12:23.240]  然後有一樣東西
[00:12:23.240 --> 00:12:25.240]  誰做就誰做都可以
[00:12:25.240 --> 00:12:27.240]  結果就是誰都不做的了
[00:12:27.240 --> 00:12:29.240]  家裡就是這樣
[00:12:29.240 --> 00:12:30.240]  到處都是蟹
[00:12:30.240 --> 00:12:32.240]  誰收拾誰收拾都可以
[00:12:32.240 --> 00:12:33.240]  結果就沒有人收拾了
[00:12:33.240 --> 00:12:35.240]  整個地方都是蟹
[00:12:35.240 --> 00:12:37.240]  所以這個答案是很好
[00:12:37.240 --> 00:12:39.240]  在哪裡都可以讚美神
[00:12:39.240 --> 00:12:41.240]  不過基於人的軟弱
[00:12:41.240 --> 00:12:42.240]  是不足夠的
[00:12:42.240 --> 00:12:43.240]  所以有第二個答案
[00:12:43.240 --> 00:12:46.240]  就是神的聖所去讚美祂
[00:12:46.240 --> 00:12:48.240]  在神的美意裡
[00:12:48.240 --> 00:12:51.240]  安排我們有一個特別的地方
[00:12:51.240 --> 00:12:53.240]  有一個特別的時間
[00:12:53.240 --> 00:12:56.240]  其實我們真的要想一下
[00:12:56.240 --> 00:12:58.240]  你應該覺得自己很幸福的
[00:12:58.240 --> 00:13:02.240]  知不知道以色列人的聖所在哪裡?
[00:13:02.240 --> 00:13:04.240]  耶路撒冷
[00:13:04.240 --> 00:13:05.240]  除非你這麼巧
[00:13:05.240 --> 00:13:07.240]  住在耶路撒冷
[00:13:07.240 --> 00:13:08.240]  如果你住在北面
[00:13:08.240 --> 00:13:11.240]  北面有十個支派
[00:13:11.240 --> 00:13:15.240]  你一年可以去多少次耶路撒冷?
[00:13:15.240 --> 00:13:17.240]  最多都是三次
[00:13:17.240 --> 00:13:19.240]  聽神的話你去三次
[00:13:19.240 --> 00:13:20.240]  所以有時候想想
[00:13:20.240 --> 00:13:22.240]  以色列人都很慘的
[00:13:22.240 --> 00:13:24.240]  一年三次敬拜
[00:13:24.240 --> 00:13:25.240]  你多幸福
[00:13:25.240 --> 00:13:27.240]  每個星期都可以來敬拜
[00:13:27.240 --> 00:13:29.240]  特別如果你住在第一城
[00:13:29.240 --> 00:13:30.240]  那些人多幸福
[00:13:30.240 --> 00:13:31.240]  走下來
[00:13:31.240 --> 00:13:33.240]  過十分鐘走過來就可以敬拜神了
[00:13:33.240 --> 00:13:36.240]  所以你多多思考
[00:13:36.240 --> 00:13:38.240]  神多麼的恩待你
[00:13:38.240 --> 00:13:42.240]  所以我們要去一個特定的地方
[00:13:42.240 --> 00:13:44.240]  一個神的聖所
[00:13:44.240 --> 00:13:46.240]  一個特定的時間
[00:13:46.240 --> 00:13:48.240]  以前舊約就是一些首節期
[00:13:48.240 --> 00:13:50.240]  我們今天就是通常
[00:13:50.240 --> 00:13:52.240]  星期天的早上
[00:13:52.240 --> 00:13:54.240]  來到特定的時間
[00:13:54.240 --> 00:13:56.240]  特定的地方去敬拜
[00:13:56.240 --> 00:13:58.240]  為什麼要這麼做呢?
[00:13:58.240 --> 00:14:02.240]  一來因為敬拜是群體的一種信仰表達
[00:14:02.240 --> 00:14:06.240]  個人的敬拜是好事
[00:14:06.240 --> 00:14:08.240]  不過不可以停在這裡
[00:14:08.240 --> 00:14:10.240]  我們也需要群體敬拜的時間
[00:14:10.240 --> 00:14:12.240]  所以我們就指定時間
[00:14:12.240 --> 00:14:14.240]  我們一起來敬拜
[00:14:14.240 --> 00:14:16.240]  另外一個重要的原因
[00:14:16.240 --> 00:14:20.240]  就是能夠有一個特定的地方
[00:14:20.240 --> 00:14:22.240]  特定的時間去敬拜
[00:14:22.240 --> 00:14:24.240]  我們才容易投入
[00:14:24.240 --> 00:14:28.240]  心理學就叫這些做條件反射
[00:14:28.240 --> 00:14:30.240]  就是你經常都去
[00:14:30.240 --> 00:14:31.240]  比如你
[00:14:31.240 --> 00:14:34.240]  不知道有沒有看過一些報道
[00:14:34.240 --> 00:14:38.240]  就說如果你晚上很難睡得著覺
[00:14:38.240 --> 00:14:40.240]  心理學家就建議
[00:14:40.240 --> 00:14:43.240]  你千萬不要在床上做任何其他的事情
[00:14:43.240 --> 00:14:47.240]  不要在床上拿一個公事包去做事
[00:14:47.240 --> 00:14:49.240]  你不要碰到床
[00:14:49.240 --> 00:14:53.240]  你唯一去床的時間就是睡覺的時候
[00:14:53.240 --> 00:14:55.240]  你就會條件反射
[00:14:55.240 --> 00:14:57.240]  培育到你的身體
[00:14:57.240 --> 00:15:01.240]  一摸到床就自然的那些睡氣就流出來了
[00:15:01.240 --> 00:15:03.240]  這個很重要的
[00:15:03.240 --> 00:15:06.240]  所以禮堂的作用也是這樣的
[00:15:06.240 --> 00:15:11.240]  如果我們有自己的教堂
[00:15:11.240 --> 00:15:14.240]  比如中世紀的教堂
[00:15:14.240 --> 00:15:17.240]  通常是建得很高的
[00:15:17.240 --> 00:15:19.240]  你知道中世紀看過一些圖畫
[00:15:19.240 --> 00:15:21.240]  或者你去過一些教堂
[00:15:21.240 --> 00:15:24.240]  香港也有一些這樣的大教堂
[00:15:24.240 --> 00:15:26.240]  那些座堂教堂
[00:15:26.240 --> 00:15:28.240]  傳統的那些通常都是很高的
[00:15:28.240 --> 00:15:29.240]  高高窄窄的
[00:15:29.240 --> 00:15:31.240]  為什麼高高窄窄呢?
[00:15:31.240 --> 00:15:33.240]  高是因為讓你覺得
[00:15:33.240 --> 00:15:35.240]  好像神在天上
[00:15:35.240 --> 00:15:37.240]  你看起來已經
[00:15:37.240 --> 00:15:39.240]  好像靈魂已經升了上去
[00:15:39.240 --> 00:15:41.240]  如果天花板很矮
[00:15:41.240 --> 00:15:43.240]  你覺得抬不起頭
[00:15:43.240 --> 00:15:45.240]  一看已經升上去
[00:15:45.240 --> 00:15:48.240]  為什麼要高又窄呢?
[00:15:48.240 --> 00:15:52.240]  讓你在禮堂從後面一直走上前面
[00:15:52.240 --> 00:15:55.240]  你也覺得好像有一個進入的過程
[00:15:55.240 --> 00:15:57.240]  所以早一點來是好的
[00:15:57.240 --> 00:15:59.240]  不用坐在後面
[00:15:59.240 --> 00:16:03.240]  好像還沒有進入到大堂裡面
[00:16:03.240 --> 00:16:06.240]  傳統的教堂有條很長的走廊
[00:16:06.240 --> 00:16:09.240]  你走進去就感覺到
[00:16:09.240 --> 00:16:14.240]  身體的行動都讓你好像進入了神的生命裡面
[00:16:14.240 --> 00:16:20.240]  然後通常教堂的禮台
[00:16:20.240 --> 00:16:23.240]  聖餐後面通常有塊玻璃
[00:16:23.240 --> 00:16:25.240]  畫了圖畫的那些玻璃
[00:16:25.240 --> 00:16:27.240]  很漂亮的玻璃
[00:16:27.240 --> 00:16:32.240]  那些玻璃通常是向什麼方向呢?
[00:16:32.240 --> 00:16:36.240]  傳統的教會其實是特意設計到向東的
[00:16:36.240 --> 00:16:38.240]  那塊玻璃一定是向東的
[00:16:38.240 --> 00:16:40.240]  為什麼要向東呢?
[00:16:40.240 --> 00:16:44.240]  因為通常是星期日早上敬拜神的
[00:16:44.240 --> 00:16:46.240]  教堂就黑漆漆的
[00:16:46.240 --> 00:16:48.240]  但是你走進來
