
[00:00:00.000 --> 00:00:05.680]  各位大典姐妹、各位朋友,你們好!
[00:02:55.840 --> 00:03:02.080]  對我們一家來說,媽媽的死是一個待罪的羔羊
[00:03:02.080 --> 00:03:10.720]  為他所愛的付出他寶貴的生命,為了他丈夫,為了他兒女犧牲他的生命
[00:03:10.720 --> 00:03:22.640]  他也是我們蘇家的殉道者,拯救者和英雄,死對他來說,好像是一個光榮
[00:03:22.640 --> 00:03:31.840]  我想到公元後69年,猶太人造反,要推翻羅馬人的統治,爭取他們民族的自由
[00:03:31.840 --> 00:03:40.000]  熱愛他們的民族國家信仰,在這場戰爭裏面千千萬萬的猶太人捐軀
[00:03:40.000 --> 00:03:48.800]  在這次大屠殺當中,有一個婦人帶著七個兒子投入戰圈,結果被羅馬兵重重圍困
[00:03:48.800 --> 00:03:58.240]  最後拿著她自己的刀,將她七個心愛的孩子一一砍死,然後自己自殺身亡
[00:03:58.240 --> 00:04:07.280]  猶太的詩人史碧高寫了一首詩,叫做《最後的審判》,詩裏面敘述這件事
[00:04:07.280 --> 00:04:14.240]  當這個婦人將她心愛的七個兒子的血獻上的時候,她覺得這個獻上
[00:04:14.240 --> 00:04:22.960]  教主阿伯拉罕將她心愛的兒子以殺獻上的血,更加軍烈,更加勇敢,更加光榮,更加徹底
[00:04:22.960 --> 00:04:32.560]  為了她自己的國家民族和信仰,成了信道者,他們的死是一個光榮
[00:04:32.560 --> 00:04:43.360]  在歷史裏面,我們見過無數英雄烈士,名垂千古,本來死亡是一件極醜惡,極難過,極痛苦的事
[00:04:43.360 --> 00:04:53.600]  分離是一個悲劇,但在歷史裏面,我們發現死亡竟然被美化過來,我想到第二次世界大戰將要結束的時候
[00:04:53.600 --> 00:05:03.600]  一個著名的神樂家潘霍華,Bornhofer,因為反對和行刺惡邦基特拉,被囚在獄中
[00:05:03.600 --> 00:05:16.320]  他所寫的獄中書簡是極之受歡迎的作品,後來大戰結束之前,他被處死,他是勇敢,鎮定的父死
[00:05:16.320 --> 00:05:22.800]  他的死是烈士,是光榮,是英雄
[00:05:22.800 --> 00:05:32.080]  我們回到中國歷史,我們就會想到文天祥的作品《靜氣歌》,天地有靜氣
[00:05:32.080 --> 00:05:55.600]  (朗讀)
[00:05:55.600 --> 00:06:07.440]  文天祥為了自己國家,社稷,為了民族的尊嚴,為了那種浩然之氣,他覺得生死就是按族論
[00:06:07.440 --> 00:06:13.360]  毅然為國家殉道,成為中國萬人敬仰的英雄烈士
[00:06:13.360 --> 00:06:20.560]  真的,在歷史裏面,死亡好像製造了很多英雄和烈士
[00:06:20.560 --> 00:06:22.800]  耶穌又怎樣呢?
[00:06:22.800 --> 00:06:28.960]  奇怪的是,當我們讀四福音的時候,尤其是讀到關於耶穌死亡的故事
[00:06:28.960 --> 00:06:32.640]  我們好像看到一個完全不同的圖畫
[00:06:32.640 --> 00:06:38.160]  在他死亡當中,我們找不到半點英雄色彩的光榮
[00:06:38.160 --> 00:06:43.280]  也看不到文天祥那種慷慨父死的精神
[00:06:43.280 --> 00:06:50.720]  相反,我們所看到好像有一個很軟弱、恐懼、悲痛
[00:06:50.720 --> 00:06:54.080]  聖經怎樣記載?
[00:06:54.080 --> 00:06:57.360]  在赫世馬利園祈禱的時候,聖經記載說
[00:06:57.360 --> 00:07:01.920]  他心裡甚是憂傷,幾乎要死
[00:07:01.920 --> 00:07:11.360]  他禱告汗流如血,說阿巴附,你凡事都能求你將這個苦悲離開
[00:07:11.360 --> 00:07:15.360]  然而不是從我的意思,而是從你的意思
[00:07:15.360 --> 00:07:19.520]  看來好像很軟弱,很怕死,很驚恐
[00:07:19.520 --> 00:07:24.400]  如果你比較蘇格拉底吃毒藥死的時候
[00:07:24.400 --> 00:07:27.840]  比較文天祥畏國殉道的時候
[00:07:27.840 --> 00:07:33.760]  似乎耶穌是信息得多
[00:07:33.760 --> 00:07:38.400]  不單止是這樣,在馬可福記載
[00:07:38.400 --> 00:07:42.240]  當耶穌被釘十字架的時候,他大聲喊叫說
[00:07:42.240 --> 00:07:45.280]  我的神,我的神,為什麼離棄我?
[00:07:45.280 --> 00:07:47.040]  我們會奇怪
[00:07:47.040 --> 00:07:51.920]  為什麼耶穌在臨死的時候會這樣喊叫?
[00:07:51.920 --> 00:07:55.920]  難道他真的覺得失敗而向上帝提出控訴?
[00:07:55.920 --> 00:08:00.560]  無論如何,他的死好像一點剛彩都沒有
[00:08:00.560 --> 00:08:04.960]  就好像沒有鑽研無助無奈的情況下
[00:08:04.960 --> 00:08:07.520]  吐了他最後一口氣
[00:08:07.520 --> 00:08:11.920]  如果聖經只是這樣記載,事情就很簡單
[00:08:11.920 --> 00:08:14.240]  但令人更加迷惑的
[00:08:14.240 --> 00:08:18.160]  當時看到這個這麼不剛彩死亡的人
[00:08:18.160 --> 00:08:20.640]  甚至是反對耶穌的人
[00:08:20.640 --> 00:08:23.200]  就有很不同的反應
[00:08:23.200 --> 00:08:27.360]  馬可福15:39怎麼記載?
[00:08:27.360 --> 00:08:30.400]  對面站著,白副長
[00:08:30.400 --> 00:08:33.440]  看見這樣耶穌喊見斷氣就算
[00:08:33.440 --> 00:08:36.000]  這人真是神的兒子
[00:08:36.000 --> 00:08:41.520]  這個專業釘死人的劊子手羅馬兵丁
[00:08:41.520 --> 00:08:44.720]  他看見無數人死於十字架上
[00:08:44.720 --> 00:08:46.880]  有些是轟轟烈烈的
[00:08:46.880 --> 00:08:50.240]  有些是驚慌怕死的
[00:08:50.240 --> 00:08:51.760]  但奇怪
[00:08:51.760 --> 00:08:56.880]  當他看到這個毫無剛彩的耶穌的死亡
[00:08:56.880 --> 00:09:01.120]  竟然之間說這人真是神的兒子
[00:09:01.120 --> 00:09:02.640]  為什麼?
[00:09:02.640 --> 00:09:06.800]  為什麼在最軟弱的一刻
[00:09:06.800 --> 00:09:10.320]  他看到他的神的兒子這個神聖?
[00:09:10.320 --> 00:09:12.320]  在一個毫無光彩的一刻
[00:09:12.320 --> 00:09:16.000]  竟然看到耶穌基督的神聖?
[00:09:16.000 --> 00:09:18.640]  這就是基督教的吊詭性真理
[00:09:18.640 --> 00:09:21.440]  就像保羅在哥倫多前十八節
[00:09:21.440 --> 00:09:24.320]  把真理一針見血的表達出來
[00:09:24.320 --> 00:09:26.160]  因為十字架的道理
[00:09:26.160 --> 00:09:28.240]  就像滅亡的人在愚賤
[00:09:28.240 --> 00:09:29.440]  就是我們得救的人
[00:09:29.440 --> 00:09:31.520]  他是神的帶能
[00:09:31.520 --> 00:09:32.720]  22節
[00:09:32.720 --> 00:09:34.960]  猶太人要求神職
[00:09:34.960 --> 00:09:36.880]  希臘人要求智慧
[00:09:36.880 --> 00:09:39.920]  但我們卻是全釘十字架的基督
[00:09:39.920 --> 00:09:42.080]  對猶太人來說是半腳石
[00:09:42.080 --> 00:09:44.560]  對外邦人來說是愚絕
[00:09:44.560 --> 00:09:46.400]  但對夢召的人來說
[00:09:46.400 --> 00:09:48.320]  無論是猶太人、希臘人、基督
[00:09:48.320 --> 00:09:52.240]  總是為神的能力、神的智慧
[00:09:52.240 --> 00:09:56.240]  基督教的信仰很有趣
[00:09:56.240 --> 00:09:59.600]  帶能和無能、羞辱和榮耀
[00:09:59.600 --> 00:10:01.200]  死亡和永生
[00:10:01.200 --> 00:10:04.240]  似乎永遠連結在一起
[00:10:04.240 --> 00:10:08.560]  而十字架就是這個吊詭性真理的表徵
[00:10:08.560 --> 00:10:11.440]  同樣希伯羅書的作者
[00:10:11.440 --> 00:10:13.920]  就將這個吊詭性真理
[00:10:13.920 --> 00:10:17.280]  去詮釋耶穌的死亡
[00:10:17.280 --> 00:10:19.360]  去稱耶穌基督的死亡
[00:10:19.360 --> 00:10:22.880]  是一個更美的祭
[00:10:22.880 --> 00:10:28.880]  首先我們看看這段聖經第十一節
[00:10:28.880 --> 00:10:31.920]  但現在基督已經來到
[00:10:31.920 --> 00:10:35.280]  作了將來美事的大祭司
[00:10:35.280 --> 00:10:39.760]  經過那更大、更全備的帳幕
[00:10:39.760 --> 00:10:41.760]  不是人手所造
[00:10:41.760 --> 00:10:45.040]  也不是熟者世界的
[00:10:45.040 --> 00:10:49.680]  我稱這一段為更美的帳幕
[00:10:49.680 --> 00:10:53.200]  在希臘文的原文裏
[00:10:53.200 --> 00:10:59.200]  十一節至十四節只有兩句
[00:10:59.200 --> 00:11:01.040]  在這四節聖經只有兩句
[00:11:01.040 --> 00:11:03.520]  十一節和十二節是一句
[00:11:03.520 --> 00:11:07.520]  主旨就是耶穌一次進入聖所
[00:11:07.520 --> 00:11:10.320]  成為永遠贖罪的事
[00:11:10.320 --> 00:11:12.560]  這是第一個主題
[00:11:12.560 --> 00:11:14.560]  十一節至十二節
[00:11:14.560 --> 00:11:17.440]  第二句就是十三節至十四節
[00:11:17.440 --> 00:11:19.760]  主旨是說耶穌的死
[00:11:19.760 --> 00:11:21.920]  是有無比的功效
[00:11:21.920 --> 00:11:25.120]  去洗淨我們的良心
[00:11:25.120 --> 00:11:26.960]  首先我們要看看
[00:11:26.960 --> 00:11:29.760]  這個所謂一次進入聖所
[00:11:29.760 --> 00:11:30.960]  在第一十節說
[00:11:30.960 --> 00:11:34.160]  第一次進入聖所
[00:11:34.160 --> 00:11:37.920]  這是什麼意思呢?
[00:11:37.920 --> 00:11:39.040]  十一節說
[00:11:39.040 --> 00:11:42.160]  就給我們解釋
[00:11:42.160 --> 00:11:44.400]  這個聖所是什麼意思
[00:11:44.400 --> 00:11:46.960]  希臘文形容這個聖所是一個帳幕
[00:11:46.960 --> 00:11:49.040]  不是人手所造
[00:11:49.040 --> 00:11:51.200]  不是熟者世界的
[00:11:51.200 --> 00:11:54.560]  究竟這個聖所是什麼?
[00:11:54.560 --> 00:11:56.960]  我事實上提到
[00:11:56.960 --> 00:11:58.560]  在我們的生命裏
[00:11:58.560 --> 00:12:00.560]  似乎有兩個不同的世界
[00:12:00.560 --> 00:12:05.360]  一個是看得到的世界
[00:12:05.360 --> 00:12:08.960]  一個是看不到的世界
[00:12:08.960 --> 00:12:10.800]  看得到的世界
[00:12:10.800 --> 00:12:12.880]  我們要勤勞工作
[00:12:12.880 --> 00:12:15.360]  看流滿面財德戶口
[00:12:15.360 --> 00:12:16.720]  在這個世界裏面
[00:12:16.720 --> 00:12:19.760]  我們經歷得失成敗
[00:12:19.760 --> 00:12:21.520]  生離死別
[00:12:21.520 --> 00:12:24.720]  我們見到死亡流淚痛苦
[00:12:24.720 --> 00:12:27.760]  在這個世界裏面有生老病死
[00:12:27.760 --> 00:12:30.880]  在這個世界裏面有風風雨雨
[00:12:30.880 --> 00:12:32.880]  看來好像很實際
[00:12:32.880 --> 00:12:34.320]  但另一方面
[00:12:34.320 --> 00:12:36.800]  有時我們覺得很虛妙
[00:12:36.800 --> 00:12:38.320]  我們人生好像很虛妙
[00:12:38.320 --> 00:12:40.080]  我們所拿著我們的錢
[00:12:40.080 --> 00:12:40.880]  我們的名譽
[00:12:40.880 --> 00:12:41.840]  我們的地位
[00:12:41.840 --> 00:12:44.720]  好像花間店一會就沒有了
[00:12:44.720 --> 00:12:46.720]  但在我們的經歷裏面
[00:12:46.720 --> 00:12:49.120]  我們好像發覺有另外一個世界
[00:12:49.120 --> 00:12:50.560]  一個摸不到看不到
[00:12:50.560 --> 00:12:53.760]  一個屬靈屬天屬神的世界
[00:12:53.760 --> 00:12:55.440]  有時我們覺得這個世界
[00:12:55.440 --> 00:12:57.680]  好像很寧靜
[00:12:57.680 --> 00:12:59.840]  但又覺得很虛妙
[00:12:59.840 --> 00:13:00.880]  很抽象
[00:13:00.880 --> 00:13:02.800]  很難觸摸
[00:13:02.800 --> 00:13:05.760]  但又覺得好像很現實
[00:13:05.760 --> 00:13:09.520]  我們經歷這兩個不同的世界
[00:13:09.520 --> 00:13:11.280]  所有的宗教
[00:13:11.280 --> 00:13:13.360]  是幫助我們去經歷
[00:13:13.360 --> 00:13:17.040]  進入這個屬天的世界
[00:13:17.040 --> 00:13:18.480]  屬神的世界
[00:13:18.480 --> 00:13:20.480]  這個看不到的世界
[00:13:20.480 --> 00:13:22.720]  享受這個屬神的世界
[00:13:22.720 --> 00:13:24.800]  在一個怎樣的世界
[00:13:24.800 --> 00:13:26.400]  在舊約的時代
[00:13:26.400 --> 00:13:28.400]  神為了幫助祂的子民
[00:13:28.400 --> 00:13:31.120]  去經歷去敬拜神
[00:13:31.120 --> 00:13:34.400]  就叫那些以色列人做了一個帳幕
[00:13:34.400 --> 00:13:36.960]  這個帳幕有兩層的意思
[00:13:36.960 --> 00:13:39.680]  第一個是獻祭贖罪
[00:13:39.680 --> 00:13:41.840]  因為為什麼要獻祭贖罪呢
[00:13:41.840 --> 00:13:43.600]  就好像聖經說
[00:13:43.600 --> 00:13:46.400]  清心的人才可以見神
[00:13:46.400 --> 00:13:48.080]  唯有一個聖跡的人
[00:13:48.080 --> 00:13:50.400]  才可以進入神的世界裏面
[00:13:50.400 --> 00:13:52.640]  去經歷這個世界
[00:13:52.640 --> 00:13:54.160]  第二
[00:13:54.160 --> 00:13:56.480]  這個帳幕有第二層的意思
[00:13:56.480 --> 00:13:57.520]  第二層的意義
[00:13:57.520 --> 00:14:00.480]  就是象徵神的世界、神的臨在
[00:14:00.480 --> 00:14:05.360]  會幕就是神臨在的榮耀標記
[00:14:05.360 --> 00:14:08.240]  神是透過這個人手所造
[00:14:08.240 --> 00:14:11.040]  屬世界可見的帳幕
[00:14:11.040 --> 00:14:13.040]  去象徵另外一個世界
[00:14:13.040 --> 00:14:14.160]  就是神的世界
[00:14:14.160 --> 00:14:15.680]  不是人手所造
[00:14:15.680 --> 00:14:16.880]  是屬天的
[00:14:16.880 --> 00:14:18.560]  是看不見的
[00:14:18.560 --> 00:14:20.800]  但是這個屬世界
[00:14:20.800 --> 00:14:23.200]  這個世的世界
[00:14:23.200 --> 00:14:25.760]  始終有很多限制
[00:14:25.760 --> 00:14:28.560]  就算我們用這個屬世的世界
[00:14:28.560 --> 00:14:31.120]  去表明這個屬神的世界
[00:14:31.120 --> 00:14:33.440]  也有很多的限制在裏面
[00:14:33.440 --> 00:14:36.640]  所以大祭司每年一次才能進去
[00:14:36.640 --> 00:14:39.200]  為那些百姓和自己贖罪
[00:14:39.200 --> 00:14:42.640]  而且這個帳幕仍然是人手所造的
[00:14:42.640 --> 00:14:46.000]  仍然是屬現在這個看得見的世界
[00:14:46.000 --> 00:14:49.600]  而不是一個將來的世界
[00:14:49.600 --> 00:14:53.680]  它只不過是將來世界的一個預象
[00:14:53.680 --> 00:14:56.400]  但是現在耶穌基督來了
[00:14:56.400 --> 00:15:00.160]  而且已經在我們中間
[00:15:00.160 --> 00:15:04.960]  他帶領我們進入一個更大、更全備的帳幕
[00:15:04.960 --> 00:15:06.240]  不是人手所造的
[00:15:06.240 --> 00:15:08.800]  也不是屬這個世界的
[00:15:08.800 --> 00:15:13.520]  這個聖鎖是被形容為更大、更全備的帳幕
[00:15:13.520 --> 00:15:16.480]  當然這個所謂更大、更完美
[00:15:16.480 --> 00:15:20.960]  就不是指看得見的空間、擺設、有型的物件
[00:15:20.960 --> 00:15:23.440]  不是,很大的房子,不是
[00:15:23.440 --> 00:15:27.360]  這裡說到帳幕的功能
[00:15:27.360 --> 00:15:31.360]  它的功能來說是更偉大、更完備的
[00:15:31.360 --> 00:15:33.040]  帳幕的功能是什麼
[00:15:33.040 --> 00:15:34.400]  剛才我所說的有兩個
[00:15:34.400 --> 00:15:37.760]  第一個是帶領我們進入另外一個世界
[00:15:37.760 --> 00:15:39.120]  屬神的世界
[00:15:39.120 --> 00:15:42.720]  第二個就是限制著我們的罪得到赦免
[00:15:42.720 --> 00:15:47.520]  耶穌是要帶領我們去一個真真正正進入神的世界
[00:15:47.520 --> 00:15:51.680]  因為他的限制不是限公牛和公羊的血
[00:15:51.680 --> 00:15:53.200]  而是他自己的血
[00:15:53.200 --> 00:15:56.240]  所以是更全面、更完備
[00:15:56.240 --> 00:15:58.960]  換句話說,如果你想要經歷神
[00:15:58.960 --> 00:16:01.760]  如果你想要進入這個屬神的世界
[00:16:01.760 --> 00:16:06.080]  只有一條路就靠著主耶穌基督的血
[00:16:06.080 --> 00:16:08.080]  我們要特別留意
[00:16:08.080 --> 00:16:09.600]  在這次聖經裡面
[00:16:09.600 --> 00:16:12.400]  一個很有趣的字就是「經過」
[00:16:12.400 --> 00:16:14.000]  第11節說
[00:16:14.000 --> 00:16:18.800]  「基督已經來到,作了將來美事的大祭司
[00:16:18.800 --> 00:16:23.680]  經過那更大、更全備的帳幕」
[00:16:23.680 --> 00:16:27.120]  中文的翻譯給人一個印象
[00:16:27.120 --> 00:16:30.880]  就是耶穌要經過一個聖所
[00:16:30.880 --> 00:16:36.320]  有經過一個地方叫聖所這個帳幕
[00:16:36.320 --> 00:16:41.520]  而這個聖所是一個更大、更完備的
[00:16:41.520 --> 00:16:45.760]  我們想這個經過就是要經過
[00:16:45.760 --> 00:16:48.320]  但其實這個錯了
[00:16:48.320 --> 00:16:51.520]  在原文這個不是一個動詞
[00:16:51.520 --> 00:16:52.720]  不是一個work
[00:16:52.720 --> 00:16:55.440]  不是叫我們go through
[00:16:55.440 --> 00:16:57.040]  這是一個介系詞
[00:16:57.040 --> 00:16:59.280]  英文叫preposition
[00:16:59.280 --> 00:17:01.680]  希臘文的字叫dear
[00:17:01.680 --> 00:17:03.120]  dear是什麼意思呢?
[00:17:03.120 --> 00:17:05.680]  dear的意思不是走進去
[00:17:05.680 --> 00:17:09.920]  經過不是一個真正的經過
[00:17:09.920 --> 00:17:13.520]  而是直著的意思
[00:17:13.520 --> 00:17:15.680]  不是going through
[00:17:15.680 --> 00:17:16.800]  而是through
[00:17:16.800 --> 00:17:20.000]  是透過直著的意思
[00:17:20.000 --> 00:17:23.360]  而這次聖經在preposition
[00:17:23.360 --> 00:17:26.160]  dear的字出現了三次
[00:17:26.160 --> 00:17:27.680]  第一次第11節
[00:17:27.680 --> 00:17:31.920]  就是「直著更大、更全備的帳幕」
[00:17:31.920 --> 00:17:36.400]  中文和日和合本是經過更大、更全備的帳幕
[00:17:36.400 --> 00:17:42.960]  其實是dear的字,即是直著透過更大、更完美的帳幕
[00:17:42.960 --> 00:17:44.960]  第12節
[00:17:44.960 --> 00:17:49.200]  它說「是用山羊和牛毒的血」
[00:17:49.200 --> 00:17:52.960]  其實用字就是dear的字
[00:17:52.960 --> 00:17:54.880]  我們可以譯作是
[00:17:54.880 --> 00:17:58.960]  不是直著不容山羊和牛毒的血
[00:17:58.960 --> 00:18:02.480]  即不是直著山羊和牛毒的血
[00:18:02.480 --> 00:18:04.560]  第13節
[00:18:04.560 --> 00:18:06.560]  「乃用自己的血」
[00:18:06.560 --> 00:18:08.960]  這個用字又是dear的字
[00:18:08.960 --> 00:18:11.360]  「乃是直著自己的血」
[00:18:11.360 --> 00:18:13.760]  所以很明顯dear這個字
[00:18:13.760 --> 00:18:16.960]  不是解經過、going through
[00:18:16.960 --> 00:18:18.960]  而是透過直著
[00:18:18.960 --> 00:18:20.560]  through this
[00:18:20.560 --> 00:18:24.560]  我們如何去理解這段聖經11節說
[00:18:24.560 --> 00:18:28.400]  是透過更大、更全備的帳幕
[00:18:28.400 --> 00:18:34.320]  讓我們可以去到另外一個新的境界
[00:18:34.320 --> 00:18:39.040]  所以這個帳幕是有一種很重要的意思
[00:18:39.040 --> 00:18:45.280]  它不單止是指天上聖所神的世界
[00:18:45.280 --> 00:18:47.280]  一個在地上的偉像
[00:18:47.280 --> 00:18:49.760]  它還給我們一個特別的意思
[00:18:49.760 --> 00:18:51.280]  這個意思是什麼呢?
[00:18:51.280 --> 00:18:54.640]  就是一個新的紀元
[00:18:54.640 --> 00:18:56.160]  或者我們可以這樣想
[00:18:56.160 --> 00:18:58.160]  剛才我說有兩個世界
[00:18:58.160 --> 00:19:00.160]  一個是現今的世界
[00:19:00.160 --> 00:19:06.960]  我們時常在捱世界、嘆世界
[00:19:06.960 --> 00:19:08.960]  就是這個世界、看得見的世界
[00:19:08.960 --> 00:19:11.280]  但有另外一個世界是屬靈的世界
[00:19:11.280 --> 00:19:13.280]  是屬神的世界、是看不見的
[00:19:13.280 --> 00:19:16.960]  是從地域的角度來看
[00:19:16.960 --> 00:19:18.960]  或者從space的角度來看
[00:19:18.960 --> 00:19:20.960]  有兩個不同的世界
[00:19:20.960 --> 00:19:22.960]  但從另一方面
[00:19:22.960 --> 00:19:24.960]  我們也可以從這個時間的時代來說
[00:19:24.960 --> 00:19:29.200]  猶太人覺得有歷史分開兩個不同的時代
[00:19:29.200 --> 00:19:31.200]  就是現今的時代
[00:19:31.200 --> 00:19:33.200]  這個時代是邪惡的
[00:19:33.200 --> 00:19:35.200]  就好像現今的世界一樣
[00:19:35.200 --> 00:19:37.200]  第二個就是將來的時代
[00:19:37.200 --> 00:19:39.200]  是屬神的時代
[00:19:39.200 --> 00:19:41.200]  這個東西是屬神的世界
[00:19:41.200 --> 00:19:43.200]  所以這個帳幕這個字
[00:19:43.200 --> 00:19:47.200]  不單止是指地域
[00:19:47.200 --> 00:19:49.200]  即是好像space的角度來看
[00:19:49.200 --> 00:19:51.200]  也說到一個time時代
[00:19:51.200 --> 00:19:53.200]  這裡說到一個新的紀元
[00:19:53.200 --> 00:19:55.200]  意思就是說
[00:19:55.200 --> 00:19:57.200]  透過耶穌基督的血
[00:19:57.200 --> 00:20:01.200]  是啟開了一個新的紀元
[00:20:01.200 --> 00:20:05.200]  我們知道這個是屬神的世界
[00:20:05.200 --> 00:20:09.200]  所以我們可以這樣說
[00:20:09.200 --> 00:20:11.200]  在這個新的紀元裡面
[00:20:11.200 --> 00:20:13.200]  不是用眼看的
[00:20:13.200 --> 00:20:17.200]  而是用信心的
[00:20:17.200 --> 00:20:19.200]  希伯羅書的作者說
[00:20:19.200 --> 00:20:21.200]  耶穌作了將來美事的大祭司
[00:20:21.200 --> 00:20:23.200]  這個新紀元
[00:20:23.200 --> 00:20:25.200]  還未完全
[00:20:25.200 --> 00:20:27.200]  還是將來的
[00:20:27.200 --> 00:20:29.200]  現在我們
[00:20:29.200 --> 00:20:31.200]  是要憑著信心
[00:20:31.200 --> 00:20:35.200]  才能經歷到這個將來的世界
[00:20:35.200 --> 00:20:37.200]  因為現在是一個
[00:20:37.200 --> 00:20:39.200]  already but not yet的時期
[00:20:39.200 --> 00:20:41.200]  我們一方面是經歷到神
[00:20:41.200 --> 00:20:43.200]  但另一方面
[00:20:43.200 --> 00:20:45.200]  我們也在現在這個看得見的世界裡面
[00:20:45.200 --> 00:20:47.200]  在打滾
[00:20:47.200 --> 00:20:49.200]  所以保羅說
[00:20:49.200 --> 00:20:51.200]  我們現在面對的記憶只望不清
[00:20:51.200 --> 00:20:53.200]  到哪一天主宰來的那一天
[00:20:53.200 --> 00:20:55.200]  會完全顯明
[00:20:55.200 --> 00:20:57.200]  在現在這個世代裡面
[00:20:57.200 --> 00:20:59.200]  我們仍然是炭熄爐斧
[00:20:59.200 --> 00:21:01.200]  在這個世界裡面
[00:21:01.200 --> 00:21:03.200]  仍然有苦難
[00:21:03.200 --> 00:21:05.200]  在這個世界裡面
[00:21:05.200 --> 00:21:07.200]  仍然有生離死別
[00:21:07.200 --> 00:21:09.200]  沒錯,是有的
[00:21:09.200 --> 00:21:11.200]  但我們可以靠著信心
[00:21:11.200 --> 00:21:13.200]  去經歷個看不見的天國
[00:21:13.200 --> 00:21:15.200]  根據信心
[00:21:15.200 --> 00:21:17.200]  來經歷上帝這個世界
[00:21:17.200 --> 00:21:19.200]  所以保羅在哥倫多學書第五章
[00:21:19.200 --> 00:21:21.200]  說了一句非常清楚的說話
[00:21:21.200 --> 00:21:23.200]  我們眼見哪是憑信心
[00:21:23.200 --> 00:21:25.200]  we walk by faith
[00:21:25.200 --> 00:21:27.200]  not by sight
[00:21:27.200 --> 00:21:29.200]  如果我們問
[00:21:29.200 --> 00:21:31.200]  怎樣去經歷到上帝這個世界
[00:21:31.200 --> 00:21:33.200]  不是
[00:21:33.200 --> 00:21:35.200]  透過
[00:21:35.200 --> 00:21:37.200]  一些
[00:21:37.200 --> 00:21:39.200]  看得見的東西
[00:21:39.200 --> 00:21:41.200]  不是
[00:21:41.200 --> 00:21:43.200]  那是透過信心
[00:21:43.200 --> 00:21:45.200]  有很多信徒企圖
[00:21:45.200 --> 00:21:47.200]  將這個天國
[00:21:47.200 --> 00:21:49.200]  這個
[00:21:49.200 --> 00:21:51.200]  新的熟靈的世界
[00:21:51.200 --> 00:21:53.200]  它
[00:21:53.200 --> 00:21:55.200]  現在化了
[00:21:55.200 --> 00:21:57.200]  是物質化了
[00:21:57.200 --> 00:21:59.200]  他們所追求的
[00:21:59.200 --> 00:22:01.200]  就好像那些猶太人的神跡
[00:22:01.200 --> 00:22:03.200]  他們所追求的是
[00:22:03.200 --> 00:22:05.200]  神秘的經驗
