
[00:00:00.000 --> 00:00:07.000]  我們上次已經開始了我們這個新的系列
[00:04:49.000 --> 00:04:55.000]  從這書上所寫的生命樹和聖城刪去你的名字
[00:04:55.000 --> 00:04:56.000]  什麼意思
[00:04:56.000 --> 00:04:59.000]  從生命冊上刪去你的名字
[00:04:59.000 --> 00:05:04.000]  是非常之嚴重非常之嚴厲的懲罰
[00:05:04.000 --> 00:05:06.000]  所以我們要很小心
[00:05:06.000 --> 00:05:10.000]  有人說不妥
[00:05:10.000 --> 00:05:12.000]  牧師如果你留意經文
[00:05:12.000 --> 00:05:14.000]  這裡是說什麼
[00:05:14.000 --> 00:05:16.000]  是說預言
[00:05:16.000 --> 00:05:20.000]  會不會是說啟示錄裏面的預言
[00:05:20.000 --> 00:05:23.000]  而不是說聖經裏面所有的經文
[00:05:23.000 --> 00:05:28.000]  其實有另外一節的經文
[00:05:28.000 --> 00:05:32.000]  是和啟示錄22章18-19節是很相似的
[00:05:32.000 --> 00:05:34.000]  在生命記裏面
[00:05:34.000 --> 00:05:38.000]  神跟我們說話在生命記的4章2節
[00:05:38.000 --> 00:05:40.000]  神說我吩咐你們的話
[00:05:40.000 --> 00:05:44.000]  你們不可加添也不可三減
[00:05:44.000 --> 00:05:47.000]  好叫你們遵守我所吩咐的
[00:05:47.000 --> 00:05:50.000]  就是耶護話你們神的命令
[00:05:50.000 --> 00:05:52.000]  有沒有看到
[00:05:52.000 --> 00:05:57.000]  這裡和啟示錄22章18-19節是一模一樣
[00:05:57.000 --> 00:06:00.000]  其實摩西自己都是先知
[00:06:00.000 --> 00:06:05.000]  摩西說的話語都可以說是預言
[00:06:05.000 --> 00:06:10.000]  所以其實所謂的預言就是全部的聖經
[00:06:10.000 --> 00:06:14.000]  包括生命記包括啟示錄
[00:06:14.000 --> 00:06:16.000]  有一樣很有趣的
[00:06:16.000 --> 00:06:20.000]  就是啟示錄是整部聖經最後一部書
[00:06:20.000 --> 00:06:24.000]  如果有人偷偷想加什麼減什麼
[00:06:24.000 --> 00:06:26.000]  很多時候會在哪一部書
[00:06:26.000 --> 00:06:27.000]  最後一部
[00:06:27.000 --> 00:06:30.000]  神說你千萬不要加多減少
[00:06:30.000 --> 00:06:32.000]  你加多任何東西
[00:06:32.000 --> 00:06:36.000]  我將啟示錄裏面的災難加在你的身上
[00:06:36.000 --> 00:06:38.000]  你減去任何東西
[00:06:38.000 --> 00:06:40.000]  我在生命冊裏減去你的名字
[00:06:40.000 --> 00:06:43.000]  非常非常之嚴厲
[00:06:43.000 --> 00:06:50.000]  無論現在你說得有多動聽有多好聽
[00:06:50.000 --> 00:06:52.000]  都不是有新的啟示
[00:06:52.000 --> 00:06:56.000]  你只不過是將聖經裏面的話語宣講出來
[00:06:56.000 --> 00:06:57.000]  解釋清楚
[00:06:57.000 --> 00:07:01.000]  這個現在有很多講員的問題
[00:07:01.000 --> 00:07:04.000]  他們喜歡語不驚人誓不休
[00:07:04.000 --> 00:07:08.000]  喜歡說一些很特別新鮮的東西
[00:07:08.000 --> 00:07:10.000]  但是非常之危險
[00:07:10.000 --> 00:07:14.000]  你說這些東西可能很多時候是錯的
[00:07:14.000 --> 00:07:17.000]  因為我們現在再沒有新的啟示
[00:07:17.000 --> 00:07:23.000]  我們只不過是將聖經裏面的話語宣講來解釋
[00:07:23.000 --> 00:07:26.000]  很危險的事就是現在有很多人
[00:07:26.000 --> 00:07:32.000]  認為自己仍然直接能夠得到神直接的啟示
[00:07:32.000 --> 00:07:34.000]  非常之危險
[00:07:34.000 --> 00:07:38.000]  有人說我有聖靈感動我可以講方言
[00:07:38.000 --> 00:07:40.000]  我甚至可以講寓言
[00:07:40.000 --> 00:07:47.000]  也有人說先知和使徒的職責仍然存在
[00:07:47.000 --> 00:07:50.000]  他們仍然可以靠著神的能力
[00:07:50.000 --> 00:07:55.000]  醫治趕鬼來講很多新的啟示
[00:07:55.000 --> 00:08:03.000]  其實先知和使徒在歷史當中有一定的地位
[00:08:03.000 --> 00:08:05.000]  他們是做什麼的
[00:08:05.000 --> 00:08:08.000]  是給我們神的話語
[00:08:08.000 --> 00:08:11.000]  所以他們有神即是啟示的能力
[00:08:11.000 --> 00:08:15.000]  就是要證明他們所講的是神的話語
[00:08:15.000 --> 00:08:19.000]  但是全部的聖經已經在我們的手上
[00:08:19.000 --> 00:08:23.000]  不再需要有什麼新的啟示給人
[00:08:23.000 --> 00:08:28.000]  在以弗所書的二章二十節有一句很重要的經文
[00:08:28.000 --> 00:08:34.000]  教會是建立在使徒和先知的根基上
[00:08:34.000 --> 00:08:35.000]  很重要
[00:08:35.000 --> 00:08:42.000]  如果我說美國是建立在早期愛國者的根基上
[00:08:42.000 --> 00:08:45.000]  你說我也很愛美國
[00:08:45.000 --> 00:08:47.000]  是不是在說我
[00:08:47.000 --> 00:08:48.000]  不是
[00:08:48.000 --> 00:08:51.000]  我是在說早期的愛國者
[00:08:51.000 --> 00:08:54.000]  Benjamin Franklin Thomas Jefferson那班人
[00:08:54.000 --> 00:08:56.000]  那班人已經過去了
[00:08:56.000 --> 00:08:59.000]  如果說是建立根基的話
[00:08:59.000 --> 00:09:02.000]  是以前的人不是現在的人
[00:09:02.000 --> 00:09:04.000]  這節的經文很明顯告訴我們
[00:09:04.000 --> 00:09:08.000]  使徒和先知的職責已經不存在
[00:09:08.000 --> 00:09:12.000]  使徒和先知是說舊約的先知
[00:09:12.000 --> 00:09:16.000]  是說十二使徒和保羅這班人
[00:09:16.000 --> 00:09:21.000]  很可惜現在有很多人都說他們得到神的啟示
[00:09:21.000 --> 00:09:26.000]  他們說出來的話語是和聖經有一樣的地位
[00:09:26.000 --> 00:09:31.000]  這個就是天主教和東正教的問題
[00:09:31.000 --> 00:09:35.000]  他們認為他們的傳統他們的禮儀
[00:09:35.000 --> 00:09:38.000]  是能夠和聖經一樣平起平坐
[00:09:38.000 --> 00:09:40.000]  沒有這件事
[00:09:40.000 --> 00:09:43.000]  唯有聖經是有神的密使
[00:09:43.000 --> 00:09:47.000]  任何的傳統禮儀都沒有神的密使
[00:09:47.000 --> 00:09:49.000]  啟示是什麼
[00:09:49.000 --> 00:09:53.000]  啟示就是神將自己彰顯出來
[00:09:53.000 --> 00:09:56.000]  這個我在第一講已經說過
[00:09:56.000 --> 00:09:58.000]  密使是什麼
[00:09:58.000 --> 00:10:02.000]  密使就是聖靈將啟示傳達給作者
[00:10:02.000 --> 00:10:04.000]  這個就是密使
[00:10:04.000 --> 00:10:05.000]  我再說一次
[00:10:05.000 --> 00:10:07.000]  啟示是神將自己彰顯出來
[00:10:07.000 --> 00:10:09.000]  讓人認識自己
[00:10:09.000 --> 00:10:14.000]  密使就是聖靈透過新約舊約的作者
[00:10:14.000 --> 00:10:19.000]  將啟示傳達給人知道
[00:10:19.000 --> 00:10:24.000]  這個就是啟示和密使不同的地方
[00:10:24.000 --> 00:10:30.000]  今天我會和大家說一共有四點是關於密使
[00:10:30.000 --> 00:10:34.000]  第一點就是密使不是出於人的智慧
[00:10:34.000 --> 00:10:37.000]  不是出於人的水平
[00:10:37.000 --> 00:10:41.000]  有人認為聖經只不過是一本人寫的書
[00:10:41.000 --> 00:10:45.000]  還有論語三字經、佛經、可蘭經
[00:10:45.000 --> 00:10:47.000]  是沒有什麼不同的
[00:10:47.000 --> 00:10:49.000]  一模一樣都是有智慧的
[00:10:49.000 --> 00:10:51.000]  但是你想想
[00:10:51.000 --> 00:10:54.000]  聖經裡面的話語是很不同的
[00:10:54.000 --> 00:10:56.000]  聖經告訴我們
[00:10:56.000 --> 00:10:58.000]  每個人都是罪人
[00:10:58.000 --> 00:11:00.000]  我們都犯了罪
[00:11:00.000 --> 00:11:02.000]  罪的功架是死
[00:11:02.000 --> 00:11:04.000]  你想想有沒有人
[00:11:04.000 --> 00:11:06.000]  如果真的聖經是人寫的
[00:11:06.000 --> 00:11:09.000]  會不會寫一些東西出來造就自己
[00:11:09.000 --> 00:11:11.000]  我是罪人
[00:11:11.000 --> 00:11:13.000]  我是該死的
[00:11:13.000 --> 00:11:15.000]  人寫出來的是什麼
[00:11:15.000 --> 00:11:17.000]  人寫出來的話
[00:11:17.000 --> 00:11:19.000]  人之初聖本善
[00:11:19.000 --> 00:11:22.000]  人是喜歡抬高自己的
[00:11:22.000 --> 00:11:26.000]  只有聖經是造就、審判人
[00:11:26.000 --> 00:11:29.000]  所以絕對不可能是人寫出來的
[00:11:29.000 --> 00:11:31.000]  還有就是
[00:11:31.000 --> 00:11:36.000]  我們根本沒有辦法可以靠自己的智慧
[00:11:36.000 --> 00:11:38.000]  明白神的屬性
[00:11:38.000 --> 00:11:41.000]  例如他的聖潔、公義、憐憫
[00:11:41.000 --> 00:11:43.000]  他的愛有多偉大
[00:11:43.000 --> 00:11:47.000]  靠人的腦是沒有辦法可以知道這一切
[00:11:47.000 --> 00:11:49.000]  甚至沒有辦法可以想得到
[00:11:49.000 --> 00:11:53.000]  在哥倫多前書的二章九節
[00:11:53.000 --> 00:11:56.000]  神為他愛的人所預備的是
[00:11:56.000 --> 00:11:58.000]  眼睛沒有見過
[00:11:58.000 --> 00:12:00.000]  耳朵沒有聽過
[00:12:00.000 --> 00:12:02.000]  人心也沒有想過的
[00:12:02.000 --> 00:12:06.000]  尚且神賞賜給我們的東西
[00:12:06.000 --> 00:12:08.000]  我們都不能夠明白是什麼
[00:12:08.000 --> 00:12:10.000]  想像都想像不到
[00:12:10.000 --> 00:12:12.000]  何況是神的屬性
[00:12:12.000 --> 00:12:15.000]  何況是神的性格
[00:12:15.000 --> 00:12:18.000]  我們更加沒有辦法可以知道
[00:12:18.000 --> 00:12:24.000]  在很多作者的聖經裏
[00:12:24.000 --> 00:12:27.000]  其實他們都是沒有什麼知識的人
[00:12:27.000 --> 00:12:29.000]  好像彼得
[00:12:29.000 --> 00:12:31.000]  彼得是一個普通的愚夫
[00:12:31.000 --> 00:12:33.000]  沒有什麼知識
[00:12:33.000 --> 00:12:35.000]  有人說不是啊牧師
[00:12:35.000 --> 00:12:38.000]  彼得是很有知識很有智慧的
[00:12:38.000 --> 00:12:40.000]  如果是這樣的話
[00:12:40.000 --> 00:12:42.000]  你想想為何整部聖經
[00:12:42.000 --> 00:12:45.000]  只有兩部書是彼得寫的
[00:12:45.000 --> 00:12:48.000]  而且兩部書的篇幅都不是很大
[00:12:48.000 --> 00:12:50.000]  彼得前後書
[00:12:50.000 --> 00:12:54.000]  我相信這個答案就在彼得自己的寫作裏
[00:12:54.000 --> 00:12:58.000]  彼得後書的一章二十一節
[00:12:58.000 --> 00:13:02.000]  因為寓言從來沒有出於人意的
[00:13:02.000 --> 00:13:06.000]  為何是人被聖靈感動說出神的話來
[00:13:06.000 --> 00:13:09.000]  不是靠作者的智慧
[00:13:09.000 --> 00:13:13.000]  是聖靈感動這個人說出神的話語
[00:13:13.000 --> 00:13:17.000]  聖靈喜歡物是誰就物是誰
[00:13:17.000 --> 00:13:21.000]  所以我們看到不是出於人的智慧
[00:13:21.000 --> 00:13:25.000]  你說這裡的經文又是說寓言
[00:13:25.000 --> 00:13:28.000]  我剛才其實已經解釋過了
[00:13:28.000 --> 00:13:33.000]  寓言其實就是整部聖經裏面的經文
[00:13:33.000 --> 00:13:39.000]  也有人會說只有非基督徒才會相信
[00:13:39.000 --> 00:13:43.000]  聖經是人的智慧寫出來的
[00:13:43.000 --> 00:13:46.000]  基督徒不會這樣想的
[00:13:46.000 --> 00:13:47.000]  但不是的
[00:13:47.000 --> 00:13:52.000]  很多人認為聖經是人的智慧
[00:13:52.000 --> 00:13:54.000]  都是基督徒來的
[00:13:54.000 --> 00:13:57.000]  有很多自由派的神學家
[00:13:57.000 --> 00:14:02.000]  他們是貶低聖經裏面的神跡寓言
[00:14:02.000 --> 00:14:07.000]  其實他們刪去了一個很重要的部份
[00:14:07.000 --> 00:14:09.000]  就是有關神的部份
[00:14:09.000 --> 00:14:12.000]  聖經裏面三分之二的經文
[00:14:12.000 --> 00:14:17.000]  都是透過寓言和神跡來彰顯自己
[00:14:17.000 --> 00:14:21.000]  如果你將這些經文貶低刪去的話
[00:14:21.000 --> 00:14:24.000]  其實你就是刪去了神的部份
[00:14:24.000 --> 00:14:28.000]  剩下的就真的只有人的歷史
[00:14:28.000 --> 00:14:29.000]  人的部份
[00:14:29.000 --> 00:14:32.000]  很多這些自由派的神學家
[00:14:32.000 --> 00:14:35.000]  他們會在當中尋找一些智慧
[00:14:35.000 --> 00:14:37.000]  你可能會找得到的
[00:14:37.000 --> 00:14:41.000]  但問題是你所說出來的解釋
[00:14:41.000 --> 00:14:44.000]  其實是會有很大的偏差
[00:14:44.000 --> 00:14:46.000]  甚至會有很大的錯誤
[00:14:46.000 --> 00:14:49.000]  因為你將神的部份拿走了
[00:14:49.000 --> 00:14:52.000]  聖經不是靠人的智慧
[00:14:52.000 --> 00:14:55.000]  聖經是神的密士
[00:14:55.000 --> 00:15:00.000]  除了密士不是靠人的智慧水平
[00:15:00.000 --> 00:15:04.000]  密士也不是概念的傳達
[00:15:04.000 --> 00:15:09.000]  有很多人認為神就是將經文的概念
[00:15:09.000 --> 00:15:13.000]  意念放進作者的腦裏
[00:15:13.000 --> 00:15:16.000]  作者就靠他自己明白了聖經
[00:15:16.000 --> 00:15:18.000]  然後就寫出來
[00:15:18.000 --> 00:15:21.000]  如果是這樣就大件事了
[00:15:21.000 --> 00:15:23.000]  靠人的理解
[00:15:23.000 --> 00:15:26.000]  靠人明白了神的話語
[00:15:26.000 --> 00:15:27.000]  然後寫出來
[00:15:27.000 --> 00:15:29.000]  當然是會錯漏百出
[00:15:29.000 --> 00:15:31.000]  充滿矛盾
[00:15:31.000 --> 00:15:35.000]  聖經從來沒有說是概念的傳達
[00:15:35.000 --> 00:15:39.000]  這些人他們說是神的思想
[00:15:39.000 --> 00:15:41.000]  但是人的寫作
[00:15:41.000 --> 00:15:43.000]  如果是這樣的話
[00:15:43.000 --> 00:15:47.000]  他們就否定了聖經是神的密士
[00:15:47.000 --> 00:15:50.000]  他們否定了聖經是神的話語
[00:15:50.000 --> 00:15:54.000]  在聖經裏超過3800次
[00:15:54.000 --> 00:15:58.000]  是說神的話語淋到某個人身上
[00:15:58.000 --> 00:16:01.000]  不是概念淋到這個人身上
[00:16:01.000 --> 00:16:03.000]  是神的話語
[00:16:03.000 --> 00:16:06.000]  哥林多前書2章13節
[00:16:06.000 --> 00:16:09.000]  「並且我講說的這些事
[00:16:09.000 --> 00:16:12.000]  不是用人智慧所指教的言語
[00:16:12.000 --> 00:16:16.000]  乃是用聖靈所指教的言語
[00:16:16.000 --> 00:16:20.000]  將屬靈的話解釋屬靈的事」
[00:16:20.000 --> 00:16:22.000]  有沒有見到經文
[00:16:22.000 --> 00:16:25.000]  不是說將概念傳給人
[00:16:25.000 --> 00:16:28.000]  是神的言語傳給人
[00:16:28.000 --> 00:16:31.000]  是神自己的話語
[00:16:31.000 --> 00:16:34.000]  所以我們相信
[00:16:34.000 --> 00:16:37.000]  密士就是神的話語
[00:16:37.000 --> 00:16:41.000]  甚至每一隻字都是出於神
[00:16:41.000 --> 00:16:43.000]  出於神的口
[00:16:43.000 --> 00:16:46.000]  摩西就是一個很好的例子
[00:16:46.000 --> 00:16:49.000]  在出埃及記的4章10節
[00:16:49.000 --> 00:16:54.000]  神是差派摩西帶領以色列人出埃及
[00:16:54.000 --> 00:16:56.000]  摩西就推搪
[00:16:56.000 --> 00:17:00.000]  摩西說「我素日不是能言的人
[00:17:00.000 --> 00:17:02.000]  我本是脫口笨舌的」
[00:17:02.000 --> 00:17:05.000]  摩西跟神說你不要差派我
[00:17:05.000 --> 00:17:06.000]  我沒有口才的
[00:17:06.000 --> 00:17:08.000]  我不可以我做不到
[00:17:08.000 --> 00:17:11.000]  但是神的回答是怎樣
[00:17:11.000 --> 00:17:14.000]  神沒有說我會給你智慧
[00:17:14.000 --> 00:17:17.000]  神甚至沒有說我會教導你
[00:17:17.000 --> 00:17:20.000]  在出埃及記的4章12節
[00:17:20.000 --> 00:17:23.000]  神說「我必賜你口才
[00:17:23.000 --> 00:17:26.000]  指教你所當說的話」
[00:17:26.000 --> 00:17:29.000]  賜你口才是和合本的翻譯
[00:17:29.000 --> 00:17:31.000]  原文的意思是甚麼
[00:17:31.000 --> 00:17:35.000]  「我必與你的口同在」
[00:17:35.000 --> 00:17:38.000]  「我必與你的口同在」
[00:17:38.000 --> 00:17:42.000]  「我會透過你講出我要說的話語」
[00:17:42.000 --> 00:17:44.000]  這個就是密士
[00:17:44.000 --> 00:17:47.000]  另外有一個例子就是彼得
[00:17:47.000 --> 00:17:50.000]  耶穌基督問門徒
[00:17:50.000 --> 00:17:52.000]  人家說我是誰
[00:17:52.000 --> 00:17:57.000]  彼得說「你就是基督是永生神的兒子」
[00:17:57.000 --> 00:17:59.000]  耶穌說「你答對了
[00:17:59.000 --> 00:18:03.000]  但是這不是屬血肉的子是你的
[00:18:03.000 --> 00:18:07.000]  乃是我在天上的父子是的」
[00:18:07.000 --> 00:18:11.000]  這不是你所能夠知道的
[00:18:11.000 --> 00:18:13.000]  不是天上的父子是你
[00:18:13.000 --> 00:18:15.000]  不是聖靈指示你
[00:18:15.000 --> 00:18:17.000]  你根本沒有辦法知道
[00:18:17.000 --> 00:18:21.000]  這就是密士的定義
[00:18:21.000 --> 00:18:27.000]  我相信最好否定概念傳達的經文
[00:18:27.000 --> 00:18:30.000]  就是彼得前書的一章10至11節
[00:18:30.000 --> 00:18:32.000]  如果你們記得的話
[00:18:32.000 --> 00:18:34.000]  我上一篇也有提到
[00:18:34.000 --> 00:18:36.000]  我說有很多作者
[00:18:36.000 --> 00:18:40.000]  當他們寫了神叫他們密士的聖經之後
[00:18:40.000 --> 00:18:44.000]  他們看自己寫出來的不能夠明白
[00:18:44.000 --> 00:18:47.000]  他們要詳細尋求考察
[00:18:47.000 --> 00:18:51.000]  耶穌基督是怎樣先受苦後得榮耀
[00:18:51.000 --> 00:18:56.000]  神給先知給作者的密士
[00:18:56.000 --> 00:18:58.000]  很多他們能夠明白的
[00:18:58.000 --> 00:19:00.000]  例如神說
[00:19:00.000 --> 00:19:01.000]  你跟以色列人說
[00:19:01.000 --> 00:19:04.000]  如果他們不悔改的話
[00:19:04.000 --> 00:19:08.000]  災難審判就會臨到他們身上
[00:19:08.000 --> 00:19:13.000]  這些預言我相信作者能夠明白
[00:19:13.000 --> 00:19:16.000]  但有很多關於其他的預言
[00:19:16.000 --> 00:19:20.000]  尤其是耶穌基督第一次來臨
[00:19:20.000 --> 00:19:22.000]  和第二次來臨的預言
[00:19:22.000 --> 00:19:24.000]  他們不容易明白
[00:19:24.000 --> 00:19:27.000]  為何我說第一次和第二次來臨
[00:19:27.000 --> 00:19:30.000]  因為彼得前書的一章10至11節
[00:19:30.000 --> 00:19:32.000]  說先受苦
[00:19:32.000 --> 00:19:34.000]  先受苦是甚麼意思
[00:19:34.000 --> 00:19:37.000]  他第一次來臨為我們釘十字架
[00:19:37.000 --> 00:19:40.000]  後得榮耀是他第二次來臨
[00:19:40.000 --> 00:19:43.000]  他會掌管萬有
[00:19:43.000 --> 00:19:46.000]  他會帶領眾聖徒掌管萬有
[00:19:46.000 --> 00:19:47.000]  他會得榮耀
[00:19:47.000 --> 00:19:49.000]  這是他第二次來臨
[00:19:49.000 --> 00:19:54.000]  這些對於先知作者不是那麼容易明白
[00:19:54.000 --> 00:19:56.000]  我和大家說但爾利書
[00:19:56.000 --> 00:19:59.000]  說天國的系列的時候都說過
[00:19:59.000 --> 00:20:02.000]  耶穌基督第一次來臨和第二次來臨
[00:20:02.000 --> 00:20:04.000]  中間是甚麼
[00:20:04.000 --> 00:20:07.000]  是教會時期
[00:20:07.000 --> 00:20:10.000]  教會時期在舊約沒有說到
[00:20:10.000 --> 00:20:13.000]  根據保羅告訴我們
[00:20:13.000 --> 00:20:16.000]  教會時期是一個奧秘
[00:20:16.000 --> 00:20:18.000]  如果是奧秘的話
[00:20:18.000 --> 00:20:20.000]  舊約的先知是不能夠明白
[00:20:20.000 --> 00:20:23.000]  所以他們需要尋求考察
[00:20:23.000 --> 00:20:27.000]  耶穌基督如何為我們釘十字架
[00:20:27.000 --> 00:20:28.000]  後得榮耀
[00:20:28.000 --> 00:20:33.000]  而且這些舊約的先知所寫的預言
[00:20:33.000 --> 00:20:36.000]  很多都是雙重的應驗
[00:20:36.000 --> 00:20:38.000]  我和大家說過
[00:20:38.000 --> 00:20:43.000]  雙重的預言就是先知當時面對一件事
[00:20:43.000 --> 00:20:47.000]  有一個預言是直接關於這件事
[00:20:47.000 --> 00:20:49.000]  但比較近一點
[00:20:49.000 --> 00:20:53.000]  但也有另一個預言是更加遠的
[00:20:53.000 --> 00:20:55.000]  是應用在耶穌基督的身上
[00:20:55.000 --> 00:20:58.000]  有關祂第一次第二次的來臨
[00:20:58.000 --> 00:21:02.000]  這些舊約的作者是很難明白
[00:21:02.000 --> 00:21:06.000]  所以他們需要詳細的尋求考察
[00:21:06.000 --> 00:21:09.000]  如果真是概念的傳達
[00:21:09.000 --> 00:21:13.000]  神把這些概念給了先知
[00:21:13.000 --> 00:21:16.000]  他明白了之後寫出來
[00:21:16.000 --> 00:21:19.000]  他們還需要詳細尋求考察嗎
[00:21:19.000 --> 00:21:20.000]  不需要
[00:21:20.000 --> 00:21:23.000]  所以我相信這兩節的經文
[00:21:23.000 --> 00:21:29.000]  是最好否定概念傳達的錯誤教導
[00:21:29.000 --> 00:21:33.000]  我們說了兩件事
[00:21:33.000 --> 00:21:35.000]  密使不是靠人的智慧
[00:21:35.000 --> 00:21:38.000]  密使不是概念的傳達
[00:21:38.000 --> 00:21:42.000]  第三 密使不是密書
[00:21:42.000 --> 00:21:46.000]  很多人會攻擊保守派的神學家
[00:21:46.000 --> 00:21:49.000]  說我們所說的密使就是密書
[00:21:49.000 --> 00:21:53.000]  好像爸爸抓著兒子的手寫字
