
[00:00:00.000 --> 00:00:04.000]  各位弟妹,午安!
[00:03:05.000 --> 00:03:10.000]  也不是用來推動事公或教會一切事公的口號
[00:03:10.000 --> 00:03:12.000]  福音就是生命
[00:03:12.000 --> 00:03:16.000]  整合在我們生活的每一個領域每一個層面裡
[00:03:16.000 --> 00:03:19.000]  所以保羅在提多書分庫提多的時候
[00:03:19.000 --> 00:03:24.000]  就是要指出福音怎樣在不同的年齡層裡
[00:03:24.000 --> 00:03:28.000]  有完全的彰顯活用在我們的生命裡
[00:03:28.000 --> 00:03:30.000]  特別是在人倫的關係裡
[00:03:30.000 --> 00:03:33.000]  今天選讀的提多書二章一到十五節
[00:03:33.000 --> 00:03:36.000]  是用純正的道理作為開始
[00:03:36.000 --> 00:03:38.000]  第一節有純正的道理
[00:03:38.000 --> 00:03:40.000]  其實是首尾呼應的
[00:03:40.000 --> 00:03:44.000]  那個道理正如剛才主席逼大家要背那一節
[00:03:44.000 --> 00:03:46.000]  其實那一節是重點
[00:03:46.000 --> 00:03:49.000]  那個是純正道理的主要內容
[00:03:49.000 --> 00:03:52.000]  那個內容就是他為我們寫了自己
[00:03:52.000 --> 00:03:54.000]  要贖我們脫離一切的罪惡
[00:03:54.000 --> 00:03:57.000]  又潔淨我們特作自己的子民
[00:03:57.000 --> 00:04:01.000]  去到熱心圍住你看我看這麼多次就背不了
[00:04:01.000 --> 00:04:03.000]  所以背不了是正常的
[00:04:03.000 --> 00:04:07.000]  在座的弟兄姊妹不要以為自己背不了就是贖肉體
[00:04:07.000 --> 00:04:08.000]  不過就OK
[00:04:08.000 --> 00:04:11.000]  變成我們會發現一件事
[00:04:11.000 --> 00:04:14.000]  就是家庭和人倫關係的生活
[00:04:14.000 --> 00:04:18.000]  要合乎使徒所傳承的道理
[00:04:18.000 --> 00:04:22.000]  所以傳承不是一種知識或教條的傳承
[00:04:22.000 --> 00:04:24.000]  而是生命的傳承
[00:04:24.000 --> 00:04:27.000]  這種傳承需要不單止理論的正確
[00:04:27.000 --> 00:04:29.000]  而是具體的實踐
[00:04:29.000 --> 00:04:31.000]  不單止知性的認知
[00:04:31.000 --> 00:04:33.000]  而是生命的兌現
[00:04:33.000 --> 00:04:35.000]  這樣的話純正的道理
[00:04:35.000 --> 00:04:39.000]  才能夠在你的生命裡面傳承下去
[00:04:39.000 --> 00:04:41.000]  提多書二章的一到十五節
[00:04:41.000 --> 00:04:44.000]  其實是非常典型的提摩太后書
[00:04:44.000 --> 00:04:46.000]  總之是一個提字作開頭的書
[00:04:46.000 --> 00:04:50.000]  你都會發現一些人倫關係的清單
[00:04:50.000 --> 00:04:52.000]  有不同的角色
[00:04:52.000 --> 00:04:57.000]  有男有女有老有少有丈夫有太太
[00:04:57.000 --> 00:04:59.000]  這樣的論述手法
[00:04:59.000 --> 00:05:02.000]  和當時希臘或者羅馬德國的教條
[00:05:02.000 --> 00:05:04.000]  其實手法有些不同
[00:05:04.000 --> 00:05:07.000]  因為當時是男性主導的社會
[00:05:07.000 --> 00:05:09.000]  所以大多數的條例
[00:05:09.000 --> 00:05:14.000]  只會說明那個僕人和那個女人
[00:05:14.000 --> 00:05:16.000]  有什麼需要遵守的地方
[00:05:16.000 --> 00:05:19.000]  是不會提及主人
[00:05:19.000 --> 00:05:22.000]  不會提及男性需要遵守的地方
[00:05:22.000 --> 00:05:24.000]  更加那些年長的丈夫
[00:05:24.000 --> 00:05:28.000]  其實就不需要受到任何的遵守或約束
[00:05:28.000 --> 00:05:33.000]  所以提多書這裡提到一般和希臘那些教條不平衡的做法
[00:05:33.000 --> 00:05:35.000]  是背道而馳的
[00:05:35.000 --> 00:05:39.000]  提少年人就會提老年人
[00:05:39.000 --> 00:05:42.000]  提僕人就會提主人
[00:05:42.000 --> 00:05:46.000]  提老婆就會提丈夫
[00:05:46.000 --> 00:05:49.000]  提男人就會提女人
[00:05:49.000 --> 00:05:51.000]  所以看看你旁邊那個
[00:05:51.000 --> 00:05:53.000]  今天的講道都是關你事的
[00:05:53.000 --> 00:05:55.000]  每個人都要聽
[00:05:55.000 --> 00:05:57.000]  因為所有人都提過的
[00:05:57.000 --> 00:05:59.000]  只不過他沒有提到BB
[00:05:59.000 --> 00:06:02.000]  所以我們這裡沒有BB
[00:06:02.000 --> 00:06:04.000]  所以都是關你事的
[00:06:04.000 --> 00:06:07.000]  所以我今天的講道主要分為兩點
[00:06:07.000 --> 00:06:11.000]  因為我看到這麼多人很難全部提
[00:06:11.000 --> 00:06:13.000]  所以我就提老和少
[00:06:13.000 --> 00:06:15.000]  兩點老和少
[00:06:15.000 --> 00:06:17.000]  其實都關大家事
[00:06:17.000 --> 00:06:19.000]  其實有些人說二十多歲叫做老
[00:06:19.000 --> 00:06:21.000]  有些人這樣說
[00:06:21.000 --> 00:06:23.000]  近期見到修身
[00:06:23.000 --> 00:06:26.000]  修到最年輕是1996年出生的
[00:06:26.000 --> 00:06:28.000]  你覺得大年紀嗎
[00:06:28.000 --> 00:06:30.000]  我修身之後
[00:06:30.000 --> 00:06:32.000]  他跟我說他老
[00:06:32.000 --> 00:06:36.000]  所以什麼叫老什麼叫少
[00:06:36.000 --> 00:06:38.000]  其實都很後現代
[00:06:38.000 --> 00:06:40.000]  所以我們來到這裡
[00:06:40.000 --> 00:06:42.000]  我們就看一看這兩節的經文
[00:06:42.000 --> 00:06:44.000]  是講老年人主要的特性
[00:06:44.000 --> 00:06:46.000]  在這裡我們就發現
[00:06:46.000 --> 00:06:49.000]  分副主要涉及老年人
[00:06:49.000 --> 00:06:51.000]  老年男人
[00:06:51.000 --> 00:06:53.000]  首先講老年男人
[00:06:53.000 --> 00:06:55.000]  然後講老年女人
[00:06:55.000 --> 00:06:56.000]  就不要看旁邊
[00:06:56.000 --> 00:06:58.000]  每個人都一樣
[00:06:58.000 --> 00:07:01.000]  首先老年男人的方面
[00:07:01.000 --> 00:07:03.000]  我們看看PowerPoint
[00:07:03.000 --> 00:07:06.000]  其實第一個特徵就是節制
[00:07:06.000 --> 00:07:10.000]  這個字就是提摩太前書三章二節八節都會有
[00:07:10.000 --> 00:07:12.000]  主要涉及什麼呢
[00:07:12.000 --> 00:07:15.000]  節制這個字主要涉及
[00:07:15.000 --> 00:07:18.000]  就是喝酒的時候就要清醒
[00:07:18.000 --> 00:07:20.000]  這樣的意思
[00:07:20.000 --> 00:07:22.000]  眾人皆醉你獨醒
[00:07:22.000 --> 00:07:24.000]  就是叫做節制
[00:07:24.000 --> 00:07:30.000]  提摩太前書二章三節說的老年婦人
[00:07:30.000 --> 00:07:32.000]  有一句形容他們
[00:07:32.000 --> 00:07:35.000]  不給酒作奴僕
[00:07:35.000 --> 00:07:39.000]  如果是這樣老年婦人的不給酒作奴僕
[00:07:39.000 --> 00:07:42.000]  其實就是對應老年男人的節制
[00:07:42.000 --> 00:07:45.000]  因為大家和酒有關係
[00:07:45.000 --> 00:07:49.000]  事實上當時的人不是不可以喝酒
[00:07:49.000 --> 00:07:53.000]  教會有很多人都會牽涉到酒
[00:07:53.000 --> 00:07:55.000]  因為你煮菜都會加點酒
[00:07:55.000 --> 00:07:58.000]  很難避免不喝酒
[00:07:58.000 --> 00:08:00.000]  不過見到不准喝酒
[00:08:00.000 --> 00:08:02.000]  這樣的情況
[00:08:02.000 --> 00:08:04.000]  喝酒是可以
[00:08:04.000 --> 00:08:07.000]  不過不清醒就不可以
[00:08:07.000 --> 00:08:09.000]  不清醒就不可以
[00:08:09.000 --> 00:08:10.000]  醉酒就不可以
[00:08:10.000 --> 00:08:14.000]  我們用一些比喻性的字句去想
[00:08:14.000 --> 00:08:16.000]  比喻性有時酒
[00:08:16.000 --> 00:08:19.000]  我們發現在保羅教的教導中
[00:08:19.000 --> 00:08:21.000]  酒是一個比喻性的
[00:08:21.000 --> 00:08:24.000]  比喻一些令你容易醉的東西
[00:08:24.000 --> 00:08:27.000]  又或者是令你沉溺的東西
[00:08:27.000 --> 00:08:29.000]  類似這樣的決定
[00:08:29.000 --> 00:08:31.000]  最近有一個調查
[00:08:31.000 --> 00:08:33.000]  不知道是不是最近
[00:08:33.000 --> 00:08:38.000]  原來比較多玩Facebook和Instagram的人
[00:08:38.000 --> 00:08:41.000]  是會自我形象低一點
[00:08:41.000 --> 00:08:43.000]  知道為什麼嗎
[00:08:43.000 --> 00:08:45.000]  是呃Like
[00:08:45.000 --> 00:08:48.000]  呃Like等一下我會再說
[00:08:48.000 --> 00:08:50.000]  為什麼會低一點呢
[00:08:50.000 --> 00:08:54.000]  因為通常人們放上Facebook
[00:08:54.000 --> 00:08:57.000]  都是放一個叫做最好的一面上去
[00:08:57.000 --> 00:08:59.000]  特別是你的樣子是要P的
[00:08:59.000 --> 00:09:01.000]  知道什麼叫做P嗎
[00:09:01.000 --> 00:09:04.000]  其實我不覺得有什麼道德問題
[00:09:04.000 --> 00:09:06.000]  因為你平時都會化妝
[00:09:06.000 --> 00:09:08.000]  其實和P圖是一樣的
[00:09:08.000 --> 00:09:10.000]  其實我覺得是一樣的
[00:09:10.000 --> 00:09:12.000]  譬如你一個痘痘弄走它
[00:09:12.000 --> 00:09:14.000]  和你的粉底弄走它
[00:09:14.000 --> 00:09:16.000]  其實我不覺得有什麼分別
[00:09:16.000 --> 00:09:18.000]  兩樣都是假的
[00:09:18.000 --> 00:09:20.000]  不過Anyway
[00:09:20.000 --> 00:09:22.000]  所以你既然化妝沒有什麼道德問題
[00:09:22.000 --> 00:09:24.000]  我都覺得P圖沒有什麼道德問題
[00:09:24.000 --> 00:09:26.000]  所以在當中如果有些底線之母繼續P
[00:09:26.000 --> 00:09:28.000]  你繼續P就行了
[00:09:28.000 --> 00:09:32.000]  不過譬如後面的老人甲又P走它
[00:09:32.000 --> 00:09:34.000]  你的頭髮
[00:09:34.000 --> 00:09:36.000]  譬如我的頭髮線向上
[00:09:36.000 --> 00:09:38.000]  你就弄多點頭髮在上面
[00:09:38.000 --> 00:09:40.000]  譬如我見有個App
[00:09:40.000 --> 00:09:42.000]  你六塊腹肌都可以弄下去
[00:09:42.000 --> 00:09:44.000]  這樣的情況
[00:09:44.000 --> 00:09:46.000]  其實就很多假的東西
[00:09:46.000 --> 00:09:48.000]  不是假的東西
[00:09:48.000 --> 00:09:50.000]  修飾的東西
[00:09:50.000 --> 00:09:52.000]  你會變成
[00:09:52.000 --> 00:09:54.000]  為什麼會自卑呢
[00:09:54.000 --> 00:09:56.000]  因為你看到全世界都是這些
[00:09:56.000 --> 00:10:00.000]  A君有六塊腹肌
[00:10:00.000 --> 00:10:04.000]  B君的臉好像畫過地板
[00:10:04.000 --> 00:10:06.000]  你會發覺
[00:10:06.000 --> 00:10:10.000]  你會發覺為什麼全世界都這麼美麗呢
[00:10:10.000 --> 00:10:14.000]  突然間就拍到自己在地獄裡面
[00:10:14.000 --> 00:10:16.000]  所以你就會發現
[00:10:16.000 --> 00:10:20.000]  慢慢你的自我形象就會減低
[00:10:20.000 --> 00:10:22.000]  誰不知人看你好
[00:10:22.000 --> 00:10:24.000]  你又看人好
[00:10:24.000 --> 00:10:26.000]  你又P的
[00:10:26.000 --> 00:10:28.000]  你又放上去
[00:10:28.000 --> 00:10:30.000]  原來C君高明謙
[00:10:30.000 --> 00:10:32.000]  原來你沒有痘痘
[00:10:32.000 --> 00:10:34.000]  真實來說
[00:10:34.000 --> 00:10:36.000]  你會發現全世界玩這件事情
[00:10:36.000 --> 00:10:38.000]  都會很自卑
[00:10:38.000 --> 00:10:40.000]  我勸大家
[00:10:40.000 --> 00:10:42.000]  不要太認真就行了
[00:10:42.000 --> 00:10:44.000]  不要太認真
[00:10:44.000 --> 00:10:46.000]  只是玩而已
[00:10:46.000 --> 00:10:48.000]  有空P一下
[00:10:48.000 --> 00:10:50.000]  你會看到他的樣子
[00:10:50.000 --> 00:10:52.000]  嘴上會說他哪有痘痘
[00:10:52.000 --> 00:10:54.000]  那就OK了
[00:10:54.000 --> 00:10:56.000]  喝酒是OK的
[00:10:56.000 --> 00:10:58.000]  清醒是最重要
[00:10:58.000 --> 00:11:00.000]  清醒是最重要
[00:11:00.000 --> 00:11:02.000]  很多東西可以
[00:11:02.000 --> 00:11:04.000]  打機是OK的
[00:11:04.000 --> 00:11:06.000]  清醒是最重要
[00:11:06.000 --> 00:11:08.000]  看球是OK的
[00:11:08.000 --> 00:11:10.000]  看球是OK的
[00:11:10.000 --> 00:11:14.000]  翻崇拜清醒很重要
[00:11:14.000 --> 00:11:18.000]  炒股是OK的
[00:11:18.000 --> 00:11:20.000]  買股票是OK的
[00:11:20.000 --> 00:11:22.000]  炒股不是OK的
[00:11:22.000 --> 00:11:24.000]  買股票是OK的
[00:11:24.000 --> 00:11:26.000]  但是清醒是很重要
[00:11:26.000 --> 00:11:28.000]  清醒讓你有節制
[00:11:28.000 --> 00:11:30.000]  有端莊
[00:11:30.000 --> 00:11:32.000]  是聖靈給你的果子
[00:11:32.000 --> 00:11:38.000]  當然如果你喝酒真的沒辦法節制
[00:11:38.000 --> 00:11:40.000]  就不要喝
[00:11:40.000 --> 00:11:42.000]  如果你沒辦法
[00:11:42.000 --> 00:11:44.000]  上Facebook不自卑
[00:11:44.000 --> 00:11:46.000]  就刪除那個app就行了
[00:11:46.000 --> 00:11:48.000]  就轉上Instagram
[00:11:48.000 --> 00:11:52.000]  就是那裡不同群體
[00:11:52.000 --> 00:11:54.000]  那裡年輕一點
[00:11:54.000 --> 00:11:56.000]  我兩個帳戶都有
[00:11:56.000 --> 00:11:58.000]  因為我的學生兩邊都有
[00:11:58.000 --> 00:12:00.000]  另外一個特質就是端莊
[00:12:00.000 --> 00:12:02.000]  端莊就是值得尊重的意思
[00:12:02.000 --> 00:12:04.000]  這個字是老年人
[00:12:04.000 --> 00:12:06.000]  代表是老年人應得的尊重
[00:12:06.000 --> 00:12:14.000]  不是代表他的身份地位能夠尊重
[00:12:14.000 --> 00:12:20.000]  而是代表他生命的榜樣能夠尊重
[00:12:20.000 --> 00:12:24.000]  所以如果你看一些領導學的書
[00:12:24.000 --> 00:12:26.000]  你就會發現這個世界有兩類的領導人
[00:12:26.000 --> 00:12:28.000]  第一類的領袖
[00:12:28.000 --> 00:12:30.000]  我們就叫做Positional Leader
[00:12:30.000 --> 00:12:36.000]  Positional Leader就是有位置上的領袖
[00:12:36.000 --> 00:12:38.000]  位置上的領袖
[00:12:38.000 --> 00:12:46.000]  譬如你是經理某某主任某某的人
[00:12:46.000 --> 00:12:50.000]  這些叫做位置上的領袖
[00:12:50.000 --> 00:12:52.000]  但是原來有些領袖
[00:12:52.000 --> 00:12:56.000]  有另一種我們叫做Servant Leader
[00:12:56.000 --> 00:12:58.000]  Servant Leader就是他的領導
[00:12:58.000 --> 00:13:02.000]  他的地位是要人硬性尊重他
[00:13:02.000 --> 00:13:04.000]  而由一個僕人的身份
[00:13:04.000 --> 00:13:08.000]  他有一個好的生命質素
[00:13:08.000 --> 00:13:10.000]  就能夠獲得尊重
[00:13:10.000 --> 00:13:14.000]  而保羅所指的端莊所獲得的尊重
[00:13:14.000 --> 00:13:18.000]  就不是指地位上的領袖的尊重
[00:13:18.000 --> 00:13:22.000]  而是指你的生命的榜樣帶來的尊重
[00:13:22.000 --> 00:13:24.000]  我還記得有一次我在自己的教會
[00:13:24.000 --> 00:13:26.000]  有外堂去做港島的時候
[00:13:26.000 --> 00:13:30.000]  港島的引賢要進行一些調查
[00:13:30.000 --> 00:13:36.000]  那個調查我就在PowerPoint上打了四張圖出來
[00:13:36.000 --> 00:13:42.000]  我問大家這四張圖是哪張圖最像上帝的僕人
[00:13:42.000 --> 00:13:44.000]  我講一下那四張圖打了些什麼
[00:13:44.000 --> 00:13:47.000]  第一張圖就是穿著牧師袍
[00:13:47.000 --> 00:13:49.000]  就叮叮噹噹很多東西
[00:13:49.000 --> 00:13:51.000]  就一張這樣的圖
[00:13:51.000 --> 00:13:58.000]  第二張圖就是一個很勁乾的姊妹
[00:13:58.000 --> 00:14:00.000]  站著躺著閉上眼睛好像在靈修
[00:14:00.000 --> 00:14:02.000]  好像在用二道自見
[00:14:02.000 --> 00:14:10.000]  第三張圖就是一個宣教士和一群黑人一起去玩
[00:14:10.000 --> 00:14:12.000]  第四張圖就是一個BB
[00:14:12.000 --> 00:14:15.000]  BB就是最勁乾的一個僕人
[00:14:15.000 --> 00:14:21.000]  我就問大家這四張圖是哪張圖覺得是上帝的僕人
[00:14:21.000 --> 00:14:23.000]  你猜猜最多舉手的是哪張圖
[00:14:23.000 --> 00:14:29.000]  點擊率最低的那個就是穿著牧師袍的那個
[00:14:29.000 --> 00:14:38.000]  點擊率最高的那個就是宣教士和一群黑人小朋友去玩的那張圖
[00:14:38.000 --> 00:14:43.000]  其實你就會看到人期望的領袖是怎樣
[00:14:43.000 --> 00:14:47.000]  期望的領袖其實就不只是外表
[00:14:47.000 --> 00:14:50.000]  期望的領袖是進入人群成為那個僕人
[00:14:50.000 --> 00:14:54.000]  你贏取別人的尊重這個就是端莊的意思
[00:14:54.000 --> 00:14:57.000]  所以第三個特徵就是自首
[00:14:57.000 --> 00:14:59.000]  自首就不是去警署自首
[00:14:59.000 --> 00:15:02.000]  自首的意思就是自制能力的意思
[00:15:02.000 --> 00:15:05.000]  和當時克里特島的文化有所出入
[00:15:05.000 --> 00:15:08.000]  潮流那種放任的做法剛剛相反
[00:15:08.000 --> 00:15:15.000]  經文用了信心愛心和忍耐來為老年人的特徵做總結
[00:15:15.000 --> 00:15:23.000]  這個正正就是哥林多前書十三章我們提到的信望和愛那三個特徵
[00:15:23.000 --> 00:15:32.000]  也就是說老年人的生活主要是用信望愛成為你生命的最基本特徵
[00:15:32.000 --> 00:15:36.000]  但是我們現在這個世代對於愛的理解有很多的扭曲
[00:15:36.000 --> 00:15:39.000]  我們愛會想些什麼呢
[00:15:39.000 --> 00:15:42.000]  你去這個酒樓你就會知道
[00:15:42.000 --> 00:15:45.000]  有個點心阿姐推過
[00:15:45.000 --> 00:15:50.000]  阿山愛不愛叉燒包呀
[00:15:50.000 --> 00:15:54.000]  愛那你就拿了叉燒包
[00:15:54.000 --> 00:15:59.000]  蝦餃呢愛埋啦
[00:15:59.000 --> 00:16:02.000]  愛我們想愛是什麼
[00:16:02.000 --> 00:16:05.000]  我們想愛是擁有
[00:16:05.000 --> 00:16:08.000]  但是這裡所說的愛
[00:16:08.000 --> 00:16:12.000]  也就是我們剛剛背背都背不完的那一節
[00:16:12.000 --> 00:16:15.000]  其實愛是什麼呢
[00:16:15.000 --> 00:16:18.000]  愛是寫記愛是放棄
[00:16:18.000 --> 00:16:21.000]  愛不是擁有愛是放棄
[00:16:21.000 --> 00:16:24.000]  近來你愛不愛看世界盃
[00:16:24.000 --> 00:16:28.000]  沒問題的你繼續愛就行了
[00:16:28.000 --> 00:16:33.000]  但是你為了崇拜放棄不看世界盃才是真正的愛
[00:16:33.000 --> 00:16:44.000]  老年人要寫記老年人要學習愛
[00:16:44.000 --> 00:16:47.000]  就要放棄自己的執著
[00:16:47.000 --> 00:16:50.000]  放棄自己的身段放棄自己的地位
[00:16:50.000 --> 00:16:54.000]  甚至放棄自己切膚那樣擁有的東西
[00:16:54.000 --> 00:16:58.000]  這就是愛最基本我們發現老年人需要有的東西
[00:16:58.000 --> 00:17:01.000]  所以老年人的東西都是關大家事的
[00:17:01.000 --> 00:17:04.000]  下一個看看旁邊的
[00:17:04.000 --> 00:17:07.000]  你認定他是少年人嗎
[00:17:07.000 --> 00:17:12.000]  少年人保羅對少年人主要分為男人和女人
[00:17:12.000 --> 00:17:14.000]  這個世界只有男人和女人
[00:17:14.000 --> 00:17:16.000]  不過這次很有趣
[00:17:16.000 --> 00:17:19.000]  女人先走男人走後
[00:17:19.000 --> 00:17:22.000]  有可能就是針對克里特島的文化
[00:17:22.000 --> 00:17:25.000]  因為當時有些女少年人的婚婦
[00:17:25.000 --> 00:17:30.000]  當時的女少年人很想跟男性的地位爭奪
[00:17:30.000 --> 00:17:33.000]  成為平等的地位
[00:17:33.000 --> 00:17:36.000]  所以一提就要提女少年人
[00:17:36.000 --> 00:17:38.000]  主要有七個特徵
[00:17:38.000 --> 00:17:43.000]  頭六個特徵其實可以用打媽去理解
[00:17:43.000 --> 00:17:48.000]  第一個特徵就是愛丈夫對應愛兒女
[00:17:48.000 --> 00:17:53.000]  第二個特徵就是謹守對貞潔
[00:17:53.000 --> 00:17:59.000]  第三個特徵就是料理家務對待人有恩
[00:17:59.000 --> 00:18:02.000]  用不同顏色去標記
[00:18:02.000 --> 00:18:05.000]  其實是一對一去處理
[00:18:05.000 --> 00:18:09.000]  有可能這樣對待人有恩或者料理家務
[00:18:09.000 --> 00:18:12.000]  你一看這些字你都不想做
[00:18:12.000 --> 00:18:14.000]  料理家務
[00:18:14.000 --> 00:18:17.000]  我還是做老年人比較好
[00:18:17.000 --> 00:18:19.000]  做少年人就會
[00:18:19.000 --> 00:18:22.000]  不過如果你看原文翻譯
[00:18:22.000 --> 00:18:26.000]  料理家務的意思就是做家裡的經理
[00:18:26.000 --> 00:18:28.000]  這樣就好一點
[00:18:28.000 --> 00:18:30.000]  家裡的經理
[00:18:30.000 --> 00:18:32.000]  Good manager of the household
[00:18:32.000 --> 00:18:34.000]  就是裡面的經理
[00:18:34.000 --> 00:18:40.000]  料理家務不是指成為工人姐姐
[00:18:40.000 --> 00:18:43.000]  或者是像阿四那樣去執頭執尾
[00:18:43.000 --> 00:18:44.000]  不是指這些
[00:18:44.000 --> 00:18:46.000]  是說經理
[00:18:46.000 --> 00:18:49.000]  你要用心去管理自己的家
[00:18:49.000 --> 00:18:51.000]  成為整個家裡的管家
[00:18:51.000 --> 00:18:55.000]  在當時文化女權最偉相的文化裡
[00:18:55.000 --> 00:19:01.000]  女人可以和任何人發生婚前性行為
[00:19:01.000 --> 00:19:03.000]  有自主性
[00:19:03.000 --> 00:19:09.000]  因為當時自己的丈夫有可能和其他女性發生性行為
[00:19:09.000 --> 00:19:11.000]  也很隨便在當時的文化裡
[00:19:11.000 --> 00:19:13.000]  但是保羅所提出的福音
[00:19:13.000 --> 00:19:16.000]  是正是和文化背道而馳
[00:19:16.000 --> 00:19:20.000]  他很想教導當時家庭的少女
[00:19:20.000 --> 00:19:22.000]  如果你真心信福音
[00:19:22.000 --> 00:19:25.000]  福音不只是停留在你的知識裡
[00:19:25.000 --> 00:19:29.000]  又或者只是在教會裡做一個禮拜日的基督徒這麼簡單
[00:19:29.000 --> 00:19:33.000]  福音是要整合在你整個家庭裡
[00:19:33.000 --> 00:19:35.000]  你和人類的關係
[00:19:35.000 --> 00:19:36.000]  你和生命
[00:19:36.000 --> 00:19:38.000]  和人的互遇之間的關係
[00:19:38.000 --> 00:19:42.000]  讓人看到裡面就有福音
[00:19:42.000 --> 00:19:46.000]  我妹妹是做老師的
[00:19:46.000 --> 00:19:51.000]  她有一段時間在一間中學裡做英文科的老師
[00:19:51.000 --> 00:19:54.000]  她的學生都是中六中七
[00:19:54.000 --> 00:19:57.000]  當時還有中七的學生
[00:19:57.000 --> 00:20:03.000]  有一次她在街上看到她的學生在屯門市中心裡
[00:20:03.000 --> 00:20:06.000]  推著一個嬰兒車
[00:20:06.000 --> 00:20:09.000]  手上又拿著一個小孩
[00:20:09.000 --> 00:20:11.000]  就是兩個在走
[00:20:11.000 --> 00:20:14.000]  旁邊有一個應該是她的媽媽
[00:20:14.000 --> 00:20:16.000]  就是她學生的媽媽
[00:20:16.000 --> 00:20:20.000]  四個一起出動
[00:20:20.000 --> 00:20:24.000]  我妹妹看到她的學生就問
[00:20:24.000 --> 00:20:26.000]  這是你的親戚嗎?
