
[00:00:00.000 --> 00:00:05.760]  頂姐妹大家好 我是賴岳翰牧師
[00:06:32.320 --> 00:06:34.320]  是叫做若羈別
[00:06:34.320 --> 00:06:36.320]  是叫做若羈別
[00:06:36.320 --> 00:06:38.320]  大家可能聽若羈別的名字
[00:06:38.320 --> 00:06:40.320]  很少
[00:06:40.320 --> 00:06:42.320]  因為她的名字很少出現
[00:06:42.320 --> 00:06:44.320]  而摩西的爸爸
[00:06:44.320 --> 00:06:46.320]  叫什麼名字呢?
[00:06:46.320 --> 00:06:48.320]  摩西的爸爸叫做暗蘭
[00:06:48.320 --> 00:06:50.320]  若羈別的出現
[00:06:50.320 --> 00:06:52.320]  其實
[00:06:52.320 --> 00:06:54.320]  是讓我們看到
[00:06:54.320 --> 00:06:56.320]  一個很重要的訊息
[00:06:56.320 --> 00:06:58.320]  就是在惡劣的環境裡
[00:06:58.320 --> 00:07:00.320]  她持守著
[00:07:00.320 --> 00:07:02.320]  信神
[00:07:02.320 --> 00:07:04.320]  而希伯來書第十一章
[00:07:04.320 --> 00:07:06.320]  第23節說
[00:07:06.320 --> 00:07:08.320]  摩西生下來
[00:07:08.320 --> 00:07:10.320]  她的父母見她是個
[00:07:10.320 --> 00:07:12.320]  最美的孩子
[00:07:12.320 --> 00:07:14.320]  就因著信把她藏了
[00:07:14.320 --> 00:07:16.320]  三個月
[00:07:16.320 --> 00:07:18.320]  藏了三個月
[00:07:18.320 --> 00:07:20.320]  希伯來書第二章
[00:07:20.320 --> 00:07:22.320]  說不能再藏了
[00:07:22.320 --> 00:07:24.320]  就找一個蒲草箱
[00:07:24.320 --> 00:07:26.320]  將她放在
[00:07:26.320 --> 00:07:28.320]  裡面
[00:07:28.320 --> 00:07:30.320]  然後擱置在河中
[00:07:30.320 --> 00:07:34.320]  大家看
[00:07:34.320 --> 00:07:36.320]  如果這個情況
[00:07:36.320 --> 00:07:38.320]  其實在絕境裡
[00:07:38.320 --> 00:07:40.320]  是想著有一個
[00:07:40.320 --> 00:07:42.320]  唯一的出路
[00:07:42.320 --> 00:07:44.320]  好像是聽天由命
[00:07:44.320 --> 00:07:46.320]  好像是很無奈
[00:07:46.320 --> 00:07:48.320]  好像
[00:07:48.320 --> 00:07:50.320]  在無法之中
[00:07:50.320 --> 00:07:52.320]  現在就看環境
[00:07:52.320 --> 00:07:54.320]  如何安排
[00:07:54.320 --> 00:07:56.320]  但是其實
[00:07:56.320 --> 00:07:58.320]  若羈別她是出於
[00:07:58.320 --> 00:08:00.320]  信心而將孩子
[00:08:00.320 --> 00:08:02.320]  這樣處理
[00:08:02.320 --> 00:08:04.320]  出於信心和
[00:08:04.320 --> 00:08:06.320]  勇氣
[00:08:06.320 --> 00:08:08.320]  她不願意在法老王
[00:08:08.320 --> 00:08:10.320]  畫給她的框框裡
[00:08:10.320 --> 00:08:12.320]  生活
[00:08:12.320 --> 00:08:14.320]  她要看看神
[00:08:14.320 --> 00:08:16.320]  在框框裡
[00:08:16.320 --> 00:08:18.320]  動工
[00:08:18.320 --> 00:08:20.320]  所以摩西生下來
[00:08:20.320 --> 00:08:22.320]  她的父母
[00:08:22.320 --> 00:08:24.320]  因著信就做了
[00:08:24.320 --> 00:08:26.320]  下面的決定
[00:08:26.320 --> 00:08:28.320]  所以在
[00:08:28.320 --> 00:08:30.320]  天父
[00:08:30.320 --> 00:08:32.320]  大導演的
[00:08:32.320 --> 00:08:34.320]  安排下
[00:08:34.320 --> 00:08:36.320]  她就成了神的
[00:08:36.320 --> 00:08:38.320]  劇本裡的走勢的
[00:08:38.320 --> 00:08:40.320]  第一步
[00:08:40.320 --> 00:08:42.320]  在非洲有一種
[00:08:42.320 --> 00:08:44.320]  羚羊
[00:08:44.320 --> 00:08:46.320]  可以跳十呎高
[00:08:46.320 --> 00:08:48.320]  可以跳到十呎高
[00:08:48.320 --> 00:08:50.320]  可以跳
[00:08:50.320 --> 00:08:52.320]  三十呎遠
[00:08:52.320 --> 00:08:54.320]  這是跳高專家
[00:08:54.320 --> 00:08:56.320]  跳高跳遠專家
[00:08:56.320 --> 00:08:58.320]  但是如果
[00:08:58.320 --> 00:09:00.320]  將牠放在動物園裡
[00:09:00.320 --> 00:09:02.320]  用一個三呎的泥巴
[00:09:02.320 --> 00:09:04.320]  將牠圍住
[00:09:04.320 --> 00:09:06.320]  牠看不到下腳的地方
[00:09:06.320 --> 00:09:08.320]  牠就不會跳
[00:09:08.320 --> 00:09:10.320]  看不到
[00:09:10.320 --> 00:09:12.320]  下腳的地方
[00:09:12.320 --> 00:09:14.320]  牠就不會跳
[00:09:14.320 --> 00:09:16.320]  我不知道
[00:09:16.320 --> 00:09:18.320]  你是否經常要看到
[00:09:18.320 --> 00:09:20.320]  下腳的地方才會跳
[00:09:20.320 --> 00:09:22.320]  屬靈的生命
[00:09:22.320 --> 00:09:24.320]  是否你看到
[00:09:24.320 --> 00:09:26.320]  一個很正常的
[00:09:26.320 --> 00:09:28.320]  將來要怎樣發展的走勢
[00:09:28.320 --> 00:09:30.320]  然後你才會走出第一步
[00:09:30.320 --> 00:09:34.320]  你有沒有自己的安全區
[00:09:34.320 --> 00:09:36.320]  有沒有自己的安樂窩
[00:09:36.320 --> 00:09:38.320]  是否神經常在
[00:09:38.320 --> 00:09:40.320]  你的安全區裡的之外
[00:09:40.320 --> 00:09:42.320]  去操作
[00:09:42.320 --> 00:09:44.320]  神沒辦法進入
[00:09:44.320 --> 00:09:46.320]  你的安全區裡
[00:09:46.320 --> 00:09:48.320]  我以前其實
[00:09:48.320 --> 00:09:50.320]  比羚羊
[00:09:50.320 --> 00:09:52.320]  更加沒有信心
[00:09:52.320 --> 00:09:54.320]  三呎長都不用
[00:09:54.320 --> 00:09:56.320]  其實我會自己
[00:09:56.320 --> 00:09:58.320]  畫一個框框
[00:09:58.320 --> 00:10:00.320]  將自己圈在裡面
[00:10:00.320 --> 00:10:02.320]  我稱它為我的安全區
[00:10:02.320 --> 00:10:04.320]  我就做
[00:10:04.320 --> 00:10:06.320]  安全區的區長
[00:10:06.320 --> 00:10:08.320]  將自己囚禁在裡面
[00:10:08.320 --> 00:10:12.320]  我沒有把握的事情
[00:10:12.320 --> 00:10:14.320]  我不會去碰
[00:10:14.320 --> 00:10:16.320]  但在信心慢慢成長
[00:10:16.320 --> 00:10:18.320]  我覺得在我過去
[00:10:18.320 --> 00:10:20.320]  這五十年的侍奉裡
[00:10:20.320 --> 00:10:22.320]  在最後這二十年
[00:10:22.320 --> 00:10:24.320]  我慢慢體會到
[00:10:24.320 --> 00:10:26.320]  信心是甚麼
[00:10:26.320 --> 00:10:28.320]  信心是在神的話語裡
[00:10:28.320 --> 00:10:30.320]  找神
[00:10:30.320 --> 00:10:32.320]  然後我求神將這個框框
[00:10:32.320 --> 00:10:34.320]  拿走
[00:10:34.320 --> 00:10:36.320]  在神的帶領和
[00:10:36.320 --> 00:10:38.320]  特別安排下
[00:10:38.320 --> 00:10:40.320]  我裡面的潛質
[00:10:40.320 --> 00:10:42.320]  可以因為神的
[00:10:42.320 --> 00:10:44.320]  允許和神的旨意
[00:10:44.320 --> 00:10:46.320]  可以好好發揮
[00:10:46.320 --> 00:10:48.320]  所以後來我二十一年前
[00:10:48.320 --> 00:10:50.320]  創辦了聖賢資源中心
[00:10:50.320 --> 00:10:52.320]  從零開始
[00:10:52.320 --> 00:10:54.320]  這是信心的一大步
[00:10:54.320 --> 00:10:56.320]  然後後來
[00:10:56.320 --> 00:10:58.320]  在七年前我又成立了
[00:10:58.320 --> 00:11:00.320]  聖賢講道賢經學院
[00:11:00.320 --> 00:11:02.320]  也是一個信心的
[00:11:02.320 --> 00:11:04.320]  里程碑
[00:11:04.320 --> 00:11:06.320]  求主讓我們拆除
[00:11:06.320 --> 00:11:08.320]  這些圍牆
[00:11:08.320 --> 00:11:10.320]  框框
[00:11:10.320 --> 00:11:12.320]  讓我們可以用
[00:11:12.320 --> 00:11:14.320]  信心和神同工
[00:11:14.320 --> 00:11:16.320]  讓他可以透過我們
[00:11:16.320 --> 00:11:18.320]  來成就他的心願
[00:11:18.320 --> 00:11:20.320]  若機別
[00:11:20.320 --> 00:11:22.320]  他不願意在法老華
[00:11:22.320 --> 00:11:24.320]  給他的框框裡生活
[00:11:24.320 --> 00:11:26.320]  他要在框框之外
[00:11:26.320 --> 00:11:28.320]  找一條出路
[00:11:28.320 --> 00:11:30.320]  神給過他的出路
[00:11:30.320 --> 00:11:34.320]  我們看下面的第二幕
[00:11:34.320 --> 00:11:38.320]  摩西的姐姐
[00:11:38.320 --> 00:11:40.320]  就是米利暗
[00:11:40.320 --> 00:11:42.320]  米利暗出現
[00:11:42.320 --> 00:11:46.320]  他遠遠的站在那裡
[00:11:46.320 --> 00:11:48.320]  然後要知道
[00:11:48.320 --> 00:11:50.320]  摩西的情況將會怎樣發展
[00:11:50.320 --> 00:11:52.320]  除了
[00:11:52.320 --> 00:11:54.320]  若機別的信心之外
[00:11:54.320 --> 00:11:56.320]  我們看
[00:11:56.320 --> 00:11:58.320]  整個舞台劇
[00:11:58.320 --> 00:12:00.320]  在神的安排下
[00:12:00.320 --> 00:12:02.320]  有另一個角色出現
[00:12:02.320 --> 00:12:04.320]  就是米利暗
[00:12:04.320 --> 00:12:06.320]  特別在哪裡呢?
[00:12:06.320 --> 00:12:08.320]  就是他的馴服
[00:12:08.320 --> 00:12:12.320]  當時在這種情況下
[00:12:12.320 --> 00:12:14.320]  普通家庭都不會讓
[00:12:14.320 --> 00:12:16.320]  自己的小女孩
[00:12:16.320 --> 00:12:18.320]  到處走
[00:12:18.320 --> 00:12:20.320]  我相信這個小女孩
[00:12:20.320 --> 00:12:22.320]  就是米利暗
[00:12:22.320 --> 00:12:26.320]  因為若機別的安排
[00:12:26.320 --> 00:12:28.320]  所以他出去
[00:12:28.320 --> 00:12:30.320]  看看情況如何
[00:12:30.320 --> 00:12:32.320]  皇天不負有心人
[00:12:32.320 --> 00:12:34.320]  我們看到
[00:12:34.320 --> 00:12:36.320]  法老的女兒出現
[00:12:36.320 --> 00:12:38.320]  然後
[00:12:38.320 --> 00:12:42.320]  他看到希伯來人的孩子
[00:12:42.320 --> 00:12:44.320]  米利暗在那一刻
[00:12:44.320 --> 00:12:46.320]  他就知道機會來了
[00:12:46.320 --> 00:12:48.320]  所以他就上前
[00:12:48.320 --> 00:12:50.320]  所以米利暗不單單是一個
[00:12:50.320 --> 00:12:52.320]  馴服的女孩
[00:12:52.320 --> 00:12:54.320]  他也是一個挺有睿智
[00:12:54.320 --> 00:12:56.320]  和挺有勇敢的
[00:12:56.320 --> 00:12:58.320]  一個小女孩
[00:12:58.320 --> 00:13:00.320]  遇到一個這麼尊貴的人
[00:13:00.320 --> 00:13:02.320]  他很可能不知道怎麼說話
[00:13:02.320 --> 00:13:04.320]  他可能整個人
[00:13:04.320 --> 00:13:06.320]  惶恐
[00:13:06.320 --> 00:13:08.320]  但是
[00:13:08.320 --> 00:13:10.320]  他非常淡定
[00:13:10.320 --> 00:13:12.320]  所以我們看
[00:13:12.320 --> 00:13:14.320]  米利暗之所以能夠
[00:13:14.320 --> 00:13:16.320]  出現在這個舞台裏
[00:13:16.320 --> 00:13:18.320]  是因為他的馴服
[00:13:18.320 --> 00:13:20.320]  他成為一個
[00:13:20.320 --> 00:13:22.320]  非常出名的
[00:13:22.320 --> 00:13:24.320]  舊約的童星
[00:13:24.320 --> 00:13:26.320]  在神的電影裏
[00:13:26.320 --> 00:13:28.320]  甚至舞台劇裏
[00:13:28.320 --> 00:13:30.320]  他扮演一個童星
[00:13:30.320 --> 00:13:32.320]  大家如果在香港
[00:13:32.320 --> 00:13:34.320]  早期你都會知道
[00:13:34.320 --> 00:13:36.320]  有一個馮寶寶
[00:13:36.320 --> 00:13:38.320]  這個童星非常可愛
[00:13:38.320 --> 00:13:40.320]  成為很多人
[00:13:40.320 --> 00:13:42.320]  口裏談論的一個人物
[00:13:42.320 --> 00:13:44.320]  米利暗應該也可以
[00:13:44.320 --> 00:13:46.320]  第三個人物
[00:13:46.320 --> 00:13:48.320]  我們看法老的女兒
[00:13:48.320 --> 00:13:50.320]  法老的女兒
[00:13:50.320 --> 00:13:52.320]  法老的女兒
[00:13:52.320 --> 00:13:56.320]  她扮演的是一個什麼角色呢?
[00:13:56.320 --> 00:13:58.320]  其實法老的女兒
[00:13:58.320 --> 00:14:00.320]  她是沒有信神的
[00:14:00.320 --> 00:14:04.320]  她來到河邊
[00:14:04.320 --> 00:14:06.320]  她發現
[00:14:06.320 --> 00:14:08.320]  有一個小孩
[00:14:08.320 --> 00:14:10.320]  然後她就叫了一句
[00:14:10.320 --> 00:14:14.320]  這是希伯來人的一個孩子
[00:14:14.320 --> 00:14:16.320]  從這句說話
[00:14:16.320 --> 00:14:18.320]  我們看見
[00:14:18.320 --> 00:14:20.320]  法老的女兒
[00:14:20.320 --> 00:14:24.320]  她有一種母親的母性
[00:14:24.320 --> 00:14:26.320]  來表現
[00:14:26.320 --> 00:14:28.320]  因為這個母性
[00:14:28.320 --> 00:14:30.320]  所以讓她的自憐出來
[00:14:30.320 --> 00:14:32.320]  讓她
[00:14:32.320 --> 00:14:34.320]  我相信她會知道
[00:14:34.320 --> 00:14:38.320]  她父親的殘酷手段
[00:14:38.320 --> 00:14:40.320]  但她心裏的憐憫
[00:14:40.320 --> 00:14:42.320]  勝過了這個政治正確
[00:14:42.320 --> 00:14:44.320]  所以接下來的
[00:14:44.320 --> 00:14:46.320]  一連串的行動
[00:14:46.320 --> 00:14:50.320]  就是她和自己的父親對著幹
[00:14:50.320 --> 00:14:54.320]  法老的怨醫
[00:14:54.320 --> 00:14:56.320]  法老王的女兒
[00:14:56.320 --> 00:14:58.320]  用她的自憐
[00:14:58.320 --> 00:15:04.320]  來將她父親的計劃打破
[00:15:04.320 --> 00:15:08.320]  所以後來摩西能夠養在
[00:15:08.320 --> 00:15:10.320]  埃及的皇宮裏
[00:15:10.320 --> 00:15:14.320]  其實是因為法老王的女兒的自憐
[00:15:14.320 --> 00:15:18.320]  所以頂姐妹你有沒有看到
[00:15:18.320 --> 00:15:20.320]  這套舞台劇裏面
[00:15:20.320 --> 00:15:22.320]  一開始有三個人物
[00:15:22.320 --> 00:15:28.320]  約基別、米利安、法老王的女兒
[00:15:28.320 --> 00:15:32.320]  約基別能夠參與是因為她的信仇
[00:15:32.320 --> 00:15:34.320]  米利安能夠參與是因為她的信服
[00:15:34.320 --> 00:15:38.320]  然後法老王的女兒能夠參與
[00:15:38.320 --> 00:15:40.320]  是因為她的自憐
[00:15:40.320 --> 00:15:42.320]  神的安排其實很奇妙
[00:15:42.320 --> 00:15:44.320]  神的時間也很準確
[00:15:44.320 --> 00:15:48.320]  一切都在神的安排的手裏
[00:15:48.320 --> 00:15:50.320]  在最惡劣的環境裏
[00:15:50.320 --> 00:15:56.320]  神的主權讓以色列人能夠找到一條出路
[00:15:56.320 --> 00:15:58.320]  頂姐妹你相不相信
[00:15:58.320 --> 00:16:02.320]  神在你最惡劣的環境裏
[00:16:02.320 --> 00:16:06.320]  都在背後掌管一切呢?
[00:16:06.320 --> 00:16:08.320]  沒錯
[00:16:08.320 --> 00:16:10.320]  有很多時候這個舞台劇裏面
[00:16:10.320 --> 00:16:12.320]  每個人都是正面的人物
[00:16:12.320 --> 00:16:14.320]  神很多時候在我們旁邊
[00:16:14.320 --> 00:16:21.320]  安排了一些討厭鬼、搞事精、搞事棍
[00:16:21.320 --> 00:16:23.320]  就好像法老王
[00:16:23.320 --> 00:16:27.320]  就好像盲目執法的人
[00:16:27.320 --> 00:16:30.320]  又好像耶穌身邊的猶大
[00:16:30.320 --> 00:16:37.320]  又好像經常拿著石頭去聽保羅講道的猶太教的人
[00:16:37.320 --> 00:16:40.320]  他們之所以出現
[00:16:40.320 --> 00:16:43.320]  其實是因為大導演安排他們出現
[00:16:43.320 --> 00:16:46.320]  因為劇情需要他們在場
[00:16:46.320 --> 00:16:48.320]  如果我們這樣看
[00:16:48.320 --> 00:16:54.320]  我們的人生就可以很坦然、很安然
[00:16:54.320 --> 00:16:59.320]  而我們的責任就是演好自己的部分
[00:16:59.320 --> 00:17:01.320]  所以頂姐妹
[00:17:01.320 --> 00:17:05.320]  你有沒有按著大導演的指示演好你的角色呢?
[00:17:05.320 --> 00:17:09.320]  就不用質問導演的處理和安排
[00:17:09.320 --> 00:17:14.320]  也不要只表揚自己的演技
[00:17:14.320 --> 00:17:17.320]  就自由發揮
[00:17:17.320 --> 00:17:20.320]  我覺得一切在神的手中
[00:17:20.320 --> 00:17:22.320]  這是最安穩的
[00:17:22.320 --> 00:17:27.320]  整個舞台劇繼續發展在下面
[00:17:27.320 --> 00:17:31.320]  第一個情況我們看
[00:17:31.320 --> 00:17:36.320]  整個惡劣環境有神的主權安排
[00:17:36.320 --> 00:17:39.320]  後來摩西長大
[00:17:39.320 --> 00:17:42.320]  他到遞興看見他們的重擔
[00:17:42.320 --> 00:17:45.320]  見到埃及人打希伯來人的遞興
[00:17:45.320 --> 00:17:47.320]  他左右觀看
[00:17:47.320 --> 00:17:51.320]  見沒有人就把埃及人打死了
[00:17:51.320 --> 00:17:53.320]  然後藏在沙土裡
[00:17:53.320 --> 00:17:55.320]  第二天他出去
[00:17:55.320 --> 00:17:57.320]  見到兩個希伯來人爭鬥
[00:17:57.320 --> 00:18:00.320]  對那欺負人的說
[00:18:00.320 --> 00:18:03.320]  你為什麼打你同族的人呢?
[00:18:03.320 --> 00:18:08.320]  大人說誰立你作我的首領和審判官呢?
[00:18:08.320 --> 00:18:14.320]  難道你要殺我像殺埃及人一樣嗎?
[00:18:14.320 --> 00:18:18.320]  我們先看這幾節經文
[00:18:18.320 --> 00:18:26.320]  我們看見摩西難忍欲啟的衝動
[00:18:26.320 --> 00:18:29.320]  但這最終配合了神的議程
[00:18:29.320 --> 00:18:35.320]  所以摩西動手打死埃及人
[00:18:35.320 --> 00:18:40.320]  可能在人看來是個錯誤的決定
