
[00:00:00.000 --> 00:00:05.500]  很感謝神給我有機會
[00:01:46.500 --> 00:01:48.500]  最後回到看第五節
[00:01:48.500 --> 00:01:51.500]  但想跟大家稍微很快地溫習一下
[00:01:51.500 --> 00:01:55.500]  特別是應節應景的
[00:01:55.500 --> 00:01:58.500]  就是我這次是2020年
[00:01:58.500 --> 00:02:01.500]  第一次來當中宣講
[00:02:01.500 --> 00:02:03.500]  昨晚來的時候
[00:02:03.500 --> 00:02:05.500]  看到你們有一個新的宜拉架
[00:02:05.500 --> 00:02:09.500]  這個宜拉架是表達你們2020年的主題
[00:02:09.500 --> 00:02:11.500]  你們的目標
[00:02:11.500 --> 00:02:14.500]  其中的信息很明顯成為一個報道
[00:02:14.500 --> 00:02:16.500]  傳福音的教會
[00:02:16.500 --> 00:02:18.500]  是相當吻合的
[00:02:18.500 --> 00:02:23.500]  因為菲律賓書從頭到尾都是跟一個傳福音的教會說的
[00:02:23.500 --> 00:02:27.500]  菲律賓書的教會
[00:02:27.500 --> 00:02:33.500]  可能傳福音傳到現在稍微變得黏稠了一點
[00:02:33.500 --> 00:02:37.500]  可能是遇到外面的壓力
[00:02:37.500 --> 00:02:40.500]  特別是看到使徒保羅都在關押
[00:02:40.500 --> 00:02:42.500]  他們有點害怕
[00:02:42.500 --> 00:02:46.500]  然後他們有兩個姐妹
[00:02:46.500 --> 00:02:48.500]  到了第四章你們會看到
[00:02:48.500 --> 00:02:50.500]  兩個姐妹的名字
[00:02:50.500 --> 00:02:52.500]  大家有點爭執
[00:02:52.500 --> 00:02:57.500]  做領導的那些開始不合一
[00:02:57.500 --> 00:02:59.500]  不再同心合二
[00:02:59.500 --> 00:03:03.500]  所以教會傳福音的努力上
[00:03:03.500 --> 00:03:05.500]  好像由四波轉為二波
[00:03:05.500 --> 00:03:07.500]  慢慢慢慢壓
[00:03:07.500 --> 00:03:09.500]  保羅就寫了這封信跟他們說
[00:03:09.500 --> 00:03:11.500]  如果你有興趣跟我們一起看
[00:03:11.500 --> 00:03:13.500]  我們很快地溫習
[00:03:13.500 --> 00:03:17.500]  你就會覺得是真的一個傳福音的教會
[00:03:17.500 --> 00:03:19.500]  第五章開始的時候
[00:03:19.500 --> 00:03:21.500]  他已經這樣說
[00:03:21.500 --> 00:03:24.500]  因為從頭一天直到如今
[00:03:24.500 --> 00:03:28.500]  你們是同心合二的興旺復任
[00:03:28.500 --> 00:03:31.500]  開始的時候已經是這樣
[00:03:31.500 --> 00:03:33.500]  有些像第一城的影子
[00:03:33.500 --> 00:03:37.500]  即是說你三十多年前來到的時候
[00:03:37.500 --> 00:03:39.500]  開分堂來到這裡的時候
[00:03:39.500 --> 00:03:41.500]  在第一城當中
[00:03:41.500 --> 00:03:43.500]  向不認識福音的
[00:03:43.500 --> 00:03:46.500]  不認識主的鄰居
[00:03:46.500 --> 00:03:48.500]  傳福音
[00:03:48.500 --> 00:03:50.500]  你明白了
[00:03:50.500 --> 00:03:52.500]  然後到了第九節
[00:03:52.500 --> 00:03:54.500]  保羅說我知道你現在的情況
[00:03:54.500 --> 00:03:55.500]  所以我拼命為你祈禱
[00:03:55.500 --> 00:03:59.500]  我所禱告的就是要你們的愛心
[00:03:59.500 --> 00:04:01.500]  在知識和各樣的見識上
[00:04:01.500 --> 00:04:03.500]  多而又多
[00:04:03.500 --> 00:04:05.500]  使你們能分別是非
[00:04:05.500 --> 00:04:07.500]  我手上是借用你們的
[00:04:07.500 --> 00:04:09.500]  唐用聖經和學本
[00:04:09.500 --> 00:04:11.500]  他們有個括弧的
[00:04:11.500 --> 00:04:14.500]  分別是非其實可以有另外一個解釋的方法
[00:04:14.500 --> 00:04:15.500]  他說怎樣呢
[00:04:15.500 --> 00:04:18.500]  或亦喜愛那美好的事
[00:04:18.500 --> 00:04:21.500]  即不是說知道是非黑白那麼簡單
[00:04:21.500 --> 00:04:23.500]  保羅的祈禱不是說他們想他們知道
[00:04:23.500 --> 00:04:25.500]  綠燈才過馬路
[00:04:25.500 --> 00:04:26.500]  準時要交稅
[00:04:26.500 --> 00:04:28.500]  填了報稅單給你們報稅
[00:04:28.500 --> 00:04:29.500]  不是想這樣東西
[00:04:29.500 --> 00:04:31.500]  而是想他們知道什麼
[00:04:31.500 --> 00:04:33.500]  懂得選擇一些美好的東西
[00:04:33.500 --> 00:04:34.500]  說到懂得選擇
[00:04:34.500 --> 00:04:36.500]  我們全香港人都沒有認輸的
[00:04:36.500 --> 00:04:38.500]  聽朋友分享
[00:04:38.500 --> 00:04:39.500]  他當然是告訴你
[00:04:39.500 --> 00:04:41.500]  最近股市又賺錢
[00:04:41.500 --> 00:04:43.500]  他不告訴你虧損的事
[00:04:43.500 --> 00:04:44.500]  總是告訴你賺錢
[00:04:44.500 --> 00:04:46.500]  買了手袋的弟兄姊妹
[00:04:46.500 --> 00:04:49.500]  姊妹通常都說這是美好的東西
[00:04:49.500 --> 00:04:51.500]  是減價的
[00:04:51.500 --> 00:04:54.500]  所以對我們香港人來說
[00:04:54.500 --> 00:04:58.500]  做一個懂得選擇的人絕對不用想
[00:04:58.500 --> 00:04:59.500]  應該是這樣
[00:04:59.500 --> 00:05:01.500]  原來懂得選擇
[00:05:01.500 --> 00:05:03.500]  保羅就說我祈禱希望他們懂得選擇
[00:05:03.500 --> 00:05:04.500]  懂得選擇什麼呢
[00:05:04.500 --> 00:05:07.500]  懂得選擇繼續做一個全福音的教會
[00:05:07.500 --> 00:05:08.500]  繼續這樣做
[00:05:08.500 --> 00:05:10.500]  所以在第一章十二節
[00:05:10.500 --> 00:05:12.500]  打號的經文
[00:05:12.500 --> 00:05:14.500]  他自己就用他自己的例子
[00:05:14.500 --> 00:05:16.500]  他說我保羅都是這樣懂得選擇的
[00:05:16.500 --> 00:05:17.500]  你看我怎樣選擇
[00:05:17.500 --> 00:05:20.500]  我一選擇重要的東西的時候
[00:05:20.500 --> 00:05:22.500]  我周圍的東西我就不理了
[00:05:22.500 --> 00:05:23.500]  有他這樣說話
[00:05:23.500 --> 00:05:25.500]  我們很多時候都很喜歡
[00:05:25.500 --> 00:05:28.500]  第十七節
[00:05:28.500 --> 00:05:30.500]  哪一等是全基督
[00:05:30.500 --> 00:05:33.500]  是出於結黨並不誠實
[00:05:33.500 --> 00:05:36.500]  所以要加增我困所的苦楚
[00:05:36.500 --> 00:05:37.500]  十八節
[00:05:37.500 --> 00:05:39.500]  這又何妨呢
[00:05:39.500 --> 00:05:41.500]  或是假意
[00:05:41.500 --> 00:05:42.500]  或是真心
[00:05:42.500 --> 00:05:43.500]  無論怎樣
[00:05:43.500 --> 00:05:47.500]  基督究竟被傳開了
[00:05:47.500 --> 00:05:50.500]  他就說有人是真心幫我的
[00:05:50.500 --> 00:05:53.500]  是周圍去學官府等等
[00:05:53.500 --> 00:05:55.500]  想救我出來的
[00:05:55.500 --> 00:05:56.500]  但有些人是想戳我背脊的
[00:05:56.500 --> 00:05:57.500]  想害我的
[00:05:57.500 --> 00:05:59.500]  不過他說戳我背脊也好
[00:05:59.500 --> 00:06:01.500]  真的幫我也好
[00:06:01.500 --> 00:06:03.500]  So what
[00:06:03.500 --> 00:06:05.500]  這又何妨呢
[00:06:05.500 --> 00:06:07.500]  有什麼所謂呢
[00:06:07.500 --> 00:06:08.500]  他的目標是什麼呢
[00:06:08.500 --> 00:06:09.500]  他選擇了什麼呢
[00:06:09.500 --> 00:06:12.500]  他選擇了基督宗教被傳開
[00:06:12.500 --> 00:06:15.500]  所以如果他選擇對的東西的時候
[00:06:15.500 --> 00:06:18.500]  其他東西都不是那麼重要
[00:06:18.500 --> 00:06:20.500]  現在來到第二章的時候
[00:06:20.500 --> 00:06:23.500]  他就會用耶穌基督的選擇
[00:06:23.500 --> 00:06:24.500]  所以來到第二章
[00:06:24.500 --> 00:06:26.500]  我們看看第六節的時候
[00:06:26.500 --> 00:06:28.500]  你會看到他用耶穌基督開始
[00:06:28.500 --> 00:06:30.500]  我們可以看第六節了
[00:06:30.500 --> 00:06:32.500]  看看他怎麼選擇
[00:06:32.500 --> 00:06:35.500]  他本有神的形象
[00:06:35.500 --> 00:06:40.500]  不以自己與神同等為強奪的
[00:06:40.500 --> 00:06:42.500]  首先看看這首歌
[00:06:42.500 --> 00:06:44.500]  我覺得如果一直這樣聽下去的時候
[00:06:44.500 --> 00:06:46.500]  最好你心裡
[00:06:46.500 --> 00:06:48.500]  怎麼凝聚你那時候還沒有升降機的時候
[00:06:48.500 --> 00:06:50.500]  你那時候還沒有升降機的時候
[00:06:50.500 --> 00:06:52.500]  每個人都要走樓梯的
[00:06:52.500 --> 00:06:54.500]  是不是
[00:06:54.500 --> 00:06:56.500]  你走樓梯回家就一定要下樓梯
[00:06:56.500 --> 00:06:58.500]  上樓梯回不了家
[00:06:58.500 --> 00:07:00.500]  是不是
[00:07:00.500 --> 00:07:02.500]  當你在樓梯第一級
[00:07:02.500 --> 00:07:04.500]  第一級就是第六節
[00:07:04.500 --> 00:07:06.500]  他本有神的形象
[00:07:06.500 --> 00:07:08.500]  他根本就在那裡
[00:07:08.500 --> 00:07:10.500]  他是神
[00:07:10.500 --> 00:07:12.500]  不以自己與神同等為強奪
[00:07:12.500 --> 00:07:14.500]  就是說我級數是最高的
[00:07:14.500 --> 00:07:16.500]  但是我不堅持
[00:07:16.500 --> 00:07:18.500]  我不堅持我的人
[00:07:18.500 --> 00:07:20.500]  是高過所有人
[00:07:20.500 --> 00:07:24.500]  我不堅持我的權柄
[00:07:24.500 --> 00:07:26.500]  我不堅持我的擁有
[00:07:26.500 --> 00:07:28.500]  我不想下樓梯
[00:07:28.500 --> 00:07:30.500]  他有形容
[00:07:30.500 --> 00:07:32.500]  最高級
[00:07:32.500 --> 00:07:34.500]  不過他要下樓梯
[00:07:34.500 --> 00:07:36.500]  他要走樓梯
[00:07:36.500 --> 00:07:38.500]  他不堅持的時候
[00:07:38.500 --> 00:07:40.500]  其實可以站在那裡停下來
[00:07:40.500 --> 00:07:42.500]  但他不是
[00:07:42.500 --> 00:07:44.500]  他下樓梯
[00:07:44.500 --> 00:07:46.500]  他下樓梯
[00:07:46.500 --> 00:07:48.500]  反倒虛己取了奴僕的形象
[00:07:48.500 --> 00:07:50.500]  反倒虛己這個字
[00:07:50.500 --> 00:07:52.500]  很多時候在神學界裡
[00:07:52.500 --> 00:07:54.500]  有相當大的討論
[00:07:54.500 --> 00:07:56.500]  英文叫empty himself
[00:07:56.500 --> 00:07:58.500]  如果你想想倒空
[00:07:58.500 --> 00:08:00.500]  倒空是甚麼呢?
[00:08:00.500 --> 00:08:02.500]  倒空是甚麼呢?
[00:08:02.500 --> 00:08:04.500]  如果你是盈徽飲茶
[00:08:04.500 --> 00:08:06.500]  伙記幫你倒了普洱
[00:08:06.500 --> 00:08:08.500]  但你不喜歡喝普洱
[00:08:08.500 --> 00:08:10.500]  你喜歡喝粉水
[00:08:10.500 --> 00:08:12.500]  你倒了普洱
[00:08:12.500 --> 00:08:14.500]  你不喝就倒了
[00:08:14.500 --> 00:08:16.500]  倒空了之後再裝粉水
[00:08:16.500 --> 00:08:18.500]  裝粉水
[00:08:18.500 --> 00:08:20.500]  有人會問你
[00:08:20.500 --> 00:08:22.500]  你倒空了沒有?
[00:08:22.500 --> 00:08:24.500]  你倒空了
[00:08:24.500 --> 00:08:26.500]  你倒空了還有沒有茶?
[00:08:26.500 --> 00:08:28.500]  沒有茶了
[00:08:28.500 --> 00:08:30.500]  所以神學家就說
[00:08:30.500 --> 00:08:32.500]  耶穌倒空了自己
[00:08:32.500 --> 00:08:34.500]  倒空了神聖還有沒有神聖?
[00:08:34.500 --> 00:08:36.500]  所以有很多
[00:08:36.500 --> 00:08:38.500]  令我們頭腦爆炸的討論
[00:08:38.500 --> 00:08:40.500]  我們就不在這裡爭執了
[00:08:40.500 --> 00:08:42.500]  不過其實保羅的書信
[00:08:42.500 --> 00:08:44.500]  他用詩歌解釋了一點
[00:08:44.500 --> 00:08:46.500]  如果我們不用
[00:08:46.500 --> 00:08:48.500]  神學的
[00:08:48.500 --> 00:08:50.500]  想法去處理的時候
[00:08:50.500 --> 00:08:52.500]  你留意
[00:08:52.500 --> 00:08:54.500]  本有神的形象
[00:08:54.500 --> 00:08:56.500]  然後就取了奴僕的形象
[00:08:56.500 --> 00:08:58.500]  兩個字都有形象
[00:08:58.500 --> 00:09:00.500]  兩個字都有形象
[00:09:00.500 --> 00:09:02.500]  他怎樣叫虛記呢?
[00:09:02.500 --> 00:09:04.500]  怎樣叫行下一級呢?
[00:09:04.500 --> 00:09:06.500]  就是他原本是老闆的款
[00:09:06.500 --> 00:09:08.500]  他不擺款
[00:09:08.500 --> 00:09:10.500]  換了甚麼款?
[00:09:10.500 --> 00:09:12.500]  換了伙記的款
[00:09:12.500 --> 00:09:14.500]  盈徽飲茶的時候
[00:09:14.500 --> 00:09:16.500]  坐下有人幫你擦桌子
[00:09:16.500 --> 00:09:18.500]  倒東西給你
[00:09:18.500 --> 00:09:20.500]  然後後面的伙記跟你說
[00:09:20.500 --> 00:09:22.500]  甚麼伙記?老闆來的
[00:09:22.500 --> 00:09:24.500]  你是不是覺得很特別?
[00:09:24.500 --> 00:09:26.500]  其實他的意思是
[00:09:26.500 --> 00:09:28.500]  他原本是有這樣的款
[00:09:28.500 --> 00:09:30.500]  不過他不用了款
[00:09:30.500 --> 00:09:32.500]  他取了奴僕的形象
[00:09:32.500 --> 00:09:34.500]  走了一級
[00:09:34.500 --> 00:09:36.500]  下了一級
[00:09:36.500 --> 00:09:38.500]  下了一級還沒有回到家
[00:09:38.500 --> 00:09:40.500]  要下到下面那層才回到家
[00:09:40.500 --> 00:09:42.500]  他繼續再下
[00:09:42.500 --> 00:09:44.500]  成為人的樣式
[00:09:44.500 --> 00:09:46.500]  你想清楚
[00:09:46.500 --> 00:09:48.500]  在猶太人的觀念
[00:09:48.500 --> 00:09:50.500]  或者我們讀舊約的時候
[00:09:50.500 --> 00:09:52.500]  甚至第四篇最容易看
[00:09:52.500 --> 00:09:54.500]  如果上帝要人服侍
[00:09:54.500 --> 00:09:56.500]  通常是哪些人服侍他?
[00:09:56.500 --> 00:09:58.500]  天使
[00:09:58.500 --> 00:10:00.500]  是不是?
[00:10:00.500 --> 00:10:02.500]  加伯列
[00:10:02.500 --> 00:10:04.500]  其他的先使
[00:10:04.500 --> 00:10:06.500]  基魯柏周圍給他東西
[00:10:06.500 --> 00:10:08.500]  所以他如果是
[00:10:08.500 --> 00:10:10.500]  做奴僕的形象
[00:10:10.500 --> 00:10:12.500]  他不是一定要選做人
[00:10:14.500 --> 00:10:16.500]  不過他下了一級
[00:10:16.500 --> 00:10:18.500]  成為人的樣式
[00:10:18.500 --> 00:10:20.500]  他如果選擇可以選擇做周圍飛的天使
[00:10:20.500 --> 00:10:22.500]  是不是?
[00:10:22.500 --> 00:10:24.500]  不需要那麼慘
[00:10:24.500 --> 00:10:26.500]  成為人的樣式會有生老病死
[00:10:26.500 --> 00:10:28.500]  下了一級
[00:10:28.500 --> 00:10:30.500]  做了人的樣式
[00:10:30.500 --> 00:10:32.500]  第八節就自己卑微
[00:10:32.500 --> 00:10:34.500]  全心馴服
[00:10:34.500 --> 00:10:36.500]  以致於死
[00:10:36.500 --> 00:10:38.500]  他繼續再下一級
[00:10:38.500 --> 00:10:40.500]  本來說耶穌選擇的
[00:10:40.500 --> 00:10:42.500]  他為了完成上帝給他福音的使命
[00:10:42.500 --> 00:10:44.500]  他刻意選擇
[00:10:44.500 --> 00:10:46.500]  一級一級地降低
[00:10:46.500 --> 00:10:48.500]  做人
[00:10:48.500 --> 00:10:50.500]  都不一定要做卑微的人
[00:10:50.500 --> 00:10:52.500]  我想有很多
[00:10:52.500 --> 00:10:54.500]  第一城的街坊
[00:10:54.500 --> 00:10:56.500]  我住44座那些小的單位
[00:10:56.500 --> 00:10:58.500]  我私下有很多人住
[00:10:58.500 --> 00:11:00.500]  有騎樓
[00:11:00.500 --> 00:11:02.500]  望河三間房
[00:11:02.500 --> 00:11:04.500]  可能是
[00:11:04.500 --> 00:11:06.500]  打通隔壁的單位
[00:11:06.500 --> 00:11:08.500]  做第一城的街坊
[00:11:08.500 --> 00:11:10.500]  不一定做卑微的街坊
[00:11:10.500 --> 00:11:14.500]  做人不一定要卑微
[00:11:14.500 --> 00:11:16.500]  有些叫特首
[00:11:16.500 --> 00:11:18.500]  有些叫主席
[00:11:18.500 --> 00:11:20.500]  從來不需要自己的行李箱
[00:11:20.500 --> 00:11:22.500]  不需要推門
[00:11:22.500 --> 00:11:24.500]  有人幫你推
[00:11:24.500 --> 00:11:26.500]  有人幫你按電梯
[00:11:26.500 --> 00:11:28.500]  但他做了人之後
[00:11:28.500 --> 00:11:30.500]  他還自己卑微
[00:11:30.500 --> 00:11:32.500]  自己卑微看新的譯本
[00:11:32.500 --> 00:11:34.500]  他就叫做卑微自己
[00:11:34.500 --> 00:11:36.500]  因為我們覺得卑微
[00:11:36.500 --> 00:11:38.500]  好像謙卑是一個形容詞
[00:11:38.500 --> 00:11:40.500]  但事實上不是
[00:11:40.500 --> 00:11:42.500]  是動詞
[00:11:42.500 --> 00:11:44.500]  他自己壓低自己
[00:11:44.500 --> 00:11:46.500]  壓低自己或砌低自己
[00:11:46.500 --> 00:11:48.500]  開始要留意
[00:11:48.500 --> 00:11:50.500]  這是菲律賓城
[00:11:50.500 --> 00:11:52.500]  菲律賓城
[00:11:52.500 --> 00:11:54.500]  很多軍人的城市
[00:11:54.500 --> 00:11:56.500]  退役也有現役也有
[00:11:56.500 --> 00:11:58.500]  軍人
[00:11:58.500 --> 00:12:00.500]  你越打得多對方
[00:12:00.500 --> 00:12:02.500]  越有城市
[00:12:02.500 --> 00:12:04.500]  殺得多對方的將軍
[00:12:04.500 --> 00:12:06.500]  你就越多花在肩膀
[00:12:06.500 --> 00:12:08.500]  這裡有沒有人是公務員
[00:12:08.500 --> 00:12:10.500]  也有吧
[00:12:10.500 --> 00:12:12.500]  我以前是公務員
[00:12:12.500 --> 00:12:14.500]  我最感受到這個
[00:12:14.500 --> 00:12:16.500]  從來沒見過肩膀三顆花
[00:12:16.500 --> 00:12:18.500]  幫武花人的行李箱
[00:12:18.500 --> 00:12:20.500]  從來不會卑微自己
[00:12:20.500 --> 00:12:22.500]  不會下修下做
[00:12:22.500 --> 00:12:24.500]  我都不是
[00:12:24.500 --> 00:12:26.500]  紀律部隊
[00:12:26.500 --> 00:12:28.500]  但我是公務員
[00:12:28.500 --> 00:12:30.500]  也覺得是這樣
[00:12:30.500 --> 00:12:32.500]  沒有處長會幫一個簡單的主任
[00:12:32.500 --> 00:12:34.500]  拿文件
[00:12:34.500 --> 00:12:36.500]  反過來是常見
[00:12:36.500 --> 00:12:38.500]  不過這裡說
[00:12:38.500 --> 00:12:40.500]  既然找了人的樣子
[00:12:40.500 --> 00:12:42.500]  就卑微壓低自己
[00:12:42.500 --> 00:12:44.500]  他不抬高自己
[00:12:44.500 --> 00:12:46.500]  壓低自己
[00:12:46.500 --> 00:12:48.500]  全心信服
[00:12:48.500 --> 00:12:50.500]  沒有人喜歡謙卑和信服
[00:12:50.500 --> 00:12:52.500]  在菲律賓城
[00:12:52.500 --> 00:12:54.500]  每個人都喜歡說話
[00:12:54.500 --> 00:12:56.500]  這不是美德
[00:12:56.500 --> 00:12:58.500]  謙卑的人是膽怯的表達
[00:12:58.500 --> 00:13:00.500]  不是美德
[00:13:00.500 --> 00:13:02.500]  不過保羅說
[00:13:02.500 --> 00:13:04.500]  他主張的不是菲律賓城的價值
[00:13:04.500 --> 00:13:06.500]  也不是香港的價值
[00:13:06.500 --> 00:13:08.500]  香港和菲律賓城
[00:13:08.500 --> 00:13:10.500]  很多時候相似
[00:13:10.500 --> 00:13:12.500]  有錢就厲害
[00:13:12.500 --> 00:13:14.500]  高位就厲害
[00:13:14.500 --> 00:13:16.500]  不厲害就要鬥厲害
[00:13:16.500 --> 00:13:18.500]  鬥自己的薪金高
[00:13:18.500 --> 00:13:20.500]  學校鬥到沒得再鬥的時候
[00:13:20.500 --> 00:13:22.500]  太太丈夫的樣子
[00:13:22.500 --> 00:13:24.500]  全部都鬥到盡
[00:13:24.500 --> 00:13:26.500]  那又怎樣呢?用子女來鬥
[00:13:26.500 --> 00:13:28.500]  你的兒子在哪裡讀書?
[00:13:28.500 --> 00:13:30.500]  AXYC
[00:13:30.500 --> 00:13:32.500]  我的兒子在黃仁
[00:13:32.500 --> 00:13:34.500]  你剛入讀
[00:13:34.500 --> 00:13:36.500]  很多時候你會是這樣
[00:13:36.500 --> 00:13:38.500]  鬥來鬥去
[00:13:38.500 --> 00:13:40.500]  不過他說
[00:13:40.500 --> 00:13:42.500]  我不鬥
[00:13:42.500 --> 00:13:44.500]  我降低自己
[00:13:44.500 --> 00:13:46.500]  我做服事
[00:13:46.500 --> 00:13:48.500]  全心信服
[00:13:48.500 --> 00:13:50.500]  人和人之間都不一定要常常信服
[00:13:50.500 --> 00:13:52.500]  做人不一定要
[00:13:52.500 --> 00:13:54.500]  做信服那個
[00:13:54.500 --> 00:13:56.500]  有兩個角色給你選擇
[00:13:56.500 --> 00:13:58.500]  你可以做法師號令那個
[00:13:58.500 --> 00:14:00.500]  去選擇做信服那個
[00:14:00.500 --> 00:14:02.500]  下樓了沒?
[00:14:02.500 --> 00:14:04.500]  走樓梯走夠了沒?
[00:14:04.500 --> 00:14:06.500]  不知道還沒有
[00:14:06.500 --> 00:14:08.500]  全心信服
[00:14:08.500 --> 00:14:10.500]  以至於死
[00:14:10.500 --> 00:14:14.500]  信服不一定要死
[00:14:14.500 --> 00:14:16.500]  信服最多幫你捱世界
[00:14:16.500 --> 00:14:18.500]  用不著給你一條命
[00:14:18.500 --> 00:14:20.500]  但他為了福音的使命
[00:14:20.500 --> 00:14:22.500]  他選擇了這樣的時候
[00:14:22.500 --> 00:14:24.500]  他就要走到盡
[00:14:24.500 --> 00:14:26.500]  以至於死
[00:14:26.500 --> 00:14:28.500]  走到樓下了沒?
[00:14:28.500 --> 00:14:30.500]  出門口了沒?
[00:14:30.500 --> 00:14:32.500]  還沒有
[00:14:32.500 --> 00:14:34.500]  還有一句
[00:14:34.500 --> 00:14:36.500]  死有很多方法
[00:14:36.500 --> 00:14:38.500]  有些人今晚睡覺
[00:14:38.500 --> 00:14:40.500]  明天就煮飯叫他走
[00:14:40.500 --> 00:14:42.500]  這就叫好死
[00:14:42.500 --> 00:14:44.500]  有些人有事
[00:14:44.500 --> 00:14:46.500]  出入醫院很困難
[00:14:46.500 --> 00:14:48.500]  這就叫沒那麼好死
[00:14:48.500 --> 00:14:50.500]  有些人在十字架上
[00:14:50.500 --> 00:14:52.500]  這絕對是不好的死
[00:14:52.500 --> 00:14:54.500]  十字架是不可以用在羅馬
[00:14:54.500 --> 00:14:56.500]  有羅馬護照的人身上
[00:14:56.500 --> 00:14:58.500]  所以是一個很差很差的
[00:14:58.500 --> 00:15:00.500]  最殘酷
[00:15:00.500 --> 00:15:02.500]  最羞辱的死亡方法
[00:15:02.500 --> 00:15:04.500]  耶穌就是用這個死亡方法
[00:15:04.500 --> 00:15:06.500]  我們看見形象
[00:15:06.500 --> 00:15:08.500]  照片
[00:15:08.500 --> 00:15:10.500]  耶穌有塊布
[00:15:10.500 --> 00:15:12.500]  布都沒有
[00:15:12.500 --> 00:15:14.500]  死的時候光脫脫
[00:15:14.500 --> 00:15:16.500]  痛苦都不在意
[00:15:16.500 --> 00:15:18.500]  精神和肉體的羞辱
[00:15:18.500 --> 00:15:20.500]  其實可以說是死得很貼地
[00:15:20.500 --> 00:15:22.500]  來到這裡的時候
[00:15:22.500 --> 00:15:24.500]  第八節完結
[00:15:24.500 --> 00:15:26.500]  到最低
[00:15:26.500 --> 00:15:28.500]  原本是最高級的
[00:15:28.500 --> 00:15:30.500]  好像散會一樣
[00:15:30.500 --> 00:15:32.500]  一步一步一步下去
[00:15:32.500 --> 00:15:34.500]  如果這個師哥
[00:15:34.500 --> 00:15:36.500]  來到第八節完結
[00:15:36.500 --> 00:15:38.500]  就很悲了
[00:15:38.500 --> 00:15:40.500]  慘了死在十字架上
[00:15:40.500 --> 00:15:42.500]  你知道我們教會的歷史
[00:15:42.500 --> 00:15:44.500]  你知道我們基督教的信念
[00:15:44.500 --> 00:15:46.500]  歷史的事實
[00:15:46.500 --> 00:15:48.500]  不是在第八節完結
[00:15:48.500 --> 00:15:50.500]  所以師哥由第九節開始
[00:15:50.500 --> 00:15:52.500]  到十一節就不同
[00:15:52.500 --> 00:15:54.500]  曲調
[00:15:54.500 --> 00:15:56.500]  我不知道你們有沒有
[00:15:56.500 --> 00:15:58.500]  你們的師班這麼好人才
[00:15:58.500 --> 00:16:00.500]  可能會有安排一首歌
[00:16:00.500 --> 00:16:02.500]  可以將曲調
[00:16:02.500 --> 00:16:04.500]  由高至低
[00:16:04.500 --> 00:16:06.500]  然後下半段由低升高
[00:16:06.500 --> 00:16:08.500]  留意一下這堆字眼
[00:16:08.500 --> 00:16:10.500]  有很多升高的字
[00:16:10.500 --> 00:16:12.500]  升為至高
[00:16:12.500 --> 00:16:14.500]  超乎萬名之上的名
[00:16:14.500 --> 00:16:16.500]  全部都向你屈膝
[00:16:16.500 --> 00:16:18.500]  全部都稱你為主
[00:16:18.500 --> 00:16:20.500]  如果前半段的師哥
[00:16:20.500 --> 00:16:22.500]  充滿了越來越低
