
[00:00:00.000 --> 00:00:02.000]  多謝師翻這麼美的詩歌
[00:02:07.580 --> 00:02:11.580]  還給他很多的恩代
[00:02:11.580 --> 00:02:13.580]  整件事就講完了
[00:02:13.580 --> 00:02:15.580]  不過今天我想和大家講三件事
[00:02:15.580 --> 00:02:17.580]  和這段聖經
[00:02:17.580 --> 00:02:21.580]  研究三個很重要的真理
[00:02:21.580 --> 00:02:23.580]  第一
[00:02:23.580 --> 00:02:25.580]  我們先看回阿伯拉罕
[00:02:25.580 --> 00:02:29.580]  阿伯拉罕我們都很佩服他的信心之父
[00:02:29.580 --> 00:02:31.580]  但今天我們要鞭撻一下
[00:02:31.580 --> 00:02:33.580]  因為他是抵鬧的
[00:02:33.580 --> 00:02:37.580]  阿伯拉罕在這件事上
[00:02:37.580 --> 00:02:41.580]  真是很醜
[00:02:41.580 --> 00:02:43.580]  如果你留心讀聖經
[00:02:43.580 --> 00:02:46.580]  起碼我看到有三樣的醜
[00:02:46.580 --> 00:02:48.580]  阿伯拉罕有三樣的醜
[00:02:48.580 --> 00:02:50.580]  第一
[00:02:50.580 --> 00:02:52.580]  說謊
[00:02:52.580 --> 00:02:54.580]  騙人
[00:02:54.580 --> 00:02:56.580]  這個大家都知道
[00:02:56.580 --> 00:02:58.580]  第二
[00:02:58.580 --> 00:03:02.580]  一個這麼愛神的人
[00:03:02.580 --> 00:03:04.580]  屬於神的人
[00:03:04.580 --> 00:03:06.580]  竟然被那些不信
[00:03:06.580 --> 00:03:08.580]  不信真神的外邦人
[00:03:08.580 --> 00:03:10.580]  非信徒
[00:03:10.580 --> 00:03:12.580]  駡
[00:03:12.580 --> 00:03:14.580]  這個真是很醜
[00:03:14.580 --> 00:03:16.580]  聖經說
[00:03:16.580 --> 00:03:18.580]  你看看第九節
[00:03:18.580 --> 00:03:22.580]  阿比米勒
[00:03:22.580 --> 00:03:24.580]  醒了之後
[00:03:24.580 --> 00:03:26.580]  見到這件事
[00:03:26.580 --> 00:03:28.580]  找阿伯拉罕來
[00:03:28.580 --> 00:03:30.580]  問他
[00:03:30.580 --> 00:03:32.580]  你看他怎麼說
[00:03:32.580 --> 00:03:34.580]  對著阿伯拉罕說
[00:03:34.580 --> 00:03:36.580]  為什麼你這麼做
[00:03:36.580 --> 00:03:38.580]  第一句
[00:03:38.580 --> 00:03:40.580]  第二句
[00:03:40.580 --> 00:03:42.580]  我有什麼得罪你
[00:03:42.580 --> 00:03:44.580]  害死我國家和害死我
[00:03:44.580 --> 00:03:46.580]  第三
[00:03:46.580 --> 00:03:48.580]  你做了不應該做的事
[00:03:48.580 --> 00:03:50.580]  這個很醜
[00:03:50.580 --> 00:03:52.580]  一個
[00:03:52.580 --> 00:03:54.580]  基督徒
[00:03:54.580 --> 00:03:56.580]  信徒
[00:03:56.580 --> 00:03:58.580]  民族英雄
[00:03:58.580 --> 00:04:00.580]  被一個不信神的人
[00:04:00.580 --> 00:04:02.580]  來駡
[00:04:02.580 --> 00:04:04.580]  你做什麼
[00:04:04.580 --> 00:04:06.580]  你害死我
[00:04:06.580 --> 00:04:08.580]  你不應該這麼做
[00:04:08.580 --> 00:04:10.580]  教他不應該這麼做
[00:04:10.580 --> 00:04:12.580]  被人駡
[00:04:12.580 --> 00:04:14.580]  第三
[00:04:14.580 --> 00:04:16.580]  阿伯拉罕回答
[00:04:16.580 --> 00:04:18.580]  回答的時候
[00:04:18.580 --> 00:04:20.580]  真是對不起
[00:04:20.580 --> 00:04:22.580]  我真是不夠信心
[00:04:22.580 --> 00:04:24.580]  我這樣做都是說了些謊話
[00:04:24.580 --> 00:04:26.580]  請你原諒
[00:04:26.580 --> 00:04:28.580]  現在把太太還給我
[00:04:28.580 --> 00:04:30.580]  你看他還在狡辯
[00:04:30.580 --> 00:04:32.580]  第十一節
[00:04:32.580 --> 00:04:34.580]  他怎麼回答你
[00:04:34.580 --> 00:04:36.580]  因為我以為這個地方
[00:04:36.580 --> 00:04:38.580]  必定沒有敬畏神的人
[00:04:38.580 --> 00:04:40.580]  你這樣做真是
[00:04:40.580 --> 00:04:42.580]  我以為你全都是壞人
[00:04:42.580 --> 00:04:44.580]  你明白嗎
[00:04:44.580 --> 00:04:46.580]  我以為你國家全都是壞人
[00:04:46.580 --> 00:04:48.580]  所以我才這樣做
[00:04:48.580 --> 00:04:50.580]  第一件事夠慘
[00:04:50.580 --> 00:04:52.580]  這是必然的
[00:04:52.580 --> 00:04:54.580]  火上加油
[00:04:54.580 --> 00:04:56.580]  第二句
[00:04:56.580 --> 00:04:58.580]  何況
[00:04:58.580 --> 00:05:00.580]  他實在是我妹妹
[00:05:00.580 --> 00:05:02.580]  原來
[00:05:02.580 --> 00:05:04.580]  是與我同父異母的妹妹
[00:05:04.580 --> 00:05:06.580]  後來才做我太太
[00:05:06.580 --> 00:05:08.580]  這句話是擺明在支持
[00:05:08.580 --> 00:05:10.580]  有什麼關係
[00:05:10.580 --> 00:05:12.580]  是你的妹妹
[00:05:12.580 --> 00:05:14.580]  因為不是你的妹妹
[00:05:14.580 --> 00:05:16.580]  是你的妹妹
[00:05:16.580 --> 00:05:18.580]  但她是你的太太
[00:05:18.580 --> 00:05:20.580]  人家拿你就不知道
[00:05:20.580 --> 00:05:22.580]  她是你的太太
[00:05:22.580 --> 00:05:24.580]  拿這些來爭辯
[00:05:24.580 --> 00:05:26.580]  其實都是隱含他自己
[00:05:26.580 --> 00:05:28.580]  好像說
[00:05:28.580 --> 00:05:30.580]  我沒什麼錯的
[00:05:30.580 --> 00:05:32.580]  我都想過這樣
[00:05:32.580 --> 00:05:34.580]  即是你七點半
[00:05:34.580 --> 00:05:36.580]  到七點半才出去
[00:05:36.580 --> 00:05:38.580]  回到公司就說
[00:05:38.580 --> 00:05:40.580]  塞車 塞什麼車
[00:05:40.580 --> 00:05:42.580]  七點半才出門口
[00:05:42.580 --> 00:05:44.580]  你不塞車都會遲到
[00:05:44.580 --> 00:05:46.580]  你不要說塞車
[00:05:46.580 --> 00:05:48.580]  為什麼你沒有膽量
[00:05:48.580 --> 00:05:50.580]  說對不起我今天遲了出門口
[00:05:50.580 --> 00:05:52.580]  我遲了上班
[00:05:52.580 --> 00:05:54.580]  還要狡辯
[00:05:54.580 --> 00:05:56.580]  說謊
[00:05:56.580 --> 00:05:58.580]  被人罵
[00:05:58.580 --> 00:06:00.580]  還要狡辯
[00:06:00.580 --> 00:06:02.580]  以為
[00:06:02.580 --> 00:06:04.580]  以為人家個個都壞
[00:06:04.580 --> 00:06:06.580]  整件事最醜的是誰
[00:06:06.580 --> 00:06:08.580]  最醜是阿伯拉罕
[00:06:08.580 --> 00:06:10.580]  人家亞比米勒
[00:06:10.580 --> 00:06:12.580]  都比你好
[00:06:12.580 --> 00:06:14.580]  醜不醜
[00:06:14.580 --> 00:06:16.580]  基督徒有時真的這麼醜
[00:06:16.580 --> 00:06:18.580]  所以我不知道
[00:06:18.580 --> 00:06:20.580]  神在夢裡
[00:06:20.580 --> 00:06:22.580]  跟亞比米勒說
[00:06:22.580 --> 00:06:24.580]  說著說著說著
[00:06:24.580 --> 00:06:26.580]  快點給我太太
[00:06:26.580 --> 00:06:28.580]  因為這是我的先知
[00:06:28.580 --> 00:06:30.580]  第七字
[00:06:30.580 --> 00:06:32.580]  真是
[00:06:32.580 --> 00:06:34.580]  神都小聲一點
[00:06:34.580 --> 00:06:36.580]  我想
[00:06:36.580 --> 00:06:38.580]  先知就是舊約裡面
[00:06:38.580 --> 00:06:40.580]  希伯來文代言人
[00:06:40.580 --> 00:06:42.580]  代言人
[00:06:42.580 --> 00:06:44.580]  你真的代言人
[00:06:44.580 --> 00:06:46.580]  健康產品代言人
[00:06:46.580 --> 00:06:48.580]  自己去吸毒去拍丸子
[00:06:48.580 --> 00:06:50.580]  醜死人
[00:06:50.580 --> 00:06:52.580]  我想亞比米勒說
[00:06:52.580 --> 00:06:54.580]  神啊這是什麼神
[00:06:54.580 --> 00:06:56.580]  他不是很懂嗎
[00:06:56.580 --> 00:06:58.580]  代言人是這樣的
[00:06:58.580 --> 00:07:00.580]  醜死我們的神
[00:07:00.580 --> 00:07:02.580]  說到這裡
[00:07:02.580 --> 00:07:04.580]  我又說件醜事給你聽
[00:07:04.580 --> 00:07:06.580]  我自己的
[00:07:06.580 --> 00:07:08.580]  我又不怕說醜事給你聽
[00:07:08.580 --> 00:07:10.580]  三十多年前
[00:07:10.580 --> 00:07:12.580]  這件醜事真的幫了我很多
[00:07:12.580 --> 00:07:14.580]  提醒我很大
[00:07:14.580 --> 00:07:16.580]  三十多年前我在中文大學讀碩士
[00:07:16.580 --> 00:07:18.580]  物理學
[00:07:18.580 --> 00:07:20.580]  我們做研究
[00:07:20.580 --> 00:07:22.580]  讀碩士一定要同時
[00:07:22.580 --> 00:07:24.580]  兼做Tutor
[00:07:24.580 --> 00:07:26.580]  助教
[00:07:26.580 --> 00:07:28.580]  助教
[00:07:28.580 --> 00:07:30.580]  有一個一定要做的工作
[00:07:30.580 --> 00:07:32.580]  每年考中文大學
[00:07:32.580 --> 00:07:34.580]  入學試
[00:07:34.580 --> 00:07:36.580]  有數以萬計的中六學生
[00:07:36.580 --> 00:07:38.580]  考
[00:07:38.580 --> 00:07:40.580]  其中很多要報讀物理系或科學
[00:07:40.580 --> 00:07:42.580]  他就要考物理的卷
[00:07:42.580 --> 00:07:44.580]  所以有幾萬份卷
[00:07:44.580 --> 00:07:46.580]  好多萬份卷
[00:07:46.580 --> 00:07:48.580]  就是物理學的卷
[00:07:48.580 --> 00:07:50.580]  當然不是中學的老師改的
[00:07:50.580 --> 00:07:52.580]  他們沒有資格改
[00:07:52.580 --> 00:07:54.580]  起碼他們的程度
[00:07:54.580 --> 00:07:56.580]  我們說不讓他們改
[00:07:56.580 --> 00:07:58.580]  那些改呢?
[00:07:58.580 --> 00:08:00.580]  考中文大學當然是大學改
[00:08:00.580 --> 00:08:02.580]  當然不會是大學的教授
[00:08:02.580 --> 00:08:04.580]  幫你改
[00:08:04.580 --> 00:08:06.580]  哪些改呢?
[00:08:06.580 --> 00:08:08.580]  就是我們這些助教改
[00:08:08.580 --> 00:08:10.580]  所以每個助教
[00:08:10.580 --> 00:08:12.580]  都必須要做的
[00:08:12.580 --> 00:08:14.580]  每年卷一來的時候
[00:08:14.580 --> 00:08:16.580]  就流水作業
[00:08:16.580 --> 00:08:18.580]  很大場面的
[00:08:18.580 --> 00:08:20.580]  困住一間大房間
[00:08:20.580 --> 00:08:22.580]  一張大長桌子
[00:08:22.580 --> 00:08:24.580]  每人改一條
[00:08:24.580 --> 00:08:26.580]  我忘記第幾條
[00:08:26.580 --> 00:08:28.580]  好像是三十多年前
[00:08:28.580 --> 00:08:30.580]  可能當作是第三條
[00:08:30.580 --> 00:08:32.580]  我專改第三條
[00:08:32.580 --> 00:08:34.580]  如果他要選第三條
[00:08:34.580 --> 00:08:36.580]  卷就會傳過來給我
[00:08:36.580 --> 00:08:38.580]  改完之後就傳到旁邊
[00:08:38.580 --> 00:08:40.580]  每天一定有數量
[00:08:40.580 --> 00:08:42.580]  改完之後就休息
[00:08:42.580 --> 00:08:44.580]  第二天又再來又改
[00:08:44.580 --> 00:08:46.580]  這個就是流水作業
[00:08:46.580 --> 00:08:48.580]  那時候我自己就忙到死
[00:08:48.580 --> 00:08:50.580]  因為那時候中文大學
[00:08:50.580 --> 00:08:52.580]  團契剛剛成立的第一屆
[00:08:52.580 --> 00:08:54.580]  我就做零修補
[00:08:54.580 --> 00:08:56.580]  我又兼了
[00:08:56.580 --> 00:08:58.580]  全港那次
[00:08:58.580 --> 00:09:00.580]  也是第一次
[00:09:00.580 --> 00:09:04.580]  大專團契的聯合下令會的主席
[00:09:04.580 --> 00:09:06.580]  我還在北宣家領查經
[00:09:06.580 --> 00:09:08.580]  我還要那時候推動
[00:09:08.580 --> 00:09:10.580]  大陸福音
[00:09:10.580 --> 00:09:12.580]  全福音的代討工作
[00:09:12.580 --> 00:09:14.580]  我全香港不同的教會裡面
[00:09:14.580 --> 00:09:16.580]  去推動這個東西
[00:09:16.580 --> 00:09:18.580]  忙你想想就忙到死
[00:09:18.580 --> 00:09:20.580]  忙得很厲害
[00:09:20.580 --> 00:09:22.580]  不是開會就有聚會
[00:09:22.580 --> 00:09:24.580]  每天就是這樣做
[00:09:24.580 --> 00:09:26.580]  還要來多些這樣的東西
[00:09:26.580 --> 00:09:28.580]  天天就困在那裡改卷
[00:09:28.580 --> 00:09:30.580]  多浪費時間
[00:09:30.580 --> 00:09:32.580]  那時候我覺得很煩
[00:09:32.580 --> 00:09:34.580]  但不做就不行
[00:09:34.580 --> 00:09:36.580]  這是工作來的
[00:09:36.580 --> 00:09:38.580]  所以我就快快手手改
[00:09:38.580 --> 00:09:40.580]  當然是趕著去開會
[00:09:40.580 --> 00:09:42.580]  比任何人都快
[00:09:42.580 --> 00:09:44.580]  因為我很熟
[00:09:44.580 --> 00:09:46.580]  第三條改了幾次
[00:09:46.580 --> 00:09:48.580]  改完就說不行
[00:09:48.580 --> 00:09:50.580]  就這樣快快地過
[00:09:50.580 --> 00:09:52.580]  真的比人家快
[00:09:52.580 --> 00:09:54.580]  改完我就可以走了
[00:09:54.580 --> 00:09:56.580]  就這樣過了一個禮拜
[00:09:56.580 --> 00:09:58.580]  改完了
[00:09:58.580 --> 00:10:00.580]  過了兩個多禮拜
[00:10:00.580 --> 00:10:02.580]  系主任就拿了一張字條來
[00:10:02.580 --> 00:10:04.580]  傳了一張字條來
[00:10:04.580 --> 00:10:06.580]  叫我去見一見他
[00:10:06.580 --> 00:10:08.580]  那天我進了他辦公室
[00:10:08.580 --> 00:10:10.580]  他坐在那裡我還記得
[00:10:10.580 --> 00:10:12.580]  他旁邊等了一疊卷
[00:10:12.580 --> 00:10:14.580]  大概有二三十份
[00:10:14.580 --> 00:10:16.580]  他說溫偉耀
[00:10:16.580 --> 00:10:18.580]  這一疊卷
[00:10:18.580 --> 00:10:20.580]  都是你有份改的
[00:10:20.580 --> 00:10:22.580]  他說
[00:10:22.580 --> 00:10:24.580]  幸好我找人去查查
[00:10:24.580 --> 00:10:26.580]  找人去查查
[00:10:26.580 --> 00:10:28.580]  他說你改得很差
[00:10:28.580 --> 00:10:30.580]  他說
[00:10:30.580 --> 00:10:32.580]  這些卷裡面你所改的東西
[00:10:32.580 --> 00:10:34.580]  不應該這樣改的
[00:10:34.580 --> 00:10:36.580]  他說因為物理
[00:10:36.580 --> 00:10:38.580]  要講觀念
[00:10:38.580 --> 00:10:40.580]  就不只是講答案
[00:10:40.580 --> 00:10:42.580]  對或不對
[00:10:42.580 --> 00:10:44.580]  就是說有些學生
[00:10:44.580 --> 00:10:46.580]  他明白這條數
[00:10:46.580 --> 00:10:48.580]  不過他算的時候算錯了
[00:10:48.580 --> 00:10:50.580]  那應該給他一點分
[00:10:50.580 --> 00:10:52.580]  尤其是當年
[00:10:52.580 --> 00:10:54.580]  大家都還知道當年還沒有
[00:10:54.580 --> 00:10:56.580]  計算機的用手來算的
[00:10:56.580 --> 00:10:58.580]  還要推那些slide rule
[00:10:58.580 --> 00:11:00.580]  那些尺會推歪的
[00:11:00.580 --> 00:11:02.580]  他說所以
[00:11:02.580 --> 00:11:04.580]  其實他可能一直都明白
[00:11:04.580 --> 00:11:06.580]  一直都算對的不過到最後算術上
[00:11:06.580 --> 00:11:08.580]  出錯了
[00:11:08.580 --> 00:11:10.580]  答案是錯的那你應該給很多分
[00:11:10.580 --> 00:11:12.580]  他搞的少少
[00:11:12.580 --> 00:11:14.580]  你不應該給大交叉就算數
[00:11:14.580 --> 00:11:16.580]  接著他一開始罵我
[00:11:16.580 --> 00:11:18.580]  我還記得
[00:11:18.580 --> 00:11:20.580]  他說這一班學生
[00:11:20.580 --> 00:11:22.580]  可能就因為
[00:11:22.580 --> 00:11:24.580]  你這麼不小心
[00:11:24.580 --> 00:11:26.580]  他進不了大學
[00:11:26.580 --> 00:11:28.580]  你毀他一生
[00:11:28.580 --> 00:11:30.580]  接著他停一停
[00:11:30.580 --> 00:11:32.580]  再講了一句說話
[00:11:32.580 --> 00:11:34.580]  那句說話他罵我的說話我一輩子都不會忘記
[00:11:34.580 --> 00:11:36.580]  因為那句說話一直提醒我
[00:11:36.580 --> 00:11:38.580]  到今天我想我一輩子都會將這句說話
[00:11:38.580 --> 00:11:40.580]  成為我自己的境界
[00:11:40.580 --> 00:11:42.580]  你看著我然後說了一句什麼說話
[00:11:42.580 --> 00:11:44.580]  他說你是不是人
[00:11:44.580 --> 00:11:46.580]  哇
[00:11:46.580 --> 00:11:48.580]  那句真是插入我的心
[00:11:48.580 --> 00:11:54.580]  一個這麼熱心侍奉主的人
[00:11:54.580 --> 00:11:56.580]  天天為主的緣故
[00:11:56.580 --> 00:12:00.580]  被一個不信耶穌的人
[00:12:00.580 --> 00:12:02.580]  問我你是不是人
[00:12:02.580 --> 00:12:04.580]  這樣罵
[00:12:04.580 --> 00:12:06.580]  你明不明白
[00:12:06.580 --> 00:12:08.580]  原來一個人可以很有神性
[00:12:08.580 --> 00:12:10.580]  但沒有人性
[00:12:10.580 --> 00:12:12.580]  我經常提醒我自己
[00:12:12.580 --> 00:12:14.580]  不可以的
[00:12:14.580 --> 00:12:16.580]  臭死人
[00:12:16.580 --> 00:12:18.580]  真是
[00:12:18.580 --> 00:12:20.580]  我的例子都想提醒弟兄姊妹
[00:12:20.580 --> 00:12:22.580]  你不要以為
[00:12:22.580 --> 00:12:24.580]  你有了神
[00:12:24.580 --> 00:12:26.580]  神救了你就很厲害
[00:12:26.580 --> 00:12:28.580]  我們有很多的願願
[00:12:28.580 --> 00:12:30.580]  我們事上謙卑神明
[00:12:30.580 --> 00:12:32.580]  提醒自己如果我們人都做不到
[00:12:32.580 --> 00:12:34.580]  做什麼神人
[00:12:34.580 --> 00:12:36.580]  神自己的僕人
[00:12:36.580 --> 00:12:38.580]  阿伯拉罕這件事
[00:12:38.580 --> 00:12:40.580]  真是醜死人
[00:12:40.580 --> 00:12:42.580]  好繼續
[00:12:42.580 --> 00:12:44.580]  第二個
[00:12:44.580 --> 00:12:46.580]  我們看亞比米勒
[00:12:46.580 --> 00:12:48.580]  這兩個主角
[00:12:48.580 --> 00:12:50.580]  亞比米勒
[00:12:50.580 --> 00:12:52.580]  坦白說雖然他不是
[00:12:52.580 --> 00:12:54.580]  一個認識真理真神的人
[00:12:54.580 --> 00:12:56.580]  但從整件事的記載
[00:12:56.580 --> 00:12:58.580]  裏面他真是有情有義
[00:12:58.580 --> 00:13:00.580]  你明不明
[00:13:00.580 --> 00:13:02.580]  如果講人格來講這件事上
[00:13:02.580 --> 00:13:04.580]  阿伯拉罕高
[00:13:04.580 --> 00:13:06.580]  所以我經常覺得聖經不可能
[00:13:06.580 --> 00:13:08.580]  只有猶太人自己作出來
[00:13:08.580 --> 00:13:10.580]  一定是神寫的
[00:13:10.580 --> 00:13:12.580]  猶太人是其中一個最
[00:13:12.580 --> 00:13:14.580]  自義的民族之一
[00:13:14.580 --> 00:13:16.580]  猶太人都記得嗎
[00:13:16.580 --> 00:13:18.580]  猶太人經常覺得他是神的選民
[00:13:18.580 --> 00:13:20.580]  是神只和他納約
[00:13:20.580 --> 00:13:22.580]  那些外邦人
[00:13:22.580 --> 00:13:24.580]  狗來的
[00:13:24.580 --> 00:13:26.580]  神的恩典不會連累他都不理他
[00:13:26.580 --> 00:13:28.580]  你看這段聖經就是產這個問題
[00:13:28.580 --> 00:13:30.580]  阿伯拉罕
[00:13:30.580 --> 00:13:32.580]  猶太人當中的猶太人
[00:13:32.580 --> 00:13:34.580]  信心偉人
[00:13:34.580 --> 00:13:36.580]  一樣可以犯錯這麼厲害
[00:13:36.580 --> 00:13:38.580]  這個已經不可能猶太人自己寫的
[00:13:38.580 --> 00:13:40.580]  這麼醜的東西照樣寫出來
[00:13:40.580 --> 00:13:42.580]  一定是神要寫的
[00:13:42.580 --> 00:13:44.580]  不可以人自己作出來
[00:13:44.580 --> 00:13:46.580]  還有那些外邦人
[00:13:46.580 --> 00:13:48.580]  他的道德
[00:13:48.580 --> 00:13:50.580]  他的情義
[00:13:50.580 --> 00:13:52.580]  比猶太人還好
[00:13:52.580 --> 00:13:54.580]  那些沒有真神的人竟然可以這樣做
[00:13:54.580 --> 00:13:56.580]  亞比米勒
[00:13:56.580 --> 00:13:58.580]  真是有情有義
[00:13:58.580 --> 00:14:00.580]  亞比米勒真是他自己
[00:14:00.580 --> 00:14:02.580]  問心無愧
[00:14:02.580 --> 00:14:04.580]  他和神說
[00:14:04.580 --> 00:14:06.580]  難道連正義的人都要殺害嗎
[00:14:06.580 --> 00:14:08.580]  正義這個原文的意思是無辜的
[00:14:08.580 --> 00:14:10.580]  即是我無辜的
[00:14:10.580 --> 00:14:12.580]  我不知道的
[00:14:12.580 --> 00:14:14.580]  當時我做皇帝見到一個女人我喜歡
[00:14:14.580 --> 00:14:16.580]  就要拿她過來
[00:14:16.580 --> 00:14:18.580]  這是當時的習俗
[00:14:18.580 --> 00:14:20.580]  沒得吵的
[00:14:20.580 --> 00:14:22.580]  我怎知道是別人的太太
[00:14:22.580 --> 00:14:24.580]  第二
[00:14:24.580 --> 00:14:26.580]  所以我整件事是守潔深清
[00:14:26.580 --> 00:14:28.580]  神都讚他
[00:14:28.580 --> 00:14:30.580]  所以神對他說我知道你這件事是問心無愧
[00:14:30.580 --> 00:14:32.580]  真是厲害
[00:14:32.580 --> 00:14:34.580]  他是無辜的守潔深清
[00:14:34.580 --> 00:14:36.580]  神說我知道你是問心無愧
[00:14:36.580 --> 00:14:38.580]  還有他知道這件事之後
[00:14:38.580 --> 00:14:40.580]  他沒有說這樣就順便殺了阿巴拉罕
[00:14:40.580 --> 00:14:42.580]  一了百了
[00:14:42.580 --> 00:14:44.580]  沒有啊
[00:14:44.580 --> 00:14:46.580]  他馬上找阿巴拉罕來向他道歉
[00:14:46.580 --> 00:14:48.580]  雖然罵他
[00:14:48.580 --> 00:14:50.580]  但他說對不起我做錯了
[00:14:50.580 --> 00:14:52.580]  然後他在行動上表示道歉
[00:14:52.580 --> 00:14:54.580]  把太太還給你
[00:14:54.580 --> 00:14:56.580]  然後還給你一千兩
[00:14:56.580 --> 00:14:58.580]  給一千兩的太太
[00:14:58.580 --> 00:15:00.580]  說對不起
[00:15:00.580 --> 00:15:02.580]  令你蒙羞所以借錢
[00:15:02.580 --> 00:15:04.580]  還要對阿巴拉罕說這塊地任何地方都是你的
[00:15:04.580 --> 00:15:06.580]  隨便住
[00:15:06.580 --> 00:15:08.580]  盡力去補償
[00:15:08.580 --> 00:15:10.580]  有情有義
[00:15:10.580 --> 00:15:12.580]  這件事提醒我們
[00:15:12.580 --> 00:15:14.580]  雖然有些是非信徒
[00:15:14.580 --> 00:15:16.580]  但他都可以有情有義
[00:15:16.580 --> 00:15:18.580]  甚至神有時會和他講話
[00:15:18.580 --> 00:15:20.580]  有感動給他
[00:15:20.580 --> 00:15:22.580]  在他夢裏和他講話
[00:15:22.580 --> 00:15:24.580]  有時他們會透過神
[00:15:24.580 --> 00:15:26.580]  會透過他們提醒我們
[00:15:26.580 --> 00:15:28.580]  這些熟悉他們的人
[00:15:28.580 --> 00:15:30.580]  兄弟姐妹你不要以為我們做了基督徒之後
[00:15:30.580 --> 00:15:32.580]  我們熟悉神的人
[00:15:32.580 --> 00:15:34.580]  神救了我們我們就很厲害
[00:15:34.580 --> 00:15:36.580]  我以為他們全部都是壞人
[00:15:36.580 --> 00:15:38.580]  我以為你們地方的每個都是壞人
[00:15:38.580 --> 00:15:40.580]  其實阿巴拉罕有前科
[00:15:40.580 --> 00:15:42.580]  大家記得
[00:15:42.580 --> 00:15:44.580]  在哀求的時候他試過一次
[00:15:44.580 --> 00:15:46.580]  落過哀求的時候
[00:15:46.580 --> 00:15:48.580]  又是叫自己的太太
[00:15:48.580 --> 00:15:50.580]  假裝做他的妹妹
[00:15:50.580 --> 00:15:52.580]  那時法老又拿了她的時候
[00:15:52.580 --> 00:15:54.580]  那次法老沒那麼好脾氣
[00:15:54.580 --> 00:15:56.580]  馬上趕她走
[00:15:56.580 --> 00:15:58.580]  已經幾面懵了
[00:15:58.580 --> 00:16:00.580]  試過一次了這次又再來
[00:16:00.580 --> 00:16:02.580]  阿巴拉罕腦裏經常說
[00:16:02.580 --> 00:16:04.580]  我以為那些外邦人都很壞
