
[00:00:00.000 --> 00:00:08.000]  很高興有機會和大家分享聖經
[00:02:36.000 --> 00:02:39.000]  天主教絕對不承認這件事實
[00:02:39.000 --> 00:02:45.000]  原因是因為他們說瑪利亞是同女升天
[00:02:45.000 --> 00:02:48.000]  同女升天哪有兒子
[00:02:48.000 --> 00:02:50.000]  所以有些人說不是
[00:02:50.000 --> 00:02:52.000]  是表弟
[00:02:52.000 --> 00:02:54.000]  或者是堂弟
[00:02:54.000 --> 00:02:56.000]  不是親弟
[00:02:56.000 --> 00:02:58.000]  但如果大家讀馬太福音
[00:02:58.000 --> 00:02:59.000]  大家就知道
[00:02:59.000 --> 00:03:00.000]  當約瑟娶了瑪利亞之後
[00:03:00.000 --> 00:03:02.000]  沒有跟她同學
[00:03:02.000 --> 00:03:04.000]  直到耶穌出世
[00:03:04.000 --> 00:03:06.000]  留意字眼
[00:03:06.000 --> 00:03:08.000]  直到耶穌出世
[00:03:08.000 --> 00:03:10.000]  所以耶穌之後
[00:03:10.000 --> 00:03:15.000]  瑪利亞和約瑟有三個兒子
[00:03:15.000 --> 00:03:17.000]  當我們看筆記的時候
[00:03:17.000 --> 00:03:18.000]  我們看看作者
[00:03:18.000 --> 00:03:22.000]  他自稱為耶穌基督的僕人
[00:03:22.000 --> 00:03:24.000]  雅各的兄弟
[00:03:24.000 --> 00:03:25.000]  猶大
[00:03:25.000 --> 00:03:27.000]  這個雅各我們都知道
[00:03:27.000 --> 00:03:31.000]  這個雅各也是耶穌的其中一個弟弟
[00:03:31.000 --> 00:03:33.000]  我們在這個《士徒行傳》裡
[00:03:33.000 --> 00:03:35.000]  開耶路撒冷大會的時候
[00:03:35.000 --> 00:03:36.000]  我們都見過他
[00:03:36.000 --> 00:03:38.000]  就是當大家吵架
[00:03:38.000 --> 00:03:40.000]  吵不完行不行國禮的時候
[00:03:40.000 --> 00:03:42.000]  他最後出來做一個總結
[00:03:42.000 --> 00:03:45.000]  就是這個雅各
[00:03:45.000 --> 00:03:49.000]  猶大是希伯來文的Judah
[00:03:49.000 --> 00:03:50.000]  另一個寫法
[00:03:50.000 --> 00:03:52.000]  希列文是Judas
[00:03:52.000 --> 00:03:57.000]  今天我們就叫Judas
[00:03:57.000 --> 00:04:00.000]  應該就是指耶穌的弟弟猶大
[00:04:00.000 --> 00:04:02.000]  兩節經文大家可以回去參考
[00:04:02.000 --> 00:04:06.000]  馬太福音13章55節和6章3節
[00:04:06.000 --> 00:04:08.000]  就是周圍的人見到耶穌的時候
[00:04:08.000 --> 00:04:12.000]  這個就是猶大的哥哥
[00:04:12.000 --> 00:04:15.000]  他的弟弟妹妹都在我們中間
[00:04:15.000 --> 00:04:16.000]  然後就看不起耶穌
[00:04:16.000 --> 00:04:17.000]  耶穌就說
[00:04:17.000 --> 00:04:20.000]  先知在自己本城本鄉
[00:04:20.000 --> 00:04:22.000]  都是不受尊重的
[00:04:22.000 --> 00:04:25.000]  就是說自己就算你會飛也好
[00:04:25.000 --> 00:04:27.000]  你在自己的地方是做不起的
[00:04:27.000 --> 00:04:30.000]  因為人家看著你長大
[00:04:30.000 --> 00:04:31.000]  看著你長大
[00:04:31.000 --> 00:04:32.000]  嘩很厲害
[00:04:32.000 --> 00:04:34.000]  有什麼了不起的人就是這樣
[00:04:34.000 --> 00:04:36.000]  嘩很厲害
[00:04:36.000 --> 00:04:37.000]  看著他長大
[00:04:37.000 --> 00:04:39.000]  兩頭鼻涕的時候
[00:04:39.000 --> 00:04:41.000]  很多東西要說
[00:04:41.000 --> 00:04:43.000]  因為你認識他的背景
[00:04:43.000 --> 00:04:45.000]  所以有時候大家都聽到
[00:04:45.000 --> 00:04:47.000]  有什麼政要
[00:04:47.000 --> 00:04:49.000]  我想這邊的機會比較少
[00:04:49.000 --> 00:04:51.000]  香港有什麼政要
[00:04:51.000 --> 00:04:52.000]  什麼名人
[00:04:52.000 --> 00:04:54.000]  一起在蘇屋村打架
[00:04:54.000 --> 00:04:57.000]  開浪褲的時候
[00:04:57.000 --> 00:04:59.000]  現在又說做什麼偉人
[00:04:59.000 --> 00:05:01.000]  什麼名人
[00:05:02.000 --> 00:05:05.000]  但這個地方就告訴我們
[00:05:05.000 --> 00:05:07.000]  他就是猶大
[00:05:07.000 --> 00:05:09.000]  他自稱為耶穌基督的僕人
[00:05:09.000 --> 00:05:13.000]  這個很多人都覺得是謙卑
[00:05:13.000 --> 00:05:15.000]  他又不會拉關係
[00:05:15.000 --> 00:05:18.000]  總理是我哥
[00:05:18.000 --> 00:05:20.000]  我表弟
[00:05:20.000 --> 00:05:23.000]  都是好關係
[00:05:23.000 --> 00:05:26.000]  拍張照都要放在家裡放到長大
[00:05:26.000 --> 00:05:28.000]  拉關係
[00:05:28.000 --> 00:05:33.000]  但是猶大自稱是耶穌的僕人
[00:05:33.000 --> 00:05:35.000]  不是耶穌的弟弟
[00:05:35.000 --> 00:05:37.000]  寫了目的
[00:05:37.000 --> 00:05:39.000]  我們看第三節
[00:05:39.000 --> 00:05:40.000]  我們讀到
[00:05:40.000 --> 00:05:42.000]  猶大書第三節
[00:05:42.000 --> 00:05:44.000]  親愛的弟兄
[00:05:44.000 --> 00:05:46.000]  我想盡心寫信給你們
[00:05:46.000 --> 00:05:48.000]  輪到我們同德救恩的時候
[00:05:48.000 --> 00:05:50.000]  就不得寫信
[00:05:50.000 --> 00:05:52.000]  勸你們要為從前一次
[00:05:52.000 --> 00:05:55.000]  交付聖徒的真道揭裂的爭辯
[00:05:55.000 --> 00:05:57.000]  我們從這句說話看到
[00:05:57.000 --> 00:06:00.000]  他原本心裡有些東西想寫
[00:06:00.000 --> 00:06:02.000]  但當他看到教會的情況
[00:06:02.000 --> 00:06:04.000]  他轉了個彎
[00:06:04.000 --> 00:06:05.000]  寫另一件事
[00:06:05.000 --> 00:06:07.000]  寫了這本猶大書
[00:06:07.000 --> 00:06:09.000]  這封信出來
[00:06:09.000 --> 00:06:11.000]  所以我們發覺到猶大書原本的目的
[00:06:11.000 --> 00:06:13.000]  應該是強調
[00:06:13.000 --> 00:06:16.000]  勸勉和鼓勵
[00:06:16.000 --> 00:06:19.000]  他希望能夠強化初期的教會
[00:06:19.000 --> 00:06:24.000]  來抵擋當時將福音歪曲了的假師傅
[00:06:24.000 --> 00:06:26.000]  所以他接二連三
[00:06:26.000 --> 00:06:28.000]  來求信徒暫穩
[00:06:28.000 --> 00:06:30.000]  保衛福音的純正
[00:06:30.000 --> 00:06:33.000]  他希望將其中一些挽回過來
[00:06:33.000 --> 00:06:35.000]  待會我們讀內容的時候
[00:06:35.000 --> 00:06:37.000]  我們就看得到
[00:06:37.000 --> 00:06:39.000]  因為有些假師傅
[00:06:39.000 --> 00:06:41.000]  假師傅不一定站在我這個位置
[00:06:41.000 --> 00:06:44.000]  因為你會發覺到
[00:06:44.000 --> 00:06:46.000]  當站在我這個位置的時候
[00:06:46.000 --> 00:06:48.000]  我們說的東西大家可能會喜歡聽
[00:06:48.000 --> 00:06:50.000]  但未必喜歡跟
[00:06:50.000 --> 00:06:52.000]  是不是
[00:06:52.000 --> 00:06:54.000]  傳道人站在講台上說的話
[00:06:54.000 --> 00:06:56.000]  聽不懂
[00:06:56.000 --> 00:06:58.000]  喜歡走路的是甚麼呢
[00:06:58.000 --> 00:07:00.000]  就是隔壁講的
[00:07:00.000 --> 00:07:02.000]  隔壁那些
[00:07:02.000 --> 00:07:04.000]  差不多時期的
[00:07:04.000 --> 00:07:06.000]  說著說著
[00:07:06.000 --> 00:07:08.000]  都是甚麼聲音說話有理由
[00:07:08.000 --> 00:07:10.000]  跟著說甚麼聲音
[00:07:10.000 --> 00:07:12.000]  他可能沒有那個位置
[00:07:12.000 --> 00:07:14.000]  所以我那時候認識一些做護士的
[00:07:14.000 --> 00:07:16.000]  原來醫院裏面的病人
[00:07:16.000 --> 00:07:18.000]  最信任的不是醫護人員
[00:07:18.000 --> 00:07:20.000]  最信任的是隔壁左右的病友
[00:07:20.000 --> 00:07:22.000]  那些病友說一句
[00:07:22.000 --> 00:07:24.000]  勝過醫護人員說十句
[00:07:24.000 --> 00:07:26.000]  原因很簡單
[00:07:26.000 --> 00:07:28.000]  因為是同病相憐
[00:07:28.000 --> 00:07:30.000]  所以很多時候
[00:07:30.000 --> 00:07:32.000]  有這樣的情況
[00:07:32.000 --> 00:07:34.000]  醫生說
[00:07:34.000 --> 00:07:36.000]  好像大家都聽到很多
[00:07:36.000 --> 00:07:38.000]  生活上有些教導
[00:07:38.000 --> 00:07:40.000]  我經常都聽到
[00:07:40.000 --> 00:07:42.000]  有人說打的那些針
[00:07:42.000 --> 00:07:44.000]  是類固醇
[00:07:44.000 --> 00:07:46.000]  說不可以打那麼多
[00:07:46.000 --> 00:07:48.000]  那些針是不可以打的
[00:07:48.000 --> 00:07:50.000]  說不可以打那麼多
[00:07:50.000 --> 00:07:52.000]  打那麼多會斷的
[00:07:52.000 --> 00:07:54.000]  那我問醫生
[00:07:54.000 --> 00:07:56.000]  醫生說道聽途說
[00:07:56.000 --> 00:07:58.000]  沒有這樣的事
[00:07:58.000 --> 00:08:00.000]  是這樣的
[00:08:00.000 --> 00:08:02.000]  有些人就說
[00:08:02.000 --> 00:08:04.000]  不要吃膽固醇藥
[00:08:04.000 --> 00:08:06.000]  一開始就吃就停不下
[00:08:06.000 --> 00:08:08.000]  醫生就說不是這樣的一回事
[00:08:08.000 --> 00:08:10.000]  當然解藥
[00:08:10.000 --> 00:08:12.000]  有很多的
[00:08:12.000 --> 00:08:14.000]  原來我們喜歡聽甚麼呢
[00:08:14.000 --> 00:08:16.000]  喜歡聽病友說
[00:08:16.000 --> 00:08:18.000]  喜歡聽醫生說
[00:08:18.000 --> 00:08:20.000]  喜歡聽弟兄姊妹說
[00:08:20.000 --> 00:08:22.000]  那些其實都很難是假師傅
[00:08:22.000 --> 00:08:24.000]  因為你不用聽老師說
[00:08:24.000 --> 00:08:26.000]  不用聽傳道人說
[00:08:26.000 --> 00:08:28.000]  你聽我說
[00:08:28.000 --> 00:08:30.000]  當然傳道人都有機會說錯
[00:08:30.000 --> 00:08:32.000]  但問題是
[00:08:32.000 --> 00:08:34.000]  有些假師傅
[00:08:34.000 --> 00:08:36.000]  將聖經的真理謀曲了
[00:08:36.000 --> 00:08:40.000]  講到這本書的白點
[00:08:40.000 --> 00:08:42.000]  作者就
[00:08:42.000 --> 00:08:44.000]  很特別的地方就引用了兩卷
[00:08:44.000 --> 00:08:46.000]  有人叫狂經
[00:08:46.000 --> 00:08:48.000]  刺經有人叫魏經
[00:08:48.000 --> 00:08:50.000]  就是當時的猶太人
[00:08:50.000 --> 00:08:52.000]  一些民間的作品
[00:08:52.000 --> 00:08:54.000]  一本書叫摩西升天記
[00:08:54.000 --> 00:08:56.000]  一本書叫以諾一書
[00:08:56.000 --> 00:08:58.000]  就引用在第九節
[00:08:58.000 --> 00:09:00.000]  第九節說甚麼呢
[00:09:00.000 --> 00:09:02.000]  第九節就說
[00:09:02.000 --> 00:09:04.000]  天使長米加納
[00:09:04.000 --> 00:09:06.000]  為摩西的屍首與魔鬼爭辯的時候
[00:09:06.000 --> 00:09:08.000]  常者不敢用誹謗的話
[00:09:08.000 --> 00:09:10.000]  來責備他
[00:09:10.000 --> 00:09:12.000]  我們讀了一本新的聖經
[00:09:12.000 --> 00:09:14.000]  看不到天使長米加納
[00:09:14.000 --> 00:09:16.000]  為摩西的屍首
[00:09:16.000 --> 00:09:18.000]  而去爭辯
[00:09:18.000 --> 00:09:20.000]  其實當時就出在一本
[00:09:20.000 --> 00:09:22.000]  當時民間的智慧書裏面
[00:09:22.000 --> 00:09:24.000]  另外有一本叫
[00:09:24.000 --> 00:09:26.000]  以諾一書
[00:09:26.000 --> 00:09:28.000]  在第十四節說
[00:09:28.000 --> 00:09:30.000]  當日七世孫以諾
[00:09:30.000 --> 00:09:32.000]  曾經預言這些人說漢娜主要帶著
[00:09:32.000 --> 00:09:34.000]  他的千萬聖者降臨
[00:09:34.000 --> 00:09:36.000]  這本書主要是講活世
[00:09:36.000 --> 00:09:38.000]  即是引用了一些民間的作品
[00:09:38.000 --> 00:09:40.000]  這是比較特別的地方
[00:09:40.000 --> 00:09:42.000]  大家如果讀了下去
[00:09:42.000 --> 00:09:44.000]  也不太察覺
[00:09:44.000 --> 00:09:46.000]  但對一些聖經學者來說
[00:09:46.000 --> 00:09:48.000]  看到有些
[00:09:48.000 --> 00:09:50.000]  不對勁的
[00:09:50.000 --> 00:09:52.000]  也有很多文章
[00:09:52.000 --> 00:09:54.000]  譬如我們最近發現
[00:09:54.000 --> 00:09:56.000]  有人說挖到
[00:09:56.000 --> 00:09:58.000]  挖到耶穌一家
[00:09:58.000 --> 00:10:00.000]  合乎統請
[00:10:00.000 --> 00:10:02.000]  這些
[00:10:02.000 --> 00:10:04.000]  我們就攤長雙眼看
[00:10:04.000 --> 00:10:06.000]  早兩年
[00:10:06.000 --> 00:10:08.000]  不是早兩年
[00:10:08.000 --> 00:10:10.000]  達文西密碼
[00:10:10.000 --> 00:10:12.000]  全都填滿了
[00:10:12.000 --> 00:10:14.000]  現在還沒人講達文西密碼
[00:10:14.000 --> 00:10:16.000]  自己死了
[00:10:16.000 --> 00:10:18.000]  想跟他爭辯
[00:10:18.000 --> 00:10:20.000]  浪費你
[00:10:20.000 --> 00:10:22.000]  還搞到他這麼厲害
[00:10:22.000 --> 00:10:24.000]  你拿出來講
[00:10:24.000 --> 00:10:26.000]  沒有人理他
[00:10:26.000 --> 00:10:28.000]  大家都知道教小朋友扭計
[00:10:28.000 --> 00:10:30.000]  其中最有效的方法就是
[00:10:30.000 --> 00:10:32.000]  免得理他
[00:10:32.000 --> 00:10:34.000]  任由他扭
[00:10:34.000 --> 00:10:36.000]  扭到差不多
[00:10:36.000 --> 00:10:38.000]  你不掃他就自己爬起來
[00:10:38.000 --> 00:10:40.000]  有些這樣的東西
[00:10:40.000 --> 00:10:42.000]  但問題是
[00:10:42.000 --> 00:10:44.000]  有時我們就很緊張
[00:10:44.000 --> 00:10:46.000]  其實說真的
[00:10:46.000 --> 00:10:48.000]  自己的人自己在罵
[00:10:48.000 --> 00:10:50.000]  就讓他們自己在罵
[00:10:50.000 --> 00:10:52.000]  說真的
[00:10:52.000 --> 00:10:54.000]  兩千年前已經有
[00:10:54.000 --> 00:10:56.000]  大家有沒有聽過一個笑話
[00:10:56.000 --> 00:10:58.000]  有些人走去
[00:10:58.000 --> 00:11:00.000]  考古攤位
[00:11:00.000 --> 00:11:02.000]  看到
[00:11:02.000 --> 00:11:04.000]  這個就是耶穌成年人的骨頭
[00:11:04.000 --> 00:11:06.000]  這個就是
[00:11:06.000 --> 00:11:08.000]  耶穌少年時候的頭骨
[00:11:08.000 --> 00:11:10.000]  這是耶穌小時候的頭骨
[00:11:10.000 --> 00:11:12.000]  這不是三個頭骨嗎
[00:11:12.000 --> 00:11:14.000]  這些都是說笑話
[00:11:14.000 --> 00:11:16.000]  但問題是
[00:11:16.000 --> 00:11:18.000]  很多時候
[00:11:18.000 --> 00:11:20.000]  這些笑話不停在
[00:11:20.000 --> 00:11:22.000]  我們的歷史出現
[00:11:22.000 --> 00:11:24.000]  所以其實
[00:11:24.000 --> 00:11:26.000]  猶大耶穌這個名字
[00:11:26.000 --> 00:11:28.000]  你去到以色列
[00:11:28.000 --> 00:11:30.000]  你叫一聲猶大
[00:11:30.000 --> 00:11:32.000]  一家人認你
[00:11:32.000 --> 00:11:34.000]  你去
[00:11:34.000 --> 00:11:36.000]  以色列
[00:11:36.000 --> 00:11:38.000]  起碼有三五十人認你
[00:11:38.000 --> 00:11:40.000]  阿莊五六七十人認你
[00:11:40.000 --> 00:11:42.000]  有一戒都是這個名字
[00:11:42.000 --> 00:11:44.000]  所以我們都不需要
[00:11:44.000 --> 00:11:46.000]  太過反應
[00:11:46.000 --> 00:11:48.000]  太過敏感
[00:11:48.000 --> 00:11:50.000]  這裏就是
[00:11:50.000 --> 00:11:52.000]  我剛剛留意到
[00:11:52.000 --> 00:11:54.000]  他引用了一些比較特別的資料
[00:11:54.000 --> 00:11:56.000]  但我們需要留意
[00:11:56.000 --> 00:11:58.000]  我們不能夠
[00:11:58.000 --> 00:12:00.000]  因為作者引用
[00:12:00.000 --> 00:12:02.000]  龐經而
[00:12:02.000 --> 00:12:04.000]  貶低他的著作
[00:12:04.000 --> 00:12:06.000]  就像保羅也引用過一些
[00:12:06.000 --> 00:12:08.000]  非基督教的詞句的作品
[00:12:08.000 --> 00:12:10.000]  我們試試看這個聖經
[00:12:10.000 --> 00:12:12.000]  夾著猶大書
[00:12:12.000 --> 00:12:14.000]  我們揭開這個《仕途行傳》十七章
[00:12:14.000 --> 00:12:16.000]  《仕途行傳》十七章二十八節
[00:12:16.000 --> 00:12:18.000]  《仕途行傳》
[00:12:18.000 --> 00:12:20.000]  當時
[00:12:20.000 --> 00:12:22.000]  十七章裏面就說到
[00:12:22.000 --> 00:12:24.000]  保羅是對著一群
[00:12:24.000 --> 00:12:26.000]  雅典人
[00:12:26.000 --> 00:12:28.000]  即是希臘人
[00:12:28.000 --> 00:12:30.000]  第二十八節就說
[00:12:30.000 --> 00:12:32.000]  我們的生活動作
[00:12:32.000 --> 00:12:34.000]  全都在乎他
[00:12:34.000 --> 00:12:36.000]  這裏說到什麼呢
[00:12:36.000 --> 00:12:38.000]  他們說到未知之神
[00:12:38.000 --> 00:12:40.000]  我們都很出名的聽過
[00:12:40.000 --> 00:12:42.000]  就如你們作詩的
[00:12:42.000 --> 00:12:44.000]  有人說你們是像誰
[00:12:44.000 --> 00:12:46.000]  你們是像誰
[00:12:46.000 --> 00:12:48.000]  雅典人
[00:12:48.000 --> 00:12:50.000]  即是說
[00:12:50.000 --> 00:12:52.000]  這一群詩人
[00:12:52.000 --> 00:12:54.000]  就並不是猶太人
[00:12:54.000 --> 00:12:56.000]  更加不是聖經的作者
[00:12:56.000 --> 00:12:58.000]  不過保羅都引用
[00:12:58.000 --> 00:13:00.000]  當時一些人
[00:13:00.000 --> 00:13:02.000]  常用的說話
[00:13:02.000 --> 00:13:04.000]  目的是什麼呢
[00:13:04.000 --> 00:13:06.000]  去將真道解明白
[00:13:06.000 --> 00:13:08.000]  所以因為這個緣故
[00:13:08.000 --> 00:13:10.000]  這裏就說到
[00:13:10.000 --> 00:13:12.000]  正如你們作詩的
[00:13:12.000 --> 00:13:14.000]  有人說我們也是他所生的
[00:13:14.000 --> 00:13:16.000]  即是保羅這一句
[00:13:16.000 --> 00:13:18.000]  大家都熟悉的說話
[00:13:18.000 --> 00:13:20.000]  一說就知道了
[00:13:20.000 --> 00:13:22.000]  特別是說智慧的人
[00:13:22.000 --> 00:13:24.000]  好像希臘文化
[00:13:24.000 --> 00:13:26.000]  就要引用人說話
[00:13:26.000 --> 00:13:28.000]  是不是
[00:13:28.000 --> 00:13:30.000]  所以如果大家有機會讀大學
[00:13:30.000 --> 00:13:32.000]  受過大學教育
[00:13:32.000 --> 00:13:34.000]  都知道阿摳是哪個名家說話的
[00:13:34.000 --> 00:13:36.000]  阿摳是哪個大神學家說話的
[00:13:36.000 --> 00:13:38.000]  阿摳阿摳
[00:13:38.000 --> 00:13:40.000]  有時候我們讀完神學之後
[00:13:40.000 --> 00:13:42.000]  就知道這個神學家說什麼
[00:13:42.000 --> 00:13:44.000]  知道那個神學家說什麼
[00:13:44.000 --> 00:13:46.000]  知道聖經說什麼
[00:13:46.000 --> 00:13:48.000]  所以我們需要留心
[00:13:48.000 --> 00:13:50.000]  如果我們出去讀神學的時候
[00:13:50.000 --> 00:13:52.000]  或者進修的時候
[00:13:52.000 --> 00:13:54.000]  留心
[00:13:54.000 --> 00:13:56.000]  當然我們也知道神學家說什麼
[00:13:56.000 --> 00:13:58.000]  但問題是我們不可以不知道聖經說什麼
[00:13:58.000 --> 00:14:00.000]  是不是
[00:14:00.000 --> 00:14:02.000]  不過我們也不反對
[00:14:02.000 --> 00:14:04.000]  或者我們不需要存疑
[00:14:04.000 --> 00:14:06.000]  在聖經裏面有引用到
[00:14:06.000 --> 00:14:08.000]  一些非聖經內部的作品
[00:14:08.000 --> 00:14:10.000]  另外有提多書
[00:14:10.000 --> 00:14:12.000]  大家自己回去看
[00:14:12.000 --> 00:14:14.000]  一章十二節
[00:14:14.000 --> 00:14:16.000]  都是用來表達真理
[00:14:16.000 --> 00:14:18.000]  也介紹一下二六一書和摩西升天書
[00:14:18.000 --> 00:14:20.000]  或者摩西升天記
[00:14:20.000 --> 00:14:22.000]  摩西升天書大約在兩約之間
[00:14:22.000 --> 00:14:24.000]  大家會聽到兩約之間
[00:14:24.000 --> 00:14:26.000]  是不是
[00:14:26.000 --> 00:14:28.000]  兩約之間
[00:14:28.000 --> 00:14:30.000]  就是舊約和新約
[00:14:30.000 --> 00:14:32.000]  只差一頁
[00:14:32.000 --> 00:14:34.000]  但其實中間就差了四百頁
[00:14:34.000 --> 00:14:36.000]  是不是
[00:14:36.000 --> 00:14:38.000]  最後一卷舊約的
[00:14:38.000 --> 00:14:40.000]  先知書叫什麼名字
[00:14:40.000 --> 00:14:42.000]  聽不到
[00:14:42.000 --> 00:14:44.000]  馬拉記書
[00:14:44.000 --> 00:14:46.000]  十二小仙書要識記
[00:14:46.000 --> 00:14:48.000]  何以摩我拿尼和
[00:14:48.000 --> 00:14:50.000]  馬翻歸馬
[00:14:50.000 --> 00:14:52.000]  十二卷小仙之書
[00:14:52.000 --> 00:14:54.000]  馬拉記書最後一卷
[00:14:54.000 --> 00:14:56.000]  一停了之後就停了四百頁
[00:14:56.000 --> 00:14:58.000]  才揭開馬太封的第一頁
[00:14:58.000 --> 00:15:00.000]  這段我們叫做空白的時間
[00:15:00.000 --> 00:15:02.000]  就叫做兩約中間
[00:15:02.000 --> 00:15:04.000]  通常在兩約之間的時候
[00:15:04.000 --> 00:15:06.000]  就成了其中一卷書
[00:15:06.000 --> 00:15:08.000]  叫二六一書
[00:15:08.000 --> 00:15:10.000]  就說到什麼
[00:15:10.000 --> 00:15:12.000]  最後的審判
[00:15:12.000 --> 00:15:14.000]  很多比喻
[00:15:14.000 --> 00:15:16.000]  天文洪水獻免奏作
[00:15:16.000 --> 00:15:18.000]  等等的內容
[00:15:18.000 --> 00:15:20.000]  另外摩西升天記
[00:15:20.000 --> 00:15:22.000]  大約在公元
[00:15:22.000 --> 00:15:24.000]  七至三十年
[00:15:24.000 --> 00:15:26.000]  公元前就沒有公元後
[00:15:26.000 --> 00:15:28.000]  不要搞錯
[00:15:28.000 --> 00:15:30.000]  我們現在叫公元
[00:15:30.000 --> 00:15:32.000]  二零零七年
[00:15:32.000 --> 00:15:36.000]  公元七至三十年
[00:15:36.000 --> 00:15:38.000]  左右完成的一班法利塞人
[00:15:38.000 --> 00:15:40.000]  就在這個
[00:15:40.000 --> 00:15:42.000]  關勒斯坦用希伯來文寫成
[00:15:42.000 --> 00:15:44.000]  講到摩西
[00:15:44.000 --> 00:15:46.000]  一世紀初的世界歷史
[00:15:46.000 --> 00:15:48.000]  有預言未來
[00:15:48.000 --> 00:15:50.000]  其中就講到撒旦和神的敵對
[00:15:50.000 --> 00:15:52.000]  和世界末日的情況
[00:15:52.000 --> 00:15:56.000]  除了這兩本書之外
[00:15:56.000 --> 00:15:58.000]  我們都不難發覺
[00:15:58.000 --> 00:16:00.000]  如果讀過比特後書的時候
[00:16:00.000 --> 00:16:02.000]  猶太書裡面也發覺到
[00:16:02.000 --> 00:16:04.000]  和比特後書第二章
[00:16:04.000 --> 00:16:06.000]  有相當密切的關係
[00:16:06.000 --> 00:16:08.000]  大家有機會就比較一下
[00:16:08.000 --> 00:16:10.000]  這兩本書無論是用詞
[00:16:10.000 --> 00:16:12.000]  例子都很相同
[00:16:12.000 --> 00:16:14.000]  我們大部份的學者都相信
[00:16:14.000 --> 00:16:16.000]  比特後書
[00:16:16.000 --> 00:16:18.000]  借用了猶太書
[00:16:18.000 --> 00:16:20.000]  就將他很強烈的譴責信息
[00:16:20.000 --> 00:16:22.000]  轉化為教導性
[00:16:22.000 --> 00:16:24.000]  即是同樣的信息
[00:16:24.000 --> 00:16:26.000]  用不同的語氣
[00:16:26.000 --> 00:16:28.000]  來講授
[00:16:28.000 --> 00:16:30.000]  我們進入
