
[00:00:00.000 --> 00:00:05.380]  各位觀眾各位朋友你們好
[00:02:43.400 --> 00:02:45.600]  有病的人才去看醫生
[00:02:45.600 --> 00:02:47.760]  沒病的人不會去看醫生
[00:02:47.760 --> 00:02:50.840]  我來是召罪人不是召義人
[00:02:50.840 --> 00:02:53.920]  但人最大的問題是什麼呢?
[00:02:53.920 --> 00:02:58.720]  明知自己有病但不肯承認自己有病
[00:02:58.720 --> 00:03:00.960]  也不肯去看醫生
[00:03:00.960 --> 00:03:04.480]  我見到有不少患精神病的病人
[00:03:04.480 --> 00:03:06.720]  病的醫治其實不是很難的
[00:03:06.720 --> 00:03:10.200]  承認自己有病肯去尋醫吃藥
[00:03:10.200 --> 00:03:14.880]  很多時候都能夠解決他自己的問題
[00:03:14.880 --> 00:03:19.520]  同樣一個人不承認自己是一個罪人
[00:03:19.520 --> 00:03:21.840]  他不覺得自己有需要去信耶穌
[00:03:21.840 --> 00:03:23.840]  我很好啊 我又好人
[00:03:23.840 --> 00:03:25.480]  我生活又舒適
[00:03:25.480 --> 00:03:28.720]  有一種自滿自大的態度
[00:03:28.720 --> 00:03:32.320]  這些人對信仰是完全沒有興趣的
[00:03:32.320 --> 00:03:35.400]  耶穌說凡尋找就尋見
[00:03:35.400 --> 00:03:37.320]  什麼人會尋找呢?
[00:03:37.320 --> 00:03:39.200]  你迷路了就去找
[00:03:39.200 --> 00:03:41.000]  你不見了就去找
[00:03:41.000 --> 00:03:43.840]  失落了你就去尋找
[00:03:43.840 --> 00:03:47.080]  但有很多人連尋找的動力都沒有
[00:03:47.080 --> 00:03:48.960]  因為他以為他不用去找
[00:03:48.960 --> 00:03:50.480]  但我沒有不見的東西
[00:03:50.480 --> 00:03:51.480]  我很好啊
[00:03:51.480 --> 00:03:52.680]  他不需要去尋找
[00:03:52.680 --> 00:03:55.000]  或者有些人是尋錯方向
[00:03:55.000 --> 00:03:56.480]  以假為真
[00:03:56.480 --> 00:03:59.200]  這些都是無濟於事的
[00:03:59.200 --> 00:04:01.360]  我記得我在香港侍奉的時候
[00:04:01.360 --> 00:04:02.720]  有位弟兄打電話給我
[00:04:02.720 --> 00:04:04.280]  蘇慕斯
[00:04:04.280 --> 00:04:07.040]  突破舉行文歌創作比賽
[00:04:07.040 --> 00:04:09.840]  不如我們兩位合作參加吧
[00:04:09.840 --> 00:04:11.880]  你填詞我作曲
[00:04:11.880 --> 00:04:15.040]  沒錯 我知道這位弟兄很有音樂細胞
[00:04:15.040 --> 00:04:17.960]  叫我填詞未免有點搞笑
[00:04:17.960 --> 00:04:19.600]  我完全悶愛看
[00:04:19.600 --> 00:04:20.880]  於是我就說
[00:04:20.880 --> 00:04:22.400]  什麼叫文歌啊
[00:04:22.400 --> 00:04:24.520]  我連文歌是什麼都搞不清楚
[00:04:24.520 --> 00:04:26.200]  怎麼會參賽啊
[00:04:26.200 --> 00:04:28.360]  他說不用吧
[00:04:28.360 --> 00:04:30.400]  這是創作嘛
[00:04:30.400 --> 00:04:32.720]  什麼都是在創作範圍之內的
[00:04:32.720 --> 00:04:34.520]  不一定要跟風
[00:04:34.520 --> 00:04:37.040]  我想他講的未嘗沒有道理
[00:04:37.040 --> 00:04:38.800]  於是費盡心思
[00:04:38.800 --> 00:04:42.240]  寫成一首叫《追》的文歌參賽
[00:04:42.240 --> 00:04:44.200]  出乎我意料之外
[00:04:44.200 --> 00:04:46.840]  竟然獲得冠軍如歸
[00:04:46.840 --> 00:04:49.280]  《追》的歌詞是怎樣呢
[00:04:49.280 --> 00:04:50.640]  是這麼說的
[00:04:50.640 --> 00:04:53.280]  問你天真何處去
[00:04:53.280 --> 00:04:55.360]  只是三四歲
[00:04:55.360 --> 00:04:57.400]  問你笑面在哪裡
[00:04:57.400 --> 00:05:00.200]  盡嘴公明你我都追
[00:05:00.200 --> 00:05:02.280]  問你青春何處去
[00:05:02.280 --> 00:05:04.000]  才十八歲
[00:05:04.000 --> 00:05:05.960]  問你憧憬在哪裡
[00:05:05.960 --> 00:05:08.120]  薄到身心俱敗
[00:05:08.120 --> 00:05:10.680]  常要追
[00:05:10.680 --> 00:05:13.400]  問你剛陰何處去
[00:05:13.400 --> 00:05:15.400]  將近半百歲
[00:05:15.400 --> 00:05:17.320]  問你美夢在哪裡
[00:05:17.320 --> 00:05:19.520]  但得金銀你我恐懼
[00:05:19.520 --> 00:05:21.880]  問你清福何處去
[00:05:21.880 --> 00:05:23.720]  嘆息唏噓
[00:05:23.720 --> 00:05:25.880]  問你生命在哪裡
[00:05:25.880 --> 00:05:28.000]  薄到身心衰敗
[00:05:28.000 --> 00:05:29.880]  常要追
[00:05:29.880 --> 00:05:31.600]  追到了什麼
[00:05:31.600 --> 00:05:33.320]  得到了什麼
[00:05:33.320 --> 00:05:35.200]  人生又是什麼
[00:05:35.200 --> 00:05:37.320]  真只一首愛歌
[00:05:37.320 --> 00:05:39.480]  耶穌說真理在我
[00:05:39.480 --> 00:05:41.200]  我是活水江河
[00:05:41.200 --> 00:05:43.960]  流浪困變來找我
[00:05:43.960 --> 00:05:46.720]  習得生命銀河
[00:05:46.720 --> 00:05:49.600]  你是不是在尋索當中
[00:05:49.600 --> 00:05:51.680]  你在找什麼
[00:05:51.680 --> 00:05:53.680]  找錢?
[00:05:53.680 --> 00:05:55.360]  找名利?
[00:05:55.360 --> 00:05:56.760]  找子女?
[00:05:56.760 --> 00:05:58.600]  找保障?
[00:05:58.600 --> 00:06:00.160]  還是你尋找
[00:06:00.160 --> 00:06:02.520]  一些有永恆價值的東西
[00:06:02.520 --> 00:06:04.960]  你尋找主耶穌呢?
[00:06:04.960 --> 00:06:07.080]  今天我們就討論這個課題
[00:06:07.080 --> 00:06:09.280]  從三段不同的聖經
[00:06:09.280 --> 00:06:10.920]  來看看這個主題
[00:06:10.920 --> 00:06:12.800]  尋找耶穌
[00:06:12.800 --> 00:06:15.120]  是要把握時機
[00:06:15.120 --> 00:06:16.720]  就好像《耳塞亞先知》
[00:06:16.720 --> 00:06:18.920]  在《耳塞亞先》55章第6節說
[00:06:18.920 --> 00:06:22.920]  「當趁著夜話可尋找的時候尋找他
[00:06:22.920 --> 00:06:25.000]  否則時機過了
[00:06:25.000 --> 00:06:26.680]  你們要找他
[00:06:26.680 --> 00:06:29.360]  卻是找不著」
[00:06:29.360 --> 00:06:31.760]  首先我們看看第一段聖經
[00:06:31.760 --> 00:06:34.320]  「凡尋找的就尋見」
[00:06:34.320 --> 00:06:35.520]  這段聖經記載在
[00:06:35.520 --> 00:06:38.720]  《馬太福音》第七章第七節
[00:06:38.720 --> 00:06:41.280]  我們剛剛讀完《馬太福音》第七章
[00:06:41.280 --> 00:06:42.560]  31至36節
[00:06:42.560 --> 00:06:45.160]  耶穌說「你們要找我
[00:06:45.160 --> 00:06:47.640]  卻是找不著」
[00:06:47.640 --> 00:06:49.920]  但《馬太福音》第七章第七節
[00:06:49.920 --> 00:06:52.320]  似乎和這裡剛剛相反
[00:06:52.320 --> 00:06:55.600]  「凡尋找的就尋見」
[00:06:55.600 --> 00:06:59.000]  這句話和約翰所說的
[00:06:59.000 --> 00:07:00.920]  是否前言不對後語
[00:07:00.920 --> 00:07:02.640]  互相矛盾呢?
[00:07:02.640 --> 00:07:03.600]  肥亞
[00:07:03.600 --> 00:07:07.000]  首先我們看看《馬太福音》第七章第七節這段
[00:07:07.000 --> 00:07:09.800]  耶穌在這裡用了一個現在式的動詞
[00:07:09.800 --> 00:07:12.080]  即是不斷的尋找
[00:07:12.080 --> 00:07:15.160]  沒有歇息的尋找
[00:07:15.160 --> 00:07:16.200]  想著想著
[00:07:16.200 --> 00:07:18.680]  你是什麼時候才去尋找呢?
[00:07:18.680 --> 00:07:20.520]  就是當你迷失了路
[00:07:20.520 --> 00:07:22.080]  當你不見了東西
[00:07:22.080 --> 00:07:23.400]  你就去尋找
[00:07:23.400 --> 00:07:24.760]  我還記得有一次
[00:07:24.760 --> 00:07:26.400]  我兩個兒女還小的時候
[00:07:26.400 --> 00:07:28.720]  我們去聖地牙哥旅行
[00:07:28.720 --> 00:07:31.040]  去到遊樂場
[00:07:31.040 --> 00:07:32.760]  兒子很開心
[00:07:32.760 --> 00:07:34.040]  一去到遊樂場
[00:07:34.040 --> 00:07:35.320]  把頭抬起來
[00:07:35.320 --> 00:07:37.200]  一瞬間就不見了
[00:07:37.200 --> 00:07:39.720]  數以萬計的小朋友
[00:07:39.720 --> 00:07:40.840]  去找他
[00:07:40.840 --> 00:07:42.840]  很多時候很急
[00:07:42.840 --> 00:07:44.560]  不見了怎麼辦?
[00:07:44.560 --> 00:07:46.800]  終於見到他了
[00:07:46.800 --> 00:07:48.000]  哇
[00:07:48.000 --> 00:07:49.560]  想起來
[00:07:49.560 --> 00:07:51.480]  在十幾分鐘內
[00:07:51.480 --> 00:07:54.720]  尋找失去的小朋友
[00:07:54.720 --> 00:07:56.520]  那種驚慌
[00:07:56.520 --> 00:07:58.720]  真是難以形容
[00:07:58.720 --> 00:08:01.760]  耶穌說如果我們時常體驗到
[00:08:01.760 --> 00:08:02.840]  我很好
[00:08:02.840 --> 00:08:04.240]  我沒有失落
[00:08:04.240 --> 00:08:05.440]  我沒有不見
[00:08:05.440 --> 00:08:07.720]  你不會有這樣的經歷
[00:08:07.720 --> 00:08:08.640]  所以
[00:08:08.640 --> 00:08:10.640]  找第一個條件
[00:08:10.640 --> 00:08:13.640]  就是要看到你自己的境況
[00:08:13.640 --> 00:08:17.640]  看到自己是無助
[00:08:17.640 --> 00:08:19.640]  迫使你去找
[00:08:19.640 --> 00:08:22.640]  所以尋找的基本條件
[00:08:22.640 --> 00:08:24.640]  就是看到自己的不足
[00:08:24.640 --> 00:08:26.640]  自己的軟弱
[00:08:26.640 --> 00:08:28.640]  體驗到如果失去處
[00:08:28.640 --> 00:08:29.640]  就失去盼望
[00:08:29.640 --> 00:08:30.640]  這是最難的
[00:08:30.640 --> 00:08:32.640]  尤其是在美國生活
[00:08:32.640 --> 00:08:34.640]  很多人都滿意現狀
[00:08:34.640 --> 00:08:35.640]  complacent
[00:08:35.640 --> 00:08:36.640]  太過自信
[00:08:36.640 --> 00:08:38.640]  太過自以為是
[00:08:38.640 --> 00:08:39.640]  我很好
[00:08:39.640 --> 00:08:40.640]  我樣樣都有
[00:08:40.640 --> 00:08:43.640]  我為何需要這個宗教呢?
[00:08:43.640 --> 00:08:46.640]  自然就沒有那種追求的心
[00:08:46.640 --> 00:08:48.640]  如果一個人認識到自己
[00:08:48.640 --> 00:08:49.640]  靈裡面貧窮
[00:08:49.640 --> 00:08:52.640]  自然就有一個追求的心
[00:08:52.640 --> 00:08:54.640]  你看耶穌給我們一個
[00:08:54.640 --> 00:08:56.640]  什麼寶貴的嬰兒
[00:08:56.640 --> 00:08:58.640]  他說尋找到尋見
[00:08:58.640 --> 00:09:00.640]  永不落空
[00:09:00.640 --> 00:09:02.640]  我可以保證
[00:09:02.640 --> 00:09:04.640]  如果一個人
[00:09:04.640 --> 00:09:06.640]  存著謙卑的心
[00:09:06.640 --> 00:09:08.640]  去尋找真理
[00:09:08.640 --> 00:09:10.640]  去尋找耶穌
[00:09:10.640 --> 00:09:12.640]  他一定會找到
[00:09:12.640 --> 00:09:14.640]  永不落空
[00:09:14.640 --> 00:09:16.640]  這不單是我的經驗
[00:09:16.640 --> 00:09:18.640]  更是耶穌自己親自的嬰兒
[00:09:18.640 --> 00:09:22.640]  問題不是耶穌有沒有答應過
[00:09:22.640 --> 00:09:25.640]  而是我們有沒有去追求
[00:09:25.640 --> 00:09:27.640]  有沒有像林肯說的問題
[00:09:27.640 --> 00:09:30.640]  不是在乎上帝是否在我們這邊
[00:09:30.640 --> 00:09:33.640]  而是在乎我們是否在上帝那一邊
[00:09:33.640 --> 00:09:35.640]  第二段聖經我們要看的
[00:09:35.640 --> 00:09:37.640]  你們要找我
[00:09:37.640 --> 00:09:39.640]  卻找不著
[00:09:39.640 --> 00:09:41.640]  就是我們剛才所讀的約翰福音
[00:09:41.640 --> 00:09:43.640]  第七章31至36
[00:09:43.640 --> 00:09:45.640]  耶穌說凡尋找就尋見
[00:09:45.640 --> 00:09:47.640]  但怎知在這裡
[00:09:47.640 --> 00:09:49.640]  34說你們要找我
[00:09:49.640 --> 00:09:51.640]  卻找不著
[00:09:51.640 --> 00:09:53.640]  是否前言不對後語呢?
[00:09:53.640 --> 00:09:55.640]  首先我們要明白
[00:09:55.640 --> 00:09:57.640]  其中一個背景
[00:09:57.640 --> 00:09:59.640]  當耶穌行完五名御神跡之後
[00:09:59.640 --> 00:10:01.640]  就和猶太人辯論
[00:10:01.640 --> 00:10:03.640]  老百姓聽到
[00:10:03.640 --> 00:10:05.640]  在31說
[00:10:05.640 --> 00:10:07.640]  但眾人當中有好聲
[00:10:07.640 --> 00:10:09.640]  信他的算
[00:10:09.640 --> 00:10:11.640]  基督來的時候
[00:10:11.640 --> 00:10:13.640]  他所行的神跡豈能比
[00:10:13.640 --> 00:10:15.640]  這人所行的更多嗎?
[00:10:15.640 --> 00:10:17.640]  法利賽人聽聽眾人
[00:10:17.640 --> 00:10:19.640]  為耶穌紛紛議論
[00:10:19.640 --> 00:10:21.640]  那些祭司和法利賽人
[00:10:21.640 --> 00:10:23.640]  就打發了那些人去抓他們
[00:10:23.640 --> 00:10:25.640]  當時有些百姓
[00:10:25.640 --> 00:10:27.640]  看到耶穌所行的神跡就信了
[00:10:27.640 --> 00:10:29.640]  而這些人就不信了
[00:10:29.640 --> 00:10:31.640]  當時有些百姓
[00:10:31.640 --> 00:10:33.640]  看到耶穌所行的神跡就信了
[00:10:33.640 --> 00:10:35.640]  而且更迫使那些
[00:10:35.640 --> 00:10:37.640]  法利賽人和猶太人
[00:10:37.640 --> 00:10:39.640]  採取行動
[00:10:39.640 --> 00:10:41.640]  立即制止
[00:10:41.640 --> 00:10:43.640]  免得有人跟隨耶穌
[00:10:43.640 --> 00:10:45.640]  他們就去打發那些警察
[00:10:45.640 --> 00:10:47.640]  守住聖殿
[00:10:47.640 --> 00:10:49.640]  甚至想抓拿耶穌
[00:10:49.640 --> 00:10:51.640]  根本不是尋求追求真理
[00:10:51.640 --> 00:10:53.640]  而是想消滅真理
[00:10:53.640 --> 00:10:55.640]  所以耶穌在第33節說
[00:10:55.640 --> 00:10:57.640]  我還有不多時候和你們同在
[00:10:57.640 --> 00:10:59.640]  以後就回到差我來的那裡去
[00:10:59.640 --> 00:11:01.640]  你們要找我
[00:11:01.640 --> 00:11:03.640]  卻找不著
[00:11:03.640 --> 00:11:05.640]  我所在的地方你們不能到
[00:11:05.640 --> 00:11:07.640]  這裡和馬達本對七章第七節不同
[00:11:07.640 --> 00:11:09.640]  首先
[00:11:09.640 --> 00:11:11.640]  時間式不同
[00:11:11.640 --> 00:11:13.640]  所謂tense不同
[00:11:13.640 --> 00:11:15.640]  馬達本是一個continuous tense
[00:11:15.640 --> 00:11:17.640]  不住不住不住
[00:11:17.640 --> 00:11:19.640]  現在的不住
[00:11:19.640 --> 00:11:21.640]  但是這裡是一個future tense
[00:11:21.640 --> 00:11:23.640]  是將來
[00:11:23.640 --> 00:11:25.640]  將來你們要找我嗎?
[00:11:25.640 --> 00:11:27.640]  太遲了失去機會了
[00:11:27.640 --> 00:11:29.640]  找不到
[00:11:29.640 --> 00:11:31.640]  究竟耶穌在說什麼意思呢?
[00:11:31.640 --> 00:11:33.640]  他要去哪裡呢?
[00:11:33.640 --> 00:11:35.640]  猶太人顯然不明白
[00:11:35.640 --> 00:11:37.640]  所以他們彼此對問說
[00:11:37.640 --> 00:11:39.640]  這人要我那裡去?
[00:11:39.640 --> 00:11:41.640]  叫我們找不著呢?
[00:11:41.640 --> 00:11:43.640]  難道他要我站在
[00:11:43.640 --> 00:11:45.640]  希臘人的猶太人那裡
[00:11:45.640 --> 00:11:47.640]  去教訓那些希臘人?
[00:11:47.640 --> 00:11:49.640]  他說你們要找我
[00:11:49.640 --> 00:11:51.640]  卻找不著
[00:11:51.640 --> 00:11:53.640]  我們所在的地方你們不能到
[00:11:53.640 --> 00:11:55.640]  他們說這是什麼意思呢?
[00:11:55.640 --> 00:11:57.640]  他們以為耶穌會離開耶路撒冷
[00:11:57.640 --> 00:11:59.640]  離開巴勒斯坦
[00:11:59.640 --> 00:12:01.640]  離開其他
[00:12:01.640 --> 00:12:03.640]  散居羅馬大帝的猶太人
[00:12:03.640 --> 00:12:05.640]  或者周圍的
[00:12:05.640 --> 00:12:07.640]  外邦人
[00:12:07.640 --> 00:12:09.640]  就會聽到他的教訓
[00:12:09.640 --> 00:12:11.640]  聖經是非常幽默的
[00:12:11.640 --> 00:12:13.640]  猶太人不明白耶穌的使命
[00:12:13.640 --> 00:12:15.640]  也不了解耶穌的意思
[00:12:15.640 --> 00:12:17.640]  然後就說出了這番話
[00:12:17.640 --> 00:12:19.640]  這番話
[00:12:19.640 --> 00:12:21.640]  他竟然成為了一個寓言
[00:12:21.640 --> 00:12:23.640]  當耶穌升天之後
[00:12:23.640 --> 00:12:25.640]  門徒們真真正正
[00:12:25.640 --> 00:12:27.640]  應驗了這句話
[00:12:27.640 --> 00:12:29.640]  猶太人所說的
[00:12:29.640 --> 00:12:31.640]  真是沒錯
[00:12:31.640 --> 00:12:33.640]  教會就周圍去希臘人傳福音
[00:12:33.640 --> 00:12:35.640]  尤其是司徒行主
[00:12:35.640 --> 00:12:37.640]  我們更加看到
[00:12:37.640 --> 00:12:39.640]  福音不只是在猶太人的圈子
[00:12:39.640 --> 00:12:41.640]  是直到地球
[00:12:41.640 --> 00:12:43.640]  但是耶穌顯然
[00:12:43.640 --> 00:12:45.640]  不是逃跑
[00:12:45.640 --> 00:12:47.640]  耶穌提到他的死
[00:12:47.640 --> 00:12:49.640]  他的復活和升天
[00:12:49.640 --> 00:12:51.640]  我還有不多的時間和你們同在
[00:12:51.640 --> 00:12:53.640]  以後就回到
[00:12:53.640 --> 00:12:55.640]  差我來的那裡去
[00:12:55.640 --> 00:12:57.640]  這裡說到耶穌基督會受死
[00:12:57.640 --> 00:12:59.640]  三日之後復活
[00:12:59.640 --> 00:13:01.640]  四十日之後升天
[00:13:01.640 --> 00:13:03.640]  他回到天府
[00:13:03.640 --> 00:13:05.640]  就正如約翰對十四章
[00:13:05.640 --> 00:13:07.640]  第三節說
[00:13:07.640 --> 00:13:09.640]  我進去為你們預備地方
[00:13:09.640 --> 00:13:11.640]  就必再來接你們到我那裡去
[00:13:11.640 --> 00:13:13.640]  我叫你們也在那裡
[00:13:13.640 --> 00:13:15.640]  這個只是對門徒說
[00:13:15.640 --> 00:13:17.640]  這個只是對門徒說
[00:13:17.640 --> 00:13:19.640]  對那些不信的猶太人來說
[00:13:19.640 --> 00:13:21.640]  對那些不信的猶太人來說
[00:13:21.640 --> 00:13:23.640]  你到時想找我
[00:13:23.640 --> 00:13:25.640]  找不到
[00:13:25.640 --> 00:13:27.640]  因為你不信
[00:13:27.640 --> 00:13:29.640]  其實耶穌在這裡已經發出一個非常嚴重的警告
[00:13:29.640 --> 00:13:31.640]  其實耶穌在這裡已經發出一個非常嚴重的警告
[00:13:31.640 --> 00:13:33.640]  他對那些猶太人警告說
[00:13:33.640 --> 00:13:35.640]  你們存在一個不信的心
[00:13:35.640 --> 00:13:37.640]  你們存在一個不信的心
[00:13:37.640 --> 00:13:39.640]  永遠找不到
[00:13:39.640 --> 00:13:41.640]  永遠找不到
[00:13:41.640 --> 00:13:43.640]  因為你們心裡不信
[00:13:43.640 --> 00:13:45.640]  因為你們心裡不信
[00:13:45.640 --> 00:13:47.640]  就算你看到多少神蹟
[00:13:47.640 --> 00:13:49.640]  就算你看到多少神蹟
[00:13:49.640 --> 00:13:51.640]  就算你看到多少神蹟
[00:13:51.640 --> 00:13:53.640]  你的心被世界的神弄下了冷靜
[00:13:53.640 --> 00:13:55.640]  你的心被世界的神弄下了冷靜
[00:13:55.640 --> 00:13:57.640]  你聽不進去
[00:13:57.640 --> 00:13:59.640]  你不懂得去找
[00:13:59.640 --> 00:14:01.640]  你也會錯失良機
[00:14:01.640 --> 00:14:03.640]  所以你找不到
[00:14:03.640 --> 00:14:05.640]  所以希望來書第三章十二節
[00:14:05.640 --> 00:14:07.640]  就告訴弟兄們
[00:14:07.640 --> 00:14:09.640]  你們要謹慎
[00:14:09.640 --> 00:14:11.640]  免得我們中間說有人存在不信的惡心
[00:14:11.640 --> 00:14:13.640]  把永生神丟棄你
[00:14:13.640 --> 00:14:15.640]  總要趁著還有今天
[00:14:15.640 --> 00:14:17.640]  天天彼此相見
[00:14:17.640 --> 00:14:19.640]  免得你們中間有人被罪迷惑
[00:14:19.640 --> 00:14:21.640]  免得你們中間有人被罪迷惑
[00:14:21.640 --> 00:14:23.640]  心裡就乾硬了
[00:14:23.640 --> 00:14:25.640]  這個正是以先知以往也的訊息
[00:14:25.640 --> 00:14:27.640]  當趁著夜禍
[00:14:27.640 --> 00:14:29.640]  我尋找你的時候
[00:14:29.640 --> 00:14:31.640]  尋找他
[00:14:31.640 --> 00:14:33.640]  今天的問題在哪裡
[00:14:33.640 --> 00:14:35.640]  不是神母顯現給我們
[00:14:35.640 --> 00:14:37.640]  不是神母將她自己
[00:14:37.640 --> 00:14:39.640]  不是神母將她自己
[00:14:39.640 --> 00:14:41.640]  永生的盼望擺在我們面前
[00:14:41.640 --> 00:14:43.640]  不是福音傳到我們當中
[00:14:43.640 --> 00:14:45.640]  不是福音傳到我們當中
[00:14:45.640 --> 00:14:47.640]  但因為我們的眼已經被
[00:14:47.640 --> 00:14:49.640]  世界的神融合了
[00:14:49.640 --> 00:14:51.640]  我們自己以為
[00:14:51.640 --> 00:14:53.640]  我們已經很滿足
[00:14:53.640 --> 00:14:55.640]  不需要任何東西
[00:14:55.640 --> 00:14:57.640]  我都沒有病
[00:14:57.640 --> 00:14:59.640]  我都沒有罪
[00:14:59.640 --> 00:15:01.640]  你沒有病就算你是名醫
[00:15:01.640 --> 00:15:03.640]  我都不看你
[00:15:03.640 --> 00:15:05.640]  我沒有罪就算耶穌是怎樣
[00:15:05.640 --> 00:15:07.640]  我都不會相信你
[00:15:07.640 --> 00:15:09.640]  就因為這樣的緣故
[00:15:09.640 --> 00:15:11.640]  我們沒有機會
[00:15:11.640 --> 00:15:13.640]  所以以前先知說
[00:15:13.640 --> 00:15:15.640]  當趁著夜禍
[00:15:15.640 --> 00:15:17.640]  我尋找的時候就要尋找他
[00:15:17.640 --> 00:15:19.640]  這是以前書第五章
[00:15:19.640 --> 00:15:21.640]  第五十五章第六節
[00:15:21.640 --> 00:15:23.640]  我們再來看這一節聖經
[00:15:23.640 --> 00:15:25.640]  以前書第五十五章第六節
[00:15:25.640 --> 00:15:27.640]  當趁著夜禍
[00:15:27.640 --> 00:15:29.640]  我尋找的時候尋找他
[00:15:29.640 --> 00:15:31.640]  我們所信的神不是王大仙
[00:15:31.640 --> 00:15:33.640]  不是有求必應
[00:15:33.640 --> 00:15:35.640]  我們的信仰不是靈靈
[00:15:35.640 --> 00:15:37.640]  不是因為耶穌靈
[00:15:37.640 --> 00:15:39.640]  所以我們要去信他
[00:15:39.640 --> 00:15:41.640]  信耶穌是要付代價
[00:15:41.640 --> 00:15:43.640]  是要找個機會
[00:15:43.640 --> 00:15:45.640]  先知耳塞夏就告訴你
[00:15:45.640 --> 00:15:47.640]  當趁著夜禍
[00:15:47.640 --> 00:15:49.640]  我尋找的時候尋找他
[00:15:49.640 --> 00:15:51.640]  換句話說
[00:15:51.640 --> 00:15:53.640]  有一天夜禍
[00:15:53.640 --> 00:15:55.640]  不可能被我們尋遍
[00:15:55.640 --> 00:15:57.640]  你想找都找不到
[00:15:57.640 --> 00:15:59.640]  趁著還有今天
[00:15:59.640 --> 00:16:01.640]  還可以找到他的時候
[00:16:01.640 --> 00:16:03.640]  你要快快的信他
[00:16:03.640 --> 00:16:05.640]  跟隨他
[00:16:05.640 --> 00:16:07.640]  我們看到
[00:16:07.640 --> 00:16:09.640]  在聖經有三個不同的
[00:16:09.640 --> 00:16:11.640]  時間的程序
[00:16:11.640 --> 00:16:13.640]  馬太福音第七章第七節
[00:16:13.640 --> 00:16:15.640]  是一個不斷的尋找
[00:16:15.640 --> 00:16:17.640]  不斷的相信
[00:16:17.640 --> 00:16:19.640]  福音第七章第七節
[00:16:19.640 --> 00:16:21.640]  是將來的
