
[00:00:00.000 --> 00:00:05.600]  請我們再一次從心底談和祈禱
[00:05:31.200 --> 00:05:33.200]  我把手放進去
[00:05:33.200 --> 00:05:35.200]  其實裏面沒有東西的
[00:05:35.200 --> 00:05:37.200]  我拿出來
[00:05:37.200 --> 00:05:38.200]  不過弟兄
[00:05:38.200 --> 00:05:40.200]  你比我更加好
[00:05:40.200 --> 00:05:42.200]  你還敢去承認
[00:05:42.200 --> 00:05:44.200]  我不敢承認
[00:05:44.200 --> 00:05:48.200]  所以我只能夠說一句話
[00:05:48.200 --> 00:05:50.200]  你們要誠實
[00:05:50.200 --> 00:05:54.200]  我不能夠說我要誠實
[00:05:54.200 --> 00:05:56.200]  那些弟兄姐妹見到
[00:05:56.200 --> 00:05:59.200]  他們兩個在那裏說的時候
[00:05:59.200 --> 00:06:01.200]  恍然大悟
[00:06:01.200 --> 00:06:04.200]  接著教會發生什麼事了
[00:06:04.200 --> 00:06:06.200]  接著有人舉手說
[00:06:06.200 --> 00:06:08.200]  牧師我知道你是對我說的
[00:06:08.200 --> 00:06:10.200]  我什麼時候騙我太太
[00:06:10.200 --> 00:06:12.200]  我不誠實
[00:06:12.200 --> 00:06:14.200]  其實我出去找第二個女人的
[00:06:14.200 --> 00:06:17.200]  我就說出去做生意
[00:06:17.200 --> 00:06:18.200]  我不誠實
[00:06:18.200 --> 00:06:20.200]  每個人我不誠實
[00:06:20.200 --> 00:06:22.200]  我告訴弟兄姐妹聽
[00:06:22.200 --> 00:06:27.200]  我昨天很忙
[00:06:27.200 --> 00:06:30.200]  所以沒有預備主日學
[00:06:30.200 --> 00:06:32.200]  其實我不是忙
[00:06:32.200 --> 00:06:34.200]  是我從頭看戲
[00:06:34.200 --> 00:06:36.200]  看韓劇
[00:06:36.200 --> 00:06:38.200]  都沒有預備
[00:06:38.200 --> 00:06:41.200]  原來教會裏面有很多問題
[00:06:41.200 --> 00:06:43.200]  在這個時候突然之間
[00:06:43.200 --> 00:06:45.200]  聖靈感動他們
[00:06:45.200 --> 00:06:48.200]  每個人開始彼此認罪互相代求
[00:06:48.200 --> 00:06:50.200]  整個教會就開始認罪
[00:06:50.200 --> 00:06:53.200]  禱告 教會就復興過來
[00:06:53.200 --> 00:06:55.200]  教會就大大的復興
[00:06:55.200 --> 00:06:56.200]  從那天開始
[00:06:56.200 --> 00:07:01.200]  弟兄姐妹覺得我們真的要醒過來
[00:07:01.200 --> 00:07:04.200]  舅世遠說這個故事
[00:07:04.200 --> 00:07:07.200]  是說到教會為什麼會復興
[00:07:07.200 --> 00:07:09.200]  教會復興
[00:07:09.200 --> 00:07:12.200]  你看看教會歷史裏面的復興
[00:07:12.200 --> 00:07:16.200]  是一定和認罪有關係
[00:07:16.200 --> 00:07:18.200]  因為他們能夠去認罪
[00:07:18.200 --> 00:07:20.200]  所以教會帶來一個很大的復興
[00:07:20.200 --> 00:07:22.200]  吸引很多很多人信主
[00:07:22.200 --> 00:07:24.200]  如果我們看看今天的教會
[00:07:24.200 --> 00:07:26.200]  整個教會歷史
[00:07:26.200 --> 00:07:28.200]  在歐美裏面
[00:07:28.200 --> 00:07:30.200]  其中一個最大的復興
[00:07:30.200 --> 00:07:33.200]  就是十八世紀和十九世紀的大復興
[00:07:33.200 --> 00:07:35.200]  其中Edwin Law
[00:07:35.200 --> 00:07:37.200]  一個很出名的教會歷史學家
[00:07:37.200 --> 00:07:40.200]  你看到每一次的復興運動裏面
[00:07:40.200 --> 00:07:42.200]  有幾個特色
[00:07:42.200 --> 00:07:46.200]  從復興運動開始的時候
[00:07:46.200 --> 00:07:48.200]  社會是一個什麼樣的社會呢
[00:07:48.200 --> 00:07:50.200]  是一個道德淪落
[00:07:50.200 --> 00:07:53.200]  教會世俗化問題多多的社會
[00:07:53.200 --> 00:07:54.200]  就好像美國來說
[00:07:54.200 --> 00:07:56.200]  在十八世紀中葉的時候
[00:07:56.200 --> 00:07:59.200]  美國經歷了一次非常大的復興
[00:07:59.200 --> 00:08:01.200]  數以萬計的人
[00:08:01.200 --> 00:08:02.200]  不需要麥克風的
[00:08:02.200 --> 00:08:04.200]  當時Jonathan Edwards
[00:08:04.200 --> 00:08:06.200]  在菲律賓講道
[00:08:06.200 --> 00:08:08.200]  或者是Mudie講道的時候
[00:08:08.200 --> 00:08:12.200]  數以千計的人在那裏聽到
[00:08:12.200 --> 00:08:15.200]  他一個人在那裏大聲疾呼的
[00:08:15.200 --> 00:08:19.200]  很多很多的人悔改流淚認罪
[00:08:19.200 --> 00:08:23.200]  每次聚會是有多人的
[00:08:23.200 --> 00:08:26.200]  但當時的社會是一個什麼樣的社會呢
[00:08:26.200 --> 00:08:30.200]  十八世紀的社會是一個淪亡的社會
[00:08:30.200 --> 00:08:32.200]  走鬼隨處可見
[00:08:32.200 --> 00:08:33.200]  當時人口
[00:08:33.200 --> 00:08:35.200]  整個美國人口只有五百萬
[00:08:35.200 --> 00:08:38.200]  但醉酒的人數竟然是達三十萬
[00:08:38.200 --> 00:08:40.200]  佔了全國的6%
[00:08:40.200 --> 00:08:44.200]  是那些喝到醉醺醺的一些人
[00:08:44.200 --> 00:08:48.200]  每年死在酒的有一萬五千人
[00:08:48.200 --> 00:08:50.200]  除了酒的問題之外
[00:08:50.200 --> 00:08:52.200]  惡霸橫行
[00:08:52.200 --> 00:08:54.200]  婦女被強姦
[00:08:54.200 --> 00:08:57.200]  銀行次次有搶劫
[00:08:57.200 --> 00:09:00.200]  幾乎是天天見到的新聞
[00:09:00.200 --> 00:09:02.200]  教會是怎樣呢
[00:09:02.200 --> 00:09:04.200]  教會的人數是銳減
[00:09:04.200 --> 00:09:07.200]  根據Samuel Sherbert牧師所講
[00:09:07.200 --> 00:09:09.200]  他們的教會
[00:09:09.200 --> 00:09:12.200]  是東岸的教會
[00:09:12.200 --> 00:09:14.200]  十六年來
[00:09:14.200 --> 00:09:16.200]  只得一個人信
[00:09:16.200 --> 00:09:18.200]  只得一個人洗禮
[00:09:18.200 --> 00:09:20.200]  十六年
[00:09:20.200 --> 00:09:22.200]  教會十六年
[00:09:22.200 --> 00:09:24.200]  只得一個人信主洗禮
[00:09:24.200 --> 00:09:27.200]  看我們今天的情況
[00:09:27.200 --> 00:09:30.200]  我們教會三藩市報道會
[00:09:30.200 --> 00:09:33.200]  過去一年都是一個人洗禮
[00:09:33.200 --> 00:09:36.200]  在中國
[00:09:36.200 --> 00:09:41.200]  1930年是中國教會的大復興的時候
[00:09:41.200 --> 00:09:45.200]  1930年中國的歷史是一個什麼歷史呢
[00:09:45.200 --> 00:09:47.200]  是一個最黑暗的歷史
[00:09:47.200 --> 00:09:48.200]  土匪橫行
[00:09:48.200 --> 00:09:50.200]  生活艱難
[00:09:50.200 --> 00:09:53.200]  鴉片槍擊整個社會
[00:09:53.200 --> 00:09:55.200]  政府敗壞道德淪亡
[00:09:55.200 --> 00:09:58.200]  教會宣教士散漫貪財
[00:09:58.200 --> 00:10:00.200]  對神的話語沒興趣
[00:10:00.200 --> 00:10:04.200]  教會面臨一個極困難的時期
[00:10:04.200 --> 00:10:06.200]  差不多在這個時候
[00:10:06.200 --> 00:10:08.200]  在中國就發生了這個
[00:10:08.200 --> 00:10:11.200]  極大的教會復興運動
[00:10:11.200 --> 00:10:13.200]  當時這個
[00:10:13.200 --> 00:10:15.200]  巴達利的旅行團
[00:10:15.200 --> 00:10:17.200]  繼志文牧師
[00:10:17.200 --> 00:10:18.200]  宋尚哲博士
[00:10:18.200 --> 00:10:20.200]  到處去傳道
[00:10:20.200 --> 00:10:23.200]  數以萬計的人去聽到的時候
[00:10:23.200 --> 00:10:25.200]  悔改認罪
[00:10:25.200 --> 00:10:29.200]  所以我們看到第一個特色
[00:10:29.200 --> 00:10:32.200]  教會的復興是什麼時候發生的呢
[00:10:32.200 --> 00:10:34.200]  就是在周圍的社會裡面
[00:10:34.200 --> 00:10:37.200]  是完全亂了
[00:10:37.200 --> 00:10:39.200]  腐敗不堪
[00:10:39.200 --> 00:10:42.200]  而教會受到這種風氣的影響
[00:10:42.200 --> 00:10:46.200]  全部是濫陽世俗化
[00:10:46.200 --> 00:10:49.200]  你看看我們今天三藩市的社會
[00:10:49.200 --> 00:10:51.200]  又是一個什麼樣的社會
[00:10:51.200 --> 00:10:53.200]  今天我們看加州
[00:10:53.200 --> 00:10:57.200]  是一個什麼道德的一個加州
[00:10:57.200 --> 00:10:59.200]  是不是道德淪亡
[00:10:59.200 --> 00:11:01.200]  是不是呢
[00:11:01.200 --> 00:11:03.200]  每天打開26台看的時候
[00:11:03.200 --> 00:11:05.200]  那些新聞都不是好新聞
[00:11:05.200 --> 00:11:07.200]  這裡打劫那裡強姦
[00:11:07.200 --> 00:11:09.200]  90多歲的婦女都被強姦
[00:11:09.200 --> 00:11:11.200]  而這個都被非禮
[00:11:11.200 --> 00:11:14.200]  而這個非禮犯竟然不需要付任何代價
[00:11:14.200 --> 00:11:16.200]  這是一個什麼樣的社會
[00:11:16.200 --> 00:11:18.200]  這些跡象是告訴我們
[00:11:18.200 --> 00:11:20.200]  教會一定要復興
[00:11:20.200 --> 00:11:22.200]  教會不復興的時候
[00:11:22.200 --> 00:11:25.200]  我們只不過是沒有了鹹味的鹽一樣
[00:11:25.200 --> 00:11:27.200]  還有
[00:11:27.200 --> 00:11:29.200]  教會第二個特色
[00:11:29.200 --> 00:11:32.200]  除了當時的社會是亂了大龍
[00:11:32.200 --> 00:11:34.200]  教會第二個特色就是認罪
[00:11:34.200 --> 00:11:36.200]  在中國在30年代
[00:11:36.200 --> 00:11:38.200]  之所以大復興
[00:11:38.200 --> 00:11:44.200]  其中一個是跟一個人很有關係的
[00:11:44.200 --> 00:11:46.200]  就是一個叫宋尚志博士的人
[00:11:46.200 --> 00:11:48.200]  在我們中間我知道
[00:11:48.200 --> 00:11:51.200]  阿沛琪
[00:11:51.200 --> 00:11:55.200]  聽過宋尚志講道
[00:11:55.200 --> 00:11:57.200]  你父母聽過
[00:11:57.200 --> 00:12:01.200]  有多少人聽過宋尚志的名字
[00:12:01.200 --> 00:12:04.200]  不是很多人聽過宋尚志的名字
[00:12:04.200 --> 00:12:06.200]  宋尚志是一個什麼人
[00:12:06.200 --> 00:12:10.200]  宋尚志在1926年
[00:12:10.200 --> 00:12:12.200]  他來到美國讀書
[00:12:12.200 --> 00:12:16.200]  在俄亥俄州的州立大學拿到PhD
[00:12:16.200 --> 00:12:18.200]  拿到博士的位置
[00:12:18.200 --> 00:12:21.200]  他是專研究化學的
[00:12:21.200 --> 00:12:23.200]  是一個化學博士
[00:12:23.200 --> 00:12:25.200]  其中一樣很有趣的
[00:12:25.200 --> 00:12:27.200]  他解聖經是非常古怪的
[00:12:27.200 --> 00:12:30.200]  聖經說你們是世上的鹽
[00:12:30.200 --> 00:12:32.200]  是全世上的光
[00:12:32.200 --> 00:12:34.200]  作為一個化學博士
[00:12:34.200 --> 00:12:36.200]  他就怎樣解釋世上的鹽呢
[00:12:36.200 --> 00:12:40.200]  鹽的化學方程式
[00:12:40.200 --> 00:12:42.200]  叫做Sodium Chloride
[00:12:42.200 --> 00:12:45.200]  Sodium Chloride就是氯化鈉
[00:12:45.200 --> 00:12:49.200]  氯化鈉鹽是由兩種元素組成
[00:12:49.200 --> 00:12:50.200]  一個是氯
[00:12:50.200 --> 00:12:51.200]  一個是鈉
[00:12:51.200 --> 00:12:53.200]  Sodium和Chlorine
[00:12:53.200 --> 00:12:57.200]  任何我們讀中學讀化學的人都知道
[00:12:57.200 --> 00:13:02.200]  Chlorine是很毒的
[00:13:02.200 --> 00:13:05.200]  如果你想殺菌
[00:13:05.200 --> 00:13:07.200]  譬如游泳池
[00:13:07.200 --> 00:13:11.200]  游泳池游泳的時候有很多菌
[00:13:11.200 --> 00:13:15.200]  所以人們就把Chlorine放進水裡
[00:13:15.200 --> 00:13:17.200]  來殺菌
[00:13:17.200 --> 00:13:19.200]  Chlorine是可以殺菌的
[00:13:19.200 --> 00:13:21.200]  是很毒的
[00:13:21.200 --> 00:13:24.200]  如果再把Chlorine的汽車漏了出去
[00:13:24.200 --> 00:13:27.200]  就會毒死很多人
[00:13:27.200 --> 00:13:29.200]  Sodium呢
[00:13:29.200 --> 00:13:31.200]  我記得我讀中學的時候
[00:13:31.200 --> 00:13:34.200]  在實驗室裡放一點點的Sodium
[00:13:34.200 --> 00:13:36.200]  掉進水裡
[00:13:36.200 --> 00:13:38.200]  有什麼反應呢
[00:13:38.200 --> 00:13:40.200]  噴火啊
[00:13:40.200 --> 00:13:42.200]  很厲害
[00:13:42.200 --> 00:13:44.200]  宋相智就說
[00:13:44.200 --> 00:13:46.200]  你未信耶穌的時候
[00:13:46.200 --> 00:13:48.200]  就像Sodium那麼辣
[00:13:48.200 --> 00:13:50.200]  像Chlorine那麼毒
[00:13:50.200 --> 00:13:52.200]  你信了耶穌之後
[00:13:52.200 --> 00:13:54.200]  就變成鹽
[00:13:54.200 --> 00:13:55.200]  Sodium Chlorine
[00:13:55.200 --> 00:13:57.200]  又不毒又不辣
[00:13:57.200 --> 00:13:59.200]  鹽是一件很有趣的事
[00:13:59.200 --> 00:14:01.200]  你想想
[00:14:01.200 --> 00:14:03.200]  有一次
[00:14:03.200 --> 00:14:06.200]  我們在香港夏令會
[00:14:06.200 --> 00:14:09.200]  早上就吃雞粥
[00:14:09.200 --> 00:14:13.200]  一吃雞粥的時候
[00:14:13.200 --> 00:14:15.200]  那些雞粥呢
[00:14:15.200 --> 00:14:17.200]  淡而無味的
[00:14:17.200 --> 00:14:19.200]  沒有雞味的
[00:14:19.200 --> 00:14:21.200]  雞粥沒有雞味的
[00:14:21.200 --> 00:14:23.200]  然後牧師就說
[00:14:23.200 --> 00:14:26.200]  你們覺得那些雞粥怎麼樣
[00:14:26.200 --> 00:14:28.200]  沒有味道的
[00:14:28.200 --> 00:14:31.200]  你在桌子裡拿一點鹽放進去
[00:14:31.200 --> 00:14:35.200]  放了鹽進去那些雞粥的時候
[00:14:35.200 --> 00:14:37.200]  你再喝一口怎麼樣
[00:14:37.200 --> 00:14:39.200]  吃一口怎麼樣
[00:14:39.200 --> 00:14:41.200]  哎呀很甜啊
[00:14:41.200 --> 00:14:43.200]  那些雞味都出來了
[00:14:43.200 --> 00:14:45.200]  我那時候想奇怪
[00:14:45.200 --> 00:14:47.200]  鹽放進去應該很鹹的
[00:14:47.200 --> 00:14:49.200]  為什麼要放進去會甜呢
[00:14:49.200 --> 00:14:52.200]  這個就是鹽的奇妙
[00:14:52.200 --> 00:14:56.200]  原來我們基督徒就是世上的鹽
[00:14:56.200 --> 00:14:59.200]  鹽我們小時候
[00:14:59.200 --> 00:15:01.200]  我在新界住的時候沒有雪櫃
[00:15:01.200 --> 00:15:04.200]  在街市買了塊肉回來
[00:15:04.200 --> 00:15:06.200]  那又怎麼樣
[00:15:06.200 --> 00:15:08.200]  拿鹽醃它
[00:15:08.200 --> 00:15:10.200]  所以我們中國人最喜歡鹹菜
[00:15:10.200 --> 00:15:11.200]  鹹魚
[00:15:11.200 --> 00:15:12.200]  鹹肉
[00:15:12.200 --> 00:15:14.200]  還有鹹豬手
[00:15:14.200 --> 00:15:16.200]  鹹什麼的
[00:15:16.200 --> 00:15:17.200]  鹹是什麼
[00:15:17.200 --> 00:15:18.200]  防腐啊
[00:15:18.200 --> 00:15:20.200]  鹽是用來防腐的
[00:15:20.200 --> 00:15:23.200]  你沒有鹽去防腐的時候
[00:15:23.200 --> 00:15:24.200]  肉就會變壞的
[00:15:24.200 --> 00:15:26.200]  耶穌說你們世上的鹽
[00:15:26.200 --> 00:15:28.200]  這個世界就像肉一樣
[00:15:28.200 --> 00:15:30.200]  沒有基督徒在防腐的時候
[00:15:30.200 --> 00:15:33.200]  這個社會就越來越敗壞
[00:15:33.200 --> 00:15:35.200]  這個社會就越來越不行了
[00:15:35.200 --> 00:15:38.200]  所以耶穌基督說你們世上的鹽
[00:15:38.200 --> 00:15:40.200]  你不是chlorine那麼毒
[00:15:40.200 --> 00:15:42.200]  你不是sodium那麼辣
[00:15:42.200 --> 00:15:44.200]  你是sodium chloride
[00:15:44.200 --> 00:15:46.200]  你是鹽
[00:15:46.200 --> 00:15:48.200]  所以
[00:15:48.200 --> 00:15:52.200]  第二個特色就是認罪
[00:15:52.200 --> 00:15:54.200]  宋尚之
[00:15:54.200 --> 00:15:56.200]  他在俄亥俄州拿了PhD
[00:15:56.200 --> 00:15:59.200]  後來就去到紐約的協和神學院
[00:15:59.200 --> 00:16:01.200]  攻讀神學
[00:16:01.200 --> 00:16:05.200]  因為協和神學院是一個新派的神學院
[00:16:05.200 --> 00:16:07.200]  不信聖經的
[00:16:07.200 --> 00:16:09.200]  宋尚之就有很大掙扎
[00:16:09.200 --> 00:16:11.200]  他就不是很喜歡
[00:16:11.200 --> 00:16:12.200]  反駁這些老師
[00:16:12.200 --> 00:16:14.200]  結果就被人抓進精神病院
[00:16:14.200 --> 00:16:15.200]  說他瘋了
[00:16:15.200 --> 00:16:17.200]  說他神經病
[00:16:17.200 --> 00:16:20.200]  抓了去精神病院住了193天
[00:16:20.200 --> 00:16:23.200]  說他當他是精神病人辦
[00:16:23.200 --> 00:16:25.200]  他在這193天
[00:16:25.200 --> 00:16:27.200]  他就專心讀聖經
[00:16:27.200 --> 00:16:29.200]  這190天讀聖經
[00:16:29.200 --> 00:16:31.200]  對他有極大極大的影響
[00:16:31.200 --> 00:16:33.200]  終於在1927年
[00:16:33.200 --> 00:16:36.200]  他就在西雅圖坐船回到中國
[00:16:36.200 --> 00:16:38.200]  他去到中國的時候
[00:16:38.200 --> 00:16:41.200]  北京大學請他做化學教授
[00:16:41.200 --> 00:16:42.200]  他不去
[00:16:42.200 --> 00:16:43.200]  他做什麼?
[00:16:43.200 --> 00:16:44.200]  他做牧師
[00:16:44.200 --> 00:16:45.200]  他做傳道人
[00:16:45.200 --> 00:16:51.200]  他除了拿了一張博士證書交給他爸爸之外
[00:16:51.200 --> 00:16:53.200]  其他全部扔進海裡
[00:16:53.200 --> 00:16:55.200]  然後他做傳道人
[00:16:55.200 --> 00:17:01.200]  他後來加入了伯達利報道團
[00:17:01.200 --> 00:17:03.200]  和繼志文牧師其他人
[00:17:03.200 --> 00:17:07.200]  一起周圍全國裡面傳道
[00:17:07.200 --> 00:17:09.200]  他講道很有趣
[00:17:09.200 --> 00:17:12.200]  他不像我斯斯文站在那裡
[00:17:12.200 --> 00:17:14.200]  跳來跳去大大聲聲的
[00:17:14.200 --> 00:17:16.200]  但是他講道很有力量
[00:17:16.200 --> 00:17:20.200]  每次給千上萬人聽
[00:17:20.200 --> 00:17:22.200]  他講完道
[00:17:22.200 --> 00:17:25.200]  其中一個最大的特色就是直斥其非
[00:17:25.200 --> 00:17:27.200]  說我們的罪
[00:17:27.200 --> 00:17:30.200]  每次完了聚會的時候
[00:17:30.200 --> 00:17:33.200]  很多好人流著眼淚
[00:17:33.200 --> 00:17:37.200]  來到上帝面前悔改認罪
[00:17:37.200 --> 00:17:40.200]  當時有一個很大的口號
[00:17:40.200 --> 00:17:43.200]  No confession, no revival
[00:17:43.200 --> 00:17:47.200]  沒有認罪的時候教會不會復興
[00:17:47.200 --> 00:17:50.200]  中國如是 美國如是
[00:17:50.200 --> 00:17:53.200]  所以我們看到一件事
[00:17:53.200 --> 00:17:57.200]  復興一定是有認罪的
[00:17:57.200 --> 00:17:59.200]  除非我們看到我們自己
[00:17:59.200 --> 00:18:03.200]  在上帝面前是一個何等軟弱的人
[00:18:03.200 --> 00:18:05.200]  在上帝面前悔改認罪
[00:18:05.200 --> 00:18:07.200]  否則不會有復興
[00:18:07.200 --> 00:18:11.200]  第三個特色就是禱告和讀經
[00:18:11.200 --> 00:18:13.200]  今天我們的問題是什麼呢?
[00:18:13.200 --> 00:18:16.200]  對人的聲音過份敏感
[00:18:16.200 --> 00:18:19.200]  但對上帝的聲音過份不敏感
[00:18:19.200 --> 00:18:21.200]  別人講了一句話得罪我們
[00:18:21.200 --> 00:18:23.200]  我們一輩子都記得
[00:18:23.200 --> 00:18:25.200]  很奇怪的
[00:18:25.200 --> 00:18:28.200]  不知為何那些說話
