
[00:00:00.000 --> 00:00:03.000]  是不是小朋友來的?應該不是的
[00:03:30.000 --> 00:03:32.000]  甚至告訴你想不想住
[00:03:32.000 --> 00:03:34.000]  你很怕他同居
[00:03:34.000 --> 00:03:36.000]  起碼你的家很散
[00:03:36.000 --> 00:03:38.000]  最後就是憤怒
[00:03:38.000 --> 00:03:40.000]  你聽到憤怒很恐怖
[00:03:40.000 --> 00:03:42.000]  現在有些場合是說到
[00:03:42.000 --> 00:03:44.000]  斬爸爸媽媽都有
[00:03:44.000 --> 00:03:46.000]  我都做過一些個案
[00:03:46.000 --> 00:03:48.000]  家散人亡
[00:03:48.000 --> 00:03:50.000]  謀財害命
[00:03:50.000 --> 00:03:52.000]  你還生不生
[00:03:52.000 --> 00:03:54.000]  最要命的四個字
[00:03:54.000 --> 00:03:56.000]  齊了
[00:03:56.000 --> 00:03:58.000]  謀財害命
[00:03:58.000 --> 00:04:00.000]  家散人亡
[00:04:00.000 --> 00:04:02.000]  但你仍然生的原因是什麼
[00:04:02.000 --> 00:04:04.000]  一定有些好的原因
[00:04:04.000 --> 00:04:06.000]  我想今晚澄清
[00:04:06.000 --> 00:04:08.000]  如果你天天都在吵架
[00:04:08.000 --> 00:04:10.000]  說這四個問題
[00:04:10.000 --> 00:04:12.000]  我想你聽完我講你不會吵
[00:04:12.000 --> 00:04:14.000]  你會說
[00:04:14.000 --> 00:04:16.000]  要用心拍拖
[00:04:16.000 --> 00:04:18.000]  用心不要跳樓
[00:04:18.000 --> 00:04:20.000]  還有原因是
[00:04:20.000 --> 00:04:22.000]  我明白你為什麼這麼辛苦
[00:04:22.000 --> 00:04:24.000]  我沒有弟弟
[00:04:24.000 --> 00:04:26.000]  我和我太太
[00:04:26.000 --> 00:04:28.000]  過了11年
[00:04:28.000 --> 00:04:30.000]  我們營養了
[00:04:30.000 --> 00:04:32.000]  在家裡住超過20人
[00:04:32.000 --> 00:04:36.000]  由6歲至20多歲
[00:04:36.000 --> 00:04:38.000]  有未婚媽媽都有
[00:04:38.000 --> 00:04:42.000]  分別在20多年裏
[00:04:42.000 --> 00:04:44.000]  80年代
[00:04:44.000 --> 00:04:46.000]  到我太太去世
[00:04:46.000 --> 00:04:48.000]  是08年
[00:04:48.000 --> 00:04:50.000]  我都有這麼多照顧審者的經驗
[00:04:50.000 --> 00:04:52.000]  每晚
[00:04:52.000 --> 00:04:54.000]  我們在客廳裏
[00:04:54.000 --> 00:04:56.000]  最多人那次是10個人在家裏住
[00:04:56.000 --> 00:04:58.000]  我們聊天
[00:04:58.000 --> 00:05:00.000]  真是講心事
[00:05:00.000 --> 00:05:02.000]  講不愉快的事
[00:05:02.000 --> 00:05:04.000]  今日在我家住
[00:05:04.000 --> 00:05:06.000]  現在是全道人
[00:05:06.000 --> 00:05:08.000]  神學博士都有
[00:05:08.000 --> 00:05:10.000]  社工有
[00:05:10.000 --> 00:05:12.000]  醫生有
[00:05:12.000 --> 00:05:14.000]  我做最久是
[00:05:14.000 --> 00:05:16.000]  聯校領袖訓練營
[00:05:16.000 --> 00:05:18.000]  最長的學校是聖雷斯中學
[00:05:18.000 --> 00:05:20.000]  已經做了17年
[00:05:20.000 --> 00:05:22.000]  和聖方濟各
[00:05:22.000 --> 00:05:24.000]  聖森聖波斯教育會
[00:05:24.000 --> 00:05:26.000]  很多學校合作過做聯校
[00:05:26.000 --> 00:05:28.000]  我不是這學校的舊生
[00:05:28.000 --> 00:05:30.000]  當然不是女校舊生
[00:05:30.000 --> 00:05:32.000]  是男校不是
[00:05:32.000 --> 00:05:34.000]  為什麼我做這件事呢
[00:05:34.000 --> 00:05:36.000]  我發現香港的教育
[00:05:36.000 --> 00:05:38.000]  弱在不要做領袖訓練
[00:05:38.000 --> 00:05:40.000]  所以很多聖方濟很容易讀書
[00:05:40.000 --> 00:05:42.000]  不厲害就覺得自己沒用
[00:05:42.000 --> 00:05:44.000]  其實不是
[00:05:44.000 --> 00:05:46.000]  有用是因為他可以服務人
[00:05:46.000 --> 00:05:48.000]  但香港學校是不重視的
[00:05:48.000 --> 00:05:50.000]  17年來我們沒有拿過
[00:05:50.000 --> 00:05:52.000]  這些學校一毫子
[00:05:52.000 --> 00:05:54.000]  全部錢都是學生籌的
[00:05:54.000 --> 00:05:56.000]  全部都是他們
[00:05:56.000 --> 00:05:58.000]  印單行簿印毛巾
[00:05:58.000 --> 00:06:00.000]  籌錢
[00:06:00.000 --> 00:06:02.000]  就入中大營住43夜
[00:06:02.000 --> 00:06:04.000]  就渡過了17年的暑假
[00:06:04.000 --> 00:06:06.000]  17年
[00:06:06.000 --> 00:06:08.000]  就遇到一個律師
[00:06:08.000 --> 00:06:10.000]  他跟我說
[00:06:10.000 --> 00:06:12.000]  余先生你記得我以前是聖科第二級
[00:06:12.000 --> 00:06:14.000]  1995年
[00:06:14.000 --> 00:06:16.000]  我當然認得他
[00:06:16.000 --> 00:06:18.000]  他跟我說很開心那年
[00:06:18.000 --> 00:06:20.000]  前天
[00:06:20.000 --> 00:06:22.000]  我現在工作是做癌症病人
[00:06:22.000 --> 00:06:24.000]  前天
[00:06:24.000 --> 00:06:26.000]  我還在苦惱
[00:06:26.000 --> 00:06:28.000]  我還有100張問卷
[00:06:28.000 --> 00:06:30.000]  想一些癌症康復的人填
[00:06:30.000 --> 00:06:32.000]  很難找
[00:06:32.000 --> 00:06:34.000]  我還差100張
[00:06:34.000 --> 00:06:36.000]  我收到一個醫生
[00:06:36.000 --> 00:06:38.000]  給我
[00:06:38.000 --> 00:06:40.000]  我幫你我是中六科
[00:06:40.000 --> 00:06:42.000]  差不多是一個高級醫生
[00:06:42.000 --> 00:06:44.000]  他自己開一個集團醫務所
[00:06:44.000 --> 00:06:46.000]  因為你以前
[00:06:46.000 --> 00:06:48.000]  在我小時候你幫過我
[00:06:48.000 --> 00:06:50.000]  原來他是聖律師救生
[00:06:50.000 --> 00:06:52.000]  我發現原來
[00:06:52.000 --> 00:06:54.000]  教聖恩仔最大的享受
[00:06:54.000 --> 00:06:56.000]  就是很多年後
[00:06:56.000 --> 00:06:58.000]  你看到他們不是因為做醫生
[00:06:58.000 --> 00:07:00.000]  做律師而是他很感激你
[00:07:00.000 --> 00:07:02.000]  在他十幾歲的時候
[00:07:02.000 --> 00:07:04.000]  你帶過他
[00:07:04.000 --> 00:07:06.000]  我帶過他什麼呢
[00:07:06.000 --> 00:07:08.000]  你今天可以學我
[00:07:08.000 --> 00:07:10.000]  我每一個營17年
[00:07:10.000 --> 00:07:12.000]  每年都有4天
[00:07:12.000 --> 00:07:14.000]  在中大
[00:07:14.000 --> 00:07:16.000]  每晚200人
[00:07:16.000 --> 00:07:18.000]  都每人寫一封50個字的信給我
[00:07:18.000 --> 00:07:20.000]  寫
[00:07:20.000 --> 00:07:22.000]  15歲的我
[00:07:22.000 --> 00:07:24.000]  14歲的我
[00:07:24.000 --> 00:07:26.000]  講明寫什麼
[00:07:26.000 --> 00:07:28.000]  寫你最不快樂的東西
[00:07:28.000 --> 00:07:30.000]  或者你最有感覺的東西寫給我
[00:07:30.000 --> 00:07:32.000]  每晚我看200封信
[00:07:32.000 --> 00:07:34.000]  第二天早上9點
[00:07:34.000 --> 00:07:36.000]  我就回答這些信
[00:07:36.000 --> 00:07:38.000]  他們很喜歡看我怎樣回答
[00:07:38.000 --> 00:07:40.000]  他們的問題
[00:07:40.000 --> 00:07:42.000]  所以我很喜歡研究
[00:07:42.000 --> 00:07:44.000]  13歲至17歲的日子
[00:07:44.000 --> 00:07:46.000]  心想什麼
[00:07:46.000 --> 00:07:48.000]  所以今晚有很多以前他帶給我的靈感
[00:07:48.000 --> 00:07:50.000]  後來我在理工大學
[00:07:50.000 --> 00:07:52.000]  教社工
[00:07:52.000 --> 00:07:54.000]  我也很喜歡教外展工作
[00:07:54.000 --> 00:07:56.000]  究竟青少年為什麼今天的心情
[00:07:56.000 --> 00:07:58.000]  會這樣呢
[00:07:58.000 --> 00:08:00.000]  我先講明牌的問題
[00:08:00.000 --> 00:08:02.000]  我相信一看這個字
[00:08:02.000 --> 00:08:04.000]  你就感覺到錢包輕了很多
[00:08:04.000 --> 00:08:08.000]  我講一個很簡單的例子
[00:08:08.000 --> 00:08:10.000]  有一個家長
[00:08:10.000 --> 00:08:12.000]  兒子說想買一雙球鞋
[00:08:12.000 --> 00:08:16.000]  家長就說沒有零錢
[00:08:16.000 --> 00:08:18.000]  就拿了一千元紙幣
[00:08:18.000 --> 00:08:20.000]  給兒子
[00:08:20.000 --> 00:08:22.000]  隔了兩天之後
[00:08:22.000 --> 00:08:24.000]  他醒了起來
[00:08:24.000 --> 00:08:26.000]  就問兒子
[00:08:26.000 --> 00:08:28.000]  你還沒找錢給我
[00:08:28.000 --> 00:08:32.000]  兒子說我還沒問你拿
[00:08:32.000 --> 00:08:34.000]  都不夠
[00:08:34.000 --> 00:08:36.000]  媽媽就很生氣
[00:08:36.000 --> 00:08:38.000]  我想媽媽還以為
[00:08:38.000 --> 00:08:40.000]  30元的白飯已經叫球鞋
[00:08:40.000 --> 00:08:42.000]  她不知道
[00:08:42.000 --> 00:08:44.000]  原來兒子拿了一千元之後
[00:08:44.000 --> 00:08:46.000]  去找球鞋的時候
[00:08:46.000 --> 00:08:48.000]  找到的球鞋
[00:08:48.000 --> 00:08:50.000]  不止一千元的價值
[00:08:50.000 --> 00:08:52.000]  媽媽一直以為
[00:08:52.000 --> 00:08:54.000]  起碼能找回九百多元
[00:08:54.000 --> 00:08:56.000]  很大誤會
[00:08:56.000 --> 00:08:58.000]  現在你可以說
[00:08:58.000 --> 00:09:00.000]  貴極也還有
[00:09:00.000 --> 00:09:02.000]  貴極也還可以有
[00:09:02.000 --> 00:09:04.000]  如果你開開眼界
[00:09:04.000 --> 00:09:06.000]  三千元也有
[00:09:06.000 --> 00:09:08.000]  為什麼會這樣呢
[00:09:08.000 --> 00:09:10.000]  為什麼會這樣呢
[00:09:10.000 --> 00:09:12.000]  讓我解釋給你聽
[00:09:12.000 --> 00:09:14.000]  我們會不明白
[00:09:14.000 --> 00:09:16.000]  我希望你
[00:09:16.000 --> 00:09:18.000]  我相信大家坐在這裡
[00:09:18.000 --> 00:09:20.000]  像30歲以上
[00:09:20.000 --> 00:09:22.000]  你不要告訴我五歲生小孩
[00:09:22.000 --> 00:09:24.000]  你想想
[00:09:24.000 --> 00:09:26.000]  你和你的兒子有什麼不同呢
[00:09:26.000 --> 00:09:28.000]  我數給你聽
[00:09:28.000 --> 00:09:30.000]  你就會完全明白
[00:09:30.000 --> 00:09:34.000]  你沒錯他也沒錯
[00:09:34.000 --> 00:09:36.000]  他是怎樣呢
[00:09:36.000 --> 00:09:38.000]  他是靠
[00:09:38.000 --> 00:09:40.000]  人家
[00:09:40.000 --> 00:09:42.000]  怎麼看他
[00:09:42.000 --> 00:09:44.000]  來覺得自己的價值
[00:09:44.000 --> 00:09:46.000]  他是靠
[00:09:46.000 --> 00:09:48.000]  去到任何地方
[00:09:48.000 --> 00:09:50.000]  餐廳飲食的地方
[00:09:50.000 --> 00:09:52.000]  玩的地方
[00:09:52.000 --> 00:09:54.000]  或者同我家
[00:09:54.000 --> 00:09:56.000]  或者在校草場
[00:09:56.000 --> 00:09:58.000]  他看所有人
[00:09:58.000 --> 00:10:00.000]  他調整
[00:10:00.000 --> 00:10:02.000]  我吸不吸引到人呢
[00:10:02.000 --> 00:10:04.000]  人家看不看得起我呢
[00:10:04.000 --> 00:10:06.000]  如果發現
[00:10:06.000 --> 00:10:08.000]  發現了一些人家看不起
[00:10:08.000 --> 00:10:10.000]  他就要改那樣東西
[00:10:10.000 --> 00:10:12.000]  不然明天怎麼見人呢
[00:10:12.000 --> 00:10:14.000]  我舉個很簡單的例子
[00:10:14.000 --> 00:10:16.000]  有一個小孩住在我家
[00:10:16.000 --> 00:10:18.000]  當年他十四歲
[00:10:18.000 --> 00:10:20.000]  我們睡醒了
[00:10:20.000 --> 00:10:22.000]  就說我們去
[00:10:22.000 --> 00:10:24.000]  對面的會所游泳
[00:10:24.000 --> 00:10:26.000]  游泳
[00:10:26.000 --> 00:10:28.000]  很黑
[00:10:28.000 --> 00:10:30.000]  我就等
[00:10:30.000 --> 00:10:32.000]  等到等不及出門
[00:10:32.000 --> 00:10:34.000]  因為他還沒出房
[00:10:34.000 --> 00:10:36.000]  我問
[00:10:36.000 --> 00:10:38.000]  為什麼你這麼晚
[00:10:38.000 --> 00:10:40.000]  他還沒梳頭
[00:10:40.000 --> 00:10:42.000]  我剛好一會就游泳
[00:10:42.000 --> 00:10:44.000]  梳頭來做什麼呢
[00:10:44.000 --> 00:10:46.000]  梳頭來做什麼呢
[00:10:46.000 --> 00:10:48.000]  我都不明白
[00:10:48.000 --> 00:10:50.000]  原來他說要過馬路
[00:10:50.000 --> 00:10:52.000]  有機會撞到人
[00:10:52.000 --> 00:10:54.000]  啊
[00:10:54.000 --> 00:10:56.000]  你明白現在為什麼這麼多人喜歡戴帽子
[00:10:56.000 --> 00:10:58.000]  就是這個意思
[00:10:58.000 --> 00:11:00.000]  因為他覺得
[00:11:00.000 --> 00:11:02.000]  還有一個危險
[00:11:02.000 --> 00:11:04.000]  車經過兩邊的時候
[00:11:04.000 --> 00:11:06.000]  有人在頭上看到他
[00:11:06.000 --> 00:11:08.000]  所以如果他不梳頭
[00:11:08.000 --> 00:11:10.000]  還沒出門
[00:11:10.000 --> 00:11:12.000]  第二次
[00:11:12.000 --> 00:11:14.000]  我帶了一個十六歲多
[00:11:14.000 --> 00:11:16.000]  去外國
[00:11:16.000 --> 00:11:18.000]  我們去宣教
[00:11:18.000 --> 00:11:20.000]  他都很乖
[00:11:20.000 --> 00:11:22.000]  教會青年很乖
[00:11:22.000 --> 00:11:24.000]  又是一樣
[00:11:24.000 --> 00:11:26.000]  出門了
[00:11:26.000 --> 00:11:28.000]  門口有很多漂亮的東西
[00:11:28.000 --> 00:11:30.000]  這麼久還沒出呢
[00:11:30.000 --> 00:11:32.000]  原來他呢
[00:11:32.000 --> 00:11:34.000]  想不到穿哪件毛衣
[00:11:34.000 --> 00:11:36.000]  當時是冷冷的
[00:11:36.000 --> 00:11:38.000]  我說那件就行了
[00:11:38.000 --> 00:11:40.000]  他答案是
[00:11:40.000 --> 00:11:42.000]  昨天穿過
[00:11:42.000 --> 00:11:44.000]  今天再穿
[00:11:44.000 --> 00:11:46.000]  不要掛
[00:11:46.000 --> 00:11:48.000]  其實誰知道你昨天穿過
[00:11:48.000 --> 00:11:50.000]  當然有些人可能知道
[00:11:50.000 --> 00:11:52.000]  但問題是為什麼這麼重要
[00:11:52.000 --> 00:11:54.000]  可能你說
[00:11:54.000 --> 00:11:56.000]  真的很好笑
[00:11:56.000 --> 00:11:58.000]  但如果你給他們
[00:11:58.000 --> 00:12:00.000]  大家十幾歲聽
[00:12:00.000 --> 00:12:02.000]  一點都不好笑
[00:12:02.000 --> 00:12:04.000]  他全部都是對的
[00:12:04.000 --> 00:12:06.000]  人家怎麼看我
[00:12:06.000 --> 00:12:08.000]  是很重要的東西
[00:12:08.000 --> 00:12:10.000]  是很重要的東西
[00:12:10.000 --> 00:12:12.000]  當你發覺這樣的時候
[00:12:12.000 --> 00:12:14.000]  你會說為什麼我沒有呢
[00:12:14.000 --> 00:12:16.000]  你當然有
[00:12:16.000 --> 00:12:18.000]  你只是忘記了
[00:12:18.000 --> 00:12:20.000]  但問題是
[00:12:20.000 --> 00:12:22.000]  為什麼現在沒有呢
[00:12:22.000 --> 00:12:24.000]  現在穿什麼都進來
[00:12:24.000 --> 00:12:26.000]  恩福堂
[00:12:26.000 --> 00:12:28.000]  不是
[00:12:28.000 --> 00:12:30.000]  你現在的世界
[00:12:30.000 --> 00:12:34.000]  越來越小
[00:12:34.000 --> 00:12:36.000]  你走來走去都是荔枝角
[00:12:38.000 --> 00:12:40.000]  我不是小看你不懂去別的地方
[00:12:40.000 --> 00:12:42.000]  我不是小看你
[00:12:42.000 --> 00:12:44.000]  你覺不覺得
[00:12:44.000 --> 00:12:46.000]  當你30歲40歲50歲60歲
[00:12:46.000 --> 00:12:48.000]  你去的地方是越來越少
[00:12:48.000 --> 00:12:52.000]  你遲些在老人院就正
[00:12:52.000 --> 00:12:54.000]  轉彎都不用
[00:12:54.000 --> 00:12:56.000]  轉彎都不用
[00:12:56.000 --> 00:12:58.000]  你廚房在哪你都不知道
[00:12:58.000 --> 00:13:00.000]  當你越來越小
[00:13:00.000 --> 00:13:02.000]  你就不講究了
[00:13:02.000 --> 00:13:04.000]  譬如你假設
[00:13:04.000 --> 00:13:06.000]  你下街就在街市買
[00:13:06.000 --> 00:13:08.000]  買菜然後上樓
[00:13:08.000 --> 00:13:10.000]  你不用梳頭的
[00:13:10.000 --> 00:13:12.000]  你的世界
[00:13:12.000 --> 00:13:14.000]  很小很小
[00:13:14.000 --> 00:13:16.000]  和你的子女不同
[00:13:16.000 --> 00:13:18.000]  他真的不知道今晚會去哪
[00:13:18.000 --> 00:13:20.000]  隨時同學說去哪就去了
[00:13:20.000 --> 00:13:22.000]  他真的不知道
[00:13:22.000 --> 00:13:24.000]  他要預備一個很大世界
[00:13:24.000 --> 00:13:26.000]  每個星期都在擴充
[00:13:26.000 --> 00:13:28.000]  的世界和你每個星期
[00:13:28.000 --> 00:13:30.000]  縮的世界是不同的
[00:13:30.000 --> 00:13:32.000]  一個擴一個縮
[00:13:32.000 --> 00:13:34.000]  越來越遠
[00:13:34.000 --> 00:13:36.000]  孫子更加沒得談
[00:13:36.000 --> 00:13:38.000]  你可知不是你的錯
[00:13:38.000 --> 00:13:40.000]  不是他的錯
[00:13:40.000 --> 00:13:42.000]  他需要一個大的世界的確是的
[00:13:42.000 --> 00:13:44.000]  他沒有見識
[00:13:44.000 --> 00:13:46.000]  怎樣打工
[00:13:46.000 --> 00:13:48.000]  他不認識朋友
[00:13:48.000 --> 00:13:50.000]  有事請教人問誰
[00:13:50.000 --> 00:13:52.000]  他沒有的
[00:13:52.000 --> 00:13:54.000]  他真的要擴大他的世界
[00:13:54.000 --> 00:13:56.000]  是沒有壞的擴大世界
[00:13:56.000 --> 00:13:58.000]  因為他認識的時候挑戰他
[00:13:58.000 --> 00:14:00.000]  所認識的太少
[00:14:00.000 --> 00:14:02.000]  所以他更加要學
[00:14:02.000 --> 00:14:04.000]  所以世界擴大是對的
[00:14:04.000 --> 00:14:06.000]  沒理由是不對的
[00:14:06.000 --> 00:14:08.000]  但相反
[00:14:08.000 --> 00:14:10.000]  我們為何不擴大呢
[00:14:10.000 --> 00:14:12.000]  有個原因
[00:14:12.000 --> 00:14:14.000]  因為你做的事很深入
[00:14:14.000 --> 00:14:16.000]  你煮的番茄牛肉
[00:14:16.000 --> 00:14:18.000]  你很深入
[00:14:18.000 --> 00:14:20.000]  你想了很久價錢的問題
[00:14:20.000 --> 00:14:22.000]  你真的很深入
[00:14:22.000 --> 00:14:24.000]  所以你很微觀
[00:14:24.000 --> 00:14:26.000]  很宏觀
[00:14:26.000 --> 00:14:28.000]  很不同
[00:14:28.000 --> 00:14:30.000]  你很微觀特別女士
[00:14:30.000 --> 00:14:32.000]  你很微觀
[00:14:32.000 --> 00:14:34.000]  你看的東西很仔細
[00:14:34.000 --> 00:14:36.000]  所以世界小了很多
[00:14:36.000 --> 00:14:38.000]  你也是對的
[00:14:38.000 --> 00:14:40.000]  因為你用心對好這個家
[00:14:40.000 --> 00:14:42.000]  難道不理家嗎
[00:14:42.000 --> 00:14:44.000]  你做的很深入
[00:14:44.000 --> 00:14:46.000]  你也是對的
[00:14:46.000 --> 00:14:48.000]  所以我時覺得
[00:14:48.000 --> 00:14:50.000]  我們今天在教會
[00:14:50.000 --> 00:14:52.000]  談這些問題
[00:14:52.000 --> 00:14:54.000]  了解是甚麼呢
[00:14:54.000 --> 00:14:56.000]  大家都可能沒甚麼錯
[00:14:56.000 --> 00:14:58.000]  但我不是做你
[00:14:58.000 --> 00:15:00.000]  你不是做我
[00:15:00.000 --> 00:15:02.000]  你可能很不滿意我
[00:15:02.000 --> 00:15:04.000]  同樣我也很不滿意你
[00:15:04.000 --> 00:15:06.000]  但問題是
[00:15:06.000 --> 00:15:08.000]  為何看到這件事呢
[00:15:08.000 --> 00:15:10.000]  所以你會想想
[00:15:10.000 --> 00:15:12.000]  在人生裏面
[00:15:12.000 --> 00:15:14.000]  真的有一個過程
[00:15:14.000 --> 00:15:16.000]  其實每一個
[00:15:16.000 --> 00:15:18.000]  年青人在香港
[00:15:18.000 --> 00:15:20.000]  香港其實可以說很不幸
[00:15:20.000 --> 00:15:22.000]  香港競爭高得很多人害怕
[00:15:22.000 --> 00:15:24.000]  高得很多人害怕
[00:15:24.000 --> 00:15:26.000]  如果我們去外面宣教
[00:15:26.000 --> 00:15:28.000]  去其他人家庭
[00:15:28.000 --> 00:15:30.000]  我講香港的小朋友讀書的情況
[00:15:30.000 --> 00:15:32.000]  美國、加拿大、澳洲
[00:15:32.000 --> 00:15:34.000]  歐洲的
[00:15:34.000 --> 00:15:36.000]  人們都覺得很辛苦
[00:15:36.000 --> 00:15:38.000]  我們一放學就沒功課
[00:15:38.000 --> 00:15:40.000]  還要打球
[00:15:40.000 --> 00:15:42.000]  整個星期六都是爬艇
[00:15:42.000 --> 00:15:44.000]  為何你們這麼慘
[00:15:44.000 --> 00:15:46.000]  人人都很奇怪
[00:15:46.000 --> 00:15:48.000]  為何香港讀書這麼可怕
[00:15:48.000 --> 00:15:50.000]  其實他們全部都是
[00:15:50.000 --> 00:15:52.000]  害怕到去別的地方
[00:15:52.000 --> 00:15:54.000]  所以你說香港
[00:15:54.000 --> 00:15:56.000]  全部都是讀一間大學
[00:15:56.000 --> 00:15:58.000]  叫做嚇大
[00:15:58.000 --> 00:16:00.000]  所以你不用怕
[00:16:00.000 --> 00:16:02.000]  遲早你的子女都讀到大學
[00:16:02.000 --> 00:16:04.000]  繼續在這裏住就行了
[00:16:04.000 --> 00:16:06.000]  嚇大嘛
[00:16:06.000 --> 00:16:08.000]  所以嚇得多就沒甚麼可怕
[00:16:08.000 --> 00:16:10.000]  但問題是都會嚇到
[00:16:10.000 --> 00:16:12.000]  很小就習慣嚇到
[00:16:12.000 --> 00:16:14.000]  這個是我要體諒
[00:16:14.000 --> 00:16:16.000]  所以你說在香港生活
