
[00:00:00.000 --> 00:00:10.000]  我們今天開始講全道書 一年四次
[00:03:27.000 --> 00:03:29.000]  這個也是那麼重要的
[00:03:29.000 --> 00:03:30.000]  慢慢我們看到
[00:03:30.000 --> 00:03:32.000]  這個也是神的地盤
[00:03:32.000 --> 00:03:33.000]  是他做的
[00:03:33.000 --> 00:03:35.000]  人生是他做的
[00:03:35.000 --> 00:03:37.000]  所以你不可以忽略他
[00:03:37.000 --> 00:03:39.000]  你不要只顧著上天堂
[00:03:39.000 --> 00:03:41.000]  今天你怎樣做人
[00:03:41.000 --> 00:03:43.000]  這個他就是教你這個智慧
[00:03:43.000 --> 00:03:45.000]  這個很重要
[00:03:45.000 --> 00:03:47.000]  這和我們最切身的
[00:03:47.000 --> 00:03:51.000]  但很多時候我們就
[00:03:51.000 --> 00:03:54.000]  所謂很淑靈化了所有東西
[00:03:54.000 --> 00:03:56.000]  錯過了這個
[00:03:56.000 --> 00:03:58.000]  這個其實是很基本
[00:03:58.000 --> 00:04:00.000]  也是神的心意
[00:04:00.000 --> 00:04:03.000]  傳統書其實教我們怎樣享受
[00:04:03.000 --> 00:04:07.000]  神為我們做的這一份人生
[00:04:07.000 --> 00:04:09.000]  所以這個值得我們講
[00:04:09.000 --> 00:04:10.000]  我想講的是
[00:04:10.000 --> 00:04:12.000]  大家看筆記
[00:04:12.000 --> 00:04:16.000]  還創作了過來看傳統書
[00:04:16.000 --> 00:04:19.000]  就會容易一點明白
[00:04:19.000 --> 00:04:22.000]  其實這裡大部分在《日伯紀》也有講
[00:04:22.000 --> 00:04:24.000]  所以我也可以很快地提算一下
[00:04:24.000 --> 00:04:26.000]  第一個就是啟示途徑
[00:04:26.000 --> 00:04:30.000]  都是透過神所做的人生
[00:04:30.000 --> 00:04:32.000]  簡單來說
[00:04:32.000 --> 00:04:36.000]  你知道舊約分三部分
[00:04:36.000 --> 00:04:39.000]  第一部分是摩西五經
[00:04:39.000 --> 00:04:41.000]  那個啟示是很清楚的
[00:04:41.000 --> 00:04:43.000]  在西乃山神向摩西顯現
[00:04:43.000 --> 00:04:45.000]  將律法頒布給他
[00:04:45.000 --> 00:04:47.000]  接著是先知書
[00:04:47.000 --> 00:04:49.000]  先知書我們很清楚
[00:04:49.000 --> 00:04:51.000]  先知怎樣得到訊息
[00:04:51.000 --> 00:04:54.000]  就是神和先知直接講的
[00:04:54.000 --> 00:04:56.000]  給他一個儀仗、訊息
[00:04:56.000 --> 00:04:58.000]  到現在後面這裡
[00:04:58.000 --> 00:05:00.000]  特別是智慧文學
[00:05:00.000 --> 00:05:02.000]  是怎樣來的呢
[00:05:02.000 --> 00:05:05.000]  神的話怎樣去到智者
[00:05:05.000 --> 00:05:08.000]  就是透過人生體會
[00:05:08.000 --> 00:05:11.000]  傳統書如果大家有看過
[00:05:11.000 --> 00:05:14.000]  第一章第二章後面都是這樣講的
[00:05:14.000 --> 00:05:16.000]  我試過了這些東西
[00:05:16.000 --> 00:05:18.000]  我是體驗過人生
[00:05:18.000 --> 00:05:20.000]  得到這個智慧
[00:05:20.000 --> 00:05:24.000]  看來好像沒有那麼熟悉
[00:05:24.000 --> 00:05:26.000]  那些很清楚的
[00:05:26.000 --> 00:05:27.000]  特別啟示
[00:05:27.000 --> 00:05:28.000]  這個好像不是
[00:05:28.000 --> 00:05:29.000]  所以你會發覺
[00:05:29.000 --> 00:05:30.000]  其實另外一個原因
[00:05:30.000 --> 00:05:33.000]  可能有些人看不起智慧文學
[00:05:33.000 --> 00:05:36.000]  覺得它不是那麼特別
[00:05:36.000 --> 00:05:37.000]  你看《針研》也是
[00:05:37.000 --> 00:05:38.000]  中國人也會寫
[00:05:38.000 --> 00:05:40.000]  寫得更好
[00:05:40.000 --> 00:05:42.000]  大家都是因為有人生的智慧
[00:05:42.000 --> 00:05:43.000]  有不上一年多
[00:05:43.000 --> 00:05:45.000]  你就會體會這些東西
[00:05:45.000 --> 00:05:48.000]  其實智慧文學一樣是這樣的
[00:05:48.000 --> 00:05:49.000]  當然有不同
[00:05:49.000 --> 00:05:51.000]  它是從創造的角度來看
[00:05:51.000 --> 00:05:54.000]  但都是神透過他人生的體會
[00:05:54.000 --> 00:05:56.000]  講給他知道的
[00:05:56.000 --> 00:05:58.000]  所以這個
[00:05:58.000 --> 00:06:00.000]  但我想講這個不表示
[00:06:00.000 --> 00:06:03.000]  它是相似一點的
[00:06:03.000 --> 00:06:04.000]  它都是神的話
[00:06:04.000 --> 00:06:07.000]  所以我們不要常常說
[00:06:07.000 --> 00:06:09.000]  創造好像今生的東西
[00:06:09.000 --> 00:06:10.000]  沒有那麼重要
[00:06:10.000 --> 00:06:13.000]  特別是這些是人生的智慧
[00:06:13.000 --> 00:06:14.000]  但其實
[00:06:14.000 --> 00:06:16.000]  我相信這些智者都是有性靈
[00:06:16.000 --> 00:06:18.000]  一樣是感動他
[00:06:18.000 --> 00:06:19.000]  寫到神要他寫的東西
[00:06:19.000 --> 00:06:21.000]  所以這個值得我們看
[00:06:21.000 --> 00:06:23.000]  第二樣就是他表達方式
[00:06:23.000 --> 00:06:25.000]  其實他都是道成肉身
[00:06:25.000 --> 00:06:29.000]  透過當時上古近東的背景
[00:06:29.000 --> 00:06:32.000]  來寫出來
[00:06:32.000 --> 00:06:34.000]  有幾樣東西我們特別留意
[00:06:34.000 --> 00:06:36.000]  頭頭那兩樣可能我們
[00:06:36.000 --> 00:06:38.000]  其實我們上百多次都講過
[00:06:38.000 --> 00:06:39.000]  一樣的
[00:06:39.000 --> 00:06:42.000]  頭頭那兩個可能不是最重要
[00:06:42.000 --> 00:06:44.000]  第一個就是很具體
[00:06:44.000 --> 00:06:46.000]  他透過這些實物
[00:06:46.000 --> 00:06:48.000]  特別是大自然
[00:06:48.000 --> 00:06:49.000]  社會現象
[00:06:49.000 --> 00:06:51.000]  這些都是神造的人生
[00:06:51.000 --> 00:06:53.000]  透過人生
[00:06:53.000 --> 00:06:55.000]  這些具體的例子
[00:06:55.000 --> 00:06:57.000]  來講一些很抽象的東西
[00:06:57.000 --> 00:06:58.000]  這個是沒有問題的
[00:06:58.000 --> 00:06:59.000]  我們大家都明白的
[00:06:59.000 --> 00:07:02.000]  第二個就是很隱蔽
[00:07:02.000 --> 00:07:05.000]  我們講日話幾特別講
[00:07:05.000 --> 00:07:06.000]  日話幾特別強
[00:07:06.000 --> 00:07:07.000]  就是整個迷
[00:07:07.000 --> 00:07:09.000]  他不講清楚
[00:07:09.000 --> 00:07:12.000]  因為智慧是這樣的
[00:07:12.000 --> 00:07:14.000]  智慧是要刺激你去想東西
[00:07:14.000 --> 00:07:15.000]  你自己想一想
[00:07:15.000 --> 00:07:16.000]  想到答案
[00:07:16.000 --> 00:07:17.000]  這樣才是好的
[00:07:17.000 --> 00:07:18.000]  講完給你聽
[00:07:18.000 --> 00:07:20.000]  其實就不是真的智慧
[00:07:20.000 --> 00:07:22.000]  你沒有那個智慧
[00:07:22.000 --> 00:07:23.000]  他想你有智慧
[00:07:23.000 --> 00:07:25.000]  所以要
[00:07:25.000 --> 00:07:26.000]  傳道書都是這樣
[00:07:26.000 --> 00:07:27.000]  講到很亂
[00:07:27.000 --> 00:07:28.000]  他故意好像
[00:07:28.000 --> 00:07:29.000]  你如果不明白
[00:07:29.000 --> 00:07:31.000]  看上去都像一團雲
[00:07:31.000 --> 00:07:33.000]  但就是想刺激你去想
[00:07:33.000 --> 00:07:34.000]  想一想你就通了
[00:07:34.000 --> 00:07:35.000]  這個就是智慧
[00:07:35.000 --> 00:07:37.000]  智慧是需要這樣的
[00:07:37.000 --> 00:07:40.000]  所以他的手法是會多一些比喻
[00:07:40.000 --> 00:07:42.000]  語言
[00:07:42.000 --> 00:07:43.000]  不講清楚的
[00:07:43.000 --> 00:07:44.000]  不講明的
[00:07:44.000 --> 00:07:46.000]  故意有很多
[00:07:46.000 --> 00:07:47.000]  很多的
[00:07:47.000 --> 00:07:48.000]  接著講這個point
[00:07:48.000 --> 00:07:50.000]  就是很多弔詭的東西
[00:07:50.000 --> 00:07:52.000]  所以很多人覺得傳道書很難明白
[00:07:52.000 --> 00:07:54.000]  甚至很多矛盾的
[00:07:54.000 --> 00:07:56.000]  其實他故意的
[00:07:56.000 --> 00:07:57.000]  因為刺激你去想東西
[00:07:57.000 --> 00:07:58.000]  其實他最後
[00:07:58.000 --> 00:07:59.000]  傳道書說什麼
[00:07:59.000 --> 00:08:01.000]  是一個刺棍
[00:08:01.000 --> 00:08:03.000]  是打醒你的
[00:08:03.000 --> 00:08:05.000]  所以故意講到出軌
[00:08:05.000 --> 00:08:07.000]  講到很難明
[00:08:07.000 --> 00:08:09.000]  這樣你才去想
[00:08:09.000 --> 00:08:11.000]  這個下面這兩點
[00:08:11.000 --> 00:08:12.000]  是特別重要的
[00:08:12.000 --> 00:08:13.000]  傳道書
[00:08:13.000 --> 00:08:14.000]  第一就是弔詭
[00:08:14.000 --> 00:08:19.000]  其實智慧文學通常都喜歡這樣的
[00:08:19.000 --> 00:08:20.000]  他講一件事
[00:08:20.000 --> 00:08:21.000]  他很專心講
[00:08:21.000 --> 00:08:22.000]  講到盡的
[00:08:22.000 --> 00:08:23.000]  但人生通常是兩邊的
[00:08:23.000 --> 00:08:24.000]  你知道
[00:08:24.000 --> 00:08:26.000]  人生是很弔詭的
[00:08:26.000 --> 00:08:28.000]  真理在另外一邊
[00:08:28.000 --> 00:08:30.000]  那邊他又講到盡的
[00:08:30.000 --> 00:08:31.000]  好像是兩個相反的
[00:08:31.000 --> 00:08:33.000]  於是你就摸不著頭腦
[00:08:33.000 --> 00:08:35.000]  但他就是想你這樣
[00:08:35.000 --> 00:08:36.000]  這樣才有智慧
[00:08:36.000 --> 00:08:38.000]  慢慢看到人生原來是這麼複雜的
[00:08:38.000 --> 00:08:40.000]  不是這麼簡單的
[00:08:40.000 --> 00:08:42.000]  不是黑白分明這麼簡單的
[00:08:42.000 --> 00:08:44.000]  我試試舉些例子
[00:08:44.000 --> 00:08:45.000]  這個值得我們看一下
[00:08:45.000 --> 00:08:47.000]  因為很多人覺得傳道書
[00:08:47.000 --> 00:08:48.000]  是有問題
[00:08:48.000 --> 00:08:49.000]  都是因為
[00:08:49.000 --> 00:08:51.000]  這些矛盾
[00:08:51.000 --> 00:08:53.000]  我試試我們很快看些例子
[00:08:53.000 --> 00:08:58.000]  傳道書第四章第二節
[00:08:58.000 --> 00:09:02.000]  他說
[00:09:02.000 --> 00:09:03.000]  我們遲些會講這些的
[00:09:03.000 --> 00:09:06.000]  不過我現在想給你看一些表面的矛盾
[00:09:06.000 --> 00:09:08.000]  傳道書第四章第二節
[00:09:08.000 --> 00:09:13.000]  因此我讚嘆那早已死的死人勝過那還活著的活人
[00:09:13.000 --> 00:09:15.000]  還有他說
[00:09:15.000 --> 00:09:17.000]  最好就是不要生
[00:09:17.000 --> 00:09:20.000]  他覺得人生是很虛空的
[00:09:20.000 --> 00:09:22.000]  死比生好
[00:09:22.000 --> 00:09:23.000]  死比生好
[00:09:23.000 --> 00:09:24.000]  記住這個
[00:09:24.000 --> 00:09:28.000]  但如果你跳到傳道書第九章第四節
[00:09:28.000 --> 00:09:32.000]  就剛好相反的
[00:09:32.000 --> 00:09:35.000]  他說與一切活人相連
[00:09:35.000 --> 00:09:37.000]  即是還有機會生命的人
[00:09:37.000 --> 00:09:39.000]  難以瞞有指望
[00:09:39.000 --> 00:09:42.000]  因為活著的狗比死的獅子更強
[00:09:42.000 --> 00:09:45.000]  你知道猶太人很看不起狗
[00:09:45.000 --> 00:09:46.000]  獅子是最好的
[00:09:46.000 --> 00:09:48.000]  活著的狗都比死了的獅子好
[00:09:48.000 --> 00:09:50.000]  即是活好過死
[00:09:50.000 --> 00:09:53.000]  剛才說完生死比生好
[00:09:53.000 --> 00:09:54.000]  現在是生比死好
[00:09:54.000 --> 00:09:56.000]  是否剛好相反呢
[00:09:56.000 --> 00:10:00.000]  再看第五章第十節
[00:10:00.000 --> 00:10:08.000]  貪愛銀子的不因得銀子之足
[00:10:08.000 --> 00:10:11.000]  貪愛豐富的也不因得利益之足
[00:10:11.000 --> 00:10:12.000]  這就是虛空
[00:10:12.000 --> 00:10:14.000]  一個虛空的現象就是
[00:10:14.000 --> 00:10:21.000]  錢不能夠給你知足和有豐富
[00:10:21.000 --> 00:10:25.000]  但如果你跳到第十章第十九節
[00:10:25.000 --> 00:10:29.000]  又是剛好相反的
[00:10:29.000 --> 00:10:30.000]  擺設賢直
[00:10:30.000 --> 00:10:32.000]  設擺賢直是為喜笑
[00:10:32.000 --> 00:10:33.000]  酒能使人快活
[00:10:33.000 --> 00:10:36.000]  錢能叫萬事應心
[00:10:36.000 --> 00:10:39.000]  究竟錢是滿不滿足人呢
[00:10:39.000 --> 00:10:40.000]  還是不滿足人呢
[00:10:40.000 --> 00:10:42.000]  兩樣都有說
[00:10:42.000 --> 00:10:44.000]  所以你要明白
[00:10:44.000 --> 00:10:46.000]  他不怕這些矛盾
[00:10:46.000 --> 00:10:48.000]  他不解釋
[00:10:48.000 --> 00:10:50.000]  如果你有智慧懂得看
[00:10:50.000 --> 00:10:52.000]  慢慢看通他
[00:10:52.000 --> 00:10:54.000]  就知道他為何這樣
[00:10:54.000 --> 00:10:56.000]  希望大家看完之後
[00:10:56.000 --> 00:10:58.000]  可以多給一個例子
[00:10:58.000 --> 00:11:00.000]  這個就放在旁邊的那一節
[00:11:00.000 --> 00:11:02.000]  八章第十二節
[00:11:02.000 --> 00:11:08.000]  他說他見到的情況
[00:11:08.000 --> 00:11:10.000]  惡人雖然行惡百次
[00:11:10.000 --> 00:11:12.000]  倒享長久的年日
[00:11:12.000 --> 00:11:22.000]  惡人可以享到長久的年日
[00:11:22.000 --> 00:11:26.000]  但仍然我准知道敬畏神的
[00:11:26.000 --> 00:11:29.000]  在他面前敬畏的人終究必得福樂
[00:11:29.000 --> 00:11:30.000]  第十三節
[00:11:30.000 --> 00:11:31.000]  惡人他不得福樂
[00:11:31.000 --> 00:11:32.000]  也不得長久的年日
[00:11:32.000 --> 00:11:34.000]  剛剛才說完十二節
[00:11:34.000 --> 00:11:37.000]  惡人是可以有長久的年日
[00:11:37.000 --> 00:11:38.000]  接著他說
[00:11:38.000 --> 00:11:40.000]  惡人必定不會有長久的年日
[00:11:40.000 --> 00:11:42.000]  究竟惡人有沒有長久的年日呢
[00:11:42.000 --> 00:11:44.000]  他就放在一起
[00:11:44.000 --> 00:11:48.000]  所以其實他有很多弔詭的東西
[00:11:48.000 --> 00:11:51.000]  這個是智慧文學的特色
[00:11:51.000 --> 00:11:57.000]  是特意給你一些難題
[00:11:57.000 --> 00:12:00.000]  讓你去思想
[00:12:00.000 --> 00:12:02.000]  當然他有答案的
[00:12:02.000 --> 00:12:03.000]  如果你懂得看的話
[00:12:03.000 --> 00:12:06.000]  但這個就是我們要學的
[00:12:06.000 --> 00:12:07.000]  不要這麼快就說
[00:12:07.000 --> 00:12:14.000]  以前有些人說傳道書是文字
[00:12:14.000 --> 00:12:16.000]  抄完之後
[00:12:16.000 --> 00:12:24.000]  那些紙的皮
[00:12:24.000 --> 00:12:25.000]  就混亂了
[00:12:25.000 --> 00:12:27.000]  風吹了就亂了
[00:12:27.000 --> 00:12:29.000]  弄回去了
[00:12:29.000 --> 00:12:30.000]  我們看不到
[00:12:30.000 --> 00:12:32.000]  好像很亂
[00:12:32.000 --> 00:12:36.000]  我希望大家慢慢看到
[00:12:36.000 --> 00:12:41.000]  其實他是一些智者的手法
[00:12:41.000 --> 00:12:43.000]  因為他們是喜歡這樣
[00:12:43.000 --> 00:12:47.000]  所以大家不要這麼快否決了他
[00:12:47.000 --> 00:12:50.000]  覺得很亂很難
[00:12:50.000 --> 00:12:52.000]  其實他是有他的智慧的
[00:12:52.000 --> 00:12:54.000]  最後一點我想說的是
[00:12:54.000 --> 00:12:56.000]  訴諸權威
[00:12:56.000 --> 00:12:59.000]  這個傳道書是特別的
[00:12:59.000 --> 00:13:01.000]  因為我們找到很多其他
[00:13:01.000 --> 00:13:05.000]  古埃及和米索波大米
[00:13:05.000 --> 00:13:08.000]  都是有這些智慧文學的
[00:13:08.000 --> 00:13:09.000]  很像的
[00:13:09.000 --> 00:13:13.000]  我們就發覺原來他們的格式都很像
[00:13:13.000 --> 00:13:17.000]  當時是用一些大家都熟悉的方式來寫
[00:13:17.000 --> 00:13:19.000]  是我們現在不熟悉的
[00:13:19.000 --> 00:13:20.000]  其中一樣東西
[00:13:20.000 --> 00:13:22.000]  他們會訴諸權威
[00:13:22.000 --> 00:13:26.000]  訴諸權威的方法和我們心目中想的不同
[00:13:26.000 --> 00:13:28.000]  我們現在的權威
[00:13:28.000 --> 00:13:30.000]  所謂文獻的權威
[00:13:30.000 --> 00:13:32.000]  我們一本書的權威就靠作者
[00:13:32.000 --> 00:13:35.000]  作者出名的書就很賣
[00:13:35.000 --> 00:13:37.000]  所以我們很緊張作者
[00:13:37.000 --> 00:13:39.000]  現在很多聖經學者都是
[00:13:39.000 --> 00:13:40.000]  很緊張作者
[00:13:40.000 --> 00:13:42.000]  但當時的人不是這樣
[00:13:42.000 --> 00:13:45.000]  沒有人理會作者是誰
[00:13:45.000 --> 00:13:50.000]  或者說他們最需要有權威
[00:13:50.000 --> 00:13:52.000]  權威是怎樣來的呢
[00:13:52.000 --> 00:13:54.000]  如果你看回其他的文獻
[00:13:54.000 --> 00:13:56.000]  還有聖經都有這樣的例子
[00:13:56.000 --> 00:13:58.000]  權威不是我們心目中想的
[00:13:58.000 --> 00:14:00.000]  就要追回作者
[00:14:00.000 --> 00:14:02.000]  沒錯作者是有關的
[00:14:02.000 --> 00:14:04.000]  不過作者可以是假的
[00:14:04.000 --> 00:14:11.000]  這個是很多人都問傳道書是不是所羅門寫的
[00:14:11.000 --> 00:14:13.000]  我經常都說這個不重要
[00:14:13.000 --> 00:14:16.000]  因為他們當時的人沒有人理會這些東西
[00:14:16.000 --> 00:14:18.000]  他講得好像是所羅門的
[00:14:18.000 --> 00:14:20.000]  但其實你們知道他好像不是所羅門
[00:14:20.000 --> 00:14:22.000]  他叫自己做所羅門
[00:14:22.000 --> 00:14:24.000]  他叫自己做傳道者
[00:14:24.000 --> 00:14:27.000]  所羅門譬如寫其他執事
[00:14:27.000 --> 00:14:29.000]  他真的講明是所羅門寫的
[00:14:29.000 --> 00:14:31.000]  這個就沒有的
[00:14:31.000 --> 00:14:33.000]  其實他可能就是訴諸權威
[00:14:33.000 --> 00:14:35.000]  他是喜歡這樣的
[00:14:35.000 --> 00:14:37.000]  所羅門是代表智慧
[00:14:37.000 --> 00:14:42.000]  他就將自己放在所羅門的位置去寫
[00:14:42.000 --> 00:14:45.000]  我不是堅持一定要這樣解釋
[00:14:45.000 --> 00:14:47.000]  所以如果你不喜歡這樣解釋
[00:14:47.000 --> 00:14:49.000]  很多人都接受不到
[00:14:49.000 --> 00:14:51.000]  聖經為什麼好像騙人一樣
[00:14:51.000 --> 00:14:53.000]  說自己是所羅門
[00:14:53.000 --> 00:14:55.000]  這個是西方或現代人的想法
[00:14:55.000 --> 00:14:59.000]  當時的人我們知道他們是很流行這樣的
[00:14:59.000 --> 00:15:02.000]  其實我們真的關於很多這些
[00:15:02.000 --> 00:15:06.000]  很出名的智慧文獻
[00:15:06.000 --> 00:15:09.000]  我們很清楚他們什麼時候寫的
[00:15:09.000 --> 00:15:12.000]  知道他們是什麼時代
[00:15:12.000 --> 00:15:15.000]  他說自己是誰呢
[00:15:15.000 --> 00:15:18.000]  是幾百年前的皇帝
[00:15:18.000 --> 00:15:20.000]  他不是騙人的
[00:15:20.000 --> 00:15:22.000]  因為人人都知道不是
[00:15:22.000 --> 00:15:24.000]  但他可以這樣
[00:15:24.000 --> 00:15:26.000]  因為這是拿他的傳統
[00:15:26.000 --> 00:15:30.000]  或者覺得他自己是很崇拜這個人
[00:15:30.000 --> 00:15:33.000]  或者他的觀點和這個人很接近
[00:15:33.000 --> 00:15:34.000]  這樣就可以了
[00:15:34.000 --> 00:15:36.000]  這個可能都是這樣的
[00:15:36.000 --> 00:15:38.000]  他當所羅門是代表智慧
[00:15:38.000 --> 00:15:41.000]  不過我真的不想處理這個問題
[00:15:41.000 --> 00:15:43.000]  你說一定要所羅門寫
[00:15:43.000 --> 00:15:45.000]  我覺得都沒有問題
[00:15:45.000 --> 00:15:47.000]  我不想和你爭辯
[00:15:47.000 --> 00:15:49.000]  我就是不知道
[00:15:49.000 --> 00:15:51.000]  不過不需要是
[00:15:51.000 --> 00:15:54.000]  智慧文獻真的不需要處理這個問題
[00:15:54.000 --> 00:15:58.000]  因為他說的話都是什麼時代都對的
[00:15:58.000 --> 00:16:02.000]  這些又不分什麼民族
[00:16:02.000 --> 00:16:04.000]  什麼文化都一樣
[00:16:04.000 --> 00:16:05.000]  因為都是神做的
[00:16:05.000 --> 00:16:07.000]  所以根本不需要分
[00:16:07.000 --> 00:16:09.000]  你說不是他所羅門寫的
[00:16:09.000 --> 00:16:11.000]  其實都沒有問題
[00:16:11.000 --> 00:16:13.000]  不過我們知道
[00:16:13.000 --> 00:16:16.000]  應該都是所羅門的時候
[00:16:16.000 --> 00:16:18.000]  因為那個時候我們知道
[00:16:18.000 --> 00:16:21.000]  以色列人的智慧文學是最發達的
[00:16:21.000 --> 00:16:23.000]  聖經都有提到
[00:16:23.000 --> 00:16:25.000]  所羅門都寫了很多東西
[00:16:25.000 --> 00:16:30.000]  在那時候再前後都好像沒有提到智者
[00:16:30.000 --> 00:16:32.000]  所以在那個時候寫就不奇怪
[00:16:32.000 --> 00:16:35.000]  不過是不是所羅門寫的就不重要了
[00:16:35.000 --> 00:16:37.000]  或者所羅門派人去寫都可以
[00:16:37.000 --> 00:16:39.000]  或者代表所羅門寫
[00:16:39.000 --> 00:16:41.000]  很多可能性他們以前的人都是這樣
[00:16:41.000 --> 00:16:42.000]  他們不緊張
[00:16:42.000 --> 00:16:44.000]  所以這個就是那個訴諸權威
[00:16:44.000 --> 00:16:46.000]  如果用一個後記的推薦
[00:16:46.000 --> 00:16:51.000]  這個是很多人都覺得很麻煩的
[00:16:51.000 --> 00:16:52.000]  因為他
[00:16:52.000 --> 00:16:54.000]  如果你看過傳道書
[00:16:54.000 --> 00:16:56.000]  到十二章最後
[00:16:56.000 --> 00:16:58.000]  他直接在讚傳道者
[00:16:58.000 --> 00:17:00.000]  自己讚自己
[00:17:00.000 --> 00:17:02.000]  其實好像是別人寫的
[00:17:02.000 --> 00:17:03.000]  很多人都覺得是別人寫的
[00:17:03.000 --> 00:17:05.000]  你說是別人寫都沒有問題
[00:17:05.000 --> 00:17:07.000]  我都說他不理是誰寫的
[00:17:07.000 --> 00:17:10.000]  不過原來他們很多智者都是喜歡這樣
[00:17:10.000 --> 00:17:12.000]  一開始就用權威
[00:17:12.000 --> 00:17:14.000]  就扮自己是誰
[00:17:14.000 --> 00:17:18.000]  到最後他又好像作為一個評價的人
[00:17:18.000 --> 00:17:20.000]  評自己的東西
[00:17:20.000 --> 00:17:22.000]  都不奇怪的
[00:17:22.000 --> 00:17:24.000]  大家要知道
[00:17:24.000 --> 00:17:26.000]  所以最少我們要知道
[00:17:26.000 --> 00:17:30.000]  不要因為他好像後面
