
[00:00:00.000 --> 00:00:04.440]  耶利米斯有多少張?
[00:09:47.600 --> 00:09:49.800]  後來我們第二十五章看到
[00:09:49.800 --> 00:09:54.400]  又是講到巴比倫王尼泊爾教尼西的元年
[00:09:54.400 --> 00:09:55.800]  尼泊爾教尼西也是很厲害的
[00:09:55.800 --> 00:09:57.200]  如果大家讀《但願你輸》的時候
[00:09:57.200 --> 00:10:00.400]  你會知道他就是那個金頭
[00:10:00.400 --> 00:10:05.000]  是一個相當強橫的君王
[00:10:05.000 --> 00:10:07.800]  你是不是說他是暴君
[00:10:07.800 --> 00:10:08.800]  都可以
[00:10:08.800 --> 00:10:11.200]  但起碼來說他是一個強橫的君王
[00:10:11.200 --> 00:10:18.600]  在那個時候已經殲滅了埃及的勢力
[00:10:18.600 --> 00:10:20.200]  所以亦都囊括
[00:10:20.200 --> 00:10:22.600]  即將要囊括耶路撒冷
[00:10:22.600 --> 00:10:25.000]  所以西底加那個時候他就瘋了
[00:10:25.000 --> 00:10:27.000]  所以經常來問耶利米的意見
[00:10:27.000 --> 00:10:28.600]  我們要記住一件事
[00:10:28.600 --> 00:10:29.600]  我們讀聖經的時候
[00:10:29.600 --> 00:10:32.200]  我們覺得耶利米很大
[00:10:32.200 --> 00:10:35.600]  但是耶利米本身那個時代
[00:10:35.600 --> 00:10:38.600]  是一個很被討厭的人
[00:10:38.600 --> 00:10:39.600]  很討厭的
[00:10:39.600 --> 00:10:42.000]  因為他經常宣佈神要審判
[00:10:42.000 --> 00:10:44.200]  很不中聽的
[00:10:44.200 --> 00:10:47.000]  大家所有的主流在說什麼
[00:10:47.000 --> 00:10:48.800]  主流是說平安平安
[00:10:48.800 --> 00:10:49.200]  不要緊
[00:10:49.200 --> 00:10:52.800]  是耶和華的電
[00:10:52.800 --> 00:10:54.200]  審判是不會來的
[00:10:54.200 --> 00:10:55.200]  刀兵是不會來的
[00:10:55.200 --> 00:10:57.400]  被人抓去的都會很快回來的
[00:10:57.400 --> 00:11:00.400]  那個時候的流行的訊息是這樣的
[00:11:00.400 --> 00:11:03.600]  所以耶利米才是一個被討厭的人
[00:11:03.600 --> 00:11:06.000]  但是在某些時段裏面
[00:11:06.000 --> 00:11:10.000]  有一些王其實大部分的人都心知肚明的
[00:11:10.000 --> 00:11:12.400]  不過不接受那個事實
[00:11:12.400 --> 00:11:14.800]  不中聽
[00:11:14.800 --> 00:11:17.200]  所以這個都是我們自己需要留心的事
[00:11:17.200 --> 00:11:21.400]  不中聽不代表不是真的
[00:11:21.400 --> 00:11:22.200]  所以在這個時候
[00:11:22.200 --> 00:11:25.200]  西帝家就經常派人來找耶利米
[00:11:25.200 --> 00:11:26.400]  我剛才就說過了
[00:11:26.400 --> 00:11:28.400]  希望或者第二次耶和華
[00:11:28.400 --> 00:11:31.200]  照一切奇妙的作為代他們
[00:11:31.200 --> 00:11:32.400]  這裏有個巴斯會議
[00:11:32.400 --> 00:11:35.200]  這個巴斯會議和十二十章的巴斯會議不同
[00:11:35.200 --> 00:11:37.800]  看看他的祖父是誰就知道了
[00:11:37.800 --> 00:11:39.000]  一個是誰
[00:11:39.000 --> 00:11:43.800]  一個是馬基雅的兒子
[00:11:43.800 --> 00:11:47.800]  之前第二十章那個就是恩麥的兒子
[00:11:47.800 --> 00:11:48.800]  一個是祭司
[00:11:48.800 --> 00:11:50.200]  這個就沒有說他的職份
[00:11:50.200 --> 00:11:51.000]  不要亂說
[00:11:51.000 --> 00:11:53.400]  同名同姓在聖經裏面很多的
[00:11:53.400 --> 00:11:57.600]  因為他們的名字經常都是
[00:11:57.600 --> 00:11:58.800]  好像John和Jack那樣
[00:11:58.800 --> 00:12:00.400]  你一叫醒他的魔術師
[00:12:00.400 --> 00:12:01.600]  叫醒John和David
[00:12:01.600 --> 00:12:02.800]  多難認識你
[00:12:02.800 --> 00:12:05.000]  這些是很普通的名字
[00:12:05.000 --> 00:12:06.400]  不要亂說
[00:12:06.400 --> 00:12:08.600]  所以有些時候翻譯聖經的人
[00:12:08.600 --> 00:12:11.000]  為了幫我們去分辨
[00:12:11.000 --> 00:12:14.800]  有些時候就強行翻譯了另外一個字
[00:12:14.800 --> 00:12:16.400]  譬如耶穌
[00:12:16.400 --> 00:12:17.600]  譯成耶穌
[00:12:17.600 --> 00:12:20.600]  目的就是聖經裏面只有一個耶穌
[00:12:20.600 --> 00:12:22.600]  其實都是Yahshu
[00:12:22.600 --> 00:12:24.600]  原本都是那個字
[00:12:24.600 --> 00:12:26.400]  所以耶穌也是一個很普遍的名字
[00:12:26.400 --> 00:12:29.200]  巴斯會議也是當時的一個名字
[00:12:29.200 --> 00:12:30.200]  這裡就是說
[00:12:30.200 --> 00:12:33.000]  他希望先知能夠帶來一個拯救的訊息
[00:12:33.000 --> 00:12:36.000]  就好像昔日亞述國當權的時候
[00:12:36.000 --> 00:12:39.200]  以下為西帝加王所做的一樣
[00:12:39.200 --> 00:12:42.000]  大家可以回去看這個《聯王記》十九章
[00:12:42.000 --> 00:12:45.400]  記載了當時耶路撒冷怎樣來被拯救
[00:12:45.400 --> 00:12:47.400]  當時的西帝加王又很醒目
[00:12:47.400 --> 00:12:49.200]  一見到兵臨城下
[00:12:49.200 --> 00:12:50.600]  人家下戰書
[00:12:50.600 --> 00:12:52.000]  他就二話不說
[00:12:52.000 --> 00:12:55.600]  就去拿那份戰書給先知
[00:12:55.600 --> 00:12:57.400]  先知就拿去聖殿
[00:12:57.400 --> 00:12:59.600]  所以那次就脫身了
[00:12:59.600 --> 00:13:05.600]  這次西帝加希望可以歷史重演
[00:13:05.600 --> 00:13:06.800]  希望可以歷史重演
[00:13:06.800 --> 00:13:09.000]  但是不行
[00:13:09.000 --> 00:13:10.200]  先知耶靈就告訴他
[00:13:10.200 --> 00:13:12.000]  沒有了 耶靈有訊息給一貫
[00:13:12.000 --> 00:13:13.600]  他宣告說
[00:13:13.600 --> 00:13:15.400]  不要搞錯了 不要再妄想了
[00:13:15.400 --> 00:13:17.800]  神是不會在這一次的裏面
[00:13:17.800 --> 00:13:19.200]  解救了
[00:13:19.200 --> 00:13:21.600]  但是以色列人要接受刑罰
[00:13:21.600 --> 00:13:25.600]  因為和猶大為敵的不是巴比倫
[00:13:25.600 --> 00:13:27.600]  是神自己
[00:13:27.600 --> 00:13:31.200]  和亞述的時候有一點不一樣
[00:13:31.200 --> 00:13:34.800]  和昔日為他的百姓爭戰的時候
[00:13:34.800 --> 00:13:35.600]  剛剛相反
[00:13:35.600 --> 00:13:38.000]  因為利布格尼撒已經成為了
[00:13:38.000 --> 00:13:40.800]  一個懲罰以色列人的工具
[00:13:40.800 --> 00:13:42.800]  所以當我們看到神說
[00:13:42.800 --> 00:13:44.200]  你只有一個選擇
[00:13:44.200 --> 00:13:46.200]  第八至第十節這麼說
[00:13:46.200 --> 00:13:49.600]  第一章 神就和先知說
[00:13:49.600 --> 00:13:51.400]  你要對這百姓說
[00:13:51.400 --> 00:13:52.400]  耶和華如此說
[00:13:52.400 --> 00:13:55.800]  看我將生命的路和死亡的路
[00:13:55.800 --> 00:13:57.600]  擺在你們面前
[00:13:57.600 --> 00:14:00.600]  住在城裡的必遭刀劍姬方溫逆而死
[00:14:00.600 --> 00:14:02.000]  出去歸降
[00:14:02.000 --> 00:14:04.600]  圍困你們加勒底人的必得存活
[00:14:04.600 --> 00:14:06.800]  要以自己的性命為略物
[00:14:06.800 --> 00:14:08.400]  第十節 耶和華說
[00:14:08.400 --> 00:14:09.800]  我向這城變臉
[00:14:09.800 --> 00:14:11.200]  過不降福
[00:14:11.200 --> 00:14:14.000]  這城必交在巴比倫王的手中
[00:14:14.000 --> 00:14:16.000]  他必用火焚燒
[00:14:16.000 --> 00:14:17.800]  我說得很清楚
[00:14:17.800 --> 00:14:20.200]  神的審判一定來了
[00:14:20.200 --> 00:14:22.200]  不要彎轉了
[00:14:22.200 --> 00:14:24.000]  我們不要扣歷史
[00:14:24.000 --> 00:14:27.000]  歷史的情況和現在的情況不一樣
[00:14:27.000 --> 00:14:30.800]  神已經給足了回轉的機會
[00:14:30.800 --> 00:14:33.200]  所以猶太百姓只可以選擇接受
[00:14:33.200 --> 00:14:35.800]  或者不接受神的管教
[00:14:35.800 --> 00:14:37.600]  不接受神的管教
[00:14:37.600 --> 00:14:38.800]  必然滅亡
[00:14:38.800 --> 00:14:41.000]  試圖反抗或者逃避
[00:14:41.000 --> 00:14:42.000]  必定滅亡
[00:14:42.000 --> 00:14:43.400]  或者接受神的管教
[00:14:43.400 --> 00:14:46.400]  他們還有一條生路可以走
[00:14:46.400 --> 00:14:48.200]  第22章的時候
[00:14:48.200 --> 00:14:50.800]  神在責備以色列的君王
[00:14:50.800 --> 00:14:54.000]  第22章我們特別在第6到第7節的時候
[00:14:54.000 --> 00:14:56.400]  就說到耶和華論到猶太王的家
[00:14:56.400 --> 00:14:57.400]  如此說
[00:14:57.400 --> 00:15:00.000]  我看你如基烈如利巴嫩頂
[00:15:00.000 --> 00:15:02.000]  其實是很珍貴的
[00:15:02.000 --> 00:15:04.000]  這裡也有寫一些資料
[00:15:04.000 --> 00:15:06.800]  基烈是一些很肥沃的地方
[00:15:06.800 --> 00:15:09.000]  象徵著神的賜福
[00:15:09.000 --> 00:15:11.400]  而利巴嫩也水源充足
[00:15:11.400 --> 00:15:13.200]  以香柏樹聞名
[00:15:13.200 --> 00:15:14.400]  香柏樹可以做甚麼呢?
[00:15:14.400 --> 00:15:15.800]  建聖殿
[00:15:15.800 --> 00:15:17.600]  用來建宮殿
[00:15:17.600 --> 00:15:20.400]  這些木材很漂亮
[00:15:20.400 --> 00:15:23.400]  神本來看猶太家
[00:15:23.400 --> 00:15:25.200]  是這麼珍貴
[00:15:25.200 --> 00:15:26.400]  是這麼美好的
[00:15:26.400 --> 00:15:28.600]  然而我必使你變為曠野
[00:15:28.600 --> 00:15:30.600]  成為沒有人住的城邑
[00:15:30.600 --> 00:15:32.000]  原因是甚麼呢?
[00:15:32.000 --> 00:15:33.400]  第一至第三節就說到
[00:15:33.400 --> 00:15:35.200]  你到猶太王的宮中
[00:15:35.200 --> 00:15:36.400]  在那裡說話
[00:15:36.400 --> 00:15:39.000]  在大衛寶座的猶太王
[00:15:39.000 --> 00:15:41.200]  可同你的神父並進入城門的百姓
[00:15:41.200 --> 00:15:42.800]  都聽聽耶和華的話
[00:15:42.800 --> 00:15:44.000]  耶和華語說
[00:15:44.000 --> 00:15:46.000]  你要施行公平和公義
[00:15:46.000 --> 00:15:47.800]  拯救被搶掠的脫離
[00:15:47.800 --> 00:15:48.800]  欺壓人的手
[00:15:48.800 --> 00:15:50.800]  不可以窺富寄居的
[00:15:50.800 --> 00:15:52.000]  以及孤兒寡婦
[00:15:52.000 --> 00:15:54.200]  不可以用強暴來代替他們
[00:15:54.200 --> 00:15:57.000]  這個地方是不可以流無辜人的血
[00:15:57.000 --> 00:15:58.800]  這個就是指導
[00:15:58.800 --> 00:16:02.400]  神對君王他們的期待
[00:16:02.400 --> 00:16:03.200]  第四節就說
[00:16:03.200 --> 00:16:05.200]  你如果認真這樣
[00:16:05.200 --> 00:16:06.200]  就很成功了
[00:16:06.200 --> 00:16:07.000]  第五節就說
[00:16:07.000 --> 00:16:08.400]  你們如果不聽
[00:16:08.400 --> 00:16:10.000]  就必成為方牆了
[00:16:10.000 --> 00:16:11.800]  所以到了第六節的時候
[00:16:11.800 --> 00:16:14.200]  本來是激烈的利巴嫩
[00:16:14.200 --> 00:16:16.000]  現在沒有了
[00:16:16.000 --> 00:16:17.400]  玩完
[00:16:17.400 --> 00:16:19.800]  原因是因為君王
[00:16:19.800 --> 00:16:21.200]  不行公義
[00:16:21.200 --> 00:16:24.200]  我們大家活在任何一個政治的體系
[00:16:24.200 --> 00:16:25.000]  大家都知道
[00:16:25.000 --> 00:16:26.200]  其實政治
[00:16:26.200 --> 00:16:31.000]  如果完全在社會裡面是free trade的
[00:16:31.000 --> 00:16:32.800]  很危險的
[00:16:32.800 --> 00:16:35.400]  因為全部都是走自由交易的
[00:16:35.400 --> 00:16:38.400]  這個社會一定向某一個方面傾斜的
[00:16:38.400 --> 00:16:40.400]  一定是向惡勢力
[00:16:40.400 --> 00:16:41.600]  向強力
[00:16:41.600 --> 00:16:44.400]  向有錢的人傾斜的
[00:16:44.400 --> 00:16:46.200]  所以為什麼要有政府呢?
