
[00:00:00.000 --> 00:00:05.000]  我們首先低下祈禱
[00:01:34.000 --> 00:01:35.000]  沒錯
[00:01:35.000 --> 00:01:38.000]  不過他錯過了最重要的部分
[00:01:38.000 --> 00:01:42.000]  原來人類在1903年
[00:01:42.000 --> 00:01:45.000]  實在未到10月
[00:01:45.000 --> 00:01:48.000]  在天空飛了120呎
[00:01:48.000 --> 00:01:51.000]  這樣說是因為很多人讀這首詩
[00:01:51.000 --> 00:01:54.000]  這首詩很多人叫人轉什麼詩
[00:01:54.000 --> 00:01:57.000]  最低限度有兩個版本
[00:01:57.000 --> 00:01:59.000]  一個國語一個廣東話都有
[00:01:59.000 --> 00:02:00.000]  很好聽的
[00:02:00.000 --> 00:02:02.000]  我也很喜歡這兩首詩
[00:02:02.000 --> 00:02:04.000]  這兩個版本
[00:02:04.000 --> 00:02:06.000]  但實在整首詩
[00:02:06.000 --> 00:02:09.000]  詩篇第八篇不是說人轉什麼
[00:02:09.000 --> 00:02:11.000]  如果你看第一節和第八節
[00:02:11.000 --> 00:02:13.000]  他都是說我的主
[00:02:13.000 --> 00:02:16.000]  你的名在全地何其美
[00:02:16.000 --> 00:02:17.000]  一天是這樣說
[00:02:17.000 --> 00:02:19.000]  九天是這樣說
[00:02:19.000 --> 00:02:22.000]  很明顯這首詩不是說那樣東西
[00:02:22.000 --> 00:02:25.000]  這首詩實在是想跟我們說
[00:02:25.000 --> 00:02:28.000]  神是多偉大
[00:02:28.000 --> 00:02:32.000]  還有人轉什麼感覺上是不是有些貶義
[00:02:32.000 --> 00:02:34.000]  我不知道你是否這樣想
[00:02:34.000 --> 00:02:36.000]  不過如果是的話一定不是
[00:02:36.000 --> 00:02:37.000]  為什麼呢
[00:02:37.000 --> 00:02:40.000]  在這首詩裡面一點都不是貶義的
[00:02:40.000 --> 00:02:42.000]  因為他說
[00:02:42.000 --> 00:02:45.000]  你叫他比天使微小一點
[00:02:45.000 --> 00:02:48.000]  這個天使的字就是和盤的committee
[00:02:48.000 --> 00:02:51.000]  一百多年前翻譯的
[00:02:51.000 --> 00:02:53.000]  實在如果你看一百多年前
[00:02:53.000 --> 00:02:55.000]  是神的字
[00:02:55.000 --> 00:02:58.000]  我知道為什麼他會翻譯為天使
[00:02:58.000 --> 00:03:01.000]  有什麼理由說比神微小一點
[00:03:01.000 --> 00:03:02.000]  算了
[00:03:02.000 --> 00:03:03.000]  downgrade他一點
[00:03:03.000 --> 00:03:06.000]  比天使微小一點
[00:03:06.000 --> 00:03:09.000]  如果你看和修版應該
[00:03:09.000 --> 00:03:10.000]  實在和修版和和修版
[00:03:10.000 --> 00:03:12.000]  如果你看很多翻譯版
[00:03:12.000 --> 00:03:13.000]  下面都有footnote
[00:03:13.000 --> 00:03:17.000]  畫著神或者是神明
[00:03:17.000 --> 00:03:19.000]  請問如果今天我跟你說
[00:03:19.000 --> 00:03:21.000]  我比李嘉誠微小一點
[00:03:21.000 --> 00:03:23.000]  你覺得怎樣
[00:03:23.000 --> 00:03:24.000]  你會說
[00:03:24.000 --> 00:03:26.000]  為什麼會是李嘉誠呢
[00:03:26.000 --> 00:03:27.000]  是不是
[00:03:27.000 --> 00:03:29.000]  你說你微小一點
[00:03:29.000 --> 00:03:32.000]  但是你對比那個人是誰
[00:03:32.000 --> 00:03:34.000]  現在這首詩是說比神
[00:03:34.000 --> 00:03:36.000]  或者是神明
[00:03:36.000 --> 00:03:37.000]  甚至你說是天使也好
[00:03:37.000 --> 00:03:40.000]  微小一點已經很high level了
[00:03:40.000 --> 00:03:44.000]  所以這首詩一點都不是貶低人類的
[00:03:44.000 --> 00:03:46.000]  事實上如果你把這首詩
[00:03:46.000 --> 00:03:47.000]  放回古代中東的時候
[00:03:47.000 --> 00:03:51.000]  對比會更加強烈
[00:03:51.000 --> 00:03:53.000]  因為古代中東
[00:03:53.000 --> 00:03:57.000]  一個奴僕一定會對比神明
[00:03:57.000 --> 00:03:59.000]  甚至一個自由人
[00:03:59.000 --> 00:04:02.000]  都不會對比神明
[00:04:02.000 --> 00:04:07.000]  哪種人才會說比神微小一點呢
[00:04:07.000 --> 00:04:09.000]  皇帝
[00:04:09.000 --> 00:04:12.000]  傳說中的偉人
[00:04:12.000 --> 00:04:15.000]  才會說比神微小一點
[00:04:15.000 --> 00:04:17.000]  但是這首詩裡
[00:04:17.000 --> 00:04:21.000]  把這件事所謂民主化了
[00:04:21.000 --> 00:04:25.000]  每個人原來都是比神微小一點
[00:04:25.000 --> 00:04:26.000]  為什麼
[00:04:26.000 --> 00:04:27.000]  待會我們會說
[00:04:27.000 --> 00:04:29.000]  實際上是神的形象
[00:04:29.000 --> 00:04:31.000]  因為每個人都有神的形象
[00:04:31.000 --> 00:04:34.000]  所以是比神微小一點
[00:04:34.000 --> 00:04:36.000]  還有
[00:04:36.000 --> 00:04:38.000]  完了之後
[00:04:38.000 --> 00:04:40.000]  第六到第八節
[00:04:40.000 --> 00:04:42.000]  那裡一節說完
[00:04:42.000 --> 00:04:43.000]  在希伯來文是分開幾節的
[00:04:43.000 --> 00:04:45.000]  那裡說
[00:04:45.000 --> 00:04:48.000]  派他們管理你所做的
[00:04:48.000 --> 00:04:51.000]  實在就是管理這個世界
[00:04:51.000 --> 00:04:55.000]  這很明顯和創世記第一章有關係
[00:04:55.000 --> 00:04:56.000]  這個詩人
[00:04:56.000 --> 00:04:58.000]  是用創世記第一章
[00:04:58.000 --> 00:05:01.000]  神創造天地萬物的傳統
[00:05:01.000 --> 00:05:03.000]  變成一首詩
[00:05:03.000 --> 00:05:06.000]  這首詩就是人類因為有神的形象
[00:05:06.000 --> 00:05:10.000]  管理大地
[00:05:10.000 --> 00:05:13.000]  所以原來他多微小
[00:05:13.000 --> 00:05:15.000]  原來他就是管理大地
[00:05:15.000 --> 00:05:22.000]  整個世界的管治者
[00:05:22.000 --> 00:05:24.000]  如果這樣說
[00:05:24.000 --> 00:05:27.000]  你想想在他的腦裡有三層
[00:05:27.000 --> 00:05:32.000]  最低那層就是貓貓狗狗
[00:05:32.000 --> 00:05:34.000]  動物這個世界
[00:05:34.000 --> 00:05:35.000]  然後最高就是神
[00:05:35.000 --> 00:05:37.000]  中間夾著的人
[00:05:37.000 --> 00:05:39.000]  所以人是比神微小一點
[00:05:39.000 --> 00:05:44.000]  但是人是比神猜拳管理這個世界
[00:05:44.000 --> 00:05:49.000]  這就是經文裡所說的
[00:05:49.000 --> 00:05:52.000]  實在中文翻譯本
[00:05:52.000 --> 00:05:56.000]  除了比天使微小一點之外
[00:05:56.000 --> 00:05:59.000]  人算什麼那句話翻譯得挺好的
[00:05:59.000 --> 00:06:03.000]  因為現在是對比誰
[00:06:03.000 --> 00:06:06.000]  當你說人算什麼就看你對比誰
[00:06:06.000 --> 00:06:08.000]  對比某些人
[00:06:08.000 --> 00:06:09.000]  對比某些事
[00:06:09.000 --> 00:06:10.000]  我們真的很微小
[00:06:10.000 --> 00:06:12.000]  但是我們一點都不微小
[00:06:12.000 --> 00:06:13.000]  我告訴你
[00:06:13.000 --> 00:06:16.000]  這個字大衛王用過的
[00:06:16.000 --> 00:06:19.000]  在《撒慕爾夏七章》第十八節
[00:06:19.000 --> 00:06:21.000]  大衛說過這句話
[00:06:21.000 --> 00:06:24.000]  主耶和華說我是誰
[00:06:24.000 --> 00:06:26.000]  我的家算什麼
[00:06:26.000 --> 00:06:28.000]  就是用這個樣子
[00:06:28.000 --> 00:06:32.000]  你竟然使我到達這地步
[00:06:32.000 --> 00:06:35.000]  當大衛說這句話那一刻
[00:06:35.000 --> 00:06:38.000]  實在他已經成為了王了
[00:06:38.000 --> 00:06:42.000]  他在神的面前說我是誰
[00:06:42.000 --> 00:06:44.000]  我的家算什麼
[00:06:44.000 --> 00:06:47.000]  皇帝算什麼
[00:06:47.000 --> 00:06:49.000]  皇帝當然是算得很重要
[00:06:49.000 --> 00:06:51.000]  一國之君
[00:06:51.000 --> 00:06:57.000]  當時整個國家的權柄就在那個人那裡
[00:06:57.000 --> 00:06:59.000]  但是在神的面前
[00:06:59.000 --> 00:07:01.000]  他也不過說我算什麼
[00:07:01.000 --> 00:07:05.000]  我算誰
[00:07:05.000 --> 00:07:08.000]  所以這句話是一個對比的說話
[00:07:08.000 --> 00:07:09.000]  我講了這麼多
[00:07:09.000 --> 00:07:14.000]  感覺上好像針對人算什麼那些詩
[00:07:14.000 --> 00:07:15.000]  其實我都不是
[00:07:15.000 --> 00:07:16.000]  我都很喜歡聽
[00:07:16.000 --> 00:07:17.000]  有兩個版本都說
[00:07:17.000 --> 00:07:18.000]  最低限度兩個版本
[00:07:18.000 --> 00:07:19.000]  我都很喜歡聽的
[00:07:19.000 --> 00:07:21.000]  而且寫一首歌
[00:07:21.000 --> 00:07:23.000]  就算那首歌是拿題材
[00:07:23.000 --> 00:07:24.000]  詩篇第八篇
[00:07:24.000 --> 00:07:27.000]  不等於是一個色經
[00:07:27.000 --> 00:07:29.000]  一首歌有它自己想做的東西
[00:07:29.000 --> 00:07:31.000]  所以我都不是批評那首歌
[00:07:31.000 --> 00:07:33.000]  繼續唱實在是可以的
[00:07:33.000 --> 00:07:35.000]  不過作為一個色經
[00:07:35.000 --> 00:07:38.000]  如果是色經就不對了
[00:07:38.000 --> 00:07:40.000]  因為詩篇第八篇
[00:07:40.000 --> 00:07:42.000]  實在不是在說這件事
[00:07:42.000 --> 00:07:44.000]  重點不是放在這裡
[00:07:44.000 --> 00:07:45.000]  好了
[00:07:45.000 --> 00:07:48.000]  實在耶和華很奇妙
[00:07:48.000 --> 00:07:50.000]  是怎麼奇妙呢
[00:07:50.000 --> 00:07:54.000]  你看這裡就說了
[00:07:54.000 --> 00:07:57.000]  在對比人
[00:07:57.000 --> 00:07:59.000]  這裡是第一節
[00:07:59.000 --> 00:08:02.000]  「你的名在全地何其美」
[00:08:02.000 --> 00:08:06.000]  「你的榮耀彰顯於天」
[00:08:06.000 --> 00:08:08.000]  如果你看整首詩
[00:08:08.000 --> 00:08:10.000]  如果這是戲
[00:08:10.000 --> 00:08:11.000]  它就是這樣
[00:08:11.000 --> 00:08:15.000]  一開始時就看上天
[00:08:15.000 --> 00:08:17.000]  然後慢慢下來
[00:08:17.000 --> 00:08:20.000]  到地上看一個嬰兒
[00:08:20.000 --> 00:08:21.000]  是吧
[00:08:21.000 --> 00:08:24.000]  你可能也看過這樣的片
[00:08:24.000 --> 00:08:26.000]  很遠很高很廣闊
[00:08:26.000 --> 00:08:28.000]  然後慢慢下來到城裡
[00:08:28.000 --> 00:08:31.000]  城裡就有一個人出現
[00:08:31.000 --> 00:08:33.000]  然後再下去
[00:08:33.000 --> 00:08:35.000]  它就上到天上
[00:08:35.000 --> 00:08:37.000]  然後整個大地
[00:08:37.000 --> 00:08:38.000]  它的手法
[00:08:38.000 --> 00:08:39.000]  我們說的spatial
[00:08:39.000 --> 00:08:41.000]  這首詩寫的手法
[00:08:41.000 --> 00:08:44.000]  它的spatial就像拍片一樣
[00:08:44.000 --> 00:08:46.000]  很輕很大
[00:08:46.000 --> 00:08:47.000]  然後到地上
[00:08:47.000 --> 00:08:48.000]  然後一個人
[00:08:48.000 --> 00:08:51.000]  然後再上去就整個大地
[00:08:51.000 --> 00:08:53.000]  感覺上這個人
[00:08:53.000 --> 00:08:57.000]  代表了人類管理大地
[00:08:57.000 --> 00:09:00.000]  最難解釋的實在是第二節
[00:09:00.000 --> 00:09:02.000]  因為第二節說
[00:09:02.000 --> 00:09:04.000]  「你因敵人的緣故」
[00:09:04.000 --> 00:09:07.000]  「從鷹鞋和食奶的口中」
[00:09:07.000 --> 00:09:10.000]  「建立了能力」
[00:09:10.000 --> 00:09:12.000]  這到底說了甚麼呢
[00:09:12.000 --> 00:09:14.000]  這個經文
[00:09:14.000 --> 00:09:16.000]  我覺得很多人讀這個經文
[00:09:16.000 --> 00:09:18.000]  以前我也是這樣讀的
[00:09:18.000 --> 00:09:19.000]  感覺上就是說
[00:09:19.000 --> 00:09:21.000]  你看到鷹鞋
[00:09:21.000 --> 00:09:22.000]  你抱著鷹鞋的手
[00:09:22.000 --> 00:09:24.000]  你就感覺到神多偉大
[00:09:24.000 --> 00:09:26.000]  所以誰不信主的人
[00:09:26.000 --> 00:09:30.000]  就使他們羞恥
[00:09:30.000 --> 00:09:33.000]  因為這是一個奧秘
[00:09:33.000 --> 00:09:34.000]  這是很神秘的東西
[00:09:34.000 --> 00:09:38.000]  無端端出現了一個鷹鞋
[00:09:38.000 --> 00:09:39.000]  稍後我會多說關於這件事
[00:09:39.000 --> 00:09:40.000]  不過老實說
[00:09:40.000 --> 00:09:41.000]  如果你這樣看
[00:09:41.000 --> 00:09:43.000]  就未必是
[00:09:43.000 --> 00:09:44.000]  因為如果我們將這首詩
[00:09:44.000 --> 00:09:48.000]  說回古代中東的看法
[00:09:48.000 --> 00:09:51.000]  古代中東沒有誰不信神
[00:09:51.000 --> 00:09:52.000]  我們說無神論者
[00:09:52.000 --> 00:09:54.000]  在古代中東是沒有這東西的
[00:09:54.000 --> 00:09:55.000]  每個人都信神
[00:09:55.000 --> 00:09:57.000]  分別是甚麼呢
[00:09:57.000 --> 00:09:59.000]  為甚麼會神奇味
[00:09:59.000 --> 00:10:01.000]  神偉大
[00:10:01.000 --> 00:10:03.000]  實在是當時他們的想法
[00:10:03.000 --> 00:10:06.000]  就是誰的神是偉大
[00:10:06.000 --> 00:10:07.000]  不是有不有神的
[00:10:07.000 --> 00:10:08.000]  我的神偉大
[00:10:08.000 --> 00:10:09.000]  你的神偉大
[00:10:09.000 --> 00:10:10.000]  誰的神偉大
[00:10:10.000 --> 00:10:11.000]  這些東西
[00:10:11.000 --> 00:10:12.000]  既然如此
[00:10:12.000 --> 00:10:15.000]  他們如何決定誰的神是最偉大呢
[00:10:15.000 --> 00:10:18.000]  當時其中一個最常見的
[00:10:18.000 --> 00:10:19.000]  就是戰爭
[00:10:19.000 --> 00:10:22.000]  戰勝者的神是最偉大
[00:10:22.000 --> 00:10:24.000]  既然戰勝者的神最偉大
[00:10:24.000 --> 00:10:28.000]  即是你要代表神的偉大
[00:10:28.000 --> 00:10:33.000]  找一個最偉大的戰勝者
[00:10:33.000 --> 00:10:35.000]  一個英雄出來
[00:10:35.000 --> 00:10:36.000]  你看到的
[00:10:36.000 --> 00:10:38.000]  大衛與哥利亞還記得嗎
[00:10:38.000 --> 00:10:40.000]  哥利亞的墨眉
[00:10:40.000 --> 00:10:42.000]  很經典的東西
[00:10:42.000 --> 00:10:45.000]  一人派一個戰士出來
[00:10:45.000 --> 00:10:47.000]  哥利亞神高神大
[00:10:47.000 --> 00:10:49.000]  又是誰呢
[00:10:49.000 --> 00:10:51.000]  誰知就出了一個
[00:10:51.000 --> 00:10:53.000]  青靚白淨靚仔
[00:10:53.000 --> 00:10:55.000]  所以很喜事
[00:10:55.000 --> 00:10:57.000]  你又年輕又靚仔
[00:10:57.000 --> 00:10:59.000]  小小的也不是很健碩
[00:10:59.000 --> 00:11:01.000]  竟然跟我打仗
[00:11:01.000 --> 00:11:03.000]  但是大衛贏了
[00:11:03.000 --> 00:11:05.000]  所以那些非利士人就覺得
[00:11:05.000 --> 00:11:07.000]  這個神真的很厲害
[00:11:07.000 --> 00:11:10.000]  派一個這樣的人出來也能贏
[00:11:10.000 --> 00:11:13.000]  所以他們就逃跑離開
[00:11:13.000 --> 00:11:15.000]  這個詩人
[00:11:15.000 --> 00:11:18.000]  就好像利用那種題材
[00:11:18.000 --> 00:11:20.000]  不過再升級
[00:11:20.000 --> 00:11:21.000]  什麼呢
[00:11:21.000 --> 00:11:22.000]  不用戰士
[00:11:22.000 --> 00:11:24.000]  大衛也不需要
[00:11:24.000 --> 00:11:25.000]  需要什麼呢
[00:11:25.000 --> 00:11:26.000]  鷹鞋也行
[00:11:26.000 --> 00:11:28.000]  老實說
[00:11:28.000 --> 00:11:29.000]  從一個手法來說
[00:11:29.000 --> 00:11:31.000]  就要誇張手法
[00:11:31.000 --> 00:11:32.000]  為什麼呢
[00:11:32.000 --> 00:11:35.000]  因為很明顯小孩子的鷹鞋不懂打仗
[00:11:35.000 --> 00:11:37.000]  你說派一個鷹鞋出來
[00:11:37.000 --> 00:11:39.000]  吃奶的鷹鞋還要說
[00:11:39.000 --> 00:11:41.000]  但是覺得這個鷹鞋也夠打贏你
[00:11:41.000 --> 00:11:44.000]  因為神是最偉大
[00:11:44.000 --> 00:11:47.000]  我覺得如果你問這首詩
[00:11:47.000 --> 00:11:49.000]  應該的邏輯是這樣的
[00:11:49.000 --> 00:11:50.000]  但是我說完之後
[00:11:50.000 --> 00:11:52.000]  其實我也有想過
[00:11:52.000 --> 00:11:54.000]  今天又不同了
[00:11:54.000 --> 00:11:56.000]  今天我們真的有無神論者
[00:11:56.000 --> 00:11:58.000]  今天一個鷹鞋
[00:11:58.000 --> 00:12:00.000]  怎樣會證明到
[00:12:00.000 --> 00:12:02.000]  或者應該這樣說
[00:12:02.000 --> 00:12:03.000]  在今天的世界
[00:12:03.000 --> 00:12:05.000]  這句話還是不是真的呢
[00:12:05.000 --> 00:12:07.000]  因為今天我們也不會說
[00:12:07.000 --> 00:12:08.000]  誰打贏仗
[00:12:08.000 --> 00:12:10.000]  那個神是最偉大的
[00:12:10.000 --> 00:12:12.000]  這個經文
[00:12:12.000 --> 00:12:14.000]  還有沒有意義呢
[00:12:14.000 --> 00:12:15.000]  我覺得是有
[00:12:15.000 --> 00:12:18.000]  不過就不像原本的意義
[00:12:18.000 --> 00:12:20.000]  那句話還是真的
[00:12:20.000 --> 00:12:23.000]  不過意義背後的意義就改變了一點
[00:12:23.000 --> 00:12:25.000]  這個就和我們說
[00:12:25.000 --> 00:12:26.000]  《創世記》第一章
[00:12:26.000 --> 00:12:29.000]  那個神的形象有關係
[00:12:29.000 --> 00:12:30.000]  因為還有一樣東西
[00:12:30.000 --> 00:12:33.000]  就是人類是
[00:12:33.000 --> 00:12:35.000]  跟從神的形象去做的
[00:12:35.000 --> 00:12:37.000]  就算一個鷹鞋也是
[00:12:37.000 --> 00:12:39.000]  在這首詩裡
[00:12:39.000 --> 00:12:41.000]  一個大君王
[00:12:41.000 --> 00:12:44.000]  是比神微一點
[00:12:44.000 --> 00:12:46.000]  但是到了一個奴僕
[00:12:46.000 --> 00:12:50.000]  也是比神微一點
[00:12:50.000 --> 00:12:51.000]  一個人多厲害
[00:12:51.000 --> 00:12:53.000]  是比神微一點
[00:12:53.000 --> 00:12:55.000]  但是一個人就算沒有那麼厲害
[00:12:55.000 --> 00:12:58.000]  他也是比神微一點
[00:12:58.000 --> 00:13:02.000]  所以這個不是一個地位的問題
[00:13:02.000 --> 00:13:04.000]  不是權柄的問題
[00:13:04.000 --> 00:13:07.000]  不是我們有多少智慧的問題
[00:13:07.000 --> 00:13:09.000]  人類創造出來根本就是這樣
[00:13:09.000 --> 00:13:11.000]  甚至一個鷹鞋出生的那一刻
[00:13:11.000 --> 00:13:14.000]  都已經有了神的形象
[00:13:14.000 --> 00:13:17.000]  所以今天我們也會看到
[00:13:17.000 --> 00:13:19.000]  在一個甚至鷹鞋的身上
[00:13:19.000 --> 00:13:21.000]  神的形象
[00:13:21.000 --> 00:13:24.000]  所以可以證明到
[00:13:24.000 --> 00:13:27.000]  我們神是有多偉大
[00:13:27.000 --> 00:13:30.000]  這個就回到剛才我們說的那件事
[00:13:30.000 --> 00:13:31.000]  大家有沒有想過
[00:13:31.000 --> 00:13:34.000]  人是用什麼造成的
[00:13:34.000 --> 00:13:37.000]  我們說人是很多水
[00:13:37.000 --> 00:13:38.000]  很多氣
[00:13:38.000 --> 00:13:39.000]  所以我們說吹水
[00:13:39.000 --> 00:13:41.000]  就是有另外一個意思
[00:13:41.000 --> 00:13:45.000]  還有一些礦物質
[00:13:45.000 --> 00:13:48.000]  加起來不是很多
[00:13:48.000 --> 00:13:50.000]  抽完水之後
[00:13:50.000 --> 00:13:53.000]  剩下的東西真的不是很多
[00:13:53.000 --> 00:13:56.000]  沒有了空氣之後就沒有什麼了
[00:13:56.000 --> 00:14:01.000]  一灘泥就真的回到泥裡了
[00:14:01.000 --> 00:14:03.000]  但是大家有沒有想過
[00:14:03.000 --> 00:14:06.000]  這些泥和水和空氣放在一起的時候
[00:14:06.000 --> 00:14:08.000]  竟然會走出一個人
[00:14:08.000 --> 00:14:11.000]  是會有思想的
[00:14:11.000 --> 00:14:13.000]  有感情的
[00:14:13.000 --> 00:14:15.000]  有創意性的
[00:14:15.000 --> 00:14:16.000]  當你這樣想的時候
[00:14:16.000 --> 00:14:17.000]  你會明白
[00:14:17.000 --> 00:14:21.000]  這個創造者真的很偉大
[00:14:21.000 --> 00:14:25.000]  實在那個詩人就這樣說
[00:14:25.000 --> 00:14:26.000]  我不知道剛才你讀的時候
[00:14:26.000 --> 00:14:27.000]  你有沒有想過
[00:14:27.000 --> 00:14:29.000]  那個詩人說神有多偉大
[00:14:29.000 --> 00:14:32.000]  說著說著就變成神很偉大
[00:14:32.000 --> 00:14:34.000]  大家有沒有這樣的感覺
[00:14:34.000 --> 00:14:36.000]  一個轉彎到第六節的時候
[00:14:36.000 --> 00:14:38.000]  五節尾到六節的時候
[00:14:38.000 --> 00:14:40.000]  感覺上人是多偉大
[00:14:40.000 --> 00:14:41.000]  不是神是多偉大
[00:14:41.000 --> 00:14:43.000]  我不知道你有沒有聽過那些見證
[00:14:43.000 --> 00:14:47.000]  主的名為大
[00:14:47.000 --> 00:14:49.000]  然後那個人說著說著就變成自己偉大
[00:14:49.000 --> 00:14:52.000]  你有沒有聽過這樣的見證
[00:14:52.000 --> 00:14:53.000]  我有啊
[00:14:53.000 --> 00:14:54.000]  有一次在美國
[00:14:54.000 --> 00:14:57.000]  聽一個神學生
[00:14:57.000 --> 00:14:59.000]  那個神學生比較中年
[00:14:59.000 --> 00:15:00.000]  做了見證
[00:15:00.000 --> 00:15:04.000]  原來他是一個銀行經理
[00:15:04.000 --> 00:15:05.000]  在美國那裡
[00:15:05.000 --> 00:15:07.000]  可能是美國人
[00:15:07.000 --> 00:15:10.000]  就是美國的華僑
[00:15:10.000 --> 00:15:11.000]  讀完大學之後
[00:15:11.000 --> 00:15:13.000]  就讀了PhD Economics
[00:15:13.000 --> 00:15:16.000]  就被派到菲律賓那裡
[00:15:16.000 --> 00:15:19.000]  就一家銀行的總經理
[00:15:19.000 --> 00:15:21.000]  大神就呼召他
[00:15:21.000 --> 00:15:24.000]  他每次都想讀神學
[00:15:24.000 --> 00:15:27.000]  但是又捨不得運功
[00:15:27.000 --> 00:15:32.000]  他說來香港有Express Channel
[00:15:32.000 --> 00:15:34.000]  不用經過平常的
[00:15:34.000 --> 00:15:35.000]  就這樣入境
[00:15:35.000 --> 00:15:36.000]  我跟你說
[00:15:36.000 --> 00:15:38.000]  我聽完頭五分鐘之後
[00:15:38.000 --> 00:15:40.000]  我真的覺得感謝主
[00:15:40.000 --> 00:15:42.000]  呼召了一個這樣的人
[00:15:42.000 --> 00:15:43.000]  誰知道二十五分鐘之後
[00:15:43.000 --> 00:15:45.000]  他還在說這些話
[00:15:45.000 --> 00:15:47.000]  我想這個人進了神學院
[00:15:47.000 --> 00:15:49.000]  不過他的腦袋還沒有進神學院
[00:15:49.000 --> 00:15:50.000]  他不是神學生
[00:15:50.000 --> 00:15:51.000]  他也不是侍奉神
[00:15:51.000 --> 00:15:55.000]  他還是那個經理
[00:15:55.000 --> 00:15:57.000]  這個詩人是不是在做同一樣東西呢
[00:15:57.000 --> 00:15:59.000]  一直說神多偉大
[00:15:59.000 --> 00:16:00.000]  原來是人偉大
[00:16:00.000 --> 00:16:01.000]  是不是這樣呢
[00:16:01.000 --> 00:16:03.000]  不是的
[00:16:03.000 --> 00:16:05.000]  實在是在說人的偉大
[00:16:05.000 --> 00:16:09.000]  來反映神的偉大
[00:16:09.000 --> 00:16:12.000]  如果你想知道一個音樂家有多偉大
[00:16:12.000 --> 00:16:15.000]  你就看他作出來的音樂
[00:16:15.000 --> 00:16:18.000]  你想看一個作家有多偉大
[00:16:18.000 --> 00:16:20.000]  你就看他寫出來的書
[00:16:20.000 --> 00:16:22.000]  是不是
[00:16:22.000 --> 00:16:26.000]  現在人類就是神的作品
[00:16:26.000 --> 00:16:29.000]  看人類有多偉大
[00:16:29.000 --> 00:16:31.000]  你就明白那個創造者有多偉大
[00:16:31.000 --> 00:16:35.000]  這首詩就是想說這件事
[00:16:35.000 --> 00:16:38.000]  如果大家不覺得神很偉大
[00:16:38.000 --> 00:16:42.000]  你回家照一下鏡子就知道了
[00:16:42.000 --> 00:16:44.000]  原來你就是神創造出來的
[00:16:44.000 --> 00:16:46.000]  我跟你說另外一樣東西
[00:16:46.000 --> 00:16:48.000]  這麼多東西
[00:16:48.000 --> 00:16:51.000]  人類實在是很了不起的
[00:16:51.000 --> 00:16:53.000]  你想想我們這層樓
[00:16:53.000 --> 00:16:55.000]  整個香港之前只是一塊地
[00:16:55.000 --> 00:16:59.000]  竟然可以建造那些高高四十多層的房屋
[00:16:59.000 --> 00:17:01.000]  大家有沒有想過是怎樣想出來的
[00:17:01.000 --> 00:17:04.000]  誰會想到出來的
[00:17:04.000 --> 00:17:09.000]  但對我來說最奇妙的東西是人情
[00:17:09.000 --> 00:17:12.000]  這些泥、這些水、這些空氣
[00:17:12.000 --> 00:17:15.000]  加在一起之後竟然有人情
[00:17:15.000 --> 00:17:17.000]  這件事是甚麼呢
