
[00:00:00.000 --> 00:00:05.000]  頂姐妹今天在我們的崇拜裡面
[00:08:55.000 --> 00:08:58.000]  巴比倫和亞述是很殘酷的
[00:08:58.000 --> 00:09:00.000]  他們滅了國民之後
[00:09:00.000 --> 00:09:03.000]  就將他們很多屈辱
[00:09:03.000 --> 00:09:05.000]  然後就很沒有自由
[00:09:05.000 --> 00:09:07.000]  很多欺凌
[00:09:07.000 --> 00:09:11.000]  但是波斯帝國這個古烈
[00:09:11.000 --> 00:09:14.000]  開始的時候他採取了一個新的策略
[00:09:14.000 --> 00:09:17.000]  他就想這麼大的帝國要管
[00:09:17.000 --> 00:09:18.000]  人們這裡不聽話
[00:09:18.000 --> 00:09:19.000]  那裡又要叛變
[00:09:19.000 --> 00:09:20.000]  我又鎮壓
[00:09:20.000 --> 00:09:22.000]  又要欺凌他們
[00:09:22.000 --> 00:09:23.000]  更辛苦
[00:09:23.000 --> 00:09:25.000]  不如放鬆一點
[00:09:25.000 --> 00:09:27.000]  讓他們開心一點
[00:09:27.000 --> 00:09:29.000]  不是任由他們做
[00:09:29.000 --> 00:09:31.000]  給他們一些自由
[00:09:31.000 --> 00:09:33.000]  他們就不會那麼生氣
[00:09:33.000 --> 00:09:34.000]  不會搞事
[00:09:34.000 --> 00:09:36.000]  於是在這個古烈的時候
[00:09:36.000 --> 00:09:39.000]  按照古烈的做法
[00:09:39.000 --> 00:09:42.000]  但是其實神自己的應許話
[00:09:42.000 --> 00:09:45.000]  秘魯失去亡國之後的七十年
[00:09:45.000 --> 00:09:47.000]  就是剛剛古烈的時候
[00:09:47.000 --> 00:09:49.000]  神就開始動手
[00:09:49.000 --> 00:09:53.000]  透過古烈這種寬鬆的政治政策
[00:09:53.000 --> 00:09:56.000]  讓以色列有機會回歸
[00:09:56.000 --> 00:09:57.000]  大家記得嗎
[00:09:57.000 --> 00:09:59.000]  秘魯回歸
[00:09:59.000 --> 00:10:01.000]  回歸當然不是所有的以色列人都可以復國
[00:10:01.000 --> 00:10:02.000]  當然不是
[00:10:02.000 --> 00:10:04.000]  不過有小部分的以色列人
[00:10:04.000 --> 00:10:07.000]  可以在秘魯的帝國地方
[00:10:07.000 --> 00:10:09.000]  回到巴勒斯坦
[00:10:09.000 --> 00:10:11.000]  特別是耶路撒冷
[00:10:11.000 --> 00:10:13.000]  重建他們的故鄉
[00:10:13.000 --> 00:10:15.000]  更加重要的
[00:10:15.000 --> 00:10:16.000]  他們的心願
[00:10:16.000 --> 00:10:20.000]  可以重建那個已經破爛的聖殿
[00:10:20.000 --> 00:10:21.000]  他們的信仰
[00:10:21.000 --> 00:10:23.000]  大家知道這個本來很偉大的
[00:10:23.000 --> 00:10:25.000]  在耶路撒冷的聖殿
[00:10:25.000 --> 00:10:28.000]  是所羅門的時候所建的
[00:10:28.000 --> 00:10:30.000]  成為他們敬拜的核心的地方
[00:10:30.000 --> 00:10:33.000]  不過巴比倫帝國
[00:10:33.000 --> 00:10:35.000]  來滅猶大的時候
[00:10:35.000 --> 00:10:37.000]  這個聖殿全部焚燒破爛
[00:10:37.000 --> 00:10:39.000]  退換敗瓦什麼都沒有
[00:10:39.000 --> 00:10:41.000]  對於以色列人來說
[00:10:41.000 --> 00:10:43.000]  重建聖殿
[00:10:43.000 --> 00:10:45.000]  是他們的一個心願
[00:10:45.000 --> 00:10:47.000]  重建耶路撒冷他們的家鄉
[00:10:47.000 --> 00:10:49.000]  是他們的一個夢想
[00:10:49.000 --> 00:10:53.000]  竟然就在這個古列王的時候
[00:10:53.000 --> 00:10:58.000]  開始有這樣的一個曙光
[00:10:58.000 --> 00:11:00.000]  於是有些以色列人
[00:11:00.000 --> 00:11:02.000]  尤其是那些比較
[00:11:02.000 --> 00:11:05.000]  能夠有機會接近皇帝那些人
[00:11:05.000 --> 00:11:08.000]  如果你看以色列記和尼西米記
[00:11:08.000 --> 00:11:10.000]  那些甚至在皇帝身邊
[00:11:10.000 --> 00:11:12.000]  可以做到官那些
[00:11:12.000 --> 00:11:13.000]  那些以色列人那些猶太人
[00:11:13.000 --> 00:11:15.000]  心裡面就有一種盼望
[00:11:15.000 --> 00:11:17.000]  於是試一下
[00:11:17.000 --> 00:11:19.000]  竟然古列王說好啊
[00:11:19.000 --> 00:11:21.000]  你想回耶路撒冷
[00:11:21.000 --> 00:11:23.000]  所有人回就不行的
[00:11:23.000 --> 00:11:24.000]  小部分人回去
[00:11:24.000 --> 00:11:26.000]  整好你的故鄉
[00:11:26.000 --> 00:11:29.000]  鄉下都好啊
[00:11:29.000 --> 00:11:31.000]  那你開心點
[00:11:31.000 --> 00:11:32.000]  那你去到的時候
[00:11:32.000 --> 00:11:34.000]  你就重建你的聖殿
[00:11:34.000 --> 00:11:37.000]  於是竟然這個夢想成真
[00:11:37.000 --> 00:11:39.000]  於是他們就帶著一個
[00:11:39.000 --> 00:11:40.000]  很興奮的心
[00:11:40.000 --> 00:11:42.000]  一批一批的回去
[00:11:42.000 --> 00:11:44.000]  聖經就告訴我們
[00:11:44.000 --> 00:11:47.000]  第一批就有兩個主要的領袖
[00:11:47.000 --> 00:11:49.000]  一個叫索羅巴伯
[00:11:49.000 --> 00:11:52.000]  他就是一個行政的領袖
[00:11:52.000 --> 00:11:53.000]  帶大隊
[00:11:53.000 --> 00:11:58.000]  那你當然要處理這些行政上
[00:11:58.000 --> 00:12:01.000]  重建城市
[00:12:01.000 --> 00:12:03.000]  重建這個聖殿
[00:12:03.000 --> 00:12:05.000]  都需要很多的管理
[00:12:05.000 --> 00:12:09.000]  另外一個就叫耶穌亞
[00:12:09.000 --> 00:12:11.000]  其實原文就是約書亞
[00:12:11.000 --> 00:12:15.000]  他的名字就是一個大祭司
[00:12:15.000 --> 00:12:17.000]  他就可以重建信仰上
[00:12:17.000 --> 00:12:19.000]  他重建聖殿之後
[00:12:19.000 --> 00:12:20.000]  那些獻祭啊
[00:12:20.000 --> 00:12:21.000]  那些敬拜啊
[00:12:21.000 --> 00:12:22.000]  那些東西
[00:12:22.000 --> 00:12:23.000]  要有認識的人
[00:12:23.000 --> 00:12:24.000]  不是行政的人做
[00:12:24.000 --> 00:12:26.000]  於是他們兩個就帶隊
[00:12:26.000 --> 00:12:30.000]  第一批就回到耶路撒冷重建
[00:12:30.000 --> 00:12:32.000]  重建聖殿的時候
[00:12:32.000 --> 00:12:33.000]  一開始了
[00:12:33.000 --> 00:12:37.000]  盡快建一個地基
[00:12:37.000 --> 00:12:38.000]  OK
[00:12:38.000 --> 00:12:39.000]  那地基呢
[00:12:39.000 --> 00:12:41.000]  當然就比較簡陋
[00:12:41.000 --> 00:12:47.000]  去重建原來以前爛掉的聖殿裡面的地基
[00:12:47.000 --> 00:12:50.000]  以色列記第三章記載
[00:12:50.000 --> 00:12:52.000]  當他們重建地基的時候
[00:12:52.000 --> 00:12:54.000]  本來是很興奮的
[00:12:54.000 --> 00:12:56.000]  但是他們曾經見過
[00:12:56.000 --> 00:13:01.000]  當年偉大的所羅門所建的那個舊聖殿
[00:13:01.000 --> 00:13:03.000]  那種的輝煌
[00:13:03.000 --> 00:13:06.000]  看看這個新聖殿地又小
[00:13:06.000 --> 00:13:08.000]  地基雖然還沒建
[00:13:08.000 --> 00:13:10.000]  不過圖織一看就知道
[00:13:10.000 --> 00:13:12.000]  很簡陋
[00:13:12.000 --> 00:13:14.000]  他們就哭了
[00:13:14.000 --> 00:13:15.000]  但是也好啊
[00:13:15.000 --> 00:13:16.000]  有了聖殿
[00:13:16.000 --> 00:13:18.000]  於是又哭了
[00:13:18.000 --> 00:13:19.000]  有人笑了
[00:13:19.000 --> 00:13:20.000]  有人哭了
[00:13:20.000 --> 00:13:21.000]  有人讚美聖經說
[00:13:21.000 --> 00:13:23.000]  這個很令人感觸
[00:13:23.000 --> 00:13:25.000]  但是很感動的場面
[00:13:25.000 --> 00:13:26.000]  好了
[00:13:26.000 --> 00:13:30.000]  於是就開始要建這個聖殿
[00:13:30.000 --> 00:13:33.000]  一建聖殿的時候發覺
[00:13:33.000 --> 00:13:35.000]  建不了
[00:13:35.000 --> 00:13:36.000]  為什麼?
[00:13:36.000 --> 00:13:39.000]  因為他們周圍的民族反對他們
[00:13:39.000 --> 00:13:41.000]  老實說當然了
[00:13:41.000 --> 00:13:43.000]  你離開了這麼久
[00:13:43.000 --> 00:13:45.000]  你以為沒有人住嗎?耶路撒冷
[00:13:45.000 --> 00:13:46.000]  已經住了很多愛邦人
[00:13:46.000 --> 00:13:47.000]  其實是撒瑪利亞人
[00:13:47.000 --> 00:13:49.000]  那些人都住在這裡
[00:13:49.000 --> 00:13:51.000]  你們來了一批猶太人說
[00:13:51.000 --> 00:13:53.000]  這個地方是我們的故鄉
[00:13:53.000 --> 00:13:54.000]  我們現在重建
[00:13:54.000 --> 00:13:55.000]  他又重建聖殿的時候
[00:13:55.000 --> 00:13:57.000]  那幫人當然不高興
[00:13:57.000 --> 00:14:00.000]  那幫人於是各方面去對付他們
[00:14:00.000 --> 00:14:01.000]  反對他們
[00:14:01.000 --> 00:14:03.000]  於是更絕的
[00:14:03.000 --> 00:14:08.000]  就靜悄悄報告上去中央
[00:14:08.000 --> 00:14:12.000]  去波斯帝國的皇帝那裡
[00:14:12.000 --> 00:14:13.000]  戳他背
[00:14:13.000 --> 00:14:17.000]  本來猶太人就不覺得有什麼問題
[00:14:17.000 --> 00:14:20.000]  因為我們皇帝給我們下來的
[00:14:20.000 --> 00:14:22.000]  他還給了我們一點材料
[00:14:22.000 --> 00:14:24.000]  說你們如果要建聖殿
[00:14:24.000 --> 00:14:25.000]  你們沒有材料怎麼建啊
[00:14:25.000 --> 00:14:27.000]  所以你不如在國庫裡面
[00:14:27.000 --> 00:14:29.000]  你要一些木材
[00:14:29.000 --> 00:14:32.000]  你也可以拿一些金銀
[00:14:32.000 --> 00:14:33.000]  少少錢
[00:14:33.000 --> 00:14:34.000]  多就不行
[00:14:34.000 --> 00:14:37.000]  所以他們認為皇帝給我們來建的
[00:14:37.000 --> 00:14:39.000]  我們名正言順
[00:14:39.000 --> 00:14:40.000]  很正當的
[00:14:40.000 --> 00:14:42.000]  你們反對的時候
[00:14:42.000 --> 00:14:43.000]  我們都不怕你
[00:14:43.000 --> 00:14:46.000]  誰知道這幫人去到中央裡面
[00:14:46.000 --> 00:14:51.000]  稟告給中央波斯帝國的時候
[00:14:51.000 --> 00:14:54.000]  波斯帝國皇帝突然間下命令說
[00:14:54.000 --> 00:14:56.000]  停了它不准建
[00:14:56.000 --> 00:14:58.000]  誰給你建的?不給
[00:14:58.000 --> 00:15:02.000]  原來那時候已經換了第二個皇帝
[00:15:02.000 --> 00:15:05.000]  本來那裡不是古列嗎?
[00:15:05.000 --> 00:15:06.000]  死了
[00:15:06.000 --> 00:15:08.000]  為什麼第二個皇帝不給?
[00:15:08.000 --> 00:15:10.000]  以色列人真的不明白
[00:15:10.000 --> 00:15:12.000]  遠在他鄉
[00:15:12.000 --> 00:15:14.000]  帝國搞什麼他們不知道
[00:15:14.000 --> 00:15:16.000]  突然間就說給建
[00:15:16.000 --> 00:15:17.000]  建得興嘻嘻的時候
[00:15:17.000 --> 00:15:18.000]  剛剛弄好地基
[00:15:18.000 --> 00:15:19.000]  停了工
[00:15:19.000 --> 00:15:20.000]  不給建
[00:15:20.000 --> 00:15:23.000]  一盤冷水潑了下來
[00:15:23.000 --> 00:15:24.000]  又不知道為什麼
[00:15:24.000 --> 00:15:26.000]  你不可以反抗
[00:15:26.000 --> 00:15:28.000]  一建就要殺
[00:15:28.000 --> 00:15:29.000]  就要剿滅你
[00:15:29.000 --> 00:15:31.000]  於是大家就不敢建
[00:15:31.000 --> 00:15:32.000]  一停
[00:15:32.000 --> 00:15:36.000]  停了17年
[00:15:36.000 --> 00:15:39.000]  17年之後就大吏烏王第二年
[00:15:39.000 --> 00:15:41.000]  大吏烏王是誰都換了幾個皇帝
[00:15:41.000 --> 00:15:45.000]  變成另外一個皇帝
[00:15:45.000 --> 00:15:49.000]  當時候猶太人已經沒有心機建
[00:15:49.000 --> 00:15:50.000]  一腔熱情
[00:15:50.000 --> 00:15:52.000]  我想建
[00:15:52.000 --> 00:15:53.000]  也建不了
[00:15:53.000 --> 00:15:54.000]  那有什麼辦法
[00:15:54.000 --> 00:15:59.000]  於是那裡的人就開始找回自己的生活
[00:15:59.000 --> 00:16:00.000]  安居樂業
[00:16:00.000 --> 00:16:03.000]  就算窮也要生活
[00:16:03.000 --> 00:16:05.000]  於是開始有自己的生活
[00:16:05.000 --> 00:16:06.000]  17年了
[00:16:06.000 --> 00:16:08.000]  小孩慢慢長大了
[00:16:08.000 --> 00:16:10.000]  很多事情要搞
[00:16:10.000 --> 00:16:13.000]  能夠找回兩餐也不算錯
[00:16:13.000 --> 00:16:16.000]  於是他安頓在那裡的地方
[00:16:16.000 --> 00:16:18.000]  就不會再想建聖殿的事情
[00:16:18.000 --> 00:16:19.000]  人家不給建
[00:16:19.000 --> 00:16:21.000]  我自己也建得無謂了
[00:16:21.000 --> 00:16:23.000]  生活又不同了
[00:16:23.000 --> 00:16:25.000]  17年之後
[00:16:25.000 --> 00:16:26.000]  突然間
[00:16:26.000 --> 00:16:28.000]  神說建吧
[00:16:28.000 --> 00:16:30.000]  猶太人說建什麼
[00:16:30.000 --> 00:16:32.000]  又沒有材料
[00:16:32.000 --> 00:16:34.000]  人家說不給建
[00:16:34.000 --> 00:16:36.000]  我以前建也建不了
[00:16:36.000 --> 00:16:38.000]  所以在這個情況下
[00:16:38.000 --> 00:16:41.000]  他們好像已經安頓了
[00:16:41.000 --> 00:16:44.000]  就好像這些馬出去看到的情況
[00:16:44.000 --> 00:16:47.000]  是安定繁榮
[00:16:47.000 --> 00:16:49.000]  但神說不行
[00:16:49.000 --> 00:16:52.000]  安定繁榮是不行的
[00:16:52.000 --> 00:16:53.000]  動手
[00:16:53.000 --> 00:16:55.000]  對於以色列人來說
[00:16:55.000 --> 00:16:58.000]  這是一個很不明白的時刻
[00:16:58.000 --> 00:17:00.000]  他們很不想做的時刻
[00:17:00.000 --> 00:17:02.000]  但是神就透過這個意象
[00:17:02.000 --> 00:17:04.000]  說你們要動手
[00:17:04.000 --> 00:17:07.000]  你看回同一個時期的先知
[00:17:07.000 --> 00:17:08.000]  叫馬拉基
[00:17:08.000 --> 00:17:10.000]  馬拉基也是大吏烏王二年
[00:17:10.000 --> 00:17:11.000]  同樣的
[00:17:11.000 --> 00:17:13.000]  有信息說你們要建聖殿
[00:17:13.000 --> 00:17:16.000]  然後馬拉基就
[00:17:16.000 --> 00:17:18.000]  罵神
[00:17:18.000 --> 00:17:20.000]  要透過他來罵以色列人
[00:17:20.000 --> 00:17:23.000]  你們還住在有自己天花板的房屋
[00:17:23.000 --> 00:17:25.000]  你都不理我的殿
[00:17:25.000 --> 00:17:28.000]  其實這句話真的有點過份
[00:17:28.000 --> 00:17:30.000]  當時猶太人說
[00:17:30.000 --> 00:17:33.000]  有天花板的房屋也不是很奢侈
[00:17:33.000 --> 00:17:34.000]  很基本
[00:17:34.000 --> 00:17:36.000]  沒有天花板的房屋
[00:17:36.000 --> 00:17:38.000]  我自己怎麼住
[00:17:38.000 --> 00:17:39.000]  我要求不多
[00:17:39.000 --> 00:17:41.000]  但你連這個都罵
[00:17:41.000 --> 00:17:42.000]  又要我建你的聖殿
[00:17:42.000 --> 00:17:43.000]  你明白嗎
[00:17:43.000 --> 00:17:45.000]  當時以色列人的心裡
[00:17:45.000 --> 00:17:47.000]  是有些抗拒
[00:17:47.000 --> 00:17:48.000]  很不高興
[00:17:48.000 --> 00:17:50.000]  神的要求
[00:17:50.000 --> 00:17:52.000]  神這個時間搞什麼
[00:17:52.000 --> 00:17:54.000]  不如不要搞了
[00:17:54.000 --> 00:17:56.000]  然後神就用第二個
[00:17:56.000 --> 00:17:59.000]  第三個的意象跟他們說
[00:17:59.000 --> 00:18:01.000]  第二個意象
[00:18:01.000 --> 00:18:04.000]  就是四個號角吹響
[00:18:04.000 --> 00:18:06.000]  號角的吹響
[00:18:06.000 --> 00:18:08.000]  是代表了有戰爭
[00:18:08.000 --> 00:18:10.000]  戰爭
[00:18:10.000 --> 00:18:11.000]  戰爭才吹號角
[00:18:11.000 --> 00:18:13.000]  戰爭來的時候
