
[00:00:00.000 --> 00:00:07.000]  各位午安 我們繼續思想路加福音的訊息
[00:04:23.000 --> 00:04:25.000]  於是我把生命交代給你
[00:04:25.000 --> 00:04:30.000]  我游水游不到去上海
[00:04:30.000 --> 00:04:32.000]  我信飛機可以信到我
[00:04:32.000 --> 00:04:33.000]  於是我就上飛機
[00:04:33.000 --> 00:04:34.000]  把性命交給飛機師
[00:04:34.000 --> 00:04:35.000]  那就去吧
[00:04:35.000 --> 00:04:37.000]  但如果你覺得自己可以的時候
[00:04:37.000 --> 00:04:40.000]  所以佛家裡面說一句話很重要
[00:04:40.000 --> 00:04:42.000]  他不是說信
[00:04:42.000 --> 00:04:43.000]  如果有人問你
[00:04:43.000 --> 00:04:44.000]  你信什麼我信佛教
[00:04:44.000 --> 00:04:45.000]  根本他就不懂佛學
[00:04:45.000 --> 00:04:48.000]  佛家不是信 是覺
[00:04:48.000 --> 00:04:50.000]  眾人皆醉我獨醒
[00:04:50.000 --> 00:04:52.000]  是說你的覺 醒覺的覺
[00:04:52.000 --> 00:04:54.000]  是要你自己去覺的
[00:04:54.000 --> 00:04:57.000]  是要你自己去悟出來的
[00:04:57.000 --> 00:04:58.000]  是要你自己
[00:04:58.000 --> 00:05:02.000]  所以很多時候佛學裡面說到一樣東西
[00:05:02.000 --> 00:05:04.000]  眾人皆可以成佛
[00:05:04.000 --> 00:05:10.000]  所以你自己去一個醒覺的時候
[00:05:10.000 --> 00:05:14.000]  那你就可以成為一個佛教的
[00:05:14.000 --> 00:05:19.000]  一個佛教徒
[00:05:19.000 --> 00:05:23.000]  所以我想我們一定要明白
[00:05:23.000 --> 00:05:26.000]  究竟你是好人不是好人的時候
[00:05:26.000 --> 00:05:27.000]  就是你用哪把尺度
[00:05:27.000 --> 00:05:30.000]  還有你以為你自己是怎樣
[00:05:30.000 --> 00:05:33.000]  根本事實我們是不是一個好人
[00:05:33.000 --> 00:05:36.000]  我們心裡面其實大都知道
[00:05:36.000 --> 00:05:38.000]  你是不是一個好人
[00:05:38.000 --> 00:05:39.000]  有人說我是好人
[00:05:39.000 --> 00:05:40.000]  不過不是完全
[00:05:40.000 --> 00:05:42.000]  但你要用哪把尺度去量
[00:05:42.000 --> 00:05:44.000]  在一個傳道
[00:05:44.000 --> 00:05:48.000]  沙特一個存在主義
[00:05:48.000 --> 00:05:50.000]  一個很出名的一個人
[00:05:50.000 --> 00:05:51.000]  他講過一個故事
[00:05:51.000 --> 00:05:54.000]  有一次在巴黎有一個德高望重的律師
[00:05:54.000 --> 00:05:56.000]  人人認為他是大好人
[00:05:56.000 --> 00:05:57.000]  慈善家
[00:05:57.000 --> 00:05:59.000]  他也以此為自豪
[00:05:59.000 --> 00:06:02.000]  有一晚他失眠 睡不著覺
[00:06:03.000 --> 00:06:06.000]  於是他就下街散步
[00:06:06.000 --> 00:06:09.000]  走到橋上看到有一個少女
[00:06:09.000 --> 00:06:11.000]  在走來走去
[00:06:11.000 --> 00:06:13.000]  有些不太正常
[00:06:13.000 --> 00:06:16.000]  他本來想去問問她
[00:06:16.000 --> 00:06:18.000]  怕她有甚麼傻事
[00:06:18.000 --> 00:06:21.000]  又怕她會否在街頭流落
[00:06:21.000 --> 00:06:23.000]  他正要去的時候
[00:06:23.000 --> 00:06:25.000]  他想想 這樣不行
[00:06:25.000 --> 00:06:27.000]  我是巴黎的名人
[00:06:27.000 --> 00:06:31.000]  半夜三更找一個這樣的少女
[00:06:31.000 --> 00:06:33.000]  不知道她是否妓女
[00:06:33.000 --> 00:06:36.000]  被人說以為我找了一個妓女
[00:06:36.000 --> 00:06:39.000]  又以為我做了不好的事
[00:06:39.000 --> 00:06:41.000]  影響了我的聲譽
[00:06:41.000 --> 00:06:42.000]  還是不要理了
[00:06:42.000 --> 00:06:44.000]  於是他就掉頭離開
[00:06:44.000 --> 00:06:45.000]  走了不遠
[00:06:45.000 --> 00:06:48.000]  突然之間 砰的聲音
[00:06:48.000 --> 00:06:50.000]  轉身不見了那個女孩
[00:06:50.000 --> 00:06:53.000]  原來不知何時她已經跳下河自殺死了
[00:06:53.000 --> 00:06:57.000]  他忽然間發覺自己有另一副面孔
[00:06:57.000 --> 00:06:59.000]  原來他經常以為自己是一個好人
[00:06:59.000 --> 00:07:01.000]  其實不是這麼好人
[00:07:01.000 --> 00:07:03.000]  他覺得自己是一個自私自利的壞人
[00:07:03.000 --> 00:07:07.000]  他開始看到平日幫一個盲人過馬路的時候
[00:07:07.000 --> 00:07:08.000]  他當然有一個手勢
[00:07:08.000 --> 00:07:10.000]  拿起帽子來掀一掀
[00:07:10.000 --> 00:07:11.000]  說給你聽
[00:07:11.000 --> 00:07:13.000]  嗨 盲人你好
[00:07:13.000 --> 00:07:14.000]  他想一想
[00:07:14.000 --> 00:07:15.000]  他不是做給盲人看
[00:07:15.000 --> 00:07:16.000]  盲人看不到
[00:07:16.000 --> 00:07:17.000]  他做給所有人看
[00:07:17.000 --> 00:07:18.000]  告訴所有人
[00:07:18.000 --> 00:07:20.000]  我又做了一件善事
[00:07:20.000 --> 00:07:23.000]  是炫耀他自己是一個好人
[00:07:23.000 --> 00:07:27.000]  他就開始看到原來他內心是一個這麼敗壞的人
[00:07:27.000 --> 00:07:31.000]  他一直以為自己是一個聖人
[00:07:31.000 --> 00:07:33.000]  以為自己是一個完全人
[00:07:33.000 --> 00:07:36.000]  但是他自己靜心來看一看的時候
[00:07:36.000 --> 00:07:41.000]  發覺這件事讓他看到原來我內心是這麼虛假的
[00:07:41.000 --> 00:07:45.000]  我們學生不是這樣
[00:07:45.000 --> 00:07:46.000]  心理學家經常告訴你
[00:07:46.000 --> 00:07:48.000]  每個人有兩個我
[00:07:48.000 --> 00:07:50.000]  一個是叫做public self
[00:07:50.000 --> 00:07:52.000]  就是給你看的我
[00:07:52.000 --> 00:07:54.000]  一個是private self
[00:07:54.000 --> 00:07:56.000]  這個是自己看到的自己我
[00:07:56.000 --> 00:08:00.000]  你所看到的蘇穎蕊是一個公眾的蘇穎蕊
[00:08:00.000 --> 00:08:01.000]  她是一個很好人
[00:08:01.000 --> 00:08:02.000]  她是一個牧師
[00:08:02.000 --> 00:08:04.000]  最低限度我以為是
[00:08:04.000 --> 00:08:08.000]  但是我內心看一看我的奴三面目的時候
[00:08:08.000 --> 00:08:10.000]  是一樣自私自卑
[00:08:10.000 --> 00:08:12.000]  很軟弱
[00:08:12.000 --> 00:08:15.000]  一樣是很喜歡別人去熱鬧
[00:08:15.000 --> 00:08:16.000]  欣賞我
[00:08:16.000 --> 00:08:18.000]  你多好
[00:08:18.000 --> 00:08:20.000]  當我女兒和我說
[00:08:20.000 --> 00:08:22.000]  爺爺is a great man
[00:08:22.000 --> 00:08:24.000]  不知道多開心
[00:08:24.000 --> 00:08:26.000]  想想是不是真的這麼great
[00:08:26.000 --> 00:08:30.000]  當一個人的公眾的我和私下的我
[00:08:30.000 --> 00:08:32.000]  距離越來越大的時候
[00:08:32.000 --> 00:08:35.000]  這個成為一個最可憐的一個人
[00:08:35.000 --> 00:08:38.000]  一個人他不知道自己奴三真面目
[00:08:38.000 --> 00:08:41.000]  有病的人以為自己是沒有病
[00:08:41.000 --> 00:08:42.000]  不肯去就醫
[00:08:42.000 --> 00:08:44.000]  有罪的人以為自己沒有罪
[00:08:44.000 --> 00:08:46.000]  不肯去上帝面前悔改
[00:08:46.000 --> 00:08:48.000]  是一件最可憐最可悲的事
[00:08:48.000 --> 00:08:50.000]  所以我就說
[00:08:50.000 --> 00:08:52.000]  一個自以為好人的人
[00:08:52.000 --> 00:08:54.000]  是永遠不會信耶穌
[00:08:54.000 --> 00:08:56.000]  就是這個意思
[00:08:56.000 --> 00:08:59.000]  《路加福音》是一個很有趣的經文
[00:08:59.000 --> 00:09:01.000]  浪子回頭的故事
[00:09:01.000 --> 00:09:04.000]  我想就算你沒有接觸過基督教
[00:09:04.000 --> 00:09:06.000]  都聽過這個故事
[00:09:06.000 --> 00:09:10.000]  但從來我們不是很仔細想一想
[00:09:10.000 --> 00:09:14.000]  究竟耶穌說浪子回頭的故事
[00:09:14.000 --> 00:09:16.000]  它的真正意義是什麼
[00:09:16.000 --> 00:09:17.000]  它的中心點是什麼
[00:09:17.000 --> 00:09:20.000]  很多人就算浪子回頭
[00:09:20.000 --> 00:09:24.000]  都會將這個中心點放在小兒子身上
[00:09:24.000 --> 00:09:27.000]  這個小兒子正式懷孕
[00:09:27.000 --> 00:09:29.000]  又花費了
[00:09:29.000 --> 00:09:31.000]  又跟娼妓生了
[00:09:31.000 --> 00:09:33.000]  但你再看清楚的時候
[00:09:33.000 --> 00:09:36.000]  耶穌說這個比喻的重點不是在這裡
[00:09:36.000 --> 00:09:38.000]  耶穌說這個比喻的重點
[00:09:38.000 --> 00:09:41.000]  反而在大兒子身上
[00:09:41.000 --> 00:09:44.000]  這個爸爸不是失去了小兒子
[00:09:44.000 --> 00:09:47.000]  爸爸是失去了兩個兒子
[00:09:47.000 --> 00:09:50.000]  而根本需要他回頭的是一個真正的浪子
[00:09:50.000 --> 00:09:52.000]  就是大兒子
[00:09:52.000 --> 00:09:54.000]  這個很重要
[00:09:54.000 --> 00:09:56.000]  如果我們看整段經文來看
[00:09:56.000 --> 00:09:58.000]  我們發覺一件事就是
[00:09:58.000 --> 00:10:00.000]  耶穌說了三個故事
[00:10:00.000 --> 00:10:02.000]  第一個是失羊的故事
[00:10:02.000 --> 00:10:04.000]  一個牧羊人有一百隻羊
[00:10:04.000 --> 00:10:05.000]  有一個走失了
[00:10:05.000 --> 00:10:07.000]  他就撇下九十九隻
[00:10:07.000 --> 00:10:09.000]  去曠野找直到找到為止
[00:10:09.000 --> 00:10:11.000]  第二個故事是一個女人
[00:10:11.000 --> 00:10:12.000]  她有十個錢
[00:10:12.000 --> 00:10:13.000]  她失去了一個
[00:10:13.000 --> 00:10:14.000]  不見了一個
[00:10:14.000 --> 00:10:17.000]  去曠野找
[00:10:17.000 --> 00:10:18.000]  點著燈細細找
[00:10:18.000 --> 00:10:19.000]  直到找到為止
[00:10:19.000 --> 00:10:20.000]  找到了
[00:10:20.000 --> 00:10:21.000]  羊又找到了
[00:10:21.000 --> 00:10:22.000]  錢又找到了
[00:10:22.000 --> 00:10:24.000]  耶穌同樣說了
[00:10:24.000 --> 00:10:25.000]  他們就歡喜快樂
[00:10:25.000 --> 00:10:27.000]  找了一輪才是歡喜快樂
[00:10:27.000 --> 00:10:29.000]  但到了第三個的時候
[00:10:29.000 --> 00:10:33.000]  大兒子就不是那麼歡喜了
[00:10:33.000 --> 00:10:35.000]  小兒子回來的時候就不歡喜了
[00:10:35.000 --> 00:10:37.000]  你看到一個很強烈的對比
[00:10:37.000 --> 00:10:39.000]  耶穌說的故事
[00:10:39.000 --> 00:10:40.000]  起到一個高潮
[00:10:40.000 --> 00:10:42.000]  高潮是什麼呢
[00:10:42.000 --> 00:10:44.000]  就是大兒子生氣了
[00:10:44.000 --> 00:10:46.000]  這是整段聖經裏面
[00:10:46.000 --> 00:10:48.000]  一個很重要的關鍵性
[00:10:48.000 --> 00:10:53.000]  但我們看整個路加分第十五章
[00:10:53.000 --> 00:10:55.000]  我們分件來看
[00:10:55.000 --> 00:10:56.000]  我們首先說
[00:10:56.000 --> 00:10:57.000]  牧羊人
[00:10:57.000 --> 00:11:00.000]  然後找到錢
[00:11:00.000 --> 00:11:02.000]  通常很少人說錢
[00:11:02.000 --> 00:11:03.000]  多數說好樣的
[00:11:03.000 --> 00:11:04.000]  我們說浪子回頭
[00:11:04.000 --> 00:11:06.000]  但你不可以這樣看
[00:11:06.000 --> 00:11:08.000]  你整段聖經看的時候
[00:11:08.000 --> 00:11:09.000]  不是很難找到
[00:11:09.000 --> 00:11:12.000]  耶穌說的重點是大兒子
[00:11:12.000 --> 00:11:15.000]  一個完全突出的主題
[00:11:15.000 --> 00:11:17.000]  或者我們詳細來看一看這段聖經
[00:11:17.000 --> 00:11:19.000]  首先我們來看好人
[00:11:19.000 --> 00:11:20.000]  因為壞人
[00:11:20.000 --> 00:11:23.000]  我們看第一至第三節
[00:11:23.000 --> 00:11:27.000]  我們一起來讀一讀第一至第三節
[00:11:28.000 --> 00:11:31.000]  縱使你和罪人都靠近耶穌
[00:11:31.000 --> 00:11:33.000]  要聽他講道
[00:11:33.000 --> 00:11:36.000]  法利塞人和文士私下議論說
[00:11:36.000 --> 00:11:38.000]  這個人接待罪人
[00:11:38.000 --> 00:11:40.000]  又和他們吃飯
[00:11:40.000 --> 00:11:42.000]  耶穌就用比喻說
[00:11:42.000 --> 00:11:46.000]  這是故事的序幕
[00:11:46.000 --> 00:11:49.000]  耶穌說的比喻以前的背景
[00:11:49.000 --> 00:11:53.000]  一開始在這個序幕裏面
[00:11:53.000 --> 00:11:55.000]  我們已經看到一個強烈的對比
[00:11:55.000 --> 00:11:57.000]  首先我們看到有兩批不同的人
[00:11:57.000 --> 00:11:59.000]  一批是瑞利罪人
[00:11:59.000 --> 00:12:07.000]  瑞利是那些大義翁
[00:12:07.000 --> 00:12:09.000]  賣國賊
[00:12:09.000 --> 00:12:11.000]  這些走狗
[00:12:11.000 --> 00:12:14.000]  看羅馬人是摑這些猶太人的
[00:12:14.000 --> 00:12:16.000]  是神憎鬼厭
[00:12:16.000 --> 00:12:18.000]  尤奸
[00:12:18.000 --> 00:12:20.000]  我們叫漢奸
[00:12:20.000 --> 00:12:21.000]  猶太人叫尤奸
[00:12:21.000 --> 00:12:24.000]  這些不是很好的人
[00:12:24.000 --> 00:12:26.000]  是走狗
[00:12:26.000 --> 00:12:30.000]  罪人是道德不好的人
[00:12:30.000 --> 00:12:32.000]  妓女之流
[00:12:32.000 --> 00:12:35.000]  總之這些是猶太人以為不潔淨的壞人
[00:12:35.000 --> 00:12:39.000]  從現在來看
[00:12:39.000 --> 00:12:42.000]  這些人全身都聞到甚麼味道
[00:12:42.000 --> 00:12:45.000]  一去到就聞到大麻味
[00:12:45.000 --> 00:12:47.000]  個個不三不四
[00:12:47.000 --> 00:12:49.000]  這些三九九流的人
[00:12:49.000 --> 00:12:51.000]  這些就是大義翁
[00:12:51.000 --> 00:12:53.000]  另外一批是甚麼
[00:12:53.000 --> 00:12:55.000]  就是文氏和瑞利
[00:12:55.000 --> 00:12:57.000]  文氏和瑞利是法利賽人
[00:12:57.000 --> 00:12:59.000]  是自以為虔誠的
[00:12:59.000 --> 00:13:01.000]  潔淨的
[00:13:01.000 --> 00:13:03.000]  純好的好人
[00:13:03.000 --> 00:13:05.000]  一個很大的對比
[00:13:05.000 --> 00:13:07.000]  很奇怪耶穌出來講道的時候
[00:13:07.000 --> 00:13:09.000]  一批是牧師
[00:13:09.000 --> 00:13:11.000]  神學家
[00:13:11.000 --> 00:13:13.000]  虔誠人
[00:13:13.000 --> 00:13:15.000]  另一批是三九九流的人
[00:13:15.000 --> 00:13:17.000]  兩批很滑稽的對比
[00:13:17.000 --> 00:13:22.000]  不單止他們的背景有強烈的不同
[00:13:22.000 --> 00:13:25.000]  他們的動作也有強烈的對比
[00:13:25.000 --> 00:13:27.000]  那些瑞利和罪人
[00:13:27.000 --> 00:13:29.000]  就靠近耶穌
[00:13:29.000 --> 00:13:31.000]  聽耶穌講道
[00:13:31.000 --> 00:13:33.000]  靠近耶穌的意思就是說
[00:13:33.000 --> 00:13:35.000]  很親切
[00:13:35.000 --> 00:13:36.000]  很有尊敬
[00:13:36.000 --> 00:13:37.000]  很謙卑
[00:13:37.000 --> 00:13:39.000]  很聆聽
[00:13:39.000 --> 00:13:41.000]  聽得很清楚
[00:13:41.000 --> 00:13:44.000]  那些法利賽人和文氏
[00:13:44.000 --> 00:13:46.000]  就在那裡私下議論
[00:13:46.000 --> 00:13:48.000]  議論甚麼
[00:13:48.000 --> 00:13:50.000]  這個人接待罪人
[00:13:50.000 --> 00:13:52.000]  罪人又和他們吃飯
[00:13:52.000 --> 00:13:56.000]  私下議論就是那些文氏和法利賽人
[00:13:56.000 --> 00:13:58.000]  一種鄙視的心態
[00:13:58.000 --> 00:13:59.000]  不敬的
[00:13:59.000 --> 00:14:01.000]  拒絕的
[00:14:01.000 --> 00:14:02.000]  事實上
[00:14:02.000 --> 00:14:04.000]  在這個字
[00:14:04.000 --> 00:14:06.000]  希臘文這個字
[00:14:06.000 --> 00:14:07.000]  在七十事件
[00:14:07.000 --> 00:14:09.000]  事實上形容到那些以色列人
[00:14:09.000 --> 00:14:11.000]  法怨言
[00:14:11.000 --> 00:14:12.000]  那些以色列人對上帝
[00:14:12.000 --> 00:14:14.000]  法怨言就用這個字
[00:14:14.000 --> 00:14:16.000]  就是私下議論這個字
[00:14:16.000 --> 00:14:18.000]  法利賽人對神
[00:14:18.000 --> 00:14:20.000]  法怨言
[00:14:20.000 --> 00:14:21.000]  對耶穌
[00:14:21.000 --> 00:14:22.000]  法怨言
[00:14:22.000 --> 00:14:23.000]  就說這群人
[00:14:23.000 --> 00:14:24.000]  竟然接待罪人
[00:14:24.000 --> 00:14:26.000]  又和他們吃飯
[00:14:26.000 --> 00:14:28.000]  或者我會問
[00:14:28.000 --> 00:14:31.000]  為甚麼這群文氏和法利賽人
[00:14:31.000 --> 00:14:33.000]  那麼多事講
[00:14:33.000 --> 00:14:34.000]  人家吃飯
[00:14:34.000 --> 00:14:36.000]  耶穌請這些人吃飯
[00:14:36.000 --> 00:14:38.000]  或者耶穌和這些文氏和法利賽人吃飯
[00:14:38.000 --> 00:14:40.000]  關你甚麼事
[00:14:40.000 --> 00:14:42.000]  為甚麼你有時間
[00:14:42.000 --> 00:14:43.000]  看著人
[00:14:43.000 --> 00:14:44.000]  欺負人
[00:14:44.000 --> 00:14:45.000]  又私下議論
[00:14:45.000 --> 00:14:47.000]  比狗仔隊還要壞
[00:14:47.000 --> 00:14:49.000]  死打
[00:14:49.000 --> 00:14:50.000]  但我想回
[00:14:50.000 --> 00:14:52.000]  今年的社會何嘗不是那麼多呢
[00:14:52.000 --> 00:14:53.000]  今年的社會裏面
[00:14:53.000 --> 00:14:55.000]  很多人都是很八卦的
[00:14:55.000 --> 00:14:57.000]  就是
[00:14:57.000 --> 00:14:59.000]  舉一個例子
[00:14:59.000 --> 00:15:03.000]  私下議論
[00:15:03.000 --> 00:15:05.000]  現在就不只是私下議論
[00:15:05.000 --> 00:15:07.000]  在Facebook Twitter
[00:15:07.000 --> 00:15:09.000]  或者
[00:15:09.000 --> 00:15:10.000]  整出來
[00:15:10.000 --> 00:15:11.000]  那個姓蘇的
[00:15:11.000 --> 00:15:13.000]  我見到他
[00:15:13.000 --> 00:15:15.000]  在Blockway 進了他那間這樣的東西
[00:15:15.000 --> 00:15:17.000]  就說
[00:15:17.000 --> 00:15:19.000]  和那些三膠九瘤的人
[00:15:19.000 --> 00:15:21.000]  就是
[00:15:21.000 --> 00:15:24.000]  他又和那些大哥
[00:15:24.000 --> 00:15:26.000]  不知道去哪間的
[00:15:26.000 --> 00:15:27.000]  喝酒
[00:15:27.000 --> 00:15:29.000]  會不會有人說呢
[00:15:29.000 --> 00:15:31.000]  我不知道
[00:15:31.000 --> 00:15:33.000]  但是有很多人就說
[00:15:33.000 --> 00:15:35.000]  你小心點
[00:15:35.000 --> 00:15:37.000]  情況就是這樣
[00:15:37.000 --> 00:15:39.000]  耶穌和這群人
[00:15:39.000 --> 00:15:41.000]  吃飯的時候
[00:15:41.000 --> 00:15:43.000]  那些人就說你有沒有搞錯
[00:15:43.000 --> 00:15:45.000]  就好像教會的牧師
[00:15:45.000 --> 00:15:47.000]  手上有什麼
[00:15:47.000 --> 00:15:49.000]  Blockway 的時候
[00:15:49.000 --> 00:15:51.000]  日後有個執事會說你去了哪裏
[00:15:51.000 --> 00:15:53.000]  為什麼你不在教會工作
[00:15:53.000 --> 00:15:55.000]  為什麼你不去祈禱
[00:15:55.000 --> 00:15:57.000]  或者
[00:15:57.000 --> 00:15:59.000]  在今年的社會裏面一樣有這樣的情形
[00:15:59.000 --> 00:16:01.000]  更何況那些法利賽人
[00:16:01.000 --> 00:16:03.000]  就是想抓耶穌的痛腳
[00:16:03.000 --> 00:16:05.000]  於是聖經說耶穌
[00:16:05.000 --> 00:16:07.000]  就用比喻算
[00:16:07.000 --> 00:16:09.000]  有一樣很有趣
[00:16:09.000 --> 00:16:11.000]  耶穌就用比喻
[00:16:11.000 --> 00:16:13.000]  希臘文的比喻
[00:16:13.000 --> 00:16:15.000]  比喻的意思就是
[00:16:15.000 --> 00:16:17.000]  我們每天看到的東西
[00:16:17.000 --> 00:16:19.000]  我們平日看到的東西
[00:16:19.000 --> 00:16:21.000]  或者聽到的故事
[00:16:21.000 --> 00:16:23.000]  用這些做一個
[00:16:23.000 --> 00:16:25.000]  比喻比方
