
[00:00:00.000 --> 00:00:04.960]  由於大家反應這麼熱烈,我還是早10分鐘開始
[00:02:21.200 --> 00:02:21.840]  做得很好
[00:02:21.840 --> 00:02:26.320]  因為想控制在不長時間講最多的東西
[00:02:26.320 --> 00:02:31.440]  然後三分一時間就他講的東西
[00:02:31.440 --> 00:02:34.160]  做一點我看到的現象
[00:02:34.160 --> 00:02:35.840]  有什麼可以預防
[00:02:35.840 --> 00:02:39.680]  有幾種治療的方法
[00:02:39.680 --> 00:02:41.440]  如果你是家長的話
[00:02:41.440 --> 00:02:44.080]  你可以怎樣幫你的10元仔
[00:02:44.080 --> 00:02:48.240]  不過說明不一定我們今天的對象是學生
[00:02:48.240 --> 00:02:49.760]  因為我還請了
[00:02:49.760 --> 00:02:51.280]  機霸也有兩個
[00:02:51.280 --> 00:02:52.800]  有一個小機霸
[00:02:52.800 --> 00:02:56.160]  小機霸就是小學精通打機的
[00:02:56.160 --> 00:03:04.160]  所以今天差不多是適合5歲到19歲的人來聽
[00:03:04.160 --> 00:03:07.200]  還有就是成人也有這個問題
[00:03:07.200 --> 00:03:09.840]  我看到樓下有些人在吃飯
[00:03:09.840 --> 00:03:10.880]  尷尬的樣子
[00:03:10.880 --> 00:03:12.640]  也有些跟大人說的
[00:03:12.640 --> 00:03:15.040]  有些是50-60歲的說這些的
[00:03:15.040 --> 00:03:17.280]  就是說究竟為什麼要這樣解釋
[00:03:17.280 --> 00:03:21.120]  我相信一會兒我會做一些讓你知道的現象
[00:03:21.120 --> 00:03:26.240]  Q&A時間我想在3點至3點半的時間
[00:03:26.240 --> 00:03:29.280]  我相信一定不能回答大家的問題
[00:03:29.280 --> 00:03:32.640]  所以我預了我會給網上的
[00:03:32.640 --> 00:03:35.760]  你可以電郵給我
[00:03:35.760 --> 00:03:36.640]  將你的問題
[00:03:36.640 --> 00:03:37.440]  因為如果答不完
[00:03:37.440 --> 00:03:38.800]  看時間我們能控制
[00:03:38.800 --> 00:03:40.560]  3點半就一定完的了
[00:03:40.560 --> 00:03:43.760]  你可以繼續電郵來問
[00:03:43.760 --> 00:03:44.800]  我一定回答你的
[00:03:44.960 --> 00:03:48.880]  時間關係我們要請鄭靜智先生出場
[00:03:48.880 --> 00:03:50.880]  用真名
[00:03:50.880 --> 00:03:54.160]  我交個咪給你的時候
[00:03:54.160 --> 00:03:56.000]  有些聲明
[00:03:56.000 --> 00:03:57.760]  當你說話的時候
[00:03:57.760 --> 00:03:59.920]  有時我會立刻停你
[00:03:59.920 --> 00:04:04.000]  因為我發覺到可能我估計他們有些東西
[00:04:04.000 --> 00:04:06.720]  你跳了他們未必聽到的
[00:04:06.720 --> 00:04:08.080]  我就會出來截住你
[00:04:08.080 --> 00:04:10.640]  如果不是我就讓你直去
[00:04:10.640 --> 00:04:13.920]  大約時間先用20分鐘
[00:04:13.920 --> 00:04:16.160]  你照說可以
[00:04:16.160 --> 00:04:18.240]  你有沒有稿子
[00:04:18.240 --> 00:04:19.440]  你唸熟了
[00:04:19.440 --> 00:04:20.800]  有的
[00:04:20.800 --> 00:04:22.240]  我交個咪給你
[00:04:22.240 --> 00:04:29.280]  大家好我是鄭靜智
[00:04:29.280 --> 00:04:33.440]  在我說我怎樣戒打機之前
[00:04:33.440 --> 00:04:37.920]  我想證明一下我自己曾經很喜歡打機
[00:04:37.920 --> 00:04:39.120]  很沉迷打機
[00:04:39.120 --> 00:04:43.200]  我是怎樣沉迷打機
[00:04:43.200 --> 00:04:45.440]  六年中學時間
[00:04:45.440 --> 00:04:48.960]  每一天平均溫習五分鐘
[00:04:48.960 --> 00:04:51.840]  去到DSE的時候
[00:04:51.840 --> 00:04:53.360]  我還是每一天
[00:04:53.360 --> 00:04:56.320]  人家應該是每天都溫習
[00:04:56.320 --> 00:04:58.560]  但我還是每天都繼續打機
[00:04:58.560 --> 00:05:02.560]  最後出來的成績是16分
[00:05:02.560 --> 00:05:05.760]  就是33433
[00:05:05.760 --> 00:05:09.280]  這樣就很難入大學
[00:05:10.000 --> 00:05:14.800]  我最嚴重的時候是中二的時候
[00:05:14.800 --> 00:05:16.800]  中二的暑假
[00:05:16.800 --> 00:05:21.600]  我是每一天早上八點起床就開始打機
[00:05:21.600 --> 00:05:24.720]  玩到下午吃飯
[00:05:24.720 --> 00:05:28.400]  然後十二點多一點又開始打
[00:05:28.400 --> 00:05:30.480]  打到晚上六點又吃晚飯
[00:05:30.480 --> 00:05:33.920]  吃完飯七點多又玩到九點
[00:05:33.920 --> 00:05:35.360]  一天就是這樣過
[00:05:35.360 --> 00:05:36.880]  玩到九點之後甚麼都不做
[00:05:36.880 --> 00:05:39.760]  又睡覺等第二天起床又繼續打
[00:05:39.760 --> 00:05:45.040]  這種生活為甚麼我這麼沉迷呢
[00:05:45.040 --> 00:05:51.760]  是因為這個遊戲是著重於打怪升級
[00:05:51.760 --> 00:05:54.160]  還有打裝備回來的
[00:05:54.160 --> 00:06:02.240]  因為這個遊戲是可以叫很厲害的人幫你升級
[00:06:02.240 --> 00:06:06.320]  可能一個人要一個小時才可以做到的事
[00:06:06.320 --> 00:06:08.080]  他十分鐘就幫我做到了
[00:06:08.080 --> 00:06:11.280]  當有人答應幫我的時候
[00:06:11.280 --> 00:06:13.680]  我就不會離開這部機
[00:06:13.680 --> 00:06:16.240]  (這個遊戲名是甚麼?)
[00:06:16.240 --> 00:06:19.040]  這個遊戲名是……
[00:06:19.040 --> 00:06:21.040]  因為現在已經停止營運
[00:06:21.040 --> 00:06:23.680]  我一會兒會交代的
[00:06:23.680 --> 00:06:30.000]  因為他們會幫我
[00:06:30.000 --> 00:06:34.880]  所以很喜歡被人放不露餘禍
[00:06:34.880 --> 00:06:41.920]  我喜歡是因為他的玩偶畫得漂亮
[00:06:41.920 --> 00:06:47.680]  還有我喜歡有些技能要很高級才能學到
[00:06:47.680 --> 00:06:49.360]  我很想學到這些技能
[00:06:49.360 --> 00:06:52.000]  所以就不斷想升級
[00:06:52.000 --> 00:06:54.000]  但越高級就越難升級
[00:06:54.000 --> 00:06:57.280]  所以就會花更多時間
[00:06:57.280 --> 00:07:01.360]  但很感恩在這個時候
[00:07:01.360 --> 00:07:08.800]  中三的時候竟然這個遊戲停止營運
[00:07:08.800 --> 00:07:14.480]  知道這個消息後就情天披靡
[00:07:14.480 --> 00:07:17.280]  我花了這麼多時間
[00:07:17.280 --> 00:07:19.920]  他突然跟我說不做
[00:07:19.920 --> 00:07:27.360]  所以中三這個學年是我最認真讀書的
[00:07:27.360 --> 00:07:30.400]  因為我找不到另一款類似的遊戲
[00:07:30.400 --> 00:07:31.920]  令我有興趣玩
[00:07:31.920 --> 00:07:34.400]  亦有些少反思
[00:07:34.400 --> 00:07:40.320]  這類型的遊戲好像不會做得長
[00:07:40.320 --> 00:07:45.680]  無論如何有一天伺服器會關掉
[00:07:45.680 --> 00:07:48.880]  因為沒錢就沒理由繼續營運下去
[00:07:48.880 --> 00:07:51.040]  所以有些少反思
[00:07:51.040 --> 00:07:52.960]  剛好這個時候
[00:07:52.960 --> 00:07:58.080]  很感恩主教讓我在學校遇到一個很好的同學
[00:07:58.080 --> 00:07:59.520]  也是基督徒
[00:07:59.520 --> 00:08:03.200]  我們很快就成為了朋友
[00:08:03.200 --> 00:08:04.400]  坐在我旁邊
[00:08:04.400 --> 00:08:10.880]  他一直開玩笑在科目上比我高分
[00:08:10.880 --> 00:08:15.440]  那年我成績是最好的一年
[00:08:15.440 --> 00:08:18.880]  有些科目甚至比精英班更高分
[00:08:18.880 --> 00:08:21.680]  但到了高中
[00:08:21.680 --> 00:08:25.520]  高中我又開始頹廢生活
[00:08:25.520 --> 00:08:26.480]  為甚麼呢?
[00:08:26.480 --> 00:08:31.280]  因為我突然想自己的將來
[00:08:31.280 --> 00:08:34.800]  即是我將來會做甚麼工作
[00:08:34.800 --> 00:08:36.800]  我在想
[00:08:36.800 --> 00:08:39.920]  因為現在的科目自由選擇
[00:08:39.920 --> 00:08:44.720]  我選擇了經濟生物和化學
[00:08:44.720 --> 00:08:48.960]  我又想將來不喜歡做商界
[00:08:48.960 --> 00:08:51.280]  又好像看到金融界的人
[00:08:51.280 --> 00:08:53.280]  做得很辛苦很大壓力
[00:08:53.280 --> 00:08:57.440]  覺得對這方面沒甚麼興趣
[00:08:57.440 --> 00:08:59.600]  覺得讀來也沒用
[00:08:59.600 --> 00:09:00.960]  將來我也不做
[00:09:00.960 --> 00:09:03.920]  接著生物和化學
[00:09:03.920 --> 00:09:05.760]  這兩科我都比較弱
[00:09:05.760 --> 00:09:09.760]  生物科我到了中五也辭職了
[00:09:09.760 --> 00:09:11.120]  因為我覺得完全沒興趣
[00:09:11.120 --> 00:09:12.400]  而且要不停背誦
[00:09:12.400 --> 00:09:14.080]  不喜歡
[00:09:14.160 --> 00:09:19.040]  接著化學就跟醫生有關
[00:09:19.040 --> 00:09:21.200]  但我不喜歡做醫生
[00:09:21.200 --> 00:09:23.280]  因為看電影都看到
[00:09:23.280 --> 00:09:25.280]  按摩36小時
[00:09:25.280 --> 00:09:27.760]  所以不喜歡
[00:09:27.760 --> 00:09:30.960]  工作時間很長
[00:09:30.960 --> 00:09:32.720]  而且要隨時被人召回
[00:09:32.720 --> 00:09:34.240]  所以不喜歡做
[00:09:34.240 --> 00:09:35.760]  但律師那些
[00:09:35.760 --> 00:09:38.320]  又要說英文和中文很厲害
[00:09:38.320 --> 00:09:40.880]  但我覺得其實用不著這樣
[00:09:40.880 --> 00:09:42.880]  你會說話就行了
[00:09:42.880 --> 00:09:47.040]  所以我就說算了不做了
[00:09:47.040 --> 00:09:48.640]  而且要經常跟人爭拗
[00:09:48.640 --> 00:09:53.520]  我個人不喜歡這樣爭拗
[00:09:53.520 --> 00:09:56.320]  所以我就沒興趣讀書
[00:09:56.320 --> 00:09:59.200]  剛好在這個時候
[00:09:59.200 --> 00:10:03.920]  我的同學就幫我介紹一個遊戲給我
[00:10:03.920 --> 00:10:06.960]  這個遊戲叫做LOL英雄聯盟
[00:10:06.960 --> 00:10:10.240]  大家應該都知道
[00:10:10.240 --> 00:10:14.560]  英雄聯盟
[00:10:14.560 --> 00:10:23.360]  這個遊戲每一局大約玩30至40分鐘
[00:10:23.360 --> 00:10:29.440]  如果玩即分制可能40至60分鐘一局
[00:10:29.440 --> 00:10:32.240]  我媽媽經常跟我說
[00:10:32.240 --> 00:10:33.280]  你玩多久?
[00:10:33.280 --> 00:10:34.320]  我說玩兩局
[00:10:34.320 --> 00:10:36.320]  我媽媽以為我玩半小時
[00:10:36.320 --> 00:10:38.320]  其實是玩兩小時
[00:10:38.320 --> 00:10:42.960]  所以我媽媽經常有誤會發生
[00:10:42.960 --> 00:10:44.960]  可能是我自己偷雞
[00:10:44.960 --> 00:10:50.720]  但這個遊戲有一個好玩的地方
[00:10:50.720 --> 00:10:53.520]  它比較著重技術
[00:10:53.520 --> 00:10:56.800]  不會有些很有錢的玩家
[00:10:56.800 --> 00:11:00.800]  他都不可以因為用錢而贏到你的技術
[00:11:00.800 --> 00:11:04.240]  這個遊戲是易學難精
[00:11:04.240 --> 00:11:08.400]  可能你玩一天
[00:11:08.400 --> 00:11:10.400]  你可能學到基本怎樣玩
[00:11:10.400 --> 00:11:15.200]  大約一個月才可以應付到其他真人的玩家
[00:11:15.200 --> 00:11:22.000]  所以我享受當我遇到一些比我差的玩家
[00:11:22.000 --> 00:11:26.320]  在玩弄對方的那種快感
[00:11:26.320 --> 00:11:29.200]  以及怎樣逆轉一個局勢的快感
[00:11:29.200 --> 00:11:31.440]  所以我覺得是挺有挑戰性的
[00:11:31.440 --> 00:11:35.440]  所以這三年高中
[00:11:35.440 --> 00:11:38.640]  大部份時間我都放在這個遊戲上
[00:11:38.640 --> 00:11:46.320]  這三年我跟媽媽的關係
[00:11:46.320 --> 00:11:48.320]  家人的關係都比較差
[00:11:48.320 --> 00:11:49.360]  為甚麼呢?
[00:11:49.360 --> 00:11:51.360]  剛才也說到
[00:11:51.360 --> 00:11:54.960]  因為我說的兩局等於兩個小時
[00:11:54.960 --> 00:11:57.520]  但我媽媽是期望半小時
[00:11:57.520 --> 00:12:00.880]  這樣就有這個爭執衝突發生
[00:12:00.880 --> 00:12:05.360]  但這個遊戲是要隨時的情緒緊張
[00:12:05.360 --> 00:12:08.960]  因為你要隨時看看有沒有人伏擊你
[00:12:08.960 --> 00:12:11.760]  有沒有第二條線的人不見了
[00:12:11.760 --> 00:12:16.320]  或者隨時開團戰
[00:12:16.320 --> 00:12:25.040]  所以每一個步驟都有機會令到你整場輸了或是贏
[00:12:25.040 --> 00:12:28.400]  但這個時候我媽媽有機會在旁邊說
[00:12:28.400 --> 00:12:33.360]  「你停吧,又是打兩局,十局都來吧」
[00:12:33.360 --> 00:12:37.680]  但我聽到,當時我的情緒很緊張
[00:12:37.680 --> 00:12:39.680]  但當我聽到這些的時候
[00:12:39.680 --> 00:12:44.640]  因為當時我的情緒是緊張
[00:12:44.640 --> 00:12:47.200]  有戰或是逃的狀態
[00:12:47.200 --> 00:12:49.200]  她跟我說的時候
[00:12:49.200 --> 00:12:50.720]  我就爆發出來
[00:12:50.720 --> 00:12:53.760]  拍桌子「搞錯,不要吵」
[00:12:53.760 --> 00:12:58.320]  「我玩遊戲機,都說是兩局,現在才第二局」
[00:12:58.320 --> 00:13:02.240]  所以我媽媽覺得我不尊重她
[00:13:02.240 --> 00:13:04.720]  但我又覺得她在煩我
[00:13:04.720 --> 00:13:09.200]  所以令我們的關係變得比較僵
[00:13:09.200 --> 00:13:12.240]  我一聽到她說話就說
[00:13:12.240 --> 00:13:14.560]  她叫我不要玩遊戲機,很煩
[00:13:14.560 --> 00:13:16.560]  不想聽她說話
[00:13:16.560 --> 00:13:22.160]  這三年就是這樣過
[00:13:22.160 --> 00:13:27.120]  但最後我入不了大學
[00:13:27.120 --> 00:13:31.440]  但我沒有後悔入不了大學
[00:13:31.440 --> 00:13:33.920]  因為我覺得高中三年
[00:13:33.920 --> 00:13:38.560]  跟同學玩的時間是很懷念
[00:13:38.560 --> 00:13:40.560]  因為我覺得他們
[00:13:40.560 --> 00:13:44.240]  即是一班朋友
[00:13:44.240 --> 00:13:46.240]  我讀的男校
[00:13:46.240 --> 00:13:48.240]  所以玩得很瘋狂
[00:13:48.240 --> 00:13:50.640]  但我又不覺得入不了大學
[00:13:50.640 --> 00:13:55.840]  對我來說是一種令我後悔的事情
[00:13:55.840 --> 00:14:00.240]  其實還有一個原因
[00:14:00.240 --> 00:14:02.240]  就是因為大學沒有很多科目
[00:14:02.240 --> 00:14:03.920]  我是有興趣的
[00:14:03.920 --> 00:14:05.120]  看完之後
[00:14:05.120 --> 00:14:07.120]  所以我覺得算了
[00:14:07.120 --> 00:14:10.560]  入完大學,與其浪費錢讀大學
[00:14:10.560 --> 00:14:12.240]  讀一些自己不喜歡的東西
[00:14:12.240 --> 00:14:13.840]  或者沒有興趣的東西
[00:14:13.840 --> 00:14:17.680]  不如玩了這三年算了
[00:14:17.680 --> 00:14:19.680]  我覺得是值得的
[00:14:19.680 --> 00:14:24.800]  但玩的地方當然也有後悔
[00:14:24.800 --> 00:14:26.800]  但不是因為讀不了大學
[00:14:26.800 --> 00:14:31.520]  有三個原因令我後悔
[00:14:31.520 --> 00:14:34.800]  就是我的社交能力技巧變差
[00:14:34.800 --> 00:14:37.280]  跟家人的關係變差
[00:14:37.280 --> 00:14:39.280]  還有胖了
[00:14:39.280 --> 00:14:43.040]  為什麼會胖了?
[00:14:43.040 --> 00:14:44.080]  其實很容易
[00:14:44.080 --> 00:14:45.360]  因為你經常坐著
[00:14:45.360 --> 00:14:47.360]  就沒有時間做運動
[00:14:47.360 --> 00:14:48.800]  自然就會胖了
[00:14:48.800 --> 00:14:50.800]  我個人比較喜歡吃東西
[00:14:50.800 --> 00:14:52.800]  甜品,可樂,薯片
[00:14:52.800 --> 00:14:54.800]  M記那些
[00:14:54.800 --> 00:14:56.800]  所以就變得很胖
[00:14:56.800 --> 00:14:58.800]  前陣子,現在好一點了
[00:14:58.800 --> 00:15:00.800]  所以
[00:15:00.800 --> 00:15:04.800]  跟家人的關係變差我也後悔
[00:15:04.800 --> 00:15:08.800]  因為家人只是想我好
[00:15:08.800 --> 00:15:12.800]  但我因為打遊戲機
[00:15:12.800 --> 00:15:16.800]  令最親的人變成最疏離的人
[00:15:16.800 --> 00:15:18.800]  所以我覺得很不值得
[00:15:18.800 --> 00:15:20.800]  還有一點後悔
[00:15:20.800 --> 00:15:23.800]  就是社交能力的倒退
[00:15:23.800 --> 00:15:30.800]  因為我跟陌生人認識的話
[00:15:30.800 --> 00:15:32.800]  會比較難
[00:15:32.800 --> 00:15:37.800]  我不知道要想什麼話題跟他聊天
[00:15:37.800 --> 00:15:39.800]  我覺得說完也浪費氣力
[00:15:39.800 --> 00:15:40.800]  一會兒又要走了
[00:15:40.800 --> 00:15:41.800]  不如不要說了
[00:15:41.800 --> 00:15:45.800]  就會像一場空白對著他
[00:15:45.800 --> 00:15:47.800]  可能吃飯也是這樣
[00:15:47.800 --> 00:15:49.800]  所以我覺得
[00:15:49.800 --> 00:15:52.800]  因為我表達自己的情感
[00:15:52.800 --> 00:15:54.800]  沒有之前那麼好
[00:15:54.800 --> 00:15:56.800]  因為我中學之前
[00:15:56.800 --> 00:15:59.800]  是一個挺外向的人
[00:15:59.800 --> 00:16:01.800]  也喜歡跟別人玩
[00:16:01.800 --> 00:16:04.800]  但因為打遊戲機是不需要跟別人說話
[00:16:04.800 --> 00:16:06.800]  只是對著螢幕
[00:16:06.800 --> 00:16:09.800]  或者最多也是打字
[00:16:09.800 --> 00:16:11.800]  不是用口去表達出來
[00:16:11.800 --> 00:16:15.800]  所以這方面我覺得也是後悔
[00:16:15.800 --> 00:16:19.800]  因為令自己認識朋友的技巧變弱
[00:16:19.800 --> 00:16:23.800]  現在就說我怎樣戒打機
[00:16:23.800 --> 00:16:25.800]  為什麼會戒打機
[00:16:25.800 --> 00:16:29.800]  戒打機的原因是因為
[00:16:29.800 --> 00:16:35.800]  首先有一個轉捩點出現了
[00:16:35.800 --> 00:16:37.800]  就是在我考完DSE之後
[00:16:37.800 --> 00:16:41.800]  通常都要等兩個月才可以派成績
[00:16:41.800 --> 00:16:44.800]  這兩個月我就不停打機
[00:16:44.800 --> 00:16:45.800]  每天都打
[00:16:45.800 --> 00:16:47.800]  就是玩LOL
[00:16:47.800 --> 00:16:52.800]  很奇怪還是奇妙呢
[00:16:52.800 --> 00:16:55.800]  我在這兩個月
[00:16:55.800 --> 00:16:59.800]  玩遊戲就開始出現悶的感覺
[00:16:59.800 --> 00:17:02.800]  好像來來去去都是這樣
[00:17:02.800 --> 00:17:06.800]  還有究竟我是否自由地打機
[00:17:06.800 --> 00:17:10.800]  還是機械式地迫自己一定要打機
[00:17:10.800 --> 00:17:13.800]  所以有這個悶的感覺
[00:17:13.800 --> 00:17:15.800]  那時候就想
[00:17:15.800 --> 00:17:18.800]  其實有沒有其他東西比打機更有意義
[00:17:18.800 --> 00:17:21.800]  或者更好玩呢
[00:17:21.800 --> 00:17:24.800]  是有的
[00:17:24.800 --> 00:17:26.800]  我自己也想到
[00:17:26.800 --> 00:17:30.800]  但可能我那時候覺得
[00:17:30.800 --> 00:17:32.800]  但我應該也不能入大學了
[00:17:32.800 --> 00:17:34.800]  是否應該繼續打下去呢
[00:17:34.800 --> 00:17:36.800]  對付自己的人生
[00:17:36.800 --> 00:17:38.800]  還有覺得可能沒有什麼轉變
[00:17:38.800 --> 00:17:40.800]  就是沒有什麼希望
[00:17:40.800 --> 00:17:42.800]  在這個時候
[00:17:42.800 --> 00:17:43.800]  就是派成績那天
[00:17:43.800 --> 00:17:45.800]  於Sir知道我16分
[00:17:45.800 --> 00:17:47.800]  他就跟我說
[00:17:47.800 --> 00:17:51.800]  其實你不能入大學並不代表你是一個沒用的人
[00:17:51.800 --> 00:17:52.800]  那我就想
[00:17:52.800 --> 00:17:54.800]  是喔
[00:17:54.800 --> 00:17:57.800]  我真的被這個社會的一些觀念
[00:17:57.800 --> 00:18:00.800]  覺得說你不能入大學
[00:18:00.800 --> 00:18:01.800]  那些是沒有前途的
[00:18:01.800 --> 00:18:02.800]  沒用的
[00:18:02.800 --> 00:18:03.800]  沒能力的
[00:18:03.800 --> 00:18:05.800]  真的沒用
[00:18:05.800 --> 00:18:08.800]  但我覺得
[00:18:08.800 --> 00:18:10.800]  我自己想到
[00:18:10.800 --> 00:18:11.800]  其實未必
[00:18:11.800 --> 00:18:14.800]  很多大學生他們都可能讀書厲害一點
[00:18:14.800 --> 00:18:16.800]  但工作能力
[00:18:16.800 --> 00:18:18.800]  或者其他不同
[00:18:18.800 --> 00:18:20.800]  跟我們
[00:18:20.800 --> 00:18:22.800]  比如說打球
[00:18:22.800 --> 00:18:23.800]  可能我比他厲害
[00:18:23.800 --> 00:18:25.800]  所以不代表一個沒用
[00:18:25.800 --> 00:18:28.800]  就是我不能入大學不代表一個沒用的人
[00:18:28.800 --> 00:18:30.800]  所以
[00:18:30.800 --> 00:18:34.800]  然後於Sir就邀請我去他公司那裡上班
[00:18:34.800 --> 00:18:36.800]  那就
[00:18:36.800 --> 00:18:39.800]  希望給我一個機會
[00:18:39.800 --> 00:18:41.800]  我見到有機會
[00:18:41.800 --> 00:18:42.800]  當然接受
[00:18:42.800 --> 00:18:45.800]  還有我希望用自己做一個例子
[00:18:45.800 --> 00:18:48.800]  去證明給別人看
[00:18:48.800 --> 00:18:50.800]  不讀大學不是成功不到
[00:18:50.800 --> 00:18:52.800]  不是沒有前途的
[00:18:52.800 --> 00:18:54.800]  那
[00:18:54.800 --> 00:18:56.800]  去到公司
[00:18:56.800 --> 00:18:57.800]  那做什麼呢
[00:18:57.800 --> 00:19:00.800]  那我又沒有什麼大學的學位
[00:19:00.800 --> 00:19:04.800]  就是沒有什麼專業的東西
[00:19:04.800 --> 00:19:06.800]  那
[00:19:06.800 --> 00:19:09.800]  於Sir就叫我寫文章
[00:19:09.800 --> 00:19:14.800]  每一天要寫一個反清的文章
[00:19:14.800 --> 00:19:18.800]  一開始是寫肥辣比書四章八字
[00:19:18.800 --> 00:19:20.800]  接著寫
[00:19:20.800 --> 00:19:23.800]  有什麼真實的、清潔的、可愛的
[00:19:23.800 --> 00:19:25.800]  有什麼得行的等等
[00:19:25.800 --> 00:19:27.800]  有八個的
[00:19:27.800 --> 00:19:29.800]  就要我們都要思念
[00:19:29.800 --> 00:19:32.800]  他就叫我思念這些特質
[00:19:32.800 --> 00:19:33.800]  這八個特質
[00:19:33.800 --> 00:19:35.800]  那
[00:19:35.800 --> 00:19:39.800]  這個期間就持續了三個月
[00:19:39.800 --> 00:19:41.800]  就是我寫了三個月這些反清文章
[00:19:41.800 --> 00:19:44.800]  那就要在日常生活中有什麼
[00:19:44.800 --> 00:19:47.800]  可能值得套進去這些特質
[00:19:47.800 --> 00:19:49.800]  或者我以前的經歷
[00:19:49.800 --> 00:19:51.800]  缺少了什麼特質呢
[00:19:51.800 --> 00:19:55.800]  那就要寫成一個反清文章
[00:19:55.800 --> 00:19:56.800]  大約八八字左右
[00:19:56.800 --> 00:19:58.800]  那
[00:19:58.800 --> 00:20:00.800]  我覺得這個階段
[00:20:00.800 --> 00:20:03.800]  幫我改變了很多價值觀上的東西
[00:20:03.800 --> 00:20:06.800]  譬如可能以前覺得
[00:20:06.800 --> 00:20:08.800]  有些高科技
[00:20:08.800 --> 00:20:09.800]  哈哈爸爸
[00:20:09.800 --> 00:20:10.800]  好像很威風
[00:20:10.800 --> 00:20:12.800]  但其實不是
[00:20:12.800 --> 00:20:14.800]  可能他要令人心服
[00:20:14.800 --> 00:20:16.800]  才是可敬的
[00:20:16.800 --> 00:20:18.800]  才是真正的威風
[00:20:18.800 --> 00:20:20.800]  那所以呢
[00:20:20.800 --> 00:20:22.800]  很多類似這些東西
[00:20:22.800 --> 00:20:25.800]  我都改變了我的想法
[00:20:25.800 --> 00:20:27.800]  有很多新的想法
[00:20:27.800 --> 00:20:30.800]  那我覺得這個是
[00:20:30.800 --> 00:20:34.800]  其實我覺得這個是給了我一個時間和空間
[00:20:34.800 --> 00:20:37.800]  去反省一些值得思考的東西
[00:20:37.800 --> 00:20:39.800]  因為以往的六年
[00:20:39.800 --> 00:20:41.800]  我都是每一天可能
[00:20:41.800 --> 00:20:43.800]  我都遇到一些值得我去反省
[00:20:43.800 --> 00:20:45.800]  或者學習的東西
[00:20:45.800 --> 00:20:48.800]  但因為鑑於我早上上學
[00:20:48.800 --> 00:20:50.800]  就跟同學一起玩
