
[00:00:00.000 --> 00:00:05.200]  各位聽聽節目的各位朋友你們好
[00:06:44.520 --> 00:06:46.520]  所羅姆王在第三章十六節
[00:06:46.520 --> 00:06:47.520]  他這麼說
[00:06:47.520 --> 00:06:48.520]  我又見日光之下
[00:06:48.520 --> 00:06:50.520]  在審判之處有奸惡
[00:06:50.520 --> 00:06:53.520]  在公義之處也有奸惡
[00:06:53.520 --> 00:06:55.520]  所謂日光之下
[00:06:55.520 --> 00:06:58.520]  是從一個武神的角度來看這個世界
[00:06:58.520 --> 00:07:00.520]  看這個萬事萬物
[00:07:00.520 --> 00:07:01.520]  所看到
[00:07:01.520 --> 00:07:04.520]  發覺這是一個病態的社會
[00:07:04.520 --> 00:07:07.520]  在審判之處有奸惡
[00:07:07.520 --> 00:07:09.520]  在公義之處也有奸惡
[00:07:09.520 --> 00:07:13.520]  所謂審判公義是指社會的司法制度
[00:07:13.520 --> 00:07:17.520]  也都是指人與人之間相處的良知
[00:07:17.520 --> 00:07:18.520]  所羅姆王所看到的
[00:07:18.520 --> 00:07:20.520]  無論是司法制度
[00:07:20.520 --> 00:07:23.520]  或者人心底裏面充滿了奸惡
[00:07:23.520 --> 00:07:26.520]  尤其是在美國這個所謂文明的國家
[00:07:26.520 --> 00:07:28.520]  不少應該坐牢的
[00:07:28.520 --> 00:07:30.520]  是逍遙法外
[00:07:30.520 --> 00:07:31.520]  風生水起
[00:07:31.520 --> 00:07:33.520]  盤滿半滿
[00:07:33.520 --> 00:07:35.520]  他們可以用金錢
[00:07:35.520 --> 00:07:36.520]  請律師
[00:07:36.520 --> 00:07:39.520]  找出法律上的破綻
[00:07:39.520 --> 00:07:40.520]  因而脫罪
[00:07:40.520 --> 00:07:41.520]  但另一方面
[00:07:41.520 --> 00:07:44.520]  不少冤獄情義在我們社會上
[00:07:44.520 --> 00:07:46.520]  在一個民主的國家
[00:07:46.520 --> 00:07:48.520]  以法治爲基礎的社會
[00:07:48.520 --> 00:07:50.520]  尚且如此
[00:07:50.520 --> 00:07:52.520]  更何況那些極權國家
[00:07:52.520 --> 00:07:54.520]  很難找到公平的裁決
[00:07:54.520 --> 00:07:56.520]  另外在九章十一中又說
[00:07:56.520 --> 00:07:59.520]  日光之下快跑的未必能贏
[00:07:59.520 --> 00:08:01.520]  力戰的未必得勝
[00:08:01.520 --> 00:08:03.520]  智慧的未必得糧食
[00:08:03.520 --> 00:08:05.520]  明智的未必得資財
[00:08:05.520 --> 00:08:07.520]  靈巧的未必得喜悅
[00:08:07.520 --> 00:08:09.520]  這個世界就是如此不公平
[00:08:09.520 --> 00:08:12.520]  所羅門王在同一章十三至十八節
[00:08:12.520 --> 00:08:15.520]  引用一個實際例子來解明
[00:08:15.520 --> 00:08:17.520]  一個小城人數稀少
[00:08:17.520 --> 00:08:20.520]  遭受大君王、大帝國的攻擊
[00:08:20.520 --> 00:08:22.520]  看來只有投降
[00:08:22.520 --> 00:08:25.520]  幸好城裏有一個很有智慧的人
[00:08:25.520 --> 00:08:27.520]  他有辦法運用他的智慧
[00:08:27.520 --> 00:08:28.520]  拯救小城
[00:08:28.520 --> 00:08:31.520]  誰知道出身漢美
[00:08:31.520 --> 00:08:33.520]  沒有後臺老闆
[00:08:33.520 --> 00:08:35.520]  不爲城中的領袖所接納
[00:08:35.520 --> 00:08:36.520]  不予理會
[00:08:36.520 --> 00:08:38.520]  所羅門王彈息說
[00:08:38.520 --> 00:08:40.520]  智慧勝過勇力
[00:08:40.520 --> 00:08:43.520]  而那貧窮人的智慧被人藐視
[00:08:43.520 --> 00:08:46.520]  他的話也無人聽從
[00:08:46.520 --> 00:08:49.520]  這是一個病態的社會悲劇
[00:08:49.520 --> 00:08:51.520]  所以所羅門王說
[00:08:51.520 --> 00:08:53.520]  智慧勝過打仗的悲戲
[00:08:53.520 --> 00:08:56.520]  但一個罪人能敗壞許多善事
[00:08:56.520 --> 00:08:58.520]  翻開歷史看看
[00:08:58.520 --> 00:09:01.520]  人類不住重複了這個悲劇
[00:09:01.520 --> 00:09:03.520]  這個社會里發生了那麼多
[00:09:03.520 --> 00:09:06.520]  不平、不公、不義的事情
[00:09:06.520 --> 00:09:07.520]  真的
[00:09:07.520 --> 00:09:12.520]  一個罪人能敗壞許多善事
[00:09:12.520 --> 00:09:14.520]  面對着一個這樣的病態社會
[00:09:14.520 --> 00:09:16.520]  我們應該怎麼面對呢
[00:09:16.520 --> 00:09:18.520]  所羅門王首先從日光之下
[00:09:18.520 --> 00:09:19.520]  看這個問題
[00:09:19.520 --> 00:09:21.520]  如果我們不信有神
[00:09:21.520 --> 00:09:25.520]  我們只能夠用一種自嘲的態度
[00:09:25.520 --> 00:09:27.520]  人與獸有什麼分別呢
[00:09:27.520 --> 00:09:30.520]  誰知道人的靈是往上升
[00:09:30.520 --> 00:09:32.520]  獸的魂是下入地獄呢
[00:09:32.520 --> 00:09:36.520]  意思就是我們不需要妒忌那些惡人
[00:09:36.520 --> 00:09:38.520]  他們和我們都是一樣
[00:09:38.520 --> 00:09:39.520]  好像禽獸一樣
[00:09:39.520 --> 00:09:41.520]  總有一天會死的
[00:09:41.520 --> 00:09:43.520]  什麼都歸於無有
[00:09:43.520 --> 00:09:47.520]  這樣又何必值得我們羨慕呢
[00:09:47.520 --> 00:09:48.520]  這種看法
[00:09:48.520 --> 00:09:51.520]  以蘇式的所謂大江東去浪淘盡
[00:09:51.520 --> 00:09:53.520]  千古風流人物
[00:09:53.520 --> 00:09:55.520]  和在上次我們所說的
[00:09:55.520 --> 00:09:57.520]  風雨也無情的人生觀
[00:09:57.520 --> 00:10:00.520]  可以說是異曲同工
[00:10:00.520 --> 00:10:03.520]  日光之上看這些問題
[00:10:03.520 --> 00:10:06.520]  我們大可以化不平爲力量
[00:10:06.520 --> 00:10:08.520]  所以三章二十二節
[00:10:08.520 --> 00:10:09.520]  所羅門王說
[00:10:09.520 --> 00:10:11.520]  夫子 我見人莫強於做得
[00:10:11.520 --> 00:10:12.520]  經營的事上喜樂
[00:10:12.520 --> 00:10:14.520]  因爲這是他的份
[00:10:14.520 --> 00:10:17.520]  他身後的事誰能使他回來得見呢
[00:10:17.520 --> 00:10:20.520]  每個人都有神所賜給他的份
[00:10:20.520 --> 00:10:22.520]  我們當存着感恩的心
[00:10:22.520 --> 00:10:24.520]  去經營和享受這個份
[00:10:24.520 --> 00:10:26.520]  這是神所賜的
[00:10:26.520 --> 00:10:27.520]  當然是最好
[00:10:27.520 --> 00:10:29.520]  無所增加 無所減少
[00:10:29.520 --> 00:10:32.520]  所以我們不必爲這個份感到自卑
[00:10:32.520 --> 00:10:34.520]  也不需要覺得自大
[00:10:34.520 --> 00:10:36.520]  我們不需要自憐 自卑 自驕
[00:10:36.520 --> 00:10:39.520]  粉飾 執俗 怨天尤人
[00:10:39.520 --> 00:10:41.520]  而是用一個感謝的心
[00:10:41.520 --> 00:10:44.520]  衷心的 歡歡喜喜
[00:10:44.520 --> 00:10:46.520]  經營這個份 去享受它
[00:10:46.520 --> 00:10:49.520]  這就是幸福人生的祕訣
[00:10:49.520 --> 00:10:52.520]  我想到有一位叫黃愛恩的姐妹
[00:10:52.520 --> 00:10:54.520]  她媽媽懷孕的時候
[00:10:54.520 --> 00:10:55.520]  染上了德國疹
[00:10:55.520 --> 00:10:57.520]  所以出生的時候
[00:10:57.520 --> 00:10:58.520]  兩隻手都是沒有手指的
[00:10:58.520 --> 00:11:00.520]  經過差不多十年的時候
[00:11:00.520 --> 00:11:02.520]  經過無數次的手術
[00:11:02.520 --> 00:11:04.520]  醫生在每隻手裏面
[00:11:04.520 --> 00:11:07.520]  勉強分割出三隻不健全的手指來
[00:11:07.520 --> 00:11:09.520]  啊 愛恩
[00:11:09.520 --> 00:11:10.520]  她告訴我們
[00:11:10.520 --> 00:11:12.520]  她自小就很自卑
[00:11:12.520 --> 00:11:14.520]  往往將雙手收起來
[00:11:14.520 --> 00:11:15.520]  不讓人看
[00:11:15.520 --> 00:11:17.520]  後來她信了主
[00:11:17.520 --> 00:11:19.520]  知道這是上帝給她的份
[00:11:19.520 --> 00:11:22.520]  她毅然去學彈鋼琴
[00:11:22.520 --> 00:11:25.520]  三隻短的手指去彈鋼琴
[00:11:25.520 --> 00:11:27.520]  竟然成功考入了
[00:11:27.520 --> 00:11:29.520]  香港中文大學的音樂系
[00:11:29.520 --> 00:11:30.520]  後來跟隨到UCLA
[00:11:30.520 --> 00:11:32.520]  攻到她的博士學位
[00:11:32.520 --> 00:11:35.520]  成爲一個出色的鋼琴家和音樂人
[00:11:35.520 --> 00:11:37.520]  她的音樂挫藝
[00:11:37.520 --> 00:11:38.520]  她的見證
[00:11:38.520 --> 00:11:39.520]  她的奮鬥史
[00:11:39.520 --> 00:11:41.520]  激勵了無數的人
[00:11:41.520 --> 00:11:43.520]  正如所琳所說
[00:11:43.520 --> 00:11:44.520]  她盡情享受
[00:11:44.520 --> 00:11:46.520]  和經營神給她的份
[00:11:46.520 --> 00:11:49.520]  並且成爲一個美好的見證
[00:11:49.520 --> 00:11:52.520]  病態的社會
[00:11:52.520 --> 00:11:53.520]  不僅如此
[00:11:53.520 --> 00:11:55.520]  我們再來看看第四章
[00:11:55.520 --> 00:11:56.520]  病態的心理
[00:11:56.520 --> 00:11:58.520]  第四章一至十二節
[00:11:58.520 --> 00:12:00.520]  我由轉念變日光之下
[00:12:00.520 --> 00:12:01.520]  所行的一切欺壓
[00:12:01.520 --> 00:12:04.520]  看那受欺壓的流淚
[00:12:04.520 --> 00:12:05.520]  且無人安慰
[00:12:05.520 --> 00:12:07.520]  欺壓他們的有勢力
[00:12:07.520 --> 00:12:09.520]  也無人安慰他們
[00:12:09.520 --> 00:12:11.520]  因此我讚歎那早已死的死人
[00:12:11.520 --> 00:12:13.520]  勝過那還活着的活人
[00:12:13.520 --> 00:12:16.520]  並且我以爲那未曾生的
[00:12:16.520 --> 00:12:18.520]  就是未見過日光之下惡事的
[00:12:18.520 --> 00:12:20.520]  比這兩人更強
[00:12:20.520 --> 00:12:22.520]  我又見人爲一切努力
[00:12:22.520 --> 00:12:24.520]  和各樣靈巧的工作
[00:12:24.520 --> 00:12:25.520]  被淪陷至
[00:12:25.520 --> 00:12:26.520]  這也是虛空
[00:12:26.520 --> 00:12:27.520]  也是暴風
[00:12:27.520 --> 00:12:29.520]  愚昧人抱着手
[00:12:29.520 --> 00:12:31.520]  喫自己的肉
[00:12:31.520 --> 00:12:33.520]  滿了一把得享安靜
[00:12:33.520 --> 00:12:34.520]  強而滿了兩把
[00:12:34.520 --> 00:12:36.520]  努力享福
[00:12:36.520 --> 00:12:37.520]  我由轉念變日光之下
[00:12:37.520 --> 00:12:39.520]  有一件虛空的事
[00:12:39.520 --> 00:12:41.520]  有人孤單無依
[00:12:41.520 --> 00:12:43.520]  無子無兄
[00:12:43.520 --> 00:12:44.520]  竟努力不息
[00:12:44.520 --> 00:12:46.520]  眼目又不以錢財爲足
[00:12:46.520 --> 00:12:48.520]  他說我努努力力
[00:12:48.520 --> 00:12:49.520]  刻苦自己
[00:12:49.520 --> 00:12:50.520]  不享福樂
[00:12:50.520 --> 00:12:52.520]  到底是爲誰呢?
[00:12:52.520 --> 00:12:53.520]  這也是虛空
[00:12:53.520 --> 00:12:55.520]  是極重的努苦
[00:12:55.520 --> 00:12:57.520]  兩個人總比一個人好
[00:12:57.520 --> 00:12:58.520]  因爲二人努力
[00:12:58.520 --> 00:13:00.520]  同得美好的果效
[00:13:00.520 --> 00:13:01.520]  若是跌倒
[00:13:01.520 --> 00:13:03.520]  這人可以扶起他的同伴
[00:13:03.520 --> 00:13:04.520]  若是孤身跌倒
[00:13:04.520 --> 00:13:06.520]  沒有人扶起他來
[00:13:06.520 --> 00:13:07.520]  這人就有禍了
[00:13:07.520 --> 00:13:09.520]  再者二人同睡就都暖和
[00:13:09.520 --> 00:13:10.520]  一人獨睡
[00:13:10.520 --> 00:13:11.520]  怎能暖和呢?
[00:13:11.520 --> 00:13:13.520]  有人功勝孤身一人
[00:13:13.520 --> 00:13:15.520]  又有二人變成敵擋他
[00:13:15.520 --> 00:13:17.520]  三股合成的繩子
[00:13:17.520 --> 00:13:19.520]  不容易截斷
[00:13:19.520 --> 00:13:20.520]  有一個人死了
[00:13:20.520 --> 00:13:22.520]  落地獄了
[00:13:22.520 --> 00:13:24.520]  醒來發覺自己睡在一間
[00:13:24.520 --> 00:13:26.520]  很優雅的房間
[00:13:26.520 --> 00:13:27.520]  一片靜靜
[00:13:27.520 --> 00:13:29.520]  完全不像地獄
[00:13:29.520 --> 00:13:32.520]  只不過房間空洞
[00:13:32.520 --> 00:13:33.520]  只有他一個人
[00:13:33.520 --> 00:13:36.520]  他以爲這只是過渡的候審室
[00:13:36.520 --> 00:13:38.520]  既然來到這裏
[00:13:38.520 --> 00:13:40.520]  不如舒舒服服的
[00:13:40.520 --> 00:13:43.520]  享受一下這裏的安靜環境
[00:13:43.520 --> 00:13:44.520]  但是一會兒
[00:13:44.520 --> 00:13:46.520]  依然沒有動靜
[00:13:46.520 --> 00:13:48.520]  房間仍然空洞
[00:13:48.520 --> 00:13:49.520]  他開始有點害怕
[00:13:49.520 --> 00:13:51.520]  覺得這裏太孤單
[00:13:51.520 --> 00:13:52.520]  太寂寞
[00:13:52.520 --> 00:13:54.520]  一個人真的害怕
[00:13:54.520 --> 00:13:56.520]  他很想見見地獄裏的
[00:13:56.520 --> 00:13:58.520]  牛鬼蛇神刀山油鑊
[00:13:58.520 --> 00:14:00.520]  總比一個人孤孤單單
[00:14:00.520 --> 00:14:02.520]  無聊期在這裏等好得多
[00:14:02.520 --> 00:14:04.520]  他忽然醒過來
[00:14:04.520 --> 00:14:08.520]  原來這裏就是地獄
[00:14:08.520 --> 00:14:10.520]  希伯來文地獄這個字
[00:14:10.520 --> 00:14:12.520]  本來意思就是
[00:14:12.520 --> 00:14:13.520]  隔絕
[00:14:13.520 --> 00:14:14.520]  sorry
[00:14:14.520 --> 00:14:15.520]  孤單
[00:14:15.520 --> 00:14:17.520]  其實我們不用等到去地獄
[00:14:17.520 --> 00:14:18.520]  才經歷到
[00:14:18.520 --> 00:14:21.520]  嚐到這種孤寂感
[00:14:21.520 --> 00:14:23.520]  在今天的世界裏
[00:14:23.520 --> 00:14:25.520]  可以說是人間地獄
[00:14:25.520 --> 00:14:27.520]  充滿了孤寂的生命
[00:14:27.520 --> 00:14:28.520]  孤獨
[00:14:28.520 --> 00:14:29.520]  不同的孤獨
[00:14:29.520 --> 00:14:31.520]  就算在人羣當中
[00:14:31.520 --> 00:14:34.520]  聲音都會不絕於意的環境裏
[00:14:34.520 --> 00:14:36.520]  我們一樣可以感到那種
[00:14:36.520 --> 00:14:38.520]  孤寂和孤單
[00:14:38.520 --> 00:14:40.520]  70年代著名的歌手
[00:14:40.520 --> 00:14:41.520]  Paul Simon
[00:14:41.520 --> 00:14:43.520]  所唱的《我是一個孤島》
[00:14:43.520 --> 00:14:45.520]  《我是一塊大石》
[00:14:45.520 --> 00:14:48.520]  將這種心情描繪得淋漓盡致
[00:14:48.520 --> 00:14:50.520]  在寒冬之夜
[00:14:50.520 --> 00:14:52.520]  深沉的十二月
[00:14:52.520 --> 00:14:53.520]  我獨自一人
[00:14:53.520 --> 00:14:55.520]  向窗外凝望
[00:14:55.520 --> 00:14:57.520]  空寂的街道
[00:14:57.520 --> 00:14:58.520]  蓋滿了樹
[00:14:58.520 --> 00:15:00.520]  我是一塊大石
[00:15:00.520 --> 00:15:02.520]  我是一個孤島
[00:15:02.520 --> 00:15:03.520]  我築起圍牆
[00:15:03.520 --> 00:15:05.520]  堅強的堡壘
[00:15:05.520 --> 00:15:07.520]  沒有任何穿過
[00:15:07.520 --> 00:15:09.520]  我不需要知心
[00:15:09.520 --> 00:15:10.520]  友情
[00:15:10.520 --> 00:15:11.520]  給我痛苦
[00:15:11.520 --> 00:15:13.520]  歡笑點贊
[00:15:13.520 --> 00:15:15.520]  令人失望
[00:15:15.520 --> 00:15:17.520]  我是一塊大石
[00:15:17.520 --> 00:15:19.520]  我是一個孤島
[00:15:19.520 --> 00:15:21.520]  不要向我說愛心
[00:15:21.520 --> 00:15:23.520]  我也沉默此語
[00:15:23.520 --> 00:15:26.520]  但早已消逝在腦海中
[00:15:26.520 --> 00:15:27.520]  借我早已麻木
[00:15:27.520 --> 00:15:29.520]  的感受早已消逝
[00:15:29.520 --> 00:15:31.520]  我若沒有聽過愛
[00:15:31.520 --> 00:15:33.520]  我亦不會哭哭
[00:15:33.520 --> 00:15:34.520]  我是一塊大石
[00:15:34.520 --> 00:15:36.520]  我是一個孤島
[00:15:36.520 --> 00:15:38.520]  我擁有舒曼鏈
[00:15:38.520 --> 00:15:40.520]  爲我的護身
