
[00:00:00.000 --> 00:00:05.000]  各位大天主佩戚各位朋友你們好
[00:04:48.000 --> 00:04:50.000]  子有孫 孫有子
[00:04:50.000 --> 00:04:52.000]  子子孫孫 無窮進入
[00:04:52.000 --> 00:04:55.000]  人要取代上帝的地位
[00:04:55.000 --> 00:04:58.000]  來建立他自己的保障和永恆
[00:04:58.000 --> 00:05:00.000]  但是他忘記了一件事
[00:05:00.000 --> 00:05:02.000]  《創世紀》第四章說
[00:05:02.000 --> 00:05:04.000]  他寄了一個索城
[00:05:04.000 --> 00:05:05.000]  他生了一個兒子在哪裡呢?
[00:05:05.000 --> 00:05:07.000]  是羅特之地
[00:05:07.000 --> 00:05:09.000]  羅特的意思就是不安全
[00:05:09.000 --> 00:05:11.000]  流蕩 無保障
[00:05:11.000 --> 00:05:17.000]  他以為他可以結束流蕩的生活
[00:05:17.000 --> 00:05:18.000]  來建造索城
[00:05:18.000 --> 00:05:20.000]  他以為他結束了一個不安全的感覺
[00:05:20.000 --> 00:05:21.000]  生了一個兒子
[00:05:21.000 --> 00:05:23.000]  兒子有孫 孫有子
[00:05:23.000 --> 00:05:25.000]  子子孫孫 無窮進入
[00:05:25.000 --> 00:05:27.000]  但是他想不到
[00:05:27.000 --> 00:05:29.000]  他所有的地方
[00:05:29.000 --> 00:05:31.000]  是叫做羅特之地
[00:05:31.000 --> 00:05:34.000]  羅特的意思就是流蕩 無保障
[00:05:34.000 --> 00:05:37.000]  事實上在今天的社會
[00:05:37.000 --> 00:05:40.000]  我們何嘗不是像該人一樣
[00:05:40.000 --> 00:05:44.000]  我們以為我們要做上帝
[00:05:44.000 --> 00:05:46.000]  創立了這個AI
[00:05:46.000 --> 00:05:49.000]  建造一個巴別塔
[00:05:49.000 --> 00:05:50.000]  塔頂通道
[00:05:50.000 --> 00:05:52.000]  要自己做上帝
[00:05:52.000 --> 00:05:56.000]  我們不可以從聖經和歷史裏面
[00:05:56.000 --> 00:05:57.000]  看到一件事
[00:05:57.000 --> 00:05:59.000]  所得來的結果
[00:05:59.000 --> 00:06:01.000]  是只有一個聯義
[00:06:01.000 --> 00:06:03.000]  用約翰福音的話說
[00:06:03.000 --> 00:06:05.000]  我們都在黑暗裏面
[00:06:05.000 --> 00:06:08.000]  被世界的神弄黑了我們的眼睛
[00:06:08.000 --> 00:06:10.000]  我們拒絕接受耶穌基督
[00:06:10.000 --> 00:06:14.000]  但耶穌基督在約翰福音第8章12節說
[00:06:14.000 --> 00:06:16.000]  耶穌對眾人說
[00:06:16.000 --> 00:06:18.000]  我是世界的光
[00:06:18.000 --> 00:06:21.000]  跟隨我的就不再黑暗走
[00:06:21.000 --> 00:06:23.000]  必得世界的光
[00:06:23.000 --> 00:06:27.000]  這句可以說是驚天動地的說話
[00:06:27.000 --> 00:06:30.000]  難怪那些巴厘塞人和文士
[00:06:30.000 --> 00:06:32.000]  反應非常激烈
[00:06:32.000 --> 00:06:35.000]  因為這一句是不同凡響的
[00:06:35.000 --> 00:06:37.000]  你想一想
[00:06:37.000 --> 00:06:40.000]  為甚麼這句說話
[00:06:40.000 --> 00:06:43.000]  有如此大的震撼力呢
[00:06:43.000 --> 00:06:45.000]  你可以試一試
[00:06:45.000 --> 00:06:47.000]  你下午的時候
[00:06:47.000 --> 00:06:50.000]  在Market街大聲地拿著喇叭說
[00:06:50.000 --> 00:06:51.000]  我是世界的光
[00:06:51.000 --> 00:06:53.000]  跟隨我的就不再黑暗走
[00:06:53.000 --> 00:06:55.000]  必得世界的光
[00:06:55.000 --> 00:06:57.000]  你看看有甚麼後果
[00:06:57.000 --> 00:07:01.000]  恐怕雞蛋、番茄就丟下來了
[00:07:01.000 --> 00:07:03.000]  當你是神經不正常吧
[00:07:03.000 --> 00:07:06.000]  究竟耶穌這樣聲稱是甚麼意思呢
[00:07:06.000 --> 00:07:09.000]  讓我們詳細看看
[00:07:09.000 --> 00:07:12.000]  約翰福音這段非常有趣的聖經
[00:07:12.000 --> 00:07:17.000]  首先我們看看第12節和20節
[00:07:17.000 --> 00:07:20.000]  驚天動地的一句話
[00:07:20.000 --> 00:07:24.000]  我們看看這句說話的背景
[00:07:24.000 --> 00:07:28.000]  8章12節說是7章的言作
[00:07:28.000 --> 00:07:30.000]  7章第2節說
[00:07:30.000 --> 00:07:33.000]  祂正在鑄盤節的時候
[00:07:33.000 --> 00:07:36.000]  前幾節我們已經說過鑄盤節的意義
[00:07:36.000 --> 00:07:38.000]  在此我不再重複
[00:07:38.000 --> 00:07:41.000]  但我想大家留意第20節
[00:07:41.000 --> 00:07:46.000]  「這些話是耶穌在奠女的褲旁教訓人所說的
[00:07:46.000 --> 00:07:48.000]  也沒有人拿他
[00:07:48.000 --> 00:07:51.000]  因為他的時候還沒有到」
[00:07:51.000 --> 00:07:53.000]  有人特別提到
[00:07:53.000 --> 00:07:56.000]  耶穌說話的地方
[00:07:56.000 --> 00:07:59.000]  一定是有特別的意義的
[00:07:59.000 --> 00:08:01.000]  在哪裡說呢?
[00:08:01.000 --> 00:08:04.000]  在奠女的褲袍說這句話
[00:08:04.000 --> 00:08:06.000]  我們就奇怪了
[00:08:06.000 --> 00:08:09.000]  奠女的褲袍是甚麼地方呢?
[00:08:09.000 --> 00:08:14.000]  為甚麼約翰特別要提到這句話
[00:08:14.000 --> 00:08:18.000]  耶穌也說在奠女的褲袍呢?
[00:08:18.000 --> 00:08:21.000]  首先我們要了解奠女的褲袍是甚麼意思
[00:08:21.000 --> 00:08:24.000]  原來聖地是分為三部分的
[00:08:24.000 --> 00:08:26.000]  一個叫做外院
[00:08:26.000 --> 00:08:28.000]  任何人包括外邦人
[00:08:28.000 --> 00:08:30.000]  都可以到這個地方
[00:08:30.000 --> 00:08:33.000]  中間的叫做婦女院
[00:08:33.000 --> 00:08:36.000]  婦女院是女性的褲袍
[00:08:36.000 --> 00:08:41.000]  因為猶太婦女不能超越這個地方
[00:08:41.000 --> 00:08:46.000]  只有猶太男人才可以進入內院
[00:08:46.000 --> 00:08:48.000]  所以我們看到有三層
[00:08:48.000 --> 00:08:50.000]  第一層外院
[00:08:50.000 --> 00:08:52.000]  甚麼外邦人也可以去
[00:08:52.000 --> 00:08:53.000]  女人也可以去
[00:08:53.000 --> 00:08:54.000]  猶太人也可以去
[00:08:54.000 --> 00:08:55.000]  每個人都可以去
[00:08:55.000 --> 00:08:59.000]  中間的只有猶太女人才可以去
[00:08:59.000 --> 00:09:05.000]  內院的第三層只有猶太男人才可以去
[00:09:05.000 --> 00:09:07.000]  所以我們要明白
[00:09:07.000 --> 00:09:10.000]  是有三個不同的地方
[00:09:10.000 --> 00:09:14.000]  在婦女的中間部分裏面
[00:09:14.000 --> 00:09:18.000]  在牆上設有13個前箱
[00:09:18.000 --> 00:09:20.000]  是奉獻箱
[00:09:20.000 --> 00:09:22.000]  樣子就像喇叭一樣
[00:09:22.000 --> 00:09:27.000]  所以中間的院也叫喇叭院
[00:09:27.000 --> 00:09:32.000]  每一個奉獻箱都寫明它的用途
[00:09:32.000 --> 00:09:37.000]  第一和第二個是專用來做普通奉獻
[00:09:37.000 --> 00:09:38.000]  所謂普通奉獻
[00:09:38.000 --> 00:09:42.000]  是每個猶太人一踏入聖殿就要奉獻
[00:09:42.000 --> 00:09:43.000]  奉獻多少?
[00:09:43.000 --> 00:09:44.000]  兩塊錢
[00:09:44.000 --> 00:09:45.000]  半個shackle
[00:09:45.000 --> 00:09:47.000]  作為聖殿運用之用
[00:09:47.000 --> 00:09:52.000]  這個奉獻是放在第一和第二個奉獻箱之內
[00:09:52.000 --> 00:09:55.000]  第三和第四個奉獻箱
[00:09:55.000 --> 00:10:00.000]  是用來奉獻購買那些甲子、斑溝
[00:10:00.000 --> 00:10:02.000]  獻祭的時候用的
[00:10:02.000 --> 00:10:05.000]  每一個猶太人生了一個兒子
[00:10:05.000 --> 00:10:08.000]  他媽媽就要帶著這個寶寶
[00:10:08.000 --> 00:10:10.000]  活到第八天的時候
[00:10:10.000 --> 00:10:12.000]  就先行割禮
[00:10:12.000 --> 00:10:15.000]  然後就去到聖殿行潔淨禮
[00:10:15.000 --> 00:10:19.000]  奉獻斑溝和甲子獻給耶和華
[00:10:19.000 --> 00:10:20.000]  這些錢
[00:10:20.000 --> 00:10:22.000]  奉獻的錢就放在哪裏呢?
[00:10:22.000 --> 00:10:25.000]  第三和第四個奉獻箱之內
[00:10:25.000 --> 00:10:27.000]  第五個奉獻箱
[00:10:27.000 --> 00:10:32.000]  是為了奉獻金錢來維修聖壇之用
[00:10:32.000 --> 00:10:36.000]  第六個奉獻箱是用來奉獻購買香料之用
[00:10:36.000 --> 00:10:40.000]  第七個奉獻箱是用來購買器皿之用
[00:10:40.000 --> 00:10:46.000]  第八至十三個奉獻箱是用來感恩奉獻之用
[00:10:46.000 --> 00:10:50.000]  你可以想像在聖壇期內
[00:10:50.000 --> 00:10:54.000]  差不多有一百萬個猶太人會進入到聖殿
[00:10:54.000 --> 00:10:57.000]  一進入聖殿每個信徒都要奉獻
[00:10:57.000 --> 00:11:00.000]  你可以想像是多繁忙的地方
[00:11:00.000 --> 00:11:02.000]  人頭湧湧
[00:11:02.000 --> 00:11:06.000]  耶穌就選擇這個地方作為去港道的港台
[00:11:06.000 --> 00:11:09.000]  耶穌說我是世界的光
[00:11:09.000 --> 00:11:15.000]  原來在聖殿的庫房中央有四個大燭台
[00:11:15.000 --> 00:11:17.000]  燃亮起來
[00:11:17.000 --> 00:11:20.000]  明亮整個庫房
[00:11:20.000 --> 00:11:22.000]  當時有猶太人就誇大
[00:11:22.000 --> 00:11:29.000]  這四個大燭台可以照耀每一家每一戶的閣樓
[00:11:29.000 --> 00:11:35.000]  但這四個燭台只有在聖祭初期才會點亮
[00:11:35.000 --> 00:11:38.000]  我們看看第八章的時候
[00:11:38.000 --> 00:11:40.000]  開始耶穌在電禮
[00:11:40.000 --> 00:11:43.000]  大概已經是接盤節的末期
[00:11:43.000 --> 00:11:44.000]  換句話說
[00:11:44.000 --> 00:11:49.000]  庫房內已經沒有了這四大燭台的光
[00:11:49.000 --> 00:11:51.000]  一片漆黑
[00:11:51.000 --> 00:11:53.000]  就在這樣的環境之內
[00:11:53.000 --> 00:11:56.000]  耶穌在此時此地說
[00:11:56.000 --> 00:11:59.000]  我是世界的光
[00:11:59.000 --> 00:12:03.000]  在希臘文這個「我」字是加強了語氣
[00:12:03.000 --> 00:12:05.000]  重點是「我」不是光
[00:12:05.000 --> 00:12:07.000]  「我」就是世界光
[00:12:07.000 --> 00:12:11.000]  究竟耶穌所說的這句話是什麼意思呢?
[00:12:11.000 --> 00:12:14.000]  如果我們看看整本約翰福音
[00:12:14.000 --> 00:12:18.000]  我們就知道耶穌用了三個比喻來形容自己
[00:12:18.000 --> 00:12:20.000]  第四章14節說
[00:12:20.000 --> 00:12:26.000]  「我就是活水,喝那些活水,就等於女頭,成為全原,直湧到永生」
[00:12:26.000 --> 00:12:29.000]  第六章32節說
[00:12:29.000 --> 00:12:35.000]  「我是生命的糧,多來的吃我的糧的永遠不餓」
[00:12:35.000 --> 00:12:38.000]  第八章12節說
[00:12:38.000 --> 00:12:40.000]  「我是生命之糧」
[00:12:40.000 --> 00:12:43.000]  至少我們看到有兩個特色
[00:12:43.000 --> 00:12:44.000]  第一
[00:12:44.000 --> 00:12:48.000]  所有的比喻和舊約息息相關
[00:12:48.000 --> 00:12:51.000]  以色列娶了埃及神降馬拿給他們
[00:12:51.000 --> 00:12:54.000]  耶穌說「我就是生命的糧」
[00:12:54.000 --> 00:12:57.000]  就像昔日你們吃馬拿一樣
[00:12:57.000 --> 00:13:01.000]  不過「我是生命的糧」是更加重要
[00:13:01.000 --> 00:13:03.000]  更加長久
[00:13:03.000 --> 00:13:06.000]  當以色列人在抗日沒水的時候
[00:13:06.000 --> 00:13:10.000]  神就吩咐摩西擊打盆石流出活水
[00:13:10.000 --> 00:13:12.000]  耶穌說「我就是活水」
[00:13:12.000 --> 00:13:17.000]  以色列人將埃及用雲柱火柱有「糧」帶領著他們
[00:13:17.000 --> 00:13:20.000]  耶穌說「我就是生命的糧」
[00:13:20.000 --> 00:13:25.000]  你看不看到約翰想表達一個什麼意思
[00:13:25.000 --> 00:13:27.000]  他想告訴你
[00:13:27.000 --> 00:13:32.000]  舊約所說的尼塞亞和神的作為
[00:13:32.000 --> 00:13:36.000]  其實就是在說耶穌
[00:13:36.000 --> 00:13:39.000]  耶穌就是生命的活水
[00:13:39.000 --> 00:13:41.000]  耶穌就是生命的糧
[00:13:41.000 --> 00:13:44.000]  耶穌就是生命之剛
[00:13:44.000 --> 00:13:48.000]  祂就是舊約所預言的尼塞亞
[00:13:48.000 --> 00:13:52.000]  這就是約翰特別要強調我們的一個信息
[00:13:52.000 --> 00:13:53.000]  第二
[00:13:53.000 --> 00:14:00.000]  我們看看「剛」、「水」和「糧」都有同一個共同點
[00:14:00.000 --> 00:14:05.000]  必須有滲透到裡面才發揮產生作用
[00:14:05.000 --> 00:14:08.000]  才能夠有功效
[00:14:08.000 --> 00:14:11.000]  「剛」要滲透到黑暗裡
[00:14:11.000 --> 00:14:13.000]  「水」要滲透到人體當中
[00:14:13.000 --> 00:14:16.000]  同樣「糧」也要吃完之後
[00:14:16.000 --> 00:14:19.000]  在人體當中才能夠發揮作用
[00:14:19.000 --> 00:14:22.000]  正如耶和華福音第一章十四字
[00:14:22.000 --> 00:14:28.000]  「道成了肉身,住在我們中間,充充滿滿有恩典有真理」
[00:14:28.000 --> 00:14:35.000]  耶穌說道成肉身,住在我們當中,沒有恩典也是祂唯一的真理
[00:14:35.000 --> 00:14:37.000]  耶穌接著說
[00:14:37.000 --> 00:14:42.000]  「跟隨我的就不在黑暗裡走,必得著生命的剛」
[00:14:42.000 --> 00:14:44.000]  原來我們也會在黑暗當中
[00:14:44.000 --> 00:14:48.000]  我們也會在羅德之地流離朗蕩
[00:14:48.000 --> 00:14:50.000]  我還記得有一次
[00:14:50.000 --> 00:14:52.000]  我在香港的時候
[00:14:52.000 --> 00:14:55.000]  回家的時候,我家是七樓的
[00:14:55.000 --> 00:14:57.000]  坐電梯上去
[00:14:57.000 --> 00:14:59.000]  誰知沒多久電梯停電
[00:14:59.000 --> 00:15:01.000]  電梯掉在半空中
[00:15:01.000 --> 00:15:03.000]  電梯裡一片漆黑
[00:15:03.000 --> 00:15:05.000]  身手不見五指
[00:15:05.000 --> 00:15:07.000]  我當時也有點害怕
[00:15:07.000 --> 00:15:10.000]  不敢動,恐怕行差踏錯
[00:15:10.000 --> 00:15:12.000]  進入黑洞中就死了
[00:15:12.000 --> 00:15:14.000]  沒有安全感
[00:15:14.000 --> 00:15:17.000]  我不知道你們有沒有試過這樣的經歷
[00:15:17.000 --> 00:15:19.000]  其實我們也是在黑暗當中
[00:15:19.000 --> 00:15:21.000]  耶穌對我們說
[00:15:21.000 --> 00:15:23.000]  「跟隨我的」
[00:15:23.000 --> 00:15:25.000]  「跟隨」這個字是presumptuosable
[00:15:25.000 --> 00:15:27.000]  意思是不住的跟隨
[00:15:27.000 --> 00:15:29.000]  意指在死跟,是投身的跟著
[00:15:29.000 --> 00:15:31.000]  不是喜歡就跟,不喜歡就不跟
[00:15:31.000 --> 00:15:33.000]  不喜歡就拜拜
[00:15:33.000 --> 00:15:35.000]  不是的
[00:15:35.000 --> 00:15:37.000]  而「跟隨」這個字
[00:15:37.000 --> 00:15:39.000]  也非常有趣
[00:15:39.000 --> 00:15:42.000]  是說一個士兵跟著隊長走
[00:15:42.000 --> 00:15:44.000]  在打仗的時候
[00:15:44.000 --> 00:15:46.000]  不可以離大隊
[00:15:46.000 --> 00:15:48.000]  獨歌以來往,那些人一定死了
[00:15:48.000 --> 00:15:52.000]  他一定是跟一班手足一起的
[00:15:52.000 --> 00:15:56.000]  這個就是「跟隨」的意思
[00:15:56.000 --> 00:15:58.000]  當他們一起的時候
[00:15:58.000 --> 00:16:01.000]  就好像徒弟跟著師父
[00:16:01.000 --> 00:16:04.000]  從師父身上學到東西
[00:16:04.000 --> 00:16:07.000]  這些叫「生命影響生命」
[00:16:07.000 --> 00:16:10.000]  如果得著生命就一定要跟著
[00:16:10.000 --> 00:16:12.000]  他是生命之光
[00:16:12.000 --> 00:16:14.000]  即是說像生命的光
[00:16:14.000 --> 00:16:16.000]  就好像婆婆說
[00:16:16.000 --> 00:16:21.000]  一定要有光才會生長
[00:16:21.000 --> 00:16:23.000]  有此一粒種子
[00:16:23.000 --> 00:16:25.000]  一定要有光才能成長
[00:16:25.000 --> 00:16:28.000]  因為生命一定要有耶穌才能活過來
[00:16:28.000 --> 00:16:30.000]  所以耶穌就是生命之光
[00:16:30.000 --> 00:16:32.000]  叫我們不在黑暗當中走
[00:16:32.000 --> 00:16:35.000]  沒有安全的情況下走
[00:16:35.000 --> 00:16:39.000]  因為唯有耶穌基督的光亮照到我們
[00:16:39.000 --> 00:16:42.000]  我們才能找到生命的意義
[00:16:42.000 --> 00:16:46.000]  第二我們再來看看13-19
[00:16:46.000 --> 00:16:48.000]  誰是誰非
[00:16:48.000 --> 00:16:51.000]  當法利在聽見耶穌這樣說的時候
[00:16:51.000 --> 00:16:53.000]  他們反應很大
[00:16:53.000 --> 00:16:55.000]  為什麼?
[00:16:55.000 --> 00:16:56.000]  因為在舊約裡面
[00:16:56.000 --> 00:16:58.000]  光是神的稱號
[00:16:58.000 --> 00:17:00.000]  詩篇27篇第一節說
[00:17:00.000 --> 00:17:02.000]  耶和華是我們的亮光
[00:17:02.000 --> 00:17:04.000]  是我們的拯救
[00:17:04.000 --> 00:17:07.000]  而在書第六十三十九節
[00:17:07.000 --> 00:17:09.000]  他就告訴我們
[00:17:09.000 --> 00:17:13.000]  他要作你和你永遠的光
[00:17:13.000 --> 00:17:15.000]  在第29-33節
[00:17:15.000 --> 00:17:18.000]  我們就他的光行過黑暗
[00:17:18.000 --> 00:17:20.000]  耶穌稱自己是世界光
[00:17:20.000 --> 00:17:22.000]  即是說祂自己就是神
[00:17:22.000 --> 00:17:24.000]  所以他們就立即幫助耶穌
[00:17:24.000 --> 00:17:26.000]  什麼?
[00:17:26.000 --> 00:17:28.000]  你自己為自己做見證
[00:17:28.000 --> 00:17:30.000]  你的見證是假的
[00:17:30.000 --> 00:17:32.000]  你是說前話的
[00:17:32.000 --> 00:17:34.000]  你是亂來的
[00:17:34.000 --> 00:17:37.000]  為什麼法利人會這樣說呢?
[00:17:37.000 --> 00:17:40.000]  為什麼他們否定耶穌的話呢?
[00:17:40.000 --> 00:17:41.000]  照他們所說
[00:17:41.000 --> 00:17:43.000]  你只是為你自己做見證
[00:17:43.000 --> 00:17:45.000]  原來我們會明白到
[00:17:45.000 --> 00:17:47.000]  猶太人的律法制度
[00:17:47.000 --> 00:17:50.000]  根據生命的19-15節
[00:17:50.000 --> 00:17:52.000]  人無論犯了什麼罪
[00:17:52.000 --> 00:17:53.000]  作什麼惡
[00:17:53.000 --> 00:17:56.000]  都可憑一個人的口作見證
[00:17:56.000 --> 00:18:01.000]  總要憑兩三個人的口作見證才可定
[00:18:01.000 --> 00:18:04.000]  即是說如果你想找證人
[00:18:04.000 --> 00:18:06.000]  你只找一個不行
[00:18:06.000 --> 00:18:08.000]  最低限度有兩三個做見證
[00:18:08.000 --> 00:18:11.000]  才可以定案
[00:18:11.000 --> 00:18:14.000]  現在耶穌只有他一面之詞
[00:18:14.000 --> 00:18:15.000]  沒有其他證人
[00:18:15.000 --> 00:18:18.000]  於是法利人立即下這個結論
[00:18:18.000 --> 00:18:19.000]  你是作假的
[00:18:19.000 --> 00:18:21.000]  你的見證是不真的
[00:18:21.000 --> 00:18:24.000]  法利人以為他們的律例
[00:18:24.000 --> 00:18:26.000]  才是最高的標準
[00:18:26.000 --> 00:18:28.000]  是最高的權威
[00:18:28.000 --> 00:18:30.000]  他們將律法變成膠條
[00:18:30.000 --> 00:18:32.000]  如果你看清楚摩西的意思
[00:18:32.000 --> 00:18:36.000]  摩西是保護被誣告的人
[00:18:36.000 --> 00:18:39.000]  一定要有兩三個人作證才可成立
[00:18:39.000 --> 00:18:45.000]  這個律法的精神是保護被冤枉的人士
[00:18:45.000 --> 00:18:49.000]  法利人就當它為一個膠條
[00:18:49.000 --> 00:18:53.000]  今天在美國也充滿了法律主義
[00:18:53.000 --> 00:18:55.000]  在今天的社會裏
[00:18:55.000 --> 00:19:00.000]  我想和我們以前和耶穌的時代
[00:19:00.000 --> 00:19:02.000]  似乎也不是差得很遠
[00:19:02.000 --> 00:19:05.000]  我記得在東岸有一件案
[00:19:05.000 --> 00:19:07.000]  一個謀殺犯殺了人
[00:19:07.000 --> 00:19:10.000]  證據確鑿被判死刑
