
[00:00:00.000 --> 00:00:04.000]  看著那個鐘說的 答九一定說完了
[00:06:35.220 --> 00:06:38.220]  檢討自己就會活得很好呢
[00:06:38.220 --> 00:06:39.220]  我做心理輔導
[00:06:39.220 --> 00:06:40.220]  我做了很多年
[00:06:40.220 --> 00:06:42.220]  我今年是
[00:06:42.220 --> 00:06:43.220]  告訴你
[00:06:43.220 --> 00:06:46.220]  我62歲半了
[00:06:46.220 --> 00:06:49.220]  40年做社工生涯
[00:06:49.220 --> 00:06:52.220]  我見到很多人都說
[00:06:52.220 --> 00:06:53.220]  我學聰明了
[00:06:53.220 --> 00:06:56.220]  最後都是自殺的
[00:06:56.220 --> 00:06:59.220]  檢討其實不一定有用
[00:06:59.220 --> 00:07:01.220]  省下還好
[00:07:01.220 --> 00:07:03.220]  為什麼呢
[00:07:03.220 --> 00:07:07.220]  因為檢討有一個合理化作用
[00:07:07.220 --> 00:07:09.220]  你會幫自己
[00:07:09.220 --> 00:07:11.220]  打官司
[00:07:11.220 --> 00:07:13.220]  偏幫自己理由那邊
[00:07:13.220 --> 00:07:15.220]  比如說
[00:07:15.220 --> 00:07:17.220]  為什麼我做得這麼差
[00:07:17.220 --> 00:07:20.220]  接著你一檢討
[00:07:20.220 --> 00:07:21.220]  你發現
[00:07:21.220 --> 00:07:22.220]  當然了
[00:07:22.220 --> 00:07:23.220]  給我這麼少錢
[00:07:23.220 --> 00:07:25.220]  你不用錢我幫你賭
[00:07:25.220 --> 00:07:27.220]  接著再想想
[00:07:27.220 --> 00:07:28.220]  這些東西
[00:07:28.220 --> 00:07:29.220]  我這種人才
[00:07:29.220 --> 00:07:31.220]  怎麼會做這些事
[00:07:31.220 --> 00:07:32.220]  接著就覺得
[00:07:32.220 --> 00:07:34.220]  不值得這一生
[00:07:34.220 --> 00:07:36.220]  花在這樣的地方
[00:07:36.220 --> 00:07:37.220]  這個檢討是什麼呢
[00:07:37.220 --> 00:07:38.220]  你幫自己的
[00:07:38.220 --> 00:07:39.220]  說自己是人才
[00:07:39.220 --> 00:07:40.220]  說自己薪水這麼低
[00:07:40.220 --> 00:07:41.220]  不值得賭
[00:07:41.220 --> 00:07:43.220]  小孩子也會這樣說
[00:07:43.220 --> 00:07:44.220]  他說我檢討過
[00:07:44.220 --> 00:07:47.220]  我想我讀書都很賣力的
[00:07:47.220 --> 00:07:48.220]  老師教得不好
[00:07:48.220 --> 00:07:50.220]  搞得一切都妖言惑眾
[00:07:50.220 --> 00:07:51.220]  搞得我聽完之後
[00:07:51.220 --> 00:07:53.220]  看完那本書都不同的
[00:07:53.220 --> 00:07:54.220]  都不知道聽誰說
[00:07:54.220 --> 00:07:55.220]  這時就跟著書寫
[00:07:55.220 --> 00:07:57.220]  哎呀又不合格了
[00:07:57.220 --> 00:07:59.220]  他檢討
[00:07:59.220 --> 00:08:01.220]  都是說別人不好的
[00:08:01.220 --> 00:08:03.220]  所以你看看我那行
[00:08:03.220 --> 00:08:05.220]  很多人家庭問題
[00:08:05.220 --> 00:08:06.220]  離婚
[00:08:06.220 --> 00:08:07.220]  一來說
[00:08:07.220 --> 00:08:09.220]  全部都說
[00:08:09.220 --> 00:08:11.220]  他隔壁那個不好的
[00:08:11.220 --> 00:08:13.220]  很少人離婚說自己不好的
[00:08:13.220 --> 00:08:15.220]  但是他老公來找我
[00:08:15.220 --> 00:08:17.220]  又說那個不好的
[00:08:17.220 --> 00:08:21.220]  那個不好的是誰呢
[00:08:21.220 --> 00:08:23.220]  當我做一些商界
[00:08:23.220 --> 00:08:25.220]  做一些團隊訓練
[00:08:25.220 --> 00:08:26.220]  個個都說
[00:08:26.220 --> 00:08:28.220]  我們這個團隊
[00:08:28.220 --> 00:08:30.220]  有少人
[00:08:30.220 --> 00:08:34.220]  但問題是當個個人
[00:08:34.220 --> 00:08:35.220]  都說誰是的時候
[00:08:35.220 --> 00:08:37.220]  個個都說自己不是的
[00:08:37.220 --> 00:08:39.220]  但自己不是裡面有個
[00:08:39.220 --> 00:08:40.220]  或者有幾個
[00:08:40.220 --> 00:08:41.220]  那他是誰呢
[00:08:41.220 --> 00:08:43.220]  所以你不要相信
[00:08:43.220 --> 00:08:45.220]  你自己或者別人說的檢討
[00:08:45.220 --> 00:08:48.220]  因為他很多時候都是幫自己的
[00:08:48.220 --> 00:08:50.220]  所以為什麼基督教
[00:08:50.220 --> 00:08:52.220]  的作用是什麼呢
[00:08:52.220 --> 00:08:55.220]  就是用一個字眼叫光照
[00:08:55.220 --> 00:08:56.220]  光照是什麼呢
[00:08:56.220 --> 00:09:00.220]  就是他好像得到一個新的意見
[00:09:00.220 --> 00:09:03.220]  是照得還清楚了自己
[00:09:03.220 --> 00:09:05.220]  好像牧師強哥你進醫院
[00:09:05.220 --> 00:09:08.220]  做什麼手術照什麼都好
[00:09:08.220 --> 00:09:09.220]  他照得很清楚
[00:09:09.220 --> 00:09:11.220]  照到有什麼病
[00:09:11.220 --> 00:09:12.220]  照到
[00:09:12.220 --> 00:09:14.220]  人照自己真是一般般
[00:09:14.220 --> 00:09:17.220]  所以有時候你會看到是真的
[00:09:17.220 --> 00:09:19.220]  為什麼有些人覺悟呢
[00:09:19.220 --> 00:09:21.220]  就因為他照得很清楚
[00:09:21.220 --> 00:09:24.220]  他很同意這個清楚的照法
[00:09:24.220 --> 00:09:26.220]  於是他改變的
[00:09:26.220 --> 00:09:27.220]  所以很多人都說
[00:09:27.220 --> 00:09:30.220]  找一個誰人幫我照一照
[00:09:30.220 --> 00:09:31.220]  但問題就是
[00:09:31.220 --> 00:09:34.220]  他很多時候都是找那個
[00:09:34.220 --> 00:09:36.220]  他看法接近他那個的
[00:09:36.220 --> 00:09:39.220]  所以有時候我們輔導的人問
[00:09:39.220 --> 00:09:41.220]  為什麼你找我
[00:09:41.220 --> 00:09:42.220]  余生
[00:09:42.220 --> 00:09:44.220]  我發覺你和我的很吻合
[00:09:44.220 --> 00:09:46.220]  那你不用找我了
[00:09:46.220 --> 00:09:48.220]  你找回自己那個
[00:09:48.220 --> 00:09:49.220]  所以個個都說
[00:09:49.220 --> 00:09:51.220]  有共鳴我就喜歡他
[00:09:51.220 --> 00:09:53.220]  其實就是騙自己
[00:09:53.220 --> 00:09:56.220]  如果不合理你又不聽
[00:09:56.220 --> 00:09:57.220]  都是沒用
[00:09:57.220 --> 00:09:59.220]  所以就說人問題
[00:09:59.220 --> 00:10:01.220]  譬如我很喜歡研究
[00:10:01.220 --> 00:10:03.220]  我現在還在寫書
[00:10:03.220 --> 00:10:05.220]  希望明年去哈佛講一下我們
[00:10:05.220 --> 00:10:09.220]  中國人的EQ和外國人有什麼不同
[00:10:09.220 --> 00:10:11.220]  中國人有個特徵是什麼呢
[00:10:11.220 --> 00:10:13.220]  就是長久
[00:10:13.220 --> 00:10:15.220]  但願人長久
[00:10:15.220 --> 00:10:17.220]  長久長長久久
[00:10:17.220 --> 00:10:19.220]  做了九字都做一生
[00:10:19.220 --> 00:10:21.220]  外國人對這個9這個九字沒什麼興趣
[00:10:21.220 --> 00:10:23.220]  為什麼呢
[00:10:23.220 --> 00:10:25.220]  我們相信好的東西
[00:10:25.220 --> 00:10:27.220]  的定義
[00:10:27.220 --> 00:10:29.220]  就是長期好才有用
[00:10:29.220 --> 00:10:31.220]  就是說
[00:10:31.220 --> 00:10:33.220]  當你買件衣服
[00:10:33.220 --> 00:10:35.220]  你會想著耐不耐
[00:10:35.220 --> 00:10:39.220]  你喜歡的女孩子都想著她耐不耐的樣子
[00:10:39.220 --> 00:10:43.220]  好不好
[00:10:43.220 --> 00:10:45.220]  好還要維持得好
[00:10:45.220 --> 00:10:47.220]  才算的
[00:10:47.220 --> 00:10:49.220]  所以你讀管理學
[00:10:49.220 --> 00:10:51.220]  你去哈佛
[00:10:51.220 --> 00:10:53.220]  哈佛的課是講Sustainability
[00:10:53.220 --> 00:10:55.220]  就是說
[00:10:55.220 --> 00:10:57.220]  可不可以維持得到
[00:10:57.220 --> 00:10:59.220]  如果維持不了好
[00:10:59.220 --> 00:11:01.220]  有什麼意思呢 一會兒的
[00:11:01.220 --> 00:11:03.220]  所以小孩子很懂的
[00:11:03.220 --> 00:11:05.220]  你一說 時間到了
[00:11:05.220 --> 00:11:07.220]  拿回東西 他很不開心
[00:11:07.220 --> 00:11:09.220]  明天再來玩一下
[00:11:09.220 --> 00:11:11.220]  你明天
[00:11:11.220 --> 00:11:13.220]  你很難令他笑的
[00:11:13.220 --> 00:11:15.220]  第一來他知道你騙他
[00:11:15.220 --> 00:11:17.220]  明天禮拜一上學
[00:11:17.220 --> 00:11:19.220]  有些更精彩
[00:11:19.220 --> 00:11:21.220]  IQ130那些
[00:11:21.220 --> 00:11:23.220]  他們不會這樣講的
[00:11:23.220 --> 00:11:25.220]  他說明天都不來
[00:11:25.220 --> 00:11:27.220]  為什麼這樣
[00:11:27.220 --> 00:11:29.220]  他試過開心完之後
[00:11:29.220 --> 00:11:31.220]  然後被人帶走那種痛苦
[00:11:31.220 --> 00:11:33.220]  他寧願不開心還好
[00:11:33.220 --> 00:11:35.220]  真是的
[00:11:35.220 --> 00:11:37.220]  很多人失戀
[00:11:37.220 --> 00:11:39.220]  或者離婚
[00:11:39.220 --> 00:11:41.220]  都說試過這樣就不要搞我
[00:11:41.220 --> 00:11:43.220]  很多人寧願
[00:11:43.220 --> 00:11:45.220]  沒有
[00:11:45.220 --> 00:11:47.220]  當初的開始
[00:11:47.220 --> 00:11:49.220]  好過後來很痛苦
[00:11:49.220 --> 00:11:51.220]  這些叫人生哲學
[00:11:51.220 --> 00:11:53.220]  人人都想找一個
[00:11:53.220 --> 00:11:55.220]  長久的好
[00:11:55.220 --> 00:11:57.220]  我想你一定同意這件事
[00:11:57.220 --> 00:11:59.220]  如果全部是一會兒的
[00:11:59.220 --> 00:12:01.220]  其實很危險的
[00:12:01.220 --> 00:12:03.220]  因為你發現你再適應一會兒
[00:12:03.220 --> 00:12:05.220]  用的適應力更長時間
[00:12:05.220 --> 00:12:07.220]  所以每天都很辛苦很忙
[00:12:07.220 --> 00:12:09.220]  每天都要適應
[00:12:09.220 --> 00:12:11.220]  你試試每天搬一次房子
[00:12:11.220 --> 00:12:13.220]  你的感覺就明白了
[00:12:13.220 --> 00:12:15.220]  這件事令我深識
[00:12:15.220 --> 00:12:17.220]  深識這時你要想
[00:12:17.220 --> 00:12:19.220]  要求高一點
[00:12:19.220 --> 00:12:21.220]  長期的好
[00:12:21.220 --> 00:12:23.220]  你一直找一樣
[00:12:23.220 --> 00:12:25.220]  叫真愛
[00:12:25.220 --> 00:12:27.220]  當然在公司找不到
[00:12:27.220 --> 00:12:29.220]  公司很少說轉工
[00:12:29.220 --> 00:12:31.220]  問老闆你疼不疼我
[00:12:31.220 --> 00:12:33.220]  老闆說你很孝
[00:12:33.220 --> 00:12:35.220]  老闆問他
[00:12:35.220 --> 00:12:37.220]  你這份工作能不能給我快樂
[00:12:37.220 --> 00:12:39.220]  老闆跟你說
[00:12:39.220 --> 00:12:41.220]  我自己都沒有
[00:12:41.220 --> 00:12:43.220]  你一想到這些層次很高
[00:12:43.220 --> 00:12:45.220]  這些就不是可以說下去的東西
[00:12:45.220 --> 00:12:47.220]  這些在社會上
[00:12:47.220 --> 00:12:49.220]  找不到的
[00:12:49.220 --> 00:12:51.220]  很多人相信真正的朋友
[00:12:51.220 --> 00:12:53.220]  或者夫妻
[00:12:53.220 --> 00:12:55.220]  或者真正的爸爸媽媽
[00:12:55.220 --> 00:12:57.220]  那些層次才找得到
[00:12:57.220 --> 00:13:01.220]  但如果你在不是家裡的地方找到
[00:13:01.220 --> 00:13:03.220]  你很寶貴
[00:13:03.220 --> 00:13:05.220]  有些人找到
[00:13:05.220 --> 00:13:07.220]  比家人還要好
[00:13:07.220 --> 00:13:09.220]  還是這麼針對你的人
[00:13:09.220 --> 00:13:11.220]  通常心理學解釋
[00:13:11.220 --> 00:13:13.220]  找不到五個
[00:13:13.220 --> 00:13:15.220]  找不到也沒有用
[00:13:15.220 --> 00:13:17.220]  很多人跟我說
[00:13:17.220 --> 00:13:19.220]  我有幾個朋友很好
[00:13:19.220 --> 00:13:21.220]  以前的同學
[00:13:21.220 --> 00:13:23.220]  他問我余生你覺得我有沒有漏洞
[00:13:23.220 --> 00:13:25.220]  我說漏洞很大
[00:13:25.220 --> 00:13:27.220]  為什麼
[00:13:27.220 --> 00:13:29.220]  我說你長命就大件事了
[00:13:29.220 --> 00:13:31.220]  他們會死的
[00:13:31.220 --> 00:13:33.220]  你認識年輕人十多年都好一點
[00:13:33.220 --> 00:13:35.220]  因為你老了他還沒死
[00:13:35.220 --> 00:13:37.220]  如果你長命就玩完了
[00:13:37.220 --> 00:13:39.220]  我說是喔
[00:13:39.220 --> 00:13:41.220]  還是不長久
[00:13:41.220 --> 00:13:43.220]  我說不是很長久
[00:13:43.220 --> 00:13:45.220]  我們每個人都想一些辦法
[00:13:45.220 --> 00:13:47.220]  但這些辦法都不是很精明
[00:13:47.220 --> 00:13:49.220]  所以說來
[00:13:49.220 --> 00:13:51.220]  很多人最後會說
[00:13:51.220 --> 00:13:53.220]  如果有時間
[00:13:53.220 --> 00:13:55.220]  如果真的給我放工後有時間
[00:13:55.220 --> 00:13:57.220]  我一生裡
[00:13:57.220 --> 00:13:59.220]  也找到這件事
[00:13:59.220 --> 00:14:01.220]  長久
[00:14:01.220 --> 00:14:03.220]  和真正的愛
[00:14:03.220 --> 00:14:05.220]  因為當你找到你的滿足感
[00:14:05.220 --> 00:14:07.220]  是蓋住
[00:14:07.220 --> 00:14:09.220]  不夠錢花
[00:14:09.220 --> 00:14:11.220]  住的房子小
[00:14:11.220 --> 00:14:13.220]  沒有名譽沒有地位的問題
[00:14:13.220 --> 00:14:15.220]  是解決了的
[00:14:15.220 --> 00:14:17.220]  是解決了的
[00:14:17.220 --> 00:14:19.220]  你試想一下
[00:14:19.220 --> 00:14:21.220]  你便宜到幾塊錢的麵包
[00:14:21.220 --> 00:14:23.220]  但跟你吃的這個
[00:14:23.220 --> 00:14:25.220]  幾塊錢的麵包
[00:14:25.220 --> 00:14:27.220]  是跟你講到心事的
[00:14:27.220 --> 00:14:29.220]  你不開心的時候
[00:14:29.220 --> 00:14:31.220]  他不捨得離開
[00:14:31.220 --> 00:14:33.220]  還問你呢 你告訴我
[00:14:33.220 --> 00:14:35.220]  看看可不可以分憂
[00:14:35.220 --> 00:14:37.220]  你覺得比起你去
[00:14:37.220 --> 00:14:39.220]  燭光晚餐一千元一個人
[00:14:39.220 --> 00:14:41.220]  喝一杯紅酒
[00:14:41.220 --> 00:14:43.220]  你完全覺得完全不及那回事
[00:14:43.220 --> 00:14:45.220]  那個麵包
[00:14:45.220 --> 00:14:47.220]  拿著的真心朋友
[00:14:47.220 --> 00:14:49.220]  那個價值高過
[00:14:49.220 --> 00:14:51.220]  跟你一起喝紅酒
[00:14:51.220 --> 00:14:53.220]  只會笑那個人
[00:14:53.220 --> 00:14:55.220]  是真的 所以很多時候
[00:14:55.220 --> 00:14:57.220]  我們當做抑鬱輔導的時候
[00:14:57.220 --> 00:14:59.220]  很多人埋怨的問題就是
[00:14:59.220 --> 00:15:01.220]  我這一生
[00:15:01.220 --> 00:15:03.220]  我只爭了這個東西沒有
[00:15:03.220 --> 00:15:05.220]  有真心
[00:15:05.220 --> 00:15:07.220]  可以跟他對他真心的
[00:15:07.220 --> 00:15:09.220]  他說這個東西
[00:15:09.220 --> 00:15:11.220]  你現在才發覺到
[00:15:11.220 --> 00:15:13.220]  他說是 我到了五十年人
[00:15:13.220 --> 00:15:15.220]  找的東西找到
[00:15:15.220 --> 00:15:17.220]  學歷很高 錢很夠
[00:15:17.220 --> 00:15:19.220]  名譽很好
[00:15:19.220 --> 00:15:21.220]  但沒有這個東西
[00:15:21.220 --> 00:15:23.220]  他說我真的覺得很缺乏
[00:15:23.220 --> 00:15:25.220]  所以有時候
[00:15:25.220 --> 00:15:27.220]  你會明白為什麼那些人星期天
[00:15:27.220 --> 00:15:29.220]  星期六
[00:15:29.220 --> 00:15:31.220]  甚至現在去一些教會
[00:15:31.220 --> 00:15:33.220]  地方 信教進去
[00:15:33.220 --> 00:15:35.220]  有些人潮流很流行說
[00:15:35.220 --> 00:15:37.220]  生癌 信教
[00:15:37.220 --> 00:15:39.220]  有些人以為信教就可以治癌
[00:15:39.220 --> 00:15:41.220]  有些人進去就
[00:15:41.220 --> 00:15:43.220]  哇 要給錢的 這樣進去要捐的
[00:15:43.220 --> 00:15:45.220]  有些人甚至
[00:15:45.220 --> 00:15:47.220]  很悶的 一個人動不動就說
[00:15:47.220 --> 00:15:49.220]  很多人想到不好的一面
[00:15:49.220 --> 00:15:51.220]  但他看不到進去的人
[00:15:51.220 --> 00:15:53.220]  是在找一樣東西
