
[00:00:00.000 --> 00:00:02.000]  多謝大家來
[00:01:41.000 --> 00:01:43.000]  不要吃那麼快
[00:01:43.000 --> 00:01:45.000]  因為吃快了你就要講話
[00:01:45.000 --> 00:01:47.000]  所以最穩陣就是繼續吃下去
[00:01:47.000 --> 00:01:49.000]  吃到剛剛
[00:01:49.000 --> 00:01:51.000]  可以走就不用聊天了
[00:01:51.000 --> 00:01:53.000]  有些人覺得聊天是很辛苦的事
[00:01:53.000 --> 00:01:55.000]  但有些人不是的
[00:01:55.000 --> 00:01:57.000]  有些人說坐了一整天
[00:01:57.000 --> 00:01:59.000]  上班最重要就是在這段時間
[00:01:59.000 --> 00:02:01.000]  可以聊聊天
[00:02:01.000 --> 00:02:03.000]  你覺得是嗎
[00:02:03.000 --> 00:02:05.000]  好 為什麼沒得聊呢
[00:02:05.000 --> 00:02:07.000]  我先開門見山
[00:02:07.000 --> 00:02:09.000]  先講
[00:02:09.000 --> 00:02:11.000]  其實人講話是來自一種推力
[00:02:11.000 --> 00:02:13.000]  不講話
[00:02:13.000 --> 00:02:15.000]  是來自一種拉力
[00:02:15.000 --> 00:02:17.000]  分得很清楚
[00:02:17.000 --> 00:02:19.000]  拉力有兩個可能
[00:02:19.000 --> 00:02:21.000]  有些人是自小
[00:02:21.000 --> 00:02:23.000]  迴避
[00:02:23.000 --> 00:02:25.000]  跟人太近距離
[00:02:25.000 --> 00:02:27.000]  迴避
[00:02:27.000 --> 00:02:29.000]  你喜歡坐車卡
[00:02:29.000 --> 00:02:31.000]  坐地鐵
[00:02:31.000 --> 00:02:33.000]  電氣發火車
[00:02:33.000 --> 00:02:35.000]  你都喜歡坐
[00:02:35.000 --> 00:02:37.000]  隔多一層人
[00:02:37.000 --> 00:02:39.000]  再空一點的位置
[00:02:39.000 --> 00:02:41.000]  可能你自己本身都預了
[00:02:41.000 --> 00:02:43.000]  這樣會更安全
[00:02:43.000 --> 00:02:45.000]  因為遠遠見到一個人
[00:02:45.000 --> 00:02:47.000]  會走得快很多
[00:02:47.000 --> 00:02:49.000]  但你坐在門口
[00:02:49.000 --> 00:02:51.000]  一個空位已經有人
[00:02:51.000 --> 00:02:53.000]  你走無可走
[00:02:53.000 --> 00:02:55.000]  你怕的
[00:02:55.000 --> 00:02:57.000]  那種人就叫迴避
[00:02:57.000 --> 00:02:59.000]  為什麼迴避呢
[00:02:59.000 --> 00:03:01.000]  原因是有的
[00:03:01.000 --> 00:03:03.000]  因為以前跟人聊天的時候
[00:03:03.000 --> 00:03:05.000]  心情很難受
[00:03:05.000 --> 00:03:07.000]  因為被人講一些令你不開心的東西
[00:03:07.000 --> 00:03:09.000]  所以你說從此
[00:03:09.000 --> 00:03:11.000]  我不想跟人太近
[00:03:11.000 --> 00:03:13.000]  所以五間聚會
[00:03:13.000 --> 00:03:15.000]  迴避人
[00:03:15.000 --> 00:03:17.000]  他都不想來
[00:03:17.000 --> 00:03:19.000]  不過好彩原因是
[00:03:19.000 --> 00:03:21.000]  我是站在那邊講
[00:03:21.000 --> 00:03:23.000]  講完可以走
[00:03:23.000 --> 00:03:25.000]  但如果一半時間
[00:03:25.000 --> 00:03:27.000]  是跟桌子討論
[00:03:27.000 --> 00:03:29.000]  起碼走了一半人
[00:03:29.000 --> 00:03:31.000]  討論時馬上走了
[00:03:31.000 --> 00:03:33.000]  你覺得自己都有點迴避
[00:03:33.000 --> 00:03:35.000]  雖然你說跟桌子的人都不會太差
[00:03:35.000 --> 00:03:37.000]  聊天
[00:03:37.000 --> 00:03:39.000]  但有人都麻煩
[00:03:39.000 --> 00:03:41.000]  你都是迴避
[00:03:41.000 --> 00:03:43.000]  第二種人更恐怖的迴避
[00:03:43.000 --> 00:03:45.000]  2006年
[00:03:45.000 --> 00:03:47.000]  叫做趨避
[00:03:47.000 --> 00:03:49.000]  趨近
[00:03:49.000 --> 00:03:51.000]  跟住你就會縮
[00:03:51.000 --> 00:03:53.000]  那些人在這些聚會
[00:03:53.000 --> 00:03:55.000]  報名
[00:03:55.000 --> 00:03:57.000]  有人幫他報名
[00:03:57.000 --> 00:03:59.000]  但跟住就甩底
[00:03:59.000 --> 00:04:01.000]  臨到
[00:04:01.000 --> 00:04:03.000]  將近12點半就跟你講
[00:04:03.000 --> 00:04:05.000]  哎呀今天這麼曬
[00:04:05.000 --> 00:04:07.000]  沒有帶傘
[00:04:07.000 --> 00:04:09.000]  日後沒這麼曬就去吧
[00:04:09.000 --> 00:04:11.000]  到沒這麼曬
[00:04:11.000 --> 00:04:13.000]  天陰陰可能下雨
[00:04:13.000 --> 00:04:15.000]  下次天晴就去吧
[00:04:15.000 --> 00:04:17.000]  總之他肯定有理由不來
[00:04:17.000 --> 00:04:19.000]  原因是他答應你的時候
[00:04:19.000 --> 00:04:21.000]  他真的很真
[00:04:21.000 --> 00:04:23.000]  我很喜歡
[00:04:23.000 --> 00:04:25.000]  有機會跟一班人
[00:04:25.000 --> 00:04:27.000]  大家不認識聽講座
[00:04:27.000 --> 00:04:29.000]  又不是什麼收費
[00:04:29.000 --> 00:04:31.000]  但又好聽一會
[00:04:31.000 --> 00:04:33.000]  都去一下又有位坐
[00:04:33.000 --> 00:04:35.000]  不過這樣
[00:04:35.000 --> 00:04:37.000]  隔多一小時一日兩日
[00:04:37.000 --> 00:04:39.000]  他後悔
[00:04:39.000 --> 00:04:41.000]  突然想起什麼
[00:04:41.000 --> 00:04:43.000]  去到那裡有些很緊張
[00:04:43.000 --> 00:04:45.000]  會發生
[00:04:45.000 --> 00:04:47.000]  對面有個人
[00:04:47.000 --> 00:04:49.000]  整天看著我不吃東西
[00:04:49.000 --> 00:04:51.000]  嚇到我很緊要
[00:04:51.000 --> 00:04:53.000]  這些趨避的人
[00:04:53.000 --> 00:04:55.000]  臨到他猜到有些事
[00:04:55.000 --> 00:04:57.000]  可能不好就甩底
[00:04:57.000 --> 00:04:59.000]  這人多不多呢
[00:04:59.000 --> 00:05:01.000]  很多多到24%
[00:05:01.000 --> 00:05:03.000]  所以你認識的朋友
[00:05:03.000 --> 00:05:05.000]  你會知道很多朋友
[00:05:05.000 --> 00:05:07.000]  答應的
[00:05:07.000 --> 00:05:09.000]  會約會茶會
[00:05:09.000 --> 00:05:11.000]  甚至去飲
[00:05:11.000 --> 00:05:13.000]  你都見到總有些
[00:05:13.000 --> 00:05:15.000]  臨時缺席
[00:05:15.000 --> 00:05:17.000]  但理由不是因為病
[00:05:17.000 --> 00:05:19.000]  突然不想來
[00:05:19.000 --> 00:05:21.000]  所以迴避就一早
[00:05:21.000 --> 00:05:23.000]  耍手
[00:05:23.000 --> 00:05:25.000]  趨避就是臨尾耍手
[00:05:25.000 --> 00:05:27.000]  有兩種
[00:05:27.000 --> 00:05:29.000]  這些叫拉力
[00:05:29.000 --> 00:05:31.000]  所以你會說人在一起
[00:05:31.000 --> 00:05:33.000]  在辦公室
[00:05:33.000 --> 00:05:35.000]  大約有五成人
[00:05:35.000 --> 00:05:37.000]  多多少少
[00:05:37.000 --> 00:05:39.000]  跟人聊天
[00:05:39.000 --> 00:05:41.000]  有五成都是想回來幫人開工
[00:05:41.000 --> 00:05:43.000]  沒事早點走
[00:05:43.000 --> 00:05:45.000]  或者自己打機
[00:05:45.000 --> 00:05:47.000]  總之不跟你聊天
[00:05:47.000 --> 00:05:49.000]  後來就
[00:05:49.000 --> 00:05:51.000]  1994年EQ研究
[00:05:51.000 --> 00:05:53.000]  結果出來
[00:05:53.000 --> 00:05:55.000]  我研究這一範
[00:05:55.000 --> 00:05:57.000]  答案是
[00:05:57.000 --> 00:05:59.000]  因為在十歲的時候
[00:05:59.000 --> 00:06:01.000]  或者之前
[00:06:01.000 --> 00:06:03.000]  你跟剛剛認識的好朋友
[00:06:03.000 --> 00:06:05.000]  被人賣掉
[00:06:05.000 --> 00:06:07.000]  意思就是爆你的秘密
[00:06:07.000 --> 00:06:09.000]  或者找你笨
[00:06:09.000 --> 00:06:11.000]  或者一起排擠你
[00:06:11.000 --> 00:06:13.000]  從此一生
[00:06:13.000 --> 00:06:15.000]  有50%的人
[00:06:15.000 --> 00:06:17.000]  是不要自己朋友的
[00:06:17.000 --> 00:06:19.000]  所以這個社會
[00:06:19.000 --> 00:06:21.000]  如果社會學家看
[00:06:21.000 --> 00:06:23.000]  三個女性有一個
[00:06:23.000 --> 00:06:25.000]  是不想結婚的
[00:06:25.000 --> 00:06:27.000]  不過是被壓力
[00:06:27.000 --> 00:06:29.000]  底下找個男人嫁給她
[00:06:29.000 --> 00:06:31.000]  其實說真的
[00:06:31.000 --> 00:06:33.000]  如果荒島只有幾個人
[00:06:33.000 --> 00:06:35.000]  她不會結婚的
[00:06:35.000 --> 00:06:37.000]  原因就是她有一種
[00:06:37.000 --> 00:06:39.000]  很痛苦的經驗
[00:06:39.000 --> 00:06:41.000]  在少年階段被人賣掉
[00:06:41.000 --> 00:06:43.000]  所以她仍覺得自己朋友
[00:06:43.000 --> 00:06:45.000]  不是很信得過
[00:06:45.000 --> 00:06:47.000]  我不知道你有沒有
[00:06:47.000 --> 00:06:49.000]  這個經驗
[00:06:49.000 --> 00:06:51.000]  總之上班很多人很密實
[00:06:51.000 --> 00:06:53.000]  甚至你認識了五年十年
[00:06:53.000 --> 00:06:55.000]  都不想講一些很私人的東西
[00:06:55.000 --> 00:06:57.000]  給你聽
[00:06:57.000 --> 00:06:59.000]  你就明白你不要怪她
[00:06:59.000 --> 00:07:01.000]  她有很痛苦的經驗
[00:07:01.000 --> 00:07:03.000]  在EQ研究說她曾經被排擠
[00:07:03.000 --> 00:07:05.000]  不過很幸運
[00:07:05.000 --> 00:07:07.000]  又有五成的人
[00:07:07.000 --> 00:07:09.000]  很痛苦
[00:07:09.000 --> 00:07:11.000]  不過長大了仍然好像不知道死了
[00:07:11.000 --> 00:07:13.000]  繼續跟別人講心事
[00:07:13.000 --> 00:07:15.000]  被人找個笨
[00:07:15.000 --> 00:07:17.000]  爆完東西隔兩天又講過
[00:07:17.000 --> 00:07:19.000]  經常都說不怕
[00:07:19.000 --> 00:07:21.000]  告訴你
[00:07:21.000 --> 00:07:23.000]  一開始都想不講
[00:07:23.000 --> 00:07:25.000]  為什麼講了又講
[00:07:25.000 --> 00:07:27.000]  十次被人找完笨
[00:07:27.000 --> 00:07:29.000]  第十次都還講
[00:07:29.000 --> 00:07:31.000]  為什麼有這樣的人
[00:07:31.000 --> 00:07:33.000]  因為這種人
[00:07:33.000 --> 00:07:35.000]  他安全感很高
[00:07:35.000 --> 00:07:37.000]  安全型的人
[00:07:37.000 --> 00:07:39.000]  幸運這個世界都有五成
[00:07:39.000 --> 00:07:41.000]  安全感很高
[00:07:41.000 --> 00:07:43.000]  所以如果上台做講員
[00:07:43.000 --> 00:07:45.000]  通常都安全感很高
[00:07:45.000 --> 00:07:47.000]  如果自己聽自己錄音的東西
[00:07:47.000 --> 00:07:49.000]  都覺得不出得街
[00:07:49.000 --> 00:07:51.000]  但又講了
[00:07:51.000 --> 00:07:53.000]  所以這些安全感很高的人
[00:07:53.000 --> 00:07:55.000]  傳導人安全感很高
[00:07:55.000 --> 00:07:57.000]  所以不怕講他人生
[00:07:57.000 --> 00:07:59.000]  一些很丟人的東西
[00:07:59.000 --> 00:08:01.000]  甚至講到
[00:08:01.000 --> 00:08:03.000]  是今天很丟人的東西
[00:08:03.000 --> 00:08:05.000]  都講得出來
[00:08:05.000 --> 00:08:07.000]  因為他安全感很高
[00:08:07.000 --> 00:08:09.000]  這些你值得研究一下
[00:08:09.000 --> 00:08:11.000]  為什麼有這樣的人
[00:08:11.000 --> 00:08:13.000]  第一個交代是有的
[00:08:13.000 --> 00:08:15.000]  五成這麼多
[00:08:15.000 --> 00:08:17.000]  你一知道這個號碼
[00:08:17.000 --> 00:08:19.000]  你又說我又是
[00:08:19.000 --> 00:08:21.000]  你就要體諒一下
[00:08:21.000 --> 00:08:23.000]  其實很多人都像你這樣
[00:08:23.000 --> 00:08:25.000]  你都要是
[00:08:25.000 --> 00:08:27.000]  因為人家有這樣的經歷
[00:08:27.000 --> 00:08:29.000]  所以就研究
[00:08:29.000 --> 00:08:31.000]  其實人出世
[00:08:31.000 --> 00:08:33.000]  是不是喜歡和人交心
[00:08:33.000 --> 00:08:35.000]  你會不會研究這個問題
[00:08:35.000 --> 00:08:37.000]  我看的論文
[00:08:37.000 --> 00:08:39.000]  以前我在大學教的時候
[00:08:39.000 --> 00:08:41.000]  有人研究同理心
[00:08:41.000 --> 00:08:43.000]  雖然現在香港很多商業機構
[00:08:43.000 --> 00:08:45.000]  他的目標都放了empathy
[00:08:45.000 --> 00:08:47.000]  放在其中一個字裡面
[00:08:47.000 --> 00:08:49.000]  同理心
[00:08:49.000 --> 00:08:51.000]  但同理心這個字
[00:08:51.000 --> 00:08:53.000]  你裡面有沒有呢
[00:08:53.000 --> 00:08:55.000]  我比較多做兒童的研究
[00:08:55.000 --> 00:08:57.000]  是有的
[00:08:57.000 --> 00:08:59.000]  有什麼證據呢
[00:08:59.000 --> 00:09:01.000]  只要你這個場合
[00:09:01.000 --> 00:09:03.000]  帶一個
[00:09:03.000 --> 00:09:05.000]  八個月大至
[00:09:05.000 --> 00:09:07.000]  將近一歲的
[00:09:07.000 --> 00:09:09.000]  所謂剛剛學一點走
[00:09:09.000 --> 00:09:11.000]  走一走
[00:09:11.000 --> 00:09:13.000]  很容易哭的小朋友
[00:09:13.000 --> 00:09:15.000]  他一哭他附近的小朋友會跟著一起哭
[00:09:15.000 --> 00:09:17.000]  這些研究
[00:09:17.000 --> 00:09:19.000]  經常都證明什麼事情呢
[00:09:19.000 --> 00:09:21.000]  一出世有同理心
[00:09:21.000 --> 00:09:23.000]  同理心就是說
[00:09:23.000 --> 00:09:25.000]  我鼓勵的痛苦是我的痛苦
[00:09:25.000 --> 00:09:27.000]  人是有這樣的
[00:09:27.000 --> 00:09:29.000]  所以教會一定有些BB房
[00:09:29.000 --> 00:09:31.000]  叫那些人崇拜
[00:09:31.000 --> 00:09:33.000]  帶BB仔來就不要進來
[00:09:33.000 --> 00:09:35.000]  那邊的房間一樣可以收聽
[00:09:35.000 --> 00:09:37.000]  因為你遇到小朋友
[00:09:37.000 --> 00:09:39.000]  這個小時裡面會哭
[00:09:39.000 --> 00:09:41.000]  但事實
[00:09:41.000 --> 00:09:43.000]  如果一個BB
[00:09:43.000 --> 00:09:45.000]  可能會不哭
[00:09:45.000 --> 00:09:47.000]  因為有些不是很喜歡哭
[00:09:47.000 --> 00:09:49.000]  如果一個哭其他會紛紛哭
[00:09:49.000 --> 00:09:51.000]  在幼稚園更厲害
[00:09:51.000 --> 00:09:53.000]  在幼稚園幼兒班
[00:09:53.000 --> 00:09:55.000]  開學
[00:09:55.000 --> 00:09:57.000]  我試過做過幾次心理治療的實習
[00:09:57.000 --> 00:09:59.000]  幼稚園
[00:09:59.000 --> 00:10:01.000]  八月中
[00:10:01.000 --> 00:10:03.000]  通常暑假放完開
[00:10:03.000 --> 00:10:05.000]  那些剛剛進入幼稚園
[00:10:05.000 --> 00:10:07.000]  第一年的小朋友三歲
[00:10:07.000 --> 00:10:09.000]  或者幼兒中心小朋友兩歲
[00:10:09.000 --> 00:10:11.000]  他們哭到像殯儀館一樣
[00:10:11.000 --> 00:10:13.000]  很淒厲的
[00:10:13.000 --> 00:10:15.000]  真的全場哭
[00:10:15.000 --> 00:10:17.000]  全場哭
[00:10:17.000 --> 00:10:19.000]  那些心理學的導師
[00:10:19.000 --> 00:10:21.000]  已經很厲害的
[00:10:21.000 --> 00:10:23.000]  玩雜技 魔術
[00:10:23.000 --> 00:10:25.000]  什麼什麼都出了
[00:10:25.000 --> 00:10:27.000]  沒用的
[00:10:27.000 --> 00:10:29.000]  小朋友怎麼一個人
[00:10:29.000 --> 00:10:31.000]  全場叫媽媽
[00:10:31.000 --> 00:10:33.000]  哭到很厲害
[00:10:33.000 --> 00:10:35.000]  為什麼哭喪呢
[00:10:35.000 --> 00:10:37.000]  因為他想起
[00:10:37.000 --> 00:10:39.000]  人家的媽媽不見了
[00:10:39.000 --> 00:10:41.000]  突然間想起
[00:10:41.000 --> 00:10:43.000]  我也不見了
[00:10:43.000 --> 00:10:45.000]  一起哭
[00:10:45.000 --> 00:10:47.000]  證明什麼呢
[00:10:47.000 --> 00:10:49.000]  證明人是有一些
[00:10:49.000 --> 00:10:51.000]  可以感覺別人的能力
[00:10:51.000 --> 00:10:53.000]  是真的
[00:10:53.000 --> 00:10:55.000]  那間幼稚園就是美孚
[00:10:55.000 --> 00:10:57.000]  我最熟的幼稚園
[00:10:57.000 --> 00:10:59.000]  我看下去就覺得
[00:10:59.000 --> 00:11:03.000]  到了中班
[00:11:03.000 --> 00:11:05.000]  差不多中班
[00:11:05.000 --> 00:11:07.000]  開學
[00:11:07.000 --> 00:11:09.000]  一路上課
[00:11:09.000 --> 00:11:11.000]  有人叫媽媽
[00:11:11.000 --> 00:11:13.000]  小朋友不哭也不叫媽媽
[00:11:13.000 --> 00:11:15.000]  原因就是經歷了
[00:11:15.000 --> 00:11:17.000]  幾個月之後
[00:11:17.000 --> 00:11:19.000]  發覺他媽媽
[00:11:19.000 --> 00:11:21.000]  不是我媽媽
[00:11:21.000 --> 00:11:23.000]  第二就是他哭哭啼啼
[00:11:23.000 --> 00:11:25.000]  吵吵鬧鬧我聽故事
[00:11:25.000 --> 00:11:27.000]  第三就是
[00:11:27.000 --> 00:11:29.000]  我也不太想見我媽媽
[00:11:29.000 --> 00:11:31.000]  於是叫我媽媽
[00:11:31.000 --> 00:11:33.000]  不要這麼早來湊課學
[00:11:33.000 --> 00:11:35.000]  我想先踩踏單車
[00:11:35.000 --> 00:11:37.000]  人會變的
[00:11:37.000 --> 00:11:39.000]  由一個懂得感覺別人的感覺
[00:11:39.000 --> 00:11:41.000]  到覺得這個感覺不一定要在我身上
[00:11:41.000 --> 00:11:43.000]  對
[00:11:43.000 --> 00:11:45.000]  到最後我去決定
[00:11:45.000 --> 00:11:47.000]  我的感覺是怎樣
[00:11:47.000 --> 00:11:49.000]  我的思想是怎樣
[00:11:49.000 --> 00:11:51.000]  你們班人不能動我
[00:11:51.000 --> 00:11:53.000]  慢慢自我就出現了
[00:11:53.000 --> 00:11:55.000]  所以到三歲幾四歲
[00:11:55.000 --> 00:11:57.000]  你可以說小朋友見到人哭
[00:11:57.000 --> 00:11:59.000]  他還在笑
[00:11:59.000 --> 00:12:01.000]  還說這個人很頑皮
[00:12:01.000 --> 00:12:03.000]  所以希望你今天想想
[00:12:03.000 --> 00:12:05.000]  同理心是什麼呢
[00:12:05.000 --> 00:12:07.000]  天生有
[00:12:07.000 --> 00:12:09.000]  人相處久了
[00:12:09.000 --> 00:12:11.000]  慢慢人的心
[00:12:11.000 --> 00:12:13.000]  對別人的感覺是沒有這麼敏銳的
[00:12:13.000 --> 00:12:15.000]  譬如我這一行就是
[00:12:15.000 --> 00:12:17.000]  我教了
[00:12:17.000 --> 00:12:19.000]  都有幾百個心理治療的人
[00:12:19.000 --> 00:12:21.000]  包括醫生
[00:12:21.000 --> 00:12:23.000]  心理學家
[00:12:23.000 --> 00:12:25.000]  我都退休很多年了
[00:12:25.000 --> 00:12:27.000]  我現在63歲
[00:12:27.000 --> 00:12:29.000]  我自己的學生
[00:12:29.000 --> 00:12:31.000]  我告訴大家
[00:12:31.000 --> 00:12:33.000]  學位學生做抑鬱症
[00:12:33.000 --> 00:12:35.000]  去葵涌醫院他們是不能做的
[00:12:35.000 --> 00:12:37.000]  他們會很傷心的
[00:12:37.000 --> 00:12:39.000]  看到抑鬱的人
[00:12:39.000 --> 00:12:41.000]  但是石氏學生
[00:12:41.000 --> 00:12:43.000]  當你做了五年臨床經驗
[00:12:43.000 --> 00:12:45.000]  再回來讀
[00:12:45.000 --> 00:12:47.000]  就算死人倒樓
[00:12:47.000 --> 00:12:49.000]  甚至是自殺案
[00:12:49.000 --> 00:12:51.000]  慘死案
[00:12:51.000 --> 00:12:53.000]  他們做這些輔導
[00:12:53.000 --> 00:12:55.000]  都不會流眼淚的
[00:12:55.000 --> 00:12:59.000]  譬如博士生
[00:12:59.000 --> 00:13:03.000]  沒什麼可能流眼淚的
[00:13:03.000 --> 00:13:05.000]  我跟這些朋友說
[00:13:05.000 --> 00:13:07.000]  我說呢
[00:13:07.000 --> 00:13:09.000]  我們看到別人慘
[00:13:09.000 --> 00:13:11.000]  我們很久沒哭過了
[00:13:11.000 --> 00:13:13.000]  大家都認是
[00:13:13.000 --> 00:13:15.000]  因為20年沒哭過了
[00:13:15.000 --> 00:13:17.000]  我教過護士學校
[00:13:17.000 --> 00:13:19.000]  打包
[00:13:19.000 --> 00:13:21.000]  護士學生一定哭的
[00:13:21.000 --> 00:13:23.000]  但是當包得多
[00:13:23.000 --> 00:13:25.000]  就真的不哭
[00:13:25.000 --> 00:13:27.000]  怎麼解釋呢
[00:13:27.000 --> 00:13:29.000]  別人的痛苦是不是我的痛苦呢
[00:13:29.000 --> 00:13:31.000]  不是 我們有另一個看法
[00:13:31.000 --> 00:13:33.000]  就是這些是正常的
[00:13:33.000 --> 00:13:37.000]  不是說該死
[00:13:37.000 --> 00:13:39.000]  而是要死的
[00:13:39.000 --> 00:13:41.000]  要死就要接受要死
[00:13:41.000 --> 00:13:43.000]  沒什麼所謂哀哭
[00:13:43.000 --> 00:13:45.000]  不過別人哀哭是需要的
[00:13:45.000 --> 00:13:47.000]  因為他是他的家人
[00:13:47.000 --> 00:13:49.000]  但我不是他的家人
[00:13:49.000 --> 00:13:51.000]  所以我以前在香港海沙基金
[00:13:51.000 --> 00:13:53.000]  我做研究自殺案的時候
[00:13:53.000 --> 00:13:55.000]  我每逢有一個
[00:13:55.000 --> 00:13:57.000]  跳樓死的人
[00:13:57.000 --> 00:13:59.000]  我跟精神科醫生聊天
[00:13:59.000 --> 00:14:01.000]  其實當時我正在被人研究
[00:14:01.000 --> 00:14:03.000]  我的心情有沒有影響呢
[00:14:03.000 --> 00:14:05.000]  就弄一碟飯給我吃
[00:14:05.000 --> 00:14:07.000]  我記得那時候在紅寶石
[00:14:07.000 --> 00:14:09.000]  在中環
[00:14:09.000 --> 00:14:11.000]  弄一個很好的午餐給我吃
[00:14:11.000 --> 00:14:13.000]  四個醫生看著我
[00:14:13.000 --> 00:14:15.000]  看我吃不吃得下
[00:14:15.000 --> 00:14:17.000]  我的客人在11點跳樓死的
[00:14:17.000 --> 00:14:19.000]  他看到我吃光了
[00:14:19.000 --> 00:14:21.000]  他說這個沒問題了
[00:14:21.000 --> 00:14:23.000]  我是沒有影響我
[00:14:23.000 --> 00:14:25.000]  但問題就是這樣
[00:14:25.000 --> 00:14:27.000]  他分享一個很好的字
[00:14:27.000 --> 00:14:29.000]  我們對人是關心
[00:14:29.000 --> 00:14:31.000]  concern
[00:14:31.000 --> 00:14:33.000]  但不是attach
[00:14:33.000 --> 00:14:35.000]  不是把心情黏在他身上
[00:14:35.000 --> 00:14:37.000]  出不來
[00:14:37.000 --> 00:14:39.000]  我一開始也不太相信
[00:14:39.000 --> 00:14:41.000]  後來我隔了很多年後
[00:14:41.000 --> 00:14:43.000]  做過藝人之家
[00:14:43.000 --> 00:14:45.000]  很多個藝人的自殺輔導
[00:14:45.000 --> 00:14:47.000]  我發現是真的
[00:14:47.000 --> 00:14:49.000]  原來拍了半年至兩年一套戲
[00:14:49.000 --> 00:14:51.000]  是真的出不來情緒
[00:14:51.000 --> 00:14:53.000]  現實生活出不來
[00:14:53.000 --> 00:14:55.000]  證明了人
[00:14:55.000 --> 00:14:57.000]  越來越久
[00:14:57.000 --> 00:14:59.000]  竟然間一個可能就是麻木
[00:14:59.000 --> 00:15:01.000]  第二可能就是
[00:15:01.000 --> 00:15:03.000]  已經變了性格
[00:15:03.000 --> 00:15:05.000]  所以希望你現在想想
[00:15:05.000 --> 00:15:07.000]  是不是真的
[00:15:07.000 --> 00:15:09.000]  我媽媽是護士
[00:15:09.000 --> 00:15:11.000]  我媽媽幫兒子打針
[00:15:11.000 --> 00:15:13.000]  我媽媽說等我來
[00:15:13.000 --> 00:15:15.000]  我記得我弟弟做手術的時候
[00:15:15.000 --> 00:15:17.000]  我媽媽親自去幫醫生
[00:15:17.000 --> 00:15:19.000]  醫生說你不怕看著你兒子
[00:15:19.000 --> 00:15:21.000]  我媽媽說我不怕
[00:15:21.000 --> 00:15:23.000]  我做了OT都很多年了
[00:15:23.000 --> 00:15:25.000]  證明了人
[00:15:25.000 --> 00:15:27.000]  對待人越久
[00:15:27.000 --> 00:15:29.000]  人有一種控制自己的情感能力
[00:15:29.000 --> 00:15:31.000]  是很強的
[00:15:31.000 --> 00:15:33.000]  不過這樣也很慘
[00:15:33.000 --> 00:15:35.000]  很慘
[00:15:35.000 --> 00:15:37.000]  如果我用這個推論
[00:15:37.000 --> 00:15:39.000]  寫學術論文就解釋
[00:15:39.000 --> 00:15:41.000]  這個就是一個原因為什麼爸爸
[00:15:41.000 --> 00:15:43.000]  爸爸對子女的感覺
