
[00:00:00.000 --> 00:00:05.000]  各位靈姐妹大家好
[00:02:38.000 --> 00:02:41.000]  他已經看到這個時代缺乏這兩樣東西
[00:02:41.000 --> 00:02:43.000]  耶穌注意這個世代
[00:02:43.000 --> 00:02:46.000]  不是注意外表的風光
[00:02:46.000 --> 00:02:51.000]  而是注意內在的情況
[00:02:51.000 --> 00:02:56.000]  在物質上可能當時的世代也有些人是不錯的
[00:02:56.000 --> 00:03:01.000]  但這些都不能解決人心靈裡最基本的問題
[00:03:01.000 --> 00:03:06.000]  曾經有一個記者訪問一個途人
[00:03:06.000 --> 00:03:11.000]  他問他你覺得現在美國最大的問題是什麼呢?
[00:03:11.000 --> 00:03:17.000]  這個人回答他我不知道和我不在乎
[00:03:17.000 --> 00:03:19.000]  我不知道和我不在乎
[00:03:19.000 --> 00:03:21.000]  這個記者說
[00:03:21.000 --> 00:03:25.000]  嘩!你這麼快在這麼短的時間裡
[00:03:25.000 --> 00:03:27.000]  不單單回答一個問題
[00:03:27.000 --> 00:03:29.000]  你回答了兩個問題
[00:03:29.000 --> 00:03:33.000]  美國最大的問題是什麼呢?
[00:03:33.000 --> 00:03:36.000]  當然這是一個笑話
[00:03:36.000 --> 00:03:42.000]  但也真是可以點中這個世代的問題
[00:03:42.000 --> 00:03:45.000]  我不知道和我不在乎
[00:03:45.000 --> 00:03:49.000]  我不知道就是智慧的問題
[00:03:49.000 --> 00:03:52.000]  我不在乎就是愛心的問題
[00:03:52.000 --> 00:03:54.000]  這個世界已經失去了目標
[00:03:54.000 --> 00:03:56.000]  失去了方向
[00:03:56.000 --> 00:03:57.000]  失去了真理
[00:03:57.000 --> 00:03:59.000]  失去了良知
[00:03:59.000 --> 00:04:01.000]  最慘就是這樣
[00:04:01.000 --> 00:04:05.000]  所以耶穌曾經在世上的時候
[00:04:05.000 --> 00:04:06.000]  問一個問題
[00:04:06.000 --> 00:04:09.000]  我可以用什麼來比喻這個世代呢?
[00:04:09.000 --> 00:04:13.000]  當然這個世代就是這個世代的人
[00:04:13.000 --> 00:04:14.000]  耶穌說
[00:04:14.000 --> 00:04:16.000]  就像孩童坐在街市上
[00:04:16.000 --> 00:04:18.000]  招呼同伴說
[00:04:18.000 --> 00:04:21.000]  我們向你們吹笛你們不跳舞
[00:04:21.000 --> 00:04:23.000]  我們向你們舉哀你們不隨空
[00:04:23.000 --> 00:04:26.000]  約翰來了也不吃也不喝
[00:04:26.000 --> 00:04:28.000]  人就說他是被鬼附著的
[00:04:28.000 --> 00:04:31.000]  人子來了也吃也喝
[00:04:31.000 --> 00:04:34.000]  人又說他是貪食好酒的人
[00:04:34.000 --> 00:04:37.000]  是衰利和罪人的朋友
[00:04:37.000 --> 00:04:42.000]  但智慧之子總以智慧為師
[00:04:42.000 --> 00:04:43.000]  耶穌問
[00:04:43.000 --> 00:04:47.000]  我可以用什麼來比喻這個世代呢?
[00:04:47.000 --> 00:04:50.000]  這個世代到底有什麼特徵呢?
[00:04:50.000 --> 00:04:53.000]  耶穌下面用一個比喻
[00:04:53.000 --> 00:04:55.000]  這個比喻就是當時猶太人
[00:04:55.000 --> 00:04:58.000]  他們的弟弟哥哥
[00:04:58.000 --> 00:05:03.000]  他們經常在街市上扮演大人的角色
[00:05:03.000 --> 00:05:08.000]  其實我們小時候都玩這個遊戲
[00:05:08.000 --> 00:05:10.000]  什麼煮飯仔
[00:05:10.000 --> 00:05:15.000]  躲在被子裡扮演家庭
[00:05:15.000 --> 00:05:22.000]  其實當時猶太人經常在街市上扮演大人
[00:05:22.000 --> 00:05:25.000]  怎樣行婚禮、行喪禮
[00:05:25.000 --> 00:05:29.000]  吸引這些途人來觀賞
[00:05:29.000 --> 00:05:32.000]  而主耶穌說
[00:05:32.000 --> 00:05:40.000]  這個世代就好像弟弟哥哥在街市上招呼他的同伴
[00:05:40.000 --> 00:05:44.000]  耶穌就引出第一個世代的特徵
[00:05:44.000 --> 00:05:46.000]  這個世代有什麼特徵呢?
[00:05:46.000 --> 00:05:49.000]  第一個特徵就是漠不關心
[00:05:49.000 --> 00:05:51.000]  我不管我不管
[00:05:51.000 --> 00:05:53.000]  經文告訴我們
[00:05:53.000 --> 00:05:55.000]  弟弟哥哥向這些大人說
[00:05:55.000 --> 00:05:57.000]  我們向你們吹笛你們不跳舞
[00:05:57.000 --> 00:06:00.000]  我們向你們舉哀你們不隨空
[00:06:00.000 --> 00:06:01.000]  吹笛是什麼呢?
[00:06:01.000 --> 00:06:04.000]  吹笛就是家中有喜事
[00:06:04.000 --> 00:06:06.000]  比如新郎迎親
[00:06:06.000 --> 00:06:08.000]  壽星賀壽
[00:06:08.000 --> 00:06:10.000]  弟弟哥哥出世
[00:06:10.000 --> 00:06:12.000]  親朋戚友聚集一堂
[00:06:12.000 --> 00:06:17.000]  然後經常有美妙的笛聲助興
[00:06:17.000 --> 00:06:19.000]  大家問笛起舞
[00:06:19.000 --> 00:06:21.000]  這是很自然的反應
[00:06:21.000 --> 00:06:24.000]  但是這群弟弟哥哥在吹笛的時候
[00:06:24.000 --> 00:06:27.000]  這些人搖搖頭
[00:06:27.000 --> 00:06:29.000]  撕開嘴巴
[00:06:29.000 --> 00:06:31.000]  然後就懶得理會
[00:06:31.000 --> 00:06:32.000]  就走開了
[00:06:32.000 --> 00:06:33.000]  舉哀
[00:06:33.000 --> 00:06:35.000]  大家都知道舉哀是什麼
[00:06:35.000 --> 00:06:37.000]  舉哀就是家中有傷心事
[00:06:37.000 --> 00:06:39.000]  比如父母過世
[00:06:39.000 --> 00:06:40.000]  嬰兒夭折
[00:06:40.000 --> 00:06:42.000]  親人遇難
[00:06:42.000 --> 00:06:45.000]  當事人都會愁容滿面
[00:06:45.000 --> 00:06:47.000]  心境非常惡劣
[00:06:47.000 --> 00:06:51.000]  但是當時看見的人一點都沒有反應
[00:06:51.000 --> 00:06:53.000]  他們愛理不理
[00:06:53.000 --> 00:06:54.000]  漠不關心
[00:06:54.000 --> 00:06:56.000]  麻木不仁
[00:06:56.000 --> 00:07:00.000]  你說這個世代他們漠不關心
[00:07:00.000 --> 00:07:02.000]  是不是真的漠不關心呢?
[00:07:02.000 --> 00:07:03.000]  又不是
[00:07:03.000 --> 00:07:06.000]  他們到底關心的是什麼呢?
[00:07:06.000 --> 00:07:08.000]  他們關心的是什麼呢?
[00:07:08.000 --> 00:07:10.000]  就是關心自己
[00:07:10.000 --> 00:07:12.000]  所以很多人在這個世代裡
[00:07:12.000 --> 00:07:14.000]  慢慢已經到了一個地步
[00:07:14.000 --> 00:07:16.000]  只關心自己
[00:07:16.000 --> 00:07:19.000]  如果和自己沒有利益關係
[00:07:19.000 --> 00:07:21.000]  他們不理會
[00:07:21.000 --> 00:07:23.000]  是不是這樣呢?
[00:07:23.000 --> 00:07:26.000]  他們教會是不是都變成這樣呢?
[00:07:26.000 --> 00:07:29.000]  當然一個不關心其他人
[00:07:29.000 --> 00:07:31.000]  只是關心自己的
[00:07:31.000 --> 00:07:32.000]  有兩個可能
[00:07:32.000 --> 00:07:34.000]  第一個就是他不成熟
[00:07:34.000 --> 00:07:36.000]  他不成熟
[00:07:36.000 --> 00:07:38.000]  第二個就是他很自我
[00:07:38.000 --> 00:07:42.000]  但其實這兩樣東西都可以合而為一
[00:07:42.000 --> 00:07:44.000]  一個很自我的人
[00:07:44.000 --> 00:07:46.000]  經常就是很不成熟的人
[00:07:46.000 --> 00:07:48.000]  耶穌用這個比喻來諷刺
[00:07:48.000 --> 00:07:51.000]  當時的人他們漠不關心
[00:07:51.000 --> 00:07:52.000]  他們麻木不仁
[00:07:52.000 --> 00:07:56.000]  他們對整個世界發生的事情
[00:07:56.000 --> 00:07:58.000]  一點都不理會
[00:07:58.000 --> 00:08:01.000]  我問大家一個問題
[00:08:01.000 --> 00:08:04.000]  愛的反面是什麼呢?
[00:08:04.000 --> 00:08:07.000]  愛的反面是什麼呢?
[00:08:07.000 --> 00:08:10.000]  可能有人會說恨
[00:08:10.000 --> 00:08:12.000]  如果我再問
[00:08:12.000 --> 00:08:15.000]  愛的反面如果不是恨
[00:08:15.000 --> 00:08:18.000]  到底又有什麼其他的可能呢?
[00:08:18.000 --> 00:08:21.000]  我相信大家從我開始一直說下來
[00:08:21.000 --> 00:08:23.000]  應該知道標準答案
[00:08:23.000 --> 00:08:25.000]  答案就是
[00:08:25.000 --> 00:08:27.000]  愛的反面如果不是恨
[00:08:27.000 --> 00:08:30.000]  就是冷漠
[00:08:30.000 --> 00:08:33.000]  我不管
[00:08:33.000 --> 00:08:37.000]  你知道恨都要用力
[00:08:37.000 --> 00:08:40.000]  不用力都很難恨下去
[00:08:40.000 --> 00:08:44.000]  最簡單的是我不管你
[00:08:44.000 --> 00:08:46.000]  不管其實是一個
[00:08:46.000 --> 00:08:50.000]  最不需要用力的回應
[00:08:50.000 --> 00:08:53.000]  今天人與人之間
[00:08:53.000 --> 00:08:55.000]  到了一個地步
[00:08:55.000 --> 00:08:59.000]  人際關係或人倫的關係
[00:08:59.000 --> 00:09:01.000]  到了一個最低點
[00:09:01.000 --> 00:09:05.000]  這就是因為人只顧自己
[00:09:05.000 --> 00:09:07.000]  主耶穌曾經在
[00:09:07.000 --> 00:09:09.000]  淡冷山的講論裡
[00:09:09.000 --> 00:09:11.000]  講了一句話
[00:09:11.000 --> 00:09:14.000]  我開始的時候都不明白
[00:09:14.000 --> 00:09:17.000]  後來我想了想
[00:09:17.000 --> 00:09:20.000]  我覺得耶穌基督非常有智慧
[00:09:20.000 --> 00:09:23.000]  馬太福音第24章第12節
[00:09:23.000 --> 00:09:26.000]  這裡說只因不法的事增多
[00:09:26.000 --> 00:09:29.000]  人的愛心才漸漸冷淡了
[00:09:29.000 --> 00:09:31.000]  我一直以為
[00:09:31.000 --> 00:09:33.000]  應該是相反的
[00:09:33.000 --> 00:09:35.000]  以為是什麼呢?
[00:09:35.000 --> 00:09:37.000]  很多人的愛心漸漸冷淡
[00:09:37.000 --> 00:09:39.000]  所以不法的事增多
[00:09:39.000 --> 00:09:41.000]  這就是我的邏輯
[00:09:41.000 --> 00:09:42.000]  我的邏輯是說
[00:09:42.000 --> 00:09:44.000]  人的愛心冷淡
[00:09:44.000 --> 00:09:47.000]  不法的事增多
[00:09:47.000 --> 00:09:49.000]  但耶穌剛剛調過來
[00:09:49.000 --> 00:09:51.000]  不法的事增多
[00:09:51.000 --> 00:09:54.000]  很多人的愛心漸漸冷淡
[00:09:54.000 --> 00:09:56.000]  到底是什麼原因呢?
[00:09:56.000 --> 00:09:59.000]  到底耶穌的邏輯在哪裡呢?
[00:09:59.000 --> 00:10:03.000]  我覺得耶穌基督的邏輯是高一層
[00:10:03.000 --> 00:10:08.000]  因為這個世界不法的事增多
[00:10:08.000 --> 00:10:10.000]  人已經麻木不仁
[00:10:10.000 --> 00:10:13.000]  覺得不用大驚小怪
[00:10:13.000 --> 00:10:15.000]  以前殺一個人
[00:10:15.000 --> 00:10:17.000]  可能在新聞會報頭條
[00:10:17.000 --> 00:10:20.000]  現在殺十個可能都不是頭條
[00:10:20.000 --> 00:10:22.000]  要殺一百個
[00:10:22.000 --> 00:10:25.000]  一千個才可以變為頭條
[00:10:25.000 --> 00:10:27.000]  你覺得是不是整個社會
[00:10:27.000 --> 00:10:31.000]  已經慢慢對這些不法的事麻木不仁呢?
[00:10:31.000 --> 00:10:34.000]  最近流行一個社會的問題
[00:10:34.000 --> 00:10:38.000]  到底有人在路上遇到跌倒的人
[00:10:38.000 --> 00:10:40.000]  要不要扶他呢?
[00:10:40.000 --> 00:10:43.000]  可能第一個反應是
[00:10:43.000 --> 00:10:45.000]  當然要扶
[00:10:45.000 --> 00:10:47.000]  我們是禮義之邦
[00:10:47.000 --> 00:10:49.000]  助人為快樂之本
[00:10:49.000 --> 00:10:51.000]  這是我們民族的核心價值
[00:10:51.000 --> 00:10:55.000]  當然在民族整體來說
[00:10:55.000 --> 00:10:57.000]  有這個核心價值的時候
[00:10:57.000 --> 00:11:00.000]  自然的反應就是要去扶
[00:11:00.000 --> 00:11:02.000]  在幾年前
[00:11:02.000 --> 00:11:04.000]  在中國福建省
[00:11:04.000 --> 00:11:08.000]  有一個姓廖的少武士
[00:11:08.000 --> 00:11:11.000]  他駕車回家的時候
[00:11:11.000 --> 00:11:14.000]  在路上遇到一個老人家
[00:11:14.000 --> 00:11:16.000]  跌倒了
[00:11:16.000 --> 00:11:18.000]  他踩單車跌倒在旁邊
[00:11:18.000 --> 00:11:21.000]  好像受傷起不了身
[00:11:21.000 --> 00:11:23.000]  所以他下車扶他
[00:11:23.000 --> 00:11:27.000]  甚至載他去醫院求醫
[00:11:27.000 --> 00:11:29.000]  但去到醫院的時候
[00:11:29.000 --> 00:11:31.000]  這個老人家
[00:11:31.000 --> 00:11:35.000]  反口說這個姓廖的撞到他
[00:11:35.000 --> 00:11:37.000]  所以要他賠償
[00:11:37.000 --> 00:11:41.000]  那時候真的有一點點死無對證
[00:11:41.000 --> 00:11:45.000]  但幸好這個姓廖的
[00:11:45.000 --> 00:11:49.000]  他在他的車上安裝了行車記錄儀
[00:11:49.000 --> 00:11:51.000]  就是一些相機
[00:11:51.000 --> 00:11:56.000]  整個過程都拍下來了
[00:11:56.000 --> 00:11:59.000]  所以證明了他自己的清白
[00:11:59.000 --> 00:12:03.000]  這些情況其實有很多時候都會發生
[00:12:03.000 --> 00:12:06.000]  所以到一個地步
[00:12:06.000 --> 00:12:09.000]  有很多人看到這些情況
[00:12:09.000 --> 00:12:11.000]  他們不理會
[00:12:11.000 --> 00:12:14.000]  他們掩著自己的良心
[00:12:14.000 --> 00:12:17.000]  不想參與
[00:12:17.000 --> 00:12:20.000]  這問題值得我們思考
[00:12:20.000 --> 00:12:23.000]  到底我們需不需要在這個世界
[00:12:23.000 --> 00:12:26.000]  成為社會的良心
[00:12:26.000 --> 00:12:30.000]  而我們用耶穌基督的愛去愛
[00:12:30.000 --> 00:12:33.000]  在浦東的車站
[00:12:33.000 --> 00:12:37.000]  他們有一個標語
[00:12:37.000 --> 00:12:41.000]  可能是要鼓勵或教導大家
[00:12:41.000 --> 00:12:43.000]  簡體字的愛
[00:12:43.000 --> 00:12:47.000]  裡面是沒有心的
[00:12:47.000 --> 00:12:49.000]  可能要告訴大家
[00:12:49.000 --> 00:12:51.000]  雖然字是簡寫
[00:12:51.000 --> 00:12:55.000]  但是愛是不可以無心的
[00:12:55.000 --> 00:12:57.000]  字可以簡化
[00:12:57.000 --> 00:13:00.000]  愛又豈能無心呢?
[00:13:00.000 --> 00:13:05.000]  今天我不是要和大家討論簡體字還是繁體字
[00:13:05.000 --> 00:13:09.000]  我只是說這個廣告其實強調一件事
[00:13:09.000 --> 00:13:11.000]  如果你真的要愛的話
[00:13:11.000 --> 00:13:14.000]  你要放一個心去愛
[00:13:14.000 --> 00:13:18.000]  特別是在教會裡面我覺得更加需要
[00:13:18.000 --> 00:13:22.000]  因為我們教會是高舉耶穌基督的愛
[00:13:22.000 --> 00:13:29.000]  以前有些老鼠很喜歡在米缸裡吃米
[00:13:29.000 --> 00:13:36.000]  早期亞洲我們用古式的米缸
[00:13:36.000 --> 00:13:39.000]  打開蓋子就可以把米舀出來
[00:13:39.000 --> 00:13:45.000]  老鼠很喜歡跳進米缸裡吃米
[00:13:45.000 --> 00:13:50.000]  如果米缸裡有米就OK的
[00:13:50.000 --> 00:13:52.000]  但當你跳進去的時候要小心
[00:13:52.000 --> 00:13:59.000]  要知道米缸裡是否已經沒有米的情況
[00:13:59.000 --> 00:14:02.000]  如果沒有米的情況
[00:14:02.000 --> 00:14:04.000]  跳進去就容易
[00:14:04.000 --> 00:14:06.000]  跳出來就很困難
[00:14:06.000 --> 00:14:11.000]  這個世界有一個陷阱叫做安逸
[00:14:11.000 --> 00:14:14.000]  我們太舒服了
[00:14:14.000 --> 00:14:17.000]  我們活在米缸這個地方
[00:14:17.000 --> 00:14:19.000]  基本上物質不欠缺
[00:14:19.000 --> 00:14:23.000]  很多時候我們賺了這麼多錢
[00:14:23.000 --> 00:14:25.000]  已經夠用了
[00:14:25.000 --> 00:14:27.000]  我們的人生好像被人身控制
[00:14:27.000 --> 00:14:31.000]  每樣事情都是自己去
[00:14:31.000 --> 00:14:35.000]  我們享受我們人生的成果
[00:14:35.000 --> 00:14:39.000]  很多時候我們失去了人生的挑戰
[00:14:39.000 --> 00:14:43.000]  我們不會關心我們周邊發生的事情
[00:14:43.000 --> 00:14:48.000]  這個我覺得是基督徒人生的一個很大的陷阱
[00:14:48.000 --> 00:14:50.000]  就是安逸
[00:14:50.000 --> 00:14:52.000]  太舒服了
[00:14:52.000 --> 00:14:55.000]  我們跳下去就很容易
[00:14:55.000 --> 00:14:57.000]  跳上來就很難
[00:14:57.000 --> 00:14:59.000]  在這個陷阱裡
[00:14:59.000 --> 00:15:02.000]  我們很多時候失去了基督徒很寶貴的東西
[00:15:02.000 --> 00:15:04.000]  失去了
[00:15:04.000 --> 00:15:09.000]  所以我鼓勵大家要抗衡漠不關心的情況
[00:15:09.000 --> 00:15:13.000]  我們需要找一些有意義的事情去做
[00:15:13.000 --> 00:15:16.000]  我們需要找一些人去關心
[00:15:16.000 --> 00:15:19.000]  我們需要找一些侍奉去承擔
[00:15:19.000 --> 00:15:21.000]  吃苦
[00:15:21.000 --> 00:15:25.000]  不要選擇在安逸裡面失去了自己
[00:15:25.000 --> 00:15:27.000]  如果用國語說
[00:15:27.000 --> 00:15:29.000]  就昏下去很簡單
[00:15:29.000 --> 00:15:31.000]  昏上來就不容易
[00:15:31.000 --> 00:15:36.000]  我們千萬不要陷在安逸的陷阱裡
[00:15:36.000 --> 00:15:38.000]  出不來
[00:15:38.000 --> 00:15:40.000]  耶穌基督繼續說下去的時候
[00:15:40.000 --> 00:15:44.000]  他就體會到這個世代有第二個特徵
[00:15:44.000 --> 00:15:48.000]  這個特徵就是莫衷一事
[00:15:48.000 --> 00:15:51.000]  耶穌說約翰來了也不吃也不喝
[00:15:51.000 --> 00:15:54.000]  人就說他是被鬼附著的
[00:15:54.000 --> 00:15:56.000]  人子來了也吃也喝
[00:15:56.000 --> 00:15:59.000]  人又說他是貪食好酒的人
[00:15:59.000 --> 00:16:02.000]  是衰吏和罪人的朋友
[00:16:02.000 --> 00:16:04.000]  施舍約翰來的時候
[00:16:04.000 --> 00:16:06.000]  大家都知道
[00:16:06.000 --> 00:16:09.000]  施舍約翰身穿羊毛
[00:16:09.000 --> 00:16:11.000]  毛衣
[00:16:11.000 --> 00:16:12.000]  吃蝗蟲野物
[00:16:12.000 --> 00:16:13.000]  住在曠野
[00:16:13.000 --> 00:16:16.000]  然後有時候會出來向群眾宣告
[00:16:16.000 --> 00:16:19.000]  天國近了你們要悔改
[00:16:19.000 --> 00:16:21.000]  如果不悔改
[00:16:21.000 --> 00:16:25.000]  斧頭就要斬下來
[00:16:25.000 --> 00:16:27.000]  在樹上
[00:16:27.000 --> 00:16:30.000]  如果你是當時的人
[00:16:30.000 --> 00:16:31.000]  你會發現
[00:16:31.000 --> 00:16:36.000]  很可能你會覺得施舍約翰是神經有問題的人
[00:16:36.000 --> 00:16:38.000]  所以耶穌說
[00:16:38.000 --> 00:16:40.000]  約翰來了也不吃也不喝
[00:16:40.000 --> 00:16:43.000]  他不和人有什麼社交活動
[00:16:43.000 --> 00:16:47.000]  人就說他是被鬼附著
[00:16:47.000 --> 00:16:50.000]  但耶穌來傳羊天國的福音
[00:16:50.000 --> 00:16:53.000]  是用完全不同的模式
[00:16:53.000 --> 00:16:56.000]  耶穌的生活形態和約翰截然不同
[00:16:56.000 --> 00:16:59.000]  耶穌願意和罪人和衰吏親近
[00:16:59.000 --> 00:17:01.000]  做他們的朋友
[00:17:01.000 --> 00:17:03.000]  衰吏請耶穌吃飯
[00:17:03.000 --> 00:17:04.000]  耶穌去不去呢
[00:17:04.000 --> 00:17:05.000]  耶穌去
[00:17:05.000 --> 00:17:07.000]  法尼塞人請耶穌赴宴
[00:17:07.000 --> 00:17:08.000]  耶穌去不去呢
[00:17:08.000 --> 00:17:10.000]  耶穌不拒絕
[00:17:10.000 --> 00:17:13.000]  這就成為那些人攻擊耶穌
[00:17:13.000 --> 00:17:16.000]  是貪吃好酒的人
[00:17:16.000 --> 00:17:18.000]  其實在福音書裡面
[00:17:18.000 --> 00:17:21.000]  耶穌很多時候是去赴宴席
[00:17:21.000 --> 00:17:23.000]  或者他用的比喻
[00:17:23.000 --> 00:17:24.000]  用的講論
[00:17:24.000 --> 00:17:26.000]  很多時候都關於吃飯
[00:17:26.000 --> 00:17:28.000]  所以如果你看四福音
[00:17:28.000 --> 00:17:31.000]  你研究一個問題
[00:17:31.000 --> 00:17:33.000]  或者一個神學問題
[00:17:33.000 --> 00:17:35.000]  就是耶穌吃飯的神學
[00:17:35.000 --> 00:17:38.000]  我覺得你的材料一定非常豐富
[00:17:38.000 --> 00:17:41.000]  甚至可以寫一篇博士論文
[00:17:41.000 --> 00:17:46.000]  這兩種生活方式到底哪樣好呢
[00:17:46.000 --> 00:17:48.000]  其實沒有哪樣好
[00:17:48.000 --> 00:17:49.000]  哪樣不好
[00:17:49.000 --> 00:17:51.000]  兩樣是互補的
[00:17:51.000 --> 00:17:53.000]  兩樣可以平衡的
[00:17:53.000 --> 00:17:56.000]  約翰尼宣告審判的訊息
[00:17:56.000 --> 00:17:59.000]  就是要他們除凶
[00:17:59.000 --> 00:18:00.000]  向他們舉哀
[00:18:00.000 --> 00:18:01.000]  他們要除凶
[00:18:01.000 --> 00:18:05.000]  耶穌傳天國大喜的訊息
[00:18:05.000 --> 00:18:09.000]  是要他們吹笛來跳舞的
[00:18:09.000 --> 00:18:11.000]  要他們歡喜來接受
[00:18:11.000 --> 00:18:15.000]  所以兩樣東西其實是相輔相成的
[00:18:15.000 --> 00:18:19.000]  沒有哪樣是凌駕於第二樣的上面
[00:18:19.000 --> 00:18:21.000]  但是這些人
[00:18:21.000 --> 00:18:23.000]  他兩樣都不要
[00:18:23.000 --> 00:18:25.000]  他們莫衷一是
[00:18:25.000 --> 00:18:27.000]  他們兩樣都不要
[00:18:27.000 --> 00:18:30.000]  那你說他們要什麼呢
[00:18:30.000 --> 00:18:32.000]  他們要什麼可能都不知道
[00:18:32.000 --> 00:18:35.000]  因為他們沒有立場
[00:18:35.000 --> 00:18:36.000]  也沒有標準
[00:18:36.000 --> 00:18:40.000]  沒有一定的真理來引導他們向前走
[00:18:40.000 --> 00:18:43.000]  他可能今天說一件事
[00:18:43.000 --> 00:18:45.000]  明天說第二件事
[00:18:45.000 --> 00:18:46.000]  他今天喜歡這樣
[00:18:46.000 --> 00:18:48.000]  明天就喜歡第二件事
[00:18:48.000 --> 00:18:50.000]  兄弟姐妹
[00:18:50.000 --> 00:18:54.000]  你覺不覺得這個世界是一個莫衷一是的世界呢
[00:18:54.000 --> 00:18:58.000]  近代文明可以分為三個時段
[00:18:58.000 --> 00:19:01.000]  我們說近代大概二三百年
[00:19:01.000 --> 00:19:03.000]  二三百年前
[00:19:03.000 --> 00:19:08.000]  整個世界應該是以農業為主
[00:19:08.000 --> 00:19:11.000]  當時什麼都是以人力耕種
[00:19:11.000 --> 00:19:16.000]  所以那個時候生孩子多是很大的本錢
[00:19:16.000 --> 00:19:18.000]  然後就是工業時代
[00:19:18.000 --> 00:19:21.000]  工業時代很多文明的產品
[00:19:21.000 --> 00:19:23.000]  發明
[00:19:23.000 --> 00:19:25.000]  有冷氣機
[00:19:25.000 --> 00:19:26.000]  有電視機
[00:19:26.000 --> 00:19:29.000]  有爐頭雪櫃
[00:19:29.000 --> 00:19:32.000]  所以讓人的生活比較舒適
[00:19:32.000 --> 00:19:34.000]  舒適下來
[00:19:34.000 --> 00:19:38.000]  慢慢就不需要用工資做很多事
[00:19:38.000 --> 00:19:42.000]  這也是工業革命
[00:19:42.000 --> 00:19:45.000]  然後科技很多的東西就產生
[00:19:45.000 --> 00:19:48.000]  但到最近這三四十年
[00:19:48.000 --> 00:19:53.000]  就開始有一個叫做後現代的時代
[00:19:53.000 --> 00:19:55.000]  就是資訊發達的時代
[00:19:55.000 --> 00:19:57.000]  都稱為e世代
[00:19:57.000 --> 00:19:59.000]  人可以隨時上網
