
[00:00:00.000 --> 00:00:07.700]  早晨 差不多半年沒有講啟示錄
[00:02:01.500 --> 00:02:04.500]  從第六到第七號事情的發生
[00:02:04.500 --> 00:02:06.500]  我們看到是越來越緊張的
[00:02:06.500 --> 00:02:11.500]  但是到了第七號的時候
[00:02:11.500 --> 00:02:14.500]  要講但是又不能講
[00:02:14.500 --> 00:02:16.500]  要揭露但是又不准揭露
[00:02:16.500 --> 00:02:18.500]  就是在一個這樣的情況下
[00:02:18.500 --> 00:02:20.500]  有些事情要講出來
[00:02:20.500 --> 00:02:21.500]  但是又不准講的
[00:02:21.500 --> 00:02:23.000]  你看下去你會看到
[00:02:23.000 --> 00:02:25.500]  就是在這段過度的裡面
[00:02:25.500 --> 00:02:28.000]  所以這一章叫《田府之間》
[00:02:28.000 --> 00:02:30.000]  《田府之間》就是一個很矛盾
[00:02:30.000 --> 00:02:33.000]  待會我會去解釋出來
[00:02:33.000 --> 00:02:35.000]  第一個我們解釋經文
[00:02:35.000 --> 00:02:38.500]  如果大家有聖經的時候你會看
[00:02:38.500 --> 00:02:39.500]  第一節他說
[00:02:39.500 --> 00:02:42.000]  我又看見另一個大力的天使
[00:02:42.000 --> 00:02:45.000]  從天降下披著雲彩
[00:02:45.000 --> 00:02:46.500]  頭上有紅
[00:02:46.500 --> 00:02:51.000]  臉像日頭兩腳像火柱
[00:02:51.000 --> 00:02:54.500]  然後他手裡拿著一個小書卷
[00:02:54.500 --> 00:02:56.000]  是打開了的
[00:02:56.000 --> 00:03:00.000]  右腳踏海左腳踏地
[00:03:00.000 --> 00:03:03.000]  所有的語言是可以解釋的
[00:03:03.000 --> 00:03:05.000]  因為約翰看到的東西
[00:03:05.000 --> 00:03:09.000]  是用他熟悉的舊約的語言去描述
[00:03:09.000 --> 00:03:13.000]  所以我們用舊約的語言去解釋
[00:03:14.500 --> 00:03:18.500]  由天降下來就說到場景了
[00:03:18.500 --> 00:03:21.000]  現在這個場景就不是在天上面
[00:03:21.000 --> 00:03:22.500]  而是在地上面
[00:03:22.500 --> 00:03:24.500]  所以第七號所吹
[00:03:24.500 --> 00:03:28.000]  約翰現在所見的就天上面下來
[00:03:28.000 --> 00:03:29.500]  體適度有時候說天上
[00:03:29.500 --> 00:03:30.500]  有時候說地上
[00:03:30.500 --> 00:03:33.000]  你要分清場景
[00:03:33.000 --> 00:03:36.000]  而天使降下來的時候就提到
[00:03:36.000 --> 00:03:38.500]  他是披著雲彩
[00:03:38.500 --> 00:03:42.000]  這個雲彩就很容易解釋了
[00:03:42.000 --> 00:03:44.500]  就是有上帝的榮耀
[00:03:44.500 --> 00:03:47.500]  天使的光就是從天下來
[00:03:47.500 --> 00:03:49.000]  頭上有紅
[00:03:49.000 --> 00:03:52.500]  那個紅就是代表了榮耀的頭飾
[00:03:52.500 --> 00:03:55.500]  就是上帝創造
[00:03:55.500 --> 00:03:57.500]  所給人類一個立約
[00:03:57.500 --> 00:03:59.500]  就是紅一個榮耀的
[00:03:59.500 --> 00:04:01.500]  一個很漂亮的
[00:04:01.500 --> 00:04:04.000]  而臉像日頭呢
[00:04:04.000 --> 00:04:08.500]  就是代表了那種光
[00:04:08.500 --> 00:04:12.500]  上帝而來的那種明亮
[00:04:12.500 --> 00:04:16.000]  所以不是黑暗、不是沙丹
[00:04:16.000 --> 00:04:17.500]  是一面倒的
[00:04:17.500 --> 00:04:18.500]  就是從上面而來
[00:04:18.500 --> 00:04:21.500]  那種光彩的那種奪目
[00:04:21.500 --> 00:04:24.500]  然後兩腳像火柱
[00:04:24.500 --> 00:04:26.500]  這個就是體適度
[00:04:26.500 --> 00:04:27.500]  一早已經說了
[00:04:27.500 --> 00:04:30.000]  基督兩腳都好像火柱一樣
[00:04:30.000 --> 00:04:31.500]  就好像基督的樣式
[00:04:31.500 --> 00:04:32.500]  但他不是基督
[00:04:32.500 --> 00:04:34.500]  就是有那種榮耀
[00:04:34.500 --> 00:04:35.500]  所以你會看到
[00:04:35.500 --> 00:04:38.500]  有光、有火、有彩色
[00:04:38.500 --> 00:04:40.500]  就是有人所感受到的
[00:04:40.500 --> 00:04:42.500]  就是那個情景
[00:04:42.500 --> 00:04:45.500]  所以我們總括這一句
[00:04:45.500 --> 00:04:46.500]  我們看到就是
[00:04:46.500 --> 00:04:50.500]  上帝使者在雲柱裏面下來
[00:04:50.500 --> 00:04:52.500]  就好像以色列人在當日
[00:04:52.500 --> 00:04:56.500]  在埃及、齋及去到西乃山
[00:04:56.500 --> 00:04:59.500]  上帝在雲柱、火柱那種榮耀
[00:04:59.500 --> 00:05:01.500]  那種的臨在
[00:05:01.500 --> 00:05:03.500]  而這個正正就是
[00:05:03.500 --> 00:05:05.500]  讓約翰感受到
[00:05:05.500 --> 00:05:07.500]  就好像以前以色列人
[00:05:07.500 --> 00:05:08.500]  感受到上帝那種同在
[00:05:08.500 --> 00:05:12.500]  上帝帶著他的榮耀能力與同在
[00:05:12.500 --> 00:05:15.500]  雲柱、火柱是一種保護的
[00:05:15.500 --> 00:05:17.500]  這個是感受來的
[00:05:17.500 --> 00:05:18.500]  就是約翰感受
[00:05:18.500 --> 00:05:20.500]  天使就帶著上帝的那種允許
[00:05:20.500 --> 00:05:23.500]  上帝的榮耀、上帝的能力
[00:05:23.500 --> 00:05:24.500]  在臨在當中
[00:05:24.500 --> 00:05:26.500]  而是被保護
[00:05:26.500 --> 00:05:28.500]  被上帝擁抱著
[00:05:28.500 --> 00:05:30.500]  在那種這樣的情況下
[00:05:30.500 --> 00:05:35.500]  這個天使不是耶穌
[00:05:35.500 --> 00:05:40.500]  因為有些人就以為他是耶穌
[00:05:40.500 --> 00:05:42.500]  當他講到兩腳是火柱的時候
[00:05:42.500 --> 00:05:44.500]  為什麼呢?
[00:05:44.500 --> 00:05:45.500]  也要解釋的
[00:05:45.500 --> 00:05:46.500]  因為真的有些書
[00:05:46.500 --> 00:05:48.500]  它就說這個是基督來的
[00:05:48.500 --> 00:05:49.500]  為什麼不是基督呢?
[00:05:49.500 --> 00:05:54.500]  第一,他是用另一個天使
[00:05:54.500 --> 00:05:55.500]  所以他用了"持"
[00:05:55.500 --> 00:05:58.500]  第二,約翰是沒有向他下拜
[00:05:58.500 --> 00:06:00.500]  因為我們不向天使下拜
[00:06:00.500 --> 00:06:03.500]  另外他向天舉手
[00:06:03.500 --> 00:06:05.500]  那個是一個"起誓"來的
[00:06:05.500 --> 00:06:08.500]  基督也不會"起誓"
[00:06:08.500 --> 00:06:10.500]  這個天使是誰呢?
[00:06:10.500 --> 00:06:12.500]  我們不知道,聖經沒有說
[00:06:12.500 --> 00:06:13.500]  在舊約裡面提到
[00:06:13.500 --> 00:06:15.500]  這個麥克、米加勒
[00:06:15.500 --> 00:06:18.500]  或者加伯、基劈
[00:06:18.500 --> 00:06:20.500]  無論怎麼樣
[00:06:20.500 --> 00:06:22.500]  就是當時所感受的
[00:06:22.500 --> 00:06:24.500]  很有榮耀能力
[00:06:24.500 --> 00:06:26.500]  去踏海和踏地
[00:06:26.500 --> 00:06:28.500]  踏地其實是代表著
[00:06:28.500 --> 00:06:30.500]  他那個統管
[00:06:30.500 --> 00:06:31.500]  管治的意思
[00:06:31.500 --> 00:06:34.500]  就是海、陸都在管治下面
[00:06:34.500 --> 00:06:36.500]  是很象徵的
[00:06:36.500 --> 00:06:38.500]  好了
[00:06:38.500 --> 00:06:40.500]  他手裡拿小卷
[00:06:40.500 --> 00:06:42.500]  踏海踏地
[00:06:42.500 --> 00:06:44.500]  書卷
[00:06:44.500 --> 00:06:45.500]  我們又回到前面
[00:06:45.500 --> 00:06:48.500]  《啟示錄》曾經說過
[00:06:48.500 --> 00:06:52.500]  是書卷在開始的時候是封嚴的
[00:06:52.500 --> 00:06:54.500]  就是封鎖了
[00:06:54.500 --> 00:06:55.500]  打了印的
[00:06:55.500 --> 00:06:57.500]  但是現在這個書卷不是那個書卷
[00:06:57.500 --> 00:06:59.500]  這個是小書卷
[00:06:59.500 --> 00:07:01.500]  並且它是打開的
[00:07:01.500 --> 00:07:03.500]  所以它打開
[00:07:03.500 --> 00:07:06.500]  它是可以給約翰看到的
[00:07:06.500 --> 00:07:07.500]  開始的時候
[00:07:07.500 --> 00:07:09.500]  書卷是約翰看不到的
[00:07:09.500 --> 00:07:12.500]  但是現在這個書卷是看到的
[00:07:12.500 --> 00:07:15.500]  踏海和踏地就是它的管治
[00:07:15.500 --> 00:07:17.500]  和它的能力
[00:07:17.500 --> 00:07:21.500]  就是海、陸都在它的管治下面
[00:07:21.500 --> 00:07:24.500]  然後約翰就要吃小書卷
[00:07:24.500 --> 00:07:27.500]  就向各族說預言
[00:07:27.500 --> 00:07:28.500]  好了
[00:07:28.500 --> 00:07:30.500]  接著再兩節
[00:07:30.500 --> 00:07:32.500]  我叫《七雷隱蔽》
[00:07:32.500 --> 00:07:34.500]  小書卷是給約翰
[00:07:34.500 --> 00:07:35.500]  有人看到的
[00:07:35.500 --> 00:07:38.500]  有的人知道說什麼
[00:07:38.500 --> 00:07:40.500]  接著就有大聲的呼喊
[00:07:40.500 --> 00:07:42.500]  好像獅子嚎叫
[00:07:42.500 --> 00:07:45.500]  呼喊就是有七雷的聲音
[00:07:45.500 --> 00:07:46.500]  七雷發聲之後
[00:07:46.500 --> 00:07:48.500]  它剛剛要寫出來
[00:07:48.500 --> 00:07:50.500]  因為它看到
[00:07:50.500 --> 00:07:53.500]  就聽見上面的聲音說
[00:07:53.500 --> 00:07:56.500]  七雷所說的東西要封上
[00:07:56.500 --> 00:07:57.500]  不可以寫出來
[00:07:57.500 --> 00:07:58.500]  好了
[00:07:58.500 --> 00:07:59.500]  那是什麼意思呢?
[00:07:59.500 --> 00:08:01.500]  先解經
[00:08:01.500 --> 00:08:04.500]  天使的聲音好像獅子
[00:08:04.500 --> 00:08:07.500]  獅子的聲音就是代表了一種
[00:08:07.500 --> 00:08:10.500]  很低頻而且範圍很闊的
[00:08:10.500 --> 00:08:12.500]  你知道聲音越低
[00:08:12.500 --> 00:08:14.500]  就傳得越遠的
[00:08:14.500 --> 00:08:17.500]  越高傳得越近
[00:08:17.500 --> 00:08:20.500]  這個低音的Base傳出來
[00:08:20.500 --> 00:08:23.500]  是一種震撼性的
[00:08:23.500 --> 00:08:25.500]  讓它聽到
[00:08:25.500 --> 00:08:29.500]  而這種聲音和天使的聲音
[00:08:29.500 --> 00:08:32.500]  因為天使很偉大
[00:08:32.500 --> 00:08:34.500]  到七雷
[00:08:34.500 --> 00:08:36.500]  七其實是一個完美的數字
[00:08:36.500 --> 00:08:41.500]  就是上帝透過天使去說話
[00:08:41.500 --> 00:08:45.500]  而他說話的形式就好像雷一樣
[00:08:45.500 --> 00:08:46.500]  就不像人說話
[00:08:46.500 --> 00:08:48.500]  人說話很溫柔
[00:08:48.500 --> 00:08:50.500]  或者是節奏
[00:08:50.500 --> 00:08:51.500]  上帝的聲音很大
[00:08:51.500 --> 00:08:52.500]  好像雷一樣
[00:08:52.500 --> 00:08:54.500]  但是是說話來的
[00:08:54.500 --> 00:08:56.500]  是聽到的
[00:08:56.500 --> 00:08:57.500]  好了
[00:08:57.500 --> 00:09:02.500]  七雷是上帝審判大地和人
[00:09:02.500 --> 00:09:03.500]  那種憤怒的聲音
[00:09:03.500 --> 00:09:06.500]  因為他接著要看書卷
[00:09:06.500 --> 00:09:07.500]  他接著聽到聲音
[00:09:07.500 --> 00:09:08.500]  他寫出來
[00:09:08.500 --> 00:09:09.500]  他要預言
[00:09:09.500 --> 00:09:12.500]  而這個預言就在第七號
[00:09:12.500 --> 00:09:13.500]  第七號是一個審判的
[00:09:13.500 --> 00:09:15.500]  就有災難臨到
[00:09:15.500 --> 00:09:18.500]  所以這個是代表了憤怒的聲音
[00:09:18.500 --> 00:09:21.500]  上帝是創造的主
[00:09:21.500 --> 00:09:22.500]  但是一直被人藐視
[00:09:22.500 --> 00:09:24.500]  在前面提到
[00:09:24.500 --> 00:09:26.500]  這個世界上很多敵對上帝
[00:09:26.500 --> 00:09:28.500]  敵對基督的人
[00:09:28.500 --> 00:09:32.500]  現在上帝是去到一個審判的階段
[00:09:32.500 --> 00:09:35.500]  可以說是人類淺達的愛
[00:09:35.500 --> 00:09:39.500]  審判快要出來了
[00:09:39.500 --> 00:09:42.500]  但是七雷裡面的信息
[00:09:42.500 --> 00:09:44.500]  就不知道是什麼
[00:09:44.500 --> 00:09:45.500]  我們不知道
[00:09:45.500 --> 00:09:46.500]  約翰知道
[00:09:46.500 --> 00:09:47.500]  約翰聽到
[00:09:47.500 --> 00:09:50.500]  約翰聽到的信息約翰要寫下來
[00:09:50.500 --> 00:09:54.500]  但是上面就說不准
[00:09:54.500 --> 00:09:56.500]  為什麼呢?
[00:09:56.500 --> 00:09:58.500]  我們暫時都不知道為什麼
[00:09:58.500 --> 00:09:59.500]  是很迷惘的
[00:09:59.500 --> 00:10:00.500]  為什麼呢?
[00:10:00.500 --> 00:10:03.500]  因為約翰本來就是說要聽到
[00:10:03.500 --> 00:10:05.500]  看到東西要寫出來的
[00:10:05.500 --> 00:10:07.500]  但是現在他聽到
[00:10:07.500 --> 00:10:09.500]  就不准寫出來
[00:10:09.500 --> 00:10:17.500]  這個就是一個很特別的插曲
[00:10:17.500 --> 00:10:20.500]  到了最後
[00:10:20.500 --> 00:10:22.500]  到了最後提到
[00:10:22.500 --> 00:10:27.500]  書上的寓言就不要隱藏
[00:10:27.500 --> 00:10:28.500]  日期近了
[00:10:28.500 --> 00:10:30.500]  要說出來
[00:10:30.500 --> 00:10:33.500]  在啟示錄第一章開始
[00:10:33.500 --> 00:10:35.500]  都是說要寫出來
[00:10:35.500 --> 00:10:38.500]  但是這個插曲裡面要隱藏
[00:10:38.500 --> 00:10:40.500]  就是說在這個插曲裡面
[00:10:40.500 --> 00:10:41.500]  有一段時間
[00:10:41.500 --> 00:10:45.500]  上帝是暫時將他的意旨隱藏
[00:10:45.500 --> 00:10:46.500]  我們看不明白
[00:10:46.500 --> 00:10:47.500]  有些東西我們現在看不明白
[00:10:47.500 --> 00:10:49.500]  就算你不想這個時候
[00:10:49.500 --> 00:10:51.500]  去給約翰知道
[00:10:51.500 --> 00:10:53.500]  也給世人知道
[00:10:53.500 --> 00:10:54.500]  所以在這個插曲裡面
[00:10:54.500 --> 00:10:57.500]  是有點令人沒辦法掌握到
[00:10:57.500 --> 00:11:01.500]  究竟現在會有什麼事情發生
[00:11:01.500 --> 00:11:03.500]  但是上帝的命令就是命令
[00:11:03.500 --> 00:11:05.500]  所以約翰他沒有問
[00:11:05.500 --> 00:11:06.500]  為什麼呢?
[00:11:06.500 --> 00:11:07.500]  他沒有去辯論
[00:11:07.500 --> 00:11:09.500]  為什麼開始時候叫我去寫出來
[00:11:09.500 --> 00:11:11.500]  幕後又要寫出來
[00:11:11.500 --> 00:11:13.500]  但是現在為什麼不寫出來呢?
[00:11:13.500 --> 00:11:16.500]  所以我們就放下了
[00:11:16.500 --> 00:11:18.500]  因為不知道什麼
[00:11:18.500 --> 00:11:19.500]  我們就不去猜
[00:11:19.500 --> 00:11:24.500]  千萬不要猜測
[00:11:24.500 --> 00:11:27.500]  接著就是天使的宣告
[00:11:27.500 --> 00:11:30.500]  這宣告有三節的聖經
[00:11:30.500 --> 00:11:32.500]  它是我所看見的
[00:11:32.500 --> 00:11:34.500]  那個踏海踏地的天使
[00:11:34.500 --> 00:11:36.500]  向天舉起右手
[00:11:36.500 --> 00:11:38.500]  剛才我看到那個圖畫
[00:11:38.500 --> 00:11:40.500]  看那個創造天和地
[00:11:40.500 --> 00:11:41.500]  天上之物
[00:11:41.500 --> 00:11:42.500]  地和地上之物
[00:11:42.500 --> 00:11:43.500]  海和海中之物
[00:11:43.500 --> 00:11:45.500]  直到永遠的
[00:11:45.500 --> 00:11:46.500]  起勢的
[00:11:46.500 --> 00:11:49.500]  就說不再有時日
[00:11:49.500 --> 00:11:51.500]  在第七位天使吹號的時候
[00:11:51.500 --> 00:11:54.500]  上帝奧秘就成全了
[00:11:54.500 --> 00:11:56.500]  正如神所傳給的僕人
[00:11:56.500 --> 00:11:57.500]  眾先知的佳音
[00:11:57.500 --> 00:12:00.500]  就是說到出第七號就成全了
[00:12:00.500 --> 00:12:02.500]  我們看看為什麼
[00:12:02.500 --> 00:12:05.500]  首先他說天使舉在右手
[00:12:05.500 --> 00:12:07.500]  右手那個就是向天起勢
[00:12:07.500 --> 00:12:09.500]  剛才說過
[00:12:09.500 --> 00:12:10.500]  天使就起勢
[00:12:10.500 --> 00:12:12.500]  在《大義》的書提過天使
[00:12:12.500 --> 00:12:15.500]  是這樣起勢的
[00:12:15.500 --> 00:12:16.500]  不再有時日
[00:12:16.500 --> 00:12:18.500]  什麼意思呢?
[00:12:18.500 --> 00:12:19.500]  你看中文聖經就有
[00:12:19.500 --> 00:12:21.500]  不再耽熱
[00:12:21.500 --> 00:12:22.500]  那時候
[00:12:22.500 --> 00:12:24.500]  它原來的字就說
[00:12:24.500 --> 00:12:26.500]  不再有機會
[00:12:26.500 --> 00:12:27.500]  那個時日
[00:12:27.500 --> 00:12:28.500]  那個日子
[00:12:28.500 --> 00:12:30.500]  那個time的字
[00:12:30.500 --> 00:12:32.500]  它用那個字就是
[00:12:32.500 --> 00:12:34.500]  the right time
[00:12:34.500 --> 00:12:36.500]  就是carolous的字
[00:12:36.500 --> 00:12:38.500]  就不是conical的字
[00:12:38.500 --> 00:12:40.500]  這個字就是時候滿足
[00:12:40.500 --> 00:12:42.500]  這個字在整個聖經上
[00:12:42.500 --> 00:12:44.500]  用法是很特別的
[00:12:44.500 --> 00:12:47.500]  就說在歷史發生的時候
[00:12:47.500 --> 00:12:50.500]  每一次當上帝要參與
[00:12:50.500 --> 00:12:51.500]  這個歷史
[00:12:51.500 --> 00:12:52.500]  進入歷史
[00:12:52.500 --> 00:12:53.500]  干涉歷史
[00:12:53.500 --> 00:12:55.500]  就是at the right time
[00:12:55.500 --> 00:12:57.500]  而最重要的日子
[00:12:57.500 --> 00:12:59.500]  上帝參與
[00:12:59.500 --> 00:13:02.500]  進入歷史就是耶穌基督
[00:13:02.500 --> 00:13:03.500]  所以時候滿足
[00:13:03.500 --> 00:13:05.500]  耶穌基督就降世為人
[00:13:05.500 --> 00:13:07.500]  就指就是那個機會
[00:13:07.500 --> 00:13:09.500]  上帝要來拯救
[00:13:09.500 --> 00:13:11.500]  每一次機會上帝要拯救
[00:13:11.500 --> 00:13:12.500]  或者要刑罰
[00:13:12.500 --> 00:13:14.500]  或者是要幫助二人
[00:13:14.500 --> 00:13:16.500]  或者是要上聖墳角
[00:13:16.500 --> 00:13:18.500]  在聖經裏面都用那個字
[00:13:18.500 --> 00:13:19.500]  the right time
[00:13:19.500 --> 00:13:20.500]  就是說
[00:13:20.500 --> 00:13:22.500]  在整個歷史過程裏面
[00:13:22.500 --> 00:13:25.500]  上帝有進入歷史
[00:13:25.500 --> 00:13:27.500]  幫助人去參與
[00:13:27.500 --> 00:13:28.500]  這些的時間
[00:13:28.500 --> 00:13:31.500]  但現在就說不再有了
[00:13:31.500 --> 00:13:32.500]  不再有意思
[00:13:32.500 --> 00:13:33.500]  就是上帝不再來了
[00:13:33.500 --> 00:13:35.500]  以前上帝走進來
[00:13:35.500 --> 00:13:36.500]  幫助我們
[00:13:36.500 --> 00:13:38.500]  救我們脫離困難
[00:13:38.500 --> 00:13:39.500]  但現在就說
[00:13:39.500 --> 00:13:40.500]  不再有時日
[00:13:40.500 --> 00:13:42.500]  不再有機會
[00:13:42.500 --> 00:13:43.500]  不再
[00:13:43.500 --> 00:13:44.500]  不再擔言
[00:13:44.500 --> 00:13:46.500]  中文譯不再擔言
[00:13:46.500 --> 00:13:48.500]  就未必是
[00:13:48.500 --> 00:13:49.500]  譯到最好的意思
[00:13:49.500 --> 00:13:52.500]  就是上帝不再給機會
[00:13:52.500 --> 00:13:54.500]  上帝不會再進入來
[00:13:54.500 --> 00:13:56.500]  這樣就很可怕了
[00:13:56.500 --> 00:13:58.500]  這個歷史發生
[00:13:58.500 --> 00:13:59.500]  上帝不再保守
[00:13:59.500 --> 00:14:01.500]  就是有一點點東西
[00:14:01.500 --> 00:14:04.500]  上帝不再去處理
[00:14:04.500 --> 00:14:07.500]  所以這是一個很強烈的訊息
[00:14:07.500 --> 00:14:11.500]  就是說人類的歷史到了盡頭
[00:14:11.500 --> 00:14:14.500]  那如果21世紀
[00:14:14.500 --> 00:14:16.500]  或者現在到了盡頭
[00:14:16.500 --> 00:14:19.500]  這樣就是很可怕
[00:14:19.500 --> 00:14:24.500]  就是說末日到了這個時候
[00:14:24.500 --> 00:14:25.500]  不再有時日
[00:14:25.500 --> 00:14:28.500]  上帝不再來了
[00:14:28.500 --> 00:14:30.500]  因為書卷
[00:14:30.500 --> 00:14:31.500]  我們不知道
[00:14:31.500 --> 00:14:32.500]  說什麼
[00:14:32.500 --> 00:14:34.500]  我們又不去估
[00:14:34.500 --> 00:14:37.500]  我們從哪裡知道呢?
[00:14:37.500 --> 00:14:43.500]  我們就從潛虎之間知道了
[00:14:43.500 --> 00:14:45.500]  時間一直去的時候
[00:14:45.500 --> 00:14:46.500]  末世
[00:14:46.500 --> 00:14:47.500]  就是末日
[00:14:47.500 --> 00:14:51.500]  就越來越彰顯的時候
[00:14:51.500 --> 00:14:52.500]  這樣
[00:14:52.500 --> 00:14:54.500]  其實很多人就開始感受
[00:14:54.500 --> 00:14:57.500]  那種焦急性
[00:14:57.500 --> 00:15:01.500]  就是究竟末後的時候
[00:15:01.500 --> 00:15:03.500]  什麼時候到達
[00:15:03.500 --> 00:15:06.500]  上帝的時間到什麼時候完結
[00:15:06.500 --> 00:15:11.500]  首先就在末日的時候
[00:15:11.500 --> 00:15:13.500]  特別在過去這個世紀
[00:15:13.500 --> 00:15:15.500]  是越來越多的
[00:15:15.500 --> 00:15:17.500]  本來末日的訊息是很嚴肅的
[00:15:17.500 --> 00:15:19.500]  就是說不再有時日
[00:15:19.500 --> 00:15:21.500]  人是要聽的
[00:15:21.500 --> 00:15:25.500]  但是20世紀就是一個
[00:15:25.500 --> 00:15:27.500]  在這麼多年代裡面
[00:15:27.500 --> 00:15:29.500]  說得最多的就是末日了
[00:15:29.500 --> 00:15:31.500]  不過末日其實是好玩的
[00:15:31.500 --> 00:15:33.500]  現在末日成為了商業
[00:15:33.500 --> 00:15:35.500]  商品
[00:15:35.500 --> 00:15:39.500]  很多電影
[00:15:39.500 --> 00:15:41.500]  《21世紀》
[00:15:41.500 --> 00:15:43.500]  《未來戰士》等等
[00:15:43.500 --> 00:15:47.500]  本來末日是叫我們去反省
[00:15:47.500 --> 00:15:50.500]  很嚴肅的對待我們自己
[00:15:50.500 --> 00:15:51.500]  對待世界
[00:15:51.500 --> 00:15:52.500]  可惜
[00:15:52.500 --> 00:15:56.500]  現在末日已經成為一種商品性
[00:15:56.500 --> 00:16:01.500]  但是我們看到在過去200年
[00:16:01.500 --> 00:16:03.500]  人的歷史是發展得很快的
[00:16:03.500 --> 00:16:05.500]  由機械時代
[00:16:05.500 --> 00:16:06.500]  電器時代
[00:16:06.500 --> 00:16:07.500]  資訊時代
[00:16:07.500 --> 00:16:10.500]  到20世紀知識生長得特非盲信
[00:16:10.500 --> 00:16:12.500]  有人說下一步到哪裡呢
[00:16:12.500 --> 00:16:16.500]  20世紀基本上已經完成了
[00:16:16.500 --> 00:16:17.500]  各樣的東西
[00:16:17.500 --> 00:16:19.500]  我們都不詳細說
[00:16:19.500 --> 00:16:21.500]  不過我們覺得時間越來越
[00:16:21.500 --> 00:16:24.500]  就是那種發展越來越快
[00:16:24.500 --> 00:16:28.500]  所以究竟下一步到哪裡呢
[00:16:28.500 --> 00:16:31.500]  過去我們還可以預測未來50年、100年
[00:16:31.500 --> 00:16:36.500]  現在我們很難去預測
[00:16:36.500 --> 00:16:37.500]  到了20世紀
[00:16:37.500 --> 00:16:40.500]  人以為已經去到
[00:16:40.500 --> 00:16:43.500]  這個世界已經探索夠了
[00:16:43.500 --> 00:16:45.500]  基因、細胞等等
[00:16:45.500 --> 00:16:48.500]  到了極限
[00:16:48.500 --> 00:16:51.500]  資訊改變了我們的生活
[00:16:51.500 --> 00:16:52.500]  我們下一步
[00:16:52.500 --> 00:16:53.500]  我們已經很難想像
[00:16:53.500 --> 00:16:56.500]  究竟是一個什麼世界
[00:16:56.500 --> 00:16:58.500]  不過我說不知道
[00:16:58.500 --> 00:16:59.500]  是不是
[00:16:59.500 --> 00:17:00.500]  也很不知道
[00:17:00.500 --> 00:17:03.500]  我們不知道我們怎樣去看神力奧秘呢
[00:17:03.500 --> 00:17:10.500]  我們就在去吃書卷的裡面去猜測
[00:17:10.500 --> 00:17:12.500]  第七位天使發號的時候
[00:17:12.500 --> 00:17:14.500]  他就說神力奧秘成全
[00:17:14.500 --> 00:17:17.500]  不過我們不知道
[00:17:17.500 --> 00:17:19.500]  如果說神是奧秘
[00:17:19.500 --> 00:17:21.500]  究竟是什麼呢
[00:17:21.500 --> 00:17:23.500]  聖經提到的就是
[00:17:23.500 --> 00:17:25.500]  上帝永恆的計劃
[00:17:25.500 --> 00:17:26.500]  可以是上帝的教會
[00:17:26.500 --> 00:17:28.500]  可以是對教會有關的救贖
[00:17:28.500 --> 00:17:30.500]  可以是耶穌基督
[00:17:30.500 --> 00:17:33.500]  也可以是以色列人的硬心
[00:17:33.500 --> 00:17:36.500]  甚至是後面所說對上帝的
[00:17:36.500 --> 00:17:37.500]  巴比倫的大孕婦
[00:17:37.500 --> 00:17:39.500]  這些都可以
[00:17:39.500 --> 00:17:42.500]  但這個奧秘是什麼呢
