
[00:00:00.000 --> 00:00:02.000]  (字幕組: 陳志全)
[00:10:35.320 --> 00:10:39.320]  如果耶利米有選擇的時候
[00:10:39.320 --> 00:10:43.320]  他不會選擇做這樣的先知
[00:10:43.320 --> 00:10:45.320]  其實耶利米書裏面
[00:10:45.320 --> 00:10:47.320]  有些耶利米的confession
[00:10:47.320 --> 00:10:49.320]  他自我的禱告
[00:10:49.320 --> 00:10:51.320]  他都說到
[00:10:51.320 --> 00:10:53.320]  其實聖經裏面
[00:10:53.320 --> 00:10:55.320]  只有兩個人就他出生的那天
[00:10:55.320 --> 00:10:57.320]  一個是約伯
[00:10:57.320 --> 00:10:59.320]  第二個是耶利米
[00:10:59.320 --> 00:11:01.320]  他在這裏就他出生
[00:11:01.320 --> 00:11:03.320]  他希望他沒有出世
[00:11:03.320 --> 00:11:05.320]  他希望他不用見到以色列社會
[00:11:05.320 --> 00:11:07.320]  或者猶大國
[00:11:07.320 --> 00:11:09.320]  要滅亡 步向滅亡
[00:11:09.320 --> 00:11:11.320]  而他就要宣講
[00:11:11.320 --> 00:11:13.320]  這個這麼悲觀的信息
[00:11:13.320 --> 00:11:15.320]  他希望他根本不存在
[00:11:15.320 --> 00:11:17.320]  他不存在就不用做這件事
[00:11:17.320 --> 00:11:19.320]  但是神告訴他
[00:11:19.320 --> 00:11:21.320]  剛才我們讀的經文告訴他
[00:11:21.320 --> 00:11:23.320]  其實神是
[00:11:23.320 --> 00:11:25.320]  耶利米未出世的時候
[00:11:25.320 --> 00:11:27.320]  神已經預了他這個職份
[00:11:27.320 --> 00:11:29.320]  第四節那裏說
[00:11:29.320 --> 00:11:31.320]  耶和華的說話
[00:11:31.320 --> 00:11:33.320]  臨到耶利米
[00:11:33.320 --> 00:11:35.320]  我尚未在母腹中就已經認識你
[00:11:35.320 --> 00:11:37.320]  我尚未將你做在母腹中
[00:11:37.320 --> 00:11:39.320]  我尚未將你做在母腹中
[00:11:39.320 --> 00:11:41.320]  我尚未將你做在母腹中
[00:11:41.320 --> 00:11:43.320]  我尚未將你做在母腹中
[00:11:43.320 --> 00:11:45.320]  我尚未將你做在母腹中
[00:11:45.320 --> 00:11:47.320]  你未出母胎
[00:11:47.320 --> 00:11:49.320]  我已經將你分別為性
[00:11:49.320 --> 00:11:51.320]  派你做列國的先知
[00:11:51.320 --> 00:11:53.320]  首先神的呼召
[00:11:53.320 --> 00:11:55.320]  強調一件事
[00:11:55.320 --> 00:11:57.320]  就是
[00:11:57.320 --> 00:11:59.320]  他出世在這個時間
[00:11:59.320 --> 00:12:01.320]  不是意外
[00:12:01.320 --> 00:12:03.320]  喜歡與否也好
[00:12:03.320 --> 00:12:05.320]  神已經為他一生預備了
[00:12:05.320 --> 00:12:07.320]  耶利米要做的
[00:12:07.320 --> 00:12:09.320]  作為神的僕人
[00:12:09.320 --> 00:12:11.320]  就是信服
[00:12:11.320 --> 00:12:13.320]  接受他在這個時代
[00:12:13.320 --> 00:12:15.320]  神要他做的事
[00:12:15.320 --> 00:12:17.320]  在這個時代
[00:12:17.320 --> 00:12:19.320]  去做一個見證人
[00:12:19.320 --> 00:12:21.320]  因為這個神
[00:12:21.320 --> 00:12:23.320]  因為這個是神刻意計劃的
[00:12:23.320 --> 00:12:25.320]  不是耶利米
[00:12:25.320 --> 00:12:27.320]  或是不幸出世在這個時間
[00:12:27.320 --> 00:12:29.320]  神是計劃了
[00:12:29.320 --> 00:12:31.320]  耶利米要在這個時代
[00:12:31.320 --> 00:12:33.320]  去見證他
[00:12:33.320 --> 00:12:35.320]  我不知道
[00:12:35.320 --> 00:12:37.320]  你有沒有想過這件事
[00:12:37.320 --> 00:12:39.320]  你覺得你活在
[00:12:39.320 --> 00:12:41.320]  這個時代的香港
[00:12:41.320 --> 00:12:43.320]  你開心嗎
[00:12:43.320 --> 00:12:45.320]  你有沒有想過
[00:12:45.320 --> 00:12:47.320]  如果我不是在這個時代出世
[00:12:47.320 --> 00:12:49.320]  會好一些
[00:12:49.320 --> 00:12:51.320]  譬如我們
[00:12:51.320 --> 00:12:53.320]  我這輩的人
[00:12:53.320 --> 00:12:55.320]  我這五十多歲的人
[00:12:55.320 --> 00:12:57.320]  或是有些比我還老的
[00:12:57.320 --> 00:12:59.320]  很多時候會懷念
[00:12:59.320 --> 00:13:01.320]  香港
[00:13:01.320 --> 00:13:03.320]  以前的香港
[00:13:03.320 --> 00:13:05.320]  譬如我小時候
[00:13:05.320 --> 00:13:07.320]  香港很窮
[00:13:07.320 --> 00:13:09.320]  我經常喜歡
[00:13:09.320 --> 00:13:11.320]  和年輕人講故事
[00:13:11.320 --> 00:13:13.320]  我小時候
[00:13:13.320 --> 00:13:15.320]  吃金寶湯
[00:13:15.320 --> 00:13:17.320]  是享受
[00:13:17.320 --> 00:13:19.320]  我女兒這個年代
[00:13:19.320 --> 00:13:21.320]  吃金寶湯是折磨她
[00:13:21.320 --> 00:13:23.320]  吃魚生是享受
[00:13:23.320 --> 00:13:25.320]  但我們那個年代
[00:13:25.320 --> 00:13:27.320]  我成長的年代
[00:13:27.320 --> 00:13:29.320]  雖然窮
[00:13:29.320 --> 00:13:31.320]  但社會沒有那麼多爭拗
[00:13:31.320 --> 00:13:33.320]  因為大家窮
[00:13:33.320 --> 00:13:35.320]  好像找到飯吃都很開心
[00:13:35.320 --> 00:13:37.320]  比起我小時候
[00:13:37.320 --> 00:13:39.320]  我剛才講過
[00:13:39.320 --> 00:13:41.320]  已經富有了很多
[00:13:41.320 --> 00:13:43.320]  但很多時候
[00:13:43.320 --> 00:13:45.320]  有了錢就有空間吵架
[00:13:45.320 --> 00:13:47.320]  人越富有
[00:13:47.320 --> 00:13:49.320]  越享受
[00:13:49.320 --> 00:13:51.320]  越多空閒時間
[00:13:51.320 --> 00:13:53.320]  就會吵架
[00:13:53.320 --> 00:13:55.320]  你說現在
[00:13:55.320 --> 00:13:57.320]  比以前差嗎
[00:13:57.320 --> 00:13:59.320]  有些人覺得是這樣的
[00:13:59.320 --> 00:14:01.320]  有些人說
[00:14:01.320 --> 00:14:03.320]  為甚麼不可以回復獅子山精神
[00:14:03.320 --> 00:14:05.320]  我個人的看法
[00:14:05.320 --> 00:14:07.320]  我覺得無謂去問
[00:14:07.320 --> 00:14:09.320]  60年代的香港
[00:14:09.320 --> 00:14:11.320]  70年代的香港
[00:14:11.320 --> 00:14:13.320]  還是現在2020年的香港
[00:14:13.320 --> 00:14:15.320]  好不好都好
[00:14:15.320 --> 00:14:17.320]  第一
[00:14:17.320 --> 00:14:19.320]  不能絕對比較
[00:14:19.320 --> 00:14:21.320]  第二
[00:14:21.320 --> 00:14:23.320]  更重要的
[00:14:23.320 --> 00:14:25.320]  你相信耶和華放你
[00:14:25.320 --> 00:14:27.320]  在今時今日的香港
[00:14:27.320 --> 00:14:29.320]  不是意外
[00:14:29.320 --> 00:14:31.320]  這句說話套在你的身上
[00:14:31.320 --> 00:14:33.320]  你
[00:14:33.320 --> 00:14:35.320]  神尚未做你在母腹之中
[00:14:35.320 --> 00:14:37.320]  神已經認識了你
[00:14:37.320 --> 00:14:39.320]  你們當中
[00:14:39.320 --> 00:14:41.320]  家中的聽眾
[00:14:41.320 --> 00:14:43.320]  你未出母胎
[00:14:43.320 --> 00:14:45.320]  神已經分別為聖
[00:14:45.320 --> 00:14:47.320]  叫你在這個時代2020的香港
[00:14:47.320 --> 00:14:49.320]  去做祂的見證人
[00:14:49.320 --> 00:14:51.320]  當然這個說法
[00:14:51.320 --> 00:14:53.320]  未回答
[00:14:53.320 --> 00:14:55.320]  怎樣去做見證人
[00:14:55.320 --> 00:14:57.320]  為甚麼神要放我在這個時間
[00:14:57.320 --> 00:14:59.320]  或這個空間
[00:14:59.320 --> 00:15:01.320]  這個時間
[00:15:01.320 --> 00:15:03.320]  如果你要問
[00:15:03.320 --> 00:15:05.320]  為甚麼沒有答案
[00:15:05.320 --> 00:15:07.320]  不過你要相信
[00:15:07.320 --> 00:15:09.320]  這不是意外
[00:15:09.320 --> 00:15:11.320]  你不需要概嘆
[00:15:11.320 --> 00:15:13.320]  不需要比較
[00:15:13.320 --> 00:15:15.320]  我們要問神面前
[00:15:15.320 --> 00:15:17.320]  喜不喜歡
[00:15:17.320 --> 00:15:19.320]  喜歡不喜歡今天的香港
[00:15:19.320 --> 00:15:21.320]  我們要問
[00:15:21.320 --> 00:15:23.320]  神啊你要我在香港
[00:15:23.320 --> 00:15:25.320]  來到今時今日的香港
[00:15:25.320 --> 00:15:27.320]  做些甚麼
[00:15:27.320 --> 00:15:29.320]  接著
[00:15:29.320 --> 00:15:31.320]  這句說話也挺有趣
[00:15:31.320 --> 00:15:33.320]  第六節
[00:15:33.320 --> 00:15:35.320]  你見到先知
[00:15:35.320 --> 00:15:37.320]  通常耶和華叫他
[00:15:37.320 --> 00:15:39.320]  先知都說不想做
[00:15:39.320 --> 00:15:41.320]  摩西就說他不會說話
[00:15:41.320 --> 00:15:43.320]  耶利米就說他年輕
[00:15:43.320 --> 00:15:45.320]  其實我也不想做傳道人
[00:15:45.320 --> 00:15:47.320]  不過弄著弄著就做了
[00:15:47.320 --> 00:15:49.320]  耶利米就說我年輕
[00:15:49.320 --> 00:15:51.320]  這個多年輕
[00:15:51.320 --> 00:15:53.320]  應該大概是
[00:15:53.320 --> 00:15:55.320]  可能是個teenager
[00:15:55.320 --> 00:15:57.320]  應該是真的年輕
[00:15:57.320 --> 00:16:01.320]  因為第一到第四節提到的年份
[00:16:01.320 --> 00:16:05.320]  約書亞王第十三年
[00:16:05.320 --> 00:16:09.320]  應該是公元前527年
[00:16:09.320 --> 00:16:11.320]  然後西底加滿年
[00:16:11.320 --> 00:16:13.320]  耶路撒冷被擄
[00:16:13.320 --> 00:16:15.320]  公元前587
[00:16:15.320 --> 00:16:17.320]  總之大概是40年的minutes
[00:16:17.320 --> 00:16:21.320]  跟著第一到第三節所說
[00:16:21.320 --> 00:16:23.320]  耶利米說了40年的神的話
[00:16:23.320 --> 00:16:27.320]  明顯他出道的時候應該是年輕的
[00:16:27.320 --> 00:16:31.320]  你知道那時候的人應該沒那麼長命
[00:16:31.320 --> 00:16:35.320]  無論耶利米多真心也好
[00:16:35.320 --> 00:16:37.320]  總之神就說
[00:16:37.320 --> 00:16:39.320]  你不要說你年輕
[00:16:39.320 --> 00:16:41.320]  因為我猜你去
[00:16:41.320 --> 00:16:43.320]  你就要去哪裏
[00:16:43.320 --> 00:16:45.320]  神和耶利米說
[00:16:45.320 --> 00:16:49.320]  不但他住在甚麼時代
[00:16:49.320 --> 00:16:51.320]  不是他的選擇
[00:16:51.320 --> 00:16:53.320]  而且在這個時代
[00:16:53.320 --> 00:16:55.320]  你要做甚麼
[00:16:55.320 --> 00:16:59.320]  都不是那個人的選擇
[00:16:59.320 --> 00:17:01.320]  是神的選擇
[00:17:01.320 --> 00:17:05.320]  所以有時時代越混亂的時候
[00:17:05.320 --> 00:17:09.320]  我們更加需要去到神面前問神
[00:17:09.320 --> 00:17:11.320]  在這個時代
[00:17:11.320 --> 00:17:13.320]  你要我做甚麼的見證人呢
[00:17:13.320 --> 00:17:15.320]  大家明白嗎
[00:17:15.320 --> 00:17:19.320]  在西底加或之後的約亞紀
[00:17:19.320 --> 00:17:21.320]  聖王的時候
[00:17:21.320 --> 00:17:25.320]  當猶太人面對巴比倫壓境的時候
[00:17:25.320 --> 00:17:30.320]  人們通常會想聽一些好聽的話
[00:17:30.320 --> 00:17:33.320]  所以耶利米很慘的
[00:17:33.320 --> 00:17:35.320]  如果你看到耶利米
[00:17:35.320 --> 00:17:39.320]  他有機會要去聖殿宣講
[00:17:39.320 --> 00:17:41.320]  比如耶利米書6章說到他
[00:17:41.320 --> 00:17:43.320]  然後去到聖殿
[00:17:43.320 --> 00:17:47.320]  耶利米書2章說到他去到王面前說
[00:17:47.320 --> 00:17:49.320]  有時想想
[00:17:49.320 --> 00:17:54.320]  如果我們用一般人的說法
[00:17:54.320 --> 00:17:57.320]  神在耍耶利米
[00:17:57.320 --> 00:18:00.320]  你知道耶利米說甚麼嗎
[00:18:00.320 --> 00:18:02.320]  一句話就說
[00:18:02.320 --> 00:18:04.320]  以色列人你投降吧
[00:18:04.320 --> 00:18:07.320]  巴比倫國家要滅亡
[00:18:07.320 --> 00:18:09.320]  因為你犯了很多罪
[00:18:09.320 --> 00:18:11.320]  所以神要派巴比倫的王來
[00:18:11.320 --> 00:18:13.320]  毀滅了你的國家
