
[00:00:00.000 --> 00:00:12.800]  不知道大家有沒有嘗試過了解一個人的真情是怎樣
[00:02:49.200 --> 00:02:56.400]  但有一次我記得有兩個研究生分別前後腳來找我
[00:02:56.400 --> 00:02:59.400]  我也是在一個公開的場合
[00:02:59.400 --> 00:03:02.400]  第一個就來找我
[00:03:02.400 --> 00:03:04.400]  我想做一個什麼研究
[00:03:04.400 --> 00:03:05.400]  我需要什麼什麼
[00:03:05.400 --> 00:03:08.400]  當然那些系統我都很熟悉的
[00:03:08.400 --> 00:03:12.400]  他需要什麼研究
[00:03:12.400 --> 00:03:14.400]  我說你先寫下吧
[00:03:14.400 --> 00:03:17.400]  我要看一下有多少撥款
[00:03:17.400 --> 00:03:20.400]  因為我本身在大學工作
[00:03:20.400 --> 00:03:25.400]  其實最難的一件事就是有很多錢
[00:03:25.400 --> 00:03:28.400]  那些錢給誰用呢
[00:03:28.400 --> 00:03:30.400]  就由我來決定
[00:03:30.400 --> 00:03:33.400]  這個人他需要一個電腦系統
[00:03:33.400 --> 00:03:35.400]  系統是需要多少錢
[00:03:35.400 --> 00:03:36.400]  買多少錢
[00:03:36.400 --> 00:03:39.400]  怎樣的過程全都是經過我手
[00:03:39.400 --> 00:03:43.400]  所以我曾經試過有些情況
[00:03:43.400 --> 00:03:47.400]  突然間譬如明天有一筆撥款來
[00:03:47.400 --> 00:03:49.400]  可能有幾百萬港元
[00:03:49.400 --> 00:03:52.400]  很多人會來找我
[00:03:52.400 --> 00:03:55.400]  因為他們收到消息
[00:03:55.400 --> 00:03:57.400]  他們需要這樣的東西
[00:03:57.400 --> 00:03:59.400]  第二個聽見
[00:03:59.400 --> 00:04:04.400]  他找我作出一些要求撥款
[00:04:04.400 --> 00:04:07.400]  用在他的研究
[00:04:07.400 --> 00:04:10.400]  第二個馬上走過來就拿了
[00:04:10.400 --> 00:04:12.400]  我也要什麼什麼的
[00:04:12.400 --> 00:04:17.400]  所以你要什麼你快點滿足我
[00:04:17.400 --> 00:04:21.400]  跟著他們兩個就有很不同的表現
[00:04:21.400 --> 00:04:25.400]  第一個說我不阻你了
[00:04:25.400 --> 00:04:28.400]  有什麼手續你告訴我
[00:04:28.400 --> 00:04:30.400]  填這些表
[00:04:30.400 --> 00:04:33.400]  交給我再審議
[00:04:33.400 --> 00:04:36.400]  但另一個就說我不理你
[00:04:36.400 --> 00:04:38.400]  我一定要有這些東西
[00:04:38.400 --> 00:04:40.400]  什麼時候什麼時候要有
[00:04:40.400 --> 00:04:43.400]  其實在這些反射性的表現裏
[00:04:43.400 --> 00:04:46.400]  你很馬上就會看見一個人
[00:04:46.400 --> 00:04:50.400]  他的本性本質是怎樣
[00:04:50.400 --> 00:04:53.400]  當然有些規矩要做的
[00:04:53.400 --> 00:04:55.400]  可以按規矩去做
[00:04:55.400 --> 00:04:57.400]  但這種情況
[00:04:57.400 --> 00:05:00.400]  我覺得不只是在我以往的經驗
[00:05:00.400 --> 00:05:03.400]  我相信在你們的經驗裏都會試過
[00:05:03.400 --> 00:05:06.400]  有沒有試過你的同事跟你一起入職
[00:05:06.400 --> 00:05:10.400]  一起去一個部門一起工作
[00:05:10.400 --> 00:05:15.400]  最後升職的是你而不是你的同事
[00:05:15.400 --> 00:05:19.400]  然後你馬上會看見你的同事的表現
[00:05:19.400 --> 00:05:27.400]  究竟他是跟你同事還是競爭對手呢?
[00:05:27.400 --> 00:05:30.400]  這樣的情況
[00:05:30.400 --> 00:05:35.400]  我相信大家可以隨時舉一百幾十個例子
[00:05:35.400 --> 00:05:37.400]  在你們生活裏面
[00:05:37.400 --> 00:05:41.400]  不過今天我想和大家一起去看的這段聖經
[00:05:41.400 --> 00:05:45.400]  就是最典型的一段經文
[00:05:45.400 --> 00:05:49.400]  去反映出作為基督徒
[00:05:49.400 --> 00:05:52.400]  或者屬神的子民群體裏面
[00:05:52.400 --> 00:05:57.400]  究竟那個人是不是真的相信主
[00:05:57.400 --> 00:06:00.400]  是主來的弟兄姊妹呢?
[00:06:00.400 --> 00:06:09.400]  還是只不過是一個掛名隱藏在教會裏面的教徒
[00:06:09.400 --> 00:06:13.400]  其實他在裏面是想另有所謀呢?
[00:06:13.400 --> 00:06:16.400]  今天我想和大家一起去看的這段經文
[00:06:16.400 --> 00:06:20.400]  馬太福音第十三章第53至58節
[00:06:20.400 --> 00:06:21.400]  我給了一個題目
[00:06:21.400 --> 00:06:25.400]  叫做靈性展示於日常思想行為中
[00:06:25.400 --> 00:06:31.400]  在上文我們剛剛看完馬太福音的上文
[00:06:31.400 --> 00:06:38.400]  第十三章第44至52節裏面
[00:06:38.400 --> 00:06:44.400]  我們看了一個三連串的天國好象的比喻
[00:06:44.400 --> 00:06:52.400]  最後說凡民是受教作天國的門徒
[00:06:52.400 --> 00:06:58.400]  就像一個家主從他父女拿出新舊的東西來
[00:06:58.400 --> 00:07:01.400]  這段聖經告訴我們
[00:07:01.400 --> 00:07:03.400]  當一個屬神的子民
[00:07:03.400 --> 00:07:08.400]  真是屬於神的兒女
[00:07:08.400 --> 00:07:13.400]  被上帝的說話去誣告的時候
[00:07:13.400 --> 00:07:17.400]  他會將上帝從以往
[00:07:17.400 --> 00:07:23.400]  到那一刻他們所學到的最好的東西
[00:07:23.400 --> 00:07:25.400]  都將它提出來
[00:07:25.400 --> 00:07:27.400]  去與人分享
[00:07:27.400 --> 00:07:32.400]  讓人能夠得到上帝的說話的造就
[00:07:32.400 --> 00:07:34.400]  這是上文所說的
[00:07:34.400 --> 00:07:38.400]  但第53節裏面馬上就有一句話
[00:07:38.400 --> 00:07:43.400]  耶穌說完了這些比喻就離開那裡
[00:07:43.400 --> 00:07:45.400]  有些聖經學者就說
[00:07:45.400 --> 00:07:48.400]  其實這已經是一個新的片段
[00:07:48.400 --> 00:07:51.400]  與上文沒有什麼關係
[00:07:51.400 --> 00:07:54.400]  我不認同這個解法
[00:07:54.400 --> 00:08:01.400]  因為馬太在整部馬太福音的結構非常嚴謹
[00:08:01.400 --> 00:08:04.400]  所以尤其是當他在這裏所說
[00:08:04.400 --> 00:08:07.400]  耶穌說完了這些比喻
[00:08:07.400 --> 00:08:11.400]  很明顯是想前文所說的
[00:08:11.400 --> 00:08:13.400]  作為一個神的子民
[00:08:13.400 --> 00:08:20.400]  是屬於新的一類受上帝說話造就的文士
[00:08:20.400 --> 00:08:22.400]  或者屬神的子民
[00:08:22.400 --> 00:08:24.400]  天國的門徒
[00:08:24.400 --> 00:08:26.400]  他們會有一種屬性
[00:08:26.400 --> 00:08:28.400]  將最好的東西拿出來
[00:08:28.400 --> 00:08:31.400]  去造就身邊所有的遇見的人
[00:08:31.400 --> 00:08:36.400]  而這段聖經其實就連接著這個觀念
[00:08:36.400 --> 00:08:37.400]  去告訴我們
[00:08:37.400 --> 00:08:42.400]  耶穌面對著一個真真實實的世界的時候
[00:08:42.400 --> 00:08:44.400]  如何去實踐出
[00:08:44.400 --> 00:08:51.400]  他所教導的新的神的天國門徒
[00:08:51.400 --> 00:08:54.400]  這個族類的人應有的侍奉
[00:08:54.400 --> 00:08:56.400]  所以在這裏第一部份
[00:08:56.400 --> 00:08:58.400]  我想和大家看的就是
[00:08:58.400 --> 00:09:05.400]  從第53至54節上提出了一個很重要的重點
[00:09:05.400 --> 00:09:08.400]  原來耶穌基督教導我們
[00:09:08.400 --> 00:09:10.400]  當我們要去侍奉的時候
[00:09:10.400 --> 00:09:16.400]  其實我們都是要為著別人的靈性最大的好處
[00:09:16.400 --> 00:09:20.400]  將我們所得到的東西獻上
[00:09:20.400 --> 00:09:22.400]  去幫助人認識真理
[00:09:22.400 --> 00:09:24.400]  我們再看這兩節經文
[00:09:24.400 --> 00:09:25.400]  耶穌說
[00:09:25.400 --> 00:09:27.400]  耶穌說 說完了這些
[00:09:27.400 --> 00:09:28.400]  比喻就離開那裡
[00:09:28.400 --> 00:09:31.400]  來到自己的家鄉
[00:09:31.400 --> 00:09:34.400]  在會堂裡去教訓人
[00:09:34.400 --> 00:09:37.400]  甚至他們都稀奇
[00:09:37.400 --> 00:09:40.400]  耶穌在這裏的行動
[00:09:40.400 --> 00:09:42.400]  是一個我可以說是
[00:09:42.400 --> 00:09:47.400]  最好的表現或見證
[00:09:47.400 --> 00:09:50.400]  當你找到一些最好的東西
[00:09:50.400 --> 00:09:53.400]  當你擁有最好的教導的時候
[00:09:53.400 --> 00:10:01.400]  你不會讓你最親近的人失去
[00:10:01.400 --> 00:10:08.400]  不知道你平時當你有最好的東西的時候
[00:10:08.400 --> 00:10:11.400]  會不會第一時間
[00:10:11.400 --> 00:10:13.400]  和你最好的朋友
[00:10:13.400 --> 00:10:16.400]  你最親密的家人去分享
[00:10:16.400 --> 00:10:19.400]  還是你父母難你
[00:10:19.400 --> 00:10:20.400]  我有我快活
[00:10:20.400 --> 00:10:22.400]  他們有他們的忙碌
[00:10:22.400 --> 00:10:23.400]  或者這樣
[00:10:23.400 --> 00:10:29.400]  我自己都有這樣的習慣
[00:10:29.400 --> 00:10:32.400]  當我找到一些最好的東西
[00:10:32.400 --> 00:10:34.400]  或者我看聖經
[00:10:34.400 --> 00:10:37.400]  我看聖經學到一些很好的東西
[00:10:37.400 --> 00:10:40.400]  在聖經這麼多年來我看到的東西
[00:10:40.400 --> 00:10:43.400]  我不會把它收起來
[00:10:43.400 --> 00:10:46.400]  不會像上星期那堂道
[00:10:46.400 --> 00:10:48.400]  有些人是怎樣
[00:10:48.400 --> 00:10:52.400]  師父留一兩招給自己傍身
[00:10:52.400 --> 00:10:54.400]  不要教徒弟
[00:10:54.400 --> 00:10:56.400]  因為教曉徒弟復師父
[00:10:56.400 --> 00:10:58.400]  我不會這樣
[00:10:58.400 --> 00:11:01.400]  我不會傾囊教導
[00:11:01.400 --> 00:11:03.400]  讓人認識
[00:11:03.400 --> 00:11:07.400]  而且絕對不想我最親近的朋友
[00:11:07.400 --> 00:11:09.400]  最要好的朋友和家人
[00:11:09.400 --> 00:11:12.400]  他們會不懂得
[00:11:12.400 --> 00:11:15.400]  當然你和他說的時候
[00:11:15.400 --> 00:11:17.400]  他的回應是怎樣
[00:11:17.400 --> 00:11:18.400]  你應該回覆
[00:11:18.400 --> 00:11:21.400]  不過這個心態絕對不能少
[00:11:21.400 --> 00:11:23.400]  所以我相信這個連接
[00:11:23.400 --> 00:11:25.400]  是馬太故意告訴我們
[00:11:25.400 --> 00:11:30.400]  當耶穌講完一連串的教導之後
[00:11:30.400 --> 00:11:34.400]  他就離開他的傳道中心
[00:11:34.400 --> 00:11:36.400]  加伯隆
[00:11:36.400 --> 00:11:41.400]  或者人讀法不同
[00:11:41.400 --> 00:11:44.400]  然後就回到他的家鄉
[00:11:44.400 --> 00:11:46.400]  由加伯隆離開
[00:11:46.400 --> 00:11:48.400]  然後去到耶穌的家鄉
[00:11:48.400 --> 00:11:50.400]  耶穌的家鄉在哪裏呢?
[00:11:51.400 --> 00:11:53.400]  那是納沙勒
[00:11:53.400 --> 00:11:55.400]  穆斯林問的客人
[00:11:55.400 --> 00:11:57.400]  答案是知道的
[00:11:57.400 --> 00:11:59.400]  回到家鄉
[00:11:59.400 --> 00:12:01.400]  這個距離
[00:12:01.400 --> 00:12:05.400]  要至少走三十公里
[00:12:05.400 --> 00:12:09.400]  我自己就很幸福
[00:12:09.400 --> 00:12:11.400]  我自己真的很幸福
[00:12:11.400 --> 00:12:13.400]  在很多地方
[00:12:13.400 --> 00:12:15.400]  讀書上
[00:12:15.400 --> 00:12:17.400]  我覺得上帝都很會造就
[00:12:17.400 --> 00:12:20.400]  曾幾何時在公元2000年
[00:12:20.400 --> 00:12:23.400]  中東打仗打到飛起的時候
[00:12:23.400 --> 00:12:27.400]  有一個美國的大有錢人
[00:12:27.400 --> 00:12:28.400]  猶太人
[00:12:28.400 --> 00:12:30.400]  很想世界各地的人
[00:12:30.400 --> 00:12:33.400]  都去學會猶太人的文化
[00:12:33.400 --> 00:12:35.400]  批了一些獎學金
[00:12:35.400 --> 00:12:39.400]  獎學金讓我們在以色列讀書
[00:12:39.400 --> 00:12:41.400]  讀一個月
[00:12:41.400 --> 00:12:43.400]  全費
[00:12:43.400 --> 00:12:45.400]  包括交通、飲食、居住
[00:12:45.400 --> 00:12:47.400]  我們只需要買一條機票
[00:12:47.400 --> 00:12:49.400]  機票錢
[00:12:49.400 --> 00:12:51.400]  飛去就可以了
[00:12:51.400 --> 00:12:53.400]  那時我去到以色列的時候
[00:12:53.400 --> 00:12:57.400]  我住在耶路撒冷的安卡倫
[00:12:57.400 --> 00:13:01.400]  如果大家熟悉的這個地方
[00:13:01.400 --> 00:13:04.400]  就是施洗約翰的家鄉
[00:13:04.400 --> 00:13:10.400]  那裏仍然有很多有關施洗約翰的故事
[00:13:10.400 --> 00:13:12.400]  去到那個古井
[00:13:12.400 --> 00:13:15.400]  那裏的打水
[00:13:15.400 --> 00:13:18.400]  這些地方我們都有去看過
[00:13:18.400 --> 00:13:25.400]  要由加伯隆走回耶穌的故鄉
[00:13:25.400 --> 00:13:30.400]  那時我有幸從耶路撒冷坐車
[00:13:30.400 --> 00:13:32.400]  上到加伯隆
[00:13:32.400 --> 00:13:34.400]  坐車要多久呢?
[00:13:34.400 --> 00:13:36.400]  都要一個多小時
[00:13:36.400 --> 00:13:38.400]  去到加伯隆
[00:13:38.400 --> 00:13:41.400]  然後再由加伯隆坐車
[00:13:41.400 --> 00:13:43.400]  去到那撒勒
[00:13:43.400 --> 00:13:47.400]  那撒勒其實已經是一個廢墟
[00:13:47.400 --> 00:13:49.400]  我們去到那裏
[00:13:49.400 --> 00:13:51.400]  他在做很多開發的工作
[00:13:51.400 --> 00:13:53.400]  都要半個小時
[00:13:53.400 --> 00:13:55.400]  還要走一大段路
[00:13:55.400 --> 00:13:57.400]  是一段山路
[00:13:57.400 --> 00:14:00.400]  耶穌要在昔日走三十公里
[00:14:00.400 --> 00:14:06.400]  由加伯隆走回那撒勒城
[00:14:06.400 --> 00:14:08.400]  不容易
[00:14:08.400 --> 00:14:12.400]  但當他教導完門徒之後
[00:14:12.400 --> 00:14:18.400]  他把所有要門徒認識的天國道理
[00:14:18.400 --> 00:14:22.400]  他想要示範給門徒知道
[00:14:22.400 --> 00:14:26.400]  哪些人是我們最關心的
[00:14:26.400 --> 00:14:30.400]  我們就馬上將這些消息傳給他們
[00:14:30.400 --> 00:14:32.400]  於是他就回到他的家鄉
[00:14:32.400 --> 00:14:34.400]  回到家鄉之後
[00:14:34.400 --> 00:14:40.400]  聖經記載他去到會堂教訓人
[00:14:40.400 --> 00:14:43.400]  其實這個做法不奇怪
[00:14:43.400 --> 00:14:46.400]  因為耶穌基督一直傳導的方式
[00:14:46.400 --> 00:14:52.400]  都是以進入到某地方的會堂
[00:14:52.400 --> 00:14:55.400]  去將主的道理解說給人認識
[00:14:55.400 --> 00:14:57.400]  這個策略
[00:14:57.400 --> 00:15:01.400]  在馬太福音第四章23節裏
[00:15:01.400 --> 00:15:03.400]  講得非常清楚
[00:15:03.400 --> 00:15:05.400]  如果大家不知道的話
[00:15:05.400 --> 00:15:07.400]  我們再看多一次
[00:15:07.400 --> 00:15:12.400]  耶穌的示奉策略是這樣的
[00:15:12.400 --> 00:15:14.400]  找到之後我們一起讀
[00:15:14.400 --> 00:15:17.400]  四章23節
[00:15:17.400 --> 00:15:19.400]  找到之後我們一起讀
[00:15:19.400 --> 00:15:23.400]  耶穌走遍加利利
[00:15:23.400 --> 00:15:28.400]  作歌會堂裡教訓人
[00:15:28.400 --> 00:15:31.400]  傳天國的福音
[00:15:31.400 --> 00:15:35.400]  醫治百姓各樣的病症
[00:15:35.400 --> 00:15:36.400]  看到嗎?
[00:15:36.400 --> 00:15:39.400]  耶穌的報道策略
[00:15:39.400 --> 00:15:43.400]  是以進入到會堂裡教訓人
[00:15:43.400 --> 00:15:45.400]  將上帝的說話解說
[00:15:45.400 --> 00:15:47.400]  是他首要的任務
[00:15:47.400 --> 00:15:51.400]  然後將天國的福音來介紹給人
[00:15:51.400 --> 00:15:53.400]  我們剛剛才知道
[00:15:53.400 --> 00:15:55.400]  耶穌將天國的奧秘
[00:15:55.400 --> 00:15:58.400]  介紹給門徒
[00:15:58.400 --> 00:16:01.400]  可以傳給他們
[00:16:01.400 --> 00:16:04.400]  醫治百姓的疾病
[00:16:04.400 --> 00:16:07.400]  只是後來其中一個
[00:16:07.400 --> 00:16:11.400]  輔助性的報道工作
[00:16:11.400 --> 00:16:13.400]  所以聖經的報道
[00:16:13.400 --> 00:16:16.400]  從來不是以神蹟為主調
[00:16:16.400 --> 00:16:18.400]  去吸引人
[00:16:18.400 --> 00:16:20.400]  很可惜今天的教會
[00:16:20.400 --> 00:16:23.400]  經常以神蹟去挑動人
[00:16:23.400 --> 00:16:24.400]  去信耶穌
[00:16:24.400 --> 00:16:26.400]  以為這樣就是信了主
[00:16:26.400 --> 00:16:27.400]  不是的
[00:16:27.400 --> 00:16:29.400]  耶穌不是這樣運作
[00:16:29.400 --> 00:16:32.400]  耶穌往往都是以教導人
[00:16:32.400 --> 00:16:35.400]  認識天國的道理為主任
[00:16:35.400 --> 00:16:38.400]  所以他進入到會堂裡
[00:16:38.400 --> 00:16:44.400]  教導人去認識上帝的道理
[00:16:44.400 --> 00:16:48.400]  是非常好的見證
[00:16:48.400 --> 00:16:52.400]  耶穌不只是說
[00:16:52.400 --> 00:16:53.400]  他自己有行動
[00:16:53.400 --> 00:16:55.400]  被門徒也看見
[00:16:55.400 --> 00:17:01.400]  但是當他回到故鄉裡
[00:17:01.400 --> 00:17:05.400]  人對於教導的回應是怎樣呢?
[00:17:05.400 --> 00:17:06.400]  我們一會兒再看
[00:17:06.400 --> 00:17:09.400]  不過這個根本觀念
[00:17:09.400 --> 00:17:11.400]  我們是要有的
[00:17:11.400 --> 00:17:13.400]  所以第一點
[00:17:13.400 --> 00:17:16.400]  耶穌去傳導
[00:17:16.400 --> 00:17:22.400]  是以別人的靈性為首要任務
[00:17:22.400 --> 00:17:25.400]  別人的靈性的好
[00:17:25.400 --> 00:17:29.400]  是很視乎於你怎樣將上帝的說話
[00:17:29.400 --> 00:17:32.400]  準確地傳遞給他們
[00:17:32.400 --> 00:17:35.400]  因此我們自己作為信徒
[00:17:35.400 --> 00:17:39.400]  我們要去作為一個屬神的子民
[00:17:39.400 --> 00:17:41.400]  我們是必須要去學會
[00:17:41.400 --> 00:17:47.400]  將我們學到的真理告訴別人
[00:17:47.400 --> 00:17:50.400]  這也反映出一個基督徒的生命
[00:17:50.400 --> 00:17:54.400]  是真與假的其中一個重要的重點
[00:17:54.400 --> 00:17:57.400]  如果一個信徒的生命
[00:17:57.400 --> 00:17:59.400]  往往只是不斷自我認識
[00:17:59.400 --> 00:18:01.400]  自我自肥
[00:18:01.400 --> 00:18:04.400]  而不去與別人分享的話
[00:18:04.400 --> 00:18:09.400]  這不是一個信徒的生命
[00:18:09.400 --> 00:18:13.400]  而很多信徒對上帝的說話認識
[00:18:13.400 --> 00:18:15.400]  是否準確呢?
[00:18:15.400 --> 00:18:19.400]  這就成為一個很重要的考量點
[00:18:19.400 --> 00:18:21.400]  但無論如何
[00:18:21.400 --> 00:18:24.400]  你都會將你最好的與別人分享
[00:18:24.400 --> 00:18:30.400]  所以我們自己作為神的子民一份子
[00:18:30.400 --> 00:18:34.400]  今天活在我們生活的環境裡
[00:18:34.400 --> 00:18:37.400]  過了一星期你回來聽了一輪道德
[00:18:37.400 --> 00:18:41.400]  或是在每天的靈修裡
[00:18:41.400 --> 00:18:43.400]  你也學會了很多真理
[00:18:43.400 --> 00:18:46.400]  你會否與別人分享
[00:18:46.400 --> 00:18:49.400]  你所認識到的最好的地方呢?
[00:18:49.400 --> 00:18:56.400]  我有一個很好的屬靈的朋友
[00:18:56.400 --> 00:19:00.400]  這個朋友就是你們所認識的湯全道
[00:19:00.400 --> 00:19:03.400]  湯全道跟我差不多
[00:19:03.400 --> 00:19:06.400]  雖然過去幾年因為疫情的緣故
[00:19:06.400 --> 00:19:10.400]  很少直接去見面
[00:19:10.400 --> 00:19:12.400]  有的 都有的
[00:19:12.400 --> 00:19:14.400]  因為我怕感染他
[00:19:14.400 --> 00:19:16.400]  我不是怕他感染我
[00:19:16.400 --> 00:19:20.400]  因為他心居簡出
[00:19:20.400 --> 00:19:23.400]  但我們很多時候通電話
[00:19:23.400 --> 00:19:27.400]  通電話題目都是說到大家最近靈修
[00:19:27.400 --> 00:19:30.400]  或是對上帝的說話上的認識
[00:19:30.400 --> 00:19:33.400]  有什麼新的發言
[00:19:33.400 --> 00:19:36.400]  或是過往不認識的認識
[00:19:36.400 --> 00:19:39.400]  然後將我們最好的說給對方聽
[00:19:39.400 --> 00:19:43.400]  也期望對方能夠在這段說話裡
[00:19:43.400 --> 00:19:48.400]  進一步的與我們有交流
[00:19:48.400 --> 00:19:51.400]  不告訴大家就不知道
[00:19:51.400 --> 00:19:54.400]  其實湯全道在過去幾年裡
[00:19:54.400 --> 00:19:57.400]  他經常聽我們教會講道
[00:19:57.400 --> 00:19:59.400]  差不多每個星期都會說
[00:19:59.400 --> 00:20:03.400]  他將我的講道用英文由頭寫一次
[00:20:03.400 --> 00:20:06.400]  然後再寫完之後
[00:20:06.400 --> 00:20:09.400]  將他自己更多的靈修
[00:20:09.400 --> 00:20:11.400]  寫在最後的部分
[00:20:11.400 --> 00:20:13.400]  然後再電郵給我
[00:20:13.400 --> 00:20:15.400]  然後我們會有傾談
[00:20:15.400 --> 00:20:18.400]  聽起來就會說他退休了
[00:20:18.400 --> 00:20:20.400]  所以才有時間做
[00:20:20.400 --> 00:20:22.400]  他退休了可以做多一點
[00:20:22.400 --> 00:20:25.400]  但等於我們如果不是退休的時候
[00:20:25.400 --> 00:20:28.400]  你對上帝的說話認識多一點
[00:20:28.400 --> 00:20:30.400]  那當你認識了之後
[00:20:30.400 --> 00:20:32.400]  與你知親的傾談
[00:20:32.400 --> 00:20:35.400]  希望他也認識多一點
[00:20:35.400 --> 00:20:36.400]  還是你認為
[00:20:36.400 --> 00:20:39.400]  他有上帝的旨意在他身上
[00:20:39.400 --> 00:20:42.400]  還是這樣呢
[00:20:42.400 --> 00:20:45.400]  作為基督徒往往追漏了
[00:20:45.400 --> 00:20:47.400]  傳主的訊息
[00:20:47.400 --> 00:20:50.400]  就是正正是你身邊的家人
[00:20:50.400 --> 00:20:53.400]  而你的家人往往
[00:20:53.400 --> 00:20:55.400]  看你對上帝的認識
[00:20:55.400 --> 00:20:58.400]  在你們平日的生活裏面
[00:20:58.400 --> 00:21:00.400]  耶穌身體力行
[00:21:00.400 --> 00:21:03.400]  做給門徒看
[00:21:03.400 --> 00:21:05.400]  展示給他們看
[00:21:05.400 --> 00:21:10.400]  作為一個對上帝有認識的人
[00:21:10.400 --> 00:21:12.400]  你認識了天國的奧秘之後
[00:21:12.400 --> 00:21:16.400]  耶穌也將他帶回家鄉的人
[00:21:16.400 --> 00:21:25.400]  當耶穌有了這項順傳良善的動機之後
[00:21:25.400 --> 00:21:28.400]  他將他的教導
[00:21:28.400 --> 00:21:31.400]  在會堂裏面教導他的同鄉
[00:21:31.400 --> 00:21:35.400]  但他的同鄉對他的表現是怎樣呢
[00:21:35.400 --> 00:21:39.400]  從第54節的下半節至第57節的上半節
[00:21:39.400 --> 00:21:41.400]  就展現了出來
[00:21:41.400 --> 00:21:42.400]  我給了一個題目叫做
[00:21:42.400 --> 00:21:45.400]  以我這代人的罪性
[00:21:45.400 --> 00:21:46.400]  大家一起看看吧
[00:21:46.400 --> 00:21:48.400]  第54節的下半節
[00:21:48.400 --> 00:21:51.400]  由那個甚至稀奇開始讀
[00:21:51.400 --> 00:21:55.400]  讀到第57節的上半節
[00:21:55.400 --> 00:21:57.400]  好,我們一起讀吧
[00:21:57.400 --> 00:22:01.400]  甚至他們都稀奇說
[00:22:01.400 --> 00:22:06.400]  這人從哪裡有這等智慧和異能呢
[00:22:06.400 --> 00:22:09.400]  這不是木匠的兒子嗎
[00:22:09.400 --> 00:22:12.400]  他母親不是叫瑪利亞嗎
[00:22:12.400 --> 00:22:19.400]  他弟兄們不是叫瓦國、約西、西門猶太嗎
[00:22:19.400 --> 00:22:23.400]  他們妹妹們不是都在我們這裡嗎
[00:22:23.400 --> 00:22:27.400]  這人從哪裡有這一切的事呢
[00:22:27.400 --> 00:22:29.400]  他們就嫌棄他
[00:22:29.400 --> 00:22:31.400]  我們讀到這裏為止
[00:22:31.400 --> 00:22:36.400]  我們在這段聖經裏面
[00:22:36.400 --> 00:22:43.400]  我們可以學會如何留意一個人的罪性
[00:22:43.400 --> 00:22:46.400]  甚至可以在這段聖經裏面
[00:22:46.400 --> 00:22:52.400]  學會如何辨別一個人的信是真是假
[00:22:52.400 --> 00:22:56.400]  猶太人每個人都說他們相信上帝
[00:22:56.400 --> 00:23:01.400]  猶太人每個人都說他們是神的子民
[00:23:01.400 --> 00:23:07.400]  當然今天有很多八成說自己不是信上帝的
[00:23:07.400 --> 00:23:11.400]  叫做Jentile Jews
[00:23:11.400 --> 00:23:16.400]  叫做secular的世俗化的猶太人
[00:23:16.400 --> 00:23:21.400]  但無論如何他們仍然說我們都是上帝的子民
