
[00:00:00.000 --> 00:00:06.000]  在講到之前,我們一起有個祈禱
[00:03:20.000 --> 00:03:23.000]  原來我們發現巴力是一個什麼樣的神呢
[00:03:23.000 --> 00:03:27.000]  巴力是一個功能性的神,什麼叫功能性
[00:03:27.000 --> 00:03:34.000]  就是你需要透過這個神明提供一些功能備有你以至你才去拜祂
[00:03:34.000 --> 00:03:40.000]  譬如我們發現泥板有個名字的記載就是
[00:03:40.000 --> 00:03:43.000]  Balgat,Balgat就是解作巴力
[00:03:43.000 --> 00:03:46.000]  Gat的意思就是解作好運
[00:03:46.000 --> 00:03:51.000]  所以如果你近來不是太好運,你就要拜這個叫做幸運之神巴力
[00:03:51.000 --> 00:03:54.000]  Balhamon就是富裕的主
[00:03:54.000 --> 00:03:58.000]  你可以近來不是太有錢就拜祂
[00:03:58.000 --> 00:04:02.000]  因為祂會給你富裕,給你財富,給你健康
[00:04:02.000 --> 00:04:05.000]  或者風調雨順,農作物豐收
[00:04:05.000 --> 00:04:11.000]  我們會看到巴力和他敬拜者的關係是一個功能性和利益的關係
[00:04:11.000 --> 00:04:17.000]  其實在當時的社會敬拜巴力是比較合乎社會的和諧的
[00:04:17.000 --> 00:04:21.000]  為什麼呢?就是因為敬拜巴力和敬拜耶和華真的很不同
[00:04:21.000 --> 00:04:25.000]  前者也就是巴力是一個融合性的敬拜
[00:04:25.000 --> 00:04:27.000]  是一個多神的敬拜
[00:04:27.000 --> 00:04:30.000]  拜巴力的人也可以同時拜耶和華
[00:04:30.000 --> 00:04:32.000]  甚至可以拜更多的神
[00:04:32.000 --> 00:04:37.000]  這個信仰是沒有排他性,更加帶來這個社會的和諧
[00:04:37.000 --> 00:04:41.000]  也更加容易在不同的處境裡面去妥協
[00:04:41.000 --> 00:04:43.000]  但是敬拜耶和華就不同了
[00:04:43.000 --> 00:04:48.000]  《生命記》告訴我們,它是一個獨一性的敬拜
[00:04:48.000 --> 00:04:50.000]  《生命記》的六章四到五節
[00:04:50.000 --> 00:04:55.000]  它說道,聘下以色列,我們神是獨一的主
[00:04:55.000 --> 00:04:58.000]  你要盡心盡性盡力去愛祂
[00:04:58.000 --> 00:05:00.000]  所以就算其他神明存在
[00:05:00.000 --> 00:05:05.000]  也不可以和以色列民產生任何的關係
[00:05:05.000 --> 00:05:08.000]  耶和華的信仰要求全人的回應
[00:05:08.000 --> 00:05:10.000]  也自然帶來別人的批評
[00:05:10.000 --> 00:05:15.000]  就認為這些敬拜耶和華的人是食古不化,不能妥協
[00:05:15.000 --> 00:05:17.000]  不能夠出眾這個社會的和諧
[00:05:17.000 --> 00:05:20.000]  所以拜巴力是政治正確的
[00:05:20.000 --> 00:05:23.000]  獨拜耶和華就似乎沒有前途
[00:05:23.000 --> 00:05:27.000]  剛才我也說過,巴力是一個功能性的神
[00:05:27.000 --> 00:05:33.000]  他能夠幫助人得勝,有雨,有豐收,有仔山,有金錢,有地位,有學位
[00:05:33.000 --> 00:05:37.000]  巴力和他的敬拜者之間的關係是一個利益的關係
[00:05:37.000 --> 00:05:40.000]  巴力的敬拜者不需要全面奉獻
[00:05:40.000 --> 00:05:43.000]  不需要全面了解巴力的性格
[00:05:43.000 --> 00:05:47.000]  更加不需要和他建立什麼靈修和獨經的關係
[00:05:47.000 --> 00:05:49.000]  只需要有求必應
[00:05:49.000 --> 00:05:52.000]  巴力永遠就是他心目當中的上帝
[00:05:52.000 --> 00:05:55.000]  就好像你去拜黃大仙一樣
[00:05:55.000 --> 00:05:58.000]  以利亞在十七章宣告
[00:05:58.000 --> 00:06:00.000]  除非他討告
[00:06:00.000 --> 00:06:03.000]  否則耶和華就不會降雨
[00:06:03.000 --> 00:06:08.000]  這種做法其實正正針對巴力的有效性去到去的
[00:06:08.000 --> 00:06:12.000]  巴力,這個阿哈期望藉著巴力的敬拜
[00:06:12.000 --> 00:06:14.000]  為國家帶來利益
[00:06:14.000 --> 00:06:19.000]  就去對耶和華,遵守耶和華的律法毫無興趣
[00:06:19.000 --> 00:06:21.000]  以利亞的宣告正正就說明
[00:06:21.000 --> 00:06:24.000]  耶和華才是真正的主宰
[00:06:24.000 --> 00:06:26.000]  沒有耶和華的批准
[00:06:26.000 --> 00:06:32.000]  巴力根本就不可能有任何雨水可以為阿哈去到降落去
[00:06:32.000 --> 00:06:36.000]  巴力在耶和華面前根本沒有任何立足之地
[00:06:36.000 --> 00:06:38.000]  也沒有那個存在的基礎
[00:06:38.000 --> 00:06:42.000]  所以以利亞作為耶和華的先知
[00:06:42.000 --> 00:06:44.000]  在代言上帝的心意
[00:06:44.000 --> 00:06:46.000]  要得到上帝的批准
[00:06:46.000 --> 00:06:47.000]  他的批准
[00:06:47.000 --> 00:06:49.000]  才能夠有雨降在地上
[00:06:49.000 --> 00:06:52.000]  就正正挑戰阿哈
[00:06:52.000 --> 00:06:56.000]  為什麼你相信一個沒有能力的巴力
[00:06:56.000 --> 00:06:59.000]  也不相信一個滿有大能的耶和華呢?
[00:06:59.000 --> 00:07:03.000]  巴力作為暴雨雷電神的角色
[00:07:03.000 --> 00:07:07.000]  已經在耶和華面前蕩然無存
[00:07:07.000 --> 00:07:11.000]  我們嘗試去到17章的第一節
[00:07:11.000 --> 00:07:13.000]  17章的第一節
[00:07:13.000 --> 00:07:15.000]  他就有一句這樣的說話
[00:07:15.000 --> 00:07:21.000]  以利亞宣告我旨著所侍奉永生耶和華
[00:07:21.000 --> 00:07:23.000]  以色列的神起誓
[00:07:23.000 --> 00:07:26.000]  很長的,我們再讀多一次
[00:07:26.000 --> 00:07:30.000]  我旨著所侍奉永生耶和華
[00:07:30.000 --> 00:07:32.000]  以色列的神起誓
[00:07:32.000 --> 00:07:35.000]  而當中侍奉那個字
[00:07:35.000 --> 00:07:39.000]  在原文看來,這個字是解作"站"字
[00:07:39.000 --> 00:07:43.000]  也就是說以利亞認定自己是站在
[00:07:43.000 --> 00:07:45.000]  耶和華面前的人
[00:07:45.000 --> 00:07:49.000]  我們香港人說站在這就說他不做事
[00:07:49.000 --> 00:07:51.000]  但是希伯來人
[00:07:51.000 --> 00:07:54.000]  他認為站在這是準備服侍
[00:07:54.000 --> 00:07:57.000]  也就是預備去到服侍
[00:07:57.000 --> 00:08:01.000]  所以我們期望透過"站"這個字
[00:08:01.000 --> 00:08:03.000]  成為今天講到的三點
[00:08:03.000 --> 00:08:05.000]  站在神面前
[00:08:05.000 --> 00:08:07.000]  有什麼提醒
[00:08:07.000 --> 00:08:09.000]  成為我們的學習
[00:08:09.000 --> 00:08:11.000]  所以我們去到第一點
[00:08:11.000 --> 00:08:17.000]  就是站在神面前就要去
[00:08:17.000 --> 00:08:19.000]  第二到第七節
[00:08:19.000 --> 00:08:21.000]  這段經文這樣說
[00:08:21.000 --> 00:08:24.000]  耶和華的說,臨到以利亞說
[00:08:24.000 --> 00:08:26.000]  你離開這裡往東去
[00:08:26.000 --> 00:08:29.000]  藏在約丹河東邊的基納溪
[00:08:29.000 --> 00:08:31.000]  你要學那溪裡的水
[00:08:31.000 --> 00:08:34.000]  我已經吩咐烏鴉在那裡供養你
[00:08:34.000 --> 00:08:37.000]  於是以利亞就照著耶和華的話
[00:08:37.000 --> 00:08:41.000]  就住在約丹河東的基納溪旁
[00:08:41.000 --> 00:08:45.000]  烏鴉早晚幫他去擔餅和肉給他
[00:08:45.000 --> 00:08:48.000]  也學那裡溪裡的水
[00:08:48.000 --> 00:08:50.000]  過了些日子溪水乾了
[00:08:50.000 --> 00:08:53.000]  因為沒有雨落在地上
[00:08:53.000 --> 00:08:55.000]  這段經文
[00:08:55.000 --> 00:08:58.000]  這段經文我們嘗試去到分析
[00:08:58.000 --> 00:09:01.000]  原來裡面有一個希伯羅文的動詞
[00:09:01.000 --> 00:09:04.000]  其實是重複出現了三字
[00:09:04.000 --> 00:09:06.000]  三詞就是去那個字
[00:09:06.000 --> 00:09:09.000]  分別在第三節出現了一次
[00:09:09.000 --> 00:09:12.000]  第五節出現了兩次
[00:09:12.000 --> 00:09:14.000]  特別第五節出現了兩次
[00:09:14.000 --> 00:09:17.000]  我就用原文直譯打造在powerpoint那裡
[00:09:17.000 --> 00:09:19.000]  給大家一起去看一看
[00:09:19.000 --> 00:09:21.000]  它是一個平衡句
[00:09:21.000 --> 00:09:23.000]  就是這樣譯
[00:09:23.000 --> 00:09:26.000]  它去,然後它做
[00:09:26.000 --> 00:09:29.000]  然後就是根據耶和華的話
[00:09:29.000 --> 00:09:32.000]  接著它就真是去
[00:09:32.000 --> 00:09:34.000]  然後它就住在哪裡呢?
[00:09:34.000 --> 00:09:36.000]  就住在基納溪那裡
[00:09:36.000 --> 00:09:38.000]  是一個平衡句
[00:09:38.000 --> 00:09:41.000]  這個平衡句其實就告訴我們
[00:09:41.000 --> 00:09:43.000]  以利亞那個去
[00:09:43.000 --> 00:09:45.000]  不是一個很簡單的去
[00:09:45.000 --> 00:09:47.000]  它的去是一種
[00:09:47.000 --> 00:09:49.000]  按照耶和華的話
[00:09:49.000 --> 00:09:52.000]  這樣的吩咐,這樣的去
[00:09:52.000 --> 00:09:53.000]  表達去一個地方
[00:09:53.000 --> 00:09:55.000]  不是去一個地方這麼簡單
[00:09:55.000 --> 00:09:59.000]  它去這個地方是根據耶和華的吩咐
[00:09:59.000 --> 00:10:01.000]  神吩咐許去
[00:10:01.000 --> 00:10:03.000]  這個東西是非比尋常
[00:10:03.000 --> 00:10:04.000]  大家能夠想象
[00:10:04.000 --> 00:10:05.000]  它沒有執包服
[00:10:05.000 --> 00:10:06.000]  沒有預備食物
[00:10:06.000 --> 00:10:10.000]  它只是被吩咐要去到一個溪那裡
[00:10:10.000 --> 00:10:12.000]  其實是一個很大的信心
[00:10:12.000 --> 00:10:15.000]  上帝就差現一隻烏鴉
[00:10:15.000 --> 00:10:17.000]  去供養它的需要
[00:10:17.000 --> 00:10:19.000]  我們試試分析那隻烏鴉
[00:10:19.000 --> 00:10:22.000]  其實學術界對於這個烏鴉
[00:10:22.000 --> 00:10:24.000]  有很多不同的詮釋
[00:10:24.000 --> 00:10:26.000]  有兩批學者
[00:10:26.000 --> 00:10:29.000]  一批學者覺得這隻真是烏鴉
[00:10:29.000 --> 00:10:32.000]  原文就讀作Arabic
[00:10:32.000 --> 00:10:35.000]  但是有一堆學者不同意
[00:10:35.000 --> 00:10:37.000]  改一改響音
[00:10:37.000 --> 00:10:39.000]  這不是烏鴉
[00:10:39.000 --> 00:10:41.000]  是阿拉伯的黑人
[00:10:41.000 --> 00:10:44.000]  因為原文改了響音之後
[00:10:44.000 --> 00:10:46.000]  就讀作Arabic
[00:10:46.000 --> 00:10:48.000]  Arabic還是Arabic
[00:10:48.000 --> 00:10:50.000]  Arabic你聽到的發音就是
[00:10:50.000 --> 00:10:52.000]  阿拉伯Arabic
[00:10:52.000 --> 00:10:53.000]  如果是這樣
[00:10:53.000 --> 00:10:54.000]  我們就會發現
[00:10:54.000 --> 00:10:58.000]  究竟這一個是烏鴉還是黑人呢?
[00:10:58.000 --> 00:11:02.000]  所以在學術界有不同的爭議
[00:11:02.000 --> 00:11:04.000]  但是無論怎樣爭議都好
[00:11:04.000 --> 00:11:07.000]  我們就試試找找烏鴉和黑人
[00:11:07.000 --> 00:11:09.000]  有什麼共通點
[00:11:09.000 --> 00:11:12.000]  大家可以在螢光幕講一下
[00:11:12.000 --> 00:11:14.000]  有什麼共通點
[00:11:14.000 --> 00:11:18.000]  其中一個共通點
[00:11:18.000 --> 00:11:20.000]  我想大家都想到的
[00:11:20.000 --> 00:11:22.000]  就是他們兩個都是黑人
[00:11:22.000 --> 00:11:23.000]  一個就是黑人
[00:11:23.000 --> 00:11:24.000]  一個就是烏鴉
[00:11:24.000 --> 00:11:26.000]  但這都不是一個重點
[00:11:26.000 --> 00:11:28.000]  重點是什麼呢?
[00:11:28.000 --> 00:11:32.000]  重點就是他們兩個都是北傑
[00:11:32.000 --> 00:11:34.000]  烏鴉是北傑
[00:11:34.000 --> 00:11:36.000]  是因為他吃屍體
[00:11:36.000 --> 00:11:39.000]  所以在《利美記》第十一章裡面
[00:11:39.000 --> 00:11:42.000]  就告訴我們他是北傑的
[00:11:42.000 --> 00:11:43.000]  黑人是北傑
[00:11:43.000 --> 00:11:47.000]  為什麼?因為猶太人覺得外邦人就是北傑
[00:11:47.000 --> 00:11:53.000]  所以上帝竟然使用以色列人眼中看為北傑的東西
[00:11:53.000 --> 00:11:56.000]  竟然利用北傑的東西
[00:11:56.000 --> 00:11:59.000]  去供養以利亞身體所需
[00:11:59.000 --> 00:12:01.000]  這是很特別的一種這樣的經歷
[00:12:01.000 --> 00:12:03.000]  你就會問一個問題
[00:12:03.000 --> 00:12:06.000]  為什麼不用一隻天鵝呢?
[00:12:06.000 --> 00:12:08.000]  為什麼不用一隻白鷺呢?
[00:12:08.000 --> 00:12:12.000]  或者更加美麗的鷹都可以吧?
[00:12:12.000 --> 00:12:16.000]  但是上帝偏偏使用那隻烏鴉
[00:12:16.000 --> 00:12:19.000]  去供養以利亞的需要
[00:12:19.000 --> 00:12:24.000]  我們看到第六節是早上和晚上都供應
[00:12:24.000 --> 00:12:26.000]  告訴我們其實我們都不用吃午餐
[00:12:26.000 --> 00:12:29.000]  其實就是早餐晚餐
[00:12:29.000 --> 00:12:32.000]  他就擔一塊餅和一塊肉
[00:12:32.000 --> 00:12:34.000]  而這個供應是豐富的供應
[00:12:34.000 --> 00:12:36.000]  因為肉是當時的世界
[00:12:36.000 --> 00:12:39.000]  是一個非常昂貴的物品
[00:12:39.000 --> 00:12:42.000]  所以這個烏鴉竟然不會吞了下肚
[00:12:42.000 --> 00:12:45.000]  就擔了這塊肉給以利亞去吃
[00:12:45.000 --> 00:12:47.000]  其實是一個很大的神蹟
[00:12:47.000 --> 00:12:50.000]  我們看到上帝使用的
[00:12:50.000 --> 00:12:52.000]  和我們一般的想法
[00:12:52.000 --> 00:12:54.000]  很多時候都是很不同
[00:12:54.000 --> 00:12:57.000]  問題就是你生命的烏鴉
[00:12:57.000 --> 00:12:59.000]  究竟是哪一個呢?
[00:12:59.000 --> 00:13:02.000]  我還記得我二十年前左右
[00:13:02.000 --> 00:13:06.000]  我就在一個福音的機構裡面去做
[00:13:06.000 --> 00:13:09.000]  做一個機構的童工叫學員傳道會
[00:13:09.000 --> 00:13:12.000]  是做大學生的福音工作
[00:13:12.000 --> 00:13:16.000]  每年的暑假我都會帶一班大學生
[00:13:16.000 --> 00:13:22.000]  去一些教會進行兩個星期的本地短宣
[00:13:22.000 --> 00:13:28.000]  我還記得我被分派去到西環一間很小的堂會
[00:13:28.000 --> 00:13:32.000]  那裡大概有三十人聚會的一間教會
[00:13:32.000 --> 00:13:35.000]  那裡有一位女傳道
[00:13:35.000 --> 00:13:38.000]  這位女傳道成為那間教會的堂主任
[00:13:38.000 --> 00:13:41.000]  而這位女傳道其實是商務失明的
[00:13:41.000 --> 00:13:45.000]  她的先生就和她一起去到牧羊這間教會
[00:13:45.000 --> 00:13:49.000]  那我看到這位女傳道我心裡就非常好奇
[00:13:49.000 --> 00:13:51.000]  我就問她
[00:13:51.000 --> 00:13:53.000]  你商務失明
[00:13:53.000 --> 00:13:57.000]  怎樣是可以完成四年的神學學位呢?
[00:13:57.000 --> 00:14:01.000]  然後她就說了一個故事給我聽
[00:14:01.000 --> 00:14:05.000]  就說原來她蒙召去讀神學的時候
[00:14:05.000 --> 00:14:07.000]  她先生也辭了工作
[00:14:07.000 --> 00:14:09.000]  和她一起讀神學
[00:14:09.000 --> 00:14:11.000]  她先生看到東西
[00:14:11.000 --> 00:14:13.000]  所以他就用盲人的打字機
[00:14:13.000 --> 00:14:16.000]  打很多的資料給她太太去摸
[00:14:16.000 --> 00:14:19.000]  還有幫她太太看很多的書
[00:14:19.000 --> 00:14:22.000]  幫她去整合很多的東西
[00:14:22.000 --> 00:14:24.000]  以致做了很多的功夫
[00:14:24.000 --> 00:14:27.000]  以致能夠幫助她能夠在四年裡面
[00:14:27.000 --> 00:14:30.000]  可以完成到神學學位
[00:14:30.000 --> 00:14:33.000]  並且最終那個學位就不是她先生拿
[00:14:33.000 --> 00:14:35.000]  而是她太太拿的
[00:14:35.000 --> 00:14:37.000]  我們看到其實
[00:14:37.000 --> 00:14:40.000]  她的先生就成為
[00:14:40.000 --> 00:14:44.000]  她太太的烏鴉去供養她的需要
[00:14:44.000 --> 00:14:46.000]  而這位女傳道
[00:14:46.000 --> 00:14:49.000]  她是一個很有愛心沒有什麼怨言
[00:14:49.000 --> 00:14:53.000]  和非常熱心傳福音的一位姊妹
[00:14:53.000 --> 00:14:56.000]  一個看似不是很有能力
[00:14:56.000 --> 00:14:58.000]  因為商務失明
[00:14:58.000 --> 00:15:04.000]  很多人都會質疑她能不能夠真的帶領一間教會去發展
[00:15:04.000 --> 00:15:08.000]  正正上帝就使用這位女傳道成為烏鴉
[00:15:08.000 --> 00:15:13.000]  去供養這個教會的需要
[00:15:13.000 --> 00:15:16.000]  人看人,不像神看人
[00:15:16.000 --> 00:15:20.000]  神看人和人看人的眼光是很不同的
[00:15:20.000 --> 00:15:22.000]  人是靠什麼去看
[00:15:22.000 --> 00:15:24.000]  人是看她的出生
[00:15:24.000 --> 00:15:25.000]  看她的地位
[00:15:25.000 --> 00:15:27.000]  看她的外表
[00:15:27.000 --> 00:15:31.000]  我們看一堆全部都是表面的東西
[00:15:31.000 --> 00:15:33.000]  但是神看人是很不同的
[00:15:33.000 --> 00:15:35.000]  神使用的人
[00:15:35.000 --> 00:15:40.000]  有可能和我們想神應該使用的人
[00:15:40.000 --> 00:15:45.000]  是兩個南轅北轍的一個條件
[00:15:45.000 --> 00:15:48.000]  在這個沒有雨水落在地上
[00:15:48.000 --> 00:15:50.000]  葡萄樹不結果
[00:15:50.000 --> 00:15:53.000]  無花果樹不發旺的年代
[00:15:53.000 --> 00:15:57.000]  以利亞在絕處經驗神的盼望
[00:15:57.000 --> 00:16:00.000]  或者在困難的日子
[00:16:00.000 --> 00:16:02.000]  疫症的日子
[00:16:02.000 --> 00:16:07.000]  拜巴力、拜金、拜明、拜經濟的年代裡面
[00:16:07.000 --> 00:16:10.000]  站在天地間的僕人看到
[00:16:10.000 --> 00:16:12.000]  絕處有生機
[00:16:12.000 --> 00:16:14.000]  危難當中有愛
[00:16:14.000 --> 00:16:17.000]  全因為他願意站在天地間
[00:16:17.000 --> 00:16:19.000]  頻順去到去
[00:16:19.000 --> 00:16:22.000]  上帝的吩咐成為他壓倒性的吩咐
[00:16:22.000 --> 00:16:26.000]  超越自然定律和政治環境考慮
[00:16:26.000 --> 00:16:28.000]  讓人看到天上的供應
[00:16:28.000 --> 00:16:31.000]  竟然就是使用一個烏鴉
[00:16:31.000 --> 00:16:35.000]  而那個供應是從來沒有改變過
[00:16:35.000 --> 00:16:38.000]  問題就是我們的眼光能不能夠看得到
[00:16:38.000 --> 00:16:39.000]  當我們看得到
[00:16:39.000 --> 00:16:41.000]  我們就會發覺
[00:16:41.000 --> 00:16:44.000]  原來這個世界處處都有上帝的足跡
[00:16:44.000 --> 00:16:46.000]  求主幫助我們
[00:16:46.000 --> 00:16:47.000]  第一點
[00:16:47.000 --> 00:16:50.000]  站在神面前就要去
[00:16:50.000 --> 00:16:51.000]  第二點
[00:16:51.000 --> 00:16:55.000]  站在神面前就要起來和去
[00:16:55.000 --> 00:16:57.000]  這段8到16節的經文
[00:16:57.000 --> 00:16:59.000]  它就這樣說
[00:16:59.000 --> 00:17:02.000]  耶和華的說 臨到他說
[00:17:02.000 --> 00:17:06.000]  就說你要起來去到西敦的撒納法住在那裡
[00:17:06.000 --> 00:17:09.000]  我已經吩咐有一個寡婦去供養你
[00:17:09.000 --> 00:17:12.000]  以利亞就起來去到撒納法
[00:17:12.000 --> 00:17:14.000]  去到這個城門
[00:17:14.000 --> 00:17:17.000]  看到有一個寡婦在那裡執茶
[00:17:17.000 --> 00:17:19.000]  以利亞呼叫他說
[00:17:19.000 --> 00:17:22.000]  求你用喜餅拿點水給我喝
[00:17:22.000 --> 00:17:24.000]  他就去拿水的時候
[00:17:24.000 --> 00:17:27.000]  以利亞又呼叫他說求你拿點餅給我吃
[00:17:27.000 --> 00:17:32.000]  他就說我指著永生耶和華你的神去到起誓
[00:17:32.000 --> 00:17:33.000]  我沒有餅
[00:17:33.000 --> 00:17:35.000]  潭內只有一把麵
[00:17:35.000 --> 00:17:38.000]  亭內只有一點油
[00:17:38.000 --> 00:17:40.000]  我現在找兩斤柴
[00:17:40.000 --> 00:17:44.000]  回去要餵我和我兒子做餅
[00:17:44.000 --> 00:17:46.000]  我們吃了死就死吧
[00:17:46.000 --> 00:17:49.000]  以利亞就對他說不要懼怕
[00:17:49.000 --> 00:17:52.000]  可以照著你所說的去做
[00:17:52.000 --> 00:17:55.000]  只要先為我做一個小餅
[00:17:55.000 --> 00:17:56.000]  拿來給我吃
[00:17:56.000 --> 00:18:00.000]  然後可以餵你和你的兒子做餅
[00:18:00.000 --> 00:18:04.000]  因為耶和華以色列的神如此說
[00:18:04.000 --> 00:18:06.000]  潭內的麵必不減少
[00:18:06.000 --> 00:18:09.000]  亭內的油必不斷奪
[00:18:09.000 --> 00:18:13.000]  直到耶和華令到魚降在地上的日子為止
[00:18:13.000 --> 00:18:16.000]  婦人就照著以利亞的話去做
[00:18:16.000 --> 00:18:18.000]  他和他家中的人
[00:18:18.000 --> 00:18:21.000]  並以利亞吃了許多日子
[00:18:21.000 --> 00:18:24.000]  潭內的麵果然不減少
[00:18:24.000 --> 00:18:27.000]  平內的油果然不缺短
[00:18:27.000 --> 00:18:30.000]  正如耶和華即以利亞所說的話
[00:18:30.000 --> 00:18:32.000]  八刀十六節的經文
[00:18:32.000 --> 00:18:35.000]  這是第二段的故事
[00:18:35.000 --> 00:18:36.000]  和第一段一樣
[00:18:36.000 --> 00:18:38.000]  都是用耶和華的話
[00:18:38.000 --> 00:18:41.000]  臨到以利亞作為開始
[00:18:41.000 --> 00:18:45.000]  而這次我們看到上帝對他的吩咐
[00:18:45.000 --> 00:18:46.000]  是有一點不同
[00:18:46.000 --> 00:18:50.000]  我嘗試用原文去直譯給大家看
[00:18:50.000 --> 00:18:53.000]  特別是第九節和第十節
[00:18:53.000 --> 00:18:55.000]  第九節就是記載耶和華
[00:18:55.000 --> 00:18:57.000]  吩咐以利亞做的事
[00:18:57.000 --> 00:18:59.000]  主要有兩個動詞
[00:18:59.000 --> 00:19:02.000]  如果大家細心你就能夠見到
[00:19:02.000 --> 00:19:05.000]  第一個動詞就是起來
[00:19:05.000 --> 00:19:08.000]  第二個動詞就是去
[00:19:08.000 --> 00:19:10.000]  然後去到第十節
[00:19:10.000 --> 00:19:13.000]  我們發現以利亞做足了兩個動詞
[00:19:13.000 --> 00:19:15.000]  就說他起來
[00:19:15.000 --> 00:19:18.000]  然後就他去
[00:19:18.000 --> 00:19:20.000]  我們看到
[00:19:20.000 --> 00:19:23.000]  我們前文會發現
[00:19:23.000 --> 00:19:27.000]  去烏鴉供養以利亞的基納契旁
[00:19:27.000 --> 00:19:30.000]  只不過有一個動詞就是去
[00:19:30.000 --> 00:19:33.000]  但是撒納法這個地方
[00:19:33.000 --> 00:19:34.000]  就不是去那麼簡單
[00:19:34.000 --> 00:19:37.000]  要起來然後才去
[00:19:37.000 --> 00:19:40.000]  讓我們有一個問題
[00:19:40.000 --> 00:19:43.000]  為什麼撒納法就要加一個起來
[00:19:43.000 --> 00:19:47.000]  而基納契只要有一個去就足夠呢?
[00:19:47.000 --> 00:19:49.000]  答案就是
[00:19:49.000 --> 00:19:53.000]  撒納法其實是西敦的撒納法
[00:19:53.000 --> 00:19:55.000]  是外邦人的地方
[00:19:55.000 --> 00:19:59.000]  是當時巴力受到最熱烈的敬拜
[00:19:59.000 --> 00:20:02.000]  和最受歡迎的地方
[00:20:02.000 --> 00:20:06.000]  以利亞要去西敦這個敵人的地頭
[00:20:06.000 --> 00:20:08.000]  敵人的地盤
[00:20:08.000 --> 00:20:13.000]  以他的行動來顯示神直著光行
[00:20:13.000 --> 00:20:16.000]  讓人明白巴力的無能
[00:20:16.000 --> 00:20:19.000]  我們要踩人家的地盤
[00:20:19.000 --> 00:20:22.000]  所以以利亞一定是非常有意
[00:20:22.000 --> 00:20:25.000]  上帝就要加一個起來
[00:20:25.000 --> 00:20:27.000]  去給他有信心
[00:20:27.000 --> 00:20:31.000]  以至他下一步才能夠有一個動詞就是去
