
[00:00:00.000 --> 00:00:11.000]  今天跟大家一起思想的經文是出自於馬太福音第五章一至十二節
[00:05:22.000 --> 00:05:27.000]  其實都是指到這些人已經在神之中
[00:05:27.000 --> 00:05:30.000]  蒙了神的祝福的人
[00:05:30.000 --> 00:05:34.000]  這八節的經文指出這些人
[00:05:34.000 --> 00:05:39.000]  他們當已經蒙了上帝的賜福之後
[00:05:39.000 --> 00:05:45.000]  他們應有的身心靈的狀態應該是怎麼樣
[00:05:45.000 --> 00:05:49.000]  而且每一個他們這些身心靈的狀態
[00:05:49.000 --> 00:05:54.000]  為什麼會這樣出現 都是有他們各有的特別原因
[00:05:54.000 --> 00:05:58.000]  而在這八個福的陳述裡面
[00:05:58.000 --> 00:06:04.000]  其實都直接是和救恩和活在天國
[00:06:04.000 --> 00:06:07.000]  這個主題是直接有關係的
[00:06:07.000 --> 00:06:10.000]  所以當我們去看這段經文的時候
[00:06:10.000 --> 00:06:12.000]  我們最要去明白一點
[00:06:12.000 --> 00:06:16.000]  這八福其實不是教我們怎麼去做
[00:06:16.000 --> 00:06:20.000]  然後我們可以得到某一種的福氣
[00:06:20.000 --> 00:06:24.000]  相反的 其實是老祖這個人已經在這個福氣裡面
[00:06:24.000 --> 00:06:26.000]  他應有的表現
[00:06:26.000 --> 00:06:28.000]  但很可惜的就是很多時候
[00:06:28.000 --> 00:06:32.000]  解釋八福的經文的信徒
[00:06:32.000 --> 00:06:34.000]  或者甚至傳道人
[00:06:34.000 --> 00:06:36.000]  他們都認為我這樣做了
[00:06:36.000 --> 00:06:39.000]  我就可以得到這種的福氣了
[00:06:39.000 --> 00:06:42.000]  於是乎他們對於福氣的解釋
[00:06:42.000 --> 00:06:46.000]  就有他自己完全一套的理解和演繹了
[00:06:46.000 --> 00:06:47.000]  譬如他對於福氣
[00:06:47.000 --> 00:06:51.000]  他認為只要我找到一個漂亮的老婆
[00:06:51.000 --> 00:06:55.000]  或者找到一個很英俊的丈夫
[00:06:55.000 --> 00:07:01.000]  或者是找到一些家財萬貫的方法
[00:07:01.000 --> 00:07:04.000]  然後我賺取了一世都花不完的金錢
[00:07:04.000 --> 00:07:08.000]  他就認為這種就是等於祝福
[00:07:08.000 --> 00:07:12.000]  甚至將他和上帝賜福畫成等號
[00:07:12.000 --> 00:07:15.000]  如果你得不到這些現象
[00:07:15.000 --> 00:07:19.000]  就是說等同於上帝沒有賜福給你
[00:07:19.000 --> 00:07:23.000]  但如果我們仔細去看一下這八福的介紹
[00:07:23.000 --> 00:07:25.000]  其實我相信不少的人
[00:07:25.000 --> 00:07:28.000]  只要我們仔細去讀一下這八福
[00:07:28.000 --> 00:07:32.000]  其實所指導的已經在有福氣的人
[00:07:32.000 --> 00:07:35.000]  他所面對的遭遇和表現
[00:07:35.000 --> 00:07:37.000]  其實我相信有些人都不認同
[00:07:37.000 --> 00:07:38.000]  是一種福氣
[00:07:38.000 --> 00:07:39.000]  譬如很簡單
[00:07:39.000 --> 00:07:42.000]  在這段經文裡面談論到
[00:07:42.000 --> 00:07:44.000]  有些人是哀動的
[00:07:44.000 --> 00:07:46.000]  或者哀哭
[00:07:46.000 --> 00:07:49.000]  陳述到有些人會有饑渴
[00:07:49.000 --> 00:07:52.000]  有肚餓的情況
[00:07:52.000 --> 00:07:56.000]  又說到有些人會受到逼迫
[00:07:56.000 --> 00:07:58.000]  這些叫做有福的人
[00:07:58.000 --> 00:08:01.000]  我相信很多人都不會認同
[00:08:01.000 --> 00:08:06.000]  但是這個正正就是八福裡面所談論到的
[00:08:06.000 --> 00:08:09.000]  如果我們所談論到的人
[00:08:09.000 --> 00:08:12.000]  他已經蒙了上帝的祝福的話
[00:08:12.000 --> 00:08:13.000]  這些表現
[00:08:13.000 --> 00:08:15.000]  他在這些現象裡面
[00:08:15.000 --> 00:08:18.000]  他們是很自然流露出來的
[00:08:18.000 --> 00:08:19.000]  為什麼呢
[00:08:19.000 --> 00:08:23.000]  這個我們會一會再逐一去陳述
[00:08:23.000 --> 00:08:27.000]  第二個重點去了解這八節的經文
[00:08:27.000 --> 00:08:30.000]  有關於一個已經蒙福的人
[00:08:30.000 --> 00:08:34.000]  其實他們都維繫在一個重要主題上面
[00:08:34.000 --> 00:08:36.000]  就叫做義
[00:08:36.000 --> 00:08:38.000]  Righteousness
[00:08:38.000 --> 00:08:44.000]  這個義也不是我們一般人所了解的義那種定義
[00:08:44.000 --> 00:08:47.000]  因為人一般對義的了解
[00:08:47.000 --> 00:08:49.000]  就是說有義氣
[00:08:49.000 --> 00:08:52.000]  做事就是你關照我
[00:08:52.000 --> 00:08:53.000]  我又關照你
[00:08:53.000 --> 00:08:55.000]  這種叫做義
[00:08:55.000 --> 00:08:59.000]  但是其實在這段聖經裡面所介紹到的義
[00:08:59.000 --> 00:09:02.000]  是談論到神的子民
[00:09:02.000 --> 00:09:06.000]  他們能夠活在天國裡面的義
[00:09:06.000 --> 00:09:08.000]  簡單的來說
[00:09:08.000 --> 00:09:12.000]  天國有一個獨特的義的定義
[00:09:12.000 --> 00:09:15.000]  是讓每一個能夠進入天國的人
[00:09:15.000 --> 00:09:18.000]  都有這個條件
[00:09:18.000 --> 00:09:21.000]  他們才可以進入到天國裡面
[00:09:21.000 --> 00:09:24.000]  所以用一個簡單的例子來算
[00:09:24.000 --> 00:09:27.000]  就是談論到譬如一個人
[00:09:27.000 --> 00:09:30.000]  他是想讀某一間的大學
[00:09:30.000 --> 00:09:36.000]  進入到某一個特定的學位課程的話
[00:09:36.000 --> 00:09:38.000]  不是說你想讀就能讀的
[00:09:38.000 --> 00:09:42.000]  你一定需要有那個學院那個大學
[00:09:42.000 --> 00:09:46.000]  所定下來的條件
[00:09:46.000 --> 00:09:47.000]  前設的條件
[00:09:47.000 --> 00:09:50.000]  有這樣的學歷要求
[00:09:50.000 --> 00:09:51.000]  達標了
[00:09:51.000 --> 00:09:54.000]  他才能夠讓你進入到這個學校
[00:09:54.000 --> 00:09:56.000]  或者這個課程當中
[00:09:56.000 --> 00:09:59.000]  去繼續去修讀的
[00:09:59.000 --> 00:10:03.000]  這些我們叫做前設條件
[00:10:03.000 --> 00:10:05.000]  而這段聖經所介紹的
[00:10:05.000 --> 00:10:10.000]  就是那些人已經有了這些前設條件的形態
[00:10:10.000 --> 00:10:13.000]  所以將它總稱為義
[00:10:13.000 --> 00:10:15.000]  所以在這段聖經裡面
[00:10:15.000 --> 00:10:19.000]  基本上義這個題目是重複多次出現的
[00:10:19.000 --> 00:10:21.000]  我一會兒會再仔細去看
[00:10:21.000 --> 00:10:23.000]  第三個重點
[00:10:23.000 --> 00:10:25.000]  去了解八福的經文
[00:10:25.000 --> 00:10:27.000]  在這裡就是談論到
[00:10:27.000 --> 00:10:31.000]  每一個已經蒙福的人
[00:10:31.000 --> 00:10:37.000]  他們原來都是屬乎天國的子民
[00:10:37.000 --> 00:10:42.000]  僧似在現在他所處境的狀況
[00:10:42.000 --> 00:10:43.000]  或者時間
[00:10:43.000 --> 00:10:48.000]  其實只不過是一個過渡時期
[00:10:48.000 --> 00:10:51.000]  Transitional Period
[00:10:51.000 --> 00:10:54.000]  他們一方面是活在一個
[00:10:54.000 --> 00:10:58.000]  仍然充滿罪惡的世界當中
[00:10:58.000 --> 00:11:01.000]  所以在這個罪惡的世界裡面
[00:11:01.000 --> 00:11:04.000]  有很多的事情仍然在搞擾他們
[00:11:04.000 --> 00:11:08.000]  但是其實這些已經蒙了上帝祝福的人
[00:11:08.000 --> 00:11:13.000]  他們也都同時是屬於天國的子民
[00:11:13.000 --> 00:11:16.000]  所以其實他在這個時間
[00:11:16.000 --> 00:11:20.000]  其實只不過是一步一步地去過渡
[00:11:20.000 --> 00:11:23.000]  進入到這個天國的國度裡面
[00:11:23.000 --> 00:11:27.000]  既然是一個過渡時期
[00:11:27.000 --> 00:11:29.000]  我們就會明白到
[00:11:29.000 --> 00:11:31.000]  在這個時間裡面
[00:11:31.000 --> 00:11:33.000]  他們一方面會經歷到
[00:11:33.000 --> 00:11:36.000]  天國所賜予的福氣
[00:11:36.000 --> 00:11:40.000]  特別是我們後來在馬太福音裡面
[00:11:40.000 --> 00:11:42.000]  看到的、知道的
[00:11:42.000 --> 00:11:48.000]  就是有聖靈與這些已經蒙了神賜福的人同在
[00:11:48.000 --> 00:11:50.000]  所以就會陪伴他們
[00:11:50.000 --> 00:11:55.000]  去經歷這一切的不同的世界上的事情
[00:11:55.000 --> 00:11:59.000]  但同時間他們因為仍然是活在一個
[00:11:59.000 --> 00:12:02.000]  充滿罪惡的時代裡面
[00:12:02.000 --> 00:12:04.000]  於是在這個時代裡面
[00:12:04.000 --> 00:12:06.000]  有很多的事情加諸於他們身上
[00:12:06.000 --> 00:12:08.000]  不到他們選擇的
[00:12:08.000 --> 00:12:10.000]  是強加於他們生命的上面
[00:12:10.000 --> 00:12:13.000]  甚至可能他們直接去面對的
[00:12:13.000 --> 00:12:16.000]  會看到的、會知道的
[00:12:16.000 --> 00:12:19.000]  這些事情加在他們身上
[00:12:19.000 --> 00:12:21.000]  有些是軟性的
[00:12:21.000 --> 00:12:23.000]  比如引誘
[00:12:23.000 --> 00:12:25.000]  比如試探
[00:12:25.000 --> 00:12:28.000]  或者甚至有時候有種叫收買
[00:12:28.000 --> 00:12:30.000]  用一些好處引你們進去
[00:12:30.000 --> 00:12:33.000]  覺得犯罪都有好處
[00:12:33.000 --> 00:12:35.000]  這些是軟性的
[00:12:35.000 --> 00:12:37.000]  但有一些很硬邦邦
[00:12:37.000 --> 00:12:39.000]  直接衝擊他們的事情
[00:12:39.000 --> 00:12:41.000]  發生在他們身上
[00:12:41.000 --> 00:12:43.000]  比如這段經文裡面
[00:12:43.000 --> 00:12:45.000]  遲些所說到的
[00:12:45.000 --> 00:12:47.000]  有誹謗的、有逼迫的事情
[00:12:47.000 --> 00:12:50.000]  在這個轉折的過程當中
[00:12:50.000 --> 00:12:54.000]  如果我們作為已經蒙福的臣子民
[00:12:54.000 --> 00:12:57.000]  我們是屬於天國的一份子
[00:12:57.000 --> 00:13:00.000]  我們其實知道我們現在所遇到的
[00:13:00.000 --> 00:13:03.000]  其實只不過是過渡時期
[00:13:03.000 --> 00:13:06.000]  我們怎樣去面對這個過渡時期呢?
[00:13:06.000 --> 00:13:09.000]  伯福這段經文
[00:13:09.000 --> 00:13:11.000]  告訴我們怎樣這些人
[00:13:11.000 --> 00:13:13.000]  活在這個時代裡面
[00:13:13.000 --> 00:13:16.000]  漸漸由一個罪惡的世界
[00:13:16.000 --> 00:13:20.000]  轉移進到這個天國的國度當中
[00:13:20.000 --> 00:13:21.000]  好了
[00:13:21.000 --> 00:13:24.000]  我們有了拿著這三個重點之後
[00:13:24.000 --> 00:13:27.000]  我們就開始去看這段經文
[00:13:27.000 --> 00:13:29.000]  說些什麼給我們知道
[00:13:29.000 --> 00:13:32.000]  去解答今天的講題
[00:13:32.000 --> 00:13:35.000]  我們是不是一個蒙福的人呢?
[00:13:35.000 --> 00:13:36.000]  好了
[00:13:36.000 --> 00:13:38.000]  我們一起去看看
[00:13:38.000 --> 00:13:39.000]  一開始
[00:13:39.000 --> 00:13:42.000]  在這段聖經裡面就說到
[00:13:42.000 --> 00:13:45.000]  跟隨耶穌的人有很多
[00:13:45.000 --> 00:13:47.000]  跟著怎麼樣呢?
[00:13:47.000 --> 00:13:49.000]  耶穌於是就上到山上
[00:13:49.000 --> 00:13:51.000]  坐下來
[00:13:51.000 --> 00:13:54.000]  門徒也跟著去到裡面
[00:13:54.000 --> 00:13:56.000]  耶穌就開始開口
[00:13:56.000 --> 00:13:59.000]  教訓這些門徒
[00:13:59.000 --> 00:14:01.000]  在這個部分第一和第二節
[00:14:01.000 --> 00:14:04.000]  我們一起會看到一個訊息
[00:14:04.000 --> 00:14:07.000]  就是原來透過傳主道
[00:14:07.000 --> 00:14:10.000]  是恩別出神的子民
[00:14:10.000 --> 00:14:13.000]  神的話就透露了
[00:14:13.000 --> 00:14:16.000]  神的子民是誰
[00:14:16.000 --> 00:14:20.000]  這是一個很重要的課題
[00:14:20.000 --> 00:14:23.000]  首先我們從剛剛所看到的
[00:14:23.000 --> 00:14:25.000]  這兩節的經文
[00:14:25.000 --> 00:14:27.000]  我們會明白到一件事
[00:14:27.000 --> 00:14:29.000]  我們的上主耶穌基督
[00:14:29.000 --> 00:14:32.000]  其實是一個很慷慨的神
[00:14:32.000 --> 00:14:34.000]  他絕對不孤寒的
[00:14:34.000 --> 00:14:37.000]  我們的上帝其實是很寬宏的
[00:14:37.000 --> 00:14:39.000]  寬宏到一個地步是怎麼樣呢?
[00:14:39.000 --> 00:14:41.000]  就是怎麼樣呢?
[00:14:41.000 --> 00:14:44.000]  只要你願意來靠近他
[00:14:44.000 --> 00:14:48.000]  主動來參與去認識上帝的話
[00:14:48.000 --> 00:14:51.000]  也就是說可能你來最初
[00:14:51.000 --> 00:14:53.000]  也只是湊湊熱鬧
[00:14:53.000 --> 00:14:57.000]  或者可能是來消費上帝的恩典
[00:14:57.000 --> 00:14:59.000]  簡單來說
[00:14:59.000 --> 00:15:02.000]  從而黏一些上帝所賜的祝福
[00:15:02.000 --> 00:15:05.000]  上帝其實也沒有第一口拒絕
[00:15:05.000 --> 00:15:07.000]  不讓他們來的
[00:15:07.000 --> 00:15:10.000]  那麼上帝是不是不知道這些人呢?
[00:15:10.000 --> 00:15:12.000]  他們的心怎麼想呢?
[00:15:12.000 --> 00:15:14.000]  你說耶穌不明白他們怎麼想嗎?
[00:15:14.000 --> 00:15:17.000]  不是耶穌明白這群人是怎麼想的
[00:15:17.000 --> 00:15:20.000]  但是上帝和耶穌基督
[00:15:20.000 --> 00:15:22.000]  和人的交往
[00:15:22.000 --> 00:15:25.000]  其實是沒有預設的前設
[00:15:25.000 --> 00:15:28.000]  才和人交往
[00:15:28.000 --> 00:15:30.000]  所以不是說你對我好
[00:15:30.000 --> 00:15:34.000]  我才敬你一丈
[00:15:34.000 --> 00:15:36.000]  不是這樣的
[00:15:36.000 --> 00:15:39.000]  上帝就算有時候不敬他也好
[00:15:39.000 --> 00:15:40.000]  只要你願意來
[00:15:40.000 --> 00:15:43.000]  他也會接納你來參與
[00:15:43.000 --> 00:15:46.000]  其實這個情況在福音書裡面有比喻
[00:15:46.000 --> 00:15:48.000]  也是陳述到有這樣的類似
[00:15:48.000 --> 00:15:51.000]  一個君王邀請所有的人來參加
[00:15:51.000 --> 00:15:54.000]  他沒有說因為你貧或者富
[00:15:54.000 --> 00:15:55.000]  我才請你
[00:15:55.000 --> 00:15:57.000]  所以我們看到
[00:15:57.000 --> 00:16:02.000]  上帝其實是有一個女性的心
[00:16:02.000 --> 00:16:10.000]  他是願意讓人可以去嘗一下天恩的滋味
[00:16:10.000 --> 00:16:16.000]  這一點是一個很重要的對上帝的一個認識
[00:16:16.000 --> 00:16:18.000]  所以耶穌一開始
[00:16:18.000 --> 00:16:21.000]  看到很多的人跟隨他一起
[00:16:21.000 --> 00:16:24.000]  耶穌在這個時候怎麼樣呢?
[00:16:24.000 --> 00:16:26.000]  就把握這個機會
[00:16:26.000 --> 00:16:28.000]  就馬上來到怎麼樣呢?
[00:16:28.000 --> 00:16:32.000]  向他們傳講神的信息
[00:16:32.000 --> 00:16:35.000]  很多這些人來跟隨他
[00:16:35.000 --> 00:16:38.000]  其實他們的心是怎麼樣呢?
[00:16:38.000 --> 00:16:40.000]  不要說帝國
[00:16:40.000 --> 00:16:43.000]  就算說呼召的門徒
[00:16:43.000 --> 00:16:45.000]  呼召了的門徒
[00:16:45.000 --> 00:16:48.000]  其實他們是不是真的在這一刻
[00:16:48.000 --> 00:16:51.000]  全心全意毫無疑問
[00:16:51.000 --> 00:16:52.000]  耶穌說什麼
[00:16:52.000 --> 00:16:55.000]  他們完全相信全部接納呢?
[00:16:55.000 --> 00:16:57.000]  是不是真的他們信心爆棚
[00:16:57.000 --> 00:16:59.000]  耶穌才去呼召他們呢?
[00:16:59.000 --> 00:17:01.000]  之前我們已經說過
[00:17:01.000 --> 00:17:04.000]  最典型的一個例子就是彼得
[00:17:04.000 --> 00:17:08.000]  彼得其實你看見耶穌呼召他的時候
[00:17:08.000 --> 00:17:10.000]  哇!他的反應很積極
[00:17:10.000 --> 00:17:13.000]  馬上就來跟從耶穌
[00:17:13.000 --> 00:17:18.000]  但是我們隨著彼得跟隨耶穌的日子
[00:17:18.000 --> 00:17:19.000]  我們就會看到
[00:17:19.000 --> 00:17:23.000]  其實彼得的靈性都很窩心
[00:17:23.000 --> 00:17:25.000]  耶穌都沒有拒絕他
[00:17:25.000 --> 00:17:27.000]  所以我們看到
[00:17:27.000 --> 00:17:30.000]  耶穌其實很願意接納人
[00:17:30.000 --> 00:17:32.000]  希望把握每一個機會
[00:17:32.000 --> 00:17:34.000]  向人作出教導
[00:17:34.000 --> 00:17:36.000]  還有怎麼樣呢?
[00:17:36.000 --> 00:17:38.000]  作出一個啟導
[00:17:38.000 --> 00:17:43.000]  希望他們能夠真的逐漸進入神國裡面
[00:17:43.000 --> 00:17:45.000]  領受上帝那份祝福
[00:17:45.000 --> 00:17:48.000]  所以這個是背景
[00:17:48.000 --> 00:17:50.000]  耶穌上到一個山
[00:17:50.000 --> 00:17:51.000]  為什麼要上一個山呢?
[00:17:51.000 --> 00:17:54.000]  其實根據聖經學者的研究
[00:17:54.000 --> 00:17:59.000]  當時耶穌所處的位置應該是屬於加伯隆
[00:17:59.000 --> 00:18:01.000]  我們所知道的耶穌
[00:18:01.000 --> 00:18:04.000]  搬去全道的大本營加伯隆
[00:18:04.000 --> 00:18:08.000]  他在加伯隆的岸邊
[00:18:08.000 --> 00:18:12.000]  其中一個地方就是一個斜的山坡
[00:18:12.000 --> 00:18:14.000]  我在公元2000年的時候
[00:18:14.000 --> 00:18:16.000]  去以色列讀書
[00:18:16.000 --> 00:18:18.000]  也曾經去過那個山坡
[00:18:18.000 --> 00:18:20.000]  據傳是那裡
[00:18:20.000 --> 00:18:23.000]  其實耶穌是把握那個地勢
[00:18:23.000 --> 00:18:30.000]  去把這個全道的有效性提高
[00:18:30.000 --> 00:18:32.000]  這個做法其實跟很多
[00:18:32.000 --> 00:18:38.000]  比如羅馬人他們設計一個演講廳
[00:18:38.000 --> 00:18:40.000]  那個設計是很類似的
[00:18:40.000 --> 00:18:42.000]  不過他們是倒轉的
[00:18:42.000 --> 00:18:44.000]  羅馬人那個由中間點最低點
[00:18:44.000 --> 00:18:47.000]  向上放射去聽
[00:18:47.000 --> 00:18:50.000]  而耶穌就利用山坡的高處
[00:18:50.000 --> 00:18:55.000]  把聲音向下向當時的人去陳述
[00:18:55.000 --> 00:18:59.000]  不過這裡也有另一個很重要的特點
[00:18:59.000 --> 00:19:01.000]  也讓我們看到
[00:19:01.000 --> 00:19:06.000]  其實這個陳述也很像昔日摩西
[00:19:06.000 --> 00:19:10.000]  上到西瀨山上去接受上帝的啟示
[00:19:10.000 --> 00:19:14.000]  和上帝的教導
[00:19:14.000 --> 00:19:18.000]  這個圖畫其實就對比了
[00:19:18.000 --> 00:19:20.000]  讓我們看到耶穌在這裡
[00:19:20.000 --> 00:19:25.000]  象徵著他以一個比摩西更高的身份
[00:19:25.000 --> 00:19:28.000]  以上帝的身份
[00:19:28.000 --> 00:19:30.000]  來將上帝的說話
[00:19:30.000 --> 00:19:33.000]  向當時的門徒陳述
[00:19:33.000 --> 00:19:36.000]  第二點我們要去明白的
[00:19:36.000 --> 00:19:38.000]  門徒這個字眼
[00:19:38.000 --> 00:19:40.000]  在這裡不是只規限於
[00:19:40.000 --> 00:19:43.000]  耶穌呼召的那十二個門徒
[00:19:43.000 --> 00:19:45.000]  不是的
[00:19:45.000 --> 00:19:49.000]  其實耶穌在這裡所向的所謂門徒
[00:19:49.000 --> 00:19:51.000]  或者信徒所說的
[00:19:51.000 --> 00:19:55.000]  其實是說那些肯跟隨主的人
[00:19:55.000 --> 00:19:57.000]  所以門徒這個字
[00:19:57.000 --> 00:19:59.000]  如果我們去查考
[00:19:59.000 --> 00:20:02.000]  Apostle其實說的是一群
[00:20:02.000 --> 00:20:05.000]  跟從主的Disciple
[00:20:05.000 --> 00:20:07.000]  跟從主的人
[00:20:07.000 --> 00:20:10.000]  英文叫做The Follower of Christ
[00:20:10.000 --> 00:20:13.000]  他們只不過是跟隨耶穌基督的人
[00:20:13.000 --> 00:20:16.000]  隨著跟耶穌一起的接觸
[00:20:16.000 --> 00:20:18.000]  他們想知道多一點
[00:20:18.000 --> 00:20:20.000]  耶穌基督所說的話
[00:20:20.000 --> 00:20:22.000]  在這個時候
[00:20:22.000 --> 00:20:23.000]  我們就知道
[00:20:23.000 --> 00:20:25.000]  耶穌所陳述的
[00:20:25.000 --> 00:20:28.000]  就會有一連串的舊約教導
[00:20:28.000 --> 00:20:30.000]  但是這個教導
[00:20:30.000 --> 00:20:34.000]  我們要從第五章第十二節之後
[00:20:34.000 --> 00:20:36.000]  我們才知道
[00:20:36.000 --> 00:20:40.000]  那個就是我們遲些會繼續去看的題目
[00:20:40.000 --> 00:20:42.000]  但是耶穌就在這個時候
[00:20:42.000 --> 00:20:45.000]  開始按照聖經
[00:20:45.000 --> 00:20:50.000]  來逐一按正義去解釋神的道理
[00:20:50.000 --> 00:20:53.000]  對於有神的靈的人來說
[00:20:53.000 --> 00:20:57.000]  能夠有機會去直接聽
[00:20:57.000 --> 00:21:01.000]  耶穌基督去陳述主的道理
[00:21:01.000 --> 00:21:05.000]  是一件很珍貴的事情
[00:21:05.000 --> 00:21:10.000]  能夠有一個真正直接認識上帝的人
[00:21:10.000 --> 00:21:12.000]  甚至耶穌根本就是神
[00:21:12.000 --> 00:21:14.000]  直接由上帝所得到的訊息
[00:21:14.000 --> 00:21:17.000]  其實是一份莫大的福氣
[00:21:17.000 --> 00:21:18.000]  但是大家弟兄姐妹
[00:21:18.000 --> 00:21:19.000]  你知不知道
