
[00:00:00.000 --> 00:00:05.000]  華記的弟兄姊妹平安
[00:05:31.000 --> 00:05:35.000]  周圍的人都聽到
[00:05:35.000 --> 00:05:39.000]  今天有些人很想複製
[00:05:39.000 --> 00:05:43.000]  特別是強調方言等類的事
[00:05:43.000 --> 00:05:45.000]  到底方言是
[00:05:45.000 --> 00:05:48.000]  Zenulalia
[00:05:48.000 --> 00:05:49.000]  是外語
[00:05:49.000 --> 00:05:52.000]  是Language
[00:05:52.000 --> 00:05:54.000]  還是Glossolalia
[00:05:54.000 --> 00:05:58.000]  就是一種舌頭的音
[00:05:58.000 --> 00:06:01.000]  其實研究這方面的學者都告訴我們
[00:06:01.000 --> 00:06:06.000]  到最後其實都難分難解
[00:06:06.000 --> 00:06:10.000]  所以我都順帶在此鼓勵弟兄姊妹
[00:06:10.000 --> 00:06:15.000]  不用太著緊某一些恩賜
[00:06:15.000 --> 00:06:18.000]  到底能否界定
[00:06:18.000 --> 00:06:20.000]  要著緊的反而是
[00:06:20.000 --> 00:06:25.000]  什麼才是清清楚楚
[00:06:25.000 --> 00:06:27.000]  毫無爭議的
[00:06:27.000 --> 00:06:30.000]  是屬於聖靈的工作
[00:06:30.000 --> 00:06:32.000]  而且是聖靈要在我們當中
[00:06:32.000 --> 00:06:37.000]  做更清楚更重要的工作
[00:06:37.000 --> 00:06:39.000]  其實簡單來說
[00:06:39.000 --> 00:06:43.000]  亦都是保羅所說的
[00:06:43.000 --> 00:06:46.000]  重要的不是恩賜
[00:06:46.000 --> 00:06:49.000]  重要的是愛
[00:06:49.000 --> 00:06:51.000]  當我們渴求聖靈的時候
[00:06:51.000 --> 00:06:54.000]  惟願聖靈在我們當中
[00:06:54.000 --> 00:07:01.000]  真是大大的增強我們彼此相愛的capacity
[00:07:01.000 --> 00:07:04.000]  彼此相愛的心
[00:07:04.000 --> 00:07:07.000]  沒有彼此相愛的心
[00:07:07.000 --> 00:07:10.000]  沒有彼此顧惜的心
[00:07:10.000 --> 00:07:12.000]  有更大的恩賜
[00:07:12.000 --> 00:07:15.000]  有更大的財力物力
[00:07:15.000 --> 00:07:19.000]  其實都只會令到這個群體
[00:07:19.000 --> 00:07:24.000]  最終是受到極大的損害
[00:07:24.000 --> 00:07:26.000]  渴求聖靈
[00:07:26.000 --> 00:07:28.000]  尊重聖靈
[00:07:28.000 --> 00:07:30.000]  楊舉像我們當中
[00:07:30.000 --> 00:07:32.000]  你們都有工作
[00:07:32.000 --> 00:07:35.000]  五旬節當時這麼轟動的事
[00:07:35.000 --> 00:07:38.000]  令到四周的人提出這個問題
[00:07:38.000 --> 00:07:40.000]  什麼來的?
[00:07:40.000 --> 00:07:42.000]  什麼意思?
[00:07:42.000 --> 00:07:44.000]  或者我們都要說
[00:07:44.000 --> 00:07:48.000]  到底我們和聖靈的關係是怎樣的?
[00:07:48.000 --> 00:07:51.000]  聖靈的動作到底是怎樣的?
[00:07:51.000 --> 00:07:53.000]  說回剛才
[00:07:53.000 --> 00:07:56.000]  太過寧靜太過沉靜的教會
[00:07:56.000 --> 00:07:58.000]  說可能是睡覺了
[00:07:58.000 --> 00:08:00.000]  更加擔心的是
[00:08:00.000 --> 00:08:03.000]  更加怕牠是長眠不起
[00:08:03.000 --> 00:08:05.000]  因為你最有秩序
[00:08:05.000 --> 00:08:08.000]  最安靜的那一種情況
[00:08:08.000 --> 00:08:10.000]  去墳場就行了
[00:08:10.000 --> 00:08:12.000]  有少少的ruffle
[00:08:12.000 --> 00:08:13.000]  有少少的混亂
[00:08:13.000 --> 00:08:15.000]  有少少的爭議
[00:08:15.000 --> 00:08:17.000]  新的學習
[00:08:17.000 --> 00:08:19.000]  但是不要讓牠失控
[00:08:19.000 --> 00:08:22.000]  我覺得這位老人家真是很有智慧
[00:08:22.000 --> 00:08:24.000]  不要讓牠失控
[00:08:24.000 --> 00:08:26.000]  可以經歷可以去尋求
[00:08:26.000 --> 00:08:28.000]  但是不要失控
[00:08:28.000 --> 00:08:33.000]  眾人驚訝這是什麼意思?
[00:08:33.000 --> 00:08:37.000]  彼得和十一個使徒站起來高聲說
[00:08:37.000 --> 00:08:41.000]  猶太人和一切住在耶路撒冷的人
[00:08:41.000 --> 00:08:45.000]  這件事你們當知道也當質疑聽我的話
[00:08:45.000 --> 00:08:51.000]  然後就引述了約爾的預言來應驗了
[00:08:51.000 --> 00:08:54.000]  我看了一下這個預言覺得挺幽默的
[00:08:54.000 --> 00:08:58.000]  不知道你們有沒有發覺到這個預言的幽默呢?
[00:08:58.000 --> 00:09:00.000]  就是在後來的日子
[00:09:00.000 --> 00:09:02.000]  主耶穌基督來的時候
[00:09:02.000 --> 00:09:04.000]  說要將我靈澆灌
[00:09:04.000 --> 00:09:06.000]  凡有血氣的兒女要說預言
[00:09:06.000 --> 00:09:08.000]  你不就少年人要見義母
[00:09:08.000 --> 00:09:11.000]  要見義長老年人要發義夢
[00:09:11.000 --> 00:09:15.000]  你覺不覺得這三樣東西分得很均勻?
[00:09:15.000 --> 00:09:17.000]  哪些人喜歡說話?
[00:09:17.000 --> 00:09:19.000]  女人
[00:09:19.000 --> 00:09:21.000]  哪些人看得清楚?
[00:09:21.000 --> 00:09:22.000]  年輕人
[00:09:22.000 --> 00:09:24.000]  哪些人看不清楚?
[00:09:24.000 --> 00:09:26.000]  發夢老人家
[00:09:26.000 --> 00:09:28.000]  不只是這三個老人家
[00:09:28.000 --> 00:09:31.000]  這三類的人在聖歷來的時候
[00:09:31.000 --> 00:09:35.000]  都有份來見證神的作
[00:09:35.000 --> 00:09:36.000]  就是什麼呢?
[00:09:36.000 --> 00:09:40.000]  到那時候凡求告主明的
[00:09:40.000 --> 00:09:42.000]  就必得救
[00:09:42.000 --> 00:09:45.000]  然後在這個使徒行傳
[00:09:45.000 --> 00:09:48.000]  2:22-32那裡
[00:09:48.000 --> 00:09:52.000]  彼得就說了一輪大家都很熟悉的話
[00:09:52.000 --> 00:09:55.000]  就是耶穌基督拿十顆印
[00:09:55.000 --> 00:09:57.000]  被釘十字架
[00:09:57.000 --> 00:10:00.000]  你知不知道他被釘十字架的時候
[00:10:00.000 --> 00:10:05.000]  門徒在耶穌基督釘了十字架
[00:10:05.000 --> 00:10:07.000]  未曾復活的時候
[00:10:07.000 --> 00:10:11.000]  他們的人生是陷在絕境
[00:10:11.000 --> 00:10:16.000]  他們的人生被困在四面牆
[00:10:16.000 --> 00:10:19.000]  密不透風的環境裡
[00:10:19.000 --> 00:10:23.000]  你都記得彼得曾經因為膽怯
[00:10:23.000 --> 00:10:26.000]  結果在一個少女的面前
[00:10:26.000 --> 00:10:28.000]  一個婢女的面前
[00:10:28.000 --> 00:10:30.000]  否認了他的主
[00:10:30.000 --> 00:10:33.000]  但是當聖靈來了
[00:10:33.000 --> 00:10:37.000]  他很清晰地交代了到底發生了什麼事
[00:10:37.000 --> 00:10:41.000]  就這位被釘十字架的拿十顆印耶穌
[00:10:41.000 --> 00:10:47.000]  上主已經將他從死亡裡解脫出來
[00:10:47.000 --> 00:10:48.000]  叫他復活
[00:10:48.000 --> 00:10:53.000]  因為他原本不能夠被死來拘禁
[00:10:53.000 --> 00:10:55.000]  然後引寓言
[00:10:55.000 --> 00:10:58.000]  引大衛斯篇16篇
[00:10:58.000 --> 00:11:01.000]  就說道我的肉身要安然居住
[00:11:01.000 --> 00:11:03.000]  當然是基督復活
[00:11:03.000 --> 00:11:05.000]  我的靈魂不會別在陰間
[00:11:05.000 --> 00:11:07.000]  當然是他勝過死亡出來
[00:11:07.000 --> 00:11:10.000]  我不見你的聖者見扭壞
[00:11:10.000 --> 00:11:13.000]  當然是上主和他特別的關係
[00:11:13.000 --> 00:11:17.000]  你又將生命的道路展現
[00:11:17.000 --> 00:11:19.000]  我見你的面
[00:11:19.000 --> 00:11:22.000]  我就得著滿足的喜樂
[00:11:22.000 --> 00:11:24.000]  這個充滿喜樂
[00:11:24.000 --> 00:11:26.000]  這個充滿能力
[00:11:26.000 --> 00:11:28.000]  這個勝過黑暗
[00:11:28.000 --> 00:11:29.000]  勝過死亡
[00:11:29.000 --> 00:11:31.000]  大能的生活
[00:11:31.000 --> 00:11:35.000]  耶穌神已經叫他復活了
[00:11:35.000 --> 00:11:38.000]  五循節的意義在哪裡
[00:11:38.000 --> 00:11:42.000]  聖靈的工作在哪裡
[00:11:42.000 --> 00:11:44.000]  Empowerment
[00:11:44.000 --> 00:11:47.000]  賦予這個能力
[00:11:47.000 --> 00:11:48.000]  什麼能力
[00:11:48.000 --> 00:11:50.000]  見證的能力
[00:11:50.000 --> 00:11:54.000]  根據上主所成就的事情
[00:11:54.000 --> 00:11:58.000]  就算殺口都不會改口
[00:11:58.000 --> 00:12:01.000]  為他作見證
[00:12:01.000 --> 00:12:07.000]  他從死裡復活被神高舉了
[00:12:07.000 --> 00:12:12.000]  又從腹那裡受了所應許的聖靈
[00:12:12.000 --> 00:12:14.000]  就把你們所看見
[00:12:14.000 --> 00:12:17.000]  所聽見的叫冠下來
[00:12:17.000 --> 00:12:19.000]  故此
[00:12:19.000 --> 00:12:21.000]  你問問題嗎
[00:12:21.000 --> 00:12:23.000]  現在我給答案你
[00:12:23.000 --> 00:12:24.000]  我給答案你
[00:12:24.000 --> 00:12:26.000]  請你聽清楚
[00:12:26.000 --> 00:12:28.000]  什麼答案呢
[00:12:28.000 --> 00:12:31.000]  以色列全家當確實的知道
[00:12:31.000 --> 00:12:35.000]  你們釘在十字架上的這位耶穌
[00:12:35.000 --> 00:12:41.000]  神已經立他為主為救主了
[00:12:41.000 --> 00:12:43.000]  很熟悉的東西對我們來說
[00:12:43.000 --> 00:12:46.000]  不是這樣沒什麼影響
[00:12:46.000 --> 00:12:50.000]  但是我嘗試從幾點來和大家分享一下
[00:12:50.000 --> 00:12:52.000]  說回聖靈做什麼
[00:12:52.000 --> 00:12:54.000]  聖靈的工作是什麼
[00:12:54.000 --> 00:12:58.000]  J.I.Packer說聖靈是一盞大光燈
[00:12:58.000 --> 00:13:00.000]  聖靈是射燈
[00:13:00.000 --> 00:13:02.000]  他說我要說的是什麼
[00:13:02.000 --> 00:13:05.000]  耶穌基督自己說的
[00:13:05.000 --> 00:13:08.000]  我若不去保衛師就不來
[00:13:08.000 --> 00:13:09.000]  我若去輔奏
[00:13:09.000 --> 00:13:11.000]  另賜你們一位保衛師
[00:13:11.000 --> 00:13:14.000]  他來是要榮耀我
[00:13:14.000 --> 00:13:18.000]  Packer想說這個訊息給弟兄姊妹聽
[00:13:18.000 --> 00:13:19.000]  用什麼例子
[00:13:19.000 --> 00:13:23.000]  能夠讓他們聽得一清二楚呢
[00:13:23.000 --> 00:13:27.000]  在晚上快要到教會的時候
[00:13:27.000 --> 00:13:33.000]  剛剛轉彎就看到整座禮拜堂
[00:13:33.000 --> 00:13:37.000]  是在這個反光燈的照耀之下
[00:13:37.000 --> 00:13:39.000]  非常的清晰
[00:13:39.000 --> 00:13:41.000]  非常的美麗
[00:13:41.000 --> 00:13:44.000]  這個就是我所需要的那個例子
[00:13:44.000 --> 00:13:51.000]  聖靈來是光照射著那個焦點
[00:13:51.000 --> 00:13:54.000]  大光燈不會在後面叫你說
[00:13:54.000 --> 00:13:57.000]  你轉身看著我
[00:13:57.000 --> 00:13:59.000]  你試試看著眼睛射燈
[00:13:59.000 --> 00:14:02.000]  你會刷眼會不舒服
[00:14:02.000 --> 00:14:04.000]  但你試試看著我
[00:14:04.000 --> 00:14:05.000]  是不是舒服一點
[00:14:05.000 --> 00:14:08.000]  雖然我有少少反光
[00:14:08.000 --> 00:14:11.000]  大光燈的作用就是射著
[00:14:11.000 --> 00:14:15.000]  基督就在聖靈的照射之中
[00:14:15.000 --> 00:14:18.000]  是給我們歸榮耀給他
[00:14:18.000 --> 00:14:20.000]  是給我們認識他
[00:14:20.000 --> 00:14:22.000]  他來是要榮耀我
[00:14:22.000 --> 00:14:25.000]  黑客還用一個比喻來說
[00:14:25.000 --> 00:14:28.000]  除了光照著使人認識基督
[00:14:28.000 --> 00:14:31.000]  其實聖靈也像一個媒人一樣
[00:14:31.000 --> 00:14:33.000]  好像紅娘一樣
[00:14:33.000 --> 00:14:36.000]  就將這個男方和這個女方
[00:14:36.000 --> 00:14:39.000]  將這個新郎和這個新婦
[00:14:39.000 --> 00:14:42.000]  大家連在一起
[00:14:42.000 --> 00:14:45.000]  這個媒人就功德圓滿
[00:14:45.000 --> 00:14:48.000]  就心滿意足
[00:14:48.000 --> 00:14:51.000]  所以願我們真的靠著聖靈
[00:14:51.000 --> 00:14:55.000]  時常去瞻仰耶穌的榮美
[00:14:55.000 --> 00:15:00.000]  靠著聖靈時常聆聽我主的說話
[00:15:00.000 --> 00:15:04.000]  我的羊能夠聽我的聲音
[00:15:04.000 --> 00:15:06.000]  但願我們都成為一個
[00:15:06.000 --> 00:15:09.000]  能夠見主、能夠聽主
[00:15:09.000 --> 00:15:12.000]  能夠學慕主、能夠愛主
[00:15:12.000 --> 00:15:15.000]  能夠追隨主
[00:15:15.000 --> 00:15:18.000]  加拿大書有一節的經文
[00:15:18.000 --> 00:15:22.000]  J.I.Packer 拿來作為書的標題
[00:15:22.000 --> 00:15:24.000]  叫做
[00:15:24.000 --> 00:15:28.000]  "Keeping in Step with the Holy Spirit"
[00:15:28.000 --> 00:15:31.000]  是說你們若是靠聖靈得生
[00:15:31.000 --> 00:15:34.000]  就當靠聖靈行事
[00:15:34.000 --> 00:15:36.000]  "Keeping in Step"
[00:15:36.000 --> 00:15:37.000]  是不是中文說
[00:15:37.000 --> 00:15:39.000]  亦步亦趨
[00:15:39.000 --> 00:15:42.000]  與聖靈同步共行
[00:15:42.000 --> 00:15:43.000]  是做什麼呢?
[00:15:43.000 --> 00:15:47.000]  就是追隨基督、效法基督、見證基督
[00:15:47.000 --> 00:15:50.000]  以色列全家你要聽
[00:15:50.000 --> 00:15:52.000]  這位被釘的耶穌基督
[00:15:52.000 --> 00:15:55.000]  神已經將他升到最高
[00:15:55.000 --> 00:15:57.000]  兩樣東西
[00:15:57.000 --> 00:15:58.000]  一樣就是主
[00:15:58.000 --> 00:16:00.000]  The Lord
[00:16:00.000 --> 00:16:03.000]  耶穌基督被稱為主
[00:16:03.000 --> 00:16:08.000]  當然就是將所有舊約裏面
[00:16:08.000 --> 00:16:10.000]  猶太信仰裏面
[00:16:10.000 --> 00:16:12.000]  關乎主的
[00:16:12.000 --> 00:16:14.000]  耶和華是我們的目者
[00:16:14.000 --> 00:16:16.000]  耶和華拉法
[00:16:16.000 --> 00:16:18.000]  耶和華尼西等等
[00:16:18.000 --> 00:16:20.000]  耶和華以勒
[00:16:20.000 --> 00:16:23.000]  一切主主主主的東西
[00:16:23.000 --> 00:16:26.000]  包括那個不可言說的名字
[00:16:26.000 --> 00:16:28.000]  YHWH
[00:16:28.000 --> 00:16:30.000]  後來被翻譯為耶和華
[00:16:30.000 --> 00:16:32.000]  其實不對音的東西
[00:16:32.000 --> 00:16:34.000]  即不是正確的東西
[00:16:34.000 --> 00:16:37.000]  放在了耶穌基督的身上
[00:16:37.000 --> 00:16:42.000]  耶穌基督就是那一位永活的主
[00:16:42.000 --> 00:16:45.000]  耶穌基督就是舊約的那一位
[00:16:45.000 --> 00:16:47.000]  與以色列人同在的
[00:16:47.000 --> 00:16:50.000]  納約斯慈愛的主
[00:16:50.000 --> 00:16:53.000]  耶穌基督是昨日、今日
[00:16:53.000 --> 00:16:55.000]  直到永遠是一樣的
[00:16:55.000 --> 00:17:01.000]  是繼續保護、繼續引導、繼續施恩的主
[00:17:01.000 --> 00:17:04.000]  我們認識我們的主
[00:17:04.000 --> 00:17:06.000]  如果我們認識我們的主
[00:17:06.000 --> 00:17:08.000]  即是耶穌基督
[00:17:08.000 --> 00:17:10.000]  對於基督徒來說
[00:17:10.000 --> 00:17:14.000]  就等於希伯來人所認識的耶和華
[00:17:14.000 --> 00:17:16.000]  是一模一樣
[00:17:16.000 --> 00:17:17.000]  在這方面來說
[00:17:17.000 --> 00:17:19.000]  我們不會再思想說
[00:17:19.000 --> 00:17:22.000]  舊約的神又是比較嚴厲
[00:17:22.000 --> 00:17:24.000]  新約的神又是比較慈愛
[00:17:24.000 --> 00:17:28.000]  這是完全錯誤的思想
[00:17:28.000 --> 00:17:31.000]  既然耶穌基督是主
[00:17:31.000 --> 00:17:33.000]  那麼我們的生命
[00:17:33.000 --> 00:17:35.000]  我們在今時今日面對著
[00:17:35.000 --> 00:17:38.000]  這個曠野的人生
[00:17:38.000 --> 00:17:42.000]  我們又應該有些什麼樣的安穩呢?
[00:17:42.000 --> 00:17:46.000]  帶領我吧!慈愛的主
[00:17:46.000 --> 00:17:48.000]  求祢使我恩著祢
[00:17:48.000 --> 00:17:53.000]  我安潔在溪水邊
[00:17:53.000 --> 00:17:56.000]  我躺在青草地上
[00:17:56.000 --> 00:17:58.000]  今天有很多弟兄姊妹
[00:17:58.000 --> 00:18:02.000]  其實從香港或其他地方來到加拿大
[00:18:02.000 --> 00:18:07.000]  這是一個非常好的地方
[00:18:07.000 --> 00:18:10.000]  但是可能我們的親愛弟兄姊妹
[00:18:10.000 --> 00:18:14.000]  仍然受著很多的恐懼
[00:18:14.000 --> 00:18:16.000]  很多生活的擔憂
[00:18:16.000 --> 00:18:18.000]  很多的折磨
[00:18:18.000 --> 00:18:19.000]  我不是說生活沒有問題
[00:18:19.000 --> 00:18:21.000]  我們不用面對
[00:18:21.000 --> 00:18:24.000]  我是說緣我們的心境
[00:18:24.000 --> 00:18:27.000]  恩著我們所信所靠的主
[00:18:27.000 --> 00:18:29.000]  是可以得到安慰
[00:18:29.000 --> 00:18:31.000]  得到釋放
[00:18:31.000 --> 00:18:37.000]  好不好呀!
[00:18:37.000 --> 00:18:39.000]  是真的有些反應
[00:18:39.000 --> 00:18:43.000]  沒有反應其實說到很害怕
[00:18:43.000 --> 00:18:47.000]  說到那一刻我們都會失信心
[00:18:47.000 --> 00:18:49.000]  我的意思是說
[00:18:49.000 --> 00:18:52.000]  既然我們真的有這位耶穌基督
[00:18:52.000 --> 00:18:54.000]  做我們的主
[00:18:54.000 --> 00:18:57.000]  就是詩篇裏所說的這位主
[00:18:57.000 --> 00:19:00.000]  讓我們的生命都能夠彰顯出
[00:19:00.000 --> 00:19:03.000]  這種安慰的氣質
[00:19:03.000 --> 00:19:07.000]  是真的要憑信心去知取的
[00:19:07.000 --> 00:19:11.000]  是真的依靠主就會笑的
[00:19:11.000 --> 00:19:13.000]  就真的依靠主就會喜樂的
[00:19:13.000 --> 00:19:16.000]  請祢笑給我看
[00:19:16.000 --> 00:19:18.000]  請祢快樂一下
[00:19:18.000 --> 00:19:21.000]  活到今時今日我們有這樣的生命
[00:19:21.000 --> 00:19:24.000]  是不是真的要Hallelujah
[00:19:24.000 --> 00:19:26.000]  唉!
[00:19:26.000 --> 00:19:29.000]  不過我不知道那份工作
[00:19:29.000 --> 00:19:31.000]  過了明天還有沒有
[00:19:31.000 --> 00:19:35.000]  如果沒有工作就去玩吧
[00:19:35.000 --> 00:19:38.000]  牧師你退休了怎麼辦
[00:19:38.000 --> 00:19:43.000]  退休了我的天賦仍然在
[00:19:43.000 --> 00:19:46.000]  是不是
[00:19:46.000 --> 00:19:49.000]  主永遠
[00:19:49.000 --> 00:19:54.000]  這句慈愛的眼目看管你
[00:19:54.000 --> 00:19:58.000]  主永遠不會丟下你
[00:19:58.000 --> 00:19:59.000]  你們說得這麼口響的
[00:19:59.000 --> 00:20:01.000]  你們憑什麼
[00:20:01.000 --> 00:20:04.000]  我憑著我的傻勁
[00:20:04.000 --> 00:20:07.000]  我22歲開始悔改
[00:20:07.000 --> 00:20:11.000]  我就拿了馬太福音六章三十三節
[00:20:11.000 --> 00:20:15.000]  封自己為六三三敢死隊
[00:20:15.000 --> 00:20:16.000]  如果你明白我說什麼
[00:20:16.000 --> 00:20:18.000]  就是你連幾都不用了
[00:20:18.000 --> 00:20:20.000]  曾經有一齣這樣的電影
[00:20:20.000 --> 00:20:22.000]  六三三敢死隊
[00:20:22.000 --> 00:20:23.000]  馬太六三三就是
[00:20:23.000 --> 00:20:25.000]  先求他的國和他的義
[00:20:25.000 --> 00:20:29.000]  這些東西都要加給你們了
[00:20:29.000 --> 00:20:32.000]  我活到今時今日
[00:20:32.000 --> 00:20:34.000]  沒乞過 沒借過
[00:20:34.000 --> 00:20:37.000]  沒講過自己的薪酬
[00:20:37.000 --> 00:20:39.000]  但是主養活我
[00:20:39.000 --> 00:20:41.000]  我退休已經14年
[00:20:41.000 --> 00:20:43.000]  主還養活我
[00:20:43.000 --> 00:20:45.000]  如果主不供應給你
[00:20:45.000 --> 00:20:46.000]  那你怎樣
