
[00:00:00.000 --> 00:00:03.640]  請你讓我們聽神道之前先打告
[00:01:56.100 --> 00:01:59.340]  於是他帶著孟子在不同的地方去居住
[00:01:59.340 --> 00:02:01.500]  他帶著孟子在不同的地方居住
[00:02:01.500 --> 00:02:04.740]  有一次他就住在一個墓園的隔壁
[00:02:04.740 --> 00:02:07.360]  就是墓地、墳地的地方附近
[00:02:07.360 --> 00:02:09.620]  於是他們住在一個墓地的附近
[00:02:09.620 --> 00:02:12.180]  於是他的兒子天天看到很多人哭喪
[00:02:12.180 --> 00:02:17.220]  這樣送棺材、死人去墳地埋葬
[00:02:17.220 --> 00:02:23.560]  兒子經常看到其他人都經常哭喪
[00:02:23.560 --> 00:02:25.780]  把棺木送到墳墓來埋葬
[00:02:25.780 --> 00:02:27.700]  孟子是一個很聰明的人
[00:02:27.700 --> 00:02:28.900]  孟子是一個聰明的孩子
[00:02:28.900 --> 00:02:30.100]  他觀察力很強的
[00:02:30.100 --> 00:02:30.900]  觀察力很強
[00:02:30.900 --> 00:02:33.680]  通常觀察力強的人都比較聰明的
[00:02:33.680 --> 00:02:35.460]  觀察力強的人都是很聰明的
[00:02:35.460 --> 00:02:37.980]  所以你想學聰明一點你就觀察力多一點
[00:02:37.980 --> 00:02:40.180]  如果你想聰明就觀察一下
[00:02:40.180 --> 00:02:43.860]  他就留意到在這些的異象隊裡面
[00:02:43.860 --> 00:02:45.660]  他留意在異象隊當中呢
[00:02:45.660 --> 00:02:48.900]  有些人原本笑口細細的
[00:02:48.900 --> 00:02:50.820]  有些人還是笑哈哈的
[00:02:50.820 --> 00:02:53.700]  然後走到墓地的過程當中
[00:02:53.700 --> 00:02:55.660]  在走到墓地當中呢
[00:02:55.660 --> 00:02:58.100]  就好像中國的那些變臉那樣
[00:02:58.100 --> 00:02:59.620]  好像中國那個變臉
[00:02:59.620 --> 00:03:02.300]  但突然間就哭哭啼啼
[00:03:02.300 --> 00:03:03.660]  忽然之間就開始哭了
[00:03:03.660 --> 00:03:06.540]  這些是中國人的哭喪的禮儀
[00:03:06.540 --> 00:03:08.380]  在中國是一個哭喪的禮儀
[00:03:08.380 --> 00:03:09.940]  我年輕的時候
[00:03:09.940 --> 00:03:12.380]  我祖父過世的時候
[00:03:12.380 --> 00:03:13.620]  我都很深刻的
[00:03:13.620 --> 00:03:16.500]  在我小時候我外公去世的時候
[00:03:16.500 --> 00:03:18.020]  我都很深刻
[00:03:18.020 --> 00:03:21.460]  我的祖父死了
[00:03:21.460 --> 00:03:23.700]  我媽媽的爸爸過世了
[00:03:23.700 --> 00:03:25.500]  這個外祖父
[00:03:25.500 --> 00:03:27.660]  媽媽的父親他過世的時候
[00:03:27.660 --> 00:03:31.220]  有一個去殯儀館的守夜的過程
[00:03:31.220 --> 00:03:33.060]  在殯儀館有一個守夜
[00:03:33.060 --> 00:03:35.340]  就是叫子女全部陪著爸爸
[00:03:35.340 --> 00:03:37.860]  最後出殯之前的晚在殯儀館
[00:03:37.860 --> 00:03:43.060]  在出殯之前的一晚子女都圍在殯儀館去守夜
[00:03:43.060 --> 00:03:46.420]  所以我都有份去那裡一起過夜
[00:03:46.420 --> 00:03:48.500]  我也是在那裡守夜
[00:03:48.500 --> 00:03:49.660]  怎知道到晚上的時候
[00:03:49.660 --> 00:03:52.060]  我發覺殯儀館原來很熱鬧的
[00:03:52.060 --> 00:03:54.140]  在殯儀館的一晚很熱鬧
[00:03:54.140 --> 00:03:58.020]  原來殯儀館特設有一間房間給人打麻將
[00:03:58.020 --> 00:04:00.580]  在殯儀館另外有一個房間可以打麻將
[00:04:00.580 --> 00:04:02.780]  麻將一直咳咳聲
[00:04:02.780 --> 00:04:03.820]  大家就碰
[00:04:03.820 --> 00:04:05.780]  哈哈哈哈這樣笑
[00:04:05.780 --> 00:04:08.140]  打麻將的聲音都很熱鬧
[00:04:08.140 --> 00:04:08.980]  那不是我媽媽
[00:04:08.980 --> 00:04:11.180]  不過有很多其他的死人在旁邊
[00:04:11.180 --> 00:04:12.980]  她的家屬就在那裡打麻將
[00:04:12.980 --> 00:04:15.220]  還有其他的家屬在打麻將
[00:04:15.220 --> 00:04:18.540]  到第二天又見到那批人
[00:04:18.540 --> 00:04:19.860]  又是同樣的一些人
[00:04:19.860 --> 00:04:21.420]  當個個說要哭的時候
[00:04:21.420 --> 00:04:22.900]  他們就哭了
[00:04:22.900 --> 00:04:23.780]  大家哭的時候
[00:04:23.780 --> 00:04:24.700]  個個都哭了
[00:04:24.700 --> 00:04:28.580]  孟子是一個這麼高的觀察力強的人
[00:04:28.580 --> 00:04:30.500]  孟子是一個觀察力強的人
[00:04:30.500 --> 00:04:33.500]  所以他又學人家去哭喪
[00:04:33.500 --> 00:04:35.460]  所以他也是學人家哭喪
[00:04:35.460 --> 00:04:36.580]  孟子的媽媽看到他
[00:04:36.580 --> 00:04:38.220]  啊 這樣不是挺好的
[00:04:38.220 --> 00:04:40.380]  然後就帶他搬去大個地方
[00:04:40.380 --> 00:04:41.460]  孟子媽媽呢
[00:04:41.460 --> 00:04:43.060]  看到他這樣覺得不好
[00:04:43.060 --> 00:04:44.660]  就帶他搬到另外一個地方
[00:04:44.660 --> 00:04:46.340]  就搬到他市集的附近
[00:04:46.340 --> 00:04:47.580]  一間屋子住
[00:04:47.580 --> 00:04:49.540]  就搬到市集附近
[00:04:49.540 --> 00:04:52.940]  孟子又開始留意到
[00:04:52.940 --> 00:04:54.860]  在市集裡面的什麼人呢
[00:04:54.860 --> 00:04:56.380]  市集中心都有什麼人呢
[00:04:56.380 --> 00:04:58.100]  多數都是賣東西的人
[00:04:58.100 --> 00:04:59.300]  小販
[00:04:59.300 --> 00:05:00.260]  有些小販
[00:05:00.260 --> 00:05:01.380]  賣豬肉
[00:05:01.380 --> 00:05:02.820]  那些屠夫
[00:05:02.820 --> 00:05:04.460]  賣肉的屠夫
[00:05:04.460 --> 00:05:07.540]  或者賣菜的那些太太們
[00:05:07.540 --> 00:05:09.500]  還有一些賣菜的
[00:05:09.500 --> 00:05:13.020]  孟子有一天在家裡在扮賣菜
[00:05:13.020 --> 00:05:16.100]  孟子有一次就在家裡扮演賣菜
[00:05:16.100 --> 00:05:17.220]  見到他媽媽
[00:05:17.220 --> 00:05:19.100]  見到他媽媽
[00:05:19.100 --> 00:05:20.060]  就跟他説
[00:05:20.060 --> 00:05:21.900]  想買什麼啊 師奶
[00:05:21.900 --> 00:05:23.460]  想買什麼啊 太太
[00:05:23.460 --> 00:05:24.740]  他媽媽看到
[00:05:24.740 --> 00:05:27.460]  哇 我這個兒子的模仿力很強的
[00:05:27.460 --> 00:05:28.540]  孟子媽媽覺得
[00:05:28.540 --> 00:05:30.220]  兒子的模仿能力好強
[00:05:30.220 --> 00:05:31.060]  那都不是挺好的
[00:05:31.060 --> 00:05:32.380]  這個環境複雜啊
[00:05:32.380 --> 00:05:33.500]  這個環境不是很好
[00:05:33.500 --> 00:05:36.980]  於是就帶他去一間學校的附近居住
[00:05:36.980 --> 00:05:39.940]  於是又帶他搬到學校附近居住
[00:05:39.940 --> 00:05:41.220]  誰知孟子見到
[00:05:41.220 --> 00:05:43.460]  咦 原來那裡個個都在讀書的
[00:05:43.460 --> 00:05:45.500]  孟子見到個個都在讀書
[00:05:45.500 --> 00:05:47.740]  老師在這裏教學生的
[00:05:47.740 --> 00:05:49.220]  老師教學生
[00:05:49.220 --> 00:05:50.940]  不聽教那些學生
[00:05:50.940 --> 00:05:53.620]  老師就會用棍子打醒他
[00:05:53.620 --> 00:05:54.860]  如果不聽話的學生
[00:05:54.860 --> 00:05:56.580]  老師就拿個棍子懲罰
[00:05:56.580 --> 00:05:58.940]  這些叫做打傻子嘛 是不是
[00:05:58.940 --> 00:06:00.220]  是
[00:06:00.220 --> 00:06:03.340]  很難翻譯的 我跟你說
[00:06:03.340 --> 00:06:06.180]  於是孟子又開始學人讀書
[00:06:06.180 --> 00:06:07.980]  孟子就開始學人家讀書
[00:06:07.980 --> 00:06:10.300]  甚至開始學做扮好像老師一樣
[00:06:10.300 --> 00:06:11.940]  甚至開始學習扮老師
[00:06:11.940 --> 00:06:13.700]  那這個故事講什麼呢
[00:06:13.700 --> 00:06:15.300]  這個故事教我們什麼呢
[00:06:15.300 --> 00:06:17.300]  其實告訴我們知道
[00:06:17.300 --> 00:06:19.380]  環境在這裏會影響我們
[00:06:19.380 --> 00:06:20.620]  環境會影響我們
[00:06:20.620 --> 00:06:23.740]  問題是我們如何面對這些環境
[00:06:23.740 --> 00:06:25.700]  問題是我們如何去面對環境
[00:06:25.700 --> 00:06:27.420]  在孟母三千個故事裏面
[00:06:27.420 --> 00:06:30.740]  其實沒有講過孟母特別去批評那些人的
[00:06:30.740 --> 00:06:33.700]  在孟母三千個故事裏沒有講到孟母
[00:06:33.700 --> 00:06:35.020]  孟母去批評那些人
[00:06:35.020 --> 00:06:39.700]  但藉著孟母不斷帶著孟子在不同的地方去居住
[00:06:39.700 --> 00:06:42.740]  孟母帶著兒子在不同的地方居住
[00:06:42.740 --> 00:06:46.460]  就開闊了孟子對各樣事情的看法
[00:06:46.460 --> 00:06:49.220]  又開闊了孟子對各樣事情的看法
[00:06:49.220 --> 00:06:52.900]  從一個很單純的小朋友只是學一下人家怎麼做
[00:06:52.900 --> 00:06:55.900]  從一個單純的小朋友只是學習模仿人家
[00:06:55.900 --> 00:06:59.380]  很單純無知的跟風去做事
[00:06:59.380 --> 00:07:01.020]  單純的跟風去做事
[00:07:01.020 --> 00:07:03.580]  到他開始有人生的豐富閱歷
[00:07:03.580 --> 00:07:06.140]  到他後來有人生的豐富閱歷
[00:07:06.140 --> 00:07:07.620]  因為他學會每一樣東西
[00:07:07.620 --> 00:07:10.540]  他應該有背後一個正確的動機去處理
[00:07:10.540 --> 00:07:13.740]  但他學到每一件事在後面有一個正確的動機
[00:07:13.740 --> 00:07:16.580]  所以當我以前在讀中國文學的時候
[00:07:16.580 --> 00:07:19.900]  特別讀到孟子的作品的時候
[00:07:19.900 --> 00:07:23.060]  在我後來讀的中國歷史特別是孟子的時候
[00:07:23.060 --> 00:07:25.180]  我的老師就經常跟我說
[00:07:25.180 --> 00:07:25.980]  老師經常這樣講
[00:07:25.980 --> 00:07:27.900]  必須要留意
[00:07:27.900 --> 00:07:32.820]  作者孟子背後的動機是什麼
[00:07:32.820 --> 00:07:34.620]  背後的動機是什麼
[00:07:34.620 --> 00:07:37.580]  在這個世界我們要在這個地上
[00:07:37.580 --> 00:07:41.340]  太多要求我們去東施孝憑的這種做法
[00:07:41.340 --> 00:07:45.580]  這些地方經常是要求我們很多東施孝憑的一些做法
[00:07:45.580 --> 00:07:47.460]  人這樣做我這樣做
[00:07:47.460 --> 00:07:49.060]  別人這麼做我們也這樣做
[00:07:49.060 --> 00:07:51.020]  做了應該沒有吃虧的
[00:07:51.020 --> 00:07:52.100]  做了那不會吃虧的
[00:07:52.100 --> 00:07:53.820]  這種羊群心理
[00:07:53.820 --> 00:07:54.700]  這樣的羊群心理
[00:07:54.700 --> 00:07:56.860]  正正是孟母三千這個故事
[00:07:56.860 --> 00:08:00.740]  想要我們去更透徹、看透、看穿的原因
[00:08:00.740 --> 00:08:03.300]  這就是孟母三千的故事
[00:08:03.300 --> 00:08:05.580]  讓我們去看透、看清楚的原因
[00:08:05.580 --> 00:08:08.180]  今天我們藉著這個孟母三千的故事
[00:08:08.180 --> 00:08:10.380]  帶回來我們看今天這段經文
[00:08:10.380 --> 00:08:13.020]  今天藉著孟母三千的故事回到我們的經文
[00:08:13.020 --> 00:08:14.900]  讓我們每一個基督徒學習
[00:08:14.900 --> 00:08:17.340]  怎樣成長起來
[00:08:17.340 --> 00:08:19.860]  讓每個基督徒學習怎樣成長起來
[00:08:19.860 --> 00:08:22.900]  你要成為一個真正合主心意的基督徒
[00:08:22.900 --> 00:08:25.220]  要成為一個真正合主心意的基督徒
[00:08:25.220 --> 00:08:29.500]  你就應該有一個正確對上帝的心意和動機
[00:08:29.500 --> 00:08:32.420]  要有一個真正對上帝的心意和動機
[00:08:32.420 --> 00:08:33.300]  如果不是的話
[00:08:33.300 --> 00:08:34.020]  人家這樣做
[00:08:34.020 --> 00:08:35.500]  我又這樣做的話
[00:08:35.500 --> 00:08:36.300]  如果不是這樣
[00:08:36.300 --> 00:08:37.100]  人家這樣做
[00:08:37.100 --> 00:08:37.860]  我們也這樣做的話
[00:08:37.860 --> 00:08:40.060]  我們就很容易誤入歧途
[00:08:40.060 --> 00:08:41.860]  就很容易誤入歧途
[00:08:41.860 --> 00:08:44.620]  如果同樣我們是不明白的話
[00:08:44.620 --> 00:08:45.900]  如果不明白的話
[00:08:45.900 --> 00:08:47.460]  我們就要求上帝
[00:08:47.460 --> 00:08:48.660]  我們就要求上帝
[00:08:48.660 --> 00:08:50.380]  給一個適合的人
[00:08:50.380 --> 00:08:51.580]  給一個適合的人
[00:08:51.580 --> 00:08:55.940]  良師在旁邊不斷地去作鼓勵和指導
[00:08:55.940 --> 00:08:58.540]  良師給我們在旁邊鼓勵和指導
[00:08:58.540 --> 00:09:00.820]  如果連這個做法都沒有的話
[00:09:00.820 --> 00:09:02.140]  如果這個做法都沒有
[00:09:02.140 --> 00:09:03.540]  隨便找一些人
[00:09:03.540 --> 00:09:04.540]  他說什麼
[00:09:04.540 --> 00:09:05.460]  在教會
[00:09:05.460 --> 00:09:06.580]  因為他很努力
[00:09:06.580 --> 00:09:07.300]  少出名
[00:09:07.300 --> 00:09:08.740]  我就跟的話
[00:09:08.740 --> 00:09:10.220]  如果隨隨便便找一個人
[00:09:10.220 --> 00:09:12.620]  或者他只是出名就跟的話
[00:09:12.620 --> 00:09:15.740]  這是一個很危險的狀態
[00:09:15.740 --> 00:09:17.260]  只是一個很危險的狀態
[00:09:17.260 --> 00:09:18.980]  很容易我們會跌入一個
[00:09:18.980 --> 00:09:20.060]  人又這樣做
[00:09:20.060 --> 00:09:22.100]  我又這樣做的無知
[00:09:22.100 --> 00:09:23.700]  很容易跌進一個人這麼做
[00:09:23.700 --> 00:09:25.300]  我們也這麼做的一個無知的狀態
[00:09:25.300 --> 00:09:28.100]  今天這段《聖經》就告訴我們一班
[00:09:28.100 --> 00:09:29.700]  你說他是不是無知呢
[00:09:29.700 --> 00:09:30.980]  又可以是無知
[00:09:30.980 --> 00:09:33.060]  今天的《聖經》講了一些人
[00:09:33.060 --> 00:09:34.420]  他們是不是無知呢
[00:09:34.420 --> 00:09:35.540]  也可以說是無知
[00:09:35.540 --> 00:09:38.540]  但是這班人好像是故意犯這個罪的
[00:09:38.540 --> 00:09:40.420]  好像這些人又是故意犯這個罪的
[00:09:40.420 --> 00:09:41.740]  這班人是什麼人啊
[00:09:41.740 --> 00:09:42.460]  他們是什麼人呢
[00:09:42.460 --> 00:09:45.460]  這班人來到學趕鬼醫病
[00:09:45.460 --> 00:09:48.060]  這些鬼這些人學著趕鬼醫病
[00:09:48.060 --> 00:09:49.660]  順便在這裡插一句
[00:09:49.660 --> 00:09:50.780]  我們來插一句
[00:09:50.780 --> 00:09:52.780]  有基督教很多這樣的活動
[00:09:52.780 --> 00:09:53.940]  基督教有很多這樣的活動
[00:09:53.940 --> 00:09:55.380]  在多倫多都有的
[00:09:55.380 --> 00:09:56.220]  在多倫多也有
[00:09:56.220 --> 00:09:58.020]  我認識不少的木姐
[00:09:58.020 --> 00:09:59.540]  都是用這一套手法
[00:09:59.540 --> 00:10:02.540]  來成為一個很出名的木姐
[00:10:02.540 --> 00:10:03.660]  我認識很多木者
[00:10:03.660 --> 00:10:06.660]  都用這種手法成為一個出名的木者
[00:10:06.660 --> 00:10:09.860]  這樣的情況會很容易導致我們走錯路
[00:10:09.860 --> 00:10:12.740]  這個情況很容易我們導致走錯路
[00:10:12.740 --> 00:10:14.300]  而這段《聖經》我很相信
[00:10:14.300 --> 00:10:17.180]  今天我們上帝能夠擺在我們面前
[00:10:17.180 --> 00:10:19.780]  今天這段《聖經》擺在我們面前
[00:10:19.780 --> 00:10:21.300]  給我們一個很重要的提醒
[00:10:21.300 --> 00:10:22.300]  給我們一個很重要的提醒
[00:10:22.300 --> 00:10:23.740]  留意這些行為
[00:10:23.740 --> 00:10:24.580]  留意這樣的行為
[00:10:24.580 --> 00:10:26.420]  可能我們回到這段經文了
[00:10:26.420 --> 00:10:27.620]  我們回到這段經文
[00:10:27.620 --> 00:10:30.140]  這段經文你會發覺特別留意到
[00:10:30.140 --> 00:10:32.980]  今天《聖經》我們是從第十三節開始讀的
[00:10:32.980 --> 00:10:35.820]  我們今天這段經文是從十三節開始的
[00:10:35.820 --> 00:10:38.020]  這十三節是講了一個故事
[00:10:38.020 --> 00:10:39.540]  十三節講了一個故事
[00:10:39.540 --> 00:10:41.540]  但是略略我們要講前文講了什麼呢?
[00:10:41.540 --> 00:10:43.100]  在第十一、十二節
[00:10:43.100 --> 00:10:45.300]  在前文十一、十二節講了什麼呢?
[00:10:45.300 --> 00:10:46.780]  在十一、十二節是講到
[00:10:46.780 --> 00:10:48.220]  神積著保羅
[00:10:48.220 --> 00:10:51.340]  他的手做了很多非常奇妙的事
[00:10:51.340 --> 00:10:52.980]  講了神的戒指保羅手
[00:10:52.980 --> 00:10:54.980]  做了非常奇妙的事
[00:10:54.980 --> 00:10:56.620]  原文《聖經》翻譯是叫做
[00:10:56.620 --> 00:10:58.740]  extraordinary miracle
[00:10:58.740 --> 00:11:01.180]  是非常奇妙的神蹟
[00:11:01.180 --> 00:11:03.180]  非常奇妙的神蹟
[00:11:03.180 --> 00:11:04.900]  於是乎怎麼樣呢?
[00:11:04.900 --> 00:11:05.900]  接著呢?怎麼呢?
[00:11:05.900 --> 00:11:07.220]  我們留意一下第十二節
[00:11:07.220 --> 00:11:08.220]  我們來看十二節
[00:11:08.220 --> 00:11:09.740]  開始有很多人走來
[00:11:09.740 --> 00:11:11.260]  接著很多人走過來
[00:11:11.260 --> 00:11:12.300]  走來做什麼呢?
[00:11:12.300 --> 00:11:13.300]  走來做什麼呢?
[00:11:13.300 --> 00:11:15.300]  想鋪點光
[00:11:15.300 --> 00:11:16.500]  想沾點光
[00:11:16.500 --> 00:11:18.180]  甚至利用保羅
[00:11:18.180 --> 00:11:19.700]  或者說利用保羅
[00:11:19.700 --> 00:11:21.700]  保羅是一個很有神智的人
[00:11:21.700 --> 00:11:23.700]  保羅是有神智慧的人
[00:11:23.700 --> 00:11:25.700]  所以很難利用他
[00:11:25.700 --> 00:11:26.420]  很難利用他
[00:11:26.420 --> 00:11:27.420]  於是乎那些人怎麼樣呢?
[00:11:27.420 --> 00:11:29.980]  利用不了的人就利用他身邊的東西
[00:11:29.980 --> 00:11:32.460]  利用不了人就要利用他身邊的東西
[00:11:32.460 --> 00:11:33.460]  十二節講到
[00:11:33.460 --> 00:11:35.460]  有些人甚至來到保羅
[00:11:35.460 --> 00:11:39.940]  在他身上拿一塊布或者拿一塊圍裙
[00:11:39.940 --> 00:11:41.940]  十二節記載了有些人從保羅身上
[00:11:41.940 --> 00:11:44.660]  拿一塊他的手巾或者他的圍裙
[00:11:44.660 --> 00:11:46.660]  放在那些病人的身上
[00:11:46.660 --> 00:11:48.020]  放在病人身上
[00:11:48.020 --> 00:11:51.020]  那些病人馬上病得到痊癒了
[00:11:51.020 --> 00:11:57.020]  如果把布放在這些有鬼符的人身上
[00:11:57.020 --> 00:11:59.020]  將棍布放得有鬼符人身上
[00:11:59.020 --> 00:12:00.020]  鬼都跑了
[00:12:00.020 --> 00:12:04.020]  哇 有些人見到這麼好的機會
[00:12:04.020 --> 00:12:06.020]  有些人見到這樣的機會
[00:12:06.020 --> 00:12:09.020]  不要放過
[00:12:09.020 --> 00:12:12.020]  等一下 先停一停
[00:12:12.020 --> 00:12:13.020]  我們在這裡停一下
[00:12:13.020 --> 00:12:16.020]  當我們見到一些這麼奇妙的事情
[00:12:16.020 --> 00:12:18.020]  當我們見到這樣奇妙的事情
[00:12:18.020 --> 00:12:20.020]  很自然我們會被吸引
[00:12:20.020 --> 00:12:22.020]  在這個時候
[00:12:22.020 --> 00:12:27.020]  你的心態是怎麼樣的
[00:12:27.020 --> 00:12:30.020]  人是鬼炸的動物
[00:12:30.020 --> 00:12:33.020]  為什麼呢 因為我們有罪
[00:12:33.020 --> 00:12:37.020]  當罪在人的裡面的時候
[00:12:37.020 --> 00:12:40.020]  好事都會變成壞事
[00:12:40.020 --> 00:12:46.020]  醫病趕鬼好不好呢
[00:12:46.020 --> 00:12:49.020]  翻譯都說好了
[00:12:49.020 --> 00:12:52.020]  你病到死的時候
[00:12:52.020 --> 00:12:54.020]  最好有一塊布蓋著身體
[00:12:54.020 --> 00:12:56.020]  馬上就好了
[00:12:56.020 --> 00:12:57.020]  當你有病的時候
[00:12:57.020 --> 00:13:00.020]  最後有一塊布蓋一蓋都會好了
[00:13:00.020 --> 00:13:01.020]  但因為人有罪
[00:13:01.020 --> 00:13:05.020]  醫病好的事都會變成壞事
[00:13:05.020 --> 00:13:08.020]  醫病好的都會變成壞事
[00:13:08.020 --> 00:13:10.020]  所以我們廣東人有兩個說話
[00:13:10.020 --> 00:13:12.020]  所以廣東話有句話
[00:13:12.020 --> 00:13:14.020]  有人好心做壞事
[00:13:14.020 --> 00:13:16.020]  有些人好心做壞事
[00:13:16.020 --> 00:13:18.020]  有人把好事都變成壞事
[00:13:18.020 --> 00:13:20.020]  有些人的好事都變成壞事
[00:13:20.020 --> 00:13:22.020]  在這段經文就想說另一個情況
[00:13:22.020 --> 00:13:23.020]  就是告訴你
[00:13:23.020 --> 00:13:26.020]  為什麼有些人把好事變成壞事
[00:13:26.020 --> 00:13:28.020]  這個經文就講了什麼叫好事
[00:13:28.020 --> 00:13:31.020]  好啊 這麼厲害的這個保羅
[00:13:31.020 --> 00:13:32.020]  保羅這麼厲害
[00:13:32.020 --> 00:13:34.020]  有沒有辦法可以在他身上
[00:13:34.020 --> 00:13:37.020]  有一些油水拿回一點呢
[00:13:37.020 --> 00:13:40.020]  能不能在保羅身上拿些油水呢
[00:13:40.020 --> 00:13:42.020]  在這段經文講的背景城市
[00:13:42.020 --> 00:13:43.020]  我們再重新看一下
[00:13:43.020 --> 00:13:46.020]  原來就是在以忽鎖這個地區
[00:13:46.020 --> 00:13:49.020]  這個背景就講以忽鎖這個地區
[00:13:49.020 --> 00:13:51.020]  以忽鎖這個城市是一個什麼城市呢
[00:13:51.020 --> 00:13:53.020]  以忽鎖是一個什麼樣的城市
[00:13:53.020 --> 00:13:55.020]  裡面的人原來好喜歡醫病趕鬼
[00:13:55.020 --> 00:13:57.020]  搞這些活動
[00:13:57.020 --> 00:14:00.020]  以忽鎖地區的人都很喜歡搞這些
[00:14:00.020 --> 00:14:02.020]  醫治趕鬼的活動
[00:14:02.020 --> 00:14:03.020]  給個付諸給大家
[00:14:03.020 --> 00:14:07.020]  以忽鎖後來保羅一個很重要的福音據點
[00:14:07.020 --> 00:14:10.020]  以忽鎖是保羅後來很重要的福音點
[00:14:10.020 --> 00:14:13.020]  一個原本充滿醫病趕鬼
[00:14:13.020 --> 00:14:15.020]  行邪術的城市
[00:14:15.020 --> 00:14:18.020]  一個充滿醫病趕鬼邪惡的一個城市
[00:14:18.020 --> 00:14:21.020]  最後竟然可以被使用為成
[00:14:21.020 --> 00:14:24.020]  有一個神所重用的福音據點
[00:14:24.020 --> 00:14:26.020]  最後變成一個被神所用的
[00:14:26.020 --> 00:14:28.020]  一個傳授福音的一個重點
[00:14:28.020 --> 00:14:32.020]  我們可以看見原來上帝對一個人的帶領信主
[00:14:32.020 --> 00:14:35.020]  其實可以從一個城市改變的
[00:14:35.020 --> 00:14:37.020]  上帝帶領一個人的信主
[00:14:37.020 --> 00:14:38.020]  從一個城市的改變
[00:14:38.020 --> 00:14:41.020]  講個簡單一點的憲證給大家聽
[00:14:41.020 --> 00:14:43.020]  一個簡單的見證給大家聽
[00:14:43.020 --> 00:14:46.020]  穆斯以前未信主之前
[00:14:46.020 --> 00:14:48.020]  穆斯沒有信主之前
[00:14:48.020 --> 00:14:49.020]  就很憎基督教
[00:14:49.020 --> 00:14:51.020]  很憎基督教
[00:14:51.020 --> 00:14:52.020]  很憎
[00:14:52.020 --> 00:14:54.020]  因為我見到基督徒是憎的
[00:14:54.020 --> 00:14:55.020]  看到基督徒就很憎恨
[00:14:55.020 --> 00:14:59.020]  因為他表面就經常句句說主啊又怎樣
[00:14:59.020 --> 00:15:01.020]  因為他們表面說主啊主的
[00:15:01.020 --> 00:15:03.020]  講得很偉大
[00:15:03.020 --> 00:15:05.020]  私底下我認識他個人
[00:15:05.020 --> 00:15:06.020]  私底下呢
[00:15:06.020 --> 00:15:07.020]  這個人呢
[00:15:07.020 --> 00:15:08.020]  醜陋到無比
[00:15:08.020 --> 00:15:09.020]  醜陋無比
[00:15:09.020 --> 00:15:11.020]  我以前在Waterloo讀大學的時候
[00:15:11.020 --> 00:15:14.020]  我在Waterloo讀大學的時候
[00:15:14.020 --> 00:15:15.020]  有一個同學
[00:15:15.020 --> 00:15:16.020]  一個同學
[00:15:16.020 --> 00:15:20.020]  一個基督徒團體的團體的重要人物
