
[00:00:00.000 --> 00:00:09.000]  羅馬書第十四章一至十四節
[00:03:02.000 --> 00:03:05.640]  保羅是假設了有三個不同的問題
[00:03:05.640 --> 00:03:08.640]  第一個問題就是我們今天要回答的
[00:03:08.640 --> 00:03:11.400]  羅馬書的六章一至十四節
[00:03:11.400 --> 00:03:14.680]  是不是因為我們犯罪的時候
[00:03:14.680 --> 00:03:16.680]  使神的恩典顯多
[00:03:16.680 --> 00:03:18.680]  我們就要多犯些罪呢?
[00:03:18.680 --> 00:03:21.400]  等一下我們會回來看這一點
[00:03:21.400 --> 00:03:23.400]  第二個問題
[00:03:23.400 --> 00:03:25.800]  保羅說我們不在律法之下
[00:03:25.800 --> 00:03:29.480]  有人說「正了」「沒有枉本」
[00:03:29.480 --> 00:03:31.800]  「為所欲為」
[00:03:31.800 --> 00:03:33.400]  是不是這樣呢?
[00:03:33.400 --> 00:03:37.880]  保羅在羅馬書的六章十五至七章六節
[00:03:37.880 --> 00:03:39.880]  是會回答這個問題
[00:03:39.880 --> 00:03:41.880]  還有第三個問題
[00:03:41.880 --> 00:03:43.480]  保羅說
[00:03:43.480 --> 00:03:46.280]  律法會引人犯罪
[00:03:46.280 --> 00:03:49.880]  這個我在上一次也和大家解釋過
[00:03:49.880 --> 00:03:53.880]  亞當和夏娃當神未說
[00:03:53.880 --> 00:03:57.080]  在哪棵樹上的果子不能吃
[00:03:57.080 --> 00:03:59.080]  對他們來說每棵都一樣
[00:03:59.080 --> 00:04:01.080]  沒有什麼問題
[00:04:01.080 --> 00:04:04.680]  只是說了分別善惡樹上的果子不能吃
[00:04:04.680 --> 00:04:10.280]  當堂就發現原來那棵樹的果子才是最好的
[00:04:10.280 --> 00:04:11.880]  人就是這樣
[00:04:11.880 --> 00:04:14.680]  你不能做的事你越是想做
[00:04:14.680 --> 00:04:16.680]  如果是這樣
[00:04:16.680 --> 00:04:18.680]  律法引我們犯罪
[00:04:18.680 --> 00:04:21.080]  那麼律法是不是邪惡呢?
[00:04:21.080 --> 00:04:25.880]  保羅在羅馬書的七章七節至七章二十五節
[00:04:25.880 --> 00:04:27.880]  是會回答這個問題
[00:04:27.880 --> 00:04:31.480]  其實當保羅說「恩信稱義」的時候
[00:04:31.480 --> 00:04:33.880]  有兩批不同的人
[00:04:33.880 --> 00:04:37.080]  極端不同的有不同的回應
[00:04:37.080 --> 00:04:39.880]  第一批就是律法主義者
[00:04:40.280 --> 00:04:44.680]  他們就是說我們要守律法才能得救
[00:04:44.680 --> 00:04:47.880]  現在保羅說是「恩信稱義」
[00:04:47.880 --> 00:04:50.680]  他們就會說保羅罵保羅
[00:04:50.680 --> 00:04:54.280]  你這樣做的時候還有人守法的?
[00:04:54.280 --> 00:04:56.280]  你不是鼓勵人犯罪嗎?
[00:04:56.280 --> 00:04:59.480]  還有人願意過著聖潔的生活的?
[00:04:59.480 --> 00:05:03.080]  其實這些人不明白「恩信稱義」的道理
[00:05:03.080 --> 00:05:07.480]  一個人得到救贖得救了之後
[00:05:07.480 --> 00:05:10.280]  他是有神的靈在我們裡面
[00:05:10.280 --> 00:05:13.080]  這是內在的事不是外在的
[00:05:13.080 --> 00:05:15.480]  所以耶穌基督在世的時候
[00:05:15.480 --> 00:05:17.880]  經常罵那些法利塞人是怎樣的?
[00:05:17.880 --> 00:05:19.880]  他們沒有神的靈在裡面
[00:05:19.880 --> 00:05:23.080]  只是靠自己外在的作為
[00:05:23.080 --> 00:05:27.080]  自己的行為希望能夠取神的月立
[00:05:27.080 --> 00:05:30.680]  一個基督徒是由內在有聖靈的帶領
[00:05:30.680 --> 00:05:34.680]  由裡面以至我們有美好的行為
[00:05:34.680 --> 00:05:38.280]  如果我們說稱義是恩典
[00:05:38.280 --> 00:05:41.080]  是從神而來不是我們所做
[00:05:41.080 --> 00:05:44.280]  其實誠信都是一份禮物
[00:05:44.280 --> 00:05:46.280]  但是有些少不同
[00:05:46.280 --> 00:05:49.080]  是靠著聖靈來做
[00:05:49.080 --> 00:05:51.480]  但我們也需要合作
[00:05:51.480 --> 00:05:54.280]  我們也需要被聖靈帶領
[00:05:54.280 --> 00:05:58.280]  否則我們不能越來越像耶穌基督
[00:05:58.280 --> 00:06:01.480]  所以第一批就是那些律法主義者
[00:06:01.480 --> 00:06:05.480]  第二批是那些自由主義者
[00:06:05.480 --> 00:06:07.480]  另外一個極端
[00:06:07.480 --> 00:06:11.080]  他們希望盡情地犯罪
[00:06:11.080 --> 00:06:13.080]  現在保羅這樣說
[00:06:13.080 --> 00:06:15.080]  曾經有個人說
[00:06:15.080 --> 00:06:20.680]  如果我們的罪真是使到神的恩典顯示出來的話
[00:06:20.680 --> 00:06:22.680]  那就要多犯一些罪了
[00:06:22.680 --> 00:06:26.280]  而且你不要犯那些平時的罪
[00:06:26.280 --> 00:06:28.280]  你要犯那些很大的罪
[00:06:28.280 --> 00:06:30.280]  不尋常的罪
[00:06:30.280 --> 00:06:33.080]  你才能夠彰顯出神的榮耀
[00:06:33.080 --> 00:06:35.080]  居然有人這樣說
[00:06:35.080 --> 00:06:39.080]  也有基督教的學者說
[00:06:39.080 --> 00:06:44.280]  得救的人不一定有屬靈的果子
[00:06:44.280 --> 00:06:49.080]  得救不一定有得救的憑據
[00:06:49.080 --> 00:06:51.080]  這個不是神的旨意
[00:06:51.080 --> 00:06:53.080]  這個不是神所喜悅的
[00:06:53.080 --> 00:06:55.880]  但絕對有這樣的可能
[00:06:55.880 --> 00:06:57.880]  是不是這樣呢?
[00:06:57.880 --> 00:07:01.080]  我們來看看保羅怎樣回答
[00:07:01.080 --> 00:07:04.280]  保羅在羅馬書的六章第一節
[00:07:04.280 --> 00:07:06.680]  他說「這樣怎麼說呢?
[00:07:06.680 --> 00:07:11.480]  我們可以凝在罪中叫恩典顯多麼?」
[00:07:11.480 --> 00:07:16.680]  然後在六章二節他自言自語自己回答
[00:07:16.680 --> 00:07:21.880]  他用了一個希臘文當中最強的一個否定
[00:07:21.880 --> 00:07:25.080]  就是Meganeeta這個字
[00:07:25.080 --> 00:07:27.080]  「斷乎不可」
[00:07:27.080 --> 00:07:28.680]  沒有這樣的事
[00:07:28.680 --> 00:07:31.480]  「我們在罪上死了的人
[00:07:31.480 --> 00:07:34.680]  豈可凝在罪中活著?」
[00:07:34.680 --> 00:07:38.680]  其實在羅馬書的第五章我們已經見過
[00:07:38.680 --> 00:07:41.480]  保羅說我們要麼在亞當裡
[00:07:41.480 --> 00:07:43.480]  要麼在耶穌基督裡
[00:07:43.480 --> 00:07:47.480]  在亞當裡就是讓死讓罪來作王
[00:07:47.480 --> 00:07:51.480]  在耶穌基督裡是讓耶穌基督來作王
[00:07:51.480 --> 00:07:53.480]  一個是生一個是死
[00:07:53.480 --> 00:07:56.280]  兩個不能混淆的
[00:07:56.280 --> 00:07:59.480]  混淆了就變成半死不活
[00:07:59.480 --> 00:08:02.680]  所以現在你看看很多基督徒都是怎樣?
[00:08:02.680 --> 00:08:04.280]  半死不活的
[00:08:04.280 --> 00:08:06.680]  你看他好像死的又不是
[00:08:06.680 --> 00:08:07.480]  有生命
[00:08:07.480 --> 00:08:10.280]  你看他覺得他活又不是
[00:08:10.280 --> 00:08:12.280]  死死地氣這樣
[00:08:12.280 --> 00:08:15.080]  為什麼這麼多基督徒半死不活?
[00:08:15.080 --> 00:08:17.480]  就是混淆了這個問題
[00:08:17.480 --> 00:08:21.480]  保羅說「我們在罪上死了的人
[00:08:21.480 --> 00:08:25.480]  豈可凝在罪中活著?」
[00:08:25.480 --> 00:08:28.480]  在罪上死了是什麼意思?
[00:08:28.480 --> 00:08:31.880]  就是我們不再跟罪有妥協
[00:08:31.880 --> 00:08:35.480]  我們不會再在罪的習慣裡
[00:08:35.480 --> 00:08:38.280]  這個叫做在罪上死了
[00:08:38.280 --> 00:08:40.480]  有很多人都會走來問我
[00:08:40.480 --> 00:08:45.080]  「牧師啊 究竟同性戀者能不能夠得救?」
[00:08:45.080 --> 00:08:47.480]  「我有很多同性戀的朋友」
[00:08:47.480 --> 00:08:49.480]  「他們很友善的」
[00:08:49.480 --> 00:08:51.480]  「同性戀的人能不能得救?」
[00:08:51.480 --> 00:08:53.480]  「當然能夠得救」
[00:08:53.480 --> 00:08:55.480]  「如果他們認罪悔改」
[00:08:55.480 --> 00:08:56.480]  「脫離他們的罪」
[00:08:56.480 --> 00:08:58.480]  「他們當然能夠得救」
[00:08:58.480 --> 00:09:00.480]  「但如果兩個同性戀的人」
[00:09:00.480 --> 00:09:03.480]  「手牽手走到教會裡」
[00:09:03.480 --> 00:09:05.480]  「說我們要加入你們的教會」
[00:09:05.480 --> 00:09:07.480]  「我們要成為基督徒」
[00:09:07.480 --> 00:09:08.480]  「能不能夠?」
[00:09:08.480 --> 00:09:11.480]  「如果你仍然在你罪的習慣裡」
[00:09:11.480 --> 00:09:12.480]  「你是不能夠的」
[00:09:12.480 --> 00:09:14.480]  「你要認罪悔改」
[00:09:14.480 --> 00:09:16.480]  「成為一個新造的人」
[00:09:16.480 --> 00:09:18.480]  在約翰一書的三章九節
[00:09:18.480 --> 00:09:21.480]  「凡從神身的就不犯罪」
[00:09:21.480 --> 00:09:24.480]  「因神的道存在他們心裡」
[00:09:24.480 --> 00:09:26.480]  「他也不能犯罪」
[00:09:26.480 --> 00:09:28.480]  「因為他是由神生的」
[00:09:28.480 --> 00:09:31.480]  有沒有看到這裡「就不犯罪」?
[00:09:31.480 --> 00:09:35.480]  這個和約翰一書的五章十八節很相似
[00:09:35.480 --> 00:09:38.480]  但是五章十八節說「必不犯罪」
[00:09:38.480 --> 00:09:40.480]  「就不犯罪」「必不犯罪」
[00:09:40.480 --> 00:09:44.480]  不是說成為基督徒之後你就不會犯罪
[00:09:44.480 --> 00:09:48.480]  原文的希臘文是「現在進行式」
[00:09:48.480 --> 00:09:51.480]  即是說你繼續在你的罪裡面
[00:09:51.480 --> 00:09:53.480]  你繼續有這個習慣
[00:09:53.480 --> 00:09:55.480]  你繼續這樣做下去
[00:09:55.480 --> 00:09:57.480]  你不是一個真正的基督徒
[00:09:57.480 --> 00:10:00.480]  所以這個我們都要很小心
[00:10:00.480 --> 00:10:04.480]  今天保羅和我們分享的一共有五點
[00:10:04.480 --> 00:10:07.480]  一個真正得救的人是怎樣的?
[00:10:07.480 --> 00:10:11.480]  第一點他是受洗歸入基督耶穌
[00:10:11.480 --> 00:10:14.480]  羅馬書六章三節
[00:10:14.480 --> 00:10:18.480]  第二點他是歸入耶穌基督的死
[00:10:18.480 --> 00:10:20.480]  羅馬書六章四節
[00:10:20.480 --> 00:10:24.480]  第三點他是歸入耶穌基督的復活
[00:10:24.480 --> 00:10:26.480]  四節至五節
[00:10:26.480 --> 00:10:32.480]  第四點他會使到罪身喪失功能
[00:10:32.480 --> 00:10:36.480]  這個是羅馬書六章六至九節
[00:10:36.480 --> 00:10:38.480]  還有第五點
[00:10:38.480 --> 00:10:41.480]  就是他會效法耶穌基督
[00:10:41.480 --> 00:10:43.480]  向罪死了
[00:10:43.480 --> 00:10:45.480]  什麼叫做向罪死了?
[00:10:45.480 --> 00:10:48.480]  就是向罪的功架
[00:10:48.480 --> 00:10:50.480]  向罪的勢力死了
[00:10:50.480 --> 00:10:53.480]  我們稍後會來看這幾點
[00:10:53.480 --> 00:10:56.480]  首先是看看第一點
[00:10:56.480 --> 00:11:00.480]  一個真正得救的人怎樣受洗歸入耶穌基督
[00:11:00.480 --> 00:11:03.480]  是羅馬書六章三節
[00:11:03.480 --> 00:11:05.480]  一個真正得救的人
[00:11:05.480 --> 00:11:09.480]  不單被神稱為一個異人
[00:11:09.480 --> 00:11:12.480]  他與耶穌基督有一個很親密的關係
[00:11:12.480 --> 00:11:15.480]  這個不單是地位上的事
[00:11:15.480 --> 00:11:18.480]  不是神在寶寶裡
[00:11:18.480 --> 00:11:20.480]  將你的名字割下來剔一剔
[00:11:20.480 --> 00:11:22.480]  這個人得救了
[00:11:22.480 --> 00:11:26.480]  而是你真正與耶穌基督有一個親密的關係
[00:11:26.480 --> 00:11:30.480]  受洗歸入耶穌基督是什麼意思?
[00:11:30.480 --> 00:11:33.480]  我們首先看看這個字的意思
[00:11:33.480 --> 00:11:36.480]  在哥倫多前書十章二節
[00:11:36.480 --> 00:11:38.480]  說到以色列人的祖宗
[00:11:38.480 --> 00:11:43.480]  他們在雲裡在海裡受洗歸入摩西
[00:11:43.480 --> 00:11:45.480]  一樣的字受洗歸入
[00:11:45.480 --> 00:11:47.480]  你說有沒有搞錯?
[00:11:47.480 --> 00:11:50.480]  受洗當然是歸入耶穌基督
[00:11:50.480 --> 00:11:52.480]  怎麼歸入摩西?
[00:11:52.480 --> 00:11:54.480]  我們看看什麼意思
[00:11:54.480 --> 00:11:58.480]  什麼叫做在雲裡在海裡?
[00:11:58.480 --> 00:12:00.480]  受洗歸入摩西
[00:12:00.480 --> 00:12:05.480]  就是以色列人參與神在摩西生命當中一切的事
[00:12:05.480 --> 00:12:10.480]  包括當神以雲柱帶領以色列人
[00:12:10.480 --> 00:12:13.480]  包括當神打開紅海
[00:12:13.480 --> 00:12:16.480]  讓以色列人經過在海裡
[00:12:16.480 --> 00:12:19.480]  摩西經過一切的事
[00:12:19.480 --> 00:12:22.480]  以色列人也與他一起經過
[00:12:22.480 --> 00:12:24.480]  這個叫做受洗歸入摩西
[00:12:24.480 --> 00:12:27.480]  當我們受洗歸入耶穌基督
[00:12:27.480 --> 00:12:32.480]  就是參與神在耶穌基督生命當中所做的一切事
[00:12:32.480 --> 00:12:36.480]  在加拿大書三章二十七節
[00:12:36.480 --> 00:12:40.480]  說我們受洗歸入基督的就是披戴基督了
[00:12:40.480 --> 00:12:42.480]  我剛才說過
[00:12:42.480 --> 00:12:44.480]  當我們接受耶穌基督
[00:12:44.480 --> 00:12:48.480]  神將耶穌基督的義披在我們身上
[00:12:48.480 --> 00:12:50.480]  我們披戴基督
[00:12:50.480 --> 00:12:54.480]  你不要以為披戴就算了
[00:12:54.480 --> 00:12:57.480]  你真的要與耶穌基督同在
[00:12:57.480 --> 00:13:00.480]  你要知道耶穌基督時刻與你同在
[00:13:00.480 --> 00:13:03.480]  你參與耶穌基督生命當中的一切
[00:13:03.480 --> 00:13:06.480]  這個叫披戴基督
[00:13:06.480 --> 00:13:09.480]  還有加拿大書三章二十九節
[00:13:09.480 --> 00:13:12.480]  你們既屬乎基督
[00:13:12.480 --> 00:13:14.480]  一個披戴基督的人
[00:13:14.480 --> 00:13:16.480]  就是時刻與耶穌基督同在
[00:13:16.480 --> 00:13:19.480]  屬乎耶穌基督的人
[00:13:19.480 --> 00:13:21.480]  這就是第一點
[00:13:21.480 --> 00:13:23.480]  我們受洗歸入基督
[00:13:23.480 --> 00:13:26.480]  是有很親密的關係
[00:13:26.480 --> 00:13:28.480]  第二點呢?
[00:13:28.480 --> 00:13:31.480]  第二點是受洗歸入他的死
[00:13:31.480 --> 00:13:33.480]  在羅馬書的六章四節
[00:13:33.480 --> 00:13:36.480]  所以我們藉著洗禮歸入死
[00:13:36.480 --> 00:13:39.480]  和他一同埋葬
[00:13:39.480 --> 00:13:42.480]  這個洗禮不是水洗
[00:13:42.480 --> 00:13:45.480]  不是一定要水洗你才能夠得到
[00:13:45.480 --> 00:13:47.480]  當你接受耶穌基督的時候
[00:13:47.480 --> 00:13:49.480]  聖靈降臨在你的身上
[00:13:49.480 --> 00:13:51.480]  這個是靈洗
[00:13:51.480 --> 00:13:54.480]  以至你是一個真正重新得救的人
[00:13:54.480 --> 00:13:57.480]  當你接受耶穌基督
[00:13:57.480 --> 00:14:00.480]  你就是參加了自己的喪禮
[00:14:00.480 --> 00:14:03.480]  哇!你說拜吉禮士
[00:14:03.480 --> 00:14:06.480]  我生小孩怎麼會參加自己的喪禮
[00:14:06.480 --> 00:14:11.480]  就是你的救我已經和耶穌基督同釘十字架
[00:14:11.480 --> 00:14:14.480]  耶穌基督在十字架上釘十字架
[00:14:14.480 --> 00:14:16.480]  你的救我和他一起
[00:14:16.480 --> 00:14:18.480]  一起來被埋葬
[00:14:18.480 --> 00:14:20.480]  但是很可惜
[00:14:20.480 --> 00:14:22.480]  現在有很多學者
[00:14:22.480 --> 00:14:25.480]  很多牧師都搞錯了
[00:14:25.480 --> 00:14:27.480]  以為一個新做的人
[00:14:27.480 --> 00:14:29.480]  一個得救的人
[00:14:29.480 --> 00:14:33.480]  就是有你的救我和你的新我在一起
[00:14:33.480 --> 00:14:35.480]  有時你的救我就出來了
[00:14:35.480 --> 00:14:37.480]  你開始發脾氣
[00:14:37.480 --> 00:14:38.480]  你罵人
[00:14:38.480 --> 00:14:39.480]  你犯罪
[00:14:39.480 --> 00:14:42.480]  哎呀!我的救我又回來了
[00:14:42.480 --> 00:14:45.480]  我都不知道我的救我為什麼時不時就會出來
[00:14:45.480 --> 00:14:47.480]  不用怕
[00:14:47.480 --> 00:14:49.480]  我的新我很快就會回來
[00:14:49.480 --> 00:14:52.480]  一回來我就變回一個正常人
[00:14:52.480 --> 00:14:54.480]  如果你真的這樣
[00:14:54.480 --> 00:14:56.480]  你不是一個基督徒
[00:14:56.480 --> 00:14:58.480]  你是有精神分裂
[00:14:58.480 --> 00:15:01.480]  你需要找一個醫生來看
[00:15:01.480 --> 00:15:03.480]  你有分離性質
[00:15:03.480 --> 00:15:05.480]  你不是一個基督徒
[00:15:05.480 --> 00:15:08.480]  錯誤的觀點首先是什麼?
[00:15:08.480 --> 00:15:10.480]  你仍然被撒旦綑綁著
[00:15:10.480 --> 00:15:12.480]  你發脾氣
[00:15:12.480 --> 00:15:13.480]  你罵人
[00:15:13.480 --> 00:15:14.480]  你犯罪
[00:15:14.480 --> 00:15:17.480]  但是有時因為你接受了耶穌基督
[00:15:17.480 --> 00:15:19.480]  你就馴服耶穌基督
[00:15:19.480 --> 00:15:21.480]  但是這個觀點
[00:15:21.480 --> 00:15:23.480]  就是你欲罷不能
[00:15:23.480 --> 00:15:24.480]  你沒有辦法
[00:15:24.480 --> 00:15:26.480]  你一定要犯罪
[00:15:26.480 --> 00:15:29.480]  因為你仍然被撒旦綑綁著
[00:15:29.480 --> 00:15:31.480]  正確的觀點是什麼?
[00:15:31.480 --> 00:15:34.480]  你以前是被撒旦綑綁著
[00:15:34.480 --> 00:15:36.480]  你欲罷不能
[00:15:36.480 --> 00:15:38.480]  你不能不犯罪
[00:15:38.480 --> 00:15:40.480]  但是耶穌基督說你來跟隨我
[00:15:40.480 --> 00:15:43.480]  於是你就服從耶穌基督
[00:15:43.480 --> 00:15:46.480]  你和撒旦斬斷了關係
[00:15:46.480 --> 00:15:49.480]  你不再被撒旦控制
[00:15:49.480 --> 00:15:52.480]  撒旦仍然可以引誘你
[00:15:52.480 --> 00:15:55.480]  撒旦仍然可以試探你
[00:15:55.480 --> 00:15:59.480]  但是你已經不再被撒旦控制
[00:15:59.480 --> 00:16:01.480]  不再被撒旦綑綁著
[00:16:01.480 --> 00:16:03.480]  你要犯罪的話
[00:16:03.480 --> 00:16:05.480]  是你自己的選擇
[00:16:05.480 --> 00:16:07.480]  這就是不同的地方
[00:16:07.480 --> 00:16:11.480]  為什麼會有這麼多的混淆呢?
[00:16:11.480 --> 00:16:13.480]  其實我相信是一節經文
[00:16:13.480 --> 00:16:16.480]  是對這一節經文的誤解
[00:16:16.480 --> 00:16:19.480]  就是已忽所書的四章二十二節
[00:16:19.480 --> 00:16:26.480]  保羅說你們就要脫去你們從前行為上的舊人
[00:16:26.480 --> 00:16:31.480]  這舊人是因私慾的迷惑漸漸變壞的
[00:16:31.480 --> 00:16:32.480]  那些人就會說
[00:16:32.480 --> 00:16:35.480]  你看看保羅命令我們脫去舊人
[00:16:35.480 --> 00:16:37.480]  那就是說你的舊人還沒脫去
[00:16:37.480 --> 00:16:40.480]  那就是說你的舊人還沒死
[00:16:40.480 --> 00:16:43.480]  所以就有這樣的教導
[00:16:43.480 --> 00:16:46.480]  我聽過有學者說
[00:16:46.480 --> 00:16:50.480]  你的舊人還沒完全釘死
[00:16:50.480 --> 00:16:54.480]  你還要多釘兩眼釘下去釘死他為止
[00:16:54.480 --> 00:16:56.480]  如果還沒釘死的話
[00:16:56.480 --> 00:16:59.480]  你都不是一個真正的基督徒
[00:16:59.480 --> 00:17:01.480]  你釘死了舊人
[00:17:01.480 --> 00:17:03.480]  你才是一個真正的基督徒
[00:17:03.480 --> 00:17:04.480]  你還沒釘死的話
[00:17:04.480 --> 00:17:06.480]  你不是一個真正的基督徒
[00:17:06.480 --> 00:17:09.480]  你看看哥羅西書的三章九節
[00:17:09.480 --> 00:17:10.480]  你就明白
[00:17:10.480 --> 00:17:12.480]  不要彼此說謊
[00:17:12.480 --> 00:17:16.480]  因你們已經脫去舊人和舊人的行為
[00:17:16.480 --> 00:17:20.480]  有沒有看到原文的希臘文是過去式
[00:17:20.480 --> 00:17:22.480]  已經脫去了
[00:17:22.480 --> 00:17:25.480]  你想釘死你的舊人
[00:17:25.480 --> 00:17:28.480]  你浪費心機捱睏已經死了
[00:17:28.480 --> 00:17:34.480]  那你說為什麼這章經文和以弗佐書的四章二十二節
[00:17:34.480 --> 00:17:36.480]  是會有出入
[00:17:36.480 --> 00:17:38.480]  是不是聖經有矛盾呢?
[00:17:38.480 --> 00:17:40.480]  你說不是
[00:17:40.480 --> 00:17:42.480]  四章二十二節是什麼?
[00:17:42.480 --> 00:17:44.480]  是一個結論
[00:17:44.480 --> 00:17:46.480]  不是一個命令
[00:17:46.480 --> 00:17:50.480]  保羅說你既然已經是一個新人
[00:17:50.480 --> 00:17:53.480]  你怎麼可以好像還沒脫去你的舊人一樣
[00:17:53.480 --> 00:17:55.480]  就是這章經文的意思
[00:17:55.480 --> 00:17:59.480]  Martin Lloyd-Jones是我一個很喜歡的解經家
[00:17:59.480 --> 00:18:02.480]  他這章解經解得非常精彩
[00:18:02.480 --> 00:18:05.480]  他說保羅警告信徒
[00:18:05.480 --> 00:18:09.480]  你不要繼續過著舊人的生活
[00:18:09.480 --> 00:18:11.480]  你的舊人已經死了
[00:18:11.480 --> 00:18:13.480]  你不要繼續過著生活
[00:18:13.480 --> 00:18:16.480]  就好像你的舊人還沒死一樣
[00:18:16.480 --> 00:18:20.480]  這是以弗佐書四章二十二節的意思
[00:18:20.480 --> 00:18:25.480]  所以我們看到保羅只不過是作出一個結論
[00:18:25.480 --> 00:18:27.480]  就是我們的舊人已經死了
[00:18:27.480 --> 00:18:31.480]  加拉太書的二章二十節也說
[00:18:31.480 --> 00:18:35.480]  我們已經與基督同釘十字架
[00:18:35.480 --> 00:18:37.480]  現在活著的不再是我
[00:18:37.480 --> 00:18:40.480]  乃是基督在我裡面活著
[00:18:40.480 --> 00:18:43.480]  不再是我是什麼意思?
[00:18:43.480 --> 00:18:45.480]  不再是我的舊人
[00:18:45.480 --> 00:18:47.480]  我的舊人已經釘死了
[00:18:47.480 --> 00:18:49.480]  我要活出新人的樣式
[00:18:49.480 --> 00:18:51.480]  我要歸入耶穌基督
[00:18:51.480 --> 00:18:54.480]  約翰福音的八章三十四節
[00:18:54.480 --> 00:18:55.480]  耶穌回答說
[00:18:55.480 --> 00:18:57.480]  我實實在在的告訴你們
[00:18:57.480 --> 00:19:01.480]  凡有犯罪的就是罪的老僕
[00:19:01.480 --> 00:19:05.480]  當我們脫離了撒旦的綑綁
[00:19:05.480 --> 00:19:08.480]  如果我們仍然犯罪的話
[00:19:08.480 --> 00:19:11.480]  這是你自己選擇去犯罪
[00:19:11.480 --> 00:19:14.480]  撒旦已經沒辦法控制你
[00:19:14.480 --> 00:19:17.480]  你不在罪的綑綁之下
[00:19:17.480 --> 00:19:19.480]  但如果你繼續犯罪的話
[00:19:19.480 --> 00:19:21.480]  這是你自願去犯罪
[00:19:21.480 --> 00:19:24.480]  是你甘願去背叛神
[00:19:24.480 --> 00:19:26.480]  說完這兩點
[00:19:26.480 --> 00:19:29.480]  就是受洗歸入基督耶穌
[00:19:29.480 --> 00:19:31.480]  受洗歸入基督的死
