
[00:00:00.000 --> 00:00:03.220]  好多謝教會給我這個機會
[00:08:41.840 --> 00:08:42.640]  為什麼呢?
[00:08:42.640 --> 00:08:44.800]  原因是因為你信了耶穌之後
[00:08:44.800 --> 00:08:48.640]  你有了那種責任感
[00:08:48.640 --> 00:08:50.720]  那種責任感很重要的
[00:08:50.720 --> 00:08:54.560]  這個就是令我們在地上
[00:08:54.560 --> 00:08:56.000]  來明白到
[00:08:56.000 --> 00:08:59.880]  原來我們是一群需要負責任
[00:08:59.880 --> 00:09:03.720]  對自己、對身邊的人負責任的人
[00:09:03.720 --> 00:09:04.360]  對不對?
[00:09:04.360 --> 00:09:07.480]  這個其實是我們悔改的其中一個原因
[00:09:07.480 --> 00:09:08.080]  就是因為
[00:09:08.080 --> 00:09:10.040]  哦 原來我們要負責任
[00:09:10.040 --> 00:09:12.560]  耶穌上十字架就是承擔了我們那些
[00:09:12.560 --> 00:09:15.600]  我們承擔不了的責任
[00:09:15.600 --> 00:09:15.920]  是不是?
[00:09:15.920 --> 00:09:18.160]  我們承擔不了的有些就是下地獄
[00:09:18.160 --> 00:09:20.160]  那個就是我們的後果
[00:09:20.160 --> 00:09:21.680]  我們承擔不了
[00:09:21.680 --> 00:09:22.520]  我們承擔不了
[00:09:22.520 --> 00:09:24.160]  那麼上帝就幫我們背了
[00:09:24.160 --> 00:09:27.320]  但是上帝不是背了所有的責任
[00:09:27.320 --> 00:09:29.560]  他仍然將一部分的責任給我們
[00:09:29.560 --> 00:09:31.560]  那些管理海洋儀空中的海洋儀空中
[00:09:31.560 --> 00:09:34.120]  現在我們叫做環保這個題目
[00:09:34.120 --> 00:09:35.240]  這些是給我們的
[00:09:35.240 --> 00:09:37.040]  我們自己要做的
[00:09:37.040 --> 00:09:38.280]  明白嗎?
[00:09:38.280 --> 00:09:40.400]  我們因罪背棄上帝
[00:09:40.400 --> 00:09:41.160]  我們下地獄
[00:09:41.160 --> 00:09:42.560]  那個是破產
[00:09:42.560 --> 00:09:43.400]  OK?
[00:09:43.400 --> 00:09:45.800]  然後上帝就將那個破產
[00:09:45.800 --> 00:09:48.720]  讓我們幫你還清那個罪債
[00:09:48.720 --> 00:09:50.520]  然後打回原形
[00:09:50.520 --> 00:09:52.840]  然後再將各樣的恩賜加給我們
[00:09:52.840 --> 00:09:57.400]  讓我們活在地上成為一群天國的公民
[00:09:57.400 --> 00:09:58.680]  他活在地上
[00:09:58.680 --> 00:10:00.360]  所以就雙城記
[00:10:00.360 --> 00:10:02.360]  雙城記就是這樣來的
[00:10:02.360 --> 00:10:03.960]  一方面我們在天上
[00:10:03.960 --> 00:10:05.760]  另一方面我們又活在地上
[00:10:05.760 --> 00:10:08.040]  我們說上帝救我們離開罪的
[00:10:08.040 --> 00:10:09.520]  不是我們脫身
[00:10:09.520 --> 00:10:10.720]  從今以後很棒
[00:10:10.720 --> 00:10:11.920]  我們以後可以不負責任
[00:10:11.920 --> 00:10:13.400]  剛剛反過來
[00:10:13.400 --> 00:10:16.400]  上帝救我們離開不負責任
[00:10:16.400 --> 00:10:18.960]  進入一個負責任的階段
[00:10:18.960 --> 00:10:21.520]  這個就是上帝拯救我們
[00:10:21.520 --> 00:10:22.680]  他救我們做什麼?
[00:10:22.680 --> 00:10:25.480]  他救我們成為一群負責任的人
[00:10:25.480 --> 00:10:28.600]  這個是救恩的精神
[00:10:28.600 --> 00:10:30.720]  所以你發覺為什麼聖經裡面有這麼多的教導
[00:10:30.720 --> 00:10:32.720]  就是教我們怎麼去負責任
[00:10:32.720 --> 00:10:34.720]  不是教我們怎麼不負責任
[00:10:34.720 --> 00:10:35.360]  是不是?
[00:10:35.360 --> 00:10:36.760]  所以聖經裡面告訴我們
[00:10:36.760 --> 00:10:38.840]  我們作為一個天國的公民
[00:10:38.840 --> 00:10:40.680]  我們跟隨耶穌基督
[00:10:40.680 --> 00:10:42.440]  跟隨耶穌基督是怎麼樣?
[00:10:42.440 --> 00:10:43.200]  跟隨耶穌基督
[00:10:43.200 --> 00:10:44.840]  耶穌基督他怎麼來救我們?
[00:10:44.840 --> 00:10:46.600]  耶穌基督不是一下子下來
[00:10:46.600 --> 00:10:47.600]  一下子上十字架
[00:10:47.600 --> 00:10:48.520]  搞定收工
[00:10:48.520 --> 00:10:49.960]  不是的
[00:10:49.960 --> 00:10:53.360]  他在這個世界上走了幾十年
[00:10:53.360 --> 00:10:54.800]  這個代表什麼?
[00:10:54.800 --> 00:11:01.040]  他是要讓我們看到一個人在地上當負什麼責任
[00:11:01.040 --> 00:11:01.680]  是不是?
[00:11:01.680 --> 00:11:04.120]  所以耶穌為什麼要下凡呢?
[00:11:04.120 --> 00:11:05.440]  道成肉身我們說得太多了
[00:11:05.440 --> 00:11:06.640]  用一個另外一點的詞語
[00:11:06.640 --> 00:11:07.560]  另類一點的
[00:11:07.560 --> 00:11:08.640]  下凡啊上帝
[00:11:08.640 --> 00:11:10.560]  為什麼要下凡呢?
[00:11:10.560 --> 00:11:11.920]  為什麼不是一下子出來
[00:11:11.920 --> 00:11:13.840]  上了十字架就搞定了
[00:11:13.840 --> 00:11:17.000]  就負了罪債
[00:11:17.000 --> 00:11:18.760]  不是這麼做的
[00:11:18.760 --> 00:11:21.280]  因為耶穌要示範給我們看到
[00:11:21.280 --> 00:11:23.840]  什麼叫做世上的賢和歌
[00:11:23.840 --> 00:11:25.800]  我們 我再說一次
[00:11:25.800 --> 00:11:27.040]  當我們決戰那一刻
[00:11:27.040 --> 00:11:31.200]  我們是申請移民
[00:11:31.200 --> 00:11:32.200]  我們申請移民之後
[00:11:32.200 --> 00:11:34.800]  為什麼要在這裡熬這麼多年才讓你入籍呢?
[00:11:34.800 --> 00:11:37.160]  就是讓你看一下這個國家
[00:11:37.160 --> 00:11:39.200]  那種生活的癮
[00:11:39.200 --> 00:11:41.080]  然後為什麼要考入籍試呢?
[00:11:41.080 --> 00:11:43.400]  就是讓你知道你作為一個公民
[00:11:43.400 --> 00:11:44.160]  你有什麼權利
[00:11:44.160 --> 00:11:45.000]  有什麼責任
[00:11:45.000 --> 00:11:46.760]  你肯不肯背呢?
[00:11:46.760 --> 00:11:49.000]  你肯了才讓你入籍嘛
[00:11:49.000 --> 00:11:49.280]  是不是?
[00:11:49.280 --> 00:11:50.600]  你不肯就搞什麼鬼呢?
[00:11:50.600 --> 00:11:52.160]  浪費時間
[00:11:52.160 --> 00:11:52.720]  是不是?
[00:11:52.720 --> 00:11:59.600]  所以信耶穌受洗和申請移民入籍不一樣嗎?
[00:11:59.600 --> 00:12:00.400]  是不是?
[00:12:00.400 --> 00:12:01.200]  一樣的嘛
[00:12:01.200 --> 00:12:03.880]  談戀愛到結婚
[00:12:03.880 --> 00:12:04.520]  是不是?
[00:12:04.520 --> 00:12:05.680]  最近真的很遲
[00:12:05.680 --> 00:12:09.080]  雖然我結婚十幾年了
[00:12:09.080 --> 00:12:10.680]  很多人是不是說
[00:12:10.680 --> 00:12:13.560]  婚姻是戀愛的墳墓
[00:12:13.560 --> 00:12:17.440]  是真的
[00:12:17.440 --> 00:12:18.440]  為什麼呢?
[00:12:18.440 --> 00:12:19.880]  很簡單
[00:12:19.880 --> 00:12:21.200]  你談戀愛
[00:12:21.200 --> 00:12:22.240]  大家出來談戀愛
[00:12:22.240 --> 00:12:24.240]  你給他一個什麼樣子
[00:12:24.240 --> 00:12:25.280]  給他一個漂亮的樣子
[00:12:25.280 --> 00:12:26.680]  是不是?
[00:12:26.680 --> 00:12:27.640]  到你結婚之後
[00:12:27.640 --> 00:12:28.320]  還要摘起身
[00:12:28.320 --> 00:12:29.000]  看到旁邊那個
[00:12:29.000 --> 00:12:29.400]  哇
[00:12:29.400 --> 00:12:31.320]  原來是這樣的
[00:12:31.320 --> 00:12:32.760]  那個是真面目
[00:12:32.760 --> 00:12:34.800]  所以為什麼要有一個婚禮
[00:12:34.800 --> 00:12:36.440]  為什麼要起誓呢?
[00:12:36.440 --> 00:12:37.440]  起誓的意思就是說
[00:12:37.440 --> 00:12:38.320]  從今以後
[00:12:38.320 --> 00:12:39.080]  我愛你了
[00:12:39.080 --> 00:12:40.280]  我不是只是戀愛你
[00:12:40.280 --> 00:12:41.320]  這個戀愛是什麼?
[00:12:41.320 --> 00:12:42.880]  戀愛就是你真的很可愛
[00:12:42.880 --> 00:12:43.760]  是不是?
[00:12:43.760 --> 00:12:44.640]  你真的很可愛
[00:12:44.640 --> 00:12:45.760]  你才會跟他男圈愛
[00:12:45.760 --> 00:12:46.080]  是不是?
[00:12:46.080 --> 00:12:47.080]  你真的很可愛
[00:12:47.080 --> 00:12:49.640]  你看到他是一個部分
[00:12:49.640 --> 00:12:49.960]  OK
[00:12:49.960 --> 00:12:50.760]  最可愛
[00:12:50.760 --> 00:12:51.480]  正常來說
[00:12:51.480 --> 00:12:53.560]  你給他最可愛的部分看
[00:12:53.560 --> 00:12:55.200]  如果你給他最可怕的部分
[00:12:55.200 --> 00:12:57.960]  他都不會跟你結婚
[00:12:57.960 --> 00:12:58.880]  是不是?
[00:12:58.880 --> 00:13:00.360]  但是
[00:13:00.360 --> 00:13:01.440]  我不是說很遺憾
[00:13:01.440 --> 00:13:03.840]  不過很現實地
[00:13:03.840 --> 00:13:05.040]  很現實地
[00:13:05.040 --> 00:13:06.240]  大部分你不明白
[00:13:06.240 --> 00:13:07.320]  你看不到的部分
[00:13:07.320 --> 00:13:09.920]  那些才是現實
[00:13:09.920 --> 00:13:10.440]  明白嗎?
[00:13:10.440 --> 00:13:11.320]  之後再一摘起身
[00:13:11.320 --> 00:13:12.520]  披頭散髮的樣子
[00:13:12.520 --> 00:13:13.960]  是你平時談戀愛的時候
[00:13:13.960 --> 00:13:15.040]  沒有機會看到的
[00:13:15.040 --> 00:13:16.960]  你結婚了就看到了
[00:13:16.960 --> 00:13:17.560]  是不是?
[00:13:17.560 --> 00:13:18.760]  他都不想的
[00:13:18.760 --> 00:13:20.960]  大哥
[00:13:20.960 --> 00:13:21.840]  明白嗎?
[00:13:21.840 --> 00:13:24.520]  所以透過婚禮就是什麼?
[00:13:24.520 --> 00:13:26.200]  我經常都說
[00:13:26.200 --> 00:13:32.200]  我們由喜歡提升到愛
[00:13:32.200 --> 00:13:34.640]  愛是什麼?
[00:13:34.640 --> 00:13:36.120]  愛是什麼?
[00:13:36.120 --> 00:13:38.720]  愛是含苟忍耐
[00:13:38.720 --> 00:13:42.400]  有看過書的
[00:13:42.400 --> 00:13:43.800]  就是一宣誓就什麼?
[00:13:43.800 --> 00:13:44.400]  一宣誓就說
[00:13:44.400 --> 00:13:44.680]  好
[00:13:44.680 --> 00:13:45.400]  我現在宣誓
[00:13:45.400 --> 00:13:46.120]  我以前喜歡你
[00:13:46.120 --> 00:13:46.680]  我現在宣誓
[00:13:46.680 --> 00:13:47.840]  我愛你了
[00:13:47.840 --> 00:13:48.480]  就是我宣誓
[00:13:48.480 --> 00:13:49.480]  我要忍你了
[00:13:49.480 --> 00:13:50.640]  你明白嗎?
[00:13:50.640 --> 00:13:51.480]  明白嗎?
[00:13:51.480 --> 00:13:52.680]  你那個婚禮的
[00:13:52.680 --> 00:13:53.760]  就是告訴所有人
[00:13:53.760 --> 00:13:54.920]  從今以後
[00:13:54.920 --> 00:13:56.480]  我又要被他忍
[00:13:56.480 --> 00:13:57.760]  他又肯忍我
[00:13:57.760 --> 00:13:58.760]  我又肯忍他
[00:13:58.760 --> 00:13:59.760]  這樣才好結婚
