
[00:00:00.000 --> 00:00:05.000]  各位大兄姐妹晚安
[00:04:28.000 --> 00:04:30.000]  我們能夠和他交往
[00:04:30.000 --> 00:04:35.000]  保羅用的神學字眼非常精準
[00:04:35.000 --> 00:04:39.000]  但在福音書裏有很多故事
[00:04:39.000 --> 00:04:43.000]  他將耶穌基督所做的事逐件逐件告訴我們
[00:04:43.000 --> 00:04:45.000]  告訴我們的時候
[00:04:45.000 --> 00:04:48.000]  留下了一些空間讓我們思想
[00:04:48.000 --> 00:04:50.000]  好像這句簡單的說話
[00:04:50.000 --> 00:04:52.000]  十一個門徒往加利利去
[00:04:52.000 --> 00:04:54.000]  熟悉馬大福音
[00:04:54.000 --> 00:04:58.000]  或當日在故事裏的人都知道為何他只有十一個
[00:04:58.000 --> 00:05:00.000]  一定有一個沒有了
[00:05:00.000 --> 00:05:02.000]  大家都知道當日在第一世紀
[00:05:02.000 --> 00:05:04.000]  讀到這些經文的人
[00:05:04.000 --> 00:05:06.000]  熟悉教會的人
[00:05:06.000 --> 00:05:08.000]  熟悉耶穌基督事情的人
[00:05:08.000 --> 00:05:10.000]  都知道為何他只有十一個
[00:05:10.000 --> 00:05:12.000]  或教會外面的人不熟悉
[00:05:12.000 --> 00:05:14.000]  耶穌基督不是有十個門徒嗎?
[00:05:14.000 --> 00:05:18.000]  經常帶著十二個人到處去嗎?
[00:05:18.000 --> 00:05:20.000]  但為何他只有十一個呢?
[00:05:20.000 --> 00:05:24.000]  就算這句說話已經給我們很多想像
[00:05:24.000 --> 00:05:26.000]  很多提醒
[00:05:26.000 --> 00:05:27.000]  你怎麼看呢?
[00:05:27.000 --> 00:05:28.000]  有一個為何會跌了?
[00:05:28.000 --> 00:05:30.000]  有一個為何會不見了?
[00:05:30.000 --> 00:05:31.000]  不是十個嗎?
[00:05:31.000 --> 00:05:33.000]  為何現在變成十一個呢?
[00:05:33.000 --> 00:05:34.000]  不見了的是誰呢?
[00:05:34.000 --> 00:05:37.000]  這句說話已經給我們很多提醒
[00:05:37.000 --> 00:05:40.000]  讀經的人不能輕忽過去
[00:05:40.000 --> 00:05:43.000]  但我們太熟悉這些記載
[00:05:43.000 --> 00:05:45.000]  所以我們很多時候就放過去
[00:05:45.000 --> 00:05:46.000]  不見了就不見了
[00:05:46.000 --> 00:05:48.000]  那是猶大來的
[00:05:48.000 --> 00:05:51.000]  為何會失落了呢?
[00:05:51.000 --> 00:05:53.000]  為何呢?
[00:05:53.000 --> 00:05:56.000]  今晚我不是在思想這個問題
[00:05:56.000 --> 00:05:58.000]  但這十一個門徒
[00:05:58.000 --> 00:06:00.000]  去到加利利
[00:06:00.000 --> 00:06:02.000]  到了耶穌約定的山上
[00:06:02.000 --> 00:06:04.000]  耶穌和他們約定
[00:06:04.000 --> 00:06:06.000]  在這個約定裏
[00:06:06.000 --> 00:06:08.000]  聖經說他們見到耶穌
[00:06:08.000 --> 00:06:10.000]  這個裏面
[00:06:10.000 --> 00:06:11.000]  你會否覺得很出奇
[00:06:11.000 --> 00:06:14.000]  耶穌基督已經被釘了十字架
[00:06:14.000 --> 00:06:17.000]  在他被釘十字架之前
[00:06:17.000 --> 00:06:18.000]  他和他說
[00:06:18.000 --> 00:06:20.000]  你去加利利
[00:06:20.000 --> 00:06:21.000]  到了那座山上
[00:06:21.000 --> 00:06:24.000]  雖然馬太夫人沒有記載那座山
[00:06:24.000 --> 00:06:27.000]  但我們讀經讀到這裏的時候
[00:06:27.000 --> 00:06:28.000]  再想想
[00:06:28.000 --> 00:06:30.000]  在耶穌基督
[00:06:30.000 --> 00:06:32.000]  未曾釘十字架之前
[00:06:32.000 --> 00:06:36.000]  未曾接受最痛苦的死亡之前
[00:06:36.000 --> 00:06:38.000]  門徒說
[00:06:38.000 --> 00:06:40.000]  我會復活的
[00:06:40.000 --> 00:06:42.000]  復活之後你去那個山上等我吧
[00:06:42.000 --> 00:06:44.000]  在加利利
[00:06:44.000 --> 00:06:46.000]  為什麼門徒首先要
[00:06:46.000 --> 00:06:48.000]  要設立一個這樣的事實
[00:06:48.000 --> 00:06:50.000]  設立一個這樣的信仰才行
[00:06:50.000 --> 00:06:51.000]  如果不是
[00:06:51.000 --> 00:06:53.000]  他們不會去的
[00:06:53.000 --> 00:06:55.000]  死都死了
[00:06:55.000 --> 00:06:58.000]  我親自目睹他掛在十字架上
[00:06:58.000 --> 00:07:00.000]  可能約翰在十字架下
[00:07:00.000 --> 00:07:03.000]  他知道我親眼見到
[00:07:03.000 --> 00:07:05.000]  那個兵士用刺
[00:07:05.000 --> 00:07:08.000]  用茅刺來刺他的身體
[00:07:08.000 --> 00:07:10.000]  血和血都流出來了
[00:07:10.000 --> 00:07:12.000]  於是他痛苦地死
[00:07:12.000 --> 00:07:14.000]  我親眼聽到他在十字架上
[00:07:14.000 --> 00:07:16.000]  大聲地喊叫
[00:07:16.000 --> 00:07:19.000]  我們都熟悉十七言
[00:07:19.000 --> 00:07:25.000]  但那個仍然在生的耶穌基督
[00:07:25.000 --> 00:07:28.000]  門徒說
[00:07:28.000 --> 00:07:31.000]  我復活之後要去加利利
[00:07:31.000 --> 00:07:34.000]  我們約定在那個山上見面
[00:07:34.000 --> 00:07:36.000]  十一個門徒去的話
[00:07:36.000 --> 00:07:40.000]  心裏就相信耶穌基督會復活
[00:07:40.000 --> 00:07:42.000]  又或者說
[00:07:42.000 --> 00:07:44.000]  既然老師叫我們去
[00:07:44.000 --> 00:07:46.000]  我們就去吧
[00:07:46.000 --> 00:07:48.000]  但下面那絕經文
[00:07:48.000 --> 00:07:50.000]  令我們很驚訝
[00:07:50.000 --> 00:07:53.000]  他們見到耶穌基督就拜
[00:07:53.000 --> 00:07:56.000]  那個拜字
[00:07:56.000 --> 00:08:02.000]  不是隨便舉手為邑
[00:08:02.000 --> 00:08:06.000]  做一個禮貌性的拜會
[00:08:06.000 --> 00:08:09.000]  一個禮貌性的敬拜
[00:08:09.000 --> 00:08:12.000]  這個拜是誠心誠意的崇拜
[00:08:12.000 --> 00:08:16.000]  一種全心全意的敬拜
[00:08:16.000 --> 00:08:18.000]  就是這個字
[00:08:18.000 --> 00:08:20.000]  就是說這十一個門徒
[00:08:20.000 --> 00:08:24.000]  應耶穌基督之約
[00:08:24.000 --> 00:08:26.000]  在耶穌基督復活之後
[00:08:26.000 --> 00:08:28.000]  去加利利的山上
[00:08:28.000 --> 00:08:30.000]  能夠和耶穌基督相遇
[00:08:30.000 --> 00:08:32.000]  他們見到耶穌
[00:08:32.000 --> 00:08:34.000]  那一刻裏面
[00:08:34.000 --> 00:08:36.000]  我不知道那些人的心裏的想像
[00:08:36.000 --> 00:08:38.000]  到底是怎樣
[00:08:38.000 --> 00:08:40.000]  假如是你的話
[00:08:40.000 --> 00:08:42.000]  可能你會說
[00:08:42.000 --> 00:08:44.000]  我以前不相信他會復活
[00:08:44.000 --> 00:08:46.000]  現在真的見到他
[00:08:46.000 --> 00:08:48.000]  心裏真的很難過
[00:08:48.000 --> 00:08:50.000]  很慚愧
[00:08:50.000 --> 00:08:52.000]  為什麼我以前不相信
[00:08:52.000 --> 00:08:54.000]  又或者有些人說
[00:08:54.000 --> 00:08:56.000]  他真的復活了
[00:08:56.000 --> 00:08:58.000]  我都相信他會復活
[00:08:58.000 --> 00:09:00.000]  所以我今天會在這個地方
[00:09:00.000 --> 00:09:02.000]  但是有些人
[00:09:02.000 --> 00:09:04.000]  見到耶穌就拜他
[00:09:04.000 --> 00:09:06.000]  但是下面那幾個字
[00:09:06.000 --> 00:09:08.000]  令我們很惆悵
[00:09:08.000 --> 00:09:10.000]  經文怎樣說呢
[00:09:10.000 --> 00:09:14.000]  言而還有人而畫
[00:09:14.000 --> 00:09:16.000]  我不知道
[00:09:16.000 --> 00:09:18.000]  第一次讀經讀到這裏的時候
[00:09:18.000 --> 00:09:20.000]  你會怎樣想
[00:09:20.000 --> 00:09:22.000]  我們今天讀聖經的人
[00:09:22.000 --> 00:09:24.000]  或者我們今天信耶穌基督的人
[00:09:24.000 --> 00:09:26.000]  我們今天跟隨耶穌基督的人
[00:09:26.000 --> 00:09:28.000]  我們怎樣想這幾個字
[00:09:28.000 --> 00:09:30.000]  全心全意的敬拜他
[00:09:30.000 --> 00:09:34.000]  但是仍然有人心存疑惑
[00:09:34.000 --> 00:09:36.000]  跟隨主耶穌基督
[00:09:36.000 --> 00:09:38.000]  相信他
[00:09:38.000 --> 00:09:40.000]  敬拜他
[00:09:40.000 --> 00:09:42.000]  但是有些人仍然心存疑惑
[00:09:42.000 --> 00:09:44.000]  因此有很多人就說
[00:09:44.000 --> 00:09:46.000]  是不是信耶穌基督的人
[00:09:46.000 --> 00:09:48.000]  不可以有任何的疑惑呢
[00:09:48.000 --> 00:09:50.000]  我相信我們每一個人都經過疑惑的時間
[00:09:50.000 --> 00:09:52.000]  特別是現在的時間
[00:09:52.000 --> 00:09:54.000]  我們有很多疑惑
[00:09:54.000 --> 00:09:56.000]  由去年到現在
[00:09:56.000 --> 00:10:00.000]  我相信很多人心裏存在很多疑惑
[00:10:00.000 --> 00:10:02.000]  或者你夠膽問
[00:10:02.000 --> 00:10:04.000]  或者你不夠膽問
[00:10:04.000 --> 00:10:06.000]  無論你夠膽或不夠膽問
[00:10:06.000 --> 00:10:08.000]  好意思問不好意思問
[00:10:08.000 --> 00:10:12.000]  你心裏總是仍然敬拜他
[00:10:12.000 --> 00:10:14.000]  仍然疑惑上帝的工作
[00:10:14.000 --> 00:10:16.000]  仍然上帝到底是不是坐著為王
[00:10:16.000 --> 00:10:18.000]  雖然我們口裏這樣說
[00:10:18.000 --> 00:10:20.000]  你看到很多很多事情發生
[00:10:20.000 --> 00:10:22.000]  疫情不斷翻身
[00:10:22.000 --> 00:10:24.000]  人們不斷死亡
[00:10:24.000 --> 00:10:26.000]  上帝你的手在哪裏
[00:10:26.000 --> 00:10:28.000]  你所見到的和我們所相信的
[00:10:28.000 --> 00:10:30.000]  有很大的衝擊
[00:10:30.000 --> 00:10:32.000]  因此我們今天的經驗
[00:10:32.000 --> 00:10:34.000]  教會的經驗
[00:10:34.000 --> 00:10:36.000]  就告訴我們
[00:10:36.000 --> 00:10:38.000]  我們是敬拜上帝的
[00:10:38.000 --> 00:10:40.000]  但是心裏仍存疑惑
[00:10:40.000 --> 00:10:42.000]  仍然有疑惑
[00:10:42.000 --> 00:10:44.000]  我們是敬拜上帝的
[00:10:44.000 --> 00:10:46.000]  但是心裏仍存疑惑
[00:10:46.000 --> 00:10:52.000]  但是聖經裏經常告訴我們
[00:10:52.000 --> 00:10:54.000]  教導我們鼓勵我們
[00:10:54.000 --> 00:10:56.000]  你有疑惑嗎
[00:10:56.000 --> 00:10:58.000]  不要緊
[00:10:58.000 --> 00:11:00.000]  你有疑問嗎
[00:11:00.000 --> 00:11:02.000]  不要緊
[00:11:02.000 --> 00:11:04.000]  主耶穌基督歡迎我們
[00:11:04.000 --> 00:11:06.000]  向他問所有的問題
[00:11:06.000 --> 00:11:08.000]  你有疑惑嗎
[00:11:08.000 --> 00:11:10.000]  你就和主耶穌基督說
[00:11:10.000 --> 00:11:12.000]  當然我們熟悉聖經
[00:11:12.000 --> 00:11:14.000]  我們知道有些先知
[00:11:14.000 --> 00:11:16.000]  對上帝的質疑
[00:11:16.000 --> 00:11:18.000]  是很到位的
[00:11:18.000 --> 00:11:20.000]  我們今天可能做基督徒
[00:11:20.000 --> 00:11:22.000]  或者做信徒
[00:11:22.000 --> 00:11:24.000]  我們不敢問上帝
[00:11:24.000 --> 00:11:26.000]  耶利米亞又敢問
[00:11:26.000 --> 00:11:28.000]  耶利米亞和上帝爭拗
[00:11:28.000 --> 00:11:30.000]  上帝和你爭拗
[00:11:30.000 --> 00:11:32.000]  你贏了
[00:11:32.000 --> 00:11:34.000]  耶利米亞和上帝爭拗
[00:11:34.000 --> 00:11:36.000]  你贏了
[00:11:36.000 --> 00:11:38.000]  耶利米亞和上帝爭拗
[00:11:38.000 --> 00:11:40.000]  你贏了
[00:11:40.000 --> 00:11:42.000]  但是耶利米亞說
[00:11:42.000 --> 00:11:44.000]  雖然每次都你贏
[00:11:44.000 --> 00:11:46.000]  不過這次我仍然要問
[00:11:46.000 --> 00:11:48.000]  所以在耶利米亞書第十二章
[00:11:48.000 --> 00:11:50.000]  他問
[00:11:50.000 --> 00:11:52.000]  上帝
[00:11:52.000 --> 00:11:54.000]  我很不明白
[00:11:54.000 --> 00:11:56.000]  為什麼惡人這麼發達
[00:11:56.000 --> 00:11:58.000]  真理顯然顛倒
[00:11:58.000 --> 00:12:00.000]  好人為什麼受這麼多禍患
[00:12:00.000 --> 00:12:02.000]  壞人為什麼這麼發黃
[00:12:02.000 --> 00:12:04.000]  我受不了
[00:12:04.000 --> 00:12:06.000]  上帝說
[00:12:06.000 --> 00:12:08.000]  為什麼
[00:12:08.000 --> 00:12:10.000]  你說你一個嚴肅的上帝
[00:12:10.000 --> 00:12:12.000]  一個公義的上帝
[00:12:12.000 --> 00:12:14.000]  為什麼會這樣
[00:12:14.000 --> 00:12:16.000]  人家就和上帝爭拗
[00:12:16.000 --> 00:12:18.000]  爭拗到第十二章的時候
[00:12:18.000 --> 00:12:20.000]  他很生氣
[00:12:20.000 --> 00:12:22.000]  因為上帝曾經對耶利米亞說
[00:12:22.000 --> 00:12:24.000]  我吩咐你傳我的信息
[00:12:24.000 --> 00:12:26.000]  你去傳吧
[00:12:26.000 --> 00:12:28.000]  耶利米亞說好
[00:12:28.000 --> 00:12:30.000]  我出去傳
[00:12:30.000 --> 00:12:32.000]  傳的信息人家不接納
[00:12:32.000 --> 00:12:34.000]  被人打
[00:12:34.000 --> 00:12:36.000]  被人糟蹋
[00:12:36.000 --> 00:12:38.000]  但是
[00:12:38.000 --> 00:12:40.000]  耶利米亞說我不說就不行
[00:12:40.000 --> 00:12:42.000]  因為我不說的話
[00:12:42.000 --> 00:12:44.000]  就好像有火幣塞在筆中
[00:12:44.000 --> 00:12:46.000]  像我渾身不安
[00:12:46.000 --> 00:12:48.000]  但我說被人打
[00:12:48.000 --> 00:12:50.000]  你說他多痛苦
[00:12:50.000 --> 00:12:52.000]  上帝說的不公道
[00:12:52.000 --> 00:12:54.000]  真是不公道
[00:12:54.000 --> 00:12:56.000]  教會的宣傳裡面充滿了這樣的訊息
[00:12:56.000 --> 00:12:58.000]  充滿了這樣的遭遇
[00:12:58.000 --> 00:13:00.000]  按照上帝的心意而做
[00:13:00.000 --> 00:13:02.000]  但一點都不順利
[00:13:02.000 --> 00:13:04.000]  痛苦到無論
[00:13:04.000 --> 00:13:08.000]  很經典的
[00:13:08.000 --> 00:13:10.000]  除了耶利米亞
[00:13:10.000 --> 00:13:12.000]  第二十章的時候
[00:13:12.000 --> 00:13:14.000]  上帝說
[00:13:14.000 --> 00:13:16.000]  我知道我贏不了你
[00:13:16.000 --> 00:13:18.000]  我真的很生氣
[00:13:18.000 --> 00:13:20.000]  生氣到
[00:13:20.000 --> 00:13:22.000]  我自己還沒有出生
[00:13:22.000 --> 00:13:24.000]  如果你知道
[00:13:24.000 --> 00:13:26.000]  耶利米亞說這樣的說話
[00:13:26.000 --> 00:13:28.000]  是和上帝對著幹
[00:13:28.000 --> 00:13:30.000]  因為耶利米亞說第一章的時候
[00:13:30.000 --> 00:13:32.000]  你還沒有出生
[00:13:32.000 --> 00:13:34.000]  你還在母親肚子裡
[00:13:34.000 --> 00:13:36.000]  我就呼叫你
[00:13:36.000 --> 00:13:38.000]  耶利米亞對上帝說
[00:13:38.000 --> 00:13:40.000]  我還沒有出生
[00:13:40.000 --> 00:13:42.000]  我靈安我在母親懷胎的時候
[00:13:42.000 --> 00:13:44.000]  我就死了
[00:13:44.000 --> 00:13:46.000]  你呼叫什麼
[00:13:46.000 --> 00:13:48.000]  我死了
[00:13:48.000 --> 00:13:50.000]  所以耶利米亞第二十章說
[00:13:50.000 --> 00:13:52.000]  如果有人
[00:13:52.000 --> 00:13:54.000]  在我出生的時候
[00:13:54.000 --> 00:13:56.000]  和我爸爸報信說
[00:13:56.000 --> 00:13:58.000]  恭喜你生了個兒子
[00:13:58.000 --> 00:14:00.000]  這個人受咒咒
[00:14:00.000 --> 00:14:02.000]  如果讀到這些舊約經文
[00:14:02.000 --> 00:14:04.000]  我們就充滿疑惑
[00:14:04.000 --> 00:14:08.000]  但反而上帝就和耶利米亞說
[00:14:08.000 --> 00:14:10.000]  耶利米亞
[00:14:10.000 --> 00:14:14.000]  我知道你充滿疑惑
[00:14:14.000 --> 00:14:20.000]  但如果我要訓練你
[00:14:20.000 --> 00:14:22.000]  你和普通人賽跑
[00:14:22.000 --> 00:14:24.000]  尚且疲累
[00:14:24.000 --> 00:14:26.000]  但如果我要訓練你
[00:14:26.000 --> 00:14:28.000]  你和馬賽跑
[00:14:28.000 --> 00:14:30.000]  你會怎樣
[00:14:30.000 --> 00:14:32.000]  耶利米亞就站在那裡
[00:14:32.000 --> 00:14:34.000]  我從來沒有想過要和馬跑
[00:14:34.000 --> 00:14:36.000]  我從來沒有想過一個正常人
[00:14:36.000 --> 00:14:38.000]  會訓練自己和馬跑
[00:14:38.000 --> 00:14:40.000]  你怎樣和馬跑
[00:14:40.000 --> 00:14:44.000]  一個正常人都沒有
[00:14:44.000 --> 00:14:46.000]  現在和Benz來跑
[00:14:46.000 --> 00:14:48.000]  看誰走得快
[00:14:48.000 --> 00:14:50.000]  沒有這樣的人
[00:14:50.000 --> 00:14:52.000]  你傻的嗎
[00:14:52.000 --> 00:14:54.000]  但上帝竟然和耶利米亞說
[00:14:54.000 --> 00:14:56.000]  如果你和普通人走
[00:14:56.000 --> 00:14:58.000]  尚且疲累
[00:14:58.000 --> 00:15:00.000]  如果你和馬跑
[00:15:00.000 --> 00:15:02.000]  你會怎樣
[00:15:02.000 --> 00:15:04.000]  我們很明白上帝的心意
[00:15:04.000 --> 00:15:06.000]  你儘管去吧
[00:15:06.000 --> 00:15:08.000]  我知道你痛苦
[00:15:08.000 --> 00:15:10.000]  耶利米亞說
[00:15:10.000 --> 00:15:12.000]  我真的痛苦
[00:15:12.000 --> 00:15:14.000]  上帝說如果我普通人訓練你
[00:15:14.000 --> 00:15:16.000]  成為一個普通的先知
[00:15:16.000 --> 00:15:18.000]  能和普通人賽跑
[00:15:18.000 --> 00:15:20.000]  你都會說很累
[00:15:20.000 --> 00:15:22.000]  很辛苦
[00:15:22.000 --> 00:15:24.000]  如果我訓練你
[00:15:24.000 --> 00:15:26.000]  能和馬跑
[00:15:26.000 --> 00:15:28.000]  你又會怎樣
[00:15:28.000 --> 00:15:30.000]  我們想到
[00:15:30.000 --> 00:15:32.000]  二賽亞書第六章
[00:15:32.000 --> 00:15:34.000]  在聖殿裡看到異象
[00:15:34.000 --> 00:15:36.000]  非常震撼
[00:15:36.000 --> 00:15:42.000]  然後上帝自己就說
[00:15:42.000 --> 00:15:46.000]  我可以猜險誰
[00:15:46.000 --> 00:15:48.000]  誰肯為我們去
[00:15:48.000 --> 00:15:50.000]  二賽亞說我作者請猜險
[00:15:50.000 --> 00:15:52.000]  誰肯為我們去
[00:15:52.000 --> 00:15:54.000]  上帝立即說
[00:15:54.000 --> 00:15:56.000]  你去吧
[00:15:56.000 --> 00:15:58.000]  人們不會聽你的
[00:15:58.000 --> 00:16:00.000]  我們讀經讀到那裡
[00:16:00.000 --> 00:16:02.000]  我們會懷疑
[00:16:02.000 --> 00:16:04.000]  上帝有沒有搞錯
[00:16:04.000 --> 00:16:06.000]  你呼召人
[00:16:06.000 --> 00:16:08.000]  你就給他一些事
[00:16:08.000 --> 00:16:10.000]  你早就告訴他
[00:16:10.000 --> 00:16:12.000]  你做的沒用
[00:16:12.000 --> 00:16:14.000]  你叫人去做什麼
[00:16:14.000 --> 00:16:18.000]  但是二賽亞
[00:16:18.000 --> 00:16:20.000]  上帝我說沒人信
[00:16:20.000 --> 00:16:22.000]  沒人聽
[00:16:22.000 --> 00:16:24.000]  要到什麼時候
[00:16:24.000 --> 00:16:26.000]  請你給我時間
[00:16:26.000 --> 00:16:30.000]  上帝說
[00:16:30.000 --> 00:16:32.000]  直到他們家破人亡
[00:16:32.000 --> 00:16:34.000]  被擄到外邦
[00:16:34.000 --> 00:16:36.000]  他們會聽你的
[00:16:36.000 --> 00:16:38.000]  你等哪日子來
[00:16:38.000 --> 00:16:40.000]  你就去宣講
[00:16:40.000 --> 00:16:42.000]  各位當我們看到這句說話的時候
[00:16:42.000 --> 00:16:44.000]  十一個門道
[00:16:44.000 --> 00:16:46.000]  去到耶穌約定的山上
[00:16:46.000 --> 00:16:48.000]  去之前
[00:16:48.000 --> 00:16:50.000]  在等待
[00:16:50.000 --> 00:16:52.000]  耶穌基督復活之前
[00:16:52.000 --> 00:16:54.000]  那段時間
[00:16:54.000 --> 00:16:56.000]  耶穌基督會不會復活
[00:16:56.000 --> 00:16:58.000]  耶穌基督在
[00:16:58.000 --> 00:17:00.000]  再生的時候
