
[00:00:00.000 --> 00:00:02.000]  將今晚交託給主
[00:01:48.200 --> 00:01:50.800]  不過今天我們開始之前
[00:01:50.800 --> 00:01:54.000]  或許我們也要多說一些關於
[00:01:54.000 --> 00:01:57.600]  《生命記》大圍的神學框架
[00:01:57.600 --> 00:01:59.800]  這個神學框架是幫助我們
[00:01:59.800 --> 00:02:03.400]  詮釋《生命記》26章那段經文
[00:02:03.400 --> 00:02:05.800]  那個神學框架可以是這樣
[00:02:05.800 --> 00:02:10.800]  若然大家要明白整本舊約的什麼呢
[00:02:10.800 --> 00:02:15.800]  我可以說你不能避免要明白《生命記》
[00:02:15.800 --> 00:02:20.000]  我可以說《生命記》主導了整個舊約
[00:02:20.000 --> 00:02:24.800]  大約可以說是二分一舊約裡面的神學
[00:02:24.800 --> 00:02:28.000]  裡面無論是先知書、歷史書
[00:02:28.000 --> 00:02:31.400]  都受到《生命記》的神學影響
[00:02:31.400 --> 00:02:34.600]  《生命記》的神學究竟是一個什麼神學呢
[00:02:34.600 --> 00:02:36.200]  我們看看這幾點
[00:02:36.200 --> 00:02:42.600]  第一 它是宣稱是《生命記》六章四到五節
[00:02:42.600 --> 00:02:45.800]  我們這個營會的營分
[00:02:45.800 --> 00:02:48.200]  那個營分就是它的神學很簡單
[00:02:48.200 --> 00:02:53.400]  那個神學就是你只能夠愛多少個神
[00:02:53.400 --> 00:02:55.600]  只能夠一個
[00:02:55.600 --> 00:02:57.800]  而這個神呢
[00:02:57.800 --> 00:02:59.600]  我們昨天也說了
[00:02:59.600 --> 00:03:02.000]  我們用兩個英文
[00:03:02.000 --> 00:03:06.200]  其實就不應該用monotheism去了解好
[00:03:06.200 --> 00:03:07.400]  什麼叫monotheism呢
[00:03:07.400 --> 00:03:09.200]  叫做獨一神論
[00:03:09.200 --> 00:03:13.400]  獨一神論就代表其他神不存在
[00:03:13.400 --> 00:03:15.600]  只有一個神才存在
[00:03:15.600 --> 00:03:16.800]  我們昨天說過
[00:03:16.800 --> 00:03:19.200]  用了我老婆做例子
[00:03:19.200 --> 00:03:20.600]  其他女人都存在
[00:03:20.600 --> 00:03:24.800]  但是我只是和我老婆發生愛的關係
[00:03:24.800 --> 00:03:27.400]  其實那個不是叫monotheism
[00:03:27.400 --> 00:03:30.000]  那個就叫做monolatrism
[00:03:30.000 --> 00:03:33.600]  在那個PowerPoint我們看得到
[00:03:33.600 --> 00:03:35.800]  而這個字是比較正確地
[00:03:35.800 --> 00:03:40.400]  去描述《生命記》六章四到五節那段經文
[00:03:40.400 --> 00:03:43.800]  因為這個獨一的神學
[00:03:43.800 --> 00:03:48.600]  我想有幾個點在《生命記》裡面大家要留意
[00:03:48.600 --> 00:03:54.800]  第二個 它是主張只能夠在一個地方去敬拜
[00:03:54.800 --> 00:03:57.600]  只能夠在一個地方去敬拜
[00:03:57.600 --> 00:04:01.200]  我們記得在這個列王當中
[00:04:01.200 --> 00:04:06.200]  哪個皇帝才能夠做到這一點呢
[00:04:06.200 --> 00:04:08.200]  如果我們看列王記上下
[00:04:08.200 --> 00:04:10.600]  你就會發現很多的皇帝
[00:04:10.600 --> 00:04:12.200]  有一樣東西都是沒有做到的
[00:04:12.200 --> 00:04:14.800]  就算希西加他是一個比較好的皇帝
[00:04:14.800 --> 00:04:16.200]  有一樣東西他都沒有做
[00:04:16.200 --> 00:04:20.000]  那樣東西就是只是休談還沒有
[00:04:20.000 --> 00:04:22.400]  怎麼樣 廢去
[00:04:22.400 --> 00:04:26.600]  休談是一個 中文譯為休談
[00:04:26.600 --> 00:04:30.200]  其實它的原文叫做高處
[00:04:30.200 --> 00:04:32.400]  high places 就是高處
[00:04:32.400 --> 00:04:36.200]  那為什麼要高一點才能夠敬拜神呢
[00:04:36.200 --> 00:04:38.800]  原因是他相信神在天上
[00:04:38.800 --> 00:04:42.400]  所以你高一點 那個Wi-Fi會比較好
[00:04:42.400 --> 00:04:47.200]  那你的祈禱就比較近
[00:04:47.200 --> 00:04:50.600]  所以一定要在高處去敬拜
[00:04:50.600 --> 00:04:53.200]  而耶路撒冷也是在山上
[00:04:53.200 --> 00:04:55.200]  大家記得那座叫什麼山嗎
[00:04:56.200 --> 00:04:58.600]  那座叫錫安山 是不是
[00:04:58.600 --> 00:05:01.200]  站在那座山上 其實它有一個觀念
[00:05:01.200 --> 00:05:05.200]  那個觀念就是上帝的聖所在天上
[00:05:05.200 --> 00:05:09.000]  就好像中間有一條小線這樣
[00:05:09.000 --> 00:05:12.200]  就將你的祈禱放上去的感覺
[00:05:12.200 --> 00:05:16.400]  所以眾多的皇帝都沒有辦法
[00:05:16.400 --> 00:05:19.400]  集中以色列盟在一個地方去敬拜
[00:05:19.400 --> 00:05:22.200]  歷史裡面只有一個皇帝做得到
[00:05:22.200 --> 00:05:24.000]  那個皇帝就是約西亞王
[00:05:24.000 --> 00:05:27.200]  他就廢掉所有的優譚
[00:05:27.200 --> 00:05:29.000]  只能夠在一個地方敬拜
[00:05:29.000 --> 00:05:33.200]  你就能夠控制到你只能夠單拜耶和華
[00:05:33.200 --> 00:05:36.600]  因為我們考古發現那些高處真的很多
[00:05:36.600 --> 00:05:40.400]  在以色列非常多這些叫做山丘祭的高處
[00:05:40.400 --> 00:05:44.400]  其中一個高處是他真的拜耶和華的
[00:05:44.400 --> 00:05:46.600]  不過當他拜耶和華的時候
[00:05:46.600 --> 00:05:51.000]  就宣稱阿斯他祿是耶和華的老婆
[00:05:51.000 --> 00:05:53.600]  其實他不是不拜耶和華的
[00:05:53.600 --> 00:05:56.800]  不過他那種叫做混合性的敬拜
[00:05:56.800 --> 00:06:01.000]  就不能夠去履行生命記那個叫做
[00:06:01.000 --> 00:06:04.600]  只能夠唯一的去敬拜我們獨一的神
[00:06:04.600 --> 00:06:07.400]  因著這個獨一敬拜這個主題
[00:06:07.400 --> 00:06:10.800]  他就有一個主題在生命記裡面很重要
[00:06:10.800 --> 00:06:14.600]  就是要分辨真先知和假先知
[00:06:14.600 --> 00:06:16.400]  真先知和假先知
[00:06:16.400 --> 00:06:21.400]  我們首先要了解摩西作為最偉大的先知
[00:06:21.400 --> 00:06:23.400]  在生命記第五章那裡
[00:06:23.400 --> 00:06:26.600]  這個摩西我們記得
[00:06:26.600 --> 00:06:32.000]  耶和華在什麼山那裡和以色列納約
[00:06:32.000 --> 00:06:33.400]  西乃山
[00:06:33.400 --> 00:06:38.000]  整個舊約聖經只有兩座山叫做耶和華的山
[00:06:38.000 --> 00:06:41.600]  一座叫石安山 一座叫西乃山
[00:06:41.600 --> 00:06:45.600]  西乃山 耶和華臨到在西乃山上面
[00:06:45.600 --> 00:06:49.400]  會產生什麼樣的自然反應
[00:06:49.400 --> 00:06:50.800]  記不記得
[00:06:50.800 --> 00:06:53.400]  他的反應就是地震
[00:06:53.400 --> 00:06:55.800]  山就無煙
[00:06:55.800 --> 00:06:59.400]  那麼上帝的同在對以色列民來說
[00:06:59.400 --> 00:07:01.400]  是一個恐怖的同在
[00:07:01.400 --> 00:07:04.000]  是一個不能控制的同在
[00:07:04.000 --> 00:07:07.000]  所以若然你要抓你旁邊的上帝與你同在
[00:07:07.000 --> 00:07:08.400]  你要想清楚
[00:07:08.400 --> 00:07:11.400]  因為上帝的同在真的不少
[00:07:11.400 --> 00:07:14.400]  所以以色列民其實很害怕的
[00:07:14.400 --> 00:07:15.600]  非常害怕
[00:07:15.600 --> 00:07:22.000]  然後耶和華頒布的那個叫做十誡
[00:07:22.000 --> 00:07:23.800]  中文譯做十誡
[00:07:23.800 --> 00:07:26.000]  給你的感覺就是誡命
[00:07:26.000 --> 00:07:27.000]  什麼叫誡命呢
[00:07:27.000 --> 00:07:29.600]  就是不准做什麼不准做什麼那些叫誡命
[00:07:29.600 --> 00:07:31.600]  其實是一個誤會
[00:07:31.600 --> 00:07:34.200]  如果原文其實不是叫十誡
[00:07:34.200 --> 00:07:36.800]  是叫做十句說話
[00:07:36.800 --> 00:07:39.600]  就是十句說話 哪十句說話
[00:07:39.600 --> 00:07:41.800]  它不只是誡
[00:07:41.800 --> 00:07:44.200]  它不是說不准什麼什麼
[00:07:44.200 --> 00:07:47.200]  它有很多都是要什麼什麼的 是不是
[00:07:47.200 --> 00:07:48.600]  是要受安息日
[00:07:48.600 --> 00:07:50.400]  擔拜你的神
[00:07:50.400 --> 00:07:53.600]  就是要叫做不好
[00:07:53.600 --> 00:07:56.800]  都有很多不好要孝敬父母那些是要的東西來的
[00:07:56.800 --> 00:07:58.000]  其實真的是
[00:07:58.000 --> 00:08:00.400]  十誡大家留意
[00:08:00.400 --> 00:08:04.000]  就不是先知講論來的
[00:08:04.000 --> 00:08:09.800]  十誡是耶和華直接用聲音與以色列民說的
[00:08:09.800 --> 00:08:13.000]  所以是一種叫做直接的啟示
[00:08:13.000 --> 00:08:16.000]  直接的啟示就不用經過中誡的
[00:08:16.000 --> 00:08:17.800]  什麼叫做經過中誡呢
[00:08:17.800 --> 00:08:20.800]  就比如若然神的話語臨在張牧師
[00:08:20.800 --> 00:08:22.400]  張牧師跟大家說
[00:08:22.400 --> 00:08:24.800]  張牧師就是先知了 你明白嗎
[00:08:24.800 --> 00:08:26.000]  是一個中誡者
[00:08:26.000 --> 00:08:27.400]  但是十誡不是
[00:08:27.400 --> 00:08:29.400]  十誡是一個直接的啟示
[00:08:29.400 --> 00:08:31.600]  如果直接的啟示就代表
[00:08:31.600 --> 00:08:33.800]  其實它這個啟示的Ranking
[00:08:33.800 --> 00:08:35.600]  就是我們可以說是級數
[00:08:35.600 --> 00:08:36.800]  就叫做最高 是不是
[00:08:36.800 --> 00:08:39.800]  因為不用經過中誡
[00:08:39.800 --> 00:08:44.600]  但是以色列民聽到這十誡有什麼反應
[00:08:44.600 --> 00:08:47.000]  其實他們很害怕
[00:08:47.000 --> 00:08:49.600]  接著在《生命記》第五章
[00:08:49.600 --> 00:08:50.800]  就跟摩西說
[00:08:50.800 --> 00:08:55.800]  摩西 耶和華千萬不要再跟我說話了
[00:08:55.800 --> 00:08:59.800]  恐怕他說了我們就死了
[00:08:59.800 --> 00:09:01.800]  不如摩西
[00:09:01.800 --> 00:09:03.400]  這樣吧 好不好
[00:09:03.400 --> 00:09:06.400]  你上山聽
[00:09:06.400 --> 00:09:10.400]  聽清楚就下山跟我說
[00:09:10.400 --> 00:09:12.800]  我就進行了 OK
[00:09:12.800 --> 00:09:16.400]  你看清楚百姓的要求
[00:09:16.400 --> 00:09:18.000]  其實百姓的要求
[00:09:18.000 --> 00:09:23.800]  某程度上是要求摩西做先知
[00:09:23.800 --> 00:09:26.200]  什麼叫先知
[00:09:26.200 --> 00:09:28.800]  中文的翻譯又是一個誤會
[00:09:28.800 --> 00:09:30.400]  中文的翻譯叫先知
[00:09:30.400 --> 00:09:33.800]  恐防你以為是微卜先知
[00:09:33.800 --> 00:09:36.000]  就是說主要是做什麼的呢
[00:09:36.000 --> 00:09:38.000]  就是預測未來
[00:09:38.000 --> 00:09:40.600]  先知給你的感覺是預測未來
[00:09:40.600 --> 00:09:42.400]  其實先知那個字原文
[00:09:42.400 --> 00:09:46.600]  真的不是主要為了預測未來
[00:09:46.600 --> 00:09:50.200]  先知它的原文代表是代言人
[00:09:50.200 --> 00:09:53.600]  就是說代表上帝說話的人
[00:09:53.600 --> 00:09:55.400]  是 他會預測未來
[00:09:55.400 --> 00:09:58.200]  某程度上有些代言是會預測未來
[00:09:58.200 --> 00:10:01.800]  但是他主要的任務其實就是傳聖童
[00:10:01.800 --> 00:10:05.200]  所以上帝說A 他就要說A
[00:10:05.200 --> 00:10:07.400]  上帝說B 他就要說B
[00:10:07.400 --> 00:10:10.200]  若然上帝說C 他說了A
[00:10:10.200 --> 00:10:13.000]  這個叫假先知
[00:10:13.000 --> 00:10:15.400]  若然上帝說C
[00:10:15.400 --> 00:10:17.400]  他說了C和A
[00:10:17.400 --> 00:10:20.200]  這個都是假先知
[00:10:20.200 --> 00:10:22.800]  若然上帝說C
[00:10:22.800 --> 00:10:26.000]  他說少於C的東西
[00:10:26.000 --> 00:10:28.600]  仍然都是假先知
[00:10:28.600 --> 00:10:30.000]  簡單來說
[00:10:30.000 --> 00:10:33.000]  先知做的事情很簡單
[00:10:33.000 --> 00:10:35.000]  總之他說十句
[00:10:35.000 --> 00:10:36.600]  你就說十句
[00:10:36.600 --> 00:10:39.600]  你想清楚 基本上不用訓練
[00:10:39.600 --> 00:10:44.000]  但是大家有沒有玩過這個以訛傳訛的遊戲
[00:10:44.000 --> 00:10:47.600]  有吧 是會有distortion的
[00:10:47.600 --> 00:10:50.400]  是會扭曲了這樣的做法
[00:10:50.400 --> 00:10:54.000]  所以其實先知本身
[00:10:54.000 --> 00:10:57.000]  它是需要有一個叫忠誠
[00:10:57.000 --> 00:11:02.600]  不需要理會百姓是否喜歡聽那番話
[00:11:02.600 --> 00:11:06.800]  而是硬著臉皮的去傳講上帝的話
[00:11:06.800 --> 00:11:09.400]  其實就是先知做這件事
[00:11:09.400 --> 00:11:11.800]  既簡單 但是又複雜
[00:11:11.800 --> 00:11:15.600]  因為上帝的話不一定有市場
[00:11:15.600 --> 00:11:17.200]  不一定受歡迎
[00:11:17.200 --> 00:11:18.800]  若然不受歡迎的話
[00:11:18.800 --> 00:11:22.800]  其實連先知本身都是一個不受歡迎的人
[00:11:22.800 --> 00:11:25.000]  所以分辨真假先知
[00:11:25.000 --> 00:11:28.000]  又是生命記的關注
[00:11:28.000 --> 00:11:31.600]  生命記另外一個關注就是不能夠拜偶像
[00:11:31.600 --> 00:11:35.000]  只能夠拜獨一的上帝
[00:11:35.000 --> 00:11:36.400]  十誡都跟我們說
[00:11:36.400 --> 00:11:40.000]  不可以為耶和華做有形的像
[00:11:40.000 --> 00:11:42.800]  是吧 彷彿天上地下走秀那些
[00:11:42.800 --> 00:11:44.600]  那就不准做這些事
[00:11:44.600 --> 00:11:48.200]  那你只能夠拜獨一的上帝
[00:11:48.200 --> 00:11:51.200]  那這種觀念是很前衛的
[00:11:51.200 --> 00:11:54.400]  因為古近東 即是說當時的巴勒斯坦地
[00:11:54.400 --> 00:11:59.200]  所有的宗教都有神像
[00:11:59.200 --> 00:12:02.400]  唯獨不知道為什麼這個歷史出現
[00:12:02.400 --> 00:12:06.200]  就是以色列的神沒有神像
[00:12:06.200 --> 00:12:10.000]  尼泊爾 格雷薩王進入耶路撒冷
[00:12:10.000 --> 00:12:14.200]  攻陷了耶路撒冷 燒了他的聖殿
[00:12:14.200 --> 00:12:18.600]  通常古近東的軍隊都要套走神像
[00:12:18.600 --> 00:12:22.000]  但是他發現耶和華的殿有沒有神像
[00:12:22.000 --> 00:12:24.800]  沒有 那他就套走什麼
[00:12:24.800 --> 00:12:28.400]  套走那些叫做金器 銀器的
[00:12:28.400 --> 00:12:30.600]  無論如何都要套走一些東西
[00:12:30.600 --> 00:12:32.400]  你記得 非利士人
[00:12:32.400 --> 00:12:34.800]  不是 不好意思 非利士人
[00:12:34.800 --> 00:12:36.800]  打贏了以色列人
[00:12:36.800 --> 00:12:38.600]  就套走什麼
[00:12:38.600 --> 00:12:43.200]  藥櫃 放在了大滾廟那裡
[00:12:43.200 --> 00:12:44.800]  其實他這個
[00:12:44.800 --> 00:12:46.400]  我們可以說這個風俗
[00:12:46.400 --> 00:12:48.000]  在尼泊爾 格雷薩王也做的
[00:12:48.000 --> 00:12:49.600]  他就套走金器 銀器
[00:12:49.600 --> 00:12:52.200]  放在了馬杜克的聖殿那裡
[00:12:52.200 --> 00:12:54.200]  就是巴比倫的守護神那裡
[00:12:54.200 --> 00:12:57.400]  那你知道了 大滾看到藥櫃
[00:12:57.400 --> 00:12:58.800]  那又怎麼樣?
[00:12:58.800 --> 00:13:00.200]  就倒下來了
[00:13:00.200 --> 00:13:03.200]  不過移回正面之後 又再倒一次
[00:13:03.200 --> 00:13:07.000]  這次連頭和手都掉了
[00:13:07.000 --> 00:13:11.400]  很不幸地整個非利士人就長出痔瘡
[00:13:11.400 --> 00:13:13.400]  然後就
[00:13:13.400 --> 00:13:15.600]  大家知不知道什麼叫痔瘡?
[00:13:15.600 --> 00:13:18.800]  知道了 通常男性的問題會比較多一點
[00:13:18.800 --> 00:13:23.000]  就覺得這個藥櫃真的很邪 是不是?
[00:13:23.000 --> 00:13:25.400]  他就想送走它
[00:13:25.400 --> 00:13:28.800]  記得送走的時候就找一輛新車
[00:13:28.800 --> 00:13:32.200]  放在牛那裡 就可以走 是不是?
[00:13:32.200 --> 00:13:35.600]  原來他一直走去這個基列耶林
[00:13:35.600 --> 00:13:39.600]  不過走之前就要在藥櫃裡面放兩件東西
[00:13:39.600 --> 00:13:42.400]  第一是金痔瘡
[00:13:42.400 --> 00:13:47.400]  其實我真的沒見過痔瘡是怎麼樣的
[00:13:47.400 --> 00:13:49.400]  就是怎麼弄的
[00:13:49.400 --> 00:13:51.200]  不過他說金痔瘡
[00:13:51.200 --> 00:13:53.800]  第二是金老鼠
[00:13:53.800 --> 00:13:55.800]  他這個習俗這個儀式
[00:13:55.800 --> 00:13:57.600]  就連同藥櫃送走它
[00:13:57.600 --> 00:14:00.200]  你覺得是什麼儀式來的?
[00:14:00.200 --> 00:14:05.400]  我們明白了 用我們中國的習俗都知道
[00:14:05.400 --> 00:14:07.800]  有些邪的東西就送走它 是不是?
[00:14:07.800 --> 00:14:10.000]  就是那些叫痔瘡就送走它
[00:14:10.000 --> 00:14:12.000]  老鼠就送走它之類的
[00:14:12.000 --> 00:14:13.800]  其實是古代的習俗
[00:14:13.800 --> 00:14:16.400]  不過這些一切的習俗
[00:14:16.400 --> 00:14:19.400]  以色列人不准做
[00:14:19.400 --> 00:14:21.400]  不准拜 不准弄
[00:14:21.400 --> 00:14:24.200]  所謂的神像在他的生命裡面
[00:14:24.200 --> 00:14:26.200]  《生命記》是在說這些東西
[00:14:26.200 --> 00:14:29.600]  但是如果你看歷史書的時候
[00:14:29.600 --> 00:14:31.600]  在《約書亞記》
[00:14:31.600 --> 00:14:33.000]  《史詩記》
[00:14:33.000 --> 00:14:34.800]  《撒姆爾記》上下
[00:14:34.800 --> 00:14:36.200]  《列王記》上下
[00:14:36.200 --> 00:14:38.800]  這麼大一本歷史書
[00:14:38.800 --> 00:14:41.400]  在學術界裡面有一個名字
[00:14:41.400 --> 00:14:43.800]  那個名字是叫做
[00:14:43.800 --> 00:14:47.000]  《生命記式的歷史》
[00:14:47.000 --> 00:14:50.400]  《生命記的歷史》如果譯得好一點
[00:14:50.400 --> 00:14:53.800]  我們可以說是叫做《新典歷史》
[00:14:53.800 --> 00:14:55.200]  《新典歷史》
[00:14:55.200 --> 00:14:57.200]  為什麼說用《生命記式的歷史》呢
[00:14:57.200 --> 00:14:59.800]  代表當那個歷史學家
[00:14:59.800 --> 00:15:03.200]  寫這麼大一本歷史書的時候
[00:15:03.200 --> 00:15:06.200]  其實他用了《生命記》的神學
[00:15:06.200 --> 00:15:09.400]  去塑造整卷的歷史書
[00:15:09.400 --> 00:15:11.800]  一切的神學理念
[00:15:11.800 --> 00:15:13.400]  蘇羅怎麼死的?
[00:15:13.400 --> 00:15:16.600]  他的死因是什麼?大家記不記得?
[00:15:16.600 --> 00:15:19.800]  他的死因是
[00:15:19.800 --> 00:15:25.800]  沒有遵守耶和華的命令
[00:15:25.800 --> 00:15:28.600]  而沒有遵守耶和華的命令這一句
[00:15:28.600 --> 00:15:33.200]  正正就是《生命記》六章裡面叫愛神
[00:15:33.200 --> 00:15:35.800]  那個叫遵守耶和華的命令
[00:15:35.800 --> 00:15:39.200]  你知道他臨死之前都要叫撒姆爾上來
[00:15:39.200 --> 00:15:41.800]  我們今天不討論那隻是不是真的撒姆爾
[00:15:41.800 --> 00:15:44.400]  不過我們都知道
[00:15:44.400 --> 00:15:47.000]  就算叫他上來 撒姆爾都這麼說
[00:15:47.000 --> 00:15:50.200]  說因為你沒有遵從耶和華的吩咐命令
[00:15:50.200 --> 00:15:52.800]  《獵王記》所有的先知
[00:15:52.800 --> 00:15:57.800]  都是斥責那個皇帝拜金像 拜偶像 是不是?
[00:15:57.800 --> 00:16:02.200]  真假先知仍然都在整部歷史書裡面
[00:16:02.200 --> 00:16:06.200]  非常重視的一個神學
[00:16:06.200 --> 00:16:07.900]  包括你記得
[00:16:07.900 --> 00:16:10.400]  若沙伯王和阿哈王
[00:16:10.400 --> 00:16:15.000]  密謀想去攻打基烈的拉木
[00:16:15.000 --> 00:16:17.200]  是不是? 那個密謀的時候
[00:16:17.200 --> 00:16:21.200]  若沙伯王 你知道這個是好皇帝還是壞皇帝呢?
[00:16:21.200 --> 00:16:25.100]  這個是好皇帝 阿哈王就出了名是壞的
[00:16:25.100 --> 00:16:27.000]  那一去攻打
[00:16:27.000 --> 00:16:29.000]  那若沙伯王就跟阿哈王說
[00:16:29.000 --> 00:16:31.800]  阿哈王 可不可以攻打之前
[00:16:31.800 --> 00:16:36.300]  首先求問一下先知
[00:16:36.300 --> 00:16:40.700]  有 這裡有先知 四百個這麼多
[00:16:40.700 --> 00:16:42.600]  我們叫他們上來
[00:16:42.600 --> 00:16:44.100]  一叫就四百個
[00:16:44.100 --> 00:16:46.800]  原來那些先知是有道具的
[00:16:46.800 --> 00:16:49.500]  他就用牛角底下抓一下
[00:16:49.500 --> 00:16:51.300]  就告訴大家
[00:16:51.300 --> 00:16:53.000]  你可以上去攻打
[00:16:53.000 --> 00:16:56.100]  收回基烈的拉木
[00:16:56.100 --> 00:16:59.900]  若沙伯王就知道有點厲害
[00:16:59.900 --> 00:17:02.200]  他就問阿哈王
[00:17:02.200 --> 00:17:05.000]  就是多謝你
[00:17:05.000 --> 00:17:06.300]  叫了這四百個來
[00:17:06.300 --> 00:17:08.000]  但他問了一句很有趣
[00:17:08.000 --> 00:17:12.400]  有沒有耶和華的先知?
[00:17:12.400 --> 00:17:13.900]  他問這一句
[00:17:13.900 --> 00:17:17.600]  就表示那四百個是什麼先知?
[00:17:17.600 --> 00:17:20.300]  就不是耶和華的先知
[00:17:20.300 --> 00:17:22.000]  阿哈都聰明
[00:17:22.000 --> 00:17:23.600]  阿哈就說有
[00:17:23.600 --> 00:17:24.900]  有一個
[00:17:24.900 --> 00:17:28.800]  只是他術空然
[00:17:28.800 --> 00:17:31.800]  不術吉然
[00:17:31.800 --> 00:17:35.400]  阿哈就正正講清楚
[00:17:35.400 --> 00:17:39.000]  以色列的先知的特色是什麼
[00:17:39.000 --> 00:17:43.100]  特色就是只講反對派的東西
[00:17:43.100 --> 00:17:47.400]  就不講令你喜歡聽的話
[00:17:47.400 --> 00:17:49.900]  他明瞭先知的特色
[00:17:49.900 --> 00:17:51.900]  而在某個學者
[00:17:51.900 --> 00:17:55.700]  在亞述的先知研究裡面
[00:17:55.700 --> 00:17:57.800]  縱古近東的先知
[00:17:57.800 --> 00:17:59.700]  全部有個特色
[00:17:59.700 --> 00:18:02.900]  那個特色其實是擦鞋子
[00:18:02.900 --> 00:18:04.100]  什麼叫擦鞋子呢
[00:18:04.100 --> 00:18:06.200]  就是溫王說我應該去打仗
[00:18:06.200 --> 00:18:07.800]  每個人都說應該
[00:18:07.800 --> 00:18:09.000]  我應該娶這個老婆
[00:18:09.000 --> 00:18:10.800]  每個人都說應該
[00:18:10.800 --> 00:18:12.500]  神明告訴我應該
[00:18:12.500 --> 00:18:13.300]  你明白我嗎
[00:18:13.300 --> 00:18:15.600]  但唯獨不知道為什麼
[00:18:15.600 --> 00:18:17.300]  以色列的先知
[00:18:17.300 --> 00:18:20.600]  整天都唱反調
[00:18:20.600 --> 00:18:23.000]  就叫了米戈亞上來
[00:18:23.000 --> 00:18:26.000]  米戈亞就跟他說
[00:18:26.000 --> 00:18:29.800]  都是那句你可以上去基地的拉莫
[00:18:29.800 --> 00:18:31.500]  就可以攻打到
[00:18:31.500 --> 00:18:33.100]  接著阿哈說
[00:18:33.100 --> 00:18:34.600]  我叫了你幾次上來
[00:18:34.600 --> 00:18:36.600]  你這次終於說真話了
[00:18:36.600 --> 00:18:39.900]  米戈亞就說
[00:18:39.900 --> 00:18:43.200]  我夢到我看到一個天上的圖像
[00:18:43.200 --> 00:18:43.900]  是不是
[00:18:43.900 --> 00:18:48.100]  接著就有耶和華兩神的天使試立
[00:18:48.100 --> 00:18:51.500]  耶和華就問那幫天使
[00:18:51.500 --> 00:18:52.900]  用什麼辦法
[00:18:52.900 --> 00:18:55.800]  可以引誘阿哈上基地的拉莫陣亡
[00:18:55.800 --> 00:18:57.500]  你們記不記得那件事
[00:18:57.500 --> 00:19:00.600]  接著那個神明又說一個計劃
[00:19:00.600 --> 00:19:02.400]  另外一個又有一個計劃
[00:19:02.400 --> 00:19:04.700]  接著神明有一個計劃
[00:19:04.700 --> 00:19:06.000]  都不知道為什麼
[00:19:06.000 --> 00:19:09.200]  這個耶和華就竟然喜歡
[00:19:09.200 --> 00:19:10.500]  那個計劃就是
[00:19:10.500 --> 00:19:12.800]  我願意化做謊言的靈
[00:19:12.800 --> 00:19:15.500]  進入那四百個先知
[00:19:15.500 --> 00:19:18.300]  其實我們先不討論神學問題
[00:19:18.300 --> 00:19:22.900]  為什麼耶和華批准了說謊的計劃呢
[00:19:22.900 --> 00:19:25.000]  不過我們先不要管
[00:19:25.000 --> 00:19:29.900]  真先知的特色
[00:19:29.900 --> 00:19:33.200]  除了只說空言不說吉言之外
[00:19:33.200 --> 00:19:37.900]  它的特色是看到現實
[00:19:37.900 --> 00:19:39.800]  真實的場景
