
[00:00:00.000 --> 00:00:04.000]  觀眾: 各位網友早安
[00:06:55.000 --> 00:06:59.000]  她就起來服侍耶穌
[00:06:59.000 --> 00:07:01.000]  到了晚上
[00:07:01.000 --> 00:07:07.000]  有人帶著許多被鬼附的來到耶穌跟前
[00:07:07.000 --> 00:07:12.000]  她只用一句話就把鬼都趕出去
[00:07:12.000 --> 00:07:16.000]  並且治好了一切有病的人
[00:07:16.000 --> 00:07:21.000]  這是要應驗先知以賽亞的話說
[00:07:21.000 --> 00:07:24.000]  她代替我們的軟弱
[00:07:24.000 --> 00:07:27.000]  擔當我們的疾病
[00:07:27.000 --> 00:07:31.000]  今天這段經文我會分開兩個部分和大家一起去看
[00:07:31.000 --> 00:07:34.000]  第一個部分是第十四節和第十五節
[00:07:34.000 --> 00:07:37.000]  這部分我想和大家一起去看看
[00:07:37.000 --> 00:07:43.000]  神的屬性原來是我們拯救的來源
[00:07:43.000 --> 00:07:45.000]  我們看回這段經文的開始
[00:07:45.000 --> 00:07:53.000]  開始就說到馬太記錄耶穌基督直接前往彼得家裡
[00:07:53.000 --> 00:07:56.000]  如果我們承接上文就知道
[00:07:56.000 --> 00:07:58.000]  第八章第五節
[00:07:58.000 --> 00:08:01.000]  耶穌進入了加伯隆這個城市
[00:08:01.000 --> 00:08:03.000]  我們已經說過很多次
[00:08:03.000 --> 00:08:07.000]  這個城市說真的是一個很重要的城市
[00:08:07.000 --> 00:08:10.000]  差不多等同於今天的多倫多一樣
[00:08:10.000 --> 00:08:15.000]  或者在奧泰華的大公路上
[00:08:15.000 --> 00:08:23.000]  因為這是一個主要政府收稅辦公軍事的重點
[00:08:23.000 --> 00:08:26.000]  所以加拿大你想想哪兩個地方最重要
[00:08:26.000 --> 00:08:30.000]  說到錢不是多倫多就是稅務局
[00:08:30.000 --> 00:08:34.000]  加伯隆於是乎也是彼得的家鄉
[00:08:34.000 --> 00:08:39.000]  我記得曾經我在2000年的時候去以色列讀書
[00:08:39.000 --> 00:08:43.000]  有兩天的時間就去走一趟
[00:08:43.000 --> 00:08:45.000]  整個以色列兩天
[00:08:45.000 --> 00:08:47.000]  真的兩天走一趟
[00:08:47.000 --> 00:08:48.000]  看完所有聖地
[00:08:48.000 --> 00:08:51.000]  看完所有他們的主要地方
[00:08:51.000 --> 00:09:02.000]  加伯隆是一個位於加利利海的西北角地區的一個主要的城市
[00:09:02.000 --> 00:09:06.000]  也是如乎彼得他的家鄉
[00:09:06.000 --> 00:09:10.000]  如果你現在去還會相傳
[00:09:10.000 --> 00:09:16.000]  相傳那個就是彼得的家鄉那間屋的地址
[00:09:16.000 --> 00:09:20.000]  當然這些也是天主教徒為了搞出來
[00:09:20.000 --> 00:09:23.000]  給大家朝聖的其中一個賣點
[00:09:23.000 --> 00:09:29.000]  還要在彼得那個地方上凌空建了一間教會
[00:09:29.000 --> 00:09:31.000]  真的凌空的
[00:09:31.000 --> 00:09:33.000]  如果大家有機會去
[00:09:33.000 --> 00:09:36.000]  在彼得的舊居
[00:09:36.000 --> 00:09:38.000]  他說就是在那裡
[00:09:38.000 --> 00:09:39.000]  凌空
[00:09:39.000 --> 00:09:40.000]  是上空
[00:09:40.000 --> 00:09:42.000]  因為不敢紮住彼得
[00:09:42.000 --> 00:09:44.000]  彼得是教皇
[00:09:44.000 --> 00:09:46.000]  不過他是盤石
[00:09:46.000 --> 00:09:49.000]  於是教會建在盤石上
[00:09:49.000 --> 00:09:51.000]  現在有一間教堂建得很漂亮
[00:09:51.000 --> 00:09:52.000]  在那裡
[00:09:52.000 --> 00:09:55.000]  我當年也去過就建了
[00:09:55.000 --> 00:09:58.000]  不過不及現在那麼漂亮
[00:09:58.000 --> 00:09:59.000]  就是經常裝修
[00:09:59.000 --> 00:10:04.000]  很多人來朝聖就有些朝聖的奉獻
[00:10:04.000 --> 00:10:06.000]  耶穌怎樣呢?
[00:10:06.000 --> 00:10:11.000]  一去到加伯隆就去到彼得的家
[00:10:11.000 --> 00:10:15.000]  一進到他的家的時候
[00:10:15.000 --> 00:10:20.000]  聖經記載耶穌見彼得的惡母害
[00:10:20.000 --> 00:10:22.000]  業病躺著
[00:10:22.000 --> 00:10:24.000]  如果那本聖經是你的呢?
[00:10:24.000 --> 00:10:25.000]  是你的
[00:10:25.000 --> 00:10:27.000]  如果教會那本你就不要畫了
[00:10:27.000 --> 00:10:30.000]  圈住這個見這個字
[00:10:30.000 --> 00:10:32.000]  因為這個字眼將會在
[00:10:32.000 --> 00:10:34.000]  接下來第八章第九章裡面
[00:10:34.000 --> 00:10:36.000]  經常出現的
[00:10:36.000 --> 00:10:40.000]  耶穌在這裡主動見
[00:10:40.000 --> 00:10:44.000]  見到彼得的惡母害業病
[00:10:44.000 --> 00:10:47.000]  見這個一方面可以指到一個人
[00:10:47.000 --> 00:10:50.000]  用眼睛真是視像式
[00:10:50.000 --> 00:10:53.000]  見到那個人的狀況
[00:10:53.000 --> 00:10:55.000]  但這個同樣的字眼
[00:10:55.000 --> 00:10:57.000]  在希臘文裡面
[00:10:57.000 --> 00:10:59.000]  希臘文現在過往過正
[00:10:59.000 --> 00:11:01.000]  人們要用希臘文
[00:11:01.000 --> 00:11:04.000]  見這個字眼其實是
[00:11:04.000 --> 00:11:07.000]  可以解釋為一個人的動識
[00:11:07.000 --> 00:11:10.000]  他透徹地理解到
[00:11:10.000 --> 00:11:13.000]  讀到那個人的情況
[00:11:13.000 --> 00:11:15.000]  心思是怎樣想的
[00:11:15.000 --> 00:11:22.000]  在這裡說到眼睛見到彼得的惡母害業病
[00:11:22.000 --> 00:11:25.000]  就睡在這裡
[00:11:25.000 --> 00:11:31.000]  耶穌在這個時候是主動去到彼得的家裡
[00:11:31.000 --> 00:11:34.000]  然後去到的時候
[00:11:34.000 --> 00:11:36.000]  見到他病了
[00:11:36.000 --> 00:11:41.000]  於是耶穌就主動地去把他的手
[00:11:41.000 --> 00:11:46.000]  就是彼得的惡母的手摸了一下
[00:11:46.000 --> 00:11:51.000]  在這個情況下結局就造成了什麼結果呢?
[00:11:51.000 --> 00:11:54.000]  熱就退了
[00:11:54.000 --> 00:11:56.000]  很有趣啊
[00:11:56.000 --> 00:11:58.000]  在這裡說到摸一摸
[00:11:58.000 --> 00:12:03.000]  他的熱病就馬上消退了
[00:12:03.000 --> 00:12:06.000]  在整個的記載裡面
[00:12:06.000 --> 00:12:09.000]  其實你會說穆斯有什麼特別呢?
[00:12:09.000 --> 00:12:13.000]  要不要分一個點來說呢?
[00:12:13.000 --> 00:12:17.000]  如果當我們去看回前文
[00:12:17.000 --> 00:12:19.000]  我們所剛剛看到的
[00:12:19.000 --> 00:12:21.000]  在第八章開始
[00:12:21.000 --> 00:12:23.000]  有一個戴麻風的人
[00:12:23.000 --> 00:12:25.000]  在耶穌下山的時候
[00:12:25.000 --> 00:12:28.000]  就湧到耶穌的裡面
[00:12:28.000 --> 00:12:30.000]  然後第八章第三節
[00:12:30.000 --> 00:12:34.000]  我們看看同樣出現一個現象
[00:12:34.000 --> 00:12:39.000]  耶穌就伸手摸了他一下
[00:12:39.000 --> 00:12:42.000]  然後耶穌又去摸他
[00:12:42.000 --> 00:12:44.000]  然後回到第八章
[00:12:44.000 --> 00:12:47.000]  從第五節到第十三節
[00:12:47.000 --> 00:12:50.000]  我們記得在加伯隆的伯夫長
[00:12:50.000 --> 00:12:52.000]  他怎麼樣呢?
[00:12:52.000 --> 00:12:54.000]  他主動前來求耶穌
[00:12:54.000 --> 00:13:00.000]  去醫治他這個害了癱瘓病的僕人
[00:13:00.000 --> 00:13:03.000]  耶穌就說我去醫治他
[00:13:03.000 --> 00:13:06.000]  耶穌主動說要去的
[00:13:06.000 --> 00:13:08.000]  不過伯夫長說
[00:13:08.000 --> 00:13:10.000]  不配的
[00:13:10.000 --> 00:13:12.000]  你是老師
[00:13:12.000 --> 00:13:15.000]  你是我的主
[00:13:15.000 --> 00:13:17.000]  我要降服在你裡面
[00:13:17.000 --> 00:13:19.000]  我不配你來
[00:13:19.000 --> 00:13:21.000]  你不要來了
[00:13:21.000 --> 00:13:22.000]  不需要來的
[00:13:22.000 --> 00:13:24.000]  說了就行了
[00:13:24.000 --> 00:13:27.000]  我們配合了這兩段經文的前文
[00:13:27.000 --> 00:13:31.000]  去看到耶穌來到彼得的家
[00:13:31.000 --> 00:13:34.000]  看到彼得和他岳母的情況
[00:13:34.000 --> 00:13:37.000]  然後摸了一下
[00:13:37.000 --> 00:13:42.000]  耶穌主動來到彼得的家
[00:13:42.000 --> 00:13:44.000]  換句話來說
[00:13:44.000 --> 00:13:48.000]  耶穌在這裡更進一步
[00:13:48.000 --> 00:13:53.000]  給彼得甚至彼得的岳母
[00:13:53.000 --> 00:13:57.000]  和他身邊所有的門徒明白一點
[00:13:57.000 --> 00:13:58.000]  耶穌沒錯
[00:13:58.000 --> 00:14:01.000]  他是主
[00:14:01.000 --> 00:14:02.000]  沒錯
[00:14:02.000 --> 00:14:07.000]  在這個人世間主和僕之間的關係
[00:14:07.000 --> 00:14:11.000]  主人不需要親身來到那個地方
[00:14:11.000 --> 00:14:13.000]  那個地方才能做事
[00:14:13.000 --> 00:14:15.000]  說著說著就能做到
[00:14:15.000 --> 00:14:17.000]  但是耶穌在這個時候
[00:14:17.000 --> 00:14:21.000]  主動來到彼得的家
[00:14:21.000 --> 00:14:24.000]  進入到家中並且摸
[00:14:24.000 --> 00:14:27.000]  摸我們前文已經說過了
[00:14:27.000 --> 00:14:29.000]  麻瘋病人
[00:14:29.000 --> 00:14:33.000]  如果你去摸他的話
[00:14:33.000 --> 00:14:36.000]  就會變成什麼
[00:14:36.000 --> 00:14:38.000]  不潔
[00:14:38.000 --> 00:14:40.000]  用英文說
[00:14:40.000 --> 00:14:44.000]  You will defile yourself
[00:14:44.000 --> 00:14:46.000]  你將自己擺入一個
[00:14:46.000 --> 00:14:51.000]  不需要被否定的局面
[00:14:51.000 --> 00:14:53.000]  你摸了之後
[00:14:53.000 --> 00:14:55.000]  猶太人就會按照摩西的律法
[00:14:55.000 --> 00:14:59.000]  在利未記的潔淨條例和生命記裡面的
[00:14:59.000 --> 00:15:06.000]  醫治大麻瘋病的醫療規矩
[00:15:06.000 --> 00:15:09.000]  你馬上要被隔離
[00:15:09.000 --> 00:15:12.000]  現在有個名字叫
[00:15:12.000 --> 00:15:18.000]  暫時性區域性有限全面減低運作
[00:15:18.000 --> 00:15:23.000]  希望你不要再在社區運作
[00:15:23.000 --> 00:15:25.000]  我們加拿大就沒有了
[00:15:25.000 --> 00:15:27.000]  現在就算在街上走的人
[00:15:27.000 --> 00:15:30.000]  都可能COVID-19中招了
[00:15:30.000 --> 00:15:32.000]  都在街上走
[00:15:32.000 --> 00:15:34.000]  在這樣的情況下
[00:15:34.000 --> 00:15:39.000]  應該耶穌不要摸的
[00:15:39.000 --> 00:15:42.000]  但耶穌摸了大麻瘋病人
[00:15:42.000 --> 00:15:44.000]  使得他怎麼樣
[00:15:44.000 --> 00:15:46.000]  聖經在第八章之前說
[00:15:46.000 --> 00:15:50.000]  一摸了耶穌就說我肯潔淨
[00:15:50.000 --> 00:15:52.000]  來到這段聖經
[00:15:52.000 --> 00:15:57.000]  彼得的惡母根本上都沒有要求他拯救
[00:15:57.000 --> 00:15:58.000]  沒有啊
[00:15:58.000 --> 00:16:00.000]  我們有沒有讀到啊
[00:16:00.000 --> 00:16:02.000]  彼得的惡母有沒有起來
[00:16:02.000 --> 00:16:05.000]  說耶穌啊你救救我吧
[00:16:05.000 --> 00:16:06.000]  沒有啊
[00:16:06.000 --> 00:16:08.000]  他躺在那裡
[00:16:08.000 --> 00:16:09.000]  學業病
[00:16:09.000 --> 00:16:11.000]  耶穌主動去到他家裡
[00:16:11.000 --> 00:16:13.000]  簡單來說
[00:16:13.000 --> 00:16:15.000]  耶穌不是這麼簡單
[00:16:15.000 --> 00:16:16.000]  雖然我是主
[00:16:16.000 --> 00:16:19.000]  但是我不用來做的
[00:16:19.000 --> 00:16:25.000]  耶穌很願意親近他的同族的人
[00:16:25.000 --> 00:16:27.000]  就算是僕人也好
[00:16:27.000 --> 00:16:29.000]  耶穌主動來的
[00:16:29.000 --> 00:16:30.000]  第二
[00:16:30.000 --> 00:16:32.000]  摸這個行動
[00:16:32.000 --> 00:16:34.000]  這次不是摸麻瘋病
[00:16:34.000 --> 00:16:36.000]  這次更大件事
[00:16:36.000 --> 00:16:39.000]  這次如果用今天來說
[00:16:39.000 --> 00:16:43.000]  未得允許的話就叫做含豬手
[00:16:43.000 --> 00:16:45.000]  摸女人啊
[00:16:45.000 --> 00:16:48.000]  還要趁她病取她命啊
[00:16:48.000 --> 00:16:50.000]  是不是這樣啊
[00:16:50.000 --> 00:16:52.000]  弟兄姊妹
[00:16:52.000 --> 00:16:54.000]  你有沒有留意到啊
[00:16:54.000 --> 00:16:57.000]  如果耶穌基督
[00:16:57.000 --> 00:17:01.000]  按照聖經的律例典章
[00:17:01.000 --> 00:17:02.000]  在這些情況
[00:17:02.000 --> 00:17:05.000]  他在冒險啊
[00:17:05.000 --> 00:17:07.000]  冒什麼險啊
[00:17:07.000 --> 00:17:12.000]  被人指控他違反摩西律法
[00:17:12.000 --> 00:17:14.000]  你知不知道在這樣的情況下
[00:17:14.000 --> 00:17:16.000]  對於耶穌來說
[00:17:16.000 --> 00:17:18.000]  如果他要繼續侍奉下去呢
[00:17:18.000 --> 00:17:23.000]  這些可以說是被人指控的理由
[00:17:23.000 --> 00:17:26.000]  摸麻瘋病人
[00:17:26.000 --> 00:17:28.000]  摸女人
[00:17:28.000 --> 00:17:32.000]  但是在這樣的情況下
[00:17:32.000 --> 00:17:35.000]  耶穌是不是為了犯下立
[00:17:35.000 --> 00:17:37.000]  違反摩西律法
[00:17:37.000 --> 00:17:39.000]  而去做這些事情呢
[00:17:39.000 --> 00:17:41.000]  不是啊
[00:17:41.000 --> 00:17:43.000]  因為在整段聖經裡面
[00:17:43.000 --> 00:17:45.000]  我們會留意到
[00:17:45.000 --> 00:17:48.000]  其實耶穌是想主動地
[00:17:48.000 --> 00:17:51.000]  告訴身邊所有的人知道
[00:17:51.000 --> 00:17:55.000]  神是多麼願意主動地
[00:17:55.000 --> 00:17:58.000]  去到人的面前
[00:17:58.000 --> 00:18:02.000]  去施行拯救這個信息
[00:18:02.000 --> 00:18:05.000]  所以神的拯救意願
[00:18:05.000 --> 00:18:09.000]  是一直存留在從舊約
[00:18:09.000 --> 00:18:12.000]  以至於這一刻我們所看的
[00:18:12.000 --> 00:18:16.000]  耶穌去到加伯隆彼得的家裡
[00:18:16.000 --> 00:18:20.000]  遇上惡母
[00:18:20.000 --> 00:18:26.000]  仍然是上帝那種願意拯救人的心願
[00:18:26.000 --> 00:18:29.000]  是不斷地流露出來給人知道
[00:18:29.000 --> 00:18:31.000]  而不是在乎於
[00:18:31.000 --> 00:18:33.000]  你有沒有要求
[00:18:33.000 --> 00:18:36.000]  前文講到他們有要求
[00:18:36.000 --> 00:18:39.000]  這個患大麻瘋的有要求
[00:18:39.000 --> 00:18:41.000]  這個伯夫長
[00:18:41.000 --> 00:18:44.000]  他為了他的僕人來作出要求
[00:18:44.000 --> 00:18:47.000]  但是來到這裡沒有作任何要求
[00:18:47.000 --> 00:18:49.000]  你可不可以看到聖經層次
[00:18:49.000 --> 00:18:50.000]  耶穌的侍奉
[00:18:50.000 --> 00:18:52.000]  是一層一層地進步
[00:18:52.000 --> 00:18:55.000]  擴闊地讓所有人認識到
[00:18:55.000 --> 00:18:58.000]  上帝是怎樣的一位上帝
[00:18:58.000 --> 00:19:03.000]  上帝不是在乎於人有多少信他
[00:19:03.000 --> 00:19:05.000]  上帝就會醫多一點
[00:19:05.000 --> 00:19:06.000]  不醫多一點
[00:19:06.000 --> 00:19:09.000]  或者上帝拯救人的意願就少一點
[00:19:09.000 --> 00:19:10.000]  或者多一點
[00:19:10.000 --> 00:19:11.000]  你信我多一點
[00:19:11.000 --> 00:19:13.000]  我就拯救你多一點
[00:19:13.000 --> 00:19:14.000]  你信我少一點
[00:19:14.000 --> 00:19:16.000]  我就不拯救你
[00:19:16.000 --> 00:19:17.000]  不是的
[00:19:17.000 --> 00:19:19.000]  聖經有一句話
[00:19:19.000 --> 00:19:21.000]  應該大家很熟悉的
[00:19:21.000 --> 00:19:23.000]  上帝是願意怎樣
[00:19:23.000 --> 00:19:29.000]  萬人得救也不願一人沉淪
[00:19:29.000 --> 00:19:31.000]  這句話不是只是說
[00:19:31.000 --> 00:19:33.000]  從拯救的角度
[00:19:33.000 --> 00:19:34.000]  有多少人得救
[00:19:34.000 --> 00:19:36.000]  而是重點說
[00:19:36.000 --> 00:19:39.000]  上帝的屬性是怎樣
[00:19:39.000 --> 00:19:44.000]  上帝本來的屬性就是願意人得救
[00:19:44.000 --> 00:19:50.000]  所以上帝和他的創造有緊密的接觸
[00:19:50.000 --> 00:19:52.000]  因為這是他的創造
[00:19:52.000 --> 00:19:58.000]  耶穌在這一刻不是降服在這個所謂摩西律法裡面去看這件事
[00:19:58.000 --> 00:20:01.000]  而是告訴所有他身邊
[00:20:01.000 --> 00:20:04.000]  包括跟著他那批的門徒
[00:20:04.000 --> 00:20:06.000]  不止十二個
[00:20:06.000 --> 00:20:07.000]  很多個
[00:20:07.000 --> 00:20:09.000]  從德山普訓那裡
[00:20:09.000 --> 00:20:11.000]  我們已經知道有多少跟著他
[00:20:11.000 --> 00:20:14.000]  遍滿整個巴勒斯坦地
[00:20:14.000 --> 00:20:16.000]  約旦河東河西
[00:20:16.000 --> 00:20:17.000]  比如城鎮
[00:20:17.000 --> 00:20:20.000]  很多人來到跟隨耶穌都叫做信徒
[00:20:20.000 --> 00:20:22.000]  你明不明白耶穌
[00:20:22.000 --> 00:20:25.000]  你明白上帝的心是怎樣呢
[00:20:25.000 --> 00:20:31.000]  上帝的屬性才是我們拯救的來源
[00:20:31.000 --> 00:20:34.000]  而不是因為人有多少信心
[00:20:34.000 --> 00:20:36.000]  上帝才去拯救
[00:20:36.000 --> 00:20:43.000]  這是一個很需要我們今天作為信徒清楚了解的事情
[00:20:43.000 --> 00:20:46.000]  我信多些 上帝救我多些
[00:20:46.000 --> 00:20:48.000]  所以導致怎樣呢
[00:20:48.000 --> 00:20:50.000]  有些人很喜歡完了崇拜
[00:20:50.000 --> 00:20:52.000]  不是我們教會
[00:20:52.000 --> 00:20:54.000]  有些教會我去過的
[00:20:54.000 --> 00:20:56.000]  去過港島的
[00:20:56.000 --> 00:20:58.000]  幾千人的教會
[00:20:58.000 --> 00:20:59.000]  講完道
[00:20:59.000 --> 00:21:02.000]  那些信徒很喜歡捉住牧師的手握
[00:21:02.000 --> 00:21:04.000]  我很記得那時候
[00:21:04.000 --> 00:21:06.000]  握手握到不停的
[00:21:06.000 --> 00:21:08.000]  為什麼呢
[00:21:08.000 --> 00:21:11.000]  他覺得上帝祝福牧師多些
[00:21:11.000 --> 00:21:13.000]  我閹牧師多些
[00:21:13.000 --> 00:21:16.000]  祝福都會流到我身上多些
[00:21:16.000 --> 00:21:20.000]  好像聖經裡面的血流女人的思維
[00:21:20.000 --> 00:21:22.000]  教會很多都是這樣
[00:21:22.000 --> 00:21:24.000]  他認為一個人
[00:21:24.000 --> 00:21:28.000]  能夠在上帝裡面享受福氣的人
[00:21:28.000 --> 00:21:31.000]  就等同於他是上帝愛多些的人
[00:21:31.000 --> 00:21:34.000]  也都等同於肯定這個人一定是得救
[00:21:34.000 --> 00:21:36.000]  究竟一個人能夠
[00:21:36.000 --> 00:21:40.000]  嘗到上帝的祝福和天恩
[00:21:40.000 --> 00:21:44.000]  是不是真的直接和救恩有直接關係呢
[00:21:44.000 --> 00:21:48.000]  這一點我們是很需要認識的
[00:21:48.000 --> 00:21:51.000]  我可以大膽的說一句
[00:21:51.000 --> 00:21:54.000]  如果一個很相信上帝的人
[00:21:54.000 --> 00:21:58.000]  他可能他面對的困難
[00:21:58.000 --> 00:22:00.000]  人間認為受苦的事情
[00:22:00.000 --> 00:22:04.000]  是比那些不信主的人更多
