
[00:00:00.000 --> 00:00:05.920]  大家也知道在北村家裡有很多弟兄姊妹
[00:02:14.160 --> 00:02:16.240]  主讓我們仰望祢
[00:02:16.240 --> 00:02:18.240]  求祢帶領我們
[00:02:18.240 --> 00:02:21.760]  我們祈禱奉靠耶穌基督聖名祈求
[00:02:21.760 --> 00:02:23.760]  阿們
[00:02:23.760 --> 00:02:26.160]  我們剛才讀過的雅各書
[00:02:26.160 --> 00:02:31.040]  提及信行一致的愛鄰舍
[00:02:31.040 --> 00:02:33.840]  我相信大家在香港生活
[00:02:33.840 --> 00:02:35.680]  很多時候都會留意到
[00:02:35.680 --> 00:02:37.680]  香港很多不同的新聞的報道
[00:02:37.680 --> 00:02:39.680]  講及香港的情況
[00:02:39.680 --> 00:02:40.960]  特別這幾年
[00:02:40.960 --> 00:02:45.120]  很多時候都會提及到香港的貧窮的問題
[00:02:45.120 --> 00:02:47.600]  我想當我們看報紙報道
[00:02:47.600 --> 00:02:51.440]  或者電視的一些介紹的時候
[00:02:51.440 --> 00:02:53.760]  會聽到一個很特別的名詞
[00:02:53.760 --> 00:02:55.760]  叫做「蝸居」
[00:02:55.760 --> 00:03:01.040]  好像蝸牛居住的地方很小
[00:03:01.040 --> 00:03:03.440]  但是住了很多人群
[00:03:03.440 --> 00:03:07.600]  又聽過一些叫做「劏房」
[00:03:07.600 --> 00:03:11.520]  很小的地方再劏開成為幾個小的房間
[00:03:11.520 --> 00:03:14.080]  但是裡面住了很多不同的人
[00:03:14.080 --> 00:03:16.080]  我留心到一個報道提及到
[00:03:16.080 --> 00:03:19.280]  就是有一個蝸居的地方
[00:03:19.280 --> 00:03:21.280]  一家人他們四個人
[00:03:21.280 --> 00:03:24.160]  住在200呎的房間裏面
[00:03:24.160 --> 00:03:26.160]  這個都算是套房
[00:03:26.160 --> 00:03:29.040]  在一般的標準都算是不錯
[00:03:29.040 --> 00:03:31.040]  但是200呎的地方
[00:03:31.040 --> 00:03:33.040]  不知道你知不知道要租多少錢
[00:03:33.040 --> 00:03:35.040]  在深水埗的地區
[00:03:35.040 --> 00:03:38.000]  是租2200元
[00:03:38.000 --> 00:03:41.040]  這個家庭丈夫有工作
[00:03:41.040 --> 00:03:42.640]  不過不穩定的收入
[00:03:42.640 --> 00:03:45.520]  大概每個月有七八千人工
[00:03:45.520 --> 00:03:48.480]  但是好像七八千給了2200元
[00:03:48.480 --> 00:03:50.480]  當然剩下不算很多
[00:03:50.480 --> 00:03:52.480]  小朋友開始讀幼稚園
[00:03:52.480 --> 00:03:54.480]  當然要一定的開支
[00:03:54.480 --> 00:03:56.480]  後來有第二個弟弟的時候
[00:03:56.480 --> 00:03:58.480]  就發覺不再有力量
[00:03:58.480 --> 00:04:02.400]  再能夠供養這個第二個弟弟
[00:04:02.400 --> 00:04:04.400]  短期間他們不知道怎麼做
[00:04:04.400 --> 00:04:06.400]  他們就去食物銀行
[00:04:06.400 --> 00:04:08.400]  有一些小服務機構
[00:04:08.400 --> 00:04:10.400]  向他們尋求幫助
[00:04:10.400 --> 00:04:12.400]  機構衡量過之後
[00:04:12.400 --> 00:04:14.400]  就給他們六個星期的奶粉
[00:04:14.400 --> 00:04:17.440]  讓他們可以有一些供應
[00:04:17.440 --> 00:04:19.440]  報紙訪問這位太太
[00:04:19.440 --> 00:04:21.440]  太太就說
[00:04:21.440 --> 00:04:23.440]  我們現在很困難就是住的時候
[00:04:23.440 --> 00:04:27.920]  因為家裡不可以有地方再放一張嬰兒床
[00:04:27.920 --> 00:04:31.440]  只能夠給嬰兒和太太睡在床上
[00:04:31.440 --> 00:04:34.480]  先生和兒子就睡在地上
[00:04:34.480 --> 00:04:36.480]  她就說再過六個星期
[00:04:36.480 --> 00:04:40.480]  我們不知道有沒有錢再能夠供應到小孩
[00:04:40.480 --> 00:04:42.480]  或者要把小孩放回鄉下
[00:04:42.480 --> 00:04:44.480]  請鄉下的親人幫忙照顧
[00:04:44.480 --> 00:04:46.480]  自己可以出去找工作
[00:04:46.480 --> 00:04:48.480]  可以幫助家庭的一些收入
[00:04:48.480 --> 00:04:50.480]  聽到這些事情的時候
[00:04:50.480 --> 00:04:52.480]  或者大家會覺得
[00:04:52.480 --> 00:04:54.480]  其實很多都是這樣的情況
[00:04:54.480 --> 00:04:56.480]  以淑林場上聽見很多香港的家庭
[00:04:56.480 --> 00:04:58.480]  有這樣的情況
[00:04:58.480 --> 00:05:00.480]  大家也會知道
[00:05:00.480 --> 00:05:02.480]  香港其實有很多貧窮的家庭
[00:05:02.480 --> 00:05:04.480]  在去年的統計
[00:05:04.480 --> 00:05:06.480]  香港有19萬戶的這一類的家庭
[00:05:06.480 --> 00:05:08.480]  相對於2009年一年之前
[00:05:08.480 --> 00:05:10.480]  是17萬戶
[00:05:10.480 --> 00:05:12.480]  一年之間是增加了2萬戶口
[00:05:12.480 --> 00:05:14.480]  是一類貧窮的家庭
[00:05:14.480 --> 00:05:16.480]  這些情況我們常常都知道
[00:05:16.480 --> 00:05:18.480]  其實香港貧窮人口是不斷增加的
[00:05:18.480 --> 00:05:20.480]  有些統計發現
[00:05:20.480 --> 00:05:22.480]  香港貧窮的人口
[00:05:22.480 --> 00:05:24.480]  已經是最低的
[00:05:24.480 --> 00:05:26.480]  其實我們可以看到
[00:05:26.480 --> 00:05:28.480]  香港的貧窮人口
[00:05:28.480 --> 00:05:30.480]  是在增加的
[00:05:30.480 --> 00:05:32.480]  有些人就說
[00:05:32.480 --> 00:05:34.480]  香港的貧窮人口
[00:05:34.480 --> 00:05:36.480]  已經是
[00:05:36.480 --> 00:05:38.480]  差不多是五分之一
[00:05:38.480 --> 00:05:40.480]  五個有一個
[00:05:40.480 --> 00:05:42.480]  總共有
[00:05:42.480 --> 00:05:44.480]  大概130萬
[00:05:44.480 --> 00:05:46.480]  貧窮人口
[00:05:46.480 --> 00:05:48.480]  如果再看很多
[00:05:48.480 --> 00:05:50.480]  不同的報道的時候
[00:05:50.480 --> 00:05:52.480]  以前我們都不知道什麼叫做
[00:05:52.480 --> 00:05:54.480]  堅尼系數
[00:05:54.480 --> 00:05:56.480]  現在很多人都知道
[00:05:56.480 --> 00:05:58.480]  是指出香港貧富
[00:05:58.480 --> 00:06:00.480]  的一個指標
[00:06:00.480 --> 00:06:02.480]  很多人都知道
[00:06:02.480 --> 00:06:04.480]  香港是一個很富裕的城市
[00:06:04.480 --> 00:06:06.480]  但是貧富懸殊的情況
[00:06:06.480 --> 00:06:08.480]  堅尼系數的指標
[00:06:08.480 --> 00:06:10.480]  是全世界最高的
[00:06:10.480 --> 00:06:12.480]  是全世界最高的
[00:06:12.480 --> 00:06:14.480]  意味著貧富懸殊的情況
[00:06:14.480 --> 00:06:16.480]  是全世界的所有城市當中
[00:06:16.480 --> 00:06:18.480]  是最嚴重
[00:06:18.480 --> 00:06:20.480]  沒有很多有錢的人
[00:06:20.480 --> 00:06:22.480]  也有很多很窮的人
[00:06:22.480 --> 00:06:24.480]  也有很多很窮的人
[00:06:24.480 --> 00:06:26.480]  當你想到一些事情的時候
[00:06:26.480 --> 00:06:28.480]  我們當中比較多的
[00:06:28.480 --> 00:06:30.480]  是一些中層的底層人士
[00:06:30.480 --> 00:06:32.480]  我們當中比較多的
[00:06:32.480 --> 00:06:34.480]  是一些中層的底層人士
[00:06:34.480 --> 00:06:36.480]  我們不需要因為內疚而去做一些事情
[00:06:36.480 --> 00:06:38.480]  只是感謝神給我們
[00:06:38.480 --> 00:06:40.480]  有供應有豐富
[00:06:40.480 --> 00:06:42.480]  而問一個問題
[00:06:42.480 --> 00:06:44.480]  就是神給我們的豐富
[00:06:44.480 --> 00:06:46.480]  祂的心意是怎樣的呢?
[00:06:46.480 --> 00:06:48.480]  我們怎樣能夠用我們的豐富
[00:06:48.480 --> 00:06:50.480]  來關心
[00:06:50.480 --> 00:06:52.480]  去關懷一些
[00:06:52.480 --> 00:06:54.480]  有貧困的情況的朋友
[00:06:54.480 --> 00:06:56.480]  因為聖經上提醒我們
[00:06:56.480 --> 00:06:58.480]  多給誰
[00:06:58.480 --> 00:07:00.480]  是向誰多取的
[00:07:00.480 --> 00:07:02.480]  用我們所能夠付出的
[00:07:02.480 --> 00:07:04.480]  來關心香港其他貧困的人士
[00:07:04.480 --> 00:07:06.480]  來說情況很嚴重
[00:07:06.480 --> 00:07:08.480]  很難處理
[00:07:08.480 --> 00:07:10.480]  而且問題很複雜
[00:07:10.480 --> 00:07:12.480]  的確問題很複雜
[00:07:12.480 --> 00:07:14.480]  但就著我們所能夠做的
[00:07:14.480 --> 00:07:16.480]  我們要去思想
[00:07:16.480 --> 00:07:18.480]  神喜悅我們做什麼呢?
[00:07:18.480 --> 00:07:20.480]  或多或少
[00:07:20.480 --> 00:07:22.480]  神喜悅我們做一些什麼事情呢?
[00:07:22.480 --> 00:07:24.480]  或多或少
[00:07:24.480 --> 00:07:26.480]  我們就循著這個思路
[00:07:26.480 --> 00:07:28.480]  去想一想聖經對我們
[00:07:28.480 --> 00:07:30.480]  幾方面的勉勵
[00:07:30.480 --> 00:07:32.480]  剛才我們讀過的《雅各書》第二章
[00:07:32.480 --> 00:07:34.480]  首先我們提到的就是
[00:07:34.480 --> 00:07:36.480]  怎樣留心
[00:07:36.480 --> 00:07:40.480]  我們不要產生對貧窮人的偏見呢?
[00:07:40.480 --> 00:07:42.480]  剛才我們讀第五節開始
[00:07:42.480 --> 00:07:46.480]  或者我們去前面第二節
[00:07:46.480 --> 00:07:48.480]  第二章第二節
[00:07:48.480 --> 00:07:50.480]  聖經就提到在教會裡
[00:07:50.480 --> 00:07:52.480]  有一些貧窮人進來
[00:07:52.480 --> 00:07:54.480]  有人就會向他有一種
[00:07:54.480 --> 00:07:56.480]  好像很藐視的態度
[00:07:56.480 --> 00:07:58.480]  第二章第二節這樣說
[00:07:58.480 --> 00:08:00.480]  如果有一個手帶金戒指
[00:08:00.480 --> 00:08:02.480]  身穿華麗衣服的人
[00:08:02.480 --> 00:08:04.480]  進入你們的會堂
[00:08:04.480 --> 00:08:06.480]  又有一個
[00:08:06.480 --> 00:08:08.480]  衣衫藍柳的窮人
[00:08:08.480 --> 00:08:10.480]  也進去了
[00:08:10.480 --> 00:08:12.480]  你們就看中那穿華麗衣服的人說
[00:08:12.480 --> 00:08:14.480]  請坐在這好位上
[00:08:14.480 --> 00:08:16.480]  給他一個上賓的位置
[00:08:16.480 --> 00:08:18.480]  又對那窮人說
[00:08:18.480 --> 00:08:20.480]  你站在那裡
[00:08:20.480 --> 00:08:22.480]  你站在那裡吧
[00:08:22.480 --> 00:08:24.480]  或者對他說
[00:08:24.480 --> 00:08:26.480]  你坐在我的腳底下
[00:08:26.480 --> 00:08:28.480]  腳椅下
[00:08:28.480 --> 00:08:30.480]  表示不是一個位置
[00:08:30.480 --> 00:08:32.480]  是一個地下
[00:08:32.480 --> 00:08:34.480]  你坐在這裡吧
[00:08:34.480 --> 00:08:36.480]  聖經就提及當時教會有這樣的試探
[00:08:36.480 --> 00:08:38.480]  面對著貧窮人的時候
[00:08:38.480 --> 00:08:40.480]  有時就從他的外貌
[00:08:40.480 --> 00:08:42.480]  去判斷他
[00:08:42.480 --> 00:08:44.480]  憑著他的外貌
[00:08:44.480 --> 00:08:46.480]  去待這個人
[00:08:46.480 --> 00:08:48.480]  憑著他的外觀
[00:08:48.480 --> 00:08:50.480]  去判斷他
[00:08:50.480 --> 00:08:52.480]  當然大家都很體會到
[00:08:52.480 --> 00:08:54.480]  這個時代這個社會
[00:08:54.480 --> 00:08:56.480]  很重視外觀
[00:08:56.480 --> 00:08:58.480]  很重視
[00:08:58.480 --> 00:09:00.480]  你的衣裝
[00:09:00.480 --> 00:09:02.480]  怎樣
[00:09:02.480 --> 00:09:04.480]  從你的外觀去判斷你是一個怎樣的人
[00:09:04.480 --> 00:09:06.480]  聖經就常常提醒我們
[00:09:06.480 --> 00:09:08.480]  要很小心
[00:09:08.480 --> 00:09:10.480]  不要單從外表
[00:09:10.480 --> 00:09:12.480]  去判斷一個人
[00:09:12.480 --> 00:09:14.480]  他穿得好一點
[00:09:14.480 --> 00:09:16.480]  他就值得我們尊重
[00:09:16.480 --> 00:09:18.480]  他穿得差一點我們就看不起他
[00:09:18.480 --> 00:09:20.480]  聖經提醒我們要小心
[00:09:20.480 --> 00:09:22.480]  我們要留意
[00:09:22.480 --> 00:09:24.480]  不要憑外貌去判斷
[00:09:24.480 --> 00:09:26.480]  或者大家可能都會試過
[00:09:26.480 --> 00:09:28.480]  我們有些朋友開始
[00:09:28.480 --> 00:09:30.480]  很諷刺地說
[00:09:30.480 --> 00:09:32.480]  香港的情況
[00:09:32.480 --> 00:09:34.480]  香港現在有很多金舖
[00:09:34.480 --> 00:09:36.480]  去到金舖的時候
[00:09:36.480 --> 00:09:38.480]  有些電影節目就說
[00:09:38.480 --> 00:09:40.480]  現在去金舖買東西
[00:09:40.480 --> 00:09:42.480]  最好你會說普通話
[00:09:42.480 --> 00:09:44.480]  因為你發覺去到的時候
[00:09:44.480 --> 00:09:46.480]  你會說普通話
[00:09:46.480 --> 00:09:48.480]  店員特別好招呼你
[00:09:48.480 --> 00:09:50.480]  知道你是大款
[00:09:50.480 --> 00:09:52.480]  你知道什麼大款
[00:09:52.480 --> 00:09:54.480]  是會賣很多物品
[00:09:54.480 --> 00:09:56.480]  所以對你特別好的招待
[00:09:56.480 --> 00:09:58.480]  反而你說廣東話
[00:09:58.480 --> 00:10:00.480]  他知道你進來可能看一看
[00:10:00.480 --> 00:10:02.480]  就未必特別招呼你
[00:10:02.480 --> 00:10:04.480]  不要去說金舖
[00:10:04.480 --> 00:10:06.480]  你去到一間餐廳
[00:10:06.480 --> 00:10:08.480]  如果你那天剛穿得比較普通
[00:10:08.480 --> 00:10:10.480]  去到的時候
[00:10:10.480 --> 00:10:12.480]  那個小姐就說
[00:10:12.480 --> 00:10:14.480]  我去到金舖
[00:10:14.480 --> 00:10:16.480]  去到的時候
[00:10:16.480 --> 00:10:18.480]  那個侍應好像都不太見到你
[00:10:18.480 --> 00:10:20.480]  找咪呀
[00:10:20.480 --> 00:10:22.480]  坐啦
[00:10:22.480 --> 00:10:24.480]  跟著你想點些菜式
[00:10:24.480 --> 00:10:26.480]  他就好像不是很有心
[00:10:26.480 --> 00:10:28.480]  聽你說有什麼想吃
[00:10:28.480 --> 00:10:32.480]  你如果有接受這樣的對待
[00:10:32.480 --> 00:10:34.480]  你的感覺會怎樣呢
[00:10:34.480 --> 00:10:36.480]  當然不舒服
[00:10:36.480 --> 00:10:38.480]  這樣看不起我
[00:10:38.480 --> 00:10:40.480]  為什麼這樣待我
[00:10:42.480 --> 00:10:44.480]  當你試過被人小看的時候
[00:10:44.480 --> 00:10:46.480]  你更體會一些朋友
[00:10:46.480 --> 00:10:48.480]  如果被人輕視
[00:10:48.480 --> 00:10:50.480]  你會明白他的感受是怎樣
[00:10:50.480 --> 00:10:52.480]  我記得讀一個小故事
[00:10:52.480 --> 00:10:54.480]  小故事講到
[00:10:54.480 --> 00:10:56.480]  在北美
[00:10:56.480 --> 00:10:58.480]  一個比較有錢的豪宅區
[00:10:58.480 --> 00:11:00.480]  住在半山的地方
[00:11:00.480 --> 00:11:02.480]  一位白人朋友
[00:11:02.480 --> 00:11:04.480]  自己開著車半夜回家
[00:11:04.480 --> 00:11:06.480]  可能是晚上
[00:11:06.480 --> 00:11:08.480]  燈光不夠
[00:11:08.480 --> 00:11:10.480]  所以不小心在轉彎的時候
[00:11:10.480 --> 00:11:12.480]  因為那裡有些山坡位
[00:11:12.480 --> 00:11:14.480]  他就一不小心撞了出去
[00:11:14.480 --> 00:11:16.480]  欄杆外面的車
[00:11:16.480 --> 00:11:18.480]  就三分之一
[00:11:18.480 --> 00:11:20.480]  在一個懸崖
[00:11:20.480 --> 00:11:22.480]  出了去
[00:11:22.480 --> 00:11:24.480]  他立刻煞停
[00:11:24.480 --> 00:11:26.480]  幸好車沒有衝下去
[00:11:26.480 --> 00:11:28.480]  他走了出來
[00:11:28.480 --> 00:11:30.480]  知道一定要其他車幫他拖車進來
[00:11:30.480 --> 00:11:32.480]  在那個時候
[00:11:32.480 --> 00:11:34.480]  他就四處留意有沒有車跟著上來
[00:11:34.480 --> 00:11:36.480]  但他發覺
[00:11:36.480 --> 00:11:38.480]  有一些豪華的車就駛過
[00:11:38.480 --> 00:11:40.480]  有白人在裡面
[00:11:40.480 --> 00:11:42.480]  他就立刻招手
[00:11:42.480 --> 00:11:44.480]  但幾輛車經過都沒有人理會
[00:11:44.480 --> 00:11:46.480]  沒有人停下來幫他
[00:11:46.480 --> 00:11:48.480]  當他很灰心的時候
[00:11:48.480 --> 00:11:50.480]  突然看到一輛貨車
[00:11:50.480 --> 00:11:52.480]  爛貨車這樣經過
[00:11:52.480 --> 00:11:54.480]  都沒有入手
[00:11:54.480 --> 00:11:56.480]  這個貨車就停下來了
[00:11:56.480 --> 00:11:58.480]  裡面有一個黑人朋友出來
[00:11:58.480 --> 00:12:00.480]  他都心驚驚
[00:12:00.480 --> 00:12:02.480]  會不會他趁機打劫呢?
[00:12:02.480 --> 00:12:04.480]  誰知對方很主動問他
[00:12:04.480 --> 00:12:06.480]  怎樣?需要幫忙嗎?
[00:12:06.480 --> 00:12:08.480]  後來就拿繩子幫著
[00:12:08.480 --> 00:12:10.480]  紮住他的車尾
[00:12:10.480 --> 00:12:12.480]  然後把車拖回路上
[00:12:12.480 --> 00:12:16.480]  這位白人的心裡很感動
[00:12:16.480 --> 00:12:18.480]  後來他就寫了一篇文章說
[00:12:18.480 --> 00:12:20.480]  我以為那些會幫我的
[00:12:20.480 --> 00:12:22.480]  他們不幫我
[00:12:22.480 --> 00:12:24.480]  我沒想過這個黑人朋友
[00:12:24.480 --> 00:12:26.480]  竟然會主動幫我
[00:12:26.480 --> 00:12:30.480]  他就說有些時候
[00:12:30.480 --> 00:12:32.480]  從外貌看人的確不準確
[00:12:34.480 --> 00:12:36.480]  有些時候我們都會察覺
[00:12:36.480 --> 00:12:38.480]  有些我們自己
[00:12:38.480 --> 00:12:40.480]  在外觀看人之後
[00:12:40.480 --> 00:12:42.480]  就判斷這個人會怎樣行動
[00:12:42.480 --> 00:12:44.480]  往往的時候會看錯人
[00:12:44.480 --> 00:12:46.480]  甚至會有一種對別人的誤會
[00:12:46.480 --> 00:12:50.480]  司經就提醒我們要小心
[00:12:50.480 --> 00:12:52.480]  不要從外貌去判斷
[00:12:52.480 --> 00:12:56.480]  所以你再看下面的經文
[00:12:56.480 --> 00:12:58.480]  下面第四節就會提
[00:12:58.480 --> 00:13:02.480]  在第二章第四節
[00:13:02.480 --> 00:13:04.480]  「這不是你們對人有歧視
[00:13:04.480 --> 00:13:08.480]  成了心懷惡意的審判官嗎?」
[00:13:08.480 --> 00:13:12.480]  有些時候從外貌看人
[00:13:12.480 --> 00:13:14.480]  就會產生對別人的歧視
[00:13:14.480 --> 00:13:16.480]  我們都知道
[00:13:16.480 --> 00:13:18.480]  所有的生命都是神所愛的
[00:13:18.480 --> 00:13:20.480]  神不會去歧視哪一個
[00:13:20.480 --> 00:13:24.480]  我們也不應該歧視任何的人
[00:13:24.480 --> 00:13:26.480]  而聖經就說
[00:13:26.480 --> 00:13:28.480]  當我們內心產生歧視的時候
[00:13:28.480 --> 00:13:30.480]  會出現一種心懷惡意的審判
[00:13:30.480 --> 00:13:32.480]  對對方有一種審判
[00:13:32.480 --> 00:13:34.480]  認為他就是怎樣
[00:13:34.480 --> 00:13:36.480]  認為他就是怎樣
[00:13:36.480 --> 00:13:38.480]  有些時候會看到一些貧窮的朋友
[00:13:38.480 --> 00:13:40.480]  可能心裏沒有說出來
[00:13:40.480 --> 00:13:42.480]  但心裏就會想
[00:13:42.480 --> 00:13:44.480]  一定是他懶惰
[00:13:44.480 --> 00:13:46.480]  不肯用心去做事
[00:13:46.480 --> 00:13:48.480]  所以弄到自己這樣
[00:13:48.480 --> 00:13:50.480]  又或者不期然會想
[00:13:50.480 --> 00:13:52.480]  可能他們沒有道德標準
[00:13:52.480 --> 00:13:54.480]  過去濫交
[00:13:54.480 --> 00:13:56.480]  弄到家庭變成這樣
[00:13:56.480 --> 00:13:58.480]  或者不期然會想
[00:13:58.480 --> 00:14:00.480]  弄到家庭變成這樣
[00:14:00.480 --> 00:14:02.480]  可能有些時候會不期然
[00:14:02.480 --> 00:14:04.480]  產生一些對這些朋友的
[00:14:04.480 --> 00:14:06.480]  一些內心的論斷
[00:14:06.480 --> 00:14:08.480]  審判
[00:14:08.480 --> 00:14:10.480]  但聖經就說
[00:14:10.480 --> 00:14:12.480]  在過程中會產生一個問題
[00:14:12.480 --> 00:14:14.480]  就是大家看第六節
[00:14:14.480 --> 00:14:18.480]  聖經就說
[00:14:18.480 --> 00:14:20.480]  然而你們卻侮辱窮人
[00:14:20.480 --> 00:14:22.480]  在內心裏面
[00:14:22.480 --> 00:14:24.480]  若然產生審判的時候
[00:14:24.480 --> 00:14:26.480]  就不自覺產生對他們的輕描
[00:14:26.480 --> 00:14:28.480]  甚至是所說的侮辱
[00:14:28.480 --> 00:14:30.480]  但這種侮辱
[00:14:30.480 --> 00:14:32.480]  其實是侮辱誰呢?
[00:14:32.480 --> 00:14:34.480]  如果大家記得
[00:14:34.480 --> 00:14:36.480]  《繫聖經》的真言書
[00:14:36.480 --> 00:14:38.480]  第十四章三十一節就這樣說
[00:14:38.480 --> 00:14:40.480]  欺壓貧寒人
[00:14:40.480 --> 00:14:42.480]  就是辱沒
[00:14:42.480 --> 00:14:44.480]  做他的主
[00:14:44.480 --> 00:14:48.480]  何時我們欺負
[00:14:48.480 --> 00:14:50.480]  或者輕視一些貧困的人
[00:14:50.480 --> 00:14:52.480]  其實是在輕視
[00:14:52.480 --> 00:14:54.480]  創造他的上帝
[00:14:54.480 --> 00:14:56.480]  創造他的上帝
[00:14:56.480 --> 00:14:58.480]  沒錯神給人有不同的經濟狀況
[00:14:58.480 --> 00:15:00.480]  但每一個生命
[00:15:00.480 --> 00:15:02.480]  都是神所尊貴
[00:15:02.480 --> 00:15:04.480]  神所看重的
[00:15:04.480 --> 00:15:06.480]  若然你輕視他
[00:15:06.480 --> 00:15:08.480]  就是輕視創造他的上帝
[00:15:08.480 --> 00:15:10.480]  你去侮辱一個貧困的人
[00:15:10.480 --> 00:15:12.480]  聖經就說
[00:15:12.480 --> 00:15:14.480]  就等於是侮辱創造他的上帝
[00:15:14.480 --> 00:15:16.480]  而聖經再進一步說
[00:15:16.480 --> 00:15:18.480]  這樣做其實是犯罪的
[00:15:18.480 --> 00:15:20.480]  我們跳到第八節第九節看
[00:15:20.480 --> 00:15:22.480]  我們跳到第八節第九節看
[00:15:22.480 --> 00:15:24.480]  我們跳到第八節第九節看
[00:15:24.480 --> 00:15:26.480]  第八節
[00:15:26.480 --> 00:15:28.480]  你們若照著聖經所說
[00:15:28.480 --> 00:15:30.480]  要愛人如己的話
[00:15:30.480 --> 00:15:32.480]  去完成這至尊的律法
[00:15:32.480 --> 00:15:34.480]  你們就作對了
[00:15:34.480 --> 00:15:36.480]  如果你們憑外貌待人
[00:15:36.480 --> 00:15:38.480]  就是犯罪
[00:15:38.480 --> 00:15:40.480]  律法就要裁定你們是犯法的
[00:15:40.480 --> 00:15:42.480]  律法就要裁定你們是犯法的
[00:15:42.480 --> 00:15:44.480]  聖經提醒我們
[00:15:44.480 --> 00:15:46.480]  學習去愛人如己
[00:15:46.480 --> 00:15:48.480]  何時我們去輕視其他人
[00:15:48.480 --> 00:15:50.480]  向他們傳偏見
[00:15:50.480 --> 00:15:52.480]  聖經說
[00:15:52.480 --> 00:15:54.480]  在那個時候你犯了神的律法
[00:15:54.480 --> 00:15:56.480]  在那個時候你犯了神的律法
[00:15:56.480 --> 00:15:58.480]  也可以說是在那個地方犯罪
[00:15:58.480 --> 00:16:00.480]  也可以說是在那個地方犯罪
[00:16:00.480 --> 00:16:02.480]  得罪神
[00:16:02.480 --> 00:16:04.480]  有些時候我們會有些不自覺
[00:16:04.480 --> 00:16:06.480]  有些時候我們會有些不自覺
[00:16:06.480 --> 00:16:08.480]  對他們的判斷
[00:16:08.480 --> 00:16:10.480]  我們要小心
[00:16:10.480 --> 00:16:12.480]  求神保守我們
[00:16:12.480 --> 00:16:14.480]  不至於產生對他們的審判
[00:16:14.480 --> 00:16:16.480]  聖經提醒我們
[00:16:16.480 --> 00:16:18.480]  要留意我們回到上面的第五指點
[00:16:18.480 --> 00:16:20.480]  要留意我們回到上面的第五指點
[00:16:20.480 --> 00:16:22.480]  第五節
[00:16:22.480 --> 00:16:24.480]  留心不要做一個審判
[00:16:24.480 --> 00:16:26.480]  第五節說
[00:16:26.480 --> 00:16:28.480]  我親愛的弟兄們請聽
[00:16:28.480 --> 00:16:30.480]  神不是揀選要在世上
[00:16:30.480 --> 00:16:32.480]  被認為貧窮的人嗎?
