
[00:00:00.000 --> 00:00:04.000]  耶穌在生的時候
[00:03:53.000 --> 00:03:56.000]  飢耗盡了一切所有的
[00:03:56.000 --> 00:04:02.000]  憂於著那地方大租饑荒就窮苦起來了
[00:04:02.000 --> 00:04:05.000]  於是去投靠那地方的一個人
[00:04:05.000 --> 00:04:08.000]  那人打發他到田裡去放豬
[00:04:08.000 --> 00:04:13.000]  他恨不得拿豬所吃的豆腐衝擊
[00:04:13.000 --> 00:04:16.000]  也沒有人給他
[00:04:16.000 --> 00:04:18.000]  他醒不過來就說:
[00:04:18.000 --> 00:04:21.000]  我父親有多少的故宮
[00:04:21.000 --> 00:04:22.000]  口量有餘
[00:04:22.000 --> 00:04:25.000]  我倒在這裡餓死麼?
[00:04:25.000 --> 00:04:28.000]  我要起來到我父親那裡去
[00:04:28.000 --> 00:04:31.000]  向他說:父親我得罪了天又得罪了你
[00:04:31.000 --> 00:04:35.000]  從今以後我不配稱為你的兒子
[00:04:35.000 --> 00:04:37.000]  把我當作一個故宮吧
[00:04:37.000 --> 00:04:40.000]  於是起來往他父親那裡去
[00:04:40.000 --> 00:04:42.000]  相離還遠
[00:04:42.000 --> 00:04:45.000]  他父親看見就動了持心
[00:04:45.000 --> 00:04:47.000]  跑去抱著他的頸鏹
[00:04:47.000 --> 00:04:49.000]  連連與他親嘴
[00:04:49.000 --> 00:04:54.000]  兒子說:父親我得罪了天又得罪了你
[00:04:54.000 --> 00:04:57.000]  從今以後我不配稱為你的兒子
[00:04:57.000 --> 00:04:59.000]  父親就吩咐僕人說
[00:04:59.000 --> 00:05:03.000]  把那上好的袍子快拿出來給他穿
[00:05:03.000 --> 00:05:06.000]  把戒指戴在他指頭上
[00:05:06.000 --> 00:05:09.000]  把鞋穿在他腳上
[00:05:09.000 --> 00:05:11.000]  把那肥牛毒牽來宰了
[00:05:11.000 --> 00:05:14.000]  我們可以吃喝快樂
[00:05:14.000 --> 00:05:17.000]  因為我這個兒子是死而復活
[00:05:17.000 --> 00:05:19.000]  失而又得的
[00:05:19.000 --> 00:05:22.000]  他們就快樂起來了
[00:05:22.000 --> 00:05:24.000]  我們經常說
[00:05:24.000 --> 00:05:31.000]  《浪子比元》可能是世界上最精彩的一個短篇小說
[00:05:31.000 --> 00:05:33.000]  因為在這麼短的篇幅裡
[00:05:33.000 --> 00:05:35.000]  有最濃縮的情節
[00:05:35.000 --> 00:05:40.000]  描寫人性和墮落可以回歸
[00:05:40.000 --> 00:05:42.000]  是最清楚的
[00:05:42.000 --> 00:05:44.000]  我們說在裡面
[00:05:44.000 --> 00:05:48.000]  我們看到人的人生百態
[00:05:48.000 --> 00:05:51.000]  我們也看到出路
[00:05:51.000 --> 00:05:53.000]  這些都是對的
[00:05:53.000 --> 00:05:55.000]  但我們一定要記住
[00:05:55.000 --> 00:06:00.000]  這不是一個憑空捏造出來的故事
[00:06:00.000 --> 00:06:02.000]  是真真實實地
[00:06:02.000 --> 00:06:07.000]  由巴勒斯坦地的一個真實的情況
[00:06:07.000 --> 00:06:10.000]  真實的人來取材來寫的
[00:06:10.000 --> 00:06:12.000]  所以要解釋這個《比元》
[00:06:12.000 --> 00:06:16.000]  一定要按著它的背景來解釋
[00:06:16.000 --> 00:06:20.000]  不能夠忘民生義
[00:06:20.000 --> 00:06:22.000]  首先我們看角色
[00:06:22.000 --> 00:06:25.000]  這裡說到是一個父親
[00:06:25.000 --> 00:06:29.000]  明顯地這個父親不是神
[00:06:29.000 --> 00:06:31.000]  因為當兒子犯罪覺悟
[00:06:31.000 --> 00:06:33.000]  他要回去認罪
[00:06:33.000 --> 00:06:35.000]  他怎樣認罪呢
[00:06:35.000 --> 00:06:37.000]  他說
[00:06:37.000 --> 00:06:40.000]  我得罪了你
[00:06:40.000 --> 00:06:41.000]  又得罪了天
[00:06:41.000 --> 00:06:43.000]  我得罪了天又得罪了你
[00:06:43.000 --> 00:06:45.000]  我不配做你的兒子
[00:06:45.000 --> 00:06:46.000]  換句話說
[00:06:46.000 --> 00:06:48.000]  這個父親是指一個真實
[00:06:48.000 --> 00:06:52.000]  或者說是一個普通的家庭裡的父親
[00:06:52.000 --> 00:06:55.000]  不過這裡所描寫的那種父愛
[00:06:55.000 --> 00:07:02.000]  確是用來反映出神的愛的
[00:07:02.000 --> 00:07:04.000]  這種描寫法
[00:07:04.000 --> 00:07:06.000]  在修辭學上
[00:07:06.000 --> 00:07:08.000]  叫做「迂說法」
[00:07:08.000 --> 00:07:09.000]  或者叫做「paraphrase」
[00:07:09.000 --> 00:07:11.000]  是一種可以說是「轉彎抹角」
[00:07:11.000 --> 00:07:13.000]  我們說的主題
[00:07:13.000 --> 00:07:15.000]  而這個父親
[00:07:15.000 --> 00:07:18.000]  就是那個「轉彎抹角」
[00:07:18.000 --> 00:07:21.000]  真正要說的當然就是天父
[00:07:21.000 --> 00:07:23.000]  但是我們一定要分開兩個角色
[00:07:23.000 --> 00:07:27.000]  否則當中我們就會混淆了
[00:07:27.000 --> 00:07:30.000]  可能我們最感到有興趣的
[00:07:30.000 --> 00:07:33.000]  就是那個分家產的問題
[00:07:33.000 --> 00:07:36.000]  猶太人怎麼分家產的呢?
[00:07:36.000 --> 00:07:38.000]  如果你現在問你爸爸
[00:07:38.000 --> 00:07:41.000]  爸爸我現在很厭你了
[00:07:41.000 --> 00:07:43.000]  你將我應該有的家產分給我
[00:07:43.000 --> 00:07:46.000]  我想你爸爸的反應很興奮
[00:07:46.000 --> 00:07:52.000]  他馬上一巴掌就打下來
[00:07:52.000 --> 00:07:55.000]  這個小兒子所要求的那個分家產
[00:07:55.000 --> 00:08:01.000]  是按著《新明記》第21章27節提出來的
[00:08:01.000 --> 00:08:03.000]  按照那裡的記載
[00:08:03.000 --> 00:08:07.000]  猶太人的家產是這樣的分法
[00:08:07.000 --> 00:08:09.000]  如果一家只有兩個人
[00:08:09.000 --> 00:08:12.000]  好像這個比喻所寫的
[00:08:12.000 --> 00:08:13.000]  兩個兒子
[00:08:13.000 --> 00:08:16.000]  那麼大兒子就應該佔兩份
[00:08:16.000 --> 00:08:20.000]  小兒子就只可以佔一份
[00:08:20.000 --> 00:08:23.000]  換句話說這個小兒子是要求
[00:08:23.000 --> 00:08:27.000]  他當得的三分之一的家產
[00:08:27.000 --> 00:08:31.000]  但是怎麼分和什麼時候分呢?
[00:08:31.000 --> 00:08:37.000]  按照猶太人的法律和他們的做法
[00:08:37.000 --> 00:08:39.000]  是有兩種途徑
[00:08:39.000 --> 00:08:41.000]  那個兒子是可以得到那個家產的
[00:08:41.000 --> 00:08:43.000]  第一就是藉著遺囑
[00:08:43.000 --> 00:08:45.000]  就是爸爸過世
[00:08:45.000 --> 00:08:49.000]  這樣家產就按照這種方法來分了
[00:08:49.000 --> 00:08:52.000]  第二就是爸爸在生的時候
[00:08:52.000 --> 00:08:54.000]  他們都可以要求
[00:08:54.000 --> 00:08:58.000]  爸爸是將他們的家產來分
[00:08:58.000 --> 00:09:00.000]  但是如果是這種情形
[00:09:00.000 --> 00:09:03.000]  他就要有三種的
[00:09:03.000 --> 00:09:08.000]  法律上的觀念、條件
[00:09:08.000 --> 00:09:10.000]  是他們要認識到的
[00:09:10.000 --> 00:09:14.000]  這三樣都不是我們現在在東方
[00:09:14.000 --> 00:09:16.000]  或是西方的社會
[00:09:16.000 --> 00:09:18.000]  是明白的
[00:09:18.000 --> 00:09:20.000]  或者說太直接就知道的
[00:09:20.000 --> 00:09:22.000]  第一
[00:09:22.000 --> 00:09:25.000]  如果爸爸還在生的時候
[00:09:25.000 --> 00:09:28.000]  他可以將家產分給小兒子
[00:09:28.000 --> 00:09:34.000]  當時兒子擁有這個家產的擁有權
[00:09:34.000 --> 00:09:40.000]  所以爸爸就不可以變賣這些家產
[00:09:40.000 --> 00:09:43.000]  因為擁有權在兒子手上
[00:09:43.000 --> 00:09:45.000]  爸爸就不可以賣
[00:09:45.000 --> 00:09:47.000]  第二種情況
[00:09:47.000 --> 00:09:51.000]  就是說兒子的擁有權
[00:09:51.000 --> 00:09:55.000]  又不等於他的出讓權
[00:09:55.000 --> 00:09:58.000]  爸爸分了一個葡萄園給你
[00:09:58.000 --> 00:10:00.000]  沒錯,那個葡萄園是你的
[00:10:00.000 --> 00:10:01.000]  爸爸不可以賣
[00:10:01.000 --> 00:10:07.000]  但是你不能夠在爸爸在生的時候
[00:10:07.000 --> 00:10:10.000]  賣給譬如說甲方
[00:10:10.000 --> 00:10:13.000]  而甲方又真的可以擁有這個葡萄園
[00:10:13.000 --> 00:10:14.000]  不行
[00:10:14.000 --> 00:10:16.000]  如果兒子真的要賣
[00:10:16.000 --> 00:10:22.000]  那個買方就要等兒子的爸爸死了
[00:10:22.000 --> 00:10:27.000]  然後他才可以正式承接那個葡萄園過來
[00:10:27.000 --> 00:10:31.000]  這是他們一個相當特別的法律
[00:10:31.000 --> 00:10:35.000]  是要保障爸爸在生分了家產
[00:10:35.000 --> 00:10:39.000]  兒子不會沒有良心將爸爸趕出門口
[00:10:39.000 --> 00:10:40.000]  第三種的方法
[00:10:40.000 --> 00:10:42.000]  第三種的條件
[00:10:42.000 --> 00:10:45.000]  或者法律的觀念就是說
[00:10:45.000 --> 00:10:49.000]  兒子當爸爸還在世的時候
[00:10:49.000 --> 00:10:55.000]  兒子既不完全擁有權
[00:10:55.000 --> 00:10:58.000]  又不完全有出讓權
[00:10:58.000 --> 00:11:04.000]  爸爸仍然可以按照自己的實際情況
[00:11:04.000 --> 00:11:13.000]  使用或者分配那些財產
[00:11:13.000 --> 00:11:18.000]  這個情況完全反映在我們的比喻上
[00:11:18.000 --> 00:11:21.000]  透過兩方面我們可以看到
[00:11:21.000 --> 00:11:22.000]  第一
[00:11:22.000 --> 00:11:25.000]  爸爸對那個大兒子說
[00:11:25.000 --> 00:11:29.000]  二,當那個大兒子埋怨的時候
[00:11:29.000 --> 00:11:31.000]  埋怨說為什麼我整天
[00:11:31.000 --> 00:11:33.000]  整年在跟著你
[00:11:33.000 --> 00:11:34.000]  服侍你
[00:11:34.000 --> 00:11:39.000]  你從來沒有為我宰一隻羊
[00:11:39.000 --> 00:11:42.000]  叫我和我的朋友可以歡喜快樂
[00:11:42.000 --> 00:11:44.000]  那爸爸怎麼跟他說
[00:11:44.000 --> 00:11:50.000]  他說我一切所有的都是你的
[00:11:50.000 --> 00:11:53.000]  表明分了家產之後
[00:11:53.000 --> 00:12:00.000]  那個兒子沒有那種出讓割讓的權
[00:12:00.000 --> 00:12:03.000]  他還要等爸爸分一隻羊給他
[00:12:03.000 --> 00:12:04.000]  或者分一隻牛給他
[00:12:04.000 --> 00:12:09.000]  爸爸就說其實我所有的
[00:12:09.000 --> 00:12:10.000]  現在我所有的
[00:12:10.000 --> 00:12:12.000]  全部都是你的
[00:12:12.000 --> 00:12:14.000]  再沒有別人可以分給你的
[00:12:14.000 --> 00:12:16.000]  這個反映了他們那個
[00:12:16.000 --> 00:12:18.000]  就算分家產之後
[00:12:18.000 --> 00:12:20.000]  那個財產的真實性
[00:12:20.000 --> 00:12:22.000]  最後的擁有權和出讓權
[00:12:22.000 --> 00:12:24.000]  在誰的手上
[00:12:24.000 --> 00:12:25.000]  第二
[00:12:25.000 --> 00:12:27.000]  就是當這個兒子回來了
[00:12:27.000 --> 00:12:29.000]  爸爸很興奮
[00:12:29.000 --> 00:12:31.000]  他就馬上吩咐僕人
[00:12:31.000 --> 00:12:33.000]  拿最好的袍
[00:12:33.000 --> 00:12:34.000]  戒指
[00:12:34.000 --> 00:12:35.000]  鞋
[00:12:35.000 --> 00:12:37.000]  和一隻牛毒
[00:12:38.000 --> 00:12:41.000]  爸爸還有這個權
[00:12:41.000 --> 00:12:46.000]  是要來分配他自己的家產
[00:12:46.000 --> 00:12:48.000]  他自己所擁有的
[00:12:48.000 --> 00:12:50.000]  按他自己的意願來使用
[00:12:50.000 --> 00:12:52.000]  這個就反映了
[00:12:52.000 --> 00:12:54.000]  剛才我們所說的法律的第三點
[00:12:54.000 --> 00:12:57.000]  那個保護的效力
[00:12:57.000 --> 00:13:00.000]  爸爸仍然是有權權
[00:13:00.000 --> 00:13:06.000]  來控制調配使用他分了的家產
[00:13:06.000 --> 00:13:09.000]  這三個的概念
[00:13:09.000 --> 00:13:15.000]  是我們讀和明白這個比喻
[00:13:15.000 --> 00:13:16.000]  相當重要的
[00:13:16.000 --> 00:13:18.000]  否則我們或者會不明白
[00:13:18.000 --> 00:13:22.000]  為什麼兒子可以分到家產
[00:13:22.000 --> 00:13:24.000]  哥哥為什麼會這麼生氣
[00:13:24.000 --> 00:13:26.000]  還有爸爸為什麼可以
[00:13:26.000 --> 00:13:28.000]  作出這樣的一個調配
[00:13:28.000 --> 00:13:33.000]  第三方面是要明白的一個背景
[00:13:33.000 --> 00:13:35.000]  就是我們要知道到底那個兒子
[00:13:35.000 --> 00:13:37.000]  他要求的是什麼
[00:13:37.000 --> 00:13:41.000]  他要求的有三方面
[00:13:41.000 --> 00:13:44.000]  第一就是分家產
[00:13:44.000 --> 00:13:45.000]  我們知道的
[00:13:45.000 --> 00:13:47.000]  第二呢
[00:13:47.000 --> 00:13:50.000]  這裡說到他收拾一切所有
[00:13:50.000 --> 00:13:52.000]  事實上這句話
[00:13:52.000 --> 00:13:54.000]  收拾一切所有
[00:13:54.000 --> 00:13:56.000]  事實上就等於說
[00:13:56.000 --> 00:13:59.000]  他變賣所有的意思
[00:13:59.000 --> 00:14:02.000]  就是說他要求兒子事實上
[00:14:02.000 --> 00:14:03.000]  拿了他的家產
[00:14:03.000 --> 00:14:06.000]  又是非法地
[00:14:06.000 --> 00:14:11.000]  不應該有這種出讓權的
[00:14:11.000 --> 00:14:13.000]  他現在完全佔有了
[00:14:13.000 --> 00:14:16.000]  他要去變賣
[00:14:16.000 --> 00:14:19.000]  很能夠帶走
[00:14:19.000 --> 00:14:20.000]  第三
[00:14:20.000 --> 00:14:22.000]  這裡說到他
[00:14:22.000 --> 00:14:23.000]  這個兒子要求的
[00:14:23.000 --> 00:14:24.000]  他拿了家產之後
[00:14:24.000 --> 00:14:26.000]  他就往遠方去了
[00:14:26.000 --> 00:14:30.000]  這句話是等於什麼意思
[00:14:30.000 --> 00:14:32.000]  就等於他移民了
[00:14:32.000 --> 00:14:36.000]  他要過一個完全獨立的生活
[00:14:36.000 --> 00:14:39.000]  他認為只有離開爸爸
[00:14:39.000 --> 00:14:41.000]  才可以獨立
[00:14:41.000 --> 00:14:43.000]  那麼我們說這個小孩子
[00:14:43.000 --> 00:14:46.000]  這個小兒子到底有多大
[00:14:46.000 --> 00:14:50.000]  這個浪子到底有多大
[00:14:50.000 --> 00:14:53.000]  從他可以有家產
[00:14:53.000 --> 00:14:55.000]  到我們知道這個小兒子
[00:14:55.000 --> 00:14:57.000]  是未有太太的
[00:14:57.000 --> 00:14:58.000]  是不是
[00:14:58.000 --> 00:14:59.000]  未結婚的
[00:14:59.000 --> 00:15:04.000]  那麼我們說這個人大約是十八歲左右
[00:15:04.000 --> 00:15:06.000]  非常可能是剛剛滿十八歲
[00:15:06.000 --> 00:15:07.000]  是他成年
[00:15:07.000 --> 00:15:09.000]  他可以擁有家產
[00:15:09.000 --> 00:15:10.000]  要求爸爸分家產
[00:15:10.000 --> 00:15:12.000]  但是又未到結婚
[00:15:12.000 --> 00:15:13.000]  原來猶太人
[00:15:13.000 --> 00:15:20.000]  他們結婚的年齡就是十八歲到二十歲
[00:15:20.000 --> 00:15:24.000]  十八歲到二十歲
[00:15:24.000 --> 00:15:26.000]  他的經歷真是早
[00:15:26.000 --> 00:15:27.000]  真是豐富
[00:15:27.000 --> 00:15:28.000]  是不是
[00:15:28.000 --> 00:15:30.000]  剛才我們說
[00:15:30.000 --> 00:15:32.000]  他說他要往遠方去
[00:15:32.000 --> 00:15:34.000]  我們說這個就等於一個移民
[00:15:34.000 --> 00:15:36.000]  是一點都沒有錯的
[00:15:36.000 --> 00:15:40.000]  我們要明白一下當時那種移民的情況
[00:15:40.000 --> 00:15:43.000]  因為這個正正是這個比喻裏面
[00:15:43.000 --> 00:15:48.000]  一個的轉折點來的
[00:15:48.000 --> 00:15:50.000]  原來呢
[00:15:50.000 --> 00:15:53.000]  我們按古籍的那個的統計
[00:15:53.000 --> 00:15:55.000]  在第一世紀
[00:15:55.000 --> 00:16:02.000]  分散到巴勒斯坦地之外的猶太人
[00:16:02.000 --> 00:16:05.000]  大概超過二百萬
[00:16:05.000 --> 00:16:11.000]  而只是住在巴勒斯坦地的猶太人
[00:16:11.000 --> 00:16:15.000]  不超過五十萬
[00:16:15.000 --> 00:16:17.000]  換句話說
[00:16:17.000 --> 00:16:19.000]  當時的人要收拾所有
[00:16:19.000 --> 00:16:21.000]  然後往遠方去
[00:16:21.000 --> 00:16:23.000]  那種移民潮
[00:16:23.000 --> 00:16:27.000]  事實上是相當的普遍的
[00:16:27.000 --> 00:16:29.000]  為甚麼他們要移民
[00:16:29.000 --> 00:16:31.000]  他們逃避甚麼
[00:16:31.000 --> 00:16:35.000]  這個浪子比喻的其中一個
[00:16:35.000 --> 00:16:36.000]  相關點
[00:16:36.000 --> 00:16:38.000]  諷刺的地方在這裏
[00:16:38.000 --> 00:16:40.000]  是我們常忽略的
[00:16:40.000 --> 00:16:44.000]  他們移民因為巴勒斯坦地常有饑荒
[00:16:44.000 --> 00:16:49.000]  這個小兒子卻是去到遠方的時候才會遇到饑荒
[00:16:49.000 --> 00:16:53.000]  是整個比喻裏面的一個轉折點
[00:16:53.000 --> 00:16:58.000]  然後我們看到第五方面
[00:16:58.000 --> 00:17:01.000]  我們的比喻的背景
[00:17:01.000 --> 00:17:05.000]  就是這個小兒子墮落的情況
[00:17:05.000 --> 00:17:08.000]  這裏的比喻告訴我們
[00:17:08.000 --> 00:17:10.000]  第一他是任意的放蕩
[00:17:10.000 --> 00:17:12.000]  耗盡資材
[00:17:12.000 --> 00:17:14.000]  這是第一件事
[00:17:14.000 --> 00:17:16.000]  第二呢
[00:17:16.000 --> 00:17:18.000]  他去了一個遠的地方
[00:17:18.000 --> 00:17:20.000]  他就遇上了饑荒
[00:17:20.000 --> 00:17:23.000]  他淪為一個豬奴
[00:17:23.000 --> 00:17:25.000]  按我們來看
[00:17:25.000 --> 00:17:30.000]  豬奴頂多是臭和厭惡性行業
[00:17:30.000 --> 00:17:32.000]  對猶太人不是
[00:17:32.000 --> 00:17:36.000]  原來猶太人不單止是禁止吃豬肉
[00:17:36.000 --> 00:17:40.000]  他們禁止人走近豬那裏
[00:17:40.000 --> 00:17:44.000]  在他們的猶太法典叫做Talmud
[00:17:44.000 --> 00:17:46.000]  他們裏面有一條就是這樣說的
[00:17:46.000 --> 00:17:51.000]  願所有養豬的人都被奏作
[00:17:51.000 --> 00:17:55.000]  當一個人淪為養豬
[00:17:55.000 --> 00:17:57.000]  換句話說
[00:17:57.000 --> 00:18:00.000]  他將自己和神完全割離了
[00:18:00.000 --> 00:18:03.000]  他不可以參加安息日
[00:18:03.000 --> 00:18:08.000]  簡單來說
[00:18:08.000 --> 00:18:12.000]  到這個小兒子淪為豬奴的時候
[00:18:12.000 --> 00:18:17.000]  他就走到一個完全被割棄的一個境地
[00:18:17.000 --> 00:18:21.000]  他的身體得不到所需的食物
[00:18:21.000 --> 00:18:24.000]  他的心遠離了父家
[00:18:24.000 --> 00:18:27.000]  他的靈也不能夠親近神
[00:18:27.000 --> 00:18:32.000]  是一個完全的疏割
[00:18:32.000 --> 00:18:34.000]  完全的割絕
[00:18:34.000 --> 00:18:36.000]  一個Total Alienation
[00:18:36.000 --> 00:18:40.000]  這個是浪子比喻
[00:18:40.000 --> 00:18:43.000]  我們一定要抓住的低點
[00:18:43.000 --> 00:18:50.000]  但是在整個絕望的境況
[00:18:50.000 --> 00:18:54.000]  表達得最清楚的就是第十六節
[00:18:54.000 --> 00:18:56.000]  在那裏
[00:18:56.000 --> 00:18:58.000]  我們的翻譯
[00:18:58.000 --> 00:19:02.000]  或者未足以將那個完全絕望的境況
[00:19:02.000 --> 00:19:04.000]  表達出來
[00:19:06.000 --> 00:19:08.000]  我們那裏亦說
[00:19:08.000 --> 00:19:12.000]  恨不得拿豬所吃的豆腐蝦充饑
[00:19:12.000 --> 00:19:16.000]  其實可能不是恨不得
[00:19:16.000 --> 00:19:18.000]  而是說他想
[00:19:18.000 --> 00:19:20.000]  他很想
[00:19:20.000 --> 00:19:21.000]  因為很餓
[00:19:21.000 --> 00:19:25.000]  很想拿豬所吃的豆腐蝦充饑
[00:19:25.000 --> 00:19:29.000]  但是就吃不下
[00:19:29.000 --> 00:19:31.000]  一種反胃
[00:19:31.000 --> 00:19:34.000]  一種作嘔的情形
[00:19:34.000 --> 00:19:38.000]  這個是猶太人的背景才可以明白的
[00:19:38.000 --> 00:19:41.000]  他現在不是吃豬肉
[00:19:41.000 --> 00:19:44.000]  是吃豬所要吃的那些豆腐蝦
[00:19:44.000 --> 00:19:46.000]  他要表達他想吃
[00:19:46.000 --> 00:19:48.000]  但是他沒辦法可以吃得下
[00:19:48.000 --> 00:19:51.000]  也沒有人給他
[00:19:51.000 --> 00:19:52.000]  給他是什麼
[00:19:52.000 --> 00:19:54.000]  不是那個豆腐蝦
[00:19:54.000 --> 00:19:56.000]  那個豆腐蝦不需要別人給的
[00:19:56.000 --> 00:19:58.000]  他就這樣拿來吃就行了
[00:19:58.000 --> 00:20:03.000]  沒有人給他食物
[00:20:03.000 --> 00:20:05.000]  不是豆蝦
[00:20:05.000 --> 00:20:09.000]  是一種表明極度飢餓
[00:20:09.000 --> 00:20:15.000]  但是又沒辦法可以得到舒緩解救的情況
[00:20:15.000 --> 00:20:19.000]  在一種這樣的死地裏
[00:20:19.000 --> 00:20:23.000]  這個浪子就想起他的爸爸
[00:20:23.000 --> 00:20:26.000]  這裏說他醒悟過來
[00:20:26.000 --> 00:20:29.000]  英文就說他come to his sense
[00:20:29.000 --> 00:20:31.000]  或者是come to himself
[00:20:31.000 --> 00:20:33.000]  這種翻譯這種說法
[00:20:33.000 --> 00:20:37.000]  事實上就是阿蘭文和希伯來文
[00:20:37.000 --> 00:20:40.000]  所說的悔改的意思
[00:20:40.000 --> 00:20:44.000]  我們這裏也說他醒悟
[00:20:44.000 --> 00:20:46.000]  但是事實上就是猶太
[00:20:46.000 --> 00:20:48.000]  希伯來人就說
[00:20:48.000 --> 00:20:50.000]  他悔改
[00:20:50.000 --> 00:20:51.000]  他改過來
[00:20:51.000 --> 00:20:54.000]  我們也提過悔改的意思就是說
[00:20:54.000 --> 00:20:58.000]  從原有地作180度的轉變
[00:20:58.000 --> 00:20:59.000]  然後走出來
[00:20:59.000 --> 00:21:02.000]  這個就是repentance的意思
[00:21:02.000 --> 00:21:06.000]  從原有地作180度的轉變
[00:21:06.000 --> 00:21:07.000]  走出來
[00:21:07.000 --> 00:21:11.000]  這個是他這裏所說的醒悟的意思
[00:21:11.000 --> 00:21:15.000]  是甚麼帶動這個浪子有這種醒悟的
[00:21:15.000 --> 00:21:23.000]  是浪子在那個絕對被氣絕的境況裏面
[00:21:23.000 --> 00:21:27.000]  他有一種新的自我的形式
[00:21:27.000 --> 00:21:30.000]  是透過四句話來表達的
[00:21:30.000 --> 00:21:34.000]  他說我得罪了天
[00:21:34.000 --> 00:21:36.000]  可能是因為他做了侏儸
[00:21:36.000 --> 00:21:38.000]  不能夠守安息日
[00:21:38.000 --> 00:21:40.000]  而有的一句說話
[00:21:40.000 --> 00:21:43.000]  又得罪了你
[00:21:43.000 --> 00:21:46.000]  因為他僭賣家產
[00:21:46.000 --> 00:21:50.000]  輕易的傷害爸爸的心
[00:21:50.000 --> 00:21:54.000]  他說我不配稱為你的兒子
[00:21:55.000 --> 00:21:57.000]  因為已經分了家產
[00:21:57.000 --> 00:21:59.000]  關係已經斷了
[00:21:59.000 --> 00:22:01.000]  是他自己要離開這個家門
[00:22:01.000 --> 00:22:04.000]  現在他要再回去
