
[00:00:00.000 --> 00:00:07.080]  今日的題目是提摩泰侯書
[00:04:59.200 --> 00:05:01.200]  你去做基督徒你才能得救
[00:05:01.200 --> 00:05:03.200]  是對了一半
[00:05:03.200 --> 00:05:05.200]  做基督徒
[00:05:05.200 --> 00:05:07.200]  我們要相信基督
[00:05:07.200 --> 00:05:09.200]  因此耶穌基督一直強調
[00:05:09.200 --> 00:05:11.200]  為義受逼迫
[00:05:11.200 --> 00:05:13.200]  不是為善受逼迫
[00:05:13.200 --> 00:05:15.200]  為義受逼迫
[00:05:15.200 --> 00:05:17.200]  是為基督的名義而起
[00:05:17.200 --> 00:05:19.200]  基督的說話
[00:05:19.200 --> 00:05:21.200]  我們要尊重基督的說話
[00:05:21.200 --> 00:05:23.200]  而人們不明白
[00:05:23.200 --> 00:05:25.200]  不理解
[00:05:25.200 --> 00:05:27.200]  因為光來到這個世界
[00:05:27.200 --> 00:05:29.200]  世界不接受光
[00:05:29.200 --> 00:05:31.200]  所以對我們有很多誤會
[00:05:31.200 --> 00:05:33.200]  在社會上一樣
[00:05:33.200 --> 00:05:35.200]  有些人要見證
[00:05:35.200 --> 00:05:37.200]  人們不明白
[00:05:37.200 --> 00:05:39.200]  不同意
[00:05:39.200 --> 00:05:41.200]  所以他可能受到人們的誤會
[00:05:41.200 --> 00:05:43.200]  受到人們的逼迫
[00:05:43.200 --> 00:05:45.200]  我們從來不否定
[00:05:45.200 --> 00:05:47.200]  孫中山、邱吉爾
[00:05:47.200 --> 00:05:49.200]  他們在世上做了很偉大的事情
[00:05:49.200 --> 00:05:51.200]  我們不會否定價值
[00:05:51.200 --> 00:05:53.200]  但是成為基督裡面的人
[00:05:53.200 --> 00:05:55.200]  是為了耶穌基督
[00:05:55.200 --> 00:05:57.200]  我們只是在聖經裡面
[00:05:57.200 --> 00:05:59.200]  做了一件事
[00:05:59.200 --> 00:06:01.200]  我們只是在聖經裡面
[00:06:01.200 --> 00:06:03.200]  提到
[00:06:03.200 --> 00:06:05.200]  我們不是不去做好事
[00:06:05.200 --> 00:06:07.200]  不去貢獻社會
[00:06:07.200 --> 00:06:09.200]  不是
[00:06:09.200 --> 00:06:11.200]  是為義
[00:06:11.200 --> 00:06:13.200]  於是我們就集中
[00:06:13.200 --> 00:06:15.200]  去說義是什麼
[00:06:15.200 --> 00:06:17.200]  當一個人
[00:06:17.200 --> 00:06:19.200]  為了基督的緣故
[00:06:19.200 --> 00:06:21.200]  而被人逼迫的時候
[00:06:21.200 --> 00:06:23.200]  聖經就說
[00:06:23.200 --> 00:06:25.200]  要為這件事歡喜快樂
[00:06:25.200 --> 00:06:27.200]  好了
[00:06:27.200 --> 00:06:29.200]  我們不再詳細說了
[00:06:29.200 --> 00:06:31.200]  保羅的教導
[00:06:31.200 --> 00:06:33.200]  提到
[00:06:33.200 --> 00:06:35.200]  世界的人和我們很不同
[00:06:35.200 --> 00:06:37.200]  所以他前面說了很多
[00:06:37.200 --> 00:06:39.200]  尊愛自己
[00:06:39.200 --> 00:06:41.200]  不敬畏上帝
[00:06:41.200 --> 00:06:43.200]  等等的人
[00:06:43.200 --> 00:06:45.200]  和我們很不同
[00:06:45.200 --> 00:06:47.200]  我在中學教書的時候
[00:06:47.200 --> 00:06:49.200]  也有一個這樣的經歷
[00:06:49.200 --> 00:06:51.200]  有一個老師
[00:06:51.200 --> 00:06:53.200]  很愛主
[00:06:53.200 --> 00:06:55.200]  他也很愛學生
[00:06:55.200 --> 00:06:57.200]  他很愛學生
[00:06:57.200 --> 00:06:59.200]  他奉獻了
[00:06:59.200 --> 00:07:01.200]  要去讀神學
[00:07:01.200 --> 00:07:03.200]  在學校裡面
[00:07:03.200 --> 00:07:05.200]  他傳福音
[00:07:05.200 --> 00:07:07.200]  做團契
[00:07:07.200 --> 00:07:09.200]  大家都知道他是一個很好的老師
[00:07:09.200 --> 00:07:11.200]  每一次
[00:07:11.200 --> 00:07:13.200]  他都很
[00:07:13.200 --> 00:07:15.200]  將神的話
[00:07:15.200 --> 00:07:17.200]  去教導學生的時候
[00:07:17.200 --> 00:07:19.200]  學生就會
[00:07:19.200 --> 00:07:21.200]  看這個老師
[00:07:21.200 --> 00:07:23.200]  到底老師是不是愛我呢
[00:07:23.200 --> 00:07:25.200]  有些學生被罰
[00:07:25.200 --> 00:07:27.200]  有些老師
[00:07:27.200 --> 00:07:29.200]  他就去做訓導
[00:07:29.200 --> 00:07:31.200]  他說我陪你一起留堂
[00:07:31.200 --> 00:07:33.200]  留堂不是打遊戲
[00:07:33.200 --> 00:07:35.200]  一起做功課去教他
[00:07:35.200 --> 00:07:37.200]  耶穌愛他
[00:07:37.200 --> 00:07:39.200]  他就用耶穌愛他
[00:07:39.200 --> 00:07:41.200]  愛那幫學生
[00:07:41.200 --> 00:07:43.200]  但是
[00:07:43.200 --> 00:07:45.200]  其他同事就會覺得
[00:07:45.200 --> 00:07:47.200]  這個人博聖職
[00:07:47.200 --> 00:07:49.200]  博出位
[00:07:49.200 --> 00:07:51.200]  對他有些誤解
[00:07:51.200 --> 00:07:53.200]  他不是
[00:07:53.200 --> 00:07:55.200]  教導耶穌愛他
[00:07:55.200 --> 00:07:57.200]  有時會有誤解
[00:07:57.200 --> 00:07:59.200]  後來這個老師做得很好
[00:07:59.200 --> 00:08:01.200]  他離開了
[00:08:01.200 --> 00:08:03.200]  其實他不是要升職
[00:08:03.200 --> 00:08:05.200]  他做很多事不是為自己
[00:08:05.200 --> 00:08:07.200]  世界的人
[00:08:07.200 --> 00:08:09.200]  很容易看
[00:08:09.200 --> 00:08:11.200]  你這麼拼命為自己
[00:08:11.200 --> 00:08:13.200]  你當然想上面
[00:08:13.200 --> 00:08:15.200]  看到你
[00:08:15.200 --> 00:08:17.200]  給人負時間多
[00:08:17.200 --> 00:08:19.200]  很多時候會有誤會
[00:08:19.200 --> 00:08:21.200]  他未必迫害你
[00:08:21.200 --> 00:08:23.200]  他未必要你吃
[00:08:23.200 --> 00:08:25.200]  但他不高興
[00:08:25.200 --> 00:08:27.200]  當你更努力的時候
[00:08:27.200 --> 00:08:29.200]  有些人是不高興的
[00:08:29.200 --> 00:08:31.200]  但我們為了神的緣故
[00:08:31.200 --> 00:08:33.200]  我們願意去做
[00:08:33.200 --> 00:08:35.200]  聖言
[00:08:35.200 --> 00:08:37.200]  上帝的道就給我們能力
[00:08:37.200 --> 00:08:39.200]  以致
[00:08:39.200 --> 00:08:41.200]  我們去見證主
[00:08:41.200 --> 00:08:43.200]  我舉一個例子
[00:08:43.200 --> 00:08:45.200]  很多人喜歡去日本旅行
[00:08:45.200 --> 00:08:47.200]  如果去長途旅行
[00:08:47.200 --> 00:08:49.200]  去參觀一個聖人館
[00:08:49.200 --> 00:08:51.200]  叫做二十六聖人館
[00:08:51.200 --> 00:08:53.200]  可能有些弟兄姊妹去過
[00:08:53.200 --> 00:08:55.200]  其實不是26個人
[00:08:55.200 --> 00:08:57.200]  25個人
[00:08:57.200 --> 00:08:59.200]  在博府時代
[00:08:59.200 --> 00:09:01.200]  日本當時有種排外
[00:09:01.200 --> 00:09:03.200]  特別是在風神秀吉時期
[00:09:03.200 --> 00:09:05.200]  他們很不喜歡外面的人
[00:09:05.200 --> 00:09:07.200]  特別是住在日本
[00:09:07.200 --> 00:09:09.200]  他們很不喜歡外面的人
[00:09:09.200 --> 00:09:11.200]  特別是住在日本
[00:09:11.200 --> 00:09:13.200]  他們很不喜歡外面的人
[00:09:13.200 --> 00:09:15.200]  特別是住在日本
[00:09:15.200 --> 00:09:17.200]  特別是住在日本
[00:09:17.200 --> 00:09:19.200]  特別是將當時的基督教
[00:09:19.200 --> 00:09:21.200]  特別是將當時的基督教
[00:09:21.200 --> 00:09:23.200]  定為邪教
[00:09:23.200 --> 00:09:25.200]  這個大爆炸
[00:09:25.200 --> 00:09:27.200]  有部電影叫做《沉默》
[00:09:27.200 --> 00:09:29.200]  也有提及過
[00:09:29.200 --> 00:09:31.200]  這件事在1957年
[00:09:31.200 --> 00:09:33.200]  將天主教定為邪教
[00:09:33.200 --> 00:09:35.200]  當時沒有說天主教
[00:09:35.200 --> 00:09:37.200]  基督教
[00:09:37.200 --> 00:09:39.200]  就判了25個人
[00:09:39.200 --> 00:09:41.200]  去釘十字架
[00:09:41.200 --> 00:09:43.200]  去死刑
[00:09:43.200 --> 00:09:45.200]  有些傳教士
[00:09:45.200 --> 00:09:47.200]  西班牙的傳教士
[00:09:47.200 --> 00:09:49.200]  最多是日本的信徒
[00:09:49.200 --> 00:09:51.200]  最多是日本的信徒
[00:09:51.200 --> 00:09:53.200]  有20個
[00:09:53.200 --> 00:09:55.200]  其實當時有19個
[00:09:55.200 --> 00:09:57.200]  有3個還未成年
[00:09:57.200 --> 00:09:59.200]  他們有一段很長的路
[00:09:59.200 --> 00:10:01.200]  他們有一段很長的路
[00:10:01.200 --> 00:10:03.200]  他們有一段很長的路
[00:10:03.200 --> 00:10:05.200]  走的過程
[00:10:05.200 --> 00:10:07.200]  有一個年輕人
[00:10:07.200 --> 00:10:09.200]  他覺得很奇怪
[00:10:09.200 --> 00:10:11.200]  他說
[00:10:11.200 --> 00:10:13.200]  這一班人
[00:10:13.200 --> 00:10:15.200]  是去刑場
[00:10:15.200 --> 00:10:17.200]  但他看不到他們
[00:10:17.200 --> 00:10:19.200]  有呼天長地
[00:10:19.200 --> 00:10:21.200]  冤枉啊 放過我們
[00:10:21.200 --> 00:10:23.200]  他說很安靜
[00:10:23.200 --> 00:10:25.200]  並且他們還在祈禱
[00:10:25.200 --> 00:10:27.200]  並且他們還在祈禱
[00:10:27.200 --> 00:10:29.200]  要祝福大地
[00:10:29.200 --> 00:10:31.200]  祝福官員
[00:10:31.200 --> 00:10:33.200]  他完全不明白
[00:10:33.200 --> 00:10:35.200]  他走過去
[00:10:35.200 --> 00:10:37.200]  其中一個家庭
[00:10:37.200 --> 00:10:39.200]  有些兵看守
[00:10:39.200 --> 00:10:41.200]  殺人是因為什麼原因
[00:10:41.200 --> 00:10:43.200]  他說不是
[00:10:43.200 --> 00:10:45.200]  從來沒有殺人
[00:10:45.200 --> 00:10:47.200]  沒有偷東西
[00:10:47.200 --> 00:10:49.200]  為什麼被人抓
[00:10:49.200 --> 00:10:51.200]  因為信耶穌
[00:10:51.200 --> 00:10:53.200]  因為他們信耶穌
[00:10:53.200 --> 00:10:55.200]  要傳福音
[00:10:55.200 --> 00:10:57.200]  而政府不喜歡
[00:10:57.200 --> 00:10:59.200]  如果你看沉默妒忌
[00:10:59.200 --> 00:11:01.200]  你會知道
[00:11:01.200 --> 00:11:03.200]  抓了基督徒又要踩聖像
[00:11:03.200 --> 00:11:05.200]  又要吐口水
[00:11:05.200 --> 00:11:07.200]  有些人不肯
[00:11:07.200 --> 00:11:09.200]  就抓了
[00:11:09.200 --> 00:11:11.200]  之後就判了死刑
[00:11:11.200 --> 00:11:13.200]  後來他問
[00:11:13.200 --> 00:11:15.200]  為什麼
[00:11:15.200 --> 00:11:17.200]  我看不到你們
[00:11:17.200 --> 00:11:19.200]  好像其他去死刑的人
[00:11:19.200 --> 00:11:21.200]  呼天長地
[00:11:21.200 --> 00:11:23.200]  大聲叫
[00:11:23.200 --> 00:11:25.200]  他說不是 因為我們去天家
[00:11:25.200 --> 00:11:27.200]  天父的家
[00:11:27.200 --> 00:11:29.200]  我們現在去一個很光明的地方
[00:11:29.200 --> 00:11:31.200]  耶穌基督已經赦免了我們罪
[00:11:31.200 --> 00:11:33.200]  我們可以
[00:11:33.200 --> 00:11:35.200]  心地
[00:11:35.200 --> 00:11:37.200]  光明
[00:11:37.200 --> 00:11:39.200]  坦然無懼
[00:11:39.200 --> 00:11:41.200]  創造我們的主
[00:11:41.200 --> 00:11:43.200]  他很有興趣
[00:11:43.200 --> 00:11:45.200]  他告訴我
[00:11:45.200 --> 00:11:47.200]  於是他在沿途就一直說
[00:11:47.200 --> 00:11:49.200]  基督
[00:11:49.200 --> 00:11:51.200]  怎麼愛我們
[00:11:51.200 --> 00:11:53.200]  潔淨我們
[00:11:53.200 --> 00:11:55.200]  讓我們有上帝的身份
[00:11:55.200 --> 00:11:57.200]  得到異議
[00:11:57.200 --> 00:11:59.200]  那個異議就是耶穌基督
[00:11:59.200 --> 00:12:01.200]  在十甲位成就的異議
[00:12:01.200 --> 00:12:03.200]  那個年輕人
[00:12:03.200 --> 00:12:05.200]  聽了之後
[00:12:05.200 --> 00:12:07.200]  他很感動
[00:12:07.200 --> 00:12:09.200]  原來你們是一群有盼望的人
[00:12:09.200 --> 00:12:11.200]  所以一點都不像去死
[00:12:11.200 --> 00:12:13.200]  那麼有盼望的人
[00:12:13.200 --> 00:12:15.200]  去到
[00:12:15.200 --> 00:12:17.200]  那個刑場
[00:12:17.200 --> 00:12:19.200]  那個兵就跟我說
[00:12:19.200 --> 00:12:21.200]  你快點走
[00:12:21.200 --> 00:12:23.200]  這群人去死
[00:12:23.200 --> 00:12:25.200]  他說我不走
[00:12:25.200 --> 00:12:27.200]  因為我和你一樣
[00:12:27.200 --> 00:12:29.200]  我已經成為基督徒
[00:12:29.200 --> 00:12:31.200]  擁有這個異議
[00:12:31.200 --> 00:12:33.200]  你算我下去
[00:12:33.200 --> 00:12:35.200]  他就是第26個
[00:12:35.200 --> 00:12:37.200]  所以26勝人場
[00:12:37.200 --> 00:12:39.200]  第26個
[00:12:39.200 --> 00:12:41.200]  就是這個年輕人
[00:12:41.200 --> 00:12:43.200]  在社會上
[00:12:43.200 --> 00:12:45.200]  在歷史上
[00:12:45.200 --> 00:12:47.200]  的確是有人
[00:12:47.200 --> 00:12:49.200]  因為
[00:12:49.200 --> 00:12:51.200]  基督的緣故
[00:12:51.200 --> 00:12:53.200]  而受苦
[00:12:53.200 --> 00:12:55.200]  那麼香港呢
[00:12:55.200 --> 00:12:57.200]  不用怕
[00:12:57.200 --> 00:12:59.200]  應該不會
[00:12:59.200 --> 00:13:01.200]  是吧
[00:13:01.200 --> 00:13:03.200]  最多是有些不方便
[00:13:03.200 --> 00:13:05.200]  或者有些不太同意
[00:13:05.200 --> 00:13:07.200]  或者年輕的時候
[00:13:07.200 --> 00:13:09.200]  吃飯祈禱
[00:13:09.200 --> 00:13:11.200]  同學笑你
[00:13:11.200 --> 00:13:13.200]  當你祈禱的時候
[00:13:13.200 --> 00:13:15.200]  在飯上玩玩
[00:13:15.200 --> 00:13:17.200]  最多是這樣
[00:13:17.200 --> 00:13:19.200]  或者倒些辣椒在你的檸檬茶上
[00:13:19.200 --> 00:13:21.200]  有沒有試過
[00:13:21.200 --> 00:13:23.200]  我也試過
[00:13:23.200 --> 00:13:25.200]  有個同學很不喜歡我信耶穌
[00:13:25.200 --> 00:13:27.200]  不過玩玩而已
[00:13:27.200 --> 00:13:29.200]  你覺得有什麼異議
[00:13:29.200 --> 00:13:31.200]  有時也會有
[00:13:31.200 --> 00:13:33.200]  上帝的聖言
[00:13:33.200 --> 00:13:35.200]  我們去持守
[00:13:35.200 --> 00:13:37.200]  有時有些人不太喜歡
[00:13:37.200 --> 00:13:39.200]  或者不明白
[00:13:39.200 --> 00:13:41.200]  我們遵從神的話
[00:13:41.200 --> 00:13:43.200]  有些人不太理解
[00:13:43.200 --> 00:13:45.200]  也會有
[00:13:45.200 --> 00:13:47.200]  不過呢
[00:13:47.200 --> 00:13:49.200]  神的話 神的聖言
[00:13:49.200 --> 00:13:51.200]  是很好的
[00:13:51.200 --> 00:13:53.200]  所以我們讀聖經的時候
[00:13:53.200 --> 00:13:55.200]  當我們領受聖經
[00:13:55.200 --> 00:13:57.200]  在大禹裡面
[00:13:57.200 --> 00:13:59.200]  我們發現是很豐富
[00:13:59.200 --> 00:14:01.200]  我讀了很多年聖經
[00:14:01.200 --> 00:14:03.200]  我信主
[00:14:03.200 --> 00:14:05.200]  我小時候信主
[00:14:05.200 --> 00:14:07.200]  我是
[00:14:07.200 --> 00:14:09.200]  七八歲的時候
[00:14:09.200 --> 00:14:11.200]  我已經開始信主
[00:14:11.200 --> 00:14:13.200]  不過我很複雜的
[00:14:13.200 --> 00:14:15.200]  我最初是去摩門教
[00:14:15.200 --> 00:14:17.200]  後來又讀書在佛教學校
[00:14:17.200 --> 00:14:19.200]  正正因為有這麼複雜的背景
[00:14:19.200 --> 00:14:21.200]  所以
[00:14:21.200 --> 00:14:23.200]  我讀聖經是特別用心
[00:14:23.200 --> 00:14:25.200]  可以這麼說
[00:14:25.200 --> 00:14:27.200]  我當年不是去摩門教
[00:14:27.200 --> 00:14:29.200]  因為我問了一句話
[00:14:29.200 --> 00:14:31.200]  如果聖經是上帝啟示的話
[00:14:31.200 --> 00:14:33.200]  為什麼還要去摩門教
[00:14:33.200 --> 00:14:35.200]  當時我十四歲
[00:14:35.200 --> 00:14:37.200]  那個摩門教的長老
[00:14:37.200 --> 00:14:39.200]  當時我以前在香港
[00:14:39.200 --> 00:14:41.200]  他說因為要補充
[00:14:41.200 --> 00:14:43.200]  聖經不足
[00:14:43.200 --> 00:14:45.200]  如果聖經是上帝啟示
[00:14:45.200 --> 00:14:47.200]  為什麼還要自己補充
[00:14:47.200 --> 00:14:49.200]  因為這麼緣故
[00:14:49.200 --> 00:14:51.200]  我不再去摩門教
[00:14:51.200 --> 00:14:53.200]  我當年十四歲
[00:14:53.200 --> 00:14:55.200]  之後他沒有再找我
[00:14:55.200 --> 00:14:57.200]  我就繼續回基督教
[00:14:57.200 --> 00:14:59.200]  原來讀聖經
[00:14:59.200 --> 00:15:01.200]  看一些有關聖經書
[00:15:01.200 --> 00:15:03.200]  是可以鞏固信仰
[00:15:03.200 --> 00:15:05.200]  很寶貴
[00:15:05.200 --> 00:15:07.200]  我再說一遍
[00:15:07.200 --> 00:15:09.200]  聖言是很寶貴
[00:15:09.200 --> 00:15:11.200]  神的話語
[00:15:11.200 --> 00:15:13.200]  但是神的話語
[00:15:13.200 --> 00:15:15.200]  不是用來攻擊
[00:15:15.200 --> 00:15:17.200]  傷害其他人
[00:15:17.200 --> 00:15:19.200]  以致
[00:15:19.200 --> 00:15:21.200]  被人攻擊
[00:15:21.200 --> 00:15:23.200]  不是
[00:15:23.200 --> 00:15:25.200]  聖經不是武器
[00:15:25.200 --> 00:15:27.200]  聖經是釋放
[00:15:27.200 --> 00:15:29.200]  去幫助人
[00:15:29.200 --> 00:15:31.200]  我昨天去了一個會議
[00:15:31.200 --> 00:15:33.200]  這個會議對我來說
[00:15:33.200 --> 00:15:35.200]  很有意思
[00:15:35.200 --> 00:15:37.200]  就是幫助一些
[00:15:37.200 --> 00:15:39.200]  性別認知障礙
[00:15:39.200 --> 00:15:41.200]  或者招躁的人
[00:15:41.200 --> 00:15:43.200]  例如一些同性戀
[00:15:43.200 --> 00:15:45.200]  或者是同性戀
[00:15:45.200 --> 00:15:47.200]  或者是同性戀
[00:15:47.200 --> 00:15:49.200]  或者是同性戀
[00:15:49.200 --> 00:15:51.200]  或者是變性人
[00:15:51.200 --> 00:15:53.200]  這個會議
[00:15:53.200 --> 00:15:55.200]  在浸大舉行
[00:15:55.200 --> 00:15:57.200]  請一些社工
[00:15:57.200 --> 00:15:59.200]  專業人士
[00:15:59.200 --> 00:16:01.200]  說怎樣去幫助他們
[00:16:01.200 --> 00:16:03.200]  我舉個例子
[00:16:03.200 --> 00:16:05.200]  一般來說
[00:16:05.200 --> 00:16:07.200]  這些人很憎恨基督教
[00:16:07.200 --> 00:16:09.200]  因為
[00:16:09.200 --> 00:16:11.200]  他們知道在教會
[00:16:11.200 --> 00:16:13.200]  一定定罪
[00:16:13.200 --> 00:16:15.200]  同性戀一定定罪
[00:16:15.200 --> 00:16:17.200]  變性人
[00:16:17.200 --> 00:16:19.200]  身份認知障礙
[00:16:19.200 --> 00:16:21.200]  男生想做女生
[00:16:21.200 --> 00:16:23.200]  所以他們很不喜歡教會
[00:16:23.200 --> 00:16:25.200]  他們就去求助
[00:16:25.200 --> 00:16:27.200]  社工是基督徒
[00:16:27.200 --> 00:16:29.200]  一個很好的基督徒
[00:16:29.200 --> 00:16:31.200]  他一見面
[00:16:31.200 --> 00:16:33.200]  他就問他第一句
[00:16:33.200 --> 00:16:35.200]  你是否基督徒
[00:16:35.200 --> 00:16:37.200]  他就知道他的問題
[00:16:37.200 --> 00:16:39.200]  他就跟我說
[00:16:39.200 --> 00:16:41.200]  這個社工很好
[00:16:41.200 --> 00:16:43.200]  如果你答是和不是
[00:16:43.200 --> 00:16:45.200]  因為他是基督徒
[00:16:45.200 --> 00:16:47.200]  你不能說謊
[00:16:47.200 --> 00:16:49.200]  如果你說不是
[00:16:49.200 --> 00:16:51.200]  他就不再聽你的話
[00:16:51.200 --> 00:16:53.200]  他很有技巧
[00:16:53.200 --> 00:16:55.200]  他問
[00:16:55.200 --> 00:16:57.200]  你是不是在教會
[00:16:57.200 --> 00:16:59.200]  不開心
[00:16:59.200 --> 00:17:01.200]  他沒有答是
