
[00:00:00.000 --> 00:00:07.000]  哈巴谷書是十二仙之書裏的第八卷
[00:02:13.000 --> 00:02:17.000]  約西亞的時候復興的情景
[00:02:17.000 --> 00:02:24.000]  同時才知道和哈巴谷有耶利米和但爾利
[00:02:24.000 --> 00:02:34.000]  在哈巴谷書裏預言到巴比倫將會來侵略猶大
[00:02:34.000 --> 00:02:36.000]  將他們滅了
[00:02:36.000 --> 00:02:44.000]  而耶利米亦都預言到猶大將會被巴比倫淪陷和擄掠70年
[00:02:44.000 --> 00:02:53.000]  哈巴谷面對的問題當年是有不公義的事
[00:02:53.000 --> 00:02:57.000]  他去尋求神去求問神
[00:02:57.000 --> 00:03:02.000]  這個不公義不單止是巴比倫侵略猶大國
[00:03:02.000 --> 00:03:11.000]  這個不公義他亦都覺得是為何神容許惡人來懲罰義人
[00:03:11.000 --> 00:03:13.000]  為何惡人會得勝
[00:03:13.000 --> 00:03:16.000]  為何義人會受到苦難
[00:03:16.000 --> 00:03:20.000]  亦都令到我想起另外一本書
[00:03:20.000 --> 00:03:22.000]  就是約伯記
[00:03:22.000 --> 00:03:25.000]  約伯記亦都有一個相同的信息
[00:03:25.000 --> 00:03:28.000]  約伯記是整本聖經裏面最古老的書
[00:03:28.000 --> 00:03:32.000]  約伯記問到為何義人會得受苦
[00:03:32.000 --> 00:03:35.000]  約伯記不能夠明白
[00:03:35.000 --> 00:03:38.000]  他不知道原來第一章
[00:03:38.000 --> 00:03:42.000]  撒旦和神是有一段談話
[00:03:42.000 --> 00:03:46.000]  神和撒旦說你看我的僕人約伯
[00:03:46.000 --> 00:03:49.000]  你看他是完全正直的人
[00:03:49.000 --> 00:03:54.000]  撒旦說你試一下將他身上的東西拿走
[00:03:54.000 --> 00:03:57.000]  你看他還會不會歸向你
[00:03:57.000 --> 00:04:02.000]  所以神和撒旦說你可以動約伯
[00:04:02.000 --> 00:04:04.000]  但你不能取他的性命
[00:04:04.000 --> 00:04:09.000]  所以我們見到很短的一段時間
[00:04:09.000 --> 00:04:11.000]  約伯失去了他的子女
[00:04:11.000 --> 00:04:12.000]  失去了他的財富
[00:04:12.000 --> 00:04:14.000]  失去了他的健康
[00:04:14.000 --> 00:04:18.000]  還要給他三個好朋友來盤問
[00:04:18.000 --> 00:04:22.000]  但他依然在約伯記十三章十五節
[00:04:22.000 --> 00:04:24.000]  他說雖然神殺我
[00:04:24.000 --> 00:04:27.000]  但我仍然相信他
[00:04:27.000 --> 00:04:30.000]  哈巴谷亦很相似
[00:04:30.000 --> 00:04:32.000]  哈巴谷去到最後
[00:04:32.000 --> 00:04:35.000]  他將注意力放在神的身上
[00:04:35.000 --> 00:04:38.000]  他不再將注意力放在這些環境的身上
[00:04:38.000 --> 00:04:41.000]  甚至是他自己的身上
[00:04:41.000 --> 00:04:42.000]  他是歌頌神
[00:04:42.000 --> 00:04:43.000]  他是讚美神
[00:04:43.000 --> 00:04:50.000]  其實哈巴谷書很有趣
[00:04:50.000 --> 00:04:54.000]  我們見到通常先知書
[00:04:54.000 --> 00:04:57.000]  都是神將物事給了他的先知
[00:04:57.000 --> 00:05:00.000]  然後由他的先知傳達出來
[00:05:00.000 --> 00:05:02.000]  但在哈巴谷書
[00:05:02.000 --> 00:05:05.000]  是神和哈巴谷的對話
[00:05:05.000 --> 00:05:08.000]  這個訊息是由對話傳達出來
[00:05:08.000 --> 00:05:10.000]  而這個對話更有趣的就是
[00:05:10.000 --> 00:05:12.000]  由哈巴谷來發起
[00:05:12.000 --> 00:05:14.000]  是由他來問神
[00:05:14.000 --> 00:05:16.000]  然後神回答他
[00:05:16.000 --> 00:05:18.000]  很多時候我們都不妨
[00:05:18.000 --> 00:05:20.000]  好像哈巴谷一樣
[00:05:20.000 --> 00:05:23.000]  用所謂的問話式的禱告
[00:05:23.000 --> 00:05:25.000]  來和神溝通
[00:05:25.000 --> 00:05:28.000]  問話式的禱告就是透過我們
[00:05:28.000 --> 00:05:30.000]  問神的話語
[00:05:30.000 --> 00:05:32.000]  而和神有一個溝通
[00:05:32.000 --> 00:05:35.000]  你有沒有試過用問話式的禱告
[00:05:35.000 --> 00:05:37.000]  來和神溝通呢?
[00:05:37.000 --> 00:05:39.000]  你夠不夠膽呢?
[00:05:39.000 --> 00:05:42.000]  你有沒有試過去問神
[00:05:42.000 --> 00:05:45.000]  神啊!在我的身上究竟有什麼
[00:05:45.000 --> 00:05:47.000]  是不蒙你喜悅的?
[00:05:47.000 --> 00:05:49.000]  但如果你問的話
[00:05:49.000 --> 00:05:52.000]  你就要做好準備
[00:05:52.000 --> 00:05:54.000]  因為神可能會回答你
[00:05:54.000 --> 00:05:56.000]  到時你就一定要改
[00:05:56.000 --> 00:05:58.000]  你試下問神
[00:05:58.000 --> 00:06:00.000]  當你問了神之後
[00:06:00.000 --> 00:06:02.000]  你的腦裏浮現了
[00:06:02.000 --> 00:06:04.000]  有一樣東西你平時想都沒想過的
[00:06:04.000 --> 00:06:06.000]  這個就很可能是
[00:06:06.000 --> 00:06:09.000]  神藉著這個問話式的禱告
[00:06:09.000 --> 00:06:11.000]  來和你講說話
[00:06:11.000 --> 00:06:13.000]  哈巴谷的大綱
[00:06:13.000 --> 00:06:15.000]  其實是很簡單
[00:06:15.000 --> 00:06:17.000]  三張書
[00:06:17.000 --> 00:06:20.000]  它的分段和這三張書
[00:06:20.000 --> 00:06:22.000]  都有一個連帶的關係
[00:06:22.000 --> 00:06:24.000]  第一張
[00:06:24.000 --> 00:06:27.000]  我叫他做信心的試探
[00:06:27.000 --> 00:06:29.000]  因為哈巴谷是不能夠明白
[00:06:29.000 --> 00:06:31.000]  他問神
[00:06:31.000 --> 00:06:36.000]  為什麼有這麼多的惡人得勢?
[00:06:36.000 --> 00:06:38.000]  為什麼這個世上
[00:06:38.000 --> 00:06:40.000]  你不去懲罰這些惡人?
[00:06:40.000 --> 00:06:43.000]  他說的是猶大國裏面的猶太人
[00:06:43.000 --> 00:06:46.000]  他們犯了很大的罪
[00:06:46.000 --> 00:06:48.000]  惡人是去欺負義人
[00:06:48.000 --> 00:06:50.000]  於是神就回答
[00:06:50.000 --> 00:06:52.000]  你不知道
[00:06:52.000 --> 00:06:54.000]  我已經興起了迦納底人
[00:06:54.000 --> 00:06:57.000]  興起了巴比倫人來懲罰他們
[00:06:57.000 --> 00:06:59.000]  哈巴谷一聽見
[00:06:59.000 --> 00:07:01.000]  他馬上就轉態
[00:07:01.000 --> 00:07:04.000]  他本來說猶大國裏面有很多惡人
[00:07:04.000 --> 00:07:05.000]  那些猶太人
[00:07:05.000 --> 00:07:07.000]  他現在這些變成了義人
[00:07:07.000 --> 00:07:09.000]  你怎麼能夠興起巴比倫人
[00:07:09.000 --> 00:07:12.000]  這些惡人來懲罰義人?
[00:07:12.000 --> 00:07:15.000]  那些惡人突然就變成了義人
[00:07:15.000 --> 00:07:17.000]  轉眼之間
[00:07:17.000 --> 00:07:19.000]  接著第二章
[00:07:19.000 --> 00:07:21.000]  我叫他做信心的教導
[00:07:21.000 --> 00:07:23.000]  這個就是哈巴谷
[00:07:23.000 --> 00:07:24.000]  他向神投訴
[00:07:24.000 --> 00:07:27.000]  他說我要放長雙眼來
[00:07:27.000 --> 00:07:30.000]  看看你怎樣猜派巴比倫人來
[00:07:30.000 --> 00:07:33.000]  我要看看巴比倫人的收場是怎麼樣
[00:07:33.000 --> 00:07:36.000]  神就回答他
[00:07:36.000 --> 00:07:39.000]  神說惡人必遭到滅亡
[00:07:39.000 --> 00:07:42.000]  義人必因信得神
[00:07:42.000 --> 00:07:45.000]  義人因信得神是非常之出名
[00:07:45.000 --> 00:07:48.000]  在新約當中是三次被引用
[00:07:48.000 --> 00:07:50.000]  我們等下會來看
[00:07:50.000 --> 00:07:53.000]  第三章我叫他做信心的勝利
[00:07:53.000 --> 00:07:54.000]  就是哈巴谷
[00:07:54.000 --> 00:07:58.000]  他最後不把注意力放在自己身上
[00:07:58.000 --> 00:08:00.000]  不把注意力放在環境的身上
[00:08:00.000 --> 00:08:03.000]  他把注意力放在神的身上
[00:08:03.000 --> 00:08:06.000]  他完全的俯伏在神的面前
[00:08:06.000 --> 00:08:08.000]  他禱告他讚美神
[00:08:08.000 --> 00:08:13.000]  這個就是哈巴谷書最後的一章書
[00:08:13.000 --> 00:08:16.000]  其實我們都能夠見到
[00:08:16.000 --> 00:08:18.000]  哈巴谷書第一第二章和第三章
[00:08:18.000 --> 00:08:21.000]  是有非常之大的不同
[00:08:21.000 --> 00:08:23.000]  第一第二章
[00:08:23.000 --> 00:08:24.000]  哈巴谷在神的面前
[00:08:24.000 --> 00:08:27.000]  來到是爭拗爭論
[00:08:27.000 --> 00:08:28.000]  在第三章
[00:08:28.000 --> 00:08:31.000]  哈巴谷是安息在主的裡面
[00:08:31.000 --> 00:08:33.000]  第一第二章
[00:08:33.000 --> 00:08:34.000]  他是痛苦
[00:08:34.000 --> 00:08:36.000]  他是去質問神
[00:08:36.000 --> 00:08:38.000]  第三章
[00:08:38.000 --> 00:08:39.000]  他是喜樂
[00:08:39.000 --> 00:08:40.000]  他是歌頌神
[00:08:40.000 --> 00:08:42.000]  第一第二章
[00:08:42.000 --> 00:08:43.000]  他是祈求他哀求
[00:08:43.000 --> 00:08:45.000]  他是覺得煩躁
[00:08:45.000 --> 00:08:47.000]  在第三章
[00:08:47.000 --> 00:08:48.000]  他是感恩
[00:08:48.000 --> 00:08:50.000]  他是忍耐
[00:08:50.000 --> 00:08:52.000]  在第一第二章
[00:08:52.000 --> 00:08:54.000]  他是尋公義
[00:08:54.000 --> 00:08:56.000]  在第三章
[00:08:56.000 --> 00:08:57.000]  他是求憐憫
[00:08:57.000 --> 00:08:59.000]  我時時都說
[00:08:59.000 --> 00:09:00.000]  一個基督徒
[00:09:00.000 --> 00:09:02.000]  當他還沒有這麼成熟的時候
[00:09:02.000 --> 00:09:04.000]  他是尋公義
[00:09:04.000 --> 00:09:06.000]  他以為自己也是一個義人
[00:09:06.000 --> 00:09:07.000]  他去尋求公義
[00:09:07.000 --> 00:09:09.000]  慢慢他發覺原來自己
[00:09:09.000 --> 00:09:11.000]  都不是一個這麼公義的人
[00:09:11.000 --> 00:09:15.000]  尋求公義其實是很不值
[00:09:15.000 --> 00:09:17.000]  其實很危險
[00:09:17.000 --> 00:09:21.000]  所以一個真真正正成熟的基督徒
[00:09:21.000 --> 00:09:23.000]  他最後會是求憐憫
[00:09:23.000 --> 00:09:25.000]  從這裡我們就能夠見到
[00:09:25.000 --> 00:09:27.000]  一個基督徒的成長
[00:09:27.000 --> 00:09:29.000]  在第一第二章
[00:09:29.000 --> 00:09:31.000]  哈巴谷是去到人生的低點
[00:09:31.000 --> 00:09:33.000]  去到第三章
[00:09:33.000 --> 00:09:35.000]  哈巴谷是穩行在高處
[00:09:35.000 --> 00:09:37.000]  三章十九節
[00:09:37.000 --> 00:09:39.000]  就好像武祿的題一樣
[00:09:39.000 --> 00:09:41.000]  穩行在高處
[00:09:41.000 --> 00:09:43.000]  我們是否希望像哈巴谷那樣
[00:09:43.000 --> 00:09:45.000]  能夠由第一第二章
[00:09:45.000 --> 00:09:47.000]  變成第三章
[00:09:47.000 --> 00:09:49.000]  能夠得到喜樂
[00:09:49.000 --> 00:09:50.000]  能夠有感恩的心
[00:09:50.000 --> 00:09:51.000]  能夠歌頌神
[00:09:51.000 --> 00:09:53.000]  能夠在主裡面安息
[00:09:53.000 --> 00:09:55.000]  如果我們希望的話
[00:09:55.000 --> 00:09:58.000]  我們就要用心去看看
[00:09:58.000 --> 00:10:01.000]  哈巴谷書裡面的信息
[00:10:01.000 --> 00:10:03.000]  是跟我們說些什麼的話
[00:10:03.000 --> 00:10:08.000]  其實人生真的非常非常無常
[00:10:08.000 --> 00:10:10.000]  人生真的很無奈
[00:10:10.000 --> 00:10:14.000]  好像最近突然間又有武漢肺炎
[00:10:14.000 --> 00:10:17.000]  又說有新冠病毒一樣的東西
[00:10:17.000 --> 00:10:20.000]  又是新冠病毒又說武漢肺炎
[00:10:20.000 --> 00:10:22.000]  我們都不知道為什麼
[00:10:22.000 --> 00:10:24.000]  就好像約伯一樣
[00:10:24.000 --> 00:10:26.000]  約伯也是
[00:10:26.000 --> 00:10:29.000]  他沒有了第一章的談話
[00:10:29.000 --> 00:10:32.000]  他能夠知道究竟發生了什麼事
[00:10:32.000 --> 00:10:36.000]  原來是神和撒旦在那裡說過一場話
[00:10:36.000 --> 00:10:39.000]  他不知道神的計劃
[00:10:39.000 --> 00:10:41.000]  他不知道神的旨意
[00:10:41.000 --> 00:10:43.000]  哈巴谷也是一樣
[00:10:43.000 --> 00:10:46.000]  他只見到他身邊的事顛倒流離
[00:10:46.000 --> 00:10:48.000]  他就去問神為什麼
[00:10:48.000 --> 00:10:50.000]  因為他不明白
[00:10:50.000 --> 00:10:53.000]  在《使徒行傳》我們也看到
[00:10:53.000 --> 00:10:56.000]  我們知道作者盧加伊森
[00:10:56.000 --> 00:10:57.000]  他告訴我們
[00:10:57.000 --> 00:11:00.000]  保羅是由一個城市去到另一個城市
[00:11:00.000 --> 00:11:03.000]  有很多時候還沒去到另一個城市
[00:11:03.000 --> 00:11:04.000]  又已經走回頭了
[00:11:04.000 --> 00:11:06.000]  不停地走來走去
[00:11:06.000 --> 00:11:10.000]  如果我們沒有盧加伊森的註解
[00:11:10.000 --> 00:11:13.000]  我們就很不明白究竟發生了什麼事
[00:11:13.000 --> 00:11:15.000]  有了盧加伊森的註解
[00:11:15.000 --> 00:11:16.000]  我們就明白
[00:11:16.000 --> 00:11:20.000]  原來是聖靈開門和關門
[00:11:20.000 --> 00:11:23.000]  以至保羅有時去這裡有時去那裡
[00:11:23.000 --> 00:11:25.000]  有時還沒到又走回頭
[00:11:25.000 --> 00:11:29.000]  當我們知道神的計劃
[00:11:29.000 --> 00:11:31.000]  知道神的旨意
[00:11:31.000 --> 00:11:33.000]  我們就能夠明白神的作為
[00:11:33.000 --> 00:11:35.000]  但是很不幸
[00:11:35.000 --> 00:11:38.000]  大部分時間我們都不知道
[00:11:38.000 --> 00:11:39.000]  就好像現在這樣
[00:11:39.000 --> 00:11:41.000]  我們知道有瘟疫
[00:11:41.000 --> 00:11:43.000]  我們知道有很多災難
[00:11:43.000 --> 00:11:46.000]  但我們不知道究竟發生了什麼事
[00:11:46.000 --> 00:11:49.000]  但是哈巴谷說告訴我們
[00:11:49.000 --> 00:11:52.000]  當我們不能夠明白神的作為
[00:11:52.000 --> 00:11:55.000]  不能夠明白神的計劃和祂的旨意
[00:11:55.000 --> 00:11:57.000]  我們要仍然相信
[00:11:57.000 --> 00:12:00.000]  我們相信神有祂美好的計劃
[00:12:00.000 --> 00:12:02.000]  神有祂美好的旨意
[00:12:02.000 --> 00:12:05.000]  我們所需要做的就是繼續相信
[00:12:05.000 --> 00:12:07.000]  繼續去擁抱神
[00:12:07.000 --> 00:12:12.000]  哈巴谷書在第一章
[00:12:12.000 --> 00:12:14.000]  他是不能夠明白
[00:12:14.000 --> 00:12:18.000]  為什麼猶太國有這麼多不公義的事
[00:12:18.000 --> 00:12:20.000]  這麼多強暴的事
[00:12:20.000 --> 00:12:26.000]  為什麼義人會被惡人攻擊
[00:12:26.000 --> 00:12:29.000]  為什麼義人會受苦
[00:12:29.000 --> 00:12:31.000]  在哈巴谷一章一至四節
[00:12:31.000 --> 00:12:32.000]  哈巴谷說
[00:12:32.000 --> 00:12:34.000]  耶和華說
[00:12:34.000 --> 00:12:36.000]  我呼求你,你不應運
[00:12:36.000 --> 00:12:37.000]  要到幾時呢?
[00:12:37.000 --> 00:12:41.000]  我因強暴哀求你,你還不請救
[00:12:41.000 --> 00:12:43.000]  你為何使我看見罪孽
[00:12:43.000 --> 00:12:46.000]  你為何看著姦惡而不理呢?
[00:12:46.000 --> 00:12:50.000]  毀滅和強暴在我的面前
[00:12:50.000 --> 00:12:53.000]  又起了爭端和相鬥的事
[00:12:53.000 --> 00:12:55.000]  因此律法放鬆
[00:12:55.000 --> 00:12:57.000]  公理也不顯明
[00:12:57.000 --> 00:12:59.000]  惡人為困義人
[00:12:59.000 --> 00:13:02.000]  所以公理顯然顛倒
[00:13:02.000 --> 00:13:04.000]  我們看見哈巴谷
[00:13:04.000 --> 00:13:06.000]  你看見他的經文裏
[00:13:06.000 --> 00:13:08.000]  你看見他有多肉緊
[00:13:08.000 --> 00:13:10.000]  他說神啊,我求你,你為何不應運
[00:13:10.000 --> 00:13:12.000]  你要到幾時才回答我
[00:13:12.000 --> 00:13:14.000]  在聖經裏
[00:13:14.000 --> 00:13:16.000]  有很多人
[00:13:16.000 --> 00:13:18.000]  和神說話時
[00:13:18.000 --> 00:13:20.000]  都很肉緊
[00:13:20.000 --> 00:13:22.000]  他們都是求問神
[00:13:22.000 --> 00:13:24.000]  他們問神,為何神啊
[00:13:24.000 --> 00:13:26.000]  為何這些事會發生
[00:13:26.000 --> 00:13:28.000]  好像摩西在文素記
[00:13:28.000 --> 00:13:30.000]  十一章十一節
[00:13:30.000 --> 00:13:32.000]  摩西對神說
[00:13:32.000 --> 00:13:34.000]  你為何苦待你的僕人
[00:13:34.000 --> 00:13:37.000]  我為何不在你的眼前蒙恩
[00:13:37.000 --> 00:13:40.000]  警霸者管理百姓的重任
[00:13:40.000 --> 00:13:42.000]  加在我的身上呢
[00:13:42.000 --> 00:13:44.000]  摩西說
[00:13:44.000 --> 00:13:46.000]  真是多得你不少啊神
[00:13:46.000 --> 00:13:49.000]  你將管理百姓的重任
[00:13:49.000 --> 00:13:51.000]  放在我的身上
[00:13:51.000 --> 00:13:53.000]  我受重若驚
[00:13:53.000 --> 00:13:55.000]  我擔當不起
[00:13:55.000 --> 00:13:57.000]  阿伯拉罕也是一樣
[00:13:57.000 --> 00:14:00.000]  阿伯拉罕和神討價還價
[00:14:00.000 --> 00:14:03.000]  在創世記十八章
[00:14:03.000 --> 00:14:05.000]  他和神說
[00:14:05.000 --> 00:14:08.000]  如果索多瑪有五十個義人
[00:14:08.000 --> 00:14:10.000]  你可不可以不毀滅索多瑪
[00:14:10.000 --> 00:14:12.000]  神說可以
[00:14:12.000 --> 00:14:14.000]  阿伯拉罕說
[00:14:14.000 --> 00:14:15.000]  如果有四十個呢
[00:14:15.000 --> 00:14:17.000]  他想想可能連五十個都沒有
[00:14:17.000 --> 00:14:18.000]  四十個呢
[00:14:18.000 --> 00:14:20.000]  神說四十個我都放過他們
[00:14:20.000 --> 00:14:22.000]  後來變了三十變了二十
[00:14:22.000 --> 00:14:24.000]  最後變了十
[00:14:24.000 --> 00:14:27.000]  索多瑪連十個義人都沒有
[00:14:27.000 --> 00:14:29.000]  雅各也是一樣
[00:14:29.000 --> 00:14:32.000]  雅各不單止和神對話
[00:14:32.000 --> 00:14:34.000]  雅各還和神出交
[00:14:34.000 --> 00:14:37.000]  在創世記三十二章
[00:14:37.000 --> 00:14:38.000]  我經常說
[00:14:38.000 --> 00:14:41.000]  神給我們很多機會和他同工
[00:14:41.000 --> 00:14:43.000]  神不需要我們
[00:14:43.000 --> 00:14:47.000]  但是他給我們有這個福份和他同工
[00:14:47.000 --> 00:14:51.000]  給我們有這個福份來參與他的工作
[00:14:51.000 --> 00:14:53.000]  阿伯拉罕就是一個很好的例子
[00:14:53.000 --> 00:14:57.000]  你猜神不知道索多瑪有多少個義人呢
[00:14:57.000 --> 00:14:59.000]  神絕對知道
[00:14:59.000 --> 00:15:02.000]  但是透過阿伯拉罕的討價還價
[00:15:02.000 --> 00:15:05.000]  仍然都是照他的旨意救出羅德一家
[00:15:05.000 --> 00:15:08.000]  但是透過這件事我們看到
[00:15:08.000 --> 00:15:10.000]  阿伯拉罕能夠得到成長
[00:15:10.000 --> 00:15:14.000]  能夠得到更加的成熟
[00:15:14.000 --> 00:15:19.000]  你問我為什麼基督徒身上會有這麼多的問題
[00:15:19.000 --> 00:15:21.000]  很多基督徒身上都有很多問題
[00:15:21.000 --> 00:15:23.000]  原因很簡單
[00:15:23.000 --> 00:15:27.000]  因為只有這樣神才會得到我們的注意力
[00:15:27.000 --> 00:15:29.000]  我自己就是一個好的例子
[00:15:29.000 --> 00:15:33.000]  當我一帆風順的時候
[00:15:33.000 --> 00:15:35.000]  神是誰呢
[00:15:35.000 --> 00:15:37.000]  不認識神
[00:15:37.000 --> 00:15:39.000]  不再歸向神
[00:15:39.000 --> 00:15:41.000]  但是當我身上有很多的危難
[00:15:41.000 --> 00:15:43.000]  有很多的苦難的時候
[00:15:43.000 --> 00:15:46.000]  我就能夠時時記得擁抱神
[00:15:46.000 --> 00:15:48.000]  歸向神
[00:15:48.000 --> 00:15:50.000]  在聖經裡面希伯來書說得很清楚
[00:15:50.000 --> 00:15:53.000]  神所喜愛的兒女
[00:15:53.000 --> 00:15:57.000]  他一定會在管教
[00:15:57.000 --> 00:15:59.000]  在亞摩斯書也是一樣
[00:15:59.000 --> 00:16:01.000]  亞摩斯書告訴我們
[00:16:01.000 --> 00:16:04.000]  神降了很多的災難給以色列人
[00:16:04.000 --> 00:16:06.000]  不是他不喜歡他們
[00:16:06.000 --> 00:16:08.000]  而是他愛他們
[00:16:08.000 --> 00:16:09.000]  降了災難之後
[00:16:09.000 --> 00:16:12.000]  神問你們還不歸向我
[00:16:12.000 --> 00:16:15.000]  我們看到有危難的時候
[00:16:15.000 --> 00:16:18.000]  其實就是提醒我們要擁抱神
[00:16:18.000 --> 00:16:20.000]  要歸向神
[00:16:20.000 --> 00:16:24.000]  當哈巴谷投訴給神聽的時候
[00:16:24.000 --> 00:16:27.000]  神就回答他有五樣東西
[00:16:27.000 --> 00:16:29.000]  這五樣東西是很重要
[00:16:29.000 --> 00:16:33.000]  當我們基督徒遇見困難的時候
[00:16:33.000 --> 00:16:35.000]  或者遇見苦難的時候
[00:16:35.000 --> 00:16:38.000]  我們很需要這五樣東西來幫助我們
[00:16:38.000 --> 00:16:39.000]  很重要
[00:16:39.000 --> 00:16:41.000]  所以我們一件一件來看
[00:16:41.000 --> 00:16:45.000]  第一件就是要向列國宗觀看
[00:16:45.000 --> 00:16:47.000]  為什麼要向列國宗觀看呢
[00:16:47.000 --> 00:16:51.000]  神叫哈巴谷放寬他的眼光
[00:16:51.000 --> 00:16:53.000]  不要轉牛角尖
[00:16:53.000 --> 00:16:56.000]  很多時候當我們有事情發生在我們身上的時候
[00:16:56.000 --> 00:16:58.000]  我們很喜歡轉牛角尖
[00:16:58.000 --> 00:17:01.000]  經常看到那件事就不能忘記
[00:17:01.000 --> 00:17:04.000]  一睡醒就會記得這件事
[00:17:04.000 --> 00:17:06.000]  這件事就像天那麼大一樣
[00:17:06.000 --> 00:17:10.000]  在我們面前沒有辦法可以忘記
[00:17:10.000 --> 00:17:14.000]  但如果我們經常把注意力放在這件事上
[00:17:14.000 --> 00:17:16.000]  放在自己的心上
[00:17:16.000 --> 00:17:19.000]  我們很容易就形成了憂鬱症
[00:17:19.000 --> 00:17:23.000]  這也是現代的心理學告訴我們
[00:17:23.000 --> 00:17:25.000]  現代的心理學就是說
[00:17:25.000 --> 00:17:29.000]  你不要把這些責任背在自己身上
[00:17:29.000 --> 00:17:31.000]  有問題的時候
[00:17:31.000 --> 00:17:34.000]  你為什麼是一個這樣的人
[00:17:34.000 --> 00:17:35.000]  你為什麼會有那麼多苦難
[00:17:35.000 --> 00:17:37.000]  你為什麼會不開心
[00:17:37.000 --> 00:17:41.000]  全部都是因為別人做在你身上
[00:17:41.000 --> 00:17:44.000]  所以你要把這個責任賴在別人身上
[00:17:44.000 --> 00:17:47.000]  以致你能夠自己好起來
[00:17:47.000 --> 00:17:51.000]  這個當然不是我們基督徒所應該相信
[00:17:51.000 --> 00:17:54.000]  我們基督徒如果我們犯了罪
[00:17:54.000 --> 00:17:56.000]  而形成了我們在苦難裡面
[00:17:56.000 --> 00:17:59.000]  我們絕對應該認罪悔改
[00:17:59.000 --> 00:18:02.000]  我們不應該把這個責任卸在別人身上
[00:18:02.000 --> 00:18:04.000]  我們應該去寬恕
[00:18:04.000 --> 00:18:06.000]  但是有一樣東西是真的
[00:18:06.000 --> 00:18:10.000]  就是如果我們只是把注意力放在自己身上
[00:18:10.000 --> 00:18:12.000]  或者放在這個環境上
[00:18:12.000 --> 00:18:14.000]  我們是不能夠走得出來
[00:18:14.000 --> 00:18:17.000]  所以我們要把注意力放在神的身上
[00:18:17.000 --> 00:18:19.000]  我們要放寬我們的眼光
[00:18:19.000 --> 00:18:21.000]  我們要好像哈巴菊那樣
[00:18:21.000 --> 00:18:23.000]  向列國觀看
[00:18:23.000 --> 00:18:25.000]  第二樣神說
[00:18:25.000 --> 00:18:27.000]  你會大大的驚奇
[00:18:27.000 --> 00:18:29.000]  原因很簡單
[00:18:29.000 --> 00:18:31.000]  因為神是大能的
[00:18:31.000 --> 00:18:37.000]  神的工作是會令我們覺得非常驚奇
[00:18:37.000 --> 00:18:39.000]  因為我們自己做不到
[00:18:39.000 --> 00:18:41.000]  很多時候我們的信心很小
[00:18:41.000 --> 00:18:43.000]  當我們自己做不到
[00:18:43.000 --> 00:18:46.000]  我們就認為走不出去了
[00:18:46.000 --> 00:18:49.000]  這個情形不會有轉機
[00:18:49.000 --> 00:18:52.000]  但我們忘記了我們所信的神是大能的神
[00:18:52.000 --> 00:18:54.000]  當我們做不到的時候
[00:18:54.000 --> 00:18:55.000]  他就做得到
[00:18:55.000 --> 00:18:58.000]  他做的永遠都是比我們所想所求
[00:18:58.000 --> 00:19:00.000]  遠遠超過我們所想所求
