
[00:00:00.000 --> 00:00:05.760]  大家有沒有試過在外國住呢?
[00:02:13.760 --> 00:02:16.760]  不然願耶和華重重的責罰我
[00:02:16.760 --> 00:02:17.760]  這些東西
[00:02:17.760 --> 00:02:20.760]  這個用耶和華的名字來起個勢
[00:02:20.760 --> 00:02:22.760]  大家都是信耶和華的
[00:02:22.760 --> 00:02:24.760]  馬上你看下一節
[00:02:24.760 --> 00:02:25.760]  拿牌米就停了口
[00:02:25.760 --> 00:02:27.760]  因為他起了個勢
[00:02:27.760 --> 00:02:29.760]  還有一件事
[00:02:29.760 --> 00:02:32.760]  由剛才我們讀到第三段經文的時候
[00:02:32.760 --> 00:02:33.760]  還記得那一幕
[00:02:33.760 --> 00:02:34.760]  拿牌米叫他
[00:02:34.760 --> 00:02:36.760]  爺媽媽仔找波阿斯
[00:02:36.760 --> 00:02:37.760]  每次我教路德記
[00:02:37.760 --> 00:02:39.760]  都有人問我這個
[00:02:39.760 --> 00:02:40.760]  為什麼呢?
[00:02:40.760 --> 00:02:41.760]  一會兒我會試一下說
[00:02:41.760 --> 00:02:44.760]  但問題是為什麼肯做呢?
[00:02:44.760 --> 00:02:46.760]  就因為他起了個勢
[00:02:46.760 --> 00:02:48.760]  聽他說跟從他
[00:02:48.760 --> 00:02:49.760]  既然是這樣
[00:02:49.760 --> 00:02:50.760]  他起了個勢
[00:02:50.760 --> 00:02:51.760]  他就聽
[00:02:51.760 --> 00:02:54.760]  所以為什麼整件事要記住呢?
[00:02:54.760 --> 00:02:56.760]  就是一開始那一刻
[00:02:56.760 --> 00:02:58.760]  實在拿牌米叫他回家
[00:02:58.760 --> 00:02:59.760]  不過他說不是
[00:02:59.760 --> 00:03:00.760]  他起了個勢
[00:03:00.760 --> 00:03:01.760]  我要跟從你
[00:03:01.760 --> 00:03:02.760]  所以就跟從
[00:03:02.760 --> 00:03:03.760]  我們多數就說
[00:03:03.760 --> 00:03:05.760]  哇 老德真是很nice
[00:03:05.760 --> 00:03:06.760]  他有多nice呢?
[00:03:06.760 --> 00:03:07.760]  你有沒有感覺呢?
[00:03:07.760 --> 00:03:10.760]  就是要看他有得選擇還是沒得選擇
[00:03:10.760 --> 00:03:11.760]  是不是?
[00:03:11.760 --> 00:03:13.760]  例如是一個窮的人
[00:03:13.760 --> 00:03:14.760]  選什麼呢?
[00:03:14.760 --> 00:03:15.760]  他嫁出來那一刻
[00:03:15.760 --> 00:03:16.760]  爸爸就說
[00:03:16.760 --> 00:03:17.760]  女兒拜拜了
[00:03:17.760 --> 00:03:18.760]  自己搞定了
[00:03:18.760 --> 00:03:19.760]  OK?
[00:03:19.760 --> 00:03:20.760]  沒有了
[00:03:20.760 --> 00:03:21.760]  你的房間我租給別人了
[00:03:21.760 --> 00:03:23.760]  那當然沒得花了
[00:03:23.760 --> 00:03:24.760]  沒得花又說什麼呢?
[00:03:24.760 --> 00:03:25.760]  是不是?
[00:03:25.760 --> 00:03:26.760]  死都要跟著他
[00:03:26.760 --> 00:03:27.760]  那有多好呢?
[00:03:27.760 --> 00:03:28.760]  老實說也不是那麼好
[00:03:28.760 --> 00:03:29.760]  是不是?
[00:03:29.760 --> 00:03:30.760]  第二
[00:03:30.760 --> 00:03:32.760]  如果是所謂的小康之家
[00:03:32.760 --> 00:03:33.760]  就是中產那些
[00:03:33.760 --> 00:03:34.760]  是不是?
[00:03:34.760 --> 00:03:35.760]  那就不同了
[00:03:35.760 --> 00:03:36.760]  他嫁出去那時候
[00:03:36.760 --> 00:03:37.760]  爸爸說
[00:03:37.760 --> 00:03:38.760]  如果受氣就回來
[00:03:38.760 --> 00:03:39.760]  OK?
[00:03:39.760 --> 00:03:40.760]  最多是跟你妹妹一起睡
[00:03:40.760 --> 00:03:41.760]  哇
[00:03:41.760 --> 00:03:42.760]  那就有得選擇了
[00:03:42.760 --> 00:03:43.760]  有得選擇
[00:03:43.760 --> 00:03:44.760]  他就nice點了
[00:03:44.760 --> 00:03:45.760]  對嗎?
[00:03:45.760 --> 00:03:46.760]  還有
[00:03:46.760 --> 00:03:47.760]  如果是富裕的人
[00:03:47.760 --> 00:03:48.760]  就更加是了
[00:03:48.760 --> 00:03:49.760]  是不是?
[00:03:49.760 --> 00:03:50.760]  一出門的時候
[00:03:50.760 --> 00:03:51.760]  爸爸說
[00:03:51.760 --> 00:03:52.760]  他說錯的話
[00:03:52.760 --> 00:03:53.760]  你就回來
[00:03:53.760 --> 00:03:54.760]  OK?
[00:03:54.760 --> 00:03:55.760]  不用理他們的
[00:03:55.760 --> 00:03:56.760]  哇
[00:03:56.760 --> 00:03:57.760]  在這樣的情況之下
[00:03:57.760 --> 00:03:58.760]  他還跟著男後期
[00:03:58.760 --> 00:03:59.760]  哇
[00:03:59.760 --> 00:04:00.760]  他就很nice了
[00:04:00.760 --> 00:04:01.760]  是不是?
[00:04:01.760 --> 00:04:02.760]  那我問你
[00:04:02.760 --> 00:04:03.760]  他是A呢?
[00:04:03.760 --> 00:04:04.760]  B呢?
[00:04:04.760 --> 00:04:05.760]  還是C呢?
[00:04:05.760 --> 00:04:06.760]  我們當然不知道了
[00:04:06.760 --> 00:04:07.760]  哪裡知道呢?
[00:04:07.760 --> 00:04:08.760]  聖經都沒有說
[00:04:08.760 --> 00:04:09.760]  不過我們知道
[00:04:09.760 --> 00:04:10.760]  他有得選擇
[00:04:10.760 --> 00:04:11.760]  為什麼?
[00:04:11.760 --> 00:04:12.760]  因為男後期叫他回家
[00:04:12.760 --> 00:04:13.760]  那你說
[00:04:13.760 --> 00:04:14.760]  哇
[00:04:14.760 --> 00:04:15.760]  如果他沒得回家
[00:04:15.760 --> 00:04:16.760]  男後期叫他回家
[00:04:16.760 --> 00:04:17.760]  那就是說
[00:04:17.760 --> 00:04:18.760]  俄義巴真的回家了
[00:04:18.760 --> 00:04:19.760]  如果俄義巴回家了
[00:04:19.760 --> 00:04:20.760]  那就是說
[00:04:20.760 --> 00:04:21.760]  努德也回家了
[00:04:21.760 --> 00:04:22.760]  所以我們知道
[00:04:22.760 --> 00:04:23.760]  是有得選擇的
[00:04:23.760 --> 00:04:24.760]  所以下一次
[00:04:24.760 --> 00:04:25.760]  你說努德真的很nice
[00:04:25.760 --> 00:04:26.760]  你現在知道
[00:04:26.760 --> 00:04:27.760]  為什麼你說他很nice
[00:04:27.760 --> 00:04:28.760]  他真的很nice
[00:04:28.760 --> 00:04:31.760]  他真的很想幫這個女子
[00:04:31.760 --> 00:04:33.760]  所以他這麼做
[00:04:33.760 --> 00:04:35.760]  那我們還有一樣東西
[00:04:35.760 --> 00:04:36.760]  我們應該知道
[00:04:36.760 --> 00:04:37.760]  關於這件事
[00:04:37.760 --> 00:04:38.760]  這個旅程
[00:04:38.760 --> 00:04:39.760]  對他們兩個人來說
[00:04:39.760 --> 00:04:41.760]  是不同的
[00:04:41.760 --> 00:04:43.760]  對男後期來說
[00:04:43.760 --> 00:04:45.760]  是回到自己家的人
[00:04:45.760 --> 00:04:47.760]  去老家
[00:04:47.760 --> 00:04:48.760]  對努德來說
[00:04:48.760 --> 00:04:49.760]  是去外邦的人
[00:04:49.760 --> 00:04:51.760]  是很不同的
[00:04:51.760 --> 00:04:52.760]  大家有沒有想過
[00:04:52.760 --> 00:04:54.760]  我們在這裡住
[00:04:54.760 --> 00:04:56.760]  然後移民去加拿大
[00:04:56.760 --> 00:04:57.760]  或者澳洲
[00:04:57.760 --> 00:04:58.760]  或者哪裡很流行
[00:04:58.760 --> 00:04:59.760]  住得不開心
[00:04:59.760 --> 00:05:02.760]  回來香港
[00:05:02.760 --> 00:05:04.760]  很多親戚朋友在這裡
[00:05:04.760 --> 00:05:05.760]  我都不知道
[00:05:05.760 --> 00:05:07.760]  聽過不少人
[00:05:07.760 --> 00:05:08.760]  在外國住住
[00:05:08.760 --> 00:05:09.760]  不是很開心
[00:05:09.760 --> 00:05:10.760]  回來香港
[00:05:10.760 --> 00:05:11.760]  不知道多開心
[00:05:11.760 --> 00:05:12.760]  一下飛機
[00:05:12.760 --> 00:05:13.760]  走到這裡
[00:05:13.760 --> 00:05:15.760]  馬上吃個魚蛋粉
[00:05:15.760 --> 00:05:18.760]  感覺就像回到家庭
[00:05:18.760 --> 00:05:19.760]  是不同的
[00:05:19.760 --> 00:05:22.760]  男後期回去的感覺
[00:05:22.760 --> 00:05:24.760]  就是回到自己老家
[00:05:24.760 --> 00:05:25.760]  努德就不是
[00:05:25.760 --> 00:05:27.760]  努德是去外邦
[00:05:27.760 --> 00:05:28.760]  所以你要記住
[00:05:28.760 --> 00:05:30.760]  他們兩個人的心情
[00:05:30.760 --> 00:05:31.760]  是有點不同的
[00:05:31.760 --> 00:05:33.760]  而不同來說
[00:05:33.760 --> 00:05:34.760]  都影響到他們兩個
[00:05:34.760 --> 00:05:38.760]  怎麼面對這件事
[00:05:38.760 --> 00:05:39.760]  老實說
[00:05:39.760 --> 00:05:41.760]  如果有一個問題出現了
[00:05:41.760 --> 00:05:43.760]  有時走開是好的
[00:05:43.760 --> 00:05:47.760]  我有朋友
[00:05:47.760 --> 00:05:49.760]  家庭搞得不開心
[00:05:49.760 --> 00:05:50.760]  老實說
[00:05:50.760 --> 00:05:52.760]  最後他們離婚了
[00:05:52.760 --> 00:05:54.760]  他就移民去另一個國家
[00:05:54.760 --> 00:05:56.760]  德國原來都可以
[00:05:56.760 --> 00:05:57.760]  為什麼呢
[00:05:57.760 --> 00:05:59.760]  那個傷痛的地方
[00:05:59.760 --> 00:06:00.760]  離開了
[00:06:00.760 --> 00:06:01.760]  實在會不會幫到
[00:06:01.760 --> 00:06:03.760]  有時真的會幫到
[00:06:03.760 --> 00:06:06.760]  但是就算多幫到都好
[00:06:06.760 --> 00:06:08.760]  真的有一個適應的過程
[00:06:08.760 --> 00:06:09.760]  對不對
[00:06:09.760 --> 00:06:10.760]  這裡不開心
[00:06:10.760 --> 00:06:13.760]  不等於那裡是開心的
[00:06:13.760 --> 00:06:14.760]  你知不知道
[00:06:14.760 --> 00:06:16.760]  換工作也好
[00:06:16.760 --> 00:06:17.760]  換地方住也好
[00:06:17.760 --> 00:06:18.760]  換什麼都好
[00:06:18.760 --> 00:06:20.760]  你以為這裡不開心
[00:06:20.760 --> 00:06:22.760]  去到那裡一定開心
[00:06:22.760 --> 00:06:24.760]  去到那裡都可以不開心
[00:06:24.760 --> 00:06:26.760]  而那裡都有問題
[00:06:26.760 --> 00:06:28.760]  回到自己老家
[00:06:28.760 --> 00:06:29.760]  也有個問題
[00:06:29.760 --> 00:06:31.760]  還記得亞國
[00:06:31.760 --> 00:06:33.760]  亞國去了拉班20年
[00:06:33.760 --> 00:06:35.760]  最後搞得不開心
[00:06:35.760 --> 00:06:36.760]  回家了
[00:06:36.760 --> 00:06:37.760]  回家了
[00:06:37.760 --> 00:06:38.760]  還記得那時候
[00:06:38.760 --> 00:06:39.760]  我們好像有說過
[00:06:39.760 --> 00:06:40.760]  二嫂在等著
[00:06:40.760 --> 00:06:43.760]  400個男丁在找她
[00:06:43.760 --> 00:06:44.760]  嚇死她
[00:06:44.760 --> 00:06:46.760]  原來舊的問題
[00:06:46.760 --> 00:06:47.760]  都還在等她
[00:06:47.760 --> 00:06:49.760]  這麼多年後
[00:06:49.760 --> 00:06:50.760]  哥哥不是吧
[00:06:50.760 --> 00:06:51.760]  誰知道就在等她
[00:06:51.760 --> 00:06:53.760]  很多時候回到老家
[00:06:53.760 --> 00:06:55.760]  就有老的問題出現
[00:06:55.760 --> 00:06:56.760]  舊的問題出現
[00:06:56.760 --> 00:06:58.760]  實際上就有這個問題
[00:06:58.760 --> 00:07:00.760]  現在就要說一下
[00:07:00.760 --> 00:07:01.760]  老實說
[00:07:01.760 --> 00:07:04.760]  老德為什麼可以出去
[00:07:04.760 --> 00:07:07.760]  去拿那些大麥小麥
[00:07:07.760 --> 00:07:09.760]  就因為像這些經文
[00:07:09.760 --> 00:07:10.760]  生命記錄
[00:07:10.760 --> 00:07:11.760]  我們一起讀
[00:07:11.760 --> 00:07:12.760]  一而起
[00:07:12.760 --> 00:07:15.760]  你在田間收割莊稼
[00:07:15.760 --> 00:07:17.760]  若忘下一菌
[00:07:17.760 --> 00:07:19.760]  不可回去再取
[00:07:19.760 --> 00:07:22.760]  要留給寄居的與孤兒寡婦
[00:07:22.760 --> 00:07:23.760]  這樣
[00:07:23.760 --> 00:07:24.760]  耶和華你神
[00:07:24.760 --> 00:07:25.760]  必在你手裡
[00:07:25.760 --> 00:07:27.760]  所辦的一切事
[00:07:27.760 --> 00:07:29.760]  尚賜福於你
[00:07:29.760 --> 00:07:31.760]  今天我們香港也有
[00:07:31.760 --> 00:07:35.760]  政府也有些扶貧
[00:07:35.760 --> 00:07:37.760]  做得好或不好
[00:07:37.760 --> 00:07:38.760]  是另一回事
[00:07:38.760 --> 00:07:39.760]  但是有的
[00:07:39.760 --> 00:07:40.760]  哪個國家都有
[00:07:40.760 --> 00:07:42.760]  舊時沒有這樣的政府
[00:07:42.760 --> 00:07:43.760]  做這些事
[00:07:43.760 --> 00:07:44.760]  但不是什麼都沒有
[00:07:44.760 --> 00:07:45.760]  他們有
[00:07:45.760 --> 00:07:46.760]  他們有自己的傳統
[00:07:46.760 --> 00:07:48.760]  怎麼照顧人
[00:07:48.760 --> 00:07:49.760]  就是這樣
[00:07:49.760 --> 00:07:50.760]  他們跟著
[00:07:50.760 --> 00:07:52.760]  收割大麥
[00:07:52.760 --> 00:07:53.760]  收割的時候
[00:07:53.760 --> 00:07:54.760]  掉下地下
[00:07:54.760 --> 00:07:55.760]  就不要收
[00:07:55.760 --> 00:07:56.760]  由人來收
[00:07:56.760 --> 00:07:58.760]  少點吃
[00:07:58.760 --> 00:07:59.760]  都有得吃
[00:07:59.760 --> 00:08:00.760]  這樣的感覺
[00:08:00.760 --> 00:08:02.760]  我現在問你一個問題
[00:08:02.760 --> 00:08:04.760]  為什麼拿米不出去收割呢
[00:08:04.760 --> 00:08:06.760]  為什麼努德出去收割呢
[00:08:06.760 --> 00:08:07.760]  我知道
[00:08:07.760 --> 00:08:08.760]  多數人一說
[00:08:08.760 --> 00:08:09.760]  就說拿米老
[00:08:09.760 --> 00:08:11.760]  努德是年輕人
[00:08:11.760 --> 00:08:13.760]  年輕人出去收割
[00:08:13.760 --> 00:08:14.760]  我問你
[00:08:14.760 --> 00:08:15.760]  為什麼不可以兩個一起出去收割
[00:08:15.760 --> 00:08:16.760]  兩個出去一起收割
[00:08:16.760 --> 00:08:17.760]  就收割雙倍
[00:08:17.760 --> 00:08:19.760]  不是好點嗎
[00:08:19.760 --> 00:08:22.760]  為什麼叫努德出去收割
[00:08:22.760 --> 00:08:24.760]  你說他老
[00:08:24.760 --> 00:08:26.760]  他做不到
[00:08:26.760 --> 00:08:27.760]  又不是這樣
[00:08:27.760 --> 00:08:28.760]  他在摩厄回去的時候
[00:08:28.760 --> 00:08:29.760]  都是走路
[00:08:29.760 --> 00:08:30.760]  都不是近
[00:08:30.760 --> 00:08:31.760]  他都走路
[00:08:31.760 --> 00:08:33.760]  明顯他不是不能走路
[00:08:33.760 --> 00:08:35.760]  他不是說
[00:08:35.760 --> 00:08:37.760]  差到不能動的那個
[00:08:37.760 --> 00:08:40.760]  有另外一個可能性
[00:08:40.760 --> 00:08:42.760]  他根本不是在想這件事
[00:08:42.760 --> 00:08:44.760]  根本我們說
[00:08:44.760 --> 00:08:46.760]  很depress
[00:08:46.760 --> 00:08:48.760]  這裡我們說
[00:08:48.760 --> 00:08:50.760]  舊的問題出現
[00:08:50.760 --> 00:08:52.760]  二章二字
[00:08:52.760 --> 00:08:53.760]  如果看真一點
[00:08:53.760 --> 00:08:54.760]  是努德的主意
[00:08:54.760 --> 00:08:55.760]  你不覺得那裡有點奇怪嗎
[00:08:55.760 --> 00:08:57.760]  那個是當地人
[00:08:57.760 --> 00:08:58.760]  他才知道
[00:08:58.760 --> 00:08:59.760]  習俗是怎樣的
[00:08:59.760 --> 00:09:01.760]  他根本沒有想這件事
[00:09:01.760 --> 00:09:02.760]  反而是外邦人
[00:09:02.760 --> 00:09:04.760]  來到之後
[00:09:04.760 --> 00:09:05.760]  周圍聞下
[00:09:05.760 --> 00:09:06.760]  和人聊天
[00:09:06.760 --> 00:09:08.760]  洗衣服的時候
[00:09:08.760 --> 00:09:09.760]  和旁邊的
[00:09:09.760 --> 00:09:10.760]  不知道是誰聊天
[00:09:10.760 --> 00:09:12.760]  原來可以出去收割這些東西
[00:09:12.760 --> 00:09:14.760]  你們怎麼這麼好
[00:09:14.760 --> 00:09:16.760]  他才回去和家婆說
[00:09:16.760 --> 00:09:18.760]  奶奶原來我們可以出去收割這些東西
[00:09:18.760 --> 00:09:20.760]  不如我出去收割
[00:09:20.760 --> 00:09:21.760]  你有沒有想過
[00:09:21.760 --> 00:09:22.760]  我沒有想過
[00:09:22.760 --> 00:09:24.760]  他都沒有想過
[00:09:24.760 --> 00:09:25.760]  為什麼
[00:09:25.760 --> 00:09:26.760]  我和你說為什麼
[00:09:26.760 --> 00:09:28.760]  因為回去舊地方
[00:09:28.760 --> 00:09:31.760]  就有很多舊的回憶
[00:09:31.760 --> 00:09:33.760]  巴釐罕有多大
[00:09:33.760 --> 00:09:35.760]  走著走著就記得
[00:09:35.760 --> 00:09:37.760]  一個地方和他的兒子
[00:09:37.760 --> 00:09:38.760]  很小的時候
[00:09:38.760 --> 00:09:39.760]  出街
[00:09:39.760 --> 00:09:40.760]  兒子和他說
[00:09:40.760 --> 00:09:41.760]  媽媽媽媽
[00:09:41.760 --> 00:09:43.760]  我要吃雪糕
[00:09:43.760 --> 00:09:45.760]  媽媽說不准吃雪糕
[00:09:45.760 --> 00:09:46.760]  這麼早的飯都沒吃
[00:09:46.760 --> 00:09:47.760]  又吃雪糕
[00:09:47.760 --> 00:09:49.760]  不是我要吃
[00:09:49.760 --> 00:09:50.760]  吐了一輪之後
[00:09:50.760 --> 00:09:51.760]  媽媽給你吃雪糕
[00:09:51.760 --> 00:09:52.760]  跟著小孩說
[00:09:52.760 --> 00:09:53.760]  哥哥又吃
[00:09:53.760 --> 00:09:54.760]  我又要吃
[00:09:54.760 --> 00:09:56.760]  最後兩個都給你吃
[00:09:56.760 --> 00:09:58.760]  是吧
[00:09:58.760 --> 00:09:59.760]  不過兒子現在
[00:09:59.760 --> 00:10:02.760]  是不會和他女兒吃雪糕的
[00:10:02.760 --> 00:10:04.760]  不是因為他們長大了
[00:10:04.760 --> 00:10:06.760]  是因為他們已經不在了
[00:10:06.760 --> 00:10:08.760]  多少地方
[00:10:08.760 --> 00:10:09.760]  他走到去
[00:10:09.760 --> 00:10:11.760]  是見到這些東西
[00:10:11.760 --> 00:10:12.760]  和他老公
[00:10:12.760 --> 00:10:13.760]  第一次吵架
[00:10:13.760 --> 00:10:14.760]  為什麼呢
[00:10:14.760 --> 00:10:15.760]  因為他送禮物
[00:10:15.760 --> 00:10:16.760]  週年紀念
[00:10:16.760 --> 00:10:17.760]  誰知道他送物
[00:10:17.760 --> 00:10:21.760]  太太你凍的時候
[00:10:21.760 --> 00:10:22.760]  可以穿一下
[00:10:22.760 --> 00:10:23.760]  你自己穿吧
[00:10:23.760 --> 00:10:24.760]  OK
[00:10:24.760 --> 00:10:25.760]  送物不送物
[00:10:25.760 --> 00:10:27.760]  不如你自己穿吧
[00:10:27.760 --> 00:10:30.760]  老公也不會再送物
[00:10:30.760 --> 00:10:32.760]  因為老公不在了
[00:10:32.760 --> 00:10:34.760]  你想想多少地方
[00:10:34.760 --> 00:10:35.760]  在百里行
[00:10:35.760 --> 00:10:36.760]  一路走去的時候
[00:10:36.760 --> 00:10:37.760]  有機會看到這些東西
[00:10:37.760 --> 00:10:38.760]  想起這些東西
[00:10:38.760 --> 00:10:40.760]  跟著坐在這
[00:10:40.760 --> 00:10:43.760]  跟著就很不開心
[00:10:43.760 --> 00:10:45.760]  如果你看第一章
[00:10:45.760 --> 00:10:46.760]  回來那一刻
[00:10:46.760 --> 00:10:47.760]  都已經很慘痛了
[00:10:47.760 --> 00:10:49.760]  因為個個人認得他
[00:10:49.760 --> 00:10:51.760]  這個不是男的
[00:10:51.760 --> 00:10:52.760]  如果你看一群女人走過來
[00:10:52.760 --> 00:10:54.760]  跟著他要在當眾的面前
[00:10:54.760 --> 00:10:56.760]  解釋一個這麼痛苦的事情
[00:10:56.760 --> 00:10:58.760]  多數這些事情
[00:10:58.760 --> 00:11:00.760]  大家就不是這麼想去做
[00:11:00.760 --> 00:11:02.760]  要挖出來
[00:11:02.760 --> 00:11:03.760]  要跟你解釋
[00:11:03.760 --> 00:11:05.760]  和大家當眾跟你說
[00:11:05.760 --> 00:11:08.760]  我丈夫死了
[00:11:08.760 --> 00:11:10.760]  我兩個兒子都死了
[00:11:10.760 --> 00:11:12.760]  跟著那句是什麼呢
[00:11:12.760 --> 00:11:14.760]  神就像咒咒一樣
[00:11:14.760 --> 00:11:15.760]  攻擊著我
[00:11:15.760 --> 00:11:16.760]  這個就是他的感覺
[00:11:16.760 --> 00:11:17.760]  在當時
[00:11:17.760 --> 00:11:18.760]  跟著回到家裡
[00:11:18.760 --> 00:11:19.760]  坐在這
[00:11:19.760 --> 00:11:20.760]  他根本就不想吃東西
[00:11:20.760 --> 00:11:22.760]  沒說出去摘大麥小麥
[00:11:22.760 --> 00:11:23.760]  跟著他不想吃
[00:11:23.760 --> 00:11:25.760]  跟著老德拿些東西
[00:11:25.760 --> 00:11:26.760]  來給他吃
[00:11:26.760 --> 00:11:27.760]  奶奶吃吧
[00:11:27.760 --> 00:11:29.760]  怎知幾個小時之後
[00:11:29.760 --> 00:11:31.760]  碰都沒碰過
[00:11:31.760 --> 00:11:32.760]  過多幾天
[00:11:32.760 --> 00:11:33.760]  老德說
[00:11:33.760 --> 00:11:35.760]  奶奶我們的飯缸那裡
[00:11:35.760 --> 00:11:37.760]  沒有大麥了
[00:11:37.760 --> 00:11:39.760]  不過他都沒想到什麼
[00:11:39.760 --> 00:11:40.760]  他不知道
[00:11:40.760 --> 00:11:41.760]  整件事
[00:11:41.760 --> 00:11:43.760]  他根本都不是在主動
[00:11:43.760 --> 00:11:44.760]  他不是在想
[00:11:44.760 --> 00:11:45.760]  這個老人家基本上
[00:11:45.760 --> 00:11:46.760]  坐在這
[00:11:46.760 --> 00:11:48.760]  我講老人家族
[00:11:48.760 --> 00:11:49.760]  講了幾次
[00:11:49.760 --> 00:11:50.760]  他不是這麼老的
[00:11:50.760 --> 00:11:51.760]  如無意外
[00:11:51.760 --> 00:11:53.760]  他應該是四十五十幾歲左右
[00:11:53.760 --> 00:11:56.760]  坐在這
[00:11:56.760 --> 00:12:00.760]  他根本都做不到什麼
[00:12:00.760 --> 00:12:02.760]  反而這個年輕人
[00:12:02.760 --> 00:12:04.760]  要幫他想
[00:12:04.760 --> 00:12:06.760]  不過好處就是
[00:12:06.760 --> 00:12:07.760]  如果你看到第三章
[00:12:07.760 --> 00:12:08.760]  又不是
[00:12:08.760 --> 00:12:09.760]  第三章似是
[00:12:09.760 --> 00:12:11.760]  他的悲哀過程
[00:12:11.760 --> 00:12:12.760]  就過了
[00:12:12.760 --> 00:12:14.760]  他開始慢慢所謂
[00:12:14.760 --> 00:12:16.760]  所以他想的計劃
[00:12:16.760 --> 00:12:18.760]  等下我們讀那個故事
[00:12:18.760 --> 00:12:21.760]  實際上是他想出來的計劃
[00:12:21.760 --> 00:12:23.760]  所以原來去到第三章
[00:12:23.760 --> 00:12:25.760]  開始慢慢
[00:12:25.760 --> 00:12:27.760]  接受到
[00:12:27.760 --> 00:12:30.760]  他面對的現實是怎麼樣
[00:12:30.760 --> 00:12:32.760]  努德的信心
[00:12:32.760 --> 00:12:33.760]  努德是一定有信心
[00:12:33.760 --> 00:12:34.760]  才做到這件事
[00:12:34.760 --> 00:12:35.760]  努德的信心
[00:12:35.760 --> 00:12:37.760]  不是一種
[00:12:37.760 --> 00:12:38.760]  講出來的信心
[00:12:38.760 --> 00:12:40.760]  是很受到考驗的信心
[00:12:40.760 --> 00:12:42.760]  有時我們覺得
[00:12:42.760 --> 00:12:44.760]  信心是一個很溫暖的感覺
[00:12:44.760 --> 00:12:46.760]  神一定行的
[00:12:46.760 --> 00:12:48.760]  大家有沒有想過
