
[00:00:00.000 --> 00:00:07.000]  我們讀尼希米記,讀了一半了。
[00:05:40.000 --> 00:05:52.000]  以色列的尼希米記用了同一份的名單,在第二章和這裡第七章,
[00:05:52.000 --> 00:05:58.000]  最少有兩個很重要的原因。
[00:05:58.000 --> 00:06:07.000]  第一,同一份的名單,中間夾著的記載,
[00:06:07.000 --> 00:06:16.000]  就是整個耶路撒冷重建完整的圖畫。
[00:06:16.000 --> 00:06:21.000]  重建耶路撒冷包括三件事情,
[00:06:21.000 --> 00:06:25.000]  不是只有一件事情。
[00:06:25.000 --> 00:06:33.000]  以色列記第三章到,如果你翻轉頭,很快去看一看,你都記得的。
[00:06:33.000 --> 00:06:40.000]  由第三章到第六章,記載的是重建耶路撒冷的聖殿。
[00:06:40.000 --> 00:06:48.000]  由第七章到第十章,是記載以色列回到耶路撒冷,
[00:06:48.000 --> 00:06:55.000]  用神的話建立百姓的心和生命。
[00:06:55.000 --> 00:07:01.000]  他們認罪,記得嗎?那個名單,他們回轉。
[00:07:01.000 --> 00:07:07.000]  然後尼希米記第一章到第六章,重建耶路撒冷的城牆,
[00:07:07.000 --> 00:07:14.000]  重建聖殿,重建聖文,重建聖城,
[00:07:14.000 --> 00:07:21.000]  三個部分才是整個耶路撒冷重建的經過。
[00:07:21.000 --> 00:07:32.000]  兩份的名單,相同的名單出現,開頭結尾,中間這一部分就是藍圖。
[00:07:32.000 --> 00:07:38.000]  第二,尼希米找回這一份名單出來,
[00:07:38.000 --> 00:07:43.000]  是因為這些人記載這一份在名單裡面的人名,
[00:07:43.000 --> 00:07:50.000]  每一個人都已經作古了,都已經不在這個世界上了。
[00:07:50.000 --> 00:07:56.000]  因為這一份名單所記載的是一百年前,
[00:07:56.000 --> 00:08:01.000]  回到耶路撒冷的人來的。
[00:08:04.000 --> 00:08:18.000]  如果今天早上主日學,你有機會打開我們中國唐朝大秦景教碑來讀一次,
[00:08:18.000 --> 00:08:22.000]  或者你會有相同的感受。
[00:08:22.000 --> 00:08:29.000]  有沒有讀過?沒有啊?完全都不知道啊?
[00:08:29.000 --> 00:08:35.000]  哇,基督教原來在唐朝已經有傳教士來到中國了,
[00:08:35.000 --> 00:08:42.000]  還留下了一篇文字,不過你不會讀,是古文來的。
[00:08:42.000 --> 00:08:48.000]  有這樣的歷史的眼光,
[00:08:48.000 --> 00:08:52.000]  是我們面對耶路撒冷的重建,
[00:08:52.000 --> 00:08:58.000]  我們可以經常講著我們手頭上的困難。
[00:08:58.000 --> 00:09:02.000]  這是很自然的,因為這些最靠近身體的。
[00:09:02.000 --> 00:09:07.000]  社會工作講的這些叫做感受得到的需要。
[00:09:07.000 --> 00:09:14.000]  但是經文卻將我們的眼界拉長拉闊,
[00:09:14.000 --> 00:09:18.000]  讓我們看到其實重建耶路撒冷,
[00:09:18.000 --> 00:09:22.000]  不只是尼西米在樹埋頭苦幹,
[00:09:22.000 --> 00:09:25.000]  一百年的歷史,
[00:09:25.000 --> 00:09:30.000]  所羅巴伯耶穌亞回耶路撒冷的時候,
[00:09:30.000 --> 00:09:34.000]  尼西米都還沒有出世啊,對不對?
[00:09:34.000 --> 00:09:38.000]  上帝重建耶路撒冷的工作,
[00:09:38.000 --> 00:09:46.000]  是超過任何一個人的生命的長短,
[00:09:46.000 --> 00:09:53.000]  超過任何一個多偉大多厲害的領袖,
[00:09:53.000 --> 00:09:57.000]  他能夠完成的部分。
[00:09:57.000 --> 00:10:00.000]  這份名單提醒我們,
[00:10:00.000 --> 00:10:04.000]  每一個人我們在上帝的手中,
[00:10:04.000 --> 00:10:07.000]  有我們那一份,
[00:10:07.000 --> 00:10:09.000]  你記得那五萬人嗎?
[00:10:09.000 --> 00:10:13.000]  他們回耶路撒冷都是聖靈的感動。
[00:10:13.000 --> 00:10:18.000]  每一個人都有份參與在上帝的工作當中,
[00:10:18.000 --> 00:10:21.000]  每一個人站穩自己的崗位,
[00:10:21.000 --> 00:10:28.000]  但是我們所見到的不是全部的圖畫。
[00:10:28.000 --> 00:10:32.000]  一百年,同一份的名單,
[00:10:32.000 --> 00:10:45.000]  將這個事實擺在當時尼西米這一代的猶大人的眼前。
[00:10:45.000 --> 00:10:54.000]  第七章的名單除了回顧以色列的第二章以來這一百年的重建歷史之外,
[00:10:54.000 --> 00:10:59.000]  也提醒我們踏入第八章,
[00:10:59.000 --> 00:11:05.000]  就是以色列尼西米的歷史一個新的大段落。
[00:11:05.000 --> 00:11:09.000]  剛才我們說這兩份名單夾著的是那個藍圖,
[00:11:09.000 --> 00:11:12.000]  現在來到完成的階段,
[00:11:12.000 --> 00:11:19.000]  我們就會見到重建聖殿、重建聖文、重建聖城,
[00:11:19.000 --> 00:11:24.000]  這三個部份是怎樣連貫起來,
[00:11:24.000 --> 00:11:31.000]  或者說怎樣可以互相,互為表裡。
[00:11:31.000 --> 00:11:34.000]  三件事情不再分開了,
[00:11:34.000 --> 00:11:37.000]  從第八章開始到第十二章,
[00:11:37.000 --> 00:11:40.000]  如果你強行要好像前面那樣再分,
[00:11:40.000 --> 00:11:45.000]  這一章是講聖殿,那一章是講人民,這一章是講城牆,
[00:11:45.000 --> 00:11:47.000]  是不可行的。
[00:11:47.000 --> 00:11:51.000]  其實在這三件事情當中,他們是互相緊扣的。
[00:11:51.000 --> 00:11:55.000]  好像第八章,剛才我們所讀到的,
[00:11:55.000 --> 00:12:06.000]  就是以色列向百姓宣讀律法書。
[00:12:06.000 --> 00:12:09.000]  一講到律法書,我們馬上想起去夏令會,
[00:12:09.000 --> 00:12:13.000]  主席就要講規矩,
[00:12:13.000 --> 00:12:18.000]  晚上幾點睡覺,準時聚會,要戴名牌,
[00:12:18.000 --> 00:12:24.000]  沒有人聽的,那段時間是大家在忍受著必需要的,
[00:12:24.000 --> 00:12:28.000]  所以我去過一個很精彩的冬令會,
[00:12:28.000 --> 00:12:31.000]  那些刑規畫了一隻麥兜在那裡,
[00:12:31.000 --> 00:12:34.000]  沒辦法,不過大家晚上要睡覺,
[00:12:34.000 --> 00:12:36.000]  所以請十一點關燈,
[00:12:36.000 --> 00:12:39.000]  刑規都是這樣寫的,沒辦法,
[00:12:39.000 --> 00:12:41.000]  那麥兜的語氣呢?
[00:12:41.000 --> 00:12:43.000]  大家就很投入地讀那些刑規,
[00:12:43.000 --> 00:12:51.000]  不過這個是例外,讀律法始終是枯燥的,
[00:12:51.000 --> 00:12:55.000]  所以這樣翻譯以色列讀律法書,
[00:12:55.000 --> 00:12:57.000]  我相信你就未投的了,
[00:12:57.000 --> 00:13:01.000]  百姓站在那裡聽我宣讀刑規,
[00:13:01.000 --> 00:13:04.000]  很辛苦,你又誤會了,
[00:13:04.000 --> 00:13:08.000]  不過不怪大家,因為有時中文聖經的翻譯很重要,
[00:13:08.000 --> 00:13:11.000]  在這些地方就真的很重要了,
[00:13:11.000 --> 00:13:17.000]  Torah,你可以翻譯做律法書,
[00:13:17.000 --> 00:13:22.000]  但其實它所代表的內容是什麽?
[00:13:22.000 --> 00:13:25.000]  是摩西的律法?
[00:13:25.000 --> 00:13:33.000]  還是Torah本來的意思是訓誨,是教導?
[00:13:33.000 --> 00:13:37.000]  摩西的教導,摩西的訓誨,
[00:13:37.000 --> 00:13:40.000]  是不是只是刑規?
[00:13:40.000 --> 00:13:44.000]  是不是只是律法,誡命?
[00:13:44.000 --> 00:13:49.000]  是,裏面有這些提醒,有這些教導,
[00:13:49.000 --> 00:13:55.000]  但是從創世記讀完生命紀,摩西五經的內容,
[00:13:55.000 --> 00:14:00.000]  講的其實又是一段歷史,
[00:14:00.000 --> 00:14:05.000]  這一段的歷史不是一百年那麽短,
[00:14:05.000 --> 00:14:10.000]  這一段的歷史是講耶和華上帝,
[00:14:10.000 --> 00:14:15.000]  怎樣帶領以色列出埃及,
[00:14:15.000 --> 00:14:19.000]  過紅海,和他們納約,
[00:14:19.000 --> 00:14:24.000]  帶領他們來到迦南,預備進去,
[00:14:24.000 --> 00:14:27.000]  記得我們看完生命紀嗎?
[00:14:27.000 --> 00:14:34.000]  不止,在出埃及之前,上帝怎樣揀選阿伯拉罕,
[00:14:34.000 --> 00:14:37.000]  怎樣改變雅各,
[00:14:37.000 --> 00:14:42.000]  怎樣預備約瑟,在饑荒的時候,
[00:14:42.000 --> 00:14:45.000]  就能夠幫助他十個兄弟,
[00:14:45.000 --> 00:14:54.000]  全家在迦南不會因為饑荒,而有人命的損失,
[00:14:54.000 --> 00:15:00.000]  上帝一直在歷史當中的帶領和保守,
[00:15:00.000 --> 00:15:07.000]  不止,創世記甚至追回到挪亞方舟的事情,
[00:15:07.000 --> 00:15:10.000]  上帝創造天地,
[00:15:10.000 --> 00:15:15.000]  以色列在這一處所宣讀的,
[00:15:15.000 --> 00:15:20.000]  如果是誡命規條,刑規,
[00:15:20.000 --> 00:15:24.000]  聽完之後,大家就一哄而散,
[00:15:24.000 --> 00:15:31.000]  是不會哭或者歡樂的,
[00:15:31.000 --> 00:15:36.000]  但是如果百姓所聽明白的,
[00:15:36.000 --> 00:15:42.000]  是過去上帝在他們的歷史當中,
[00:15:42.000 --> 00:15:45.000]  一直在做什麼事情,
[00:15:45.000 --> 00:15:49.000]  你不明白,沒得好說,
[00:15:49.000 --> 00:15:54.000]  但是當你看到,原來不是我在那裡掙扎,
[00:15:54.000 --> 00:15:56.000]  我面對很多的困難,
[00:15:56.000 --> 00:15:58.000]  我被很多的敵人圍住,
[00:15:58.000 --> 00:16:03.000]  我,我,我,不是,原來是上帝的計劃,
[00:16:03.000 --> 00:16:05.000]  是上帝的作為,
[00:16:05.000 --> 00:16:08.000]  上帝怎樣帶領我們從巴比倫回來,
[00:16:08.000 --> 00:16:14.000]  不止,上帝怎樣之前帶領摩西以色列人出埃及,
[00:16:14.000 --> 00:16:18.000]  不止,上帝怎樣帶領阿伯拉罕離開本地本族附加,
[00:16:18.000 --> 00:16:24.000]  一直看的是上帝在我們身上,
[00:16:24.000 --> 00:16:26.000]  上帝在我們的國家民族,
[00:16:26.000 --> 00:16:28.000]  上帝在我們的歷史當中,
[00:16:28.000 --> 00:16:30.000]  他在做什麼,
[00:16:30.000 --> 00:16:36.000]  這個是我們需要學習明白的,
[00:16:36.000 --> 00:16:39.000]  以色列宣讀律法書,
[00:16:39.000 --> 00:16:40.000]  你留心,
[00:16:40.000 --> 00:16:42.000]  他兩邊站了很多人,
[00:16:42.000 --> 00:16:44.000]  那些人做什麼的,
[00:16:44.000 --> 00:16:47.000]  那些人是幫手的,
[00:16:47.000 --> 00:16:49.000]  那些是領袖來的,
[00:16:49.000 --> 00:16:54.000]  那些是一起留心學習,
[00:16:54.000 --> 00:16:56.000]  目的是做什麼,
[00:16:56.000 --> 00:16:58.000]  你要帶領百姓,
[00:16:58.000 --> 00:17:03.000]  不是憑自己的聰明智慧來帶領,
[00:17:03.000 --> 00:17:06.000]  先明白上帝的計劃,
[00:17:06.000 --> 00:17:07.000]  上帝的心,
[00:17:07.000 --> 00:17:10.000]  然後去帶領百姓做領袖,
[00:17:10.000 --> 00:17:14.000]  是帶領百姓回到上帝的面前,
[00:17:14.000 --> 00:17:16.000]  不是帶領百姓走,
[00:17:16.000 --> 00:17:19.000]  我認為應該走的路,
[00:17:19.000 --> 00:17:21.000]  我讀神學的時候,
[00:17:21.000 --> 00:17:23.000]  一個老人家教我們,
[00:17:23.000 --> 00:17:24.000]  他用了一個比喻,
[00:17:24.000 --> 00:17:25.000]  他是英國人,
[00:17:25.000 --> 00:17:27.000]  所以他用這個比喻很貼切,
[00:17:27.000 --> 00:17:28.000]  他說你知道嗎,
[00:17:28.000 --> 00:17:29.000]  我們在教會裡面做領袖的,
[00:17:29.000 --> 00:17:32.000]  頂多是一隻牧羊狗,
[00:17:32.000 --> 00:17:36.000]  我們是聽牧羊人的口哨聲,
[00:17:36.000 --> 00:17:40.000]  來帶領羊群,
[00:17:40.000 --> 00:17:44.000]  我們中國人對狗看得很卑賤,
[00:17:44.000 --> 00:17:45.000]  不是的,
[00:17:45.000 --> 00:17:48.000]  在英國的電視台節目裡面,
[00:17:48.000 --> 00:17:51.000]  有一個每個星期六都播的節目,
[00:17:51.000 --> 00:17:54.000]  就叫做一個牧羊人和他的狗,
[00:17:54.000 --> 00:17:57.000]  其實電視的鏡頭是拍著狗的,
[00:17:57.000 --> 00:17:59.000]  牧羊人不出現的,
[00:17:59.000 --> 00:18:04.000]  一隻狗怎樣聽主人的口哨聲,
[00:18:04.000 --> 00:18:09.000]  將羊帶回到安全的羊欄,
[00:18:09.000 --> 00:18:11.000]  是一個比賽來的,
[00:18:11.000 --> 00:18:17.000]  領袖需要明白神的計劃,
[00:18:17.000 --> 00:18:20.000]  然後帶領百姓,
[00:18:20.000 --> 00:18:22.000]  百姓也需要明白,
[00:18:22.000 --> 00:18:26.000]  上帝在我們的身上,
[00:18:26.000 --> 00:18:30.000]  在做一件什麼事,
[00:18:30.000 --> 00:18:34.000]  回到這個荒涼的耶路撒冷,
[00:18:34.000 --> 00:18:36.000]  建好了城牆,
[00:18:36.000 --> 00:18:37.000]  哎呀,
[00:18:37.000 --> 00:18:39.000]  還是東涌來的,
[00:18:39.000 --> 00:18:43.000]  根本就城市廣大,
[00:18:43.000 --> 00:18:45.000]  人又稀少,
[00:18:45.000 --> 00:18:48.000]  什麼的facilities都沒有,
[00:18:48.000 --> 00:18:50.000]  買菜都要走出荃灣,
[00:18:50.000 --> 00:18:52.000]  搭地鐵十幾二十塊來回,
[00:18:52.000 --> 00:18:53.000]  這樣的地方,
[00:18:53.000 --> 00:18:55.000]  你有得說的,
[00:18:55.000 --> 00:18:56.000]  是,
[00:18:56.000 --> 00:18:59.000]  如果我們將我們的眼光,
[00:18:59.000 --> 00:19:03.000]  集中在困難之上,
[00:19:03.000 --> 00:19:05.000]  我們所看不到的,
[00:19:05.000 --> 00:19:08.000]  就是上帝在我們當中,
[00:19:08.000 --> 00:19:10.000]  在做什麼,
[00:19:10.000 --> 00:19:13.000]  甚至上帝在這些困難當中,
[00:19:13.000 --> 00:19:14.000]  在做什麼,
[00:19:14.000 --> 00:19:18.000]  上帝在他們亡國被擄的這段歷史當中,
[00:19:18.000 --> 00:19:19.000]  在做什麼,
[00:19:19.000 --> 00:19:22.000]  上帝在我們的軟弱當中,
[00:19:22.000 --> 00:19:23.000]  在做什麼,
[00:19:23.000 --> 00:19:25.000]  聖經記載的歷史,
[00:19:25.000 --> 00:19:27.000]  不是歌功頌德的歷史,
[00:19:27.000 --> 00:19:29.000]  聖經記載的歷史,
[00:19:29.000 --> 00:19:32.000]  是很現實地面對我們的失敗,
[00:19:32.000 --> 00:19:34.000]  面對我們的軟弱,
[00:19:34.000 --> 00:19:36.000]  但是沒有停在我們的失敗,
[00:19:36.000 --> 00:19:38.000]  沒有停在我們的軟弱,
[00:19:38.000 --> 00:19:39.000]  如果我們將舊約聖經,
[00:19:39.000 --> 00:19:42.000]  看為一本失敗的歷史書,
[00:19:42.000 --> 00:19:44.000]  對了一半,
[00:19:44.000 --> 00:19:46.000]  我們看到的是人的失敗,
[00:19:46.000 --> 00:19:47.000]  但是,
[00:19:47.000 --> 00:19:49.000]  聖經其實要我們看的,
[00:19:49.000 --> 00:19:53.000]  是上帝的作為,
[00:19:53.000 --> 00:19:56.000]  在人的限制當中,
[00:19:56.000 --> 00:19:58.000]  你看到神的工作,
[00:19:58.000 --> 00:20:01.000]  你的心就會受感動,
[00:20:01.000 --> 00:20:10.000]  我們剛剛回完香港,
[00:20:10.000 --> 00:20:15.000]  回了十天,
[00:20:15.000 --> 00:20:19.000]  我就收到教會的電郵,
[00:20:19.000 --> 00:20:21.000]  告訴我們,
[00:20:21.000 --> 00:20:23.000]  其中一位助理牧師,
[00:20:23.000 --> 00:20:26.000]  包子成牧師離開世界,
[00:20:26.000 --> 00:20:30.000]  十天前才和他一起食午飯,
[00:20:30.000 --> 00:20:31.000]  很高興,
[00:20:31.000 --> 00:20:34.000]  大家談得很快樂,
[00:20:34.000 --> 00:20:36.000]  兩圍枱,
[00:20:36.000 --> 00:20:38.000]  我收到這個消息,
[00:20:38.000 --> 00:20:40.000]  簡直不敢相信,
[00:20:40.000 --> 00:20:41.000]  很難過,
[00:20:41.000 --> 00:20:42.000]  當然,
[00:20:42.000 --> 00:20:47.000]  他由99年開始患病,
[00:20:47.000 --> 00:20:51.000]  三次被咽癌復發,
[00:20:51.000 --> 00:20:54.000]  那天大家吃飯還在談,
[00:20:54.000 --> 00:20:56.000]  帶兩個兒子過來,
[00:20:56.000 --> 00:20:59.000]  他在滿地可讀書信耶穌,
[00:20:59.000 --> 00:21:00.000]  我說快點,
[00:21:00.000 --> 00:21:01.000]  好呀,
[00:21:01.000 --> 00:21:03.000]  看看何時有機會,
[00:21:03.000 --> 00:21:05.000]  我打長途電話回去問,
[00:21:05.000 --> 00:21:07.000]  原來,
[00:21:07.000 --> 00:21:09.000]  吃完飯那個星期,
[00:21:09.000 --> 00:21:11.000]  臨到星期尾,
[00:21:11.000 --> 00:21:13.000]  他就發高燒,
[00:21:13.000 --> 00:21:15.000]  醫生擔心腦膜炎,
[00:21:15.000 --> 00:21:18.000]  替他打抗生素,
[00:21:18.000 --> 00:21:20.000]  退了燒,
[00:21:20.000 --> 00:21:22.000]  他請假出院,
[00:21:22.000 --> 00:21:25.000]  星期日回教會做見證,
[00:21:25.000 --> 00:21:27.000]  勸勉弟兄姊妹,
[00:21:27.000 --> 00:21:29.000]  他寫了一篇很好的見證,
[00:21:29.000 --> 00:21:31.000]  打那美好的仗,
[00:21:31.000 --> 00:21:33.000]  不是在乎醫不醫得好,
[00:21:33.000 --> 00:21:36.000]  而是在乎我們怎樣在我們的生命當中,
[00:21:36.000 --> 00:21:39.000]  來為上帝做見證,
[00:21:39.000 --> 00:21:41.000]  接著,
[00:21:41.000 --> 00:21:42.000]  那個星期,
[00:21:42.000 --> 00:21:43.000]  醫生發覺,
[00:21:43.000 --> 00:21:46.000]  他的腦原來已經入了腦,
[00:21:46.000 --> 00:21:50.000]  所以跟他家人說,
[00:21:50.000 --> 00:21:53.000]  最後的階段,
[00:21:53.000 --> 00:21:55.000]  星期三,
[00:21:55.000 --> 00:21:57.000]  他突然之間嘔吐,
[00:21:57.000 --> 00:22:00.000]  呼吸不力,
[00:22:00.000 --> 00:22:03.000]  醫生馬上替他做手術,
[00:22:03.000 --> 00:22:04.000]  開腦,
[00:22:04.000 --> 00:22:08.000]  希望能夠解決他腦裡的膿的問題,
[00:22:08.000 --> 00:22:10.000]  結果不成功,
[00:22:10.000 --> 00:22:13.000]  下午四點就離開世界,
[00:22:13.000 --> 00:22:15.000]  那天是剛剛會考放榜,
[00:22:15.000 --> 00:22:18.000]  所以教會很多青年人,
[00:22:18.000 --> 00:22:20.000]  中五的班在那裡,
[00:22:20.000 --> 00:22:22.000]  聽見牧師做手術,
[00:22:22.000 --> 00:22:23.000]  個個都衝去醫院,
[00:22:23.000 --> 00:22:26.000]  包括包牧師的大兒子,
[00:22:26.000 --> 00:22:27.000]  包樂熙,
[00:22:27.000 --> 00:22:28.000]  十七歲,
[00:22:28.000 --> 00:22:31.000]  中五畢業,
[00:22:31.000 --> 00:22:33.000]  很多弟兄姊妹早上聽到這個消息,
[00:22:33.000 --> 00:22:34.000]  也都趕去醫院,
[00:22:34.000 --> 00:22:36.000]  所以很多人在那裡圍著,
[00:22:36.000 --> 00:22:38.000]  為他禱告,
[00:22:38.000 --> 00:22:40.000]  包牧師的父親也在那裡,
[00:22:40.000 --> 00:22:42.000]  未信耶穌,
[00:22:42.000 --> 00:22:45.000]  和弟兄姊妹一起禱告,
[00:22:45.000 --> 00:22:46.000]  上帝接去他的僕人,
[00:22:46.000 --> 00:22:49.000]  很快,
[00:22:49.000 --> 00:22:50.000]  當然,
[00:22:50.000 --> 00:22:52.000]  大家很難過,
[00:22:52.000 --> 00:22:54.000]  教會的牧師孫牧師告訴我,
[00:22:54.000 --> 00:22:55.000]  他說,
[00:22:55.000 --> 00:22:58.000]  不過當包牧師離開之後,
[00:22:58.000 --> 00:23:00.000]  他的兒子,
[00:23:00.000 --> 00:23:02.000]  包樂熙,
[00:23:02.000 --> 00:23:04.000]  十七歲的男孩,
[00:23:04.000 --> 00:23:08.000]  其實都未曾很大,
[00:23:08.000 --> 00:23:11.000]  他拉著媽媽的手,
[00:23:11.000 --> 00:23:17.000]  主動開聲祈禱,
[00:23:17.000 --> 00:23:21.000]  他為父親一生,
[00:23:21.000 --> 00:23:26.000]  他說是豐富的一生感恩,
[00:23:26.000 --> 00:23:27.000]  然後他說,
[00:23:27.000 --> 00:23:28.000]  在禱告當中,
[00:23:28.000 --> 00:23:29.000]  他說,
[00:23:29.000 --> 00:23:31.000]  我們是天家,
[00:23:31.000 --> 00:23:36.000]  我們一家會相聚,
[00:23:36.000 --> 00:23:39.000]  你看什麼?
[00:23:39.000 --> 00:23:41.000]  如果你看的是困難,
[00:23:41.000 --> 00:23:43.000]  看的是軟弱,
[00:23:43.000 --> 00:23:46.000]  看的是這些限制,
[00:23:46.000 --> 00:23:49.000]  抑或你看的,
[00:23:49.000 --> 00:23:51.000]  這個少年人,
[00:23:51.000 --> 00:23:53.000]  他能夠見到,
[00:23:53.000 --> 00:23:59.000]  他父親在這八年的病患當中的豐富,
[00:23:59.000 --> 00:24:01.000]  見到上帝的手,
[00:24:01.000 --> 00:24:05.000]  在他們當中的工作,
[00:24:05.000 --> 00:24:09.000]  見到上帝的恩典,
[00:24:09.000 --> 00:24:13.000]  心就被激勵,
[00:24:13.000 --> 00:24:18.000]  是這樣來聽神的話的,
[00:24:18.000 --> 00:24:22.000]  以色列宣讀不是律法書,
[00:24:22.000 --> 00:24:24.000]  是神的話,
[00:24:24.000 --> 00:24:25.000]  是訓誨,
[00:24:25.000 --> 00:24:26.000]  Torah,
[00:24:26.000 --> 00:24:28.000]  是上帝的作為,
[00:24:28.000 --> 00:24:31.000]  百姓聽得明白了,
[00:24:31.000 --> 00:24:33.000]  明白了之後,
[00:24:33.000 --> 00:24:38.000]  兩種的回應都是真實的,
[00:24:38.000 --> 00:24:40.000]  哭泣,
[00:24:40.000 --> 00:24:42.000]  歡樂,
[00:24:42.000 --> 00:24:45.000]  本來好像這兩樣東西應該是相反的,
[00:24:45.000 --> 00:24:47.000]  一是很高興,
[00:24:47.000 --> 00:24:49.000]  一是很淒涼,
[00:24:49.000 --> 00:24:51.000]  但不是的,
[00:24:51.000 --> 00:24:55.000]  只是歡樂有時很膚淺,
[00:24:55.000 --> 00:24:59.000]  只是哭泣很絕望,
[00:24:59.000 --> 00:25:00.000]  不是,
[00:25:00.000 --> 00:25:04.000]  是明白了上帝的工作,
[00:25:04.000 --> 00:25:08.000]  心裏面受到感動,
[00:25:08.000 --> 00:25:10.000]  看到自己的軟弱,
[00:25:10.000 --> 00:25:14.000]  但同時又見到上帝的愛,
[00:25:14.000 --> 00:25:19.000]  上帝怎樣在我們還做罪人的時候,
[00:25:19.000 --> 00:25:22.000]  我們還未懂得來侍奉他的時候,
[00:25:22.000 --> 00:25:25.000]  上帝已經工作,
[00:25:25.000 --> 00:25:27.000]  有時主要學,
[00:25:27.000 --> 00:25:31.000]  小祖不只是打開聖經來講,
[00:25:31.000 --> 00:25:32.000]  聖經講什麼,
[00:25:32.000 --> 00:25:36.000]  講一下上帝在你的家庭當中,
[00:25:36.000 --> 00:25:39.000]  做了些什麼,
[00:25:39.000 --> 00:25:42.000]  上帝怎樣從小時候開始,
[00:25:42.000 --> 00:25:45.000]  恩典就臨到你和你的全家,
[00:25:45.000 --> 00:25:46.000]  到今天,
[00:25:46.000 --> 00:25:48.000]  不止,
[00:25:48.000 --> 00:25:49.000]  再數上去,
[00:25:49.000 --> 00:25:51.000]  我們從來都不懂得這樣看,
