
[00:00:00.000 --> 00:00:09.600]  上星期主要是和大家看到元朝開始之前的時候
[00:03:22.720 --> 00:03:25.120]  都要經過不是自願的考核
[00:03:25.120 --> 00:03:27.840]  而是政府的考核才可以做一個所謂
[00:03:27.840 --> 00:03:31.920]  全職的宗教工作者
[00:03:31.920 --> 00:03:34.720]  給我們看見其實政府控制不單是教會
[00:03:34.720 --> 00:03:36.880]  甚至是那些聖職人員
[00:03:36.880 --> 00:03:41.200]  無論是哪一類都是由政府控制的
[00:03:41.200 --> 00:03:44.720]  而去到元朝的時候
[00:03:44.720 --> 00:03:46.640]  元朝的背景有點不同
[00:03:46.640 --> 00:03:49.520]  元朝那時因為
[00:03:49.520 --> 00:03:55.760]  我們都很難當元朝算不算是中國傳統下來的文化的延伸
[00:03:55.760 --> 00:03:57.760]  因為它簡直是一個外族人士
[00:03:57.760 --> 00:04:00.560]  或者用這個角度說是外來文化
[00:04:00.560 --> 00:04:02.400]  在這個文化體系之下
[00:04:02.400 --> 00:04:04.240]  它並沒有什麼儒家為主
[00:04:04.240 --> 00:04:05.520]  或者什麼本體的東西
[00:04:05.520 --> 00:04:10.480]  它是一種多種的宗教的結合的部落背景
[00:04:10.480 --> 00:04:14.000]  我們知道蒙古人所信的是天上的神明
[00:04:14.000 --> 00:04:15.680]  而這個神明不單止一位
[00:04:15.680 --> 00:04:16.640]  什麼都信的
[00:04:16.640 --> 00:04:18.640]  有這個背景之下
[00:04:18.640 --> 00:04:21.600]  以至它的宗教自由量是很闊的
[00:04:21.600 --> 00:04:23.760]  它可以容納很多不同的宗教
[00:04:23.760 --> 00:04:26.320]  同時一切這樣去接受都可以的
[00:04:26.320 --> 00:04:33.520]  而宗教在蒙古人的眼中是非常之高的
[00:04:33.520 --> 00:04:36.320]  我們知道元朝裡面的十級制
[00:04:36.320 --> 00:04:38.560]  一觀二理三真四道
[00:04:38.560 --> 00:04:40.160]  觀理之下就是真道
[00:04:40.160 --> 00:04:42.720]  真道當然是知道喇嘛教的真
[00:04:42.720 --> 00:04:44.720]  真道啊
[00:04:44.720 --> 00:04:52.320]  除了它是開放給很多神明之外
[00:04:52.320 --> 00:04:56.320]  也很懂得利用宗教
[00:04:56.320 --> 00:04:58.080]  後來我們知道元朝的時候
[00:04:58.080 --> 00:05:00.640]  因為喇嘛教成為主要的宗教
[00:05:00.640 --> 00:05:02.160]  我們看回那些紀錄
[00:05:02.160 --> 00:05:04.640]  它容許喇嘛教在那裡發展
[00:05:04.640 --> 00:05:06.480]  最主要的原因就是希望這個教
[00:05:06.800 --> 00:05:10.240]  能夠使得它所管理的人民
[00:05:10.240 --> 00:05:12.240]  而大多數都不是蒙古人
[00:05:12.240 --> 00:05:15.440]  那些人民能夠軟化
[00:05:15.440 --> 00:05:17.440]  容易接受統治
[00:05:17.440 --> 00:05:21.040]  它看宗教不是作為一種意識形態去看
[00:05:21.040 --> 00:05:25.040]  它看宗教是一種統治的方法
[00:05:25.040 --> 00:05:27.040]  或者是統治的工具
[00:05:27.040 --> 00:05:31.200]  容許喇嘛教都是為了更加容易統治百姓
[00:05:31.200 --> 00:05:37.120]  再說多一點蒙古的時候的事
[00:05:37.120 --> 00:05:39.120]  它專門有部門
[00:05:39.120 --> 00:05:41.120]  好像淳福司一樣
[00:05:41.120 --> 00:05:49.120]  就是這個部門專門管理雅利可運
[00:05:49.120 --> 00:05:51.120]  以後我們會再看
[00:05:51.120 --> 00:05:56.160]  除了它對宗教是比較開放
[00:05:56.160 --> 00:05:58.160]  比較容許之外
[00:05:58.160 --> 00:06:04.160]  蒙古也是因為它國勢版圖很大的緣故
[00:06:04.160 --> 00:06:08.160]  它對外的開放很大很闊下
[00:06:08.160 --> 00:06:10.160]  不像一個閉關自首式
[00:06:10.160 --> 00:06:12.160]  反而是開放給很多經商
[00:06:12.160 --> 00:06:14.160]  還有它設立很多的驛站
[00:06:14.160 --> 00:06:16.160]  曾經有些人說
[00:06:16.160 --> 00:06:18.160]  特別是外國使者來看的時候
[00:06:18.160 --> 00:06:20.160]  很多消息我們要三個月才知道
[00:06:20.160 --> 00:06:22.160]  但是蒙古的大漢
[00:06:22.160 --> 00:06:24.160]  可以十五天內就知道了
[00:06:24.160 --> 00:06:26.160]  可想而知它當時所建立一套的
[00:06:26.160 --> 00:06:32.160]  公路和驛站網非常先進
[00:06:32.160 --> 00:06:34.160]  除了驛站開放的時候
[00:06:34.160 --> 00:06:36.160]  它中西交通也非常多
[00:06:36.160 --> 00:06:38.160]  不單止是陸路上交通
[00:06:38.160 --> 00:06:40.160]  也開放很多港口
[00:06:40.160 --> 00:06:42.160]  例如泉州是一個例子
[00:06:42.160 --> 00:06:44.160]  泉州是一個開放港口
[00:06:44.160 --> 00:06:46.160]  因為開放的緣故
[00:06:46.160 --> 00:06:48.160]  外來的宗教或傳教士
[00:06:48.160 --> 00:06:50.160]  也直接從那裡進來
[00:06:50.160 --> 00:06:54.160]  這些有一點像唐朝的時候的開放
[00:06:54.160 --> 00:06:56.160]  因為國家大勢力大
[00:06:56.160 --> 00:06:58.160]  它不怕你開放
[00:06:58.160 --> 00:07:00.160]  之後如果國家一躍就關閉了
[00:07:00.160 --> 00:07:02.160]  國家一強又開放
[00:07:02.160 --> 00:07:04.160]  國家一躍又封閉
[00:07:04.160 --> 00:07:06.160]  經常都是這樣周而復始的循環
[00:07:06.160 --> 00:07:12.160]  我們知道像蒙古的首都
[00:07:12.160 --> 00:07:14.160]  那時候的舊都在和林
[00:07:14.160 --> 00:07:16.160]  應該是在外蒙那裡
[00:07:16.160 --> 00:07:18.160]  那裡也有很多廟宇
[00:07:18.160 --> 00:07:20.160]  開始的時候
[00:07:20.160 --> 00:07:22.160]  也有兩間大的
[00:07:22.160 --> 00:07:24.160]  兩間大的佛廟
[00:07:24.160 --> 00:07:26.160]  還有一間很大的
[00:07:26.160 --> 00:07:28.160]  警教徒的
[00:07:28.160 --> 00:07:30.160]  他們叫做寺
[00:07:30.160 --> 00:07:32.160]  就是教堂
[00:07:32.160 --> 00:07:34.160]  很早已經有一個很大的教堂在那裡
[00:07:34.160 --> 00:07:36.160]  我們也知道在蒙古的時候
[00:07:36.160 --> 00:07:38.160]  有很多東西
[00:07:38.160 --> 00:07:40.160]  其實那時候
[00:07:40.160 --> 00:07:42.160]  所謂的也利可溫
[00:07:42.160 --> 00:07:44.160]  在那時候的中國
[00:07:44.160 --> 00:07:46.160]  在中國的大陸
[00:07:46.160 --> 00:07:48.160]  在中國的大陸
[00:07:48.160 --> 00:07:50.160]  在中國的大陸
[00:07:50.160 --> 00:07:52.160]  在那時候的中國
[00:07:52.160 --> 00:07:54.160]  勢力很大
[00:07:54.160 --> 00:07:56.160]  基督教信仰的勢力很大
[00:07:56.160 --> 00:07:58.160]  我們查回
[00:07:58.160 --> 00:08:00.160]  另外一些的記載的時候
[00:08:00.160 --> 00:08:02.160]  那個範圍很闊
[00:08:02.160 --> 00:08:04.160]  我們查回
[00:08:04.160 --> 00:08:06.160]  教派的行政組織的時候
[00:08:06.160 --> 00:08:08.160]  那個時候
[00:08:08.160 --> 00:08:10.160]  他們的管理範圍
[00:08:10.160 --> 00:08:12.160]  有25個大的
[00:08:12.160 --> 00:08:14.160]  總主教區
[00:08:14.160 --> 00:08:16.160]  其中有4個在中國
[00:08:16.160 --> 00:08:18.160]  中國版圖那麼厲害
[00:08:18.160 --> 00:08:20.160]  其中有一個在新疆
[00:08:20.160 --> 00:08:22.160]  在現在的哈薩格爾
[00:08:22.160 --> 00:08:24.160]  新疆有一個
[00:08:24.160 --> 00:08:26.160]  有一個在
[00:08:26.160 --> 00:08:28.160]  以前的西夏國
[00:08:28.160 --> 00:08:30.160]  現在的陝西西北寧夏
[00:08:30.160 --> 00:08:32.160]  那裡有一個叫做
[00:08:32.160 --> 00:08:34.160]  特別是有一個教區
[00:08:34.160 --> 00:08:36.160]  有一個在北京的教區
[00:08:36.160 --> 00:08:38.160]  有一個在中國南邊的教區
[00:08:38.160 --> 00:08:40.160]  那就是
[00:08:40.160 --> 00:08:42.160]  裡面有25個
[00:08:42.160 --> 00:08:44.160]  總主教區裡面有4個在中國版圖
[00:08:44.160 --> 00:08:46.160]  以內的可想而知那時候
[00:08:46.160 --> 00:08:48.160]  在14世紀
[00:08:48.160 --> 00:08:50.160]  在中國裡面亞歷可賓
[00:08:50.160 --> 00:08:52.160]  教派的人數和影響力
[00:08:52.160 --> 00:08:54.160]  是很大的
[00:08:54.160 --> 00:08:56.160]  另外一些記載
[00:08:56.160 --> 00:08:58.160]  馬哈布羅
[00:08:58.160 --> 00:09:00.160]  他四處去看中國的時候
[00:09:00.160 --> 00:09:02.160]  他發覺在
[00:09:02.160 --> 00:09:04.160]  山西大同的地方
[00:09:04.160 --> 00:09:06.160]  他也發覺有基督徒
[00:09:06.160 --> 00:09:08.160]  在那裡和有寺院
[00:09:08.160 --> 00:09:10.160]  就是教堂在那裡
[00:09:10.160 --> 00:09:12.160]  他去到甘肅那裡
[00:09:12.160 --> 00:09:14.160]  甘肅裡面更多
[00:09:14.160 --> 00:09:16.160]  現在的彰易
[00:09:16.160 --> 00:09:18.160]  甘肅、荊州、肅州、沙州
[00:09:18.160 --> 00:09:20.160]  武威、酒泉和敦煌
[00:09:20.160 --> 00:09:22.160]  沙州就是敦煌
[00:09:22.160 --> 00:09:24.160]  就是現在的河西走廊
[00:09:24.160 --> 00:09:26.160]  一帶的地方
[00:09:26.160 --> 00:09:28.160]  沿著那條絲綢之路
[00:09:28.160 --> 00:09:30.160]  他在那裡也發覺有很多基督徒在那裡
[00:09:30.160 --> 00:09:32.160]  馬哈布羅的時代
[00:09:32.160 --> 00:09:36.160]  還有在河套爾
[00:09:36.160 --> 00:09:38.160]  北的地方也有
[00:09:38.160 --> 00:09:40.160]  新疆裡面當然有
[00:09:40.160 --> 00:09:42.160]  然後就闊到東三省
[00:09:42.160 --> 00:09:44.160]  就是現在中國東北那裡
[00:09:44.160 --> 00:09:46.160]  那時候的縣朝是
[00:09:46.160 --> 00:09:48.160]  奶顔的封地就是以前的金閣
[00:09:48.160 --> 00:09:50.160]  那裡也有很多基督徒
[00:09:50.160 --> 00:09:52.160]  然後在江南也有
[00:09:52.160 --> 00:09:54.160]  甘肅裡面有揚州
[00:09:54.160 --> 00:09:56.160]  震江也有
[00:09:56.160 --> 00:09:58.160]  福建裡面泉州也有
[00:09:58.160 --> 00:10:00.160]  泉州其中一個原因就是對我開放的原因
[00:10:00.160 --> 00:10:02.160]  雲南那裡也有
[00:10:02.160 --> 00:10:04.160]  昆明那裡也有
[00:10:04.160 --> 00:10:06.160]  河南裡面的安陽也有
[00:10:06.160 --> 00:10:08.160]  湖北裡面的襄陽也有
[00:10:08.160 --> 00:10:10.160]  在馬哈布羅的時代
[00:10:10.160 --> 00:10:12.160]  在中國很多地方
[00:10:12.160 --> 00:10:14.160]  那裡也發現有
[00:10:14.160 --> 00:10:16.160]  那派的人在那裡
[00:10:16.160 --> 00:10:18.160]  這個記載當然不是
[00:10:18.160 --> 00:10:20.160]  中國的
[00:10:20.160 --> 00:10:22.160]  是馬哈布羅的記載
[00:10:22.160 --> 00:10:24.160]  兩處我們互相對照的時候
[00:10:24.160 --> 00:10:26.160]  就發覺那裡有很多資料
[00:10:26.160 --> 00:10:28.160]  讓我們知道
[00:10:28.160 --> 00:10:34.160]  傳統的看法
[00:10:34.160 --> 00:10:36.160]  我們上次看的時候
[00:10:36.160 --> 00:10:38.160]  就說在唐朝的時代
[00:10:38.160 --> 00:10:40.160]  已經有警教
[00:10:40.160 --> 00:10:42.160]  我們看到是武中滅法之後
[00:10:42.160 --> 00:10:44.160]  警教就慢慢消失了
[00:10:44.160 --> 00:10:46.160]  去到大約是公元九世紀
[00:10:46.160 --> 00:10:48.160]  就差不多消失
[00:10:48.160 --> 00:10:50.160]  去到十世紀的時候
[00:10:50.160 --> 00:10:52.160]  警教的總部巴打
[00:10:52.160 --> 00:10:54.160]  巴加達裡面派人來看的時候
[00:10:54.160 --> 00:10:56.160]  就發現不了
[00:10:56.160 --> 00:10:58.160]  一般的相信就是
[00:10:58.160 --> 00:11:00.160]  巴加達之後
[00:11:00.160 --> 00:11:02.160]  就發現不了有任何的警教在那裡
[00:11:02.160 --> 00:11:04.160]  這個是一般的記錄
[00:11:04.160 --> 00:11:06.160]  但最近我們發現原來
[00:11:06.160 --> 00:11:08.160]  對不起我剛才說錯了
[00:11:08.160 --> 00:11:10.160]  一般相信就是去到第十世紀之後
[00:11:10.160 --> 00:11:12.160]  中國就沒有任何的警教圖了
[00:11:12.160 --> 00:11:14.160]  但我們最近的
[00:11:14.160 --> 00:11:16.160]  考古發現不是這樣
[00:11:16.160 --> 00:11:18.160]  發現原來還有的
[00:11:18.160 --> 00:11:20.160]  換句話說一直延伸到元朝
[00:11:20.160 --> 00:11:22.160]  元朝裡面就越來越多
[00:11:22.160 --> 00:11:24.160]  我一會兒會和大家看文件
[00:11:24.160 --> 00:11:26.160]  現在可能會比較散
[00:11:26.160 --> 00:11:28.160]  只不過是描寫那時候的情況和現在發現文件
[00:11:28.160 --> 00:11:30.160]  有關的記載
[00:11:30.160 --> 00:11:32.160]  換句話說
[00:11:32.160 --> 00:11:34.160]  讓我們看到在中國的版圖以來
[00:11:34.160 --> 00:11:36.160]  從唐朝開始一直到元朝
[00:11:36.160 --> 00:11:38.160]  其實警教的圖
[00:11:38.160 --> 00:11:40.160]  的人
[00:11:40.160 --> 00:11:42.160]  或者他們的出現
[00:11:42.160 --> 00:11:44.160]  是沒有中斷過的
[00:11:44.160 --> 00:11:46.160]  沒有中斷過的
[00:11:46.160 --> 00:11:52.160]  左邊這邊說
[00:11:52.160 --> 00:11:54.160]  新疆
[00:11:54.160 --> 00:11:56.160]  高昌發現的
[00:11:56.160 --> 00:11:58.160]  敘利亞文警教祈禱書
[00:11:58.160 --> 00:12:00.160]  高昌國
[00:12:00.160 --> 00:12:02.160]  而考證就是九世紀
[00:12:02.160 --> 00:12:04.160]  漫長至十世紀初
[00:12:04.160 --> 00:12:06.160]  漫長至五代的時候
[00:12:06.160 --> 00:12:10.160]  五代之後就到了宋
[00:12:10.160 --> 00:12:12.160]  宋其實那時候已經有
[00:12:12.160 --> 00:12:14.160]  很多警教圖的活動
[00:12:14.160 --> 00:12:16.160]  在蒙古族那裡
[00:12:16.160 --> 00:12:18.160]  換句話說漫長至
[00:12:18.160 --> 00:12:20.160]  宋元之間
[00:12:20.160 --> 00:12:22.160]  這段期間
[00:12:22.160 --> 00:12:24.160]  都有發現
[00:12:24.160 --> 00:12:26.160]  起碼在中國周圍的
[00:12:26.160 --> 00:12:28.160]  邊疆地方高昌國裡面
[00:12:28.160 --> 00:12:30.160]  是有警教圖的活動
[00:12:30.160 --> 00:12:32.160]  那時候的祈禱文
[00:12:32.160 --> 00:12:34.160]  現在再次
[00:12:34.160 --> 00:12:36.160]  翻譯出來
[00:12:36.160 --> 00:12:38.160]  是敘利亞文
[00:12:38.160 --> 00:12:40.160]  我們知道主要的教士都是敘利亞那邊
[00:12:40.160 --> 00:12:42.160]  用敘利亞文的
[00:12:42.160 --> 00:12:46.160]  從這些祈禱文裡面
[00:12:46.160 --> 00:12:48.160]  我們大概知道他們
[00:12:48.160 --> 00:12:50.160]  當時的禮儀
[00:12:50.160 --> 00:12:52.160]  崇拜甚至教義
[00:12:52.160 --> 00:12:54.160]  教義也有些認識
[00:12:54.160 --> 00:12:58.160]  第一第二
[00:12:58.160 --> 00:13:00.160]  我們聚個請救
[00:13:00.160 --> 00:13:02.160]  救世主聖體和聖血正安
[00:13:02.160 --> 00:13:04.160]  在生命的祭壇上
[00:13:04.160 --> 00:13:06.160]  這些是一個崇拜
[00:13:06.160 --> 00:13:08.160]  特別是聖餐崇拜裡面所用到的禮儀
[00:13:08.160 --> 00:13:10.160]  我們聚個請救
[00:13:10.160 --> 00:13:12.160]  救主生命的祭壇
[00:13:12.160 --> 00:13:14.160]  在聖壇裡面
[00:13:14.160 --> 00:13:16.160]  他們當時擺在祭壇上
[00:13:16.160 --> 00:13:18.160]  這是傳統教會的做法
[00:13:18.160 --> 00:13:22.160]  第四第五
[00:13:22.160 --> 00:13:24.160]  回應
[00:13:24.160 --> 00:13:26.160]  主祢是天上真主
[00:13:26.160 --> 00:13:28.160]  你們要用聖血的心去親近
[00:13:28.160 --> 00:13:30.160]  這是預備去
[00:13:30.160 --> 00:13:32.160]  領聖餐的時候的經文
[00:13:32.160 --> 00:13:36.160]  我們看看第六
[00:13:36.160 --> 00:13:38.160]  詳細的可以慢慢翻譯
[00:13:38.160 --> 00:13:42.160]  十二
[00:13:42.160 --> 00:13:44.160]  救世主趕生於大衛城邦
[00:13:44.160 --> 00:13:46.160]  會眾齊唱
[00:13:46.160 --> 00:13:52.160]  十八
[00:13:52.160 --> 00:13:54.160]  很基本的榮耀歸於神
[00:13:54.160 --> 00:13:56.160]  這是一首歌
[00:13:56.160 --> 00:13:58.160]  是宗教的歌
[00:13:58.160 --> 00:14:04.160]  下面有不同的紀念
[00:14:04.160 --> 00:14:06.160]  不同的聖人的祭日
[00:14:06.160 --> 00:14:10.160]  第十五
[00:14:10.160 --> 00:14:12.160]  基督之母
[00:14:12.160 --> 00:14:14.160]  希臘文叫Christotokos
[00:14:14.160 --> 00:14:16.160]  我們上次說的Nestoris
[00:14:16.160 --> 00:14:18.160]  他和拉丁教會
[00:14:18.160 --> 00:14:20.160]  主要的分歧
[00:14:20.160 --> 00:14:22.160]  他們不相信
[00:14:22.160 --> 00:14:24.160]  瑪利亞是神的母親
[00:14:24.160 --> 00:14:26.160]  只是基督的母親
[00:14:26.160 --> 00:14:28.160]  所以他們的意思是
[00:14:28.160 --> 00:14:30.160]  基督的母親不是神的母親
[00:14:30.160 --> 00:14:32.160]  這裡就是基督之母
[00:14:32.160 --> 00:14:34.160]  是他們的信仰特點
[00:14:34.160 --> 00:14:36.160]  Christotokos不是Theotokos
[00:14:36.160 --> 00:14:40.160]  第二頁背面
[00:14:40.160 --> 00:14:42.160]  二世代內
[00:14:42.160 --> 00:14:44.160]  斯瑪文脫離邪惡之道
[00:14:44.160 --> 00:14:46.160]  背叛他們崇拜的偶像
[00:14:46.160 --> 00:14:48.160]  這些就是他們的信念
[00:14:48.160 --> 00:14:50.160]  以至他們很注重傳教
[00:14:50.160 --> 00:14:52.160]  希望其他人能夠脫離
[00:14:52.160 --> 00:14:58.160]  天使加巴列
[00:14:58.160 --> 00:15:00.160]  三個
[00:15:00.160 --> 00:15:02.160]  到右邊的第十七
[00:15:02.160 --> 00:15:04.160]  第十八
[00:15:04.160 --> 00:15:06.160]  第十九
[00:15:06.160 --> 00:15:08.160]  又是一次強調他們的宣教
[00:15:08.160 --> 00:15:10.160]  於是人類從魔術
[00:15:10.160 --> 00:15:12.160]  博中解脫出來
[00:15:12.160 --> 00:15:14.160]  即是耶穌基督
[00:15:14.160 --> 00:15:16.160]  福音來到人就脫離了
[00:15:16.160 --> 00:15:18.160]  十九
[00:15:18.160 --> 00:15:20.160]  就是舊世主已經降生
[00:15:20.160 --> 00:15:22.160]  和我們一樣有血有肉
[00:15:22.160 --> 00:15:24.160]  即是他們相信的
[00:15:24.160 --> 00:15:26.160]  肉身幹
[00:15:26.160 --> 00:15:28.160]  地上的肉身幹
[00:15:28.160 --> 00:15:30.160]  是說到我上次和大家說的
[00:15:30.160 --> 00:15:32.160]  維吾爾族
[00:15:32.160 --> 00:15:34.160]  曾經有一段時期
[00:15:34.160 --> 00:15:36.160]  整個族人都是
[00:15:36.160 --> 00:15:38.160]  跟著Nestorius的教派
[00:15:38.160 --> 00:15:40.160]  基督教教宗派
[00:15:40.160 --> 00:15:42.160]  這是其中一個
[00:15:42.160 --> 00:15:46.160]  所謂考古記錄
[00:15:46.160 --> 00:15:48.160]  他們用古的
[00:15:48.160 --> 00:15:50.160]  維吾爾文寫成的
[00:15:50.160 --> 00:15:52.160]  馬太福音
[00:15:52.160 --> 00:15:54.160]  的頭部部分
[00:15:54.160 --> 00:15:58.160]  這個巫師的崇拜
[00:15:58.160 --> 00:16:00.160]  其實就是那個
[00:16:00.160 --> 00:16:02.160]  三王內朝
[00:16:02.160 --> 00:16:04.160]  我們要留意一件事
[00:16:04.160 --> 00:16:06.160]  那時的聖經
[00:16:06.160 --> 00:16:08.160]  不是直接翻譯的
[00:16:08.160 --> 00:16:10.160]  很多地方流傳到不同民族的時候
[00:16:10.160 --> 00:16:12.160]  就將那些聖經
[00:16:12.160 --> 00:16:14.160]  故事化
[00:16:14.160 --> 00:16:16.160]  例如今天主一學裏
[00:16:16.160 --> 00:16:18.160]  跟小朋友說聖經的時候
[00:16:18.160 --> 00:16:20.160]  很多故事
[00:16:20.160 --> 00:16:22.160]  其實是
[00:16:22.160 --> 00:16:24.160]  當地人去明白
[00:16:24.160 --> 00:16:26.160]  不是像我們今天
[00:16:26.160 --> 00:16:28.160]  那麼考究
[00:16:28.160 --> 00:16:30.160]  如何譯
[00:16:30.160 --> 00:16:32.160]  其實我們今天的譯法
[00:16:32.160 --> 00:16:34.160]  是近十九世紀二十世紀的
[00:16:34.160 --> 00:16:36.160]  新興事物
[00:16:36.160 --> 00:16:38.160]  過往的一千八百多年都沒有人聽這一套
[00:16:38.160 --> 00:16:40.160]  是我們今天現代人的煩惱
[00:16:42.160 --> 00:16:44.160]  我們現在找很多的東西來做
[00:16:44.160 --> 00:16:46.160]  那時他們的意思
[00:16:46.160 --> 00:16:48.160]  大概是傳到外面
[00:16:48.160 --> 00:16:50.160]  那些敘利亞人
[00:16:50.160 --> 00:16:52.160]  轉到
[00:16:52.160 --> 00:16:54.160]  古的維吾爾文的時候
[00:16:54.160 --> 00:16:56.160]  跟原本的
[00:16:56.160 --> 00:16:58.160]  馬太福音的故事
[00:16:58.160 --> 00:17:00.160]  加了很多的故事
[00:17:00.160 --> 00:17:02.160]  也反映了當時
[00:17:02.160 --> 00:17:04.160]  中世紀的時候
[00:17:04.160 --> 00:17:06.160]  很多那些
[00:17:06.160 --> 00:17:08.160]  在教會裏所流行的故事
[00:17:08.160 --> 00:17:10.160]  怎樣將聖經裏面
[00:17:10.160 --> 00:17:12.160]  更加文明
[00:17:12.160 --> 00:17:14.160]  那時有個困難
[00:17:14.160 --> 00:17:16.160]  因為今天的古維吾爾文
[00:17:16.160 --> 00:17:18.160]  能夠仔細地說出
[00:17:18.160 --> 00:17:20.160]  原本的意思
[00:17:20.160 --> 00:17:22.160]  都很困難
[00:17:22.160 --> 00:17:24.160]  因為已經是一種失傳了的文字
[00:17:24.160 --> 00:17:26.160]  主要是蘇聯和德國的學者
[00:17:26.160 --> 00:17:28.160]  還有人做這方面的研究工作
[00:17:28.160 --> 00:17:30.160]  還有留下來的文獻
[00:17:30.160 --> 00:17:32.160]  都是非常之少
[00:17:32.160 --> 00:17:34.160]  而在中國裏面
[00:17:34.160 --> 00:17:36.160]  有很多文獻
[00:17:36.160 --> 00:17:38.160]  都是非常之少
[00:17:38.160 --> 00:17:40.160]  而在中國裏面
[00:17:40.160 --> 00:17:42.160]  都有很少數人
[00:17:42.160 --> 00:17:44.160]  去做這個研究工作
[00:17:44.160 --> 00:17:50.160]  另外就看回一個
[00:17:50.160 --> 00:17:52.160]  北京五門樓上發現的
[00:17:52.160 --> 00:17:54.160]  敘利亞文的
[00:17:54.160 --> 00:17:56.160]  著名的抄本
[00:17:56.160 --> 00:18:00.160]  這個抄本是
[00:18:00.160 --> 00:18:02.160]  主要在當時
