
[00:00:00.000 --> 00:00:05.000]  親愛的弟兄姊妹,大家好
[00:06:07.000 --> 00:06:09.000]  所以你改名不要改這個名字
[00:06:09.000 --> 00:06:15.000]  你就明白阿哈斯他其實對耶和華以來的請救毫無興趣
[00:06:15.000 --> 00:06:19.000]  他心目當中是很想找一個強大的帝國
[00:06:19.000 --> 00:06:21.000]  他的名字就叫做亞述
[00:06:21.000 --> 00:06:25.000]  去幫你去剿滅那兩國的聯軍
[00:06:25.000 --> 00:06:29.000]  所以他一心一意都是想找強大的亞述
[00:06:29.000 --> 00:06:31.000]  但是以塞亞先知就呼籲他
[00:06:31.000 --> 00:06:35.000]  你千萬不要找亞述成為你的請救
[00:06:35.000 --> 00:06:41.000]  你要當當去到單單依靠耶和華對你而來的請救
[00:06:41.000 --> 00:06:46.000]  並且這個請救有一個"少頭"要臨到在你的身上
[00:06:46.000 --> 00:06:55.000]  這個"少頭"就和亞述強大的象徵有一個截然不同的想法
[00:06:55.000 --> 00:06:58.000]  因為亞述是一個強大的帝國
[00:06:58.000 --> 00:07:00.000]  看上去真的很值得依靠
[00:07:00.000 --> 00:07:05.000]  但是這個記號竟然就是必有同侶懷孕生子
[00:07:05.000 --> 00:07:08.000]  給他起名叫以馬來尼
[00:07:08.000 --> 00:07:12.000]  即是告訴我們這個記號是一個嬰孩
[00:07:12.000 --> 00:07:22.000]  是一個需要人照顧並且你不會奢望一個嬰孩可以為你帶來任何的請救
[00:07:22.000 --> 00:07:27.000]  因為亞述是強大帝國你自然的就是想著依靠他
[00:07:27.000 --> 00:07:31.000]  但是這個嬰孩就是一個你不會想著去到依靠他
[00:07:31.000 --> 00:07:35.000]  阿哈斯就對這個記號就毫無興趣
[00:07:35.000 --> 00:07:40.000]  我們常人覺得這個神蹟就是同侶懷孕生子
[00:07:40.000 --> 00:07:47.000]  即是說一個的處女沒有經過性行為的婦人竟然能夠生子
[00:07:47.000 --> 00:07:50.000]  我們以為這個是神蹟最重要的內容
[00:07:50.000 --> 00:07:51.000]  其實不是
[00:07:51.000 --> 00:07:57.000]  原來這個神蹟最重要的內容就是生了那個嬰孩
[00:07:57.000 --> 00:08:03.000]  而那個嬰孩的名字就勝在著記號的真正意義
[00:08:03.000 --> 00:08:05.000]  那個名字就叫做以馬來尼
[00:08:05.000 --> 00:08:08.000]  神與我們同在這樣的意思
[00:08:08.000 --> 00:08:12.000]  所以記號的主角就是神與在
[00:08:12.000 --> 00:08:15.000]  記號的主角就是耶穌基督
[00:08:15.000 --> 00:08:22.000]  但是他呈現的那個狀態就絕對不是一個居高臨下的大君王
[00:08:22.000 --> 00:08:27.000]  而是一個若不吭風很弱小的一個嬰孩
[00:08:27.000 --> 00:08:30.000]  帶來一個非常吊詭的一個記號
[00:08:30.000 --> 00:08:36.000]  原來真正強大的就不是我們想像中那種亞述帝國這樣的形象
[00:08:36.000 --> 00:08:42.000]  真正強大能夠成為你的拯救竟然就是一個的嬰孩
[00:08:42.000 --> 00:08:47.000]  讓我們看到原來主與你同在是你的心靈得著穩妥
[00:08:47.000 --> 00:08:51.000]  並非是靠一個外在的勢力
[00:08:51.000 --> 00:08:55.000]  又或者外面很多一些叫做很強
[00:08:55.000 --> 00:08:57.000]  很多財富很有地位
[00:08:57.000 --> 00:09:01.000]  又或者很有學位的一些世俗而來的依靠
[00:09:01.000 --> 00:09:05.000]  我們看到原來耶穌說與我們同在
[00:09:05.000 --> 00:09:08.000]  主耶穌基督內在我們的心靈裏面
[00:09:08.000 --> 00:09:14.000]  這一個就是聖誕節我們要竭力宣揚的一個信息
[00:09:14.000 --> 00:09:17.000]  但是你會預料到這個信息是不受歡迎
[00:09:17.000 --> 00:09:26.000]  因為很多人就覺得依靠這些事情總好過依靠一個若不吭風的嬰孩
[00:09:26.000 --> 00:09:32.000]  所以我們就會看到聖誕節第一個的記號就是主與在
[00:09:32.000 --> 00:09:37.000]  我還記得我媽媽還在未順處的時候
[00:09:37.000 --> 00:09:39.000]  她是一個非常緊張的人
[00:09:39.000 --> 00:09:44.000]  她緊張到一個地步就包括我和我妹妹以前小時候
[00:09:44.000 --> 00:09:49.000]  就算我在中學的時候很多中學生都是自己上學
[00:09:49.000 --> 00:09:52.000]  但是她都是很不放心她是很緊張
[00:09:52.000 --> 00:09:57.000]  一定要在她家,即是我家,即是我家的騎樓
[00:09:57.000 --> 00:10:03.000]  看到我走過那個馬路她才放心我已經上學
[00:10:03.000 --> 00:10:06.000]  所以她很多事情都是很緊張
[00:10:06.000 --> 00:10:11.000]  所以她有很多憂慮有很多焦慮在她的內心裏面
[00:10:11.000 --> 00:10:17.000]  她未順處之前就好像那些焦慮籠罩著她的生命
[00:10:17.000 --> 00:10:22.000]  以至她自己經常都很緊張令到身邊的人都很多壓力
[00:10:22.000 --> 00:10:24.000]  但是我覺得我媽媽是很疼我的
[00:10:24.000 --> 00:10:29.000]  因為她的緊張背後是出於那份愛出於那份對我的關愛
[00:10:29.000 --> 00:10:32.000]  其實我很感激她她養育我
[00:10:32.000 --> 00:10:35.000]  不過她那個緊張令她真的很辛苦
[00:10:35.000 --> 00:10:38.000]  我自己真的很想把這個福音傳給她
[00:10:38.000 --> 00:10:40.000]  但是無奈她未必能夠接受
[00:10:40.000 --> 00:10:46.000]  但是有一次她就跟我說聽到有把聲音
[00:10:46.000 --> 00:10:50.000]  就說不如你去做一個檢查
[00:10:50.000 --> 00:10:57.000]  她就按照那把聲音的指示她就走了去做檢查
[00:10:57.000 --> 00:11:02.000]  一檢查原來是一個第一期的癌症
[00:11:02.000 --> 00:11:06.000]  她就問我那把聲音是從哪裏來的
[00:11:06.000 --> 00:11:10.000]  我就誠誓而上說這個是主耶穌的聲音
[00:11:10.000 --> 00:11:14.000]  然後因為發現得早所以切除了那個部分
[00:11:14.000 --> 00:11:17.000]  不需要做任何電料和化料
[00:11:17.000 --> 00:11:19.000]  到現在都沒有犯法過
[00:11:19.000 --> 00:11:22.000]  我很感恩這件事
[00:11:22.000 --> 00:11:26.000]  不過她因為實在是一個太緊張的人
[00:11:26.000 --> 00:11:29.000]  臨入手術室去到切除的時候
[00:11:29.000 --> 00:11:34.000]  她自己就生命裏面就軟化過來
[00:11:34.000 --> 00:11:37.000]  就很想我當時我已經做了傳道人
[00:11:37.000 --> 00:11:39.000]  很想我為她祈禱
[00:11:39.000 --> 00:11:42.000]  我就跟她說你要接受耶穌
[00:11:42.000 --> 00:11:44.000]  因為耶穌和你同在
[00:11:44.000 --> 00:11:47.000]  祂和你一起進入手術室
[00:11:47.000 --> 00:11:50.000]  你的心才能夠平安
[00:11:50.000 --> 00:11:54.000]  我跟她祈願她的面容告訴我
[00:11:54.000 --> 00:11:56.000]  她心裏面充滿著平安
[00:11:56.000 --> 00:11:59.000]  我第一次見到一個這樣的媽媽
[00:11:59.000 --> 00:12:01.000]  一個不緊張的媽媽
[00:12:01.000 --> 00:12:04.000]  一個很寬容很有平安
[00:12:04.000 --> 00:12:07.000]  和耶穌一起進入手術室的媽媽
[00:12:07.000 --> 00:12:09.000]  我發現這個不是我的媽媽
[00:12:09.000 --> 00:12:11.000]  她是一個全生的媽媽
[00:12:11.000 --> 00:12:14.000]  她是一個有主同在的媽媽
[00:12:14.000 --> 00:12:17.000]  就在人的軟弱我們以為
[00:12:17.000 --> 00:12:21.000]  當然你做手術一定要依靠一些好的醫生
[00:12:21.000 --> 00:12:24.000]  一定要依靠一些好的器材
[00:12:24.000 --> 00:12:26.000]  但是最重要其實都不是這些
[00:12:26.000 --> 00:12:30.000]  最重要真的看到原來人是依靠的
[00:12:30.000 --> 00:12:34.000]  有時未必真的完全能夠最可靠
[00:12:34.000 --> 00:12:38.000]  很多時候人需要的就是內心裏面的平安
[00:12:38.000 --> 00:12:41.000]  就算是一個很貴的手術室
[00:12:41.000 --> 00:12:43.000]  又或者是很出名的醫生
[00:12:43.000 --> 00:12:46.000]  都未必能夠給你的平安
[00:12:46.000 --> 00:12:51.000]  而那個平安就只有看似一個軟弱的嬰孩
[00:12:51.000 --> 00:12:53.000]  她來到你的生命裏面
[00:12:53.000 --> 00:12:55.000]  她就能夠得著平安
[00:12:55.000 --> 00:12:58.000]  從那一刻我媽媽就信了主
[00:12:58.000 --> 00:12:59.000]  她接受了主
[00:12:59.000 --> 00:13:03.000]  到現在她的生命發生了一個很大的改變
[00:13:03.000 --> 00:13:06.000]  這個改變我形容是一個神蹟
[00:13:06.000 --> 00:13:08.000]  因為我從小到大見證著
[00:13:08.000 --> 00:13:11.000]  她不是一個這樣的媽媽
[00:13:11.000 --> 00:13:14.000]  所以很多時候我們生活實在太過忙碌
[00:13:14.000 --> 00:13:16.000]  太多自己所關心的事情
[00:13:16.000 --> 00:13:21.000]  沒有興趣祈求主賜下一個記號給你
[00:13:21.000 --> 00:13:23.000]  好讓我們看到神的同在
[00:13:23.000 --> 00:13:26.000]  又或者我們認為神的記號
[00:13:26.000 --> 00:13:29.000]  一定要是那些很戲劇性的元素
[00:13:29.000 --> 00:13:32.000]  好讓我們能夠去到相信
[00:13:32.000 --> 00:13:37.000]  但是神的記號往往就是我們日常的生活當中
[00:13:37.000 --> 00:13:43.000]  就是那些現實的世界生活的點滴當中
[00:13:43.000 --> 00:13:47.000]  能夠多多發現上帝老祖賜下祂的記號
[00:13:47.000 --> 00:13:49.000]  叫我們起聖誕節
[00:13:49.000 --> 00:13:52.000]  我相信今年的聖誕節是一個不一樣的聖誕節
[00:13:52.000 --> 00:13:56.000]  看到一個不會真的太多消費
[00:13:56.000 --> 00:13:59.000]  很多聖誕大餐又或者很多燈飾
[00:13:59.000 --> 00:14:02.000]  很歡慶的一個聖誕節
[00:14:02.000 --> 00:14:05.000]  不是這些這樣的環境下
[00:14:05.000 --> 00:14:09.000]  畫許我們的眼睛才有足夠的寧靜
[00:14:09.000 --> 00:14:13.000]  去到看得到上帝給你的記號
[00:14:13.000 --> 00:14:18.000]  這是第一點讓我們能夠在這段經文中能夠看得到
[00:14:18.000 --> 00:14:24.000]  第二段就是馬太福音第二章第九到第十一節
[00:14:24.000 --> 00:14:28.000]  聖誕節第二個的記號就是那顆星
[00:14:28.000 --> 00:14:32.000]  聖經沒有說明這顆星是比一般的星更光亮
[00:14:32.000 --> 00:14:35.000]  讓東方的博士能夠看見
[00:14:35.000 --> 00:14:39.000]  也沒有說明這顆星在何時出現
[00:14:39.000 --> 00:14:43.000]  經文只不過去到說明這是基督的星
[00:14:43.000 --> 00:14:47.000]  為何東方的博士能夠看得到這顆星呢?
[00:14:47.000 --> 00:14:49.000]  根據古亞術的傳統
[00:14:49.000 --> 00:14:52.000]  我們明白這些所謂的博士
[00:14:52.000 --> 00:14:56.000]  主要其實他的工作是日日夜夜去觀星
[00:14:56.000 --> 00:14:58.000]  我們根據一些考古
[00:14:58.000 --> 00:15:00.000]  我們會發現這些東方的博士
[00:15:00.000 --> 00:15:05.000]  很有可能是在傳承古巴比倫的一些
[00:15:05.000 --> 00:15:10.000]  叫做觀星學、數學、天文學的一些專家
[00:15:10.000 --> 00:15:12.000]  他是一個Astronomy的專家
[00:15:12.000 --> 00:15:14.000]  是一個觀星學的專家
[00:15:14.000 --> 00:15:18.000]  至少就是被訓練成為專業的觀星員
[00:15:18.000 --> 00:15:22.000]  天上所有的現象都不能夠瞞過他們的眼睛
[00:15:22.000 --> 00:15:26.000]  而現在他們多年的學習終於有所回報
[00:15:26.000 --> 00:15:32.000]  他們比一般人更有能力看到基督出世的星
[00:15:32.000 --> 00:15:36.000]  而這顆星不是比一般的星更容易認得出來
[00:15:36.000 --> 00:15:41.000]  而是因為這班博士比一般人更專心、更有學問
[00:15:41.000 --> 00:15:44.000]  他們的專注就有了成果
[00:15:44.000 --> 00:15:49.000]  當他們看到這顆星停在耶穌基督出世的地方的時候
[00:15:49.000 --> 00:15:53.000]  就驚聞去到描述他們大大歡喜
[00:15:53.000 --> 00:15:56.000]  而他們的喜樂是因為他們多年的訓練
[00:15:56.000 --> 00:15:59.000]  竟然在這個歷史性的時刻
[00:15:59.000 --> 00:16:03.000]  就得著那個只有他們有特權
[00:16:03.000 --> 00:16:09.000]  才能夠為將要來的君王去到奉上禮物
[00:16:09.000 --> 00:16:13.000]  見證著上帝為人所預備的救恩
[00:16:13.000 --> 00:16:14.000]  弟兄姊妹
[00:16:14.000 --> 00:16:18.000]  這顆星成為東方博士的指引
[00:16:18.000 --> 00:16:23.000]  引導他們來到神所預備的救恩
[00:16:23.000 --> 00:16:25.000]  沒有了這顆星他們就沒有指引
[00:16:25.000 --> 00:16:30.000]  沒有了他們的學問也看不到這個指引
[00:16:30.000 --> 00:16:35.000]  但得著這個指引我相信都不只是博士的專利
[00:16:35.000 --> 00:16:39.000]  神會在不同人的身上有不同的指引
[00:16:39.000 --> 00:16:42.000]  無論學問地位高低
[00:16:42.000 --> 00:16:46.000]  社會的階層好還是不好
[00:16:46.000 --> 00:16:52.000]  不同的階層都有那個階層能夠真是看得到
[00:16:52.000 --> 00:16:54.000]  上帝給你的指引
[00:16:54.000 --> 00:16:56.000]  你要問一下你的生命
[00:16:56.000 --> 00:16:59.000]  上帝那顆星在哪裡
[00:16:59.000 --> 00:17:04.000]  引領你預備的救恩去哪裡
[00:17:04.000 --> 00:17:10.000]  我帶了一個DNA的圖給大家看
[00:17:10.000 --> 00:17:11.000]  不說大家不知道
[00:17:11.000 --> 00:17:13.000]  原來我還沒讀神話之前
[00:17:13.000 --> 00:17:16.000]  我的專業就是程式師
[00:17:16.000 --> 00:17:19.000]  就是一個電腦程式員
[00:17:19.000 --> 00:17:24.000]  我還記得我在香港大學的一個機構裏面
[00:17:24.000 --> 00:17:27.000]  去做一個電腦程式員
[00:17:27.000 --> 00:17:29.000]  當時是我剛剛大學畢業
[00:17:29.000 --> 00:17:31.000]  做一個叫Java
[00:17:31.000 --> 00:17:34.000]  我不知道有沒有聽過Java這個程式師
[00:17:34.000 --> 00:17:38.000]  當時我就進行一個研究的計劃
[00:17:38.000 --> 00:17:44.000]  那個研究計劃就和香港大學的微生物學系
[00:17:44.000 --> 00:17:46.000]  去到有一個合作
[00:17:46.000 --> 00:17:49.000]  電子工程系和那個系有一個合作
[00:17:49.000 --> 00:17:53.000]  那個合作我就要研發一個電腦的程式
[00:17:53.000 --> 00:17:56.000]  去到分析DNA的圖補
[00:17:56.000 --> 00:18:00.000]  就是那個叫做那些密碼
[00:18:00.000 --> 00:18:04.000]  讓他們中菌又或者是怎樣
[00:18:04.000 --> 00:18:06.000]  能夠那個速度可以快很多
[00:18:06.000 --> 00:18:08.000]  類似是這樣做這些東西
[00:18:08.000 --> 00:18:13.000]  所以有機會我就發了一個學期
[00:18:13.000 --> 00:18:15.000]  去感讀關於DNA的東西
[00:18:15.000 --> 00:18:18.000]  大家不要問我我已經忘記了
[00:18:18.000 --> 00:18:21.000]  不過anyway我有一次
[00:18:21.000 --> 00:18:26.000]  我就和一位港大的教授去談談關於DNA
[00:18:26.000 --> 00:18:29.000]  我知道她是新加坡來的一個教授
[00:18:29.000 --> 00:18:31.000]  是女生來的
[00:18:31.000 --> 00:18:34.000]  我和她談的時候
[00:18:34.000 --> 00:18:36.000]  大家談完那個研究
[00:18:36.000 --> 00:18:38.000]  然後我就和她談
[00:18:38.000 --> 00:18:42.000]  當時我都有一些熱誠全複任
[00:18:42.000 --> 00:18:45.000]  我竟然作為一個學生
[00:18:45.000 --> 00:18:48.000]  我就有一點點很想和一個教授全複任
[00:18:48.000 --> 00:18:50.000]  我就和她談
[00:18:50.000 --> 00:18:53.000]  其實你看DNA這麼複雜
[00:18:53.000 --> 00:18:55.000]  很明顯不是石頭爆出來的
[00:18:55.000 --> 00:19:00.000]  很明顯就是冥冥中有一個創造主能夠看得到
[00:19:00.000 --> 00:19:03.000]  那個教授很聰明
[00:19:03.000 --> 00:19:06.000]  因為做教授的IQ都不少
[00:19:06.000 --> 00:19:10.000]  她很聰明就和我說你不要和我全複音
[00:19:10.000 --> 00:19:13.000]  我知道你想怎樣
[00:19:13.000 --> 00:19:15.000]  然後她說了一句話
[00:19:15.000 --> 00:19:18.000]  DNA對我來說複雜與否不是一個重點
[00:19:18.000 --> 00:19:21.000]  最重點她幫我出到paper就可以了
[00:19:21.000 --> 00:19:23.000]  她有一句這樣的說話
[00:19:23.000 --> 00:19:26.000]  人的眼光我不知道大家明不明白
[00:19:26.000 --> 00:19:28.000]  同一件事物
[00:19:28.000 --> 00:19:30.000]  兩個不同角度來看
[00:19:30.000 --> 00:19:33.000]  得出兩個不同的結果
[00:19:33.000 --> 00:19:36.000]  有時有人看下去
[00:19:36.000 --> 00:19:38.000]  其實就是一個出paper的機會
[00:19:38.000 --> 00:19:41.000]  但是有時上帝讓我們看下去
[00:19:41.000 --> 00:19:43.000]  原來一個這麼複雜的設計
[00:19:43.000 --> 00:19:45.000]  真的不少
[00:19:45.000 --> 00:19:47.000]  如果你有讀過DNA的話
[00:19:47.000 --> 00:19:49.000]  其實真的不少
[00:19:49.000 --> 00:19:52.000]  竟然我真的不相信
[00:19:52.000 --> 00:19:54.000]  真是石頭爆出來的
[00:19:54.000 --> 00:19:57.000]  你就會看到其實同一顆星
[00:19:57.000 --> 00:20:00.000]  同一個DNA
[00:20:00.000 --> 00:20:03.000]  你看下去可能是出paper的機會
[00:20:03.000 --> 00:20:06.000]  還是只向上帝救恩
[00:20:06.000 --> 00:20:09.000]  只向上帝創造的機會
[00:20:09.000 --> 00:20:11.000]  這個是看我們的眼界
[00:20:11.000 --> 00:20:15.000]  看我們對那件事物是怎樣去理解
[00:20:15.000 --> 00:20:17.000]  所以等於姐妹
[00:20:17.000 --> 00:20:19.000]  是很普通的一顆星
[00:20:19.000 --> 00:20:22.000]  你今天能不能看到
[00:20:22.000 --> 00:20:26.000]  這個星期或者日常生活當中
[00:20:26.000 --> 00:20:29.000]  你看不看到這個指引
[00:20:29.000 --> 00:20:31.000]  我們有一個願意開放的心
[00:20:31.000 --> 00:20:34.000]  就是拿走我們的偏見
[00:20:34.000 --> 00:20:36.000]  那些前設
[00:20:36.000 --> 00:20:38.000]  甚至政見的立場
[00:20:38.000 --> 00:20:40.000]  我們單單來到
[00:20:40.000 --> 00:20:45.000]  上帝用聖經神學的眼光去看
[00:20:45.000 --> 00:20:48.000]  我們明白上帝原來有個指引
[00:20:48.000 --> 00:20:50.000]  在我們的生命裏面
[00:20:50.000 --> 00:20:51.000]  這個是第二點
[00:20:51.000 --> 00:20:53.000]  讓我們能夠看得到
[00:20:53.000 --> 00:20:55.000]  第三點
[00:20:55.000 --> 00:20:57.000]  就是馬槽
[00:20:57.000 --> 00:21:00.000]  聖誕節第三個的記號
[00:21:00.000 --> 00:21:01.000]  經文說明
[00:21:01.000 --> 00:21:03.000]  約瑟和馬尼亞
[00:21:03.000 --> 00:21:05.000]  在耶穌出生的時候
[00:21:05.000 --> 00:21:07.000]  沒有任何地方住
[00:21:07.000 --> 00:21:10.000]  只能夠住在馬槽當中
[00:21:10.000 --> 00:21:13.000]  讓這位小耶穌去到出生
[00:21:13.000 --> 00:21:16.000]  成為記號的內容的前奏
[00:21:16.000 --> 00:21:17.000]  大家記住
[00:21:17.000 --> 00:21:18.000]  馬槽這個記號
[00:21:18.000 --> 00:21:21.000]  是比起剛才那兩個記號更加複雜
[00:21:21.000 --> 00:21:24.000]  這個記號主要有三個內容
[00:21:24.000 --> 00:21:27.000]  第一個內容就是有一個嬰孩
[00:21:27.000 --> 00:21:30.000]  第二個內容叫包著布
[00:21:30.000 --> 00:21:33.000]  第三個內容叫臥在馬槽
[00:21:33.000 --> 00:21:35.000]  是三個內容
[00:21:35.000 --> 00:21:37.000]  我一一為大家去到解釋
[00:21:37.000 --> 00:21:40.000]  首先
[00:21:40.000 --> 00:21:42.000]  一個嬰孩
[00:21:42.000 --> 00:21:45.000]  我已經在第一個記號裏面
[00:21:45.000 --> 00:21:47.000]  去到和大家去到解釋了
[00:21:47.000 --> 00:21:50.000]  象徵軟弱無力
[00:21:50.000 --> 00:21:54.000]  並非一個可靠依靠的對象
[00:21:54.000 --> 00:21:55.000]  表面上
[00:21:55.000 --> 00:21:58.000]  但是上帝就很吊詭
[00:21:58.000 --> 00:22:01.000]  他竟然使用一個軟弱無力的狀態
[00:22:01.000 --> 00:22:05.000]  去到說明上帝偉大的救恩
[00:22:05.000 --> 00:22:08.000]  因為老祖在詩篇的第八篇
[00:22:08.000 --> 00:22:10.000]  我們都已經看了
[00:22:10.000 --> 00:22:15.000]  就是說上帝要在嬰孩的口中去到建立能力
[00:22:15.000 --> 00:22:16.000]  我們明白的
