
[00:00:00.000 --> 00:00:06.000]  親愛的天父,多謝你的恩典
[00:03:15.200 --> 00:03:16.200]  同不同意嗎
[00:03:16.200 --> 00:03:21.200]  現在我們看到仍然有電話騙案
[00:03:21.200 --> 00:03:23.200]  而這個騙案本身
[00:03:23.200 --> 00:03:25.600]  是令到我們很驚訝的
[00:03:25.600 --> 00:03:29.200]  是數千萬數千萬數百萬數百萬
[00:03:29.200 --> 00:03:30.200]  是這樣去的
[00:03:30.200 --> 00:03:32.200]  第二
[00:03:32.200 --> 00:03:35.600]  一些名人晚節不保
[00:03:35.600 --> 00:03:38.600]  性的醜聞繼續不斷出現
[00:03:38.600 --> 00:03:42.200]  V2去完一個地方又一個地方
[00:03:42.200 --> 00:03:44.200]  去完一個國家又去一個國家
[00:03:44.200 --> 00:03:47.200]  然後繼續不斷出現
[00:03:47.200 --> 00:03:49.200]  第三
[00:03:49.200 --> 00:03:54.200]  病態賭徒繼續不斷湧現出來
[00:03:54.200 --> 00:03:55.600]  我們回來的時候
[00:03:55.600 --> 00:03:59.200]  我們繼續不斷處理這些事情
[00:03:59.200 --> 00:04:00.600]  屢見不鮮
[00:04:00.600 --> 00:04:01.600]  同不同意嗎
[00:04:01.600 --> 00:04:04.600]  接著我們又看到
[00:04:04.600 --> 00:04:07.200]  兒童的意外
[00:04:07.200 --> 00:04:08.600]  電梯的意外
[00:04:08.600 --> 00:04:11.200]  然後天台的意外
[00:04:11.200 --> 00:04:13.200]  到處都出現
[00:04:13.200 --> 00:04:15.200]  為什麼會這樣呢
[00:04:15.200 --> 00:04:21.200]  就是因為人永遠不會在別人身上學到功課
[00:04:21.200 --> 00:04:23.200]  是因為這樣的緣故
[00:04:23.200 --> 00:04:26.200]  我們看到現在這個世界問題非常多
[00:04:26.200 --> 00:04:28.200]  工業意外也是這樣
[00:04:28.200 --> 00:04:30.200]  繼續不斷的工業意外
[00:04:30.200 --> 00:04:31.200]  還是這樣產生的
[00:04:31.200 --> 00:04:34.200]  但問題是報紙沒有賣嗎
[00:04:34.200 --> 00:04:39.200]  新聞沒有勸人做足安全的準備嗎
[00:04:39.200 --> 00:04:40.200]  不是
[00:04:40.200 --> 00:04:42.200]  無論是怎樣都好
[00:04:42.200 --> 00:04:49.200]  我們始終沒有將事情看成重要和緊急
[00:04:49.200 --> 00:04:51.200]  我們一定要這樣去做
[00:04:51.200 --> 00:04:53.200]  各位親愛的弟兄姊妹
[00:04:53.200 --> 00:04:55.200]  在我們的家裡都是一樣
[00:04:55.200 --> 00:04:58.200]  我們明明知道在家裡
[00:04:58.200 --> 00:05:01.200]  如果我們的口不能夠建立人
[00:05:01.200 --> 00:05:02.200]  傷害人的時候
[00:05:02.200 --> 00:05:04.200]  這個家就不成家
[00:05:04.200 --> 00:05:06.200]  同不同意嗎
[00:05:06.200 --> 00:05:08.200]  在你的家裡都是一樣
[00:05:08.200 --> 00:05:11.200]  如果我們出口傷人的時候
[00:05:11.200 --> 00:05:13.200]  這個家就不成家
[00:05:13.200 --> 00:05:15.200]  另一方面
[00:05:15.200 --> 00:05:17.200]  我們態度傷人的時候
[00:05:17.200 --> 00:05:19.200]  這個家一樣都不是一個家
[00:05:19.200 --> 00:05:24.200]  行動傷人是更加令到多年
[00:05:24.200 --> 00:05:29.200]  繼續不斷在受傷者的腦海中出現
[00:05:29.200 --> 00:05:32.200]  這些事情人不是不知道
[00:05:32.200 --> 00:05:34.200]  不過就是做不到
[00:05:34.200 --> 00:05:36.200]  我今天很想和大家講一下
[00:05:36.200 --> 00:05:41.200]  重返2500多年前的事實
[00:05:41.200 --> 00:05:44.200]  這個歷史的事實
[00:05:44.200 --> 00:05:47.200]  就是一個帝國主義的侵略者
[00:05:47.200 --> 00:05:49.200]  巴比倫尼布甲尼薩
[00:05:49.200 --> 00:05:51.200]  當他們將猶太人的精英
[00:05:51.200 --> 00:05:54.200]  擄掠到巴比倫之後
[00:05:54.200 --> 00:05:58.200]  就用這些精英來幫助自己
[00:05:58.200 --> 00:06:00.200]  更加了解這個國家的文化
[00:06:00.200 --> 00:06:04.200]  從而更有效去統治這個國家的人民
[00:06:04.200 --> 00:06:06.200]  當時但爾利三個朋友
[00:06:06.200 --> 00:06:08.200]  就是這樣去了這個地方
[00:06:08.200 --> 00:06:10.200]  我們上次講到
[00:06:10.200 --> 00:06:12.200]  我不知道大家有多少人在網上聽
[00:06:12.200 --> 00:06:14.200]  第二章的時候
[00:06:14.200 --> 00:06:16.200]  就是這個王
[00:06:16.200 --> 00:06:20.200]  這個王是蠻不講理
[00:06:20.200 --> 00:06:22.200]  他說怎樣就是怎樣
[00:06:22.200 --> 00:06:24.200]  他是皇帝
[00:06:24.200 --> 00:06:26.200]  是因為這樣的緣故
[00:06:26.200 --> 00:06:28.200]  他所做的決定
[00:06:28.200 --> 00:06:30.200]  你完全可以用幾個字
[00:06:30.200 --> 00:06:32.200]  不可理喻
[00:06:32.200 --> 00:06:34.200]  來形容他
[00:06:34.200 --> 00:06:36.200]  第二章說過的
[00:06:36.200 --> 00:06:38.200]  就是尼布甲尼薩他做了一個夢
[00:06:38.200 --> 00:06:40.200]  但他忘記了那個夢是甚麼
[00:06:40.200 --> 00:06:42.200]  他就叫了那些哲士
[00:06:42.200 --> 00:06:45.200]  是那麼多國家擄回來的
[00:06:45.200 --> 00:06:49.200]  最有智慧最聰明的那些人
[00:06:49.200 --> 00:06:52.200]  然後就對著他們說
[00:06:52.200 --> 00:06:54.200]  我昨晚做了一個夢
[00:06:54.200 --> 00:06:57.200]  不過我忘記了是甚麼夢
[00:06:57.200 --> 00:07:00.200]  你們要告訴我這個夢是甚麼夢
[00:07:00.200 --> 00:07:02.200]  如果你們不能告訴我
[00:07:02.200 --> 00:07:08.200]  他就像是逐塊肉來割
[00:07:08.200 --> 00:07:13.200]  這樣來對待那些擄回來的聰明人
[00:07:13.200 --> 00:07:15.200]  哲士
[00:07:15.200 --> 00:07:17.200]  智慧者
[00:07:17.200 --> 00:07:19.200]  結果因為這樣的緣故
[00:07:19.200 --> 00:07:25.200]  我們看到每個人的生命正在危在旦夕的時候
[00:07:25.200 --> 00:07:27.200]  但爾利知道了
[00:07:27.200 --> 00:07:29.200]  他就向神禱告
[00:07:29.200 --> 00:07:32.200]  神你是大能的神
[00:07:32.200 --> 00:07:35.200]  每一樣事情都隱瞞不了你
[00:07:35.200 --> 00:07:38.200]  你一定能賜給我智慧
[00:07:38.200 --> 00:07:40.200]  讓我知道這件事
[00:07:40.200 --> 00:07:47.200]  然後他就夠膽去見尼布甲尼薩的護衛長
[00:07:47.200 --> 00:07:49.200]  告訴他
[00:07:49.200 --> 00:07:53.200]  為甚麼這個命令來得這麼急呢
[00:07:53.200 --> 00:07:55.200]  我現在知道了這件事
[00:07:55.200 --> 00:07:57.200]  求你告訴王
[00:07:57.200 --> 00:08:01.200]  我一定會告訴他他做了甚麼夢
[00:08:01.200 --> 00:08:03.200]  這個夢是甚麼意思
[00:08:03.200 --> 00:08:06.200]  然後求你給我一些時間
[00:08:06.200 --> 00:08:09.200]  然後他就約了三個朋友一起禱告
[00:08:09.200 --> 00:08:13.200]  就在那個時候神就向他啟定
[00:08:13.200 --> 00:08:15.200]  他要知道的事
[00:08:15.200 --> 00:08:18.200]  最後到了尼布甲尼薩王那裏
[00:08:18.200 --> 00:08:20.200]  清清楚楚告訴他
[00:08:20.200 --> 00:08:22.200]  王你做了一個夢
[00:08:22.200 --> 00:08:24.200]  這個夢就是這個夢
[00:08:24.200 --> 00:08:26.200]  有一個大象
[00:08:26.200 --> 00:08:28.200]  頭是金的
[00:08:28.200 --> 00:08:30.200]  兩個肩是銀的
[00:08:30.200 --> 00:08:33.200]  腹部和胸部是銅的
[00:08:33.200 --> 00:08:35.200]  腿是鐵的
[00:08:35.200 --> 00:08:37.200]  但腳掌是半泥半鐵的
[00:08:37.200 --> 00:08:39.200]  然後他就告訴他
[00:08:39.200 --> 00:08:44.200]  王你做的夢不單止是一個這樣的大象
[00:08:44.200 --> 00:08:49.200]  你的夢裏是被一個東西驚醒了你的
[00:08:49.200 --> 00:08:52.200]  就是突然間有一塊大石
[00:08:52.200 --> 00:08:55.200]  是堅固無比的大石
[00:08:55.200 --> 00:08:59.200]  突然間就掉進了腳掌裏
[00:08:59.200 --> 00:09:03.200]  而腳掌就是半泥半鐵的腳掌
[00:09:03.200 --> 00:09:05.200]  是因為這個緣故
[00:09:05.200 --> 00:09:07.200]  腳掌一碎
[00:09:07.200 --> 00:09:11.200]  整個大象就變成粉碎
[00:09:11.200 --> 00:09:15.200]  王你做的夢就是這樣
[00:09:15.200 --> 00:09:17.200]  是不是
[00:09:17.200 --> 00:09:21.200]  尼布甲尼薩很驚惶
[00:09:21.200 --> 00:09:25.200]  你真的說了我要做的夢出來
[00:09:25.200 --> 00:09:27.200]  我現在回想
[00:09:27.200 --> 00:09:29.200]  我的夢就是這樣
[00:09:29.200 --> 00:09:31.200]  但這個夢是什麼意思
[00:09:31.200 --> 00:09:33.200]  你告訴我
[00:09:33.200 --> 00:09:35.200]  第二天你就告訴他
[00:09:35.200 --> 00:09:38.200]  王你的夢是這樣的
[00:09:38.200 --> 00:09:41.200]  金的頭就是你
[00:09:41.200 --> 00:09:43.200]  就是你的帝國
[00:09:43.200 --> 00:09:47.200]  但你之後會有兩個銀肩會取你而代之
[00:09:47.200 --> 00:09:52.200]  兩個銀肩就是馬代和波斯
[00:09:52.200 --> 00:09:54.200]  這是歷史告訴我們
[00:09:54.200 --> 00:10:01.200]  但他講到銀肩會取代你成為帝國
[00:10:01.200 --> 00:10:04.200]  但銀肩雖然取代你成為帝國
[00:10:04.200 --> 00:10:06.200]  但他也不是長久的
[00:10:06.200 --> 00:10:10.200]  第三個就是銅的胸和銅的腹
[00:10:10.200 --> 00:10:12.200]  銅胸和銅腹
[00:10:12.200 --> 00:10:14.200]  歷史告訴我們
[00:10:14.200 --> 00:10:17.200]  這是亞歷山大大帝希臘的帝國
[00:10:17.200 --> 00:10:21.200]  但但爾尼在2500多年前
[00:10:21.200 --> 00:10:27.200]  在亞歷山大大帝還有二百多年才出現之前
[00:10:27.200 --> 00:10:32.200]  他已經將這個夢境告訴尼布甲尼薩
[00:10:32.200 --> 00:10:36.200]  然後銅胸和銅腹也不是長久的
[00:10:36.200 --> 00:10:39.200]  然後就去到鐵腿
[00:10:39.200 --> 00:10:41.200]  這個鐵腿是什麼呢
[00:10:41.200 --> 00:10:43.200]  是更加強大的
[00:10:43.200 --> 00:10:45.200]  所以你告訴他
[00:10:45.200 --> 00:10:47.200]  這個帝國是更加強大的
[00:10:47.200 --> 00:10:49.200]  而這個帝國是什麼呢
[00:10:49.200 --> 00:10:51.200]  歷史告訴我們
[00:10:51.200 --> 00:10:53.200]  是羅馬帝國
[00:10:53.200 --> 00:10:55.200]  是取代這些帝國
[00:10:55.200 --> 00:10:59.200]  當時成國的歐洲和小亞、非洲的北部
[00:10:59.200 --> 00:11:03.200]  但這個帝國慢慢的發展
[00:11:03.200 --> 00:11:07.200]  成為半泥半鐵的腳掌
[00:11:07.200 --> 00:11:10.200]  大家知道歷史告訴我們
[00:11:10.200 --> 00:11:13.200]  羅馬帝國後來就散了
[00:11:13.200 --> 00:11:19.200]  以至撕裂成為很多不同的獨立國際
[00:11:19.200 --> 00:11:25.200]  大家知道歐洲一直以來承繼了夢境
[00:11:25.200 --> 00:11:28.200]  半泥就是弱的國
[00:11:28.200 --> 00:11:30.200]  半鐵就是強的國
[00:11:30.200 --> 00:11:34.200]  但我們看得見的
[00:11:34.200 --> 00:11:37.200]  但爾尼解這個夢的時間
[00:11:37.200 --> 00:11:39.200]  他就告訴我們
[00:11:39.200 --> 00:11:43.200]  他不是將夢境留在那個地方
[00:11:43.200 --> 00:11:45.200]  最後的時間
[00:11:45.200 --> 00:11:48.200]  是有一個堅固無比的大石
[00:11:48.200 --> 00:11:51.200]  不是人手造出來的
[00:11:51.200 --> 00:11:54.200]  這個大石突然之間
[00:11:54.200 --> 00:11:58.200]  一聲就打到腳掌上
[00:11:58.200 --> 00:12:01.200]  因為這樣半泥半鐵的腳掌
[00:12:01.200 --> 00:12:02.200]  不堪一擊
[00:12:02.200 --> 00:12:05.200]  一打就碎了
[00:12:05.200 --> 00:12:09.200]  粉碎整個大象就倒塌了
[00:12:09.200 --> 00:12:14.200]  尼泊爾和尼沙記憶猶新
[00:12:14.200 --> 00:12:18.200]  他不會忘記第二章
[00:12:18.200 --> 00:12:20.200]  這個夢就是這樣解了那條石
[00:12:20.200 --> 00:12:22.200]  他應該知道
[00:12:22.200 --> 00:12:24.200]  他在這個夢解了之後
[00:12:24.200 --> 00:12:28.200]  他就將但爾尼高舉封他為宰相
[00:12:28.200 --> 00:12:30.200]  另一方面他還說
[00:12:30.200 --> 00:12:33.200]  你們的神是真是真神
[00:12:33.200 --> 00:12:36.200]  他的智慧超越無比
[00:12:36.200 --> 00:12:38.200]  他是萬神的神
[00:12:38.200 --> 00:12:40.200]  然後下命令
[00:12:40.200 --> 00:12:42.200]  不單止但爾尼要高升
[00:12:42.200 --> 00:12:45.200]  連三個朋友都要高升
[00:12:45.200 --> 00:12:47.200]  但人很善忘
[00:12:47.200 --> 00:12:49.200]  剛剛發生的事
[00:12:49.200 --> 00:12:51.200]  去到第三章的時間
[00:12:51.200 --> 00:12:52.200]  完全改變
[00:12:52.200 --> 00:12:54.200]  這個改變是什麼呢
[00:12:54.200 --> 00:12:58.200]  他下令叫人造了一個大象
[00:12:58.200 --> 00:13:02.200]  我相信有些馬屁王來助紂
[00:13:02.200 --> 00:13:05.200]  繼續不斷助紂為虐
[00:13:05.200 --> 00:13:08.200]  繼續不斷造紂這件事
[00:13:08.200 --> 00:13:10.200]  當他們這個夢境出來
[00:13:10.200 --> 00:13:15.200]  然後他們只聽到尼泊爾和尼沙
[00:13:15.200 --> 00:13:19.200]  就是那個金象頭
[00:13:19.200 --> 00:13:24.200]  但他現在就找人造了一個大象
[00:13:24.200 --> 00:13:28.200]  這個大象整個都是金的
[00:13:28.200 --> 00:13:30.200]  全部都是金的
[00:13:30.200 --> 00:13:34.200]  然後就叫人去拜
[00:13:34.200 --> 00:13:39.200]  我看到歷史不斷循環不息
[00:13:39.200 --> 00:13:41.200]  是在做一件事
[00:13:41.200 --> 00:13:43.200]  人始終是人
[00:13:43.200 --> 00:13:45.200]  是短暫的人
[00:13:45.200 --> 00:13:46.200]  是脆弱的人
[00:13:46.200 --> 00:13:47.200]  是會死的人
[00:13:47.200 --> 00:13:49.200]  是會病的人
[00:13:49.200 --> 00:13:52.200]  但人始終不甘
[00:13:52.200 --> 00:13:54.200]  來造一個會死會病
[00:13:54.200 --> 00:13:55.200]  是這麼軟弱
[00:13:55.200 --> 00:13:57.200]  是這麼短暫
[00:13:57.200 --> 00:13:59.200]  我看到一直以來
[00:13:59.200 --> 00:14:10.200]  為什麼會有一些造就了的偶像
[00:14:10.200 --> 00:14:14.200]  是叫所有其他人都要膜拜他
[00:14:14.200 --> 00:14:16.200]  同不同意嗎
[00:14:16.200 --> 00:14:20.200]  歷史上有沒有人將自己看成神
[00:14:20.200 --> 00:14:21.200]  有沒有
[00:14:21.200 --> 00:14:24.200]  有,多的是
[00:14:24.200 --> 00:14:26.200]  我們看到原因在哪裡
[00:14:26.200 --> 00:14:29.200]  因為人始終喜歡將神拉下來
[00:14:29.200 --> 00:14:31.200]  然後將自己提上去
[00:14:31.200 --> 00:14:33.200]  自視為神
[00:14:33.200 --> 00:14:35.200]  我們看看歷史的人物
[00:14:35.200 --> 00:14:37.200]  包括到凱撒大帝
[00:14:37.200 --> 00:14:39.200]  法老王
[00:14:39.200 --> 00:14:43.200]  法老王說自己是神中之神
[00:14:43.200 --> 00:14:46.200]  是眾神最大的神
[00:14:46.200 --> 00:14:48.200]  另外尼泊爾和尼沙
[00:14:48.200 --> 00:14:50.200]  同樣都是這樣
[00:14:50.200 --> 00:14:52.200]  自視為神
[00:14:52.200 --> 00:14:54.200]  另外我們再看下去的時候
[00:14:54.200 --> 00:14:57.200]  我們要看中國一樣
[00:14:57.200 --> 00:14:59.200]  秦始皇是這樣
[00:14:59.200 --> 00:15:03.200]  蘇聯的史達林是這樣
[00:15:03.200 --> 00:15:05.200]  然後呢
[00:15:05.200 --> 00:15:07.200]  最近
[00:15:07.200 --> 00:15:10.200]  大家都看到
[00:15:10.200 --> 00:15:12.200]  是高舉了人
[00:15:12.200 --> 00:15:18.200]  有一個人將國家站起來
[00:15:18.200 --> 00:15:22.200]  有一個人將國家富起來
[00:15:22.200 --> 00:15:25.200]  有一個人將國家強起來
[00:15:25.200 --> 00:15:27.200]  是不是真的一個人
[00:15:27.200 --> 00:15:29.200]  你做得到這件事呢
[00:15:29.200 --> 00:15:33.200]  而帶來的結果我們再看下去
[00:15:33.200 --> 00:15:35.200]  更加驚人
[00:15:35.200 --> 00:15:37.200]  就是連教堂
[00:15:37.200 --> 00:15:38.200]  教會
[00:15:38.200 --> 00:15:40.200]  宗教信仰
[00:15:40.200 --> 00:15:42.200]  都要受到影響
[00:15:42.200 --> 00:15:43.200]  十字架隔離
[00:15:43.200 --> 00:15:46.200]  你看不看到什麼
[00:15:46.200 --> 00:15:49.200]  有時候你和我
[00:15:49.200 --> 00:15:50.200]  我們不知道到底
[00:15:50.200 --> 00:15:54.200]  是拍馬屁的人這樣做呢
[00:15:54.200 --> 00:15:57.200]  還是他們自己都是這樣做呢
[00:15:57.200 --> 00:15:59.200]  各位親愛的天前輩
[00:15:59.200 --> 00:16:01.200]  我們看回歷史的時候
[00:16:01.200 --> 00:16:03.200]  從頭到尾看到的就是
[00:16:03.200 --> 00:16:05.200]  人學不到東西
[00:16:05.200 --> 00:16:08.200]  前車可鑒
[00:16:08.200 --> 00:16:10.200]  但是人不鑒
[00:16:10.200 --> 00:16:11.200]  因為這樣的緣故
[00:16:11.200 --> 00:16:13.200]  帶來很多的問題
[00:16:13.200 --> 00:16:16.200]  現在我希望和大家來看看
[00:16:16.200 --> 00:16:18.200]  例例虛虛的問題
[00:16:18.200 --> 00:16:21.200]  以賽亞書14章12到15節
[00:16:21.200 --> 00:16:23.200]  告訴我們根源在哪裡
[00:16:23.200 --> 00:16:26.200]  我們一起讀一讀這段聖經
[00:16:26.200 --> 00:16:28.200]  以賽亞書14章
[00:16:28.200 --> 00:16:29.200]  我們一起讀
[00:16:29.200 --> 00:16:31.200]  明亮之星早晨之子也
[00:16:31.200 --> 00:16:33.200]  你何竟從天墜落
[00:16:33.200 --> 00:16:35.200]  你這公敗列國的
[00:16:35.200 --> 00:16:37.200]  何竟被撼倒在地上
[00:16:37.200 --> 00:16:39.200]  你心裡曾說
[00:16:39.200 --> 00:16:41.200]  我要升到天上
[00:16:41.200 --> 00:16:42.200]  我要高舉我的寶座
[00:16:42.200 --> 00:16:45.200]  在上帝眾星之上
[00:16:45.200 --> 00:16:47.200]  我要坐在聚會的山上
[00:16:47.200 --> 00:16:49.200]  在北方的極處
[00:16:49.200 --> 00:16:51.200]  我要升到高雲之上
[00:16:51.200 --> 00:16:53.200]  我要與至上者同等
[00:16:53.200 --> 00:16:55.200]  然而你必墜落陰間
[00:16:55.200 --> 00:16:57.200]  在坑中極深之處
[00:16:57.200 --> 00:16:59.200]  告訴大家
[00:16:59.200 --> 00:17:02.200]  這個寓言裡的主角
[00:17:02.200 --> 00:17:05.200]  就是針對利伯格尼撒
[00:17:05.200 --> 00:17:08.200]  是巴比倫王來說的
[00:17:08.200 --> 00:17:10.200]  而這段聖經
[00:17:10.200 --> 00:17:11.200]  以賽亞的寓言
[00:17:11.200 --> 00:17:13.200]  說到這字稱為
[00:17:13.200 --> 00:17:16.200]  明亮之星早晨之子
[00:17:16.200 --> 00:17:18.200]  本來有人說
[00:17:18.200 --> 00:17:21.200]  是形容上帝
[00:17:21.200 --> 00:17:23.200]  實際上
[00:17:23.200 --> 00:17:25.200]  上帝怎會從天墜落呢
[00:17:25.200 --> 00:17:27.200]  這是不可能的事
[00:17:27.200 --> 00:17:29.200]  也有人說這是魔鬼
[00:17:29.200 --> 00:17:31.200]  但魔鬼很久都沒有墜落
[00:17:31.200 --> 00:17:34.200]  我們看到下面的內容
[00:17:34.200 --> 00:17:36.200]  由頭到尾
[00:17:36.200 --> 00:17:40.200]  特別是以賽亞書十四章
[00:17:40.200 --> 00:17:42.200]  那個地方
[00:17:42.200 --> 00:17:44.200]  第三節都已經說到
[00:17:44.200 --> 00:17:46.200]  是巴比倫
[00:17:46.200 --> 00:17:51.200]  是作詩輪到巴比倫王來說的
[00:17:51.200 --> 00:17:53.200]  是因為這個緣故
[00:17:53.200 --> 00:17:55.200]  上文下理
[00:17:55.200 --> 00:17:56.200]  我們相信
[00:17:56.200 --> 00:17:58.200]  你將他解釋為巴比倫王
[00:17:58.200 --> 00:18:00.200]  是更加合情合理的
[00:18:00.200 --> 00:18:02.200]  在這段聖經
[00:18:02.200 --> 00:18:05.200]  我們看到他的問題在哪裡
[00:18:05.200 --> 00:18:07.200]  他的問題就是
[00:18:07.200 --> 00:18:09.200]  十三節出現
[00:18:09.200 --> 00:18:13.200]  由十三節到十四節
[00:18:13.200 --> 00:18:15.200]  大家數數有兩個字
[00:18:15.200 --> 00:18:18.200]  連續出現很多次
[00:18:18.200 --> 00:18:20.200]  什麼字
[00:18:20.200 --> 00:18:22.200]  看到什麼字嗎
[00:18:22.200 --> 00:18:27.200]  你心裡曾說
[00:18:27.200 --> 00:18:29.200]  接著呢
[00:18:29.200 --> 00:18:33.200]  我要我要我要我要我要
[00:18:33.200 --> 00:18:35.200]  出現多少次
[00:18:35.200 --> 00:18:37.200]  五次
[00:18:37.200 --> 00:18:39.200]  連續五次出現
[00:18:39.200 --> 00:18:42.200]  人與人的問題
[00:18:42.200 --> 00:18:44.200]  為什麼這個世界這麼多紛亂
[00:18:44.200 --> 00:18:48.200]  為什麼家裡沒有靈日
[00:18:48.200 --> 00:18:52.200]  為什麼好端端的人與人之間這麼多摩擦
[00:18:52.200 --> 00:18:54.200]  來來去去的問題
[00:18:54.200 --> 00:18:56.200]  國際之間是這樣
[00:18:56.200 --> 00:18:58.200]  社會裡是這樣
[00:18:58.200 --> 00:19:00.200]  甚至家裡都是這樣
[00:19:00.200 --> 00:19:03.200]  是人的自我中心
[00:19:03.200 --> 00:19:05.200]  我要我要我要
[00:19:05.200 --> 00:19:07.200]  什麼都感覺到
[00:19:07.200 --> 00:19:09.200]  我這個想法是最好的
[00:19:09.200 --> 00:19:12.200]  我這樣是看法最準確的
[00:19:12.200 --> 00:19:14.200]  你要聽我
[00:19:14.200 --> 00:19:16.200]  全部的人你要聽我
[00:19:16.200 --> 00:19:17.200]  帶來的結果
[00:19:17.200 --> 00:19:19.200]  這個世界永無寧日
[00:19:19.200 --> 00:19:20.200]  親愛的聽眾
[00:19:20.200 --> 00:19:22.200]  我們看到在這段聖經當中
[00:19:22.200 --> 00:19:26.200]  巴比倫王就是一個自我中心到極點的人
[00:19:26.200 --> 00:19:29.200]  他要全世界的人
[00:19:29.200 --> 00:19:32.200]  是服從他自己的權威
[00:19:32.200 --> 00:19:34.200]  這是第一個
[00:19:34.200 --> 00:19:36.200]  第二個我們看到
[00:19:36.200 --> 00:19:39.200]  他要將自己提升
[00:19:39.200 --> 00:19:41.200]  我要升到天上
