
[00:00:00.000 --> 00:00:08.000]  今天和大家思考剛才那段經文
[00:03:50.000 --> 00:03:52.000]  所謂試探就是
[00:03:52.000 --> 00:03:56.000]  我們走路上有塊西瓜皮
[00:03:56.000 --> 00:03:58.000]  放塊西瓜皮讓我們去踩
[00:03:58.000 --> 00:04:00.000]  放個陷阱讓我們踩下去
[00:04:00.000 --> 00:04:04.000]  讓我們失敗
[00:04:04.000 --> 00:04:06.000]  他就是想看見信徒
[00:04:06.000 --> 00:04:08.000]  想看見人失敗
[00:04:08.000 --> 00:04:10.000]  離開上帝
[00:04:10.000 --> 00:04:12.000]  而試煉就不同了
[00:04:12.000 --> 00:04:14.000]  試煉就是來自哪裡的
[00:04:14.000 --> 00:04:16.000]  上帝那裡
[00:04:16.000 --> 00:04:18.000]  就分開了義勳
[00:04:18.000 --> 00:04:21.000]  憑字眼來義勳
[00:04:21.000 --> 00:04:24.000]  試探來自魔鬼撒旦
[00:04:24.000 --> 00:04:26.000]  為的就是要害我們
[00:04:26.000 --> 00:04:28.000]  試煉倒過來自上帝
[00:04:28.000 --> 00:04:30.000]  好像教練一樣
[00:04:30.000 --> 00:04:32.000]  為了鍛鍊我們
[00:04:32.000 --> 00:04:34.000]  教練操練我們
[00:04:34.000 --> 00:04:37.000]  希望我們的體能能夠再上升
[00:04:37.000 --> 00:04:38.000]  高一格
[00:04:38.000 --> 00:04:40.000]  希望我們的表現
[00:04:40.000 --> 00:04:42.000]  我們的成績在比賽的時候
[00:04:42.000 --> 00:04:44.000]  能夠拿到更好的成績
[00:04:44.000 --> 00:04:48.000]  反正即使再嚴格也好
[00:04:48.000 --> 00:04:51.000]  再困難也好
[00:04:51.000 --> 00:04:53.000]  他的原意都是為我們好的
[00:04:53.000 --> 00:04:55.000]  不是要給我們踩西瓜皮
[00:04:55.000 --> 00:04:57.000]  不是要讓我們的水準下降
[00:04:57.000 --> 00:04:59.000]  而是要提升我們的水平
[00:04:59.000 --> 00:05:01.000]  所以成長的時候
[00:05:01.000 --> 00:05:03.000]  一向都將試探和試煉
[00:05:03.000 --> 00:05:05.000]  兩者用字眼上
[00:05:05.000 --> 00:05:07.000]  字眼不同
[00:05:07.000 --> 00:05:09.000]  所以意思也不同
[00:05:09.000 --> 00:05:13.000]  不過這是傳統的看法
[00:05:13.000 --> 00:05:15.000]  不過我自己讀的時候
[00:05:15.000 --> 00:05:18.000]  越讀就發覺這樣的分化
[00:05:18.000 --> 00:05:21.000]  未能夠讓我完全了解
[00:05:21.000 --> 00:05:23.000]  雅各書說什麼
[00:05:23.000 --> 00:05:27.000]  可能本身也未必一定是合理
[00:05:27.000 --> 00:05:29.000]  有兩大原因
[00:05:29.000 --> 00:05:31.000]  有三個原因
[00:05:31.000 --> 00:05:33.000]  第一個原因是
[00:05:33.000 --> 00:05:35.000]  我們看第二第三第四節
[00:05:35.000 --> 00:05:37.000]  我們剛才沒有讀二三四三節
[00:05:37.000 --> 00:05:39.000]  讀給大家聽
[00:05:39.000 --> 00:05:41.000]  弟兄們
[00:05:41.000 --> 00:05:43.000]  你們落起百般的試煉當中
[00:05:43.000 --> 00:05:45.000]  都以為大喜樂
[00:05:45.000 --> 00:05:47.000]  因為知道你的信心經過試驗就身忍耐
[00:05:47.000 --> 00:05:49.000]  而忍耐也當成功
[00:05:49.000 --> 00:05:51.000]  完全完備
[00:05:51.000 --> 00:05:53.000]  毫無缺陷
[00:05:53.000 --> 00:05:55.000]  這裡有紅字和藍字
[00:05:55.000 --> 00:05:57.000]  第二節的試煉
[00:05:57.000 --> 00:05:59.000]  和十二節的試煉
[00:05:59.000 --> 00:06:01.000]  背後是同一個字
[00:06:01.000 --> 00:06:03.000]  不過和合本裡
[00:06:03.000 --> 00:06:05.000]  第二節用了試煉
[00:06:05.000 --> 00:06:07.000]  第十二節就用了試探
[00:06:07.000 --> 00:06:09.000]  而藍字試驗
[00:06:09.000 --> 00:06:11.000]  第三節的試驗
[00:06:11.000 --> 00:06:13.000]  和第十二節的試驗
[00:06:13.000 --> 00:06:15.000]  背後的字不同
[00:06:15.000 --> 00:06:17.000]  但其實是同一個字根
[00:06:17.000 --> 00:06:19.000]  可以當成同一個字
[00:06:19.000 --> 00:06:21.000]  可能是準確一點的意思
[00:06:21.000 --> 00:06:23.000]  所謂信心經過試驗
[00:06:23.000 --> 00:06:25.000]  或者是通過試驗
[00:06:25.000 --> 00:06:27.000]  第十二節的通過試驗
[00:06:27.000 --> 00:06:29.000]  其實是過了關之後
[00:06:29.000 --> 00:06:31.000]  成績出來之後
[00:06:31.000 --> 00:06:33.000]  檢驗成功
[00:06:33.000 --> 00:06:35.000]  檢驗過之後的事情
[00:06:35.000 --> 00:06:37.000]  就和試煉試探
[00:06:37.000 --> 00:06:39.000]  不一樣
[00:06:39.000 --> 00:06:41.000]  試煉試探是講整件事的本身
[00:06:41.000 --> 00:06:43.000]  而試驗是講過關
[00:06:43.000 --> 00:06:45.000]  的結果
[00:06:45.000 --> 00:06:47.000]  如果你看
[00:06:47.000 --> 00:06:49.000]  第二三四和第十二節
[00:06:49.000 --> 00:06:51.000]  第二節
[00:06:51.000 --> 00:06:53.000]  反而用了試煉
[00:06:53.000 --> 00:06:55.000]  十二節
[00:06:55.000 --> 00:06:57.000]  試探
[00:06:57.000 --> 00:06:59.000]  是否合理呢
[00:06:59.000 --> 00:07:01.000]  我發覺
[00:07:01.000 --> 00:07:03.000]  單看經文就不太合理
[00:07:03.000 --> 00:07:05.000]  因為二三四三節講的東西
[00:07:05.000 --> 00:07:07.000]  和第十二節講的東西
[00:07:07.000 --> 00:07:09.000]  是一樣的
[00:07:09.000 --> 00:07:11.000]  邏輯是一樣的
[00:07:11.000 --> 00:07:13.000]  我們看看第二節
[00:07:13.000 --> 00:07:15.000]  我們看看第二節
[00:07:15.000 --> 00:07:17.000]  你們落在百般的試煉當中
[00:07:17.000 --> 00:07:19.000]  第十二節
[00:07:19.000 --> 00:07:21.000]  忍受試探的人
[00:07:21.000 --> 00:07:23.000]  跌下去試煉或是試探
[00:07:23.000 --> 00:07:25.000]  其實都是講同一樣東西
[00:07:25.000 --> 00:07:27.000]  第二節說
[00:07:27.000 --> 00:07:29.000]  都以為大喜樂
[00:07:29.000 --> 00:07:31.000]  因為知道你們的信心經過試驗之後
[00:07:31.000 --> 00:07:33.000]  就忍耐成功的話
[00:07:33.000 --> 00:07:35.000]  就成全完備毫無缺陷
[00:07:35.000 --> 00:07:37.000]  第十二節說
[00:07:37.000 --> 00:07:39.000]  跌下去的情況是有福的
[00:07:39.000 --> 00:07:41.000]  都以為大喜樂
[00:07:41.000 --> 00:07:43.000]  有福
[00:07:43.000 --> 00:07:45.000]  通過試驗之後
[00:07:45.000 --> 00:07:47.000]  必得生命觀念
[00:07:47.000 --> 00:07:49.000]  這是上帝為愛他之人所預備
[00:07:49.000 --> 00:07:51.000]  所以第二三第四節的三部曲
[00:07:51.000 --> 00:07:53.000]  經歷的那些東西
[00:07:53.000 --> 00:07:55.000]  要以為大喜樂
[00:07:55.000 --> 00:07:57.000]  是一件好事
[00:07:57.000 --> 00:07:59.000]  通過了之後
[00:07:59.000 --> 00:08:01.000]  第二部第三部
[00:08:01.000 --> 00:08:03.000]  成全完備的話
[00:08:03.000 --> 00:08:05.000]  就是一件好事
[00:08:05.000 --> 00:08:07.000]  更上一層樓
[00:08:07.000 --> 00:08:09.000]  第十二節都是這樣說
[00:08:09.000 --> 00:08:11.000]  忍受試驗是有福的
[00:08:11.000 --> 00:08:13.000]  因為通過之後
[00:08:13.000 --> 00:08:15.000]  又會得到生命觀念
[00:08:15.000 --> 00:08:17.000]  是上帝為愛他的人所預備
[00:08:17.000 --> 00:08:19.000]  所以其實是講同一樣的東西
[00:08:19.000 --> 00:08:21.000]  如果講同一樣的東西
[00:08:21.000 --> 00:08:23.000]  為什麼要用不同的翻譯呢
[00:08:23.000 --> 00:08:25.000]  明明試煉和試探都是同樣的東西
[00:08:25.000 --> 00:08:27.000]  就叫做Brrr
[00:08:27.000 --> 00:08:29.000]  所以我就開始
[00:08:29.000 --> 00:08:31.000]  質疑到底應不應該
[00:08:31.000 --> 00:08:33.000]  這樣的義分法
[00:08:33.000 --> 00:08:35.000]  所以傳統的
[00:08:35.000 --> 00:08:37.000]  教導我就開始想
[00:08:37.000 --> 00:08:39.000]  思考多一點的時候
[00:08:39.000 --> 00:08:41.000]  就發覺
[00:08:41.000 --> 00:08:43.000]  其實還有其他問題
[00:08:43.000 --> 00:08:45.000]  除了經文第二第三第四節
[00:08:45.000 --> 00:08:47.000]  和第十二節
[00:08:47.000 --> 00:08:49.000]  講同一樣東西
[00:08:49.000 --> 00:08:51.000]  應不應該用不同的翻譯
[00:08:51.000 --> 00:08:53.000]  還有另一個問題
[00:08:53.000 --> 00:08:55.000]  就是我們面對一個
[00:08:55.000 --> 00:08:57.000]  你叫他試煉也好試探也好
[00:08:57.000 --> 00:08:59.000]  其實我們是否真的知道
[00:08:59.000 --> 00:09:01.000]  那件事背後的屬靈鋪排呢
[00:09:01.000 --> 00:09:03.000]  和屬靈的動機呢
[00:09:03.000 --> 00:09:05.000]  他想我們煽
[00:09:05.000 --> 00:09:07.000]  想煽我們
[00:09:07.000 --> 00:09:09.000]  還是想我們成功呢
[00:09:09.000 --> 00:09:11.000]  我們知不知道
[00:09:11.000 --> 00:09:13.000]  其實都不是那麼知道
[00:09:13.000 --> 00:09:15.000]  還有也沒有辦法解釋
[00:09:15.000 --> 00:09:17.000]  一個現象
[00:09:17.000 --> 00:09:19.000]  即使我們說
[00:09:19.000 --> 00:09:21.000]  這是上帝給我的鍛煉
[00:09:21.000 --> 00:09:23.000]  試煉
[00:09:23.000 --> 00:09:25.000]  如果你過不了
[00:09:25.000 --> 00:09:27.000]  都是會犯罪的
[00:09:27.000 --> 00:09:29.000]  試煉當中試煉裡面就不會犯罪嗎
[00:09:29.000 --> 00:09:31.000]  不是的 看你怎麼面對
[00:09:31.000 --> 00:09:33.000]  都可能會犯罪
[00:09:33.000 --> 00:09:35.000]  上帝很明顯是想
[00:09:35.000 --> 00:09:37.000]  考驗阿伯拉罕
[00:09:37.000 --> 00:09:39.000]  叫他獻以殺為祭
[00:09:39.000 --> 00:09:41.000]  如果阿伯拉罕
[00:09:41.000 --> 00:09:43.000]  不管
[00:09:43.000 --> 00:09:45.000]  我只是一個小孩
[00:09:45.000 --> 00:09:47.000]  怎麼行
[00:09:47.000 --> 00:09:49.000]  真是心肝寶貝
[00:09:49.000 --> 00:09:51.000]  是你給我的
[00:09:51.000 --> 00:09:53.000]  當然不行
[00:09:53.000 --> 00:09:55.000]  不給
[00:09:55.000 --> 00:09:57.000]  這樣他就胖了
[00:09:57.000 --> 00:09:59.000]  是不是
[00:09:59.000 --> 00:10:01.000]  即使我們知道
[00:10:01.000 --> 00:10:03.000]  結果他不需要獻
[00:10:03.000 --> 00:10:05.000]  但如果在過程中
[00:10:05.000 --> 00:10:07.000]  他根本就不喜歡
[00:10:07.000 --> 00:10:09.000]  不做的話
[00:10:09.000 --> 00:10:11.000]  似乎他也是胖了
[00:10:11.000 --> 00:10:13.000]  都是和上帝關係出了問題
[00:10:13.000 --> 00:10:15.000]  是不是
[00:10:15.000 --> 00:10:17.000]  所以鍛煉當中
[00:10:17.000 --> 00:10:19.000]  都可能會犯罪
[00:10:19.000 --> 00:10:21.000]  所以這樣的二分法
[00:10:21.000 --> 00:10:23.000]  又好像不太合理
[00:10:23.000 --> 00:10:25.000]  但是
[00:10:25.000 --> 00:10:27.000]  回到之前
[00:10:27.000 --> 00:10:29.000]  我給的理由
[00:10:29.000 --> 00:10:31.000]  根本不知道
[00:10:31.000 --> 00:10:33.000]  事情的
[00:10:33.000 --> 00:10:35.000]  我們面對的事情
[00:10:35.000 --> 00:10:37.000]  試探也好 試煉也好
[00:10:37.000 --> 00:10:39.000]  背後的屬靈鋪排和動機
[00:10:39.000 --> 00:10:41.000]  我們看看約伯的故事
[00:10:41.000 --> 00:10:43.000]  我們
[00:10:43.000 --> 00:10:45.000]  BD 弟兄姊妹讀過約伯記
[00:10:45.000 --> 00:10:47.000]  知道約伯的故事 聽過
[00:10:47.000 --> 00:10:49.000]  可能也有一部份
[00:10:49.000 --> 00:10:51.000]  剛才我們唱歌
[00:10:51.000 --> 00:10:53.000]  後來中間第二首
[00:10:53.000 --> 00:10:55.000]  唱詩歌的時候
[00:10:55.000 --> 00:10:57.000]  我以前親眼見你
[00:10:57.000 --> 00:10:59.000]  現在親眼見你
[00:10:59.000 --> 00:11:01.000]  都是約伯記後面那部份
[00:11:01.000 --> 00:11:03.000]  最終約伯遇見上帝的時候
[00:11:03.000 --> 00:11:05.000]  他說的
[00:11:05.000 --> 00:11:07.000]  約伯記的故事
[00:11:07.000 --> 00:11:09.000]  約伯記有42章
[00:11:09.000 --> 00:11:11.000]  很長
[00:11:11.000 --> 00:11:13.000]  但約伯記的故事是一個很特別的故事
[00:11:13.000 --> 00:11:15.000]  講約伯
[00:11:15.000 --> 00:11:17.000]  如果沒有聽過這個故事
[00:11:17.000 --> 00:11:19.000]  很簡單的輪廓
[00:11:19.000 --> 00:11:21.000]  約伯是一個大有錢人
[00:11:21.000 --> 00:11:23.000]  是烏斯第一個
[00:11:23.000 --> 00:11:25.000]  而且他不單止是有錢
[00:11:25.000 --> 00:11:27.000]  有錢
[00:11:27.000 --> 00:11:29.000]  有地主
[00:11:29.000 --> 00:11:31.000]  以前的錢是怎樣計算的
[00:11:31.000 --> 00:11:33.000]  不是放在銀行那些
[00:11:33.000 --> 00:11:35.000]  屋也計算
[00:11:35.000 --> 00:11:37.000]  但不是說有多大
[00:11:37.000 --> 00:11:39.000]  而是有多少
[00:11:39.000 --> 00:11:41.000]  牲口 駱駝 羊 牛
[00:11:41.000 --> 00:11:43.000]  之類
[00:11:43.000 --> 00:11:45.000]  你有多少僕人
[00:11:45.000 --> 00:11:47.000]  你有多少地 有多少子女
[00:11:47.000 --> 00:11:49.000]  這些全部都是你的財富
[00:11:49.000 --> 00:11:51.000]  約伯在這方面全部都很優勝
[00:11:51.000 --> 00:11:53.000]  十個子女 七個兒子 三個女
[00:11:53.000 --> 00:11:55.000]  大地主 大財主
[00:11:55.000 --> 00:11:57.000]  介紹了約伯
[00:11:57.000 --> 00:11:59.000]  但跟著
[00:11:59.000 --> 00:12:01.000]  約伯記第一章
[00:12:01.000 --> 00:12:03.000]  一介紹約伯之後
[00:12:03.000 --> 00:12:05.000]  鏡頭好像一出氣
[00:12:05.000 --> 00:12:07.000]  你可以想像鏡頭
[00:12:07.000 --> 00:12:09.000]  轉到天上
[00:12:09.000 --> 00:12:11.000]  天上發生了一些事情
[00:12:11.000 --> 00:12:13.000]  天上上帝的眾子
[00:12:13.000 --> 00:12:15.000]  來到上帝面前聚集
[00:12:15.000 --> 00:12:17.000]  怎料撒旦也來到上帝面前
[00:12:17.000 --> 00:12:19.000]  很奇怪
[00:12:19.000 --> 00:12:21.000]  我們就不要問為何撒旦可以來到上帝面前
[00:12:21.000 --> 00:12:23.000]  約伯記沒有為我們解釋
[00:12:23.000 --> 00:12:25.000]  我們就不理會這件事
[00:12:25.000 --> 00:12:27.000]  這是另一個問題
[00:12:27.000 --> 00:12:29.000]  上帝問撒旦
[00:12:29.000 --> 00:12:31.000]  你在哪裡
[00:12:31.000 --> 00:12:33.000]  上帝說我在地上遊走
[00:12:33.000 --> 00:12:35.000]  上帝問你有沒有留意到
[00:12:35.000 --> 00:12:37.000]  約伯是
[00:12:37.000 --> 00:12:39.000]  全面正直 遠離惡事
[00:12:39.000 --> 00:12:41.000]  的一個人
[00:12:41.000 --> 00:12:43.000]  上帝很滿意約伯的表現
[00:12:43.000 --> 00:12:45.000]  一個正直
[00:12:45.000 --> 00:12:47.000]  敬畏上帝的人
[00:12:47.000 --> 00:12:49.000]  怎料撒旦
[00:12:49.000 --> 00:12:51.000]  專門頂嘴
[00:12:51.000 --> 00:12:53.000]  頂心瘡
[00:12:53.000 --> 00:12:55.000]  撒旦喜希伯來文的意思是
[00:12:55.000 --> 00:12:57.000]  撒旦
[00:12:57.000 --> 00:12:59.000]  意思是控告
[00:12:59.000 --> 00:13:01.000]  控告者
[00:13:01.000 --> 00:13:03.000]  專門在上帝面前控告人
[00:13:03.000 --> 00:13:05.000]  找人的錯處
[00:13:05.000 --> 00:13:07.000]  控告人
[00:13:07.000 --> 00:13:09.000]  撒旦又找錯處
[00:13:09.000 --> 00:13:11.000]  找不到錯處
[00:13:11.000 --> 00:13:13.000]  不過他就說一個假設的事情
[00:13:13.000 --> 00:13:15.000]  當然啦 你什麼都信他
[00:13:15.000 --> 00:13:17.000]  祝福他 什麼都給他
[00:13:17.000 --> 00:13:19.000]  聽你的
[00:13:19.000 --> 00:13:21.000]  你試試拿走
[00:13:21.000 --> 00:13:23.000]  他的東西
[00:13:23.000 --> 00:13:25.000]  看他怎樣
[00:13:25.000 --> 00:13:27.000]  在那裡嘗試
[00:13:27.000 --> 00:13:29.000]  上帝激將法
[00:13:29.000 --> 00:13:31.000]  激上帝
[00:13:31.000 --> 00:13:33.000]  你即搬下去
[00:13:33.000 --> 00:13:35.000]  不過你不能傷害他的
[00:13:35.000 --> 00:13:37.000]  身體
[00:13:37.000 --> 00:13:39.000]  然後就一連串的事情發生
[00:13:39.000 --> 00:13:41.000]  在約伯記載
[00:13:41.000 --> 00:13:43.000]  同一天連續四宗災禍
[00:13:43.000 --> 00:13:45.000]  禍患
[00:13:45.000 --> 00:13:47.000]  悲劇就發生
[00:13:47.000 --> 00:13:49.000]  約伯記所有財產
[00:13:49.000 --> 00:13:51.000]  駱駝 羊 牛
[00:13:51.000 --> 00:13:53.000]  被人搶 僕人被人殺
[00:13:53.000 --> 00:13:55.000]  有人搶強盜
[00:13:55.000 --> 00:13:57.000]  其他族裔
[00:13:57.000 --> 00:13:59.000]  其他部落的人
[00:13:59.000 --> 00:14:01.000]  第四宗
[00:14:01.000 --> 00:14:03.000]  有些逃脫的僕人
[00:14:03.000 --> 00:14:05.000]  一二三四連串
[00:14:05.000 --> 00:14:07.000]  向他稟報
[00:14:07.000 --> 00:14:09.000]  最後一個僕人
[00:14:09.000 --> 00:14:11.000]  最後的悲劇
[00:14:11.000 --> 00:14:13.000]  就是他的大兒子
[00:14:13.000 --> 00:14:15.000]  請他的弟妹吃飯
[00:14:15.000 --> 00:14:17.000]  十個兄弟姊妹
[00:14:17.000 --> 00:14:19.000]  去他大兒子家吃飯
[00:14:19.000 --> 00:14:21.000]  大風一吹
[00:14:21.000 --> 00:14:23.000]  你看到美國的龍捲風
[00:14:23.000 --> 00:14:25.000]  經過的地方
[00:14:25.000 --> 00:14:27.000]  如果你是木屋
[00:14:27.000 --> 00:14:29.000]  玩完的三小豬的故事
[00:14:29.000 --> 00:14:31.000]  吹給赤狼
[00:14:31.000 --> 00:14:33.000]  吹到木屋都倒了
[00:14:33.000 --> 00:14:35.000]  都沒有了
[00:14:35.000 --> 00:14:37.000]  變木削
[00:14:37.000 --> 00:14:39.000]  很恐怖
[00:14:39.000 --> 00:14:41.000]  大風吹 屋頂倒了
[00:14:41.000 --> 00:14:43.000]  十個兄弟姊妹都死了
[00:14:43.000 --> 00:14:45.000]  一日之間
[00:14:45.000 --> 00:14:47.000]  惡耗連場
[00:14:47.000 --> 00:14:49.000]  悲劇淋到
[00:14:49.000 --> 00:14:51.000]  你可以想像
[00:14:51.000 --> 00:14:53.000]  沒有人能夠經受得起
[00:14:53.000 --> 00:14:55.000]  虐伯撕裂衣服
[00:14:55.000 --> 00:14:57.000]  披麻蒙灰 痛苦至極
[00:14:57.000 --> 00:14:59.000]  但他
[00:14:59.000 --> 00:15:01.000]  我們平時可能的反應
[00:15:01.000 --> 00:15:05.000]  除了痛苦不已之外
[00:15:05.000 --> 00:15:07.000]  可能都會罵上帝
[00:15:07.000 --> 00:15:09.000]  不單是問上帝
[00:15:09.000 --> 00:15:11.000]  為什麼發生這種事情
[00:15:11.000 --> 00:15:13.000]  可能都會咒罵上帝
[00:15:13.000 --> 00:15:15.000]  但虐伯就說
[00:15:15.000 --> 00:15:17.000]  我赤身出於無態
[00:15:17.000 --> 00:15:19.000]  赤身回歸
[00:15:19.000 --> 00:15:21.000]  上次的收取
[00:15:21.000 --> 00:15:23.000]  上帝既然
[00:15:23.000 --> 00:15:25.000]  把這些東西給我
[00:15:25.000 --> 00:15:27.000]  這些都是身外之物
[00:15:27.000 --> 00:15:29.000]  他拿回我都無法說什麼
[00:15:29.000 --> 00:15:31.000]  所以虐伯就說
[00:15:31.000 --> 00:15:33.000]  虐伯沒有以口反嘴
[00:15:33.000 --> 00:15:35.000]  鏡頭轉到天上
[00:15:35.000 --> 00:15:37.000]  第二次上帝還在上帝面前聚集
[00:15:37.000 --> 00:15:39.000]  撒旦又再出現
[00:15:39.000 --> 00:15:41.000]  上帝又同樣
[00:15:41.000 --> 00:15:43.000]  主動問撒旦
[00:15:43.000 --> 00:15:45.000]  你有沒有看見虐伯
[00:15:45.000 --> 00:15:47.000]  上次你激我
[00:15:47.000 --> 00:15:49.000]  上次你激動我
[00:15:49.000 --> 00:15:51.000]  把他有的東西都拿走
[00:15:51.000 --> 00:15:53.000]  你看他仍然保持
[00:15:53.000 --> 00:15:55.000]  他的正直無犯罪
[00:15:55.000 --> 00:15:57.000]  撒旦又說
[00:15:57.000 --> 00:15:59.000]  人願意以皮換皮
[00:15:59.000 --> 00:16:01.000]  你試試
[00:16:01.000 --> 00:16:03.000]  你傷害他的身體
[00:16:03.000 --> 00:16:05.000]  身外之物
[00:16:05.000 --> 00:16:07.000]  你試試
[00:16:07.000 --> 00:16:09.000]  這樣做看看會怎樣
[00:16:09.000 --> 00:16:11.000]  上帝又說好啊
[00:16:11.000 --> 00:16:13.000]  不可以拿他的性命
[00:16:13.000 --> 00:16:15.000]  所以這次就說明撒旦激打虐伯
[00:16:15.000 --> 00:16:17.000]  虐伯全身都長瘡
[00:16:17.000 --> 00:16:19.000]  很慘
[00:16:19.000 --> 00:16:21.000]  他又不能死
[00:16:21.000 --> 00:16:23.000]  他在爐灰
[00:16:23.000 --> 00:16:25.000]  用瓦片刮自己的瘡
[00:16:25.000 --> 00:16:27.000]  我們不知道
[00:16:27.000 --> 00:16:29.000]  皮換皮
[00:16:29.000 --> 00:16:31.000]  長瘡很恐怖
[00:16:31.000 --> 00:16:33.000]  如果大家出過診
