
[00:00:00.000 --> 00:00:02.000]  很複雜的情緒
[00:05:22.000 --> 00:05:24.000]  代替灰塵
[00:05:24.000 --> 00:05:26.000]  喜樂猶代替悲哀
[00:05:26.000 --> 00:05:28.000]  讚美亦代替憂傷
[00:05:28.000 --> 00:05:30.000]  你聽聽這裏
[00:05:30.000 --> 00:05:32.000]  尼塞亞尼宣告的時候
[00:05:32.000 --> 00:05:34.000]  裏面所涉及的
[00:05:34.000 --> 00:05:37.000]  有多少是關於痛苦的事
[00:05:37.000 --> 00:05:39.000]  有多少次提到
[00:05:39.000 --> 00:05:42.000]  悲哀悲哀悲哀憂傷
[00:05:42.000 --> 00:05:46.000]  這裏所說的悲哀的字
[00:05:46.000 --> 00:05:48.000]  正正是八福裏面
[00:05:48.000 --> 00:05:51.000]  第二福所用的那一個字
[00:05:51.000 --> 00:05:53.000]  釋迦教告訴我們
[00:05:53.000 --> 00:05:56.000]  這段經文是說
[00:05:56.000 --> 00:05:58.000]  那一位尼塞亞
[00:05:58.000 --> 00:06:00.000]  在猶太的傳統裏面
[00:06:00.000 --> 00:06:02.000]  猶太的拉比
[00:06:02.000 --> 00:06:04.000]  他們稱呼這位尼塞亞
[00:06:04.000 --> 00:06:06.000]  叫做Mahanim
[00:06:06.000 --> 00:06:08.000]  Mahanim的意思
[00:06:08.000 --> 00:06:11.000]  即是那次下安慰的
[00:06:11.000 --> 00:06:13.000]  而這位次下安慰者
[00:06:13.000 --> 00:06:14.000]  他來的時候
[00:06:14.000 --> 00:06:16.000]  他就是接觸過一些
[00:06:16.000 --> 00:06:18.000]  受欺壓
[00:06:18.000 --> 00:06:19.000]  受苦
[00:06:19.000 --> 00:06:20.000]  捱窮
[00:06:20.000 --> 00:06:22.000]  痛楚的人
[00:06:22.000 --> 00:06:26.000]  他們為何哭
[00:06:26.000 --> 00:06:28.000]  為何他們受苦
[00:06:28.000 --> 00:06:30.000]  你又為何哭
[00:06:30.000 --> 00:06:32.000]  為何難過
[00:06:32.000 --> 00:06:34.000]  我想我難過
[00:06:34.000 --> 00:06:36.000]  可能是我覺得
[00:06:36.000 --> 00:06:38.000]  我應該得到的我得不到
[00:06:38.000 --> 00:06:39.000]  我應該得到的尊重我得不到
[00:06:39.000 --> 00:06:41.000]  我應該得到的愛得不到
[00:06:41.000 --> 00:06:43.000]  我不知道為何
[00:06:43.000 --> 00:06:45.000]  沒有照著
[00:06:45.000 --> 00:06:46.000]  我以為我已經做到的
[00:06:46.000 --> 00:06:49.000]  得到正面的讚賞
[00:06:49.000 --> 00:06:51.000]  或者正面的報償
[00:06:51.000 --> 00:06:53.000]  心裏面就哀傷
[00:06:53.000 --> 00:06:55.000]  你為何哀傷
[00:06:55.000 --> 00:06:58.000]  或者覺得明明不應該這樣
[00:06:58.000 --> 00:07:00.000]  上帝不應該這樣
[00:07:00.000 --> 00:07:02.000]  世界不應該這樣
[00:07:02.000 --> 00:07:04.000]  但可惜世界就是這樣
[00:07:04.000 --> 00:07:06.000]  那怎麼辦
[00:07:06.000 --> 00:07:08.000]  這些人他們會說
[00:07:08.000 --> 00:07:11.000]  上帝的公義
[00:07:11.000 --> 00:07:14.000]  是遲遲都不伸張出來
[00:07:14.000 --> 00:07:18.000]  所以他們覺得哀傷
[00:07:18.000 --> 00:07:22.000]  其實我們真的要很小心
[00:07:22.000 --> 00:07:25.000]  一方面我們要真的說
[00:07:25.000 --> 00:07:29.000]  上帝你的公義為何還不伸張出來
[00:07:29.000 --> 00:07:33.000]  但我們仍然要留一個空間
[00:07:33.000 --> 00:07:36.000]  我以為上帝的公義應該是這樣
[00:07:36.000 --> 00:07:38.000]  不過是我以為
[00:07:38.000 --> 00:07:40.000]  我最終還是要說
[00:07:40.000 --> 00:07:42.000]  上帝的公義
[00:07:42.000 --> 00:07:44.000]  白紙黑字他清清楚楚說的那些
[00:07:44.000 --> 00:07:47.000]  是他全盤審判的那些
[00:07:47.000 --> 00:07:50.000]  他一定會伸張他的公義
[00:07:50.000 --> 00:07:52.000]  而我所追求的就是
[00:07:52.000 --> 00:07:57.000]  上帝求你繼續改變我的心思意念
[00:07:57.000 --> 00:08:00.000]  以至我能夠和你的本性
[00:08:00.000 --> 00:08:03.000]  和你喜悅的那一個公義
[00:08:03.000 --> 00:08:06.000]  你的公義能夠互相配合
[00:08:06.000 --> 00:08:11.000]  那即是怎樣
[00:08:11.000 --> 00:08:13.000]  那即是說
[00:08:13.000 --> 00:08:17.000]  我說就算我未曾去到認識
[00:08:17.000 --> 00:08:19.000]  上帝全盤的公義
[00:08:19.000 --> 00:08:22.000]  但按照我最好的良知
[00:08:22.000 --> 00:08:25.000]  我感覺到那個公義未得伸張的時候
[00:08:25.000 --> 00:08:29.000]  我要有一個哀傷的心
[00:08:29.000 --> 00:08:31.000]  而在這樣的情況下
[00:08:31.000 --> 00:08:35.000]  我們每個人都願主憐憫我們
[00:08:35.000 --> 00:08:37.000]  有我們的哀傷
[00:08:37.000 --> 00:08:41.000]  為了上主的公義未曾伸張而哀傷
[00:08:41.000 --> 00:08:45.000]  多過是為了自己的見解
[00:08:45.000 --> 00:08:48.000]  未曾得到肯定而憤怒
[00:08:48.000 --> 00:08:53.000]  今天是需要消除憤怒的時刻
[00:08:53.000 --> 00:08:56.000]  今天是需要尋求和平
[00:08:56.000 --> 00:08:58.000]  尋求真理
[00:08:58.000 --> 00:09:00.000]  尋求良知
[00:09:00.000 --> 00:09:04.000]  尋求真正的美善
[00:09:04.000 --> 00:09:07.000]  而在這個尋求的過程裏面
[00:09:07.000 --> 00:09:10.000]  我總覺得我們需要多些的眼淚
[00:09:10.000 --> 00:09:15.000]  而少些的謾罵仇怨
[00:09:15.000 --> 00:09:25.000]  因為上帝是會安慰那些受苦、受難、受鬱、受誤會、受欺壓
[00:09:25.000 --> 00:09:28.000]  上帝是看著
[00:09:28.000 --> 00:09:34.000]  而這一切是帶來一個盼望
[00:09:34.000 --> 00:09:37.000]  就是說他終於會平反
[00:09:37.000 --> 00:09:42.000]  他終於會叫哀傷的人得著華冠
[00:09:42.000 --> 00:09:45.000]  被羞辱的人得著光彩
[00:09:45.000 --> 00:09:47.000]  被欺壓的人得著扶植
[00:09:47.000 --> 00:09:49.000]  哀傷的人得著喜樂
[00:09:49.000 --> 00:09:52.000]  憂鬱的人能夠開口讚美
[00:09:52.000 --> 00:09:56.000]  為什麼呢?因為耶穌基督已經來了
[00:09:56.000 --> 00:09:59.000]  因為尼塞亞已經開展了他的工作
[00:09:59.000 --> 00:10:04.000]  因為耶穌基督今天仍然在施行安慰憐憫
[00:10:04.000 --> 00:10:08.000]  而且耶穌基督開始了的工作是一定會成全的
[00:10:08.000 --> 00:10:16.000]  就是說最後我們如果是為了上帝所憂傷的事憂傷
[00:10:16.000 --> 00:10:18.000]  或者我們在他的面前
[00:10:18.000 --> 00:10:24.000]  我們坦然無懼地將我們憂傷的情緒向他披露
[00:10:24.000 --> 00:10:27.000]  他是會施恩典給我們
[00:10:27.000 --> 00:10:32.000]  而我們就因為知道有盼望
[00:10:32.000 --> 00:10:37.000]  所以有一樣是相當不合邏輯的東西
[00:10:37.000 --> 00:10:39.000]  但是這種不合邏輯的東西
[00:10:39.000 --> 00:10:45.000]  就是正正能夠幫助我們勝過現今的苦難的那種能力
[00:10:45.000 --> 00:10:47.000]  雖然現在四周黑暗
[00:10:47.000 --> 00:10:51.000]  但是我知道白天一定會從東方升起
[00:10:51.000 --> 00:10:55.000]  我期待的是東方升起的那一個公義的太陽
[00:10:55.000 --> 00:10:59.000]  而在這個公義的太陽一定會升起的情況下
[00:10:59.000 --> 00:11:01.000]  我在黑暗當中歡喜快樂
[00:11:01.000 --> 00:11:04.000]  我在黑暗當中唱起黎明的詩歌
[00:11:04.000 --> 00:11:08.000]  這就是上主給我們屬他的人說
[00:11:08.000 --> 00:11:12.000]  在困苦的環境裏面救恩已經開始了
[00:11:12.000 --> 00:11:16.000]  而我們最終是會得到這個安慰
[00:11:16.000 --> 00:11:18.000]  因為那安慰者已經來到
[00:11:18.000 --> 00:11:25.000]  所以我們整個焦點是放在這位抹乾人眼淚的上帝的身上
[00:11:25.000 --> 00:11:29.000]  你的信仰裏面有眼淚嗎?
[00:11:29.000 --> 00:11:38.000]  有眼淚之餘有沒有在淚眼當中能夠看見為你擦乾眼淚的上帝?
[00:11:38.000 --> 00:11:41.000]  我時常想起我自己的媽媽
[00:11:41.000 --> 00:11:46.000]  她活著的時候是有很多眼淚的
[00:11:46.000 --> 00:11:51.000]  有些人懷疑我是承受了這個基因
[00:11:51.000 --> 00:11:53.000]  所以是一個耳罕的人
[00:11:53.000 --> 00:11:56.000]  但是她的哭泣比我不同
[00:11:56.000 --> 00:12:02.000]  她的哭泣是真的在這個仇苦裏面熬煉出來的
[00:12:02.000 --> 00:12:05.000]  但是在這個熬煉的過程裏面
[00:12:05.000 --> 00:12:08.000]  她時常看著那位令她喜笑的上帝
[00:12:08.000 --> 00:12:11.000]  所以她也是眼淚最多的人
[00:12:11.000 --> 00:12:13.000]  也是笑得最多的人
[00:12:13.000 --> 00:12:19.000]  我盼望我們都能夠將我們的焦點放在這位會抹乾人眼淚的上帝
[00:12:19.000 --> 00:12:20.000]  我記得媽媽說過
[00:12:20.000 --> 00:12:23.000]  我的眼淚是用皮袋裝著
[00:12:23.000 --> 00:12:25.000]  這是詩篇的說話
[00:12:25.000 --> 00:12:27.000]  主耶穌告訴我們
[00:12:27.000 --> 00:12:29.000]  我實實在在告訴你們
[00:12:29.000 --> 00:12:31.000]  告訴你們門徒的說話
[00:12:31.000 --> 00:12:34.000]  我相信今天用在我們身上一樣是通用的
[00:12:34.000 --> 00:12:37.000]  你們將要痛哭哀號
[00:12:37.000 --> 00:12:40.000]  屬基督的人
[00:12:40.000 --> 00:12:42.000]  天國裏面的人
[00:12:42.000 --> 00:12:44.000]  要痛哭啊 要哀號啊
[00:12:44.000 --> 00:12:49.000]  世人反而要歡喜快樂
[00:12:49.000 --> 00:12:53.000]  你們卻是會憂愁
[00:12:53.000 --> 00:12:56.000]  那進天國來幹什麼呢
[00:12:56.000 --> 00:12:58.000]  不如進世界好了
[00:12:58.000 --> 00:13:00.000]  世界是喜樂的
[00:13:00.000 --> 00:13:03.000]  哈哈哈哈 嚇得要死
[00:13:03.000 --> 00:13:06.000]  天國裏面哀哭憂愁
[00:13:06.000 --> 00:13:09.000]  是真的難過
[00:13:09.000 --> 00:13:11.000]  不過分別在哪裏呢
[00:13:11.000 --> 00:13:13.000]  分別在主耶穌說的話
[00:13:13.000 --> 00:13:15.000]  你們不過
[00:13:15.000 --> 00:13:17.000]  有個不過
[00:13:17.000 --> 00:13:19.000]  不過你們的憂愁
[00:13:19.000 --> 00:13:23.000]  會變為喜樂
[00:13:23.000 --> 00:13:25.000]  他們的所謂喜樂
[00:13:25.000 --> 00:13:28.000]  其實一方面已經是
[00:13:28.000 --> 00:13:30.000]  沒有底的喜樂
[00:13:30.000 --> 00:13:31.000]  虛浮
[00:13:31.000 --> 00:13:33.000]  然後最終
[00:13:33.000 --> 00:13:35.000]  這些俗世的喜樂
[00:13:35.000 --> 00:13:37.000]  放縱情慾的所謂喜樂
[00:13:37.000 --> 00:13:39.000]  最終都是墮落的
[00:13:39.000 --> 00:13:41.000]  而最後是變成受苦的
[00:13:41.000 --> 00:13:44.000]  唯獨在上主國度裏面
[00:13:44.000 --> 00:13:46.000]  跟從耶穌基督而行的人
[00:13:46.000 --> 00:13:48.000]  暫時憂愁
[00:13:48.000 --> 00:13:50.000]  甚至是極大的憂愁
[00:13:50.000 --> 00:13:53.000]  但是最終是會變為喜樂
[00:13:53.000 --> 00:13:55.000]  耶和華的聖文
[00:13:55.000 --> 00:13:57.000]  你們要歌頌他
[00:13:57.000 --> 00:14:01.000]  稱頌他可紀念的聖名
[00:14:01.000 --> 00:14:06.000]  因為他的怒氣不過是轉眼之間
[00:14:06.000 --> 00:14:09.000]  我們的眼淚
[00:14:09.000 --> 00:14:15.000]  有時是因為上帝管教我們
[00:14:15.000 --> 00:14:19.000]  上帝在咬我們
[00:14:19.000 --> 00:14:20.000]  在搖我們
[00:14:20.000 --> 00:14:21.000]  在搓我們
[00:14:21.000 --> 00:14:23.000]  在管教我們
[00:14:23.000 --> 00:14:25.000]  但是記住記住
[00:14:25.000 --> 00:14:29.000]  就算是我們得罪上帝
[00:14:29.000 --> 00:14:31.000]  頭頭碰壁
[00:14:31.000 --> 00:14:34.000]  苦不堪言
[00:14:34.000 --> 00:14:38.000]  他的怒氣不過是轉眼之間
[00:14:38.000 --> 00:14:43.000]  他的恩典乃是一生之久
[00:14:43.000 --> 00:14:48.000]  他的恩典乃是一生之久
[00:14:48.000 --> 00:14:51.000]  一叔雖然有哭泣
[00:14:51.000 --> 00:14:55.000]  早晨便必歡呼
[00:14:55.000 --> 00:14:59.000]  抱著枕頭
[00:14:59.000 --> 00:15:01.000]  自己在哭
[00:15:01.000 --> 00:15:05.000]  但是始終一晚是會過去
[00:15:05.000 --> 00:15:07.000]  醒過來的時候
[00:15:07.000 --> 00:15:09.000]  詩人說就必歡呼
[00:15:09.000 --> 00:15:12.000]  詩篇裏面有很多這些說話
[00:15:12.000 --> 00:15:17.000]  是很肉入骨的描述人生裏面的困難
[00:15:17.000 --> 00:15:19.000]  大衛經過的甚多
[00:15:19.000 --> 00:15:20.000]  大衛經過
[00:15:20.000 --> 00:15:22.000]  他是一個音樂人
[00:15:22.000 --> 00:15:24.000]  他的音樂可以醫治這個掃羅
[00:15:24.000 --> 00:15:26.000]  但是他自己的生命
[00:15:26.000 --> 00:15:28.000]  也是經歷很多的失敗
[00:15:28.000 --> 00:15:30.000]  很多的痛苦
[00:15:30.000 --> 00:15:33.000]  他的醜事我們不用再說了
[00:15:33.000 --> 00:15:35.000]  他的痛苦的事
[00:15:35.000 --> 00:15:37.000]  有多少
[00:15:37.000 --> 00:15:39.000]  你記不記得
[00:15:39.000 --> 00:15:41.000]  有時我們以為
[00:15:41.000 --> 00:15:44.000]  我們真的可以風平浪靜
[00:15:44.000 --> 00:15:46.000]  但是當大衛做錯事之後
[00:15:46.000 --> 00:15:48.000]  他生了一個小孩
[00:15:48.000 --> 00:15:49.000]  那個小孩也要死
[00:15:49.000 --> 00:15:51.000]  他多麼的痛苦
[00:15:51.000 --> 00:15:53.000]  當他後來
[00:15:53.000 --> 00:15:55.000]  做了王
[00:15:55.000 --> 00:15:58.000]  被自己的兒子反他
[00:15:58.000 --> 00:16:00.000]  要殺他
[00:16:00.000 --> 00:16:02.000]  多麼的痛苦
[00:16:02.000 --> 00:16:05.000]  但是他也能夠在這一切裏面
[00:16:05.000 --> 00:16:07.000]  去到看見
[00:16:07.000 --> 00:16:09.000]  上帝的怒氣
[00:16:10.000 --> 00:16:12.000]  在轉眼之間
[00:16:12.000 --> 00:16:14.000]  上帝的恩典
[00:16:14.000 --> 00:16:16.000]  是一生之救
[00:16:16.000 --> 00:16:18.000]  他說你將我的哀哭變為跳舞
[00:16:18.000 --> 00:16:20.000]  將我的麻衣脫去
[00:16:20.000 --> 00:16:23.000]  欣賞喜樂
[00:16:23.000 --> 00:16:26.000]  我要稱頌上帝
[00:16:26.000 --> 00:16:30.000]  到底這裏基督所說的哀哭
[00:16:30.000 --> 00:16:32.000]  是哭些什麼呢
[00:16:32.000 --> 00:16:34.000]  有些人就說
[00:16:34.000 --> 00:16:36.000]  這個哀哭一定是畏罪哀哭
[00:16:36.000 --> 00:16:38.000]  除了畏罪哀哭
[00:16:38.000 --> 00:16:40.000]  其他的哀哭都沒有什麼意義
[00:16:40.000 --> 00:16:42.000]  我不同意
[00:16:42.000 --> 00:16:43.000]  我不敢同意
[00:16:43.000 --> 00:16:45.000]  我不想同意
[00:16:45.000 --> 00:16:47.000]  當然畏罪哀哭
[00:16:47.000 --> 00:16:50.000]  是真的絕對重要的
[00:16:50.000 --> 00:16:52.000]  你信了耶穌沒有
[00:16:52.000 --> 00:16:54.000]  你信了耶穌沒有
[00:16:54.000 --> 00:16:56.000]  你畏著自己的罪
[00:16:56.000 --> 00:16:58.000]  哭過沒有
[00:16:58.000 --> 00:17:00.000]  畏著自己的驕傲
[00:17:00.000 --> 00:17:02.000]  哭過沒有
[00:17:02.000 --> 00:17:04.000]  畏著自己的色情
[00:17:04.000 --> 00:17:05.000]  哭過沒有
[00:17:05.000 --> 00:17:07.000]  畏著自己的貪心
[00:17:07.000 --> 00:17:08.000]  哭過沒有
[00:17:08.000 --> 00:17:09.000]  畏著自己
[00:17:09.000 --> 00:17:11.000]  都不要說什麼
[00:17:11.000 --> 00:17:14.000]  總之知道自己是得罪上帝
[00:17:14.000 --> 00:17:17.000]  自己是受慘的時候
[00:17:17.000 --> 00:17:19.000]  哭過沒有
[00:17:19.000 --> 00:17:22.000]  不過這裏的哀哭
[00:17:22.000 --> 00:17:23.000]  有些人說
[00:17:23.000 --> 00:17:25.000]  不是的
[00:17:25.000 --> 00:17:27.000]  不止畏罪哀哭
[00:17:27.000 --> 00:17:32.000]  總之為一切的仇苦哀哭的
[00:17:32.000 --> 00:17:36.000]  上帝都會有事做
[00:17:36.000 --> 00:17:38.000]  我都很喜歡這個
[00:17:38.000 --> 00:17:40.000]  如果你哭錯了
[00:17:40.000 --> 00:17:42.000]  上帝會說你哭什麼
[00:17:42.000 --> 00:17:44.000]  如果你是痛苦上帝
[00:17:44.000 --> 00:17:48.000]  無論你是什麼原因來哭
[00:17:48.000 --> 00:17:50.000]  作為一個慈愛憐憫的上帝
[00:17:50.000 --> 00:17:54.000]  他一定會紀念這些眼淚
[00:17:54.000 --> 00:17:57.000]  不過人生真的可以不哭嗎
[00:17:57.000 --> 00:18:00.000]  真的可以不哭嗎
[00:18:00.000 --> 00:18:02.000]  或者沒有被人知道
[00:18:02.000 --> 00:18:04.000]  或者所謂往眼淚流
[00:18:04.000 --> 00:18:06.000]  不過我希望我們真的可以
[00:18:06.000 --> 00:18:08.000]  再在上帝的面前
[00:18:08.000 --> 00:18:10.000]  再在這個群體裏面
[00:18:10.000 --> 00:18:13.000]  人際的關係之間
[00:18:13.000 --> 00:18:15.000]  更加的去釋然的
[00:18:15.000 --> 00:18:18.000]  來表達我們內心真正的情況
[00:18:18.000 --> 00:18:20.000]  真正的情緒
[00:18:20.000 --> 00:18:24.000]  約伯記有一段這樣的說話
[00:18:24.000 --> 00:18:27.000]  人為婦人所生
[00:18:27.000 --> 00:18:33.000]  日子短少多又還難
[00:18:33.000 --> 00:18:37.000]  出來如花又被割下
[00:18:37.000 --> 00:18:41.000]  飛去如影不能存留
[00:18:41.000 --> 00:18:51.000]  日子短少多又還難
[00:18:51.000 --> 00:18:55.000]  出來如花又被割下
[00:18:55.000 --> 00:18:59.000]  飛去如影不能存留
[00:18:59.000 --> 00:19:04.000]  這樣的人
[00:19:04.000 --> 00:19:07.000]  你豈憎眼看他
[00:19:07.000 --> 00:19:10.000]  又叫我來受審
[00:19:10.000 --> 00:19:17.000]  誰能使潔淨之物出於污穢之中呢
[00:19:17.000 --> 00:19:19.000]  無論誰也不能
[00:19:19.000 --> 00:19:24.000]  人的日子既然限定他的月數在你那裏
