
[00:00:00.000 --> 00:00:06.400]  今日來到我們講題「突破人生的十種祈求」
[00:01:53.400 --> 00:01:55.400]  石器時代
[00:01:55.400 --> 00:01:57.600]  那時的人用不用錢?
[00:01:57.600 --> 00:01:59.600]  不用的
[00:01:59.600 --> 00:02:01.000]  他雖然有車
[00:02:01.000 --> 00:02:03.800]  但他自己用腳來行
[00:02:03.800 --> 00:02:05.800]  以前的人是靠打獵
[00:02:05.800 --> 00:02:09.600]  靠擇上帝安排的生果
[00:02:09.600 --> 00:02:11.200]  就可以生存
[00:02:11.200 --> 00:02:14.600]  這個帶出當未發明錢之前
[00:02:14.600 --> 00:02:17.200]  我們的祖宗是怎樣生活的?
[00:02:17.200 --> 00:02:19.200]  其實那時他們叫自給自足
[00:02:19.200 --> 00:02:22.000]  例如他去打魚
[00:02:22.000 --> 00:02:23.600]  打了四條魚
[00:02:23.600 --> 00:02:25.600]  今晚回家吃魚
[00:02:25.600 --> 00:02:28.000]  所以靠他找到甚麼就吃甚麼
[00:02:28.000 --> 00:02:30.000]  但生活比較單調
[00:02:30.000 --> 00:02:31.800]  後來可能他打完魚之後
[00:02:31.800 --> 00:02:33.800]  一路走回家
[00:02:33.800 --> 00:02:35.400]  家裡當然是山洞
[00:02:35.400 --> 00:02:36.800]  見到別人家的山洞
[00:02:36.800 --> 00:02:38.400]  那麼香的香味
[00:02:38.400 --> 00:02:41.600]  原來他在燒羊架
[00:02:41.600 --> 00:02:43.800]  結果他很想吃羊架
[00:02:43.800 --> 00:02:45.800]  但自己沒理由問人要
[00:02:45.800 --> 00:02:46.600]  那麼難看
[00:02:46.600 --> 00:02:47.600]  他就想到
[00:02:47.600 --> 00:02:48.400]  不如這樣
[00:02:48.400 --> 00:02:50.400]  我找兩條魚
[00:02:50.400 --> 00:02:52.400]  換你的羊腿
[00:02:52.400 --> 00:02:53.600]  他覺得好
[00:02:53.600 --> 00:02:54.800]  又有魚吃
[00:02:54.800 --> 00:02:57.600]  結果原來這樣換來換去
[00:02:57.600 --> 00:02:59.600]  就叫以物易物
[00:02:59.600 --> 00:03:02.800]  就是我們最早期的經濟發展
[00:03:02.800 --> 00:03:04.400]  就是這樣開始
[00:03:04.400 --> 00:03:06.600]  但慢慢人們可能發覺不公平
[00:03:06.600 --> 00:03:09.000]  我那麼大隻羊腿
[00:03:09.000 --> 00:03:11.000]  換你兩條小魚
[00:03:11.000 --> 00:03:12.200]  不行
[00:03:12.200 --> 00:03:16.200]  所以最後就發明了錢
[00:03:16.200 --> 00:03:20.800]  錢其實可以說是一個交易的媒體
[00:03:20.800 --> 00:03:22.800]  以前用甚麼的
[00:03:22.800 --> 00:03:24.400]  用貝殼
[00:03:24.400 --> 00:03:27.000]  其實原來四千年前已經開始
[00:03:27.000 --> 00:03:29.000]  有海的貝殼
[00:03:29.000 --> 00:03:30.200]  有骨的貝殼
[00:03:30.200 --> 00:03:31.400]  有石的貝殼
[00:03:31.400 --> 00:03:33.800]  後來去到商朝才開始
[00:03:33.800 --> 00:03:36.800]  用金屬去製造錢幣
[00:03:36.800 --> 00:03:39.400]  總括來說就是大家所供應的東西
[00:03:39.400 --> 00:03:42.000]  是可以用來做交換
[00:03:42.000 --> 00:03:44.000]  所以我有時覺得錢
[00:03:44.000 --> 00:03:46.000]  很無辜
[00:03:46.000 --> 00:03:48.000]  我們覺得它是很壞的東西
[00:03:48.000 --> 00:03:53.000]  原來它本身是一個十分忠誠的交易媒介
[00:03:53.000 --> 00:03:55.000]  但可能熟悉聖經的你
[00:03:55.000 --> 00:03:56.000]  馬上說不是啊
[00:03:56.000 --> 00:03:57.000]  女傳道
[00:03:57.000 --> 00:03:58.000]  你記不記得聖經
[00:03:58.000 --> 00:04:00.000]  記不記得耶穌說甚麼
[00:04:00.000 --> 00:04:02.000]  耶穌說過一句說話
[00:04:02.000 --> 00:04:04.000]  是跟有錢人說的
[00:04:04.000 --> 00:04:06.000]  不知道有沒有你們的份呢
[00:04:06.000 --> 00:04:08.000]  應該沒有的
[00:04:08.000 --> 00:04:09.000]  甚麼意思呢
[00:04:09.000 --> 00:04:10.000]  我沒有的意思是說結果
[00:04:10.000 --> 00:04:14.000]  在《馬太福音》十九章二十四節
[00:04:14.000 --> 00:04:16.000]  那裡說
[00:04:16.000 --> 00:04:18.000]  我又告訴你們
[00:04:18.000 --> 00:04:21.000]  駱駝穿過針的眼
[00:04:21.000 --> 00:04:27.000]  比財主進神的國還容易呢
[00:04:27.000 --> 00:04:29.000]  大家記不記得這段經文
[00:04:29.000 --> 00:04:31.000]  有沒有印象
[00:04:31.000 --> 00:04:37.000]  究竟有錢和貪錢有沒有不同呢
[00:04:37.000 --> 00:04:39.000]  有錢和貪錢有沒有不同呢
[00:04:39.000 --> 00:04:42.000]  耶穌說有錢的人很難進天國
[00:04:42.000 --> 00:04:44.000]  難成怎樣呢
[00:04:44.000 --> 00:04:46.000]  就好像你現在見到的那支針
[00:04:46.000 --> 00:04:49.000]  和駱駝
[00:04:49.000 --> 00:04:54.000]  但這段經文可能對於某部份人造成困擾
[00:04:54.000 --> 00:04:58.000]  曾經有些做大生意很有錢的弟兄姊妹分享
[00:04:58.000 --> 00:05:02.000]  他們說我們做基督徒又做生意
[00:05:02.000 --> 00:05:03.000]  很慘
[00:05:03.000 --> 00:05:08.000]  好像經常覺得上帝根本不想我們賺那麼多錢
[00:05:08.000 --> 00:05:11.000]  因為難進天國
[00:05:11.000 --> 00:05:13.000]  好像經常掙扎
[00:05:13.000 --> 00:05:15.000]  回到公司又想著錢
[00:05:15.000 --> 00:05:19.000]  回到教會牧師說你難進天國
[00:05:19.000 --> 00:05:23.000]  他就說很辛苦究竟怎樣呢
[00:05:23.000 --> 00:05:26.000]  所以一直有很多解釋
[00:05:26.000 --> 00:05:28.000]  關於這段經文
[00:05:28.000 --> 00:05:31.000]  其中一個解釋我幾年前說到
[00:05:31.000 --> 00:05:33.000]  我都是用這個例子
[00:05:33.000 --> 00:05:35.000]  因為我覺得很美這個例子
[00:05:35.000 --> 00:05:40.000]  有人解釋說其實針眼是甚麼意思呢
[00:05:40.000 --> 00:05:42.000]  不是真的針那個眼
[00:05:42.000 --> 00:05:44.000]  即是那個小洞
[00:05:44.000 --> 00:05:46.000]  而是說耶穌時代有一個門
[00:05:46.000 --> 00:05:48.000]  叫針眼門
[00:05:48.000 --> 00:05:50.000]  那門是很大的門
[00:05:50.000 --> 00:05:52.000]  因為進城
[00:05:52.000 --> 00:05:55.000]  日間時就會整個門都開了
[00:05:55.000 --> 00:05:59.000]  人、駱駝、貨物就會經過
[00:05:59.000 --> 00:06:03.000]  但黃昏時就一定要關門
[00:06:03.000 --> 00:06:08.000]  但當真的有人帶著駱駝、貨物回來
[00:06:08.000 --> 00:06:10.000]  就很難為了它
[00:06:10.000 --> 00:06:12.000]  開那扇很重的門
[00:06:12.000 --> 00:06:14.000]  因為門很大
[00:06:14.000 --> 00:06:16.000]  所以就開了門
[00:06:16.000 --> 00:06:18.000]  而這個就是針眼門
[00:06:18.000 --> 00:06:22.000]  現在你去聖地都有人這樣介紹給你聽
[00:06:22.000 --> 00:06:27.000]  所以就說原來駱駝要經過針眼這扇門
[00:06:27.000 --> 00:06:29.000]  並不是不可能
[00:06:29.000 --> 00:06:32.000]  只需要駱駝背著的貨物放下
[00:06:32.000 --> 00:06:34.000]  然後再經過門的時候
[00:06:34.000 --> 00:06:36.000]  有人可能用腳去推它
[00:06:36.000 --> 00:06:38.000]  應該沒那麼殘忍
[00:06:38.000 --> 00:06:40.000]  總之有人拉、有人推
[00:06:40.000 --> 00:06:42.000]  這樣就過了
[00:06:42.000 --> 00:06:44.000]  這樣就比喻為
[00:06:44.000 --> 00:06:47.000]  有錢的你不是進不了天國
[00:06:47.000 --> 00:06:50.000]  而是你要放下你所有的
[00:06:50.000 --> 00:06:53.000]  不要執著於你身邊擁有的一切
[00:06:53.000 --> 00:06:57.000]  你就可以進入天國
[00:06:57.000 --> 00:06:59.000]  我之前說到也是這樣
[00:06:59.000 --> 00:07:01.000]  我覺得很有意義
[00:07:01.000 --> 00:07:03.000]  但當今次要預備的時候
[00:07:03.000 --> 00:07:06.000]  我再看很多現代的《釋經》書
[00:07:06.000 --> 00:07:08.000]  原來發覺
[00:07:08.000 --> 00:07:11.000]  針眼門這個概念
[00:07:11.000 --> 00:07:13.000]  原來去到十一世紀
[00:07:13.000 --> 00:07:17.000]  先由一位聖經學者去提出
[00:07:17.000 --> 00:07:21.000]  當再看幾本近這五年、十年出的《釋經》書
[00:07:21.000 --> 00:07:27.000]  他說其實耶穌時代一直沒有證據有這扇門
[00:07:27.000 --> 00:07:30.000]  一直沒有證據有這扇門出現
[00:07:30.000 --> 00:07:34.000]  推翻了剛才的解釋
[00:07:34.000 --> 00:07:38.000]  當這個解釋有些人覺得被推翻了
[00:07:38.000 --> 00:07:41.000]  又要再去解釋這段經文的時候
[00:07:41.000 --> 00:07:43.000]  另一個方法就是看到
[00:07:43.000 --> 00:07:46.000]  其實不關這個小門事
[00:07:46.000 --> 00:07:49.000]  是關希臘民事
[00:07:49.000 --> 00:07:52.000]  當中原來用希臘民
[00:07:52.000 --> 00:07:56.000]  表達樂陀或者當時耶穌時代最大的動物
[00:07:56.000 --> 00:07:58.000]  原來就是樂陀
[00:07:58.000 --> 00:08:00.000]  這個字大家留意了
[00:08:00.000 --> 00:08:03.000]  他就說原來樂陀就是這個字
[00:08:03.000 --> 00:08:06.000]  然後有人找到一個理由
[00:08:06.000 --> 00:08:09.000]  是另一個希臘民的字
[00:08:09.000 --> 00:08:11.000]  你看看上下的對比
[00:08:11.000 --> 00:08:13.000]  只差一個字母
[00:08:13.000 --> 00:08:18.000]  而這個字母他們找到這個字很舒服
[00:08:18.000 --> 00:08:20.000]  因為原來這個字解釋什麼呢?
[00:08:20.000 --> 00:08:22.000]  就是解釋「繩」
[00:08:22.000 --> 00:08:24.000]  一條繩
[00:08:24.000 --> 00:08:26.000]  然後有人說
[00:08:26.000 --> 00:08:28.000]  這樣就合理了
[00:08:28.000 --> 00:08:29.000]  即是什麼呢?
[00:08:29.000 --> 00:08:31.000]  原來樂陀過針眼肯定不行
[00:08:31.000 --> 00:08:34.000]  但如果一條繩無論多粗都好
[00:08:34.000 --> 00:08:36.000]  你知繩很粗
[00:08:36.000 --> 00:08:38.000]  但其實有很多條幼的繩纏在一起
[00:08:38.000 --> 00:08:41.000]  他就說如果用心
[00:08:41.000 --> 00:08:43.000]  或者整幼些
[00:08:43.000 --> 00:08:45.000]  是可以過的
[00:08:45.000 --> 00:08:47.000]  亦看了好幾本書
[00:08:47.000 --> 00:08:49.000]  是用這個做解釋
[00:08:49.000 --> 00:08:53.000]  不過我覺得這個解釋十分危險
[00:08:53.000 --> 00:08:55.000]  為什麼呢?
[00:08:55.000 --> 00:08:59.000]  因為你好像把聖經覺得不合理的東西
[00:08:59.000 --> 00:09:01.000]  你就想辦法去看看
[00:09:01.000 --> 00:09:03.000]  會不會聖經寫錯字呢?
[00:09:03.000 --> 00:09:05.000]  會不會聖經印錯呢?
[00:09:05.000 --> 00:09:09.000]  然後你找到原來我們那一個字母
[00:09:09.000 --> 00:09:12.000]  就合理了
[00:09:12.000 --> 00:09:14.000]  但聖經都說
[00:09:14.000 --> 00:09:18.000]  一點一滑都不可以廢去
[00:09:18.000 --> 00:09:22.000]  上帝所感動的這本聖經
[00:09:22.000 --> 00:09:25.000]  一點一滑都不可以廢去
[00:09:25.000 --> 00:09:29.000]  但你說這段經文很不合理
[00:09:29.000 --> 00:09:32.000]  但其實這未必是不合理
[00:09:32.000 --> 00:09:34.000]  這可能是一種表達手法
[00:09:34.000 --> 00:09:37.000]  即我們所說的誇張手法
[00:09:37.000 --> 00:09:41.000]  來凸顯你想表達的主題
[00:09:41.000 --> 00:09:44.000]  例如耶穌在《馬太福音》七章四節都說過
[00:09:44.000 --> 00:09:47.000]  如果你自己眼中有良目
[00:09:47.000 --> 00:09:49.000]  即是有條目在你的眼裡
[00:09:49.000 --> 00:09:51.000]  你怎可以和你的弟兄說
[00:09:51.000 --> 00:09:54.000]  容我去掉你眼中的刺呢?
[00:09:54.000 --> 00:09:56.000]  如果你看到這段經文
[00:09:56.000 --> 00:09:57.000]  你就說不合理
[00:09:57.000 --> 00:09:59.000]  怎會有條目在眼裡呢?
[00:09:59.000 --> 00:10:02.000]  然後你又去找一班生理學專家
[00:10:02.000 --> 00:10:03.000]  然後就說
[00:10:03.000 --> 00:10:05.000]  你猜在人的眼球裡
[00:10:05.000 --> 00:10:08.000]  有條目有沒有可能呢?
[00:10:08.000 --> 00:10:10.000]  是不是要這樣呢?
[00:10:10.000 --> 00:10:12.000]  而另外
[00:10:12.000 --> 00:10:14.000]  《馬太福音》耶穌都說
[00:10:14.000 --> 00:10:15.000]  在23章24節
[00:10:15.000 --> 00:10:19.000]  你們這個黑眼領路的人
[00:10:19.000 --> 00:10:22.000]  夢蟲你們就雷出來
[00:10:22.000 --> 00:10:23.000]  看到一條蟲了嗎?
[00:10:23.000 --> 00:10:24.000]  夢蟲
[00:10:24.000 --> 00:10:26.000]  夢蟲有多大呢?
[00:10:26.000 --> 00:10:29.000]  是一至四毫米
[00:10:29.000 --> 00:10:32.000]  一至四毫米即是多少呢?
[00:10:32.000 --> 00:10:35.000]  我想比指甲還小
[00:10:35.000 --> 00:10:37.000]  好像一隻蚊子
[00:10:37.000 --> 00:10:39.000]  比蚊子還小
[00:10:39.000 --> 00:10:40.000]  可能是小蚊子
[00:10:40.000 --> 00:10:42.000]  這裡的蚊子不知為何大一點
[00:10:42.000 --> 00:10:44.000]  比香港大很多
[00:10:44.000 --> 00:10:45.000]  很恐怖
[00:10:45.000 --> 00:10:47.000]  很大隻像蜘蛛一樣
[00:10:47.000 --> 00:10:48.000]  耶穌說
[00:10:48.000 --> 00:10:51.000]  夢蟲你們就選了出來
[00:10:51.000 --> 00:10:54.000]  但是駱駝你們就吞了
[00:10:54.000 --> 00:10:56.000]  那你又解釋了
[00:10:56.000 --> 00:10:58.000]  人可以吞駱駝的
[00:10:58.000 --> 00:11:00.000]  肚子餓的時候難道這樣嗎?
[00:11:00.000 --> 00:11:02.000]  怎麼吞呢?駱駝有多大呢?
[00:11:02.000 --> 00:11:07.000]  平均駱駝是兩米至三米
[00:11:07.000 --> 00:11:09.000]  難道你又去解釋嗎?
[00:11:09.000 --> 00:11:12.000]  我們孟子也有一句話
[00:11:12.000 --> 00:11:16.000]  協泰山以超北海
[00:11:16.000 --> 00:11:18.000]  說我不能是誠
[00:11:18.000 --> 00:11:19.000]  不能也
[00:11:19.000 --> 00:11:23.000]  難道真的有人可以夾住泰山嗎?
[00:11:23.000 --> 00:11:28.000]  這是一個凸顯他的方法
[00:11:28.000 --> 00:11:30.000]  其實我們不用看《釋經》書
[00:11:30.000 --> 00:11:32.000]  當我們再看《聖經》的時候
[00:11:32.000 --> 00:11:35.000]  當耶穌說完針眼這個例子
[00:11:35.000 --> 00:11:38.000]  在《馬太福音》十九章二十五節記載
[00:11:38.000 --> 00:11:41.000]  他說門徒聽見者說
[00:11:41.000 --> 00:11:44.000]  即是聽見耶穌說駱駝針眼這句話
[00:11:44.000 --> 00:11:47.000]  他們覺得很稀奇
[00:11:47.000 --> 00:11:51.000]  在《馬太福音》也說門徒就分外稀奇
[00:11:51.000 --> 00:11:54.000]  即是當時真的有道針眼門
[00:11:54.000 --> 00:11:56.000]  真的他們每天都見到駱駝
[00:11:56.000 --> 00:11:59.000]  只要很辛苦就經過到門
[00:11:59.000 --> 00:12:01.000]  門徒何必稀奇?
[00:12:01.000 --> 00:12:03.000]  門徒不用稀奇
[00:12:03.000 --> 00:12:05.000]  但耶穌說完這句話
[00:12:05.000 --> 00:12:07.000]  門徒真的很稀奇
[00:12:07.000 --> 00:12:11.000]  那即是誰可以進入天國呢?
[00:12:11.000 --> 00:12:15.000]  但耶穌說在人是不能
[00:12:15.000 --> 00:12:18.000]  在神卻不然
[00:12:18.000 --> 00:12:21.000]  因為神凡事都能
[00:12:21.000 --> 00:12:25.000]  其實在座的你有救恩
[00:12:25.000 --> 00:12:28.000]  在座的你願意信耶穌
[00:12:28.000 --> 00:12:30.000]  在座的我們每一個人
[00:12:30.000 --> 00:12:33.000]  還有呼吸可以坐在這裡
[00:12:33.000 --> 00:12:37.000]  這已經是奇蹟
[00:12:37.000 --> 00:12:40.000]  這比駱駝穿過針眼的奇蹟
[00:12:40.000 --> 00:12:42.000]  可能更大
[00:12:42.000 --> 00:12:45.000]  如果說有錢不是罪
[00:12:45.000 --> 00:12:48.000]  什麼令你一生矮呢?
[00:12:48.000 --> 00:12:50.000]  就是貪錢
[00:12:50.000 --> 00:12:52.000]  今天我們剛才讀的經文
[00:12:52.000 --> 00:12:55.000]  有一個字我們一定不能讀漏
[00:12:55.000 --> 00:12:57.000]  我試試再讀一次
[00:12:57.000 --> 00:12:59.000]  當你去留意的時候
[00:12:59.000 --> 00:13:02.000]  你看看哪一個字一定不能讀漏
[00:13:02.000 --> 00:13:06.000]  在提摩太前書六章六至十節這樣說
[00:13:06.000 --> 00:13:10.000]  「然而敬錢加上知足的心便是大利了
[00:13:10.000 --> 00:13:13.000]  因為我們沒有帶什麼到世上來
[00:13:13.000 --> 00:13:15.000]  也不能帶什麼去
[00:13:15.000 --> 00:13:18.000]  只要有衣有食就當知足
[00:13:18.000 --> 00:13:21.000]  但那些想要發財的人就陷在迷惑
[00:13:21.000 --> 00:13:25.000]  落在網羅和許多無知有害的私慾裡
[00:13:25.000 --> 00:13:30.000]  叫人尋在敗壞和滅亡中
[00:13:30.000 --> 00:13:32.000]  貪財是萬惡之根
[00:13:32.000 --> 00:13:36.000]  有人貪戀錢財就被引誘離了真道
[00:13:36.000 --> 00:13:40.000]  用許多仇苦把自己刺透了」
[00:13:40.000 --> 00:13:43.000]  你猜哪一個字我們不能讀漏?
[00:13:43.000 --> 00:13:46.000]  沒錯
[00:13:46.000 --> 00:13:48.000]  那個字就是貪字
[00:13:48.000 --> 00:13:51.000]  原來貪財才是萬惡之根
[00:13:51.000 --> 00:13:54.000]  錢本身是忠誠的
[00:13:54.000 --> 00:13:56.000]  在乎我們的心態
[00:13:56.000 --> 00:13:58.000]  貪財是萬惡之根
[00:13:58.000 --> 00:14:02.000]  這個貪字英文譯作Love
[00:14:02.000 --> 00:14:03.000]  Love Money
[00:14:03.000 --> 00:14:05.000]  你愛那些錢
[00:14:05.000 --> 00:14:12.000]  但這些錢卻會使用許多仇苦把自己刺透了
[00:14:12.000 --> 00:14:14.000]  英文叫Pierce
[00:14:14.000 --> 00:14:16.000]  或者剛才說的Wound
[00:14:16.000 --> 00:14:18.000]  受傷
[00:14:18.000 --> 00:14:21.000]  原來錢會傷人
[00:14:21.000 --> 00:14:23.000]  當我們看到六章九節的時候
[00:14:23.000 --> 00:14:26.000]  他說「想要發財」
[00:14:26.000 --> 00:14:29.000]  大家留意一下這個字「想要」
[00:14:29.000 --> 00:14:31.000]  可能你只看和合本的時候
[00:14:31.000 --> 00:14:32.000]  你會心想
[00:14:32.000 --> 00:14:33.000]  每個人都想要錢啊
[00:14:33.000 --> 00:14:36.000]  多一點總比少好
[00:14:36.000 --> 00:14:38.000]  但原來這裡說「想要」
[00:14:38.000 --> 00:14:42.000]  有一個更加準確的解釋
[00:14:42.000 --> 00:14:45.000]  就是說你定義要發財
[00:14:45.000 --> 00:14:47.000]  一會兒我們會看一節經文
[00:14:47.000 --> 00:14:49.000]  但這裡我很想提出
[00:14:49.000 --> 00:14:52.000]  什麼叫「錢會令你一生偽」呢?
[00:14:52.000 --> 00:14:54.000]  我們經常聽到很多例子
[00:14:54.000 --> 00:14:57.000]  當有人想要你做生意的時候
[00:14:57.000 --> 00:14:59.000]  他會跟你說什麼?
[00:14:59.000 --> 00:15:00.000]  想和你一起做生意
[00:15:00.000 --> 00:15:02.000]  我有一個很好的計劃
[00:15:02.000 --> 00:15:03.000]  或者做了一個生意
[00:15:03.000 --> 00:15:05.000]  我想和你一起做
[00:15:05.000 --> 00:15:06.000]  他會跟你說
[00:15:06.000 --> 00:15:09.000]  一定賺的
[00:15:09.000 --> 00:15:11.000]  一定賺的
[00:15:11.000 --> 00:15:13.000]  一定賺就不會找你了
[00:15:13.000 --> 00:15:16.000]  一定賺不如自己賺完
[00:15:16.000 --> 00:15:17.000]  或者有些人說
[00:15:17.000 --> 00:15:20.000]  這個股票一定升的
[00:15:20.000 --> 00:15:23.000]  你會說「是啊是啊是啊一定升」
[00:15:23.000 --> 00:15:26.000]  「一定升」的股票真的有嗎?
[00:15:26.000 --> 00:15:28.000]  我不覺得是
[00:15:28.000 --> 00:15:30.000]  當你因為這些事的時候
[00:15:30.000 --> 00:15:33.000]  而令到你自己陷在網羅裡
[00:15:33.000 --> 00:15:35.000]  聖經說
[00:15:35.000 --> 00:15:37.000]  因為你們貪財
[00:15:37.000 --> 00:15:40.000]  你們的財寶在哪裡?
[00:15:40.000 --> 00:15:43.000]  你們的心就在哪裡?
[00:15:43.000 --> 00:15:45.000]  什麼叫你的財寶在哪裡?
[00:15:45.000 --> 00:15:47.000]  你的心就在哪裡?
[00:15:47.000 --> 00:15:49.000]  很多人都說
[00:15:49.000 --> 00:15:52.000]  當你真的買了股票的時候
[00:15:52.000 --> 00:15:55.000]  你的心就會在哪裡
[00:15:55.000 --> 00:15:57.000]  如果你還記得以前在香港
[00:15:57.000 --> 00:16:00.000]  銀行經常都擠滿了
[00:16:00.000 --> 00:16:01.000]  過關的時候
[00:16:01.000 --> 00:16:02.000]  突然間電腦全都壞了
[00:16:02.000 --> 00:16:03.000]  為什麼呢?
[00:16:03.000 --> 00:16:05.000]  因為按了幾個數字
[00:16:05.000 --> 00:16:06.000]  很快的
[00:16:06.000 --> 00:16:09.000]  有些很大年紀的
[00:16:09.000 --> 00:16:11.000]  我以為他不會電腦
[00:16:11.000 --> 00:16:12.000]  一閉上眼睛
[00:16:12.000 --> 00:16:13.000]  哎呀
[00:16:13.000 --> 00:16:14.000]  另一個人
[00:16:14.000 --> 00:16:15.000]  嘩!很快的
[00:16:15.000 --> 00:16:16.000]  動了手
[00:16:16.000 --> 00:16:18.000]  啊?
[00:16:18.000 --> 00:16:20.000]  嘩!那些全部
[00:16:20.000 --> 00:16:21.000]  就在那裡
[00:16:21.000 --> 00:16:22.000]  你知不知道
[00:16:22.000 --> 00:16:23.000]  嘩!一買股票
[00:16:23.000 --> 00:16:27.000]  心就在股票的號碼那裡
[00:16:27.000 --> 00:16:29.000]  然後股票升
[00:16:29.000 --> 00:16:31.000]  心就會加速
[00:16:31.000 --> 00:16:33.000]  啊!
[00:16:33.000 --> 00:16:34.000]  是吧?
[00:16:34.000 --> 00:16:35.000]  但股票跌
[00:16:35.000 --> 00:16:37.000]  心加速更快
[00:16:37.000 --> 00:16:39.000]  啊!
[00:16:39.000 --> 00:16:40.000]  我以前讀書的時候
[00:16:40.000 --> 00:16:41.000]  教書的時候
[00:16:41.000 --> 00:16:42.000]  同事
[00:16:42.000 --> 00:16:44.000]  嘩!一小息
[00:16:44.000 --> 00:16:45.000]  一空腔就衝過去
[00:16:45.000 --> 00:16:46.000]  就立刻
[00:16:46.000 --> 00:16:47.000]  啊!
[00:16:47.000 --> 00:16:48.000]  然後又見到他
[00:16:48.000 --> 00:16:49.000]  你見到他的樣子就知道
[00:16:49.000 --> 00:16:50.000]  升還是跌
[00:16:50.000 --> 00:16:51.000]  啊!
[00:16:51.000 --> 00:16:53.000]  我很明白這段經文
[00:16:53.000 --> 00:16:55.000]  就是說當你的心在那裡
[00:16:55.000 --> 00:16:57.000]  當你的財寶在那裡
[00:16:57.000 --> 00:16:59.000]  心自然在那裡
[00:16:59.000 --> 00:17:00.000]  或者被人
[00:17:00.000 --> 00:17:02.000]  含在網羅裡
[00:17:02.000 --> 00:17:05.000]  影響了你所有的關係
[00:17:05.000 --> 00:17:07.000]  所以保羅才說
[00:17:07.000 --> 00:17:10.000]  貪財是萬惡之根
[00:17:10.000 --> 00:17:12.000]  有人貪戀錢財
[00:17:12.000 --> 00:17:13.000]  就被引誘
[00:17:13.000 --> 00:17:15.000]  來了真道
[00:17:15.000 --> 00:17:17.000]  有一次在Richmond
[00:17:17.000 --> 00:17:19.000]  一間酒樓
[00:17:19.000 --> 00:17:20.000]  和幾對夫婦
[00:17:20.000 --> 00:17:22.000]  去講福音
[00:17:22.000 --> 00:17:23.000]  有一個就說
[00:17:23.000 --> 00:17:25.000]  太太我知道你們都是信耶穌
[00:17:25.000 --> 00:17:26.000]  不如你分享一下
[00:17:26.000 --> 00:17:28.000]  關於教會耶穌
[00:17:28.000 --> 00:17:29.000]  他說
[00:17:29.000 --> 00:17:30.000]  哎呀!
[00:17:30.000 --> 00:17:31.000]  很失禮啊!女傳道
[00:17:31.000 --> 00:17:32.000]  現在只有我一個回家
[00:17:32.000 --> 00:17:33.000]  那個太太說
[00:17:33.000 --> 00:17:34.000]  只有我一個回家
[00:17:34.000 --> 00:17:35.000]  她說
[00:17:35.000 --> 00:17:36.000]  先生以前也回家的
[00:17:36.000 --> 00:17:37.000]  很好啊
[00:17:37.000 --> 00:17:38.000]  每個星期日
[00:17:38.000 --> 00:17:39.000]  回教會
