
[00:00:00.000 --> 00:00:05.000]  我們有三件事一定要
[00:03:54.480 --> 00:03:56.480]  晚清的著名小說
[00:03:56.480 --> 00:03:57.480]  老饞猶記
[00:03:57.480 --> 00:03:59.480]  那個罪就是一句說話
[00:03:59.480 --> 00:04:00.480]  有沒有人看過
[00:04:00.480 --> 00:04:01.480]  很簡單
[00:04:01.480 --> 00:04:02.480]  也很動人
[00:04:02.480 --> 00:04:04.480]  人生本來就是苦
[00:04:04.480 --> 00:04:06.480]  人一出生就是苦
[00:04:06.480 --> 00:04:08.480]  不然為什麼要哭
[00:04:08.480 --> 00:04:09.480]  為什麼要落地哭
[00:04:09.480 --> 00:04:11.480]  生聲好酒令生聲
[00:04:11.480 --> 00:04:13.480]  為什麼一出生就笑呢
[00:04:13.480 --> 00:04:16.480]  你要知道笑是
[00:04:16.480 --> 00:04:19.480]  人是唯一會真的笑的動物
[00:04:19.480 --> 00:04:21.480]  我不可不知
[00:04:21.480 --> 00:04:22.480]  最接近人的動物
[00:04:22.480 --> 00:04:23.480]  黑猩猩
[00:04:23.480 --> 00:04:27.480]  最高的成就就是似笑非笑
[00:04:27.480 --> 00:04:30.480]  所以千萬不要對你的女朋友似笑非笑
[00:04:30.480 --> 00:04:33.480]  你那時是直逼黑猩猩階段
[00:04:33.480 --> 00:04:37.480]  人唯一最特別的能力
[00:04:37.480 --> 00:04:39.480]  就是真正的笑
[00:04:39.480 --> 00:04:44.480]  可惜人生難逢開口笑
[00:04:44.480 --> 00:04:47.480]  所以笑真是很大學問
[00:04:47.480 --> 00:04:49.480]  只是一個笑字也說這麼多
[00:04:49.480 --> 00:04:51.480]  怎麼會作品沒東西作
[00:04:51.480 --> 00:04:52.480]  我真的佩服人
[00:04:52.480 --> 00:04:53.480]  不懂寫
[00:04:53.480 --> 00:04:54.480]  沒東西寫也不學
[00:04:54.480 --> 00:04:55.480]  你們中文佬會寫東西
[00:04:55.480 --> 00:04:57.480]  你放棄了自己做人的權利
[00:04:57.480 --> 00:04:59.480]  怎麼會不懂寫東西
[00:04:59.480 --> 00:05:01.480]  是不是
[00:05:01.480 --> 00:05:03.480]  隨便說出來
[00:05:03.480 --> 00:05:05.480]  人是有發表的需要
[00:05:05.480 --> 00:05:07.480]  所以我時時鼓勵人最好寫周記
[00:05:07.480 --> 00:05:11.480]  然後在報紙有機會寫專欄
[00:05:11.480 --> 00:05:12.480]  絕對不是出風頭
[00:05:12.480 --> 00:05:13.480]  根本是人權
[00:05:13.480 --> 00:05:15.480]  你自己放棄不寫就
[00:05:15.480 --> 00:05:17.480]  是不是
[00:05:17.480 --> 00:05:20.480]  第一個就是苦
[00:05:20.480 --> 00:05:22.480]  很多種苦
[00:05:22.480 --> 00:05:24.480]  最典型的說法就是八苦
[00:05:24.480 --> 00:05:26.480]  生老病死愛別離遠
[00:05:26.480 --> 00:05:27.480]  爭會求不得
[00:05:27.480 --> 00:05:29.480]  吾混成
[00:05:29.480 --> 00:05:32.480]  佛教有一個很大的特點
[00:05:32.480 --> 00:05:34.480]  就是名詞多到不得了
[00:05:34.480 --> 00:05:36.480]  你試試找找
[00:05:36.480 --> 00:05:40.480]  星文大師主編的佛光大辭典
[00:05:40.480 --> 00:05:44.480]  他比以前的中華佛教辭典好
[00:05:44.480 --> 00:05:46.480]  很多人才做的
[00:05:46.480 --> 00:05:48.480]  中國人的傳統
[00:05:48.480 --> 00:05:50.480]  本來都很喜歡名相
[00:05:50.480 --> 00:05:52.480]  什麼叫名相呢
[00:05:52.480 --> 00:05:54.480]  就是名詞
[00:05:54.480 --> 00:05:57.480]  加上後來佛教從印度來中國
[00:05:57.480 --> 00:05:59.480]  不過更重要
[00:05:59.480 --> 00:06:01.480]  就算看日本文化
[00:06:01.480 --> 00:06:03.480]  也有很多很多名詞
[00:06:03.480 --> 00:06:05.480]  其實什麼文化都有很多名詞
[00:06:05.480 --> 00:06:07.480]  甚至港版舊書也是
[00:06:07.480 --> 00:06:09.480]  三大紀錄八學注意
[00:06:09.480 --> 00:06:11.480]  三民主義五權憲法
[00:06:11.480 --> 00:06:13.480]  十惡不赦
[00:06:13.480 --> 00:06:17.480]  什麼都數出大綱
[00:06:17.480 --> 00:06:19.480]  這個我們自己是中國人
[00:06:19.480 --> 00:06:22.480]  習慣了不覺
[00:06:22.480 --> 00:06:25.480]  從第二種文化的人看中國文化
[00:06:25.480 --> 00:06:27.480]  香港人都覺得中國人特別多
[00:06:27.480 --> 00:06:31.480]  羅列很多的名目
[00:06:31.480 --> 00:06:33.480]  台北也是
[00:06:33.480 --> 00:06:36.480]  忠孝仁愛信義和平四條大路
[00:06:36.480 --> 00:06:39.480]  四為八德
[00:06:39.480 --> 00:06:41.480]  三綱五常四為八德
[00:06:41.480 --> 00:06:43.480]  很多東西數
[00:06:43.480 --> 00:06:45.480]  我們習慣了不覺
[00:06:45.480 --> 00:06:47.480]  中國人這方面特別佛教
[00:06:47.480 --> 00:06:49.480]  佛教也不遑多讓
[00:06:49.480 --> 00:06:51.480]  所以中印兩大民族
[00:06:51.480 --> 00:06:53.480]  實在有一排講
[00:06:53.480 --> 00:06:56.480]  你也知道現在國際局勢
[00:06:56.480 --> 00:06:58.480]  有很多例外的說話
[00:06:58.480 --> 00:07:00.480]  第一個就是苦
[00:07:00.480 --> 00:07:02.480]  族羊講也是不得了
[00:07:02.480 --> 00:07:04.480]  或者說時間矜貴
[00:07:04.480 --> 00:07:07.480]  人一出生就哭
[00:07:07.480 --> 00:07:09.480]  我們常識就知道
[00:07:09.480 --> 00:07:11.480]  在媽媽的肚子裡
[00:07:11.480 --> 00:07:13.480]  這些人住劏房都說辛苦
[00:07:13.480 --> 00:07:15.480]  媽媽的肚子有多大
[00:07:15.480 --> 00:07:17.480]  你就在那裡過了九個月
[00:07:17.480 --> 00:07:19.480]  十天正常正常
[00:07:19.480 --> 00:07:21.480]  所以順便一提
[00:07:21.480 --> 00:07:23.480]  千萬不要煩中國的東西
[00:07:23.480 --> 00:07:25.480]  人家一歲足三百多才一歲
[00:07:25.480 --> 00:07:27.480]  哪有中國人這麼老土
[00:07:27.480 --> 00:07:29.480]  一出生就選一歲
[00:07:29.480 --> 00:07:32.480]  你太過扁華成狂
[00:07:32.480 --> 00:07:34.480]  中國人有很多東西
[00:07:34.480 --> 00:07:36.480]  你可以說中國人喜歡數目
[00:07:36.480 --> 00:07:38.480]  但是又喜歡老土
[00:07:38.480 --> 00:07:40.480]  順便一提
[00:07:40.480 --> 00:07:42.480]  很多人
[00:07:42.480 --> 00:07:44.480]  一個人死了為何要加三歲
[00:07:44.480 --> 00:07:46.480]  中國式習慣
[00:07:46.480 --> 00:07:48.480]  天一歲地一歲人一歲
[00:07:48.480 --> 00:07:50.480]  不知道有什麼根據
[00:07:50.480 --> 00:07:52.480]  為何不加四歲
[00:07:52.480 --> 00:07:54.480]  東南西北國家一歲更好
[00:07:54.480 --> 00:07:56.480]  為何不加八歲
[00:07:56.480 --> 00:07:58.480]  東南偏南東北偏北
[00:07:58.480 --> 00:08:00.480]  可見天地人加三歲
[00:08:00.480 --> 00:08:02.480]  就地雲島
[00:08:02.480 --> 00:08:04.480]  雖然有Humphrey大國手
[00:08:04.480 --> 00:08:06.480]  積潤享受
[00:08:06.480 --> 00:08:08.480]  大家知道
[00:08:08.480 --> 00:08:10.480]  真的沒時間
[00:08:10.480 --> 00:08:12.480]  但我很喜歡文革
[00:08:12.480 --> 00:08:14.480]  文革不是考人
[00:08:14.480 --> 00:08:16.480]  蘇格拉底式所謂產婆術
[00:08:16.480 --> 00:08:18.480]  是很好的教學法
[00:08:18.480 --> 00:08:20.480]  鼓勵人們
[00:08:20.480 --> 00:08:22.480]  由自己認為對的開始
[00:08:22.480 --> 00:08:24.480]  逐步逐步經過蘇格拉底
[00:08:24.480 --> 00:08:26.480]  經過朋友或自己
[00:08:26.480 --> 00:08:28.480]  然後才由自己
[00:08:28.480 --> 00:08:30.480]  去做答案
[00:08:30.480 --> 00:08:32.480]  你真的覺得是你的學問
[00:08:32.480 --> 00:08:34.480]  半入式
[00:08:34.480 --> 00:08:36.480]  老師說你照聽沒意思
[00:08:36.480 --> 00:08:38.480]  最好自己想
[00:08:38.480 --> 00:08:40.480]  蘇格拉底就像一位產婦
[00:08:40.480 --> 00:08:42.480]  生命是女人的肚子
[00:08:42.480 --> 00:08:44.480]  自己生出來
[00:08:44.480 --> 00:08:46.480]  是你孕育的
[00:08:46.480 --> 00:08:48.480]  不是接生給你的
[00:08:48.480 --> 00:08:50.480]  只不過是陣痛安慰鼓勵
[00:08:50.480 --> 00:08:52.480]  令你生的意志
[00:08:52.480 --> 00:08:54.480]  做媽媽的本能
[00:08:54.480 --> 00:08:56.480]  順利完成
[00:08:56.480 --> 00:09:02.480]  為什麼要加三歲?
[00:09:02.480 --> 00:09:04.480]  它叫積潤享受
[00:09:04.480 --> 00:09:06.480]  希望大家以後會
[00:09:06.480 --> 00:09:08.480]  或者你已經會
[00:09:08.480 --> 00:09:10.480]  請你忍耐
[00:09:10.480 --> 00:09:12.480]  絕對不是天地人亂說的
[00:09:12.480 --> 00:09:14.480]  只不過是隨便找個動物
[00:09:14.480 --> 00:09:16.480]  聽來像
[00:09:16.480 --> 00:09:18.480]  天地人
[00:09:18.480 --> 00:09:20.480]  我都說你為什麼不東南西北?
[00:09:20.480 --> 00:09:22.480]  為什麼不五行?
[00:09:22.480 --> 00:09:24.480]  金木水火土更好,加五歲
[00:09:24.480 --> 00:09:26.480]  完整
[00:09:26.480 --> 00:09:28.480]  中國人喜歡數目
[00:09:28.480 --> 00:09:30.480]  但又喜歡朗朗朗朗
[00:09:30.480 --> 00:09:32.480]  以前平均壽命很短
[00:09:32.480 --> 00:09:34.480]  百年壽之大齊
[00:09:34.480 --> 00:09:36.480]  人死不死
[00:09:36.480 --> 00:09:38.480]  有新聞聽什麼
[00:09:38.480 --> 00:09:40.480]  100是完整的數目
[00:09:40.480 --> 00:09:42.480]  因為人十吋手指
[00:09:42.480 --> 00:09:44.480]  希望完整的壽命
[00:09:44.480 --> 00:09:46.480]  大家好像
[00:09:46.480 --> 00:09:48.480]  很多人眼光光
[00:09:48.480 --> 00:09:50.480]  可能沒聽過
[00:09:50.480 --> 00:09:52.480]  完整的壽命
[00:09:52.480 --> 00:09:54.480]  現在100歲
[00:09:54.480 --> 00:09:56.480]  中華人的陰歷
[00:09:56.480 --> 00:09:58.480]  每三年一潤
[00:09:58.480 --> 00:10:00.480]  一潤就多一個月
[00:10:00.480 --> 00:10:02.480]  一百年就有33個月
[00:10:02.480 --> 00:10:04.480]  33個月多了
[00:10:04.480 --> 00:10:06.480]  每三年一潤
[00:10:06.480 --> 00:10:08.480]  一百年就多了33個月
[00:10:08.480 --> 00:10:10.480]  33個月又送了
[00:10:10.480 --> 00:10:12.480]  那三個月給他
[00:10:12.480 --> 00:10:14.480]  當他36個月
[00:10:14.480 --> 00:10:16.480]  貴妓大贈送
[00:10:16.480 --> 00:10:18.480]  boxing day送給他
[00:10:18.480 --> 00:10:20.480]  33個月就當三年
[00:10:20.480 --> 00:10:22.480]  即是那個人活就活了100歲
[00:10:22.480 --> 00:10:24.480]  其實就活了
[00:10:24.480 --> 00:10:26.480]  100多歲
[00:10:26.480 --> 00:10:28.480]  明白嗎
[00:10:28.480 --> 00:10:30.480]  即潤享受潤
[00:10:30.480 --> 00:10:32.480]  潤月
[00:10:32.480 --> 00:10:34.480]  即是這位仁兄
[00:10:34.480 --> 00:10:36.480]  雖然100歲才兩眼一反
[00:10:36.480 --> 00:10:38.480]  兩腳一直
[00:10:38.480 --> 00:10:40.480]  其實他已經是100多歲
[00:10:40.480 --> 00:10:42.480]  所以加3歲
[00:10:42.480 --> 00:10:44.480]  就算他活不到100歲
[00:10:44.480 --> 00:10:46.480]  也要加給他
[00:10:46.480 --> 00:10:48.480]  這就是中國人的慷慨
[00:10:48.480 --> 00:10:50.480]  無求其期
[00:10:50.480 --> 00:10:52.480]  反正那些債都收不回
[00:10:52.480 --> 00:10:54.480]  就送給他
[00:10:54.480 --> 00:10:56.480]  這就是職潤享受
[00:10:56.480 --> 00:10:58.480]  不是為何叫職潤
[00:10:58.480 --> 00:11:00.480]  是不是
[00:11:00.480 --> 00:11:02.480]  如果天地人國加稅
[00:11:02.480 --> 00:11:04.480]  不如打一張叫三番享受更好
[00:11:04.480 --> 00:11:06.480]  是不是
[00:11:06.480 --> 00:11:08.480]  由他自己反駁
[00:11:08.480 --> 00:11:10.480]  證明所謂天地人國加稅是亂說的
[00:11:10.480 --> 00:11:16.480]  人是理性的動物總是想找回答案
[00:11:16.480 --> 00:11:18.480]  但找不到
[00:11:18.480 --> 00:11:20.480]  又沒有大聲公私眼瞎在吵工
[00:11:20.480 --> 00:11:22.480]  隨便吧天地人國
[00:11:22.480 --> 00:11:24.480]  真是痛苦
[00:11:24.480 --> 00:11:28.480]  媽媽的劏房那麼狹窄
[00:11:28.480 --> 00:11:30.480]  黑漆漆
[00:11:30.480 --> 00:11:32.480]  他們多多說
[00:11:32.480 --> 00:11:34.480]  佛教高僧如果想吸引人
[00:11:34.480 --> 00:11:36.480]  就只會在這裡引很多人入來
[00:11:36.480 --> 00:11:38.480]  往那裡剃手
[00:11:38.480 --> 00:11:40.480]  老當然辛苦
[00:11:40.480 --> 00:11:42.480]  我們這些人就知道
[00:11:42.480 --> 00:11:44.480]  我們唯一的好處
[00:11:44.480 --> 00:11:46.480]  來到澳洲經常要看醫生
[00:11:46.480 --> 00:11:48.480]  幸好澳洲的藥比較好
[00:11:48.480 --> 00:11:50.480]  但生命就真是慘
[00:11:50.480 --> 00:11:52.480]  無病不怕死最怕病
[00:11:52.480 --> 00:11:54.480]  我都會說
[00:11:54.480 --> 00:11:56.480]  死最大的痛苦就是和熟悉的一切割離
[00:11:56.480 --> 00:12:00.480]  你千萬不要以為引刀成一塊不負少年頭
[00:12:00.480 --> 00:12:04.480]  愛別離
[00:12:04.480 --> 00:12:06.480]  怨憎會
[00:12:06.480 --> 00:12:08.480]  前年香港兩大行
[00:12:08.480 --> 00:12:10.480]  一起演出同一件慘劇
[00:12:12.480 --> 00:12:14.480]  一個說終身監禁
[00:12:14.480 --> 00:12:16.480]  一個說不知道在做什麼
[00:12:16.480 --> 00:12:18.480]  早知今日何必當初
[00:12:18.480 --> 00:12:20.480]  有時很難說
[00:12:20.480 --> 00:12:22.480]  怨偶
[00:12:22.480 --> 00:12:24.480]  有時名詞雖然多
[00:12:24.480 --> 00:12:26.480]  但有少少邏輯常識
[00:12:26.480 --> 00:12:28.480]  有時覺得是劫藏家屋
[00:12:28.480 --> 00:12:30.480]  求不得
[00:12:30.480 --> 00:12:32.480]  其實求不得就是一切的總原因
[00:12:32.480 --> 00:12:36.480]  其實不用裂開四弱
[00:12:36.480 --> 00:12:38.480]  求不得就已經是最大痛苦
[00:12:38.480 --> 00:12:40.480]  想那樣不可以那樣
[00:12:40.480 --> 00:12:42.480]  求不得
[00:12:42.480 --> 00:12:44.480]  其實就是這個就已經是救護
[00:12:44.480 --> 00:12:46.480]  分開來說
[00:12:46.480 --> 00:12:48.480]  五陰性或五蘊性
[00:12:48.480 --> 00:12:50.480]  一會兒會說
[00:12:50.480 --> 00:12:52.480]  陰者
[00:12:52.480 --> 00:12:54.480]  暗藏的
[00:12:54.480 --> 00:12:56.480]  蘊者內涵
[00:12:56.480 --> 00:13:00.480]  跳過最右邊
[00:13:00.480 --> 00:13:04.480]  最右邊中間
[00:13:04.480 --> 00:13:06.480]  五蘊階空
[00:13:06.480 --> 00:13:08.480]  色授想行色
[00:13:08.480 --> 00:13:10.480]  看到那個地方
[00:13:10.480 --> 00:13:12.480]  所謂五蘊
[00:13:12.480 --> 00:13:14.480]  蘊者內涵
[00:13:14.480 --> 00:13:16.480]  分得很精美
[00:13:16.480 --> 00:13:20.480]  佛家將生命歸納成色
[00:13:20.480 --> 00:13:22.480]  這個色就不是認識
[00:13:22.480 --> 00:13:24.480]  而是
[00:13:24.480 --> 00:13:26.480]  佛教以心為基本
[00:13:26.480 --> 00:13:28.480]  不說單一造物主
[00:13:28.480 --> 00:13:32.480]  所以佛教和基督教
[00:13:32.480 --> 00:13:34.480]  這點大難且不難
[00:13:34.480 --> 00:13:36.480]  基督教最基本的道理
[00:13:36.480 --> 00:13:38.480]  起初上帝創造天地
[00:13:38.480 --> 00:13:40.480]  我時時說這句
[00:13:40.480 --> 00:13:42.480]  只准你說一句說話
[00:13:42.480 --> 00:13:44.480]  要說佛教和基督教不同
[00:13:44.480 --> 00:13:46.480]  我的心得一定對
[00:13:46.480 --> 00:13:48.480]  聖經第一句
[00:13:48.480 --> 00:13:50.480]  和合本聖經第一句
[00:13:50.480 --> 00:13:52.480]  第一句就是起初上帝創造天地
[00:13:52.480 --> 00:13:54.480]  這句說話
[00:13:54.480 --> 00:13:56.480]  四個觀念八個字
[00:13:56.480 --> 00:13:58.480]  起初上帝創造天地
[00:13:58.480 --> 00:14:00.480]  這四個觀念
[00:14:00.480 --> 00:14:02.480]  佛教都不承認
[00:14:02.480 --> 00:14:04.480]  佛教又不是沒有起初
[00:14:04.480 --> 00:14:08.480]  世界是一個不斷的循環
[00:14:08.480 --> 00:14:10.480]  我們說
[00:14:10.480 --> 00:14:12.480]  In the beginning was the world
[00:14:12.480 --> 00:14:14.480]  上帝的說話上帝的觀念
[00:14:14.480 --> 00:14:16.480]  要有
[00:14:16.480 --> 00:14:18.480]  所以世界是有個開始
[00:14:18.480 --> 00:14:20.480]  宇宙是有個開始
[00:14:20.480 --> 00:14:22.480]  佛教就沒有
[00:14:22.480 --> 00:14:24.480]  一切是完的
[00:14:24.480 --> 00:14:26.480]  我記得很多年前和星文
[00:14:26.480 --> 00:14:28.480]  當然我不配和他聊天
[00:14:28.480 --> 00:14:30.480]  當然我都很幸運
[00:14:30.480 --> 00:14:32.480]  他沒有說服我
[00:14:32.480 --> 00:14:34.480]  星文當然很容易
[00:14:34.480 --> 00:14:36.480]  幾十年功力而且很聰明
[00:14:36.480 --> 00:14:38.480]  天才組織家
[00:14:38.480 --> 00:14:40.480]  難怪教宗
[00:14:40.480 --> 00:14:42.480]  我問過他
[00:14:42.480 --> 00:14:44.480]  他笑笑沒有否認
[00:14:44.480 --> 00:14:46.480]  在羅馬據說
[00:14:46.480 --> 00:14:48.480]  他當然是相談甚歡
[00:14:48.480 --> 00:14:50.480]  英雄識英雄
[00:14:50.480 --> 00:14:52.480]  教宗拍了張教宗的椅
[00:14:52.480 --> 00:14:54.480]  星文大師
[00:14:54.480 --> 00:14:56.480]  如果你是意大利人
[00:14:56.480 --> 00:14:58.480]  下面那句不用說了
[00:14:58.480 --> 00:15:00.480]  這張椅就是你坐的
[00:15:00.480 --> 00:15:02.480]  天才宣傳家
[00:15:02.480 --> 00:15:04.480]  中文好到極
[00:15:04.480 --> 00:15:06.480]  所以很門檻
[00:15:06.480 --> 00:15:08.480]  專修台灣的女弟子
[00:15:08.480 --> 00:15:10.480]  所以很叻
[00:15:10.480 --> 00:15:12.480]  他知道將來的世界
[00:15:12.480 --> 00:15:14.480]  更加女性的世界
[00:15:14.480 --> 00:15:16.480]  女性的宗教熱情又比較多
[00:15:16.480 --> 00:15:18.480]  在台灣大學又補教
[00:15:18.480 --> 00:15:20.480]  女孩子讀完大學就不想嫁
[00:15:20.480 --> 00:15:22.480]  普通人的
[00:15:22.480 --> 00:15:24.480]  本姑娘神武英明
[00:15:24.480 --> 00:15:26.480]  為什麼要和你
[00:15:26.480 --> 00:15:28.480]  三個BB和你換片
[00:15:28.480 --> 00:15:30.480]  瘋的
[00:15:30.480 --> 00:15:34.480]  台灣的基督教不夠發達
[00:15:34.480 --> 00:15:36.480]  除了北部
[00:15:36.480 --> 00:15:38.480]  人生歸宿如何呢
[00:15:38.480 --> 00:15:40.480]  求不得
[00:15:40.480 --> 00:15:42.480]  沒錯
[00:15:42.480 --> 00:15:44.480]  是求不得
[00:15:44.480 --> 00:15:46.480]  說起來很有趣
[00:15:46.480 --> 00:15:48.480]  可能要再加八堂
[00:15:48.480 --> 00:15:50.480]  也不成功
[00:15:50.480 --> 00:15:52.480]  五陰
[00:15:52.480 --> 00:15:54.480]  五種潛藏的
[00:15:54.480 --> 00:15:56.480]  形式
[00:15:56.480 --> 00:15:58.480]  形式
[00:15:58.480 --> 00:16:00.480]  不是普通的形式
[00:16:00.480 --> 00:16:02.480]  心如明鏡台
[00:16:02.480 --> 00:16:04.480]  形式宇宙的一切
[00:16:04.480 --> 00:16:06.480]  形式自己的內心
[00:16:06.480 --> 00:16:08.480]  分為五五
[00:16:08.480 --> 00:16:10.480]  色受想行
[00:16:10.480 --> 00:16:12.480]  五大內
[00:16:12.480 --> 00:16:14.480]  色是一切形象
[00:16:14.480 --> 00:16:16.480]  空即是色
[00:16:16.480 --> 00:16:18.480]  色不是顏色
[00:16:18.480 --> 00:16:20.480]  色就是
[00:16:20.480 --> 00:16:22.480]  有感覺器官
[00:16:22.480 --> 00:16:24.480]  可以接觸到的事物
[00:16:24.480 --> 00:16:26.480]  為之色
[00:16:26.480 --> 00:16:28.480]  心和物
[00:16:28.480 --> 00:16:30.480]  二合一
[00:16:30.480 --> 00:16:32.480]  形象叫色
[00:16:32.480 --> 00:16:34.480]  形象
[00:16:34.480 --> 00:16:36.480]  我們起個感受
[00:16:36.480 --> 00:16:38.480]  叫受
[00:16:38.480 --> 00:16:40.480]  感受
[00:16:40.480 --> 00:16:42.480]  一刹那
[00:16:42.480 --> 00:16:44.480]  深入一些進入思想階段
[00:16:44.480 --> 00:16:46.480]  進入記憶階段
[00:16:46.480 --> 00:16:48.480]  叫想
[00:16:48.480 --> 00:16:50.480]  因為當初
[00:16:50.480 --> 00:16:52.480]  佛教徒
