
[00:00:00.000 --> 00:00:03.700]  我們仍然在看這個御苦期
[00:07:41.300 --> 00:07:42.300]  我們
[00:07:42.300 --> 00:07:43.900]  就是我們對的
[00:07:43.900 --> 00:07:45.700]  你們是錯的
[00:07:45.700 --> 00:07:47.300]  我們是好的
[00:07:47.300 --> 00:07:48.300]  你們是壞的
[00:07:48.300 --> 00:07:49.500]  怎麼壞的?
[00:07:49.500 --> 00:07:51.300]  為什麼視覺
[00:07:51.300 --> 00:07:57.100]  把我們從埃及那裡領出來?
[00:07:57.100 --> 00:07:58.900]  在說什麼?
[00:07:58.900 --> 00:08:01.500]  在埃及維奴之家
[00:08:01.500 --> 00:08:04.700]  因為苦不堪言
[00:08:04.700 --> 00:08:06.900]  呼天搶地
[00:08:06.900 --> 00:08:10.500]  上帝聽見百姓的苦況
[00:08:10.500 --> 00:08:13.500]  就親自的來到瑞廷
[00:08:13.500 --> 00:08:15.500]  並且派他的僕人
[00:08:15.500 --> 00:08:17.500]  來帶領他們出來
[00:08:17.500 --> 00:08:20.100]  他們忘記了歷史的?
[00:08:20.100 --> 00:08:22.100]  他們改寫歷史
[00:08:22.100 --> 00:08:24.100]  刪改這個歷史
[00:08:24.100 --> 00:08:27.900]  然後就將那個罪歸在上帝的身上
[00:08:27.900 --> 00:08:30.900]  說你為什麼視覺帶我們出來?
[00:08:30.900 --> 00:08:32.500]  然後說什麼呢?
[00:08:32.500 --> 00:08:38.100]  使我們死在這個曠野
[00:08:38.100 --> 00:08:42.100]  質疑上帝拯救的行動
[00:08:42.100 --> 00:08:44.900]  質疑上帝的用心
[00:08:44.900 --> 00:08:46.700]  想我們死
[00:08:46.700 --> 00:08:48.300]  然後說什麼呢?
[00:08:48.300 --> 00:08:50.300]  這裡沒東西吃
[00:08:50.300 --> 00:08:52.100]  沒水喝
[00:08:52.100 --> 00:08:53.100]  是不是?
[00:08:53.100 --> 00:08:54.900]  他們在曠野裡
[00:08:54.900 --> 00:08:57.100]  是不是真的沒東西吃?
[00:08:57.100 --> 00:08:58.700]  是不是真的沒水喝?
[00:08:58.700 --> 00:09:02.100]  其實他們連這句控訴都自罵嘴巴
[00:09:02.100 --> 00:09:04.100]  我們又沒東西吃又沒水
[00:09:04.100 --> 00:09:07.900]  我們很討厭吃這些垃圾食物
[00:09:07.900 --> 00:09:09.300]  這些垃圾食物
[00:09:09.300 --> 00:09:11.300]  這些淡而無味的食物
[00:09:11.300 --> 00:09:14.100]  你剛剛說完沒東西吃
[00:09:14.100 --> 00:09:17.700]  然後就說我們很討厭這些食物
[00:09:17.700 --> 00:09:20.100]  人在罪的扭曲裡
[00:09:20.100 --> 00:09:22.500]  在忘恩負義的情況裡
[00:09:22.500 --> 00:09:26.700]  他看的東西是看錯了
[00:09:26.700 --> 00:09:29.700]  親愛的弟兄姊妹
[00:09:29.700 --> 00:09:32.700]  這樣就要死了?
[00:09:32.700 --> 00:09:34.900]  這樣就要被蛇咬了?
[00:09:34.900 --> 00:09:36.300]  不是這樣是不是?
[00:09:36.300 --> 00:09:39.500]  就算這幫人是這樣質疑你的行為
[00:09:39.500 --> 00:09:40.900]  質疑你的用心
[00:09:40.900 --> 00:09:42.500]  質疑你的能力
[00:09:42.500 --> 00:09:44.300]  質疑你的公認
[00:09:44.300 --> 00:09:48.500]  你都不用他們就這樣死是不是?
[00:09:48.500 --> 00:09:50.500]  老老實實
[00:09:50.500 --> 00:09:52.700]  讀這段經文
[00:09:52.700 --> 00:09:55.700]  如果沒有這樣的想法
[00:09:55.700 --> 00:09:59.500]  可能都是讀經讀到麻木了
[00:09:59.500 --> 00:10:03.500]  有時候我們讀經是有讀經麻痺症
[00:10:03.500 --> 00:10:06.900]  是沒有感覺沒有感情沒有思想
[00:10:06.900 --> 00:10:09.500]  就這樣讀了就算了
[00:10:09.500 --> 00:10:11.700]  如果你讀的時候你會讀一讀
[00:10:11.700 --> 00:10:13.300]  這段戲真的不順暢
[00:10:13.300 --> 00:10:15.100]  你夠不夠膽講?
[00:10:15.100 --> 00:10:16.500]  你放進去吧
[00:10:16.500 --> 00:10:18.700]  我真的很暴躁
[00:10:18.700 --> 00:10:23.700]  講兩句就要死了
[00:10:23.700 --> 00:10:24.900]  你說是嗎?
[00:10:24.900 --> 00:10:26.900]  因為他是上帝
[00:10:26.900 --> 00:10:28.900]  你不聽話就是這樣
[00:10:28.900 --> 00:10:32.100]  如果是這樣得出這種信仰
[00:10:32.100 --> 00:10:37.900]  那種信仰其實都是相當奴隸化的信仰
[00:10:37.900 --> 00:10:40.900]  到底發生什麼事?
[00:10:40.900 --> 00:10:42.700]  可以看到的一件事情
[00:10:42.700 --> 00:10:46.300]  就是我們不能忘記第六節所說的
[00:10:46.300 --> 00:10:48.500]  一點都沒有掩飾
[00:10:48.500 --> 00:10:49.900]  我們都不喜歡這樣說
[00:10:49.900 --> 00:10:51.500]  其實我們不如這樣說
[00:10:51.500 --> 00:10:52.900]  因為他們去到曠野那裡
[00:10:52.900 --> 00:10:54.300]  曠野有很多蛇
[00:10:54.300 --> 00:10:55.500]  不過當時天氣不好
[00:10:55.500 --> 00:10:56.700]  好像現在回南天
[00:10:56.700 --> 00:10:57.900]  蛇蟲鼠蟻都出來了
[00:10:57.900 --> 00:11:00.100]  所以突然間就有很多蛇
[00:11:00.100 --> 00:11:01.700]  就天然的現象
[00:11:01.700 --> 00:11:03.900]  不過古代的人就將天然的現象
[00:11:03.900 --> 00:11:06.300]  解釋為什麼什麼
[00:11:06.300 --> 00:11:07.500]  不是這樣
[00:11:07.500 --> 00:11:09.100]  這裡直接說
[00:11:09.100 --> 00:11:10.700]  耶和華派
[00:11:10.700 --> 00:11:13.700]  耶和華派火石
[00:11:13.700 --> 00:11:15.100]  我自己看
[00:11:15.100 --> 00:11:17.100]  消化了一輪之後
[00:11:17.100 --> 00:11:19.700]  我就說得出一樣東西
[00:11:19.700 --> 00:11:24.700]  就說我們可以學一個重要的功課
[00:11:24.700 --> 00:11:26.900]  這位上帝
[00:11:26.900 --> 00:11:29.100]  到要出手的時候
[00:11:29.100 --> 00:11:31.500]  是會出手的
[00:11:31.500 --> 00:11:33.700]  行不行?
[00:11:33.700 --> 00:11:35.500]  給不給?
[00:11:35.500 --> 00:11:37.700]  如果是這樣的話
[00:11:37.700 --> 00:11:40.100]  你怕不怕?
[00:11:40.100 --> 00:11:42.300]  我就怕
[00:11:42.300 --> 00:11:45.900]  我就怕有一天他真的會出手
[00:11:45.900 --> 00:11:47.900]  如果我有些東西
[00:11:47.900 --> 00:11:51.300]  是繼續放縱自己的情慾
[00:11:51.300 --> 00:11:54.300]  繼續陷溺在自己的罪裡面
[00:11:54.300 --> 00:11:55.700]  有一天
[00:11:55.700 --> 00:11:57.700]  他是會出手的
[00:11:57.700 --> 00:11:59.100]  我不知道在你的信仰裡面
[00:11:59.100 --> 00:12:01.100]  這件事存不存在
[00:12:01.100 --> 00:12:05.500]  我懷疑有時候我們好像知道又好像不知道
[00:12:05.500 --> 00:12:08.100]  所以我們才可以縱容自己
[00:12:08.100 --> 00:12:11.700]  繼續迷迷糊糊的過日子
[00:12:11.700 --> 00:12:13.900]  好像不明白為什麼會這樣
[00:12:13.900 --> 00:12:15.900]  這個人明明是有這樣的
[00:12:15.900 --> 00:12:17.300]  這麼惡劣的行為
[00:12:17.300 --> 00:12:18.300]  這麼惡劣的思想
[00:12:18.300 --> 00:12:20.100]  這麼惡劣的習慣
[00:12:20.100 --> 00:12:23.700]  然後他仍然在教會處高位
[00:12:23.700 --> 00:12:26.900]  發生什麼事了?
[00:12:26.900 --> 00:12:28.700]  會不會就是我們
[00:12:28.700 --> 00:12:30.900]  根本沒有裝載
[00:12:30.900 --> 00:12:35.700]  我的上帝是一會一位會出手
[00:12:35.700 --> 00:12:37.900]  而且我的上帝出手的時候
[00:12:37.900 --> 00:12:40.500]  是可以很重的
[00:12:40.500 --> 00:12:43.100]  我們全部人都希望軟著陸的
[00:12:43.100 --> 00:12:45.700]  我們希望最好這位上帝
[00:12:45.700 --> 00:12:50.500]  全部人都是網開一面的上帝
[00:12:50.500 --> 00:12:51.100]  是不是?
[00:12:51.100 --> 00:12:54.500]  上帝是不是網開一面的上帝?
[00:12:54.500 --> 00:12:57.100]  有時候我們的同義詞
[00:12:57.100 --> 00:12:58.900]  一個不經意不經意
[00:12:58.900 --> 00:13:03.300]  自己是重新翻譯了我們的信仰
[00:13:03.300 --> 00:13:04.100]  因為祂是愛
[00:13:04.100 --> 00:13:06.300]  所以祂永遠是網開一面
[00:13:06.300 --> 00:13:07.300]  因為祂是愛
[00:13:07.300 --> 00:13:10.100]  所以祂永不出手
[00:13:10.100 --> 00:13:11.900]  其實祂是瘸的
[00:13:11.900 --> 00:13:13.500]  其實祂是盲的
[00:13:13.500 --> 00:13:15.300]  其實祂是不管的
[00:13:15.300 --> 00:13:18.300]  其實祢想做什麼都可以的
[00:13:18.300 --> 00:13:23.100]  因為祢買了保險
[00:13:23.100 --> 00:13:26.100]  是不是這樣的信仰?
[00:13:26.100 --> 00:13:30.300]  然後現代的精神是不接受管教
[00:13:30.300 --> 00:13:31.500]  不受教
[00:13:31.500 --> 00:13:33.500]  是不受痛苦
[00:13:33.500 --> 00:13:36.700]  更加不願意接受審判
[00:13:36.700 --> 00:13:40.700]  我發覺今天教會的信息裡面
[00:13:40.700 --> 00:13:46.300]  特別是一些所謂是更加前進的人
[00:13:46.300 --> 00:13:47.500]  那些神學家
[00:13:47.500 --> 00:13:49.900]  那些聖經學者
[00:13:49.900 --> 00:13:53.100]  不講審判什麼的
[00:13:53.100 --> 00:13:55.100]  如果有審判
[00:13:55.100 --> 00:13:58.900]  那都是selective的審判
[00:13:58.900 --> 00:14:00.300]  他們認為要審判的東西
[00:14:00.300 --> 00:14:02.500]  他們就會講審判
[00:14:02.500 --> 00:14:05.100]  但我今天很想告訴大家
[00:14:05.100 --> 00:14:06.900]  我們的上帝
[00:14:06.900 --> 00:14:11.300]  是全面地執行審判的上帝
[00:14:11.300 --> 00:14:12.300]  是到了時候
[00:14:12.300 --> 00:14:14.500]  祂是會出手
[00:14:14.500 --> 00:14:17.100]  人就可以為所欲為
[00:14:17.100 --> 00:14:19.700]  上帝就稍微有所為
[00:14:19.700 --> 00:14:22.900]  就是沒有憐憫
[00:14:22.900 --> 00:14:24.700]  就是殘暴
[00:14:24.700 --> 00:14:26.100]  就是這個專制
[00:14:26.100 --> 00:14:29.500]  就是這個暴君
[00:14:29.500 --> 00:14:31.300]  在這裡
[00:14:31.300 --> 00:14:34.300]  不如我們想一想一個問題
[00:14:34.300 --> 00:14:36.100]  第六節
[00:14:36.100 --> 00:14:40.900]  耶和華派火蛇進入百姓當中去咬他們
[00:14:40.900 --> 00:14:45.700]  於是以色列終死了許多百姓
[00:14:45.700 --> 00:14:47.500]  聽清楚了嗎?
[00:14:47.500 --> 00:14:49.300]  這裡是這樣記載的
[00:14:49.300 --> 00:14:51.900]  我問自己一個問題
[00:14:51.900 --> 00:14:56.900]  這位上帝是不是我所認識的上帝?
[00:14:56.900 --> 00:15:00.300]  這位上帝是不是我所敬拜的上帝?
[00:15:00.300 --> 00:15:03.900]  或者我問你這個問題
[00:15:03.900 --> 00:15:05.500]  第六節
[00:15:05.500 --> 00:15:07.900]  聖經清楚地寫
[00:15:07.900 --> 00:15:13.500]  這位上帝是不是你所信仰的上帝?
[00:15:13.500 --> 00:15:17.500]  你接不接受祂就是你的救主
[00:15:17.500 --> 00:15:20.500]  就是你的天父?
[00:15:20.500 --> 00:15:21.700]  其實除了祂之外
[00:15:21.700 --> 00:15:23.500]  我們沒有別的
[00:15:23.500 --> 00:15:25.700]  聖經是這樣記載的
[00:15:25.700 --> 00:15:29.500]  我們沒有辦法去改變這個事實
[00:15:29.500 --> 00:15:31.300]  剛才不是提過了
[00:15:31.300 --> 00:15:34.700]  教會歷史裡面
[00:15:34.700 --> 00:15:38.500]  有個人就是不接受這位派火蛇
[00:15:38.500 --> 00:15:41.500]  進入百姓當中咬他們的上帝
[00:15:41.500 --> 00:15:43.100]  為真神上帝
[00:15:43.100 --> 00:15:46.300]  他說這個是舊約的殘暴
[00:15:46.300 --> 00:15:49.100]  這個是舊約的落伍的神
[00:15:49.100 --> 00:15:51.100]  是暴落的神
[00:15:51.100 --> 00:15:55.500]  我接受的是新約的耶穌基督
[00:15:55.500 --> 00:15:57.900]  多有吸引力
[00:15:57.900 --> 00:16:00.500]  今天這種馬吉安精神
[00:16:00.500 --> 00:16:04.500]  我懷疑仍然在教會裡面蠢蠢欲動
[00:16:04.500 --> 00:16:06.900]  甚至有復活的姿勢
[00:16:06.900 --> 00:16:09.300]  甚至在一些所謂前衛的教會裡面
[00:16:09.300 --> 00:16:11.900]  已經復活了
[00:16:11.900 --> 00:16:14.700]  但是舊約的上帝和新約的耶穌
[00:16:14.700 --> 00:16:17.300]  果真能夠分開的嗎?
[00:16:17.300 --> 00:16:19.500]  剛才你不聽見另外一個經課
[00:16:19.500 --> 00:16:22.100]  就說摩西在曠野怎樣舉蛇
[00:16:22.100 --> 00:16:26.500]  人子也必須照樣被舉起來
[00:16:26.500 --> 00:16:29.500]  耶穌基督沒有馬吉安精神
[00:16:29.500 --> 00:16:30.900]  沒有馬吉安思想
[00:16:30.900 --> 00:16:32.500]  耶穌基督的教會
[00:16:32.500 --> 00:16:36.700]  也都不能夠接受這種傾向和思想
[00:16:36.700 --> 00:16:38.500]  我們讀這個文素記
[00:16:38.500 --> 00:16:41.100]  二十一章四至六節的感受
[00:16:41.100 --> 00:16:43.300]  是完全可以理解的
[00:16:43.300 --> 00:16:44.500]  因為我們誤會了
[00:16:44.500 --> 00:16:45.900]  以為是一句的遮撐
[00:16:45.900 --> 00:16:48.300]  一句的怨言就變成死亡
[00:16:48.300 --> 00:16:49.700]  實情並不是這樣
[00:16:49.700 --> 00:16:51.700]  事實上我們在人生的經驗
[00:16:51.700 --> 00:16:53.100]  世界上的經驗
[00:16:53.100 --> 00:16:54.100]  都不是這樣
[00:16:54.100 --> 00:16:56.100]  沒有一個人做錯一件事
[00:16:56.100 --> 00:16:58.300]  就馬上橫屍街頭
[00:16:58.300 --> 00:17:00.300]  沒有一個人心裡面有個歹念
[00:17:00.300 --> 00:17:01.900]  就馬上跛手跛腳
[00:17:01.900 --> 00:17:03.100]  這個世界都不是這樣
[00:17:03.100 --> 00:17:05.700]  這個世界是上帝主宰的世界
[00:17:05.700 --> 00:17:09.100]  他都不是這樣來執行他的道德律的
[00:17:09.100 --> 00:17:13.300]  所以我們不需要太快去定罪上帝
[00:17:13.300 --> 00:17:16.100]  去為著以色列百姓平反
[00:17:16.100 --> 00:17:18.300]  其實我今天很想做的
[00:17:18.300 --> 00:17:21.900]  其實我覺得我們按照著聖經來宣講的
[00:17:21.900 --> 00:17:23.700]  上帝憐憫我們
[00:17:23.700 --> 00:17:26.500]  就是在誤解他的世人面前
[00:17:26.500 --> 00:17:28.700]  要為上帝平反
[00:17:28.700 --> 00:17:30.900]  以致認識上帝的人
[00:17:30.900 --> 00:17:32.700]  能夠真正的蒙恩
[00:17:32.700 --> 00:17:34.300]  得釋放得自由
[00:17:34.300 --> 00:17:36.500]  在聖潔誠聖的路上
[00:17:36.500 --> 00:17:39.300]  是繼續的快跑直奔
[00:17:39.300 --> 00:17:41.100]  一方面能夠敬畏他
[00:17:41.100 --> 00:17:43.500]  一方面能夠愛慕他
[00:17:43.500 --> 00:17:45.900]  這個是人很難做到的事
[00:17:45.900 --> 00:17:48.100]  但是我相信在上帝的聖靈
[00:17:48.100 --> 00:17:50.100]  聖經的光照之下
[00:17:50.100 --> 00:17:52.100]  我們始終會明白
[00:17:52.100 --> 00:17:54.100]  在基督耶穌裡
[00:17:54.100 --> 00:17:58.300]  的確那個聖潔公義
[00:17:58.300 --> 00:18:00.700]  還有那個恩典寬恕
[00:18:00.700 --> 00:18:02.700]  是並行不測的
[00:18:02.700 --> 00:18:08.100]  我希望我們不要再陷在迷惑當中
[00:18:08.100 --> 00:18:11.100]  以色列人
[00:18:11.100 --> 00:18:13.100]  在文數記裡面
[00:18:13.700 --> 00:18:16.900]  其實犯罪又何止這一次
[00:18:16.900 --> 00:18:21.500]  他們說話的態度
[00:18:21.500 --> 00:18:23.700]  他們說話的內容
[00:18:23.700 --> 00:18:26.500]  是反映了
[00:18:26.500 --> 00:18:30.500]  那個在創世記
[00:18:30.500 --> 00:18:32.500]  迷惑人的
[00:18:32.500 --> 00:18:34.500]  那一個質疑上帝
[00:18:34.500 --> 00:18:37.700]  不能信任上帝的那一種精神
[00:18:37.700 --> 00:18:40.100]  是揮之不去
[00:18:40.100 --> 00:18:42.100]  是陰雲不散
