
[00:00:00.000 --> 00:00:10.000]  今天會和大家一起思想的經文是在《皆泰書》的第二章第15節至第21節
[00:07:58.000 --> 00:08:03.000]  就是整段落裡,從第15節至第17節裡,
[00:08:03.000 --> 00:08:09.000]  都用了「我們」這個代名詞。
[00:08:09.000 --> 00:08:14.000]  你就會問,牧師為什麼這裡會用了「we」這個代名詞,
[00:08:14.000 --> 00:08:18.000]  這個pronoun,去寫這個部分呢?
[00:08:18.000 --> 00:08:22.000]  因為在這段解述裡,或者新述裡,
[00:08:22.000 --> 00:08:27.000]  保羅是要將自己和彼得,
[00:08:27.000 --> 00:08:33.000]  甚至所有猶太人族裔的信徒,
[00:08:33.000 --> 00:08:38.000]  都涵蓋在討論群體當中。
[00:08:38.000 --> 00:08:45.000]  要告訴他們知道,原來在我們猶太人群體裡,
[00:08:45.000 --> 00:08:51.000]  或者族群裡,其實我們有一些信仰上的觀念的掙扎,
[00:08:51.000 --> 00:08:54.000]  是特殊地我們要去面對的。
[00:08:54.000 --> 00:08:59.000]  希伯來人其實是一個少數的群體,
[00:08:59.000 --> 00:09:03.000]  人口絕對比不上埃及,
[00:09:03.000 --> 00:09:09.000]  或者甚至當時管治整個歐亞地區的羅馬政府。
[00:09:09.000 --> 00:09:12.000]  正因為他們是屬於一個少數的群體,
[00:09:12.000 --> 00:09:15.000]  所以他們的向心性的能力,
[00:09:15.000 --> 00:09:18.000]  會比其他的民族更加強。
[00:09:18.000 --> 00:09:21.000]  因為他們對於他們民族當中,
[00:09:21.000 --> 00:09:24.000]  無論是每一花、每一草,
[00:09:24.000 --> 00:09:27.000]  或者他們每一點滴的文化,
[00:09:27.000 --> 00:09:30.000]  他們都要放得非常之看重,
[00:09:30.000 --> 00:09:32.000]  去好好地保護他們。
[00:09:32.000 --> 00:09:37.000]  因為他們要怎樣維持自己的民族能夠繼續生存呢?
[00:09:37.000 --> 00:09:42.000]  這些角色的點滴,他們必須要捍衛。
[00:09:42.000 --> 00:09:45.000]  譬如用今天的例子來算,
[00:09:45.000 --> 00:09:50.000]  日本或者加拿大當中的很多原住民,
[00:09:50.000 --> 00:09:53.000]  我們身處在加拿大這個國家當中,
[00:09:53.000 --> 00:09:59.000]  我們看到的法語學系的國家的民族,
[00:09:59.000 --> 00:10:05.000]  為什麼他們要強調自己族裔的特色?
[00:10:05.000 --> 00:10:12.000]  甚至可以說,為什麼法裔的要特別去鞏固自己的文化呢?
[00:10:12.000 --> 00:10:15.000]  因為如果你不鞏固自己的文化,
[00:10:15.000 --> 00:10:17.000]  不看重他們的文化的話,
[00:10:17.000 --> 00:10:23.000]  很容易他們就會漸漸因為他們屬於小群而被這個世界同化了。
[00:10:23.000 --> 00:10:27.000]  而因為這個同化的力量越強的時候,
[00:10:27.000 --> 00:10:31.000]  他們去抗衡這個同化的過程,
[00:10:31.000 --> 00:10:38.000]  他們的族裔的信仰就會變成了他們一個必須要鞏固的其中一個很重要的一環。
[00:10:38.000 --> 00:10:43.000]  所以,剛才我們從這個奸細書的第二章,
[00:10:43.000 --> 00:10:46.000]  第十五節至十六節的開始,
[00:10:46.000 --> 00:10:49.000]  保羅就開章明義地說道,
[00:10:49.000 --> 00:10:55.000]  「我們生來就是猶太人,不是外邦的罪人。」
[00:10:55.000 --> 00:10:58.000]  這裡,在句法上大家要小心一點,
[00:10:58.000 --> 00:11:02.000]  不是說猶太人不是罪人,外邦人才是罪人。
[00:11:02.000 --> 00:11:05.000]  不是,這句文法基本上是說什麼呢?
[00:11:05.000 --> 00:11:11.000]  我們是猶太人的罪人,而不是外邦人的罪人。
[00:11:11.000 --> 00:11:14.000]  猶太人的罪人有什麼特色呢?
[00:11:14.000 --> 00:11:17.000]  保羅在這裡強調道,
[00:11:17.000 --> 00:11:19.000]  因為我們是猶太人,
[00:11:19.000 --> 00:11:24.000]  所以有些東西可能是我們一直覺得很自豪的,
[00:11:24.000 --> 00:11:27.000]  成為我們自己民族特色的東西,
[00:11:27.000 --> 00:11:31.000]  反而這些可能成為了我們這個群眾,
[00:11:31.000 --> 00:11:36.000]  即是猶太人這個族群的一些掣肘。
[00:11:36.000 --> 00:11:43.000]  因為猶太人擁有一種他們一直都很自豪的律法和傳統,
[00:11:43.000 --> 00:11:47.000]  甚至更強調,可以這麼嚴重地說,
[00:11:47.000 --> 00:11:52.000]  他們是擁有了上帝,他們是上帝的子民。
[00:11:52.000 --> 00:11:57.000]  這個可以說得,甚至可以說進入一個極端的情況,
[00:11:57.000 --> 00:12:02.000]  可以變成一種將上帝私有化的現象。
[00:12:02.000 --> 00:12:07.000]  其實這些你聽起來好像只是發生在猶太人身上的事情,
[00:12:07.000 --> 00:12:12.000]  其實今天其實重重複複發生在基督徒的身上。
[00:12:12.000 --> 00:12:16.000]  正因為猶太人對於他們自己的律法,
[00:12:16.000 --> 00:12:20.000]  對於他們的傳統,甚至對於他們能夠擁有耶和華神,
[00:12:20.000 --> 00:12:23.000]  有一種很大的自豪,
[00:12:23.000 --> 00:12:31.000]  所以如今他們看見由父神和耶穌基督親自所設立的福音,
[00:12:31.000 --> 00:12:38.000]  就叫這幫猶太人,並且他們願意接受耶穌基督認罪悔改的人,
[00:12:38.000 --> 00:12:42.000]  就進入了一個比較為難的局面。
[00:12:42.000 --> 00:12:44.000]  這是什麼局面呢?
[00:12:44.000 --> 00:12:50.000]  就是他們處於一個對於守律法傳統的根本性的問題,
[00:12:50.000 --> 00:12:57.000]  究竟我需不需要繼續去堅守傳統的猶太人的律法,
[00:12:57.000 --> 00:13:01.000]  或者我們的所有的習俗呢?
[00:13:02.000 --> 00:13:09.000]  原來這也是他們原本定定他們作為神子民的一個基礎,
[00:13:09.000 --> 00:13:17.000]  猶太人其實一直都以這件事為他們能夠和上帝建立關係的一個指標,
[00:13:17.000 --> 00:13:21.000]  就是你能不能夠做了上帝的命令,
[00:13:21.000 --> 00:13:25.000]  特別是在摩西五經裡面,
[00:13:25.000 --> 00:13:31.000]  耶和華所列出的所謂的律法書或者五經,
[00:13:31.000 --> 00:13:34.000]  如果他們做了的時候,
[00:13:34.000 --> 00:13:40.000]  就等同於他們和上帝建立了一個不可分割的關係,
[00:13:40.000 --> 00:13:48.000]  但是如今當他們看見耶穌基督和父神建立了一個新的建立關係的時候,
[00:13:48.000 --> 00:13:53.000]  是藉著將人在耶穌基督裡面的相信,
[00:13:53.000 --> 00:13:59.000]  能夠藉此而去建立一個重建與上帝永恆的關係的時候,
[00:13:59.000 --> 00:14:01.000]  變得他們突然之間,
[00:14:01.000 --> 00:14:08.000]  如果你要他寫下他們已經歷史遺留下來數千年的發展,
[00:14:08.000 --> 00:14:13.000]  要以守律法為基礎的這種基礎信仰,
[00:14:13.000 --> 00:14:17.000]  他們真的覺得很難受的。
[00:14:17.000 --> 00:14:22.000]  弟兄姊妹,這個正正就是在這段聖經裡面,
[00:14:22.000 --> 00:14:26.000]  保羅要幫助皆太教會,
[00:14:26.000 --> 00:14:30.000]  他們要重新去拔他們出來,
[00:14:30.000 --> 00:14:34.000]  怎樣在一些假教師或者假弟兄,
[00:14:34.000 --> 00:14:37.000]  或者在他們當中一些著名的講員,
[00:14:37.000 --> 00:14:42.000]  不住的去提出,譬如回去相信律法,
[00:14:42.000 --> 00:14:46.000]  或者是守法行國禮,
[00:14:46.000 --> 00:14:51.000]  甚至可能外邦人要歸入猶太人的猶太教裡面,
[00:14:51.000 --> 00:14:53.000]  才可以信主。
[00:14:53.000 --> 00:14:57.000]  其實這種種的試探引誘,
[00:14:57.000 --> 00:15:00.000]  或者在神學上的一種截然不同,
[00:15:00.000 --> 00:15:03.000]  其實對於猶太人的基督徒來算,
[00:15:03.000 --> 00:15:06.000]  是一個很大的挑戰。
[00:15:06.000 --> 00:15:12.000]  所以這種族群的宗教的思維或者觀念,
[00:15:12.000 --> 00:15:18.000]  其實是對於當時很多的猶太人信徒來算,
[00:15:18.000 --> 00:15:21.000]  是一個很大的衝突。
[00:15:21.000 --> 00:15:26.000]  如果我聽那些假教師、假弟兄,
[00:15:26.000 --> 00:15:28.000]  他們所傳的,
[00:15:28.000 --> 00:15:31.000]  貼近我們原本自己的信仰,
[00:15:31.000 --> 00:15:34.000]  其實是很舒服的。
[00:15:34.000 --> 00:15:36.000]  為什麼我要去掙扎,
[00:15:36.000 --> 00:15:44.000]  要脫離我原本以行律法為基礎的信仰呢?
[00:15:44.000 --> 00:15:47.000]  反正那個都說上帝的律例典章,
[00:15:47.000 --> 00:15:49.000]  是寫給猶太人的,
[00:15:49.000 --> 00:15:52.000]  為什麼我不按照那個規矩,
[00:15:52.000 --> 00:15:54.000]  那個門路去相信,
[00:15:54.000 --> 00:15:57.000]  而要去只相信耶穌基督呢?
[00:15:57.000 --> 00:16:02.000]  這個正正就是當時保羅一直幫助
[00:16:02.000 --> 00:16:05.000]  加拿大教會信徒去掙扎的題目。
[00:16:05.000 --> 00:16:08.000]  從開頭我們在加拿大書的第一章,
[00:16:08.000 --> 00:16:11.000]  我們已經看到保羅先介紹他自己
[00:16:11.000 --> 00:16:14.000]  作為一個使徒的身份,
[00:16:14.000 --> 00:16:20.000]  他被委派去傳福音的信息,
[00:16:20.000 --> 00:16:22.000]  而這個福音的訂定,
[00:16:22.000 --> 00:16:26.000]  是完全純粹是按照耶穌基督,
[00:16:26.000 --> 00:16:30.000]  他藉著父神的計劃去履行而完成的。
[00:16:30.000 --> 00:16:34.000]  沒有任何要求要去行律法,
[00:16:34.000 --> 00:16:37.000]  這種手法,
[00:16:37.000 --> 00:16:43.000]  就已經可以和上帝建立一個正常的神與人的關係。
[00:16:43.000 --> 00:16:46.000]  為什麼保羅要這麼強調一點,
[00:16:46.000 --> 00:16:48.000]  我們來到這裡開始明白。
[00:16:48.000 --> 00:16:51.000]  因為正正因為猶太人的信徒,
[00:16:51.000 --> 00:16:55.000]  其實還有一條繩子綁住他們,
[00:16:55.000 --> 00:17:01.000]  拉住他們走回原本猶太教那種信仰思維,
[00:17:01.000 --> 00:17:03.000]  而這種信仰思維就在一個族群裡面,
[00:17:03.000 --> 00:17:06.000]  只要你存留在這個族群裡面,
[00:17:06.000 --> 00:17:11.000]  你就受著這種族群的信仰觀念去綁死了你們。
[00:17:11.000 --> 00:17:14.000]  守律法這件事,
[00:17:14.000 --> 00:17:16.000]  當耶穌成就了的時候,
[00:17:16.000 --> 00:17:22.000]  已經是再沒有任何可以建立神人關係的基礎作用。
[00:17:22.000 --> 00:17:23.000]  簡單來說,
[00:17:23.000 --> 00:17:30.000]  保留法律沒有基礎性的影響上帝與人的關係。
[00:17:30.000 --> 00:17:36.000]  和以往那個信是要靠著守節旗,
[00:17:36.000 --> 00:17:40.000]  守律例典章等等這些東西,
[00:17:40.000 --> 00:17:42.000]  已經是完全不同了。
[00:17:42.000 --> 00:17:44.000]  我們之後會再看,
[00:17:44.000 --> 00:17:47.000]  如果在這樣的情況下,
[00:17:47.000 --> 00:17:50.000]  如果信徒只是靠著信耶穌,
[00:17:50.000 --> 00:17:56.000]  純粹藉著上帝和耶穌基督所建立的福音請求的方法,
[00:17:56.000 --> 00:17:59.000]  去重新建立與神人之間的關係的話,
[00:17:59.000 --> 00:18:01.000]  律法的角色會是什麼呢?
[00:18:01.000 --> 00:18:03.000]  我們遲些會再看。
[00:18:03.000 --> 00:18:05.000]  不過,保羅,
[00:18:05.000 --> 00:18:11.000]  這番話在第十五至十六節裡提出了,
[00:18:11.000 --> 00:18:15.000]  「我生來不是猶太人的罪人」,
[00:18:15.000 --> 00:18:19.000]  不是,「我們生來是猶太人的罪人,不是外邦人的罪人。」
[00:18:19.000 --> 00:18:21.000]  他其實很強調,
[00:18:21.000 --> 00:18:23.000]  想告訴他們,
[00:18:23.000 --> 00:18:27.000]  「其實你和我都是在一個矛盾的裡面,
[00:18:27.000 --> 00:18:32.000]  可能會受試探,可能會受過這些引誘。」
[00:18:32.000 --> 00:18:35.000]  保羅否白出,
[00:18:35.000 --> 00:18:38.000]  他自己與彼得在信仰上,
[00:18:38.000 --> 00:18:41.000]  其實都很大可能程度上,
[00:18:41.000 --> 00:18:48.000]  是和你加拿大教會的猶太人的信徒的矛盾是同樣會出現的。
[00:18:48.000 --> 00:18:55.000]  如果當我們沒有好好去掌握神定下的基督徒身份的本質,
[00:18:55.000 --> 00:18:57.000]  也就是說,
[00:18:57.000 --> 00:19:00.000]  透過相信耶穌基督為我們的罪,
[00:19:00.000 --> 00:19:04.000]  死在十字架上去成就這個救恩這件事情的時候,
[00:19:04.000 --> 00:19:09.000]  我們就會在信耶穌和守猶太人律法這件事上,
[00:19:09.000 --> 00:19:14.000]  就會展現出一種搖擺不定的狀態,
[00:19:14.000 --> 00:19:19.000]  而要跳出這個矛盾的狀態,
[00:19:19.000 --> 00:19:25.000]  脫離猶太人一直引以為豪的一種守猶太人律法,
[00:19:25.000 --> 00:19:33.000]  包括守國禮這種信主或建立同神的關係,
[00:19:33.000 --> 00:19:37.000]  這個過程是絕對不容易的。
[00:19:37.000 --> 00:19:41.000]  保羅其實他自己也介紹過給我們看,
[00:19:41.000 --> 00:19:45.000]  譬如他在先前自己的信主歷程裏,
[00:19:45.000 --> 00:19:49.000]  他甚至以為自己對上帝是非常忠心,
[00:19:49.000 --> 00:19:51.000]  他迫使北基督是一件好事,
[00:19:51.000 --> 00:19:53.000]  但誰不知原來自己是錯的,
[00:19:53.000 --> 00:19:55.000]  不慶幸地他要走出來。
[00:19:55.000 --> 00:19:58.000]  來到我們剛剛沒多遠的,
[00:19:58.000 --> 00:20:00.000]  我們才看完彼得,
[00:20:00.000 --> 00:20:03.000]  彼得去到安提哥教會,
[00:20:03.000 --> 00:20:07.000]  和一群非猶太人的信徒坐席一起吃飯,
[00:20:07.000 --> 00:20:11.000]  但一看到那些猶猶耶路撒冷走下來,
[00:20:11.000 --> 00:20:16.000]  擁護國禮派的信徒走出來的時候,
[00:20:16.000 --> 00:20:18.000]  他馬上就退縮了。
[00:20:18.000 --> 00:20:20.000]  為什麼他有這樣的表現呢?
[00:20:20.000 --> 00:20:24.000]  因為他正正是在這種矛盾裏面,
[00:20:24.000 --> 00:20:28.000]  他害怕,究竟怎樣才好呢?
[00:20:28.000 --> 00:20:31.000]  在某個情況下他就會混亂了,
[00:20:31.000 --> 00:20:34.000]  而現在寫到加拉太書的時候,
[00:20:34.000 --> 00:20:37.000]  就發生在加拉太教會裏面,
[00:20:37.000 --> 00:20:39.000]  來到這個時候,
[00:20:39.000 --> 00:20:41.000]  保羅要給他看見,
[00:20:41.000 --> 00:20:46.000]  一方面我們其實每一個信徒都會經過這個掙扎的過程,
[00:20:46.000 --> 00:20:50.000]  而因為我們會掙扎,
[00:20:50.000 --> 00:20:53.000]  那就更加證明我們在上帝的裏面,
[00:20:53.000 --> 00:20:55.000]  是在聖靈的帶領當中,
[00:20:55.000 --> 00:20:58.000]  給我們看見這個掙扎的過程,
[00:20:58.000 --> 00:21:00.000]  而當我們能夠掙扎,
[00:21:00.000 --> 00:21:06.000]  並且成功脫離這個族群的信仰觀念的時候,
[00:21:06.000 --> 00:21:08.000]  就使得我們會更加珍惜,
[00:21:08.000 --> 00:21:13.000]  又純粹以耶穌基督所建立的這個福音。
[00:21:13.000 --> 00:21:18.000]  所以當保羅在先前談及到彼得的時候,
[00:21:18.000 --> 00:21:20.000]  他直接和彼得這樣說,
[00:21:20.000 --> 00:21:23.000]  彼得啊,你這樣的表現是一種假冒偽善,
[00:21:23.000 --> 00:21:26.000]  而且這個影響可能影響的不只是你自己,
[00:21:26.000 --> 00:21:30.000]  是其他的一些在你身邊的猶太人信徒的時候,
[00:21:30.000 --> 00:21:36.000]  而我在聖經裏面沒有詳細記載到彼得究竟怎樣回應,
[00:21:36.000 --> 00:21:38.000]  但是至少給我們看見,
[00:21:38.000 --> 00:21:42.000]  彼得沒有反對保羅指出他的錯誤,
[00:21:42.000 --> 00:21:44.000]  來到現在這個時候,
[00:21:44.000 --> 00:21:50.000]  其實保羅正正是要向加拿大教會的信徒展示出一件事實,
[00:21:50.000 --> 00:21:56.000]  就是你們不要害怕在這些族群的信仰觀念裏面有掙扎,
[00:21:56.000 --> 00:22:00.000]  而掙扎的時候縱使受到一些難堪的過程,
[00:22:00.000 --> 00:22:04.000]  或者很難處理的情況,
[00:22:04.000 --> 00:22:13.000]  但是當你們勇敢跳出這個族群的信仰的掣肘的狀態,
[00:22:13.000 --> 00:22:18.000]  你們的屬靈的生命就會進入一個完全歸入回到
[00:22:18.000 --> 00:22:24.000]  以耶穌基督所建立的這個福音的拯救當中,
[00:22:24.000 --> 00:22:28.000]  保羅在這裏最重要要提出的主題是,
[00:22:28.000 --> 00:22:31.000]  從族群信仰觀念當中,
[00:22:31.000 --> 00:22:34.000]  如何能夠掙扎走出來,
[00:22:34.000 --> 00:22:37.000]  這才是主題所在,
[00:22:37.000 --> 00:22:43.000]  保羅沒有否認過族群信仰觀念當中的掙扎難度,
[00:22:43.000 --> 00:22:47.000]  但是他重新福音的基礎,
[00:22:47.000 --> 00:22:51.000]  所以在第十六節裏面重新提出了我們需要
[00:22:51.000 --> 00:22:54.000]  「清義」這個重要的思維,
[00:22:54.000 --> 00:23:00.000]  為什麼呢?因為我們要走回到清義的位份上,
[00:23:00.000 --> 00:23:04.000]  當我們能夠在這個福音的基礎上,
[00:23:04.000 --> 00:23:08.000]  親自是父神和耶穌所建立的時候,
[00:23:08.000 --> 00:23:13.000]  而這個福音也是我們將生命毀身的下去,
[00:23:13.000 --> 00:23:17.000]  確信在這個狀態裏面的時候,
[00:23:17.000 --> 00:23:24.000]  我們就能夠再次走在神的拯救的救恩當中,
[00:23:24.000 --> 00:23:28.000]  既然如此,我們怕些什麼呢?
[00:23:28.000 --> 00:23:32.000]  在我引用的當中,我剛剛才跟大家說過,
[00:23:32.000 --> 00:23:38.000]  今天的教會圈中,其實也衍生了很多不同的族群信仰,
[00:23:38.000 --> 00:23:45.000]  你是哪一間堂會?你是哪一間主任牧師的教會信徒?
[00:23:45.000 --> 00:23:49.000]  每一個其實都是反映出,
[00:23:49.000 --> 00:23:53.000]  好像類同猶太人一個這樣的群體,
[00:23:53.000 --> 00:23:57.000]  他們向心性只是聚於自己的堂會裏面,
[00:23:57.000 --> 00:24:04.000]  但是有沒有將眼睛擴闊去看救恩的基礎是什麼呢?
[00:24:04.000 --> 00:24:12.000]  太多的基督徒只是今天隨著這個族群信仰的觀念去所謂信主,
[00:24:12.000 --> 00:24:16.000]  因為這種信主方法是容易的,
[00:24:16.000 --> 00:24:23.000]  但是它是很容易受到某一些人去主導而變成偏差,
[00:24:23.000 --> 00:24:29.000]  甚至可能變成一些錯誤的福音而存留在這個族群當中,
[00:24:29.000 --> 00:24:33.000]  而當這個族群個個都習以為常的時候,
[00:24:33.000 --> 00:24:38.000]  或者只是公信一些有名望的人說話的時候,
[00:24:38.000 --> 00:24:45.000]  它就失去了原本去追求辯證真正福音的能力,
[00:24:45.000 --> 00:24:54.000]  如果你或者我稍稍發現在我們所信的福音裡面,
[00:24:54.000 --> 00:24:57.000]  或者在教會裡面所聽到的道理,
[00:24:57.000 --> 00:25:00.000]  是一些需要我們反思的時候,
[00:25:00.000 --> 00:25:03.000]  我們就可能會面對很大的反彈,
[00:25:03.000 --> 00:25:09.000]  在這種時候,我就想邀請弟兄姊妹想起這段經文,
[00:25:09.000 --> 00:25:13.000]  其實保羅其實就想提醒給我們,
[00:25:13.000 --> 00:25:19.000]  無論他自己,或者是彼得,甚至昔日的加拉太教會,
[00:25:19.000 --> 00:25:24.000]  我們今天其實同樣都是跌在他們同樣的狀態裡面,
[00:25:24.000 --> 00:25:29.000]  我們必須要重歸於耶穌基督的信實裡面,
[00:25:29.000 --> 00:25:35.000]  因為這樣才代表你和我有一個對福音看重的生命,
[00:25:35.000 --> 00:25:38.000]  我們仍然能夠好好地把持,
[00:25:38.000 --> 00:25:42.000]  我們能夠逐群信仰的觀念要走出來,
[00:25:42.000 --> 00:25:45.000]  重歸於耶穌基督的裡面,
[00:25:45.000 --> 00:25:48.000]  這樣即是說會受到一些磨難,
[00:25:48.000 --> 00:25:51.000]  或者會受到一些刁難,
[00:25:51.000 --> 00:25:54.000]  甚至可能會被人歧視,
[00:25:54.000 --> 00:26:01.000]  但是這些刁難、磨難,其實都是一些值得的磨難,
[00:26:01.000 --> 00:26:02.000]  因為為什麼?
[00:26:02.000 --> 00:26:11.000]  因為你和我在上主的裡面同樣要面對一個掙扎,
[00:26:11.000 --> 00:26:16.000]  信主其實在一生裡面都是一個掙扎的過程當中,
