
[00:00:00.000 --> 00:00:06.020]  今天是我第三堂跟大家講的
[00:03:36.480 --> 00:03:38.320]  在真神的面前
[00:03:38.320 --> 00:03:42.440]  人要敬畏而行
[00:03:42.440 --> 00:03:43.960]  我看阿伯拉罕的時候
[00:03:43.960 --> 00:03:46.440]  兩句話就在我心中出現
[00:03:46.440 --> 00:03:49.360]  我覺得對我自己真的是一個很大的提升
[00:03:49.360 --> 00:03:53.200]  我發現人今天真的要靠因而存
[00:03:53.200 --> 00:03:55.480]  明天是憑信而活
[00:03:55.480 --> 00:03:58.000]  我寫的憑信而往都可以
[00:03:58.000 --> 00:04:02.240]  我發現因點和信心是不可以沒有的
[00:04:02.240 --> 00:04:03.560]  我們需要因點
[00:04:03.560 --> 00:04:05.000]  都需要信心
[00:04:05.000 --> 00:04:07.320]  以至能夠人做得好
[00:04:07.320 --> 00:04:09.360]  生活過得對
[00:04:09.360 --> 00:04:11.040]  人一生就是本乎因
[00:04:11.040 --> 00:04:12.320]  因著信
[00:04:12.320 --> 00:04:13.680]  神是有因點
[00:04:13.680 --> 00:04:16.960]  但是人是需要成長的
[00:04:16.960 --> 00:04:18.520]  所以我們大家很熟悉的
[00:04:18.520 --> 00:04:20.880]  以弗所書二章第八節
[00:04:20.880 --> 00:04:22.880]  他說你們得救是本乎因
[00:04:22.880 --> 00:04:24.440]  也是因著信
[00:04:24.440 --> 00:04:25.600]  因著信
[00:04:25.600 --> 00:04:27.000]  今天和大家看幾方面
[00:04:27.000 --> 00:04:28.360]  大家在大綱裡面有的
[00:04:28.360 --> 00:04:32.120]  我會提到阿伯拉罕主要的經文
[00:04:32.120 --> 00:04:34.280]  有關阿伯拉罕的經文
[00:04:34.280 --> 00:04:36.600]  阿伯拉罕的重大事件
[00:04:36.600 --> 00:04:40.080]  和阿伯拉罕的主要教導三方面
[00:04:40.080 --> 00:04:41.760]  我們先看阿伯拉罕的經文
[00:04:41.760 --> 00:04:43.560]  如果大家還沒看
[00:04:43.560 --> 00:04:44.160]  我怕沒有
[00:04:44.160 --> 00:04:45.120]  完了崇拜
[00:04:45.120 --> 00:04:46.920]  你回去再看
[00:04:46.920 --> 00:04:49.520]  看舊約十五章的聖經
[00:04:49.520 --> 00:04:51.440]  在新約很多段的經文
[00:04:51.440 --> 00:04:52.800]  提到阿伯拉罕
[00:04:52.800 --> 00:04:55.240]  你會發現神透過他
[00:04:55.240 --> 00:04:56.320]  有些特色
[00:04:56.320 --> 00:04:57.240]  有些特點
[00:04:57.240 --> 00:04:58.160]  有些重點
[00:04:58.160 --> 00:04:59.960]  是希望我們記得的
[00:04:59.960 --> 00:05:03.200]  有關阿伯拉罕這個名字
[00:05:03.200 --> 00:05:04.600]  在聖經裡面出現
[00:05:04.600 --> 00:05:07.920]  有288次
[00:05:07.920 --> 00:05:10.960]  185次是在《創世記》
[00:05:10.960 --> 00:05:12.680]  45次是在舊約
[00:05:12.680 --> 00:05:15.320]  58次是在新約
[00:05:15.320 --> 00:05:17.880]  有很多有關他的經文
[00:05:17.880 --> 00:05:20.960]  比較重要的經文是《創世記》十一章
[00:05:20.960 --> 00:05:22.280]  大家都看到大綱有
[00:05:22.280 --> 00:05:24.920]  去到第25章
[00:05:24.920 --> 00:05:26.880]  那裡提到阿伯拉罕的一生
[00:05:26.880 --> 00:05:28.280]  《創世記》十一章二十六節
[00:05:28.280 --> 00:05:29.920]  講到他的出世
[00:05:29.920 --> 00:05:32.280]  那裡說哈拉活到七十歲
[00:05:32.280 --> 00:05:33.840]  就生了阿伯拉罕
[00:05:33.840 --> 00:05:36.360]  拿赫和哈拉
[00:05:36.360 --> 00:05:38.920]  阿伯拉罕來到這個世上
[00:05:38.920 --> 00:05:42.000]  然後去到《創世記》二十五章七至八節
[00:05:42.000 --> 00:05:45.760]  就提到阿伯拉罕一生的年日是175歲
[00:05:45.760 --> 00:05:48.480]  阿伯拉罕壽高年晚
[00:05:48.480 --> 00:05:50.120]  傾絕而死
[00:05:50.120 --> 00:05:51.960]  歸到他列祖那裡
[00:05:51.960 --> 00:05:54.120]  就是阿伯拉罕人生的結束
[00:05:54.120 --> 00:05:59.040]  每個人的人生有始有終
[00:05:59.040 --> 00:06:02.080]  當然我們知道除了與神同行
[00:06:02.080 --> 00:06:05.800]  和以利亞之外
[00:06:05.800 --> 00:06:08.400]  我們大家都是有始有終的
[00:06:08.400 --> 00:06:12.240]  都會經歷出生和死亡
[00:06:12.240 --> 00:06:15.800]  羅馬書第四章一至二十五節
[00:06:15.800 --> 00:06:19.040]  提到阿伯拉罕恩順清怡
[00:06:19.040 --> 00:06:21.560]  加拉提書三章五至二十二節
[00:06:21.560 --> 00:06:24.600]  又提到阿伯拉罕恩順清怡
[00:06:24.600 --> 00:06:25.960]  我們說到阿伯拉罕
[00:06:25.960 --> 00:06:27.720]  很難離開這四個字
[00:06:27.720 --> 00:06:29.440]  恩順清怡
[00:06:29.440 --> 00:06:31.800]  而基督教一個很主要的
[00:06:31.800 --> 00:06:35.400]  真理的柱石就是恩順清怡
[00:06:35.400 --> 00:06:38.040]  在羅馬書四章裡面
[00:06:38.040 --> 00:06:41.000]  提到阿伯拉罕信仇
[00:06:41.000 --> 00:06:43.160]  這就算為他的義
[00:06:43.160 --> 00:06:45.560]  他的信就算為義
[00:06:45.560 --> 00:06:48.800]  阿伯拉罕的信就算為他的義
[00:06:48.800 --> 00:06:50.480]  作他未受國禮的時候
[00:06:50.480 --> 00:06:53.040]  恩順清怡的印證
[00:06:53.040 --> 00:06:53.800]  後面又提到
[00:06:53.800 --> 00:06:55.600]  應許阿伯拉罕和他的後裔
[00:06:55.600 --> 00:06:57.080]  必得承受世界
[00:06:57.080 --> 00:06:58.080]  不是因律法
[00:06:58.080 --> 00:07:01.280]  乃是恩順而得的義
[00:07:01.280 --> 00:07:02.520]  所以羅馬書第四章
[00:07:02.520 --> 00:07:05.360]  提到很多次恩順清怡
[00:07:05.360 --> 00:07:06.640]  加拉提書第三章
[00:07:06.640 --> 00:07:08.600]  第六節第八節都提到
[00:07:08.600 --> 00:07:10.000]  阿伯拉罕信神
[00:07:10.000 --> 00:07:11.600]  算為他的義
[00:07:11.600 --> 00:07:15.240]  要叫外邦人恩順清怡
[00:07:15.240 --> 00:07:17.280]  當我們看到加拉提書
[00:07:17.280 --> 00:07:20.240]  第四章21-31節
[00:07:20.240 --> 00:07:21.680]  小小的篇幅提到
[00:07:21.680 --> 00:07:23.920]  阿伯拉罕生平裡面的一些事
[00:07:23.920 --> 00:07:25.120]  還有一件事就是
[00:07:25.120 --> 00:07:27.720]  阿伯拉罕應許得子
[00:07:27.720 --> 00:07:30.640]  神應許他成為大國
[00:07:30.640 --> 00:07:33.360]  應許他從撒拉或撒萊
[00:07:33.360 --> 00:07:35.560]  得到一個兒子
[00:07:35.560 --> 00:07:39.200]  在希伯來書第六章13-7章10節
[00:07:39.200 --> 00:07:41.080]  提到應許的約
[00:07:41.080 --> 00:07:44.400]  你見到前面提到很多有關信
[00:07:44.400 --> 00:07:45.680]  恩順清怡
[00:07:45.680 --> 00:07:48.720]  後面提到很多應許
[00:07:48.720 --> 00:07:50.280]  希伯來書第十一章說什麼呢?
[00:07:50.280 --> 00:07:53.560]  他說他聽命而去應許地
[00:07:53.560 --> 00:07:55.960]  第十一章第八至十九節後面提到什麼呢?
[00:07:55.960 --> 00:07:58.760]  聽命而獻毒身子
[00:07:58.760 --> 00:08:01.320]  提到恩順清怡
[00:08:01.320 --> 00:08:02.480]  提到應許
[00:08:02.480 --> 00:08:03.680]  提到聽命
[00:08:03.680 --> 00:08:06.440]  這就是阿伯拉罕人生的特色
[00:08:06.440 --> 00:08:08.080]  其實我們信徒也一樣
[00:08:08.080 --> 00:08:09.800]  我們恩順清怡
[00:08:09.800 --> 00:08:10.880]  我們有應許
[00:08:10.880 --> 00:08:12.720]  我們要聽命
[00:08:12.720 --> 00:08:14.520]  到了雅各書第二章
[00:08:14.520 --> 00:08:15.880]  提到阿伯拉罕的時候
[00:08:15.880 --> 00:08:17.240]  怎麼說他呢?
[00:08:17.240 --> 00:08:19.760]  他說他是因信而行
[00:08:19.760 --> 00:08:21.560]  獻子吸神
[00:08:21.560 --> 00:08:22.920]  那裡提到
[00:08:22.920 --> 00:08:24.200]  我們的祖宗阿伯拉罕
[00:08:24.200 --> 00:08:26.840]  將他兒子以實獻在譚信
[00:08:26.840 --> 00:08:31.320]  譚上信心與他的行為並行
[00:08:31.320 --> 00:08:35.800]  我很快講了阿伯拉罕的人生
[00:08:35.800 --> 00:08:38.000]  其實四件事你們記住就可以了
[00:08:38.000 --> 00:08:40.160]  第一就是清怡
[00:08:40.160 --> 00:08:41.640]  第二就是納約
[00:08:41.640 --> 00:08:44.760]  第三就是得子或者賜子
[00:08:44.760 --> 00:08:46.840]  第四就是獻子
[00:08:46.840 --> 00:08:48.680]  講到他怎麼清怡
[00:08:48.680 --> 00:08:51.400]  神怎麼稱他為義
[00:08:51.400 --> 00:08:53.200]  神怎麼與他納約
[00:08:53.200 --> 00:08:55.120]  神怎麼賜他兒子
[00:08:55.120 --> 00:08:57.240]  神怎麼要他獻子
[00:08:57.240 --> 00:08:59.400]  這四件大事
[00:08:59.400 --> 00:09:02.280]  可以籠絕了阿伯拉罕人生
[00:09:02.280 --> 00:09:04.720]  這175年很重要的
[00:09:04.720 --> 00:09:07.800]  四個重要的內容
[00:09:07.800 --> 00:09:09.120]  主要提到的是
[00:09:09.120 --> 00:09:10.400]  神的恩典
[00:09:10.400 --> 00:09:11.800]  人的信心
[00:09:11.800 --> 00:09:13.080]  主要講到的是
[00:09:13.080 --> 00:09:14.360]  神有恩典
[00:09:14.360 --> 00:09:16.800]  人有成長
[00:09:16.800 --> 00:09:18.320]  波倫多後書十二章九節
[00:09:18.320 --> 00:09:18.760]  告訴我們
[00:09:18.760 --> 00:09:21.080]  神的恩典是夠我們用的
[00:09:21.080 --> 00:09:22.760]  神的恩典是夠用
[00:09:22.760 --> 00:09:26.200]  但是人的信心都是要成長的
[00:09:26.200 --> 00:09:29.160]  正如我準備今天這一篇報
[00:09:29.160 --> 00:09:30.480]  是我第一次講的
[00:09:30.480 --> 00:09:31.960]  阿伯拉罕
[00:09:31.960 --> 00:09:34.680]  我用了很多時間看這些經文
[00:09:34.680 --> 00:09:35.480]  我都相信
[00:09:35.480 --> 00:09:36.720]  其實恩典夠我用
[00:09:36.720 --> 00:09:39.440]  今天這篇報是會講得出來的
[00:09:39.440 --> 00:09:40.960]  但是我都要學習
[00:09:40.960 --> 00:09:42.240]  我都要成長
[00:09:42.240 --> 00:09:43.880]  我都要努力的
[00:09:43.880 --> 00:09:45.560]  不是說神的恩典夠用
[00:09:45.560 --> 00:09:46.440]  我就坐在一邊
[00:09:46.440 --> 00:09:50.560]  不理不想不寫不看
[00:09:50.560 --> 00:09:52.000]  我們要成長的
[00:09:52.000 --> 00:09:53.200]  恩典夠用
[00:09:53.200 --> 00:09:55.440]  信心成長
[00:09:55.440 --> 00:09:57.080]  我們一生是本乎恩
[00:09:57.080 --> 00:09:58.160]  也必因著信
[00:09:58.160 --> 00:09:59.200]  但是要怎樣呢?
[00:09:59.200 --> 00:10:01.040]  像《約翰分辨》第一章十六節說
[00:10:01.040 --> 00:10:02.800]  要因上加恩
[00:10:02.800 --> 00:10:04.960]  像《羅馬書》一章十七節說
[00:10:04.960 --> 00:10:06.920]  要本於信
[00:10:06.920 --> 00:10:08.960]  義至於信
[00:10:08.960 --> 00:10:09.600]  所以第一節
[00:10:09.600 --> 00:10:12.320]  從阿伯拉罕的經文來看
[00:10:12.320 --> 00:10:14.160]  神的恩典是夠我們用的
[00:10:14.160 --> 00:10:16.800]  但是我們的信心是要成長的
[00:10:16.800 --> 00:10:19.880]  我們一生雖然是短短數十年
[00:10:19.880 --> 00:10:21.720]  但是都要本乎恩
[00:10:21.720 --> 00:10:23.520]  都要因著信
[00:10:23.520 --> 00:10:24.320]  在其他經文
[00:10:24.320 --> 00:10:26.240]  阿伯拉罕主要講到
[00:10:26.240 --> 00:10:28.160]  他是以色列人的祖先
[00:10:28.160 --> 00:10:31.640]  他說神是阿伯拉罕以撒雅國的神
[00:10:31.640 --> 00:10:33.920]  但是從阿伯拉罕的一生當中
[00:10:33.920 --> 00:10:36.960]  我又體會到兩件事
[00:10:36.960 --> 00:10:39.720]  我又一路起一路想阿伯拉罕的人生
[00:10:39.720 --> 00:10:42.560]  我兩句話大家大綱有的
[00:10:42.560 --> 00:10:46.160]  就是人是神所用的人
[00:10:46.160 --> 00:10:48.760]  神是人所要的神
[00:10:48.760 --> 00:10:50.120]  人是神用
[00:10:50.120 --> 00:10:51.880]  人要神用要有神
[00:10:51.880 --> 00:10:53.120]  神要用人
[00:10:53.120 --> 00:10:54.520]  要有人
[00:10:54.520 --> 00:10:55.880]  我發現到
[00:10:55.880 --> 00:10:58.120]  神是很用人的
[00:10:58.120 --> 00:11:01.200]  我又發現到人真的很需要神
[00:11:01.200 --> 00:11:02.400]  我又發現到
[00:11:02.400 --> 00:11:04.560]  如果人想神用的時候
[00:11:04.560 --> 00:11:08.480]  我們需要先有神在我們生命當中
[00:11:08.480 --> 00:11:10.120]  而神要用人的時候
[00:11:10.120 --> 00:11:12.920]  要先有人肯給神用
[00:11:12.920 --> 00:11:15.840]  所以我發現神和人之間的關係
[00:11:15.840 --> 00:11:17.080]  不單止是很微妙
[00:11:17.080 --> 00:11:18.400]  而且是很重
[00:11:18.400 --> 00:11:19.960]  神是很看重人
[00:11:19.960 --> 00:11:21.240]  很器重人
[00:11:21.240 --> 00:11:23.120]  但是人都要尊重神
[00:11:23.120 --> 00:11:24.720]  和敬畏神
[00:11:24.720 --> 00:11:27.320]  以致神可以用人
[00:11:27.320 --> 00:11:29.000]  人可以給神用
[00:11:29.000 --> 00:11:31.960]  所以這四句話我想了很久
[00:11:31.960 --> 00:11:34.960]  我發現人生當中要記住一件事
[00:11:34.960 --> 00:11:38.280]  就是人是神要用所用的人
[00:11:38.280 --> 00:11:42.080]  但是神也是人所要的神
[00:11:42.080 --> 00:11:43.080]  人要神用
[00:11:43.080 --> 00:11:46.360]  我們需要有神做我們的神
[00:11:46.360 --> 00:11:47.600]  而神要用人
[00:11:47.600 --> 00:11:50.760]  要有人肯給神做神的功能
[00:11:50.760 --> 00:11:52.480]  是需要這樣的
[00:11:52.480 --> 00:11:54.360]  所以我看到阿伯拉罕
[00:11:54.360 --> 00:11:56.080]  他如何蒙恩
[00:11:56.080 --> 00:11:57.440]  他如何蒙照
[00:11:57.440 --> 00:11:58.720]  神如何用他
[00:11:58.720 --> 00:12:00.120]  他如何成長
[00:12:00.120 --> 00:12:02.560]  他如何信靠
[00:12:02.560 --> 00:12:04.360]  他如何信服
[00:12:04.360 --> 00:12:07.040]  阿伯拉罕是多國的父
[00:12:07.040 --> 00:12:08.880]  但是他另一個名稱是什麼呢?
[00:12:08.880 --> 00:12:11.000]  他叫信心之父
[00:12:11.000 --> 00:12:13.640]  當你看《創世記》
[00:12:13.640 --> 00:12:14.720]  當你看《創世記》
[00:12:14.720 --> 00:12:16.880]  由十一章看到十五章
[00:12:16.880 --> 00:12:18.680]  你會發現阿伯拉罕是慢慢
[00:12:18.680 --> 00:12:23.400]  由多國之父變成信心之父
[00:12:23.400 --> 00:12:24.880]  這就是他的成長
[00:12:24.880 --> 00:12:26.160]  阿伯拉罕的人生
[00:12:26.160 --> 00:12:27.480]  由多國之父
[00:12:27.480 --> 00:12:28.360]  由英許
[00:12:28.360 --> 00:12:30.000]  由恩典開始
[00:12:30.000 --> 00:12:31.880]  成為信心之父
[00:12:31.880 --> 00:12:33.360]  成為一個信服神
[00:12:33.360 --> 00:12:34.920]  信靠神的人
[00:12:34.920 --> 00:12:36.200]  神是有恩典
[00:12:36.200 --> 00:12:37.960]  但是人要成長
[00:12:37.960 --> 00:12:40.160]  這是今天跟大家說的第一點
[00:12:40.160 --> 00:12:41.560]  所以大家要明白
[00:12:41.560 --> 00:12:43.360]  神的恩典真的夠我們用的
[00:12:43.360 --> 00:12:45.440]  到後面我會和大家分享
[00:12:45.440 --> 00:12:46.480]  神在我身上
[00:12:46.480 --> 00:12:48.560]  祂的恩典夠我用的
[00:12:48.560 --> 00:12:50.600]  但是同樣因為神的恩典
[00:12:50.600 --> 00:12:53.120]  我要在恩典中成長
[00:12:53.120 --> 00:12:54.800]  大家記得說到亞當
[00:12:54.800 --> 00:12:58.040]  亞當是在恩典中墮落
[00:12:58.040 --> 00:13:00.280]  他並造在伊甸園
[00:13:00.280 --> 00:13:03.200]  神為他預備了所有他需要的
[00:13:03.200 --> 00:13:06.160]  神給他管理園中的事
[00:13:06.160 --> 00:13:08.520]  神給他管理萬物的職責
[00:13:08.520 --> 00:13:09.960]  神欺中他
[00:13:09.960 --> 00:13:12.000]  可惜他不看重自己
[00:13:12.000 --> 00:13:14.040]  以致他在恩典中墮落
[00:13:14.040 --> 00:13:15.640]  在伊甸園失敗
[00:13:15.640 --> 00:13:17.840]  被逐出樂園
[00:13:17.840 --> 00:13:19.240]  今天我們看到
[00:13:19.240 --> 00:13:20.760]  阿伯拉罕提醒我們
[00:13:20.760 --> 00:13:23.280]  我們在恩典中成長
[00:13:23.280 --> 00:13:25.120]  不要因為有神造你的神
[00:13:25.120 --> 00:13:26.440]  有神造你的父
[00:13:26.440 --> 00:13:27.400]  神有應許
[00:13:27.400 --> 00:13:29.040]  神有保守
[00:13:29.040 --> 00:13:32.120]  我們就不生成
[00:13:32.120 --> 00:13:33.680]  不成長
[00:13:33.680 --> 00:13:34.640]  所以我們同樣的
[00:13:34.640 --> 00:13:36.080]  神的恩典是夠用的
[00:13:36.080 --> 00:13:38.040]  人的信心是要成長的
[00:13:38.040 --> 00:13:40.200]  這是第一點提醒我們大家
[00:13:40.200 --> 00:13:41.480]  第二點我說到
[00:13:41.480 --> 00:13:44.080]  有關阿伯拉罕的重大事件
[00:13:44.080 --> 00:13:47.080]  剛才說過他有四件事很重要的
[00:13:47.080 --> 00:13:50.480]  就是提到他是青爾
[00:13:50.480 --> 00:13:51.480]  納約
[00:13:51.480 --> 00:13:53.440]  得子和獻子
[00:13:53.440 --> 00:13:54.880]  這四件事
[00:13:54.880 --> 00:13:58.200]  但是你看到在阿伯拉罕人生當中
[00:13:58.200 --> 00:14:00.360]  他的重大事件第一件事就是
[00:14:00.360 --> 00:14:02.200]  貧因納約
[00:14:02.200 --> 00:14:03.720]  貧因得子
[00:14:03.720 --> 00:14:08.520]  成萬國之父
[00:14:08.520 --> 00:14:10.840]  當阿伯拉罕離開紅爾街去迦南
[00:14:10.840 --> 00:14:12.720]  他75歲
[00:14:12.720 --> 00:14:14.280]  當時聖經記載
[00:14:14.280 --> 00:14:16.120]  他沒有什麼事跡
[00:14:16.120 --> 00:14:17.680]  沒有什麼作為
[00:14:17.680 --> 00:14:20.120]  沒有說他和神的關係很成點
[00:14:20.120 --> 00:14:21.520]  只是神叫他去
[00:14:21.520 --> 00:14:22.720]  他就去了
[00:14:22.720 --> 00:14:23.800]  神有指示
[00:14:23.800 --> 00:14:24.880]  神有應許
[00:14:24.880 --> 00:14:26.840]  他就按指示而行
[00:14:26.840 --> 00:14:28.960]  神閃照他
[00:14:28.960 --> 00:14:30.080]  是恩典
[00:14:30.080 --> 00:14:31.480]  他回應神
[00:14:31.480 --> 00:14:33.680]  是信心
[00:14:33.680 --> 00:14:35.400]  在第十五章再說起
[00:14:35.400 --> 00:14:37.040]  創世記十五章提到
[00:14:37.040 --> 00:14:41.520]  神應許的後裔會像天上的星一樣多
[00:14:41.520 --> 00:14:43.760]  他將會成為大國
[00:14:43.760 --> 00:14:45.280]  但是當時阿伯拉罕都說
[00:14:45.280 --> 00:14:47.120]  我都沒有兒子
[00:14:47.120 --> 00:14:49.240]  我怎麼成為大國呢?
[00:14:49.240 --> 00:14:52.840]  後來到了他86歲
[00:14:52.840 --> 00:14:54.760]  第十六章第六節
[00:14:54.760 --> 00:14:56.400]  他太太當時叫撒萊
[00:14:56.400 --> 00:14:58.320]  後來改名叫撒拉
[00:14:58.320 --> 00:14:59.280]  就說不如這樣吧
[00:14:59.280 --> 00:15:01.200]  我不可以幫你生
[00:15:01.200 --> 00:15:05.120]  不如你從我的使女下甲得子吧
[00:15:05.120 --> 00:15:07.760]  終於就生了個二十麻尼
[00:15:07.760 --> 00:15:09.640]  當時86歲
[00:15:09.640 --> 00:15:11.280]  過了13年
[00:15:11.280 --> 00:15:13.400]  阿伯拉罕99歲
[00:15:13.400 --> 00:15:15.480]  神再次提醒
[00:15:15.480 --> 00:15:19.800]  阿伯拉罕撒萊要為你生一個兒子
[00:15:19.800 --> 00:15:22.040]  當時阿伯拉罕不信
[00:15:22.040 --> 00:15:25.160]  妻子撒拉也不信
[00:15:25.160 --> 00:15:27.160]  阿伯拉罕嬉笑
[00:15:27.160 --> 00:15:29.560]  撒拉就暗笑
[00:15:29.560 --> 00:15:31.280]  兩個都覺得沒可能
[00:15:31.280 --> 00:15:34.880]  怎麼會做得到呢?
[00:15:34.880 --> 00:15:38.080]  其實當時神和阿伯拉罕納約
[00:15:38.080 --> 00:15:41.520]  不是因為他為神做了些什麼
[00:15:41.520 --> 00:15:44.280]  全是恩典
[00:15:44.280 --> 00:15:48.120]  神給他二十
[00:15:48.120 --> 00:15:50.360]  也不是因為他對神有多大的信心
[00:15:50.360 --> 00:15:52.280]  因為他真的沒有信心
[00:15:52.280 --> 00:15:55.000]  有信心就不會娶下甲
[00:15:55.000 --> 00:15:57.040]  有信心就不會嬉笑
[00:15:57.040 --> 00:15:59.320]  有信心就不會暗笑
[00:15:59.320 --> 00:16:01.000]  甚至想幫神下台
[00:16:01.000 --> 00:16:02.040]  跟神說
[00:16:02.040 --> 00:16:02.800]  不行了
[00:16:02.800 --> 00:16:03.840]  不用了
