
[00:00:00.000 --> 00:00:04.000]  各位大姐妹早晨
[00:05:10.000 --> 00:05:13.000]  上文說我們要穿上新人
[00:05:13.000 --> 00:05:16.000]  做一個新造的在耶穌基督裏面的人
[00:05:16.000 --> 00:05:19.000]  如果你有聖經打開的話
[00:05:19.000 --> 00:05:21.000]  在第十二節
[00:05:21.000 --> 00:05:22.000]  有些細節
[00:05:22.000 --> 00:05:23.000]  不知道大家有沒有留意到
[00:05:23.000 --> 00:05:24.000]  在我們的學本裏面
[00:05:24.000 --> 00:05:28.000]  將它放在一些符字符六的細節
[00:05:28.000 --> 00:05:31.000]  就要穿連文的心
[00:05:31.000 --> 00:05:34.000]  穿字其實是原文作什麼
[00:05:34.000 --> 00:05:35.000]  有沒有留意到
[00:05:35.000 --> 00:05:37.000]  穿 穿上
[00:05:37.000 --> 00:05:39.000]  即是接著上文說的
[00:05:39.000 --> 00:05:40.000]  穿上新人的同一個意思
[00:05:40.000 --> 00:05:42.000]  不過如果要直譯穿
[00:05:42.000 --> 00:05:44.000]  就要穿上連文恩慈
[00:05:44.000 --> 00:05:46.000]  好像不是中文很通
[00:05:46.000 --> 00:05:48.000]  所以就要將它譯成另一個字眼
[00:05:48.000 --> 00:05:51.000]  其實原本的意思是接著平行的說
[00:05:51.000 --> 00:05:53.000]  如果你穿上新人
[00:05:53.000 --> 00:05:54.000]  就要這樣做
[00:05:54.000 --> 00:05:59.000]  在這裏提出將這三節聖經歸納為兩個重大點
[00:05:59.000 --> 00:06:00.000]  一個是基礎
[00:06:00.000 --> 00:06:03.000]  怎樣與人相處是一個很重要的基礎
[00:06:03.000 --> 00:06:06.000]  十二節有兩句說話
[00:06:06.000 --> 00:06:09.000]  我們是神的揀選的選物
[00:06:09.000 --> 00:06:12.000]  我想信了主一段時間
[00:06:12.000 --> 00:06:13.000]  很多人都有一個感覺
[00:06:13.000 --> 00:06:15.000]  其實照著我們的本性
[00:06:15.000 --> 00:06:18.000]  可能我們不會選擇這個信仰
[00:06:18.000 --> 00:06:20.000]  是上帝連文先揀選我
[00:06:20.000 --> 00:06:22.000]  然後我才跟從他
[00:06:22.000 --> 00:06:23.000]  主人所說一次
[00:06:23.000 --> 00:06:25.000]  不是你揀選我
[00:06:25.000 --> 00:06:26.000]  是我揀選你
[00:06:26.000 --> 00:06:28.000]  是上帝恩典之下
[00:06:28.000 --> 00:06:30.000]  人才可以對上帝的回應
[00:06:30.000 --> 00:06:32.000]  另外這裏說
[00:06:32.000 --> 00:06:35.000]  是聖潔無礙的人
[00:06:35.000 --> 00:06:39.000]  在這裏我多花一點時間解釋一下
[00:06:39.000 --> 00:06:41.000]  什麼叫聖潔呢
[00:06:41.000 --> 00:06:45.000]  很容易想就是不要犯罪
[00:06:45.000 --> 00:06:46.000]  乾淨
[00:06:46.000 --> 00:06:48.000]  這也是包括聖潔之內
[00:06:48.000 --> 00:06:53.000]  但這不是聖經所說的聖潔最基本的意思
[00:06:53.000 --> 00:06:55.000]  這是不要犯罪
[00:06:55.000 --> 00:06:56.000]  要乾淨
[00:06:56.000 --> 00:06:59.000]  是聖潔的一個結果
[00:06:59.000 --> 00:07:01.000]  但聖潔基本的意思
[00:07:01.000 --> 00:07:02.000]  在聖經的用法
[00:07:02.000 --> 00:07:03.000]  大家可能聽過一個字眼
[00:07:03.000 --> 00:07:05.000]  叫做分別為聖
[00:07:05.000 --> 00:07:08.000]  大家明白什麼意思嗎
[00:07:08.000 --> 00:07:09.000]  什麼叫分別為聖
[00:07:09.000 --> 00:07:12.000]  或者我舉一個例子
[00:07:12.000 --> 00:07:14.000]  可能大家會比較容易明白
[00:07:14.000 --> 00:07:19.000]  我喜歡用舊約的一些昌一及記裏的一些例子
[00:07:19.000 --> 00:07:21.000]  舊約裏面
[00:07:21.000 --> 00:07:24.000]  在他離開埃及
[00:07:24.000 --> 00:07:25.000]  在抗夜的時間
[00:07:25.000 --> 00:07:27.000]  上帝讓他們敬拜誰
[00:07:27.000 --> 00:07:29.000]  所以設立一個會幕
[00:07:29.000 --> 00:07:31.000]  會幕裏面有很多不同的家具
[00:07:31.000 --> 00:07:33.000]  有一個是用來照明的
[00:07:33.000 --> 00:07:35.000]  叫金燈台
[00:07:35.000 --> 00:07:37.000]  金燈台上面有蠟燭
[00:07:37.000 --> 00:07:39.000]  蠟燭是需要修剪的
[00:07:39.000 --> 00:07:41.000]  所以有一把金剪刀
[00:07:41.000 --> 00:07:44.000]  這把金剪刀要分別為聖
[00:07:44.000 --> 00:07:46.000]  在會幕裏面用
[00:07:46.000 --> 00:07:47.000]  什麼意思呢
[00:07:47.000 --> 00:07:49.000]  什麼叫聖潔的剪刀呢
[00:07:49.000 --> 00:07:51.000]  很明顯不是因為它是金
[00:07:51.000 --> 00:07:53.000]  所以是聖潔的剪刀
[00:07:53.000 --> 00:07:54.000]  如果是這樣的話
[00:07:54.000 --> 00:07:55.000]  所有的金剪刀都是聖潔的
[00:07:55.000 --> 00:07:56.000]  不是
[00:07:56.000 --> 00:07:58.000]  也不是因為它洗得特別乾淨
[00:07:58.000 --> 00:08:00.000]  如果是的話
[00:08:00.000 --> 00:08:02.000]  我家裏的剪刀也可以是聖潔的
[00:08:02.000 --> 00:08:03.000]  也不是什麼意思
[00:08:03.000 --> 00:08:06.000]  它成為聖的意思
[00:08:06.000 --> 00:08:08.000]  意思是說
[00:08:08.000 --> 00:08:10.000]  這把在會幕裏面的剪刀
[00:08:10.000 --> 00:08:14.000]  只可以為了在會幕裏面敬拜神
[00:08:14.000 --> 00:08:16.000]  修剪蠟燭之用
[00:08:16.000 --> 00:08:18.000]  你不可以
[00:08:18.000 --> 00:08:20.000]  自然會幕裏面的蠟燭
[00:08:20.000 --> 00:08:22.000]  回家剪豬腸粉、牛雜
[00:08:22.000 --> 00:08:24.000]  這樣是不行的
[00:08:24.000 --> 00:08:26.000]  這個是分別為聖的意思
[00:08:26.000 --> 00:08:29.000]  如果這個觀念是分別為聖
[00:08:29.000 --> 00:08:31.000]  是用在我們身上
[00:08:31.000 --> 00:08:33.000]  那你明白什麼意思
[00:08:33.000 --> 00:08:35.000]  我們是被耶穌基督補血
[00:08:35.000 --> 00:08:37.000]  買熟的人
[00:08:37.000 --> 00:08:39.000]  單單為他而生活
[00:08:39.000 --> 00:08:41.000]  所以這個意思是
[00:08:41.000 --> 00:08:43.000]  成為了
[00:08:43.000 --> 00:08:46.000]  為什麼我們可以有不同基督徒的追求
[00:08:46.000 --> 00:08:48.000]  不同世界上的人
[00:08:48.000 --> 00:08:52.000]  那種人生的價值觀不同
[00:08:52.000 --> 00:08:54.000]  是因為我們單單屬於上帝
[00:08:54.000 --> 00:08:58.000]  剛才聽見我們的傳道領導
[00:08:58.000 --> 00:09:00.000]  我們祈禱說
[00:09:00.000 --> 00:09:02.000]  我們要認真做耶穌基督的門徒
[00:09:02.000 --> 00:09:04.000]  這個也是看到亞根堂很強調的
[00:09:04.000 --> 00:09:06.000]  我非常讚賞
[00:09:06.000 --> 00:09:08.000]  沒有了這個基礎
[00:09:08.000 --> 00:09:10.000]  說來就很難說
[00:09:10.000 --> 00:09:11.000]  沒有了基礎
[00:09:11.000 --> 00:09:13.000]  說基督徒的好行為
[00:09:13.000 --> 00:09:15.000]  只不過是一種教化
[00:09:15.000 --> 00:09:19.000]  只不過是一種道德的方式
[00:09:19.000 --> 00:09:21.000]  接下來的表現
[00:09:21.000 --> 00:09:24.000]  你試試看第十二節的經文
[00:09:24.000 --> 00:09:26.000]  十二、十三節
[00:09:26.000 --> 00:09:28.000]  你有沒有數到多少種德行
[00:09:28.000 --> 00:09:30.000]  有沒有數到
[00:09:30.000 --> 00:09:32.000]  其實聖經裏面
[00:09:32.000 --> 00:09:34.000]  很多時候用這些字眼
[00:09:34.000 --> 00:09:39.000]  我們看上去好像很隨便地說
[00:09:39.000 --> 00:09:41.000]  全部都有意思
[00:09:41.000 --> 00:09:43.000]  你數一數
[00:09:43.000 --> 00:09:45.000]  總共有七個
[00:09:45.000 --> 00:09:49.000]  七是猶太人的源泉數字
[00:09:49.000 --> 00:09:51.000]  是一個代表性的數字
[00:09:51.000 --> 00:09:53.000]  不過很特別的
[00:09:53.000 --> 00:09:55.000]  到第十四節再加一個
[00:09:55.000 --> 00:09:57.000]  就是愛心
[00:09:57.000 --> 00:09:59.000]  然後愛心凸顯了
[00:09:59.000 --> 00:10:02.000]  他說是聯絡傳得的
[00:10:02.000 --> 00:10:03.000]  十四節說
[00:10:03.000 --> 00:10:04.000]  在此一切之外
[00:10:04.000 --> 00:10:06.000]  要傳著愛心
[00:10:06.000 --> 00:10:08.000]  愛心是聯絡傳得的
[00:10:08.000 --> 00:10:10.000]  即是說憐憫恩慈
[00:10:10.000 --> 00:10:11.000]  謙虛溫柔
[00:10:11.000 --> 00:10:13.000]  忍耐包容饒恕
[00:10:13.000 --> 00:10:15.000]  如果你做了一些行動
[00:10:15.000 --> 00:10:17.000]  有這樣的表現
[00:10:17.000 --> 00:10:19.000]  但不是出於愛心的話
[00:10:19.000 --> 00:10:26.000]  那就是一些虛有其表的表現
[00:10:26.000 --> 00:10:29.000]  譬如你可以很謙卑
[00:10:29.000 --> 00:10:32.000]  不過原來可以成為一種社交的技巧
[00:10:32.000 --> 00:10:34.000]  但不是出於愛心
[00:10:34.000 --> 00:10:35.000]  不是聖經所說的
[00:10:35.000 --> 00:10:37.000]  愛心串連了這些事
[00:10:37.000 --> 00:10:39.000]  就令你所做的事情
[00:10:39.000 --> 00:10:47.000]  能夠配得上聖潔上帝選民的生活態度
[00:10:47.000 --> 00:10:49.000]  這樣的基督徒
[00:10:49.000 --> 00:10:52.000]  或者屬於上帝的人應該的表現
[00:10:52.000 --> 00:10:54.000]  你覺得難不難?
[00:10:54.000 --> 00:10:57.000]  難不難?
[00:10:57.000 --> 00:11:01.000]  我想我們很明白
[00:11:01.000 --> 00:11:02.000]  如果你夠老實的話
[00:11:02.000 --> 00:11:06.000]  我想我們都知道這是非常困難的
[00:11:06.000 --> 00:11:09.000]  所以保羅繼續說下去
[00:11:09.000 --> 00:11:11.000]  就是十五節到十七節
[00:11:11.000 --> 00:11:13.000]  說到我們和耶穌基督的關係
[00:11:13.000 --> 00:11:15.000]  有請我們讀一次
[00:11:15.000 --> 00:11:19.000]  又要叫基督的平安在你們心裡
[00:11:19.000 --> 00:11:23.000]  你們也為此蒙召歸為一體
[00:11:23.000 --> 00:11:29.000]  用各樣的智慧把基督的道理
[00:11:29.000 --> 00:11:32.000]  豐豐富富的存在心裡
[00:11:32.000 --> 00:11:36.000]  用詩章、頌詞、靈歌彼此教導
[00:11:36.000 --> 00:11:38.000]  互相勸誡
[00:11:38.000 --> 00:11:39.000]  身被恩感
[00:11:39.000 --> 00:11:40.000]  歌頌神
[00:11:40.000 --> 00:11:42.000]  無論做什麼
[00:11:42.000 --> 00:11:43.000]  或說話
[00:11:43.000 --> 00:11:44.000]  或行事
[00:11:44.000 --> 00:11:46.000]  都要奉主耶穌的名
[00:11:46.000 --> 00:11:48.000]  直著他感謝父神
[00:11:48.000 --> 00:11:49.000]  同樣的
[00:11:49.000 --> 00:11:51.000]  我也不會逐個字眼去解釋
[00:11:51.000 --> 00:11:55.000]  譬如詩章、頌詞、靈歌彼此之間
[00:11:55.000 --> 00:11:56.000]  有什麼分別
[00:11:56.000 --> 00:11:57.000]  這裡我不多說了
[00:11:57.000 --> 00:12:00.000]  我想從整體角度去看這段經文
[00:12:00.000 --> 00:12:03.000]  這裡第二個段落
[00:12:03.000 --> 00:12:06.000]  是說到我們和上帝之間的關係
[00:12:06.000 --> 00:12:08.000]  上文說應該的表現
[00:12:08.000 --> 00:12:09.000]  如果我們夠老實的話
[00:12:09.000 --> 00:12:10.000]  我們都知道是很困難的
[00:12:10.000 --> 00:12:12.000]  所以保羅進一步說
[00:12:12.000 --> 00:12:17.000]  能夠做到建基在我們和上帝之間的關係
[00:12:17.000 --> 00:12:20.000]  這裡提到十四節中的重點
[00:12:20.000 --> 00:12:23.000]  對不起,是十五節提出的重點
[00:12:23.000 --> 00:12:25.000]  十六節是第二個重點
[00:12:25.000 --> 00:12:29.000]  然後十七節是一個結論
[00:12:29.000 --> 00:12:30.000]  我再說一次
[00:12:30.000 --> 00:12:31.000]  十五節是一個重點
[00:12:31.000 --> 00:12:32.000]  十六節是一個重點
[00:12:32.000 --> 00:12:33.000]  十七節是一個結論
[00:12:33.000 --> 00:12:35.000]  十五節是說出什麼呢
[00:12:35.000 --> 00:12:38.000]  如果我們行事為人
[00:12:38.000 --> 00:12:41.000]  有一個很重要的衡量方法
[00:12:41.000 --> 00:12:45.000]  就是基督的平安在我們心裡
[00:12:45.000 --> 00:12:50.000]  我想我們很容易理解到
[00:12:50.000 --> 00:12:53.000]  如果你和人有衝突
[00:12:53.000 --> 00:12:55.000]  差不多同一時間
[00:12:55.000 --> 00:12:58.000]  你就會失去基督的平安
[00:12:58.000 --> 00:12:59.000]  是不是
[00:12:59.000 --> 00:13:01.000]  有些人睡不著
[00:13:01.000 --> 00:13:03.000]  有些人可能睡不著
[00:13:03.000 --> 00:13:06.000]  有些人甚至可能需要藥物的幫助
[00:13:06.000 --> 00:13:11.000]  有些人長期和人際有很大的衝突
[00:13:11.000 --> 00:13:15.000]  引起健康也會有很大的影響
[00:13:15.000 --> 00:13:18.000]  基督的平安在我們心裡
[00:13:18.000 --> 00:13:22.000]  這是一個主觀的經歷
[00:13:22.000 --> 00:13:23.000]  很難去解釋
[00:13:23.000 --> 00:13:25.000]  可能別人看不到
[00:13:25.000 --> 00:13:29.000]  或者在別人面前表現得到另一件事
[00:13:29.000 --> 00:13:30.000]  不過你自己知道
[00:13:30.000 --> 00:13:34.000]  是一個很真實的主觀的經歷
[00:13:34.000 --> 00:13:36.000]  但有一個客觀的標準
[00:13:36.000 --> 00:13:38.000]  就是第十六節
[00:13:38.000 --> 00:13:41.000]  當用各樣的智慧把基督的道理
[00:13:41.000 --> 00:13:44.000]  豐豐富富地存在心裡
[00:13:44.000 --> 00:13:45.000]  基督的道理
[00:13:45.000 --> 00:13:47.000]  即是聖經的教導
[00:13:47.000 --> 00:13:50.000]  能夠成為我們的標準
[00:13:50.000 --> 00:13:53.000]  我們的行事為人是根據耶穌基督的標準
[00:13:53.000 --> 00:13:56.000]  和上帝藉著聖靈給我們平安
[00:13:56.000 --> 00:13:59.000]  然後做一個衡量的標準
[00:13:59.000 --> 00:14:01.000]  結果就是
[00:14:01.000 --> 00:14:03.000]  無論做什麼
[00:14:03.000 --> 00:14:04.000]  這是一個結論
[00:14:04.000 --> 00:14:05.000]  或說或行事
[00:14:05.000 --> 00:14:07.000]  都要奉耶穌的名
[00:14:07.000 --> 00:14:10.000]  要把感謝榮耀歸給神
[00:14:10.000 --> 00:14:14.000]  我想在這裡特別指出這段經文
[00:14:14.000 --> 00:14:15.000]  剛才我提過
[00:14:15.000 --> 00:14:19.000]  可能大家會覺得有點錯愕
[00:14:19.000 --> 00:14:22.000]  這段經文是不是說凡事借因呢?
[00:14:22.000 --> 00:14:24.000]  凡事借因
[00:14:24.000 --> 00:14:26.000]  我們很容易想起《撒萊加前書》
[00:14:26.000 --> 00:14:27.000]  那裡說
[00:14:27.000 --> 00:14:29.000]  不住祈禱 上上喜樂
[00:14:29.000 --> 00:14:31.000]  和凡事借因
[00:14:31.000 --> 00:14:32.000]  只有一句
[00:14:32.000 --> 00:14:35.000]  沒有上下文的理解
[00:14:35.000 --> 00:14:38.000]  但這段經文整段看下去
[00:14:38.000 --> 00:14:42.000]  你能否看出是凡事借因呢?
[00:14:42.000 --> 00:14:44.000]  我試試和大家看得深入一點
[00:14:44.000 --> 00:14:46.000]  剛才我提過這三節聖經
[00:14:46.000 --> 00:14:49.000]  十五 十六 十七節
[00:14:49.000 --> 00:14:54.000]  你有沒有留意到有一個模式
[00:14:54.000 --> 00:14:56.000]  這個模式是
[00:14:56.000 --> 00:15:02.000]  這三節聖經結束的地方
[00:15:02.000 --> 00:15:05.000]  都是感謝神的
[00:15:05.000 --> 00:15:08.000]  有沒有看到?
[00:15:08.000 --> 00:15:10.000]  要傳著感謝的心
[00:15:10.000 --> 00:15:12.000]  十五節結束
[00:15:12.000 --> 00:15:15.000]  心被恩感 歌頌神
[00:15:15.000 --> 00:15:16.000]  十六節結束
[00:15:16.000 --> 00:15:18.000]  十七節結論的時間
[00:15:18.000 --> 00:15:21.000]  要奉耶穌的名 直著祂
[00:15:21.000 --> 00:15:22.000]  感謝神
[00:15:22.000 --> 00:15:26.000]  三節聖經都用感謝神來結束
[00:15:26.000 --> 00:15:28.000]  然後在這三節聖經裡
[00:15:28.000 --> 00:15:29.000]  一頭一尾
[00:15:29.000 --> 00:15:30.000]  十五節就說
[00:15:30.000 --> 00:15:35.000]  你要讓基督的平安在你裡面做主
[00:15:35.000 --> 00:15:37.000]  十七節結束的時間
[00:15:37.000 --> 00:15:39.000]  要奉主耶穌的名
[00:15:39.000 --> 00:15:42.000]  要感謝神
[00:15:42.000 --> 00:15:47.000]  作者由一般人際的關係
[00:15:47.000 --> 00:15:49.000]  然後說到怎樣能夠做得出呢?
[00:15:49.000 --> 00:15:52.000]  就是基督的平安
[00:15:52.000 --> 00:15:53.000]  基督的道理
[00:15:53.000 --> 00:15:55.000]  在我們心裡面做主
[00:15:55.000 --> 00:15:58.000]  然後凡事我們都可以
[00:15:58.000 --> 00:15:59.000]  無論做什麼事
[00:15:59.000 --> 00:16:01.000]  凡事都要奉耶穌的名
[00:16:01.000 --> 00:16:02.000]  感謝神
[00:16:02.000 --> 00:16:06.000]  這樣你就可以有力量
[00:16:06.000 --> 00:16:11.000]  人與人之間很高要求的表現
[00:16:11.000 --> 00:16:13.000]  一些標準
[00:16:13.000 --> 00:16:16.000]  可能你還沒有掌握到我說的話
[00:16:16.000 --> 00:16:18.000]  不過不要緊 再說一點
[00:16:18.000 --> 00:16:20.000]  我一會兒再回頭
[00:16:20.000 --> 00:16:22.000]  這段經文的另一個問題
[00:16:22.000 --> 00:16:24.000]  就是接著下文十八節
[00:16:24.000 --> 00:16:26.000]  和上文有什麼關係呢?
[00:16:26.000 --> 00:16:28.000]  很多人覺得十八節說到
[00:16:28.000 --> 00:16:30.000]  作妻子 作丈夫等等
[00:16:30.000 --> 00:16:31.000]  是另一個段落
[00:16:31.000 --> 00:16:33.000]  好像和上文沒有關係
[00:16:33.000 --> 00:16:35.000]  你知道寫書也不會這樣寫
[00:16:35.000 --> 00:16:37.000]  寫書不會突然間
[00:16:37.000 --> 00:16:39.000]  這裡炒一句那裡炒一句
[00:16:39.000 --> 00:16:41.000]  都有上文下理
[00:16:41.000 --> 00:16:43.000]  那個上文下理在哪裡呢?
[00:16:43.000 --> 00:16:47.000]  這裡提出有三種關係
[00:16:47.000 --> 00:16:49.000]  很明顯聖經的章節
[00:16:49.000 --> 00:16:50.000]  多數都分得很好
[00:16:50.000 --> 00:16:51.000]  對我們很有幫助
[00:16:51.000 --> 00:16:54.000]  不過有些地方很明顯有些問題
[00:16:54.000 --> 00:16:56.000]  這裡是其中一個很明顯的例子
[00:16:56.000 --> 00:16:58.000]  四章一節先
[00:16:58.000 --> 00:16:59.000]  看四章第一節
[00:16:59.000 --> 00:17:01.000]  你們作主人的
[00:17:01.000 --> 00:17:03.000]  很明顯和上面
[00:17:03.000 --> 00:17:04.000]  綠色的部分
[00:17:04.000 --> 00:17:06.000]  二十二節到二十五節
[00:17:06.000 --> 00:17:08.000]  是說僕人是一對的東西
[00:17:08.000 --> 00:17:10.000]  不應該分到另一個段落
[00:17:10.000 --> 00:17:14.000]  所以我分段由三章尾到四章一節
[00:17:14.000 --> 00:17:16.000]  這裡我將顏色分開了
[00:17:16.000 --> 00:17:20.000]  第一個關係是夫妻
[00:17:20.000 --> 00:17:23.000]  紅色的字是父子
[00:17:23.000 --> 00:17:26.000]  綠色的部分是主僕
[00:17:26.000 --> 00:17:27.000]  我們一起讀一次
[00:17:27.000 --> 00:17:29.000]  或者分開讀
[00:17:29.000 --> 00:17:31.000]  請姐妹先讀藍色的部分
[00:17:31.000 --> 00:17:33.000]  弟兄讀紅色的部分
[00:17:33.000 --> 00:17:34.000]  最後綠色一起讀
[00:17:34.000 --> 00:17:35.000]  請姐妹先讀
[00:17:35.000 --> 00:17:37.000]  你們作妻子的
[00:17:37.000 --> 00:17:39.000]  當信服自己的丈夫
[00:17:39.000 --> 00:17:42.000]  這在主裡是相宜的
[00:17:42.000 --> 00:17:44.000]  你們作丈夫的
[00:17:44.000 --> 00:17:46.000]  要愛你們的妻子
[00:17:46.000 --> 00:17:48.000]  不可輔待他們
[00:17:48.000 --> 00:17:49.000]  弟兄
[00:17:49.000 --> 00:17:51.000]  你們作兒女的
[00:17:51.000 --> 00:17:53.000]  要凡事聽從父母
[00:17:53.000 --> 00:17:56.000]  因為這是主所喜悅的
