
[00:00:00.000 --> 00:00:09.560]  今天跟大家分享的經文是在《約爾書》的第二章
[00:03:11.120 --> 00:03:16.480]  上帝其實仍然是照管著他的創造
[00:03:16.480 --> 00:03:21.120]  並且一步一步地將他進行修理
[00:03:21.120 --> 00:03:24.560]  在今天我們所看的第十八節裡面
[00:03:24.560 --> 00:03:28.800]  一開始才知道他在這裡這樣說
[00:03:28.800 --> 00:03:34.400]  耶和華就為自己的地法熱心連率他的百姓
[00:03:34.400 --> 00:03:39.280]  在這一連串所用的動詞
[00:03:39.280 --> 00:03:44.160]  作者都善用了在希伯來文的其中一種動詞形式
[00:03:44.160 --> 00:03:46.640]  就叫做PL imperfect
[00:03:46.640 --> 00:03:52.240]  意思是說到上帝將要進行的一連串的行動
[00:03:52.240 --> 00:03:57.200]  在當中有兩個行動在這裡說給我們看
[00:03:57.200 --> 00:04:04.000]  上帝第一個行動就是要為他的地法熱心
[00:04:04.000 --> 00:04:08.960]  第二個行動就是連率他的百姓
[00:04:08.960 --> 00:04:14.240]  上帝將要向著整個的猶大國的子民
[00:04:14.240 --> 00:04:21.680]  他們去進行熱心和連敏或者連率
[00:04:21.680 --> 00:04:25.600]  是什麼意思呢?我們逐個動詞去看
[00:04:25.600 --> 00:04:30.080]  什麼叫做為他的地法熱心呢?
[00:04:30.080 --> 00:04:34.000]  其實熱心這個字眼在希伯來文裡面
[00:04:34.000 --> 00:04:39.280]  原來和另一個我很熟悉的字眼都是相同的
[00:04:39.280 --> 00:04:42.640]  就是「嫉妒」
[00:04:42.640 --> 00:04:49.600]  其實這個字眼是出在《埃及記》第20章第5節裡面
[00:04:49.600 --> 00:04:56.720]  清楚談論到原來嫉妒或者這個叫做記邪的心
[00:04:56.720 --> 00:05:01.600]  原來是上帝其中一個屬性
[00:05:01.600 --> 00:05:04.640]  很多人就不明白,特別我們做基督徒
[00:05:04.640 --> 00:05:08.560]  有時候我們都不太明白為什麼上帝的嫉妒
[00:05:08.560 --> 00:05:11.360]  嫉妒好像是一件很負面的事情
[00:05:11.360 --> 00:05:15.440]  為什麼是視為一種是上帝的屬性呢?
[00:05:15.440 --> 00:05:22.880]  原來嫉妒是指一種最親密的關係的一種表現
[00:05:22.880 --> 00:05:27.680]  就好像人與人之間夫妻之間的關係一樣
[00:05:27.680 --> 00:05:33.360]  有一種排他性的窒途的元素在裡面
[00:05:33.360 --> 00:05:37.360]  換句話來說,因為這個關係獨一無二的了
[00:05:37.360 --> 00:05:42.880]  已經不可以容許其他的人可以去騷擾這個關係
[00:05:42.880 --> 00:05:48.640]  所以當一對夫婦他們建立了關係的時候
[00:05:48.640 --> 00:05:53.280]  他們那個關係已經是沒有其他人可以去騷擾
[00:05:53.280 --> 00:05:56.240]  如果有其他人進來騷擾的時候
[00:05:56.240 --> 00:05:58.240]  其中一方就會產生窒途
[00:05:58.240 --> 00:06:01.120]  所以妒忌這種思維
[00:06:01.120 --> 00:06:03.840]  不要將它視為只是一種負面的看法
[00:06:03.840 --> 00:06:07.920]  有很多時候原來有它獨特的本身的獨性
[00:06:07.920 --> 00:06:11.760]  不過很可惜在今天情況的時候
[00:06:11.760 --> 00:06:16.400]  人已經越來越變得連禽獸都不如
[00:06:16.400 --> 00:06:19.840]  現在今天的人他們對男女的關係
[00:06:19.840 --> 00:06:23.440]  夫妻的關係可以說看得好像喝一杯水
[00:06:23.440 --> 00:06:25.520]  或者去個廁所一樣
[00:06:25.520 --> 00:06:30.720]  根本上毫無珍惜或者毫無偉身在它裡面
[00:06:30.720 --> 00:06:34.160]  更何況你要它有一種內涵
[00:06:34.160 --> 00:06:39.760]  是說只是規限在自己兩個人的那麼緊密的關係嗎
[00:06:39.760 --> 00:06:44.400]  上帝它就有這個獨特的屬性
[00:06:44.400 --> 00:06:49.600]  而這個屬性是特別為了它和神的指紋而去建立
[00:06:49.600 --> 00:06:52.320]  或者甚至可以更廣闊一點的就是
[00:06:52.320 --> 00:06:56.800]  上帝和它整個的創造獨特的關係
[00:06:56.800 --> 00:07:01.840]  所以上帝在這裡它有一種對它的地
[00:07:01.840 --> 00:07:04.960]  有一種的熱心或者有一種的窒途
[00:07:04.960 --> 00:07:09.920]  它不容許其他人走到來去騷擾它和這個地
[00:07:09.920 --> 00:07:13.360]  或者更廣闊說是一個創造的關係
[00:07:13.360 --> 00:07:16.400]  下到另外的下一半節就說到
[00:07:16.400 --> 00:07:21.200]  它和神的百姓更加是一種連縮的關係
[00:07:21.200 --> 00:07:23.520]  連縮是指什麼呢
[00:07:23.520 --> 00:07:29.440]  連縮其實在聖經裡面最清楚不過的解釋就是
[00:07:29.440 --> 00:07:36.480]  在歷代之下第36章第15和至16節的經文
[00:07:36.480 --> 00:07:39.520]  或者我們一起看看這段經文說什麼
[00:07:39.520 --> 00:07:44.240]  2 Chronicles 36 verse 15-16
[00:07:44.240 --> 00:07:46.240]  我們一起讀一下這段經文好不好
[00:07:46.240 --> 00:07:48.400]  我們先讀《華本》一次
[00:07:48.400 --> 00:07:50.560]  然後我為大家讀《應遇》的版本
[00:07:50.560 --> 00:07:52.160]  好了 一起讀
[00:07:52.160 --> 00:07:55.600]  耶和說他們列祖的上帝
[00:07:55.600 --> 00:08:00.160]  因為愛惜自己的民和他們的居所
[00:08:00.160 --> 00:08:04.960]  從早起來差遣使者去警戒他們
[00:08:04.960 --> 00:08:08.160]  他們卻欺笑上帝的使者
[00:08:08.160 --> 00:08:10.160]  藐視他的言語
[00:08:10.160 --> 00:08:12.640]  譏笑他的先知
[00:08:12.640 --> 00:08:14.480]  以至耶和的憤怒
[00:08:14.480 --> 00:08:16.960]  向他的百姓發作
[00:08:16.960 --> 00:08:19.680]  無法可救
[00:08:19.680 --> 00:08:21.120]  New English translation
[00:08:21.120 --> 00:08:23.760]  耶和他們的祖父
[00:08:23.760 --> 00:08:26.160]  不斷警告他們
[00:08:26.160 --> 00:08:28.160]  因為他們的先知
[00:08:28.160 --> 00:08:34.400]  他們感到對他們的民族和他們的居所感到感情
[00:08:34.400 --> 00:08:37.760]  但他們欺負上帝的先知
[00:08:37.760 --> 00:08:40.000]  懷疑他們的警告
[00:08:40.000 --> 00:08:43.920]  並重新提供他們的信仰
[00:08:43.920 --> 00:08:47.920]  最後耶和非常生氣
[00:08:47.920 --> 00:08:51.520]  他們的民族和他們的居所
[00:08:51.520 --> 00:08:55.520]  沒有人能避免他們的判斷
[00:08:55.520 --> 00:08:56.960]  從這段聖經裡面
[00:08:56.960 --> 00:08:58.960]  就更加清楚地說明
[00:08:58.960 --> 00:09:02.160]  連率或連敏是指什麼
[00:09:02.160 --> 00:09:03.920]  上帝對於他的指紋
[00:09:03.920 --> 00:09:06.160]  其實是像寶貝一樣
[00:09:06.160 --> 00:09:08.800]  好像上帝對地一樣
[00:09:08.800 --> 00:09:11.600]  好像夫婦一樣獨特的關係
[00:09:11.600 --> 00:09:15.920]  只有上帝和神的指紋有一個特殊的關係
[00:09:15.920 --> 00:09:17.520]  所以上帝會怎樣說
[00:09:17.520 --> 00:09:19.520]  經常提醒他們
[00:09:19.520 --> 00:09:23.280]  希望他們能夠有一個匹配的生命
[00:09:23.280 --> 00:09:27.680]  能夠活在上帝他所擁有的地裡面
[00:09:27.680 --> 00:09:29.440]  但是在這段聖經裡面
[00:09:29.440 --> 00:09:30.640]  它是給我們看見
[00:09:30.640 --> 00:09:34.560]  列祖反而一直這樣去否定上帝
[00:09:34.560 --> 00:09:37.600]  甚至連上帝派去給他們的
[00:09:37.600 --> 00:09:40.000]  先知傳訊息的人
[00:09:40.000 --> 00:09:43.840]  他們都一一將他們所傳遞的訊息作出否定
[00:09:43.840 --> 00:09:46.560]  在這種情況之下
[00:09:46.560 --> 00:09:47.760]  就告訴我們知道
[00:09:47.760 --> 00:09:51.920]  其實本來上帝和他的創造
[00:09:51.920 --> 00:09:53.920]  特別是他的人
[00:09:53.920 --> 00:09:57.280]  是有一種不可分割的關係
[00:09:57.280 --> 00:10:00.160]  而這種關係更加可以指出
[00:10:00.160 --> 00:10:06.160]  上帝將地和人都歸合在他自己的擁有權裡面
[00:10:06.160 --> 00:10:07.840]  不過很可惜的就是
[00:10:07.840 --> 00:10:10.080]  當人被創造之後
[00:10:10.080 --> 00:10:11.600]  在罪之下
[00:10:11.600 --> 00:10:14.720]  人就拒絕上帝這個擁有權
[00:10:14.720 --> 00:10:18.640]  要變成所有人自己的擁有權
[00:10:18.640 --> 00:10:21.280]  結果就造出了這個亂子
[00:10:21.280 --> 00:10:23.280]  而在這段聖經裡面
[00:10:23.280 --> 00:10:27.280]  上帝藉著他在這個經文當中
[00:10:27.280 --> 00:10:28.960]  若以先知話給我們知道
[00:10:28.960 --> 00:10:31.120]  上帝他那份心智
[00:10:31.120 --> 00:10:34.320]  他對他的創造那份照管的心
[00:10:34.320 --> 00:10:37.840]  原來從頭都沒有改變過的
[00:10:37.840 --> 00:10:39.600]  弟兄姊妹
[00:10:39.600 --> 00:10:46.160]  由大國在當時他們的靈性已經爛到一個地步無可再爛的
[00:10:46.160 --> 00:10:51.760]  但他們當中仍有很多是屬於主的人
[00:10:51.760 --> 00:10:54.240]  他們肯認罪悔改
[00:10:54.240 --> 00:10:58.560]  肯在上帝的裡面前守上帝的教導的人
[00:10:58.560 --> 00:11:01.600]  上帝仍然在這種狀況之下
[00:11:01.600 --> 00:11:05.520]  去施行直接的挽回的工作
[00:11:05.520 --> 00:11:08.720]  希望將這個仍然屬於他的群體
[00:11:08.720 --> 00:11:10.720]  將他挽回回來
[00:11:10.720 --> 00:11:12.720]  到了一個這樣的地步
[00:11:12.720 --> 00:11:16.720]  上帝仍然沒有放棄這個南國、由大國
[00:11:16.720 --> 00:11:19.600]  更何況是今天的我們呢?
[00:11:19.600 --> 00:11:23.120]  我們的靈性可能在今天不是太好
[00:11:23.120 --> 00:11:27.120]  甚至可以說是很窩河、很可怕
[00:11:27.120 --> 00:11:28.320]  破損到一個地步
[00:11:28.320 --> 00:11:30.800]  連我們自己都很吃驚
[00:11:30.800 --> 00:11:32.800]  但在這種情況之下
[00:11:32.800 --> 00:11:35.280]  透過在這段經文當中
[00:11:35.280 --> 00:11:39.840]  讓我們看到上帝其實仍然很關懷我們的
[00:11:39.840 --> 00:11:45.520]  並且只要有人去為我們代求的時候
[00:11:45.520 --> 00:11:50.000]  我們的上帝馬上會有一個真正的挽回
[00:11:50.000 --> 00:11:52.960]  並且回轉、接受我們
[00:11:52.960 --> 00:11:55.280]  只要我們肯回轉的機會
[00:11:55.280 --> 00:11:58.480]  上帝一定會接納我們回頭
[00:11:58.480 --> 00:12:01.840]  就正如我們上一堂所說的
[00:12:01.840 --> 00:12:07.760]  上帝連代求的信息都告訴當時的祭司知道
[00:12:07.760 --> 00:12:11.840]  讓他進入到聖殿的長廊中間
[00:12:11.840 --> 00:12:13.840]  能夠作出這個宣告
[00:12:13.840 --> 00:12:17.360]  當這個宣告一作出代求的時候
[00:12:17.360 --> 00:12:21.200]  上帝他那份原本愛護、照管
[00:12:21.200 --> 00:12:23.920]  他的創造的心又回來了
[00:12:23.920 --> 00:12:25.920]  而當他一回來的時候
[00:12:25.920 --> 00:12:30.320]  配合人的那種悔改、認罪
[00:12:30.320 --> 00:12:33.360]  並且願意向上帝道歉的時候
[00:12:33.360 --> 00:12:36.400]  上帝會重新修和這個關係
[00:12:36.400 --> 00:12:38.080]  並且將它重新建立
[00:12:38.080 --> 00:12:40.960]  就好像這段聖經跟著我們去看的
[00:12:40.960 --> 00:12:44.400]  上帝原來跟著有很多的公認給他們
[00:12:44.400 --> 00:12:46.400]  而在今天
[00:12:46.400 --> 00:12:49.200]  誰為我們討告呢?
[00:12:49.200 --> 00:12:53.680]  原來就是那個在我們仍然不懂得討告的時候
[00:12:53.680 --> 00:12:57.600]  仍然是烏臉單刀的時候
[00:12:57.600 --> 00:13:00.080]  那個為我們討告的聖靈
[00:13:00.080 --> 00:13:02.640]  當他不處為我們討告的時候
[00:13:02.640 --> 00:13:06.800]  上帝那份請救、上帝那份的照管
[00:13:06.800 --> 00:13:08.640]  又會再次回來
[00:13:08.640 --> 00:13:10.640]  讓我們這些認罪悔改的人
[00:13:10.640 --> 00:13:13.440]  可以再次在上帝的祝福當中
[00:13:13.440 --> 00:13:16.960]  這個首要就是在這裏的時候
[00:13:16.960 --> 00:13:21.680]  若以先知就將上帝這個屬性介紹給我們知道
[00:13:21.680 --> 00:13:26.320]  來到跟著第十九節至第二十節
[00:13:26.320 --> 00:13:30.400]  就更要進一步要說一個很重要的信息給我們知道
[00:13:30.400 --> 00:13:33.840]  原來上帝這個挽回的工作
[00:13:33.840 --> 00:13:37.840]  原來是願讓我們更加認識祂
[00:13:37.840 --> 00:13:42.560]  Restore for a better understanding to the Lord
[00:13:42.560 --> 00:13:46.720]  這個正正就是接下來第十九和第二十節的經文內容
[00:13:46.720 --> 00:13:50.160]  或者我們再次一起去看這些經文說什麼
[00:13:50.160 --> 00:13:52.560]  我們就像剛才那樣
[00:13:52.560 --> 00:13:55.760]  你跟我一起去讀中文版本
[00:13:55.760 --> 00:13:59.920]  然後我又為大家讀多一次這個英文的版本
[00:13:59.920 --> 00:14:01.920]  我們又一起來讀了
[00:14:01.920 --> 00:14:03.920]  第十九節
[00:14:03.920 --> 00:14:06.480]  「耶和華英文他的百姓說
[00:14:06.480 --> 00:14:11.360]  我必賜給你們五谷新酒禍鑒欖友
[00:14:11.360 --> 00:14:13.360]  使你們飽足
[00:14:13.360 --> 00:14:17.120]  我也不再使你們受列國的羞辱
[00:14:17.120 --> 00:14:20.880]  卻要使北方來的軍隊遠離你們
[00:14:20.880 --> 00:14:26.080]  將他們趕到乾旱荒廢之地
[00:14:26.080 --> 00:14:28.240]  前隊趕入東海
[00:14:28.240 --> 00:14:31.040]  後隊趕入西海
[00:14:31.040 --> 00:14:34.000]  因為他們所行的大惡
[00:14:34.000 --> 00:14:36.000]  臭氣上升
[00:14:36.000 --> 00:14:38.000]  聲未騰空
[00:14:38.000 --> 00:14:40.720]  因為耶和華杏鳥大使」
[00:14:40.720 --> 00:14:43.280]  這裡有一點點大家留意
[00:14:43.280 --> 00:14:45.040]  有一句
[00:14:45.040 --> 00:14:47.040]  「因為他們所行的大惡
[00:14:47.040 --> 00:14:49.360]  在和合本裏面是誤逆的
[00:14:49.360 --> 00:14:52.080]  而和合本卻是留意了最後一句
[00:14:52.080 --> 00:14:54.080]  因為耶和杏鳥大使」
[00:14:54.080 --> 00:14:57.360]  我們又一起來讀這個NET版本
[00:14:58.160 --> 00:15:00.560]  「耶和華人回應:
[00:15:00.560 --> 00:15:04.160]  「看,我正在修理你們的農莊
[00:15:04.160 --> 00:15:07.840]  以及新酒和橄欖油
[00:15:07.840 --> 00:15:10.400]  你們會充滿滿足」
[00:15:10.400 --> 00:15:13.120]  「我不會再讓你們成為
[00:15:13.120 --> 00:15:16.160]  國家之中的羞辱者
[00:15:16.160 --> 00:15:19.920]  我會把那些遠離你們的軍隊
[00:15:19.920 --> 00:15:25.440]  我會把他們趕到乾旱荒之地
[00:15:25.440 --> 00:15:27.440]  那些在前面會把他們
[00:15:27.440 --> 00:15:30.640]  往東方推到死亡海中
[00:15:30.640 --> 00:15:34.720]  而那些往西方推到
[00:15:34.720 --> 00:15:36.720]  海中
[00:15:36.720 --> 00:15:42.080]  他們的氣氛會像臭氣一樣上升
[00:15:42.080 --> 00:15:47.600]  確實,神已經成功了很多事情」
[00:15:47.600 --> 00:15:51.360]  在教會裏面
[00:15:51.360 --> 00:15:54.960]  今天不少信主的人都認為
[00:15:54.960 --> 00:15:56.560]  只要信主
[00:15:56.560 --> 00:16:01.280]  我們就可以得著上帝豐盛的供應
[00:16:01.280 --> 00:16:03.280]  和祝福
[00:16:03.280 --> 00:16:06.320]  更加有些人認為
[00:16:06.320 --> 00:16:09.120]  主的祝福是和
[00:16:09.120 --> 00:16:13.360]  他的豐盛程度成為正比
[00:16:13.360 --> 00:16:14.800]  簡單來說
[00:16:14.800 --> 00:16:18.880]  那個人越來越多的財寶、物質
[00:16:18.880 --> 00:16:22.240]  代表上帝對他更大的祝福
[00:16:22.240 --> 00:16:24.400]  但其實這兩種看法
[00:16:24.400 --> 00:16:26.400]  都是完全錯誤的
[00:16:26.400 --> 00:16:32.480]  在挽回我們的時候
[00:16:32.480 --> 00:16:38.240]  他縱使他有恢復很多的供應給我們
[00:16:38.240 --> 00:16:40.240]  但這些供應
[00:16:40.240 --> 00:16:43.760]  並不像是一些餘利
[00:16:43.760 --> 00:16:46.080]  去引我們回信他
[00:16:46.080 --> 00:16:50.800]  或者甚至是引人去信基督教進入教會裏面
[00:16:50.800 --> 00:16:53.840]  上帝給我們這樣的供應
[00:16:53.840 --> 00:16:56.400]  其實是一個很重要的因素
[00:16:56.400 --> 00:16:58.400]  是我們很時有忽略的
[00:16:58.400 --> 00:17:02.800]  就是讓我們能夠更加進一步去認識上帝
[00:17:02.800 --> 00:17:04.800]  他究竟是怎樣的神
[00:17:04.800 --> 00:17:09.920]  所以當上帝在這裏再次向他的子民
[00:17:09.920 --> 00:17:11.440]  講話的時候
[00:17:11.440 --> 00:17:18.160]  先知若以將那番說話重新引出來
[00:17:18.160 --> 00:17:20.160]  告訴我們他的內容
[00:17:20.160 --> 00:17:23.520]  最重要的是要讓我們看見
[00:17:23.520 --> 00:17:25.040]  看見
[00:17:25.040 --> 00:17:31.120]  是要讓我們看見上帝究竟是怎樣的一位主
[00:17:31.120 --> 00:17:33.520]  所以在這節的經文一開始
[00:17:33.520 --> 00:17:38.720]  當說到「遙華英雲他的百姓說」的時候
[00:17:38.720 --> 00:17:39.840]  說完這句話
[00:17:39.840 --> 00:17:42.080]  和合本就又逆流一個字
[00:17:42.080 --> 00:17:44.080]  和合本一開始就說
[00:17:44.080 --> 00:17:47.280]  我必賜給你們五谷新酒和油屎利飽足
[00:17:47.280 --> 00:17:49.760]  難怪華人神學是錯的
[00:17:49.760 --> 00:17:54.160]  因為在之前有一個希伯萊明的字眼叫做「顯利」
[00:17:54.160 --> 00:17:56.160]  「顯利」這個字很普遍
[00:17:56.160 --> 00:17:58.960]  在舊約聖經裏面經常出現
[00:17:58.960 --> 00:18:00.960]  意思就是看呀
[00:18:00.960 --> 00:18:02.080]  留心呀
[00:18:02.080 --> 00:18:04.560]  在以前我講到我經常都講的
[00:18:04.560 --> 00:18:07.120]  這個字「顯利」是看呀
[00:18:07.120 --> 00:18:09.360]  要著實去留心去看
[00:18:09.360 --> 00:18:11.840]  看什麼這個才是最重要
[00:18:11.840 --> 00:18:15.760]  很可惜的時候我們今天神學沒有了這個字眼
[00:18:15.760 --> 00:18:24.720]  我們只顧著得到上帝再賜給我們的五谷新酒和油屎利飽足
[00:18:24.720 --> 00:18:26.720]  等英朱末
[00:18:26.720 --> 00:18:31.840]  原來上帝最重要要我們知道的就是要看
[00:18:31.840 --> 00:18:35.840]  他是怎樣的一位主
[00:18:35.840 --> 00:18:37.280]  看到什麼東西
[00:18:37.280 --> 00:18:40.720]  我們就要繼續去看究竟看到什麼
[00:18:40.720 --> 00:18:42.240]  我們首先去看
[00:18:42.240 --> 00:18:49.600]  原來上帝再次很豐富地去為他們作出很大的供應
[00:18:49.600 --> 00:18:50.640]  說什麼供應
[00:18:50.640 --> 00:18:52.960]  五谷新酒和油
[00:18:52.960 --> 00:18:56.000]  並且使他們飽足
[00:18:56.000 --> 00:18:57.280]  你說還不是牧師
[00:18:57.280 --> 00:19:00.880]  這裏還不是要他們得到很多好處
[00:19:00.880 --> 00:19:04.160]  還不是說信耶穌可以得到好處嗎
[00:19:04.160 --> 00:19:09.680]  就好像以前在香港那些燈牌
[00:19:09.680 --> 00:19:12.560]  經常寫著信耶穌得永生
[00:19:12.560 --> 00:19:16.720]  那些人就可惜那個銀紅燈少了一點
[00:19:16.720 --> 00:19:20.720]  得永生的永字就沒有了上面一點
[00:19:20.720 --> 00:19:24.480]  然後生字就沒有了最底那句話
[00:19:24.480 --> 00:19:27.280]  就變成信耶穌得水牛
[00:19:27.280 --> 00:19:28.800]  哇 得到一隻大水牛
[00:19:28.800 --> 00:19:30.480]  好啊 拿回去鄉下
[00:19:30.480 --> 00:19:32.800]  以前鄉下為什麼很多人喜歡信耶穌
[00:19:32.800 --> 00:19:34.800]  因為信耶穌得水牛
[00:19:34.800 --> 00:19:37.200]  錯啊 這種思維
[00:19:37.200 --> 00:19:40.400]  鄭博士先生 其實上帝在這裏告訴我們
[00:19:40.400 --> 00:19:44.160]  他再次給我們這麼多東西
[00:19:44.160 --> 00:19:48.240]  他的最重要的目的是什麼
[00:19:48.240 --> 00:19:49.920]  我們繼續看看
[00:19:49.920 --> 00:19:55.520]  他說 我也不再使你們受列國的羞辱
[00:19:55.520 --> 00:20:00.560]  哦 原來上帝給我們這麼豐富的供應
[00:20:00.560 --> 00:20:04.080]  其實不是要讓我們享受
[00:20:04.080 --> 00:20:06.480]  要讓我們得到很多好東西
[00:20:06.480 --> 00:20:09.920]  原來上帝是要回應一件事
[00:20:09.920 --> 00:20:10.880]  什麼事啊
[00:20:10.880 --> 00:20:14.160]  原來早在二章的第十七節裏面
[00:20:14.160 --> 00:20:15.440]  我們已經說過
[00:20:15.440 --> 00:20:18.640]  上帝曾經向當時的祭司
[00:20:18.640 --> 00:20:24.080]  要求祭司發出這個懇求和道歉的時候
[00:20:24.080 --> 00:20:27.760]  呼籲所有去參加這個嚴肅會的人
[00:20:27.760 --> 00:20:30.960]  都要重新向上帝道歉的時候
[00:20:30.960 --> 00:20:33.200]  最後他講了一件事
[00:20:33.200 --> 00:20:38.720]  他說 上帝你不要再讓其他列國的人
[00:20:38.720 --> 00:20:41.760]  來順口地去取笑我們
[00:20:41.760 --> 00:20:43.040]  取笑什麼
[00:20:43.040 --> 00:20:44.560]  取笑我們的神沒有了到
[00:20:44.560 --> 00:20:46.720]  這個神去了哪裏
[00:20:46.720 --> 00:20:49.040]  對上帝的侮辱
[00:20:49.040 --> 00:20:55.120]  原來上帝在這裏再次重新將這麼豐富的供應給他們
[00:20:55.120 --> 00:20:57.120]  這幫南國的人
[00:20:57.120 --> 00:21:01.840]  重點是原來上帝不想
[00:21:01.840 --> 00:21:04.400]  這幫屬神的子民
[00:21:04.400 --> 00:21:08.640]  他們成為了其他人的笑柄
[00:21:08.640 --> 00:21:11.680]  所以中文和日本講到
[00:21:11.680 --> 00:21:15.520]  不再使你們受列國的羞辱
[00:21:15.520 --> 00:21:17.760]  英文聖經也很漂亮
[00:21:17.760 --> 00:21:18.400]  將它說
[00:21:18.400 --> 00:21:22.800]  an object of mockery among the nations
[00:21:22.800 --> 00:21:26.560]  再不使他們成為笑柄
[00:21:26.560 --> 00:21:30.480]  上帝不想我們醜
[00:21:30.480 --> 00:21:34.320]  上帝原來給我們看見
[00:21:34.320 --> 00:21:38.480]  他的子民的羞辱和榮辱
[00:21:38.480 --> 00:21:41.600]  其實和他也有緊密的關聯
[00:21:41.600 --> 00:21:43.520]  不過我們要留意就是
[00:21:43.520 --> 00:21:44.320]  不要認為
[00:21:44.320 --> 00:21:48.400]  所以上帝的榮耀和榮辱就要靠我們
[00:21:48.400 --> 00:21:50.080]  千萬不要這樣想
[00:21:50.080 --> 00:21:51.520]  如果我們這樣想
[00:21:51.520 --> 00:21:52.720]  我們就錯了
[00:21:52.720 --> 00:21:55.280]  如果我們去看回聖經裏面
[00:21:55.280 --> 00:21:58.960]  特別在文素記第十四章
[00:21:58.960 --> 00:22:03.360]  第十三節至第十九節的經文的時候
[00:22:03.360 --> 00:22:06.080]  我們就會記起這段歷史
[00:22:06.080 --> 00:22:10.560]  當時上帝帶領著以色列民出埃及
[00:22:10.560 --> 00:22:15.840]  但後來上帝也同時帶領一個人物
[00:22:15.840 --> 00:22:17.040]  在他們當中
[00:22:17.040 --> 00:22:18.400]  實關關可以給他們看見
[00:22:18.400 --> 00:22:20.080]  那個叫做摩西
[00:22:20.080 --> 00:22:22.080]  但是摩西帶他們出來的時候
[00:22:22.080 --> 00:22:25.760]  以色列民真的整天都拒絕上帝
[00:22:25.760 --> 00:22:27.760]  甚至去到衰禮山的時候
[00:22:27.760 --> 00:22:29.360]  甚至做金牛
[00:22:29.360 --> 00:22:32.880]  拒絕上帝帶領他們的神
[00:22:32.880 --> 00:22:34.240]  於是乎神很憤怒
