
[00:00:00.000 --> 00:00:07.000]  各位姐妹大家好 主內平安
[00:07:44.000 --> 00:07:46.000]  因為上帝創造這個宇宙
[00:07:46.000 --> 00:07:48.000]  這個世界的時候
[00:07:48.000 --> 00:07:50.000]  創世紀大家會記得
[00:07:50.000 --> 00:07:53.000]  上帝看所做的都是好的
[00:07:53.000 --> 00:07:54.000]  所以猶太人就認為
[00:07:54.000 --> 00:07:55.000]  都是好
[00:07:55.000 --> 00:07:57.000]  就是做完了
[00:07:57.000 --> 00:08:01.000]  剛剛就不解了
[00:08:01.000 --> 00:08:04.000]  當上帝說是好的
[00:08:04.000 --> 00:08:07.000]  這個好不是終結
[00:08:07.000 --> 00:08:09.000]  是開始
[00:08:09.000 --> 00:08:13.000]  原來這個世界是一個過程
[00:08:13.000 --> 00:08:16.000]  他做亞當夏娃
[00:08:16.000 --> 00:08:19.000]  他還要生養眾多片滿地面
[00:08:19.000 --> 00:08:21.000]  是一個過程
[00:08:21.000 --> 00:08:23.000]  這個創造
[00:08:23.000 --> 00:08:28.000]  是一個朝向著完美的階段
[00:08:28.000 --> 00:08:31.000]  如果亞當和夏娃不犯罪
[00:08:31.000 --> 00:08:33.000]  他們在伊甸園裏面
[00:08:33.000 --> 00:08:34.000]  按照上帝的旨意
[00:08:34.000 --> 00:08:38.000]  他們要繼續將上帝的旨意實行在地上
[00:08:38.000 --> 00:08:40.000]  在地約天
[00:08:40.000 --> 00:08:42.000]  可惜
[00:08:42.000 --> 00:08:44.000]  他們犯了罪
[00:08:44.000 --> 00:08:46.000]  離開了上帝
[00:08:46.000 --> 00:08:51.000]  所以這個世界朝向一個忠誠美好的計劃
[00:08:51.000 --> 00:08:54.000]  就破壞了
[00:08:54.000 --> 00:08:58.000]  我們說上帝做這個世界的時候
[00:08:58.000 --> 00:09:00.000]  都是好的
[00:09:00.000 --> 00:09:01.000]  不是終結
[00:09:01.000 --> 00:09:04.000]  這個好是創造時的好
[00:09:04.000 --> 00:09:08.000]  但世界是要向前面發展
[00:09:08.000 --> 00:09:10.000]  我舉個例子
[00:09:10.000 --> 00:09:13.000]  有一個嬰兒出生的時候
[00:09:13.000 --> 00:09:15.000]  這個嬰兒是非常好
[00:09:15.000 --> 00:09:18.000]  我們說是一個完美的嬰兒
[00:09:18.000 --> 00:09:21.000]  健康、體重各方面
[00:09:21.000 --> 00:09:24.000]  完美的
[00:09:24.000 --> 00:09:26.000]  過了十年
[00:09:26.000 --> 00:09:28.000]  如果他還是完美嬰兒的時候
[00:09:28.000 --> 00:09:31.000]  你就會覺得怪物
[00:09:31.000 --> 00:09:34.000]  如果嬰兒停留在那個時間
[00:09:34.000 --> 00:09:36.000]  不繼續成長的時候
[00:09:36.000 --> 00:09:39.000]  他就不是完美嬰兒
[00:09:39.000 --> 00:09:41.000]  他就是一個很奇怪的東西
[00:09:41.000 --> 00:09:43.000]  上帝創造了這個世界
[00:09:43.000 --> 00:09:47.000]  上帝要和我們一起
[00:09:47.000 --> 00:09:50.000]  將上帝的旨意在地上實行
[00:09:50.000 --> 00:09:54.000]  以致這個世界能彰顯上帝的榮耀和能力
[00:09:54.000 --> 00:09:56.000]  所以上帝愛這個世界
[00:09:56.000 --> 00:09:58.000]  人和上帝同行
[00:09:58.000 --> 00:10:00.000]  共同管理這個世界
[00:10:00.000 --> 00:10:02.000]  已不鎖書
[00:10:02.000 --> 00:10:05.000]  他照安排在日期滿足的時候
[00:10:05.000 --> 00:10:07.000]  已不鎖書一張十字
[00:10:07.000 --> 00:10:09.000]  要照安排的
[00:10:09.000 --> 00:10:11.000]  在日期滿足的時候
[00:10:11.000 --> 00:10:13.000]  天上地上一切所有
[00:10:13.000 --> 00:10:16.000]  都在基督裡同歸於一
[00:10:16.000 --> 00:10:18.000]  原來上帝的救贖的拯救
[00:10:18.000 --> 00:10:20.000]  將來要整個宇宙
[00:10:20.000 --> 00:10:23.000]  整個世界歸去基督裡
[00:10:23.000 --> 00:10:26.000]  基督的救贖是整個人類
[00:10:26.000 --> 00:10:29.000]  整個世界朝向最後
[00:10:29.000 --> 00:10:31.000]  這個意思是什麼呢?
[00:10:31.000 --> 00:10:34.000]  就是我們明白上帝的旨意
[00:10:34.000 --> 00:10:36.000]  與上帝同行
[00:10:36.000 --> 00:10:38.000]  將上帝的旨意私行出來
[00:10:38.000 --> 00:10:41.000]  什麼叫做罪?
[00:10:41.000 --> 00:10:43.000]  罪就叫做Disorder
[00:10:43.000 --> 00:10:47.000]  Disorder中文叫失序
[00:10:47.000 --> 00:10:49.000]  失序就是失去次序
[00:10:49.000 --> 00:10:51.000]  失去秩序
[00:10:51.000 --> 00:10:53.000]  失去秩序的意思是什麼呢?
[00:10:53.000 --> 00:10:56.000]  要上帝創造這個宇宙
[00:10:56.000 --> 00:10:58.000]  是會一路一路的發展
[00:10:58.000 --> 00:11:00.000]  按照上帝的智慧和計劃
[00:11:00.000 --> 00:11:02.000]  是一個完美的發展
[00:11:02.000 --> 00:11:06.000]  但現在這個秩序破壞了
[00:11:06.000 --> 00:11:08.000]  Disorder就是
[00:11:08.000 --> 00:11:10.000]  上帝喜歡的東西
[00:11:10.000 --> 00:11:12.000]  人不會這樣做
[00:11:12.000 --> 00:11:14.000]  上帝創造的規律本來很好的
[00:11:14.000 --> 00:11:16.000]  人破壞了
[00:11:16.000 --> 00:11:18.000]  因為人的犯罪
[00:11:18.000 --> 00:11:20.000]  被受咒詛
[00:11:20.000 --> 00:11:23.000]  汗流浹背才可以得戶口
[00:11:23.000 --> 00:11:26.000]  因為上帝的秩序和計劃
[00:11:26.000 --> 00:11:29.000]  因為罪的緣故破壞了
[00:11:29.000 --> 00:11:33.000]  人的貪婪使到資源分配失衡
[00:11:33.000 --> 00:11:36.000]  人的兇殘
[00:11:36.000 --> 00:11:40.000]  使世界受損害
[00:11:40.000 --> 00:11:42.000]  大地嘆息
[00:11:42.000 --> 00:11:47.000]  今天我們看到一個疫情很大
[00:11:47.000 --> 00:11:49.000]  很多時候我們會問
[00:11:49.000 --> 00:11:51.000]  上帝是創造主
[00:11:51.000 --> 00:11:53.000]  為什麼會讓病毒來到呢?
[00:11:53.000 --> 00:11:56.000]  我們只可以說
[00:11:56.000 --> 00:11:58.000]  在上帝的創造
[00:11:58.000 --> 00:12:00.000]  他的計劃
[00:12:00.000 --> 00:12:02.000]  是沒有這個東西的
[00:12:02.000 --> 00:12:04.000]  但因為失序
[00:12:04.000 --> 00:12:06.000]  Disorder
[00:12:06.000 --> 00:12:09.000]  人不按照上帝的愛心
[00:12:09.000 --> 00:12:11.000]  上帝的智慧
[00:12:11.000 --> 00:12:13.000]  按照上帝的旨意與神同行
[00:12:13.000 --> 00:12:15.000]  共管宇宙世界
[00:12:15.000 --> 00:12:17.000]  人偏離上帝的道
[00:12:17.000 --> 00:12:19.000]  產生很多東西
[00:12:19.000 --> 00:12:21.000]  破壞大自然
[00:12:21.000 --> 00:12:23.000]  無論是氣候
[00:12:23.000 --> 00:12:25.000]  無論是核子
[00:12:25.000 --> 00:12:27.000]  這個威脅
[00:12:27.000 --> 00:12:29.000]  無論是污染
[00:12:29.000 --> 00:12:33.000]  都顯出人很多的貪心自私
[00:12:33.000 --> 00:12:35.000]  人因為征服了地球
[00:12:35.000 --> 00:12:38.000]  不斷掠奪資源
[00:12:38.000 --> 00:12:41.000]  使某一部分人富起來
[00:12:41.000 --> 00:12:45.000]  但很多人在這個發展中
[00:12:45.000 --> 00:12:47.000]  遇到很多問題
[00:12:47.000 --> 00:12:50.000]  疾病是其中一件事
[00:12:50.000 --> 00:12:53.000]  但剛才我說過
[00:12:53.000 --> 00:12:55.000]  上帝盼望人與同行
[00:12:55.000 --> 00:12:58.000]  以至這個世界
[00:12:58.000 --> 00:13:01.000]  向著一個忠誠美好的結局
[00:13:01.000 --> 00:13:04.000]  今天上帝仍然等候
[00:13:04.000 --> 00:13:06.000]  與人同行
[00:13:06.000 --> 00:13:10.000]  向著忠誠美好的結局
[00:13:10.000 --> 00:13:12.000]  但人必須回頭
[00:13:12.000 --> 00:13:15.000]  回轉與上帝同行
[00:13:15.000 --> 00:13:20.000]  我們說上帝很愛這個世界
[00:13:20.000 --> 00:13:24.000]  為何這個世界還有這麼多罪
[00:13:24.000 --> 00:13:26.000]  這麼困難
[00:13:26.000 --> 00:13:28.000]  事實上
[00:13:28.000 --> 00:13:32.000]  今天面對疫情
[00:13:32.000 --> 00:13:34.000]  這個病獸
[00:13:34.000 --> 00:13:36.000]  很多人都懷疑
[00:13:36.000 --> 00:13:39.000]  上帝是否置我們不利
[00:13:39.000 --> 00:13:43.000]  我講一個故事
[00:13:43.000 --> 00:13:45.000]  一個真實的故事
[00:13:45.000 --> 00:13:50.000]  當人回轉歸向神
[00:13:50.000 --> 00:13:54.000]  上帝的大能與人同行
[00:13:54.000 --> 00:13:58.000]  是可以產生意想不到的效果
[00:13:58.000 --> 00:14:02.000]  我在這裡不只是說
[00:14:02.000 --> 00:14:04.000]  我們甚麼都不做
[00:14:04.000 --> 00:14:05.000]  祈禱就行了
[00:14:05.000 --> 00:14:06.000]  不是的
[00:14:06.000 --> 00:14:08.000]  因為上帝給了我們很多智慧
[00:14:08.000 --> 00:14:10.000]  無論在醫學上
[00:14:10.000 --> 00:14:13.000]  無論在各樣的衛生上
[00:14:13.000 --> 00:14:15.000]  都是神給我們
[00:14:15.000 --> 00:14:17.000]  去保存我們的性命
[00:14:17.000 --> 00:14:19.000]  但更重要的是
[00:14:19.000 --> 00:14:22.000]  我們請上帝與我們一起
[00:14:22.000 --> 00:14:25.000]  我們悔改認罪
[00:14:25.000 --> 00:14:27.000]  我這個故事是講到
[00:14:27.000 --> 00:14:29.000]  烏干達的一個故事
[00:14:29.000 --> 00:14:33.000]  烏干達第一次接受福音
[00:14:33.000 --> 00:14:38.000]  是18世紀1775年
[00:14:38.000 --> 00:14:41.000]  當時英國的教會
[00:14:41.000 --> 00:14:43.000]  主要是聖公會
[00:14:43.000 --> 00:14:47.000]  將福音傳去烏干達
[00:14:47.000 --> 00:14:49.000]  透過宣教士
[00:14:49.000 --> 00:14:53.000]  也有羅馬天主教的宣教士
[00:14:53.000 --> 00:14:58.000]  在烏干達建立了基督教
[00:14:58.000 --> 00:15:01.000]  也建立了天主教
[00:15:01.000 --> 00:15:04.000]  但在很短的時間
[00:15:04.000 --> 00:15:09.000]  當地的領袖反對基督教
[00:15:09.000 --> 00:15:12.000]  過了大概50年
[00:15:12.000 --> 00:15:19.000]  這個國家決定要接受伊斯蘭教
[00:15:19.000 --> 00:15:22.000]  於是很多牧師被趕走
[00:15:22.000 --> 00:15:25.000]  很多年青人被抓去
[00:15:25.000 --> 00:15:27.000]  甚至被殺害
[00:15:27.000 --> 00:15:31.000]  當時這麼弱小的教會
[00:15:31.000 --> 00:15:35.000]  他們知道只有上帝可以幫助他們
[00:15:35.000 --> 00:15:38.000]  所以他們拼命祈禱
[00:15:38.000 --> 00:15:43.000]  彼此守望互相支持
[00:15:43.000 --> 00:15:48.000]  過了100年之後
[00:15:48.000 --> 00:15:51.000]  教會重新建立起來
[00:15:51.000 --> 00:15:53.000]  不過很不幸
[00:15:53.000 --> 00:16:00.000]  有幾次烏干達都是面對專制的領導
[00:16:00.000 --> 00:16:04.000]  不要基督教 要立回教
[00:16:04.000 --> 00:16:06.000]  1886年再一次
[00:16:06.000 --> 00:16:09.000]  基督教也受到很大的逼迫
[00:16:09.000 --> 00:16:11.000]  但最重要的一次
[00:16:11.000 --> 00:16:14.000]  是到1971年
[00:16:14.000 --> 00:16:18.000]  當時有一個俗稱的「狂人」亞敏
[00:16:18.000 --> 00:16:21.000]  他發動軍事政變奪取政權
[00:16:21.000 --> 00:16:23.000]  在他的獨裁之下
[00:16:23.000 --> 00:16:30.000]  他說要將烏干達成為伊斯蘭教的法律治理的伊斯蘭國家
[00:16:30.000 --> 00:16:32.000]  這次很嚴厲
[00:16:32.000 --> 00:16:35.000]  不單拆教堂 趕走宣教士
[00:16:35.000 --> 00:16:38.000]  還有在家裡祈禱被人舉報
[00:16:38.000 --> 00:16:40.000]  都要抓去坐牢
[00:16:40.000 --> 00:16:43.000]  當時教會受到的逼迫相當大
[00:16:43.000 --> 00:16:46.000]  這群信徒在過去這麼多次的逼迫中
[00:16:46.000 --> 00:16:48.000]  他們知道如果離開了上帝
[00:16:48.000 --> 00:16:50.000]  他們就沒辦法生存
[00:16:50.000 --> 00:16:53.000]  所以基督徒被困在樹林裡
[00:16:53.000 --> 00:16:55.000]  被困在山裡
[00:16:55.000 --> 00:16:57.000]  但他們沒有忘記
[00:16:57.000 --> 00:17:00.000]  聯合不分派別
[00:17:00.000 --> 00:17:02.000]  拼命的禱告
[00:17:02.000 --> 00:17:05.000]  我們知道亞敏很快就下台
[00:17:05.000 --> 00:17:08.000]  下台之後再沒有宗教逼迫
[00:17:08.000 --> 00:17:14.000]  但接著就有一個更大的逼迫
[00:17:14.000 --> 00:17:18.000]  就是奧柏提總統Milton
[00:17:18.000 --> 00:17:22.000]  他很獨裁 施行恐怖主義
[00:17:22.000 --> 00:17:27.000]  在全個國家包括基督徒 非基督徒在內
[00:17:27.000 --> 00:17:30.000]  伊斯蘭教所有的人都在恐怖主義下
[00:17:30.000 --> 00:17:33.000]  結果內戰發生 死了很多人
[00:17:33.000 --> 00:17:35.000]  直到80年代結束
[00:17:35.000 --> 00:17:43.000]  之後烏干達就面向重建光明
[00:17:43.000 --> 00:17:45.000]  在光明的前面
[00:17:45.000 --> 00:17:52.000]  就在80年代烏干達發現愛滋病
[00:17:52.000 --> 00:17:55.000]  蔓延得很厲害
[00:17:55.000 --> 00:17:59.000]  當時聯合國派了衛生專家
[00:17:59.000 --> 00:18:06.000]  發現烏干達超過30%的人都有愛滋病
[00:18:06.000 --> 00:18:11.000]  到了90年代
[00:18:11.000 --> 00:18:15.000]  世界衛生組織宣佈
[00:18:15.000 --> 00:18:19.000]  烏干達的愛滋病感染率是36%
[00:18:19.000 --> 00:18:21.000]  全世界最高
[00:18:21.000 --> 00:18:24.000]  估計到了2000年
[00:18:24.000 --> 00:18:29.000]  會有30%的人死於愛滋病
[00:18:29.000 --> 00:18:31.000]  另外有30%人受感染
[00:18:31.000 --> 00:18:35.000]  剩下的只是老人家和年幼
[00:18:35.000 --> 00:18:39.000]  這個國家沒有前途
[00:18:39.000 --> 00:18:41.000]  烏干達就會崩潰
[00:18:41.000 --> 00:18:43.000]  宣佈這個國家滅亡
[00:18:43.000 --> 00:18:45.000]  在這麼絕望的時候
[00:18:45.000 --> 00:18:47.000]  1990年
[00:18:47.000 --> 00:18:53.000]  當時政府覺得沒有辦法解決
[00:18:53.000 --> 00:18:56.000]  就邀請當時的牧者
[00:18:56.000 --> 00:18:59.000]  跟他們說
[00:18:59.000 --> 00:19:02.000]  這個國家已經被宣佈死亡
[00:19:02.000 --> 00:19:05.000]  他們可不可以求你們的神
[00:19:05.000 --> 00:19:10.000]  當時牧者就領受一個訊息
[00:19:10.000 --> 00:19:14.000]  全國的基督教和天主教
[00:19:14.000 --> 00:19:16.000]  是以這兩個為主
[00:19:16.000 --> 00:19:18.000]  聯合方派不算很多
[00:19:18.000 --> 00:19:20.000]  明恩派有少少
[00:19:20.000 --> 00:19:23.000]  但不分派別
[00:19:23.000 --> 00:19:25.000]  當時他領受了什麼呢?
[00:19:25.000 --> 00:19:27.000]  當時他領受了
[00:19:27.000 --> 00:19:31.000]  我們不是為愛滋病祈禱
[00:19:31.000 --> 00:19:34.000]  如果上帝是創造的主
[00:19:34.000 --> 00:19:36.000]  我們是上帝所創造的
[00:19:36.000 --> 00:19:38.000]  這個國家是上帝所給的
[00:19:38.000 --> 00:19:40.000]  應該要為這個國家祈禱
[00:19:40.000 --> 00:19:43.000]  要肯定這個國家屬於上帝
[00:19:43.000 --> 00:19:45.000]  危機是很多
[00:19:45.000 --> 00:19:47.000]  過去有很多危機發生
[00:19:47.000 --> 00:19:50.000]  這個危機完結後有第二個危機
[00:19:50.000 --> 00:19:54.000]  但要為這個國家重新回歸上帝
[00:19:54.000 --> 00:19:58.000]  於是他就發起全國的人
[00:19:58.000 --> 00:20:00.000]  悔改認罪
[00:20:00.000 --> 00:20:02.000]  回歸上帝
[00:20:02.000 --> 00:20:05.000]  當這個國家回歸上帝的時候
[00:20:05.000 --> 00:20:09.000]  80年代聯合國幫他們
[00:20:09.000 --> 00:20:12.000]  美國也用很多錢幫他們
[00:20:12.000 --> 00:20:14.000]  在衛生上
[00:20:14.000 --> 00:20:18.000]  還有送很多避孕套給他們
[00:20:18.000 --> 00:20:21.000]  教他們安全的性行為
[00:20:21.000 --> 00:20:24.000]  用了10年到190年
[00:20:24.000 --> 00:20:29.000]  愛滋病的感染人數沒有減少
[00:20:29.000 --> 00:20:35.000]  所以政府才請求那些牧者
[00:20:35.000 --> 00:20:38.000]  求他們的神
[00:20:38.000 --> 00:20:42.000]  而這班牧者領受了祈禱後
[00:20:42.000 --> 00:20:45.000]  他們說我們需要的是ABC
[00:20:45.000 --> 00:20:47.000]  不是要C
[00:20:47.000 --> 00:20:49.000]  要ABC
[00:20:49.000 --> 00:20:51.000]  ABC是甚麼呢?
[00:20:51.000 --> 00:20:54.000]  A就是Absentness 節制
[00:20:54.000 --> 00:20:58.000]  B就是Be Faithful 信靠上帝
[00:20:58.000 --> 00:21:02.000]  C是Condoms 避孕套
[00:21:02.000 --> 00:21:04.000]  我們不拒絕避孕套
[00:21:04.000 --> 00:21:08.000]  我們完全不拒絕健康 各方面的東西
[00:21:08.000 --> 00:21:10.000]  但這不是最重要
[00:21:10.000 --> 00:21:12.000]  生命不改變
[00:21:12.000 --> 00:21:14.000]  你給避孕套是沒有用的
[00:21:14.000 --> 00:21:17.000]  所以第一個節制是生命改變
[00:21:17.000 --> 00:21:19.000]  你的生活就改變
[00:21:19.000 --> 00:21:23.000]  以後你的病就會離你而去
[00:21:23.000 --> 00:21:26.000]  90年代當他們推行ABC
[00:21:26.000 --> 00:21:29.000]  回歸上帝 悔改認罪
[00:21:29.000 --> 00:21:34.000]  結果短短十年到2000年
[00:21:34.000 --> 00:21:38.000]  烏干達的愛滋病一直減少
[00:21:38.000 --> 00:21:43.000]  很多烏干達人發現為何這麼奇妙
[00:21:43.000 --> 00:21:47.000]  為何這麼多人信耶穌後就沒有這個病呢?
[00:21:47.000 --> 00:21:51.000]  於是全國歸主
[00:21:51.000 --> 00:21:54.000]  由本來不夠20%的信徒
[00:21:54.000 --> 00:21:56.000]  變成30%的信徒
[00:21:56.000 --> 00:22:01.000]  到了2015年 到2014年
[00:22:01.000 --> 00:22:06.000]  全國已經有90%的信徒
[00:22:06.000 --> 00:22:12.000]  其中40%是天主教
[00:22:12.000 --> 00:22:16.000]  32%是聖公會 即是國家教會
