
[00:00:00.000 --> 00:00:04.000]  十位午安
[00:04:29.000 --> 00:04:33.000]  去反映教會很殘酷的現實
[00:04:33.000 --> 00:04:36.000]  火足了大家一起去救火
[00:04:36.000 --> 00:04:38.000]  有些說媽媽不行
[00:04:38.000 --> 00:04:40.000]  我不能太早去
[00:04:40.000 --> 00:04:43.000]  有些說我女朋友約我去看電影
[00:04:43.000 --> 00:04:45.000]  不行了
[00:04:45.000 --> 00:04:47.000]  剩下七個
[00:04:47.000 --> 00:04:49.000]  這個說要左邊
[00:04:49.000 --> 00:04:50.000]  那個要右邊
[00:04:50.000 --> 00:04:51.000]  於是吵架
[00:04:51.000 --> 00:04:53.000]  以後永遠不見了
[00:04:53.000 --> 00:04:55.000]  剩下三個救火少年
[00:04:55.000 --> 00:04:59.000]  結果葬身於火海當中
[00:04:59.000 --> 00:05:02.000]  死了之後有人說他很笨
[00:05:02.000 --> 00:05:05.000]  總之教會就變成這樣
[00:05:06.000 --> 00:05:09.000]  你說發明一派說的對不對呢?
[00:05:09.000 --> 00:05:12.000]  我相信有很多教會都會這樣
[00:05:12.000 --> 00:05:18.000]  如果一個教會是可以健康成長
[00:05:18.000 --> 00:05:21.000]  最低限度有兩個很重要
[00:05:21.000 --> 00:05:23.000]  第一
[00:05:23.000 --> 00:05:25.000]  他知道他在做什麼
[00:05:25.000 --> 00:05:28.000]  他有同一個意象
[00:05:28.000 --> 00:05:29.000]  他知道他在做什麼
[00:05:29.000 --> 00:05:30.000]  有一個目的
[00:05:30.000 --> 00:05:34.000]  這十個救火少年都很清楚知道目的
[00:05:34.000 --> 00:05:38.000]  但是他只知道目的不行
[00:05:38.000 --> 00:05:44.000]  你如何同心合意去推動一起去救火呢?
[00:05:44.000 --> 00:05:49.000]  發覺沒有了這個所謂的合一的心智
[00:05:49.000 --> 00:05:53.000]  教會就會自然四分五裂
[00:05:53.000 --> 00:05:59.000]  所以發明一派的歌曲值得我們反省一下
[00:05:59.000 --> 00:06:00.000]  第一
[00:06:00.000 --> 00:06:02.000]  做一個船長你知不知道要去哪裡
[00:06:02.000 --> 00:06:03.000]  第二
[00:06:03.000 --> 00:06:08.000]  所有船員是不是同一個心智向著目標走呢?
[00:06:08.000 --> 00:06:10.000]  教會興不興旺就在乎這兩點
[00:06:10.000 --> 00:06:12.000]  我們知不知道我們在做什麼
[00:06:12.000 --> 00:06:13.000]  第二
[00:06:13.000 --> 00:06:17.000]  是不是我們大家一起都知道同心合意去救火呢?
[00:06:17.000 --> 00:06:19.000]  抑或各有各人
[00:06:19.000 --> 00:06:23.000]  我覺得教會裡面通常有一種情形
[00:06:23.000 --> 00:06:27.000]  有小許日本首相
[00:06:27.000 --> 00:06:30.000]  有小許日本首相
[00:06:30.000 --> 00:06:34.000]  左藤右藤
[00:06:34.000 --> 00:06:38.000]  有幾個是意大利總理
[00:06:38.000 --> 00:06:40.000]  范范荔
[00:06:40.000 --> 00:06:43.000]  其餘就田雞各河各有各人
[00:06:43.000 --> 00:06:46.000]  如果教會是這樣的時候是很悲哀
[00:06:46.000 --> 00:06:50.000]  或者我們今天試一下從耶穌基督臨死的時候
[00:06:50.000 --> 00:06:52.000]  那些門徒增大
[00:06:52.000 --> 00:06:54.000]  大家在那裡彼此咬斷
[00:06:54.000 --> 00:06:56.000]  老師就快要死了
[00:06:56.000 --> 00:06:59.000]  那班學生還在那裡吵架
[00:06:59.000 --> 00:07:01.000]  誰夠大
[00:07:01.000 --> 00:07:03.000]  十個救火少年
[00:07:03.000 --> 00:07:04.000]  簡直一模一樣
[00:07:04.000 --> 00:07:06.000]  我們今天試一下從這段聖經
[00:07:06.000 --> 00:07:10.000]  去看看究竟神今天要跟我們說什麼話
[00:07:10.000 --> 00:07:12.000]  請我們再一次同心低頭
[00:07:12.000 --> 00:07:13.000]  我們一起祈禱
[00:07:13.000 --> 00:07:14.000]  天父我們再一次感謝你
[00:07:14.000 --> 00:07:15.000]  給你話語
[00:07:15.000 --> 00:07:16.000]  作為我們生命的指引
[00:07:16.000 --> 00:07:18.000]  求你藉著你的話語提醒
[00:07:18.000 --> 00:07:19.000]  勸勉
[00:07:19.000 --> 00:07:20.000]  教導
[00:07:20.000 --> 00:07:21.000]  督責
[00:07:21.000 --> 00:07:22.000]  改變我們
[00:07:22.000 --> 00:07:23.000]  奉耶穌基督命求
[00:07:23.000 --> 00:07:24.000]  阿們
[00:07:24.000 --> 00:07:30.000]  當胡錦濤是貴州省委書記的時候
[00:07:30.000 --> 00:07:33.000]  他曾經下過一個非常有趣的命令
[00:07:33.000 --> 00:07:39.000]  他下令去修補一個葬在貴州的英國人的墳墓
[00:07:39.000 --> 00:07:45.000]  因為這個英國人的墳墓在文革的時代被紅衛兵拆毀了
[00:07:45.000 --> 00:07:50.000]  不單止他命令這個墳墓得以收緝
[00:07:50.000 --> 00:07:57.000]  而且在北京的中央電視台更為這個英國人拍攝了一套很有趣的電視劇
[00:07:57.000 --> 00:07:59.000]  叫做在天那邊
[00:07:59.000 --> 00:08:01.000]  如果大家有機會回家
[00:08:01.000 --> 00:08:03.000]  你可以去看一看YouTube
[00:08:03.000 --> 00:08:06.000]  這一套非常感人的一套電視劇
[00:08:06.000 --> 00:08:08.000]  叫做在天那邊
[00:08:08.000 --> 00:08:11.000]  這個英國人的名字叫做伯格利
[00:08:11.000 --> 00:08:13.000]  英文叫Samuel Pollard
[00:08:13.000 --> 00:08:19.000]  是20世紀初年的時候來到中國傳道的一個傳教士
[00:08:19.000 --> 00:08:22.000]  在1985年
[00:08:22.000 --> 00:08:27.000]  當胡錦濤在貴州做這個省委書記的時候
[00:08:27.000 --> 00:08:33.000]  他就要所有貴州的幹部來學習伯格利的精神
[00:08:33.000 --> 00:08:36.000]  我就將他的演詞讀出來給大家看
[00:08:36.000 --> 00:08:40.000]  這個就是後來成為了中國的主席的胡錦濤
[00:08:40.000 --> 00:08:41.000]  他說的
[00:08:41.000 --> 00:08:46.000]  公元1904年一個叫做伯格利的英國人
[00:08:46.000 --> 00:08:50.000]  來到貴州惠寧縣一個叫做石門磡的小村
[00:08:50.000 --> 00:08:54.000]  是一個非常貧窮荒涼的地方
[00:08:54.000 --> 00:08:58.000]  他帶著投資來到這塊土地裡面
[00:08:58.000 --> 00:09:00.000]  蓋竹鳥學校
[00:09:00.000 --> 00:09:02.000]  收起了足球場
[00:09:02.000 --> 00:09:06.000]  還建立了男女分泳的游泳池
[00:09:06.000 --> 00:09:08.000]  他又用英文的字母
[00:09:08.000 --> 00:09:14.000]  是將當地的老苗文編成一套的教科書
[00:09:14.000 --> 00:09:17.000]  我是中國人我愛中國
[00:09:17.000 --> 00:09:20.000]  他免費招收那些貧苦的學生
[00:09:20.000 --> 00:09:26.000]  後來一場瘟疫將當地的百姓都嚇跑了
[00:09:26.000 --> 00:09:30.000]  他卻留在這裡呵護那些所愛的中國學生
[00:09:30.000 --> 00:09:33.000]  最後瘟疫奪走了他的生命
[00:09:33.000 --> 00:09:37.000]  伯格利去中國一個荒涼的小村裡面
[00:09:37.000 --> 00:09:40.000]  留下了他的墳墓
[00:09:40.000 --> 00:09:45.000]  留下他一生培育出來的一代中華精英
[00:09:45.000 --> 00:09:47.000]  有人統計過
[00:09:47.000 --> 00:09:50.000]  在他來中國期間
[00:09:50.000 --> 00:09:54.000]  在這個最貧窮最沒有知識的苗人的村莊裡面
[00:09:54.000 --> 00:10:00.000]  竟然之間奇蹟的創造了三個PhD博士
[00:10:00.000 --> 00:10:06.000]  培養了中共廳級的幹部20名
[00:10:06.000 --> 00:10:12.000]  他傳播了知識和西方文明留下奉獻和敬業的精神
[00:10:12.000 --> 00:10:16.000]  至今如果你有機會去到這個小村
[00:10:16.000 --> 00:10:18.000]  和老人家聊天
[00:10:18.000 --> 00:10:20.000]  他們都不會字的
[00:10:20.000 --> 00:10:23.000]  但居然可以和你用英語交談
[00:10:23.000 --> 00:10:30.000]  這個就是伯格利留下的一個活生生的見證
[00:10:30.000 --> 00:10:36.000]  原來進步的科學和文明是經過艱苦的創業
[00:10:36.000 --> 00:10:43.000]  可以在落後貧窮的地方實現出真正的理想
[00:10:43.000 --> 00:10:47.000]  這個就是胡錦濤所說的話
[00:10:47.000 --> 00:10:52.000]  一個無神論共產黨員的全國主席
[00:10:52.000 --> 00:10:56.000]  去讚揚基督教宣教士
[00:10:56.000 --> 00:10:59.000]  胡錦濤所說的沒錯
[00:10:59.000 --> 00:11:02.000]  他講漏了一個很重要的事實
[00:11:02.000 --> 00:11:06.000]  漢人用了二千多年的功夫
[00:11:06.000 --> 00:11:11.000]  企圖將這些花苗人改造過來
[00:11:11.000 --> 00:11:14.000]  但始終失敗
[00:11:14.000 --> 00:11:19.000]  為什麼伯格利和中國內地會的宣教士
[00:11:19.000 --> 00:11:21.000]  只是用了十年的功夫
[00:11:21.000 --> 00:11:26.000]  短短十年就將這個落後野蠻
[00:11:26.000 --> 00:11:33.000]  沒有教育的苗人完全改變過來呢?
[00:11:33.000 --> 00:11:37.000]  這班苗人不單止是伯格利的時候是信主
[00:11:37.000 --> 00:11:41.000]  後來中國解放
[00:11:41.000 --> 00:11:45.000]  中國政府趕走所有的宣教士
[00:11:45.000 --> 00:11:49.000]  而且這些苗人的基督徒受到極大的壓迫
[00:11:49.000 --> 00:11:54.000]  其中這些苗人有一個領袖叫做王志明牧師
[00:11:54.000 --> 00:11:59.000]  因為他不願意宣揚一些無神論
[00:11:59.000 --> 00:12:02.000]  於是就被政府壓迫
[00:12:02.000 --> 00:12:05.000]  最後被打死
[00:12:05.000 --> 00:12:09.000]  如果有機會去到英國的威斯敏斯特阿比旅行的時候
[00:12:09.000 --> 00:12:16.000]  你會發覺在威斯敏斯特阿比有十二個人像
[00:12:16.000 --> 00:12:20.000]  這十二個人像都是講述在二十世紀
[00:12:20.000 --> 00:12:23.000]  為耶穌基督犧牲的殉道者
[00:12:23.000 --> 00:12:25.000]  其中包括有馬丁·路德·金
[00:12:25.000 --> 00:12:27.000]  有鮑威爾·鮑威爾
[00:12:27.000 --> 00:12:30.000]  其中一個就是中國人就是王志明
[00:12:30.000 --> 00:12:37.000]  就是被打死的苗人的牧師王志明
[00:12:37.000 --> 00:12:43.000]  為什麼這個教會在一個這樣壓迫之下
[00:12:43.000 --> 00:12:47.000]  到今天為止不但沒有泯滅
[00:12:47.000 --> 00:12:53.000]  超過90%的苗人今天是去教會的
[00:12:53.000 --> 00:13:01.000]  比我相信幾乎全世界最多的一個社區
[00:13:01.000 --> 00:13:05.000]  是吸得苗人的教會這麼興旺
[00:13:05.000 --> 00:13:09.000]  每個星期幾萬人去不同的教會裡面
[00:13:09.000 --> 00:13:16.000]  用他們的苗文在傳揚和學習
[00:13:16.000 --> 00:13:21.000]  有一個很出名的中國學者叫張譚
[00:13:21.000 --> 00:13:29.000]  他寫了一本書叫《閘門前的石門陷》
[00:13:29.000 --> 00:13:31.000]  他要解決這個問題
[00:13:31.000 --> 00:13:34.000]  為什麼這些傳教士
[00:13:34.000 --> 00:13:37.000]  可以在短短十年之內
[00:13:37.000 --> 00:13:39.000]  將一個除毛聽福音
[00:13:39.000 --> 00:13:42.000]  是野蠻沒有文化的民族
[00:13:42.000 --> 00:13:43.000]  變成基督徒
[00:13:43.000 --> 00:13:46.000]  而且成為了一個奇蹟
[00:13:46.000 --> 00:13:49.000]  在中國有不少的第一的
[00:13:49.000 --> 00:13:52.000]  拿了MD醫學博士的就出現在這裡
[00:13:52.000 --> 00:13:55.000]  第一個有游水池的就在這裡
[00:13:55.000 --> 00:14:00.000]  第一個有西方式的醫院的就在這裡
[00:14:00.000 --> 00:14:01.000]  為什麼呢
[00:14:01.000 --> 00:14:03.000]  或者我們要看看
[00:14:03.000 --> 00:14:07.000]  百格理的管治模式是什麼
[00:14:07.000 --> 00:14:10.000]  百格理的管治模式
[00:14:10.000 --> 00:14:14.000]  是關懷、服侍、愛心
[00:14:14.000 --> 00:14:19.000]  或者我們看看這些花苗人是什麼人
[00:14:19.000 --> 00:14:24.000]  花苗人是一個顛沛流離的苦難民族
[00:14:24.000 --> 00:14:25.000]  他們的先祖
[00:14:25.000 --> 00:14:26.000]  如果大家讀過中國歷史
[00:14:26.000 --> 00:14:27.000]  他們的先祖
[00:14:27.000 --> 00:14:30.000]  本來就在長江以北、黃河以南
[00:14:30.000 --> 00:14:33.000]  一帶肥沃的地方定居
[00:14:33.000 --> 00:14:36.000]  很早的,憑著天時地利
[00:14:36.000 --> 00:14:37.000]  他們已經進入了農耕
[00:14:37.000 --> 00:14:39.000]  不是遊牧的民族
[00:14:39.000 --> 00:14:41.000]  是農耕的社會
[00:14:41.000 --> 00:14:42.000]  但是很可惜
[00:14:42.000 --> 00:14:44.000]  他們的領袖叫做蚩尤
[00:14:44.000 --> 00:14:45.000]  就和皇帝打仗
[00:14:45.000 --> 00:14:46.000]  你記不記得
[00:14:46.000 --> 00:14:47.000]  你讀歷史的時候
[00:14:47.000 --> 00:14:50.000]  皇帝和蚩尤打仗
[00:14:50.000 --> 00:14:52.000]  皇帝就用指南車
[00:14:52.000 --> 00:14:53.000]  打敗了蚩尤
[00:14:53.000 --> 00:14:57.000]  蚩尤就在泥山被處死
[00:14:57.000 --> 00:14:58.000]  他就是苗人的領袖
[00:14:58.000 --> 00:15:01.000]  苗人被皇帝看作打死之後
[00:15:01.000 --> 00:15:03.000]  結果就走到落荒而逃
[00:15:03.000 --> 00:15:04.000]  由北走到南
[00:15:04.000 --> 00:15:06.000]  最後就走到雲南和貴州一帶的山區
[00:15:06.000 --> 00:15:08.000]  就在那裡受到當地的
[00:15:08.000 --> 00:15:11.000]  其他的族裔在欺凌
[00:15:11.000 --> 00:15:13.000]  漢族人做他們的官
[00:15:13.000 --> 00:15:15.000]  異族人做他們的地主
[00:15:15.000 --> 00:15:17.000]  受到很大的迫害
[00:15:17.000 --> 00:15:19.000]  任意取其牛馬
[00:15:19.000 --> 00:15:20.000]  奪其子女
[00:15:20.000 --> 00:15:22.000]  正如一個英國的傳教士
[00:15:22.000 --> 00:15:24.000]  他去到這個地方傳教的時候
[00:15:24.000 --> 00:15:27.000]  見到這些苗人的情況
[00:15:27.000 --> 00:15:28.000]  他就寫下
[00:15:28.000 --> 00:15:29.000]  是很慘的
[00:15:29.000 --> 00:15:31.000]  任何人想到那裡
[00:15:31.000 --> 00:15:33.000]  無知地區山谷中
[00:15:33.000 --> 00:15:36.000]  存在如此殘酷的行為
[00:15:36.000 --> 00:15:38.000]  和深重的苦難
[00:15:38.000 --> 00:15:40.000]  都會陷入極度的悲痛
[00:15:40.000 --> 00:15:41.000]  慨嘆
[00:15:41.000 --> 00:15:43.000]  悠悠蒼天
[00:15:43.000 --> 00:15:45.000]  此何人哉
[00:15:45.000 --> 00:15:47.000]  正當他們被壓迫
[00:15:47.000 --> 00:15:48.000]  被虐待
[00:15:48.000 --> 00:15:50.000]  最慘的時候
[00:15:50.000 --> 00:15:52.000]  在20世紀初年的時候
[00:15:52.000 --> 00:15:55.000]  傳教士就去到那個地方
[00:15:55.000 --> 00:15:57.000]  剛剛那個時候
[00:15:57.000 --> 00:15:59.000]  是瘟疫
[00:15:59.000 --> 00:16:01.000]  傳染病
[00:16:01.000 --> 00:16:03.000]  侵襲這個地區
[00:16:03.000 --> 00:16:05.000]  人人都想逃跑
[00:16:05.000 --> 00:16:06.000]  人家就逃跑
[00:16:06.000 --> 00:16:09.000]  這些傳教士就進到這個村莊裡面
[00:16:09.000 --> 00:16:12.000]  死的就撞了他們
[00:16:12.000 --> 00:16:14.000]  病的就醫他們
[00:16:14.000 --> 00:16:16.000]  生的就教他們
[00:16:16.000 --> 00:16:19.000]  分享他們的
[00:16:19.000 --> 00:16:21.000]  很多其中是醫生
[00:16:21.000 --> 00:16:24.000]  教他們衛生
[00:16:24.000 --> 00:16:26.000]  教他們文化
[00:16:26.000 --> 00:16:27.000]  教他們識字
[00:16:27.000 --> 00:16:29.000]  教他們讀書
[00:16:29.000 --> 00:16:31.000]  教他們信耶穌
[00:16:31.000 --> 00:16:33.000]  教他們唱詩
[00:16:33.000 --> 00:16:35.000]  另外一個宣教士
[00:16:35.000 --> 00:16:37.000]  叫做黨居人
[00:16:37.000 --> 00:16:41.000]  就把他介紹給了白格里這個宣教士
[00:16:41.000 --> 00:16:43.000]  他們去到白格里的時候
[00:16:43.000 --> 00:16:45.000]  要走十幾天的路才能去到
[00:16:45.000 --> 00:16:49.000]  那些路是非常的崎嶇
[00:16:49.000 --> 00:16:51.000]  白格里就說
[00:16:51.000 --> 00:16:53.000]  為什麼要這麼多人來
[00:16:53.000 --> 00:16:55.000]  第一次來聚會的時候
[00:16:55.000 --> 00:16:57.000]  有二百多人
[00:16:57.000 --> 00:16:59.000]  開了茶經班有二百多人
[00:16:59.000 --> 00:17:03.000]  我想比我們來崇拜的人還多
[00:17:03.000 --> 00:17:05.000]  所以白格里就說
[00:17:05.000 --> 00:17:07.000]  我去你們的地方
[00:17:07.000 --> 00:17:09.000]  就去到這個地方
[00:17:09.000 --> 00:17:11.000]  但當時他們散居沒有地方
[00:17:11.000 --> 00:17:15.000]  白格里就跟當地的政府說
[00:17:15.000 --> 00:17:16.000]  你給我一塊地
[00:17:16.000 --> 00:17:18.000]  我想買一塊地
[00:17:18.000 --> 00:17:20.000]  你要多少啊
[00:17:20.000 --> 00:17:21.000]  我不是很多
[00:17:21.000 --> 00:17:22.000]  就一隻牛
[00:17:22.000 --> 00:17:25.000]  這麼多地方一隻牛很少
[00:17:25.000 --> 00:17:26.000]  那就好啊
[00:17:26.000 --> 00:17:28.000]  就買給他
[00:17:28.000 --> 00:17:30.000]  原來白格里都很狡猾
[00:17:30.000 --> 00:17:32.000]  就把牛皮剝了出來
[00:17:32.000 --> 00:17:34.000]  就弄了一條一條的絲
[00:17:34.000 --> 00:17:36.000]  就綁了一條絲
[00:17:36.000 --> 00:17:37.000]  就圍著
[00:17:37.000 --> 00:17:39.000]  用牛皮圍著圈
[00:17:39.000 --> 00:17:41.000]  圍了幾百畝地
[00:17:41.000 --> 00:17:43.000]  於是就租了一塊地
[00:17:43.000 --> 00:17:47.000]  就成為了石門坎的村落
[00:17:47.000 --> 00:17:49.000]  今天你有機會回家
[00:17:49.000 --> 00:17:52.000]  去google看一看叫石門坎
[00:17:52.000 --> 00:17:56.000]  你就會看到當時的教會是怎樣的
[00:17:56.000 --> 00:17:57.000]  事實上
[00:17:57.000 --> 00:17:59.000]  白格里這樣寫
[00:17:59.000 --> 00:18:01.000]  悲慘的經歷
[00:18:01.000 --> 00:18:03.000]  艱苦的環境
[00:18:03.000 --> 00:18:05.000]  殘酷的壓迫
[00:18:05.000 --> 00:18:07.000]  非人的生活
[00:18:07.000 --> 00:18:10.000]  令到這個忍受幾百年的民族麻木
[00:18:10.000 --> 00:18:15.000]  強烈渴望一個可以能夠改變他們命運的救星
[00:18:15.000 --> 00:18:17.000]  而在這個時候
[00:18:17.000 --> 00:18:19.000]  原教士來到
[00:18:19.000 --> 00:18:21.000]  愛心服侍他們
[00:18:21.000 --> 00:18:23.000]  告訴他們基督的救贖
[00:18:23.000 --> 00:18:25.000]  對他們來說
[00:18:25.000 --> 00:18:27.000]  終於救星來到了
[00:18:27.000 --> 00:18:29.000]  白格里為何這樣做
[00:18:29.000 --> 00:18:31.000]  在白格里的自傳裏
[00:18:31.000 --> 00:18:33.000]  他就告訴他們
[00:18:33.000 --> 00:18:35.000]  為何他不遠千里而來
[00:18:35.000 --> 00:18:37.000]  去到最貧窮的地方
[00:18:37.000 --> 00:18:39.000]  大家知道貴州已經很貧窮
[00:18:39.000 --> 00:18:41.000]  貴州我們中國人經常有一句說話
[00:18:41.000 --> 00:18:43.000]  地無三尺平
[00:18:43.000 --> 00:18:45.000]  天無三日晴
[00:18:45.000 --> 00:18:47.000]  在貴州裏
[00:18:47.000 --> 00:18:49.000]  沒有三日是好天
[00:18:49.000 --> 00:18:51.000]  沒有一個地方是平地
[00:18:51.000 --> 00:18:53.000]  是一個極之貧窮的地方
[00:18:53.000 --> 00:18:57.000]  而這班宣教士就去到這個最窮的地方
[00:18:57.000 --> 00:18:59.000]  去服侍他們
[00:18:59.000 --> 00:19:01.000]  去醫治他們
[00:19:01.000 --> 00:19:03.000]  去教導他們
[00:19:03.000 --> 00:19:05.000]  去傳福音
[00:19:05.000 --> 00:19:07.000]  最後死在這裏
[00:19:07.000 --> 00:19:09.000]  白格里是怎樣死的呢
[00:19:09.000 --> 00:19:11.000]  當時他擁有一些
[00:19:11.000 --> 00:19:13.000]  疫苗
[00:19:13.000 --> 00:19:15.000]  是真的疫苗
[00:19:15.000 --> 00:19:17.000]  是和那些小朋友打的疫苗
[00:19:17.000 --> 00:19:19.000]  傷寒的疫苗
[00:19:19.000 --> 00:19:21.000]  但是
[00:19:21.000 --> 00:19:23.000]  打完之後
[00:19:23.000 --> 00:19:25.000]  再和那些大人打
[00:19:25.000 --> 00:19:27.000]  就用完了
[00:19:27.000 --> 00:19:29.000]  他自己沒有用到疫苗
[00:19:29.000 --> 00:19:31.000]  因為他要先給其他人
[00:19:31.000 --> 00:19:33.000]  結果他就染上了傷寒
[00:19:33.000 --> 00:19:35.000]  就死在中國的地方
[00:19:35.000 --> 00:19:37.000]  葬在中國
[00:19:37.000 --> 00:19:39.000]  胡錦濤所說的
[00:19:39.000 --> 00:19:41.000]  就是這個白格里的故事
[00:19:41.000 --> 00:19:43.000]  但是
[00:19:43.000 --> 00:19:45.000]  在白格里和那些宣教士
[00:19:45.000 --> 00:19:47.000]  正如我剛才所說
[00:19:47.000 --> 00:19:49.000]  在中國創造了奇蹟
[00:19:49.000 --> 00:19:51.000]  這個石門磡
[00:19:51.000 --> 00:19:53.000]  是做出了第一個中國醫學博士
[00:19:53.000 --> 00:19:55.000]  做出了中國第一間西方醫院
[00:19:55.000 --> 00:19:57.000]  做了第一間麻瘋病院
[00:19:57.000 --> 00:19:59.000]  做了第一間女子中學
[00:19:59.000 --> 00:20:01.000]  做了第一間有游水池的學校
[00:20:01.000 --> 00:20:03.000]  你學校有沒有游水池呢
[00:20:03.000 --> 00:20:05.000]  有哪個中學有游水池呢
[00:20:05.000 --> 00:20:07.000]  Francisco 請你有游水池
[00:20:07.000 --> 00:20:09.000]  水池有
[00:20:09.000 --> 00:20:11.000]  還有
[00:20:11.000 --> 00:20:13.000]  他是第一間有足球場
[00:20:13.000 --> 00:20:15.000]  因為英國人喜歡打球
[00:20:15.000 --> 00:20:17.000]  我們現在喜歡看英超
[00:20:17.000 --> 00:20:19.000]  英超聯
[00:20:19.000 --> 00:20:21.000]  英國人喜歡打球
[00:20:21.000 --> 00:20:23.000]  白格里又喜歡踢足球
[00:20:23.000 --> 00:20:25.000]  就做了一個足球隊
[00:20:25.000 --> 00:20:27.000]  在這個村子裏
[00:20:27.000 --> 00:20:29.000]  竟然有兩個
[00:20:29.000 --> 00:20:31.000]  是代表中國國家球隊的足球員
[00:20:31.000 --> 00:20:33.000]  在這個村子裏
[00:20:33.000 --> 00:20:35.000]  竟然有兩個
[00:20:35.000 --> 00:20:37.000]  是代表中國國家球隊的足球員
[00:20:37.000 --> 00:20:39.000]  就是在這個
[00:20:39.000 --> 00:20:41.000]  白格里所創造出來的
[00:20:41.000 --> 00:20:43.000]  創立了苗文
[00:20:43.000 --> 00:20:45.000]  本來沒有文字的
[00:20:45.000 --> 00:20:47.000]  現在創造了一個新的文字給他們
[00:20:47.000 --> 00:20:49.000]  第一本有苗文聖經
[00:20:49.000 --> 00:20:51.000]  第一本有苗文的詩歌集
[00:20:51.000 --> 00:20:53.000]  不妨Charlie你可以拿這個來唱
[00:20:53.000 --> 00:20:55.000]  讓我們學一下苗文
[00:20:55.000 --> 00:20:57.000]  詩歌
[00:20:57.000 --> 00:20:59.000]  還有他設有郵政局
[00:20:59.000 --> 00:21:01.000]  所有郵件只要寫上貴州石門磡
[00:21:01.000 --> 00:21:03.000]  就可以到達
[00:21:03.000 --> 00:21:05.000]  他是全中國最快的教會
[00:21:05.000 --> 00:21:07.000]  為什麼呢?
[00:21:07.000 --> 00:21:09.000]  就是因為
[00:21:09.000 --> 00:21:11.000]  白格里學了耶穌
[00:21:11.000 --> 00:21:13.000]  仿製的方式
[00:21:13.000 --> 00:21:15.000]  不是用機關槍
[00:21:15.000 --> 00:21:17.000]  而是用大毛巾
[00:21:17.000 --> 00:21:19.000]  或者我們來看看這段聖經的一個場景
